den	de	den	de	PRO;DEF;MASC+FEM;SG	PRO;NOM;PL;3
ökar	tiltagende	öka	tiltagende	V;IND;PRS;FIN;ACT	ADJ
produktionen	produktion	produktion	produktion	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
produktionen	fremstilling	produktion	fremstilling	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
besök	besøge	besök	besøge	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
gustafsson	gustafsson	gustafsson	gustafsson	PROPN;NOM	PROPN
hessen	hessen	hess	hesse	PROPN;NOM	
hessen	hessen	hess	hesse	PROPN;NOM	
hessen	hesse	hess	hesse	PROPN;NOM	N;INDF;MASC+FEM;SG
steiermark	steiermark	steiermark	steiermark	PROPN;NOM	N;INDF;MASC+FEM;SG
naturliga	naturligt	naturlig	naturlig	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
naturliga	naturlig	naturlig	naturlig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
naturliga	natural	naturlig	natural	ADJ;NOM;PL	
elva	elva	elva	elva	NUM;NOM	
elva	eleven	elva	eleven	NUM;NOM	N;INDF;MASC+FEM;SG
köpa	køb	köpa	køb	V;IMP;NFIN;ACT	N;INDF;NEUT;SG
köpa	køb	köpa	køb	V;IMP;NFIN;ACT	N;INDF;NEUT;SG
köpa	købes	köpa	købe	V;IMP;NFIN;ACT	V;IND;PRS;NFIN;PASS
köpa	køber	köpa	købe	V;IMP;NFIN;ACT	V;IND;PRS;FIN;ACT
köpa	køb	köpa	køb	V;IMP;NFIN;ACT	N;INDF;NEUT;SG
köpa	køber	köpa	købe	V;IMP;NFIN;ACT	V;IND;PRS;FIN;ACT
forum	fora	forum	fora	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
forum	forummet	forum	forum	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
way	way	way	way	N;NOM;INDF;MASC+FEM;SG	
halland	halland	halland	halland	PROPN;NOM	N;INDF;MASC+FEM;SG
partier	parterne	parti	part	N;NOM;INDF;NEUT;PL	N;DEF;MASC+FEM;PL
urban	urban	urban	urban	N;NOM;INDF;MASC+FEM;SG	
grundläggande	grundskole	grundläggande	grundskole	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC+FEM;SG
grundläggande	basics	grundläggande	basics	ADJ;NOM;PRS;V.PTCP	N;INDF;NEUT;SG
grundläggande	fundamentalt	grundläggande	fundamentalt	ADJ;NOM;PRS;V.PTCP	ADV
grundläggande	basal	grundläggande	basal	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC+FEM;SG
grundläggande	basic	grundläggande	basic	ADJ;NOM;PRS;V.PTCP	
statliga	stat	statlig	stat	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
statliga	state	statlig	state	ADJ;NOM;PL	
statliga	delstat	statlig	delstat	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
statliga	tilstand	statlig	tilstand	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
valencia	valencia	valencia	valencia	N;NOM;DEF;MASC+FEM;SG	PROPN
dans	danse	dans	danse	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
dans	dance	dans	dance	N;NOM;INDF;MASC+FEM;SG	
dans	danse	dans	danse	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
dans	dansende	dans	danse	N;NOM;INDF;MASC+FEM;SG	V;PRS;V.PTCP
dans	danser	dans	danse	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
österrikisk	østrigske	österrikisk	østrigsk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
österrikisk	østriger	österrikisk	østrig	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dåligt	bad	dålig	bede	ADJ;NOM;INDF;NEUT;SG	V;IND;PST;FIN;ACT
dåligt	dårligt	dålig	dårligt	ADJ;NOM;INDF;NEUT;SG	ADV
dåligt	dårligt	dålig	dårligt	ADJ;NOM;INDF;NEUT;SG	ADV
jönköping	jönköping	jönköping	jönköping	PROPN;NOM	N;INDF;MASC+FEM;SG
parker	parks	park	parks	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
behandling	behandlingen	behandling	behandling	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
nevada	nevada	nevad	nevada	N;NOM;INDF;MASC+FEM;SG	
seine	vod	seine	vod	PROPN;NOM	N;INDF;NEUT;SG
seine	seine	seine	seine	PROPN;NOM	N;INDF;MASC+FEM;SG
montagne	montagne	montagne	montagne	N;NOM;INDF;NEUT;SG	V;PL;PST;V.PTCP
riddare	knight	riddare	knight	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
riddare	springer	riddare	springe	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
riddare	ridder	riddare	ridder	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
riddare	ridderne	riddare	ridder	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
berättelser	stories	berättelse	storie	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
städerna	storbyer	stad	storby	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
städerna	byer	stad	by	N;NOM;DEF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
potos	potosí	potos	potosí	ADJ;NOM;INDF;MASC+FEM;SG	
tala	tal	tala	tal	V;IMP;FIN;ACT	N;INDF;NEUT;PL
tala	tale	tala	tale	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
bali	bali	bali	bali	PROPN;NOM	N;INDF;NEUT;SG
konstnärer	kunstnerne	konstnr	kunstner	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
återkommande	tilbagefald	återkommande	tilbagefald	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC+FEM;SG
återkommande	gentagelse	återkommande	gentagelse	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC+FEM;SG
återkommande	tilbagevendende	återkommande	tilbagevendende	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
återkommande	tilbagevendende	återkommande	tilbagevendende	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
kvalificerade	kvalificerede	kvalificerad	kvalificere	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
kvalificerade	kvalificerende	kvalificerad	kvalificere	ADJ;NOM;PL;PST;V.PTCP	V;PRS;V.PTCP
kvalificerade	kvalificeret	kvalificerad	kvalificere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
kvalificerade	kvalificeret	kvalificerad	kvalificere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
dol	dol	dol	dol	PROPN;NOM	
bruno	bruno	bruno	bruno	PROPN;NOM	
bibliotek	bibliotekerne	bibliotek	bibliotek	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;PL
bibliotek	biblioteker	bibliotek	bibliotek	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
bibliotek	biblioteket	bibliotek	bibliotek	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
intressant	interessante	intressant	interessant	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
mississippi	mississippi	mississippi	mississippi	PROPN;NOM	
kapell	kapellet	kapell	kapel	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
ericsson	ericsson	ericsson	ericsson	PROPN;NOM	N;INDF;MASC+FEM;SG
kejsaren	kejser	kejsare	kejse	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
orange	orange	ora	orange	N;NOM;INDF;MASC+FEM;SG	ADJ
skolor	skolerne	skola	skole	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
teori	teorien	teori	teori	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
alex	alex	alex	alex	PROPN;NOM	
varken	hverken	varken	hverken	CONJ	ADV
jord	jordbunden	jord	jordbund	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
jord	skidt	jord	skidt	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;NEUT;SG
jord	jorden	jord	jord	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
jord	earth	jord	earth	N;NOM;INDF;MASC+FEM;SG	
jord	jordens	jord	jord	N;NOM;INDF;MASC+FEM;SG	N;GEN;DEF;MASC+FEM;SG
robin	robin	robin	robin	PROPN;NOM	
bentham	bentham	bentham	bentham	N;NOM;INDF;MASC+FEM;SG	
skånska	skånske	skånsk	skånsk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
söka	søgning	söka	søgning	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
söka	søges	söka	søge	V;IMP;FIN;ACT	V;IND;PRS;FIN;PASS
söka	søger	söka	søge	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
söka	søges	söka	søge	V;IMP;FIN;ACT	V;IND;PRS;FIN;PASS
söka	søgning	söka	søgning	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
söka	søger	söka	søge	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
bandy	bandy	bandy	bandy	N;NOM;INDF;MASC+FEM;SG	
rörelse	bevægelser	rörelse	bevægelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
billy	billy	billy	billy	PROPN;NOM	
memorial	memorial	memorial	memorial	N;NOM;INDF;NEUT;SG	
västmanland	västmanland	västmanland	västmanland	PROPN;NOM	N;INDF;MASC+FEM;SG
mill	mill	mill	mill	PROPN;NOM	
mill	mølle	mill	mølle	PROPN;NOM	N;INDF;MASC+FEM;SG
kinesisk	kinesere	kinesisk	kinesere	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
kinesisk	kineser	kinesisk	kineser	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kinesisk	kinesiske	kinesisk	kinesisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
kinesisk	kineserne	kinesisk	kineser	ADJ;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;PL
sandy	sandy	sandy	sandy	PROPN;NOM	
sandy	sandet	sandy	sand	PROPN;NOM	N;DEF;NEUT;SG
bourgogne	burgund	bourgogne	burgund	N;NOM;INDF;MASC+FEM;SG	
bourgogne	burgundy	bourgogne	burgundy	N;NOM;INDF;MASC+FEM;SG	
angående	vedrørende	angående	vedrørende	N;NOM;INDF;NEUT;SG	ADJ
format	formater	format	format	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
format	formater	format	format	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
birger	birger	birg	birger	PROPN;NOM	N;INDF;MASC+FEM;PL
säkert	sikre	säker	sikre	ADV	V;NFIN;ACT
säkert	tryg	säker	tryg	ADV	ADJ;INDF;MASC+FEM;SG
säkert	safe	säker	safe	ADV	N;INDF;MASC+FEM;SG
säkert	sikker	säker	sikker	ADV	ADJ;INDF;MASC+FEM;SG
bron	bro	bron	bro	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
bron	bridge	bron	bridge	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
keith	keith	keith	keith	PROPN;NOM	PROPN
hamnar	havne	hamna	havne	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;PL
hamnar	porte	hamna	porte	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;PL
mancha	mancha	mancha	mancha	N;NOM;INDF;MASC+FEM;SG	
fritz	fritz	fritz	fritz	PROPN;NOM	
lacs	lacs	lacs	lacs	V;IMP;FIN;ACT	
avslutade	ophørt	avsluta	ophøre	V;IND;PST;FIN;ACT	ADJ;INDF;SG
avslutade	færdig	avsluta	færdig	V;IND;PST;FIN;ACT	ADJ;INDF;MASC+FEM;SG
avslutade	færdigt	avsluta	færdig	V;IND;PST;FIN;ACT	ADJ;INDF;NEUT;SG
avslutade	færdige	avsluta	færdig	V;IND;PST;FIN;ACT	ADJ;PL
kalle	kalle	kalle	kalle	PROPN;NOM	N;INDF;MASC+FEM;SG
kalle	donald	kalle	donald	PROPN;NOM	
gren	grenen	gren	gren	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
mänskliga	menneskeligt	mänsklig	menneskelig	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
mänskliga	menneskelig	mänsklig	menneskelig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
mänskliga	menneske	mänsklig	menneske	ADJ;NOM;PL	N;INDF;NEUT;SG
initiativ	initiativerne	initiativ	initiativ	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;PL
initiativ	initiativer	initiativ	initiativ	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
initiativ	initiativet	initiativ	initiativ	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
america	america	americ	america	N;NOM;INDF;MASC+FEM;SG	
america	usa	americ	usa	N;NOM;INDF;MASC+FEM;SG	PROPN
leif	leif	leif	leif	PROPN;NOM	
russell	russell	russell	russell	PROPN;NOM	N;INDF;MASC+FEM;SG
who	hvem	who	hvem	N;NOM;INDF;NEUT;SG	PRO;MASC+FEM
syn	synet	syn	syn	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
syn	synet	syn	syn	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
syn	visioner	syn	vision	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
holland	holland	holland	holland	PROPN;NOM	
högskola	universitetet	högskola	universitet	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
grön	green	grön	gre	ADJ;NOM;INDF;MASC+FEM;SG	
grön	grønne	grön	grøn	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
enhet	unit	enhet	unit	N;NOM;INDF;MASC+FEM;SG	
oklahoma	oklahoma	oklahoma	oklahoma	PROPN;NOM	
giovanni	giovanni	giovanni	giovanni	PROPN;NOM	
rhododendron	rhododendron	rhododendro	rhododendron	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
gemensam	joint	gemensam	joint	ADJ;NOM;INDF;MASC+FEM;SG	
jugoslavien	jugoslavien	jugoslavi	jugoslavie	PROPN;NOM	PROPN
lindberg	lindberg	lindberg	lindberg	PROPN;NOM	
liga	ligaen	lig	liga	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
järnvägen	jernbaner	järnväg	jernbane	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
järnvägen	jernbane	järnväg	jernbane	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
filip	phillip	filip	phillip	PROPN;NOM	
filip	philip	filip	philip	PROPN;NOM	
filip	filip	filip	filip	PROPN;NOM	
filip	filip	filip	filip	PROPN;NOM	
thompson	thompson	thompson	thompson	PROPN;NOM	
eskilstuna	eskilstuna	eskilstuna	eskilstuna	PROPN;NOM	N;INDF;MASC+FEM;SG
funktioner	funktionerne	funktion	funktion	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
funktioner	karakteristika	funktion	karakteristika	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
blockera	blokering	blockera	blokering	V;IMP;NFIN;ACT	N;INDF;MASC+FEM;SG
blockera	blokerer	blockera	blokere	V;IMP;NFIN;ACT	V;IND;PRS;FIN;ACT
blockera	blokering	blockera	blokering	V;IMP;NFIN;ACT	N;INDF;MASC+FEM;SG
blockera	bloker	blockera	bloke	V;IMP;NFIN;ACT	N;INDF;NEUT;PL
blockera	blok	blockera	blok	V;IMP;NFIN;ACT	N;INDF;MASC+FEM;SG
blockera	block	blockera	block	V;IMP;NFIN;ACT	
wright	wright	wright	wright	PROPN;NOM	
marknaden	market	marknad	mark	N;NOM;DEF;MASC+FEM;SG	
marknaden	marked	marknad	marked	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
ledamöter	medlemmerne	ledamot	medlem	N;NOM;INDF;MASC+FEM;PL	N;DEF;NEUT;PL
administrativt	administrativt	administrativ	administrativt	ADJ;NOM;INDF;NEUT;SG	ADV
administrativt	administrativt	administrativ	administrativt	ADJ;NOM;INDF;NEUT;SG	ADV
enkel	simple	enkel	simpel	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
tokyo	tokyo	tokyo	tokyo	PROPN;NOM	
connecticut	connecticut	connecticut	connecticut	PROPN;NOM	N;INDF;MASC+FEM;SG
drosophila	drosophila	drosophil	drosophila	N;NOM;INDF;MASC+FEM;SG	
ronald	ronald	ronal	ronald	N;NOM;INDF;MASC+FEM;SG	
måttlig	moderate	måttlig	moderat	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
måttlig	nogenlunde	måttlig	nogenlunde	ADJ;NOM;INDF;MASC+FEM;SG	ADV
ägg	æg	ägg	æg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
ägg	ægget	ägg	ægge	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
ägg	æg	ägg	æg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
tradition	traditioner	tradition	tradition	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
tradition	traditionen	tradition	tradition	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
skada	skader	skada	skade	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
skada	skader	skada	skade	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
petersburg	petersborg	petersburg	petersborg	PROPN;NOM	N;INDF;MASC+FEM;SG
twin	twin	twin	twin	N;NOM;INDF;NEUT;SG	
ivar	ivar	ivar	ivar	PROPN;NOM	
lösa	beslutsomhed	lösa	beslutsomhed	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
lösa	løs	lösa	løs	V;IMP;FIN;ACT	ADJ;INDF;SG
lösa	løser	lösa	løse	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
översättare	oversætter	översättare	oversætte	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
översättare	oversættere	översättare	oversættere	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
ovanför	ovenover	ovanför	ovenover	ADV	N;INDF;NEUT;SG
more	mere	more	mere		ADV;CMPR
more	flere	more	mange		ADJ;CMPR;PL
oskar	oskar	oskar	oskar	PROPN;NOM	N;INDF;MASC+FEM;SG
natt	natten	natt	nat	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
natt	aften	natt	aften	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
föregångare	forgænger	föregångare	forgænger	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
föregångare	forløber	föregångare	forløbe	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
skydda	beskytter	skydda	beskytte	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
kammaren	kammer	kammare	kamme	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ögon	øjnene	ögon	øje	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;PL
ögon	eyes	ögon	eyes	N;NOM;INDF;NEUT;PL	
ögon	øje	ögon	øje	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
ögon	blik	ögon	blik	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
ögon	eye	ögon	ey	N;NOM;INDF;NEUT;PL	
ögon	øjet	ögon	øje	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;SG
rektor	vigtigste	rektor	vigtig	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;RL
rektor	hovedstolen	rektor	hovedstol	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
frans	frans	frans	frans	PROPN;NOM	N;INDF;MASC+FEM;SG
frans	frans	frans	frans	PROPN;NOM	N;INDF;MASC+FEM;SG
frans	francis	frans	francis	PROPN;NOM	
lost	tabte	lost	tabe	N;NOM;INDF;MASC+FEM;SG	V;IND;PST;FIN;ACT
lost	fortabt	lost	fortabe	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
lost	mistede	lost	miste	N;NOM;INDF;MASC+FEM;SG	V;IND;PST;FIN;ACT
lost	lost	lost	lost	N;NOM;INDF;MASC+FEM;SG	
lost	tabt	lost	tabe	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
lost	mistet	lost	miste	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
gula	gult	gul	gult	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
gula	yellow	gul	yellow	ADJ;NOM;PL	
gula	gul	gul	gul	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
faller	efterår	falla	efterår	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
faller	fald	falla	fald	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
faller	falls	falla	falls	V;IND;PRS;FIN;ACT	
arnold	arnold	arnold	arnold	PROPN;NOM	
fortsatt	fortsat	fortsätta	fortsat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADV
fortsatt	fortsættes	fortsätta	fortsætte	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
fortsatt	fortsætter	fortsätta	fortsætte	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IND;PRS;FIN;ACT
fortsatt	fortsatte	fortsätta	fortsætte	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PST;V.PTCP
fortsatt	fortsættes	fortsätta	fortsætte	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
fortsatt	fortsat	fortsätta	fortsat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADV
rött	røde	rött	rød	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
rött	red	rött	red	ADJ;NOM;INDF;NEUT;SG	
argument	argumentation	argument	argumentation	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
argument	argumentet	argument	argument	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;SG
argument	argumentation	argument	argumentation	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
argument	argument	argument	argument	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
utvecklas	udvikler	utveckla	udvikel	V;IND;FIN;PASS	V;IND;PRS;FIN;ACT
utvecklas	udvikle	utveckla	udvikle	V;IND;FIN;PASS	V;NFIN;ACT
civil	civil	civil	civil	ADJ;NOM;INDF;MASC+FEM;SG	
civil	civilret	civil	civilret	ADJ;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
civil	civile	civil	civil	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
civil	civil	civil	civil	ADJ;NOM;INDF;MASC+FEM;SG	
civil	civile	civil	civil	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
civil	civilist	civil	civilist	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sidi	sidi	sidi	sidi	N;NOM;INDF;MASC+FEM;SG	
publicerad	offentliggjort	publicera	offentliggjort	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
publicerad	udkommet	publicera	udkomme	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
publicerad	offentliggjorte	publicera	offentliggøre	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;PL
publicerad	udgivet	publicera	udgive	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
publicerad	offentliggøres	publicera	offentliggøre	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;NFIN;PASS
honor	hunkøn	hona	hunkøn	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
local	lokale	local	lokal	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
local	lokalt	local	lokalt	N;NOM;INDF;MASC+FEM;SG	ADV
local	lokal	local	lokal	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
local	local	local	local	N;NOM;INDF;MASC+FEM;SG	
äter	spisning	äta	spisning	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
äter	spis	äta	spise	V;IND;PRS;FIN;ACT	V;IMP
äter	æd	äta	æd	V;IND;PRS;FIN;ACT	V;IMP
claes	claes	claes	claes	PROPN;NOM	N;INDF;MASC+FEM;SG
wikimedia	wikimedia	pikimedium	wikimedia	N;NOM;INDF;MASC+FEM;SG	
hunan	hunan	huna	hunan	PROPN;NOM	
mecklenburg	mecklenburg	mecklenburg	mecklenburg	PROPN;NOM	N;INDF;MASC+FEM;SG
hammarby	hammarby	hammarby	hammarby	PROPN;NOM	
officer	betjent	officer	betjene	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
manliga	hankøn	manlig	hankøn	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
manliga	mænd	manlig	mand	ADJ;NOM;PL	N;INDF;MASC+FEM;PL
manliga	mand	manlig	mand	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
manliga	mandlig	manlig	mandlig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
medalj	medaljen	medalj	medalje	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
piteå	piteå	piteå	piteå	PROPN;NOM	
tobias	tobias	tobia	tobias	PROPN;NOM	N;INDF;MASC+FEM;SG
judar	jøderne	juda	jøde	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
wolf	wolf	wolf	wolf	PROPN;NOM	
wolf	ulven	wolf	ulv	PROPN;NOM	N;DEF;NEUT;SG
wolf	ulve	wolf	ulv	PROPN;NOM	N;INDF;MASC+FEM;PL
wolf	ulv	wolf	ulv	PROPN;NOM	N;INDF;MASC+FEM;SG
byta	skift	byta	skift	V;NFIN;ACT	N;INDF;NEUT;SG
byta	switch	byta	switch	V;NFIN;ACT	
byta	swap	byta	swap	V;NFIN;ACT	
byta	bytte	byta	bytte	V;NFIN;ACT	N;INDF;MASC+FEM;SG
byta	byttes	byta	bytte	V;NFIN;ACT	V;NFIN;PASS
byta	skift	byta	skift	V;NFIN;ACT	N;INDF;NEUT;SG
byta	ændring	byta	ændring	V;NFIN;ACT	N;INDF;MASC+FEM;SG
byta	forandring	byta	forandring	V;NFIN;ACT	N;INDF;MASC+FEM;SG
durango	durango	durango	durango	PROPN;NOM	
ekman	ekman	ekman	ekman	PROPN;NOM	
klippor	sten	klippa	sten	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
gräns	grænsen	gräns	grænse	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
dykare	dykker	dyk	dykke	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
speciella	særligt	speciell	særligt	ADJ;NOM;PL	ADV
speciella	speciel	speciell	speciel	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
speciella	særlig	speciell	særlig	ADJ;NOM;PL	ADV
sara	sarah	sara	sarah	PROPN;NOM	
sara	sara	sara	sara	PROPN;NOM	
böhmen	bøhmen	böhm	bøhme	PROPN;NOM	PROPN
