conferit	svěřených	conferi	svěřený	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL;POS
ala	ala	ala	a		PROPN;NOM;MASC;SG;POS
batalionul	prapor	batalion	prapor	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
decorative	dekorativní	decorativ	dekorativní	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
constient	vědomí	constient	vědomí	ADJ;INDF;MASC;SG	N;NOM;NEUT;SG;POS
constient	vědomí	constient	vědomí	ADJ;INDF;MASC;SG	N;NOM;NEUT;SG;POS
raluca	raluca	raluca	raluca	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
sectoare	odvětví	sector	odvětví	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
sansa	šance	sansa	šance	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
sansa	chance	sansa	chanec	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
sansa	šanci	sansa	šance	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
sansa	šance	sansa	šance	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
sansa	chance	sansa	chanec	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
sansa	šanci	sansa	šance	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
sansa	sansa	sansa	sansa	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
autostrada	dálnice	autostradă	dálnice	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
autostrada	dálnici	autostradă	dálnice	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
autostrada	dálnice	autostradă	dálnice	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
autostrada	dálnice	autostradă	dálnice	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
autostrada	dálnice	autostradă	dálnice	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
autostrada	dálnici	autostradă	dálnice	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
autostrada	dálnice	autostradă	dálnice	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
fabricatie	výroba	fabricatie	výroba	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
fabricatie	zpracovatelský	fabricatie	zpracovatelský	N;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
fabricatie	výroba	fabricatie	výroba	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
fabricatie	výrobní	fabricatie	výrobní	N;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
zemplén	rovinatých	zemplén	rovinatý		ADJ;GEN;MASC;PL;POS
treimi	třetiny	treime	třetina		NUM;NOM;FEM;PL
alegere	volba	alegere	volba	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
alegere	výběr	alegere	výběr	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
notre	notre	motru	notre	N;INDF;MASC;SG	PROPN;FEM;SG;POS
mostenire	odkaz	mostenire	odkaz	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
mostenire	dědictví	mostenire	dědictví	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
mostenire	odkaz	mostenire	odkaz	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
mode	mode	mode	mode	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;POS
negocierile	vyjednávání	negociere	vyjednávání	N;DEF;FEM;PL	N;NOM;NEUT;SG;POS
negocierile	jednání	negociere	jednání	N;DEF;FEM;PL	N;NOM;NEUT;SG;POS
linda	linda	lindă	linda	N;DEF;FEM;SG	PROPN;NOM;FEM;SG;POS
linda	lindu	lindă	lind	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
linda	lindo	lindă	lindo	N;DEF;FEM;SG	N;NOM;MASC;SG;POS
split	rozdělit	split	rozdělit	N;INDF;MASC;SG	V;PFV;POS;NFIN
cascada	vodopády	cascada	vodopád	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL;POS
cascada	vodopád	cascada	vodopád	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
cascada	vodopády	cascada	vodopád	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL;POS
cascada	vodopád	cascada	vodopád	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
lev	lev	lev	lev	PROPN	N;ANIM;NOM;MASC;SG;POS
colin	colin	colin	colina	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
colin	colina	colin	colina	PROPN	N;ANIM;ACC;MASC;SG;POS
colin	coline	colin	colina	PROPN	N;INAN;NOM;MASC;SG;POS
legendele	legend	legendă	legenda	N;DEF;FEM;PL	N;GEN;FEM;PL;POS
legendele	legendy	legendă	legenda	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
masurile	opatření	mas	opatření	N;DEF;FEM;PL	N;NOM;NEUT;SG;POS
gruparea	uskupení	grupare	uskupení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
gruparea	seskupení	grupare	seskupení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
intentionat	úmyslné	intentiona	úmyslný	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
intentionat	záměrně	intentiona	záměrně	N;INDF;MASC;SG	ADV;POS
intentionat	úmyslně	intentiona	úmyslně	N;INDF;MASC;SG	ADV;POS
intentionat	záměrně	intentiona	záměrně	N;INDF;MASC;SG	ADV;POS
intentionat	úmyslně	intentiona	úmyslně	N;INDF;MASC;SG	ADV;POS
virusul	vir	virus	vir	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
virusul	viru	virus	vir	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
virusul	virus	virus	vir	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
virusul	viry	virus	vir	N;DEF;MASC;SG	N;INAN;NOM;MASC;PL;POS
tribul	kmen	trib	kmen	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
petrolul	oleje	petrol	olej	N;DEF;MASC;SG	N;INAN;NOM;MASC;PL;POS
petrolul	ropa	petrol	ropa	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
petrolul	olej	petrol	olej	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
unghiul	úhlu	unghi	úhel	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
unghiul	úhel	unghi	úhel	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
egipteana	egyptský	egiptean	egyptský	ADJ;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
egipteana	egyptské	egiptean	egyptský	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
egipteana	egyptská	egiptean	egyptský	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
implementarea	implementace	implementare	implementace	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
implementarea	provedení	implementare	provedení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
implementarea	provádění	implementare	provádění	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
implementarea	realizace	implementare	realizace	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
implementarea	prováděcí	implementare	prováděcí	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
cuneo	cuneo	cunoo	cuneo	N;INDF;SG	PROPN;NOM;FEM;SG;POS
jakob	jakob	jakob	jakob	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
msg	msg	msg	msg	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
masacrul	masakr	masacru	masakr	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
patria	vlasti	patrie	vlast	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
patria	vlast	patrie	vlast	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
patria	vlasti	patrie	vlast	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
patria	vlast	patrie	vlast	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
aval	navazující	aval	navazující	N;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
hessa	hesensko	hessa	hesenský	N;INDF;MASC;SG	ADJ;POS
hessa	hesse	hessa	hesso	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
transferata	převedeny	transferat	převedený	N;DEF;FEM;SG	ADJ;INAN;PL;POS;V.PTCP;PASS
transferata	přeložen	transferat	přeložený	N;DEF;FEM;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
transferata	převedené	transferat	převedený	N;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
musulman	muslim	musulman	muslit	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG;POS
musulman	muslimské	musulman	muslimský	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
negativa	záporné	negativa	záporný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
negativa	negativní	negativa	negativní	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
orientales	orientales	orientales	orientalas	ADV	PROPN;FEM;POS
otomani	osmani	otoman	osmani	N;INDF;MASC;PL	N;NOM;MASC;SG;POS
estimeaza	odhad	estimează	odhad	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;MASC;SG;POS
dezvaluit	odhalena	dezvalui	odhalený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
dezvaluit	prozradil	dezvalui	prozradit	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dezvaluit	odhalil	dezvalui	odhalit	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dezvaluit	odhalena	dezvalui	odhalený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
dezvaluit	prozradil	dezvalui	prozradit	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dezvaluit	odhalil	dezvalui	odhalit	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dezvaluit	odhalena	dezvalui	odhalený	ADJ;INDF;MASC;SG	ADJ;POS;V.PTCP;PASS
nixon	nixona	nixon	nixona	PROPN	N;ANIM;ACC;MASC;SG;POS
nixon	nixon	nixon	nixon	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
zborul	letu	zbor	let	N;DEF;MASC;SG	N;INAN;DAT;MASC;SG;POS
zborul	letová	zbor	letový	N;DEF;MASC;SG	ADJ;NOM;FEM;SG;POS
zborul	let	zbor	rok	N;DEF;MASC;SG	N;GEN;NEUT;PL;POS
arcade	herna	arcade	herna	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
voluntar	dobrovolně	voluntar	dobrovolně	ADJ;INDF;MASC;SG	ADV;POS
voluntar	dobrovolník	voluntar	dobrovolník	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG;POS
tramvai	tramvaje	tramvai	tramvaj	N;INDF;MASC;SG	N;NOM;FEM;PL;POS
responsabilitatea	zodpovědnost	responsabilitate	zodpovědnost	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
responsabilitatea	odpovědnost	responsabilitate	odpovědnost	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
ceh	česky	ceh	česky	ADJ;INDF;MASC;SG	ADV;POS
elias	elias	elias	elias	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
stanca	skály	stancă	skála	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
stanca	skála	stancă	skála	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
stanca	skalní	stancă	skalní	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
stanca	kámen	stancă	kámen	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
stanca	rock	stancă	rock	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
stanca	skály	stancă	skála	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
stanca	skála	stancă	skála	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
stanca	skalní	stancă	skalní	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
stanca	kámen	stancă	kámen	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
stanca	rock	stancă	rock	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
sfert	čtvrtina	sfert	čtvrtina	N;INDF;MASC;SG	NUM;NOM;FEM;SG
violente	násilné	violent	násilný	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
violente	násilný	violent	násilný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
violente	násilník	violent	násilník	ADJ;INDF;FEM;PL	N;ANIM;NOM;MASC;SG;POS
colt	colt	colt	colt	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
esec	selhal	esec	selhat	N;INDF;MASC;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
esec	neúspěšné	esec	úspěšný	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG;NEG
esec	selhalo	esec	selhat	N;INDF;MASC;SG	V;NEUT;SG;POS;PST;V.PTCP;ACT
cannes	cannes	cannes	cannes	N;INDF;MASC;SG	PROPN;NEUT;SG;POS
anatomie	anatomie	anatomie	anatomie	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
varna	varna	varnă	varna	PROPN	N;NOM;FEM;SG;POS
confirma	potvrzuji	confirma	potvrzovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
confirma	potvrzení	confirma	potvrzení	V;IND;SG;3;IPFV;FIN	N;NOM;NEUT;SG;POS
confirma	potvrzuji	confirma	potvrzovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
confirma	potvrzení	confirma	potvrzení	V;IND;SG;3;IPFV;FIN	N;NOM;NEUT;SG;POS
houston	houston	houston	houston	PROPN	PROPN;INAN;NOM;MASC;SG;POS
houston	houstonu	houston	houston	PROPN	N;INAN;GEN;MASC;SG;POS
yeung	yeung	yeung	yeung		PROPN;ANIM;NOM;MASC;SG;POS
eficienta	účinné	eficient	účinný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
eficienta	efektivní	eficient	efektivní	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
eficienta	účinná	eficient	účinný	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
eficienta	účinné	eficient	účinný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
eficienta	efektivní	eficient	efektivní	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
eficienta	účinný	eficient	účinný	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
eficienta	efektivita	eficient	efektivita	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	účinnost	eficient	účinnost	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	efektivnost	eficient	efektivnost	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	efektivita	eficient	efektivita	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	účinnost	eficient	účinnost	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	efektivnost	eficient	efektivnost	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	účinné	eficient	účinný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
eficienta	efektivní	eficient	efektivní	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
eficienta	efektivita	eficient	efektivita	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	účinnost	eficient	účinnost	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
eficienta	efektivnost	eficient	efektivnost	ADJ;DEF;FEM;SG	N;NOM;FEM;SG;POS
proiectare	návrh	proiectare	návrh	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
proiectare	design	proiectare	design	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
proiectare	projektování	proiectare	projektování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
proiectare	konstrukce	proiectare	konstrukce	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
proiectare	navrhování	proiectare	navrhování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
proiectare	projektování	proiectare	projektování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
marche	marche	marche	marche	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;POS
sancho	sancho	sancho	sanc	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
violenta	násilí	violentă	násilí	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
violenta	násilné	violentă	násilný	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
violenta	násilný	violentă	násilný	N;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
violenta	násilník	violentă	násilník	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
violenta	násilí	violentă	násilí	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
violenta	násilí	violentă	násilí	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
eleanor	eleanor	eleanor	eleanor	PROPN	N;NOM;FEM;SG;POS
oferta	nabídku	ofertă	nabídka	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
oferta	nabídnout	ofertă	nabídnout	N;DEF;FEM;SG	V;PFV;POS;NFIN
oferta	nabídka	ofertă	nabídka	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
oferta	nabídku	ofertă	nabídka	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
oferta	nabídnout	ofertă	nabídnout	N;DEF;FEM;SG	V;PFV;POS;NFIN
oferta	nabídka	ofertă	nabídka	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
favorabile	příznivý	favorabil	příznivý	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
favorabile	příznivé	favorabil	příznivý	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
favorabile	příznivý	favorabil	příznivý	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
favorabile	příznivé	favorabil	příznivý	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
castro	castro	castro	castro	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
geologice	geologická	geologic	geologický	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
geologice	geologické	geologic	geologický	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
flavius	flavius	flaviu	flavius	PROPN	N;ANIM;NOM;MASC;SG;POS
koch	koch	koch	kdo	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
israeliene	izraelský	israelian	izraelský	ADJ;INDF;FEM;PL	ADJ;ANIM;NOM;MASC;SG;POS
israeliene	izraelská	israelian	izraelský	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
furtuna	bouřka	furtună	bouřka	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
furtuna	bouře	furtună	bouře	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
furtuna	storm	furtună	storm	N;DEF;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
furtuna	bouřka	furtună	bouřka	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
furtuna	bouře	furtună	bouře	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
furtuna	storm	furtună	storm	N;DEF;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
furtuna	bouřka	furtună	bouřka	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
vatican	vatikán	vatican	vatikán	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
ken	ken	ken	ken	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
biologice	biologický	biologic	biologický	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
biologice	biologická	biologic	biologický	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
biologice	biologické	biologic	biologický	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
stiut	věděl	sti	vědět	ADJ;INDF;MASC;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
stiut	věděla	sti	vědět	ADJ;INDF;MASC;SG	V;POS;PST;V.PTCP;ACT
regulate	pravidelně	regulat	pravidelně	ADJ;INDF;FEM;PL	ADV;POS
regulate	pravidelná	regulat	pravidelný	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
regulate	pravidelný	regulat	pravidelný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
rwanda	rwandě	rwanda	Rwanda	PROPN	PROPN;DAT;FEM;SG;POS
ciudat	zvláštní	ciudat	zvláštní	ADV	ADJ;NOM;MASC;SG;POS
ciudat	divné	ciudat	divný	ADV	ADJ;NOM;NEUT;SG;POS
ciudat	divný	ciudat	divný	ADV	ADJ;INAN;NOM;MASC;SG;POS
ciudat	zvláštní	ciudat	zvláštní	ADV	ADJ;NOM;MASC;SG;POS
natiune	národ	natiune	národ	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
natiune	národ	natiune	národ	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
mal	male	mal	malo	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;POS
mal	mal	mal	malión	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;POS
adapost	kryt	adapost	krytý	N;INDF;MASC;SG	ADJ;INAN;MASC;SG;POS;V.PTCP;PASS
adapost	kryt	adapost	krytý	N;INDF;MASC;SG	ADJ;INAN;MASC;SG;POS;V.PTCP;PASS
tower	tower	tower	tower	PROPN	PROPN;NOM;FEM;SG;POS
tower	věži	tower	věž	PROPN	N;DAT;FEM;SG;POS
tower	věže	tower	věž	PROPN	N;NOM;FEM;PL;POS
tower	věž	tower	věž	PROPN	N;NOM;FEM;SG;POS
prada	kořisti	pradă	kořist	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
prada	kořist	pradă	kořist	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
prada	kořist	pradă	kořist	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
prada	kořisti	pradă	kořist	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
prada	kořist	pradă	kořist	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
prada	prada	pradă	prada	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
feb	únor	feb	únor		N;INAN;NOM;MASC;SG;POS
artista	umělec	artista	umělec	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
artista	umělkyně	artista	umělkyně	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
artista	umělce	artista	umělec	N;DEF;FEM;SG	N;ANIM;ACC;MASC;PL;POS
artista	umělec	artista	umělec	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
artista	umělkyně	artista	umělkyně	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
artista	umělce	artista	umělec	N;DEF;FEM;SG	N;ANIM;ACC;MASC;PL;POS
titan	titaničitý	titan	titaničitý	N;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
marci	marks	marcă	marks	N;INDF;FEM;PL	PROPN;ANIM;NOM;MASC;SG;POS
marci	marci	marcă	mark	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG;POS
ordinele	příkazy	ordin	příkaz	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
ordinele	objednávky	ordin	objednávka	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
ordinele	rozkazy	ordin	rozkaz	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
ozn	ufo	ozn	ufo	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;POS
fortificatii	opevnění	fortificat	opevnění	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
explicatii	vysvětlení	explicat	vysvětlení	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
explicatii	vysvětlení	explicat	vysvětlení	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
monroe	monroe	monroe	monroe	PROPN	PROPN;NOM;FEM;SG;POS
ondřejov	ondřejov	ondřejov	ondřejov		PROPN;NOM;MASC;SG;POS
facultate	univerzita	facultate	univerzita	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
facultate	university	facultate	univerzita	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
facultate	univerzity	facultate	univerzita	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
facultate	vysoká	facultate	vysoký	N;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
facultate	fakulty	facultate	fakulta	N;INDF;FEM;SG	N;NOM;FEM;PL;POS
facultate	fakulta	facultate	fakulta	N;INDF;FEM;SG	N;NOM;FEM;SG;POS
neptun	neptune	neptun	ptun	PROPN	PROPN;INAN;NOM;MASC;SG;POS
rezistat	odolal	rezista	odolat	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
rome	řím	romă	řím	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
teologice	teologické	teologic	teologický	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
monarhiei	monarchie	monarhie	monarchie	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
negocieri	vyjednávání	negociere	vyjednávání	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
negocieri	jednání	negociere	jednání	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
negocieri	vyjednávání	negociere	vyjednávání	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
negocieri	jednání	negociere	jednání	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
raf	raf	raf	raf	PROPN	PROPN;FEM;POS
raf	rafe	raf	rafe	PROPN	N;NOM;MASC;SG;POS
ierarhia	hierarchii	ierarhie	hierarchie	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
ierarhia	hierarchie	ierarhie	hierarchie	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
saraci	chudák	sarac	chudák		N;ANIM;NOM;MASC;SG;POS
regulamentul	předpis	regulament	předpis	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
regulamentul	regulace	regulament	regulace	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
regulamentul	nařízení	regulament	nařízení	N;DEF;MASC;SG	N;NOM;NEUT;SG;POS
randy	randy	randy	rand	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
randy	randyho	randy	randy	PROPN	N;ANIM;GEN;MASC;SG;POS
provocate	vyprovokoval	provocat	vyprovokovat	ADJ;INDF;FEM;PL	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
administratorii	správci	administrator	správce	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
administratorii	správci	administrator	správce	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
colorate	barevné	colorat	barevný	N;INDF;FEM;PL	ADJ;NOM;MASC;PL;POS
colorate	barevný	colorat	barevný	N;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
colorate	barevný	colorat	barevný	N;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
versiunile	verze	versiune	verze	N;DEF;FEM;PL	N;NOM;FEM;SG;POS
seven	sedm	seven	sedm	N;INDF;MASC;SG	NUM;NOM;SG
luftwaffe	luftwaffe	luftwaffă	luftwaffe	PROPN	N;NOM;FEM;SG;POS
dorita	požadovaný	dorita	požadovaný		ADJ;INAN;NOM;MASC;SG;POS
dorita	žádoucí	dorita	žádoucí		ADJ;NOM;NEUT;SG;POS
