در	vrata	در	vrata	ADP	N;NOM;NEUT;PL
فشرده	stisnjen	فشرده	stisnjen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
فشرده	stisnjeni	فشرده	stisnjen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
مری	mary	None	mary	N;SG	PROPN;NOM;FEM;SG
مری	vesel	None	vesel	N;SG	ADJ;NOM;INDF;MASC;SG
آذربایجانی	azerbajdžanska	آذربایجانی	azerbajdžanski	N;SG	ADJ;NOM;FEM;SG
وسیع	široka	وسیع	širok	N;SG	ADJ;NOM;FEM;SG
وسیع	široki	وسیع	širok	N;SG	ADJ;NOM;MASC;PL
وسیع	široko	وسیع	široko	N;SG	ADV
وسیع	širok	وسیع	širok	N;SG	ADJ;NOM;INDF;MASC;SG
وسیع	obsežna	وسیع	obsežen	N;SG	ADJ;NOM;FEM;SG
وسیع	obširno	وسیع	obširen	N;SG	ADV
وسیع	obsežno	وسیع	obsežno	N;SG	ADV
وسیع	obsežne	وسیع	obsežen	N;SG	ADJ;NOM;FEM;PL
وسیع	prostorno	وسیع	prostorno	N;SG	ADV
آبادان	abadan	آبادان	abadan	N;SG	
تار	tar	تار	tar	N;SG	
سودان	sudanske	None	sudanski	N;SG	ADJ;NOM;FEM;PL
اسلواکی	slovaški	اسلواکی	slovaški	N;SG	ADJ;NOM;DEF;MASC;SG
اسلواکی	slovaško	اسلواکی	slovaški	N;SG	ADJ;NOM;NEUT;SG
اسلواکی	slovaška	اسلواکی	slovaški	N;SG	ADJ;NOM;FEM;SG
شکلی	številke	شکل	številka	N;SG	N;NOM;FEM;PL
شکلی	figure	شکل	figura	N;SG	N;NOM;FEM;PL
عملیاتی	operativno	عملیاتی	operativen	N;PL	ADV
عملیاتی	operativnih	عملیاتی	operativen	N;PL	ADJ;GEN;MASC;PL
عملیاتی	operativna	عملیاتی	operativen	N;PL	ADJ;NOM;FEM;SG
سازهای	strukturno	ساز	strukturen	N;PL	ADV
سازهای	strukturni	ساز	strukturen	N;PL	ADJ;NOM;MASC;SG
سازهای	strukturnih	ساز	strukturen	N;PL	ADJ;GEN;MASC;PL
سازهای	strukturne	ساز	strukturen	N;PL	ADJ;NOM;FEM;PL
سازهای	strukturna	ساز	strukturen	N;PL	ADJ;NOM;FEM;SG
راهنما	ročni	None	ročen	N;SG	ADJ;NOM;MASC;SG
راهنما	ročna	None	ročen	N;SG	ADJ;NOM;FEM;SG
راهنما	ročno	None	ročen	N;SG	ADV
دوستدار	ljubezniva	None	ljubezen	N;SG	ADJ;NOM;FEM;SG
دوستدار	ljubeča	None	ljubeč	N;SG	ADJ;NOM;FEM;SG;V.PTCP
دوستدار	ljubeč	None	ljubeč	N;SG	ADJ;NOM;INDF;MASC;SG
دوستدار	ljubeče	None	ljubeče	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
دوستدار	ljubiti	None	ljubiti	N;SG	V;IPFV;NFIN
سیدنی	sidney	سیدنی	sidney	N;SG	ADJ;NOM;DEF;MASC;SG
سیدنی	sydney	سیدنی	sydney	N;SG	ADJ;NOM;NEUT;SG
جونز	jones	جونز	jones	N;SG	PROPN;NOM;MASC;SG
اپرا	opere	None	oprati	N;SG	V;PFV;IND;SG;3;PRS;FIN
اسلحه	pištola	اسلحه	pištol	N;PL	N;NOM;FEM;SG
اسلحه	pištolo	اسلحه	pištola	N;PL	N;ACC;FEM;SG
سهم	delnice	سهم	delnica	N;SG	N;NOM;FEM;PL
سهم	deleži	سهم	delež	N;SG	N;NOM;MASC;PL
متمرکز	zgoščeno	متمرکز	zgoščen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
متمرکز	koncentrirana	متمرکز	koncentriran	N;SG	ADJ;NOM;FEM;SG;V.PTCP
متمرکز	osredotočena	متمرکز	osredotočen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
متمرکز	osredotočen	متمرکز	osredotočen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
متمرکز	osredotočeno	متمرکز	osredotočen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
دلیلی	razlogi	دلیل	razlog	N;SG	N;NOM;MASC;PL
ماجرای	dogodivščine	ماجرا	dogodivščina	N;SG	N;NOM;FEM;PL
ماجرای	pustolovščine	ماجرا	pustolovščina	N;SG	N;NOM;FEM;PL
دایره	krogi	دایره	krog	N;SG	N;NOM;MASC;PL
دایره	kroge	دایره	krog	N;SG	N;ACC;MASC;PL
دایره	krogov	دایره	krog	N;SG	N;GEN;MASC;PL
دایره	krožni	دایره	krožen	N;SG	ADJ;NOM;DEF;MASC;SG
دایره	krožno	دایره	krožen	N;SG	ADJ;NOM;NEUT;SG
مغزی	možgani	مغزی	možgani	N;SG	N;NOM;MASC;PL
مغزی	možgansko	مغزی	možganski	N;SG	ADJ;NOM;NEUT;SG
مغزی	možganski	مغزی	možganski	N;SG	ADJ;NOM;MASC;PL
مغزی	možgane	مغزی	možgani	N;SG	N;ACC;MASC;PL
مغزی	možganska	مغزی	možganski	N;SG	ADJ;NOM;FEM;SG
مانی	mani	None	mani	N;SG	PROPN;NOM;MASC;SG
خوراکی	užitno	None	užitno	N;SG	ADJ;NOM;NEUT;SG
خوراکی	užitne	None	užiten	N;SG	ADJ;NOM;FEM;PL
خوراکی	užitni	None	užiten	N;SG	ADJ;NOM;MASC;PL
دان	dona	آن	dona		
دان	don	آن	don		N;NOM;MASC;SG
انفجار	eksplozije	انفجار	eksplozija	N;SG	N;NOM;FEM;PL
انفجار	detonacije	انفجار	detonacija	N;SG	N;NOM;FEM;PL
خزندگان	plazilec	خزنده	plazilec	N;PL	N;NOM;MASC;SG
تحمل	tolerance	تحمل	toleranca	N;SG	N;NOM;FEM;PL
تحمل	prenašali	تحمل	prenašati	N;SG	V;IPFV;MASC;PL;V.PTCP
متخصص	strokovna	متخصص	strokoven	N;SG	ADJ;NOM;FEM;SG
تسلیم	predajo	تسلیم	predaja	N;SG	V;PFV;IND;PL;3;PRS;FIN
تسلیم	predaje	تسلیم	predaja	N;SG	N;NOM;FEM;PL
تسلیم	predaja	تسلیم	predajati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
تسلیم	predloži	تسلیم	predložiti	N;SG	V;PFV;IND;SG;3;PRS;FIN
کاغذ	papirji	کاغذ	papir	N;SG	N;NOM;MASC;PL
کاغذ	papirje	کاغذ	papir	N;SG	N;ACC;MASC;PL
گرگ	wolf	گرگ	wolf	N;SG	PROPN;NOM;MASC;SG
گرگ	volčji	گرگ	volčja	N;SG	ADJ;NOM;DEF;CMPR;MASC;SG
اسلوونی	slovenia	اسلوونی	slovenia	N;SG	
اسلوونی	slovensko	اسلوونی	slovenski	N;SG	ADJ;NOM;NEUT;SG
اسلوونی	slovenska	اسلوونی	slovenski	N;SG	ADJ;NOM;FEM;SG
اسلوونی	slovenskega	اسلوونی	slovenski	N;SG	ADJ;GEN;NEUT;SG
اسلوونی	slovenski	اسلوونی	slovenski	N;SG	ADJ;NOM;DEF;MASC;SG
آماری	statistična	آماری	statističen	N;SG	ADJ;NOM;FEM;SG
آماری	statistične	آماری	statističen	N;SG	ADJ;NOM;FEM;PL
آماری	statistično	آماری	statistično	N;SG	ADV
سراسری	svetovna	سراسری	svetoven	N;SG	ADJ;NOM;FEM;SG
سراسری	globalni	سراسری	globalen	N;SG	ADJ;NOM;MASC;SG
سراسری	globalno	سراسری	globalen	N;SG	ADV
سراسری	svetovno	سراسری	svetoven	N;SG	ADJ;NOM;NEUT;SG
هوش	obveščevalna	هوش	obveščevalen	N;SG	ADJ;NOM;FEM;SG
مالیات	obdavčitev	مالیه	obdavčitev	N;PL	N;NOM;FEM;SG
مالیات	obdavčenje	مالیه	obdavčenje	N;PL	N;NOM;NEUT;SG
مالیات	davčna	مالیه	davčen	N;PL	ADJ;NOM;FEM;SG
مالیات	davek	مالیه	davek	N;PL	N;NOM;MASC;SG
کشتن	ubil	کشتن	ubiti	N;SG	V;PFV;MASC;SG;V.PTCP
عبری	hebrejsko	عبری	hebrejski	N;SG	ADJ;NOM;NEUT;SG
اثری	utrinkov	اثر	utrinek	N;SG	N;GEN;MASC;PL
اثری	utrinki	اثر	utrinek	N;SG	N;NOM;MASC;PL
یادگیری	naučil	یادگیری	naučiti	N;SG	V;PFV;MASC;SG;V.PTCP
مجازات	kazni	مجازات	kazen	N;SG	N;NOM;FEM;PL
سازمانی	organizacijski	None	organizacijski	N;SG	ADJ;NOM;MASC;SG
سازمانی	organizacijska	None	organizacijski	N;SG	ADJ;NOM;FEM;SG
سکه	kovance	سکه	kovanec	N;SG	N;ACC;MASC;PL
سکه	kovanci	سکه	kovanec	N;SG	N;NOM;MASC;PL
سکه	kovanci	سکه	kovanec	N;SG	N;NOM;MASC;PL
کمبریج	cambridge	کمبریج	cambridg	N;SG	PROPN;NOM;MASC;SG
پوشیده	rabljena	پوشید#پوش	rabljen	V;SG;3;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP
هلندی	nizozemsko	هلندی	nizozemski	N;SG	ADJ;NOM;NEUT;SG
هلندی	nizozemski	هلندی	nizozemski	N;SG	ADJ;NOM;MASC;SG
روزه	hitri	روزه	hiter	N;SG	ADJ;NOM;DEF;MASC;SG
روزه	hiter	روزه	hiter	N;SG	ADJ;NOM;INDF;MASC;SG
روزه	hitra	روزه	hiter	N;SG	ADJ;NOM;FEM;SG
روزه	hitro	روزه	hitro	N;SG	ADV
موش	podgana	موش	podgan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
موش	miška	موش	miški	N;SG	ADJ;NOM;FEM;SG
موش	miško	موش	miški	N;SG	ADV
موش	miške	موش	miški	N;SG	ADJ;NOM;FEM;PL
جامد	trdna	جامد	trden	N;SG	ADJ;NOM;FEM;SG
جامد	trdni	جامد	trden	N;SG	ADJ;NOM;MASC;PL
جامد	trdne	جامد	trden	N;SG	ADJ;NOM;FEM;PL
جامد	trden	جامد	trden	N;SG	ADJ;NOM;INDF;MASC;SG
جامد	trdno	جامد	trdno	N;SG	ADV
اخراج	odpuščen	اخراج	odpuščen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
کمترین	minimalno	کم	minimalno	ADJ;RL	ADV
کمترین	najmanj	کم	najmanj	ADJ;RL	ADV;RL
کمترین	najmanj	کم	najmanj	ADJ;RL	ADV;RL
کمترین	minimalno	کم	minimalno	ADJ;RL	ADV
کمترین	minimalne	کم	minimalen	ADJ;RL	ADJ;NOM;FEM;PL
کمترین	minimalna	کم	minimalen	ADJ;RL	ADJ;NOM;FEM;SG
میشل	michelle	None	michell	N;SG	PROPN;NOM;FEM;SG
تدریج	postopoma	تدریج	postopoma	N;SG	ADV
تدریج	postopno	تدریج	postopno	N;SG	ADV
خزر	kaspijskega	خزر	kaspijski	N;SG	ADJ;GEN;NEUT;SG
شکسته	zlomljeni	شکسته	zlomljen	ADJ;SG;3;V.PTCP	ADJ;NOM;MASC;PL;V.PTCP
شکسته	zlomil	شکسته	zlomiti	ADJ;SG;3;V.PTCP	V;PFV;MASC;SG;V.PTCP
کوانتومی	kvantno	کوانتومی	kvanten	N;SG	ADV
کوانتومی	kvantni	کوانتومی	kvanten	N;SG	ADJ;NOM;MASC;SG
برتری	odličnost	برتری	odličnost	ADJ;CMPR	N;NOM;FEM;SG
برتری	prednost	برتری	prednost	ADJ;CMPR	N;NOM;FEM;SG
برتری	prednosti	برتری	prednost	ADJ;CMPR	N;NOM;FEM;PL
برتری	ugodnost	برتری	ugodnost	ADJ;CMPR	N;NOM;FEM;SG
بارگذاری	obremenitve	بارگذاری	obremenitev	N;SG	N;NOM;FEM;PL
بارگذاری	naloži	بارگذاری	nalož	N;SG	V;PFV;IND;SG;3;PRS;FIN
بارگذاری	napolnjena	بارگذاری	napolnjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
بارگذاری	nabita	بارگذاری	nabit	N;SG	ADJ;NOM;FEM;SG;V.PTCP
بارگذاری	naložen	بارگذاری	naložen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
بارگذاری	napolnjeno	بارگذاری	napolnjen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
بارگذاری	naloženo	بارگذاری	naložen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
بارگذاری	naloži	بارگذاری	nalož	N;SG	V;PFV;IND;SG;3;PRS;FIN
هیل	hill	هیل	hill	N;SG	PROPN;NOM;MASC;SG
مار	mar	مار	mar	N;SG	
مار	kače	مار	kača	N;SG	N;NOM;FEM;PL
شواهد	dokaz	شاهد	dokaz	N;PL	N;NOM;MASC;SG
دهان	ust	دهان	usta	N;SG	N;GEN;NEUT;PL
دهان	usta	دهان	usta	N;SG	N;NOM;NEUT;PL
دهان	ust	دهان	usta	N;SG	N;GEN;NEUT;PL
دهان	usta	دهان	usta	N;SG	N;NOM;NEUT;PL
وست	zahodna	None	zahoden	N;SG	ADJ;NOM;FEM;SG
وست	zahodno	None	zahodno	N;SG	ADV
شک	dvomim	شک	dvomiti	N;SG	V;IPFV;IND;SG;1;PRS;FIN
شک	vprašljivo	شک	vprašljiv	N;SG	ADJ;NOM;NEUT;SG
جفت	pari	None	par	N;SG	N;NOM;MASC;PL
جفت	parov	None	par	N;SG	N;GEN;MASC;PL
ابر	oblaki	ابر	oblak	N;SG	N;NOM;MASC;PL
عمیق	globoko	عمیق	globoko	ADJ	ADV
دستگیری	aretacije	دستگیری	aretacija	N;SG	N;NOM;FEM;PL
دستگیری	aretiran	دستگیری	aretiran	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
دستگیری	zajeti	دستگیری	zajeti	N;SG	V;PFV;NFIN
دستگیری	aretacije	دستگیری	aretacija	N;SG	N;NOM;FEM;PL
تنوع	variacije	تنوع	variacija	N;SG	N;NOM;FEM;PL
تنوع	sorte	تنوع	sorta	N;SG	N;NOM;FEM;PL
پرتو	ray	None	ray	N;SG	PROPN;NOM;MASC;SG
پاس	podaja	پاس	podajati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
پاس	mimo	پاس	mimo	N;SG	ADP;GEN
معنا	pomeni	معنا	pomeniti	N;SG	V;IND;SG;3;PRS;FIN
راز	skrivnosti	راز	skrivnost	N;SG	N;NOM;FEM;PL
راز	skrivna	راز	skriven	N;SG	ADJ;NOM;FEM;SG
راز	skrivno	راز	skrivno	N;SG	ADJ;NOM;NEUT;SG
نوجوان	najstniška	نوجوان	najstniški	N;SG	ADJ;NOM;FEM;SG
نوجوان	najstniška	نوجوان	najstniški	N;SG	ADJ;NOM;FEM;SG
نوجوان	najstniki	نوجوان	najstnik	N;SG	N;NOM;MASC;PL
نوجوان	najstnike	نوجوان	najstnik	N;SG	N;ACC;MASC;PL
عامه	priljubljene	عامه	priljubljen	N;SG	ADJ;NOM;FEM;PL
عامه	priljubljena	عامه	priljubljen	N;SG	ADJ;NOM;FEM;SG
عامه	priljubljeno	عامه	priljubljen	N;SG	ADV
عامه	priljubljeni	عامه	priljubljen	N;SG	ADJ;NOM;MASC;PL
عامه	priljubljen	عامه	priljubljen	N;SG	ADJ;NOM;INDF;MASC;SG
تمرین	vaje	تمرین	vaja	N;SG	N;NOM;FEM;PL
تمرین	treningi	تمرین	trening	N;SG	N;NOM;MASC;PL
تمرین	vaje	تمرین	vaja	N;SG	N;NOM;FEM;PL
تمرین	prakse	تمرین	praksa	N;SG	N;NOM;FEM;PL
تمرین	vaje	تمرین	vaja	N;SG	N;NOM;FEM;PL
شلیک	ustreli	شلیک	ustreti	N;SG	V;PFV;IND;SG;3;PRS;FIN
شلیک	ustreljen	شلیک	ustreljen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
شلیک	ustreljena	شلیک	ustreljen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
کوشش	prizadevati	کوشش	prizadevati	N;SG	V;IPFV;NFIN
کوشش	prizadevanja	کوشش	prizadevanje	N;SG	N;NOM;NEUT;PL
کوشش	napori	کوشش	napor	N;SG	N;NOM;MASC;PL
کوشش	prizadevanja	کوشش	prizadevanje	N;SG	N;NOM;NEUT;PL
بیاید	pridi	آمد#آ	pridi	V;SBJV;SG;3;PRS	V;PFV;IMP;SG;2;FIN
خام	surove	خام	surov	N;SG	N;NOM;FEM;PL
خام	surovo	خام	surovo	N;SG	ADV
خام	surova	خام	surov	N;SG	ADJ;NOM;FEM;SG
خام	surove	خام	surov	N;SG	N;NOM;FEM;PL
خام	surova	خام	surov	N;SG	ADJ;NOM;FEM;SG
خام	surovo	خام	surovo	N;SG	ADV
خام	surovi	خام	surov	N;SG	ADJ;NOM;MASC;SG
خام	surov	خام	surov	N;SG	ADJ;NOM;INDF;MASC;SG
هوشمند	inteligentni	هوشمند	inteligenten	N;SG	ADJ;NOM;MASC;PL
هوشمند	inteligentna	هوشمند	inteligenten	N;SG	ADJ;NOM;FEM;SG
هوشمند	inteligentno	هوشمند	inteligenten	N;SG	ADJ;NOM;NEUT;SG
هوشمند	inteligenten	هوشمند	inteligenten	N;SG	ADJ;NOM;INDF;MASC;SG
هوشمند	pametna	هوشمند	pameten	N;SG	ADJ;NOM;FEM;SG
هوشمند	pameten	هوشمند	pameten	N;SG	ADJ;NOM;INDF;MASC;SG
هوشمند	pametno	هوشمند	pameten	N;SG	ADJ;NOM;NEUT;SG
منافع	koristi	منفعت	korist	N;PL	N;NOM;FEM;SG
بام	strehe	None	streha	N;SG	N;NOM;FEM;PL
لغو	odpovedati	لغو	odpovedati	N;SG	V;PFV;NFIN
چرخه	ciklov	چرخه	cikl	N;SG	N;GEN;MASC;PL
چرخه	cikli	چرخه	cikla	N;SG	N;NOM;MASC;PL
هاوایی	havaji	هاوایی	havaja	N;SG	N;NOM;MASC;PL
هاوایی	havajski	هاوایی	havajski	N;SG	ADJ;NOM;MASC;SG
استخدام	najel	استخدام	najeti	N;SG	V;PFV;MASC;SG;V.PTCP
استخدام	najeti	استخدام	najeti	N;SG	V;PFV;NFIN
استخدام	najeta	استخدام	najet	N;SG	ADJ;NOM;FEM;SG
استخدام	zaposlitve	استخدام	zaposlitev	N;SG	N;NOM;FEM;PL
استخدام	zaposli	استخدام	zaposliti	N;SG	V;PFV;IND;SG;3;PRS;FIN
تندیس	kipi	None	kipa	N;SG	N;NOM;MASC;PL
پاییز	jeseni	پاییز	jeseni	N;SG	ADV
پاییز	jesenski	پاییز	jesenski	N;SG	ADJ;NOM;DEF;MASC;SG
پاییز	padlo	پاییز	pasti	N;SG	V;PFV;NEUT;SG;V.PTCP
پاییز	padel	پاییز	pasti	N;SG	V;PFV;MASC;SG;V.PTCP
دیویس	davis	دیویس	davis	N;SG	PROPN;NOM;MASC;SG
خوزه	jose	خوزه	josa	N;SG	PROPN;NOM;MASC;SG
خوزه	josé	خوزه	josé	N;SG	PROPN;NOM;MASC;SG
خوزه	jose	خوزه	josa	N;SG	PROPN;NOM;MASC;SG
خوزه	josé	خوزه	josé	N;SG	PROPN;NOM;MASC;SG
مخابرات	komunikacije	مخابرات	komunikacija	N;SG	N;NOM;FEM;PL
مخابرات	telekomunikacijskih	مخابرات	telekomunikacijski	N;SG	ADJ;GEN;MASC;PL
تفریحی	rekreacijski	None	rekreacijski	N;SG	ADJ;NOM;MASC;SG
برایان	brian	برایان	brian	N;SG	PROPN;NOM;MASC;SG
برایان	bryan	برایان	bryan	N;SG	PROPN;NOM;MASC;SG
حدیث	hadith	None	hadit	N;SG	V;IPFV;NFIN
تسلط	prevlada	تسلط	prevladati	N;SG	V;PFV;IND;SG;3;PRS;FIN
تسلط	prevlada	تسلط	prevladati	N;SG	V;PFV;IND;SG;3;PRS;FIN
تجربی	empirične	تجربی	empiričen	N;SG	ADJ;NOM;FEM;PL
تجربی	eksperimentalno	تجربی	eksperimentalno	N;SG	ADJ;NOM;NEUT;SG
تجربی	poskusno	تجربی	poskusno	N;SG	ADV
تجربی	poskusni	تجربی	poskusen	N;SG	ADJ;NOM;DEF;MASC;SG
تجربی	poskusnih	تجربی	poskusen	N;SG	ADJ;GEN;MASC;PL
تجربی	poskusna	تجربی	poskusen	N;SG	ADJ;NOM;FEM;SG
فصلی	sezonski	فصلی	sezonski	N;SG	ADJ;NOM;DEF;MASC;SG
فصلی	sezonsko	فصلی	sezonski	N;SG	ADV
دراز	dolgo	دراز	dolgo	ADJ	ADV
معنوی	duhovna	معنوی	duhoven	N;SG	ADJ;NOM;FEM;SG
معنوی	duhovni	معنوی	duhoven	N;SG	ADJ;NOM;MASC;SG
معنوی	duhovnega	معنوی	duhoven	N;SG	ADJ;GEN;NEUT;SG
معنوی	duhovne	معنوی	duhoven	N;SG	ADJ;NOM;FEM;PL
معنوی	duhovno	معنوی	duhoven	N;SG	ADJ;NOM;NEUT;SG
والدین	starševstvo	والد	starševstvo	N;PL	N;NOM;NEUT;SG
والدین	starša	والد	starš	N;PL	N;NOM;MASC;DU
والدین	starš	والد	starš	N;PL	N;NOM;MASC;SG
فقیه	faqih	فقیه	fai	N;SG	N;NOM;MASC;PL
مغول	mongoli	مغول	mongoli	N;SG	N;NOM;MASC;PL
مغول	mongol	مغول	mongol	N;SG	
محاسبات	računalništvo	محاسبه	računalništvo	N;PL	N;NOM;NEUT;SG
مدارک	dokaz	مدرک	dokaz	N;PL	N;NOM;MASC;SG
شن	peščena	شن	peščen	N;SG	ADJ;NOM;FEM;SG
شن	peščeni	شن	peščen	N;SG	ADJ;NOM;MASC;SG
رسول	sel	رسول	sel	N;SG	V;MASC;SG;V.PTCP
رسول	sla	رسول	sla	N;SG	PROPN;NOM;FEM;SG
خلبان	pilotni	None	piloten	N;SG	ADJ;NOM;DEF;MASC;SG
پائولو	paulo	None	paula	N;SG	PROPN;NOM;MASC;SG
پائولو	paolo	None	paoti	N;SG	PROPN;NOM;MASC;SG
فراز	zgoraj	فراز	zgoraj	N;SG	ADV
اعتراضات	protest	اعتراض	protest	N;PL	N;NOM;MASC;SG
فراموش	pozabi	فراموش	pozabiti	ADJ	V;PFV;IND;SG;3;PRS;FIN
کریستین	christian	کریستین	christian	N;SG	PROPN;NOM;MASC;SG
کریستین	krščanski	کریستین	krščanski	N;SG	ADJ;NOM;MASC;SG
آلودگی	kontaminacije	آلودگی	kontaminacija	N;SG	N;NOM;FEM;PL
آلودگی	okužbe	آلودگی	okužba	N;SG	N;NOM;FEM;PL
عفونت	okužbe	عفونت	okužba	N;SG	N;NOM;FEM;PL
عفونت	infekcije	عفونت	infekcija	N;SG	N;NOM;FEM;PL
عفونت	okužbe	عفونت	okužba	N;SG	N;NOM;FEM;PL
بستن	zapri	بستن	zapreti	N;SG	V;PFV;IND;SG;2;PRS;FIN
سدیم	natrijev	سدیم	natrijev	N;SG	ADJ;NOM;INDF;MASC;SG
پورنوگرافی	pornografske	پورنوگرافی	pornografski	N;SG	ADJ;NOM;FEM;PL
حکمت	modrosti	حکمت	modrost	N;SG	N;GEN;FEM;PL
لاله	tulipani	لاله	tulipan	N;SG	ADJ;NOM;MASC;PL
لاله	nem	لاله	iti	N;SG	
لاله	izklopi	لاله	izklopiti	N;SG	V;PFV;IND;SG;3;PRS;FIN
درختی	jelka	درخت	jelka	N;SG	PROPN;NOM;FEM;SG
مو	dlake	مو	dlaka	N;SG	N;NOM;FEM;PL
مو	lasje	مو	las	N;SG	N;NOM;MASC;PL
مو	lase	مو	las	N;SG	N;ACC;MASC;PL
احتمالی	verjeten	احتمالی	verjeten	N;SG	ADJ;NOM;INDF;MASC;SG
سوئدی	švedska	سوئدی	švedska	N;SG	ADJ;NOM;FEM;SG
سوئدی	švedsko	سوئدی	švedski	N;SG	ADJ;NOM;NEUT;SG
سوئدی	švedski	سوئدی	švedski	N;SG	ADJ;NOM;DEF;MASC;SG
پیشنهادی	predlagano	پیشنهادی	predlagan	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
پیشنهادی	predlagani	پیشنهادی	predlagan	N;SG	ADJ;NOM;MASC;PL;V.PTCP
پیشنهادی	predlagane	پیشنهادی	predlagan	N;SG	ADJ;NOM;FEM;PL;V.PTCP
پیشنهادی	predlagan	پیشنهادی	predlagan	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
پیشنهادی	predlagana	پیشنهادی	predlagan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
پیشنهادی	predlaganih	پیشنهادی	predlagan	N;SG	ADJ;GEN;MASC;PL;V.PTCP
پیشنهادی	predloge	پیشنهادی	predlog	N;SG	N;ACC;MASC;PL
پیشنهادی	predlogi	پیشنهادی	predlog	N;SG	N;NOM;MASC;PL
هرزگوین	hercegovine	هرزگوین	hercegovina	N;SG	N;NOM;FEM;PL
پروتئین	beljakovin	پروتئین	beljakovina	N;SG	N;GEN;FEM;PL
پروتئین	proteini	پروتئین	protein	N;SG	N;NOM;MASC;PL
پروتئین	beljakovine	پروتئین	beljakovina	N;SG	N;NOM;FEM;PL
دشتی	ravnine	دشتی	ravnina	N;SG	N;NOM;FEM;PL
دشتی	ravnicah	دشتی	ravnica	N;SG	N;ESS;FEM;PL
مورخ	hodila	مورخ	hoditi	N;SG	V;IPFV;FEM;SG;V.PTCP
کالا	dobrine	کالا	dobrina	N;SG	N;NOM;FEM;PL
کیم	kim	کرد#کن	kim	N;SG	PROPN;NOM;MASC;SG
کشیدن	vleči	کشیدن	vleči	N;SG	V;IPFV;NFIN
کشیدن	vleče	کشیدن	vleči	N;SG	V;IPFV;IND;SG;3;PRS;FIN
عقاب	orli	عقاب	orel	N;SG	N;NOM;MASC;PL
تسخیر	osvojil	تسخیر	osvojiti	N;SG	V;PFV;MASC;SG;V.PTCP
آزار	prizadet	آزار	prizadet	N;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
آزار	poškodovan	آزار	poškodovan	N;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
آزار	bolelo	آزار	boleti	N;PL	V;IPFV;NEUT;SG;V.PTCP
بلوک	bloki	بلوک	blok	N;SG	N;NOM;MASC;PL
بلوک	bloke	بلوک	blok	N;SG	N;ACC;MASC;PL
قبیله	plemenski	None	plemenski	N;SG	ADJ;NOM;MASC;PL
قبیله	plemen	None	plemen	N;SG	N;GEN;FEM;PL
قبیله	plemena	None	pleme	N;SG	N;NOM;NEUT;PL
تزریق	injekcije	تزریق	injekcija	N;SG	N;NOM;FEM;PL
افتخاری	častni	افتخاری	časten	N;SG	ADJ;NOM;DEF;MASC;SG
افتخاری	častna	افتخاری	časten	N;SG	ADJ;NOM;FEM;SG
همایش	konvencij	همایش	konvencija	N;SG	N;GEN;FEM;PL
همایش	konvencije	همایش	konvencija	N;SG	N;NOM;FEM;PL
همایش	konvencije	همایش	konvencija	N;SG	N;NOM;FEM;PL
صدها	stotine	صد	stotina	NUM	N;NOM;FEM;SG
جانسون	johnson	جانسون	johnson	N;SG	PROPN;NOM;MASC;SG
مجاهدین	milice	مجاهدین	milica	N;SG	N;NOM;FEM;PL
آتن	atenah	None	atene	N;SG	N;ESS;FEM;PL
چی	kaj	چه	kaj	ADV	PRO;ACC;NEUT;SG
موازی	vzporedno	موازی	vzporedno	N;SG	ADV
موازی	vzporedni	موازی	vzporeden	N;SG	ADJ;NOM;MASC;SG
موازی	vzporedna	موازی	vzporeden	N;SG	ADJ;NOM;FEM;SG
کامین	côte	کامین	ceta	ADJ;RL	N;NOM;MASC;SG
منظم	redno	منظم	redno	ADJ	ADV
انیمیشن	animirani	انیمیشن	animiran	N;SG	ADJ;NOM;MASC;PL;V.PTCP
خواهان	želje	خواهان	želja	N;SG	N;NOM;FEM;PL
فیفا	fifa	None	fifa	N;SG	PROPN;NOM;FEM;SG
کانی	connie	کانی	connie	N;SG	PROPN;NOM;FEM;SG
مرحوم	umrli	مرحوم	umreti	N;SG	V;PFV;MASC;PL;V.PTCP
