den	os	den	o	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC;PL;3
privat	privat	privat	privat	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
privat	private	privat	private	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
jonsson	jonsson	jonsso	jonsson	PROPN;NOM	N;MASC;SG
element	elementos	element	elemento	N;NOM;INDF;NEUT;SG	N;MASC;PL
element	elementos	element	elemento	N;NOM;INDF;NEUT;SG	N;MASC;PL
vardera	cada	vardera	cada	PRO;DEF;SG	DET;FEM;SG
sjunde	seventh	sju	seventh	ADJ;NOM	N;MASC;SG
felix	felix	felix	felix	PROPN;NOM	N;MASC;SG
felix	félix	felix	félix	PROPN;NOM	N;MASC;SG
felix	félix	felix	félix	PROPN;NOM	N;MASC;SG
uefa	uefa	uefa	uefa	PROPN;NOM	N;FEM;SG
känna	feel	känna	feel	V;IMP;FIN;ACT	N;MASC;SG
känna	sente	känna	sentir	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
känna	sinta	känna	sinta	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
känna	sentimento	känna	sentimento	V;IMP;FIN;ACT	N;MASC;SG
känna	sensação	känna	sensação	V;IMP;FIN;ACT	N;FEM;SG
känna	feeling	känna	feeling	V;IMP;FIN;ACT	N;MASC;SG
voda	voda	voda	vodo	PROPN;NOM	N;MASC;SG
åsikter	vistas	åsikt	vestir	N;NOM;INDF;MASC+FEM;PL	V;FEM;PL;V.PTCP
get	apanha	ge	apanhar	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
get	obtenha	ge	obter	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
get	receba	ge	receber	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
get	obter	ge	obter	N;NOM;INDF;MASC+FEM;SG	V;NFIN
etablerade	estabelecida	etablera	estabelecer	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
etablerade	estabelecido	etablera	estabelecer	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
saknade	ausente	sakna	ausente	V;IND;PST;FIN;ACT	ADJ;MASC;SG
saknade	faltam	sakna	faltar	V;IND;PST;FIN;ACT	V;IND;PL;3;PRS;FIN
saknade	falta	sakna	falta	V;IND;PST;FIN;ACT	N;FEM;SG
ring	ring	ring	ring	V;IMP;FIN;ACT	N;MASC;SG
ring	ringue	ring	ringue	V;IMP;FIN;ACT	N;MASC;SG
ring	anel	ring	anel	V;IMP;FIN;ACT	N;MASC;SG
ring	ligue	ring	ligar	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
ring	chama	ring	chamar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
boris	boris	boris	bori	PROPN;NOM	N;MASC;SG
joão	joão	joão	joão	PROPN;NOM	N;MASC;SG
eduard	eduard	eduard	eduard	PROPN;NOM	N;MASC;SG
hansen	hanson	han	hanson	PROPN;NOM	N;MASC;SG
hansen	hansen	han	hansen	PROPN;NOM	N;MASC;SG
minska	reduza	minska	reduzir	V;IMP;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
minska	diminuição	minska	diminuição	V;IMP;NFIN;ACT	N;FEM;SG
operan	opera	operan	operar	N;NOM;DEF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
operan	óperas	operan	óperas	N;NOM;DEF;MASC+FEM;SG	N;FEM;PL
efterträdare	sucessores	efterträdare	sucessor	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
blad	folhas	blad	folha	N;NOM;INDF;NEUT;SG	N;FEM;PL
blad	lençois	blad	lençol	N;NOM;INDF;NEUT;SG	N;MASC;PL
blad	folhas	blad	folha	N;NOM;INDF;NEUT;SG	N;FEM;PL
blad	lençóis	blad	lençol	N;NOM;INDF;NEUT;SG	N;MASC;PL
blad	lâminas	blad	lâmina	N;NOM;INDF;NEUT;SG	N;FEM;PL
borta	gone	borta	gone	ADV	N;MASC;SG
borta	ido	borta	ir	ADV	V;MASC;SG;V.PTCP
borta	sumido	borta	sumido	ADV	V;MASC;SG;V.PTCP
segrar	ganha	segra	ganhar	N;NOM;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
segrar	vence	segra	vencer	N;NOM;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
drag	mover	drag	mover	N;NOM;INDF;NEUT;SG	V;NFIN
drag	arrastar	drag	arrastar	N;NOM;INDF;NEUT;SG	V;NFIN
drag	arrasta	drag	arrastar	N;NOM;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
drag	movimentos	drag	movimento	N;NOM;INDF;NEUT;SG	N;MASC;PL
drag	jogadas	drag	jogada	N;NOM;INDF;NEUT;SG	N;FEM;PL
drag	move	drag	mover	N;NOM;INDF;NEUT;SG	V;IMP;SG;3;PRS;FIN
drag	lanços	drag	lanço	N;NOM;INDF;NEUT;SG	N;MASC;PL
tillverkade	feitos	tillverkad	fazer	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
tillverkade	feita	tillverkad	fazer	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
tillverkade	feito	tillverkad	fazer	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
tillverkade	made	tillverkad	made	ADJ;NOM;PL;PST;V.PTCP	N;MASC;SG
tillverkade	fabricados	tillverkad	fabricar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
tillverkade	fabricado	tillverkad	fabricar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
tillverkade	fabricada	tillverkad	fabricar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
tillverkade	fabricadas	tillverkad	fabricar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;PL;V.PTCP
absolut	absoluta	absolut	absoluto	ADV	N;FEM;SG
absolut	absoluto	absolut	absoluto	ADV	ADJ;MASC;SG
absolut	absolutos	absolut	absoluto	ADV	N;MASC;PL
iowa	iowa	iowa	iowa	PROPN;NOM	N;MASC;SG
torn	torres	torn	torres	N;NOM;INDF;NEUT;SG	N;FEM;PL
nominerad	nomeação	nominera	nomeação	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;FEM;SG
nominerad	nomeada	nominera	nomear	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
nominerad	nomeados	nominera	nomear	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
nominerad	indicado	nominera	indicar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
nominerad	nomeado	nominera	nomear	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
nominerad	nomeada	nominera	nomear	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
dance	dançar	danc	dançar	N;NOM;INDF;NEUT;SG	V;NFIN
utvecklat	desenvolvido	utvecklad	desenvolver	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
utvecklat	desenvolvidas	utvecklad	desenvolver	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
utvecklat	desenvolvidos	utvecklad	desenvolver	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
utvecklat	desenvolvida	utvecklad	desenvolver	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
utvecklat	desenvolveu	utvecklad	desenvolver	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
utvecklat	evoluiu	utvecklad	evoluir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
utvecklat	evoluído	utvecklad	evoluir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
utvecklat	evoluíram	utvecklad	evoluir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PL;3;FIN
förare	condutor	förare	condutor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
förare	maquinista	förare	maquinista	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
förare	driver	förare	driver	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
förare	motorista	förare	motorista	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
metoder	metodologia	metod	metodologia	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
raymond	raymond	raymond	raymond	PROPN;NOM	N;MASC;SG
raymond	raimundo	raymond	raimundo	PROPN;NOM	N;MASC;SG
borgmästare	prefeito	borgmästare	prefeito	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
borgmästare	mayor	borgmästare	mayor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
eugen	eugen	eugen	eugen	PROPN;NOM	N;MASC;SG
cooper	cooper	coop	cooper	PROPN;NOM	N;MASC;SG
botswana	botswana	botswana	botswano	PROPN;NOM	N;MASC;SG
botswana	botsuana	botswana	botsuano	PROPN;NOM	N;FEM;SG
donald	donald	donal	donald	PROPN;NOM	N;MASC;SG
nederländska	holandeses	nederländsk	holandês	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
redigera	edit	rediger	edit	V;IMP;FIN;ACT	N;MASC;SG
redigera	edita	rediger	editar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
redigera	edite	rediger	edite	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
redigera	edição	rediger	edição	V;IMP;FIN;ACT	N;FEM;SG
bahamas	bahamas	bahama	bahama	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
premier	premier	premie	premier	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
förlust	perdas	förlust	perda	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
förlust	perdas	förlust	perda	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
förlust	prejuízos	förlust	prejuízo	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
vald	escolhido	välja	escolher	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
vald	escolhida	välja	escolher	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
vald	escolhidos	välja	escolher	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
vald	eleito	välja	eleger	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
vald	eleita	välja	eleger	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
vald	eleitos	välja	eleger	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
vald	seleccionado	välja	seleccionar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
vald	selecionadas	välja	selecionar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
vald	selecionado	välja	selecionar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
vald	selecionada	välja	selecionado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
vald	selecionados	välja	selecionar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
andre	andre	annan	andre	ADJ;NOM;DEF;MASC;SG	N;MASC;SG
andre	andré	annan	andré	ADJ;NOM;DEF;MASC;SG	N;MASC;SG
avtal	contratos	avtal	contrato	N;NOM;INDF;NEUT;SG	N;MASC;PL
avtal	acordos	avtal	acordo	N;NOM;INDF;NEUT;SG	N;MASC;PL
spencer	spencer	spencer	spencer	PROPN;NOM	N;MASC;SG
utbildade	educado	utbilda	educado	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
utbildade	educada	utbilda	educada	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
utbildade	educados	utbilda	educar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
utbildade	treinou	utbilda	treinar	ADJ;NOM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
utbildade	treinada	utbilda	treinar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
utbildade	treinado	utbilda	treinar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
utbildade	treinados	utbilda	treinar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
musikaliska	musical	musikalisk	musical	ADJ;NOM;PL	ADJ;MASC;SG
musikaliska	musicais	musikalisk	musical	ADJ;NOM;PL	N;MASC;PL
jon	jon	jon	jon	PROPN;NOM	N;MASC;SG
anhängare	apoiante	anhängare	apoiante	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
higgins	higgins	higga	higgin	PROPN;NOM	N;MASC;SG
semifinal	semifinais	semifinal	semifinal	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
thailand	tailândia	thailand	tailândia	PROPN;NOM	N;FEM;SG
förbi	passadas	förbi	passar	ADV	V;FEM;PL;V.PTCP
förbi	passados	förbi	passar	ADV	V;MASC;PL;V.PTCP
förbi	passado	förbi	passar	ADV	V;MASC;SG;V.PTCP
medborgare	cidadã	medborgare	cidadã	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
medborgare	cidadão	medborgare	cidadão	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
polsk	polonês	polsk	polonês	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
polsk	polaco	polsk	polaco	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
polsk	polonesa	polsk	polonesa	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
pakistan	paquistão	pakistan	paquistão	PROPN;NOM	N;MASC;SG
konsensus	consensos	konsensus	consenso	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
petter	petter	pett	petter	PROPN;NOM	N;MASC;SG
page	pagina	page	pagina	V;IMP;FIN;ACT	N;FEM;SG
page	página	page	página	V;IMP;FIN;ACT	N;FEM;SG
page	page	page	pagar	V;IMP;FIN;ACT	N;MASC;SG
styrkor	forces	styrka	force	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
book	reservar	book	reservar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
book	livros	book	livro	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
phyllanthus	phyllanthus	phyllanthus	phyllanthu	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;FEM;SG
behandlar	guloseimas	behandla	guloseima	V;IND;PRS;FIN;ACT	N;FEM;PL
tidningar	jornal	tidning	jornal	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
asplenium	asplenium	asplenium	asplenium	V;IMP;FIN;ACT	V;IND;SG;3;PST;FIN
clara	clara	clara	claro	PROPN;NOM	ADJ;FEM;SG
swedish	ingles	swedish	ingle	PROPN;NOM	N;MASC;SG
swedish	inglês	swedish	inglês	PROPN;NOM	N;MASC;SG
motala	motala	motal	motalar	PROPN;NOM	N;MASC;SG
kjell	kjell	kjell	kjell	PROPN;NOM	N;MASC;SG
söker	olhar	söka	olhar	V;IND;PRS;FIN;ACT	N;MASC;SG
allierade	aliado	alliera	aliar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
allierade	aliadas	alliera	aliar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;PL;V.PTCP
allierade	aliada	alliera	aliar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
allierade	aliados	alliera	aliado	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
allierade	aliados	alliera	aliado	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
allierade	aliado	alliera	aliar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
allierade	aliada	alliera	aliar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
allierade	ally	alliera	ally	ADJ;NOM;PL;PST;V.PTCP	N;MASC;SG
torsten	torsten	torst	torsten	PROPN;NOM	N;MASC;SG
jason	jason	jason	jason	PROPN;NOM	N;MASC;SG
jens	jens	jen	jens	PROPN;NOM	N;MASC;SG
let	deixe	leta	deixar	N;NOM;INDF;NEUT;SG	V;SBJV;SG;3;PRS;FIN
let	deixa	leta	deixar	N;NOM;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
kelly	kelly	kelly	kelly	PROPN;NOM	N;FEM;SG
evans	evans	evans	evans	PROPN;NOM	N;MASC;SG
skillnaden	diferenças	skillnad	diferença	N;NOM;DEF;MASC+FEM;SG	N;FEM;PL
byggt	construída	bygga	construir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
byggt	construídos	bygga	construir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
byggt	construídas	bygga	construir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
byggt	construído	bygga	construir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
lepanthes	lepanthes	lepanthes	lepanthe	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
baserade	baseado	basera	basear	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
baserade	baseados	basera	basear	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
lokalt	localmente	lokal	localmente	ADJ;NOM;INDF;NEUT;SG	ADV
lokalt	locais	lokal	local	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
lokalt	local	lokal	local	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
dokument	documentar	dokument	documentar	N;NOM;INDF;NEUT;SG	V;NFIN
dokument	documentos	dokument	documento	N;NOM;INDF;NEUT;SG	N;MASC;PL
föda	alimentos	föda	alimento	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
träffar	sucessos	träffa	sucesso	V;IND;PRS;FIN;ACT	N;MASC;PL
träffar	hits	träffa	hit	V;IND;PRS;FIN;ACT	N;MASC;PL
träffar	acertos	träffa	acerto	V;IND;PRS;FIN;ACT	N;MASC;PL
benjamin	benjamin	benjamin	benjamin	PROPN;NOM	N;MASC;SG
benjamin	benjamim	benjamin	benjamim	PROPN;NOM	N;MASC;SG
förbättra	melhoria	förbättra	melhoria	V;IMP;FIN;ACT	N;FEM;SG
förbättra	melhora	förbättra	melhora	V;IMP;FIN;ACT	N;FEM;SG
förbättra	melhore	förbättra	melhore	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
diskussioner	discussão	diskussion	discussão	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
hotell	hotéis	hotell	hotel	N;NOM;INDF;NEUT;SG	N;MASC;PL
abraham	abraham	abraham	abrahar	PROPN;NOM	N;MASC;SG
abraham	abraão	abraham	abraão	PROPN;NOM	N;MASC;SG
resor	viajar	resa	viajar	N;NOM;INDF;MASC+FEM;PL	V;NFIN
resor	viagem	resa	viagem	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
resor	viaje	resa	viaje	N;NOM;INDF;MASC+FEM;PL	V;SBJV;SG;3;PRS;FIN
resor	viaja	resa	viajar	N;NOM;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
omedelbart	imediato	omedelbar	imediato	ADV	N;MASC;SG
omedelbart	imediatas	omedelbar	imediato	ADV	ADJ;FEM;PL
omedelbart	imediata	omedelbar	imediato	ADV	ADJ;FEM;SG
omedelbart	imediato	omedelbar	imediato	ADV	N;MASC;SG
omedelbart	imediatos	omedelbar	imediato	ADV	N;MASC;PL
diverse	diversos	diverse	diverso	N;NOM;INDF;MASC+FEM;PL	ADJ;MASC;PL
diverse	vários	diverse	vários	N;NOM;INDF;MASC+FEM;PL	PRO;MASC;PL
diverse	diversos	diverse	diverso	N;NOM;INDF;MASC+FEM;PL	ADJ;MASC;PL
diverse	várias	diverse	várias	N;NOM;INDF;MASC+FEM;PL	PRO;FEM;PL
diverse	vários	diverse	vários	N;NOM;INDF;MASC+FEM;PL	PRO;MASC;PL
diverse	diversos	diverse	diverso	N;NOM;INDF;MASC+FEM;PL	ADJ;MASC;PL
diverse	diversas	diverse	diverso	N;NOM;INDF;MASC+FEM;PL	ADJ;FEM;PL
diverse	variados	diverse	variado	N;NOM;INDF;MASC+FEM;PL	V;MASC;PL;V.PTCP
fordon	veículo	fordon	veículo	N;NOM;INDF;NEUT;PL	N;MASC;SG
fordon	veiculo	fordon	veiculo	N;NOM;INDF;NEUT;PL	N;MASC;SG
väljer	escolha	välja	escolha	V;IND;PRS;FIN;ACT	N;FEM;SG
framtiden	futuras	framtid	futuro	N;NOM;DEF;MASC+FEM;SG	ADJ;FEM;PL
framtiden	futuros	framtid	futuro	N;NOM;DEF;MASC+FEM;SG	ADJ;MASC;PL
holm	holm	holm	holm	PROPN;NOM	N;MASC;SG
baja	baja	baja	baja	PROPN;NOM	N;MASC;SG
eventuellt	possivelmente	eventuell	possivelmente	ADJ;NOM;INDF;NEUT;SG	ADV
götalands	götaland	götaland	götaland	PROPN;NOM	N;FEM;SG
toronto	toronto	toronto	toronto	PROPN;NOM	N;MASC;SG
österrikiska	austríaca	österrikisk	austríaco	ADJ;NOM;PL	ADJ;FEM;SG
österrikiska	austrian	österrikisk	austrian	ADJ;NOM;PL	N;MASC;SG
österrikiska	áustria	österrikisk	áustria	ADJ;NOM;PL	N;FEM;SG
österrikiska	austríaco	österrikisk	austríaco	ADJ;NOM;PL	ADJ;MASC;SG
córdoba	córdoba	cardob	córdoba	PROPN;NOM	N;MASC;SG
córdoba	córdova	cardob	córdova	PROPN;NOM	N;MASC;SG
antoine	antoine	antoine	antoine	PROPN;NOM	N;MASC;SG
judiska	judaica	judisk	judaica	ADJ;NOM;PL	N;FEM;SG
judiska	judeus	judisk	judeu	ADJ;NOM;PL	N;MASC;PL
judiska	judia	judisk	judia	ADJ;NOM;PL	N;FEM;SG
judiska	judeu	judisk	judeu	ADJ;NOM;PL	N;MASC;SG
judiska	judaico	judisk	judaico	ADJ;NOM;PL	N;MASC;SG
deltagande	participando	deltagande	participar	N;NOM;INDF;NEUT;SG	V;V.MSDR
deltagande	participar	deltagande	participar	N;NOM;INDF;NEUT;SG	V;NFIN
deltagande	presenças	deltagande	presença	N;NOM;INDF;NEUT;SG	N;FEM;PL
jane	jane	jane	jane	PROPN;NOM	N;FEM;SG
jane	joana	jane	joana	PROPN;NOM	N;FEM;SG
carlo	carlo	carlo	carlo	PROPN;NOM	N;MASC;SG
shandong	shandong	shandong	shandong	PROPN;NOM	N;MASC;SG
tillfälle	oportunidades	tillfälle	oportunidade	N;NOM;INDF;NEUT;SG	N;FEM;PL
georgetown	georgetown	georgeton	georgetown	PROPN;NOM	N;MASC;SG
götaland	götaland	götaland	götaland	PROPN;NOM	N;FEM;SG
köra	conduza	köra	conduzir	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
köra	conduz	köra	conduzir	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
köra	drive	köra	drive	V;IMP;FIN;ACT	N;MASC;SG
köra	condução	köra	condução	V;IMP;FIN;ACT	N;FEM;SG
traditionellt	tradicionais	traditionell	tradicional	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;PL
traditionellt	tradicionalmente	traditionell	tradicionalmente	ADJ;NOM;INDF;NEUT;SG	ADV
krävde	exigi	kräva	exigir	V;IND;PST;FIN;ACT	INTJ
krävde	exigia	kräva	exigir	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
irak	iraque	irak	iraque	PROPN;NOM	N;MASC;SG
bbc	bbc	bbc	bbc	PROPN;NOM	N;FEM;SG
habenaria	habenaria	habenari	habenaria	N;NOM;INDF;MASC+FEM;SG	V;COND;SG;3;FIN
marshall	marshall	marshall	marshall	PROPN;NOM	N;MASC;SG
marshall	marechal	marshall	marechal	PROPN;NOM	N;MASC;SG
delade	partilhado	delad	partilhar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
delade	compartilhada	delad	compartilhar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
delade	compartilhado	delad	compartilhar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
delade	compartilhou	delad	compartilhar	ADJ;NOM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
delade	partilhada	delad	partilhar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
organ	órgãos	organ	órgão	N;NOM;INDF;NEUT;SG	N;MASC;PL
organ	orgãos	organ	órgão	N;NOM;INDF;NEUT;SG	N;MASC;PL
organ	corpos	organ	corpo	N;NOM;INDF;NEUT;SG	N;MASC;PL
organ	órgãos	organ	órgão	N;NOM;INDF;NEUT;SG	N;MASC;PL
organ	órgãos	organ	órgão	N;NOM;INDF;NEUT;SG	N;MASC;PL
diplomat	diplomata	diplom	diplomata	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;MASC;SG
santander	santander	santand	santander	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
amerika	américas	amerik	américo	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
thomson	thompson	thomson	thompson	PROPN;NOM	N;MASC;SG
thomson	thomson	thomson	thomson	PROPN;NOM	N;MASC;SG
enstaka	solteira	enstaka	solteira	ADJ;NOM	N;FEM;SG
enstaka	solteiro	enstaka	solteiro	ADJ;NOM	N;MASC;SG
enstaka	single	enstaka	single	ADJ;NOM	N;MASC;SG
ansvarig	responsáveis	ansvarig	responsável	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;PL
ansvarig	manutenção	ansvarig	manutenção	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ansvarig	mantenedor	ansvarig	mantenedor	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tillverkad	fabricados	tillverkad	fabricar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
tillverkad	fabricado	tillverkad	fabricar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
tillverkad	fabricada	tillverkad	fabricar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
tillverkad	fabricadas	tillverkad	fabricar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
tillverkad	feitos	tillverkad	fazer	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
tillverkad	feita	tillverkad	fazer	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
tillverkad	feito	tillverkad	fazer	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
tillverkad	made	tillverkad	made	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;MASC;SG
emma	emma	emma	emma	PROPN;NOM	N;FEM;SG
emma	ema	emma	ema	PROPN;NOM	N;MASC;SG
borgerliga	burguesa	borgerlig	burguesa	ADJ;NOM;PL	N;FEM;SG
borgerliga	burguês	borgerlig	burguês	ADJ;NOM;PL	N;MASC;SG
