del	del	del	del	ADP;MASC;SG	
adolfo	아돌프	adolfo	아돌프	N;MASC;SG	PROPN
adolfo	아돌프	adolfo	아돌프	N;MASC;SG	PROPN
ganadora	승리자	ganador	승리자	ADJ;FEM;SG	
ganadora	우승자	ganador	우승자	ADJ;FEM;SG	N
ganadora	winner	ganador	winner	ADJ;FEM;SG	
ganadora	승자	ganador	승자	ADJ;FEM;SG	N
arkansas	아칸소	arkansa	아칸소	N;PL	PROPN
editar	편집	editar	편집	V;NFIN	N
editar	수정	editar	수정	V;NFIN	N
editar	편집	editar	편집	V;NFIN	N
editar	수정	editar	수정	V;NFIN	N
alan	앨런	alan	앨런	PROPN	PROPN
alan	알렌	alan	알렌	PROPN	
alan	알란	alan	알+란	PROPN	
monedas	동전	moneda	동전	N;FEM;PL	
monedas	코인	moneda	코인	N;FEM;PL	
monedas	동전	moneda	동전	N;FEM;PL	
das	das	dar	das	V;IND;SG;2;PRS;FIN	
orientación	오리엔테이션	orientación	오리엔테이션	N;FEM;SG	
preparación	준비	preparación	준비	N;FEM;SG	
preparación	준비하기	preparación	준비+하+기	N;FEM;SG	V
preparación	준비	preparación	준비	N;FEM;SG	
victor	빅토르	victor	빅토르	PROPN	PROPN
victor	빅터	victor	빅터	PROPN	
integrada	통합	integrado	통합	ADJ;FEM;SG;V.PTCP	N
jerusalén	예루살렘	jerusalén	예루살렘	N;MASC;SG	PROPN
himno	anthem	himno	anthem	N;MASC;SG	
cristal	크리스털	cristal	크리스털	N;MASC;SG	
cristal	크리스탈	cristal	크리스탈	N;MASC;SG	
cristal	잔다	cristal	잔+ㄴ다	N;MASC;SG	
cristal	유리	cristal	유리	N;MASC;SG	
cristal	글래스	cristal	글래스	N;MASC;SG	
bella	벨라	bello	벨라	ADJ;FEM;SG	
destacó	하이라이트	destacar	하이라이트	V;IND;SG;3;PST;FIN	
visual	시각	visual	시각	ADJ;SG	N
visual	비주얼	visual	비주얼	ADJ;SG	
múnich	뮌헨	múnich	뮌헨	N;MASC;SG	PROPN
bloque	블록	bloque	블록	N;MASC;SG	
bloque	블록	bloque	블록	N;MASC;SG	
bloque	블럭	bloque	블럭	N;MASC;SG	
eléctrico	전기	eléctrico	전기	ADJ;MASC;SG	N
eléctrico	전기	eléctrico	전기	ADJ;MASC;SG	N
calendario	스케줄	calendario	스케줄	N;MASC;SG	
calendario	캘린더	calendario	캘린더	N;MASC;SG	
siria	시리아	sirio	시리아	ADJ;FEM;SG	PROPN
siria	시리아	sirio	시리아	ADJ;FEM;SG	PROPN
play	놀기	play	놀+기	N	ADJ
play	플레이	play	플레이	N	
pensar	생각	pensar	생각	V;NFIN	
pensar	생각	pensar	생각	V;NFIN	
empate	넥타이	empate	넥타이	N;MASC;SG	
empate	그리기	empate	그리+기	N;MASC;SG	V
adn	dna	adn	dna	N;MASC;SG	
confianza	신뢰	confianza	신뢰	N;FEM;SG	
confianza	신뢰	confianza	신뢰	N;FEM;SG	
confianza	신뢰	confianza	신뢰	N;FEM;SG	
colecciones	컬렉션	colección	컬렉션	N;FEM;PL	
exilio	exile	exilio	exile	N;MASC;SG	
funciona	웍스	funcionar	웍스	V;IND;SG;3;PRS;FIN	
funciona	작동	funcionar	작동	V;IND;SG;3;PRS;FIN	N
funciona	작품	funcionar	작품	V;IND;SG;3;PRS;FIN	N
not	아님	not	아니+ㅁ	INTJ	
excelente	훌륭한	excelente	훌륭+하+ㄴ	ADJ;SG	V
veracruz	베라크루스	veracruz	베라크루스	N;MASC;SG	PROPN
ido	gone	ir	gone	V;MASC;SG;PST;V.PTCP	
uruguayo	우루과이	uruguayo	우루과이	N;MASC;SG	PROPN
polaco	폴란드어	polaco	폴란드어	N;MASC;SG	
polaco	폴란드	polaco	폴란드	N;MASC;SG	PROPN
atacar	공격	atacar	공격	V;NFIN	N
parques	파크	parque	파크	N;MASC;PL	
parques	파크	parque	파크	N;MASC;PL	
parques	파크스	parque	파크스	N;MASC;PL	
centrales	중부	central	중부	N;FEM;PL	
centrales	센트럴	central	센트렇+ㄹ	N;FEM;PL	
cup	cup	cupo	cup	N;FEM;SG	
ávila	아빌라	ávilo	아끼+라	N;FEM;SG	PROPN
selva	정글	selva	정글	N;FEM;SG	
selva	황무지	selva	황무지	N;FEM;SG	
ibérica	이베리아	ibérico	이베리아	ADJ;FEM;SG	PROPN
florencia	플로렌스	florencia	플로렌스	N;FEM;SG	PROPN
florencia	피렌체	florencia	피렌체	N;FEM;SG	PROPN
elegir	선택	elegir	선택	V;NFIN	N
elegir	선택	elegir	선택	V;NFIN	N
tripulación	크루	tripulación	크루	N;FEM;SG	
defender	수비수	defender	수비수	V;NFIN	N
marcelo	마르셀로	marcelo	마르셀로	PROPN	ADV
marcelo	마르첼로	marcelo	마르치+로	PROPN	ADV
secuencia	슬라이드	secuencia	슬라이드	N;FEM;SG	
electrónico	전자	electrónico	전자	ADJ;MASC;SG	N
electrónico	일렉트로닉	electrónico	일렉트로닉	ADJ;MASC;SG	
millas	마일스	milla	마일스	N;FEM;PL	
millas	마일리지	milla	마일리+지	N;FEM;PL	
millas	마일	milla	마일	N;FEM;PL	
millas	마일리	milla	마일리	N;FEM;PL	
millas	마일즈	milla	마일즈	N;FEM;PL	
permitir	허용	permitir	허용	V;NFIN	
permitir	허가	permitir	허+가	V;NFIN	N
permitir	허용	permitir	허용	V;NFIN	
genérico	일반	genérico	일반	ADJ;MASC;SG	N
samuel	새뮤얼	samuel	새뮤얼	PROPN	PROPN
samuel	사무엘	samuel	사무엘	PROPN	
modernos	모던	moderno	모던	ADJ;MASC;PL	
modernos	현대	moderno	현대	ADJ;MASC;PL	N
modernos	근대	moderno	근대	ADJ;MASC;PL	N
modernos	근황	moderno	근황	ADJ;MASC;PL	
porcentaje	퍼센트	porcentaje	퍼센트	N;MASC;SG	
porcentaje	퍼센트	porcentaje	퍼센트	N;MASC;SG	
mata	킬링	matar	킬링	V;IND;SG;3;PRS;FIN	
uniforme	유니폼	uniforme	유니히	ADJ;SG	N
uniforme	유니폼	uniforme	유니히	ADJ;SG	N
compone	작성	componer	작성	V;IND;SG;3;PRS;FIN	N
brazo	팔이	brazo	팔+이	N;MASC;SG	
sal	소금	sal	소금	N;FEM;SG	
borrar	지우	borrar	지우	V;NFIN	
borrar	지워	borrar	지우+어	V;NFIN	
borrar	삭제	borrar	삭제	V;NFIN	N
núm	num	núm	num		
parecido	비슷함	parecido	비슷하+ㅁ	ADJ;MASC;SG;V.PTCP	V
parecido	유사한	parecido	유사+하+ㄴ	ADJ;MASC;SG;V.PTCP	V
parecido	비슷한	parecido	비슷+하+ㄴ	ADJ;MASC;SG;V.PTCP	V
parecido	유사	parecido	유사	ADJ;MASC;SG;V.PTCP	
parecido	닮음	parecido	닮음	ADJ;MASC;SG;V.PTCP	
aceite	오일	aceite	오일	N;MASC;SG	
aceite	기름	aceite	기름	N;MASC;SG	
playstation	플레이스테이션	playstation	플레이스테이션	N;FEM;PL	PROPN
giovanni	조반니	giovanni	조반니	N;MASC;SG	PROPN
eliminado	삭제됨	eliminado	삭제되+ㄴ	ADJ;MASC;SG;V.PTCP	V
eliminado	삭제함	eliminado	삭제+하+ㅁ	ADJ;MASC;SG;V.PTCP	V
eliminado	삭제되었습니다	eliminado	삭제+되+었+습니다	ADJ;MASC;SG;V.PTCP	V
eliminado	탈락	eliminado	탈락	ADJ;MASC;SG;V.PTCP	N
eliminado	삭제됨	eliminado	삭제되+ㄴ	ADJ;MASC;SG;V.PTCP	V
eliminado	삭제되었습니다	eliminado	삭제+되+었+습니다	ADJ;MASC;SG;V.PTCP	V
ariel	아리엘	ariel	아리엘	PROPN	
douglas	더글러스	dougla	더글러스	N;SG	PROPN
empleado	직원	empleado	직원	ADJ;MASC;SG;V.PTCP	N
empleado	사무원	empleado	사무원	ADJ;MASC;SG;V.PTCP	N
empleado	점원	empleado	점원	ADJ;MASC;SG;V.PTCP	
cuidado	케어	cuidado	케+어	ADJ;MASC;SG;V.PTCP	N
bulgaria	불가리아	bulgaria	불가리아	ADJ;FEM;SG	PROPN
sun	햇볕	sun	햇볕	N;SG	
alias	별명	alias	별명	N;MASC;SG	
alias	aka	alias	aka	N;MASC;SG	
alias	alias	alias	alias	N;MASC;SG	
alias	별명	alias	별명	N;MASC;SG	
kevin	케빈	kevin	케빈	PROPN	
venezolano	베네수엘라	venezolano	베네수엘라	N;MASC;SG	PROPN
ideal	아이디얼	ideal	아이디얼	ADJ;SG	N
ideal	이상	ideal	이상	ADJ;SG	N
previa	미리보기	previo	미리보+기	ADJ;FEM;SG	N
atp	atp	atp	atp	N;MASC;SG	
rocas	바위	roca	바위	N;FEM;PL	
rocas	rock	roca	rock	N;FEM;PL	
rocas	바위	roca	바위	N;FEM;PL	
renacimiento	르네상스	renacimiento	르네상스	N;MASC;SG	
renacimiento	rebirth	renacimiento	rebirth	N;MASC;SG	
dama	숙녀	dama	숙녀	N;FEM;SG	
dama	레이디	dama	레이디	N;FEM;SG	
dama	아줌마	dama	아줌마	N;FEM;SG	
dificultades	난이도	dificultad	난이+도	N;FEM;PL	ADV
dificultades	어려움	dificultad	어렵+ㅁ	N;FEM;PL	V
dificultades	어려움	dificultad	어렵+ㅁ	N;FEM;PL	V
daño	피해	daño	피하+어	N;MASC;SG	
daño	손해	daño	손해	N;MASC;SG	
seguidores	지지자	seguidor	지지자	N;MASC;PL	
argumentos	인수	argumento	인수	N;MASC;PL	
mauricio	모리셔스	mauricio	모리셔스	PROPN	PROPN
mauricio	모리스	mauricio	모리스	PROPN	PROPN
asociaciones	파트너십	asociación	파트너십	N;FEM;PL	
andré	앙드레	andré	앙드레	PROPN	
andré	안드레	andré	안드레	PROPN	PROPN
andré	안드레	andré	안드레	PROPN	PROPN
flujo	플럭스	flujo	플럭스	N;MASC;SG	
flujo	플로	flujo	플로	N;MASC;SG	
flujo	플로우	flujo	플로우	N;MASC;SG	
flujo	흐름	flujo	흐름	N;MASC;SG	
eva	에바	eve	에바	N;FEM;SG	
eva	이브	eve	이브	N;FEM;SG	
eva	에이브	eve	에이브	N;FEM;SG	
italianos	이탈리아인	italiano	이탈리아인	N;MASC;PL	V
italianos	이탈리아	italiano	이탈리아	N;MASC;PL	PROPN
italianos	이탈리아인	italiano	이탈리아인	N;MASC;PL	V
italianos	이탈리아어	italiano	이탈리아지+어	N;MASC;PL	
adquirió	습득	adquirir	습득	V;IND;SG;3;PST;FIN	N
adquirió	획득	adquirir	획득	V;IND;SG;3;PST;FIN	N
conceptos	컨셉	concepto	컨셉	N;MASC;PL	
conceptos	concepts	concepto	concepts	N;MASC;PL	
east	이스트	east	이스트	N;MASC;SG	
east	동쪽	east	동+쪽	N;MASC;SG	
placa	배지	placa	배+지	N;FEM;SG	
placa	뱃지	placa	배+지	N;FEM;SG	
mtv	mtv	mtv	mtv	N	
rosas	장미	rosa	장미	N;FEM;PL	
logrado	달성	logrado	달성	ADJ;MASC;SG;V.PTCP	N
indígena	토착	indígena	토착	ADJ;SG	N
hoja	리프	hoja	리프	N;FEM;SG	
hoja	블레이드	hoja	블레이드	N;FEM;SG	
cuadrados	제곱수	cuadrado	제곱수	N;MASC	PROPN
rose	장미	rose	장미	N	
rose	로즈	rose	로즈	N	
grabar	녹음	grabar	녹음	V;NFIN	N
grabar	녹화	grabar	녹화	V;NFIN	N
grabar	레코드	grabar	레코드	V;NFIN	N
grabar	녹음	grabar	녹음	V;NFIN	N
grabar	녹화	grabar	녹화	V;NFIN	N
grabar	기록	grabar	기록	V;NFIN	N
sexta	여섯번째	sexto	여섯번+째	ADJ;FEM;SG	N
blog	블로그	blog	블로그	N;MASC;SG	
onda	파도	onda	파+도	N;FEM;SG	
onda	웨이브	onda	웨이브	N;FEM;SG	
onda	물결	onda	물결	N;FEM;SG	
interesante	흥미롭다	interesante	흥미+롭+다	ADJ;SG	
interesante	흥미로운	interesante	흥미+롭+ㄴ	ADJ;SG	
interesante	재미있는	interesante	재미+있+는	ADJ;SG	
abc	abc	abc	abc	N;SG	
gray	회색	gray	회색	PROPN	N
gray	그레이	gray	그레이	PROPN	
variantes	에디션	variante	에디션	N;FEM;PL	
luisa	로이스	luisa	로이스	N;FEM;SG	
luisa	루이자	luisa	루+이+자	N;FEM;SG	
luisa	루이즈	luisa	루이즈	N;FEM;SG	PROPN
publicados	게시	publicado	게시	ADJ;MASC;PL;V.PTCP	N
publicados	게시	publicado	게시	ADJ;MASC;PL;V.PTCP	N
publicados	출판	publicado	출판	ADJ;MASC;PL;V.PTCP	N
publicados	출판됨	publicado	출판+되+ㄴ	ADJ;MASC;PL;V.PTCP	V
correo	메일	correo	메일	N;MASC;SG	
correo	이메일로	correo	이메일+로	N;MASC;SG	
correo	이메일	correo	이메일	N;MASC;SG	
cerámica	세라믹	cerámica	세라믹	N;FEM;SG	
cerámica	세라믹	cerámica	세라믹	N;FEM;SG	
delgado	슬림	delgado	슬림	ADJ;MASC;SG	
delgado	얇은	delgado	얇+은	ADJ;MASC;SG	
guadalupe	과달루페	guadalupe	과달루페	N;FEM;SG	PROPN
guadalupe	과들루프	guadalupe	과들루프	N;FEM;SG	PROPN
guadalupe	과달루페	guadalupe	과달루페	N;FEM;SG	PROPN
variable	변광성	variable	변광성	ADJ;SG	N
variable	변수	variable	변수	ADJ;SG	N
abre	오픈	abrir	오프+ㄴ	V;IND;SG;3;PRS;FIN	
abre	열기	abrir	열+기	V;IND;SG;3;PRS;FIN	
abre	열립니다	abrir	열+어+지+ㅂ니다	V;IND;SG;3;PRS;FIN	
abre	열기	abrir	열+기	V;IND;SG;3;PRS;FIN	
griegos	그리스인	griego	그리스인	N;MASC;PL	
griegos	그리스어	griego	그리스어	N;MASC;PL	
griegos	그리스	griego	그리스	N;MASC;PL	PROPN
grabaciones	레코딩스	grabación	레코딩스	N;FEM;PL	
petróleo	오일	petróleo	오일	N;MASC;SG	
petróleo	기름	petróleo	기름	N;MASC;SG	
intercambio	바꾸기	intercambio	바꾸+기	N;MASC;SG	V
absoluta	절대	absoluto	절대	ADJ;FEM;SG	
absoluta	절대적	absoluto	절대+적	ADJ;FEM;SG	N
dónde	어디서	dónde	어디+서	PRO	ADV
dónde	어디	dónde	어디	PRO	
dónde	어디에	dónde	어디+에	PRO	ADV
dónde	어디로	dónde	어디+로	PRO	ADV
vendido	팔렸다	vender	팔리+었+다	ADJ;MASC;SG;V.PTCP	V
vendido	판매	vender	판매	ADJ;MASC;SG;V.PTCP	N
unirse	참여하기	unir	참여+하+기	PROPN	V
unirse	가입하기	unir	가입+하+기	PROPN	V
unirse	참여	unir	참여	PROPN	N
unirse	가입	unir	가입	PROPN	N
famosos	유명한	famoso	유명+하+ㄴ	ADJ;MASC;PL	V
famosos	유명해	famoso	유명+하+어	ADJ;MASC;PL	V
famosos	유명인	famoso	유명+이+ㄴ	ADJ;MASC;PL	V
famosos	유명하다	famoso	유명+하+다	ADJ;MASC;PL	V
famosos	유명	famoso	유명	ADJ;MASC;PL	
famosos	연예인	famoso	연예+이+ㄴ	ADJ;MASC;PL	V
duro	열심히	duro	열심히	ADJ;MASC;SG	ADV
duro	하드	duro	하드	ADJ;MASC;SG	
duro	어려워	duro	어렵+어	ADJ;MASC;SG	
duro	힘든	duro	힘들+ㄴ	ADJ;MASC;SG	V
duro	터프	duro	터프	ADJ;MASC;SG	
arizona	애리조나	arizona	애리조+나	N;FEM;SG	PROPN
huevos	계란	huevo	계란	N;MASC;PL	
dibujo	그리기	dibujo	그리+기	N;MASC;SG	V
frío	춥다	frío	춥+다	N;MASC;SG	ADJ
frío	차가운	frío	차갑+ㄴ	N;MASC;SG	ADJ
concreto	콘크리트	concreto	콘크리트	ADJ;MASC;SG	
tango	탱고	tango	탱+고	N;MASC;SG	
patio	마당	patio	마당	N;MASC;SG	
patio	테라스	patio	테라스	N;MASC;SG	
angel	엔젤	angel	엔젤	N;MASC;SG	
administrativo	사무직	administrativo	사무직	ADJ;MASC;SG	N
administrativo	사무	administrativo	사무	ADJ;MASC;SG	
administrativo	행정	administrativo	행정	ADJ;MASC;SG	N
añadir	추가	añadir	추가	V;NFIN	
añadir	추가	añadir	추가	V;NFIN	
dúo	duet	dúo	duet	N;MASC;SG	
adam	아담	adam	아담	PROPN	
adam	애덤	adam	애덤	PROPN	
brillante	밝아	brillante	밝+아	ADJ;SG	
brillante	밝고	brillante	밝+고	ADJ;SG	
brillante	밝은	brillante	밝+ㄴ	ADJ;SG	
brillante	밝게	brillante	밝+게	ADJ;SG	
brillante	윤기	brillante	윤기	ADJ;SG	
brillante	빛나고	brillante	빛나+고	ADJ;SG	V
brillante	빛나	brillante	빛나+아	ADJ;SG	
brillante	빛나는	brillante	빛나+는	ADJ;SG	V
anotó	득점	anotar	득점	V;IND;SG;3;PST;FIN	N
mide	측정	medir	측정	V;IND;SG;3;PRS;FIN	N
mide	측도	medir	측도	V;IND;SG;3;PRS;FIN	
leche	밀크	leche	밀크	N;FEM;SG	
nápoles	나폴리	nápol	나폴리	N;MASC;SG	PROPN
pagar	지불	pagar	지불	V;NFIN	
pagar	지불	pagar	지불	V;NFIN	
pagar	결제	pagar	결제	V;NFIN	N
soldado	군인	soldado	군인	ADJ;MASC;SG;V.PTCP	N
soldado	병사	soldado	병사	ADJ;MASC;SG;V.PTCP	N
pleno	본회의	pleno	본회+의	ADJ;MASC;SG	N
jose	케네스	jose	케네스		PROPN
jose	데이비드	jose	데이비드		PROPN
jose	다비드	jose	다비드		PROPN
puertos	포트	puerto	포트	N;MASC;PL	
puertos	포트	puerto	포트	N;MASC;PL	
salta	점프	salta	점프		N
salta	점프	salta	점프		N
ribera	리버사이드	ribera	리버사이드	N;FEM;SG	
croacia	크로아티아	croacia	크로아티아	N;FEM;SG	PROPN
croacia	크로아티아인	croacia	크로아티아인	N;FEM;SG	PROPN
croacia	크로아티아어	croacia	크로아티아어	N;FEM;SG	PROPN
croacia	크로아티아	croacia	크로아티아	N;FEM;SG	PROPN
croacia	크로아티아인	croacia	크로아티아인	N;FEM;SG	PROPN
tormenta	폭풍우	tormenta	폭풍우	N;FEM;SG	
tormenta	스톰	tormenta	스톰	N;FEM;SG	
francis	프랜시스	francis	프랜시스	PROPN	PROPN
deportista	스포츠맨	deportista	스포츠맨	N;SG	
genera	생성	generar	생성	V;IND;SG;3;PRS;FIN	N
rebeldes	반란군	rebelde	반란군	N;PL	
rebeldes	반란군	rebelde	반란군	N;PL	
cabrera	카브레라	cabrera	카브레라	N;FEM;SG	
acabar	완료	acabar	완료	V;NFIN	N
acabar	마무리	acabar	마무리	V;NFIN	
acabar	마침	acabar	마침	V;NFIN	ADV
soledad	외로움	soledad	외롭+ㅁ	N;FEM;SG	
soledad	외로워	soledad	외롭+어	N;FEM;SG	
soledad	외로운	soledad	외롭+ㄴ	N;FEM;SG	ADJ
soledad	외로움	soledad	외롭+ㅁ	N;FEM;SG	
tiendas	가게	tienda	가게	N;FEM;PL	
tiendas	가게	tienda	가게	N;FEM;PL	
tiendas	스토어	tienda	스토어	N;FEM;PL	
premier	프리미어	premier	프리미어	N;MASC;SG	
cuello	칼라	cuello	칼+라	N;MASC;SG	
cuello	쇄골	cuello	쇄골	N;MASC;SG	
orientales	동양	oriental	동양	ADJ;PL	
orientales	동부	oriental	동부	ADJ;PL	N
orientales	동방	oriental	동방	ADJ;PL	
científicas	과학	científico	과학	ADJ;FEM;PL	N
científicas	과학자	científico	과학자	ADJ;FEM;PL	N
democrático	민주당	democrático	민주당	ADJ;MASC;SG	N
compromiso	타협	compromiso	타협	N;MASC;SG	
ranking	랭킹	ranking	랭킹	N;MASC;SG	
ranking	랭킹	ranking	랭킹	N;MASC;SG	
mateo	매튜	mateo	매튜	PROPN	
abuelo	할아버지	abuelo	할아버지	N;MASC;SG	
abuelo	할아버지	abuelo	할아버지	N;MASC;SG	
abuelo	외할아버지	abuelo	외할아버지	N;MASC;SG	
novia	신부	novia	신부	N;FEM;SG	
utilización	이용하기	utilización	이용+하+기	N;FEM;SG	V
utilización	사용하기	utilización	사용+하+기	N;FEM;SG	V
utilización	사용하다	utilización	사용+하+다	N;FEM;SG	
heridos	부상당한	herido	부상+당하+ㄴ	N;MASC;PL	V
activos	액티브	activo	액티브	N;MASC;PL	
viva	라이브	viva	라이브	N;FEM;SG	
viva	alive	viva	alive	N;FEM;SG	
quince	열다섯	quince	열다섯	NUM;PL	
minerales	미네랄	mineral	미네랄	N;PL	
minerales	미네랄	mineral	미네랄	N;PL	
miedo	무서운	miedo	무섭+ㄴ	N;MASC;SG	ADJ
miedo	무섭다	miedo	무섭+다	N;MASC;SG	
miedo	두려움	miedo	두려움	N;MASC;SG	
colombiana	콜롬비아	colombiano	콜롬비아	ADJ;FEM;SG	PROPN
vapor	스팀	vapor	스팀	N;MASC;SG	
nazi	나치즘	nazi	나치즘	N;MASC;SG	
comenzar	시작	comenzar	시작	V;NFIN	N
death	데스	death	데스	N	
stephen	스테파노	stephar	스테파노	N;MASC;SG	PROPN
stephen	스티븐	stephar	스티븐	N;MASC;SG	
alimentación	푸드	alimentación	푸드	N;FEM;SG	
navidad	크리스마스	navidad	크리스마스	N;FEM;SG	
navidad	크리스마스	navidad	크리스마스	N;FEM;SG	
promover	홍보	promover	홍보	V;NFIN	N
luchar	싸워라	luchar	싸우+어라	V;NFIN	
luchar	싸움	luchar	싸움	V;NFIN	
luchar	싸워	luchar	싸우+어	V;NFIN	
luchar	싸우다	luchar	싸우+다	V;NFIN	
navegación	항해	navegación	항하+어	N;FEM;SG	
desaparición	사라지는	desaparición	사라지+는	N;FEM;SG	
resolver	해결	resolver	해결	V;NFIN	N
resolver	해결	resolver	해결	V;NFIN	N
andrew	앤드류	andrew	앤드류	PROPN	PROPN
andrew	앤드루	andrew	앤드루	PROPN	PROPN
andrew	안드레아	andrew	안드레아	PROPN	
cuentas	구슬	cuenta	구슬	N;FEM;PL	
desaparecidos	실종	desaparecido	실종	ADJ;MASC;PL;V.PTCP	N
desaparecidos	누락	desaparecido	누락	ADJ;MASC;PL;V.PTCP	
desaparecidos	missing	desaparecido	missing	ADJ;MASC;PL;V.PTCP	
interno	인턴	interno	인턴	ADJ;MASC;SG	N
interno	내부	interno	내부	ADJ;MASC;SG	N
tradiciones	전통	tradición	전통	N;FEM;PL	
tradiciones	전통	tradición	전통	N;FEM;PL	
industriales	공업	industrial	공업	ADJ;PL	N
industriales	산업	industrial	산업	ADJ;PL	N
dispositivos	디바이스	dispositivo	디바이스	N;MASC;PL	
creciente	growing	creciente	growing	ADJ;SG	
creciente	성장	creciente	성장	ADJ;SG	N
creciente	자라고	creciente	자라+고	ADJ;SG	
creciente	증가	creciente	증가	ADJ;SG	N
marcador	즐겨찾기	marcador	즐기+어+내+기	N;MASC;SG	V
marcador	마커	marcador	마커	N;MASC;SG	
crucero	크루저	crucero	크루저	N;MASC;SG	
pesos	페소	peso	페소	N;MASC;PL	PROPN
videos	동영상	video	동영상	N;MASC;PL	
directora	디렉터	directora	디렉터	N;FEM;SG	
road	도로	road	도로	N;MASC	
road	로드	road	로드	N;MASC	
coste	비용	coste	비용	N;MASC;SG	
coste	비용	coste	비용	N;MASC;SG	
realizando	공연	realizar	공연	V;V.MSDR	N
realizando	성과	realizar	성과	V;V.MSDR	
polo	폴로	polo	폴+로	N;MASC;SG	
sporting	스포팅	sporting	스포팅	N;MASC;SG	
nebraska	네브라스카	nebraska	네브라스카	N;SG	PROPN
nebraska	네브래스카	nebraska	네브래스카	N;SG	PROPN
medias	스타킹	medias	스타킹	N;FEM;PL	
medias	스타킹	medias	스타킹	N;FEM;PL	
medias	socks	medias	socks	N;FEM;PL	
fundadores	창시자	fundador	창시자	N;MASC;PL	
fundadores	창립자	fundador	창립자	N;MASC;PL	
clientes	고객	cliente	고객	N;PL	
clientes	고객	cliente	고객	N;PL	
clientes	클라이언트	cliente	클라이언트	N;PL	
clientes	고객	cliente	고객	N;PL	
clientes	클라이언트	cliente	클라이언트	N;PL	
destruir	파괴	destruir	파괴	V;NFIN	N
limitada	한정	limitado	한정	ADJ;FEM;SG;V.PTCP	
limitada	제한된	limitado	제한+되+ㄴ	ADJ;FEM;SG;V.PTCP	V
siglas	두문자어	sigla	두문자+어	N;FEM;PL	
siglas	약어	sigla	약어	N;FEM;PL	
union	유니언	union	유니언	N;SG	
meridional	남부	meridional	남부	ADJ;SG	
meridional	남방	meridional	남방	ADJ;SG	
invitados	초대	invitado	초대	N;MASC;PL	
invitados	손님	invitado	손님	N;MASC;PL	
invitados	게스트	invitado	게스트	N;MASC;PL	
invitados	게스트로	invitado	게스트+로	N;MASC;PL	ADV
invitados	손님	invitado	손님	N;MASC;PL	
invitados	게스트	invitado	게스트	N;MASC;PL	
históricas	사적	histórico	사+적	ADJ;FEM;PL	N
históricas	역사	histórico	역사	ADJ;FEM;PL	N
johnny	조니	johnny	조니	N;SG	
johnny	쟈니	johnny	보+니	N;SG	
johnny	자니	johnny	자니	N;SG	
sony	소니	sony	소니	PROPN	
wild	와일드	wild	와일드	N	
plazas	제곱수	plaza	제곱수	N;FEM;PL	PROPN
leonardo	레오나르도	leonardo	레오나르+도	N;MASC;SG	PROPN
occidentales	서양인	occidental	서양+이+ㄴ	ADJ;PL	
occidentales	웨스턴	occidental	웨스턴	ADJ;PL	
occidentales	서부	occidental	서부	ADJ;PL	
occidentales	서양	occidental	서양	ADJ;PL	N
existente	존재	existente	존재	ADJ;SG	N
existente	기존	existente	기존	ADJ;SG	
techo	옥상	techo	옥상	N;MASC;SG	
doctorado	박사	doctorado	박사	ADJ;MASC;SG;V.PTCP	N
comando	커맨드	comando	커맨드	N;MASC;SG	
comando	지휘	comando	지휘	N;MASC;SG	
jimmy	지미	jimmy	지미	PROPN	
cae	폭포	caer	폭포	V;IND;SG;3;PRS;FIN	N
hitler	히틀러	hitler	히틀러	N;MASC;SG	
cuestiones	이슈	cuestión	이슈	N;FEM;PL	
marta	마르타	marta	마르타	N;FEM;SG	
