ogas	bär	oga	bära	N;NOM;FEM;PL	V;IMP;FIN;ACT
frakciju	falang	frakcija	falang	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
frakciju	fraktion	frakcija	fraktion	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dimantu	diamond	dimants	diamond	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dimantu	diamant	dimants	diaman	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izplatīšanās	sprida	izplatīšanās	sprida	N;NOM;FEM;SG	V;IMP;NFIN;ACT
izplatīšanās	spridit	izplatīšanās	spridit	N;NOM;FEM;SG	V;V.CVB;ACT
izplatīšanās	sprid	izplatīšanās	sprid	N;NOM;FEM;SG	V;IMP;FIN;ACT
izplatīšanās	sprider	izplatīšanās	sprida	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
izplatīšanās	sprida	izplatīšanās	sprida	N;NOM;FEM;SG	V;IMP;NFIN;ACT
nikolass	nikolaj	nikolass	nikolaj	PROPN;NOM;MASC;SG	PROPN;NOM
nikolass	nicholas	nikolass	nichola	PROPN;NOM;MASC;SG	PROPN;NOM
gadījuma	slumpmässiga	gadījums	slumpmässig	N;GEN;MASC;SG	ADJ;NOM;PL
gadījuma	random	gadījums	random	N;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gadījuma	slumpmässigt	gadījums	slumpmässig	N;GEN;MASC;SG	ADV
gadījuma	slumpvis	gadījums	slumpvis	N;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
gadījuma	slumpmässig	gadījums	slumpmässig	N;GEN;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
gadījuma	tillfälliga	gadījums	tillfällig	N;GEN;MASC;SG	ADJ;NOM;PL
aux	livres	aukt	livres		N;NOM;NEUT
tīra	rena	tīra	rena	ADJ;NOM;FEM;SG	ADJ;NOM;PL
tīra	rent	tīra	ren	ADJ;NOM;FEM;SG	ADV
tīra	städar	tīra	stad	ADJ;NOM;FEM;SG	V;IND;PRS;FIN;ACT
tīra	rena	tīra	rena	ADJ;NOM;FEM;SG	ADJ;NOM;PL
tīra	städa	tīra	städ	ADJ;NOM;FEM;SG	V;IMP;FIN;ACT
tīra	rent	tīra	ren	ADJ;NOM;FEM;SG	ADV
tīra	clean	tīra	clea	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
baumas	rykten	baumas	rykt	N;NOM;FEM	N;NOM;DEF;MASC+FEM;SG
baumas	rykte	baumas	ryka	N;NOM;FEM	N;NOM;INDF;NEUT;SG
baumas	rykten	baumas	rykt	N;NOM;FEM	N;NOM;DEF;MASC+FEM;SG
baumas	ryktet	baumas	rykt	N;NOM;FEM	N;NOM;DEF;NEUT;SG
izabella	isabel	izabells	isabel	PROPN;NOM;FEM;SG	PROPN;NOM
izabella	isabella	izabells	isabell	PROPN;NOM;FEM;SG	PROPN;NOM
izabella	isabelle	izabells	isabelle	PROPN;NOM;FEM;SG	PROPN;NOM
prāga	prag	prāgt	prag		PROPN;NOM
nieres	njure	niere	njur	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pasākuma	åtgärd	pasākums	åtgärd	N;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pasākuma	mäta	pasākums	mäta	N;GEN;MASC;SG	V;IMP;FIN;ACT
pasākuma	mät	pasākums	mät	N;GEN;MASC;SG	V;IMP;FIN;ACT
patērē	förbrukat	patērēt	förbruka	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
patērē	förbrukade	patērēt	förbruka	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
patērē	konsumeras	patērēt	konsumera	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;NFIN;PASS
patērē	förbrukas	patērēt	förbruka	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
patērē	konsumera	patērēt	konsumera	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
patērē	förbruka	patērēt	förbruka	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
patērē	konsumera	patērēt	konsumera	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
zālamana	solomon	zālamana	solomon	N;NOM;MASC;SG	PROPN;NOM
zālamana	salomo	zālamana	salomo	N;NOM;MASC;SG	PROPN;NOM
apsūdzēts	anklagad	apsūdzēt	läkla_av	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
apsūdzēts	anklagade	apsūdzēt	anklaga	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
apsūdzēts	åtalad	apsūdzēt	åtala	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
reklāma	annonsera	reklāma	annonsera	N;NOM;FEM;SG	V;IMP;FIN;ACT
sidnejas	sydney	sidneja	sydney	N;NOM;FEM;PL	PROPN;NOM
munīcijas	ammunition	munīcija	ammunition	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
plānā	planerar	plāns	planera	N;ESS;MASC;SG	V;IND;PRS;FIN;ACT
plānā	planen	plāns	plan	N;ESS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
plānā	plan	plāns	plan	N;ESS;MASC;SG	N;NOM;INDF;NEUT;SG
plānā	planera	plāns	planera	N;ESS;MASC;SG	V;IMP;FIN;ACT
muguru	tillbaks	mugura	tillbaks	N;ACC;FEM;SG	ADV
muguru	tillbaka	mugura	tillbaka	N;ACC;FEM;SG	ADV
muguru	bakåt	mugura	bakåt	N;ACC;FEM;SG	ADV
muguru	rygg	mugura	rygg	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
muguru	backa	mugura	backa	N;ACC;FEM;SG	V;IMP;FIN;ACT
apzīmējumi	legend	apzīmējums	legend	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
porto	porto	ports	porto		N;NOM;INDF;NEUT;SG
turēt	håll	turēt	håll	V;POS;NFIN	N;NOM;INDF;NEUT;SG
turēt	keep	turēt	keep	V;POS;NFIN	N;NOM;INDF;MASC+FEM;SG
polo	polo	polo	polo		N;NOM;INDF;MASC+FEM;SG
ģenētiski	genetiskt	ģenētiski	genetisk	ADV	ADJ;NOM;INDF;NEUT;SG
interscope	interscope	interscope	interscope		PROPN;NOM
eksperimenti	experimentera	eksperiments	experimentera	N;NOM;MASC;PL	V;IMP;FIN;ACT
eksperimenti	experimenterade	eksperiments	experimentera	N;NOM;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
eksperimenti	experimenterar	eksperiments	experimentera	N;NOM;MASC;PL	V;IND;PRS;FIN;ACT
ievada	inledande	ievadīt	inledande	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
clippers	clippers	clippers	clippa	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
atpūta	vila	atpūst	vila	N;NOM;FEM;SG	V;IMP;FIN;ACT
nirnbergas	nürnberg	nirnberga	nürnberg	N;NOM;FEM;PL	PROPN;NOM
dzemdes	livmodern	dzemde	livmoder	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
dzemdes	livmoder	dzemde	livmod	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
dzemdes	sköte	dzemde	sköte	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
dzemdes	livmodern	dzemde	livmoder	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
dzemdes	livmoder	dzemde	livmod	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
saimnieki	masters	saimnieks	mast	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
gods	hedra	gods	hedra	N;NOM;MASC;SG	V;IMP;FIN;ACT
skaļi	högljutt	skaļi	högljutt	ADV	N;NOM;INDF;NEUT;SG
skaļi	högljutt	skaļi	högljutt	ADV	N;NOM;INDF;NEUT;SG
skaļi	högljudda	skaļi	högljudd	ADV	ADJ;NOM;PL;PST;V.PTCP
skaļi	högljudd	skaļi	högljudd	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
skaļi	högt	skaļi	hög	ADV	ADJ;NOM;INDF;NEUT;SG
algu	lön	alga	lön	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
algu	lön	alga	lön	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
veru	võru	vērs	võru	N;ACC;MASC;SG	PROPN;NOM
uzplaukums	bom	uzplaukums	bom	N;NOM;MASC;SG	PROPN;NOM
piramīdas	pyramid	piramīda	pyramid	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
publikācija	publicera	publikācija	publicera	N;NOM;FEM;SG	V;IMP;FIN;ACT
publikācija	publicerar	publikācija	publicera	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
elo	elo	elot	elo	NUM	PROPN;NOM
teju	nästan	teju	nästan		ADV
uzraudzības	övervakning	uzraudzība	övervakning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
uzraudzības	bevakning	uzraudzība	bevakning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
tīrs	rena	tīrs	rena	ADJ;NOM;MASC;SG	ADJ;NOM;PL
tīrs	rent	tīrs	ren	ADJ;NOM;MASC;SG	ADV
tīrs	rena	tīrs	rena	ADJ;NOM;MASC;SG	ADJ;NOM;PL
tīrs	städa	tīrs	städ	ADJ;NOM;MASC;SG	V;IMP;FIN;ACT
tīrs	rent	tīrs	ren	ADJ;NOM;MASC;SG	ADV
tīrs	clean	tīrs	clea	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
konflikti	konflikten	konflikts	konflikt	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
konflikti	konflikt	konflikts	konflikt	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
sārmu	alkali	sārma	alkali	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sārmu	alkaliska	sārma	alkalisk	N;ACC;MASC;SG	ADJ;NOM;PL
sārmu	alkalisk	sārma	alkalisk	N;ACC;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
mijiedarbība	interaktioner	mijiedarbība	interaktion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
kritiski	kritisk	kritiski	kritisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
kritiski	kritiskt	kritiski	kritisk	ADV	ADJ;NOM;INDF;NEUT;SG
kritiski	kritiska	kritiski	kritisk	ADV	ADJ;NOM;PL
markss	marx	markss	marx	N;NOM;MASC;SG	PROPN;NOM
tulkots	översatt	tulkot	översätta	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tulkots	översatta	tulkot	översätta	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
jfk	jfk	jfk	jfk	PROPN	PROPN;NOM
sertificēts	certifierad	sertificēt	certifiera	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sertificēts	certifierat	sertificēt	certifierad	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sertificēts	certifierade	sertificēt	certifiera	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
piecpadsmit	fifteen	piecpadsmit	fifte	NUM;PL	PROPN;NOM
mācīja	undervisade	mācīt	undervisa	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
mācīja	lärd	mācīt	lärd	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG
mācīja	lärt	mācīt	lära	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mācīja	lärde	mācīt	lära	V;FH;IND;3;POS;PST;FIN;ACT	V;IMP;FIN;ACT
mācīja	undervisat	mācīt	undervisa	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tipiski	typiskt	tipiski	typisk	ADV	ADJ;NOM;INDF;NEUT;SG
tipiski	typisk	tipiski	typisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
tipiski	typiskt	tipiski	typisk	ADV	ADJ;NOM;INDF;NEUT;SG
tipiski	typiska	tipiski	typisk	ADV	ADJ;NOM;PL
laukiem	fields	lauks	field	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;SG
laukiem	fält	lauks	fält	N;DAT;MASC;PL	N;NOM;INDF;NEUT;SG
laukiem	fälten	lauks	fält	N;DAT;MASC;PL	N;NOM;DEF;MASC+FEM;SG
urālu	ural	urāls	ural	N;ACC;MASC;SG	PROPN;NOM
mir	mir	mirt	mir	PROPN	PROPN;NOM
sems	sam	sems	sam	PROPN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
viltus	falsk	vilti	falsk	N;ACC;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
viltus	false	vilti	false	N;ACC;MASC;PL	PROPN;NOM
viltus	falska	vilti	falsk	N;ACC;MASC;PL	ADJ;NOM;PL
viltus	falskt	vilti	falsk	N;ACC;MASC;PL	ADJ;NOM;INDF;NEUT;SG
viltus	falska	vilti	falsk	N;ACC;MASC;PL	ADJ;NOM;PL
viltus	falskt	vilti	falsk	N;ACC;MASC;PL	ADJ;NOM;INDF;NEUT;SG
viltus	fake	vilti	fake	N;ACC;MASC;PL	V;IMP;FIN;ACT
apmaiņā	utväxling	apmaiņa	utväxling	N;ESS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
maisījums	blanda	maisījums	bland	N;NOM;MASC;SG	V;IMP;NFIN;ACT
maisījums	blandningar	maisījums	blandning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
dalīšanās	dela	dalīšanās	dela	N;NOM;FEM;SG	V;IMP;FIN;ACT
dalīšanās	delar	dalīšanās	del	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
extra	extra	extra	extra		ADJ;NOM
lēna	lena	lēna	lena	ADJ;NOM;FEM;SG	PROPN;NOM
lēna	slow	lēna	slow	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
lēna	långsamt	lēna	långsam	ADJ;NOM;FEM;SG	ADV
lēna	sakta	lēna	sakta	ADJ;NOM;FEM;SG	V;IMP;FIN;ACT
lēna	långsamma	lēna	långsam	ADJ;NOM;FEM;SG	ADJ;NOM;PL
plānus	planerar	plāns	planera	N;ACC;MASC;PL	V;IND;PRS;FIN;ACT
plānus	planer	plāns	plan	N;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
amsterdamā	amsterdam	amstert	amsterdam	V;NOM;FEM;SG;V.CVB	PROPN;NOM
amsterdamā	amsterdams	amstert	amsterdam	V;NOM;FEM;SG;V.CVB	N;GEN;INDF;MASC+FEM;SG
sīrija	syrien	sīrija	syrien	N;NOM;FEM;SG	PROPN;NOM
jaunieši	ungdom	jaunietis	ungdom	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
milzīgs	enormt	milzīgs	enorm	ADJ;NOM;MASC;SG	ADV
milzīgs	enorma	milzīgs	enorm	ADJ;NOM;MASC;SG	ADJ;NOM;PL
adatas	nål	adata	nål	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
adatas	barr	adata	barr	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
jūdžu	mile	jūdžs	mile	N;ACC;MASC;SG	N;NOM;INDF;NEUT;SG
jūdžu	mil	jūdžs	mil	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
jūdžu	milen	jūdžs	mile	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
riteņbraukšana	cykla	riteņbraukšana	cykla	N;NOM;FEM;SG	V;IMP;FIN;ACT
riteņbraukšana	cyklar	riteņbraukšana	cykla	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
allmusic	allmusic	allmusicēt	allmusic	N;NOM;MASC;SG	PROPN;NOM
sajūta	känner	sajūta	känna	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
sajūta	känna	sajūta	känna	N;NOM;FEM;SG	V;IMP;FIN;ACT
aizdomas	misstänkte	aizdomas	misstänkt	N;NOM;FEM	V;IND;PST;V.PTCP;ACT
aizdomas	misstänker	aizdomas	misstänka	N;NOM;FEM	V;IND;PRS;FIN;ACT
aizdomas	misstänkta	aizdomas	misstänkt	N;NOM;FEM	ADJ;NOM;PL;PST;V.PTCP
aizdomas	misstänkt	aizdomas	misstänkt	N;NOM;FEM	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
aizdomas	misstankar	aizdomas	misstank	N;NOM;FEM	N;NOM;INDF;MASC+FEM;PL
aizdomas	misstänksamhet	aizdomas	misstänksamhet	N;NOM;FEM	N;NOM;INDF;MASC+FEM;SG
aizdomas	misstanke	aizdomas	misstanke	N;NOM;FEM	N;NOM;INDF;MASC+FEM;SG
aizdomas	misstankar	aizdomas	misstank	N;NOM;FEM	N;NOM;INDF;MASC+FEM;PL
aizdomas	misstanke	aizdomas	misstanke	N;NOM;FEM	N;NOM;INDF;MASC+FEM;SG
unikāls	unika	unikāls	unik	ADJ;NOM;MASC;SG	ADJ;NOM;PL
tic	tic	ticēt	tic	INTJ	N;NOM;INDF;MASC+FEM;SG
alba	alba	alba	alb		PROPN;NOM
garsija	garcia	garsija	garcia	PROPN;NOM;FEM;SG	PROPN;NOM
garsija	garcía	garsija	garcía	PROPN;NOM;FEM;SG	PROPN;NOM
indes	förgiftar	inde	förgifta	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
indes	gifter	inde	gifta	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
pieaugušiem	vuxna	pieaugt	vuxen	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;PL
keita	kajsa	keita	kajsa	N;NOM;FEM;SG	PROPN;NOM
keita	kate	keita	kate	N;NOM;FEM;SG	PROPN;NOM
vienkāršā	enkla	vienkārša	enkel	ADJ;NOM;FEM;SG	ADJ;NOM;PL
vienkāršā	elementära	vienkārša	elementär	ADJ;NOM;FEM;SG	ADJ;NOM;PL
drēzdenes	dresden	drēzdene	dresd	PROPN;NOM;FEM;SG	PROPN;NOM
cieš	lidande	ciest	lidande	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;INDF;NEUT;SG
cieš	lidanden	ciest	lidande	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;INDF;NEUT;PL
cieš	lida	ciest	lida	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
sitiens	skjutna	sitiens	skjuta	N;NOM;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
sitiens	skjuten	sitiens	skjuta	N;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sitiens	sköt	sitiens	sköta	N;NOM;MASC;SG	V;IMP;FIN;ACT
pasliktinājās	förvärrats	pasliktināties	förvärra	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;V.CVB;PASS
pasliktinājās	försämrades	pasliktināties	försämra	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IND;PST;FIN;PASS
pasliktinājās	förvärrades	pasliktināties	förvärra	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IND;PST;FIN;PASS
pasliktinājās	försämrad	pasliktināties	försämra	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pasliktinājās	försämrades	pasliktināties	försämra	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;IND;PST;FIN;PASS
pasliktinājās	försämrats	pasliktināties	försämra	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;V.CVB;PASS
adrijas	adriatiska	adrija	adriatisk	PROPN;NOM;FEM;SG	ADJ;NOM;PL
zemāks	undre	zems	undre	ADJ;NOM;CMPR;MASC;SG	ADV;CMPR
stratēģiski	strategiskt	stratēģiski	strategisk	ADV	ADJ;NOM;INDF;NEUT;SG
stratēģiski	strategiska	stratēģiski	strategisk	ADV	ADJ;NOM;PL
stratēģiski	strategisk	stratēģiski	strategisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
stratēģiski	strategiskt	stratēģiski	strategisk	ADV	ADJ;NOM;INDF;NEUT;SG
kabeļu	kabel	kabelis	kabel	N;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;SG
kabeļu	kabeln	kabelis	kabel	N;ACC;MASC;PL	N;NOM;DEF;MASC+FEM;SG
interjera	invändigt	interjers	invändig	N;GEN;MASC;SG	ADV
interjera	inre	interjers	inre	N;GEN;MASC;SG	ADJ;NOM;CMPR
interjera	interiör	interjers	interiö	N;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
linga	linga	linga	linga	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
itunes	itunes	itune	itunes	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
lūdz	begär	lūgt	begära	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
lūdz	begära	lūgt	begära	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
lūdz	ber	lūgt	be	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
apsūdzības	åtal	apsūdzība	åtal	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
mantu	knark	manta	knark	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
cerēja	hoppats	cerēt	hoppas	V;FH;IND;3;POS;PST;FIN;ACT	V;V.CVB;PASS
cerēja	hoppades	cerēt	hoppades	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;PST;FIN;PASS
lokomotīvju	lok	lokomotīve	lok	N;ACC;FEM;PL	N;NOM;INDF;NEUT;SG
lokomotīvju	lokomotiv	lokomotīve	lokomotiv	N;ACC;FEM;PL	N;NOM;INDF;NEUT;SG
ģeogrāfisko	geografiskt	ģeogrāfiska	geografisk	ADJ;ACC;MASC;SG	ADV
ģeogrāfisko	geografisk	ģeogrāfiska	geografisk	ADJ;ACC;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ģeogrāfisko	geografiska	ģeogrāfiska	geografisk	ADJ;ACC;MASC;SG	ADJ;NOM;PL
imperatori	kejsare	imperators	kejsare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
gruzija	georgia	gruzija	georgi	PROPN;NOM;FEM;SG	PROPN;NOM
gruzija	georgien	gruzija	georgien	PROPN;NOM;FEM;SG	PROPN;NOM
veģetācijas	växtlighet	veģetācija	växtlighet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
veģetācijas	vegetation	veģetācija	vegetation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
imdb	imdb	imdb	imdb		N;NOM;INDF;MASC+FEM;SG
vakaros	kvällstid	vakars	kvällstid	N;ESS;MASC;PL	ADV
vakaros	kvällar	vakars	kväll	N;ESS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vakaros	kvällarna	vakars	kväll	N;ESS;MASC;PL	N;NOM;DEF;MASC+FEM;PL
piedāvājums	erbjuder	piedāvājums	erbjuda	N;NOM;MASC;SG	V;IND;PRS;FIN;ACT
piedāvājums	erbjudanden	piedāvājums	erbjudande	N;NOM;MASC;SG	N;NOM;INDF;NEUT;PL
piedāvājums	erbjudande	piedāvājums	erbjudande	N;NOM;MASC;SG	ADJ;NOM;PRS;V.PTCP
duets	duetter	duets	duett	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
rīkoties	act	rīkoties	act	V;POS;REFL;NFIN	N;NOM;INDF;MASC+FEM;SG
rīkoties	akt	rīkoties	akt	V;POS;REFL;NFIN	N;NOM;INDF;MASC+FEM;SG
timberwolves	timberwolves	timbervolve	timberwolves		PROPN;NOM
aprakstītas	beskrivet	aprakstīt	beskriva	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
aprakstītas	beskrivna	aprakstīt	beskriva	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
aprakstītas	beskrivs	aprakstīt	beskriva	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;PRS;FIN;PASS
aizmugurējā	bakre	aizmugurējs	bakre	ADJ;ESS;FEM;SG	ADJ;NOM;CMPR
aizmugurējā	bak	aizmugurējs	bak	ADJ;ESS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stāvus	upprätt	stāvs	upprätt	N;ACC;MASC;PL	ADV
kritizēja	kritiserade	kritizēt	kritisera	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
kritizēja	kritiserats	kritizēt	kritisera	V;FH;IND;3;POS;PST;FIN;ACT	V;V.CVB;PASS
kritizēja	kritiserades	kritizēt	kritisera	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;PST;FIN;PASS
kritizēja	kritiserat	kritizēt	kritiserad	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
akcija	dela	akcija	dela	N;NOM;FEM;SG	V;IMP;FIN;ACT
novērš	förhindras	novērst	förhindra	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
novērš	förebygga	novērst	förebygga	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;NFIN;ACT
novērš	förhindra	novērst	förhindra	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
raidījums	sända	raidījums	sända	N;NOM;MASC;SG	V;IMP;FIN;ACT
gāza	störtade	gāzt	störta	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
caurules	pipe	caurule	pipe	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
caurules	rör	caurule	röra	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
caurules	pipa	caurule	pipa	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
caurules	rör	caurule	röra	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
caurules	rör	caurule	röra	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
caurules	rör	caurule	röra	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
caurules	tub	caurule	tub	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
kimi	kimi	kimēt	kimi		PROPN;NOM
priekškājām	framben	priekškāja	framben	N;DAT;FEM;PL	N;NOM;INDF;NEUT;PL
zobiem	tänder	zobs	tand	N;DAT;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pieprasa	begär	pieprasīt	begära	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
pieprasa	begära	pieprasīt	begära	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;FIN;ACT
uzpildes	fyllning	uzpilde	fyllning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
uzpildes	påfyllning	uzpilde	påfyllning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
