que	che	que	che	PRO	DET
cego	cieca	cego	cieco	N	ADJ;FEM;SG
cego	ciechi	cego	cieco	N	ADJ;MASC;PL
cego	cieco	cego	cieco	N	ADJ;MASC;SG
cego	una	cego	uno	N	DET;INDF;FEM;SG
cego	uno	cego	uno	N	PRO;MASC;SG
lin	leggi	lin	legge	V	N;FEM;PL
lin	haven	lin	haven	V	N
lin	mattinata	lin	mattinata	V	N;FEM;SG
lin	mattina	lin	mattina	V	N;FEM;SG
lin	mattino	lin	mattino	V	N;MASC;SG
clínica	clinica	clínico	clinica	ADJ	N;FEM;SG
clínica	ambulatorio	clínico	ambulatorio	ADJ	N;MASC;SG
clínica	clinica	clínico	clinica	ADJ	N;FEM;SG
orixe	dal	orixe	dal	N	ADJ;SG
orixe	dalla	orixe	dalla	N	ADJ;SG
orixe	from	orixe	from	N	
orixe	da	orixe	da	N	ADP
corrente	il	corrente	il	ADJ	DET;DEF;MASC;SG
corrente	la	corrente	il	ADJ	DET;DEF;FEM;SG
corrente	flusso	corrente	flusso	ADJ	N;MASC;SG
corrente	stream	corrente	stream	ADJ	N;MASC
corrente	correnti	corrente	corrente	ADJ	N;MASC;PL
corrente	acqua	corrente	acqua	ADJ	N;FEM;SG
corrente	shock	corrente	shock	ADJ	N;MASC
corrente	choc	corrente	choc	ADJ	N;MASC
corrente	know	corrente	know	ADJ	N
doe	ferisce	doar	ferire	PROPN	V;IND;SG;3;PRS;FIN
doe	ferito	doar	ferire	PROPN	V;MASC;SG;PST;V.PTCP
doe	dolori	doar	dolore	PROPN	N;MASC;PL
doe	dolore	doar	dolore	PROPN	N;MASC;SG
doe	fa	doar	fare	PROPN	V;IND;SG;3;PRS;FIN
metal	metallico	metal	metallico	N	ADJ;MASC;SG
rexistro	registrati	rexistro	registrare	N	V;MASC;PL;PST;V.PTCP
rexistro	laterale	rexistro	laterale	N	ADJ;SG
rexistro	registrare	rexistro	registrare	N	V;NFIN
rexistro	registra	rexistro	registrare	N	V;IND;SG;3;PRS;FIN
rexistro	cercare	rexistro	cercare	N	V;NFIN
rexistro	cerca	rexistro	cercare	N	V;IMP;SG;2;PRS;FIN
independencia	raggiunta	independencia	raggiungere	N	V;FEM;SG;PST;V.PTCP
doente	malata	doente	malato	N	ADJ;FEM;SG
doente	malato	doente	malato	N	ADJ;MASC;SG
certeza	certo	certeza	certo	N	ADV
certeza	sicuro	certeza	sicuro	N	ADJ;MASC;SG
certeza	che	certeza	che	N	DET
certeza	certi	certeza	certo	N	DET;MASC;PL
certeza	che	certeza	che	N	DET
certeza	circa	certeza	circa	N	ADV
certeza	sì	certeza	sì	N	INTJ;POS
sabías	te	sabía	te	N	PRO;SG;2
sabías	tu	sabía	tu	N	PRO;SG;2
sabías	voi	sabía	voi	N	PRO;PL;2
sabías	sapeva	sabía	sapere	N	V;IND;SG;3;IPFV;FIN
sabías	che	sabía	che	N	DET
rebeldes	ribelle	rebelde	ribelle	N	ADJ;SG
rebeldes	ribellarsi	rebelde	ribellare	N	V;IND;SG;3;PRS;FIN
richard	riccardo	richard	riccardo	PROPN	N;MASC;SG
desapareceu	gone	desaparecer	gona	V	N
desapareceu	mancante	desaparecer	mancante	V	ADJ;SG
desapareceu	mancanti	desaparecer	mancante	V	ADJ;PL
desapareceu	tutto	desaparecer	tutto	V	PRO;MASC;SG
desapareceu	tutte	desaparecer	tutto	V	DET;FEM;PL
desapareceu	tutti	desaparecer	tutto	V	PRO;MASC;PL
desapareceu	lei	desaparecer	lei	V	PRO;SG;3
desapareceu	she	desaparecer	she	V	
wada	lui	wada	lui	N	PRO;MASC;SG;3
orquestra	piccolo	orquestra	piccolo	N	ADJ;MASC;SG
orquestra	piccola	orquestra	piccolo	N	ADJ;FEM;SG
contrato	will	contrato	will	N	
céntimos	te	céntimo	te	N	PRO;SG;2
céntimos	tu	céntimo	tu	N	PRO;SG;2
céntimos	voi	céntimo	voi	N	PRO;PL;2
céntimos	altro	céntimo	altro	N	PRO;MASC;SG
céntimos	più	céntimo	più	N	ADV
pelexar	combattimenti	pelexar	combattimento	V	N;MASC;PL
pelexar	combattimento	pelexar	combattimento	V	N;MASC;SG
pelexar	lotta	pelexar	lotta	V	N;FEM;SG
pelexar	tutto	pelexar	tutto	V	PRO;MASC;SG
pelexar	tutte	pelexar	tutto	V	DET;FEM;PL
pelexar	tutti	pelexar	tutto	V	PRO;MASC;PL
acabouse	tutto	acabouse	tutto	N	PRO;MASC;SG
acabouse	tutte	acabouse	tutto	N	DET;FEM;PL
acabouse	tutti	acabouse	tutto	N	PRO;MASC;PL
acabouse	oltre	acabouse	oltre	N	ADV
acabouse	che	acabouse	che	N	DET
acabouse	finito	acabouse	finire	N	V;MASC;SG;PST;V.PTCP
acabouse	terminata	acabouse	terminare	N	V;FEM;SG;PST;V.PTCP
acabouse	terminato	acabouse	terminare	N	V;MASC;SG;PST;V.PTCP
acabouse	finiti	acabouse	finire	N	V;MASC;PL;PST;V.PTCP
acabouse	andato	acabouse	andare	N	V;MASC;SG;PST;V.PTCP
acabouse	spariti	acabouse	sparire	N	V;MASC;PL;PST;V.PTCP
acabouse	adesso	acabouse	adesso	N	ADV
acabouse	ora	acabouse	ora	N	ADV
farías	te	farios	te	V	PRO;SG;2
farías	tu	farios	tu	V	PRO;SG;2
farías	voi	farios	voi	V	PRO;PL;2
volves	te	volver	te	V	PRO;SG;2
volves	tu	volver	tu	V	PRO;SG;2
volves	voi	volver	voi	V	PRO;PL;2
volves	schiena	volver	schiena	V	N;FEM;SG
volves	ritorno	volver	ritorno	V	N;MASC;SG
volves	back	volver	back	V	N
volves	indietro	volver	indietro	V	ADV
volves	again	volver	again	V	
volves	ancora	volver	ancora	V	ADV
volves	rientro	volver	rientro	V	N;MASC;SG
volves	return	volver	return	V	
volves	ritorno	volver	ritorno	V	N;MASC;SG
dilles	let	dille	let	PROPN	
dilles	racconta	dille	raccontare	PROPN	V;IND;SG;3;PRS;FIN
dilles	loro	dille	loro	PROPN	PRO;PL;3
dilles	lui	dille	lui	PROPN	PRO;MASC;SG;3
barricadas	barricate	barricar	barricata	V	N;FEM;PL
barricadas	il	barricar	il	V	DET;DEF;MASC;SG
barricadas	la	barricar	il	V	DET;DEF;FEM;SG
bebe	bevi	beber	bere	N	V;IMP;SG;2;PRS;FIN
bebe	bere	beber	bere	N	V;NFIN
bebe	alcune	beber	alcuno	N	DET;FEM;PL
bebe	some	beber	some	N	
bebe	alcuni	beber	alcuno	N	PRO;MASC;PL
canón	il	canón	il	N	DET;DEF;MASC;SG
canón	la	canón	il	N	DET;DEF;FEM;SG
bombardeo	continuare	bombardeo	continuare	N	V;NFIN
bombardeo	proseguire	bombardeo	proseguire	N	V;NFIN
bombardeo	continuate	bombardeo	continuare	N	V;IMP;PL;2;PRS;FIN
bombardeo	continua	bombardeo	continuare	N	V;IND;SG;3;PRS;FIN
romanos	roman	romano	roman	ADJ	N;MASC;SG
romanos	ever	romano	evere	ADJ	
puto	intero	poñer	intero	N	ADJ;MASC;SG
puto	interi	poñer	intero	N	ADJ;MASC;PL
puto	intera	poñer	intero	N	ADJ;FEM;SG
puto	pazzesco	poñer	pazzesco	N	ADJ;MASC;SG
puto	pazzo	poñer	pazzo	N	ADJ;MASC;SG
puto	pazza	poñer	pazzo	N	ADJ;FEM;SG
puto	te	poñer	te	N	PRO;SG;2
puto	tu	poñer	tu	N	PRO;SG;2
puto	voi	poñer	voi	N	PRO;PL;2
baratheon	baratheon	baratheon	baratheon	PROPN	N;MASC;SG
arryn	arryn	arryn	arryn	PROPN	N
acceso	bloccare	acceso	bloccare	N	V;NFIN
acceso	blocca	acceso	bloccare	N	V;IND;SG;3;PRS;FIN
iamos	erano	ir	essere	V	V;IND;PL;3;IPFV;FIN
claramente	limpida	claramente	limpida	ADV	ADJ;FEM;SG
claramente	chiara	claramente	chiaro	ADV	ADJ;FEM;SG
claramente	chiaro	claramente	chiaro	ADV	ADJ;MASC;SG
claramente	e	claramente	e	ADV	CONJ
toque	tocchi	toque	toccare	N	V;IND;SG;2;PRS;FIN
toque	adesso	toque	adesso	N	ADV
toque	ora	toque	ora	N	ADV
toque	commovente	toque	commovente	N	ADJ;SG
toque	toccante	toque	toccante	N	ADJ;SG
toque	giocare	toque	giocare	N	V;NFIN
toque	giocate	toque	giocare	N	V;FEM;PL;PST;V.PTCP
toque	gioca	toque	giocare	N	V;IND;SG;3;PRS;FIN
toque	indietro	toque	indietro	N	ADV
ee	stati	ee	essere	PROPN	V;MASC;PL;PST;V.PTCP
ee	america	ee	americo	PROPN	ADJ;FEM;SG
ee	united	ee	united	PROPN	N;FEM;PL
ee	uniti	ee	unito	PROPN	ADJ;MASC;PL
noutras	altro	noutro	altro	N	PRO;MASC;SG
noutras	altre	noutro	altro	N	DET;FEM;PL
noutras	altri	noutro	altro	N	PRO;MASC;PL
batería	percussioni	bater	percussione	V	N;FEM;PL
batería	batteria	bater	batteria	V	N;FEM;SG
batería	tamburi	bater	tamburo	V	N;MASC;PL
batería	batterie	bater	batteria	V	N;FEM;PL
batería	batteria	bater	batteria	V	N;FEM;SG
batería	drum	bater	drum	V	N
batería	tamburo	bater	tamburo	V	N;MASC;SG
batería	tamburi	bater	tamburo	V	N;MASC;PL
batería	il	bater	il	V	DET;DEF;MASC;SG
batería	la	bater	il	V	DET;DEF;FEM;SG
batería	kit	bater	kit	V	N;MASC
batería	batterista	bater	batterista	V	N;SG
finais	tardo	final	tardo	N	ADJ;MASC;SG
finais	tardi	final	tardi	N	ADV
finais	mescola	final	mescolare	N	V;IND;SG;3;PRS;FIN
estiveron	hanno	estar	avere	V	V;IND;PL;3;PRS;FIN
estiveron	avere	estar	avere	V	V;NFIN
estiveron	loro	estar	loro	V	PRO;PL;3
queriamos	desiderato	querer	desiderare	V	ADJ;MASC;SG
queriamos	ricercato	querer	ricercato	V	ADJ;MASC;SG
queriamos	visita	querer	visita	V	N;FEM;SG
podiamos	possono	podiamo	potere	V	V;IND;PL;3;PRS;FIN
podiamos	can	podiamo	can	V	
podiamos	può	podiamo	potere	V	V;IND;SG;3;PRS;FIN
podiamos	solo	podiamo	solo	V	ADV
podiamos	just	podiamo	just	V	
podiamos	potrebbe	podiamo	potere	V	V;COND;SG;3;PRS;FIN
podiamos	potrebbero	podiamo	potere	V	V;COND;PL;3;PRS;FIN
podiamos	erano	podiamo	essere	V	V;IND;PL;3;IPFV;FIN
explicación	this	explicación	this	N	
explicación	questo	explicación	questo	N	DET;MASC;SG
explicación	questa	explicación	questo	N	DET;FEM;SG
explicación	spiegare	explicación	spiegare	N	V;NFIN
explicación	spiega	explicación	spiegare	N	V;IND;SG;3;PRS;FIN
miras	te	miro	te	N	PRO;SG;2
miras	tu	miro	tu	N	PRO;SG;2
miras	voi	miro	voi	N	PRO;PL;2
miras	guardando	miro	guardare	N	V;V.MSDR
miras	guarda	miro	guardare	N	V;IND;SG;3;PRS;FIN
miras	lì	miro	lì	N	ADV
miras	là	miro	là	N	ADV
miras	fissando	miro	fissare	N	V;V.MSDR
achégase	arrivo	achégar	arrivo	V	N;MASC;SG
achégase	coming	achégar	coming	V	N
achégase	approcci	achégar	approccio	V	N;MASC;PL
achégase	lì	achégar	lì	V	ADV
achégase	là	achégar	là	V	ADV
achégase	inverno	achégar	inverno	V	N;MASC;SG
achégase	invernali	achégar	invernale	V	N;MASC;PL
orgullo	fiero	orgullo	fiero	N	ADJ;MASC;SG
orgullo	orgogliosa	orgullo	orgoglioso	N	ADJ;FEM;SG
orgullo	orgoglioso	orgullo	orgoglioso	N	ADJ;MASC;SG
orgullo	orgogliosamente	orgullo	orgogliosamente	N	ADV
participar	partecipante	participar	partecipante	V	N;SG
participar	part	participar	part	V	N;SG
participar	parte	participar	parte	V	N;FEM;SG
participar	avendo	participar	avere	V	V;V.MSDR
imaxina	adesso	imaxina	adesso	V	ADV
imaxina	ora	imaxina	ora	V	ADV
imaxina	solo	imaxina	solo	V	ADV
imaxina	just	imaxina	just	V	
modos	comunque	modo	comunque	N	ADV
modos	hanno	modo	avere	N	V;IND;PL;3;PRS;FIN
modos	avere	modo	avere	N	V;NFIN
modos	even	modo	eveno	N	
modos	perfino	modo	perfino	N	ADV
modos	persino	modo	persino	N	ADV
modos	anche	modo	anche	N	ADV
especies	gentili	especie	gentile	N	ADJ;PL
especies	gentile	especie	gentile	N	ADJ;SG
cerebros	confezionato	cerebro	confezionato	N	V;MASC;SG;PST;V.PTCP
división	spalato	división	spalato	N	ADJ;MASC;SG
adulto	adulto	adulto	adulto	N	ADJ;MASC;SG
adulto	cresciuti	adulto	crescere	N	V;MASC;PL;PST;V.PTCP
adulto	cresciuto	adulto	crescere	N	V;MASC;SG;PST;V.PTCP
adulto	cresciuta	adulto	crescere	N	V;FEM;SG;PST;V.PTCP
namorado	love	namorar	love	V	N
namorado	amore	namorar	amore	V	N;MASC;SG
namorado	con	namorar	con	V	ADP
impacto	il	impacto	il	N	DET;DEF;MASC;SG
impacto	la	impacto	il	N	DET;DEF;FEM;SG
rede	il	rede	il	N	DET;DEF;MASC;SG
rede	la	rede	il	N	DET;DEF;FEM;SG
rede	netto	rede	netto	N	ADJ;MASC;SG
corda	sano	corda	sano	N	ADJ;MASC;SG
corda	sane	corda	sano	N	ADJ;FEM;PL
corda	eolico	corda	eolico	N	ADJ;MASC;SG
antibióticos	antibiotico	antibiótico	antibiotico	N	ADJ;MASC;SG
antibióticos	sono	antibiótico	essere	N	V;IND;PL;3;PRS;FIN
antibióticos	utilizzata	antibiótico	utilizzare	N	V;FEM;SG;PST;V.PTCP
antibióticos	utilizzato	antibiótico	utilizzare	N	V;MASC;SG;PST;V.PTCP
antibióticos	usata	antibiótico	usare	N	V;FEM;SG;PST;V.PTCP
antibióticos	usato	antibiótico	usare	N	V;MASC;SG;PST;V.PTCP
antibióticos	usati	antibiótico	usare	N	V;MASC;PL;PST;V.PTCP
antibióticos	antibiotico	antibiótico	antibiotico	N	ADJ;MASC;SG
antibióticos	too	antibiótico	too	N	
antibióticos	troppo	antibiótico	troppo	N	ADV
emerxencia	emergere	emerxencia	emergere	N	V;NFIN
estarás	te	estar	te	V	PRO;SG;2
estarás	tu	estar	tu	V	PRO;SG;2
estarás	voi	estar	voi	V	PRO;PL;2
estarás	will	estar	will	V	
estarás	testamento	estar	testamento	V	N;MASC;SG
estarás	volontà	estar	volontà	V	N;FEM
comedia	comico	comedia	comico	N	ADJ;MASC;SG
témome	paura	témome	paura	ADV	N;FEM;SG
quince	fifteen	quince	fiftenere	NUM	N;FEM
famoso	il	famoso	il	ADJ	DET;DEF;MASC;SG
famoso	la	famoso	il	ADJ	DET;DEF;FEM;SG
famoso	this	famoso	this	ADJ	
famoso	questo	famoso	questo	ADJ	DET;MASC;SG
famoso	questa	famoso	questo	ADJ	DET;FEM;SG
quedo	still	quedo	still	V	
quedo	ancora	quedo	ancora	V	ADV
quedo	stay	quedo	stay	V	N
quedo	soggiorno	quedo	soggiorno	V	N;MASC;SG
nacemento	nati	nacemento	nascere	N	V;MASC;PL;PST;V.PTCP
nacemento	nato	nacemento	nascere	N	V;MASC;SG;PST;V.PTCP
nacemento	nata	nacemento	nascere	N	V;FEM;SG;PST;V.PTCP
nacemento	nasce	nacemento	nascere	N	V;IND;SG;3;PRS;FIN
nacemento	attestato	nacemento	attestare	N	V;MASC;SG;PST;V.PTCP
darlles	dare	darlles	dare	ADJ	V;NFIN
darlles	loro	darlles	loro	ADJ	PRO;PL;3
darlles	solo	darlles	solo	ADJ	ADV
darlles	just	darlles	just	ADJ	
darlles	loro	darlles	loro	ADJ	PRO;PL;3
darlles	provate	darlles	provare	ADJ	V;IND;PL;2;PRS;FIN
darlles	provare	darlles	provare	ADJ	V;NFIN
darlles	prova	darlles	provare	ADJ	V;IND;SG;3;PRS;FIN
mor	perchè	mor	perché	N	ADV
mor	perché	mor	perché	N	ADV
mor	dovuta	mor	dovere	N	V;FEM;SG;PST;V.PTCP
mor	dovuto	mor	dovere	N	V;MASC;SG;PST;V.PTCP
farto	stanchi	farto	stanco	N	ADJ;MASC;PL
farto	stanca	farto	stancare	N	ADJ;FEM;SG
farto	stanco	farto	stanco	N	ADJ;MASC;SG
farto	stanche	farto	stanca	N	ADJ;FEM;PL
farto	piena	farto	pieno	N	ADJ;FEM;SG
farto	pieno	farto	pieno	N	ADJ;MASC;SG
farto	malata	farto	malato	N	ADJ;FEM;SG
farto	malato	farto	malato	N	ADJ;MASC;SG
farto	aveva	farto	avere	N	V;IND;SG;3;IPFV;FIN
farto	avevano	farto	avere	N	V;IND;PL;3;IPFV;FIN
farto	abbastanza	farto	abbastanza	N	ADV
farto	nutriti	farto	nutrire	N	V;MASC;PL;PST;V.PTCP
farto	nutrita	farto	nutrito	N	ADJ;FEM;SG
farto	nutrito	farto	nutrire	N	V;MASC;SG;PST;V.PTCP
loitamos	combattimenti	loitar	combattimento	V	N;MASC;PL
loitamos	combattimento	loitar	combattimento	V	N;MASC;SG
loitamos	lotta	loitar	lotta	V	N;FEM;SG
poñas	don	poñer	don	V	N;MASC;SG
poñas	bisogno	poñer	bisogno	V	N;MASC;SG
poñas	necessità	poñer	necessità	V	N;FEM
poñas	facile	poñer	facile	V	ADJ;SG
poñas	facilità	poñer	facilità	V	N;FEM
poñas	easy	poñer	easy	V	N
poñas	non	poñer	non	V	ADV
poñas	pallida	poñer	pallido	V	ADJ;FEM;SG
poñas	pale	poñer	pala	V	N;FEM;PL
poñas	pallido	poñer	pallido	V	ADJ;MASC;SG
vellas	antico	vella	antico	N	ADJ;MASC;SG
vellas	vecchi	vella	vecchio	N	ADJ;MASC;PL
vellas	vecchio	vella	vecchio	N	ADJ;MASC;SG
vellas	vecchia	vella	vecchio	N	ADJ;FEM;SG
vellas	anziano	vella	anziano	N	ADJ;MASC;SG
amas	te	ama	te	N	PRO;SG;2
amas	tu	ama	tu	N	PRO;SG;2
amas	voi	ama	voi	N	PRO;PL;2
amas	amata	ama	amato	N	V;FEM;SG;PST;V.PTCP
amas	amato	ama	amare	N	V;MASC;SG;PST;V.PTCP
amas	amati	ama	amare	N	ADJ;MASC;PL
xornalista	il	xornalista	il	N	DET;DEF;MASC;SG
xornalista	la	xornalista	il	N	DET;DEF;FEM;SG
bota	boot	bota	boot	V	N;MASC
bota	stivale	bota	stivale	V	N;MASC;SG
bota	te	bota	te	V	PRO;SG;2
bota	tu	bota	tu	V	PRO;SG;2
bota	voi	bota	voi	V	PRO;PL;2
bota	pour	bota	pour	V	
patio	il	patio	il	N	DET;DEF;MASC;SG
patio	la	patio	il	N	DET;DEF;FEM;SG
alégrame	contento	alégrame	contento	ADV	ADJ;MASC;SG
alégrame	felici	alégrame	felice	ADV	ADJ;PL
alégrame	felice	alégrame	felice	ADV	ADJ;SG
alégrame	happy	alégrame	happy	ADV	N
alégrame	te	alégrame	te	ADV	PRO;SG;2
alégrame	tu	alégrame	tu	ADV	PRO;SG;2
alégrame	voi	alégrame	voi	ADV	PRO;PL;2
alégrame	don	alégrame	don	ADV	N;MASC;SG
matei	uccisi	matei	uccidere	PROPN	V;MASC;PL;PST;V.PTCP
matei	ucciso	matei	uccidere	PROPN	V;MASC;SG;PST;V.PTCP
matei	uccise	matei	uccidere	PROPN	V;PL;PST;V.PTCP
matei	abbattuti	matei	abbattere	PROPN	V;MASC;PL;PST;V.PTCP
matei	uccidi	matei	uccidere	PROPN	V;IMP;SG;2;PRS;FIN
matei	kill	matei	kill	PROPN	N
matei	uccidere	matei	uccidere	PROPN	V;NFIN
matei	uccidete	matei	uccidere	PROPN	V;IND;PL;2;PRS;FIN
matei	ammazza	matei	ammazza	PROPN	V;IND;SG;3;PRS;FIN
gardar	tutto	gardar	tutto	V	PRO;MASC;SG
gardar	everything	gardar	everything	V	N
gardar	per	gardar	per	V	ADP
gardar	salva	gardar	salvo	V	ADJ;FEM;SG
gardar	save	gardar	savere	V	N
escóitame	ascoltate	escóitame	ascoltare	PROPN	V;FEM;PL;PST;V.PTCP
escóitame	ascolta	escóitame	ascoltare	PROPN	V;IMP;SG;2;PRS;FIN
escóitame	let	escóitame	let	PROPN	
escóitame	fuori	escóitame	fuori	PROPN	ADV
escóitame	out	escóitame	out	PROPN	N;MASC
ías	te	ías	te	PROPN	PRO;SG;2
ías	tu	ías	tu	PROPN	PRO;SG;2
ías	voi	ías	voi	PROPN	PRO;PL;2
ías	erano	ías	essere	PROPN	V;IND;PL;3;IPFV;FIN
ías	andando	ías	andare	PROPN	V;V.MSDR
ías	dovrebbe	ías	dovere	PROPN	V;COND;SG;3;PRS;FIN
ías	dovrebbero	ías	dovere	PROPN	V;COND;PL;3;PRS;FIN
saúdos	ciao	saúdo	ciao	N	V;IND;SG;3;PRS;FIN
saúdos	qui	saúdo	qui	N	ADV
saúdos	here	saúdo	vero	N	
liscar	fuori	liscar	fuori	V	ADV
liscar	out	liscar	out	V	N;MASC
liscar	ticket	liscar	ticket	V	N;MASC
liscar	biglietto	liscar	biglietto	V	N;MASC;SG
liscar	lei	liscar	lei	V	PRO;SG;3
liscar	she	liscar	she	V	
tommy	tommy	tommy	tommy	PROPN	N
tommy	sono	tommy	essere	PROPN	V;IND;PL;3;PRS;FIN
tommy	boy	tommy	boy	PROPN	N
tommy	maschietto	tommy	maschietto	PROPN	N;MASC;SG
tommy	ragazzo	tommy	ragazzo	PROPN	N;MASC;SG
chegará	lei	chegar	lei	V	PRO;SG;3
chegará	she	chegar	she	V	
chegará	will	chegar	will	V	
chegará	testamento	chegar	testamento	V	N;MASC;SG
chegará	volontà	chegar	volontà	V	N;FEM
chegará	qui	chegar	qui	V	ADV
chegará	here	chegar	vero	V	
richie	richie	richie	richia	PROPN	N
richie	ricci	richie	ricco	PROPN	N;MASC;PL
pisciotta	gaspare	pisciotta	gaspare	PROPN	N;MASC;SG
coley	coley	coley	coley	PROPN	ADJ;SG
nado	nuoto	nacer	nuoto	V	N;MASC;SG
nado	contea	nacer	contea	V	N;FEM;SG
nado	nuoto	nacer	nuoto	V	N;MASC;SG
nado	born	nacer	borno	V	N;MASC;SG
allan	allan	allar	allan	PROPN	N;MASC;SG
targaryen	targaryen	targar	targaryen	PROPN	N;FEM;SG
preguntei	said	preguntar	said	V	
estranxeiro	straniero	estranxeiro	straniero	N	ADJ;MASC;SG
estranxeiro	straniero	estranxeiro	straniero	N	ADJ;MASC;SG
decisións	essendo	decisión	essere	N	V;V.MSDR
decisións	essere	decisión	essere	N	V;NFIN
decisións	fatto	decisión	fare	N	V;MASC;SG;PST;V.PTCP
decisións	fatta	decisión	fare	N	V;FEM;SG;PST;V.PTCP
políticas	politico	política	politico	N	ADJ;MASC;SG
políticas	motivato	política	motivato	N	V;MASC;SG;PST;V.PTCP
políticas	motivate	política	motivato	N	V;FEM;PL;PST;V.PTCP
políticas	motivati	política	motivato	N	ADJ;MASC;PL
políticas	motivata	política	motivare	N	V;FEM;SG;PST;V.PTCP
presentar	presenti	presentar	presente	V	ADJ;PL
presentar	presente	presentar	presente	V	ADJ;SG
ruta	attraverso	ruta	attraverso	N	ADP
ruta	through	ruta	through	N	
medrar	crescente	medrar	crescente	V	ADJ;SG
segredos	dal	segrir	dal	N	ADJ;SG
segredos	dalla	segrir	dalla	N	ADJ;SG
segredos	from	segrir	from	N	
segredos	da	segrir	da	N	ADP
segredos	qualsiasi	segrir	qualsiasi	N	DET;SG
segredos	qualunque	segrir	qualunque	N	DET;SG
segredos	segreto	segrir	segreto	N	ADJ;MASC;SG
chamadas	neuroni	chamar	neurone	V	N;MASC;PL
chamadas	chiamate	chamar	chiamata	V	N;FEM;PL
chamadas	call	chamar	call	V	N
chamadas	chiamate	chamar	chiamata	V	N;FEM;PL
chamadas	telefono	chamar	telefono	V	N;MASC;SG
coñecen	blind	coñecer	blind	V	N
coñecen	cieca	coñecer	cieco	V	ADJ;FEM;SG
coñecen	ciechi	coñecer	cieco	V	ADJ;MASC;PL
coñecen	cieco	coñecer	cieco	V	ADJ;MASC;SG
coñecen	know	coñecer	know	V	N
coñecen	te	coñecer	te	V	PRO;SG;2
coñecen	tu	coñecer	tu	V	PRO;SG;2
coñecen	voi	coñecer	voi	V	PRO;PL;2
coñecen	loro	coñecer	loro	V	PRO;PL;3
resolver	problemi	resolver	problema	V	N;MASC;PL
decidiu	decisi	decidir	decidere	V	ADJ;MASC;PL
decidiu	votati	decidir	votare	V	N;MASC;PL
decidiu	determinato	decidir	determinato	V	ADJ;MASC;SG
lentes	trasparenti	lente	trasparente	N	ADJ;PL
lentes	hanno	lente	avere	N	V;IND;PL;3;PRS;FIN
lentes	avere	lente	avere	N	V;NFIN
artigo	leggere	artigo	leggere	N	V;NFIN
artigo	leggete	artigo	leggere	N	V;IMP;PL;2;PRS;FIN
artigo	leggo	artigo	leggo	N	V;IND;SG;1;PRS;FIN
artigo	this	artigo	this	N	
artigo	questo	artigo	questo	N	DET;MASC;SG
artigo	questa	artigo	questo	N	DET;FEM;SG
artigo	vedere	artigo	vedere	N	V;NFIN
artigo	vedi	artigo	vedere	N	V;IMP;SG;2;PRS;FIN
d	shenandoah	d	shenandoah	N	PROPN
observar	che	observar	che	V	DET
observar	orologio	observar	orologio	V	N;MASC;SG
exterior	fuori	exterior	fuori	N	ADV
exterior	esterno	exterior	esterno	N	ADJ;MASC;SG
exterior	senza	exterior	senza	N	ADP
exterior	esterno	exterior	esterno	N	ADJ;MASC;SG
exterior	esterno	exterior	esterno	N	ADJ;MASC;SG
exterior	esterni	exterior	esterno	N	ADJ;MASC;PL
rápida	fast	rápido	fast	ADJ	N
rápida	velocemente	rápido	velocemente	ADJ	ADV
rápida	rapidamente	rápido	rapidamente	ADJ	ADV
rápida	quick	rápido	quick	ADJ	N
comprar	acquisto	comprar	acquisto	V	N;MASC;SG
comprar	te	comprar	te	V	PRO;SG;2
comprar	tu	comprar	tu	V	PRO;SG;2
comprar	voi	comprar	voi	V	PRO;PL;2
bob	bob	bob	bob	PROPN	N;MASC
punta	laterale	punta	laterale	N	ADJ;SG
punta	il	punta	il	N	DET;DEF;MASC;SG
punta	la	punta	il	N	DET;DEF;FEM;SG
precioso	pretty	precioso	pretty	ADJ	N
precioso	nizza	precioso	nizza	ADJ	N;FEM;SG
preparar	preparazione	preparar	preparazione	V	N;FEM;SG
preparar	prepararsi	preparar	preparsii	V	
preparar	prepararsi	preparar	preparsii	V	
preparar	fix	preparar	fix	V	N
preparar	sono	preparar	essere	V	V;IND;PL;3;PRS;FIN
preparar	make	preparar	make	V	N
preparar	cuoca	preparar	cuoca	V	N;FEM;SG
preparar	cook	preparar	cook	V	N;MASC;SG
preparar	cuoco	preparar	cuoco	V	N;MASC;SG
esquecín	haven	esquecín	haven	V	N
atacar	attacco	atacar	attacco	V	N;MASC;SG
atacar	attacchi	atacar	attacco	V	N;MASC;PL
atacar	aggressioni	atacar	aggressione	V	N;FEM;PL
atacar	attentati	atacar	attentato	V	N;MASC;PL
atacar	il	atacar	il	V	DET;DEF;MASC;SG
atacar	la	atacar	il	V	DET;DEF;FEM;SG
atacar	strike	atacar	strike	V	N;MASC
atacar	sciopero	atacar	sciopero	V	N;MASC;SG
tony	tony	tony	tony	PROPN	N
andas	te	anda	te	V	PRO;SG;2
andas	tu	anda	tu	V	PRO;SG;2
andas	voi	anda	voi	V	PRO;PL;2
andas	hang	anda	hang	V	N;MASC
andas	sono	anda	essere	V	V;IND;PL;3;PRS;FIN
xi	il	xi	il	PROPN	DET;DEF;MASC;SG
xi	la	xi	il	PROPN	DET;DEF;FEM;SG
xi	distretto	xi	distretto	PROPN	N;MASC;SG
xi	cravatta	xi	cravatta	PROPN	N;FEM;SG
xi	tie	xi	tia	PROPN	N;MASC
xi	pareggio	xi	pareggio	PROPN	N;MASC;SG
