kategória	kategori	kategória	kategori	N;NOM;FEM;SG	PROPN;SG
bratov	saudara	brat	saudara	N;ANIM;ACC;MASC;PL	N;SG
bratov	bersaudara	brat	bersaudara	N;ANIM;ACC;MASC;PL	V;SG;ACT
alexandr	alexandr	alexandr	alexandr	PROPN;ANIM;NOM;MASC;SG	PROPN
alexandr	aleksandr	alexandr	aleksandr	PROPN;ANIM;NOM;MASC;SG	PROPN
bohov	dewa	boh	dewa	N;ANIM;ACC;MASC;PL	N;SG
televízie	television	televízia	television	N;NOM;FEM;PL	PROPN
televízie	televisi	televízia	televisi	N;NOM;FEM;PL	N;SG
fáze	stage	fáza	stage	N;DAT;FEM;SG	PROPN
princ	prince	princ	prince	N;ANIM;NOM;MASC;SG	PROPN
kráľovský	royal	kráľovský	royal	ADJ;ANIM;NOM;MASC;SG	PROPN
trasy	rute	tri	rute	N;NOM;FEM;PL	N;SG
trasy	path	tri	path	N;NOM;FEM;PL	PROPN
osobností	kepribadian	osobnosť	kepribadian	N;GEN;FEM;PL	N;SG
porazili	mengalahkan	poraziť	menkalahkan	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;ACT
porazili	terkalahkan	poraziť	terkalahkan	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;SG
porazili	kalah	poraziť	kalah	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG
porazili	dikalahkan	poraziť	dikalahkan	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;PASS
corrèze	corrèze	correz	corrèze		PROPN
videl	gergaji	vidieť	gergaji	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;SG
videl	saw	vidieť	saw	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	PROPN
primárne	primer	primárne	primer	ADV	N;SG
primárne	utama	primárne	utama	ADV	ADJ;SG
primárne	primary	primárne	primary	ADV	PROPN
primárne	terutama	primárne	terutama	ADV	ADV;RL;SG
primárne	utamanya	primárne	utama	ADV	N;SG
štatistiky	statistika	štatistika	statistika	N;NOM;FEM;PL	N;SG
štatistiky	statistik	štatistika	statistik	N;NOM;FEM;PL	N;SG
štatistiky	stat	štatistika	stat	N;NOM;FEM;PL	PROPN
štatistiky	statistik	štatistika	statistik	N;NOM;FEM;PL	N;SG
štatistiky	wawasan	štatistika	wawasan	N;NOM;FEM;PL	N;SG
južné	southern	južný	southern	ADJ;NOM;NEUT;SG	PROPN
južné	selatan	južný	selatan	ADJ;NOM;NEUT;SG	N;SG
južné	selatan	južný	selatan	ADJ;NOM;NEUT;SG	N;SG
južné	south	južný	south	ADJ;NOM;NEUT;SG	PROPN
peňazí	uang	peniaze	uang	N;INAN;GEN;MASC;PL	N;SG
výsledkov	hasilnya	výsledok	hasil	N;INAN;GEN;MASC;PL	N;SG
výsledkov	hasil	výsledok	hasil	N;INAN;GEN;MASC;PL	N;SG
ráno	morning	ráno	morning	N;NOM;NEUT;SG	PROPN
dokončená	diselesaikan	dokončený	diselesaikan	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;SG;PASS
dokončená	selesai	dokončený	selesai	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADV;SG
vodca	leader	vodca	leader	N;ANIM;NOM;MASC;SG	PROPN
využiť	avail	využiť	avail	V;PFV;POS;NFIN	PROPN
využiť	eksploitasi	využiť	eksploitasi	V;PFV;POS;NFIN	N;SG
debutoval	debut	debutovať	debut	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;SG
debutoval	debutnya	debutovať	debut	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;SG
vysočina	highlands	vysočin	highlands	N;NOM;FEM;SG	PROPN
matice	kacang	matica	kacang	N;NOM;FEM;PL	N;SG
matice	nuts	matica	nuts	N;NOM;FEM;PL	PROPN
matice	gila	matica	gila	N;NOM;FEM;PL	ADJ;SG
pozemný	terestrial	pozemný	terestrial	ADJ;ANIM;NOM;MASC;SG	N;SG
pozemný	tanah	pozemný	tanah	ADJ;ANIM;NOM;MASC;SG	N;SG
pozemný	ground	pozemný	ground	ADJ;ANIM;NOM;MASC;SG	PROPN
pokračovať	resume	pokračovať	resume	V;IPFV;POS;NFIN	N
kalifornii	california	kalifornie	california	PROPN;NOM;FEM;SG	PROPN
športový	sporting	športový	sporting	ADJ;ANIM;NOM;MASC;SG	PROPN
športový	sport	športový	sport	ADJ;ANIM;NOM;MASC;SG	PROPN
športový	olahraga	športový	olahraga	ADJ;ANIM;NOM;MASC;SG	N;SG
známym	dikenal	známy	dikenal	ADJ;INS;MASC;SG	V;SG;PASS
známym	diketahui	známy	diketahui	ADJ;INS;MASC;SG	V;SG;PASS
dánsko	denmark	dánsko	denmark	ADV	PROPN
angličtine	inggris	angličtina	inggris	N;DAT;FEM;SG	PROPN;SG
angličtine	indonesian	angličtina	indonesian	N;DAT;FEM;SG	PROPN
riadok	garis	riadok	garis	N;INAN;NOM;MASC;SG	PROPN;SG
riadok	row	riadok	row	N;INAN;NOM;MASC;SG	PROPN
frontu	antri	front	antri	N;INAN;GEN;MASC;SG	
kresťanstvo	kristen	kresťanstvo	kristen	N;NOM;NEUT;SG	PROPN;SG
kňazi	kiai	kňaz	kiai	N;ANIM;NOM;MASC;PL	PROPN
kňazi	imam	kňaz	imam	N;ANIM;NOM;MASC;PL	N;SG
dostáva	gets	dostávať	gets	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
srdce	heart	srdce	heart	N;NOM;NEUT;SG	PROPN
letecké	udara	letecký	udara	ADJ;NOM;NEUT;SG	N;SG
viery	faith	viera	faith	N;NOM;FEM;PL	PROPN
viery	iman	viera	iman	N;NOM;FEM;PL	N;SG
viery	keyakinan	viera	keyakinan	N;NOM;FEM;PL	N;SG
viery	keimanan	viera	keimanan	N;NOM;FEM;PL	N;SG
viery	kepercayaan	viera	kepercayaan	N;NOM;FEM;PL	N;SG
viery	keyakinan	viera	keyakinan	N;NOM;FEM;PL	N;SG
viery	kepercayaan	viera	kepercayaan	N;NOM;FEM;PL	N;SG
viery	keyakinan	viera	keyakinan	N;NOM;FEM;PL	N;SG
výlučne	eksklusif	výlučne	eksklusif	ADV	ADJ;SG
zaujímavé	menarik	zaujímavý	menarik	ADJ;NOM;NEUT;SG	V;SG
volá	calling	volať	calling	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
parlament	dpr	parlament	dpr	N;INAN;NOM;MASC;SG	PROPN;SG
ukazuje	pertunjukan	ukazovať	pertunjukan	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
medveď	beruang	medveď	beruang	N;ANIM;NOM;MASC;SG	PROPN;SG
medveď	bear	medveď	bear	N;ANIM;NOM;MASC;SG	PROPN
psy	anjing	pes	anjing	N;INAN;NOM;MASC;PL	N;SG
naše	our	náš	our	DET;NOM;NEUT;SG;1	PROPN
úprava	menyunting	úprava	menyunting	N;NOM;FEM;SG	V
streda	rabu	streda	rabu	PROPN;ANIM;NOM;MASC;SG	N;SG
srbsko	serbia	srbsko	serbia	N;NOM;NEUT;SG	PROPN
ernst	ernst	ernst	ernst	PROPN;ANIM;NOM;MASC;SG	PROPN
vendée	vendée	vendé	vendée	ADV	PROPN
oko	eye	oko	eye	N;NOM;NEUT;SG	PROPN
orchester	orchestra	orchester	orchestra	N;INAN;NOM;MASC;SG	PROPN
úvahy	pertimbangan	úvaha	pertimbangan	N;NOM;FEM;PL	N;SG
úvahy	refleksi	úvaha	refleksi	N;NOM;FEM;PL	N;SG
úvahy	renungan	úvaha	renungan	N;NOM;FEM;PL	N;SG
rozšírené	diperluas	rozšírený	diperluas	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
rozšírené	extended	rozšírený	extended	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN
rozšírené	diperpanjang	rozšírený	diperpanjang	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
rozšírené	perluasan	rozšírený	perluasan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;SG
rozšírené	mengembang	rozšírený	menkembang	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN;SG;ACT
rozšírené	diperluas	rozšírený	diperluas	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
rozšírené	memperluas	rozšírený	menperluas	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
rozšírené	disempurnakan	rozšírený	disempurnakan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
rozšírené	ditingkatkan	rozšírený	ditingkatkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
rozšírené	maju	rozšírený	maju	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
rozšírené	canggih	rozšírený	canggih	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;SG
rozšírené	lanjutan	rozšírený	lanjutan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;SG
spor	bertengkar	spor	bertengkar	N;INAN;NOM;MASC;SG	V;SG;ACT
vzdušné	udara	vzdušný	udara	ADJ;NOM;NEUT;SG	N;SG
finistère	finistère	finistère	finistère	PROPN;NOM;FEM;SG	PROPN
pohon	kandar	pohon	kandar	N;INAN;NOM;MASC;SG	PROPN
pohon	mengemudi	pohon	menkemudi	N;INAN;NOM;MASC;SG	V;SG;ACT
pohon	drive	pohon	drive	N;INAN;NOM;MASC;SG	PROPN
spoločný	joint	spoločný	joint	ADJ;INAN;NOM;MASC;SG	PROPN
spoločný	sendi	spoločný	sendi	ADJ;INAN;NOM;MASC;SG	N;SG
írsko	irlandia	írsko	irlandia	PROPN;INAN;NOM;MASC;SG	N;SG
zbraň	weapon	zbraň	weapon	N;NOM;FEM;SG	PROPN
zbraň	gun	zbraň	gun	N;NOM;FEM;SG	PROPN
oddelenia	departemen	oddelenie	departemen	N;NOM;NEUT;PL	N;SG
oddelenia	kompartemen	oddelenie	kompartemen	N;NOM;NEUT;PL	N;SG
predaj	sell	predaj	sell	N;INAN;NOM;MASC;SG	PROPN
predaj	menjual	predaj	menjual	N;INAN;NOM;MASC;SG	V;SG;ACT
predaj	menjual	predaj	menjual	N;INAN;NOM;MASC;SG	V;SG;ACT
predaj	dijual	predaj	dijual	N;INAN;NOM;MASC;SG	V;SG;PASS
predaj	sale	predaj	sale	N;INAN;NOM;MASC;SG	PROPN
predaj	sales	predaj	sales	N;INAN;NOM;MASC;SG	PROPN
alfred	alfred	alfred	alfred	PROPN;ANIM;NOM;MASC;SG	PROPN
eric	eric	eric	eric	PROPN;ANIM;NOM;MASC;SG	PROPN
slobodu	freedom	sloboda	freedom	N;ACC;FEM;SG	PROPN
správania	perilaku	správanie	perilaku	N;NOM;NEUT;PL	N;SG
správania	perilakunya	správanie	perilakunya	N;NOM;NEUT;PL	N;SG
hill	bukit	hill	bukit	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
hill	hill	hill	hill	PROPN;ANIM;NOM;MASC;SG	PROPN
queen	ratu	queen	ratu	PROPN;NOM;FEM;SG	PROPN;SG
queen	queen	queen	queen	PROPN;NOM;FEM;SG	PROPN
turci	turki	turec	turki	N;ANIM;NOM;MASC;PL	PROPN;SG
nórsko	norwegia	nórsko	norwegia	PROPN;NOM;NEUT;SG	PROPN
letectvo	aviation	letectvo	aviation	N;NOM;NEUT;SG	PROPN
konania	prosedur	konanie	prosedur	N;NOM;NEUT;PL	N;SG
športy	olahraga	šport	olahraga	N;INAN;NOM;MASC;PL	N;SG
športy	sports	šport	sports	N;INAN;NOM;MASC;PL	PROPN
zostáva	sisa	zostávať	sisa	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
brown	brown	brown	brown	PROPN;ANIM;NOM;MASC;SG	PROPN
brown	coklat	brown	coklat	PROPN;ANIM;NOM;MASC;SG	N;SG
patrick	patrick	patrick	patrick	PROPN;ANIM;NOM;MASC;SG	PROPN
vojen	perang	vojna	perang	N;GEN;FEM;PL	N;SG
vojen	wars	vojna	wars	N;GEN;FEM;PL	PROPN
uss	uss	us	uss	PROPN;ANIM;NOM;MASC;SG	PROPN
bill	tagihan	bill	tagihan	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;SG
bill	bill	bill	bill	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	PROPN
bill	tagih	bill	tagih	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;SG;ACT
bill	ruu	bill	ruu	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;SG
umelci	seniman	umelec	seniman	N;ANIM;NOM;MASC;PL	N;SG
umelci	artis	umelec	artis	N;ANIM;NOM;MASC;PL	N;SG
sir	sir	sir	sir	PROPN;ANIM;NOM;MASC;SG	PROPN
sir	pak	sir	pak	PROPN;ANIM;NOM;MASC;SG	
sir	tuan	sir	tuan	PROPN;ANIM;NOM;MASC;SG	N;SG
stred	tengah	stred	tengah	N;INAN;NOM;MASC;SG	PROPN;SG
stred	center	stred	center	N;INAN;NOM;MASC;SG	PROPN
stred	tengah	stred	tengah	N;INAN;NOM;MASC;SG	PROPN;SG
stred	centre	stred	centre	N;INAN;NOM;MASC;SG	PROPN
stred	middle	stred	middle	N;INAN;NOM;MASC;SG	PROPN
stred	tengah	stred	tengah	N;INAN;NOM;MASC;SG	PROPN;SG
stane	tenda	stať	tenda	V;PFV;IND;SG;3;POS;PRS;FIN	N;SG
veľryba	paus	veľryba	paus	N;NOM;FEM;SG	PROPN;SG
riešenia	larutan	riešenie	larutan	N;NOM;NEUT;PL	N;SG
riešenia	solusi	riešenie	solusi	N;NOM;NEUT;PL	N;SG
riešenia	larutan	riešenie	larutan	N;NOM;NEUT;PL	N;SG
riešenia	solusi	riešenie	solusi	N;NOM;NEUT;PL	N;SG
dunaja	danube	dunaj	danube	N;INAN;GEN;MASC;SG	PROPN
dunaja	donau	dunaj	donau	N;INAN;GEN;MASC;SG	PROPN
chránený	terlindung	chránený	terlindung	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
chránený	dilindungi	chránený	dilindungi	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
chránený	terlindungi	chránený	terlindungi	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
ďaleko	far	ďaleko	far	ADV	PROPN
ďaleko	jauh	ďaleko	jauh	ADV	ADJ;SG
sto	hundred	sto	hundred	NUM;NOM;NEUT;SG	PROPN
sto	sto	sto	sto	NUM;NOM;NEUT;SG	PROPN
dôstojník	officer	dôstojník	officer	N;ANIM;NOM;MASC;SG	PROPN
zúčastnili	menghadiri	zúčastniť	menhadiri	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;ACT
zúčastnili	dihadiri	zúčastniť	dihadiri	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;PASS
zúčastnili	hadir	zúčastniť	hadir	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;ACT
zúčastnili	berpartisipasi	zúčastniť	berpartisipasi	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;ACT
môj	ranjau	môj	ranjau	DET;INAN;NOM;MASC;SG;1	N;SG
môj	tambang	môj	tambang	DET;INAN;NOM;MASC;SG;1	N;SG
môj	mine	môj	mine	DET;INAN;NOM;MASC;SG;1	PROPN
môj	milikku	môj	milik	DET;INAN;NOM;MASC;SG;1	PROPN;SG
žánre	aliran	žánry	aliran	N;INAN;NOM;MASC;PL	N;SG
zmeniť	modifikasi	zmeniť	modifikasi	V;PFV;POS;NFIN	N;SG
zmeniť	perubahan	zmeniť	perubahan	V;PFV;POS;NFIN	N;SG
všeobecné	jendral	všeobecný	jendral	ADJ;NOM;NEUT;SG	N
všeobecné	jenderal	všeobecný	jenderal	ADJ;NOM;NEUT;SG	N;SG
podstatne	signifikan	podstatne	signifikan	ADV	ADJ;SG
pamäte	memories	pamäť	menpories	N;NOM;FEM;PL	PROPN
pamäte	memori	pamäť	memori	N;NOM;FEM;PL	N;SG
pamäte	kenangan	pamäť	kenangan	N;NOM;FEM;PL	N;SG
pamäte	memoar	pamäť	memoar	N;NOM;FEM;PL	PROPN
pamäte	memory	pamäť	memory	N;NOM;FEM;PL	PROPN
pamäte	kenangan	pamäť	kenangan	N;NOM;FEM;PL	N;SG
pamäte	ingatan	pamäť	ingatan	N;NOM;FEM;PL	N;SG
pamäte	memori	pamäť	memori	N;NOM;FEM;PL	N;SG
tabuľky	meja	tabuľka	meja	N;NOM;FEM;PL	N;SG
tabuľky	tabel	tabuľka	tabel	N;NOM;FEM;PL	N;SG
japonský	jepang	japonský	jepang	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
japonský	japanese	japonský	japanese	ADJ;ANIM;NOM;MASC;SG	PROPN
stephen	stephen	stephen	stephen	N;ANIM;NOM;MASC;SG	PROPN
prežil	survivor	prežiť	survivor	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	PROPN
určenie	menentukan	určenie	mententukan	N;NOM;NEUT;SG	V;SG;ACT
nicolas	nicolas	nicolas	nicolas	PROPN;ANIM;NOM;MASC;SG	PROPN
hrdina	hero	hrdina	hero	N;ANIM;NOM;MASC;SG	PROPN
letiska	airport	letisko	airport	N;NOM;NEUT;PL	PROPN
letiska	bandara	letisko	bandara	N;NOM;NEUT;PL	N;SG
slúžia	sajikan	slúžiť	sajikan	V;IPFV;IND;PL;3;POS;PRS;FIN	V;SG;ACT
slúžia	melayani	slúžiť	menlayani	V;IPFV;IND;PL;3;POS;PRS;FIN	V;SG;ACT
slúžia	layani	slúžiť	layani	V;IPFV;IND;PL;3;POS;PRS;FIN	V;SG;ACT
vydáva	penerbitan	vydávať	penterbitan	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
spoločenské	social	spoločenský	social	ADJ;NOM;NEUT;SG	PROPN
spoločenské	sosial	spoločenský	sosial	ADJ;NOM;NEUT;SG	N;SG
gregor	gregor	gregor	gregor	PROPN;ANIM;NOM;MASC;SG	PROPN
gregor	gregory	gregor	gregory	PROPN;ANIM;NOM;MASC;SG	PROPN
gregor	gregorius	gregor	gregorius	PROPN;ANIM;NOM;MASC;SG	PROPN
pramene	springs	prameň	springs	N;INAN;NOM;MASC;PL	PROPN
jazykoch	bahasa	jazyk	bahasa	N;INAN;GEN;MASC;PL	N;SG
bezpečnosti	security	bezpečnosť	security	N;NOM;FEM;PL	PROPN
bezpečnosti	satpam	bezpečnosť	satpam	N;NOM;FEM;PL	N;SG
bezpečnosti	keamanan	bezpečnosť	keamanan	N;NOM;FEM;PL	N;SG
bezpečnosti	keselamatan	bezpečnosť	keselamatan	N;NOM;FEM;PL	N;SG
bezpečnosti	safety	bezpečnosť	safety	N;NOM;FEM;PL	PROPN
bezpečnosti	keamanan	bezpečnosť	keamanan	N;NOM;FEM;PL	N;SG
ray	sinar	ray	sinar	PROPN;ANIM;NOM;MASC;SG	N;SG
ray	ray	ray	ray	PROPN;ANIM;NOM;MASC;SG	PROPN
prijatý	diterima	prijatý	diterima	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
prijatý	diadopsi	prijatý	diadopsi	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
prijatý	adopsi	prijatý	adopsi	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	N;SG
prijatý	mengadopsi	prijatý	menadopsi	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;ACT
prijatý	mengaku	prijatý	menkaku	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;ACT
prijatý	diterima	prijatý	diterima	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
teplo	heat	teplo	heat	N;NOM;NEUT;SG	PROPN
teplo	panas	teplo	panas	N;NOM;NEUT;SG	ADJ;SG
teplo	warm	teplo	warm	N;NOM;NEUT;SG	PROPN
predmety	artikel	predmet	artikel	N;INAN;NOM;MASC;PL	N;SG
predmety	subjek	predmet	subjek	N;INAN;NOM;MASC;PL	N;SG
predmety	obyek	predmet	obyek	N;INAN;NOM;MASC;PL	N;SG
predmety	objek	predmet	objek	N;INAN;NOM;MASC;PL	N;SG
predmety	benda	predmet	benda	N;INAN;NOM;MASC;PL	N;SG
večer	evening	večer	evening	ADV	PROPN
večer	petang	večer	petang	ADV	N;SG
večer	sore	večer	sore	ADV	N;SG
večer	malam	večer	malam	ADV	N;SG
georg	georgy	georg	georgy	PROPN;ANIM;NOM;MASC;SG	PROPN
georg	georg	georg	georg	PROPN;ANIM;NOM;MASC;SG	PROPN
stromov	pepohonan	strom	pepohonan	N;INAN;GEN;MASC;PL	N;SG
stromov	pohon	strom	pohon	N;INAN;GEN;MASC;PL	N;SG
prejavuje	pameran	prejavovať	pameran	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
turistická	wisatawan	turistický	wisatawan	ADJ;NOM;FEM;SG	N;MASC;SG
turistická	turis	turistický	turis	ADJ;NOM;FEM;SG	N;SG
turistická	mendaki	turistický	mendaki	ADJ;NOM;FEM;SG	V;SG;ACT
turistická	hiking	turistický	hiking	ADJ;NOM;FEM;SG	N
youtube	youtube	youtuba	youtube	N;NOM;FEM;SG	PROPN
drak	dragon	drak	dragon	PROPN;ANIM;NOM;MASC;SG	PROPN
drak	naga	drak	naga	PROPN;ANIM;NOM;MASC;SG	N
zobrazenie	tampilkan	zobrazenie	tampilkan	N;NOM;NEUT;SG	V;SG;ACT
zobrazenie	melihat	zobrazenie	menlihat	N;NOM;NEUT;SG	V;SG;ACT
zobrazenie	lihat	zobrazenie	lihat	N;NOM;NEUT;SG	V;SG;ACT
prišla	came	prísť	came	V;PFV;FEM;SG;POS;PST;V.PTCP	PROPN
zóna	zone	zóna	zone	N;NOM;FEM;SG	PROPN
projektov	proyek	projekt	proyek	N;INAN;GEN;MASC;PL	N;SG
vybavené	dilengkapi	vybavený	dilengkapi	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
emmy	emmy	emma	emmy	N;NOM;FEM;SG	PROPN
vol	vol	vol	vol		PROPN
vol	jilid	vol	jilid		PROPN
člena	member	člen	menber	N;ANIM;ACC;MASC;SG	
brod	brod	brod	brod	N;INAN;NOM;MASC;SG	PROPN
turecko	kalkun	turecko	kalkun	ADV	N;SG
turecko	turki	turecko	turki	ADV	PROPN;SG
stredný	maksud	stredný	maksud	ADJ;ANIM;NOM;MASC;SG	N;SG
stredný	berarti	stredný	berarti	ADJ;ANIM;NOM;MASC;SG	V;SG;ACT
stredný	mean	stredný	mean	ADJ;ANIM;NOM;MASC;SG	PROPN
stredný	middle	stredný	middle	ADJ;ANIM;NOM;MASC;SG	PROPN
stredný	pertengahan	stredný	pertengahan	ADJ;ANIM;NOM;MASC;SG	N;SG
stredný	tengah	stredný	tengah	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
stredný	medium	stredný	medium	ADJ;ANIM;NOM;MASC;SG	N
stredný	sedang	stredný	sedang	ADJ;ANIM;NOM;MASC;SG	ADV
stredný	menengah	stredný	menengah	ADJ;ANIM;NOM;MASC;SG	N;SG
stredný	moderasi	stredný	moderasi	ADJ;ANIM;NOM;MASC;SG	N;SG
stredný	memoderasi	stredný	menmoderasi	ADJ;ANIM;NOM;MASC;SG	V;SG;ACT
televízia	television	televízia	television	N;NOM;FEM;SG	PROPN
ruky	gendongan	ruka	gendongan	N;NOM;FEM;PL	N;SG
ruky	lengan	ruka	lengan	N;NOM;FEM;PL	N;SG
ruky	arms	ruka	arms	N;NOM;FEM;PL	PROPN
ruky	hands	ruka	hands	N;NOM;FEM;PL	PROPN
ruky	tangan	ruka	tangan	N;NOM;FEM;PL	N;SG
británie	britania	británie	britania	N;NOM;FEM;PL	PROPN
disk	disk	disk	disk	N;INAN;NOM;MASC;SG	PROPN
disk	diska	disk	diska	N;INAN;NOM;MASC;SG	PROPN
disk	disc	disk	disc	N;INAN;NOM;MASC;SG	PROPN
disk	diska	disk	diska	N;INAN;NOM;MASC;SG	PROPN
disk	disk	disk	disk	N;INAN;NOM;MASC;SG	PROPN
disk	kandar	disk	kandar	N;INAN;NOM;MASC;SG	PROPN
disk	mengemudi	disk	menkemudi	N;INAN;NOM;MASC;SG	V;SG;ACT
disk	drive	disk	drive	N;INAN;NOM;MASC;SG	PROPN
účinky	efek	účinka	efek	N;INAN;NOM;MASC;PL	N;SG
academy	akademi	academ	akademi	N;NOM;FEM;PL	N;SG
academy	academy	academ	academy	N;NOM;FEM;PL	PROPN
trónu	arsy	trón	arsy	N;INAN;GEN;MASC;SG	PROPN
jak	bagaimana	jak	bagaimana	INTJ	ADV
jak	how	jak	how	INTJ	PROPN
jak	yak	jak	yak	INTJ	PROPN
kvalifikácie	kualifikasi	kvalifikácia	kualifikasi	N;NOM;FEM;PL	N;SG
kvalifikácie	kualifikasi	kvalifikácia	kualifikasi	N;NOM;FEM;PL	N;SG
turistov	turis	turista	turis	N;ANIM;ACC;MASC;PL	N;SG
turistov	wisatawan	turista	wisatawan	N;ANIM;ACC;MASC;PL	N;MASC;SG
turistov	turis	turista	turis	N;ANIM;ACC;MASC;PL	N;SG
čisto	murni	čisto	murni	ADV	ADJ;SG
čisto	murni	čisto	murni	ADV	ADJ;SG
čisto	pure	čisto	pure	ADV	N
jasne	jelas	jasne	jelas	ADV	ADJ;SG
zhromaždenia	perakitan	zhromaždenie	perakitan	N;NOM;NEUT;PL	N;SG
zhromaždenia	majelis	zhromaždenie	majelis	N;NOM;NEUT;PL	N;SG
boeing	boeing	boeing	boeing	N;INAN;NOM;MASC;SG	PROPN
ozbrojených	dipersenjatai	ozbrojený	dipersenjatai	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;SG;PASS
ozbrojených	bersenjata	ozbrojený	bersenjata	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	PROPN
psychológia	psychology	psychológia	psychology	N;NOM;FEM;SG	PROPN
denne	harian	denne	harian	ADV	N;SG
denne	daily	denne	daily	ADV	PROPN
delta	delta	delta	delta	PROPN;NOM;FEM;SG	PROPN
pokračovala	lanjutan	pokračovať	lanjutan	V;IPFV;FEM;SG;POS;PST;V.PTCP	N;SG
severný	utara	severný	utara	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
severný	north	severný	north	ADJ;ANIM;NOM;MASC;SG	PROPN
severný	utara	severný	utara	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
severný	northern	severný	northern	ADJ;ANIM;NOM;MASC;SG	PROPN
reč	speech	reč	speech	N;NOM;FEM;SG	PROPN
reč	berpidato	reč	berpidato	N;NOM;FEM;SG	V;SG;ACT
financií	keuangan	financie	keuangan	N;GEN;FEM;PL	N;SG
financií	finansial	financie	finansial	N;GEN;FEM;PL	ADJ;SG
obzvlášť	terutama	obzvlášť	terutama	PART	ADV;RL;SG
obzvlášť	khususnya	obzvlášť	khususnya	PART	ADV
obzvlášť	terutama	obzvlášť	terutama	PART	ADV;RL;SG
mayenne	mayenne	mayenne	mayenne	ADV	PROPN
právne	hukum	právny	hukum	ADJ;NOM;NEUT;PL	N;SG;ACT
právne	sah	právny	sah	ADJ;NOM;NEUT;PL	ADJ;SG
právne	legal	právny	legal	ADJ;NOM;NEUT;PL	ADJ;SG
planét	planet	planét	planet	N;GEN;FEM;PL	N;SG
piaty	kelima	piaty	kelima	ADJ;INAN;NOM;MASC;SG	NUM
piaty	fifth	piaty	fifth	ADJ;INAN;NOM;MASC;SG	PROPN
