destinatari	آخذ.	destinatari	آخذ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
vés	شعر	vés	شعر		N;NOM;MASC;SG;3
vés	روا	vés	روا		PROPN;NOM;MASC;SG;3
vés	داؤ	vés	داؤ		PROPN;NOM;MASC;SG;3
vés	گزرنا	vés	گزر		V;MASC;SG;NFIN;ACT
vés	معاملہ	vés	معاملہ		N;NOM;MASC;SG;3
vés	چالو	vés	چالو		V;ACT
vés	توانائی	vés	توانائی		N;NOM;FEM;SG;3
vés	جائز	vés	جائز		ADJ
vés	کیفیت	vés	کیفیت		N;NOM;FEM;SG;3
vés	سرگرمی	vés	سرگرم		N;NOM;MASC;SG;3
marly	مکلّس	marly	مکلّس		PROPN;NOM;MASC;SG;3
guant	چڑھانا.	guant	چڑھاناؤ		PROPN;NOM;MASC;SG;3
guant	دستانہ.	guant	دستانہ.		ADJ
quadrilàter	چوکور.	quadrilàter	چوکور.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
custom	رسوم	custom	رسم		N;NOM;MASC;SG;3
custom	رواج	custom	رواج		N;NOM;MASC;SG;3
custom	رسوم	custom	رسم		N;NOM;MASC;SG;3
custom	چلن	custom	چلن		V;ACT
custom	رواج	custom	رواج		N;NOM;MASC;SG;3
custom	رسم	custom	رسم		N;NOM;FEM;SG;3
joglar	مصاحب.	joglar	مصاحب.		PROPN;NOM;MASC;SG;3
civic	شہری	civic	شہری	ADJ;MASC;SG	N;NOM;MASC;SG;3
civic	مدنی	civic	مدنی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
civic	شہری	civic	شہری	ADJ;MASC;SG	N;NOM;MASC;SG;3
luxosa	فیاض	luxós	فیاض	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
luxosa	فضول	luxós	فضول	ADJ;FEM;SG	N;NOM;MASC;SG;3
luxosa	وافر	luxós	وافر	ADJ;FEM;SG	
expliqui	تشریح	explicar	تشریح	V;SBJV;SG;3;PRS;FIN	N;NOM;MASC;SG;3
expliqui	تشریح	explicar	تشریح	V;SBJV;SG;3;PRS;FIN	N;NOM;MASC;SG;3
estafa	فریب.	estafa	فریب.	N;FEM;SG	PROPN;NOM;MASC;SG;3
estafa	گپ.	estafa	گپ.	N;FEM;SG	
aixopluc	تحفظ	aixopluc	تحفظ		N;NOM;MASC;SG;3
aixopluc	خطرے	aixopluc	خطرہ		N;NOM;MASC;SG;3
aixopluc	آڑ	aixopluc	آڑ		N;NOM;MASC;SG;3
aixopluc	بچاؤ	aixopluc	بچاؤ		N;NOM;MASC;SG;3
aixopluc	پناہ	aixopluc	پناہ		N;NOM;MASC;SG;3
aixopluc	تحفظ	aixopluc	تحفظ		N;NOM;MASC;SG;3
aixopluc	خطرے	aixopluc	خطرہ		N;NOM;MASC;SG;3
aixopluc	آڑ	aixopluc	آڑ		N;NOM;MASC;SG;3
aixopluc	بچاؤ	aixopluc	بچاؤ		N;NOM;MASC;SG;3
primus	اسکاچستانی	primus	اسکاچستانی	PROPN	ADJ;NOM
artesana	کاریگر	artesà	کاریگر	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
artesana	فنکار.	artesà	فنکار.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
artesana	مستری	artesà	مستری	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
lligacama	گیٹس.	lligacama	گیٹس.	N;MASC;SG	PROPN;NOM;MASC;SG;3
luxúria	دُھت	luxúria	دُھت	N;FEM;SG	
luxúria	ہوسناکی	luxúria	ہوسناکی	N;FEM;SG	PROPN;NOM;MASC;SG;3
luxúria	دُھت	luxúria	دُھت	N;FEM;SG	
luxúria	ہوسناکی	luxúria	ہوسناکی	N;FEM;SG	PROPN;NOM;MASC;SG;3
meduses	ڈھیلا	medusa	ڈھیلا	N;FEM;PL	PROPN;NOM;MASC;SG;3
meduses	کمزور	medusa	کمزور	N;FEM;PL	ADJ
avaria	بگاڑ.	avaria	بگاڑ.	N;FEM;SG	
habilitació	جھڑکی	habilitació	جھڑکی	N;FEM;SG	PROPN;NOM;MASC;SG;3
habilitació	جھاڑ.	habilitació	جھاڑ.	N;FEM;SG	
sentinella	دربان.	sentinella	دربان.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sentinella	دربان.	sentinella	دربان.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sentinella	سنتری	sentinella	سنتری	N;FEM;SG	PROPN;NOM;MASC;SG;3
miserable	کمینہ.	miserable	کمینہ.	ADJ;SG	PROPN;NOM;MASC;SG;3
miserable	منحوس	miserable	منحوس	ADJ;SG	N;SG
miserable	کنٹک	miserable	کنٹک	ADJ;SG	
justifiquen	درست	justificar	درست	V;IND;PL;3;PRS;FIN	ADJ
arregla	ٹانگنا	arreglar	ٹانگنا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
arregla	شکنجہ	arreglar	شکنجہ	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
arregla	رشوت.	arreglar	رشوت.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
arregla	ٹانگنا	arreglar	ٹانگنا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
arregla	شکنجہ	arreglar	شکنجہ	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
arregla	رشوت.	arreglar	رشوت.	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
octave	اٹھوا	octave	اٹھ		PROPN;NOM;MASC;SG;3
octave	مثمن.	octave	مثمن.		PROPN;NOM;MASC;SG;3
prevalent	غالب.	prevalent	غالب.	ADJ;SG	
prevalent	واقع.	prevalent	واقع.	ADJ;SG	
ocurrència	وقوعہ	ocurrència	وقوعہ	N;FEM;SG	V;ACT
clips	فرّاٹا.	clip	فرّاٹا.	N;MASC;PL	PROPN;NOM;MASC;SG;3
clips	(	clip	(	N;MASC;PL	
clips	فرّاٹا.	clip	فرّاٹا.	N;MASC;PL	PROPN;NOM;MASC;SG;3
clips	کاٹنا	clip	کاٹنا	N;MASC;PL	V;MASC;SG;NFIN;ACT
clips	(	clip	(	N;MASC;PL	
dissenyant	عّیار	dissenyar	عّیار	V;V.MSDR	PROPN;NOM;MASC;SG;3
worldwide	آفاقی.	worldwide	آفاقی.		N;NOM;MASC;SG;3
sitja	کھلیان	sitjar	کھلیان		PROPN;NOM;MASC;SG;3
sitja	اٹالا	sitjar	اٹالا		PROPN;NOM;MASC;SG;3
entomologia	حشریات	entomologia	حشریات	N;FEM;SG	PROPN;NOM;MASC;SG;3
règul	معدنیہ.	règul	معدنیہ.		PROPN;NOM;MASC;SG;3
mosso	بیرا.	mosso	بیرا.	N;MASC;SG	
mosso	سینی	mosso	سینی	N;MASC;SG	ADJ;NOM
descompte	منہائی	descompte	منہائی	N;MASC;SG	PROPN;NOM;MASC;SG;3
descompte	بٹا	descompte	بٹا	N;MASC;SG	
descompte	بٹائی	descompte	بٹائی	N;MASC;SG	V;PFV;FEM;SG;V.PTCP;ACT
valenta	للکارنا	valent	للکارنا	ADJ;FEM;SG	V;SG;NFIN;ACT
valenta	جری	valent	جری	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
valenta	بہادر	valent	بہادر	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
valenta	للکارنا	valent	للکارنا	ADJ;FEM;SG	V;SG;NFIN;ACT
droit	وجوب.	droit	وجوب.		PROPN;NOM;MASC;SG;3
uterí	ڈھلنا	uterí	ڈھل	ADJ;MASC;SG	V;SG;NFIN;ACT
uterí	لٹکنا	uterí	لٹک	ADJ;MASC;SG	V;NFIN;ACT
uterí	جُھکاؤ.	uterí	جُھکاوظ.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
uterí	ڈھلکنا.	uterí	ڈھلکنا.	ADJ;MASC;SG	
teutònics	جرمن.	teutònic	جرمن.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
mensualment	حیض.	mensualment	حیض.	ADV	PROPN;NOM;MASC;SG;3
mensualment	حیض.	mensualment	حیض.	ADV	PROPN;NOM;MASC;SG;3
mensualment	ماہوار	mensualment	ماہوار	ADV	
rial	ریال	rial	ریال		PROPN;NOM;MASC;SG;3
pinça	پکڑ	pinça	پکڑ		V;ACT
pinça	بندش	pinça	بندش		PROPN;NOM;MASC;SG;3
pinça	روک	pinça	روک		V;ACT
speak	بولنا	speak	بول	N;MASC;SG	V;MASC;SG;NFIN;ACT
speak	(	speak	(	N;MASC;SG	
rent	خمیر	rent	خمیر		N;NOM;MASC;SG;3
ornitologia	طیوریات	ornitologia	طیورت	N;FEM;SG	PROPN;NOM;MASC;PL;3
comparativament	مقابلتہً	comparativament	مقابلتہً	ADV	ADJ
acampada	ڈیرا	acampat	ڈیرا	N;FEM;SG	PROPN;NOM;MASC;SG;3
acampada	پڑاؤ	acampat	پڑاؤ	N;FEM;SG	PROPN;NOM;MASC;SG;3
hermafrodita	دوغلا.	hermafroditar	دوغلا.		PROPN;NOM;MASC;SG;3
maksim	اصول	maksim	اصول	PROPN	N;NOM;MASC;SG;3
maksim	کلّیہ	maksim	کلّیہ	PROPN	PROPN;NOM;MASC;SG;3
pegat	ریزہ	pegat	ریزہ		N;NOM;MASC;SG;3
pegat	ٹوٹا	pegat	ٹوٹا		V;PFV;MASC;SG;V.PTCP;ACT
pegat	شاخسار.	pegat	شاخسار.		PROPN;NOM;MASC;SG;3
pegat	چپکنا.	pegat	چپکنا.		V;MASC;PL;V.PTCP;ACT
gin	اَوٹنی.	gin	اَوٹنی.	PROPN	N;NOM;MASC;SG;3
gin	اَوٹنا.	gin	اَوٹنا.	PROPN	V;NFIN;ACT
gin	پھندا	gin	پھندا	PROPN	V;MASC;SG;V.PTCP;ACT
gin	جال.	gin	جال.	PROPN	
crack	جھری	crack	جھری	PROPN	PROPN;NOM;MASC;SG;3
crack	دائو	crack	دائو	PROPN	
crack	بھرّانا	crack	بھرّانا	PROPN	V;MASC;SG;NFIN;ACT
crack	بالکل	crack	بالکل	PROPN	CONJ
crack	چوٹ	crack	چوٹ	PROPN	V;ACT
crack	ٹکرانا	crack	ٹکرانا	PROPN	V;MASC;SG;NFIN;ACT
crack	تڑاقے	crack	تڑاقہ	PROPN	PROPN;NOM;MASC;SG;3
crack	پھبتی	crack	پھب	PROPN	PROPN;NOM;MASC;SG;3
crack	ٹھیک	crack	ٹھیک	PROPN	ADJ
crack	مقامی	crack	مقامی	PROPN	ADJ
crack	پٹاخے	crack	پٹا	PROPN	PROPN;NOM;MASC;SG;3
crack	فقرہ	crack	فقرہ	PROPN	
crack	جھری-	crack	جھری-	PROPN	PROPN;NOM;MASC;SG;3
crack	تند	crack	تند	PROPN	V;MASC;SG;ACT
crack	جھری	crack	جھری	PROPN	PROPN;NOM;MASC;SG;3
crack	چٹاخا	crack	چٹاخا	PROPN	PROPN;NOM;MASC;SG;3
crack	دائو	crack	دائو	PROPN	
crack	بھرّانا	crack	بھرّانا	PROPN	V;MASC;SG;NFIN;ACT
crack	بالکل	crack	بالکل	PROPN	CONJ
crack	چوٹ	crack	چوٹ	PROPN	V;ACT
crack	ٹکرانا	crack	ٹکرانا	PROPN	V;MASC;SG;NFIN;ACT
crack	تڑاقے	crack	تڑاقہ	PROPN	PROPN;NOM;MASC;SG;3
crack	پھبتی	crack	پھب	PROPN	PROPN;NOM;MASC;SG;3
crack	ٹھیک	crack	ٹھیک	PROPN	ADJ
crack	مقامی	crack	مقامی	PROPN	ADJ
crack	پٹاخے	crack	پٹا	PROPN	PROPN;NOM;MASC;SG;3
crack	دراڑ	crack	دراڑ	PROPN	N;NOM;MASC;SG;3
crack	فقرہ	crack	فقرہ	PROPN	
crack	جھری-	crack	جھری-	PROPN	PROPN;NOM;MASC;SG;3
crack	تند	crack	تند	PROPN	V;MASC;SG;ACT
informats	ذہین.	informat	ذہین.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
melic	ناف.	melic	ناف.		PROPN;NOM;MASC;SG;3
cube	مکعب.	cube	مکعب.	PROPN	PROPN;NOM;MASC;SG;3
disculpa	صفائی	disculpa	صفائی	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
disculpa	وضاحت.	disculpa	وضاحت.	V;IND;SG;3;PRS;FIN	ADJ
disculpa	معذرت	disculpa	معذرت	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
disculpa	صفائی	disculpa	صفائی	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
disculpa	وضاحت.	disculpa	وضاحت.	V;IND;SG;3;PRS;FIN	ADJ
camarada	دوست	camarada	دوست	ADJ;MASC;SG	N;NOM;MASC;SG;3
valents	للکارنا	valent	للکارنا	ADJ;MASC;PL	V;SG;NFIN;ACT
valents	جری	valent	جری	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
valents	بہادر	valent	بہادر	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
valents	للکارنا	valent	للکارنا	ADJ;MASC;PL	V;SG;NFIN;ACT
pus	پیپ	pus	پیپ		V;MASC;SG;ACT
tenaç	اصول	tenaç	اصول	ADJ;SG	N;NOM;MASC;SG;3
tenaç	پکا	tenaç	پک	ADJ;SG	V;PFV;MASC;SG;V.PTCP;ACT
tenaç	چپکواں.	tenaç	چپکواں.	ADJ;SG	
avortar	ٹھٹھرانا.	avortar	ٹھٹھرانا.	V;NFIN	PROPN;NOM;MASC;SG;3
mademoiselle	معلّمہ.	mademoiselle	معلّمہ.	N;SG	PROPN;NOM;MASC;SG;3
mademoiselle	استانی	mademoiselle	استانی	N;SG	ADJ;NOM
peri	فطانت.	peri	فطانت.		V;IPFV;MASC;SG;V.PTCP;ACT
expansiva	پہناور.	expansiu	پہناور.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
cansats	(	cansat	(	ADJ;MASC;PL;V.PTCP	
cansats	عاجز.	cansat	عاجز.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
cansats	(	cansat	(	ADJ;MASC;PL;V.PTCP	
cansats	عاجز.	cansat	عاجز.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
cansats	ماندہ	cansat	ماندہ	ADJ;MASC;PL;V.PTCP	
cansats	پرانا	cansat	پرانا	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;SG
fibrosi	گومڑا	fibrosi	گومڑا	N;FEM;SG	PROPN;NOM;MASC;SG;3
fibrosi	آماس	fibrosi	آماس	N;FEM;SG	PROPN;NOM;MASC;SG;3
cínic	متمرد.	cínic	متمرد.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
confidencial	معتمد	confidencial	معتمد	ADJ;SG	N;NOM;MASC;SG;3
push	جدوجہد.	push	جدوجہد.		PROPN;NOM;MASC;SG;3
push	یلغار.	push	یلغار.		PROPN;NOM;MASC;SG;3
push	راندنا.	push	راندنا.		PROPN;NOM;MASC;SG;3
push	دھکیلنا	push	دھکیل		V;NFIN;ACT
push	جدوجہد.	push	جدوجہد.		PROPN;NOM;MASC;SG;3
push	یلغار.	push	یلغار.		PROPN;NOM;MASC;SG;3
push	راندنا.	push	راندنا.		PROPN;NOM;MASC;SG;3
lax	پھیلا.	lax	پھیلا.		PROPN;NOM;MASC;SG;3
lax	بکھرا	lax	بکھرا		V;PFV;MASC;SG;V.PTCP;ACT
portarien	کہلوانا	portar	کہلوا	V;COND;PL;3;FIN	V;MASC;SG;NFIN;ACT
verticalitat	عمودیت	verticalitat	عمودیت	N;FEM;SG	PROPN;NOM;MASC;SG;3
toses	کھانسنا	tosa	کھانسنا		V;SG;ACT
toses	سُعال.	tosa	سُعال.		PROPN;NOM;MASC;SG;3
toses	کھنکارنا.	tosa	کھنکارنا.		V;MASC;SG;NFIN;ACT
toses	کھانسنا	tosa	کھانسنا		V;SG;ACT
toses	کھانسی	tosa	کھانسی		N;NOM;FEM;SG;3
toses	سُعال.	tosa	سُعال.		PROPN;NOM;MASC;SG;3
toses	کھنکارنا.	tosa	کھنکارنا.		V;MASC;SG;NFIN;ACT
somia	واہمہ	somia	واہمہ	V;IND;SG;3;PRS;FIN	
somia	غفلت	somia	غفلت	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
somia	آدرش	somia	آدرش	V;IND;SG;3;PRS;FIN	
somia	سرخوشی	somia	سرخوشی	V;IND;SG;3;PRS;FIN	ADJ
plorant	فریادکناں	plorar	فریادکناں	V;V.MSDR	PROPN;NOM;MASC;SG;3
bury	منہمک	bury	منہمک		N;NOM;MASC;SG;3
madness	جنون	madness	جنون		PROPN;NOM;MASC;SG;3
madness	دیوانگی	madness	دیوانگی		PROPN;NOM;MASC;SG;3
antídot	تریاق	antídot	تریاق	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
senars	ضمنی	senar	ضمنی		ADJ
senars	فاضل-	senar	فاضل-		PROPN;NOM;MASC;SG;3
senars	ہنگامی	senar	ہنگامی		ADJ
senars	انوکھا	senar	انوکھا		ADJ;NOM;MASC;SG
senars	نرالا	senar	نرالا		PROPN;NOM;MASC;SG;3
senars	رقم	senar	رقم		N;NOM;MASC;SG;3
senars	زائد	senar	زائد		ADJ
senars	اتفاقی	senar	اتفاقی		ADJ
senars	ضمنی	senar	ضمنی		ADJ
senars	فاضل-	senar	فاضل-		PROPN;NOM;MASC;SG;3
senars	ہنگامی	senar	ہنگامی		ADJ
senars	انوکھا	senar	انوکھا		ADJ;NOM;MASC;SG
senars	نرالا	senar	نرالا		PROPN;NOM;MASC;SG;3
senars	رقم	senar	رقم		N;NOM;MASC;SG;3
senars	زائد	senar	زائد		ADJ
senars	اتفاقی	senar	اتفاقی		ADJ
senars	عجیب	senar	عجیب		ADJ
mònada	خدا	mònada	خدا	N;FEM;SG	PROPN;NOM;MASC;SG;3
mònada	ابتدائی	mònada	ابتدائی	N;FEM;SG	ADJ
mònada	ایک	mònada	ایک	N;FEM;SG	NUM
empassar	ابابیل	empassar	ابابیل	V;NFIN	PROPN;NOM;MASC;SG;3
captaire	نفر	captaire	نفر	ADJ;SG	
captaire	بھکاری	captaire	بھکاری	ADJ;SG	V;PFV;FEM;SG;V.PTCP;ACT
captaire	نفر	captaire	نفر	ADJ;SG	
captaire	گداگر	captaire	گداگر	ADJ;SG	
captaire	بھکاری	captaire	بھکاری	ADJ;SG	V;PFV;FEM;SG;V.PTCP;ACT
captaire	فقیر	captaire	فقیر	ADJ;SG	PROPN;NOM;MASC;SG;3
enginyós	موجد	enginyós	موجد	ADJ;MASC;SG	N;NOM;MASC;SG;3
enginyós	مشین	enginyós	مشین	ADJ;MASC;SG	N;NOM;MASC;SG;3
enginyós	مخترع	enginyós	مخترع	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
enginyós	تعمیر	enginyós	تعمیر	ADJ;MASC;SG	N;NOM;FEM;SG;3
enginyós	اختراع	enginyós	اختراع	ADJ;MASC;SG	N;NOM;MASC;SG;3
albergínia	بینگن.	albergínia	بینگن.	N;FEM;SG	PROPN;NOM;MASC;SG;3
contigus	ملحق	contigu	ملحق		N;NOM;MASC;SG;3
trombosi	علقیت	trombosi	علقیت	N;FEM;SG	PROPN;NOM;MASC;SG;3
trombosi	دلمیت	trombosi	دلمیت	N;FEM;SG	PROPN;NOM;MASC;SG;3
volt	پھرکنت	volt	پھرکنت		PROPN;NOM;MASC;SG;3
volt	وولٹ	volt	وولٹ		N;NOM;MASC;SG;3
copista	نقّال	copista	نقّال	N;SG	PROPN;NOM;MASC;SG;3
desfet	ادھورا	desfet	ادھورا	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
soltes	منتشر.	soltes	منتشر.	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
soltes	آزاد	soltes	آزاد	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
soltes	ناوابستہ.	soltes	ناوابستہ.	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
soltes	(	soltes	(	ADJ;FEM;PL	
soltes	چھوڑنا.	soltes	چھوڑنا.	ADJ;FEM;PL	V;NFIN;ACT
soltes	اوباش	soltes	اوباش	ADJ;FEM;PL	N;NOM;MASC;SG;3
soltes	بھربھرا.	soltes	بھربھرا.	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
soltes	بافراغت	soltes	بافراغت	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
soltes	چلانا.	soltes	چلاناؤ	ADJ;FEM;PL	V;MASC;SG;NFIN;ACT
coop	محبس.	coop	محبس.	PROPN	PROPN;NOM;MASC;SG;3
dab	ٹہوکنا.	dab	ٹہوکن		V;PL;FIN;ACT
dab	ٹکور.	dab	ٹکور.		PROPN;NOM;MASC;SG;3
dab	تھپتھپانا	dab	تھپتھپانا		V;MASC;SG;ACT
dab	پونچھنا	dab	پونچھنا		V;SG;NFIN;ACT
infecten	بگاڑنا.	infectar	بگاڑناؤ	V;IND;PL;3;PRS;FIN	V;SG;ACT
infecten	(	infectar	(	V;IND;PL;3;PRS;FIN	
infecten	آلودہ	infectar	آلودہ	V;IND;PL;3;PRS;FIN	ADJ
conseqüent	انجام.	conseqüent	انجام.	ADJ;SG	PROPN;NOM;MASC;SG;3
conseqüent	جزا	conseqüent	جزا	ADJ;SG	N;NOM;MASC;SG;3
agafada	قبضہ	agafat	قبضہ	ADJ;FEM;SG;V.PTCP	N;NOM;MASC;SG;3
agafada	تھئیٹر	agafat	تھئیٹر	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
agafada	روزگار-	agafat	روزگار-	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
agafada	نوکری	agafat	نوکری	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;SG;3
agafada	کتّا	agafat	کتّا	ADJ;FEM;SG;V.PTCP	
agafada	پکڑ	agafat	پکڑ	ADJ;FEM;SG;V.PTCP	V;ACT
agafada	قبضہ	agafat	قبضہ	ADJ;FEM;SG;V.PTCP	N;NOM;MASC;SG;3
agafada	تھئیٹر	agafat	تھئیٹر	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
agafada	روزگار-	agafat	روزگار-	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
agafada	نوکری	agafat	نوکری	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;SG;3
agafada	کتّا	agafat	کتّا	ADJ;FEM;SG;V.PTCP	
shine	روشن	shine	روشن	PROPN	ADJ
shine	تابناکی.	shine	تابناکی.	PROPN	PROPN;NOM;MASC;SG;3
shine	روشنی	shine	روشنی	PROPN	N;NOM;MASC;SG;3
shine	جودت	shine	جودت	PROPN	PROPN;NOM;MASC;SG;3
shine	(	shine	(	PROPN	
shine	روشن	shine	روشن	PROPN	ADJ
shine	تابناکی.	shine	تابناکی.	PROPN	PROPN;NOM;MASC;SG;3
shine	تابانی	shine	تابانی	PROPN	PROPN;NOM;MASC;SG;3
shine	روشنی	shine	روشنی	PROPN	N;NOM;MASC;SG;3
shine	چمک	shine	چمک	PROPN	N;NOM;MASC;SG;3
shine	چمکنا	shine	چمک	PROPN	V;MASC;SG;NFIN;ACT
shine	جودت	shine	جودت	PROPN	PROPN;NOM;MASC;SG;3
shine	(	shine	(	PROPN	
credit	ماننا	credir	مان		V;MASC;SG;NFIN
credit	اعتماد	credir	اعتماد		N;NOM;MASC;SG;3
apt	مناسب	apt	مناسب		ADJ
apt	زودفہم	apt	زودفہم		PROPN;NOM;MASC;SG;3
apt	ہوشیار	apt	ہوشیار		PROPN;NOM;MASC;SG;3
apt	ذکی	apt	ذکی		PROPN;NOM;MASC;SG;3
endeví	رمّال.	endevir	رمّال.	N;MASC;SG	PROPN;NOM;MASC;SG;3
baioneta	گھوپننا.	baioneta	گھوپننا.	N;FEM;SG	V;SG;NFIN;ACT
sanctus	holy	sanctu	holy		PROPN;NOM;MASC;SG;3
microtus	باونی	microtus	باونی	ADJ;SG	PROPN;NOM;MASC;SG;3
xantatge	ڈرانا.	xantatge	ڈرانا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
xantatge	دھمکانا	xantatge	دھمکانا	N;MASC;SG	PROPN;NOM;MASC;SG;3
xantatge	تخویف	xantatge	تخویف	N;MASC;SG	PROPN;NOM;MASC;SG;3
psíquics	معذور.	psíquic	معذور.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
nabab	نواب	nabab	نواب	N;MASC;SG	PROPN;NOM;MASC;SG;3
ineficaç	پھیکا	ineficaç	پھیک	ADJ;SG	
entonació	تلحین	entonació	تلحین	N;FEM;SG	ADJ
entonació	ترنم	entonació	ترنم	N;FEM;SG	PROPN;NOM;MASC;SG;3
entonació	لحن.	entonació	لحن.	N;FEM;SG	
entonació	لحن	entonació	لحن	N;FEM;SG	
placid	متین	placid	متین	N;MASC;PL	PROPN;NOM;MASC;SG;3
placid	بردبار.	placid	بردبار.	N;MASC;PL	PROPN;NOM;MASC;SG;3
placid	پُرسکون	placid	پُرسکون	N;MASC;PL	ADJ
freak	ترنگ	freak	ترنگ		PROPN;NOM;MASC;SG;3
freak	سنک	freak	سنک		PROPN;NOM;MASC;SG;3
cigonya	سارس	cigonya	سارس	N;FEM;SG	
cigonya	بگلا	cigonya	بگلا	N;FEM;SG	PROPN;NOM;MASC;SG;3
adhesiu	چپکو.	adhesiu	چپکو.		PROPN;NOM;MASC;SG;3
adhesiu	چپکانے	adhesiu	چپکا		V;NFIN
adhesiu	ملصق	adhesiu	ملصق		N;NOM;MASC;SG;3
adhesiu	جوڑنے	adhesiu	جوڑ		V;ACC;NFIN
adhesiu	چٹ	adhesiu	چٹ		N;NOM;MASC;SG;3
trimestral	وغیرہ.	trimestral	وغیرہ.	ADJ;SG	
trimestral	جریدہ	trimestral	جریدہ	ADJ;SG	N;NOM;MASC;SG;3
atròfia	گُھلانا	atròfia	گُھلانا	N;FEM;SG	V;MASC;SG;ACT
atròfia	فاقے	atròfia	فاقے	N;FEM;SG	
atròfia	انحطاط.	atròfia	انحطاط.	N;FEM;SG	PROPN;NOM;MASC;SG;3
atròfia	گُھلنا	atròfia	گھھل	N;FEM;SG	PROPN;NOM;MASC;SG;3
oïdor	سامع	oïdor	سامع	ADJ;MASC;SG	N;NOM;MASC;SG;3
alcaloide	کونین.	alcaloide	کونین.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
amenacen	دھمکی	amenaçar	دھمکی	V;IND;PL;3;PRS;FIN	N;NOM;FEM;SG;3
amenacen	(	amenaçar	(	V;IND;PL;3;PRS;FIN	
amenacen	دھمکی	amenaçar	دھمکی	V;IND;PL;3;PRS;FIN	N;NOM;FEM;SG;3
amenacen	(	amenaçar	(	V;IND;PL;3;PRS;FIN	
amenacen	دھمکانا	amenaçar	دھمکانا	V;IND;PL;3;PRS;FIN	PROPN;NOM;MASC;SG;3
corruptes	(	corrupte	(	ADJ;PL	
corruptes	سڑا.	corrupte	سڑا.	ADJ;PL	PROPN;NOM;MASC;SG;3
corruptes	گندا	corrupte	گندا	ADJ;PL	
latència	پوشیدگی	latència	پوشیدگی	N;FEM;SG	PROPN;NOM;MASC;SG;3
latència	اخفا	latència	اخفا	N;FEM;SG	
pip	ناشپاتی	pip	ناشپاتی		ADJ
pip	سیب	pip	سیب		N;NOM;MASC;SG;3
determinista	اجتباری	determinista	اجتباری	ADJ;SG	N;NOM;MASC;SG;3
pinyó	تکلا	pinyó	تکلا	N;MASC;SG	PROPN;NOM;MASC;SG;3
pinyó	شہپر	pinyó	شہپر	N;MASC;SG	PROPN;NOM;MASC;SG;3
coit	جفتی	coit	جفتی	N;MASC;SG	PROPN;NOM;MASC;SG;3
veto	ممانعت	veto	ممانعت		N;NOM;MASC;SG;3
