que	dat	que	dat	CONJ	PRO;3
claudio	claudius	claudio	claudius	PROPN	PRO;ACC;3
claudio	claudio	claudio	claudio	PROPN	N;MASC+FEM;SG
graves	graven	grave	graven	ADJ;PL	V;NFIN
graves	graves	grave	grave	ADJ;PL	N;MASC+FEM;SG
redacción	hoofdartikel	redacción	hoofdartikel	N;FEM;SG	V;SG;PRS;FIN
redacción	redactionele	redacción	redactioneel	N;FEM;SG	ADJ
redacción	schrijven	redacción	schrijven	N;FEM;SG	V;NFIN
aventuras	avontuur	aventura	avontuur	N;FEM;PL	N;NEUT;SG
aventuras	avontuurlijk	aventura	avontuurlijk	N;FEM;PL	ADJ
aventuras	adventure	aventura	adventure	N;FEM;PL	N;MASC+FEM;SG
combustible	brandstoffen	combustible	brandstof	N;MASC;SG	N;PL
eric	eric	eric	eric	PROPN	N;MASC+FEM;SG
eric	erik	eric	erik	PROPN	N;MASC+FEM;SG
inaugurado	ingewijd	inaugurado	ingewijd	ADJ;MASC;SG;V.PTCP	V;V.PTCP
inaugurado	geopend	inaugurado	openen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
compra	kopen	compra	kopen	N;FEM;SG	V;NFIN
compra	kopen	compra	kopen	N;FEM;SG	V;NFIN
obligado	geforceerde	obligado	forceren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	gedwongen	obligado	dwingen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	afgedwongen	obligado	afdwingen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	geforceerd	obligado	forceren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	gebonden	obligado	binden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
involucrados	betrokken	involucrado	betrekken	ADJ;MASC;PL;V.PTCP	V;V.PTCP
compuestos	composiet	compuesto	composiet	N;MASC;PL	ADJ
compuestos	samengesteld	compuesto	samenstellen	N;MASC;PL	V;V.PTCP
compuestos	samengestelde	compuesto	samenstellen	N;MASC;PL	V;V.PTCP
electo	verkozen	electo	verkiezen	N;MASC;SG	V;V.PTCP
electo	gekozen	electo	kiezen	N;MASC;SG	V;V.PTCP
ensayos	proeven	ensayo	proeven	N;MASC;PL	V;NFIN
ensayos	testen	ensayo	testen	N;MASC;PL	V;NFIN
ensayos	proeven	ensayo	proeven	N;MASC;PL	V;NFIN
ensayos	testen	ensayo	testen	N;MASC;PL	V;NFIN
ensayos	repetitie	ensayo	repetitie	N;MASC;PL	N;MASC+FEM;SG
ensayos	repeteren	ensayo	repeteren	N;MASC;PL	V;NFIN
barroco	barokke	barroco	barokken	N;MASC;SG	ADJ
rev	rev	rev	rev	INTJ	N;MASC+FEM;SG
alba	ochtendgloren	alba	ochtendgloren	N;FEM;SG	V;NFIN
ingenieros	engineering	ingeniero	engineering	N;MASC;PL	N;MASC+FEM;SG
ingenieros	machinebouw	ingeniero	machinebouw	N;MASC;PL	N;MASC+FEM;SG
ingenieros	techniek	ingeniero	techniek	N;MASC;PL	N;MASC+FEM;SG
insectos	insect	insecto	insect	N;MASC;PL	N;NEUT;SG
pistas	leidt	pista	leiden	N;FEM;PL	V;SG;PRS;FIN
mamíferos	zoogdier	mamífero	zoogdier	N;MASC;PL	N;NEUT;SG
viajó	reisden	viajar	reizen	V;IND;SG;3;PST;FIN	V;PL;PST;FIN
retrato	portretten	retrato	portret	N;MASC;SG	N;PL
calor	warm	calor	warm	N;MASC;SG	ADJ
calor	heet	calor	heten	N;MASC;SG	V;SG;PRS;FIN
are	zijn	are	zijn	N	V;PL;PRS;FIN
mejora	verbetert	mejora	verbeteren	N;FEM;SG	V;SG;PRS;FIN
mejora	verbeteren	mejora	verbeteren	N;FEM;SG	V;NFIN
mejora	verbeter	mejora	verbeter	N;FEM;SG	V;SG;PRS;FIN
mejora	verbeteren	mejora	verbeteren	N;FEM;SG	V;NFIN
flandes	vlaanderen	flande	vlaanderen	N;MASC;PL	V;NFIN
republicano	republikeinse	republicano	republikeins	N;MASC;SG	ADJ
republicano	republikeinen	republicano	republikein	N;MASC;SG	N;PL
míchigan	michigan	míchigar	michigan	ADJ;SG	N;NEUT;SG
acompañado	vergezelde	acompañado	vergezellen	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
acompañado	vergezeld	acompañado	vergezellen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
talleres	werkplaats	taller	werkplaats	N;MASC;PL	N;MASC+FEM;SG
talleres	workshop	taller	workshop	N;MASC;PL	N;MASC+FEM;SG
jim	jim	jim	jim	PROPN	PROPN;MASC+FEM;SG
angeles	angeles	angel	angel	N;MASC;PL	PROPN;NEUT;SG
peor	slechtste	peor	slecht	ADV	ADJ;RL
peor	slechtst	peor	slecht	ADV	ADJ;RL
peor	ergste	peor	erg	ADV	ADJ;RL
peor	erger	peor	erg	ADV	ADJ;CMPR
peor	slechter	peor	slecht	ADV	ADJ;CMPR
parejas	stellen	pareja	stellen	N;FEM;PL	V;NFIN
verdadera	waar	verdadero	waar	ADJ;FEM;SG	ADV
verdadera	true	verdadero	true	ADJ;FEM;SG	
verdadera	klopt	verdadero	kloppen	ADJ;FEM;SG	V;SG;PRS;FIN
acceder	toegang	acceder	toegang	V;NFIN	N;MASC+FEM;SG
hans	hans	haber	hans	N;MASC;SG	PROPN;MASC+FEM;SG
terrestre	aarde	terrestre	aarde	ADJ;SG	N;MASC+FEM;SG
terrestre	earth	terrestre	earth	ADJ;SG	N;MASC+FEM;SG
elenco	gegoten	elenco	eten	N;MASC;SG	V;V.PTCP
causas	veroorzaakt	causa	veroorzaken	N;FEM;PL	V;V.PTCP
integración	integreren	integración	integreren	N;FEM;SG	V;NFIN
temporal	uitzendkracht	temporal	uitzendkracht	ADJ;SG	N;MASC+FEM;SG
contenidos	inhoud	contenido	inhoud	N;MASC;PL	N;MASC+FEM;SG
contenidos	inhoud	contenido	inhoud	N;MASC;PL	N;MASC+FEM;SG
contenidos	inhoudsopgave	contenido	inhoudsopgave	N;MASC;PL	N;MASC+FEM;SG
clausura	sluiten	clausura	sluiten	N;FEM;SG	V;NFIN
alternativo	alternatief	alternativo	alternatief	ADJ;MASC;SG	N;NEUT;SG
alternativo	plaatsvervanger	alternativo	plaatsvervanger	ADJ;MASC;SG	N;MASC+FEM;SG
alternativo	afwisselen	alternativo	afwisselen	ADJ;MASC;SG	V;NFIN
lunes	maandag	lunes	maandag	N	PROPN;MASC+FEM;SG
lunes	maandag	lunes	maandag	N	PROPN;MASC+FEM;SG
minuto	min	minuto	min	N;MASC;SG	ADV
estilos	styles	estilo	style	N;MASC;PL	N;NEUT;SG
supremo	supreme	supremo	supreem	ADJ;MASC;SG	N;MASC+FEM;SG
equivalente	equivalent	equivalente	equivalent	ADJ;SG	N;NEUT;SG
tomado	genomen	tomado	nemen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
tomado	meegenomen	tomado	meenemen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
estancia	blijven	estancia	blijven	N;FEM;SG	V;PL;PRS;FIN
estancia	blijf	estancia	blijven	N;FEM;SG	V;SG;PRS;FIN
jan	jan	janto	jan	PROPN	N;MASC+FEM;SG
matemáticas	wiskunde	matemático	wiskunde	N;FEM;PL	N;MASC+FEM;SG
matemáticas	wiskunde	matemático	wiskunde	N;FEM;PL	N;MASC+FEM;SG
matemáticas	wiskundige	matemático	wiskundig	N;FEM;PL	ADJ
matemáticas	wiskundig	matemático	wiskundig	N;FEM;PL	ADJ
matemáticas	mathematische	matemático	mathematisch	N;FEM;PL	ADJ
matemáticas	wiskunde	matemático	wiskunde	N;FEM;PL	N;MASC+FEM;SG
descendientes	afstammeling	descendiente	afstammeling	N;PL	N;MASC+FEM;SG
descendientes	nageslacht	descendiente	nageslacht	N;PL	N;NEUT;SG
descendientes	nakomeling	descendiente	nakomeling	N;PL	N;MASC+FEM;SG
descendientes	kroost	descendiente	kroost	N;PL	N;NEUT;SG
descendientes	nageslacht	descendiente	nageslacht	N;PL	N;NEUT;SG
caballos	paard	caballo	paard	N;MASC;PL	N;NEUT;SG
verdes	groenen	verde	groen	ADJ;PL	N;PL
back	terug	back	terug		ADV
back	rug	back	rug		N;MASC+FEM;SG
back	back	back	back		N;MASC+FEM;SG
evidencia	bewijzen	evidencia	bewijzen	N;FEM;SG	V;NFIN
marruecos	marokkaanse	marrueco	marokkaans	N;MASC;PL	ADJ
marruecos	marokko	marrueco	marokko	N;MASC;PL	N;NEUT;SG
hola	hallo	hola	hallo	INTJ	N;MASC+FEM;SG
hola	hello	hola	hello	INTJ	N;MASC+FEM;SG
gales	wales	gal	wale	N;MASC;SG	PROPN;NEUT;SG
tokio	tokio	tokio	tokio	N;MASC;SG	PROPN;NEUT;SG
sir	meneer	sir	meneer	PROPN	N;MASC+FEM;SG
euros	eur	euro	eur	N;MASC;PL	N;NEUT;SG
euros	euro	euro	euro	N;MASC;PL	N;MASC+FEM;SG
euros	euro	euro	euro	N;MASC;PL	N;MASC+FEM;SG
ciclismo	fietsen	ciclismo	fietsen	N;MASC;SG	V;NFIN
controlar	controle	controlar	controle	V;NFIN	N;MASC+FEM;SG
controlar	control	controlar	control	V;NFIN	
alpes	alpes	alpe	alpes	N;MASC;PL	N;MASC+FEM;SG
alpes	alpine	alpe	alpine	N;MASC;PL	N;MASC+FEM;SG
benito	benedict	benito	benedict		N;MASC+FEM;SG
benito	benedictus	benito	benedictus		N;MASC+FEM;SG
benito	benito	benito	benito		N;MASC+FEM;SG
benito	bennie	benito	bennie		N;MASC+FEM;SG
benito	benny	benito	benny		N;MASC+FEM;SG
copas	bril	copa	bril	N;FEM;PL	N;MASC+FEM;SG
copas	drankje	copa	drank	N;FEM;PL	N;NEUT;SG
semillas	zaad	semilla	zaad	N;FEM;PL	N;NEUT;SG
semillas	zaaigoed	semilla	zaaigoed	N;FEM;PL	N;NEUT;SG
semillas	zaaigoed	semilla	zaaigoed	N;FEM;PL	N;NEUT;SG
semillas	zaad	semilla	zaad	N;FEM;PL	N;NEUT;SG
semillas	zaaizaad	semilla	zaaizaad	N;FEM;PL	N;NEUT;SG
pierde	verlies	perder	verlies	V;IND;SG;3;PRS;FIN	N;NEUT;SG
acero	stalen	acero	stalen	N;MASC;SG	V;V.PTCP
malden	malden	maldar	mald	N	V;NFIN
aumentar	verhoging	aumentar	verhoging	V;NFIN	N;MASC+FEM;SG
aumentar	stijging	aumentar	stijging	V;NFIN	N;MASC+FEM;SG
adicionales	bijkomend	adicional	bijkomend	ADJ;PL	V;V.PTCP
adicionales	bijkomende	adicional	bijkomen	ADJ;PL	V;V.PTCP
adicionales	aanvullend	adicional	aanvullen	ADJ;PL	V;V.PTCP
adicionales	aanvullende	adicional	aanvullen	ADJ;PL	V;V.PTCP
prisioneros	gevangene	prisionero	vangen	N;MASC;PL	V;V.PTCP
prisioneros	gevangenen	prisionero	vangen	N;MASC;PL	V;V.PTCP
actitud	houdingen	actitud	houding	N;FEM;SG	N;PL
pre	pre	pre	pre		N;MASC+FEM;SG
mecánica	mechanica	mecánico	mechanica	ADJ;FEM;SG	N;MASC+FEM;SG
mecánica	monteurs	mecánico	monteur	ADJ;FEM;SG	N;PL
mecánica	automonteur	mecánico	automonteur	ADJ;FEM;SG	N;MASC+FEM;SG
mecánica	monteur	mecánico	monteur	ADJ;FEM;SG	N;MASC+FEM;SG
otoño	vallen	otoño	vallen	N;MASC;SG	V;NFIN
lanzada	gelanceerd	lanzado	lanceren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
rebotes	stuitert	rebote	stuiteren	N;MASC;PL	V;SG;PRS;FIN
tienda	bewaren	tienda	bewaren	N;FEM;SG	V;NFIN
temperaturas	temperatuur	temperatura	temperatuur	N;FEM;PL	N;MASC+FEM;SG
temperaturas	temperatuur	temperatura	temperatuur	N;FEM;PL	N;MASC+FEM;SG
campañas	campagne	campaña	campagne	N;FEM;PL	N;MASC+FEM;SG
campañas	veldtocht	campaña	veldtocht	N;FEM;PL	N;MASC+FEM;SG
obtenido	verkregen	obtenido	verkrijgen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
vera	vera	ver	vera		N;MASC+FEM;SG
reducir	vernauwing	reducir	vernauwing	V;NFIN	N;MASC+FEM;SG
buscando	looking	buscar	looking	V;V.MSDR	N;MASC+FEM;SG
long	lang	long	lang		ADJ
long	lange	long	lang		ADJ
long	long	long	long		N;MASC+FEM;SG
cuento	tale	cuento	taal	N;MASC;SG	
otorgado	verleend	otorgar	verlenen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
otorgado	toegekend	otorgar	toekennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
otorgado	gegund	otorgar	gugund	ADJ;MASC;SG;V.PTCP	V;V.PTCP
otorgado	uitgereikt	otorgar	uitreiken	ADJ;MASC;SG;V.PTCP	V;V.PTCP
otorgado	toegekend	otorgar	toekennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
mencionado	vermeld	mencionado	vermelden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
mencionado	genoemd	mencionado	noemen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
mencionado	vermeldde	mencionado	vermelden	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
prácticas	stage	práctica	stage	N;FEM;PL	N;MASC+FEM;SG
africa	afrika	africar	afrika	N;FEM;SG	PROPN;NEUT;SG
crónica	chronisch	crónica	chronisch	N;FEM;SG	ADJ
crónica	chronicle	crónica	chronicle	N;FEM;SG	
reducción	inkrimpen	reducción	inkrimpen	N;FEM;SG	V;NFIN
ligeramente	lichtjes	ligeramente	licht	ADV	N;PL
ligeramente	lichtelijk	ligeramente	lichtelijk	ADV	ADJ
nuestros	onze	nuestro	ons	DET;MASC;PL;1	PRO;1
nuestros	ons	nuestro	ons	DET;MASC;PL;1	PRO;ACC;1
continua	vervolgt	continuo	vervolgen	ADJ;FEM;SG	V;SG;PRS;FIN
continua	doorlopend	continuo	doorlopen	ADJ;FEM;SG	V;V.PTCP
continua	doorlopende	continuo	doorlopen	ADJ;FEM;SG	V;V.PTCP
continua	ononderbroken	continuo	ononderbreken	ADJ;FEM;SG	V;V.PTCP
continua	voortzetten	continuo	voortzetten	ADJ;FEM;SG	V;NFIN
continua	doorgaan	continuo	doorgaan	ADJ;FEM;SG	V;NFIN
candidatos	kandidaat	candidato	kandidaat	N;MASC;PL	N;MASC+FEM;SG
puedo	kunt	poder	kunnen	V;IND;SG;1;PRS;FIN	V;SG;PRS;FIN
puedo	kunnen	poder	kunnen	V;IND;SG;1;PRS;FIN	V;PL;PRS;FIN
mérida	mérida	mérido	mérida	N;FEM;SG	PROPN;NEUT;SG
ejercicio	uitoefenen	ejercicio	uitoefenen	N;MASC;SG	V;NFIN
apariencia	uiterlijk	apariencia	uiterlijk	N;FEM;SG	ADJ
oferta	bieden	oferta	bieden	N;FEM;SG	V;NFIN
oferta	aanbieden	oferta	aanbieden	N;FEM;SG	V;NFIN
influencias	beïnvloeden	influencia	beïnvloeden	N;FEM;PL	V;NFIN
influencias	invloed	influencia	invloed	N;FEM;PL	N;MASC+FEM;SG
influencias	beïnvloeding	influencia	beïnvloeding	N;FEM;PL	N;MASC+FEM;SG
bomba	pompen	bomba	pomp	N;FEM;SG	V;NFIN
verlag	verlag	verlag	verlag	N;FEM;SG	INTJ
sujeto	onderwerp	sujeto	onderwerp	ADJ;MASC;SG;V.PTCP	N;NEUT;SG
sujeto	proefpersoon	sujeto	proefpersoon	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
sujeto	subject	sujeto	subject	ADJ;MASC;SG;V.PTCP	N;NEUT;SG
mostrar	toon	mostrar	toon	V;NFIN	N;MASC+FEM;SG
mostrar	weergeven	mostrar	weergeven	V;NFIN	N;PL
mostrar	show	mostrar	show	V;NFIN	N;MASC+FEM;SG
mostrar	weergave	mostrar	weergave	V;NFIN	N;MASC+FEM;SG
mostrar	weergeven	mostrar	weergeven	V;NFIN	N;PL
mostrar	display	mostrar	display	V;NFIN	N;NEUT;SG
cien	hundred	cien	hundred	NUM;PL	
cien	cien	cien	cien	NUM;PL	N;MASC+FEM;SG
arquitectos	architect	arquitecto	architect	N;MASC;PL	N;MASC+FEM;SG
ganadora	winnares	ganador	winnare	ADJ;FEM;SG	N;MASC+FEM;SG
ganadora	winnaar	ganador	winnaar	ADJ;FEM;SG	N;MASC+FEM;SG
arkansas	arkansas	arkansa	arkansas	N;PL	N;MASC+FEM;SG
editar	edit	editar	edit	V;NFIN	N;MASC+FEM;SG
alan	alan	alan	alan	PROPN	N;MASC+FEM;SG
monedas	valuta	moneda	valuta	N;FEM;PL	N;MASC+FEM;SG
monedas	munt	moneda	munt	N;FEM;PL	N;MASC+FEM;SG
das	das	dar	das	V;IND;SG;2;PRS;FIN	N;MASC+FEM;SG
preparación	bereiden	preparación	bereiden	N;FEM;SG	V;NFIN
preparación	voorbereiden	preparación	voorbereiden	N;FEM;SG	V;NFIN
preparación	voorbereiden	preparación	voorbereiden	N;FEM;SG	V;NFIN
preparación	klaarmaken	preparación	klaarmaken	N;FEM;SG	V;NFIN
victor	overwinnaar	victor	overwinnaar	PROPN	N;MASC+FEM;SG
victor	victor	victor	victor	PROPN	N;MASC+FEM;SG
integrada	geïntegreerde	integrado	integreren	ADJ;FEM;SG;V.PTCP	V;SG;PST;FIN
integrada	geïntegreerd	integrado	integreren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
mérito	verdiensten	mérito	verdienste	N;MASC;SG	N;PL
cristal	kristallen	cristal	kristal	N;MASC;SG	N;PL
cristal	glazen	cristal	glas	N;MASC;SG	N;PL
bella	belle	bello	bellen	ADJ;FEM;SG	N;MASC+FEM;SG
bella	bella	bello	bella	ADJ;FEM;SG	N;MASC+FEM;SG
múnich	münchen	múnich	münchen	N;MASC;SG	PROPN;NEUT;SG
bloque	blokkeren	bloque	blokkeren	N;MASC;SG	V;NFIN
ligas	league	liga	league	N;FEM;PL	N;MASC+FEM;SG
ligas	liga	liga	liga	N;FEM;PL	N;MASC+FEM;SG
calendario	kalender	calendario	kalender	N;MASC;SG	ADJ;CMPR
siria	syrië	sirio	syrië	ADJ;FEM;SG	PROPN;NEUT;SG
play	speel	play	spelen	N	V;SG;PRS;FIN
play	spelen	play	spelen	N	V;NFIN
play	afspelen	play	afspelen	N	V;NFIN
empate	tekenen	empate	tekenen	N;MASC;SG	V;NFIN
empate	trekken	empate	trekken	N;MASC;SG	V;NFIN
representado	vertegenwoordigde	representado	vertegenwoordigen	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
representado	vertegenwoordigd	representado	vertegenwoordigen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
representado	afgebeeld	representado	afbeelden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
confianza	trust	confianza	trust	N;FEM;SG	
confianza	vertrouw	confianza	vertrouwen	N;FEM;SG	V;SG;PRS;FIN
confianza	vertrouwd	confianza	vertrouwd	N;FEM;SG	ADJ
confianza	vertrouwden	confianza	vertrouwden	N;FEM;SG	V;PL;PST;FIN
confianza	vertrouwde	confianza	vertrouwd	N;FEM;SG	V;SG;PST;FIN
not	niet	not	niet	INTJ	ADV
excelente	uitmuntend	excelente	uitmuntend	ADJ;SG	V;V.PTCP
determinado	vastbesloten	determinado	vastbesloten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ido	gone	ir	goon	V;MASC;SG;PST;V.PTCP	
uruguayo	uruguayaanse	uruguayo	uruguayaans	N;MASC;SG	ADJ
publicidad	advertenties	publicidad	advertentie	N;FEM;SG	N;PL
publicidad	aankondigingen	publicidad	aankondiging	N;FEM;SG	N;PL
publicidad	adverteren	publicidad	adverteren	N;FEM;SG	V;NFIN
publicidad	adverteren	publicidad	adverteren	N;FEM;SG	V;NFIN
inauguración	openen	inauguración	openen	N;FEM;SG	V;NFIN
polaco	pools	polaco	pools	N;MASC;SG	ADJ
polaco	poolse	polaco	pools	N;MASC;SG	ADJ
atacar	attack	atacar	attack	V;NFIN	
atacar	aanvallen	atacar	aanval	V;NFIN	N;PL
atacar	aanval	atacar	aanval	V;NFIN	N;MASC+FEM;SG
parques	parkeren	parque	parkeren	N;MASC;PL	V;NFIN
parques	park	parque	park	N;MASC;PL	N;NEUT;SG
progreso	vorderingen	progreso	vordering	N;MASC;SG	N;PL
ávila	ávila	ávilo	ávila	N;FEM;SG	PROPN;MASC+FEM;SG
selva	bossen	selva	bossen	N;FEM;SG	N;PL
selva	regenwouden	selva	regenwoud	N;FEM;SG	N;PL
selva	bossen	selva	bossen	N;FEM;SG	N;PL
elegir	keuze	elegir	keuze	V;NFIN	N;MASC+FEM;SG
elegir	keus	elegir	keus	V;NFIN	N;MASC+FEM;SG
elegir	pick	elegir	pick	V;NFIN	N;MASC+FEM;SG
tripulación	bemanningen	tripulación	bemanning	N;FEM;SG	N;PL
tripulación	ploegen	tripulación	ploeg	N;FEM;SG	N;PL
tripulación	crews	tripulación	crews	N;FEM;SG	N;PL
defender	verdediger	defender	verdediger	V;NFIN	N;MASC+FEM;SG
marcelo	marcelo	marcelo	marcelo	PROPN	N;MASC+FEM;SG
marcelo	marcellus	marcelo	marcellus	PROPN	N;MASC+FEM;SG
marcelo	marcello	marcelo	marcello	PROPN	N;MASC+FEM;SG
secuencia	draaimolen	secuencia	draaimolen	N;FEM;SG	N;PL
michel	michel	michel	michel	PROPN	N;MASC+FEM;SG
millas	mijl	milla	mijl	N;FEM;PL	N;MASC+FEM;SG
samuel	samuel	samuel	samuel	PROPN	N;MASC+FEM;SG
porcentaje	percentages	porcentaje	percentage	N;MASC;SG	N;PL
porcentaje	procenten	porcentaje	procent	N;MASC;SG	N;PL
mata	kill	matar	kill	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
mata	doden	matar	dood	V;IND;SG;3;PRS;FIN	ADJ
mata	mata	matar	mata	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
uniforme	uniformen	uniforme	uniform	ADJ;SG	N;PL
uniforme	tenue	uniforme	tenue	ADJ;SG	N;NEUT;SG
uniforme	uniform	uniforme	uniform	ADJ;SG	N;NEUT;SG
uniforme	tenue	uniforme	tenue	ADJ;SG	N;NEUT;SG
uniforme	uniform	uniforme	uniform	ADJ;SG	N;NEUT;SG
aventura	avontuurlijk	aventura	avontuurlijk	N;FEM;SG	ADJ
aventura	avonturen	aventura	avontuur	N;FEM;SG	N;PL
brazo	arm	brazo	arm	N;MASC;SG	ADJ
brazo	wapens	brazo	wapen	N;MASC;SG	N;PL
brazo	armen	brazo	arm	N;MASC;SG	N;PL
borrar	wissen	borrar	wissen	V;NFIN	N;PL
ruinas	ruïne	ruina	ruïne	N;FEM;PL	N;MASC+FEM;SG
núm	num	núm	num		N;MASC+FEM;SG
parecido	gelijkenis	parecido	gelijkenis	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
parecido	gelijkenissen	parecido	gelijkenis	ADJ;MASC;SG;V.PTCP	N;PL
parecido	gelijkenis	parecido	gelijkenis	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
playstation	playstation	playstation	playstation	N;FEM;PL	N;MASC+FEM;SG
eliminado	verwijderde	eliminado	verwijderen	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
eliminado	geschrapt	eliminado	schrappen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
eliminado	verwijderd	eliminado	verwijderen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
eliminado	gewist	eliminado	wissen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
eliminado	geëlimineerd	eliminado	elimineren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
eliminado	verwijderde	eliminado	verwijderen	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
eliminado	verwijderd	eliminado	verwijderen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ariel	ariel	ariel	ariel	PROPN	N;MASC+FEM;SG
sant	sant	santo	sant	PROPN	N;MASC+FEM;SG
regla	rule	regla	rule	N;FEM;SG	
tumba	graven	tumba	graven	N;FEM;SG	V;NFIN
empleado	werknemer	empleado	werknemer	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
empleado	medewerker	empleado	medewerker	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
empleado	griffier	empleado	griffier	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
empleado	klerk	empleado	klerk	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
empleado	bediende	empleado	bedienen	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
cuidado	opgepast	cuidado	oppassen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cuidado	zorg	cuidado	zorg	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
cuidado	care	cuidado	care	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
cuidado	verzorging	cuidado	verzorging	ADJ;MASC;SG;V.PTCP	N;MASC+FEM;SG
bulgaria	bulgarije	bulgaria	bulgarije	ADJ;FEM;SG	PROPN;NEUT;SG
alias	aliassen	alias	aliasse	N;MASC;SG	N;PL
kevin	kevin	kevin	kevin	PROPN	N;MASC+FEM;SG
venezolano	venezolaanse	venezolano	venezolaans	N;MASC;SG	ADJ
ideal	ideal	ideal	ideal	ADJ;SG	N;MASC+FEM;SG
alrededores	omgeving	alrededor	omgeving	N;MASC;PL	N;MASC+FEM;SG
previa	prior	previo	prior	ADJ;FEM;SG	N;MASC+FEM;SG
previa	voorafgaande	previo	voorafgaan	ADJ;FEM;SG	V;V.PTCP
previa	preview	previo	preview	ADJ;FEM;SG	N;MASC+FEM;SG
previa	voorbeeld	previo	voorbeeld	ADJ;FEM;SG	N;NEUT;SG
wrestling	worstel	wrestling	worstel	N	V;SG;PRS;FIN
wrestling	worstelen	wrestling	worstelen	N	V;NFIN
rocas	rots	roca	rots	N;FEM;PL	N;MASC+FEM;SG
rocas	steen	roca	steen	N;FEM;PL	N;MASC+FEM;SG
rocas	rock	roca	rock	N;FEM;PL	N;MASC+FEM;SG
dificultades	moeilijkheidsgraad	dificultad	moeilijkheidsgraad	N;FEM;PL	N;MASC+FEM;SG
dificultades	moeilijkheid	dificultad	moeilijkheid	N;FEM;PL	N;MASC+FEM;SG
daño	beschadigingen	daño	beschadiging	N;MASC;SG	N;PL
mauricio	mauritius	mauricio	mauritius	PROPN	N;NEUT;SG
mauricio	mauricio	mauricio	mauricio	PROPN	N;MASC+FEM;SG
mauricio	maurice	mauricio	maurice	PROPN	N;MASC+FEM;SG
inversión	investeren	inversión	investeren	N;FEM;SG	V;NFIN
inversión	investeringen	inversión	investering	N;FEM;SG	N;PL
inversión	investeren	inversión	investeren	N;FEM;SG	V;NFIN
asociaciones	partnerschap	asociación	partnerschap	N;FEM;PL	N;NEUT;SG
andré	andre	andré	andre	PROPN	N;MASC+FEM;SG
andré	andré	andré	andré	PROPN	N;MASC+FEM;SG
andré	andre	andré	andre	PROPN	N;MASC+FEM;SG
andré	andré	andré	andré	PROPN	N;MASC+FEM;SG
italianos	italiaanse	italiano	italiaans	N;MASC;PL	ADJ
italianos	italiaan	italiano	italiaan	N;MASC;PL	N;MASC+FEM;SG
italianos	italiaans	italiano	italiaans	N;MASC;PL	ADJ
mtv	mtv	mtv	mtv	N	PROPN;NEUT;SG
rosas	rosas	rosa	rosas	N;FEM;PL	N;MASC+FEM;SG
logrado	behaald	logrado	behalen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
logrado	volbracht	logrado	volbrengen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
logrado	beheerde	logrado	beheren	ADJ;MASC;SG;V.PTCP	V;SG;PST;FIN
logrado	beheerd	logrado	beheren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
