پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحرُّک	miscarea	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّک	mişcare	تحرُّک	mişcare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّک	miscare	تحرُّک	miscare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحرُّک	mişcarea	تحرُّک	mincare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحرُّک	mișcare	تحرُّک	mișcare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	compoziția	تحریر	compoziție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compoziţia	تحریر	compoziţia	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compoziție	تحریر	compoziție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertate	تحریر	libertate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertatea	تحریر	libertate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	documentul	تحریر	document	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریر	întreprindere	تحریر	întreprindere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	manuscrisul	تحریر	manuscris	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریر	compoziția	تحریر	compoziție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compoziţia	تحریر	compoziţia	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	compoziție	تحریر	compoziție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertate	تحریر	libertate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	libertatea	تحریر	libertate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	documentul	تحریر	document	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریر	scrierea	تحریر	scriere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریر	scriind	تحریر	scrie	N;NOM;MASC;SG;3	V;V.MSDR
تحریر	scriere	تحریر	scriere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	scriu	تحریر	scrie	N;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تحریر	întreprindere	تحریر	întreprindere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریر	manuscrisul	تحریر	manuscris	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحریراً	scrisa	تحریراً	scrisa	ADV	ADJ;DEF;FEM;SG
تحریراً	scris	تحریراً	scris	ADV	N;INDF;MASC;SG
تحریراً	scrise	تحریراً	scrie	ADV	V;IND;SG;3;PST;FIN
تحریراً	scrisă	تحریراً	scris	ADV	ADJ;INDF;FEM;SG
تحریری	scris	تحریری	scris	ADJ	N;INDF;MASC;SG
تحریری	scrise	تحریری	scrie	ADJ	V;IND;SG;3;PST;FIN
تحریری	documentar	تحریری	documentar	ADJ	N;INDF;MASC;SG
تحریری	documentare	تحریری	documentare	ADJ	N;INDF;FEM;PL
تحریری	documentarul	تحریری	documentar	ADJ	N;DEF;MASC;SG
تحریز	apararea	تحریز	aparare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریز	apărarea	تحریز	apărare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریز	apărare	تحریز	apărare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریز	aparare	تحریز	aparare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریص	incitarea	تحریص	incitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	stimulare	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریص	stimularea	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	incitarea	تحریص	incitare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	ispită	تحریص	ispita	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریص	ispita	تحریص	ispita	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریص	stimulare	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریص	stimularea	تحریص	stimulare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریف	anagramă	تحریف	anagramă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریفات	modificari	تحریف	modificare	N;NOM;MASC;PL;3	
تحریفات	abaterile	تحریف	abatere	N;NOM;MASC;PL;3	N;DEF;FEM;PL
تحریق	ard	تحریق	arde	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تحریق	ardere	تحریق	ardere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریق	arzând	تحریق	arde	PROPN;NOM;MASC;SG;3	V;V.MSDR
تحریق	ardere	تحریق	ardere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریق	combustie	تحریق	combustie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	sugestia	تحریک	sugestie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریک	sugestie	تحریک	sugestie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	propunere	تحریک	propunere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	propunerea	تحریک	propunere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریک	incitare	تحریک	incitare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	încurajări	تحریک	încurajare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تحریک	încurajare	تحریک	încurajare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریک	încurajarea	تحریک	încurajare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	onoare	تحریم	onoare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریم	onoarea	تحریم	onoare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	interdicția	تحریم	interdicție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	interzicerea	تحریم	interzicere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحریم	interdicție	تحریم	interdicție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحریم	glorificare	تحریم	glorificare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحسین	aprecierea	تحسین	apreciere	ADJ	N;DEF;FEM;SG
تحسین	apreciere	تحسین	apreciere	ADJ	N;INDF;FEM;SG
تحسین	aclamare	تحسین	aclamare	ADJ	N;INDF;FEM;SG
تحسین	noroc	تحسین	noroc	ADJ	N;INDF;MASC;SG
تحسین	aplauzele	تحسین	aplauză	ADJ	N;DEF;FEM;PL
تحسین	aplauze	تحسین	aplauze	ADJ	N;INDF;FEM;PL
تحشُّم	splendoare	تحشُّم	splendor	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحشُّم	glorie	تحشُّم	glorie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحشُّم	glory	تحشُّم	glory	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحشیہ	adnotare	تحشیہ	adnotare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیر	înconjurătoare	تحصیر	înconjurător	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM
تحصیر	încercuirea	تحصیر	încercuire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	învățare	تحصیل	învățare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colectie	تحصیل	colectie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colecţie	تحصیل	colecţie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colecţia	تحصیل	colechie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	colecție	تحصیل	colecție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colectare	تحصیل	colectare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیل	colecția	تحصیل	colecție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	achiziția	تحصیل	achiziție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصیل	achiziție	تحصیل	achiziție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصیلات	achizițiile	تحصیل	achiziție	N;NOM;MASC;PL;3	N;DEF;FEM;PL
تحصین	adăpost	تحصین	adăpost	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحصین	adapost	تحصین	adapost	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحصین	adăpostul	تحصین	adăpost	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تحصین	refugiu	تحصین	refugiu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تحصین	refugiul	تحصین	refugiu	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تحصین	fortificare	تحصین	fortificare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصین	protecție	تحصین	protecție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحصین	protecția	تحصین	protecție	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحصین	protectie	تحصین	protectie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	securitate	تحفُّظ	securitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	securitatea	تحفُّظ	securitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	pază	تحفُّظ	pază	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	paza	تحفُّظ	pază	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	conservarea	تحفُّظ	conservare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	conservare	تحفُّظ	conservare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	protecție	تحفُّظ	protecție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظ	protecția	تحفُّظ	protecție	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحفُّظ	protectie	تحفُّظ	protectie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحفُّظاتی	conservant	تحفُّظاتی	conservant	ADJ;NOM	N;INDF;MASC;SG
تحفُّظاتی	conservatori	تحفُّظاتی	conservator	ADJ;NOM	N;INDF;MASC;PL
تُحفگی	raritate	تُحفگی	raritate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُحفگی	excelenţă	تُحفگی	excelenţă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُحفگی	excelență	تُحفگی	excelență	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُحفگی	elegantă	تُحفگی	elegant	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تُحفگی	eleganta	تُحفگی	elegant	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تُحفہ	rari	تُحفہ	rar		ADJ;INDF;MASC;PL
تُحفہ	rar	تُحفہ	rar		ADV
تُحفہ	rară	تُحفہ	rar		ADJ;INDF;FEM;SG
تُحفہ	rare	تُحفہ	rar		ADJ;INDF;FEM;PL
تُحفہ	rara	تُحفہ	rar		ADJ;DEF;FEM;SG
تُحفہ	cadou	تُحفہ	cadou		N;INDF;MASC;SG
تُحفہ	prezente	تُحفہ	prezent		V;IND;PL;3;PRS;FIN
تُحفہ	prezentul	تُحفہ	prezent		N;DEF;MASC;SG
تُحفہ	prezent	تُحفہ	prezent		N;INDF;MASC;SG
تُحفہ	prezentă	تُحفہ	prezent		ADJ;INDF;FEM;SG
تُحفہ	cadou	تُحفہ	cadou		N;INDF;MASC;SG
تُحفہ	cadoul	تُحفہ	cadou		N;DEF;MASC;SG
تحقُّق	certitudinea	تحقُّق	certitudine	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقُّق	certitudine	تحقُّق	certitudine	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحقیر	insulta	تحقیر	insulta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	insultă	تحقیر	insulta	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحقیر	insulta	تحقیر	insulta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	insultă	تحقیر	insulta	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحقیر	umilirea	تحقیر	umilire	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیر	umilire	تحقیر	umilire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحقیرانہ	insultător	تحقیرانہ	insultător	ADJ	N;INDF;MASC;SG
تحقیرانہ	insultă	تحقیرانہ	insulta	ADJ	N;INDF;FEM;SG
تحقیق	cercetari	تحقیق	cercetar	N;NOM;MASC;SG;3	
تحقیق	cercetări	تحقیق	cercetare	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تحقیق	cercetare	تحقیق	cercetare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحقیق	cercetarea	تحقیق	cercetare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیق	adevarul	تحقیق	adevar	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحقیق	adevărul	تحقیق	adevăr	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تحقیق	verificarea	تحقیق	verificare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحقیق	verificare	تحقیق	verificare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحقیقی	sigur	تحقیقی	sigur	ADJ	ADV
تحقیقی	anumite	تحقیقی	anumit	ADJ	PRO;FEM;PL;3
تحکُّم	autoritate	تحکُّم	autoritate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحکُّم	autoritatea	تحکُّم	autoritate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحکیم	arbitraj	تحکیم	arbitraj		N;INDF;MASC;SG
تحلُّل	descompunerea	تحلُّل	descompunere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحلُّل	descompunere	تحلُّل	descompunere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحلُّل	dezintegrare	تحلُّل	dezintegrare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحلیل	digestie	تحلیل	digestie	ADJ	N;INDF;FEM;SG
تحلیل	asimilare	تحلیل	asimilare	ADJ	N;INDF;FEM;SG
تحلیل	disiparea	تحلیل	disipare	ADJ	N;DEF;FEM;SG
تحلیل	analize	تحلیل	analiză	ADJ	N;INDF;FEM;PL
تحلیل	analiză	تحلیل	analiză	ADJ	N;INDF;FEM;SG
تحلیل	analiza	تحلیل	analiză	ADJ	N;DEF;FEM;SG
تحلیل	digestie	تحلیل	digestie	ADJ	N;INDF;FEM;SG
تحلیل	dizolvare	تحلیل	dizolvare	ADJ	N;INDF;FEM;SG
تحلیل	dizolvarea	تحلیل	dizolvare	ADJ	N;DEF;FEM;SG
تحلیل	asimilare	تحلیل	asimilare	ADJ	N;INDF;FEM;SG
تحلیل	disiparea	تحلیل	disipare	ADJ	N;DEF;FEM;SG
تحلیل	analize	تحلیل	analiză	ADJ	N;INDF;FEM;PL
تحلیل	analiză	تحلیل	analiză	ADJ	N;INDF;FEM;SG
تحلیل	analiza	تحلیل	analiză	ADJ	N;DEF;FEM;SG
تحلیلی	analitic	تحلیلی	analitic	ADJ	ADV
تحمُّل	răbdare	تحمُّل	răbdare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحمُّل	rabdare	تحمُّل	rabdare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحمیل	încarc	تحمیل	încarc	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
تحمیل	încărcare	تحمیل	încărcare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحمیل	incarcare	تحمیل	incarcare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحوُّر	furia	تحوُّر	furie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحوُّر	mânia	تحوُّر	mânia	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحوُّر	furie	تحوُّر	furie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحوُّر	mânie	تحوُّر	mânie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحوُّر	graba	تحوُّر	grab	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحوُّل	apostazie	تحوُّل	apostazie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحویل	depunere	تحویل	depunere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحویل	incredere	تحویل	incredere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحویل	încredere	تحویل	încredere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحویل	custodia	تحویل	custodie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحویل	custodie	تحویل	custodie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحویل	îngrijire	تحویل	îngrijire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحویل	ingrijire	تحویل	ingrijire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحویل	grija	تحویل	grijă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحویل	capitala	تحویل	capitală	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تحویل	capitală	تحویل	capitală	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تحیّت	urare	تحیّت	urare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحیُّر	uimire	تحیُّر	uimire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحیُّر	uimirea	تحیُّر	uimire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحیُّر	minunea	تحیُّر	minunie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تحیُّر	mirare	تحیُّر	mirare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تحیُّر	minune	تحیُّر	minune	PROPN;NOM;MASC;SG;3	
تحیُّر	wonder	تحیُّر	wonder	PROPN;NOM;MASC;SG;3	PROPN
تخاطُب	adresă	تخاطُب	adresa	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخاطُب	adresa	تخاطُب	adresă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخالُف	opoziția	تخالُف	opoziție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخالُف	opozitie	تخالُف	opozitie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخالُف	opoziție	تخالُف	opoziție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخبیط	nebunie	تخبیط	nebunie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخبیط	nebunia	تخبیط	nebunia	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تخت	takht	تخت	takht	N;NOM;MASC;SG;3	
تخت	monarhiei	تخت	monarhie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخت	monarhie	تخت	monarhie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخت	monarhia	تخت	monarhie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخت	tronul	تخت	tron	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تخت	tron	تخت	tron	N;NOM;MASC;SG;3	
تختہ	tablă	تختہ	tablă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تختہ	bancă	تختہ	bancă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تختہ	scândură	تختہ	scândură	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تختہ	tabelul	تختہ	tabel	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تختہ	masă	تختہ	masă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تختہ	masa	تختہ	masă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تختی	tabletă	تختی	tabletă	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تختی	tableta	تختی	tabletă	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تخدیر	anestezia	تخدیر	anestazie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تخدیر	anestezie	تخدیر	anestezie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخدیع	inselat	تخدیع	inselat	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تخدیع	fraude	تخدیع	fraudă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تخدیع	frauda	تخدیع	fraudă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تخدیع	fraudă	تخدیع	fraudă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخریب	subversiune	تخریب	subversiune	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخریب	distrugere	تخریب	distrugere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخریب	distrugerea	تخریب	distrugere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخریب	distrugeri	تخریب	distrugere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تخریب	devastare	تخریب	devastare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخریج	deducerea	تخریج	deducere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخریج	deducere	تخریج	deducere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخشُّع	smerenie	تخشُّع	smerenie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخصیب	fertilizare	تخصیب	fertilizare		N;INDF;FEM;SG
تخصیص	specialitate	تخصیص	specialitate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخصیص	particularitatea	تخصیص	particularitate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخطیط	proiectare	تخطیط	proiectare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخطیط	proiectarea	تخطیط	proiectare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخطیط	demarcare	تخطیط	demarcare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخفیف	reducere	تخفیف	reducere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخفیف	reducerea	تخفیف	reducere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخفیف	reducere	تخفیف	reducere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخفیف	reducerea	تخفیف	reducere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلُّف	întârziere	تخلُّف	întârziere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلُّق	adaptabilitatea	تخلُّق	adaptabilitate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلُّل	discordie	تخلُّل	discordie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلُّل	perturbare	تخلُّل	perturbare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلُّل	disensiuni	تخلُّل	disensiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تخلیص	clearance	تخلیص	clearance		N
تخلیص	eliberare	تخلیص	eliberare		N;INDF;FEM;SG
تخلیص	eliberarea	تخلیص	eliberare		N;DEF;FEM;SG
تخلیص	eliberează	تخلیص	elibera		V;IND;3;PRS;FIN
تخلیص	libertate	تخلیص	libertate		N;INDF;FEM;SG
تخلیص	libertatea	تخلیص	libertate		N;DEF;FEM;SG
تخلیص	freedom	تخلیص	freedom		N;INDF;MASC;SG
تخلیص	economisire	تخلیص	economisire		N;INDF;FEM;SG
تخلیص	salvarea	تخلیص	salvare		N;DEF;FEM;SG
تخلیط	amestecarea	تخلیط	amestecare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلیط	amestecare	تخلیط	amestecare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیط	amestecarea	تخلیط	amestecare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلیط	amestecare	تخلیط	amestecare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیف	dezacord	تخلیف	dezacord	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تخلیف	opoziția	تخلیف	opoziție	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلیف	opozitie	تخلیف	opozitie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیف	opoziție	تخلیف	opoziție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	inventie	تخلیق	inventie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	producere	تخلیق	producere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	producție	تخلیق	producție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	producția	تخلیق	producție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلیق	productie	تخلیق	productie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	inventie	تخلیق	inventie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	producere	تخلیق	producere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	producție	تخلیق	producție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	producția	تخلیق	producție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلیق	productie	تخلیق	productie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	crearea	تخلیق	creare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلیق	creatie	تخلیق	creatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیق	creare	تخلیق	creare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیقی	creatie	تخلیقی	creatie	ADJ	N;INDF;FEM;SG
تخلیہ	intimitate	تخلیہ	intimitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیہ	confidențialitate	تخلیہ	confidențialitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیہ	confidențialitatea	تخلیہ	confidențialitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تخلیہ	singurătate	تخلیہ	singurătate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تخلیہ	singurătatea	تخلیہ	singurătate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تُخم	ou	تُخم	ou		N;INDF;MASC;SG
تُخم	oul	تُخم	ou		N;DEF;MASC;SG
تُخم	origine	تُخم	origine		N;INDF;FEM;SG
تُخم	originea	تُخم	origine		N;DEF;FEM;SG
تُخم	sperma	تُخم	spermă		N;DEF;FEM;SG
تُخم	spermă	تُخم	spermă		N;INDF;FEM;SG
تُخم	semințe	تُخم	sămânță		N;INDF;FEM;PL
تُخم	sămânță	تُخم	sămânță		N;INDF;FEM;SG
تُخمہ	origine	تُخمہ	origine	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُخمہ	originea	تُخمہ	origine	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تُخمہ	naștere	تُخمہ	naștere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُخمہ	nastere	تُخمہ	nastere	PROPN;NOM;MASC;SG;3	
تُخمہ	naşterea	تُخمہ	naștere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تُخمہ	indigestie	تُخمہ	indigestie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تُخمہ	lăcomia	تُخمہ	lăcomie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
