что	hva	что	hva	PRO;NOM	N;INDF;NEUT;SG
продукция	produktene	продукция	produkt	N;INAN;NOM;FEM;SG	N;DEF;FEM;PL
напрямую	direkte	напрямую	direkte	ADV	ADJ;INDF;NEUT;SG
созданные	opprettes	создать	opprettes	V;PFV;NOM;PL;PST;V.PTCP;PASS	N;INDF;MASC;SG
созданные	opprettet	создать	opprett	V;PFV;NOM;PL;PST;V.PTCP;PASS	N;INDF;NEUT;SG
созданные	skapt	создать	skape	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
созданные	laga	создать	lage	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
ракет	missiler	ракета	missil	N;INAN;GEN;FEM;PL	N;INDF;MASC;SG
ракет	raketter	ракета	raketter	N;INAN;GEN;FEM;PL	N;INDF;MASC;SG
начато	påbegynte	начать	påbegynte	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PL
начато	påbegynt	начать	påbegynt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
начато	innviet	начать	innvi	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;INDF;NEUT;SG
начато	started	начать	started	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;INDF;MASC;SG
начато	begynt	начать	begynne	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
начато	startet	начать	start	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;DEF;NEUT;SG
начато	starta	начать	starte	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
начато	begynt	начать	begynne	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
детали	detaljer	деталь	detaljer	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
андре	andre	андре	annan	N;INAN;NOM;MASC;SG	DET;PL
высоко	high	высоко	high	ADV	N
высоко	rus	высоко	rus	ADV	N;INDF;MASC;SG
высоко	høy	высоко	høy	ADV	N;INDF;MASC;SG
высоко	høyt	высоко	høyt	ADV	N;INDF;NEUT;SG
высоко	høgt	высоко	høg	ADV	ADJ;INDF;NEUT;SG
заканчивается	avsluttes	заканчиваться	avsluttes	V;IPFV;IND;SG;3;PRS;FIN;MID	N;INDF;MASC;SG
пятый	fifth	пятый	fifth	ADJ;NOM;MASC;SG	N
попытался	prøvd	пытаться	prøve	V;PFV;MASC;IND;SG;PST;FIN;MID	ADJ;INDF;NEUT;SG;V.PTCP
попытался	forsøkt	пытаться	forsøkje	V;PFV;MASC;IND;SG;PST;FIN;MID	ADJ;INDF;SG;V.PTCP
запрет	forby	запрет	forby	N;INAN;NOM;MASC;SG	V;NFIN
союзников	allierte	союзник	alliere	N;ANIM;GEN;MASC;PL	ADJ;PL;V.PTCP
замену	erstatter	замена	erstatter	N;INAN;ACC;FEM;SG	N;INDF;FEM;PL
передача	overføre	передача	overføre	N;INAN;NOM;FEM;SG	V;NFIN
передача	sender	передача	sende	N;INAN;NOM;FEM;SG	V;IND;PRS;FIN
передача	overfører	передача	overføre	N;INAN;NOM;FEM;SG	V;IND;PRS;FIN
признал	anerkjent	признать	anerkjent	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;SG;V.PTCP
признал	innlagt	признать	innlagd	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;NEUT;SG
журналисты	journalister	журналист	journalister	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
посмотрите	titt	смотреть	titt	V;PFV;IMP;PL;2;FIN;ACT	N;INDF;MASC;SG
посмотрите	look	смотреть	look	V;PFV;IMP;PL;2;FIN;ACT	N;INDF;MASC;SG
посмотрите	se	смотреть	se	V;PFV;IMP;PL;2;FIN;ACT	
желательно	fortrinnsvis	желательный	fortrinnsvis	ADJ;NEUT;SG	N;INDF;MASC;SG
желательно	helst	желательный	helst	ADJ;NEUT;SG	ADV
желательно	ønskelig	желательный	ønskelig	ADJ;NEUT;SG	N;INDF;MASC;SG
шведский	svenske	шведский	svensk	ADJ;NOM;MASC;SG	ADJ;PL
шведский	svensk	шведский	svensk	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
малые	lite	малый	lite	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
малые	small	малый	small	ADJ;NOM;PL	N;INDF;NEUT;SG
малые	smått	малый	liten	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
малые	liten	малый	liten	ADJ;NOM;PL	ADJ;INDF;MASC;SG
взрослых	voksne	взрослый	voksne	N;ANIM;GEN;MASC;PL	N;INDF;NEUT;SG
взрослых	voksen	взрослый	voks	N;ANIM;GEN;MASC;PL	ADJ;INDF;SG
взрослых	voksent	взрослый	voksent	N;ANIM;GEN;MASC;PL	N;INDF;MASC;SG
взрослых	voksne	взрослый	voksne	N;ANIM;GEN;MASC;PL	N;INDF;NEUT;SG
американские	amerikaner	американский	amerikan	ADJ;NOM;PL	N;INDF;MASC;PL
американские	american	американский	american	ADJ;NOM;PL	N
американские	amerikansk	американский	amerikansk	ADJ;NOM;PL	ADJ;INDF;SG
художественных	kunstnerisk	художественный	kunstnerisk	ADJ;GEN;PL	ADJ;INDF;NEUT;SG
опубликована	utgitt	опубликовать	utgitt	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
опубликована	publisert	опубликовать	publisere	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
кости	bones	кость	bones	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
больницы	sykehus	больница	sykehus	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
файлы	arkiv	файл	arkiv	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
волков	ulver	волк	ulver	N;ANIM;GEN;MASC;PL	N;INDF;FEM;SG
волков	volkov	волк	volkov	N;ANIM;GEN;MASC;PL	N;INDF;MASC;SG
создатель	skaper	создатель	skape	N;ANIM;NOM;MASC;SG	V;IND;PRS;FIN
создатель	skaper	создатель	skape	N;ANIM;NOM;MASC;SG	V;IND;PRS;FIN
играли	spilt	играть	spile	V;IPFV;IND;PL;PST;FIN;ACT	N;INDF;NEUT;SG
доказать	beviser	доказать	bevise	V;PFV;NFIN;ACT	N;INDF;FEM;PL
наше	våre	наш	vår	DET;NOM;NEUT;SG	PRO;PL
наше	vår	наш	vår	DET;NOM;NEUT;SG	PRO;MASC;SG
наше	vårt	наш	vår	DET;NOM;NEUT;SG	PRO;NEUT;SG
наше	våre	наш	vår	DET;NOM;NEUT;SG	PRO;PL
наше	vårt	наш	vår	DET;NOM;NEUT;SG	PRO;NEUT;SG
безработных	arbeidsløs	безработный	arbeidsløs	N;ANIM;GEN;MASC;PL	N;INDF;MASC;SG
безработных	arbeidsledig	безработный	arbeidsledig	N;ANIM;GEN;MASC;PL	ADJ;INDF;NEUT;SG
безработных	arbeidsledige	безработный	arbeidsledig	N;ANIM;GEN;MASC;PL	ADJ;PL
символов	tegn	символ	tegn	N;INAN;GEN;MASC;PL	N;INDF;NEUT;SG
широкий	wide	широкий	wide	ADJ;NOM;MASC;SG	N
широкий	bred	широкий	bred	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
широкий	bred	широкий	bred	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
широкий	brede	широкий	brede	ADJ;NOM;MASC;SG	N;INDF;NEUT;SG
выдающиеся	enestående	выдающийся	enestående	ADJ;NOM;PL	N;INDF;MASC;SG
выдающиеся	fremragende	выдающийся	fremragende	ADJ;NOM;PL	N;INDF;FEM;SG
определяет	avgjør	определять	avgjør	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
сестры	søstre	сестра	søstre	N;ANIM;NOM;FEM;PL	ADJ;PL
снизу	nederst	снизу	nederst	ADV	N;INDF;MASC;SG
снизу	bottom	снизу	bottom	ADV	N;INDF;MASC;SG
снизу	bunnen	снизу	bunn	ADV	N;DEF;MASC;SG
снизу	bunn	снизу	bunne	ADV	N;INDF;MASC;SG
слабо	svak	слабо	svak	ADV	ADJ;INDF;NEUT;SG
слабо	svakt	слабо	svak	ADV	ADJ;INDF;NEUT;SG
слабо	svake	слабо	svak	ADV	ADJ;PL
сложных	kompleks	сложный	kompleks	ADJ;GEN;PL	ADJ;INDF;NEUT;SG
сложных	utfordrende	сложный	utfordrende	ADJ;GEN;PL	N;INDF;MASC;SG
каждому	hver	каждый	hver	DET;DAT;MASC;SG	
каждому	hvert	каждый	hvert	DET;DAT;MASC;SG	
ремонт	reparere	ремонт	reparere	N;INAN;NOM;MASC;SG	V;NFIN
экономические	økonomisk	экономический	økonomisk	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
термины	betingelser	термин	betingelse	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
программирования	programmering	программирование	programmering	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
группировки	fraksjoner	группировка	fraksjon	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
группировки	gruppering	группировка	gruppering	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
лука	luka	лук	luke	N;INAN;NOM;MASC;SG	ADJ;INDF;SG;V.PTCP
центры	sentre	центр	senter	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
включена	aktivert	включить	aktivere	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
усилия	innsats	усилие	innsats	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
усилия	anstrengelser	усилие	anstrengelse	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
усилия	innsats	усилие	innsats	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
усилия	anstrengelse	усилие	anstrengelse	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
казни	utførelse	казнь	utførels	N;INAN;NOM;FEM;PL	ADJ;SG
казни	henrettelse	казнь	henrettelse	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
казни	henrettelser	казнь	henrettelse	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
остаться	opphold	остаться	opphold	V;PFV;NFIN;MID	ADJ;INDF;NEUT;SG
остаться	stay	остаться	stay	V;PFV;NFIN;MID	N
отказаться	avslå	отказаться	avslå	V;PFV;NFIN;MID	N;INDF;MASC;SG
отказаться	nekter	отказаться	nekter	V;PFV;NFIN;MID	N;INDF;FEM;PL
правка	redigere	правка	redigere	N;INAN;NOM;FEM;SG	V;NFIN
правка	rediger	правка	redig	N;INAN;NOM;FEM;SG	N;INDF;MASC;PL
отрасли	industries	отрасль	industries	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
отрасли	industrier	отрасль	industri	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
отрасли	bransjer	отрасль	bransje	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
честно	ærlig	честно	ærlig	ADV	ADJ;INDF;NEUT;SG
честно	ærlige	честно	ærlig	ADV	ADJ;PL
честно	ærlig	честно	ærlig	ADV	ADJ;INDF;NEUT;SG
издан	utstedt	издать	utstedje	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
ярко	bright	ярко	bright	ADV	N;INDF;SG
ярко	lyse	ярко	lyse	ADV	ADJ;PL
племени	stamme	племя	stam	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
кристиан	kristen	кристианин	kristen	N;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
внутренние	intern	внутренний	intern	ADJ;NOM;PL	ADJ;INDF;SG
внутренние	internt	внутренний	intern	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
найдены	funnet	найти	finne	V;PFV;PL;PST;V.PTCP;PASS	N;DEF;NEUT;SG
найдены	funne	найти	finne	V;PFV;PL;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
переводы	oversettelser	перевод	oversettelse	N;INAN;NOM;MASC;PL	N;INDF;FEM;SG
получение	får	получение	få	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN
получение	henter	получение	hente	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN
получение	mottar	получение	motte	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN
опубликован	utgitt	опубликовать	utgitt	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
опубликован	publisert	опубликовать	publisere	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
красное	rødt	красный	rødt	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
красное	rød	красный	rød	ADJ;NOM;NEUT;SG	N;INDF;NEUT;SG
красное	red	красный	red	ADJ;NOM;NEUT;SG	N
отправил	sendt	отправить	sende	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;NEUT;SG;V.PTCP
строки	lines	строка	line	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
строки	replikker	строка	replikker	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
ужасов	grusomheter	ужас	grusomheter	N;INAN;GEN;MASC;PL	N;INDF;NEUT;SG
пар	parene	пар	pare	N;INAN;NOM;MASC;SG	N;DEF;FEM;PL
никому	nobody	никто	nobody	PRO;DAT	N;INDF;SG
быстрое	rapid	быстрый	rapid	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
батареи	batteri	батарея	batteri	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
батареи	battery	батарея	battery	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
батареи	batteriet	батарея	batterium	N;INAN;NOM;FEM;PL	N;DEF;NEUT;SG
батареи	batterier	батарея	batterium	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
максимально	maksimere	максимально	maksimere	ADV	V;NFIN
максимально	maksimer	максимально	maksimer	ADV	N;INDF;MASC;SG
основанный	grunnlagt	основать	grunnleggje	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
основанный	stiftet	основать	stift	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	N;DEF;NEUT;SG
сталина	stalin	сталин	stalin	N;ANIM;ACC;MASC;SG	PROPN
кул	kool	куло	kool		N;INDF;MASC;SG
документ	dokumentere	документ	dokumentere	N;INAN;NOM;MASC;SG	V;NFIN
леди	damer	леди	dame	N;ANIM;NOM;FEM;SG	N;INDF;FEM;PL
единого	unified	единый	unifi	ADJ;GEN;MASC;SG	N;INDF;MASC;SG
единого	forent	единый	forent	ADJ;GEN;MASC;SG	N;INDF;MASC;SG
иск	saksøkt	иск	saksøkje	N;INAN;NOM;MASC;SG	ADJ;INDF;SG;V.PTCP
короткие	kort	короткий	kort	ADJ;NOM;PL	N;INDF;NEUT;SG
короткие	short	короткий	shor	ADJ;NOM;PL	N;INDF;SG
часы	åpningstid	часы	åpningstid	N;INAN;NOM;MASC;PL	N;INDF;FEM;SG
часы	watch	часы	watch	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
часы	armbåndsur	часы	armbåndsur	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
часы	klokke	часы	klokke	N;INAN;NOM;MASC;PL	N;INDF;FEM;SG
слегка	litt	слегка	litt	ADV	ADJ;INDF;NEUT;SG
астероидов	asteroider	астероид	asteroid	N;INAN;GEN;MASC;PL	N;INDF;MASC;SG
построить	bygge	строить	bygge	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
построить	bygg	строить	bygg	V;PFV;NFIN;ACT	N;INDF;NEUT;PL
иллюстрации	illustrasjoner	иллюстрация	illustrasjon	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
иллюстрации	illustrasjon	иллюстрация	illustrasjon	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
флаги	flagg	флаг	flagg	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
серьёзно	alvorlig	серьёзно	alvorlig	ADV	ADJ;INDF;NEUT;SG
серьёзно	seriøst	серьёзно	seriøs	ADV	ADJ;INDF;NEUT;SG
наша	våre	наш	vår	DET;NOM;FEM;SG	PRO;PL
наша	vår	наш	vår	DET;NOM;FEM;SG	PRO;MASC;SG
наша	vårt	наш	vår	DET;NOM;FEM;SG	PRO;NEUT;SG
наша	våre	наш	vår	DET;NOM;FEM;SG	PRO;PL
наша	vårt	наш	vår	DET;NOM;FEM;SG	PRO;NEUT;SG
ночи	night	ночь	night	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
ночи	kveld	ночь	kveld	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
ночи	natt	ночь	natt	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
запросы	henvendelser	запрос	henvendelse	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
запросы	henvendelser	запрос	henvendelse	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
рисунок	tegner	рисунок	tegn	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
блокировка	blokkerer	блокировка	blokkere	N;INAN;NOM;FEM;SG	V;IND;PRS;FIN
блокировка	blokkere	блокировка	blokkere	N;INAN;NOM;FEM;SG	V;NFIN
блокировка	blokker	блокировка	blokke	N;INAN;NOM;FEM;SG	N;INDF;FEM;PL
блокировка	blokkere	блокировка	blokkere	N;INAN;NOM;FEM;SG	V;NFIN
новосибирск	novosibirsk	новосибирск	novosibirsk	N;INAN;NOM;MASC;SG	ADJ;INDF;NEUT;SG
записки	notat	записка	notat	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
записки	notater	записка	notat	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
чтения	leser	чтение	lese	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
чтения	reading	чтение	reading	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
чтения	lesning	чтение	lesning	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
чтения	lesing	чтение	lesing	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
расширения	utvider	расширение	utvide	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN
расширения	utvide	расширение	utvide	N;INAN;NOM;NEUT;SG	V;NFIN
расширения	utvider	расширение	utvide	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN
расширения	utvide	расширение	utvide	N;INAN;NOM;NEUT;SG	V;NFIN
характеристика	karakteristisk	характеристика	karakteristisk	N;INAN;NOM;FEM;SG	ADJ;INDF;NEUT;SG
эмиграции	emigrasjon	эмиграция	emigrasjon	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
прекрасно	herlig	прекрасно	herlig	ADV	ADJ;INDF;NEUT;SG
прекрасно	nydelig	прекрасно	nydelig	ADV	ADJ;INDF;NEUT;SG
прекрасно	nydelige	прекрасно	nydelig	ADV	ADJ;PL
пытались	prøvd	пытаться	prøve	V;IPFV;IND;PL;PST;FIN;MID	ADJ;INDF;NEUT;SG;V.PTCP
пытались	forsøkt	пытаться	forsøkje	V;IPFV;IND;PL;PST;FIN;MID	ADJ;INDF;SG;V.PTCP
критике	kritiserte	критика	kritisere	N;INAN;DAT;FEM;SG	ADJ;PL;V.PTCP
критике	kritisert	критика	kritisere	N;INAN;DAT;FEM;SG	ADJ;INDF;SG;V.PTCP
красных	reds	красный	reds	ADJ;GEN;PL	N;INDF;MASC;SG
лечение	behandlinger	лечение	behandling	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
рабочие	arbeidere	рабочий	arbeidere	N;ANIM;NOM;MASC;PL	N;INDF;FEM;SG
сказки	tales	сказка	tales	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
признать	medgi	признать	medgi	V;PFV;NFIN;ACT	N;INDF;MASC;SG
значительный	betydelig	значительный	betydelig	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
опубликовано	publisert	опубликовать	publisere	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
опубликовано	utgitt	опубликовать	utgitt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
опубликовано	publisert	опубликовать	publisere	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
нормы	standarden	норма	standard	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
нормы	norm	норма	norm	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
запрещено	forbudte	запретить	forbude	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PL;V.PTCP
запрещено	forbudt	запретить	forbude	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG
запрещено	forbudt	запретить	forbude	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG
запрещено	forbudte	запретить	forbude	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PL;V.PTCP
запрещено	bannlyst	запретить	bannlyse	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
запрещено	utestengt	запретить	utestengje	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG
запрещено	forbudt	запретить	forbude	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG
запрещено	forbød	запретить	forbød	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;INDF;MASC;SG
скульптуры	skulptur	скульптура	skulptur	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
скульптуры	skulpturen	скульптура	skulptur	N;INAN;NOM;FEM;PL	N;DEF;MASC;SG
скульптуры	skulpturer	скульптура	skulpture	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
скульптуры	skulpturer	скульптура	skulpture	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
местное	lokale	местный	lokal	ADJ;NOM;NEUT;SG	ADJ;PL
местное	local	местный	local	ADJ;NOM;NEUT;SG	N
офицеры	offiserer	офицер	offisere	N;ANIM;NOM;MASC;PL	V;IND;PRS;FIN
офицеры	konstabler	офицер	konstable	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
рас	ras	раса	ras	N;INAN;GEN;FEM;PL	N;INDF;NEUT;SG
текущий	gjeldende	текущий	gjeldende	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
текущий	nåværende	текущий	nåværende	ADJ;NOM;MASC;SG	N;INDF;NEUT;SG
чистая	rein	чистый	rein	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
чистая	ren	чистый	ren	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
чистая	rydde	чистый	rydde	ADJ;NOM;FEM;SG	V;NFIN
чистая	rent	чистый	rent	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
чистая	pur	чистый	pur	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
чистая	ren	чистый	ren	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
чистая	rent	чистый	rent	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
чистая	pure	чистый	pure	ADJ;NOM;FEM;SG	N
христианство	kristen	христианство	kristen	N;INAN;NOM;NEUT;SG	ADJ;INDF;MASC;SG
значимых	meningsfull	значимый	meningsfull	ADJ;GEN;PL	ADJ;INDF;NEUT;SG
значимых	meningsfylt	значимый	meningsfylt	ADJ;GEN;PL	ADJ;INDF;NEUT;SG
папы	fedre	папа	fedre	N;ANIM;ACC;MASC;SG	ADJ;CMPR
папы	fedrene	папа	far	N;ANIM;ACC;MASC;SG	N;DEF;FEM;PL
катастрофы	katastrofe	катастрофа	katastrofe	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
специалисты	profesjonelle	специалист	profesjonell	N;ANIM;NOM;MASC;PL	ADJ;PL
специалисты	proffer	специалист	proffer	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
пород	avler	порода	avler	N;INAN;GEN;FEM;PL	N;INDF;MASC;SG
смотреть	watch	смотреть	watch	V;IPFV;NFIN;ACT	N;INDF;MASC;SG
ядра	kjerne	ядро	kjerne	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
английская	engelsk	английский	engelsk	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
занимают	occupy	занимать	occupy	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;INDF;MASC;SG
колумбия	columbia	колумбия	columbi	N;INAN;NOM;FEM;SG	PROPN
