категория	kategorien	категория	kategorien	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
соответствующих	angemessene	соответствовать	angemessen	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
соответствующих	geeignet	соответствовать	geeignet	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
соответствующих	angemessen	соответствовать	angemessen	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
соответствующих	angemessener	соответствовать	angemessen	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
соответствующих	geeignete	соответствовать	geeignet	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
соответствующих	relevant	соответствовать	relevant	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
соответствующих	relevante	соответствовать	relevant	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
соответствующих	relevanter	соответствовать	relevant	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
соответствующих	einschlägigen	соответствовать	einschlägig	V;IPFV;GEN;PL;PRS;V.PTCP;ACT	ADJ
сферы	kugeln	сфера	kugeln	N;INAN;NOM;FEM;PL	V;NFIN
важных	wichtige	важный	wichtig	ADJ;GEN;PL	ADJ;NOM;FEM;PL
важных	wichtiges	важный	wichtig	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
степан	stepan	степанный	stepan	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
степан	stjepan	степанный	stjepan	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
двадцать	twenty	двадцать	twenty	NUM;NOM	PROPN;NOM;SG
диска	scheibe	диск	scheiben	N;INAN;GEN;MASC;SG	
диска	disc	диск	disc	N;INAN;GEN;MASC;SG	
горе	kummer	горе	kumm	N;INAN;NOM;NEUT;SG	
горе	schmerz	горе	schmerz	N;INAN;NOM;NEUT;SG	PROPN
горе	trauer	горе	trau	N;INAN;NOM;NEUT;SG	ADJ
горе	wehe	горе	wehen	N;INAN;NOM;NEUT;SG	
горе	weh	горе	weh	N;INAN;NOM;NEUT;SG	
горе	kummer	горе	kumm	N;INAN;NOM;NEUT;SG	
горе	leid	горе	leid	N;INAN;NOM;NEUT;SG	
горе	trauer	горе	trau	N;INAN;NOM;NEUT;SG	ADJ
принцесса	princess	принцесса	princess	N;ANIM;NOM;FEM;SG	PROPN;NOM;NEUT;SG
принцесса	fürstin	принцесса	fürstin	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
принцесса	prinzessinnen	принцесса	prinzessinnen	N;ANIM;NOM;FEM;SG	N;NOM;FEM;PL
горных	berge	горный	bergen	ADJ;GEN;PL	
горных	berg	горный	berg	ADJ;GEN;PL	PROPN;NOM;MASC;SG
горных	gebirge	горный	gebirge	ADJ;GEN;PL	N
горных	bergwelt	горный	bergwelen	ADJ;GEN;PL	V;IND;SG;3;PRS;FIN
спортивный	sportliche	спортивный	sportlich	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
спортивный	athletic	спортивный	athletic	ADJ;NOM;MASC;SG	
спортивный	sportliche	спортивный	sportlich	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
реже	seltener	редко	selten	ADV;CMPR	ADJ
колумбии	kolumbianische	колумбия	kolumbianisch	N;INAN;NOM;FEM;PL	ADJ;NOM;FEM;PL
колумбии	kolumbianischen	колумбия	kolumbianisch	N;INAN;NOM;FEM;PL	ADJ;NOM;MASC;PL
колумбии	kolumbien	колумбия	kolumbien	N;INAN;NOM;FEM;PL	PROPN;NOM;NEUT;SG
таблицы	tabelle	таблица	tabell	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
таблицы	tafeln	таблица	tafeln	N;INAN;NOM;FEM;PL	
таблицы	tische	таблица	tischen	N;INAN;NOM;FEM;PL	ADJ
таблицы	tabellen	таблица	tabell	N;INAN;NOM;FEM;PL	V;NFIN
таблицы	tabellen	таблица	tabell	N;INAN;NOM;FEM;PL	V;NFIN
подготовка	vorbereitungen	подготовка	vorbereitungen	N;INAN;NOM;FEM;SG	V
подготовка	schulungen	подготовка	schulung	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
подготовка	weiterbildung	подготовка	weiterbildung	N;INAN;NOM;FEM;SG	ADJ
подготовка	vorbereitungen	подготовка	vorbereitungen	N;INAN;NOM;FEM;SG	V
подготовка	vorbereiten	подготовка	vorbereiten	N;INAN;NOM;FEM;SG	V;NFIN
подготовка	zubereitungen	подготовка	zubereitung	N;INAN;NOM;FEM;SG	V;NFIN
подготовка	vorbereitungen	подготовка	vorbereitungen	N;INAN;NOM;FEM;SG	V
подготовка	vorarbeiten	подготовка	vorarbeiten	N;INAN;NOM;FEM;SG	V;NFIN
подготовка	präparate	подготовка	präparat	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
доказательства	beweis	доказательство	beweis	N;INAN;NOM;NEUT;PL	
доказательства	beweisen	доказательство	beweisen	N;INAN;NOM;NEUT;PL	V;NFIN
доказательства	nachweise	доказательство	nachweise	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
доказательства	beweismittel	доказательство	beweismittel	N;INAN;NOM;NEUT;PL	
доказательства	nachweise	доказательство	nachweise	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
религия	religion	религия	religion	N;INAN;NOM;FEM;SG	PROPN
религия	religionen	религия	religion	N;INAN;NOM;FEM;SG	N;NOM;PL
буэнос	buenos	буэнос	buenos	ADV	PROPN;NOM;NEUT;SG
хватает	greifer	хватать	greif	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
крылья	schwingen	крыло	schwingen	N;INAN;NOM;NEUT;PL	V;NFIN
крылья	flügel	крыло	flügeln	N;INAN;NOM;NEUT;PL	ADJ
крылья	wings	крыло	wings	N;INAN;NOM;NEUT;PL	PROPN;NOM;SG
крылья	flügeln	крыло	flügeln	N;INAN;NOM;NEUT;PL	
танк	behälter	танк	behälter	N;INAN;NOM;MASC;SG	ADJ
танк	tank	танк	tank	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
танк	panzer	танк	panzer	N;INAN;NOM;MASC;SG	ADJ
танк	tanks	танк	tanks	N;INAN;NOM;MASC;SG	
студия	atelier	студия	atelaur	N;INAN;NOM;FEM;SG	
студия	studio	студия	studio	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
предупреждения	achtung	предупреждение	achtung	N;INAN;NOM;NEUT;PL	
предупреждения	warnhinweis	предупреждение	warnhinweis	N;INAN;NOM;NEUT;PL	
предупреждения	warnung	предупреждение	warnung	N;INAN;NOM;NEUT;PL	N;NOM;SG
предупреждения	ausschreibung	предупреждение	ausschreibung	N;INAN;NOM;NEUT;PL	ADJ
предупреждения	benachrichtigungen	предупреждение	benachrichtigung	N;INAN;NOM;NEUT;PL	V
предупреждения	warnhinweis	предупреждение	warnhinweis	N;INAN;NOM;NEUT;PL	
предупреждения	warnhinweise	предупреждение	warnhinweise	N;INAN;NOM;NEUT;PL	
предупреждения	warnung	предупреждение	warnung	N;INAN;NOM;NEUT;PL	N;NOM;SG
залив	kluft	залив	klufen	N;INAN;NOM;MASC;SG	
залив	golfstaaten	залив	golfstaaten	N;INAN;NOM;MASC;SG	N;NOM;PL
залив	golf	залив	golf	N;INAN;NOM;MASC;SG	
залив	gulf	залив	gulf	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
залив	bucht	залив	buchen	N;INAN;NOM;MASC;SG	ADJ
залив	bay	залив	bay	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
посол	ambassador	посол	ambassador	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
посол	botschafter	посол	botschafter	N;ANIM;NOM;MASC;SG	ADJ
посол	botschafterin	посол	botschafterin	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM
христиан	christlich	христианин	christlich	N;ANIM;GEN;MASC;PL	ADJ
христиан	christliche	христианин	christlich	N;ANIM;GEN;MASC;PL	ADJ;NOM;FEM;PL
христиан	christian	христианин	christian	N;ANIM;GEN;MASC;PL	PROPN;NOM;MASC;SG
христиан	christ	христианин	christ	N;ANIM;GEN;MASC;PL	PROPN
христиан	christen	христианин	christ	N;ANIM;GEN;MASC;PL	
детства	kindheit	детство	kindheit	N;INAN;NOM;NEUT;SG	
ирана	iranischer	иран	iranisch	N;INAN;GEN;MASC;SG	ADJ;NOM;MASC
ирана	iraner	иран	iraner	N;INAN;GEN;MASC;SG	
ирана	iran	иран	iran	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG
ирана	iranischen	иран	iranisch	N;INAN;GEN;MASC;SG	ADJ;ACC;MASC;PL
ирана	iranische	иран	iranisch	N;INAN;GEN;MASC;SG	ADJ;NOM;FEM;PL
полосы	streifen	полоса	streifen	N;INAN;NOM;FEM;PL	V;NFIN
награда	lohn	награда	lohn	N;INAN;NOM;FEM;SG	
награда	belohnen	награда	belohnen	N;INAN;NOM;FEM;SG	V;NFIN
награда	belohnung	награда	belohnung	N;INAN;NOM;FEM;SG	ADJ
награда	ausgezeichnet	награда	auszeichnen	N;INAN;NOM;FEM;SG	V;V.PTCP
награда	award	награда	award	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
выбран	ausgewählten	выбрать	ausgewählt	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
выбран	ausgewählte	выбрать	ausgewählt	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
вдруг	plötzlich	вдруг	plötzlich	ADV	ADJ
вдруг	schlagartig	вдруг	schlagartig	ADV	ADJ
переименование	umbenennen	переименование	umbenennen	N;INAN;NOM;NEUT;SG	V;NFIN
переименование	umbenennung	переименование	umbenennung	N;INAN;NOM;NEUT;SG	ADJ
передач	gänge	передача	gang	N;INAN;GEN;FEM;PL	ADJ
передач	getriebe	передача	getreib	N;INAN;GEN;FEM;PL	
музыкальная	musikinstrumente	музыкальный	musikinstrument	ADJ;NOM;FEM;SG	ADJ;NOM;PL
музыкальная	musical	музыкальный	musical	ADJ;NOM;FEM;SG	
долине	tal	долина	tal	N;INAN;DAT;FEM;SG	N;NOM;NEUT;SG
долине	valley	долина	valley	N;INAN;DAT;FEM;SG	PROPN;NOM;SG
контексте	kontext	контекст	kontext	N;INAN;ESS;MASC;SG	ADJ
женский	weibliche	женский	weiblich	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
женский	weibliche	женский	weiblich	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
женский	weibchen	женский	weibchen	ADJ;NOM;MASC;SG	N;NOM;FEM;PL
женский	frauen	женский	frau	ADJ;NOM;MASC;SG	V;NFIN
хранения	lagerraum	хранение	lagerraum	N;INAN;NOM;NEUT;SG	ADJ
хранения	aufbewahrung	хранение	aufbewahrung	N;INAN;NOM;NEUT;SG	PROPN
хранения	speicher	хранение	speich	N;INAN;NOM;NEUT;SG	ADJ
хранения	lagerhaltung	хранение	lagerhaltung	N;INAN;NOM;NEUT;SG	ADJ
хранения	lagerung	хранение	lagerung	N;INAN;NOM;NEUT;SG	ADJ
странно	strange	странный	strangen	ADJ;NEUT;SG	
почта	post	почта	post	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
арена	arena	арен	arena	N;INAN;NOM;FEM;SG	
прибыли	profit	прибыть	profit	V;PFV;IND;PL;PST;FIN;ACT	PROPN
прибыли	gewinne	прибыть	gewinne	V;PFV;IND;PL;PST;FIN;ACT	
прибыли	gewinn	прибыть	gewinn	V;PFV;IND;PL;PST;FIN;ACT	N
прибыли	profite	прибыть	profite	V;PFV;IND;PL;PST;FIN;ACT	N;NOM;SG
прибыли	gewinne	прибыть	gewinne	V;PFV;IND;PL;PST;FIN;ACT	
прибыли	gewinn	прибыть	gewinn	V;PFV;IND;PL;PST;FIN;ACT	N
крис	chris	крис	chris	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
крис	kris	крис	kris	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
чин	kinn	чин	kinn	N;INAN;NOM;MASC;SG	
чин	chin	чин	chin	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
конференция	konferenzraum	конференция	konferenzraum	N;INAN;NOM;FEM;SG	ADJ
конференция	konferenz	конференция	konferenz	N;INAN;NOM;FEM;SG	ADJ
конференция	konferenzen	конференция	konferenzen	N;INAN;NOM;FEM;SG	V;NFIN
содержимое	inhalt	содержимое	inhalt	N;INAN;NOM;NEUT;SG	
содержимое	inhalten	содержимое	inhalt	N;INAN;NOM;NEUT;SG	V;NFIN
содержимое	gehalt	содержимое	halten	N;INAN;NOM;NEUT;SG	
содержимое	inhalt	содержимое	inhalt	N;INAN;NOM;NEUT;SG	
содержимое	inhaltsverzeichnis	содержимое	inhaltsverzeichnis	N;INAN;NOM;NEUT;SG	
победители	gewinnern	победитель	gewinnern	N;ANIM;NOM;MASC;PL	V;NFIN
победители	sieger	победитель	sieger	N;ANIM;NOM;MASC;PL	
победители	preisträger	победитель	preisträg	N;ANIM;NOM;MASC;PL	ADJ
победители	gewinner	победитель	gewinner	N;ANIM;NOM;MASC;PL	
победители	sieger	победитель	sieger	N;ANIM;NOM;MASC;PL	
юрьевич	jurjewitsch	юрьевич	jurjewitsch	N;ANIM;NOM;MASC;SG	ADJ
ростов	rostow	рост	rostow	N;INAN;NOM;MASC;PL	ADJ
обмен	austausch	обмен	austausch	N;INAN;NOM;MASC;SG	
обмен	austauschen	обмен	austauschen	N;INAN;NOM;MASC;SG	V;NFIN
обмен	tauschen	обмен	tauschen	N;INAN;NOM;MASC;SG	V;NFIN
обмен	börse	обмен	börsen	N;INAN;NOM;MASC;SG	
проиграл	verlorene	проиграть	verloren	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG
проиграл	lost	проиграть	lossen	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
моделей	modelle	модель	modell	N;INAN;GEN;FEM;PL	N;NOM;NEUT;PL
моделей	vorbilder	модель	vorbild	N;INAN;GEN;FEM;PL	ADJ
моделей	modell	модель	modell	N;INAN;GEN;FEM;PL	ADJ
дополнительных	komplementäre	дополнительный	komplementäre	ADJ;GEN;PL	ADJ;NOM;FEM;PL
дополнительных	ergänzende	дополнительный	ergänzend	ADJ;GEN;PL	ADJ;NOM;FEM;PL
дополнительных	ergänzen	дополнительный	ergänzen	ADJ;GEN;PL	V;NFIN
рота	rota	рот	rota	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
рота	gesellschaft	рот	gesellschaft	N;INAN;NOM;FEM;SG	ADJ
рота	unternehmen	рот	unternehmen	N;INAN;NOM;FEM;SG	N;NOM;NEUT;PL
кольца	ring	кольцо	ringen	N;INAN;NOM;NEUT;PL	
кольца	läuten	кольцо	lau	N;INAN;NOM;NEUT;PL	V;NFIN
кольца	klingeln	кольцо	klingeln	N;INAN;NOM;NEUT;PL	V;NFIN
кольца	klingel	кольцо	klingel	N;INAN;NOM;NEUT;PL	
кольца	rings	кольцо	rings	N;INAN;NOM;NEUT;PL	
кольца	ringe	кольцо	ring	N;INAN;NOM;NEUT;PL	
кольца	ringen	кольцо	ringen	N;INAN;NOM;NEUT;PL	V;NFIN
кольца	klingeln	кольцо	klingeln	N;INAN;NOM;NEUT;PL	V;NFIN
тверская	twer	тверский	twer	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG
поселений	siedlungen	поселение	siedlung	N;INAN;GEN;NEUT;PL	V;NFIN
акции	promotions	акция	promotions	N;INAN;NOM;FEM;PL	ADJ
акции	angebote	акция	angebit	N;INAN;NOM;FEM;PL	ADJ;NOM;PL
акции	beförderungen	акция	beförderung	N;INAN;NOM;FEM;PL	V;NFIN
акции	aktionen	акция	aktion	N;INAN;NOM;FEM;PL	V;NFIN
акции	aktie	акция	aktie	N;INAN;NOM;FEM;PL	PROPN
акции	anteile	акция	anteilen	N;INAN;NOM;FEM;PL	ADJ
акции	aktien	акция	akteinen	N;INAN;NOM;FEM;PL	
акции	aktien	акция	akteinen	N;INAN;NOM;FEM;PL	
акции	vorrat	акция	vorreten	N;INAN;NOM;FEM;PL	PROPN
акции	bestand	акция	bestehen	N;INAN;NOM;FEM;PL	V;IND;SG;3;PST;FIN
акции	aktien	акция	akteinen	N;INAN;NOM;FEM;PL	
планируется	geplante	планировать	geplant	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;PL
планируется	geplanten	планировать	geplant	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ
десятков	dutzend	десяток	dutzend	N;INAN;GEN;MASC;PL	ADJ
десятков	dutzenden	десяток	dutzend	N;INAN;GEN;MASC;PL	ADJ;PL
десятков	dutzende	десяток	dutzende	N;INAN;GEN;MASC;PL	ADJ;NOM;FEM;PL
десятков	dutzend	десяток	dutzend	N;INAN;GEN;MASC;PL	ADJ
ухода	pflege	уход	pfleg	N;INAN;GEN;MASC;SG	
ухода	care	уход	care	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
вечером	tonight	вечер	tonight	N;INAN;INS;MASC;SG	PROPN
форуме	diskussionsforum	форум	diskussionsforum	N;INAN;ESS;MASC;SG	ADJ
форуме	forum	форум	forum	N;INAN;ESS;MASC;SG	
ваша	ihr	ваш	ihr	DET;NOM;FEM;SG	PRO;NOM;MASC;SG
ваша	dein	ваш	dein	DET;NOM;FEM;SG	PRO;NOM;MASC;SG
ваша	deine	ваш	dein	DET;NOM;FEM;SG	PRO;NOM;MASC;SG
ваша	deine	ваш	dein	DET;NOM;FEM;SG	PRO;NOM;MASC;SG
ваша	deiner	ваш	dein	DET;NOM;FEM;SG	PRO;NOM;MASC;SG
ваша	deins	ваш	deins	DET;NOM;FEM;SG	
лицензии	führerschein	лицензия	führerschein	N;INAN;NOM;FEM;PL	ADJ
лицензии	lizenz	лицензия	lizenz	N;INAN;NOM;FEM;PL	
лицензии	konzession	лицензия	konzession	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
лицензии	lizenzen	лицензия	lizenzen	N;INAN;NOM;FEM;PL	V;NFIN
лицензии	lizenz	лицензия	lizenz	N;INAN;NOM;FEM;PL	
лицензии	lizenzen	лицензия	lizenzen	N;INAN;NOM;FEM;PL	V;NFIN
лицензии	lizenziert	лицензия	lizenzieren	N;INAN;NOM;FEM;PL	ADJ
лицензии	lizenzierte	лицензия	lizenziert	N;INAN;NOM;FEM;PL	ADJ;NOM;SG
лицензии	zugelassene	лицензия	zugelassen	N;INAN;NOM;FEM;PL	ADJ;NOM;FEM;PL
лицензии	zugelassen	лицензия	zulassen	N;INAN;NOM;FEM;PL	V;V.PTCP
лицензии	lizenz	лицензия	lizenz	N;INAN;NOM;FEM;PL	
лицензии	lizenzierung	лицензия	lizenzierung	N;INAN;NOM;FEM;PL	PROPN;NOM;SG
лицензии	zulassungen	лицензия	zulassung	N;INAN;NOM;FEM;PL	V;NFIN
лицензии	lizenzen	лицензия	lizenzen	N;INAN;NOM;FEM;PL	V;NFIN
спасти	save	спасти	save	V;PFV;NFIN;ACT	PROPN
спасти	rettungs	спасти	rettungs	V;PFV;NFIN;ACT	
спасти	bergung	спасти	Bergung	V;PFV;NFIN;ACT	N;SG
спасти	rettung	спасти	rettung	V;PFV;NFIN;ACT	N;FEM;SG
поезд	trainieren	поезд	trainieren	N;INAN;NOM;MASC;SG	V;NFIN
поезд	eisenbahn	поезд	eisenbehnen	N;INAN;NOM;MASC;SG	
поезд	bahn	поезд	bahnen	N;INAN;NOM;MASC;SG	
автомобили	autos	автомобиль	autos	N;INAN;NOM;MASC;PL	
автомобили	kraftfahrzeuge	автомобиль	kraftfahrzeuge	N;INAN;NOM;MASC;PL	ADJ;NOM
автомобили	pkw	автомобиль	pkw	N;INAN;NOM;MASC;PL	
автомобили	pkws	автомобиль	pkws	N;INAN;NOM;MASC;PL	
автомобили	kraftfahrzeuge	автомобиль	kraftfahrzeuge	N;INAN;NOM;MASC;PL	ADJ;NOM
автомобили	nutzfahrzeuge	автомобиль	nutzfahrzeuge	N;INAN;NOM;MASC;PL	ADJ
автомобили	fahrzeugen	автомобиль	fahrzeugen	N;INAN;NOM;MASC;PL	V;NFIN
автомобили	autos	автомобиль	autos	N;INAN;NOM;MASC;PL	
автомобили	kraftfahrzeuge	автомобиль	kraftfahrzeuge	N;INAN;NOM;MASC;PL	ADJ;NOM
автомобили	pkw	автомобиль	pkw	N;INAN;NOM;MASC;PL	
автомобили	pkws	автомобиль	pkws	N;INAN;NOM;MASC;PL	
приключения	abenteuer	приключение	abenteuer	N;INAN;NOM;NEUT;PL	
приключения	erlebnis	приключение	erlebnis	N;INAN;NOM;NEUT;PL	ADJ
приключения	abenteuer	приключение	abenteuer	N;INAN;NOM;NEUT;PL	
приключения	erlebnisse	приключение	erlebnis	N;INAN;NOM;NEUT;PL	ADJ;NOM;PL
обеспечить	gewährleistung	обеспечить	gewährleistung	V;PFV;NFIN;ACT	N;NOM;FEM;SG
зао	uab	зао	uib	N;INAN;NOM;NEUT;SG	
внешних	externe	внешний	extern	ADJ;GEN;PL	
внешних	außenhandel	внешний	außenhandel	ADJ;GEN;PL	
