nie	не	nie	не	PART;NEG	INTJ;NEG
drewna	дърва	drewna	дърво		N;INDF;NEUT;PL
drewna	дървесина	drewna	дървесина		N;INDF;FEM;SG
drewna	дървени	drewna	дървен		ADJ;INDF;PL
drewna	дърво	drewna	дърво		N;INDF;NEUT;SG
drewna	дървесина	drewna	дървесина		N;INDF;FEM;SG
wiersze	поезия	wiersz	поезия	N;NOM;MASC;PL	N;INDF;FEM;SG
wiersze	поезията	wiersz	поезия	N;NOM;MASC;PL	N;DEF;FEM;SG
programy	програмата	program	програма	N;NOM;MASC;PL	N;DEF;FEM;SG
programy	програма	program	програма	N;NOM;MASC;PL	N;INDF;FEM;SG
daty	срещи	data	среща	N;ACC;FEM;SG	N;INDF;FEM;PL
daty	дати	data	датя	N;ACC;FEM;SG	N;INDF;FEM;PL
das	дас	das	дас		PROPN;INDF;MASC;SG
wnętrze	вътрешна	wnętrze	вътрешен	N;NOM;NEUT;SG	ADJ;INDF;FEM;SG
wnętrze	вътрешно	wnętrze	вътрешен	N;NOM;NEUT;SG	ADV
wnętrze	вътрешен	wnętrze	вътрешен	N;NOM;NEUT;SG	ADJ;INDF;MASC;SG
rosyjskie	руснак	rosyjski	руснак	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
rosyjskie	руснаци	rosyjski	руснак	ADJ;NOM;NEUT;SG	N;INDF;MASC;PL
rosyjskie	руско	rosyjski	руско	ADJ;NOM;NEUT;SG	ADV
opisał	описани	opisać	опиша	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
opisał	описано	opisać	опиша	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
opisał	описана	opisać	опиша	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
opisał	описан	opisać	опиша	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
kolej	железопътния	kolej	железопътен	N;NOM;FEM;SG	ADJ;DEF;MASC;SG
kolej	железопътен	kolej	железопътен	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
kolej	железници	kolej	железница	N;NOM;FEM;SG	N;INDF;FEM;PL
kolej	железници	kolej	железница	N;NOM;FEM;SG	N;INDF;FEM;PL
kolej	железопътен	kolej	железопътен	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
band	група	band	група		N;INDF;FEM;SG
band	оркестър	band	оркестър		N;INDF;MASC;SG
band	банда	band	банда		N;INDF;FEM;SG
band	лента	band	лента		N;INDF;FEM;SG
ogólne	общи	ogólny	общ	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
ogólne	общи	ogólny	общ	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
ogólne	генерал	ogólny	генерал	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
polonia	polonia	polonia	polonia		N
polonia	поляците	polonia	поляка		N;DEF;MASC;PL
polonia	поляци	polonia	поляка		N;INDF;MASC;PL
polonia	стълбове	polonia	стълб		N;INDF;MASC;PL
premiery	премиерата	premier	премиера		N;DEF;FEM;SG
premiery	премиера	premier	премиер		N;DEF;MASC;SG
premiery	премиери	premier	премиера		N;INDF;MASC;PL
oceny	рейтинг	ocena	рейтинг		N;INDF;MASC;SG
oceny	квалификации	ocena	квалификация		N;INDF;FEM;PL
oceny	рейтинги	ocena	рейтинг		N;INDF;MASC;PL
oceny	рейтингите	ocena	рейтинг		N;DEF;MASC;PL
oceny	оценки	ocena	оценка		N;INDF;FEM;PL
oceny	оценяване	ocena	оценяване		N;INDF;NEUT;SG
oceny	оценката	ocena	оценка		N;DEF;FEM;SG
oceny	оценка	ocena	оценка		N;INDF;FEM;SG
odcinki	раздели	odcinka	разделя-(се)	N;NOM;MASC;PL	V;PFV;IMP;SG;2;FIN
używana	използвано	używać	използвам	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
używana	използван	używać	използвам	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
używana	използвани	używać	използвам	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;INDF;PL;V.PTCP;PASS
używana	използвана	używać	използвам	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
teresa	тереза	teresa	тереза	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
teresa	тереса	teresa	терес	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
teresa	тереза	teresa	тереза	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
teresa	тереса	teresa	терес	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
zatoki	синусите	zatok	синуса		N;DEF;MASC;PL
zatoki	бей	zatok	бей		N;INDF;MASC;SG
zatoki	залив	zatok	залив		N;INDF;MASC;SG
zatoki	заливът	zatok	залив		N;DEF;MASC;SG
zatoki	bay	zatok	bay		N;INDF;MASC;SG
otwarty	отворено	otworzyć	отворя	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADV
otwarty	отвори	otworzyć	отворя-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
otwarty	отваряне	otworzyć	отваряне	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	N;INDF;NEUT;SG
rozmowy	разговор	rozmowa	разговор	N;ACC;FEM;PL	N;INDF;MASC;SG
rozmowy	беседа	rozmowa	бесед	N;ACC;FEM;PL	N;INDF;FEM;SG
julia	юлия	julia	юлия	PROPN;NOM;FEM;SG	PROPN;INDF;FEM;SG
julia	джулия	julia	джулие	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
julia	хулия	julia	хулия	PROPN;NOM;FEM;SG	PROPN;INDF;FEM;SG
julia	жулиета	julia	жулие	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
julia	джулиет	julia	джулиет	PROPN;NOM;FEM;SG	N;INDF;NEUT;SG
petersburgu	петербург	petersburg	петербург	N;ACC;MASC;SG	PROPN;INDF;MASC;SG
umowy	договори	umowa	договор		N;INDF;MASC;PL
umowy	поръчки	umowa	поръчка		N;INDF;FEM;PL
umowy	договор	umowa	договор		N;INDF;MASC;SG
umowy	споразумения	umowa	споразумение		N;INDF;NEUT;PL
pytania	въпрос	pytanie	въпрос	N;NOM;NEUT;PL	N;INDF;MASC;SG
skierowany	насочено	skierować	насоча-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
skierowany	насочени	skierować	насоча-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
den	бърлога	den	бърлог		N;INDF;FEM;SG
den	den	den	den		PROPN;INDF;MASC;SG
śląsk	силезия	śląsk	силезия	PROPN;NOM;MASC;SG	N;INDF;FEM;SG
wilson	уилсън	wilson	уилсън		PROPN;INDF;MASC;SG
kryterium	критерии	kryterium	критерий	N;NOM;NEUT;SG	N;INDF;MASC;PL
fabryki	фабрики	fabryka	фабрика	N;GEN;FEM;SG	N;INDF;FEM;PL
fabryki	заводи	fabryka	завод	N;GEN;FEM;SG	N;INDF;MASC;PL
wkład	входяща	wkład	входящ	N;NOM;MASC;SG	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
wkład	вноски	wkład	вноска	N;NOM;MASC;SG	N;INDF;FEM;PL
alan	алън	alan	алън	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
fundacja	основи	fundacja	основа	N;NOM;FEM;SG	N;INDF;FEM;PL
nrd	гдр	nrd	гдр	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
baron	баронът	baron	барон	PROPN;NOM;MASC;SG	N;DEF;MASC;SG
baron	барон	baron	барон	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
tłum	тълпи	tłum	тълпа	N;NOM;MASC;SG	N;INDF;FEM;PL
lewis	люис	lewis	люис		PROPN;INDF;FEM;SG
lewis	луис	lewis	луис		PROPN;INDF;MASC;SG
regularnie	редовен	regularnie	редовен	ADV	ADJ;INDF;MASC;SG
regularnie	редовни	regularnie	редовен	ADV	ADJ;INDF;PL
regularnie	редовна	regularnie	редовен	ADV	ADJ;INDF;FEM;SG
santiago	сантяго	santia	сантяго	V;IPFV;IND;SG;PRS;FIN;ACT	N;INDF;MASC;SG
calais	кале	calais	кале		N;INDF;NEUT;SG
adolf	адолф	adolf	адолф	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
adolf	адолф	adolf	адолф	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
tydzień	седмични	tydzień	седмичен	N;NOM;MASC;SG	ADJ;INDF;PL
tydzień	седмично	tydzień	седмичен	N;NOM;MASC;SG	ADV
tydzień	седмична	tydzień	седмичен	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
tydzień	седмичен	tydzień	седмичен	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
połączone	свързани	połączyć	свържа	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
połączone	свързани	połączyć	свържа	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
połączone	свързан	połączyć	свържа	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
połączone	свързано	połączyć	свържа	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
połączone	свързана	połączyć	свържа	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
połączone	комбинирана	połączyć	комбинирам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
połączone	комбинирано	połączyć	комбинирам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
połączone	комбинирани	połączyć	комбинирам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
połączone	комбиниран	połączyć	комбинирам	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
połączone	съединени	połączyć	съединя-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
choroba	заболявания	choroba	заболяване	N;NOM;FEM;SG	N;INDF;NEUT;PL
choroba	болести	choroba	болест	N;NOM;FEM;SG	N;INDF;FEM;PL
choroba	заболявания	choroba	заболяване	N;NOM;FEM;SG	N;INDF;NEUT;PL
choroba	болести	choroba	болест	N;NOM;FEM;SG	N;INDF;FEM;PL
unia	профсъюз	unia	профсъюз		N;INDF;MASC;SG
unia	съюз	unia	съюз		N;INDF;MASC;SG
unia	съюза	unia	съюз		N;DEF;MASC;SG
unia	юниън	unia	юниън		N;INDF;MASC;SG
kontakt	контакти	kontakt	контакт	N;NOM;MASC;SG	N;INDF;MASC;PL
ohio	охайо	ohio	оха	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
davis	дейвис	davis	дейвис	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
oslo	осло	oslo	осло	PROPN;NOM;NEUT;SG	PROPN;INDF;MASC;SG
paula	паула	paula	паула	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;INDF;FEM;SG
paula	пола	paula	пола	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;INDF;FEM;SG
andré	андре	andra	андре	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
andré	андре	andra	андре	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
światło	светло	światło	светло	N;NOM;NEUT;SG	ADV
charakterystyczne	характерни	charakterystyczny	характерен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
charakterystyczne	характеристика	charakterystyczny	характеристика	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
charakterystyczne	отличителни	charakterystyczny	отличителен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
toronto	торонто	toronto	торонто	PROPN;NOM;MASC;SG	N;INDF;NEUT;SG
przechodzi	пропуски	przechodzić	пропуски	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;PL
przechodzi	проходи	przechodzić	проходя	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
techniczny	технически	techniczny	технически	ADJ;NOM;MASC;SG	ADV
techniczny	техническо	techniczny	технически	ADJ;NOM;MASC;SG	ADV
brian	браян	brian	браян	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
brian	брайън	brian	брайън	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
skoki	скача	skok	скачам	N;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
skoki	скачане	skok	скачане	N;NOM;MASC;PL	N;INDF;NEUT;SG
skoki	скачам	skok	скачам	N;NOM;MASC;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
skoki	скача	skok	скачам	N;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
grafik	график	grafik	график		N;INDF;MASC;SG
grafik	графика	grafik	график		N;DEF;MASC;SG
grafik	разписание	grafik	разписание		N;INDF;NEUT;SG
trwała	трайно	trwać	траен	V;IPFV;FEM;IND;SG;PST;FIN;ACT	ADV
trwała	траен	trwać	траен	V;IPFV;FEM;IND;SG;PST;FIN;ACT	ADJ;INDF;MASC;SG
trwała	трайна	trwać	траен	V;IPFV;FEM;IND;SG;PST;FIN;ACT	ADJ;INDF;FEM;SG
trwała	трайни	trwać	траен	V;IPFV;FEM;IND;SG;PST;FIN;ACT	ADJ;INDF;PL
funkcjonuje	функциониране	funkcjonować	функциониране	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;SG
funkcjonuje	функциониращи	funkcjonować	функционирам	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
funkcjonuje	функциониращ	funkcjonować	функционирам	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
funkcjonuje	функционираща	funkcjonować	функционирам	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
poglądy	изглед	pogląd	изглед	N;NOM;MASC;PL	N;INDF;MASC;SG
ali	али	ali	али	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
absolwent	завърша	absolwent	завърша	N;NOM;MASC;SG	V;PFV;IND;SG;1;PST;FIN;ACT
młode	младо	młody	млад	ADJ;NOM;NEUT;SG	N;INDF;NEUT;SG
młode	млади	młody	млад	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
młode	йънг	młody	йънг	ADJ;NOM;NEUT;SG	PROPN;INDF;MASC;SG
młode	малките	młody	малък	ADJ;NOM;NEUT;SG	ADJ;DEF;PL
patrz	видя	patrzeć	видя-(се)	V;IPFV;IMP;SG;2;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
patrz	вижте	patrzeć	видя-(се)	V;IPFV;IMP;SG;2;FIN;ACT	V;PFV;IMP;PL;2;FIN
patrz	виж	patrzeć	видя-(се)	V;IPFV;IMP;SG;2;FIN;ACT	V;PFV;IMP;SG;2;FIN
hugo	хюго	hugo	хой		N;INDF;MASC;SG
hugo	уго	hugo	уго		PROPN;INDF;MASC;SG
hugo	юго	hugo	юго		PROPN;INDF;MASC;SG
pedro	педро	pedro	педро	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
ciężko	твърд	ciężko	твърд	ADV	ADJ;INDF;MASC;SG
obsługi	обслужване	obsługa	обслужване		N;INDF;NEUT;SG
obsługi	обслужването	obsługa	обслужване		N;DEF;NEUT;SG
uznany	призната	uznać	призная-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
uznany	признати	uznać	призная-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
uznany	разпознат	uznać	разпозна-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
uznany	признат	uznać	призная-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
uznany	признати	uznać	призная-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
uznany	призната	uznać	призная-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
uznany	разпознат	uznać	разпозна-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
uznany	признато	uznać	призная-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
uznany	признат	uznać	призная-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
dziesięć	десетка	dziesięć	десетка		N;INDF;FEM;SG
dziesięć	ten	dziesięć	ten		ADJ
dziesięć	десет	dziesięć	десет		NUM;INDF;PL
karty	картите	karta	карта	N;ACC;FEM;SG	N;DEF;FEM;PL
karty	карти	karta	карта	N;ACC;FEM;SG	N;INDF;FEM;PL
karty	картички	karta	картичка	N;ACC;FEM;SG	N;INDF;FEM;PL
monte	монте	monty	монте		PROPN;INDF;MASC;SG
monte	монти	monty	монта		N;INDF;MASC;SG
wyposażony	оборудвано	wyposażyć	оборудвано	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
wyposażony	оборудвани	wyposażyć	оборудвам-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;INDF;PL;V.PTCP;PASS
wyposażony	оборудван	wyposażyć	оборудвам-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
wyposażony	оборудвана	wyposażyć	оборудвам-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
illinois	илинойс	illinois	илинойс		N;INDF;MASC;SG
wydano	издадена	wydać	издам-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
wydano	издаден	wydać	издам-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
wydano	емитирани	wydać	емитирам	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
wydano	издадени	wydać	издам-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
wydano	издадено	wydać	издам-(се)	V;PFV;IND;0;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
zwane	наречен	zwać	нарека-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
zwane	наречена	zwać	нарека-(се)	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
zamian	връщане	zamian	връщане		N;INDF;NEUT;SG
zamian	завръщане	zamian	завръщане		N;INDF;NEUT;SG
nick	ник	nick	ник	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
hot	горещи	hot	горещ		ADJ;INDF;PL
hot	гореща	hot	горещ		ADJ;INDF;FEM;SG
hot	горещо	hot	горещо		ADV
hot	секси	hot	секса		N;INDF;FEM;PL
księstwo	пловдивско	księstwo	пловдивски	N;NOM;NEUT;SG	ADV
blues	блус	blues	блус		N;INDF;MASC;SG
zwierzęta	животното	zwierzę	животно	N;NOM;NEUT;PL	N;DEF;NEUT;SG
zwierzęta	животно	zwierzę	животно	N;NOM;NEUT;PL	N;INDF;NEUT;SG
zwierzęta	животинска	zwierzę	животински	N;NOM;NEUT;PL	ADJ;INDF;FEM;SG
zwierzęta	животински	zwierzę	животински	N;NOM;NEUT;PL	ADJ;INDF;MASC;SG
heinrich	хайнрих	heźnrich	хайнрих	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
mateusz	матю	mateusz	матю	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
mateusz	матей	mateusz	матей	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
mateusz	матеуш	mateusz	матеуш	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
napęd	карай	napęd	карай	N;NOM;MASC;SG	V;IPFV;IMP;SG;2;FIN
chemii	химия	chemia	химия		N;INDF;FEM;SG
real	истинско	real	истински		ADV
real	реал	real	реал		PROPN;INDF;MASC;SG
real	истинска	real	истински		ADJ;INDF;FEM;SG
real	реално	real	реално		ADV
real	истински	real	истински		ADJ;INDF;MASC;SG
zachodni	западно	zachodni	западно	N;NOM;MASC;SG	ADV
zachodni	западна	zachodni	западна	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
zachodni	западен	zachodni	западя-(се)	N;NOM;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
zachodni	уест	zachodni	уест	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
zachodni	западна	zachodni	западна	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
zachodni	западни	zachodni	западен	N;NOM;MASC;SG	ADJ;INDF;PL
zachodni	западен	zachodni	западя-(се)	N;NOM;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
zachodni	западните	zachodni	западен	N;NOM;MASC;SG	ADJ;DEF;PL
pisać	напишете	pisać	напиша	V;IPFV;NFIN;ACT	V;PFV;IMP;PL;2;FIN
pisać	писане	pisać	писане	V;IPFV;NFIN;ACT	N;INDF;NEUT;SG
zbiorów	жътва	zbiór	жътва	N;GEN;MASC;PL	N;INDF;FEM;SG
zbiorów	реколта	zbiór	реколта	N;GEN;MASC;PL	N;INDF;FEM;SG
wschodnie	източно	wschodni	източно	ADJ;NOM;NEUT;SG	ADV
wschodnie	изток	wschodni	изток	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
wschodnie	източно	wschodni	източно	ADJ;NOM;NEUT;SG	ADV
wschodnie	източни	wschodni	източен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
wschodnie	изток	wschodni	изток	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
wschodnie	източен	wschodni	източа-(се)	ADJ;NOM;NEUT;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
franz	франц	franz	франц	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
singiel	необвързан	singiel	необвързан	N;ACC;MASC;SG	ADJ;INDF;MASC;SG
singiel	единична	singiel	единичен	N;ACC;MASC;SG	ADJ;INDF;FEM;SG
singiel	необвързана	singiel	побвържа	N;ACC;MASC;SG	ADJ;INDF;FEM;SG
singiel	единичен	singiel	единичен	N;ACC;MASC;SG	ADJ;INDF;MASC;SG
nato	нато	nato	нато		PROPN;INDF;FEM;SG
atp	атп	atp	атп		PROPN;INDF;FEM;SG
ogólnie	обща	ogólnie	общ	ADV	ADJ;INDF;FEM;SG
ogólnie	общи	ogólnie	общ	ADV	ADJ;INDF;PL
ogólnie	генерал	ogólnie	генерал	ADV	N;INDF;MASC;SG
japonia	япония	japonie	япония		N;INDF;FEM;SG
entertainment	развлечения	entertainment	развлекение		N;INDF;NEUT;PL
entertainment	забавления	entertainment	забавление		N;INDF;NEUT;PL
entertainment	забавление	entertainment	забавление		N;INDF;NEUT;SG
entertainment	развлечение	entertainment	развлечение		N;INDF;NEUT;SG
jacka	джак	jacka	джак	N;ACC;MASC;SG	PROPN;INDF;MASC;SG
wzgórza	хълмове	wzgórzać	хълм	N;NOM;NEUT;SG	N;INDF;MASC;PL
wzgórza	хилс	wzgórzać	хилс	N;NOM;NEUT;SG	PROPN;INDF;MASC;SG
wzgórza	хил	wzgórzać	хил	N;NOM;NEUT;SG	PROPN;INDF;MASC;SG
wzgórza	hill	wzgórzać	hill	N;NOM;NEUT;SG	PROPN;INDF;MASC;SG
pisz	напишете	pisać	напиша	V;IPFV;IMP;SG;2;FIN;ACT	V;PFV;IMP;PL;2;FIN
pisz	пишете	pisać	пиша	V;IPFV;IMP;SG;2;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
wyprawy	експедиция	wyprawa	експедиция	N;ACC;FEM;PL	N;INDF;FEM;SG
rodzice	родител	rodzic	родител	N;NOM;MASC;PL	N;INDF;MASC;SG
francis	францис	francis	францис	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
francis	франсис	francis	франсис	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
moskwy	москва	moskwy	москва	PROPN;GEN;FEM;SG	PROPN;INDF;FEM;SG
pojedyncze	сингъл	pojedynczy	сингъл	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
