что	какво	что	какъв	PRO;NOM	DET;NEUT;SG
выпустила	освободен	выпустить	освободя-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
выпустила	освободени	выпустить	освободя-(се)	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
знания	познаване	знание	познаване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
знания	знание	знание	знание	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
знания	познание	знание	познание	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
гражданского	гражданско	гражданский	граждански	ADJ;GEN;MASC;SG	ADV
уволен	уволнени	уволить	уволня-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
метка	марк	метка	марк	N;INAN;NOM;FEM;SG	PROPN;INDF;MASC;SG
разработан	развит	разработать	развит-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
разработан	разработени	разработать	разработя-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
разработан	развитите	разработать	развия-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;DEF;PL;V.PTCP;PASS
разработан	проектирани	разработать	проектирам	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
разработан	изработени	разработать	изработя	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
разработан	изработка	разработать	изработка	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;INDF;FEM;SG
алма	алма	алма	алма	ADV	N;INDF;FEM;SG
созданный	създадени	создать	създам	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
созданный	създаде	создать	създам	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
полная	пълни	полный	пълен	ADJ;NOM;FEM;SG	ADJ;INDF;PL
полная	пълно	полный	пълен	ADJ;NOM;FEM;SG	ADV
полная	пълно	полный	пълен	ADJ;NOM;FEM;SG	ADV
полная	завършен	полный	завърша	ADJ;NOM;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
полная	завършено	полный	завърша	ADJ;NOM;FEM;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
золотые	златен	золотой	златен	ADJ;NOM;PL	ADJ;INDF;MASC;SG
золотые	златно	золотой	златен	ADJ;NOM;PL	ADV
золотые	златна	золотой	златен	ADJ;NOM;PL	ADJ;INDF;FEM;SG
золотые	златен	золотой	златен	ADJ;NOM;PL	ADJ;INDF;MASC;SG
золотые	златно	золотой	златен	ADJ;NOM;PL	ADV
золотые	златна	золотой	златен	ADJ;NOM;PL	ADJ;INDF;FEM;SG
золотые	злато	золотой	злато	ADJ;NOM;PL	N;INDF;NEUT;SG
пушки	кенън	пушка	кенън	N;INAN;NOM;FEM;PL	PROPN;INDF;MASC;SG
пушки	оръдие	пушка	оръдие	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
пушки	оръдието	пушка	оръдие	N;INAN;NOM;FEM;PL	N;DEF;NEUT;SG
родной	местни	родной	местен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
секции	раздели	секция	разделя-(се)	N;INAN;NOM;FEM;PL	V;PFV;IMP;SG;2;FIN
финляндия	финландия	финляндия	финландия	N;INAN;NOM;FEM;SG	PROPN;INDF;FEM;SG
простой	прости	простой	прост	ADJ;NOM;MASC;SG	ADJ;INDF;PL
простой	простичко	простой	простичка	ADJ;NOM;MASC;SG	ADV
помогает	асистенции	помогать	асистенция	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
уважаемый	уважавани	уважаемый	уважавам	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	V;IPFV;INDF;PL;V.PTCP;PASS
герман	херман	герман	херман	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
герман	хърман	герман	хърман	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
герман	херман	герман	херман	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
театральный	театрално	театральный	театрално	ADJ;NOM;MASC;SG	ADV
театральный	театрални	театральный	театрален	ADJ;NOM;MASC;SG	ADJ;INDF;PL
пройти	пропуск	пройти	пропуск	V;PFV;NFIN;ACT	N;INDF;MASC;SG
пройти	пас	пройти	пас	V;PFV;NFIN;ACT	N;INDF;MASC;SG
пройти	преминаване	пройти	преминаване	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
киевский	киев	киевский	киев	ADJ;NOM;MASC;SG	PROPN;INDF;MASC;SG
любит	харесвания	любить	харесване	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;PL
спортивная	спортно	спортивный	спортен	ADJ;NOM;FEM;SG	ADV
спортивная	спортни	спортивный	спортен	ADJ;NOM;FEM;SG	ADJ;INDF;PL
спортивная	спорт	спортивный	спорт	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
спортивная	спортно	спортивный	спортен	ADJ;NOM;FEM;SG	ADV
спортивная	спортове	спортивный	спорт	ADJ;NOM;FEM;SG	N;INDF;MASC;PL
насекомых	насекомо	насекомое	насекомо	N;ANIM;GEN;NEUT;PL	N;INDF;NEUT;SG
лекции	лекция	лекция	лекция	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
лекции	лекцията	лекция	лекция	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
услуги	услуга	услуга	услуга	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
услуги	служба	услуга	служба	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
услуги	сервиз	услуга	сервиз	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
услуги	обслужване	услуга	обслужване	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
сочи	сочи	сочи	соча	N;INAN;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
верховный	върховно	верховный	върховен	ADJ;NOM;MASC;SG	ADV
джонс	джонс	джонс	джонс	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
отмечает	забележки	отмечать	забележка	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
отмечает	записки	отмечать	записка	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
отмечает	бележки	отмечать	бележка	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
отмечает	ноти	отмечать	нот	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
морские	морски	морской	морски	ADJ;NOM;PL	ADJ;INDF;MASC;SG
морские	пехотинец	морской	пехотинец	ADJ;NOM;PL	N;INDF;MASC;SG
морские	морска	морской	морски	ADJ;NOM;PL	ADJ;INDF;FEM;SG
морские	морско	морской	морски	ADJ;NOM;PL	ADV
морские	морска	морской	морски	ADJ;NOM;PL	ADJ;INDF;FEM;SG
морские	морски	морской	морски	ADJ;NOM;PL	ADJ;INDF;MASC;SG
франц	франц	франц	франц	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
закрытия	приключване	закрытие	приключване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
закрытия	затваряне	закрытие	затваряне	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
закрытия	закриване	закрытие	закриване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
закрытия	затваряне	закрытие	затваряне	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
закрытия	закриване	закрытие	закриване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
комментарий	коментирайте	комментарий	коментирам	N;INAN;NOM;MASC;SG	V;IPFV;IMP;PL;2;FIN
комментарий	коментирам	комментарий	коментирам	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
женская	женско	женский	женски	ADJ;NOM;FEM;SG	ADV
женская	женско	женский	женски	ADJ;NOM;FEM;SG	ADV
женская	жена	женский	жена	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
высшая	върховно	высший	върховен	ADJ;NOM;FEM;SG	ADV
заболевания	болест	заболевание	болест	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
заболевания	заболяване	заболевание	заболяване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
обложки	прикритие	обложка	прикритие	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
обложки	корица	обложка	корица	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
обложки	покритие	обложка	покритие	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
обложки	покриване	обложка	покриване	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
обложки	обхваща	обложка	обхващам	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
уфа	уфа	уф	уф	N;INAN;NOM;FEM;SG	PROPN;INDF;MASC;SG
неожиданно	неочакван	неожиданно	неочаквам	ADV	ADJ;INDF;MASC;SG
неожиданно	неочаквана	неожиданно	неочаквам	ADV	ADJ;INDF;FEM;SG
неожиданно	неочаквани	неожиданно	неочакван	ADV	ADJ;INDF;PL
саксония	саксония	саксоние	саксония	N;INAN;NOM;FEM;SG	PROPN;INDF;FEM;SG
тяжело	трудно	тяжелый	трудно	ADJ;NEUT;SG	ADV
тяжело	силно	тяжелый	силно	ADJ;NEUT;SG	ADV
тяжело	здраво	тяжелый	здраво	ADJ;NEUT;SG	ADV
тяжело	твърдо	тяжелый	твърдо	ADJ;NEUT;SG	ADV
строго	строг	строго	строг	ADV	ADJ;INDF;MASC;SG
строго	строга	строго	строга	ADV	ADJ;INDF;FEM;SG
строго	стриктна	строго	стриктен	ADV	ADJ;INDF;FEM;SG
строго	строги	строго	строг	ADV	ADJ;INDF;PL
обнаружил	открит	обнаружить	открия-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
обнаружил	открита	обнаружить	открия-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
обнаружил	открити	обнаружить	открит	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;PL
внешний	външно	внешний	външен	ADJ;NOM;MASC;SG	ADV
внешний	външни	внешний	външен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
заметил	забелязано	заметить	забележа-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
заметил	забелязан	заметить	забележа-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
заметил	забелязани	заметить	забележа-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
заметил	забелязана	заметить	забележа-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
гонки	надпревара	гонка	надпревара	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
гонки	надбягване	гонка	надбягване	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
гонки	състезание	гонка	състезание	N;INAN;NOM;FEM;PL	N;INDF;NEUT;SG
гонки	раса	гонка	раса	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
гонки	състезателни	гонка	състезателен	N;INAN;NOM;FEM;PL	ADJ;INDF;PL
млрд	милиарди	миллиард	милиард	N;INAN;NOM;MASC;SG	N;INDF;MASC;PL
передан	предадени	передать	предам-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
сирии	сирия	сирия	сир	N;INAN;NOM;FEM;PL	PROPN;INDF;FEM;SG
зеландии	зеландия	зеландия	зеландия	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
казань	казан	казань	кажа	N;INAN;NOM;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
вооружения	въоръжение	вооружение	въоръжение	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
вооружения	въоръжение	вооружение	въоръжение	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
королевы	куийнс	королева	куийнс	N;ANIM;NOM;FEM;PL	N;INDF;MASC;SG
королевы	куинс	королева	куинс	N;ANIM;NOM;FEM;PL	N;INDF;MASC;SG
фронтах	фронта	фронт	фронт	N;INAN;ESS;MASC;PL	N;DEF;MASC;SG
квалификации	квалификации	квалификация	квалификация	N;INAN;NOM;FEM;SG	N;INDF;FEM;PL
квалификации	квалификациите	квалификация	квалификация	N;INAN;NOM;FEM;SG	N;DEF;FEM;PL
исправить	оправяне	исправить	оправяне	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
исправить	правилно	исправить	правилно	V;PFV;NFIN;ACT	ADV
брайан	браян	брайан	браян	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
брайан	брайън	брайан	брайън	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
брайан	браян	брайан	браян	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
брайан	брайън	брайан	брайън	N;ANIM;NOM;MASC;SG	PROPN;INDF;MASC;SG
чехословакии	чехословакия	чехословакия	чехословаки	N;INAN;NOM;FEM;PL	PROPN;INDF;FEM;SG
левой	ляво	левый	ляв	ADJ;INS;FEM;SG	ADV
левой	ляв	левый	ляв	ADJ;INS;FEM;SG	N;INDF;MASC;SG
левой	наляво	левый	наляво	ADJ;INS;FEM;SG	ADV
турция	турция	турция	турция	N;INAN;NOM;FEM;SG	PROPN;INDF;FEM;SG
софия	софия	софия	софия	N;INAN;NOM;FEM;SG	PROPN;INDF;FEM;SG
софия	софия	софия	софия	N;INAN;NOM;FEM;SG	PROPN;INDF;FEM;SG
средних	средна	средний	среден	ADJ;GEN;PL	ADJ;INDF;FEM;SG
средних	среден	средний	среден	ADJ;GEN;PL	ADJ;INDF;MASC;SG
средних	средно	средний	средно	ADJ;GEN;PL	ADV
нина	нина	нина	нина	N;ANIM;NOM;FEM;SG	PROPN;INDF;FEM;SG
аппарат	апарати	аппарат	апарат	N;INAN;NOM;MASC;SG	N;INDF;MASC;PL
едва	едвам	едва	едвам	PART	ADV
едва	едва	едва	едва	PART	ADV
обнаружены	засечен	обнаружить	засека	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
религиозных	религиозно	религиозный	религиозен	ADJ;GEN;PL	ADV
религиозных	религиозен	религиозный	религиозен	ADJ;GEN;PL	ADJ;INDF;MASC;SG
религиозных	религиозна	религиозный	религиозен	ADJ;GEN;PL	ADJ;INDF;FEM;SG
собственное	собствено	собственный	собствен	ADJ;NOM;NEUT;SG	ADV
собственное	собствени	собственный	собствен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
замужем	женени	замужем	женя-(се)	N;ANIM;INS;MASC;SG	V;IPFV;INDF;PL;V.PTCP;PASS
замужем	женена	замужем	женя-(се)	N;ANIM;INS;MASC;SG	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
замужем	омъжена	замужем	омъжя	N;ANIM;INS;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
замужем	женен	замужем	женен	N;ANIM;INS;MASC;SG	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
швейцария	швейцария	швейцария	швейцария	N;INAN;NOM;FEM;SG	PROPN;INDF;FEM;SG
сюр	сур	сюртить	сур	N;INAN;NOM;MASC;SG	PROPN;INDF;MASC;SG
приказал	наредено	приказать	нареда-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
приказал	поръчани	приказать	поръчам	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
классической	класика	классический	класика	ADJ;INS;FEM;SG	N;INDF;FEM;SG
классической	класическо	классический	класически	ADJ;INS;FEM;SG	ADV
классической	класически	классический	класически	ADJ;INS;FEM;SG	ADV
измерения	измерване	измерение	измерване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
измерения	оценяване	измерение	оценяване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
измерения	измерване	измерение	измерване	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;SG
англо	anglo	англо	anglo	ADV	ADJ
англо	англо	англо	англо	ADV	N;INDF;MASC;SG
