категория	kategorii	категория	kategoria	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
установлено	zainstalowane	установить	zainstalować	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
установлено	zainstalowana	установить	zainstalować	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
владислав	władisław	владислав	władisław	N;ANIM;NOM;MASC;SG	
рима	rima	рим	rima	N;INAN;GEN;MASC;SG	
био	bio	био	bio	N;INAN;NOM;MASC;SG	
выпустила	zwolnione	выпустить	zwolnić	V;PFV;FEM;IND;SG;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
выпустила	wydane	выпустить	wydać	V;PFV;FEM;IND;SG;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
выпустила	wydany	выпустить	wydać	V;PFV;FEM;IND;SG;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
выпустила	zwolniony	выпустить	zwolnić	V;PFV;FEM;IND;SG;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
выпустила	wydana	выпустить	wydać	V;PFV;FEM;IND;SG;PST;FIN;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
знания	wiedzy	знание	wiedza	N;INAN;NOM;NEUT;PL	N;GEN;FEM;SG
знания	wiedza	знание	wiedza	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
знания	znajomość	знание	znajomość	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
знания	wiedzę	знание	wiedza	N;INAN;NOM;NEUT;PL	N;ACC;FEM;SG
гражданского	cywilne	гражданский	cywilny	ADJ;GEN;MASC;SG	ADJ;NOM;NEUT;SG
гражданского	obywatelskiego	гражданский	obywatelski	ADJ;GEN;MASC;SG	ADJ;ACC;MASC;SG
гражданского	cywilny	гражданский	cywilny	ADJ;GEN;MASC;SG	ADJ;NOM;MASC;SG
уволен	zwolniona	уволить	zwolnić	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
уволен	zwolniony	уволить	zwolnić	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
уволен	zwolnieni	уволить	zwolnić	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
уволен	oddalenie	уволить	oddalić	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
уволен	zwolniony	уволить	zwolnić	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
метка	tag	метка	tag	N;INAN;NOM;FEM;SG	
метка	oznacz	метка	oznaczyć	N;INAN;NOM;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
метка	etykiety	метка	etykiet	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL
метка	etykiecie	метка	etykiet	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
метка	oznacz	метка	oznaczyć	N;INAN;NOM;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
метка	zaznacz	метка	zaznaczyć	N;INAN;NOM;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
метка	marka	метка	marka	N;INAN;NOM;FEM;SG	
метка	mark	метка	mark	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
граждане	obywateli	гражданин	obywatel	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
граждане	obywatelami	гражданин	obywatel	N;ANIM;NOM;MASC;PL	N;INS;MASC;PL
разработан	rozwijane	разработать	rozwijać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
разработан	rozwiniętych	разработать	rozwinąć	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
разработан	opracowane	разработать	opracować	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
разработан	rozwinięte	разработать	rozwinąć	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
разработан	opracowany	разработать	opracować	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
разработан	zaprojektowane	разработать	zaprojektować	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
разработан	zaprojektowana	разработать	zaprojektować	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
разработан	zaprojektowano	разработать	zaprojektować	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
разработан	zaprojektowany	разработать	zaprojektować	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
разработан	zaprojektowanych	разработать	zaprojektować	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
алма	alma	алма	alma	ADV	
штатов	stany	штат	stany	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
созданный	utworzona	создать	utworzyć	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
созданный	utworzony	создать	utworzyć	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
созданный	utworzono	создать	utworzyć	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
созданный	stworzył	создать	stworzyć	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
созданный	utworzone	создать	utworzyć	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
элемент	piksela	элемент	piksel	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
элемент	pikseli	элемент	piksel	N;INAN;NOM;MASC;SG	N;GEN;MASC;PL
космос	kosmos	космос	kosmos	N;INAN;NOM;MASC;SG	
космос	kosmosu	космос	kosmos	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
космос	kosmos	космос	kosmos	N;INAN;NOM;MASC;SG	
космос	przestrzeni	космос	przestrzeń	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
космос	kosmos	космос	kosmos	N;INAN;NOM;MASC;SG	
обеспечивает	zapewni	обеспечивать	zapewnić	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN;ACT
полная	full	полный	full	ADJ;NOM;FEM;SG	
полная	pełen	полный	pełen	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
полная	pełne	полный	pełny	ADJ;NOM;FEM;SG	
родину	ojczyzna	родина	ojczyzna	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
родину	ojczyzny	родина	ojczyzna	N;INAN;ACC;FEM;SG	N;GEN;FEM;SG
елизавета	elżbieta	елизавет	elżbieta	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
елизавета	elizabeth	елизавет	elizabeth	N;ANIM;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
елизавета	elżbieta	елизавет	elżbieta	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
дядя	wuju	дядя	wuj	N;ANIM;NOM;MASC;SG	N;VOC;MASC;SG
золотые	złote	золотой	złoty	ADJ;NOM;PL	
золотые	golden	золотой	golden	ADJ;NOM;PL	
золотые	złoty	золотой	złoty	ADJ;NOM;PL	
золотые	złota	золотой	złoty	ADJ;NOM;PL	
золотые	złota	золотой	złoty	ADJ;NOM;PL	
золотые	złoto	золотой	złoto	ADJ;NOM;PL	
золотые	gold	золотой	gold	ADJ;NOM;PL	
золотые	złoty	золотой	złoty	ADJ;NOM;PL	
насекомые	owadów	насекомое	owad	N;ANIM;NOM;NEUT;PL	N;GEN;MASC;PL
пушки	armata	пушка	armat	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
пушки	armaty	пушка	armata	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
пушки	działo	пушка	dziać	N;INAN;NOM;FEM;PL	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
пушки	broń	пушка	broń	N;INAN;NOM;FEM;PL	V;IPFV;IMP;SG;2;FIN;ACT
пушки	bronie	пушка	bron	N;INAN;NOM;FEM;PL	V;IPFV;IND;PL;2;PRS;FIN;ACT
пушки	armaty	пушка	armata	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
родной	rdzenni	родной	rdzenny	ADJ;NOM;MASC;SG	N;NOM;MASC;PL
родной	rodzimy	родной	rodzić	ADJ;NOM;MASC;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
решено	zdecydował	решить	zdecydować	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
решено	zdecydował	решить	zdecydować	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
решено	zdecydowała	решить	zdecydować	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
концепции	koncepcji	концепция	koncepcja	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
концепции	pojęcia	концепция	pojęcie	N;INAN;NOM;FEM;PL	N;NOM;NEUT;SG
концепции	pojęć	концепция	pojęć	N;INAN;NOM;FEM;PL	N;GEN;NEUT;PL
секретаря	sekretarz	секретарь	sekretarz	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
предупреждение	zapobiegania	предупреждение	zapobieganie	N;INAN;NOM;NEUT;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
исполнители	artystów	исполнитель	artysta	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
отказ	odrzucenia	отказ	odrzucić	N;INAN;NOM;MASC;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
отказ	odmowy	отказ	odmowy	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
финляндия	finlandii	финляндия	finlandia	N;INAN;NOM;FEM;SG	PROPN;GEN;FEM;SG
простой	prosta	простой	prosty	ADJ;NOM;MASC;SG	
простой	proste	простой	prosty	ADJ;NOM;MASC;SG	
помогает	asyst	помогать	asyst	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;GEN;MASC;PL
миллиона	milion	миллион	milion	N;INAN;GEN;MASC;SG	
миллиона	mln	миллион	mlna	N;INAN;GEN;MASC;SG	
миллиона	miliony	миллион	miliony	N;INAN;GEN;MASC;SG	
уважаемый	szanowany	уважаемый	szanować	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;MASC;SG
уважаемый	przestrzegane	уважаемый	przestrzegać	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
уважаемый	szanowny	уважаемый	szanowny	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;MASC;SG
герман	hermann	герман	hermann	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
герман	herman	герман	herman	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
аналогично	nawzajem	аналогично	nawzaj	ADV	V;IPFV;IND;PL;2;PRS;FIN;ACT
аналогично	ditto	аналогично	ditto	ADV	
принципы	zasady	принцип	zasada	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
принципы	zasadami	принцип	zasada	N;INAN;NOM;MASC;PL	N;INS;FEM;PL
пройти	podanie	пройти	podanie	V;PFV;NFIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
пройти	pass	пройти	pass	V;PFV;NFIN;ACT	
пройти	przepustka	пройти	przepustka	V;PFV;NFIN;ACT	N;NOM;FEM;SG
пройти	przełęcz	пройти	przełęcz	V;PFV;NFIN;ACT	N;NOM;FEM;SG
киевский	kijów	киевский	kij	ADJ;NOM;MASC;SG	N;GEN;MASC;PL
спортивная	athletic	спортивный	athletic	ADJ;NOM;FEM;SG	
спортивная	sporty	спортивный	sporty	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
спортивная	sport	спортивный	sport	ADJ;NOM;FEM;SG	
спортивная	sporty	спортивный	sporty	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
насекомых	owady	насекомое	owad	N;ANIM;GEN;NEUT;PL	N;NOM;MASC;PL
насекомых	owady	насекомое	owad	N;ANIM;GEN;NEUT;PL	N;NOM;MASC;PL
султан	sultan	султан	sultan	N;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
немедленно	natychmiastowe	немедленно	natychmiastowy	ADV	ADJ;NOM;NEUT;SG
немедленно	natychmiastowa	немедленно	natychmiastowy	ADV	ADJ;NOM;FEM;SG
немедленно	natychmiastowy	немедленно	natychmiastowy	ADV	ADJ;NOM;MASC;SG
лекции	wykładów	лекция	wykład	N;INAN;NOM;FEM;PL	N;GEN;MASC;PL
лекции	wykład	лекция	wykład	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
законов	prawa	закон	prawo	N;INAN;GEN;MASC;PL	
услуги	usług	услуга	usługa	N;INAN;NOM;FEM;PL	V;IPFV;IND;PL;FIN;ACT
услуги	służba	услуга	służba	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
услуги	obsługa	услуга	obsługa	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
услуги	serwis	услуга	serwis	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
процессы	procesów	процесс	proces	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
сочи	soczi	сочи	soczeć	N;INAN;NOM;MASC;PL	PROPN;NOM;MASC;SG
верховный	najwyższa	верховный	wysoki	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;FEM;SG
верховный	najwyższy	верховный	wysoki	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;MASC;SG
марина	marina	марина	marina	N;ANIM;NOM;FEM;SG	
марина	przystań	марина	przystać	N;ANIM;NOM;FEM;SG	
джонс	jones	джонс	jones	N;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
джонс	jonesa	джонс	jones	N;ANIM;NOM;MASC;SG	
отмечает	nuty	отмечать	nuta	V;IPFV;IND;SG;3;PRS;FIN;ACT	
отмечает	noty	отмечать	not	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;PL
отмечает	notatek	отмечать	notatka	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;GEN;FEM;PL
отмечает	notatki	отмечать	notatek	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;PL
морские	żołnierz	морской	żołnierz	ADJ;NOM;PL	N;NOM;MASC;SG
морские	morski	морской	morski	ADJ;NOM;PL	ADJ;NOM;MASC;SG
морские	marine	морской	mariny	ADJ;NOM;PL	
морские	morskie	морской	morski	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
морские	morska	морской	morski	ADJ;NOM;PL	ADJ;NOM;FEM;SG
морские	morski	морской	morski	ADJ;NOM;PL	ADJ;NOM;MASC;SG
морские	morskie	морской	morski	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
морские	morskiego	морской	morski	ADJ;NOM;PL	ADJ;ACC;MASC;SG
франц	franz	франц	franz	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
парламент	parlamentowi	парламент	parlament	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
парламент	parlamentu	парламент	parlament	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
исполнитель	artyści	исполнитель	artysta	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
исполнитель	sprawcy	исполнитель	sprawca	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
исполнитель	wykonawcą	исполнитель	wykonawca	N;ANIM;NOM;MASC;SG	N;INS;MASC;SG
фотография	zdjecie	фотография	zdjecie	N;INAN;NOM;FEM;SG	V;PFV;IND;SG;FIN;ACT
фотография	zdjęcia	фотография	zdjęcie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;PL
фотография	foto	фотография	foto	N;INAN;NOM;FEM;SG	
фотография	fotografie	фотография	fotografia	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
фотография	fotografii	фотография	fotografia	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
фотография	photography	фотография	photographa	N;INAN;NOM;FEM;SG	
фотография	zdjęcia	фотография	zdjęcie	N;INAN;NOM;FEM;SG	N;NOM;NEUT;PL
закрытия	zamknięcie	закрытие	zamknięcie	N;INAN;NOM;NEUT;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
закрытия	zamknięcia	закрытие	zamknąć	N;INAN;NOM;NEUT;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
закрытия	zamykanie	закрытие	zamykać	N;INAN;NOM;NEUT;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
закрытия	zamknięcie	закрытие	zamknięcie	N;INAN;NOM;NEUT;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
закрытия	zamknięcia	закрытие	zamknąć	N;INAN;NOM;NEUT;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
закрытия	zamykanie	закрытие	zamykać	N;INAN;NOM;NEUT;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
закрытия	zamyka	закрытие	zamykać	N;INAN;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
комментарий	komentować	комментарий	komentować	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
женская	kobiece	женский	kobiece	ADJ;NOM;FEM;SG	
женская	kobieca	женский	kobieca	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
женская	samica	женский	samica	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
женская	kobieta	женский	kobieta	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
женская	kobiety	женский	kobieta	ADJ;NOM;FEM;SG	N;NOM;FEM;PL
женская	suczka	женский	suczka	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
музыкантов	muzyków	музыкант	muzyk	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL
музыкантов	muzycy	музыкант	muzyk	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
классе	stopień	класс	stopień	N;INAN;ESS;MASC;SG	N;NOM;MASC;SG
классе	klasie	класс	klasa	N;INAN;ESS;MASC;SG	N;DAT;FEM;SG
высшая	najwyższa	высший	wysoki	ADJ;NOM;FEM;SG	ADJ;NOM;CMPR;FEM;SG
высшая	najwyższy	высший	wysoki	ADJ;NOM;FEM;SG	ADJ;NOM;CMPR;MASC;SG
заболевания	choroby	заболевание	choroba	N;INAN;NOM;NEUT;PL	N;ACC;FEM;PL
заболевания	chorób	заболевание	chorób	N;INAN;NOM;NEUT;PL	
заболевания	choroba	заболевание	choroba	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
заболевания	choroby	заболевание	choroba	N;INAN;NOM;NEUT;PL	N;ACC;FEM;PL
глав	rozdziały	глава	rozdział	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
обложки	okładki	обложка	okładka	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
обложки	okładka	обложка	okładka	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
обложки	pokrycie	обложка	pokrycie	N;INAN;NOM;FEM;PL	
обложки	pokrywa	обложка	pokrywać	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
обложки	okładki	обложка	okładka	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
обложки	pokrywy	обложка	pokrywy	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
обложки	obejmuje	обложка	obejmować	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
неожиданно	niespodziewane	неожиданно	niespodziewany	ADV	ADJ;NOM;NEUT;SG
неожиданно	nieoczekiwane	неожиданно	nieoczekiwany	ADV	ADJ;NOM;NEUT;SG
неожиданно	niespodziewany	неожиданно	niespodziewany	ADV	ADJ;NOM;MASC;SG
неожиданно	nieoczekiwany	неожиданно	nieoczekiwany	ADV	ADJ;NOM;MASC;SG
саксония	saksonii	саксоние	saksonia	N;INAN;NOM;FEM;SG	
тяжело	twardy	тяжелый	twardy	ADJ;NEUT;SG	N;NOM;MASC;SG
тяжело	hard	тяжелый	hard	ADJ;NEUT;SG	
тяжело	ciężko	тяжелый	ciężko	ADJ;NEUT;SG	ADV
тяжело	twarde	тяжелый	twardy	ADJ;NEUT;SG	
тяжело	twarda	тяжелый	twarda	ADJ;NEUT;SG	N;NOM;FEM;SG
романы	romana	роман	roman	N;INAN;NOM;MASC;PL	
романы	powieści	роман	powieść	N;INAN;NOM;MASC;PL	N;GEN;FEM;SG
строго	surowa	строго	surowy	ADV	ADJ;NOM;FEM;SG
строго	ścisłe	строго	ścisły	ADV	ADJ;NOM;NEUT;SG
строго	surowy	строго	surowy	ADV	ADJ;NOM;MASC;SG
обнаружил	odkryte	обнаружить	odkryć	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
основателей	założycieli	основатель	założyciel	N;ANIM;GEN;MASC;PL	V;PFV;MASC;IND;PL;PST;FIN;ACT
основателей	założyciele	основатель	założyciel	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
сторонников	zwolennicy	сторонник	zwolennik	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
заметил	zauważyli	заметить	zauważyć	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;PL;PST;FIN;ACT
гонки	ras	гонка	rasa	N;INAN;NOM;FEM;PL	N;GEN;MASC;PL
гонки	rasy	гонка	rasa	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
гонки	wyścig	гонка	wyścig	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
гонки	rasy	гонка	rasa	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
гонки	race	гонка	raka	N;INAN;NOM;FEM;PL	
гонки	rasa	гонка	rasa	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
гонки	wyścig	гонка	wyścig	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
гонки	racing	гонка	racing	N;INAN;NOM;FEM;PL	
гонки	ściganie	гонка	ścigać	N;INAN;NOM;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
млрд	miliard	миллиард	miliard	N;INAN;NOM;MASC;SG	
млрд	mld	миллиард	mld	N;INAN;NOM;MASC;SG	
млрд	miliardy	миллиард	miliarda	N;INAN;NOM;MASC;SG	
передан	przekazywane	передать	przekazywać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
передан	przekazany	передать	przekazać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
передан	przekazana	передать	przekazać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
передан	przesłane	передать	przesłać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
передан	przekazane	передать	przekazać	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
сирии	syria	сирия	syria	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
сирии	syrii	сирия	syria	N;INAN;NOM;FEM;PL	PROPN;GEN;FEM;SG
вниз	dół	вниз	dół	ADV	N;NOM;MASC;SG
солдаты	żołnierzy	солдат	żołnierz	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
казань	kazań	казань	kazanie	N;INAN;NOM;FEM;SG	N;GEN;NEUT;PL
казань	kazan	казань	kazan	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
вооружения	uzbrojenie	вооружение	uzbrojenie	N;INAN;NOM;NEUT;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
вооружения	uzbrojenie	вооружение	uzbrojenie	N;INAN;NOM;NEUT;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
сердца	serduszka	сердце	serduszko	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
сердца	hearts	сердце	hearts	N;INAN;NOM;NEUT;PL	
сердца	serc	сердце	serc	N;INAN;NOM;NEUT;PL	
сердца	serca	сердце	serce	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
ответственность	odpowiedzialności	ответственность	odpowiedzialność	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
ответственность	odpowiedzialności	ответственность	odpowiedzialność	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
королевы	queens	королева	queens	N;ANIM;NOM;FEM;PL	
фронтах	frontach	фронт	fronty	N;INAN;ESS;MASC;PL	N;DAT;FEM;PL
точек	punkty	точка	punkt	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
квалификации	kwalifikacje	квалификация	kwalifikacja	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
