que	det	que	det	CONJ	PRO;NEUT;SG;3
asesinado	myrdet	asesinado	myrde	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
asesinado	drepte	asesinado	drepe	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
argumento	argument	argumento	argument	N;MASC;SG	N;INDF;NEUT;PL
online	pålogget	online	pålogg		N;DEF;NEUT;SG
online	tilkoblet	online	tilkobet		N;DEF;NEUT;SG
online	online	online	online		N;INDF;MASC;SG
médicos	medisinsk	médico	medisinsk	N;MASC;PL	ADJ;INDF;SG
buenas	flink	buen	flink	ADJ;FEM;PL	ADJ;INDF;SG
buenas	godt	buen	god	ADJ;FEM;PL	ADJ;INDF;NEUT;SG
buenas	dyktig	buen	dyktig	ADJ;FEM;PL	ADJ;INDF;SG
buenas	god	buen	god	ADJ;FEM;PL	ADJ;INDF;SG
buenas	bra	buen	bra	ADJ;FEM;PL	ADJ;INDF;NEUT;SG
nicaragua	nicaraguansk	nicaragua	nicaraguansk	PROPN	ADJ;INDF;SG
nicaragua	nicaragua	nicaragua	nicaragua	PROPN	N;INDF;MASC;SG
económicas	økonomi	económico	økonomi	ADJ;FEM;PL	N;INDF;MASC;SG
económicas	samfunnsøkonomi	económico	samfunnsøkonomi	ADJ;FEM;PL	N;INDF;MASC;SG
económicas	økonomisk	económico	økonomisk	ADJ;FEM;PL	ADJ;INDF;NEUT;SG
regionales	regional	regional	regional	ADJ;PL	N;INDF;MASC;SG
regionales	regionalt	regional	regional	ADJ;PL	ADJ;INDF;NEUT;SG
conocidas	kjent	conocido	kjent	ADJ;FEM;PL;V.PTCP	ADJ;INDF;NEUT;SG
retirado	pensjonerte	retirado	pensjonere	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
envió	sendt	enviar	sende	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
baile	danse	baile	danse	N;MASC;SG	V;IMP;NFIN
viviendas	boliger	vivienda	boliger	N;FEM;PL	N;INDF;MASC;SG
viviendas	bolig	vivienda	bolig	N;FEM;PL	N;INDF;MASC;SG
relevante	relevante	relevante	relevant	ADJ;SG	ADJ;PL
fox	fox	fox	fox	PROPN	N
paseo	gå	paseo	gå	N;MASC;SG	V;NFIN
menciona	omtale	mencionar	omtale	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
menciona	nevn	mencionar	nevn	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
green	grønt	green	grøn	N;SG	ADJ;INDF;NEUT;SG
green	grønne	green	grønne	N;SG	ADJ;PL
famosa	berømte	famoso	berømt	ADJ;FEM;SG	ADJ;PL
brian	brian	brian	brian	PROPN	N;INDF;MASC;SG
espera	vent	esperar	vent	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
espera	vente	esperar	vente	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
diseñado	designet	diseñado	designet	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
diseñado	utformet	diseñado	utform	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
reciente	nylige	reciente	nylig	ADJ;SG	ADJ;PL
intereses	rente	interés	rente	N;MASC;PL	N;INDF;FEM;SG
intereses	interesse	interés	interesse	N;MASC;PL	N;INDF;FEM;SG
mercedes	mercedes	merced	mercedes		N;INDF;MASC;SG
christian	christian	christiar	christian	PROPN	N;INDF;MASC;SG
christian	kristen	christiar	kristen	PROPN	ADJ;INDF;MASC;SG
esteban	stephen	estar	stephen	PROPN	N;INDF;MASC;SG
esteban	stefan	estar	stefan	PROPN	N;INDF;MASC;SG
esteban	esteban	estar	esteban	PROPN	N;INDF;MASC;SG
plantillas	maler	plantilla	male	N;FEM;PL	N;INDF;NEUT;SG
disputa	omstridt	disputa	omstridd	N;FEM;SG	ADJ;INDF;NEUT;SG
disputa	omstridte	disputa	omstridt	N;FEM;SG	ADJ;PL
astronómicos	astronomisk	astronómico	astronomisk	ADJ;MASC;PL	ADJ;INDF;NEUT;SG
post	innlegg	post	innlegg	N;MASC;SG	N;INDF;NEUT;PL
participaron	deltatt	participar	delta	V;IND;PL;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
den	hiet	dar	hiet	V;IMP;PL;3;FIN	N;DEF;NEUT;SG
orígenes	opprinnelsen	origen	opprinnels	N;MASC;PL	N;DEF;MASC;SG
éstos	desse	este	desse	PRO;MASC;PL	PRO;PL;3
éstos	disse	este	disse	PRO;MASC;PL	N;INDF;NEUT;SG
económicos	økonomisk	económico	økonomisk	ADJ;MASC;PL	ADJ;INDF;NEUT;SG
aliados	allierte	aliado	alliere	N;MASC;PL	ADJ;PL;V.PTCP
detalles	detaljer	detalle	detaljer	N;MASC;PL	N;INDF;NEUT;SG
salto	hopper	salto	hoppe	N;MASC;SG	N;INDF;FEM;PL
state	state	state	state	N	PROPN
rivera	rivera	rivera	rivere	PROPN	N;DEF;FEM;SG
roger	roger	roger	roge		N;INDF;MASC
colonial	colonial	colonial	colonial	ADJ;SG	N
competiciones	konkurranser	competición	konkurranse	N;FEM;PL	N;INDF;NEUT;SG
difusión	kringkaste	difusión	kringk	N;FEM;SG	ADJ;DEF;RL
rio	rio	rio	rio	N;MASC;SG	PROPN
rio	elven	rio	elven	N;MASC;SG	
ejecución	utførelse	ejecución	utførels	N;FEM;SG	ADJ;SG
ensayo	tester	ensayo	tester	N;MASC;SG	N;INDF;FEM;PL
lucas	luke	luca	luke	N;FEM;PL	N;INDF;MASC;SG
lucas	lucas	luca	lucas	N;FEM;PL	N;INDF;MASC;SG
independientes	frilansere	independiente	frilansere	N;PL	V;NFIN
independientes	independent	independiente	independent	N;PL	N;INDF;MASC;SG
independientes	uavhengige	independiente	uavhengig	N;PL	ADJ;PL
independientes	uavhengig	independiente	uavhengig	N;PL	ADJ;INDF;NEUT;SG
independientes	selvstendig	independiente	selvstendig	N;PL	ADJ;INDF;NEUT;SG
joan	joan	joan	joan	PROPN	N;INDF;MASC;SG
suerte	heldig	suerte	heldig	N;FEM;SG	ADJ;INDF;NEUT;SG
suerte	heldige	suerte	heldig	N;FEM;SG	ADJ;PL
nobles	noble	noble	nobel	N;PL	ADJ;PL
nobles	edel	noble	edel	N;PL	N;INDF;MASC;SG
nobles	edle	noble	edle	N;PL	N;INDF;NEUT;SG
nobles	edelt	noble	edel	N;PL	ADJ;INDF;NEUT;SG
radical	radikaler	radical	radikale	ADJ;SG	N;INDF;FEM;SG
radical	radikale	radical	radikal	ADJ;SG	ADJ;PL
tratar	forsøk	tratar	forsøk	V;NFIN	N;INDF;NEUT;SG
tratar	try	tratar	try	V;NFIN	N
tratar	treat	tratar	tre	V;NFIN	N;INDF;MASC;SG
establecido	etablerte	establecido	etablere	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
bruselas	brussel	brusela	brussel	N;FEM;PL	N;INDF;MASC;SG
trenes	trene	tren	trene	N;MASC;PL	V;NFIN
trenes	tog	tren	ta	N;MASC;PL	N;INDF;NEUT;SG
trenes	tren	tren	tren	N;MASC;PL	N;INDF;MASC;SG
trenes	tog	tren	ta	N;MASC;PL	N;INDF;NEUT;SG
feria	rettferdig	feria	rettferdig	N;FEM;SG	ADJ;INDF;NEUT;SG
etapas	faser	etapa	faser	N;FEM;PL	N;INDF;NEUT;SG
seguro	safe	seguro	safe	ADJ;MASC;SG	N;INDF;NEUT;SG
seguro	trygge	seguro	trygg	ADJ;MASC;SG	ADJ;PL
seguro	forsikring	seguro	forsikring	ADJ;MASC;SG	N;INDF;FEM;SG
seguro	forsikringer	seguro	forsikring	ADJ;MASC;SG	N;INDF;FEM;PL
seguro	sikre	seguro	sikre	ADJ;MASC;SG	N;INDF;FEM;SG
seguro	sikret	seguro	sikre	ADJ;MASC;SG	N;DEF;NEUT;SG
fotos	bilete	foto	bilete	N;FEM;PL	N;INDF;NEUT;SG
fotos	pictures	foto	pictures	N;FEM;PL	N;INDF;NEUT;SG
entra	oppgi	entrar	oppgi	V;IND;SG;3;PRS;FIN	V;IMP;FIN
entra	angi	entrar	angi	V;IND;SG;3;PRS;FIN	V;IMP;FIN
entra	enter	entrar	enter	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
hill	hill	hill	hill	PROPN	PROPN
hill	ås	hill	ås	PROPN	N;INDF;MASC;SG
particularmente	især	particularmente	især	ADV	N;INDF;NEUT;SG
particularmente	spesielt	particularmente	spesiell	ADV	ADJ;INDF;NEUT;SG
particularmente	spesiellt	particularmente	spesiell	ADV	ADJ;INDF;NEUT;SG
particularmente	særlig	particularmente	særlig	ADV	ADJ;INDF;NEUT;SG
extranjeros	aliens	extranjero	ali	N;MASC;PL	N;INDF;MASC;SG
extranjeros	utlending	extranjero	utlending	N;MASC;PL	N;INDF;MASC;SG
extranjeros	utlendinger	extranjero	utlendinger	N;MASC;PL	N;INDF;MASC;SG
extranjeros	utenlandske	extranjero	utenlandsk	N;MASC;PL	ADJ;PL
extranjeros	utenlandsk	extranjero	utenlandsk	N;MASC;PL	ADJ;INDF;SG
contar	telling	contar	telling	V;NFIN	N;INDF;FEM;SG
contar	nedtelling	contar	nedtelling	V;NFIN	N;INDF;FEM;SG
contar	telle	contar	telle	V;NFIN	N;INDF;NEUT;SG
contar	teller	contar	teller	V;NFIN	N;INDF;MASC;SG
abrió	åpnet	abrir	åpn	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
frecuentemente	ofte	frecuentemente	ofte	ADV	ADJ
frecuentemente	ofte	frecuentemente	ofte	ADV	ADJ
lagos	lagos	lago	lagos	N;MASC;PL	N;INDF;MASC;SG
lagos	innsjø	lago	innsjø	N;MASC;PL	N;INDF;MASC;SG
lagos	sjø	lago	sjø	N;MASC;PL	N;INDF;MASC;SG
lagos	lake	lago	lake	N;MASC;PL	N;INDF;NEUT;SG
montes	montes	monte	montes	N;MASC;PL	N;INDF;NEUT;SG
montes	fjell	monte	fjell	N;MASC;PL	N;INDF;NEUT;SG
montes	monti	monte	monti	N;MASC;PL	N;INDF;MASC;SG
hot	varm	hot	varm	N	ADJ;INDF;SG
hot	varmt	hot	varm	N	ADJ;INDF;NEUT;SG
descriptiva	beskrivende	descriptivo	beskrivende	ADJ;FEM;SG	ADJ;PL
manual	håndbok	manual	håndbok	ADJ;SG	N;INDF;MASC;SG
manual	manual	manual	manual	ADJ;SG	N;INDF;NEUT;SG
terrenos	land	terreno	land	N;MASC;PL	N;INDF;NEUT;SG
terrenos	terrenget	terreno	terreng	N;MASC;PL	N;DEF;NEUT;SG
terrenos	terreng	terreno	terreng	N;MASC;PL	N;INDF;NEUT;SG
miranda	miranda	miranda	mirand	PROPN	N;DEF;NEUT;PL
ceremonia	seremonier	ceremonia	seremonie	N;FEM;SG	N;INDF;MASC;PL
columbia	columbia	columbia	columbi	N;FEM;SG	PROPN
lejos	langt	lejos	lang	ADV	ADJ;INDF;NEUT;SG
lejos	away	lejos	away	ADV	N;INDF;MASC;SG
lejos	bort	lejos	bort	ADV	ADP
lejos	unna	lejos	unna	ADV	ADP
lejos	borte	lejos	borte	ADV	ADP
lejos	vekk	lejos	vekk	ADV	ADP
conflictos	konflikt	conflicto	konflikt	N;MASC;PL	N;INDF;MASC;SG
fallecidos	avdød	fallecido	avdød	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
fallecidos	avdøde	fallecido	avdøde	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
alicante	alicante	alicante	alicant	PROPN	N
pregunta	spør	pregunta	spørje	N;FEM;SG	V;IND;PRS;FIN
juez	dommer	juez	dommer	N;SG	N;INDF;FEM;PL
familiares	familien	familiar	familie	N;MASC;PL	N;DEF;MASC;SG
familiares	familie	familiar	familie	N;MASC;PL	N;INDF;MASC;SG
familiares	slekt	familiar	slekkje	N;MASC;PL	N;INDF;FEM;SG
patrón	beskytter	patrón	beskytte	N;MASC;SG	N;INDF;FEM;PL
requiere	kreve	requerir	kreve	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
sons	sons	sons	sons	PROPN	N;INDF;SG
sons	sønner	sons	sønne	PROPN	N;INDF;MASC;SG
ala	fløyen	ala	fløy		N;DEF;MASC;SG
ala	ving	ala	ving		N;INDF;MASC;SG
ala	vinge	ala	vinge		N;INDF;MASC;SG
ala	ala	ala	ale		N;INDF;MASC;SG
continental	continental	continental	continental	ADJ;SG	N
continental	kontinental	continental	kontinental	ADJ;SG	N;INDF;MASC;SG
continental	kontinentale	continental	kontinental	ADJ;SG	ADJ;PL
miami	miami	miami	miami	PROPN	N
day	dag	day	dag		N;INDF;MASC;SG
day	dagen	day	dag		N;DEF;MASC;SG
day	day	day	day		N;INDF;SG
previamente	tidligere	previamente	tidligere	ADV	N;INDF;FEM;SG
mínimo	minimum	mínimo	minimum	ADJ;MASC;SG	N;INDF;NEUT;SG
mínimo	minimale	mínimo	minimal	ADJ;MASC;SG	ADJ;PL
abarca	dyna	abarcar	dyn	V;IND;SG;3;PRS;FIN	N;DEF;FEM;SG
literaria	litterære	literario	litterær	ADJ;FEM;SG	ADJ;PL
tomo	tomé	tomo	tomé	V;IND;SG;1;PRS;FIN	N;INDF;MASC;SG
descenso	redusere	descenso	redusere	N;MASC;SG	V;NFIN
descritos	beskrives	descrito	beskrives	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
descritos	beskrevet	descrito	beskrev	ADJ;MASC;PL;V.PTCP	N;DEF;NEUT;SG
descritos	beskrev	descrito	beskrev	ADJ;MASC;PL;V.PTCP	N;INDF;MASC;SG
viajes	reise	viaje	reise	N;MASC;PL	N;INDF;FEM;SG
bloqueo	blokkerer	bloqueo	blokkere	N;MASC;SG	V;IND;PRS;FIN
bloqueo	blokkere	bloqueo	blokkere	N;MASC;SG	V;NFIN
bloqueo	blokker	bloqueo	blokke	N;MASC;SG	N;INDF;FEM;PL
bloqueo	blokkere	bloqueo	blokkere	N;MASC;SG	V;NFIN
empleados	ansatt	empleado	ansatt	N;MASC;PL	N;INDF;MASC;SG
empleados	ansatte	empleado	ansatte	N;MASC;PL	N;INDF;FEM;SG
empleados	medarbeidere	empleado	medarbeidere	N;MASC;PL	V;NFIN
dada	dada	dado	dad	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
poblado	befolket	poblado	befolkt	ADJ;MASC;SG;V.PTCP	N;DEF;NEUT;SG
poblado	landsby	poblado	landsby	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
poblado	village	poblado	village	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
poblado	bygda	poblado	bygd	ADJ;MASC;SG;V.PTCP	N;DEF;FEM;SG
batallas	kamp	batalla	kamp	N;FEM;PL	N;INDF;MASC;SG
batallas	slaget	batalla	slag	N;FEM;PL	N;DEF;NEUT;SG
demanda	krever	demanda	kreve	N;FEM;SG	V;IND;PRS;FIN
fenómeno	fenomener	fenómeno	fenomen	N;MASC;SG	N;INDF;MASC;PL
continuar	fortsett	continuar	fortsetje	V;NFIN	N;INDF;MASC;SG
continuar	fortsette	continuar	fortsette	V;NFIN	ADJ;INDF;SG;V.PTCP
paredes	paredes	pared	paredes	N;FEM;PL	N;INDF;MASC;SG
jurado	jury	jurado	jury	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
jurado	juryen	jurado	jury	ADJ;MASC;SG;V.PTCP	N;DEF;MASC;SG
can	kan	can	kunne	PROPN	V;IND;PRS;FIN
can	can	can	cann	PROPN	N
empleo	jobber	empleo	jobbe	N;MASC;SG	N;INDF;FEM;PL
usos	bruker	uso	bruke	N;MASC;PL	V;IND;PRS;FIN
upper	øvre	upper	øvre	N	ADJ;CMPR
suárez	suarez	suárez	suarez	PROPN	N;INDF;MASC;SG
suárez	suárez	suárez	suárez	PROPN	N;INDF;MASC;SG
cabezas	hoder	cabeza	hoder	N;FEM;PL	N;INDF;FEM;SG
agrícola	landbruks	agrícola	landbruks	ADJ;SG	N;INDF;MASC;SG
continúa	fortsett	continuar	fortsetje	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
continúa	fortsette	continuar	fortsette	V;IND;SG;3;PRS;FIN	ADJ;INDF;SG;V.PTCP
opera	opera	operar	opera	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
opera	operaen	operar	opera	V;IND;SG;3;PRS;FIN	N;DEF;MASC;SG
niña	barn	niña	barn	N;FEM;SG	N;INDF;NEUT;PL
deseo	begjær	desear	begjær	V;IND;SG;1;PRS;FIN	N;INDF;MASC;SG
deseo	ønske	desear	ønske	V;IND;SG;1;PRS;FIN	N;INDF;NEUT;SG
deseo	wish	desear	wish	V;IND;SG;1;PRS;FIN	N
ejemplares	eksemplarisk	ejemplar	eksemplarisk	N;MASC;PL	ADJ;INDF;NEUT;SG
ejemplares	eksemplariske	ejemplar	eksemplarisk	N;MASC;PL	ADJ;PL
buque	skip	buque	skip	N;MASC;SG	N;INDF;NEUT;PL
diciendo	forteller	decir	forteller	V;V.MSDR	N;INDF;NEUT;SG
diciendo	ordtak	decir	ordtak	V;V.MSDR	N;INDF;NEUT;SG
diciendo	ordtaket	decir	ordtak	V;V.MSDR	N;DEF;NEUT;SG
diciendo	saying	decir	saying	V;V.MSDR	N;INDF;MASC;SG
naves	skuter	nave	skuter	N;FEM;PL	N;INDF;MASC;SG
interna	praktikant	interno	praktikant	ADJ;FEM;SG	N;INDF;MASC;SG
personalidad	personligheter	personalidad	personligheter	N;FEM;SG	N;INDF;FEM;PL
félix	felix	félix	felix	PROPN	N;INDF;MASC;SG
félix	félix	félix	félix	PROPN	N;INDF;MASC;SG
bill	regning	bill	regning	PROPN	N;INDF;FEM;SG
bill	bill	bill	bill	PROPN	N;INDF;MASC;SG
jugando	spiler	jugar	spile	V;V.MSDR	N;INDF;FEM;PL
celebró	feiret	celebrar	feir	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
alas	vinger	ala	vinge	N;FEM;PL	N;INDF;MASC;SG
jardines	haver	jardín	haver	N;MASC;PL	N;INDF;MASC;SG
jardines	gardens	jardín	gard	N;MASC;PL	N;GEN;DEF;MASC;SG
grados	karakterer	grado	karaktere	N;MASC;PL	V;IND;PRS;FIN
empresario	gründer	empresario	gründ	N;MASC;SG	N;INDF;FEM;PL
regresar	return	regresar	return	V;NFIN	N;INDF;NEUT;SG
regresar	returner	regresar	returne	V;NFIN	N;INDF;MASC;SG
izquierdo	venstresiden	izquierdo	venstreside	ADJ;MASC;SG	N;DEF;MASC;SG
izquierdo	venstre	izquierdo	venstre	ADJ;MASC;SG	N;NEUT
izquierdo	left	izquierdo	left	ADJ;MASC;SG	N;INDF;NEUT;SG
propietario	utleier	propietario	utleie	N;MASC;SG	N;INDF;FEM;PL
llegan	ankommer	llegar	ankommer	V;IND;PL;3;PRS;FIN	N;INDF;SG
llegan	ankomme	llegar	ankom	V;IND;PL;3;PRS;FIN	N;INDF;MASC;SG
claramente	klart	claramente	klar	ADV	ADJ;INDF;NEUT;SG
claramente	tydelig	claramente	tydelig	ADV	ADJ;INDF;NEUT;SG
claramente	åpenbart	claramente	åpenbar	ADV	ADJ;INDF;NEUT;SG
molina	molina	molina	molin	PROPN	N;INDF;MASC;SG
cañones	skytevåpen	cañón	skytevåp	N;MASC;PL	N;INDF;NEUT;SG
cañones	pistoler	cañón	pistol	N;MASC;PL	N;INDF;MASC;SG
cañones	cannon	cañón	cannon	N;MASC;PL	N;INDF;MASC;SG
cañones	kanon	cañón	kanon	N;MASC;PL	N;INDF;MASC;SG
poseen	besette	poseer	besett	V;IND;PL;3;PRS;FIN	ADJ;PL
poseen	innehar	poseer	innehor	V;IND;PL;3;PRS;FIN	V;IMP;FIN
poseen	besitter	poseer	besitter	V;IND;PL;3;PRS;FIN	N;INDF;FEM;SG
pasos	skritt	paso	skritt	N;MASC;PL	N;INDF;NEUT;SG
pasos	steg	paso	steg	N;MASC;PL	N;INDF;NEUT;SG
pasos	trinn	paso	trinn	N;MASC;PL	N;INDF;NEUT;SG
pasos	fotspor	paso	fotspor	N;MASC;PL	N;INDF;MASC;SG
retirada	pensjonert	retirada	pensjonere	N;FEM;SG	ADJ;INDF;SG;V.PTCP
retirada	pensjonerte	retirada	pensjonere	N;FEM;SG	ADJ;PL;V.PTCP
retirada	trekke	retirada	trekke	N;FEM;SG	V;NFIN
tarea	lekser	tarea	lekse	N;FEM;SG	N;INDF;FEM;PL
extranjero	utenlandske	extranjero	utenlandsk	N;MASC;SG	ADJ;PL
extranjero	utenlandsk	extranjero	utenlandsk	N;MASC;SG	ADJ;INDF;SG
anna	anna	anno	annan	PROPN	DET;INDF;NEUT;SG
divide	splitt	dividir	splitt	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
cercana	nærheten	cercano	nærhet	ADJ;FEM;SG	
divisiones	divisjoner	división	divisjon	N;FEM;PL	N;INDF;MASC;SG
vieja	old	viejo	old	ADJ;FEM;SG	
vieja	gammel	viejo	gammel	ADJ;FEM;SG	N;INDF;MASC;SG
vieja	gamle	viejo	gammal	ADJ;FEM;SG	ADJ;PL
vieja	vieja	viejo	vieje	ADJ;FEM;SG	N;DEF;FEM;SG
abandonar	forlat	abandonar	forlat	V;NFIN	N;INDF;MASC;SG
abandonar	forlate	abandonar	forlate	V;NFIN	ADJ;INDF;NEUT;SG;V.PTCP
espectáculo	vise	espectáculo	vise	N;MASC;SG	V;NFIN
organismos	organismer	organismo	organisme	N;MASC;PL	N;INDF;MASC;SG
indios	indianere	indio	indianere	N;MASC;PL	N;INDF;MASC;SG
indios	indere	indio	indere	N;MASC;PL	N;INDF;MASC;SG
indios	indianerne	indio	indianerne	N;MASC;PL	N;INDF;MASC;SG
indios	indianer	indio	indianer	N;MASC;PL	N;INDF;MASC;SG
indios	inder	indio	inder	N;MASC;PL	N;INDF;MASC;SG
indios	indisk	indio	indisk	N;MASC;PL	N;INDF;MASC;SG
irán	iran	ir	iran	V;IND;PL;3;FUT;FIN	N;INDF;MASC;SG
irán	irans	ir	irans	V;IND;PL;3;FUT;FIN	N
grave	alvorlige	grave	alvorlig	ADJ;SG	ADJ;PL
grave	alvor	grave	alvor	ADJ;SG	N;INDF;NEUT;SG
grave	alvorlige	grave	alvorlig	ADJ;SG	ADJ;PL
encuentros	møter	encuentro	møte	N;MASC;PL	V;IND;PRS;FIN
auto	automatisk	auto	automatisk	N;MASC;SG	ADJ;INDF;NEUT;SG
ford	ford	ford	ford	PROPN	N;INDF;MASC;SG
clásicos	klassikere	clásico	klassikere	N;MASC;PL	N;INDF;FEM;SG
clásicos	klassikerne	clásico	klassikern	N;MASC;PL	N;INDF;FEM;SG
clásicos	klassisk	clásico	klassisk	N;MASC;PL	ADJ;INDF;NEUT;SG
clásicos	klassisk	clásico	klassisk	N;MASC;PL	ADJ;INDF;NEUT;SG
clásicos	klassiker	clásico	klassiker	N;MASC;PL	N;INDF;MASC;SG
clásicos	klassiske	clásico	klassisk	N;MASC;PL	ADJ;PL
incluida	inkluderes	incluido	inkluderes	ADJ;FEM;SG;V.PTCP	V;FIN
incluida	inkluderte	incluido	inkludere	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN
incluida	inklusiv	incluido	inklusiv	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
incluida	deriblant	incluido	deriblant	ADJ;FEM;SG;V.PTCP	N;INDF;NEUT;SG
incluida	inklusive	incluido	inklusiv	ADJ;FEM;SG;V.PTCP	ADJ;PL
comunicaciones	kommunikasjon	comunicación	kommunikasjon	N;FEM;PL	N;INDF;MASC;SG
elena	helene	eleno	helene	N;FEM;SG	N;DEF;FEM;PL
elena	helene	eleno	helene	N;FEM;SG	N;DEF;FEM;PL
productores	produsenter	productor	produsenter	N;MASC;PL	N;INDF;NEUT;SG
productores	produsent	productor	produsent	N;MASC;PL	N;INDF;MASC;SG
productores	produsenten	productor	produsent	N;MASC;PL	N;DEF;MASC;SG
secciones	seksjon	sección	seksjon	N;FEM;PL	N;INDF;MASC;SG
secciones	seksjoner	sección	seksjon	N;FEM;PL	N;INDF;MASC;SG
bautista	baptist	bautista	baptist	N;SG	ADJ;INDF;SG
invitado	gjest	invitado	gjest	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
invitado	gjesten	invitado	gjest	ADJ;MASC;SG;V.PTCP	N;DEF;MASC;SG
invitado	inviterte	invitado	invitere	ADJ;MASC;SG;V.PTCP	ADJ;PL;V.PTCP
colón	colón	colón	colón	N;MASC;SG	PROPN
best	best	best	bra	N;MASC;SG	ADJ;INDF;RL
best	beste	best	god	N;MASC;SG	ADJ;DEF;RL
individuos	enkeltindivider	individuo	enkeltindivid	N;MASC;PL	N;INDF;MASC;SG
individuos	individer	individuo	individ	N;MASC;PL	N;INDF;NEUT;SG
finalizar	avslutt	finalizar	avslutt	V;NFIN	N;INDF;MASC;SG
finalizar	finish	finalizar	finish	V;NFIN	N;INDF;MASC;SG
finalizar	avslutte	finalizar	avslutte	V;NFIN	N;INDF;NEUT;SG
exposiciones	utstillingen	exposición	utstilling	N;FEM;PL	N;DEF;MASC;SG
exposiciones	utstilling	exposición	utstilling	N;FEM;PL	N;INDF;FEM;SG
museos	museum	museo	museum	N;MASC;PL	N;INDF;NEUT;SG
little	lite	little	lite	N	ADJ;INDF;NEUT;SG
little	liten	little	liten	N	ADJ;INDF;MASC;SG
lectura	lest	lectura	lese	N;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
lectura	lese	lectura	lese	N;FEM;SG	V;V.PTCP
lectura	les	lectura	lese	N;FEM;SG	V;IMP;FIN
álvaro	álvaro	álvaro	álvaro	N;MASC;SG	PROPN
quiero	lyst	querer	lyst	V;IND;SG;1;PRS;FIN	N;INDF;NEUT;SG
quiero	want	querer	want	V;IND;SG;1;PRS;FIN	N
wiley	wiley	wiley	wiley	PROPN	N;INDF;SG
colorado	colorado	colorado	colorado	ADJ;MASC;SG;V.PTCP	N
muere	die	morir	die	V;IND;SG;3;PRS;FIN	N;INDF
muere	dø	morir	dø	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
muere	dør	morir	dør	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
recientes	nylig	reciente	nylig	ADJ;PL	ADJ;INDF;NEUT;SG
llamadas	kaller	llamado	kalle	ADJ;FEM;PL;V.PTCP	V;IND;PRS;FIN
llamadas	anrop	llamado	anrop	ADJ;FEM;PL;V.PTCP	N;INDF;MASC;SG
presentar	innsending	presentar	innsending	V;NFIN	N;INDF;FEM;SG
rival	rivaliserende	rival	rivaliserende	N;SG	ADJ;PL
noticia	nyheter	noticia	nyhet	N;FEM;SG	N;INDF;FEM;PL
pdf	pdf	pdf	pdf	N;MASC;SG	ADV
privado	menig	privado	menig	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
privado	enerom	privado	enerom	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
privado	private	privado	privat	ADJ;MASC;SG;V.PTCP	ADJ;PL
participado	deltok	participado	delta	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
esfuerzo	sysler	esfuerzo	sysle	N;MASC;SG	N;INDF;MASC;PL
piedras	stones	piedra	stone	N;FEM;PL	N;INDF;MASC;SG
piedras	bergart	piedra	bergar	N;FEM;PL	N;INDF;MASC;SG
piedras	rocks	piedra	rocks	N;FEM;PL	N;INDF;SG
editores	forlag	editor	forlag	N;MASC;PL	N;INDF;NEUT;SG
editores	utgivere	editor	utgivere	N;MASC;PL	V;NFIN
editores	utgiver	editor	utgive	N;MASC;PL	N;INDF;FEM;SG
daños	skade	daño	skade	N;MASC;PL	N;INDF;MASC;SG
daños	erstatning	daño	erstatning	N;MASC;PL	N;INDF;FEM;SG
exclusivamente	utelukkende	exclusivamente	utelukkende	ADV	N;INDF;FEM;SG
