magnolia	magnolia	magnolie	magnolia	N;DEF;FEM;SG	PROPN;NOM;SG
observatie	anmerkung	observatie	anmerkung	N;INDF;FEM;SG	
observatie	bemerkung	observatie	bemerkung	N;INDF;FEM;SG	
observatie	beobachtung	observatie	beobachtung	N;INDF;FEM;SG	ADJ
observatie	beobachtungen	observatie	beobachtung	N;INDF;FEM;SG	V;NFIN
observatie	bemerkung	observatie	bemerkung	N;INDF;FEM;SG	
parker	parker	parker	park	PROPN	PROPN
zeilor	götter	zeu	gott	N;DEF;MASC;PL	
zeilor	gottheiten	zeu	gottheiten	N;DEF;MASC;PL	N;NOM;FEM;PL
liechtenstein	liechtenstein	liechtenstein	liechtenstein	PROPN	PROPN;NOM;NEUT;SG
discovery	entdecken	discovery	entdecken	N;INDF;MASC;SG	V;NFIN
discovery	entdeckungen	discovery	entdeckingen	N;INDF;MASC;SG	V;NFIN
discovery	entdeckungsreise	discovery	entdeckungsreise	N;INDF;MASC;SG	;SG
discovery	discovery	discovery	discovery	N;INDF;MASC;SG	
gasiti	findet	gasit	finden		V;IND;SG;3;PRS;FIN
gasiti	finden	gasit	finden		V;NFIN
gasiti	finde	gasit	finden		V;IND;SG;2;PRS;FIN
gasiti	suchen	gasit	suchen		V;NFIN
dur	raue	dur	raue	ADJ;INDF;MASC;SG	
dur	harte	dur	hart	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
taiat	ausschneiden	taia	ausschneiden	ADJ;INDF;MASC;SG	V;NFIN
taiat	cut	taia	cut	ADJ;INDF;MASC;SG	PROPN
taiat	schneiden	taia	schneiden	ADJ;INDF;MASC;SG	V;NFIN
taiat	abschneiden	taia	abschneiden	ADJ;INDF;MASC;SG	V;NFIN
etajul	fußboden	etaj	fußboden	N;DEF;MASC;SG	V;NFIN
etajul	stockwerk	etaj	stockwerk	N;DEF;MASC;SG	ADJ
etajul	boden	etaj	boden	N;DEF;MASC;SG	ADV
etajul	etage	etaj	etag	N;DEF;MASC;SG	N;NOM;SG
etajul	geschoss	etaj	geschossen	N;DEF;MASC;SG	ADJ
chapelle	chapelle	chapellă	chapelle	N;INDF;FEM;PL	PROPN;NOM;SG
peisaj	landschaft	peisaj	landschaft	N;INDF;MASC;SG	
peisaj	naturlandschaft	peisaj	naturlandschaft	N;INDF;MASC;SG	ADJ
peisaj	landschaften	peisaj	landschaft	N;INDF;MASC;SG	ADJ
attila	attila	attila	attila	PROPN	PROPN;NOM;SG
experiment	experimentiert	experiment	experimentieren	N;INDF;MASC;SG	V;V.PTCP
experiment	experiment	experiment	experiment	N;INDF;MASC;SG	ADJ
experiment	experimente	experiment	experiment	N;INDF;MASC;SG	ADJ;NOM;PL
experiment	experimentieren	experiment	experimentieren	N;INDF;MASC;SG	V;NFIN
experiment	versuch	experiment	versuchen	N;INDF;MASC;SG	V;IND;SG;3;FIN
finalizata	abgeschlossen	finalizat	abschließen	ADJ;DEF;FEM;SG	V;V.PTCP
finalizata	fertiggestellt	finalizat	fertigstellen	ADJ;DEF;FEM;SG	V;V.PTCP
finalizata	beendet	finalizat	beenden	ADJ;DEF;FEM;SG	V;V.PTCP
vinci	vinci	vinci	vinci	PROPN	
reptile	reptil	reptă	reptil	N;INDF;FEM;PL	ADJ
reptile	reptilien	reptă	reptil	N;INDF;FEM;PL	
reptile	reptilien	reptă	reptil	N;INDF;FEM;PL	
sportul	sportarten	sport	sportarten	N;DEF;MASC;SG	V;NFIN
sportul	sport	sport	sporen	N;DEF;MASC;SG	PROPN;SG
leul	löwen	leu	löwen	N;DEF;MASC;SG	
leul	löwe	leu	löwe	N;DEF;MASC;SG	
leul	lion	leu	lion	N;DEF;MASC;SG	
personalul	personal	personal	personal	N;DEF;MASC;SG	ADJ
personalul	personalabteilung	personal	personalabteilung	N;DEF;MASC;SG	N;NOM;FEM;SG
personalul	belegschaft	personal	belegschaft	N;DEF;MASC;SG	ADJ
personalul	personal	personal	personal	N;DEF;MASC;SG	ADJ
personalul	belegschaft	personal	belegschaft	N;DEF;MASC;SG	ADJ
personalul	mitarbeiter	personal	Mitarbeiter	N;DEF;MASC;SG	ADJ
personalul	staff	personal	staff	N;DEF;MASC;SG	
aron	aron	aron	aron	PROPN	PROPN;NOM;MASC;SG
preveni	verhüten	preveni	verhüten		V;NFIN
preveni	verhinderung	preveni	verhinderung		N;NOM;FEM;SG
preveni	vermeiden	preveni	vermeiden		V;NFIN
preveni	verhindern	preveni	verhindern		V;NFIN
preveni	vorbeugen	preveni	vorbeugen		V;NFIN
prize	sockel	priză	sockel	N;INDF;FEM;PL	
prize	sockets	priză	sockets	N;INDF;FEM;PL	PROPN
prize	fassungen	priză	fassingen	N;INDF;FEM;PL	V;NFIN
won	gewonnen	won	gewinnen	PROPN	V;V.PTCP
won	won	won	won	PROPN	
won	gewann	won	gewinnen	PROPN	V;IND;SG;3;PST;FIN
won	gewonnene	won	gewonnen	PROPN	ADJ;NOM;FEM;SG
integrarea	eingliederung	integrare	eingliederung	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
integrarea	integration	integrare	integration	N;DEF;FEM;SG	PROPN
reci	erkältung	rece	erkältung	ADJ;INDF;PL	N;SG
reci	kälte	rece	kälen	ADJ;INDF;PL	
integrat	integriert	integrat	integrieren	ADJ;INDF;MASC;SG	V;V.PTCP
integrat	integrierten	integrat	integriert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
integrat	integrierte	integrat	integrieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
fabricate	hergestellt	fabrica	herstellen	ADJ;INDF;FEM;PL	V;V.PTCP
fabricate	hergestellte	fabrica	hergestellt	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
fabricate	gefertigt	fabrica	fertigen	ADJ;INDF;FEM;PL	V;V.PTCP
fabricate	hergestellt	fabrica	herstellen	ADJ;INDF;FEM;PL	V;V.PTCP
fabricate	gefertigt	fabrica	fertigen	ADJ;INDF;FEM;PL	V;V.PTCP
roosevelt	roosevelt	roosevelt	roosevelt	PROPN	PROPN;NOM;SG
vasili	wassili	vasil	wassili	PROPN	PROPN;NOM;MASC;SG
aviatie	flugverkehr	aviatie	flugverkehr	N;INDF;FEM;SG	ADJ
aviatie	luftfahrtindustrie	aviatie	luftfahrtindustrie	N;INDF;FEM;SG	ADJ
aviatie	luftverkehr	aviatie	luftverkehr	N;INDF;FEM;SG	PROPN
aviatie	luftfahrt	aviatie	luftfahren	N;INDF;FEM;SG	PROPN
spanioli	spaniern	spaniol	spaniern	ADJ;INDF;MASC;PL	
spanioli	spanier	spaniol	spanier	ADJ;INDF;MASC;PL	
heinz	heinz	heinz	heinz	PROPN	PROPN;NOM;MASC;SG
petit	petit	petit	petit	N;INDF;MASC;SG	PROPN;SG
thompson	thompson	thompson	thompson	PROPN	PROPN;NOM;SG
wallace	wallace	wallace	wallace	PROPN	PROPN;NOM;SG
monarh	monarch	monarh	monarch	N;INDF;MASC;SG	PROPN
monarh	monarchen	monarh	monarch	N;INDF;MASC;SG	ADJ
beethoven	beethoven	beethoven	beethoven	PROPN	
ploaie	rain	ploaie	rain	N;INDF;FEM;SG	PROPN
ploaie	regen	ploaie	rege	N;INDF;FEM;SG	V;NFIN
ploaie	regenwasser	ploaie	regenwasser	N;INDF;FEM;SG	ADJ
islamului	islamischen	islam	islamisch	N;DEF;MASC;SG	ADJ;NOM;MASC;PL
islamului	islamische	islam	islamisch	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
islamului	islam	islam	islam	N;DEF;MASC;SG	
bremen	niedersachsen	bremen	niedersachsen	PROPN	PROPN;NOM;NEUT;SG
bremen	bremen	bremen	bremen	PROPN	PROPN;NOM;NEUT;SG
zagora	zagora	zagoră	zagora	PROPN	PROPN;SG
artificial	künstlich	artificial	künstlich	ADV	ADJ
artificial	künstlich	artificial	künstlich	ADV	ADJ
artificial	künstlichen	artificial	künstlich	ADV	ADJ
artificial	künstliches	artificial	künstlich	ADV	ADJ;NOM;NEUT;SG
artificial	künstlicher	artificial	künstlich	ADV	ADJ
artificial	künstliche	artificial	künstlich	ADV	ADJ;NOM;FEM;PL
solara	solarenergie	solară	solarenergie	N;DEF;FEM;SG	ADJ
solara	solarzellen	solară	solarzell	N;DEF;FEM;SG	N;NOM;FEM;PL
solara	solar	solară	solar	N;DEF;FEM;SG	
solara	sonnenenergie	solară	sonnenenergie	N;DEF;FEM;SG	ADJ
disponibila	verfügbare	disponibil	verfügbar	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
disponibila	verfügbare	disponibil	verfügbar	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
reprezentative	vertretung	reprezentativ	vertretung	ADJ;INDF;FEM;PL	N;FEM;SG
marino	marino	marină	marino	N;INDF;MASC;SG	PROPN
fetele	mädchen	fată	mädchen	N;DEF;FEM;PL	N;NOM;FEM;PL
fetele	mädels	fată	mädels	N;DEF;FEM;PL	ADV
fetele	girls	fată	girls	N;DEF;FEM;PL	PROPN
primita	erhaltene	primita	erhalten	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
primita	eingegangen	primita	eingehen	ADJ;DEF;FEM;SG	V;V.PTCP
primita	empfangen	primita	empfangen	ADJ;DEF;FEM;SG	V;V.PTCP
primita	erhielt	primita	erhalten	ADJ;DEF;FEM;SG	V;IND;SG;3;PST;FIN
guvernat	regiert	guvernat	regieren	ADJ;INDF;MASC;SG	V;V.PTCP
guvernat	regierte	guvernat	regieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
transmise	übertragene	transmis	übertragen	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG
culmea	rücken	culme	rücken	N;DEF;FEM;SG	V;NFIN
culmea	ridge	culme	ridgen	N;DEF;FEM;SG	PROPN;NOM;SG
culmea	kamm	culme	kommen	N;DEF;FEM;SG	
fotografia	foto	fotografie	foto	N;DEF;FEM;SG	
fotografia	fotoalbum	fotografie	fotoalbum	N;DEF;FEM;SG	ADJ
fotografia	fotografie	fotografie	fotografie	N;DEF;FEM;SG	PROPN
fotografia	fotografieren	fotografie	fotografieren	N;DEF;FEM;SG	V;NFIN
fotografia	fotografien	fotografie	fotografien	N;DEF;FEM;SG	
locuite	bewohnt	locui	bewohnen	ADJ;INDF;FEM;PL	V;V.PTCP
locuite	bewohnte	locui	bewohnen	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
albrecht	albrecht	albrecht	albrecht	PROPN	PROPN
aia	dass	acela	dass	PRO;FEM;SG;3	CONJ
aia	das	acela	der	PRO;FEM;SG;3	PRO;NOM;NEUT;SG
separarea	trennen	separare	trennen	N;DEF;FEM;SG	V;NFIN
separarea	abtrennung	separare	abtrennung	N;DEF;FEM;SG	ADJ
separarea	abtrennen	separare	abtrennen	N;DEF;FEM;SG	V;NFIN
separarea	trennung	separare	trennung	N;DEF;FEM;SG	V;SG;FIN
datoria	pflicht	datorie	pflicht	N;DEF;FEM;SG	ADJ
datoria	zoll	datorie	zoll	N;DEF;FEM;SG	
interpretari	interpretation	interpretar	interpretation	N;INDF;FEM;PL	ADJ
interpretari	auslegungen	interpretar	auslegungen	N;INDF;FEM;PL	V;NFIN
interpretari	auslegung	interpretar	auslegung	N;INDF;FEM;PL	ADV
interpretari	interpretationen	interpretar	interpretationen	N;INDF;FEM;PL	V;NFIN
scrisoarea	schreiben	scrisoare	schreiben	N;DEF;FEM;SG	V;NFIN
scrisoarea	buchstaben	scrisoare	buchstaben	N;DEF;FEM;SG	V;NFIN
scrisoarea	brief	scrisoare	brufen	N;DEF;FEM;SG	V;IND;SG;3;PST;FIN
scrisoarea	buchstabe	scrisoare	buchstabe	N;DEF;FEM;SG	
eroul	held	erou	held	N;DEF;MASC;SG	PROPN;SG
eroul	heldin	erou	heldin	N;DEF;MASC;SG	
eroul	hero	erou	hero	N;DEF;MASC;SG	
eroul	helden	erou	helden	N;DEF;MASC;SG	V;NFIN
aviatiei	flugverkehr	aviatie	flugverkehr	N;DEF;FEM;SG	ADJ
aviatiei	luftfahrtindustrie	aviatie	luftfahrtindustrie	N;DEF;FEM;SG	ADJ
aviatiei	luftverkehr	aviatie	luftverkehr	N;DEF;FEM;SG	PROPN
aviatiei	luftfahrt	aviatie	luftfahren	N;DEF;FEM;SG	PROPN
rupt	zerbrochen	rupt	zerbrechen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	broken	rupt	brok	ADJ;INDF;MASC;SG	
rupt	gebrochen	rupt	brechen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	aufgerissen	rupt	aufreißen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	gerissen	rupt	reißen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	zerrissen	rupt	zerrissen	ADJ;INDF;MASC;SG	V;V.PTCP
integrate	integriert	integra	integrieren	ADJ;INDF;FEM;PL	V;V.PTCP
integrate	integrierten	integra	integriert	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
integrate	integrierte	integra	integrieren	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
panama	zentralamerika	panamă	zentralamerika	PROPN	PROPN;NOM;MASC;SG
panama	panama	panamă	panama	PROPN	PROPN;NOM;MASC;SG
afc	afc	afc	afc	N	PROPN;NOM;MASC;SG
utilizari	verwendung	utilizare	verwendung	N;INDF;FEM;PL	N;SG
utilizari	verwendungen	utilizare	verwendingen	N;INDF;FEM;PL	V;NFIN
utilizari	verwendet	utilizare	verwenden	N;INDF;FEM;PL	V;V.PTCP
nancy	nancy	nancy	nancy	PROPN	PROPN;NOM;SG
comisie	kommission	comisie	kommission	N;INDF;FEM;SG	
reveni	rückgängig	reveni	rückgängig	V;IND;SG;3;PST;FIN	ADJ
westfalia	westfalen	westfalia	westfalen	PROPN	ADJ
arkansas	arkansas	arkansas	arkansas	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
sinteza	synthese	sinteză	synthese	N;DEF;FEM;SG	N;NOM;FEM;SG
sinteza	synthese	sinteză	synthese	N;DEF;FEM;SG	N;NOM;FEM;SG
aripa	flügel	aripă	flügeln	N;DEF;FEM;SG	ADJ
aripa	wing	aripă	wingen	N;DEF;FEM;SG	PROPN;NOM;SG
aripa	flügel	aripă	flügeln	N;DEF;FEM;SG	ADJ
aripa	wing	aripă	wingen	N;DEF;FEM;SG	PROPN;NOM;SG
cauzele	verursachen	cauză	verursachen	N;DEF;FEM;PL	V;NFIN
cauzele	gründe	cauză	gründen	N;DEF;FEM;PL	
cauzele	ursachen	cauză	ursechen	N;DEF;FEM;PL	V;NFIN
cauzele	ursache	cauză	ursache	N;DEF;FEM;PL	
cauzele	verursacht	cauză	verursachen	N;DEF;FEM;PL	V;V.PTCP
graz	graz	graz	graz	PROPN	
veniturile	ertrag	venit	ertragen	N;DEF;FEM;PL	
veniturile	umsatz	venit	umsatz	N;DEF;FEM;PL	N;NOM;MASC;SG
veniturile	einnahmen	venit	einnehmen	N;DEF;FEM;PL	V;NFIN
veniturile	einkommen	venit	einkommen	N;DEF;FEM;PL	V;NFIN
veniturile	einnahmen	venit	einnehmen	N;DEF;FEM;PL	V;NFIN
veniturile	einkünfte	venit	einkünfen	N;DEF;FEM;PL	;SG
atomic	atome	atomic	atom	ADJ;INDF;MASC;SG	
atomic	atom	atomic	atom	ADJ;INDF;MASC;SG	
atomic	atomare	atomic	atomar	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
atomic	atomic	atomic	atomic	ADJ;INDF;MASC;SG	PROPN;NOM;SG
clinton	clinton	clinton	clinton	PROPN	PROPN;NOM;SG
continuand	fortsetzung	continua	fortsetzung	N;INDF;MASC;SG	
continuand	fortsetzen	continua	fortsetzen	N;INDF;MASC;SG	V;NFIN
continuand	weiter	continua	weiter	N;INDF;MASC;SG	ADV
continuand	weiterbildung	continua	weiterbildung	N;INDF;MASC;SG	ADJ
imparateasa	kaiserin	imparatesa	kaiserin	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
imparateasa	kaiserin	imparatesa	kaiserin	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
integrare	eingliederung	integrare	eingliederung	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
integrare	integration	integrare	integration	N;INDF;FEM;SG	PROPN
districtele	ortsteile	district	ortsteilen	N;DEF;FEM;PL	N;NOM;PL
districtele	landkreise	district	landkreise	N;DEF;FEM;PL	PROPN
districtele	bezirke	district	bezirken	N;DEF;FEM;PL	
districtele	distrikte	district	distrikt	N;DEF;FEM;PL	N;NOM;FEM;PL
districtele	stadtviertel	district	stadtviertel	N;DEF;FEM;PL	ADJ
miercurea	mittwoch	miercure	mittwoch	N;DEF;FEM;SG	PROPN
miercurea	mittwochs	miercure	mittwochs	N;DEF;FEM;SG	ADJ
miercurea	mittwochs	miercure	mittwochs	N;DEF;FEM;SG	ADJ
miercurea	mittwoch	miercure	mittwoch	N;DEF;FEM;SG	PROPN
scenele	szenen	scenă	szenen	N;DEF;FEM;PL	N;NOM;PL
scenele	kulissen	scenă	Kulissen	N;DEF;FEM;PL	V;NFIN
aurelian	aurelian	aurelian	aurelian	N;INDF;MASC;SG	PROPN;NOM;SG
transmiterea	übertragung	transmitere	übertragung	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
transmiterea	übermittlung	transmitere	übermittlung	N;DEF;FEM;SG	ADJ
transmiterea	transmission	transmitere	transmission	N;DEF;FEM;SG	PROPN
transmiterea	weiterleitung	transmitere	weiterleitung	N;DEF;FEM;SG	ADJ
transmiterea	getriebe	transmitere	getreib	N;DEF;FEM;SG	
ralph	ralph	ralph	ralph	PROPN	PROPN;SG
hunter	hunter	hunter	hunter	N;INDF;MASC;SG	PROPN
hunter	jäger	hunter	jag	N;INDF;MASC;SG	ADJ
armeni	armenischen	armen	armenisch	N;INDF;MASC;PL	ADJ;NOM;MASC;PL
armeni	armenische	armen	armenisch	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
vera	vera	vera	vera	N;DEF;FEM;SG	PROPN;NOM;SG
sferturi	quartier	sfert	quartier	N;INDF;FEM;PL	
demo	demo	demo	demo	N;INDF;MASC;SG	
standarde	normen	standard	normen	N;INDF;FEM;PL	V;NFIN
minima	mindestens	minimă	mindestens	ADJ;DEF;FEM;SG	ADV
minima	minimum	minimă	minimum	ADJ;DEF;FEM;SG	
minima	minimale	minimă	minimal	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
minima	mindest	minimă	mindest	ADJ;DEF;FEM;SG	
minima	minimum	minimă	minimum	ADJ;DEF;FEM;SG	
minima	minimale	minimă	minimal	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
simt	sinn	simți	sein	V;IND;PL;3;PRS;FIN	
simt	feel	simți	feel	V;IND;PL;3;PRS;FIN	ADJ
simt	gefühl	simți	Gefühl	V;IND;PL;3;PRS;FIN	N;NOM;NEUT;SG
simt	fühle	simți	fühlen	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
simt	gefühle	simți	gefühlen	V;IND;PL;3;PRS;FIN	ADJ
simt	feeling	simți	feeling	V;IND;PL;3;PRS;FIN	
simt	gefühl	simți	Gefühl	V;IND;PL;3;PRS;FIN	N;NOM;NEUT;SG
datata	ausgegangen	datată	ausgehen	ADJ;DEF;FEM;SG	V;V.PTCP
datata	datiert	datată	datieren	ADJ;DEF;FEM;SG	V;V.PTCP
patruns	drangen	patruns	drangen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
patruns	eingedrungen	patruns	eindringen	ADJ;INDF;MASC;SG	V;V.PTCP
cateodata	manchmal	cateodată	manchmal		ADV
cateodata	mitunter	cateodată	mitunter		ADV
cateodata	zuweilen	cateodată	zuweilen		ADV
utila	nützliche	utila	nützlich	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
utila	nützliches	utila	nützlich	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
utila	hilfreiche	utila	hilfreich	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
montferrat	montferrat	montferra	montferrat	N;INDF;MASC;SG	PROPN;NOM;SG
dotat	gestiftet	dota	stiften	ADJ;INDF;MASC;SG	V;V.PTCP
dotat	begabte	dota	begaben	ADJ;INDF;MASC;SG	ADJ;NOM;PL
pastrata	bewahrt	pastrat	bewahren	ADJ;DEF;FEM;SG	V;V.PTCP
pastrata	konserviert	pastrat	konservieren	ADJ;DEF;FEM;SG	V;V.PTCP
clape	tastatur	clap	tastatur	N;INDF;FEM;PL	PROPN
clape	keyboard	clap	keyboard	N;INDF;FEM;PL	PROPN
isabella	isabella	isabella	isabella	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
predare	lehre	predare	lehr	N;INDF;FEM;SG	N;NOM;FEM;SG
predare	unterricht	predare	unterrichten	N;INDF;FEM;SG	
predare	lehren	predare	lehren	N;INDF;FEM;SG	V;NFIN
predare	unterrichten	predare	unterrichten	N;INDF;FEM;SG	V;NFIN
airlines	fluggesellschaften	airlines	fluggesellschaft	PROPN	ADJ
airlines	fluglinien	airlines	fluglini	PROPN	N;NOM;FEM;PL
airlines	airlines	airlines	airlines	PROPN	PROPN;NOM;NEUT;SG
airlines	fluggesellschaft	airlines	fluggesellschaft	PROPN	ADJ
sanatatea	gesundheit	sanatate	gesundheit	N;DEF;FEM;SG	
sanatatea	gesundheitswesen	sanatate	gesundheitswesen	N;DEF;FEM;SG	ADJ
sanatatea	gesundheitsschutz	sanatate	gesundheitsschutz	N;DEF;FEM;SG	ADJ
rareori	selten	rareori	selten	ADV	ADJ
rareori	selten	rareori	selten	ADV	ADJ
patrat	square	patrat	squar	N;INDF;MASC;SG	PROPN
patrat	rechteck	patrat	rechteck	N;INDF;MASC;SG	
patrat	quadratisch	patrat	quadratisch	N;INDF;MASC;SG	ADJ
patrat	quadrat	patrat	quadrat	N;INDF;MASC;SG	
patrat	platz	patrat	platz	N;INDF;MASC;SG	ADV
patrat	square	patrat	squar	N;INDF;MASC;SG	PROPN
patrat	rechteck	patrat	rechteck	N;INDF;MASC;SG	
patrat	quadratisch	patrat	quadratisch	N;INDF;MASC;SG	ADJ
patrat	quadrat	patrat	quadrat	N;INDF;MASC;SG	
patrat	platz	patrat	platz	N;INDF;MASC;SG	ADV
raze	sonnenstrahlen	rază	sonnenstrahlen	N;INDF;FEM;PL	V;NFIN
raze	strahlen	rază	strahlen	N;INDF;FEM;PL	V;NFIN
epic	epos	epic	epos	N;INDF;MASC;SG	
epic	epic	epic	epic	N;INDF;MASC;SG	PROPN
gratie	anmut	gratie	anmut	N;INDF;FEM;SG	
gratie	gnade	gratie	gnade	N;INDF;FEM;SG	
gratie	grace	gratie	grac	N;INDF;FEM;SG	PROPN;NOM;SG
avere	vermögen	avere	vermögen	N;INDF;FEM;SG	
avere	glück	avere	glück	N;INDF;FEM;SG	N;NOM;SG
avere	fortune	avere	fortun	N;INDF;FEM;SG	PROPN;NOM;SG
avere	reichtum	avere	reichtum	N;INDF;FEM;SG	ADJ
avere	vermögen	avere	vermögen	N;INDF;FEM;SG	
avere	reichtums	avere	reichtums	N;INDF;FEM;SG	N;NOM;NEUT
avere	wohlstand	avere	wohlstehen	N;INDF;FEM;SG	
avere	reichtum	avere	reichtum	N;INDF;FEM;SG	ADJ
avere	reichtümer	avere	reichtüm	N;INDF;FEM;SG	ADJ
windsor	windsor	windsor	windsor	PROPN	PROPN;NOM;MASC;SG
fin	fin	fin	fin	ADV	
birou	niederlassung	birou	niederlassung	N;INDF;MASC;SG	ADJ
birou	büros	birou	büros	N;INDF;MASC;SG	
birou	büro	birou	büro	N;INDF;MASC;SG	
birou	schreibtisch	birou	schreibtisch	N;INDF;MASC;SG	ADJ
birou	bildschirm	birou	bildschirm	N;INDF;MASC;SG	ADV
birou	arbeitsfläche	birou	arbeitsfläch	N;INDF;MASC;SG	
birou	desktop	birou	desktop	N;INDF;MASC;SG	
secretul	geheim	secret	geheim	N;DEF;MASC;SG	ADJ
secretul	geheimnis	secret	geheimnis	N;DEF;MASC;SG	N;NOM;NEUT;SG
secretul	secret	secret	secren	N;DEF;MASC;SG	PROPN;SG
secretul	geheimen	secret	geheimen	N;DEF;MASC;SG	ADJ
secretul	heimlich	secret	heimlich	N;DEF;MASC;SG	ADJ
trilogia	trilogie	trilogie	trilogie	N;DEF;FEM;SG	
aniversare	geburtsdatum	aniversare	geburtsdatum	N;INDF;FEM;SG	ADJ
aniversare	geburtstage	aniversare	geburtstage	N;INDF;FEM;SG	ADJ
aniversare	geburtstag	aniversare	geburtstag	N;INDF;FEM;SG	ADJ
aniversare	jubiläum	aniversare	jubiläum	N;INDF;FEM;SG	N;NOM;NEUT;SG
aniversare	hochzeitstag	aniversare	hochzeitstag	N;INDF;FEM;SG	ADJ
aniversare	jahrestag	aniversare	jahrestag	N;INDF;FEM;SG	ADJ
gonzaga	gonzaga	gonzaga	gonzaga	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
pib	gdp	pib	gdp	N	
pib	bruttoinlandsprodukt	pib	bruttoinlandsprodukt	N	ADJ
frumusetea	schönheit	frumusete	schönheit	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
frumusetea	beauty	frumusete	beauty	N;DEF;FEM;SG	
executata	hinrichten	executat	hinrichten	N;DEF;FEM;SG	V;NFIN
executata	ausgeführte	executat	ausgeführt	N;DEF;FEM;SG	ADJ;NOM;SG
executata	ausgeführt	executat	ausführen	N;DEF;FEM;SG	V;V.PTCP
executata	hingerichtet	executat	hinrichten	N;DEF;FEM;SG	V;V.PTCP
musulmana	moslem	musulmana	moslem	N;DEF;FEM;SG	
musulmana	muslim	musulmana	muslim	N;DEF;FEM;SG	PROPN;NOM;SG
musulmana	muslimischen	musulmana	muslimischen	N;DEF;FEM;SG	ADJ;NOM;PL
musulmana	muslimische	musulmana	muslimisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
musulmana	muslime	musulmana	muslim	N;DEF;FEM;SG	
rob	berauben	rob	berauben	N;INDF;MASC;SG	V;NFIN
rob	rauben	rob	rauben	N;INDF;MASC;SG	V;NFIN
rob	rob	rob	rib	N;INDF;MASC;SG	PROPN;NOM;SG
mehmed	mehmet	mehmed	mehmen	N;INDF;MASC;SG	PROPN
mehmed	mehmed	mehmed	mehmed	N;INDF;MASC;SG	PROPN;NOM;SG
concret	konkrete	concret	konkret	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
concret	beton	concret	beton	ADJ;INDF;MASC;SG	
concret	konkreten	concret	konkret	ADJ;INDF;MASC;SG	
frumusete	schönheit	frumuset	schönheit	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
frumusete	beauty	frumuset	beauty	N;INDF;FEM;SG	
frumusete	schönheit	frumuset	schönheit	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
frumusete	beauty	frumuset	beauty	N;INDF;FEM;SG	
laboratorul	laboruntersuchungen	laborator	laboruntersuchungen	N;DEF;MASC;SG	N;NOM;FEM;PL
laboratorul	laboratorium	laborator	laboratorium	N;DEF;MASC;SG	ADJ
laboratorul	labor	laborator	labor	N;DEF;MASC;SG	
laboratorul	lab	laborator	leben	N;DEF;MASC;SG	
laboratorul	labor	laborator	labor	N;DEF;MASC;SG	
maini	händen	maini	händen		V;NFIN
maini	hände	maini	hand		N;NOM;FEM;PL
ala	ala	ala	ala		
batalionul	bataillon	batalion	bataillon	N;DEF;MASC;SG	PROPN
constient	bewusstsein	constient	bewußtsein	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
constient	bewußtsein	constient	bewußtsein	ADJ;INDF;MASC;SG	PROPN
constient	bewusstsein	constient	bewußtsein	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
