som	kao	som	kao	ADP	CONJ
årsaker	izaziva	årsak	izazivati	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
årsaker	uzrokuje	årsak	uzrokovati	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
ferskvann	slatkovodni	ferskvann	slatkovodan	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
ddr	ddr	ddr	ddr	PROPN	N
mill	mill	mill.	mill	N	PROPN;NOM;MASC;SG
cross	cross	cross	cross	N;INDF;SG	ADP
analyse	analize	analyse	analiza	N;INDF;MASC;SG	N;NOM;FEM;PL
sittende	sjedeći	sittende	sjedeći	N;INDF;MASC;SG	ADV;PRS;V.CVB
ungarsk	mađarski	ungarsk	mađarski	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
konstruert	projektirana	konstruere	projektirati	ADJ;INDF;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
konstruert	konstruirao	konstruere	konstruirati	ADJ;INDF;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
castle	castle	castle	castle	N	ADP
halv	polovina	halv	polovina	ADJ;INDF;SG	N;NOM;FEM;SG
halv	polovica	halv	polovica	ADJ;INDF;SG	N;NOM;FEM;SG
halv	pola	halv	pola	ADJ;INDF;SG	ADV
joachim	joachim	joachim	joachim	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
ressurser	imovina	ressurse	imovina	N;INDF;MASC;PL	N;NOM;FEM;SG
ressurser	resursa	ressurse	resurs	N;INDF;MASC;PL	N;GEN;MASC;SG
kommunal	općinske	kommunal	općinski	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;PL
individuelt	pojedinačno	individuell	pojedinačno	ADJ;INDF;NEUT;SG	ADV
verktøy	alati	verktøy	alat	N;INDF;NEUT;SG	N;NOM;MASC;PL
politikere	političari	politikere	političar	N;INDF;FEM;SG	N;NOM;MASC;PL
politikere	političare	politikere	političar	N;INDF;FEM;SG	N;ACC;MASC;PL
politikere	političarima	politikere	političar	N;INDF;FEM;SG	N;DAT;MASC;PL
nato	nato	nato	nato	N	PROPN;NOM;MASC;SG
diskusjoner	diskusije	diskusjon	diskusija	N;INDF;NEUT;SG	N;NOM;FEM;PL
diskusjoner	rasprave	diskusjon	rasprava	N;INDF;NEUT;SG	N;NOM;FEM;PL
fugl	bird	fugl	bird	N;INDF;MASC;SG	ADP
kent	kent	kent	kent	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
flat	stan	flat	stan	ADJ;INDF;SG	N;NOM;MASC;SG
flat	ravna	flat	ravan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
flat	ravni	flat	ravni	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
michigan	michigan	michigan	michigan	PROPN	PROPN;NOM;MASC;SG
michigan	michiganu	michigan	michigan	PROPN	N;DAT;MASC;SG
konkurranser	natjecanjima	konkurranse	natjecanje	N;INDF;NEUT;SG	N;DAT;NEUT;PL
konkurranser	natjecanja	konkurranse	natjecanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
konkurranser	takmičenja	konkurranse	takmičenje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
konkurranser	natjecanja	konkurranse	natjecanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
etterkommere	potomci	etterkommere	potomac	N;INDF;NEUT;SG	N;NOM;MASC;PL
ross	ros	ross	ros	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
ross	ross	ross	ross	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
makedonia	makedoniju	makedonie	makedonija	N;DEF;FEM;SG	PROPN;ACC;FEM;SG
makedonia	makedoniji	makedonie	makedonija	N;DEF;FEM;SG	PROPN;DAT;FEM;SG
makedonia	makedonija	makedonie	makedonija	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
halvt	polovina	halv	polovina	ADJ;INDF;NEUT;SG	N;NOM;FEM;SG
halvt	polovica	halv	polovica	ADJ;INDF;NEUT;SG	N;NOM;FEM;SG
halvt	pola	halv	pola	ADJ;INDF;NEUT;SG	ADV
historikere	povjesničari	historikere	povjesničar	N;INDF;FEM;SG	N;NOM;MASC;PL
motsatte	suprotno	motsatte	suprotno	ADJ;PL	ADV
motsatte	nasuprot	motsatte	nasuprot	ADJ;PL	N;NOM;MASC;SG
motsatte	suprotno	motsatte	suprotno	ADJ;PL	ADV
myrdet	ubijena	myrde	ubiti	N;DEF;NEUT;SG	ADJ;NOM;FEM;SG;V.PTCP;PASS
myrdet	ubijen	myrde	ubiti	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
klipp	klipove	klipp	klip	N;INDF;MASC;SG	N;ACC;MASC;PL
brune	brown	brune	brown	ADJ;PL	PROPN;NOM;MASC;SG
brune	smeđa	brune	smeđa	ADJ;PL	N;NOM;FEM;SG
brune	smeđi	brune	smeđi	ADJ;PL	ADJ;NOM;DEF;MASC;SG
brune	smeđe	brune	smeđe	ADJ;PL	N;NOM;FEM;PL
arkiv	datoteke	arkiv	datoteka	N;INDF;NEUT;SG	N;NOM;FEM;PL
kristendommen	kršćanstva	kristendom	kršćanstvo	N;DEF;MASC;SG	N;NOM;NEUT;PL
alvorlige	ozbiljna	alvorlig	ozbiljan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
alvorlige	ozbiljan	alvorlig	ozbiljan	ADJ;PL	ADJ;NOM;INDF;MASC;SG
alvorlige	ozbiljno	alvorlig	ozbiljno	ADJ;PL	ADV
western	zapadna	western	zapadan	N	ADJ;NOM;DEF;FEM;SG
western	zapadni	western	zapadan	N	ADJ;NOM;DEF;MASC;SG
western	western	western	western	N	ADP
bredere	širi	bredere	širiti	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
bredere	šire	bredere	široko	N;INDF;MASC;SG	ADV;CMPR
heavy	teška	heavy	težak	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
heavy	težak	heavy	težak	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
heavy	teški	heavy	težak	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
besøkende	posjetitelji	besøkende	posjetitelj	N;INDF;FEM;SG	N;NOM;MASC;PL
besøkende	posjetioci	besøkende	posjetiok	N;INDF;FEM;SG	N;NOM;MASC;PL
besøkende	posjetitelja	besøkende	posjetitelj	N;INDF;FEM;SG	N;GEN;MASC;PL
besøkende	posjetitelje	besøkende	posjetitelj	N;INDF;FEM;SG	N;ACC;MASC;PL
besøkende	posjetitelja	besøkende	posjetitelj	N;INDF;FEM;SG	N;GEN;MASC;PL
fjord	fjord	fjord	fjord	N;INDF;MASC;SG	ADP
fjord	fjordove	fjord	fjord	N;INDF;MASC;SG	N;ACC;MASC;PL
human	humano	human	humano	N	ADV
human	human	human	human	N	ADP
vanskelige	tesko	vanskelig	tesko	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
vanskelige	teško	vanskelig	teško	ADJ;PL	ADV
beskrives	opisano	beskrives	opisati	N;INDF;MASC;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
beskrives	opisan	beskrives	opisati	N;INDF;MASC;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
beskrives	opisana	beskrives	opisati	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
beskrives	opisao	beskrives	opisati	N;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP;ACT
annerledes	drukčije	annerledes	drukčije	N;INDF;MASC;SG	ADV
annerledes	drugačiji	annerledes	drugačiji	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
annerledes	drugačija	annerledes	drugačiji	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
annerledes	drugačije	annerledes	drugačije	N;INDF;MASC;SG	ADV
true	istinito	tru	istinit	N;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
informasjonen	podaci	informasjon	podatak	N;DEF;MASC;SG	N;NOM;MASC;PL
informasjonen	informacije	informasjon	informacija	N;DEF;MASC;SG	N;NOM;FEM;PL
bosnia	bosne	bosni	bosna	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
bosnia	bosnia	bosni	bosni	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
bosnia	bosna	bosni	bosna	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
muslimske	muslimanski	muslimsk	muslimanski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
muslimske	muslimani	muslimsk	musliman	ADJ;PL	N;NOM;MASC;PL
muslimske	muslimana	muslimsk	musliman	ADJ;PL	N;GEN;MASC;PL
muslimske	musliman	muslimsk	musliman	ADJ;PL	N;NOM;MASC;SG
kjører	trčanje	kjøre	trčanje	V;IND;PRS;FIN	N;NOM;NEUT;SG
kjører	vožnja	kjøre	vožnja	V;IND;PRS;FIN	N;NOM;FEM;SG
vid	široka	vid	širok	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
vid	širom	vid	širok	ADJ;INDF;SG	ADP;GEN
vid	široki	vid	širok	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
vid	široko	vid	široko	ADJ;INDF;SG	ADV
vid	vid	vid	vid	ADJ;INDF;SG	N;NOM;MASC;SG
berømt	slavni	berømme	slavan	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
berømt	poznati	berømme	poznat	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;PL
berømt	poznata	berømme	poznat	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
dead	mrtav	dead	mrtav	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
erklært	proglasio	erklære	proglasiti	ADJ;INDF;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
sikte	znamenitosti	sikte	znamenitost	N;INDF;NEUT;SG	N;NOM;FEM;PL
opplæring	treninge	opplæring	trening	N;INDF;FEM;SG	N;ACC;MASC;PL
kulturen	kulture	kultur	kultura	N;DEF;MASC;SG	N;NOM;FEM;PL
redigert	uredio	redigere	urediti	ADJ;INDF;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
herbert	herbert	herbere	herbert	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
drar	ostavljajući	dra	ostavijati	V;IND;PRS;FIN	ADV;RL
drar	odlazak	dra	odlazak	V;IND;PRS;FIN	N;NOM;MASC;SG
knapt	jedva	knapp	jedva	ADJ;INDF;NEUT;SG	ADV
knapt	jedva	knapp	jedva	ADJ;INDF;NEUT;SG	ADV
nyttig	korisne	nyttig	koristan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;PL
nyttig	korisno	nyttig	korisno	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
nyttig	korisna	nyttig	koristan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
nyttig	korisni	nyttig	koristan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;PL
nyttig	korisno	nyttig	korisno	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
situasjon	situacije	situasjon	situacija	N;INDF;MASC;SG	N;NOM;FEM;PL
greide	uspio	greide	uspjeti	N;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP;ACT
allen	allen	allen	allen	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
allen	alen	allen	alen	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
mccartney	mccartney	mccartney	mccartney	N;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
illustrert	illustrated	illustrere	illustrated	ADJ;INDF;SG;V.PTCP	ADP
dobbelt	double	dobbelt	double	ADJ;INDF;NEUT;SG	N;NOM;MASC;SG
dobbelt	dupli	dobbelt	dupla	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
dobbelt	dvostruko	dobbelt	dvostruko	ADJ;INDF;NEUT;SG	ADV
dobbelt	duplo	dobbelt	duplo	ADJ;INDF;NEUT;SG	ADV
paulo	paulo	paulo	paulo	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
tiår	desetljeća	tiår	desetljeće	N;INDF;NEUT;SG	N;NOM;NEUT;PL
tiår	desetljećima	tiår	desetljeće	N;INDF;NEUT;SG	N;DAT;NEUT;PL
tiår	desetljeća	tiår	desetljeće	N;INDF;NEUT;SG	N;NOM;NEUT;PL
åpenbart	očigledno	åpenbar	očigledan	ADJ;INDF;NEUT;SG	ADV
åpenbart	očito	åpenbar	očito	ADJ;INDF;NEUT;SG	ADV
åpenbart	očito	åpenbar	očito	ADJ;INDF;NEUT;SG	ADV
free	slobodna	free	slobodan	N	ADJ;NOM;DEF;FEM;SG
free	slobodni	free	slobodan	N	ADJ;NOM;DEF;MASC;SG
free	slobodan	free	slobodan	N	ADJ;NOM;INDF;MASC;SG
free	besplatno	free	besplatno	N	ADV
free	free	free	free	N	ADP
helhet	cijeli	helh	cijel	N;INDF;SG	ADJ;NOM;DEF;MASC;SG
helhet	cijela	helh	cijel	N;INDF;SG	ADJ;NOM;DEF;FEM;SG
helhet	cijele	helh	cio	N;INDF;SG	ADJ;NOM;DEF;FEM;PL
brent	spalio	brenne	spaliti	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
brent	spaljeni	brenne	spaliti	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
brent	spaljena	brenne	spaliti	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
brent	spalio	brenne	spaliti	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
brent	spaljeni	brenne	spaliti	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
brent	spaljena	brenne	spaliti	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
brent	brent	brenne	brent	ADJ;INDF;NEUT;SG;V.PTCP	N;NOM;MASC;SG
krefter	moći	kraft	moći	N;INDF;FEM;PL	V;NFIN
krefter	powers	kraft	powers	N;INDF;FEM;PL	N;NOM;MASC;SG
oppnådd	zaradio	oppnå	zaraditi	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
oppnådd	zaradili	oppnå	zaraditi	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
oppnådd	zaslužio	oppnå	zaslužiti	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
oppnådd	postigao	oppnå	postići	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
alternative	alternativni	alternativ	alternativan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
alternative	alternativa	alternativ	alternativa	ADJ;PL	N;NOM;FEM;SG
tradisjoner	tradicije	tradisjon	tradicija	N;INDF;MASC;SG	N;NOM;FEM;PL
hits	hitove	hits	hit	N;INDF;NEUT;SG	N;ACC;MASC;PL
såret	ranjena	sår	ranjena	N;DEF;NEUT;SG	ADJ;NOM;FEM;SG;V.PTCP;PASS
såret	ranjeni	sår	raniti	N;DEF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
såret	ranjen	sår	ranjen	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
såret	ranjeno	sår	raniti	N;DEF;NEUT;SG	ADJ;NOM;NEUT;SG;V.PTCP;PASS
fremmet	promovirana	frem	promovirati	N;DEF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
fremmet	potaknut	frem	potaknuti	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP
nedover	dolje	nedover	dolje	ADP	ADV
kriger	ratnika	kriger	ratnik	N;INDF;FEM;PL	N;ANIM;ACC;MASC;SG
kriger	ratnica	kriger	ratnica	N;INDF;FEM;PL	N;NOM;FEM;SG
kriger	ratnik	kriger	ratnik	N;INDF;FEM;PL	N;NOM;MASC;SG
rik	bogata	rik	bogat	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
rik	rich	rik	rich	ADJ;INDF;SG	ADP
rik	bogati	rik	bogat	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
konflikter	sukoba	konflikter	sukob	N;INDF;FEM;PL	N;GEN;MASC;SG
utførte	izvedena	utføre	izvesti	V;IND;PST;FIN	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
løst	riješeno	løst	riješen	N;INDF;MASC;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
løst	riješen	løst	riješiti	N;INDF;MASC;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
løst	riješeno	løst	riješen	N;INDF;MASC;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
løst	riješena	løst	riješiti	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
løst	riješio	løst	riješiti	N;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP;ACT
hauge	hauge	hauge	haug	PROPN	
fin	lepo	fin	lepo	ADJ;INDF;SG	ADV
fin	lijepo	fin	lijepo	ADJ;INDF;SG	ADV
atlanta	atlante	atlante	atlant	N;INDF;MASC;SG	N;NOM;FEM;PL
driften	drift	drift	drift	N;DEF;MASC;SG	ADP
individer	pojedinci	individ	pojedinac	N;INDF;NEUT;SG	N;NOM;MASC;PL
steen	steen	ste	steen	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
øye	oko	øye	oko	N;INDF;FEM;SG	ADV
kravet	tvrde	krav	tvrditi	N;DEF;NEUT;SG	V;IND;PL;3;PRS;FIN
distrikter	okruga	distrikt	okruga	N;INDF;FEM;PL	N;GEN;MASC;SG
hjelper	pomagač	hjelpe	pomagač	V;IND;PRS;FIN	N;NOM;MASC;SG
hjelper	pomaganje	hjelpe	pomaganje	V;IND;PRS;FIN	N;NOM;NEUT;SG
samtidige	istovremenu	samtidig	istovremen	ADJ;PL	ADJ;ACC;DEF;FEM;SG
pasienter	pacijenti	pasienter	pacijent	N;INDF;MASC;SG	N;NOM;MASC;PL
pasienter	pacijentima	pasienter	pacijent	N;INDF;MASC;SG	N;DAT;MASC;PL
pasienter	pacijente	pasienter	pacijent	N;INDF;MASC;SG	N;ACC;MASC;PL
pasienter	bolesnici	pasienter	bolesnik	N;INDF;MASC;SG	N;NOM;MASC;PL
begravet	zakopano	begrav	zakopati	N;DEF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
begravet	sahranjen	begrav	sahraniti	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
begravet	pokopan	begrav	pokopati	N;DEF;NEUT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
begravet	zakopan	begrav	zakopati	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP
sol	sunčani	sol	sunčan	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
sol	sunčano	sol	sunčano	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
sol	sunny	sol	sunny	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
napoli	napulj	napoli	napulj	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
napoli	napoli	napoli	napol	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
føler	osjećaj	føle	osjećaj	V;IND;PRS;FIN	N;NOM;MASC;SG
brødre	braća	bror	braća	N;INDF;NEUT;SG	N;NOM;MASC;PL
how	kako	how	kako	N;INDF;SG	CONJ
relevante	relevantno	relevant	relevantno	ADJ;PL	ADV
møtt	upoznao	møte	upoznati	ADJ;INDF;NEUT;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
anklaget	optužen	anklag	optužiti	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
anklaget	optužena	anklag	optužiti	N;DEF;NEUT;SG	ADJ;NOM;FEM;SG;V.PTCP;PASS
anklaget	optuženi	anklag	optužiti	N;DEF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
anklaget	optužio	anklag	optužiti	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
milano	milan	milano	milan	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
milano	milano	milano	milan	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
milano	milano	milano	milan	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
parker	parkova	parker	park	N;INDF;NEUT;SG	N;GEN;MASC;PL
parker	parkovima	parker	park	N;INDF;NEUT;SG	N;DAT;MASC;PL
parker	parkove	parker	park	N;INDF;NEUT;SG	N;ACC;MASC;PL
parker	parks	parker	parks	N;INDF;NEUT;SG	ADP
parker	parkovi	parker	park	N;INDF;NEUT;SG	N;NOM;MASC;PL
bein	noge	bein	nog	N;INDF;NEUT;SG	N;NOM;FEM;PL
komedie	komedije	komedie	komedija	N;INDF;MASC;SG	N;NOM;FEM;PL
indisk	indijski	indisk	indijski	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
indisk	indijanci	indisk	indijanac	N;INDF;MASC;SG	N;NOM;MASC;PL
indisk	indijska	indisk	indijski	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
spiser	jedemo	spise	jesti	N;INDF;FEM;PL	V;IND;PL;1;PRS;FIN
spiser	jede	spise	jese	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
spiser	jede	spise	jese	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
spiser	pojede	spise	pojesti	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
kristiansen	kristiansen	kristianse	kristianse	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
ukrainsk	ukrajinski	ukrainsk	ukrajinski	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
tim	tim	tim	taj	N	DET;INS;NEUT;SG
russell	russell	russell	russell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
anker	sidra	anke	sidro	N;INDF;MASC;SG	N;NOM;FEM;PL
utvalgte	odabrana	utvalg	odabrati	ADJ;PL	ADJ;NOM;DEF;FEM;SG;V.PTCP
utvalgte	izabran	utvalg	izabrati	ADJ;PL	ADJ;NOM;MASC;SG;V.PTCP;PASS
utvalgte	odabran	utvalg	odabrati	ADJ;PL	ADJ;NOM;MASC;SG;V.PTCP;PASS
utvalgte	odabrano	utvalg	odabrati	ADJ;PL	ADJ;NOM;NEUT;SG;V.PTCP;PASS
utvalgte	odabrana	utvalg	odabrati	ADJ;PL	ADJ;NOM;DEF;FEM;SG;V.PTCP
prøyssiske	pruski	prøyssisk	pruski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
sant	istinito	sann	istinit	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
sant	istina	sann	istina	ADJ;INDF;NEUT;SG	N;NOM;FEM;SG
kreves	potrebna	krevje	potreban	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
kreves	potrebno	krevje	potreban	N;INDF;MASC;SG	ADJ;NOM;DEF;NEUT;SG
elektronisk	elektronički	elektronisk	elektronički	ADJ;INDF;NEUT;SG	ADV
elektronisk	elektronski	elektronisk	elektronski	ADJ;INDF;NEUT;SG	ADV
michel	michel	michel	michel	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
forårsaket	uzrokovao	forårsak	uzrokovati	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
forårsaket	uzrokovalo	forårsak	uzrokovati	N;DEF;NEUT;SG	V;NEUT;SG;PST;V.PTCP;ACT
oversett	previdio	oversetje	previditi	ADJ;INDF;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
oversett	prevodi	oversetje	prevoditi	ADJ;INDF;SG;V.PTCP	V;IND;SG;3;PRS;FIN
marokko	maroko	marokko	maroko	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
belgisk	belgijski	belgisk	belgijski	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
kapp	cape	kapp	cape	N;INDF;NEUT;SG	ADP
fraktet	poslano	frakt	poslano	N;DEF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
poesi	poezije	poesi	poezija	N;INDF;MASC;SG	N;NOM;FEM;PL
fattige	jadna	fattig	jadan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
fattige	jadan	fattig	jadan	ADJ;PL	ADJ;NOM;INDF;MASC;SG
fattige	jadno	fattig	jadno	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
fattige	zahtjevna	fattig	zahtjevan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
glass	stakla	glass	staklo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
bell	bell	bell	bell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
solberg	solberg	solberg	solberg	PROPN	N;NOM;MASC;SG
dal	dal	dal	Dal	N;INDF;MASC;SG	
dal	valley	dal	valley	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
dal	doline	dal	dolina	N;INDF;MASC;SG	N;NOM;FEM;PL
utformet	dizajnirana	utform	dizajnirati	N;DEF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
utformet	dizajnirani	utform	dizajnirati	N;DEF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
utformet	osmišljen	utform	osmišiti	N;DEF;NEUT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
utformet	dizajniran	utform	dizajnirati	N;DEF;NEUT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
utformet	dizajnirao	utform	dizajnirati	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
slovakia	slovačka	slovakia	slovački	N;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
sveitsiske	švicarski	sveitsisk	švicarski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
kjempe	div	kjempe	div	V;NFIN	N;NOM;MASC;SG
kjempe	divovski	kjempe	divovski	V;NFIN	ADJ;NOM;DEF;MASC;SG
kjempe	borba	kjempe	borba	V;NFIN	N;NOM;FEM;SG
åttende	osmi	åttende	osmi	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
åttende	osma	åttende	osmi	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
kennedy	kennedy	kennedy	kennedy	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
skuespillere	glumce	skuespillere	glumac	V;NFIN	N;ACC;MASC;PL
skuespillere	glumci	skuespillere	glumac	V;NFIN	N;NOM;MASC;PL
grener	skijanje	gren	skijanje	N;INDF;FEM;PL	N;NOM;NEUT;SG
tråd	nit	tråd	nit	N;INDF;MASC;SG	
tvang	prisiljen	tvang	prisiliti	N;INDF;NEUT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
tvang	prisiljeni	tvang	prisiliti	N;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
tvang	prisilno	tvang	prisilno	N;INDF;NEUT;SG	ADV
tvang	prisilio	tvang	prisiliti	N;INDF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
klasser	nastava	klasse	nastava	N;INDF;FEM;PL	N;NOM;FEM;SG
gerhard	gerhard	gerhard	gerhard	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
organ	orgulje	organ	orgulje	N;INDF;NEUT;SG	N;NOM;FEM;PL
kritisert	kritizirao	kritisere	kritizirati	ADJ;INDF;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
kritisert	kritizirao	kritisere	kritizirati	ADJ;INDF;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
