من	מי	مِن	מי	ADP	ADV
استعادة	שיחזור	اِستِعَادَة	שיחזור	N;NOM;INDF;SG	PROPN
استعادة	שחזר	اِستِعَادَة	שחזר	N;NOM;INDF;SG	PROPN
استعادة	לשחזר	اِستِعَادَة	שחזר	N;NOM;INDF;SG	V;NFIN;ACT
استعادة	להתאושש	اِستِعَادَة	התאושש	N;NOM;INDF;SG	V;NFIN
ناقش	דנו	نَاقَش	דן	V;PFV;MASC;SG;3;ACT	V;PL;3;PST;ACT
الفحم	פחם	فَحم	פחם	N;NOM;DEF;SG	PROPN
الفحم	פחם	فَحم	פחם	N;NOM;DEF;SG	PROPN
بعيدا	הרחק	بَعِيد	הרחק	ADJ;ACC;INDF;MASC;SG	
الحدائق	גני	حَدِيقَة	גני	N;NOM;DEF;PL	PROPN
الحدائق	פארקס	حَدِيقَة	פארקס	N;NOM;DEF;PL	PROPN
منظر	צפי	مُنَظِّر	None	N;NOM;INDF;SG	
منظر	צפה	مُنَظِّر	צפה	N;NOM;INDF;SG	PROPN
منظر	הצג	مُنَظِّر	הצג	N;NOM;INDF;SG	
تجنب	להימנע	تجنب	נמנע		V;NFIN;MID
تجنب	להמנע	تجنب	נמנע		V;NFIN;ACT
تجنب	הימנעות	تجنب	הימנעות		N;FEM;SG
الكوكب	פלנטה	كُوَكب	פלנטה	N;NOM;DEF;SG	
الكوكب	פלאנט	كُوَكب	פלאנט	N;NOM;DEF;SG	PROPN
المصطلحات	תנאי	مُصطَلَح	תנאי	N;NOM;DEF;PL	
المصطلحات	מינוח	مُصطَلَح	מינוח	N;NOM;DEF;PL	N;MASC;SG
كريستيان	כריסטיאן	كُرَيستِيّ	כריסטיאן		PROPN
كريستيان	נוצרי	كُرَيستِيّ	נוצרי		PROPN
كريستيان	נצרות	كُرَيستِيّ	נצרות		N;FEM;SG
ماك	מאק	مَاك	מאק		PROPN
ماك	mac	مَاك	mac		PROPN
ماك	מק	مَاك	מק		PROPN
المسار	נתיב	مَسَار	נתיב	N;NOM;DEF;SG	
المسار	שביל	مَسَار	שביל	N;NOM;DEF;SG	
المسار	הנתיב	مَسَار	הנתיב	N;NOM;DEF;SG	ADV
الموجات	גלי	مُوَجَّات	גל	N;NOM;DEF;PL	
مروحية	הליקופטר	مِروَحِيَّة	הליקופטר	N;NOM;INDF;SG	PROPN
الجيزة	גיזה	جِيزَة	גיזה	N;NOM;DEF;SG	PROPN
شوارع	רחובות	شَارِع	רחובות	N;NOM;INDF;PL	PROPN
المخاطر	סיכון	مَخَاطِر	סיכון	N;NOM;DEF;PL	N;MASC;SG
ليفربول	ליברפול	لِيفِربُول	ליברפול		PROPN
الجنة	עדן	جَنَّة	עדן	N;NOM;DEF;SG	
وفرنسا	צרפת	وفرنسا	צרפת		PROPN
الثدييات	יונקים	ثَدِيِّيّ	יונק	ADJ;NOM;DEF;FEM;PL	N;MASC;PL
الذكاء	מודיעין	ذَكَاء	מודיעין	N;NOM;DEF;SG	PROPN
سريعة	מהר	سَرِيع	מהר	ADJ;NOM;INDF;FEM;SG	ADV
سريعة	מהיר	سَرِيع	מהיר	ADJ;NOM;INDF;FEM;SG	
سريعة	מהיר	سَرِيع	מהיר	ADJ;NOM;INDF;FEM;SG	
حامل	היריון	حَامِل	היריון		N;MASC;SG
حامل	הרה	حَامِل	הרה		
حامل	בהריון	حَامِل	בהריון		PROPN
حامل	בהיריון	حَامِل	בהיריון		PROPN
توليد	דור	تَولِيد	דור	N;NOM;INDF;SG	
توليد	יוצר	تَولِيد	יצר	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
توليد	מייצר	تَولِيد	ייצר	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
عزيز	עזיז	عزيز	עזיז		PROPN
عزيز	יקירי	عزيز	יקיר		PROPN
عزيز	יקירה	عزيز	יקירה		PROPN
عزيز	יקרים	عزيز	יקר		ADJ;MASC;PL
عزيز	היקר	عزيز	היקר		
عزيز	יקירתי	عزيز	יקירתי		V;SG;1;PST;ACT
عزيز	יקר	عزيز	יקר		ADJ;MASC;SG
تردد	תדר	تَرَدُّد	תדר	N;NOM;INDF;SG	PROPN
هادي	שקטה	هادي	שקטה		ADJ;FEM;SG
هادي	שקט	هادي	שקט		N;MASC;SG
معدات	החומרה	مُعَدَّات	החומרה	N;NOM;INDF;PL	PROPN
معدات	חומרה	مُعَدَّات	חומרה	N;NOM;INDF;PL	N;FEM;SG
معدات	ציוד	مُعَدَّات	ציוד	N;NOM;INDF;PL	N;MASC;SG
طابع	בול	طَابِع	בול	N;NOM;INDF;SG	
عبدالرحمن	רחמן	عَبداَلرَّحمٰن	רחמן	PROPN	PROPN
المبادئ	העקרונות	مَبدَأ	העקרונות	N;NOM;DEF;PL	PROPN
التسويق	שיווק	تَسوِيق	שיווק	N;NOM;DEF;SG	PROPN
السمك	דג	سَمَك	דג	N;NOM;DEF;SG	
السمك	פיש	سَمَك	פיש	N;NOM;DEF;SG	PROPN
السمك	דגים	سَمَك	דג	N;NOM;DEF;SG	N;MASC;PL
الخوف	הפחד	خَوف	הפחד	N;NOM;DEF;SG	
تجميع	אוסף	تَجمِيع	אוסף	N;NOM;INDF;SG	
مجرة	גלקסי	مِجرَة	גלקסי	N;NOM;INDF;SG	PROPN
مجرة	הגלקסיה	مِجرَة	הגלקסיה	N;NOM;INDF;SG	PROPN
شكلت	נוצרו	شَكَّل	נוצר	V;PFV;FEM;SG;3;PASS	V;PL;3;PST;MID
شكلت	נוצר	شَكَّل	נוצר	V;PFV;FEM;SG;3;PASS	V;MASC;SG;3;PST;MID
زايد	בנוסף	زايد	בנוסף		ADV
زايد	פלוס	زايد	None		
زايد	ובנוסף	زايد	ובנוסף		
ذكرى	הזיכרון	ذِكرَى	הזיכרון	N;NOM;INDF;SG	PROPN
ذكرى	זכרון	ذِكرَى	זיכרון	N;NOM;INDF;SG	PROPN
مين	מיין	مين	מיין		PROPN
مين	מין	مين	מין		
المتوفى	נפטר	مُتَوَفِّي	נפטר		V;MASC;SG;3;PST;MID
المتوفى	מנוח	مُتَوَفِّي	מנוח		
المتوفى	נפטרה	مُتَوَفِّي	נפטר		V;FEM;SG;3;PST;MID
المتوفى	המנוח	مُتَوَفِّي	המנוח		
المحاكم	משפט	مَحكَمَة	משפט	N;NOM;DEF;PL	N;MASC;SG
البرازيلي	ברזילאית	البرازيلي	ברזילאית		PROPN
البرازيلي	ברזילאי	البرازيلي	ברזילאי		PROPN
انهيار	פירוט	اِنهِيَار	פירוט	N;NOM;INDF;SG	
انهيار	הקריסה	اِنهِيَار	הקריס	N;NOM;INDF;SG	V;FEM;SG;3;PST;ACT
سنغافورة	בסינגפור	سِنغَافُورَة	בסינגפור	N;NOM;INDF;SG	PROPN
سنغافورة	סינגפור	سِنغَافُورَة	סינגפור	N;NOM;INDF;SG	PROPN
التشخيص	האבחנה	تَشخِيص	האבחן	N;NOM;DEF;SG	PROPN
لينكس	לינקס	لينكس	לינקס		PROPN
لينكس	לינוקס	لينكس	לינוקס		PROPN
تفجير	הפצצת	تَفجِير	הפצצה	N;NOM;INDF;SG	N;PSSD;FEM;SG
تفجير	הפיגוע	تَفجِير	הפיגוע	N;NOM;INDF;SG	PROPN
الدهون	שמן	دَهن	שמן	N;NOM;DEF;PL	N;MASC;SG
الدهون	שמנה	دَهن	שמנה	N;NOM;DEF;PL	PROPN
الدهون	שומן	دَهن	שומן	N;NOM;DEF;PL	N;MASC;SG
يشعر	הרגש	شَعَر	הרגש	V;IPFV;MASC;IND;SG;3;FIN;ACT	
يشعر	מרגיש	شَعَر	הרגיש	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;MASC;SG;V.PTCP;ACT
يشعر	מרגישים	شَعَر	הרגיש	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;MASC;PL;V.PTCP;ACT
يشعر	תרגיש	شَعَر	תרגיש	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;MASC;SG;2;FUT;ACT
يشعر	מרגישה	شَعَر	הרגיש	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;FEM;SG;V.PTCP;ACT
يشعر	מרגיש	شَعَر	הרגיש	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;MASC;SG;V.PTCP;ACT
باولو	פאולו	بَاولُو	פאול		PROPN
باولو	פאולו	بَاولُو	פאול		PROPN
كونان	קונאן	كُونَان	קונאן		PROPN
المسلم	המוסלמי	مُسلِم	המוסלמי	N;NOM;DEF;SG	PROPN
المسلم	מוסלמים	مُسلِم	מוסלמי	N;NOM;DEF;SG	N;MASC;PL
المسلم	מוסלמית	مُسلِم	מוסלמי	N;NOM;DEF;SG	ADV
المسلم	מוסלמי	مُسلِم	מוסלמי	N;NOM;DEF;SG	PROPN
بنغازي	בנגאזי	بنغازي	בנגאזי		PROPN
الميدالية	מדליית	مِيدَالِيَّة	מדליה	N;NOM;DEF;SG	N;PSSD;FEM;SG
الميدالية	המדליון	مِيدَالِيَّة	המדליון	N;NOM;DEF;SG	PROPN
هيل	הייל	هيل	הייל		PROPN
هيل	היל	هيل	היל		PROPN
هيل	גבעת	هيل	גבעה		PROPN
هيل	גבעה	هيل	גבעה		N;FEM;SG
السؤال	השאלה	سُؤَال	השאלה	N;NOM;DEF;SG	PROPN
طرد	החבילה	طَرد	החביל	N;NOM;INDF;SG	V;FEM;SG;3;PST;ACT
سمع	שמעתי	سَمع	שמע	V;PFV;MASC;SG;3;ACT	V;SG;1;PST;ACT
سمع	שמע	سَمع	שמע	V;PFV;MASC;SG;3;ACT	
شخصي	אישית	شَخصِيّ	אישית	ADJ;NOM;INDF;MASC;SG	ADV
الرموز	אסימון	رَمز	אסימון	N;NOM;DEF;PL	PROPN
الرموز	קוד	رَمز	קוד	N;NOM;DEF;PL	
مشرف	מנחה	مشرف	מנחה	N;NOM;INDF;SG	
مشرف	מגשר	مشرف	מגשר	N;NOM;INDF;SG	
مشرف	מפקחת	مشرف	פיקח	N;NOM;INDF;SG	V;FEM;SG;V.PTCP;ACT
الموجة	גל	مُوجَة	גל	N;NOM;DEF;SG	PROPN
بلاك	שחורה	بلَاك	שחורה		ADJ;FEM;SG
بلاك	השחור	بلَاك	השחור		
بلاك	black	بلَاك	black		
بلاك	שחור	بلَاك	שחור		ADJ;MASC;SG
الكلي	מאקרו	كُلِّيّ	מאקרו	N;NOM;DEF;SG	PROPN
متزوج	נישא	مُتَزَوِّج	נישא	ADJ;NOM;INDF;MASC;SG	V;MASC;SG;3;PST;MID
متزوج	נשוי	مُتَزَوِّج	נשוי	ADJ;NOM;INDF;MASC;SG	
متزوج	התחתן	مُتَزَوِّج	התחתן	ADJ;NOM;INDF;MASC;SG	V;MASC;SG;3;PST
متزوج	נשואים	مُتَزَوِّج	נשא	ADJ;NOM;INDF;MASC;SG	N;MASC;PL
جراء	גורים	جَرَّاء	גורה	ADP	N;MASC;PL
سارة	שרה	سَارَة	שרה		
كهربائي	חשמלית	كَهرَبَائِيّ	חשמלי	N;NOM;INDF;SG	ADV
كهربائي	חשמלי	كَهرَبَائِيّ	חשמל	N;NOM;INDF;SG	ADJ;MASC;SG
كهربائي	חשמלאי	كَهرَبَائِيّ	חשמלאי	N;NOM;INDF;SG	PROPN
كهربائي	חשמלית	كَهرَبَائِيّ	חשמלי	N;NOM;INDF;SG	ADV
كهربائي	חשמלי	كَهرَبَائِيّ	חשמל	N;NOM;INDF;SG	ADJ;MASC;SG
تتوفر	זמינה	تَوَفَّر	זמינה	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;FEM;SG
تتوفر	זמינות	تَوَفَّر	זמינות	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;FEM;SG
تتوفر	זמין	تَوَفَّر	זמין	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;MASC;SG
تتوفر	זמינים	تَوَفَّر	זמין	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;MASC;PL
ربيعة	רביעה	رَبِيعَة	רביעה		PROPN
الحضرية	עירונית	حَضَرِيّ	עירוני	N;NOM;DEF;SG	ADV
الحضرية	עירוני	حَضَرِيّ	עירוני	N;NOM;DEF;SG	PROPN
الكم	שרוול	كَمّ	שרוול	N;NOM;DEF;SG	PROPN
الكم	השרוול	كَمّ	השרוול	N;NOM;DEF;SG	PROPN
مركزية	סנטרל	مَركَزِيّ	סנטרל	ADJ;NOM;INDF;FEM;SG	PROPN
مركزية	מרכזית	مَركَزِيّ	מרכזי	ADJ;NOM;INDF;FEM;SG	ADV
مركزية	מרכז	مَركَزِيّ	מרכז	ADJ;NOM;INDF;FEM;SG	N;MASC;SG
العبرية	עברית	عِبرِيَّة	עברית	N;NOM;DEF;SG	PROPN
العبرية	בעברית	عِبرِيَّة	בעברית	N;NOM;DEF;SG	
نيوتن	ניוטון	نيوتن	ניוטון		PROPN
شهور	חודשי	شَهر	חודש	N;NOM;INDF;PL	PROPN
شهور	חודשיים	شَهر	חודש	N;NOM;INDF;PL	N;MASC;DU
يرمز	מסמלת	رَمَز	סימל	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;FEM;SG;V.PTCP;ACT
يرمز	מסמל	رَمَز	מסמל	V;IPFV;MASC;IND;SG;3;FIN;ACT	
ميزانية	התקציב	مِيزَانِيَّة	התקציב	N;NOM;INDF;SG	PROPN
موريتانيا	מאוריטניה	مُورِيتَانِيَا	מאוריטניה		PROPN
الشريان	עורק	شَرِين	עורק	N;NOM;DEF;SG	
البدء	מתחילה	بَدء	התחיל	N;NOM;DEF;SG	V;FEM;SG;V.PTCP;ACT
البدء	מתחיל	بَدء	התחיל	N;NOM;DEF;SG	V;MASC;SG;V.PTCP
البدء	החל	بَدء	None	N;NOM;DEF;SG	ADP
كويتية	כוויתי	كُوَيتِيّ	כוויתי	ADJ;NOM;INDF;FEM;SG	PROPN
العروض	מציג	عَرض	הציג	N;NOM;DEF;PL	V;MASC;SG;V.PTCP;ACT
العروض	מראה	عَرض	מראה	N;NOM;DEF;PL	N;MASC;SG
العروض	מציג	عَرض	הציג	N;NOM;DEF;PL	V;MASC;SG;V.PTCP;ACT
عرش	כס	عَرش	כס		
عمود	הטור	عمود	הטור	N;NOM;INDF;SG	
عمود	טור	عمود	טור	N;NOM;INDF;SG	PROPN
الفيروسات	וירוסים	فَيرُوس	וירוסים	N;NOM;DEF;PL	PROPN
مسرحيات	מנגן	مَسرَحِيّ	מנגן	N;NOM;INDF;PL	N;MASC;SG
يساوي	שווים	سَاوَى	שווה	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;MASC;PL
يساوي	שווה	سَاوَى	שווה	V;IPFV;MASC;IND;SG;3;FIN;ACT	PROPN
عمال	פועלות	عَامِل	פעל	N;NOM;INDF;PL	V;FEM;PL;V.PTCP;ACT
تحميل	ההורדה	تَحمِيل	ההורדה	N;NOM;INDF;SG	PROPN
تحميل	הורד	تَحمِيل	הורד	N;NOM;INDF;SG	PROPN
تحميل	טען	تَحمِيل	טען	N;NOM;INDF;SG	V;MASC;SG;3;PST;ACT
تحميل	לטעון	تَحمِيل	טען	N;NOM;INDF;SG	V;NFIN;ACT
تحميل	טוען	تَحمِيل	טען	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
تحميل	העלה	تَحمِيل	העלה	N;NOM;INDF;SG	V;MASC;SG;3;PST;ACT
تحميل	העלי	تَحمِيل	העל	N;NOM;INDF;SG	PROPN
يحب	לייקים	حَبّ	לייק	V;IPFV;MASC;IND;SG;3;FIN;ACT	PROPN
يحب	אוהב	حَبّ	אהב	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;MASC;SG;V.PTCP;ACT
يحب	אהבות	حَبّ	אהבה	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;FEM;PL
بيرو	פרואני	بِيرُو	פרואני		PROPN
بيرو	פרו	بِيرُو	פרו		PROPN
مفتاح	מקש	مفتاح	מקש	N;NOM;INDF;SG	PROPN
مفتاح	המפתח	مفتاح	המפתח	N;NOM;INDF;SG	PROPN
زواج	נישואים	زَوَاج	נישואין	N;NOM;INDF;SG	N;MASC;PL
زواج	נישואין	زَوَاج	נישואין	N;NOM;INDF;SG	N;MASC;PL
زواج	החתונה	زَوَاج	החתונה	N;NOM;INDF;SG	ADV
الكندي	קנדית	كَنَدِيّ	קנדי	N;NOM;DEF;SG	PROPN
الكندي	קנדי	كَنَدِيّ	קנדי	N;NOM;DEF;SG	PROPN
المعالج	מטפלת	مَعلَج	טיפל	N;NOM;DEF;SG	V;FEM;SG;V.PTCP;ACT
المعالج	מטפל	مَعلَج	טיפל	N;NOM;DEF;SG	V;MASC;SG;V.PTCP;ACT
المعالج	מעבד	مَعلَج	מעבד	N;NOM;DEF;SG	PROPN
ساهمت	תרם	سَاهَم	תרם	V;PFV;FEM;SG;3;ACT	PROPN
جد	מצאי	جِدّ	מצאי		
جد	למצוא	جِدّ	מצא		V;NFIN;ACT
جد	תמצא	جِدّ	מצא		V;MASC;SG;2;FUT;ACT
جد	מצא	جِدّ	מצא		V;MASC;SG;3;PST;ACT
سلم	סולם	سَلَّم	סולם	V;PFV;MASC;SG;3;ACT	N;MASC;SG
سلم	הסולם	سَلَّم	הסולם	V;PFV;MASC;SG;3;ACT	
راديو	רדיו	راديو	רדיו		
المريخ	מאדים	مَرِيخ	מאדים	N;NOM;DEF;SG	PROPN
المريخ	מארס	مَرِيخ	מרס	N;NOM;DEF;SG	PROPN
خبر	חדשות	خَبَر	חדשות	N;NOM;INDF;SG	N;FEM;PL
خبر	בשורות	خَبَر	בשורה	N;NOM;INDF;SG	
الاستقرار	היציבות	اِستِقرَار	היציבות	N;NOM;DEF;SG	N;FEM;PL
تسعى	חפש	سَعَى	חפש	V;IPFV;FEM;IND;SG;3;FIN;ACT	
اقتراح	מציע	اِقتِرَاح	הציע	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
اقتراح	הצע	اِقتِرَاح	הצע	N;NOM;INDF;SG	PROPN
رغبة	חשק	رَغبَة	חשק	N;NOM;INDF;SG	
غازي	גאזי	غازي	גאזי		PROPN
الصندوق	קופסא	صُندُوق	קופסא	N;NOM;DEF;SG	
فني	טכנאי	فَنِّيّ	טכנאי	ADJ;NOM;INDF;MASC;SG	PROPN
فني	טכניים	فَنِّيّ	טכני	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;PL
فني	טכני	فَنِّيّ	טכני	ADJ;NOM;INDF;MASC;SG	N;MASC;SG
فني	טכניות	فَنِّيّ	טכני	ADJ;NOM;INDF;MASC;SG	N;FEM;PL
الصليب	קרוס	صَلِيب	קרוס	N;NOM;DEF;SG	PROPN
مشهورة	מפורסם	مَشهُور	מפורסם	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;PASS
مشهورة	מפורסמים	مَشهُور	מפורסם	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;PL
مشهورة	המפורסם	مَشهُور	המפורסם	ADJ;NOM;INDF;FEM;SG	PROPN
مشهورة	מפורסמות	مَشهُور	מפורסם	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;PL
دينار	דינר	دِينَار	דינר	N;NOM;INDF;SG	PROPN
يوهان	יוהאן	يوهان	יוהאן		PROPN
سمح	מותרת	سَمَح	הותר	V;PFV;MASC;SG;3;ACT	V;FEM;SG;V.PTCP
سمح	מותר	سَمَح	מותר	V;PFV;MASC;SG;3;ACT	ADJ;MASC;SG
سمح	מורשה	سَمَح	מורשה	V;PFV;MASC;SG;3;ACT	V;MASC;SG;V.PTCP;PASS
النصب	האנדרטה	نَصب	האנדרטה	N;NOM;DEF;SG	PROPN
والي	וולי	والي	וולי		PROPN
والي	וואלי	والي	וואלי		PROPN
والي	ויילי	والي	ויילי		PROPN
التغييرات	משתנה	تَغيِير	השתנה	N;NOM;DEF;PL	V;MASC;SG;V.PTCP
التغييرات	שינויי	تَغيِير	שינוי	N;NOM;DEF;PL	ADJ;MASC;PL
خصم	הנחה	خصم	הנחה		N;FEM;SG
خصم	היריב	خصم	היריב		PROPN
خصم	יריב	خصم	יריב		N;MASC;SG
الباحة	פטיו	بَاحَة	פטיו		
كريس	כריס	كرِيس	כריס		PROPN
منهج	שיטה	منهج	שיטה		N;FEM;SG
منهج	השיטה	منهج	השיט		V;FEM;SG;3;PST;ACT
مفيدة	שימושית	مُفِيد	שימושית	ADJ;NOM;INDF;FEM;SG	ADV
مفيدة	מועיל	مُفِيد	מועיל	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;ACT
مفيدة	שימושיות	مُفِيد	שימושיות	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;PL
مفيدة	שימושיים	مُفِيد	שימושיים	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;PL
مفيدة	עוזר	مُفِيد	עוזר	ADJ;NOM;INDF;FEM;SG	N;MASC;SG
مفيدة	מסייע	مُفِيد	סייע	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;ACT
مفيدة	מועיל	مُفِيد	מועיל	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;ACT
مفيدة	מועילה	مُفِيد	הועיל	ADJ;NOM;INDF;FEM;SG	V;FEM;SG;V.PTCP;ACT
الصهيونية	ציוני	صَهيُونِيَّة	ציוני	N;NOM;DEF;SG	PROPN
الصهيونية	הציוני	صَهيُونِيَّة	הציון	N;NOM;DEF;SG	PROPN
راي	ריי	راي	ריי		PROPN
مهارات	מיומנות	مهارات	מיומנות	N;NOM;INDF;PL	N;FEM;SG
الانتداب	משימות	اِنتِدَاب	משימה	N;NOM;DEF;SG	N;FEM;PL
الهجمات	תקיפות	هَجمَة	תקיפות	N;NOM;DEF;PL	N;FEM;SG
عم	דוד	عَمّ	דוד		PROPN
عم	הדוד	عَمّ	הדוד		
المنهج	שיטה	مُنهَج	שיטה		N;FEM;SG
المنهج	השיטה	مُنهَج	השיט		V;FEM;SG;3;PST;ACT
عوض	עווד	عوض	עווד		PROPN
الكاريبي	הקאריביים	الكاريبي	הקאריבי		N;MASC;PL
الكاريبي	הקריביים	الكاريبي	הקריביים		PROPN
الشيوعية	קומוניסטית	شُيُوعِيَّة	קומוניסטי	N;NOM;DEF;SG	ADV
الذات	סלף	ذَات	סלף	N;NOM;DEF;SG	PROPN
الذات	עצמי	ذَات	עצמו	N;NOM;DEF;SG	PRO;SG;1;REFL
جمهور	הקהל	جُمهُور	הקהל	N;NOM;INDF;SG	PROPN
جمهور	הקהל	جُمهُور	הקהל	N;NOM;INDF;SG	PROPN
رفعت	הועלה	رَفَع	הועלה	V;PFV;FEM;SG;3;ACT	V;MASC;SG;3;PST;PASS
رفعت	נטען	رَفَع	נטען	V;PFV;FEM;SG;3;ACT	V;MASC;SG;3;PST;MID
رفعت	הועלו	رَفَع	הועלה	V;PFV;FEM;SG;3;ACT	V;PL;3;PST;PASS
غرناطة	גרנדה	غرناطة	גרנדה		PROPN
خادم	משרת	خَادِم	משרה		N;FEM;SG
خادم	שרת	خَادِم	שרת		PROPN
خادم	השרת	خَادِم	השרה		PROPN
تنسيق	פורמט	تَنسِيق	פורמט	N;NOM;INDF;SG	PROPN
تنسيق	בפורמט	تَنسِيق	בפורמט	N;NOM;INDF;SG	
تنسيق	לתאם	تَنسِيق	תיאם	N;NOM;INDF;SG	V;NFIN;ACT
تنسيق	מתואם	تَنسِيق	מתואם	N;NOM;INDF;SG	PROPN
الكردية	כורדים	كُردِيّ	כורד	ADJ;NOM;DEF;FEM;SG	N;MASC;PL
تجاري	מסחרית	تِجَارِيّ	מסחרי	ADJ;NOM;INDF;MASC;SG	ADV
تجاري	פרסומת	تِجَارِيّ	פרסומת	ADJ;NOM;INDF;MASC;SG	N;FEM;SG
شملت	כולל	شَمَل	כלל	V;PFV;FEM;SG;3;ACT	V;MASC;SG;V.PTCP;ACT
شملت	כלולים	شَمَل	כלול	V;PFV;FEM;SG;3;ACT	V;MASC;PL;V.PTCP;ACT
شملت	כלול	شَمَل	כלול	V;PFV;FEM;SG;3;ACT	V;MASC;SG;V.PTCP;ACT
جنسية	לאום	جِنسِيّ	לאום	ADJ;NOM;INDF;FEM;SG	
جنسية	אזרחות	جِنسِيّ	אזרחה	ADJ;NOM;INDF;FEM;SG	N;FEM;SG
جنسية	מיניות	جِنسِيّ	מיני	ADJ;NOM;INDF;FEM;SG	N;FEM;SG
جنسية	מיני	جِنسِيّ	מין	ADJ;NOM;INDF;FEM;SG	
شائعة	נפוץ	شَائِعَة	נפוץ	ADJ;NOM;INDF;FEM;SG	V;MASC;SG;V.PTCP;MID
شائعة	שמועה	شَائِعَة	שמועה	ADJ;NOM;INDF;FEM;SG	N;FEM;SG
السودانية	סודנים	سُودَانِيّ	סודן	ADJ;NOM;DEF;FEM;SG	N;MASC;PL
دكتوراه	דוקטורט	دكتوراه	דוקטורט		PROPN
دكتوراه	הדוקטורט	دكتوراه	הדוקטורט		N;MASC;SG
فكر	לחשוב	فِكر	חשב	N;NOM;INDF;SG	V;NFIN;ACT
فكر	תחשוב	فِكر	חשב	N;NOM;INDF;SG	V;MASC;SG;3;FUT;ACT
فكر	חושב	فِكر	חשב	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
عرضة	מועדים	عُرضَة	מועד	N;NOM;INDF;SG	N;MASC;PL
عرضة	נוטה	عُرضَة	נטה	N;NOM;INDF;SG	V;MASC;SG;V.PTCP;ACT
مخصصة	מנהג	مُخَصَّص	מנהג	ADJ;NOM;INDF;FEM;SG	
بروتوكول	הפרוטוקול	برُوتُوكُول	הפרוטוקול	N;NOM;INDF;SG	PROPN
الاعلام	דגלים	إِعلَام	דגל	N;NOM;DEF;SG	N;MASC;PL
الاعلام	הדגלים	إِعلَام	הדגל	N;NOM;DEF;SG	N;MASC;PL
رام	ראם	رَام	ראם		PROPN
رام	רם	رَام	רם		PROPN
الرقة	רכות	رُقَّة	רכות	N;NOM;DEF;SG	ADJ;FEM;PL
مال	כסף	مَال	כסף		N;MASC;SG
مال	מאל	مَال	מאל		
مال	מל	مَال	מל		PROPN
توثيق	אימות	تَوثِيق	אימות	N;NOM;INDF;SG	
توثيق	מתעד	تَوثِيق	תיעד	N;NOM;INDF;SG	
جغرافية	גיאוגרפי	جُغرَافِيَّة	גיאוגרפי	ADJ;NOM;INDF;FEM;SG	PROPN
جغرافية	גיאוגרפי	جُغرَافِيَّة	גיאוגרפי	ADJ;NOM;INDF;FEM;SG	PROPN
جغرافية	גאוגרפיה	جُغرَافِيَّة	גאוגרפיה	ADJ;NOM;INDF;FEM;SG	N;FEM;SG
الجزيئات	חלקיק	جَزِيمَة	חלקיק	N;NOM;DEF;PL	PROPN
التكلفة	העלות	تَكلِفَة	העלה	N;NOM;DEF;SG	N;FEM;PL
السنوية	השנתי	سَنَوِيّ	השנתי	ADJ;NOM;DEF;FEM;SG	V;SG;1;PST;ACT
السنوية	שנתי	سَنَوِيّ	שנתי	ADJ;NOM;DEF;FEM;SG	PROPN
السنوية	שנתית	سَنَوِيّ	שנתי	ADJ;NOM;DEF;FEM;SG	ADV
حمدي	חמדי	حمدي	חמדי		PROPN
النقدية	קאש	نَقدِيّ	קאש	ADJ;NOM;DEF;FEM;SG	
النقدية	מזומן	نَقدِيّ	זומן	ADJ;NOM;DEF;FEM;SG	V;MASC;SG;V.PTCP;PASS
النقدية	מזומנים	نَقدِيّ	מזומן	ADJ;NOM;DEF;FEM;SG	V;MASC;PL;V.PTCP;PASS
النقدية	במזומן	نَقدِيّ	במזומן	ADJ;NOM;DEF;FEM;SG	ADV
الاحتجاجات	המחאה	اِحتِجَاج	המחאה	N;NOM;DEF;PL	PROPN
