категория	kategória	категория	kategória	N;INAN;NOM;FEM;SG	
кости	csont	кость	csont	N;INAN;NOM;FEM;PL	N;NOM;SG
копий	másolatot	копия	másolat	N;INAN;GEN;FEM;PL	N;ACC;SG
копий	másolatok	копия	másolat	N;INAN;GEN;FEM;PL	N;NOM;PL
копий	példányok	копия	példány	N;INAN;GEN;FEM;PL	N;NOM;PL
обозначение	megjelölés	обозначение	megjelölés	N;INAN;NOM;NEUT;SG	
больницы	kórházakban	больница	kórház	N;INAN;NOM;FEM;PL	N;IN+ESS;PL
рейнланд	rajna	рейнланд	rajna	N;INAN;NOM;FEM;SG	
культур	termés	культура	termés	N;INAN;GEN;FEM;PL	N;NOM;SG
культур	növények	культура	növény	N;INAN;GEN;FEM;PL	N;NOM;PL
культур	kultúrák	культура	kultúra	N;INAN;GEN;FEM;PL	N;NOM;PL
денис	denise	денис	denise	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
денис	denys	денис	denys	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
денис	denis	денис	denis	N;ANIM;NOM;MASC;SG	
волков	farkasok	волк	farkas	N;ANIM;GEN;MASC;PL	N;NOM;PL
волков	volkov	волк	volkov	N;ANIM;GEN;MASC;PL	
создатель	teremtő	создатель	teremtő	N;ANIM;NOM;MASC;SG	
создатель	készítő	создатель	készítő	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
создатель	alkotó	создатель	alkotó	N;ANIM;NOM;MASC;SG	
создатель	teremtő	создатель	teremtő	N;ANIM;NOM;MASC;SG	
играли	játszott	играть	játszik	V;IPFV;IND;PL;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
играли	játszottam	играть	játszik	V;IPFV;IND;PL;PST;FIN;ACT	V;INDF;IND;SG;1;PST;FIN;ACT
элизабет	elizabeth	элизабет	elizabeth	N;ANIM;NOM;FEM;SG	
элизабет	elisabeth	элизабет	elisabeth	N;ANIM;NOM;FEM;SG	
доказать	bizonyítás	доказать	bizonyítás	V;PFV;NFIN;ACT	N;NOM;SG
наше	miénk	наш	miénk	DET;NOM;NEUT;SG	
пилот	pilot	пилот	pilot	N;ANIM;NOM;MASC;SG	
безработных	munkanélküli	безработный	munkanélküli	N;ANIM;GEN;MASC;PL	
безработных	munkanélküliek	безработный	munkanélküli	N;ANIM;GEN;MASC;PL	N;NOM;PL
символов	jelek	символ	jelek	N;INAN;GEN;MASC;PL	N;NOM;PL
символов	jelölések	символ	jelölés	N;INAN;GEN;MASC;PL	N;NOM;PL
символов	szimbólumok	символ	szimbólum	N;INAN;GEN;MASC;PL	N;NOM;PL
символов	szimbólum	символ	szimbólum	N;INAN;GEN;MASC;PL	N;IN+ABL;SG
символов	karakterek	символ	karakter	N;INAN;GEN;MASC;PL	N;NOM;PL
символов	szereplők	символ	szereplő	N;INAN;GEN;MASC;PL	N;NOM;PL
широкий	széles	широкий	széles	ADJ;NOM;MASC;SG	N;NOM;SG
широкий	tág	широкий	tág	ADJ;NOM;MASC;SG	
широкий	széles	широкий	széles	ADJ;NOM;MASC;SG	N;NOM;SG
выдающиеся	kiváló	выдающийся	kiváló	ADJ;NOM;PL	ADJ;NOM;SG
выдающиеся	kiemelkedő	выдающийся	kiemelkedő	ADJ;NOM;PL	
выдающиеся	kimagasló	выдающийся	kimagasló	ADJ;NOM;PL	
снизу	alul	снизу	alul	ADV	
снизу	alja	снизу	al	ADV	N;NOM;SG
снизу	alsó	снизу	alsó	ADV	
снизу	fenék	снизу	fene	ADV	N;NOM;SG
слабо	gyenge	слабо	gyenge	ADV	
слабо	gyengék	слабо	gyengék	ADV	N;NOM;PL
сложных	összetett	сложный	összetett	ADJ;GEN;PL	V;INDF;IND;SG;3;PST;FIN;ACT
сложных	komplex	сложный	komplex	ADJ;GEN;PL	
каждому	mindegyik	каждый	mindegyik	DET;DAT;MASC;SG	
везде	mindenütt	везде	mindenütt	ADV	
везде	mindenhol	везде	mindenhol	ADV	
путин	putyin	путин	putyin	N;ANIM;NOM;MASC;SG	
больница	kórházi	больница	kórházi	N;INAN;NOM;FEM;SG	
ремонт	javítást	ремонт	javítás	N;INAN;NOM;MASC;SG	N;ACC;SG
ремонт	javításra	ремонт	javítás	N;INAN;NOM;MASC;SG	N;ON+ALL;SG
ремонт	javítások	ремонт	javítás	N;INAN;NOM;MASC;SG	N;NOM;PL
экономические	gazdasági	экономический	gazdasági	ADJ;NOM;PL	ADJ;NOM;SG
вход	belépés	вход	belépés	N;INAN;NOM;MASC;SG	
недостатки	hibáit	недостаток	hiba	N;INAN;NOM;MASC;PL	N;ACC;SG
георг	george	георг	george	N;ANIM;NOM;MASC;SG	
георг	georg	георг	georg	N;ANIM;NOM;MASC;SG	
программирования	programozás	программирование	programozás	N;INAN;NOM;NEUT;PL	N;NOM;SG
программирования	programozási	программирование	programozási	N;INAN;NOM;NEUT;PL	ADJ;NOM;SG
фрагмент	töredék	фрагмент	töredék	N;INAN;NOM;MASC;SG	
группировки	csoportosulás	группировка	csoportosulás	N;INAN;NOM;FEM;PL	N;NOM;SG
лука	luca	лук	luca	N;INAN;NOM;MASC;SG	
лука	luka	лук	luka	N;INAN;NOM;MASC;SG	
жак	jacques	жак	jacques	N;ANIM;NOM;MASC;SG	
повышение	promóciós	повышение	promóciós	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
включена	engedélyezve	включить	engedélyezve	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADV;V.CVB
ник	nick	ник	nick	N;ANIM;NOM;MASC;SG	
усилия	erőfeszítéseket	усилие	erőfeszítés	N;INAN;NOM;NEUT;PL	N;ACC;PL
усилия	erőfeszítés	усилие	erőfeszítés	N;INAN;NOM;NEUT;PL	N;NOM;SG
усилия	erőkifejtés	усилие	erőkifejtés	N;INAN;NOM;NEUT;PL	N;NOM;SG
усилия	erőfeszítés	усилие	erőfeszítés	N;INAN;NOM;NEUT;PL	N;NOM;SG
казни	kivégzés	казнь	kivégzés	N;INAN;NOM;FEM;PL	N;NOM;SG
казни	végrehajtás	казнь	végrehajtás	N;INAN;NOM;FEM;PL	N;NOM;SG
казни	kivitelezés	казнь	kivitelezés	N;INAN;NOM;FEM;PL	N;NOM;SG
остаться	maradj	остаться	marad	V;PFV;NFIN;MID	V;INDF;IND;SG;1;PRS;FIN;ACT
правка	szerkesztés	правка	szerkesztés	N;INAN;NOM;FEM;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
честно	őszintén	честно	őszintén	ADV	
честно	becsületes	честно	becsületes	ADV	
честно	őszinte	честно	őszinte	ADV	
ильич	iljics	ильич	iljics	N;ANIM;NOM;MASC;SG	
тюрьмы	börtönökben	тюрьма	börtönök	N;INAN;NOM;FEM;PL	N;IN+ESS;SG
издан	kibocsátott	издать	kibocsátott	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
издан	kiadott	издать	kiadott	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
издан	kiadva	издать	kiadva	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADV;V.CVB
ярко	fényes	ярко	fényes	ADV	
племени	törzs	племя	törzs	N;INAN;NOM;NEUT;PL	N;NOM;SG
кристиан	keresztény	кристианин	keresztény	N;ANIM;NOM;MASC;SG	
кристиан	christian	кристианин	christian	N;ANIM;NOM;MASC;SG	
кристиан	keresztények	кристианин	keresztény	N;ANIM;NOM;MASC;SG	N;NOM;PL
лодка	hajós	лодка	hajós	N;INAN;NOM;FEM;SG	
внутренние	belső	внутренний	belső	ADJ;NOM;PL	
внутренние	hazai	внутренний	hazai	ADJ;NOM;PL	ADJ;NOM;SG
внутренние	belföldi	внутренний	belföldi	ADJ;NOM;PL	
вероятность	valószínűség	вероятность	valószínűség	N;INAN;NOM;FEM;SG	
европа	európa	европа	európa	N;INAN;NOM;FEM;SG	
европа	europe	европа	europe	N;INAN;NOM;FEM;SG	
европа	európában	европа	európa	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
европа	europa	европа	europa	N;INAN;NOM;FEM;SG	
директоров	igazgatók	директор	igazgató	N;ANIM;GEN;MASC;PL	N;NOM;PL
найдены	megtalált	найти	meg+talál	V;PFV;PL;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
найдены	megtaláltam	найти	meg+talál	V;PFV;PL;PST;V.PTCP;PASS	V;DEF;IND;SG;1;PST;FIN;ACT
найдены	talált	найти	talál	V;PFV;PL;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
переводы	transzfer	перевод	transzfer	N;INAN;NOM;MASC;PL	N;NOM;SG
переводы	fordítás	перевод	fordítás	N;INAN;NOM;MASC;PL	N;NOM;SG
получение	átvevő	получение	átvevő	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
опубликован	közzétette	опубликовать	közzétet	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;DEF;IND;SG;3;PST;FIN;ACT
опубликован	publikált	опубликовать	publikált	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
опубликован	közzétett	опубликовать	közzétett	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
красное	piros	красный	piros	ADJ;NOM;NEUT;SG	
красное	piroska	красный	piroska	ADJ;NOM;NEUT;SG	
красное	vörös	красный	vörös	ADJ;NOM;NEUT;SG	
отправил	elküldve	отправить	elküldve	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;SG
строки	szálat	строка	szálat	N;INAN;NOM;FEM;PL	N;ACC;SG
лицом	arcát	лицо	arca	N;INAN;INS;NEUT;SG	N;ACC;SG
лицом	arc	лицо	arc	N;INAN;INS;NEUT;SG	N;NOM;SG
лицом	arca	лицо	az	N;INAN;INS;NEUT;SG	N;NOM;SG
священника	pap	священник	pap	N;ANIM;ACC;MASC;SG	N;NOM;SG
мид	meade	мид	meade	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
мид	mead	мид	mead	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
маршруты	útvonalakon	маршрут	útvonal	N;INAN;NOM;MASC;PL	N;ON+ESS;PL
пар	párok	пар	párok	N;INAN;NOM;MASC;SG	N;NOM;PL
пар	párokat	пар	pár	N;INAN;NOM;MASC;SG	N;ACC;PL
пар	gőzzel	пар	gőz	N;INAN;NOM;MASC;SG	
никому	senki	никто	senki	PRO;DAT	
быстрое	rapid	быстрый	rapid	ADJ;NOM;NEUT;SG	
батареи	akkumulátor	батарея	akkumulátor	N;INAN;NOM;FEM;PL	N;NOM;SG
батареи	elem	батарея	elem	N;INAN;NOM;FEM;PL	N;NOM;SG
батареи	elemmel	батарея	elem	N;INAN;NOM;FEM;PL	N;INS;SG
батареи	elem	батарея	elem	N;INAN;NOM;FEM;PL	N;NOM;SG
основанный	alapították	основать	alapít	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;DEF;IND;PL;3;PST;FIN;ACT
основанный	alapított	основать	alapított	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
основанный	alapította	основать	alapít	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;DEF;IND;SG;3;PST;FIN;ACT
основанный	megalapozott	основать	megalapozott	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
сталина	sztálin	сталин	sztálin	N;ANIM;ACC;MASC;SG	
тюрьме	börtön	тюрьма	börtön	N;INAN;DAT;FEM;SG	N;NOM;SG
тюрьме	börtönbe	тюрьма	börtön	N;INAN;DAT;FEM;SG	N;IN+ALL;SG
тюрьме	börtön	тюрьма	börtön	N;INAN;DAT;FEM;SG	N;NOM;SG
тюрьме	börtönben	тюрьма	börtönben	N;INAN;DAT;FEM;SG	N;IN+ESS;SG
леди	hölgyek	леди	hölyy	N;ANIM;NOM;FEM;SG	N;NOM;PL
леди	hölgyeim	леди	hölgyeim	N;ANIM;NOM;FEM;SG	N;NOM;PL
леди	hölgy	леди	hölgy	N;ANIM;NOM;FEM;SG	
учение	tanítások	учение	tanítás	N;INAN;NOM;NEUT;SG	N;NOM;PL
юнеско	unesco	юнеско	unesco	N;INAN;NOM;NEUT;SG	
яна	jan	яна	jan	N;ANIM;NOM;FEM;SG	
яна	jana	яна	jana	N;ANIM;NOM;FEM;SG	
серебро	silver	серебро	silver	N;INAN;NOM;NEUT;SG	
серебро	ezüst	серебро	ezüst	N;INAN;NOM;NEUT;SG	V;INDF;IND;SG;3;PST;FIN;ACT
единого	egységes	единый	egységes	ADJ;GEN;MASC;SG	ADJ;NOM;SG
единого	egyesített	единый	egyesített	ADJ;GEN;MASC;SG	V;INDF;IND;SG;3;PST;FIN;ACT
иск	beperelte	иск	beperel	N;INAN;NOM;MASC;SG	V;DEF;IND;SG;3;PST;FIN;ACT
короткие	rövid	короткий	rövid	ADJ;NOM;PL	
короткие	alacsony	короткий	alacsony	ADJ;NOM;PL	ADJ;NOM;SG
короткие	röviden	короткий	röviden	ADJ;NOM;PL	
улучшить	javítása	улучшить	javítás	V;PFV;NFIN;ACT	N;NOM;SG
часы	órákban	часы	óra	N;INAN;NOM;MASC;PL	N;IN+ESS;PL
часы	óra	часы	óra	N;INAN;NOM;MASC;PL	N;NOM;SG
часы	óra	часы	óra	N;INAN;NOM;MASC;PL	N;NOM;SG
часы	vigyázz	часы	vigyázz	N;INAN;NOM;MASC;PL	V;DEF;IND;SG;1;PRS;FIN;ACT
часы	óra	часы	óra	N;INAN;NOM;MASC;PL	N;NOM;SG
слегка	enyhén	слегка	enyhén	ADV	
слегка	kissé	слегка	kissé	ADV	
слегка	kevéssé	слегка	kevéssé	ADV	
астероидов	aszteroidák	астероид	aszteroida	N;INAN;GEN;MASC;PL	N;NOM;PL
иллюстрации	illusztráció	иллюстрация	illusztráció	N;INAN;NOM;FEM;PL	N;NOM;SG
серьёзно	komolyan	серьёзно	komolyan	ADV	
наша	miénk	наш	miénk	DET;NOM;FEM;SG	
ночи	éjszakánként	ночь	éjszaka	N;INAN;NOM;FEM;PL	N;ABS;SG
ночи	éj	ночь	éj	N;INAN;NOM;FEM;PL	
ночи	este	ночь	este	N;INAN;NOM;FEM;PL	ADV
ночи	éjjel	ночь	éjjel	N;INAN;NOM;FEM;PL	
ночи	éjszaka	ночь	éjszaka	N;INAN;NOM;FEM;PL	N;NOM;SG
запросы	kéri	запрос	kéri	N;INAN;NOM;MASC;PL	V;DEF;IND;SG;3;PRS;FIN;ACT
запросы	érdeklődni	запрос	érdeklődik	N;INAN;NOM;MASC;PL	V;NFIN;ACT
солнце	sun	солнце	sun	N;INAN;NOM;NEUT;SG	
рисунок	rajzol	рисунок	rajzol	N;INAN;NOM;MASC;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
помещения	telephelyén	помещение	telephely	N;INAN;NOM;NEUT;PL	N;ON+ESS;SG
греко	greco	греко	greco	ADV	
блокировка	zár	блокировка	zár	N;INAN;NOM;FEM;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
блокировка	zárat	блокировка	zárat	N;INAN;NOM;FEM;SG	N;ACC;SG
блокировка	zár	блокировка	zár	N;INAN;NOM;FEM;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
блокировка	blokkoló	блокировка	blokkoló	N;INAN;NOM;FEM;SG	
новосибирск	novoszibirszk	новосибирск	novoszibirszk	N;INAN;NOM;MASC;SG	
промышленных	ipari	промышленный	ipari	ADJ;GEN;PL	ADJ;NOM;SG
записки	jegyzet	записка	jegyzet	N;INAN;NOM;FEM;PL	N;NOM;SG
владение	tulajdonosi	владение	tulajdonosi	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
чтения	olvasok	чтение	olvas	N;INAN;NOM;NEUT;PL	V;INDF;IND;SG;1;PRS;FIN;ACT
чтения	olvasni	чтение	olvas	N;INAN;NOM;NEUT;PL	V;NFIN;ACT
чтения	olvasás	чтение	olvasás	N;INAN;NOM;NEUT;PL	N;NOM;SG
фабрика	gyári	фабрика	gyári	N;INAN;NOM;FEM;SG	
фабрика	gyárban	фабрика	gyár	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
расширения	bővülő	расширение	bővülő	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
расширения	kiterjesztések	расширение	kiterjesztés	N;INAN;NOM;NEUT;SG	N;NOM;PL
расширения	terjeszkedni	расширение	terjeszkedik	N;INAN;NOM;NEUT;SG	V;NFIN;ACT
характеристика	jellemző	характеристика	jellemző	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
характеристика	jellegzetes	характеристика	jellegzetes	N;INAN;NOM;FEM;SG	
эмиграции	kivándorlás	эмиграция	kivándorlás	N;INAN;NOM;FEM;PL	N;NOM;SG
прекрасно	bájos	прекрасно	bájos	ADV	
прекрасно	kedves	прекрасно	kedves	ADV	
пытались	próbálta	пытаться	próbál	V;IPFV;IND;PL;PST;FIN;MID	V;DEF;IND;SG;3;PST;FIN;ACT
пытались	próbáltam	пытаться	próbál	V;IPFV;IND;PL;PST;FIN;MID	V;INDF;IND;SG;1;PST;FIN;ACT
критике	kritizálta	критика	kritizál	N;INAN;DAT;FEM;SG	V;DEF;IND;SG;3;PST;FIN;ACT
красных	vörösek	красный	vörös	ADJ;GEN;PL	N;NOM;PL
красных	vörösök	красный	vörös	ADJ;GEN;PL	N;NOM;PL
лечение	kezelésre	лечение	kezelés	N;INAN;NOM;NEUT;SG	N;ON+ALL;SG
лечение	kezelések	лечение	kezelés	N;INAN;NOM;NEUT;SG	N;NOM;PL
цитаты	idéz	цитата	idéz	N;INAN;NOM;MASC;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
щит	shield	щит	shield	N;INAN;NOM;MASC;SG	
руку	kar	рука	kar	N;INAN;ACC;FEM;SG	N;NOM;SG
руку	kéz	рука	kéz	N;INAN;ACC;FEM;SG	N;NOM;SG
конструкция	építési	конструкция	építési	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
конструкция	tervezési	конструкция	tervezési	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
конструкция	design	конструкция	design	N;INAN;NOM;FEM;SG	
концепция	elképzelés	концепция	elképzelés	N;INAN;NOM;FEM;SG	
концепция	koncepció	концепция	koncepció	N;INAN;NOM;FEM;SG	
значительный	jelentős	значительный	jelentős	ADJ;NOM;MASC;SG	
значительный	szignifikáns	значительный	szignifikáns	ADJ;NOM;MASC;SG	N;ON+ESS;SG
опубликовано	közzétette	опубликовать	közzétet	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;DEF;IND;SG;3;PST;FIN;ACT
опубликовано	kiküldött	опубликовать	kiküldött	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
опубликовано	közzétett	опубликовать	közzétett	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
опубликовано	közzétette	опубликовать	közzétet	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;DEF;IND;SG;3;PST;FIN;ACT
опубликовано	publikált	опубликовать	publikált	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
опубликовано	közzétett	опубликовать	közzétett	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
нормы	norma	норма	norma	N;INAN;NOM;FEM;PL	
нормы	norm	норма	norm	N;INAN;NOM;FEM;PL	N;NOM;SG
запрещено	tilos	запретить	tilos	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
запрещено	tiltott	запретить	tilt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
запрещено	tilos	запретить	tilos	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
запрещено	tiltott	запретить	tilt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
запрещено	tiltott	запретить	tilt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
ключ	kulcsfontosságú	ключ	kulcsfontosságú	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
ключ	key	ключ	key	N;INAN;NOM;MASC;SG	
скульптуры	szobor	скульптура	szobor	N;INAN;NOM;FEM;PL	N;NOM;SG
местное	helyi	местный	helyi	ADJ;NOM;NEUT;SG	
баден	baden	бадный	baden	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
одесса	odessa	одесс	odess	N;INAN;NOM;FEM;SG	
эндрю	andrás	эндрю	andrás	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
эндрю	andrew	эндрю	andrew	N;ANIM;NOM;MASC;SG	
кафе	café	кафе	café	N;INAN;NOM;NEUT;SG	
кафе	cafe	кафе	caf	N;INAN;NOM;NEUT;SG	
кафе	café	кафе	café	N;INAN;NOM;NEUT;SG	
соседние	szomszédos	соседний	szomszédos	ADJ;NOM;PL	
соседние	szomszédos	соседний	szomszédos	ADJ;NOM;PL	
долина	völgyet	долина	völyyet	N;INAN;NOM;FEM;SG	N;ACC;SG
долина	völgyben	долина	völgy	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
долина	valley	долина	valley	N;INAN;NOM;FEM;SG	
текущий	áramlat	текущий	áramlat	ADJ;NOM;MASC;SG	N;NOM;SG
текущий	jelenlegi	текущий	jelenlegi	ADJ;NOM;MASC;SG	
чистая	tiszta	чистый	tiszta	ADJ;NOM;FEM;SG	
чистая	clean	чистый	clean	ADJ;NOM;FEM;SG	
чистая	tisztán	чистый	tiszta	ADJ;NOM;FEM;SG	
чистая	tiszta	чистый	tiszta	ADJ;NOM;FEM;SG	
христианство	keresztény	христианство	keresztény	N;INAN;NOM;NEUT;SG	
христианство	christian	христианство	christian	N;INAN;NOM;NEUT;SG	
христианство	keresztények	христианство	keresztény	N;INAN;NOM;NEUT;SG	N;NOM;PL
значимых	érdemi	значимый	érdemi	ADJ;GEN;PL	
значимых	tartalmas	значимый	tartalmas	ADJ;GEN;PL	
значимых	értelmezhető	значимый	értelmezhető	ADJ;GEN;PL	ADJ;NOM;SG
папы	apák	папа	apa	N;ANIM;ACC;MASC;SG	N;NOM;PL
катастрофы	katasztrófa	катастрофа	katasztrófa	N;INAN;NOM;FEM;PL	N;NOM;SG
пород	fajták	порода	fajta	N;INAN;GEN;FEM;PL	N;NOM;PL
смотреть	óra	смотреть	óra	V;IPFV;NFIN;ACT	N;NOM;SG
ядра	kernel	ядро	ker	N;INAN;NOM;NEUT;PL	N;NOM;SG
