medaljen	medalj	medalje	medalj	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tusindvis	tusentals	tusindvis	tusental	ADV	N;GEN;INDF;NEUT;PL
fjernede	borttagna	fjerne	bortta	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
fjernede	borttagen	fjerne	borttag	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fjernede	borttaget	fjerne	borttag	V;IND;PST;FIN;ACT	N;NOM;DEF;NEUT;SG
ægypten	egypten	ægypt	egypt	N;INDF;NEUT;SG	PROPN;NOM
ulykker	olyckshändelse	ulykke	olyckshändelse	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
ulykker	olycka	ulykke	olycka	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
pete	pete	pete	pete	PROPN	PROPN;NOM
nicholas	nikolaj	nicholas	nikolaj		PROPN;NOM
nicholas	nicholas	nicholas	nichola		PROPN;NOM
mann	mann	mann	mann	N;INDF;MASC+FEM;SG	PROPN;NOM
beograd	belgrad	beograd	belgrad		N;NOM;INDF;MASC+FEM;SG
canal	kanalen	canal	kanal	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
ost	ostar	ost	osta	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
værre	sämre	slem	dålig	ADJ;CMPR	ADV;CMPR
renoveret	renoverad	renovere	renoverad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
renoveret	renoverade	renovere	renovera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
renoveret	renoverat	renovere	renoverat	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
renoveret	renoverat	renovere	renoverat	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
renoveret	renoverade	renovere	renovera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
renoveret	renoverad	renovere	renoverad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
legenden	legenden	legende	legende	N;DEF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
legenden	legend	legende	legend	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
interviews	intervjuerna	interviews	intervju	N;INDF;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
troen	faith	tro	faith	N;DEF;MASC+FEM;SG	PROPN;NOM
troen	tro	tro	tro	N;DEF;MASC+FEM;SG	V;IMP;FIN;ACT
troen	tro	tro	tro	N;DEF;MASC+FEM;SG	V;IMP;FIN;ACT
troen	övertygelse	tro	övertygelse	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
add	addera	add	addera	N;INDF;NEUT;SG	V;IMP;FIN;ACT
lettisk	lettiska	lettisk	lettisk	ADJ;INDF;SG	ADJ;NOM;PL
svækket	försämrad	svæk	försämra	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
svækket	nedsatt	svæk	nedsätta	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
svækket	försvagas	svæk	försvaga	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
svækket	försvagning	svæk	försvagning	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
svækket	försvagad	svæk	försvaga	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
svækket	försvagas	svæk	försvaga	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
svækket	försvagad	svæk	försvaga	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
svækket	försvagade	svæk	försvaga	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
svækket	försvagat	svæk	försvaga	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
est	est	est	est		PROPN;NOM
mønstre	mönster	mønster	mönster	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
mønstre	mönster	mønster	mönster	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
mønstre	designar	mønster	design	N;INDF;NEUT;PL	V;IND;PRS;FIN;ACT
arkiver	arkiv	arkive	arkiv	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
arkiver	arkiverar	arkive	arkivera	N;INDF;NEUT;PL	V;IND;PRS;FIN;ACT
arkiver	arkiven	arkive	arkive	N;INDF;NEUT;PL	N;NOM;DEF;NEUT;PL
udgår	borttagna	udgå	bortta	V;IND;PRS;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
udgår	borttagen	udgå	borttag	V;IND;PRS;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
udgår	raderat	udgå	radera	V;IND;PRS;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
udgår	borttaget	udgå	borttag	V;IND;PRS;FIN;ACT	N;NOM;DEF;NEUT;SG
udgår	raderade	udgå	radera	V;IND;PRS;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
vægten	tyngd	vægt	tyngd	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vægten	vikt	vægt	vikt	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
åbnes	öppnar	åbne	öppna	V;IND;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
palads	palatset	palads	palats	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
opdagelse	upptäckt	opdagelse	upptäcka	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
opdagelse	upptäckter	opdagelse	upptäckt	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
opdagelse	upptäckten	opdagelse	upptäckt	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
diskuteres	diskutabelt	diskutere	diskutabel	V;NFIN;PASS	ADJ;NOM;INDF;NEUT;SG
faser	faserna	fase	fas	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
balance	balansera	balance	balansera	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
uffe	uffe	uffe	uffe	PROPN	PROPN;NOM
españa	españa	españa	españa		PROPN;NOM
child	child	child	child		N;NOM;INDF;MASC+FEM;SG
child	barn	child	barn		N;NOM;INDF;NEUT;PL
krim	krim	krim	krim	PROPN	PROPN;NOM
krim	krim	krim	krim	PROPN	PROPN;NOM
misbrug	missbruka	misbrug	missbruka	N;INDF;NEUT;SG	V;IMP;FIN;ACT
misbrug	övergrepp	misbrug	övergrepp	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
kulturelt	kulturella	kulturelt	kulturell	ADV	ADJ;NOM;PL
kulturelt	kulturellt	kulturelt	kulturell	ADV	ADJ;NOM;INDF;NEUT;SG
kulturelt	kulturell	kulturelt	kulturell	ADV	ADJ;NOM;INDF;MASC+FEM;SG
kulturelt	kulturellt	kulturelt	kulturell	ADV	ADJ;NOM;INDF;NEUT;SG
savage	savage	savage	savag		PROPN;NOM
savage	vilda	savage	vilja		ADJ;NOM;PL
savage	vilde	savage	vilja		N;NOM;INDF;MASC+FEM;SG
sub	sub	sub	sub		N;NOM;INDF;MASC+FEM;SG
fastsat	fixerad	fastsætte	fixerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fastsat	fasta	fastsætte	fast	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL
fastsat	åtgärdat	fastsætte	åtgärda	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fastsat	fast	fastsætte	fast	V;INDF;SG;PST;V.PTCP	ADV
fastsat	fixat	fastsætte	fixat	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG
sultan	sultan	sultan	sultan	N;INDF;MASC+FEM;SG	PROPN;NOM
hercegovina	hercegovina	hercegovina	hercegovin		N;NOM;INDF;MASC+FEM;SG
foretrukne	föredrog	foretrukne	föredrag	ADJ;PL	V;IND;PST;FIN;ACT
foretrukne	föredrar	foretrukne	föredra	ADJ;PL	V;IND;PRS;FIN;ACT
foretrukne	föredras	foretrukne	föredra	ADJ;PL	V;IND;PRS;FIN;PASS
foretrukne	föredra	foretrukne	föredra	ADJ;PL	V;IMP;FIN;ACT
foretrukne	föredragit	foretrukne	föredra	ADJ;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
amerikaner	amerikanskt	amerikaner	amerikansk	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
amerikaner	amerikansk	amerikaner	amerikansk	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
amerikaner	amerikanska	amerikaner	amerikansk	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
mandskab	besättningen	mandskab	besättning	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
erkendelse	erkänner	erkendelse	erkänna	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
erkendelse	erkänna	erkendelse	erkänna	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
erkendelse	erkännanden	erkendelse	erkännande	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
erkendelse	insikten	erkendelse	insikt	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
abel	abel	abel	abel	N;INDF;MASC+FEM;SG	PROPN;NOM
helsingfors	helsingfors	helsingfors	helsingfors	N;INDF;NEUT;SG	PROPN;NOM
siddet	lör	sidde	löra	V;INDF;SG;PST;V.PTCP	N
vindende	vinnande	vinde	vinnande	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
cirkel	cirklar	cirkel	cirkla	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
cirkel	cirkeln	cirkel	cirkel	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
six	sexa	six	sexa		N;NOM;INDF;MASC+FEM;SG
six	six	six	six		PROPN;NOM
six	sex	six	sex		NUM;NOM
adrian	adrian	adrian	adrian		PROPN;NOM
svalbard	svalbard	svalbard	svalbard		N;NOM;INDF;MASC+FEM;SG
brooklyn	brooklyn	brooklyn	brooklyn	N;INDF;MASC+FEM;SG	PROPN;NOM
discovery	upptäckt	discovery	upptäcka		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
discovery	upptäckter	discovery	upptäckt		N;NOM;INDF;MASC+FEM;PL
discovery	upptäckten	discovery	upptäckt		N;NOM;DEF;MASC+FEM;SG
discovery	discovery	discovery	discovery		N;NOM;INDF;MASC+FEM;SG
lukas	luke	lukas	luke	N;INDF;MASC+FEM;SG	PROPN;NOM
lukas	lukas	lukas	luka	N;INDF;MASC+FEM;SG	PROPN;NOM
lukas	lukas	lukas	luka	N;INDF;MASC+FEM;SG	PROPN;NOM
avenue	avenyn	avenue	avenyn		N;NOM;DEF;MASC+FEM;SG
avenue	avenue	avenue	avenue		N;NOM;INDF;MASC+FEM;SG
kælenavn	smeknamnet	kælenavn	smeknamn	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
kid	grabben	kid	grabb	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
spencer	spencer	spence	spencer	N;INDF;MASC+FEM;SG	PROPN;NOM
kontakter	kontakterna	kontakt	kontakt	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
born	född	born	född		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
born	born	born	born		N;NOM;INDF;MASC+FEM;SG
born	födda	born	född		ADJ;NOM;PL;PST;V.PTCP
alter	altaret	alter	altar	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
alter	alter	alter	alter	N;INDF;NEUT;SG	V;IMP;FIN;ACT
alberto	alberto	alberto	alberto		PROPN;NOM
invaderede	invaderade	invadere	invadera	V;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
invaderede	invaderat	invadere	invadera	V;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
logisk	logiska	logisk	logisk	ADJ;INDF;SG	ADJ;NOM;PL
logisk	logiken	logisk	logik	ADJ;INDF;SG	N;NOM;DEF;MASC+FEM;SG
logisk	logiska	logisk	logisk	ADJ;INDF;SG	ADJ;NOM;PL
logisk	logik	logisk	logik	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
udgifter	utgifterna	udgift	utgift	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
udstedt	utfärdat	udstedt	utfärda	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
udstedt	utfärdad	udstedt	utfärda	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
udstedt	utfärdade	udstedt	utfärda	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
udstedt	utgivna	udstedt	utge	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
philipp	philipp	philipp	philipp		PROPN;NOM
erhvervet	förvärvade	erhvervet	förvärva	V;INDF;SG;PST;V.PTCP	V;NOM;PL;PST;V.PTCP;ACT
erhvervet	förvärvat	erhvervet	förvärva	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
erhvervet	förvärvad	erhvervet	förvärvad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
biblioteker	biblioteken	bibliotek	bibliotek	N;INDF;NEUT;PL	N;NOM;DEF;MASC+FEM;SG
biblioteker	bibliotek	bibliotek	bibliotek	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
betegnelser	namn	betegnelse	namn	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
betegnelser	beskrivningarna	betegnelse	beskrivning	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
gribe	grip	gribe	grip	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
linket	länk	linke	länk	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
linket	länka	linke	länka	N;DEF;NEUT;SG	V;IMP;FIN;ACT
velegnet	lämpliga	velegnet	lämplig	ADJ;INDF;SG	ADJ;NOM;PL
velegnet	passade	velegnet	passad	ADJ;INDF;SG	V;IND;PST;FIN;ACT
himmel	heaven	himmel	heav	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
himmel	himlen	himmel	himle	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
himmel	himmelriket	himmel	himmelrik	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
himmel	himmelen	himmel	himmel	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
himmel	himlen	himmel	himle	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
himmel	himlar	himmel	himla	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
wang	wang	wang	wang		PROPN;NOM
ansvarlige	ansvarsfullt	ansvarlig	ansvarsfull	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
ansvarlige	ansvarsfull	ansvarlig	ansvarsfull	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
ansvarlige	ansvarig	ansvarlig	ansvarig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
ansvarlige	ansvarigt	ansvarlig	ansvarig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
redskaber	växel	redskab	växel	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
redskaber	redskap	redskab	redskap	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
redskaber	gear	redskab	ge	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
redskaber	växlar	redskab	växla	N;INDF;NEUT;PL	V;IND;PRS;FIN;ACT
redskaber	verktyg	redskab	verktyg	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
redskaber	nät	redskab	nät	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
forhindrer	förhindras	forhindre	förhindra	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
biograf	theater	biograf	theat	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
biograf	biografer	biograf	biograf	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
blik	ögon	blik	ögon	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
blik	ögat	blik	öga	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
christie	christie	christie	christie	N;INDF;MASC+FEM;SG	PROPN;NOM
datterselskab	dotterföretag	datterselskab	dotterföretag	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
påstod	anspråk	påstå	anspråk	V;IND;PST;FIN;ACT	N;NOM;INDF;NEUT;SG
greg	greg	greg	greg		PROPN;NOM
skilte	tecken	skille	tecken	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
bestemmelse	fastställande	bestemmelse	fastställande	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
skønhed	skönheten	skønhed	skönhet	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
roberts	roberts	rober	robert	N;GEN;INDF;MASC+FEM;SG	PROPN;GEN
brigader	brigaderna	brigade	brigad	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
unger	kids	unge	kida	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
unger	unger	unge	unger	N;INDF;MASC+FEM;PL	PROPN;NOM
krat	skrubba	krat	skrubba	N;INDF;NEUT;SG	V;IMP;FIN;ACT
udøvende	executive	udøvende	executive	ADJ	N;NOM;INDF;MASC+FEM;SG
serbiske	serbiska	serbisk	serbisk	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
koden	code	koden	code	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
koden	kod	koden	kod	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ferie	högtider	ferie	högtid	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
ferie	helgdagar	ferie	helgdag	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
ferie	helger	ferie	helg	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
freedom	friheten	freedom	frihet		N;NOM;DEF;MASC+FEM;SG
freedom	frihet	freedom	frihet		N;NOM;INDF;MASC+FEM;SG
freedom	freedom	freedom	freedom		N;NOM;INDF;NEUT;SG
indehaver	innehavare	indehave	innehavare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
indehaver	innehavare	indehave	innehavare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
indehaver	hållare	indehave	hållare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
indehaver	innehavaren	indehave	innehavare	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
botanisk	botaniska	botanisk	botanisk	ADV	ADJ;NOM;PL
polens	polen	polen	pol	N;GEN;DEF;MASC+FEM;SG	PROPN;NOM
huden	hud	huden	hud	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
huden	skinn	huden	skinn	N;DEF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
huden	skin	huden	skin	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
passager	passagerare	passager	passagerare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
pol	pol	pol	pol		N;NOM;INDF;NEUT;SG
burma	burma	burma	burma		PROPN;NOM
fattigdom	fattigdomen	fattigdom	fattigdom	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
slægtninge	anhöriga	slægtning	anhörig	N;INDF;MASC+FEM;PL	ADJ;NOM;PL
tchad	tchad	tchad	tchad	PROPN	PROPN;NOM
tchad	chad	tchad	chad	PROPN	PROPN;NOM
sammenbrud	krascha	sammenbrud	krascha	N;INDF;NEUT;SG	V;IMP;FIN;ACT
sammenbrud	kollapsar	sammenbrud	kollaps	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
sammenbrud	kollapsa	sammenbrud	kollapsa	N;INDF;NEUT;SG	V;IND;FIN;PASS
sammenbrud	komprimera	sammenbrud	komprimera	N;INDF;NEUT;SG	V;IMP;FIN;ACT
facto	facto	facto	facto	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
konferencen	konferens	konference	konferens	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
udpegede	utsett	udpege	utse	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
udpegede	utsedd	udpege	utse	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
udpegede	utsedda	udpege	utse	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
steffen	steffen	steffe	steff		PROPN;NOM
tænkte	tänkande	tænke	tänkande	V;IND;PST;FIN;ACT	N;NOM;INDF;NEUT;SG
tænkte	tänka	tænke	tänka	V;IND;PST;FIN;ACT	V;IMP;FIN;ACT
tænkte	funderar	tænke	fundera	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;ACT
tænkte	tänker	tænke	tänka	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;ACT
gregorianske	gregorianska	gregoriansk	gregoriansk	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
erklærer	deklarera	erklære	deklarera	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
erklærer	deklarera	erklære	deklarera	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
slås	kämpa	slås	kämpa	V;NFIN;PASS	V;IMP;FIN;ACT
slås	fighting	slås	fighting	V;NFIN;PASS	N;NOM;INDF;MASC+FEM;SG
slås	slagsmål	slås	slagsmål	V;NFIN;PASS	N;NOM;INDF;NEUT;SG
slås	kämpar	slås	kämp	V;NFIN;PASS	V;IND;PRS;FIN;ACT
slås	kämpande	slås	kämpande	V;NFIN;PASS	ADJ;NOM;PRS;V.PTCP
kold	förkylning	kold	förkylning	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kold	cold	kold	cold	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kold	kyla	kold	kyla	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
relevans	relevant	relevans	relevant	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
værft	varvet	værft	varv	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
tjekkiske	tjeckiska	tjekkisk	tjeckisk	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
tjekkiske	tjeckien	tjekkisk	tjeckien	ADJ;PL	PROPN;NOM
krisen	kriser	kris	krisa	N;DEF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
krisen	kris	kris	kris	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
palæstinensiske	palestinsk	palæstinensisk	palestinsk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
palæstinensiske	palestinier	palæstinensisk	palestini	ADJ;PL	N;NOM;INDF;MASC+FEM;PL
kronet	krönt	kron	kröna	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
flyveplads	flygfältet	flyveplads	flygfält	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
wiener	wiener	wiener	wiener	N;INDF;MASC+FEM;SG	PROPN;NOM
wiener	wien	wiener	wien	N;INDF;MASC+FEM;SG	PROPN;NOM
colin	colin	colin	colin	N;INDF;MASC+FEM;SG	PROPN;NOM
graven	grav	grav	grav	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
efterretningstjeneste	underrättelser	efterretningstjeneste	underrättelse	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
spd	spd	spd	spd		PROPN;NOM
interwiki	interwiki	interwiki	interwiki		N;NOM;INDF;MASC+FEM;SG
udløste	utlöst	udløse	utlösa	V;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
matthias	mattias	matthias	mattia		PROPN;NOM
matthias	matthias	matthias	matthias		PROPN;NOM
moss	mossa	moss	mossa		N;NOM;INDF;MASC+FEM;SG
moss	moss	moss	moss		N;NOM;INDF;MASC+FEM;SG
anvendelser	ansökan	anvendelse	ansökan	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;SG
anvendelser	använder	anvendelse	använda	N;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
face	ansiktet	face	ansikt	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
mineraler	mineral	mineral	mineral	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
bosættelser	bosättningarna	bosættelse	bosättning	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
kontrolleret	markerad	kontrollere	markerad	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
kontrolleret	kontrollerat	kontrollere	kontrollera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kontrolleret	kontrollerade	kontrollere	kontrollera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
kontrolleret	kontrollerad	kontrollere	kontrollerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kontrolleret	styrd	kontrollere	styrd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kontrolleret	kontrollerad	kontrollere	kontrollerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kontrolleret	kontrolleras	kontrollere	kontrollera	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
kontrolleret	kontrollerade	kontrollere	kontrollera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
kontrolleret	kontrollerat	kontrollere	kontrollera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kontrolleret	verifierad	kontrollere	verifiera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kontrolleret	verifierat	kontrollere	verifiera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kontrolleret	verifierade	kontrollere	verifiera	V;INDF;SG;PST;V.PTCP	V;NOM;PL;PST;V.PTCP
kontrolleret	kontrollerat	kontrollere	kontrollera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
break	paus	break	paus		N;NOM;INDF;MASC+FEM;SG
break	break	break	break		N;NOM;INDF;NEUT;SG
break	rast	break	rast		N;NOM;INDF;MASC+FEM;SG
break	bryta	break	bryta		V;IMP;FIN;ACT
