right	ben	righta	ben		ADV
obdržal	a	obdržati	o	V;PFV;MASC;SG;V.PTCP	DET
obdržal	non	obdržati	non	V;PFV;MASC;SG;V.PTCP	PART
pomlad	a	pomlad	o	N;NOM;FEM;SG	DET
učinkovit	efectivos	učinkovit	efectivo	ADJ;NOM;INDF;MASC;SG	N
učinkovit	a	učinkovit	o	ADJ;NOM;INDF;MASC;SG	DET
odrasli	adultos	odrasel	adulto	ADJ;NOM;MASC;PL;V.PTCP	N
odrasli	os	odrasel	o	ADJ;NOM;MASC;PL;V.PTCP	DET
odrasli	adultos	odrasel	adulto	ADJ;NOM;MASC;PL;V.PTCP	N
odrasli	adulto	odrasel	adulto	ADJ;NOM;MASC;PL;V.PTCP	N
odrasli	dun	odrasel	dun	ADJ;NOM;MASC;PL;V.PTCP	PROPN
slabše	peor	slab	peor	ADJ;NOM;CMPR;NEUT;SG	N
slabše	empeora	slab	empeorar	ADJ;NOM;CMPR;NEUT;SG	N
časi	times	čas	time	N;NOM;MASC;PL	PROPN
hiv	vih	hiv	vih	PROPN;NOM;MASC;SG	PROPN
hiv	o	hiv	o	PROPN;NOM;MASC;SG	DET
urejena	edited	urejen	editar	ADJ;NOM;FEM;SG;V.PTCP	PROPN
prikazan	que	prikazan	que	ADJ;NOM;INDF;MASC;SG;V.PTCP	PRO
prikazan	se	prikazan	se	ADJ;NOM;INDF;MASC;SG;V.PTCP	CONJ
prikazan	mostra	prikazan	mostra	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
prikazan	amosado	prikazan	amosar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
prikazan	demostrado	prikazan	demostrar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
prikazan	as	prikazan	o	ADJ;NOM;INDF;MASC;SG;V.PTCP	DET
kent	kent	kent	kent	N;NOM;MASC;SG	PROPN
sredo	o	sreda	o	N;ACC;FEM;SG	DET
rumena	amarelos	rumen	amarelo	ADJ;NOM;FEM;SG	N
rumena	amarelas	rumen	amarela	ADJ;NOM;FEM;SG	N
rumena	amarela	rumen	amarelar	ADJ;NOM;FEM;SG	N
rumena	marelo	rumen	marelo	ADJ;NOM;FEM;SG	N
rumena	taxi	rumen	taxi	ADJ;NOM;FEM;SG	N
kritično	crítica	kritično	crítica	ADV	N
uspela	e	uspeti	e	V;PFV;FEM;SG;V.PTCP	CONJ
uspela	a	uspeti	o	V;PFV;FEM;SG;V.PTCP	DET
slaba	malos	slab	malo	ADJ;NOM;FEM;SG	N
slaba	mal	slab	mal	ADJ;NOM;FEM;SG	ADV
slaba	malo	slab	malo	ADJ;NOM;FEM;SG	PROPN
raketni	foguete	raketen	foguete	ADJ;NOM;DEF;MASC;SG	N
naučil	ensináronnos	naučiti	ensináronno	V;PFV;MASC;SG;V.PTCP	N
naučil	que	naučiti	que	V;PFV;MASC;SG;V.PTCP	PRO
naučil	a	naučiti	o	V;PFV;MASC;SG;V.PTCP	DET
naučil	ensino	naučiti	ensino	V;PFV;MASC;SG;V.PTCP	N
naučil	que	naučiti	que	V;PFV;MASC;SG;V.PTCP	PRO
justin	justin	justin	justin	N;NOM;MASC;SG	PROPN
norveško	noruega	norveški	noruega	ADJ;NOM;NEUT;SG	PROPN
dallas	dallas	dallas	dalla	PROPN;NOM;MASC;SG	N
head	cabeza	heada	cabeza		N
head	a	heada	o		DET
puške	as	puška	o	N;NOM;FEM;PL	DET
preučevanje	estudando	preučevanje	estudar	N;NOM;NEUT;SG	V
preučevanje	estudar	preučevanje	estudar	N;NOM;NEUT;SG	V
gen	xenéticas	gen	xenético	N;NOM;MASC;SG	ADJ
gen	xen	gen	xen	N;NOM;MASC;SG	PROPN
stopinj	16	stopinja	16	N;GEN;FEM;SG	NUM
usa	eua	usa	eua		PROPN
leve	leóns	lev	león	ADJ;NOM;FEM;PL	N
razvita	desenvolveu	razvit	desenvolver	ADJ;NOM;FEM;SG	V
razvita	desenvolvido	razvit	desenvolver	ADJ;NOM;FEM;SG	V
razvita	desenvolvidos	razvit	desenvolver	ADJ;NOM;FEM;SG	V
razvita	desenvolvemos	razvit	desenvolver	ADJ;NOM;FEM;SG	V
razvita	o	razvit	o	ADJ;NOM;FEM;SG	DET
fronta	diante	fronta	diante	N;NOM;FEM;SG	ADV
kemično	químicas	kemično	química	ADJ;NOM;NEUT;SG	N
zaprta	pechada	zaprt	pechada	ADJ;NOM;FEM;SG;V.PTCP	V
zaprta	pechado	zaprt	pechado	ADJ;NOM;FEM;SG;V.PTCP	N
zaprta	pechou	zaprt	pechar	ADJ;NOM;FEM;SG;V.PTCP	V
zaprta	pechados	zaprt	pechar	ADJ;NOM;FEM;SG;V.PTCP	V
zaprta	sondaxes	zaprt	sondaxe	ADJ;NOM;FEM;SG;V.PTCP	N
umor	cometidos	umor	cometer	N;NOM;MASC;SG	V
umor	un	umor	un	N;NOM;MASC;SG	DET
mirno	pacífica	mirno	pacífico	ADV	ADJ
koncentracijo	de	koncentracija	de	N;ACC;FEM;SG	ADP
uporabno	para	uporaben	para	ADJ;NOM;NEUT;SG	ADP
združena	dos	združen	dos	ADJ;NOM;FEM;SG;V.PTCP	PROPN
združena	nos	združen	nos	ADJ;NOM;FEM;SG;V.PTCP	PRO
združena	unidos	združen	unir	ADJ;NOM;FEM;SG;V.PTCP	V
združena	unidas	združen	unir	ADJ;NOM;FEM;SG;V.PTCP	V
združena	ficade	združen	ficade	ADJ;NOM;FEM;SG;V.PTCP	PROPN
združena	ee	združen	ee	ADJ;NOM;FEM;SG;V.PTCP	PROPN
združena	eua	združen	eua	ADJ;NOM;FEM;SG;V.PTCP	PROPN
usodo	o	usoda	o	N;ACC;FEM;SG	DET
prosi	perdón	prosi	perdón	V;PFV;IND;SG;3;PRS;FIN	N
prosi	perdoe	prosi	perdoar	V;PFV;IND;SG;3;PRS;FIN	PROPN
prosi	desculpe	prosi	desculpe	V;PFV;IND;SG;3;PRS;FIN	PROPN
navadna	chaira	navaden	chaira	ADJ;NOM;FEM;SG	N
navadna	costa	navaden	costa	ADJ;NOM;FEM;SG	N
navadna	plano	navaden	plano	ADJ;NOM;FEM;SG	N
navadna	tenra	navaden	tenra	ADJ;NOM;FEM;SG	N
navadna	cotiáns	navaden	cotián	ADJ;NOM;FEM;SG	N
navadna	era	navaden	ser	ADJ;NOM;FEM;SG	V
navadna	normais	navaden	normal	ADJ;NOM;FEM;SG	N
elektronsko	electrónica	elektronsko	electrónico	ADV	ADJ
elektronsko	electrónico	elektronsko	electrónico	ADV	ADJ
iskanja	as	iskanje	o	N;GEN;NEUT;SG	DET
mlad	mozos	mlad	mozo	ADJ;NOM;INDF;MASC;SG	N
mlad	mozo	mlad	mozo	ADJ;NOM;INDF;MASC;SG	N
mlad	moza	mlad	mozo	ADJ;NOM;INDF;MASC;SG	N
prakse	unha	praksa	un	N;NOM;FEM;PL	DET
prakse	practicar	praksa	practicar	N;NOM;FEM;PL	V
prakse	exercen	praksa	exercer	N;NOM;FEM;PL	V
etc	etc	etc	etc		N
bolečina	moito	bolečina	moito	N;NOM;FEM;SG	ADV
objavo	de	objava	de	N;ACC;FEM;SG	ADP
oddaljena	afastado	oddaljen	afastar	ADJ;NOM;FEM;SG	V
sreče	a	sreča	o	N;GEN;FEM;SG	DET
vsebnost	dóeme	vsebnost	dóeme	N;NOM;FEM;SG	V
naenkrat	súpeto	naenkrat	súpeto	ADV	N
naenkrat	de	naenkrat	de	ADV	ADP
četrt	cuarto	četrt	cuarto		ADJ
urejen	que	urejen	que	ADJ;NOM;INDF;MASC;SG;V.PTCP	PRO
urejen	atención	urejen	atención	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
urejen	pedimos	urejen	pedir	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
odkriti	que	odkriti	que	V;PFV;NFIN	PRO
narašča	aumento	naraščati	aumento	V;IPFV;IND;SG;3;PRS;FIN	N
neuspešno	fallaron	neuspešen	fallar	ADJ;NOM;NEUT;SG	V
neuspešno	non	neuspešen	non	ADJ;NOM;NEUT;SG	PART
neuspešno	amosaban	neuspešen	amosar	ADJ;NOM;NEUT;SG	V
neuspešno	fallamos	neuspešen	fallar	ADJ;NOM;NEUT;SG	V
neuspešno	fracasei	neuspešen	fracaseir	ADJ;NOM;NEUT;SG	V
neuspešno	suspendeu	neuspešen	suspender	ADJ;NOM;NEUT;SG	V
era	era	era	ser	N;NOM;MASC;SG	V
joel	joel	joel	joel	PROPN;NOM;MASC;SG	PROPN
joel	recibiu	joel	recibir	PROPN;NOM;MASC;SG	V
učencev	alumnado	učenec	alumnado	N;GEN;MASC;PL	V
učencev	terceiro	učenec	terceiro	N;GEN;MASC;PL	ADJ
razširi	se	razšir	se	V;PFV;IND;SG;3;PRS;FIN	CONJ
razširi	a	razšir	o	V;PFV;IND;SG;3;PRS;FIN	DET
tipično	típico	tipično	típico	ADV	ADJ
živeti	vivo	živeti	vivo	V;IPFV;NFIN	ADJ
živeti	vida	živeti	vida	V;IPFV;NFIN	N
živeti	vivo	živeti	vivo	V;IPFV;NFIN	ADJ
živeti	viva	živeti	vivo	V;IPFV;NFIN	ADJ
konstrukcija	construír	konstrukcija	construír	N;NOM;FEM;SG	V
uporaben	para	uporaben	para	ADJ;NOM;INDF;MASC;SG	ADP
neznan	descoñecido	neznan	descoñecido	ADJ;NOM;INDF;MASC;SG	N
potencialno	potencial	potencialen	potencial	ADV	N
doseg	collo	doseg	collo	N;NOM;MASC;SG	V
doseg	acadar	doseg	acadar	N;NOM;MASC;SG	V
doseg	chegar	doseg	chegar	N;NOM;MASC;SG	V
doseg	ao	doseg	ao	N;NOM;MASC;SG	PROPN
doseg	a	doseg	o	N;NOM;MASC;SG	DET
sestavina	compoñente	sestavina	compoñente	N;NOM;FEM;SG	ADJ
trajno	permanente	trajno	permanente	ADV	ADJ
smiselno	sentido	smiseln	sentido	ADJ;NOM;NEUT;SG	N
smiselno	ten	smiseln	ter	ADJ;NOM;NEUT;SG	V
kovinski	de	kovinski	de	ADJ;NOM;MASC;SG	ADP
kovinski	metal	kovinski	metal	ADJ;NOM;MASC;SG	N
duhovno	senda	duhoven	senda	ADJ;NOM;NEUT;SG	N
možne	sexa	možen	ser	ADJ;NOM;FEM;PL	V
indijo	india	indeti	indiar	N;ACC;FEM;SG	PROPN
konja	cabalo	konj	cabalo	N;ANIM;ACC;MASC;SG	PROPN
konja	kingston	konj	kingston	N;ANIM;ACC;MASC;SG	PROPN
krajevno	local	krajeven	local	ADJ;NOM;NEUT;SG	N
krajevno	locais	krajeven	local	ADJ;NOM;NEUT;SG	N
krajevno	o	krajeven	o	ADJ;NOM;NEUT;SG	DET
krajevno	de	krajeven	de	ADJ;NOM;NEUT;SG	ADP
srebrna	silver	srebrn	silver	ADJ;NOM;FEM;SG	PROPN
ritem	golpearon	ritem	golper	N;NOM;MASC;SG	V
primerjava	comparar	primerjati	comparar	N;NOM;FEM;SG	V
primerjava	comparamos	primerjati	comparar	N;NOM;FEM;SG	V
odpadki	perder	odpadek	perder	N;NOM;MASC;PL	V
lincoln	lincoln	lincoln	lincoln	N;NOM;MASC;SG	PROPN
ločena	separar	ločen	separar	ADJ;NOM;FEM;SG;V.PTCP	V
ofenzivo	ofensivo	ofenziv	ofensivo	N;ACC;FEM;SG	ADJ
jedrska	nuclear	jedrski	nuclear	ADJ;NOM;FEM;SG	N
jedrska	nucleares	jedrski	nuclear	ADJ;NOM;FEM;SG	V
pristojnosti	poderes	pristojnost	poder	N;NOM;FEM;PL	V
tanke	no	tanek	no	ADJ;NOM;FEM;PL	V
tanke	tanques	tanek	tanque	ADJ;NOM;FEM;PL	N
občinstvo	público	občinstvo	público	N;NOM;NEUT;SG	ADJ
specifično	específicas	specifično	específico	ADV	ADJ
specifično	específica	specifično	específico	ADV	ADJ
specifično	específico	specifično	específico	ADV	ADJ
specifično	concreto	specifično	concreto	ADV	ADJ
specifično	específicos	specifično	específico	ADV	ADJ
digitalni	dixitais	digitalen	dixital	ADJ;NOM;MASC;SG	N
fantje	os	fant	o	N;NOM;MASC;PL	DET
odpornost	a	odpornost	o	N;NOM;FEM;SG	DET
sive	gris	siv	gris	ADJ;NOM;FEM;PL	PROPN
sive	é	siv	ser	ADJ;NOM;FEM;PL	V
mostov	bridges	most	bridge	N;GEN;MASC;PL	PROPN
objavljeno	no	objavljen	no	ADJ;NOM;NEUT;SG;V.PTCP	V
hiter	velocidade	hiter	velocidade	ADJ;NOM;INDF;MASC;SG	N
civilno	civís	civilen	civir	ADJ;NOM;NEUT;SG	N
odločilno	decisivo	odločilen	decisivo	ADV	ADJ
omejitve	limita	omejitev	limitar	N;NOM;FEM;PL	V
divje	salvaxe	divji	salvaxe	ADJ;NOM;FEM;PL	N
divje	salvaxes	divji	salvaxe	ADJ;NOM;FEM;PL	N
rus	rusa	rus	rusa	N;NOM;MASC;SG	ADJ
obnašanje	pensas	obnašanje	pensar	N;NOM;NEUT;SG	V
obnašanje	seu	obnašanje	seu	N;NOM;NEUT;SG	DET
obnovi	a	obnova	o	N;DAT;FEM;SG	DET
obnovi	restaurar	obnova	restaurar	N;DAT;FEM;SG	V
karolina	carolina	karolina	carolina	N;NOM;FEM;SG	PROPN
poroke	de	poroka	de	N;NOM;FEM;PL	ADP
skrivnosti	os	skrivnost	o	N;NOM;FEM;PL	DET
skrivnosti	poden	skrivnost	poder	N;NOM;FEM;PL	V
skrivnosti	adoptar	skrivnost	adoptar	N;NOM;FEM;PL	V
konferenca	de	konferenca	de	N;NOM;FEM;SG	ADP
lovska	caza	lovski	caza	ADJ;NOM;FEM;SG	N
ronald	ronald	ronald	ronald	N;NOM;MASC;SG	ADJ
jesen	caer	jesen	caer	N;NOM;FEM;SG	V
sobo	cuarto	soba	cuarto	N;ACC;FEM;SG	ADJ
zmagali	non	zmagati	non	V;PFV;MASC;PL;V.PTCP	PART
edwards	edwards	edwards	edwar	PROPN;NOM;MASC;SG	PROPN
marx	marx	marx	marx	N;NOM;MASC;SG	PROPN
posestvo	inmobiliario	posestvo	inmobiliario	N;NOM;NEUT;SG	ADJ
držal	reunión	držati	reunión	V;IPFV;MASC;SG;V.PTCP	N
držal	mans	držati	man	V;IPFV;MASC;SG;V.PTCP	N
držal	hoxe	držati	hoxe	V;IPFV;MASC;SG;V.PTCP	ADV
verjel	que	verjeti	que	V;MASC;SG;V.PTCP	PRO
gola	espido	gol	espido	ADJ;NOM;FEM;SG	N
beg	escapar	beg	escapar	N;NOM;MASC;SG	V
beg	da	beg	da	N;NOM;MASC;SG	V
beg	fuxir	beg	fuxir	N;NOM;MASC;SG	V
nasprotje	oposta	nasprotje	opostar	N;NOM;NEUT;SG	V
nasprotje	opostas	nasprotje	oposta	N;NOM;NEUT;SG	V
maček	ao	maček	ao	N;NOM;MASC;SG	PROPN
texas	texas	texas	texa	PROPN;NOM;MASC;SG	PROPN
potrjen	confirmado	potrjen	confirmar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
three	tres	three	tres		N
three	3	three	3		NUM
azija	asia	azija	asia	N;NOM;FEM;SG	PROPN
azija	de	azija	de	N;NOM;FEM;SG	ADP
plačilo	paga	plačilo	pagar	N;NOM;NEUT;SG	V
plačilo	pagar	plačilo	pagar	N;NOM;NEUT;SG	V
plačilo	pagalo	plačilo	pagalo	N;NOM;NEUT;SG	PROPN
civilne	civís	civilen	civir	ADJ;NOM;FEM;PL	N
nos	o	nos	o	N;NOM;MASC;SG	DET
nos	no	nos	no	N;NOM;MASC;SG	V
študentje	os	študent	o	N;NOM;MASC;PL	DET
študentje	aos	študent	aos	N;NOM;MASC;PL	PROPN
projekte	os	projekt	o	N;ACC;MASC;PL	DET
ekonomske	o	ekonomski	o	ADJ;NOM;FEM;PL	DET
škoda	mágoa	škoda	mágoa	N;NOM;FEM;SG	ADJ
škoda	mágoa	škoda	mágoa	N;NOM;FEM;SG	ADJ
škoda	que	škoda	que	N;NOM;FEM;SG	PRO
ward	ward	ward	ward		PROPN
odraža	o	odražati	o	V;IPFV;IND;SG;3;PRS;FIN	DET
stres	estrés	stres	estrés	N;NOM;MASC;SG	PROPN
pripravljeni	listos	pripravljen	listo	ADJ;NOM;MASC;PL;V.PTCP	V
pripravljeni	lista	pripravljen	lista	ADJ;NOM;MASC;PL;V.PTCP	N
pripravljeni	preparados	pripravljen	preparar	ADJ;NOM;MASC;PL;V.PTCP	N
pripravljeni	listo	pripravljen	listo	ADJ;NOM;MASC;PL;V.PTCP	N
pripravljeni	preparado	pripravljen	preparado	ADJ;NOM;MASC;PL;V.PTCP	N
pripravljeni	preparada	pripravljen	preparada	ADJ;NOM;MASC;PL;V.PTCP	V
pripravljeni	listo	pripravljen	listo	ADJ;NOM;MASC;PL;V.PTCP	N
pripravljeni	preparado	pripravljen	preparado	ADJ;NOM;MASC;PL;V.PTCP	N
razdelitev	de	razdelitev	de	N;NOM;FEM;SG	ADP
truplo	corporal	truplo	corporal	N;NOM;NEUT;SG	ADJ
vreme	♫	vreme	♫	N;NOM;NEUT;SG	PROPN
vreme	do	vreme	do	N;NOM;NEUT;SG	PROPN
vreme	este	vreme	este	N;NOM;NEUT;SG	DET
vreme	ben	vreme	ben	N;NOM;NEUT;SG	ADV
opazoval	ollos	opazovati	ollo	V;IPFV;MASC;SG;V.PTCP	N
mac	mac	maca	mac	N;NOM;MASC;SG	PROPN
zakone	as	zakon	o	N;ACC;MASC;PL	DET
preteklost	pasado	preteklost	pasado	N;NOM;FEM;SG	ADJ
preteklost	últimos	preteklost	último	N;NOM;FEM;SG	ADJ
sinov	os	sinov	o	N;GEN;MASC;PL	DET
laboratorij	no	laboratorij	no	N;NOM;MASC;SG	V
čisti	puro	čist	puro	ADJ;NOM;DEF;MASC;SG	N
čisti	pura	čist	puro	ADJ;NOM;DEF;MASC;SG	N
čisti	puros	čist	puro	ADJ;NOM;DEF;MASC;SG	N
ključno	cruciais	ključen	crucial	ADJ;NOM;NEUT;SG	N
ključno	clave	ključen	clave	ADJ;NOM;NEUT;SG	N
ključno	chave	ključen	chave	ADJ;NOM;NEUT;SG	N
komercialno	comercial	komercialen	comercial	ADV	ADJ
komercialno	anuncio	komercialen	anuncio	ADV	N
obleke	vestidos	obleka	vestido	N;NOM;FEM;PL	V
terapija	de	terapija	de	N;NOM;FEM;SG	ADP
dokazuje	proba	dokazovati	proba	V;IPFV;IND;SG;3;PRS;FIN	N
bogastvo	coa	bogastvo	coar	N;NOM;NEUT;SG	V
hitri	velocidade	hiter	velocidade	ADJ;NOM;DEF;MASC;SG	N
potrebo	precisamos	potreba	precisar	N;ACC;FEM;SG	V
potrebo	necesitamos	potreba	necesitar	N;ACC;FEM;SG	V
potrebo	que	potreba	que	N;ACC;FEM;SG	PRO
potrebo	preciso	potreba	preciso	N;ACC;FEM;SG	ADJ
stika	coñecidos	stik	coñecer	N;GEN;MASC;SG	V
stika	en	stik	en	N;GEN;MASC;SG	ADP
stika	con	stik	con	N;GEN;MASC;SG	ADP
stika	podo	stik	podar	N;GEN;MASC;SG	V
stika	contactar	stik	contactar	N;GEN;MASC;SG	V
tiger	tiger	tiger	tiger	N;NOM;MASC;SG	PROPN
tiger	do	tiger	do	N;NOM;MASC;SG	PROPN
kvadrat	cadrado	kvadrat	cadrado	N;NOM;MASC;SG	ADJ
kvadrat	square	kvadrat	square	N;NOM;MASC;SG	V
kvadrat	cadradas	kvadrat	cadrada	N;NOM;MASC;SG	ADJ
kvadrat	limpo	kvadrat	limpo	N;NOM;MASC;SG	ADJ
tekoči	líquido	tekoč	líquido	ADJ;NOM;MASC;PL;V.PTCP	N
obrat	vexetais	obrat	vexetal	N;NOM;MASC;SG	ADJ
obrat	de	obrat	de	N;NOM;MASC;SG	ADP
mačka	ao	maček	ao	N;NOM;FEM;SG	PROPN
dogodka	de	dogodek	de	N;NOM;MASC;SG	ADP
sobe	ventiladas	soba	ventilar	N;NOM;FEM;PL	V
naboji	as	naboj	o	N;NOM;MASC;PL	DET
severozahodni	noroeste	severozahoden	noroeste	ADJ;NOM;DEF;MASC;SG	N
wing	nunha	wing	nunha		N
wing	á	wing	á		N
merilo	medir	merilo	medir	N;NOM;NEUT;SG	V
merilo	medimos	merilo	medir	N;NOM;NEUT;SG	V
bobby	bobby	bobby	bobby	PROPN;NOM;MASC;SG	PROPN
obljubil	prometín	obljubiti	prometín	V;PFV;MASC;SG;V.PTCP	PROPN
obljubil	prometinlle	obljubiti	prometinlle	V;PFV;MASC;SG;V.PTCP	PROPN
obljubil	prometéronme	obljubiti	prometéronme	V;PFV;MASC;SG;V.PTCP	PROPN
obljubil	prometíchesme	obljubiti	prometíchesme	V;PFV;MASC;SG;V.PTCP	N
udarec	¡	udarec	¡	N;NOM;MASC;SG	
udarec	que	udarec	que	N;NOM;MASC;SG	PRO
udarec	empece	udarec	empecer	N;NOM;MASC;SG	V
udarec	unha	udarec	un	N;NOM;MASC;SG	DET
odstrani	se	odstran	se	V;PFV;IND;SG;3;PRS;FIN	CONJ
odstrani	e	odstran	e	V;PFV;IND;SG;3;PRS;FIN	CONJ
sončni	solar	sončen	solar	ADJ;NOM;MASC;SG	V
sončni	noso	sončen	noso	ADJ;NOM;MASC;SG	DET
izbrano	escollida	izbran	escollida	ADJ;NOM;NEUT;SG;V.PTCP	V
psov	os	pes	o	N;GEN;MASC;PL	DET
psov	aos	pes	aos	N;GEN;MASC;PL	PROPN
babica	a	babica	o	N;NOM;FEM;SG	DET
navidezno	virtual	navidezen	virtual	ADV	N
kombinacijo	de	kombinacija	de	N;ACC;FEM;SG	ADP
sobi	cuarto	soba	cuarto	N;NOM;FEM;DU	ADJ
konji	cabalos	konj	cabalo	N;NOM;MASC;PL	V
konji	os	konj	o	N;NOM;MASC;PL	DET
krili	as	krilo	o	N;NOM;MASC;PL	DET
ljubi	me	ljubiti	me	V;IPFV;IND;SG;3;PRS;FIN	PRO
ljubi	quéreme	ljubiti	quéreme	V;IPFV;IND;SG;3;PRS;FIN	PROPN
ljubi	ama	ljubiti	ama	V;IPFV;IND;SG;3;PRS;FIN	N
ljubi	quérete	ljubiti	quérete	V;IPFV;IND;SG;3;PRS;FIN	PROPN
tisk	o	tisk	o	N;NOM;MASC;SG	DET
tisk	press	tisk	press	N;NOM;MASC;SG	PROPN
gorovje	lorenzo	gorovje	lorenzo	N;NOM;NEUT;SG	PROPN
meščani	citizens	meščan	citizens	N;NOM;MASC;PL	PROPN
meščani	os	meščan	o	N;NOM;MASC;PL	DET
jackie	jackie	jackie	jackie	PROPN;NOM;MASC;SG	N
delavca	social	delavec	social	N;ANIM;ACC;MASC;SG	ADJ
razdeljeno	dividido	razdeljen	dividir	ADJ;NOM;NEUT;SG;V.PTCP	V
cape	o	capa	o	PROPN;NOM;MASC;SG	DET
cape	cabo	capa	cabo	PROPN;NOM;MASC;SG	N
angleži	inglesa	anglež	inglesa	N;NOM;MASC;PL	ADJ
čet	as	čet	o	N;NOM;MASC;SG	DET
mamo	mami	mama	mami	N;ACC;FEM;SG	PROPN
gost	convidado	gost	convidar		V
gost	invitado	gost	invitado		V
zaščiti	protexelos	zaščititi	protexelo	V;PFV;IND;SG;3;PRS;FIN	N
zaščiti	para	zaščititi	para	V;PFV;IND;SG;3;PRS;FIN	ADP
bakra	cobre	bakra	cubrir	N;NOM;MASC;SG	V
miles	km	miles	km		PROPN
miles	quilómetros	miles	quilómetros		N
miles	millas	miles	milla		N
miles	kilómetros	miles	kilómetro		N
miles	a	miles	o		DET
kristus	advindo	kristus	advir	N;NOM;MASC;SG	V
kristus	están	kristus	estar	N;NOM;MASC;SG	V
kristus	aos	kristus	aos	N;NOM;MASC;SG	PROPN
kristus	por	kristus	por	N;NOM;MASC;SG	ADP
predsednica	o	predsednica	o	N;NOM;FEM;SG	DET
shranjevanje	aforrando	shranjevanje	aforrar	N;NOM;NEUT;SG	V
shranjevanje	salvar	shranjevanje	salvar	N;NOM;NEUT;SG	V
shranjevanje	aforraban	shranjevanje	aforrar	N;NOM;NEUT;SG	V
zdravniki	os	zdravnik	o	N;NOM;MASC;PL	DET
zdravniki	os	zdravnik	o	N;NOM;MASC;PL	DET
veri	confiar	vera	confiar	N;NOM;FEM;SG	V
gerald	gerald	gerald	gerald	N;NOM;MASC;SG	PROPN
nekaterim	algo	nekateri	algo	DET;DAT;MASC;PL	PRO
nekaterim	de	nekateri	de	DET;DAT;MASC;PL	ADP
princeton	princeton	princeton	princeton	PROPN;NOM;MASC;SG	PROPN
krajevna	local	krajeven	local	ADJ;NOM;FEM;SG	N
krajevna	locais	krajeven	local	ADJ;NOM;FEM;SG	N
krajevna	o	krajeven	o	ADJ;NOM;FEM;SG	DET
krajevna	de	krajeven	de	ADJ;NOM;FEM;SG	ADP
spreminjanje	cambiar	spreminjanje	cambiar	N;NOM;NEUT;SG	V
spreminjanje	cambiando	spreminjanje	cambiar	N;NOM;NEUT;SG	V
spreminjanje	muda	spreminjanje	muda	N;NOM;NEUT;SG	V
spreminjanje	a	spreminjanje	o	N;NOM;NEUT;SG	DET
spreminjanje	mudando	spreminjanje	mudar	N;NOM;NEUT;SG	V
spreminjanje	de	spreminjanje	de	N;NOM;NEUT;SG	ADP
opredelitev	de	opredelitev	de	N;NOM;FEM;SG	ADP
rumeni	amarelos	rume	amarelo	ADJ;NOM;DEF;MASC;SG	N
rumeni	amarelas	rume	amarela	ADJ;NOM;DEF;MASC;SG	N
rumeni	amarela	rume	amarelar	ADJ;NOM;DEF;MASC;SG	N
rumeni	marelo	rume	marelo	ADJ;NOM;DEF;MASC;SG	N
rumeni	taxi	rume	taxi	ADJ;NOM;DEF;MASC;SG	N
ušesa	oído	uho	oír	N;NOM;NEUT;PL	V
ušesa	oídos	uho	oír	N;NOM;NEUT;PL	V
označene	marcados	označen	marcar	ADJ;NOM;FEM;PL;V.PTCP	V
spol	sexual	spol	sexual	N;NOM;MASC;SG	ADJ
razviti	o	razviti	o	V;PFV;NFIN	DET
barry	barry	barry	barry		PROPN
fotografij	as	fotografija	o	N;GEN;FEM;PL	DET
fotografij	túas	fotografija	tous	N;GEN;FEM;PL	DET
hong	hong	hong	hong	PROPN;NOM;MASC;SG	PROPN
trak	de	trak	de	N;NOM;MASC;SG	ADP
trak	os	trak	o	N;NOM;MASC;SG	DET
sončne	solar	sončen	solar	ADJ;NOM;FEM;PL	V
sončne	noso	sončen	noso	ADJ;NOM;FEM;PL	DET
učiteljev	os	učitelj	o	N;GEN;MASC;PL	DET
kit	balea	kit	balea		N
plašč	o	plašč	o	N;NOM;MASC;SG	DET
sneg	impecable	sneg	impecable	N;NOM;MASC;SG	ADJ
zasebni	raso	zaseben	raso	ADJ;NOM;MASC;SG	N
zasebni	soldado	zaseben	soldar	ADJ;NOM;MASC;SG	V
soba	cuarto	soba	cuarto	N;NOM;FEM;SG	ADJ
ujeli	prisioneiro	ujeti	prisioneiro	V;PFV;MASC;PL;V.PTCP	N
usmerjena	dirixida	usmerjen	dirixir	ADJ;NOM;FEM;SG;V.PTCP	V
off	a	off	o	N;NOM;MASC;SG	DET
skok	así	skok	así	N;NOM;MASC;SG	ADV
skok	saltar	skok	saltar	N;NOM;MASC;SG	V
skok	chimpa	skok	chimpa	N;NOM;MASC;SG	PROPN
mitchell	mitchell	mitchel	mitchell	N;NOM;MASC;SG	PROPN
padlo	caín	pasti	caín	V;PFV;NEUT;SG;V.PTCP	PRO
padlo	caéronlle	pasti	caéronlle	V;PFV;NEUT;SG;V.PTCP	PROPN
padlo	aquí	pasti	aquí	V;PFV;NEUT;SG;V.PTCP	ADV
padlo	caída	pasti	caída	V;PFV;NEUT;SG;V.PTCP	N
padlo	outono	pasti	outono	V;PFV;NEUT;SG;V.PTCP	N
zapor	cárcere	zapor	cárcere	N;NOM;MASC;SG	V
