estructural	מבנית	estructural	מבנית	ADJ;SG	ADV
estudiosos	מלומדים	estudioso	מלומדים	N;MASC;PL	PROPN
rumano	רומניה	rumano	רומניה	N;MASC;SG	PROPN
rumano	רומנים	rumano	רומני	N;MASC;SG	N;MASC;PL
rumano	רומני	rumano	רומני	N;MASC;SG	PROPN
tag	תג	tag	תג	N;MASC;SG	
tag	תייגו	tag	תייגו	N;MASC;SG	PROPN
tag	תייג	tag	תייג	N;MASC;SG	V;MASC;SG;3;FUT;ACT
tonos	טון	tono	טון	N;MASC;PL	N;MASC;SG
tonos	גווני	tono	גוון	N;MASC;PL	PROPN
merece	ראוי	merecer	ראוי	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
merece	ראויה	merecer	ראוי	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
merece	ראויים	merecer	ראוי	V;IND;SG;3;PRS;FIN	ADJ;MASC;PL
automático	אוטו	automático	אוטו	ADJ;MASC;SG	PROPN
automático	אוטומט	automático	אוטומט	ADJ;MASC;SG	PROPN
automático	אוטומטית	automático	אוטומטית	ADJ;MASC;SG	ADV
pintado	צבוע	pintado	צבוע	ADJ;MASC;SG;V.PTCP	PROPN
pintado	צבועה	pintado	צבוע	ADJ;MASC;SG;V.PTCP	N;FEM;SG
pintado	צייר	pintado	צייר	ADJ;MASC;SG;V.PTCP	PROPN
desaparece	נעלמים	desaparecer	נעלם	V;IND;SG;3;PRS;FIN	V;MASC;PL;V.PTCP;MID
desaparece	תיעלם	desaparecer	נעלם	V;IND;SG;3;PRS;FIN	V;FEM;SG;3;FUT;MID
zúñiga	סונייגה	zúñiga	סונייגה	PROPN	PROPN
martí	מארטי	martir	מארטי	PROPN	PROPN
budismo	בודהיזם	budismo	בודהיזם	N;MASC;SG	PROPN
budismo	בודהיסטי	budismo	בודהיסטי	N;MASC;SG	PROPN
misisipi	מיסיסיפי	misisipi	מיסיסיפי	N;MASC;SG	PROPN
interesantes	מענין	interesante	None	ADJ;PL	V;MASC;SG;V.PTCP;ACT
interesantes	מעניינות	interesante	מעניין	ADJ;PL	
interesantes	מעניינת	interesante	עניין	ADJ;PL	V;FEM;SG;V.PTCP;ACT
interesantes	מעניינים	interesante	מעניין	ADJ;PL	N;MASC;PL
interesantes	מעניין	interesante	מעניין	ADJ;PL	ADJ;MASC;SG
anton	אנטון	anton	אנטון	N;MASC;SG	PROPN
tigres	נמר	tigre	נמר	N;MASC;PL	
tigres	טייגר	tigre	טייגר	N;MASC;PL	PROPN
tigres	טיגריס	tigre	טיגריס	N;MASC;PL	PROPN
camerún	קמרון	camerún	קמרון	N;FEM;SG	PROPN
ambientes	סביבות	ambiente	סביבה	N;MASC;PL	
atentados	תקיפות	atentado	תקיפות	N;MASC;PL	N;FEM;SG
olimpia	אולימפיה	olimpia	אולימפיה	N;FEM;SG	PROPN
milicias	מיליציה	milicia	מיליציה	N;FEM;PL	N;FEM;SG
milicias	המיליציה	milicia	המיליציה	N;FEM;PL	PROPN
oído	שמעתי	oír	שמע	ADJ;MASC;SG;V.PTCP	V;SG;1;PST;ACT
oído	שמע	oír	שמע	ADJ;MASC;SG;V.PTCP	
oído	שמעה	oír	שמעה	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;ACT
oído	אוזן	oír	אוזן	ADJ;MASC;SG;V.PTCP	
oído	האוזן	oír	האוזן	ADJ;MASC;SG;V.PTCP	PROPN
oído	שימוע	oír	שימוע	ADJ;MASC;SG;V.PTCP	N;MASC;SG
oído	שמיעה	oír	שמיעה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
supuesta	לכאורה	supuesto	לכאורה	ADJ;FEM;SG;V.PTCP	ADV
supuesta	כביכול	supuesto	כביכול	ADJ;FEM;SG;V.PTCP	
pensando	חשיבה	pensar	חשיבה	V;V.MSDR	N;FEM;SG
ratón	העכבר	ratón	העכבר	N;MASC;SG	PROPN
tubos	צנרת	tubo	צנרת	N;MASC;PL	N;FEM;SG
presas	טרף	presa	טרף	N;FEM;PL	
matanza	הורג	matanza	הרג	N;FEM;SG	PROPN
grove	גרוב	grove	גרוב	N;MASC;SG	PROPN
costado	סייד	costar	סייד	ADJ;MASC;SG;V.PTCP	PROPN
costado	צד	costar	צד	ADJ;MASC;SG;V.PTCP	N;MASC;SG
costado	לצד	costar	לצד	ADJ;MASC;SG;V.PTCP	ADP
costado	הצד	costar	הצד	ADJ;MASC;SG;V.PTCP	
culpable	אשמה	culpable	אשמה	ADJ;SG	N;FEM;SG
culpable	אשמים	culpable	אשם	ADJ;SG	N;MASC;PL
culpable	אשם	culpable	אשם	ADJ;SG	
culpable	אשמה	culpable	אשמה	ADJ;SG	N;FEM;SG
culpable	האשם	culpable	האשם	ADJ;SG	
aguilera	אגילרה	aguilero	אגילרה	N;FEM;SG	PROPN
sosa	סוסה	sosa	סוסה	PROPN	PROPN
sosa	סודה	sosa	סודה	PROPN	
sosa	גזוז	sosa	גזוז	PROPN	PROPN
protestantes	פרוטסטנטי	protestante	פרוטסטנטי	N;PL	PROPN
marcando	חיוג	marcar	חיוג	V;V.MSDR	N;MASC;SG
estela	סטלה	estela	סטל	N;FEM;SG	PROPN
estela	להעיר	estela	העיר	N;FEM;SG	V;NFIN;ACT
estela	אשכבה	estela	אשכבה	N;FEM;SG	PROPN
estela	אסטלה	estela	אסטלה	N;FEM;SG	PROPN
supl	suppl	supl	suppl	INTJ	
hit	הכה	hit	הכה	N;MASC;SG	PROPN
hit	מכה	hit	הכה	N;MASC;SG	
hit	להיט	hit	להיט	N;MASC;SG	PROPN
act	מערכה	act	מערכה	PROPN	N;FEM;SG
act	לפעול	act	פעל	PROPN	V;NFIN;ACT
act	להתנהג	act	התנהג	PROPN	V;NFIN
elche	באלש	elche	באלש	N;MASC;SG	PROPN
citar	ציטוט	citar	ציטוט	V;NFIN	PROPN
antón	אנטון	antón	אנטון	N;MASC;SG	PROPN
tabaco	מעשנת	tabaco	מעשנה	N;MASC;SG	
tabaco	מעשנים	tabaco	מעשן	N;MASC;SG	N;MASC;PL
tabaco	מעשן	tabaco	מעשן	N;MASC;SG	PROPN
tabaco	לעשן	tabaco	עישן	N;MASC;SG	V;NFIN;ACT
tabaco	טבק	tabaco	טבק	N;MASC;SG	PROPN
tabaco	סיגריות	tabaco	סיגריות	N;MASC;SG	N;FEM;PL
godoy	גודוי	godoy	גודוי	N;MASC;SG	PROPN
saliendo	היכרויות	salir	היכרות	V;V.MSDR	N;FEM;PL
saliendo	הכרויות	salir	הכרות	V;V.MSDR	N;FEM;PL
saliendo	דייטים	salir	דייטי	V;V.MSDR	N;MASC;PL
saliendo	עזיבה	salir	עזיבה	V;V.MSDR	N;FEM;SG
santana	סנטנה	santana	סנטנה	N;FEM;SG	PROPN
autónomo	האוטונומית	autónomo	האוטונומי	ADJ;MASC;SG	ADV
quieres	רוצה	querer	רצה	V;IND;SG;2;PRS;FIN	V;MASC;SG;V.PTCP;ACT
quieres	רוצים	querer	רצה	V;IND;SG;2;PRS;FIN	V;MASC;PL;V.PTCP;ACT
turno	פנה	turno	פנה	N;MASC;SG	V;MASC;SG;3;PST;ACT
turno	המשמרת	turno	המשמרת	N;MASC;SG	PROPN
infraestructuras	תשתית	infraestructura	תשתית	N;FEM;PL	N;FEM;SG
limón	לימון	limón	לימון	N;MASC;SG	PROPN
limón	למון	limón	למון	N;MASC;SG	PROPN
húmedos	לח	húmedo	לח	ADJ;MASC;PL	
húmedos	לחה	húmedo	לחה	ADJ;MASC;PL	N;FEM;SG
húmedos	לח	húmedo	לח	ADJ;MASC;PL	
húmedos	לחות	húmedo	לחות	ADJ;MASC;PL	N;FEM;SG
húmedos	לחה	húmedo	לחה	ADJ;MASC;PL	N;FEM;SG
traducir	מתרגם	traducir	מתרגם	V;NFIN	N;MASC;SG
traducir	תרגם	traducir	תרגם	V;NFIN	PROPN
lanka	לנקה	lanka	לנקה	N;FEM;SG	PROPN
race	הגזע	race	הגזע	N	PROPN
temor	הפחד	temor	הפחד	N;MASC;SG	
temor	הפחדים	temor	הפחד	N;MASC;SG	N;MASC;PL
temor	פחדים	temor	פחד	N;MASC;SG	N;MASC;PL
recoger	אסוף	recoger	אסוף	V;NFIN	
corporal	גוף	corporal	גוף	ADJ;SG	N;MASC;SG
corporal	הגוף	corporal	הגוף	ADJ;SG	
corporal	גופה	corporal	גופה	ADJ;SG	N;FEM;SG
hook	קרס	hook	קרס	N	
hook	הוק	hook	הוק	N	
valentín	ולנטין	valentín	ולנטין	N;MASC;SG	PROPN
valentín	ולנטין	valentín	ולנטין	N;MASC;SG	PROPN
valentín	ולנטיין	valentín	ולנטיין	N;MASC;SG	PROPN
lentamente	אט	lentamente	אט	ADV	
clube	clube	clube	clube	N;MASC;SG	PROPN
conmebol	conmebol	conmebol	conmebol	N;FEM;SG	PROPN
lana	לנה	lana	לנה	N;FEM;SG	PROPN
lana	לאנה	lana	לאנה	N;FEM;SG	PROPN
damas	גבירותיי	dama	גבירותיי	N;FEM;PL	PROPN
damas	דמקה	dama	דמקה	N;FEM;PL	N;FEM;SG
cabina	שבות	cabina	שבות	N;FEM;SG	
cabina	בקתה	cabina	בקתה	N;FEM;SG	PROPN
cabina	ביתן	cabina	ביתן	N;FEM;SG	
agraria	חקלאי	agrario	חקלאי	ADJ;FEM;SG	N;MASC;SG
vocación	מתקשרת	vocación	התקשר	N;FEM;SG	V;FEM;SG;V.PTCP
vocación	מתקשר	vocación	התקשר	N;FEM;SG	V;MASC;SG;V.PTCP
teléfonos	הטלפון	teléfono	הטלפון	N;MASC;PL	PROPN
teléfonos	טלפון	teléfono	טלפון	N;MASC;PL	N;MASC;SG
teléfonos	טלפון	teléfono	טלפון	N;MASC;PL	N;MASC;SG
otan	נאטו	otar	נאט	N;FEM;SG	PROPN
astrónomo	אסטרונום	astrónomo	אסטרונום	N;MASC;SG	PROPN
primitiva	פרימיטיבי	primitivo	פרימיטיבי	ADJ;FEM;SG	N;MASC;SG
nepal	נפאל	nepal	נפאל	N;MASC;SG	PROPN
nepal	נפאלי	nepal	None	N;MASC;SG	PROPN
fusil	רובים	fusil	רובה	N;MASC;SG	N;MASC;PL
fusil	רובה	fusil	רובה	N;MASC;SG	PROPN
primitivo	פרימיטיבי	primitivo	פרימיטיבי	ADJ;MASC;SG	N;MASC;SG
frías	קולד	fría	קולד	N;FEM;PL	PROPN
frías	קרים	fría	קרים	N;FEM;PL	PROPN
frías	קור	fría	קור	N;FEM;PL	
frías	קר	fría	קר	N;FEM;PL	
mecánico	מכונאי	mecánico	מכונאי	ADJ;MASC;SG	N;MASC;SG
mecánico	מכני	mecánico	מכאני	ADJ;MASC;SG	PROPN
mecánico	מכנית	mecánico	מכנית	ADJ;MASC;SG	N;FEM;SG
copenhague	קופנהגן	copenhague	קופנהגן	PROPN	PROPN
raven	עורב	raven	עורב	N	PROPN
raven	רייבן	raven	רייבן	N	PROPN
escucha	תקשיב	escuchar	תקשיב	V;IND;SG;3;PRS;FIN	V;MASC;SG;2;FUT;ACT
deep	עמוקים	deep	עמוק	N	ADJ;MASC;PL
deep	עמוקה	deep	עמוק	N	ADV
deep	עמוק	deep	עמוק	N	
decadencia	לסרב	decadencia	סירב	N;FEM;SG	V;NFIN;ACT
decadencia	סרב	decadencia	סרב	N;FEM;SG	
decadencia	דחה	decadencia	דחה	N;FEM;SG	V;MASC;SG;3;PST;ACT
permanentes	קבועה	permanente	קבוע	ADJ;PL	ADJ;FEM;SG
permanentes	קבוע	permanente	קבוע	ADJ;PL	ADJ;MASC;SG
sanz	סאנז	sanz	סאנז	PROPN	PROPN
cerros	הילס	cerros	הילס	N;MASC;PL	PROPN
luciano	לוסיאנו	luciano	לוסיאנו	N;MASC;SG	PROPN
luciano	לוסיאן	luciano	לוסיאן	N;MASC;SG	PROPN
efectivos	אפקטיבי	efectivo	אפקטיבי	N;MASC;PL	ADJ;MASC;SG
efectivos	יעילות	efectivo	יעילות	N;MASC;PL	N;FEM;SG
efectivos	יעיל	efectivo	יעיל	N;MASC;PL	ADJ;MASC;SG
efectivos	יעילה	efectivo	יעיל	N;MASC;PL	ADJ;FEM;SG
servido	שירת	servir	שירת	ADJ;MASC;SG;V.PTCP	PROPN
lourdes	לורדס	lourde	לורדס	N;FEM;PL	PROPN
empleada	העובד	empleado	העובד	ADJ;FEM;SG;V.PTCP	PROPN
empleada	עובד	empleado	עובד	ADJ;FEM;SG;V.PTCP	PROPN
empleada	מועסק	empleado	מועסק	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
rompe	שובר	romper	שובר	V;IND;SG;3;PRS;FIN	PROPN
rompe	הפסקות	romper	הפסקה	V;IND;SG;3;PRS;FIN	N;FEM;PL
colin	קולין	colin	קולין	PROPN	PROPN
enfermos	חולה	enfermo	חלה	N;MASC;PL	PROPN
cairo	קהיר	cairo	קהיר	N;MASC;SG	PROPN
estimado	יקירי	estimado	יקיר	ADJ;MASC;SG;V.PTCP	PROPN
estimado	יקירה	estimado	יקירה	ADJ;MASC;SG;V.PTCP	PROPN
estimado	יקרים	estimado	יקר	ADJ;MASC;SG;V.PTCP	ADJ;MASC;PL
estimado	היקר	estimado	היקר	ADJ;MASC;SG;V.PTCP	
estimado	יקירתי	estimado	יקירתי	ADJ;MASC;SG;V.PTCP	V;SG;1;PST;ACT
estimado	אומדן	estimado	אומדן	ADJ;MASC;SG;V.PTCP	N;MASC;SG
estimado	מוערך	estimado	הוערך	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
estimado	משוער	estimado	משוער	ADJ;MASC;SG;V.PTCP	PROPN
homosexuales	הומוסקסואליות	homosexual	הומוסקסואליות	N;PL	N;FEM;SG
homosexuales	הומוסקסואל	homosexual	הומוסקסואל	N;PL	PROPN
pascua	פסח	pascua	פסח	N;FEM;SG	PROPN
pascua	הפסחא	pascua	הפסחא	N;FEM;SG	PROPN
pascua	פסחא	pascua	פסחא	N;FEM;SG	
duques	דוכס	duque	דוכס	N;MASC;PL	PROPN
duques	דיוקס	duque	דיוקס	N;MASC;PL	PROPN
sustituyó	הוחלפו	sustituir	הוחלף	V;IND;SG;3;PST;FIN	V;PL;3;PST;PASS
enseñanzas	תורתו	enseñanza	תורתו	N;FEM;PL	
frescos	רענן	fresco	רענן	ADJ;MASC;PL	PROPN
frescos	טרי	fresco	טרי	ADJ;MASC;PL	
frescos	טריות	fresco	טרייה	ADJ;MASC;PL	N;FEM;PL
frescos	רעננה	fresco	רעננה	ADJ;MASC;PL	PROPN
frescos	הפרסקאות	fresco	הפרסקאות	ADJ;MASC;PL	N;FEM;PL
criatura	יצור	criatura	יצור	N;FEM;SG	PROPN
ernest	ארנסט	ernest	ארנסט	N;MASC;SG	PROPN
coco	קוקו	coco	קוקו	N;MASC;SG	
coco	קוקוס	coco	קוקוס	N;MASC;SG	PROPN
matemáticos	מתמטיקאי	matemático	מתמטיקני	N;MASC;PL	N;MASC;SG
bohemia	בוהמיה	bohemio	בוהמיה	N;FEM;SG	PROPN
bohemia	בוהמי	bohemio	בוהמי	N;FEM;SG	PROPN
mayer	מאייר	mayer	מאייר	PROPN	PROPN
filtro	פילטר	filtro	פילטר	N;MASC;SG	PROPN
colectivos	הקולקטיבי	colectivo	הקולקטיבי	N;MASC;PL	PROPN
stalin	סטלין	stalin	סטלין	N;MASC;SG	PROPN
stalin	סטאלין	stalin	סטאלין	N;MASC;SG	PROPN
génova	גנואה	génovo	גנואה	N;FEM;SG	PROPN
génova	נבה	génovo	נבה	N;FEM;SG	PROPN
spencer	ספנסר	spencer	ספנסר	PROPN	PROPN
craig	קרייג	craig	קרייג	PROPN	PROPN
karen	קארן	kar	קארן	N;FEM;SG	PROPN
misioneros	מיסיונרית	misionero	מיסיונרי	N;MASC;PL	N;FEM;SG
influido	הושפע	influido	הושפע	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
influido	מושפעת	influido	הושפע	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP;PASS
influido	השפיע	influido	השפיע	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
influido	מושפע	influido	הושפע	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
milagros	ניסים	milagro	ניסה	N;MASC;PL	PROPN
milagros	נסים	milagro	נסים	N;MASC;PL	PROPN
milagros	נס	milagro	נס	N;MASC;PL	
semanal	שבועי	semanal	שבועי	ADJ;SG	N;MASC;SG
creadas	נוצרה	creado	נוצר	ADJ;FEM;PL;V.PTCP	V;FEM;SG;3;PST;MID
creadas	נוצרו	creado	נוצר	ADJ;FEM;PL;V.PTCP	V;PL;3;PST;MID
creadas	יצרת	creado	יצרת	ADJ;FEM;PL;V.PTCP	N;FEM;SG
creadas	יצר	creado	יצר	ADJ;FEM;PL;V.PTCP	N;MASC;SG
creadas	נוצר	creado	נוצר	ADJ;FEM;PL;V.PTCP	V;MASC;SG;3;PST;MID
registrados	רשום	registrado	רשם	ADJ;MASC;PL;V.PTCP	PROPN
registrados	רשומה	registrado	רשומה	ADJ;MASC;PL;V.PTCP	N;FEM;SG
catamarca	קטמרקה	catamarca	קטמרקה	N;FEM;SG	PROPN
garcia	גרסיה	garcia	גרסיה	PROPN	PROPN
garcia	גרסייה	garcia	גרסייה	PROPN	PROPN
vampiro	ערפד	vampiro	ערפד	N;MASC;SG	PROPN
pantalón	מכנס	pantalón	מכנס	N;MASC;SG	PROPN
pantalón	מכנסיים	pantalón	מכנסיים	N;MASC;SG	N;MASC;PL
pantalón	מכנס	pantalón	מכנס	N;MASC;SG	PROPN
pantalón	מכנסיים	pantalón	מכנסיים	N;MASC;SG	N;MASC;PL
ultimate	האולטימטיבית	ultimate	האולטימטיבית	N	PROPN
toulouse	טולוז	toulouse	טולוז	N;MASC;SG	PROPN
portavoz	דובר	portavoz	דובר	N;SG	PROPN
controlado	נשלט	controlar	נשלט	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
controlado	שלט	controlar	שלט	ADJ;MASC;SG;V.PTCP	
fruta	פרי	fruta	פרי	N;FEM;SG	
fruta	פירות	fruta	פרי	N;FEM;SG	N;MASC;PL
fruta	פירות	fruta	פרי	N;FEM;SG	N;MASC;PL
ralph	ראלף	ralph	ראלף	PROPN	PROPN
insignia	תג	insignia	תג	N;FEM;SG	
destruyó	הרס	destruir	הרס	V;IND;SG;3;PST;FIN	N;MASC;SG
destruyó	הרוס	destruir	הרוס	V;IND;SG;3;PST;FIN	
destruyó	נהרסו	destruir	נהרס	V;IND;SG;3;PST;FIN	V;PL;3;PST;MID
abandonada	נטש	abandonado	None	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST
abandonada	נטוש	abandonado	נטש	ADJ;FEM;SG;V.PTCP	
abandonada	נטושה	abandonado	נטוש	ADJ;FEM;SG;V.PTCP	N;FEM;SG
abandonada	ננטש	abandonado	None	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;MID
abandonada	נטושים	abandonado	נטוש	ADJ;FEM;SG;V.PTCP	N;MASC;PL
barranco	קליף	barranco	קליף	N;MASC;SG	PROPN
barranco	צוק	barranco	צוק	N;MASC;SG	
suena	צלילים	sonar	צליל	V;IND;SG;3;PRS;FIN	N;MASC;PL
suena	נשמע	sonar	נשמע	V;IND;SG;3;PRS;FIN	V;MASC;SG;MID
pasto	מרעה	pasto	מרעה		PROPN
pasto	גראס	pasto	גראס		PROPN
pasto	מרעה	pasto	מרעה		PROPN
