armónica	وزن	armónico	وزن	ADJ;FEM;SG	N;NOM;MASC;SG;3
reparar	رجوع	reparar	رجوع	V;NFIN	N;NOM;MASC;SG;3
reparar	رسائی	reparar	رسائی	V;NFIN	N;NOM;MASC;SG;3
reparar	مرجع	reparar	مرجع	V;NFIN	N;NOM;MASC;SG;3
reparar	مقبولیت	reparar	مقبولیت	V;NFIN	N;NOM;MASC;SG;3
transbordador	نال	transbordador	نال	N;MASC;SG	
feroz	متشدّد	feroz	متشدّد	ADJ;SG	PROPN;NOM;MASC;SG;3
feroz	اڑیل	feroz	اڑیل	ADJ;SG	PROPN;NOM;MASC;SG;3
feroz	مشین	feroz	مشین	ADJ;SG	N;NOM;MASC;SG;3
feroz	خونخوار	feroz	خونخوار	ADJ;SG	
feroz	خونخوار	feroz	خونخوار	ADJ;SG	
feroz	وحشی	feroz	وحشی	ADJ;SG	
gore	کلی.	gorar	کلی.	N;MASC;SG	
convocar	منعقدکرنا	convocar	منعقدکرنا	V;NFIN	ADJ
convocar	to	convocar	to	V;NFIN	
convocar	for	convocar	for	V;NFIN	
cooperativas	کاروبار	cooperativo	کاروبار	N;FEM;PL	N;NOM;MASC;SG;3
inside	شکم.	insidir	شکم.	INTJ	PROPN;NOM;MASC;SG;3
inside	اندرونی.	insidir	اندرونی.	INTJ	PROPN;NOM;MASC;SG;3
inside	در	insidir	در	INTJ	
inside	درمیان.	insidir	درمیان.	INTJ	PROPN;NOM;MASC;SG;3
inside	میں	insidir	میں	INTJ	PRO;NOM;SG;1
inside	کمتر	insidir	کمتر	INTJ	ADJ
superficiales	سرسری	superficial	سرسری	ADJ;PL	N;NOM;MASC;SG;3
superficiales	سرسری-	superficial	سرسری-	ADJ;PL	PROPN;NOM;MASC;SG;3
superficiales	اوچھا	superficial	اوچھ	ADJ;PL	PROPN;NOM;MASC;SG;3
superficiales	اُتھلا	superficial	اُتھلا	ADJ;PL	PROPN;NOM;MASC;SG;3
superficiales	اُوپری	superficial	اُوپری	ADJ;PL	PROPN;NOM;MASC;SG;3
superficiales	سرسری	superficial	سرسری	ADJ;PL	N;NOM;MASC;SG;3
superficiales	سرسری-	superficial	سرسری-	ADJ;PL	PROPN;NOM;MASC;SG;3
arterial	بڑی.	arterial	بڑی.	ADJ;SG	V;PFV;SG;V.PTCP;ACT
arterial	شریانی.	arterial	شریانی.	ADJ;SG	PROPN;NOM;MASC;SG;3
sátira	طنّاز	sátira	طنّاز	N;FEM;SG	PROPN;NOM;MASC;SG;3
sátira	ہجو	sátira	ہجو	N;FEM;SG	PROPN;NOM;MASC;SG;3
tributos	نذر	tributo	نذر	N;MASC;PL	N;NOM;MASC;SG;3
tributos	ستائش	tributo	ستائش	N;MASC;PL	ADJ
divinidad	اُلوہیت	divinidad	اُلوہیت	N;FEM;SG	PROPN;NOM;MASC;SG;3
divinidad	خدا.	divinidad	خدا.	N;FEM;SG	
divinidad	دینیات	divinidad	دینیات	N;FEM;SG	PROPN;NOM;MASC;SG;3
indispensable	(	indispensable	(	ADJ;SG	
indispensable	ناگزیر.	indispensable	ناگزیر.	ADJ;SG	PROPN;NOM;MASC;SG;3
indispensable	لازم	indispensable	لازم	ADJ;SG	
indispensable	اساسی.	indispensable	اساسی.	ADJ;SG	PROPN;NOM;MASC;SG;3
indispensable	اشد	indispensable	اشد	ADJ;SG	N;NOM;MASC;SG;3
mariposas	اڑانے	mariposo	اڑانہ	N;FEM;PL	V;NFIN
gafas	چشمہ.	gafas	چشمہ.	N;FEM;PL	PROPN;NOM;MASC;SG;3
vectores	سمتیہ	vector	سمتیہ	N;MASC;PL	N;NOM;MASC;SG;3
vectores	سمتیانا	vector	سمتیانا	N;MASC;PL	PROPN;NOM;MASC;SG;3
ovario	مبیض.	ovario	مبیض.	N;MASC;SG	PROPN;NOM;MASC;SG;3
madura	(	maduro	(	ADJ;FEM;SG	
madura	پکّی	maduro	پکّی	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
madura	پھل	maduro	پھل	ADJ;FEM;SG	N;NOM;MASC;SG;3
madura	مطالبہ	maduro	مطالبہ	ADJ;FEM;SG	N;NOM;MASC;SG;3
madura	رسیدہ	maduro	رسیدہ	ADJ;FEM;SG	
madura	رسیدہ.	maduro	رسیدہ.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
madura	مطالبہ	maduro	مطالبہ	ADJ;FEM;SG	N;NOM;MASC;SG;3
madura	رسیدہ	maduro	رسیدہ	ADJ;FEM;SG	
madura	رسیدہ.	maduro	رسیدہ.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
penny	دینار.	penny	دینار.	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	متصوّفانہ	mística	متصوّفانہ	N;FEM;SG	ADJ
mística	عارفانہ.	mística	عارفانہ.	N;FEM;SG	ADJ
mística	علامتی.	mística	علامتی	N;FEM;SG	PROPN;NOM;MASC;PL;3
mística	مخفی.	mística	مخفی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	باطنی	mística	باطنی	N;FEM;SG	ADJ
mística	عارفانہ	mística	عارفانہ	N;FEM;SG	ADJ
mística	روحانی.	mística	روحانی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	صوفی	mística	صوفی	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	رمزیہ	mística	رمزیہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	صوفیانہ	mística	صوفیانہ	N;FEM;SG	ADJ
mística	عارف	mística	عارف	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	سالک	mística	سالک	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	سرّی	mística	سرّی	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	کرشمہ	mística	کرشمہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	الٰہیات	mística	الٰہیات	N;FEM;SG	PROPN;NOM;MASC;SG;3
mística	تصوّف	mística	تصوّف	N;FEM;SG	PROPN;NOM;MASC;SG;3
dueto	مکالمہ.	dueto	مکالمہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
yahoo	گنوار	yahoo	گنوار	N;MASC;SG	
yahoo	یاہُو	yahoo	یاہُو	N;MASC;SG	PROPN;NOM;MASC;SG;3
yahoo	اُجڈ	yahoo	وجج	N;MASC;SG	
yahoo	بدمعاش	yahoo	بدمعاش	N;MASC;SG	V;ACT
hawk	شکرا	hawk	شکرا	N;SG	PROPN;NOM;MASC;SG;3
hawk	لٹیرا	hawk	لٹیرا	N;SG	PROPN;NOM;MASC;SG;3
habitante	باشندہ	habitante	باشندہ	N;SG	ADJ
flotante	(	flotante	(	ADJ;SG	
flotante	بیڑا	flotante	بیڑا	ADJ;SG	N;NOM;MASC;SG;3
flotante	(	flotante	(	ADJ;SG	
siniestro	قبیح.	siniestro	قبیح.	N;MASC;SG	PROPN;NOM;MASC;SG;3
siniestro	مفسدانہ.	siniestro	مفسدانہ.	N;MASC;SG	ADJ
siniestro	کھبّا.	siniestro	کھبّا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
siniestro	مجرمانہ	siniestro	مجرمانہ	N;MASC;SG	ADJ
siniestro	سانحہ.	siniestro	سانحہ.	N;MASC;SG	
siniestro	ڈرانے	siniestro	ڈرا	N;MASC;SG	V;NFIN;ACT
zapatero	موچی.	zapatero	موچی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
zapatero	چمار.	zapatero	چمار.	N;MASC;SG	PROPN;NOM;MASC;SG;3
zapatero	موچی	zapatero	موچی	N;MASC;SG	PROPN;NOM;MASC;SG;3
zapatero	چمار.	zapatero	چمار.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hincapié	واضح	hincapié	واضح	N;SG	ADJ
argumenta	of	argumentar	of	V;IND;SG;3;PRS;FIN	
ceremonial	ریت	ceremonial	ریت	ADJ;SG	N;NOM;MASC;SG;3
fast	آوارہ	fast	آوارہ	N	PROPN;NOM;MASC;SG;3
fast	بالکل	fast	بالکل	N	CONJ
fast	تیزگھڑی.	fast	تیزگھڑی.	N	PROPN;NOM;MASC;SG;3
fast	پکّا.	fast	پکّا.	N	PROPN;NOM;MASC;SG;3
fast	محکم	fast	محکم	N	PROPN;NOM;MASC;SG;3
fast	روزہ.	fast	روزہ.	N	ADJ
revancha	انتقام.	revancha	انتقام.	N;FEM;SG	PROPN;NOM;MASC;SG;3
revancha	on	revancha	on	N;FEM;SG	
incorporan	متشکّل.	incorporar	متشکّل.	V;IND;PL;3;PRS;FIN	PROPN;NOM;MASC;SG;3
imposición	ٹیکس.	imposición	ٹیکس.	N;FEM;SG	PROPN;NOM;MASC;SG;3
afinidad	حیوانات	afinidad	حیوان	N;FEM;SG	N;NOM;MASC;PL;3
botín	گھسیٹنا.	botín	گھسیٹنا.	N;MASC;SG	
botín	لاری	botín	لاری	N;MASC;SG	PROPN;NOM;MASC;SG;3
botín	رقم.	botín	رقم.	N;MASC;SG	
botín	جھلانا	botín	جھلا	N;MASC;SG	PROPN;NOM;MASC;SG;3
botín	لٹکانا	botín	لٹکا	N;MASC;SG	V;MASC;SG;NFIN;ACT
pin	لنبوتری	pin	لنبوتری	N;MASC;SG	PROPN;NOM;MASC;SG;3
pin	کانٹی	pin	کانٹی	N;MASC;SG	PROPN;NOM;MASC;SG;3
pin	بروچ.	pin	بروچ.	N;MASC;SG	
pin	up	pin	up	N;MASC;SG	
stereo	بیّن.	stereo	بیّن.	N;MASC;SG	PROPN;NOM;MASC;SG;3
stereo	مجسّم	stereo	مجسّم	N;MASC;SG	PROPN;NOM;MASC;SG;3
reclutamiento	بھرتی	reclutamiento	بھر	N;MASC;SG	V;IPFV;FEM;SG;V.PTCP;ACT
abstracto	ظنی	abstracto	ظنی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
abstracto	بھٹکانا	abstracto	بھٹکا	ADJ;MASC;SG	V;MASC;SG;NFIN;ACT
abstracto	خلاصہ	abstracto	خلاصہ	ADJ;MASC;SG	N;NOM;MASC;SG;3
abstracto	خیالی	abstracto	خیالی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
abstracto	دھیان	abstracto	دھیان	ADJ;MASC;SG	N;NOM;MASC;SG;3
abstracto	ظنی	abstracto	ظنی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
abstracto	بھٹکانا	abstracto	بھٹکا	ADJ;MASC;SG	V;MASC;SG;NFIN;ACT
abstracto	خلاصہ	abstracto	خلاصہ	ADJ;MASC;SG	N;NOM;MASC;SG;3
abstracto	تلخیص	abstracto	تلخیص	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
abstracto	خیالی	abstracto	خیالی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
abstracto	دھیان	abstracto	دھیان	ADJ;MASC;SG	N;NOM;MASC;SG;3
paciencia	دلآزاری	paciencia	دلآزاری	N;FEM;SG	PROPN;NOM;MASC;SG;3
paciencia	قدرت.	paciencia	قدرت.	N;FEM;SG	
paciencia	رواداری.	paciencia	رواداری.	N;FEM;SG	PROPN;NOM;MASC;SG;3
paciencia	دلآزاری	paciencia	دلآزاری	N;FEM;SG	PROPN;NOM;MASC;SG;3
paciencia	قدرت.	paciencia	قدرت.	N;FEM;SG	
paciencia	رواداری.	paciencia	رواداری.	N;FEM;SG	PROPN;NOM;MASC;SG;3
dígitos	عدد	dígito	عدد	N;MASC;PL	N;NOM;MASC;SG;3
obediencia	اطاعت.	obediencia	اطاعت.	N;FEM;SG	ADJ
yendo	رائج	ir	رائج	V;V.MSDR	ADJ
yendo	مہیا	ir	مہیا	V;V.MSDR	ADJ
yendo	دستیاب	ir	دستیاب	V;V.MSDR	ADJ
yendo	موجود	ir	موجود	V;V.MSDR	ADJ
yendo	رائج	ir	رائج	V;V.MSDR	ADJ
yendo	رواں	ir	رواں	V;V.MSDR	ADJ
yendo	مہیا	ir	مہیا	V;V.MSDR	ADJ
yendo	دستیاب	ir	دستیاب	V;V.MSDR	ADJ
yendo	موجود	ir	موجود	V;V.MSDR	ADJ
siembra	بجائی	siembra	بجائی	N;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
aplicable	لاگو.	aplicable	لاگو.	ADJ;SG	PROPN;NOM;MASC;SG;3
aplicable	برمحل.	aplicable	برمحل.	ADJ;SG	ADP
strange	غیر	strange	غیر	N	ADJ
strange	کسمساتا-	strange	کسمسات	N	PROPN;NOM;MASC;SG;3
strange	نرالا	strange	نرالا	N	PROPN;NOM;MASC;SG;3
strange	نامانوس	strange	نامانوس	N	ADJ
strange	انجانا.	strange	انجاناؤ	N	PROPN;NOM;MASC;SG;3
strange	غیر	strange	غیر	N	ADJ
strange	کسمساتا-	strange	کسمسات	N	PROPN;NOM;MASC;SG;3
strange	نرالا	strange	نرالا	N	PROPN;NOM;MASC;SG;3
strange	نامانوس	strange	نامانوس	N	ADJ
strange	انجانا.	strange	انجاناؤ	N	PROPN;NOM;MASC;SG;3
strange	عجیب	strange	عجیب	N	ADJ
dirty	کمینہ	dirty	کمینہ	N	
dirty	رکیک	dirty	رکیک	N	V;SG;V.PTCP;ACT
dirty	میلا	dirty	میلا	N	V;ACT
dirty	مبتذل	dirty	مبتذل	N	ADJ
dirty	ناپسندیدہ	dirty	ناپسندیدہ	N	ADJ
dirty	ذلیل	dirty	ذلیل	N	ADJ
dirty	مکروہ	dirty	مکروہ	N	PROPN;NOM;MASC;SG;3
dirty	ناصاف	dirty	ناصاف	N	PROPN;NOM;MASC;SG;3
dirty	دُھندلا	dirty	دُھندلا	N	PROPN;NOM;MASC;SG;3
dirty	جھّکڑی	dirty	جھّکڑی	N	PROPN;NOM;MASC;SG;3
dirty	مٹیالا	dirty	مٹیالا	N	V;PFV;MASC;SG;V.PTCP;ACT
dirty	کمینہ	dirty	کمینہ	N	
dirty	رکیک	dirty	رکیک	N	V;SG;V.PTCP;ACT
dirty	میلا	dirty	میلا	N	V;ACT
dirty	مبتذل	dirty	مبتذل	N	ADJ
dirty	ناپسندیدہ	dirty	ناپسندیدہ	N	ADJ
dirty	ذلیل	dirty	ذلیل	N	ADJ
dirty	مکروہ	dirty	مکروہ	N	PROPN;NOM;MASC;SG;3
dirty	ناصاف	dirty	ناصاف	N	PROPN;NOM;MASC;SG;3
dirty	دُھندلا	dirty	دُھندلا	N	PROPN;NOM;MASC;SG;3
dirty	جھّکڑی	dirty	جھّکڑی	N	PROPN;NOM;MASC;SG;3
dirty	گندا	dirty	گندا	N	
dirty	ناپاک	dirty	ناپاک	N	PROPN;NOM;MASC;SG;3
dirty	مٹیالا	dirty	مٹیالا	N	V;PFV;MASC;SG;V.PTCP;ACT
impact	ٹکراؤ.	impact	ٹکراؤ.	PROPN	PROPN;NOM;MASC;SG;3
impact	اثر	impact	اثر	PROPN	N;NOM;MASC;SG;3
impact	دابنا.	impact	دابنا.	PROPN	PROPN;NOM;MASC;SG;3
impact	جکڑنا	impact	جکڑنا	PROPN	V;MASC;SG;NFIN;ACT
sans	بغیر	san	بغیر	N;FEM;SG	PART;NEG
sans	بدون.	san	بدون.	N;FEM;SG	
sans	بلا	san	بلا	N;FEM;SG	
primordial	اساسی.	primordial	اساسی.	ADJ;SG	PROPN;NOM;MASC;SG;3
primordial	قدیمی.	primordial	قدیمی.	ADJ;SG	PROPN;NOM;MASC;SG;3
hortalizas	جامد-	hortaliza	جامد-	N;FEM;PL	PROPN;NOM;MASC;SG;3
hortalizas	لدّھڑ	hortaliza	لدّھڑ	N;FEM;PL	PROPN;NOM;MASC;SG;3
hortalizas	بقلی	hortaliza	بقلی	N;FEM;PL	
hortalizas	آلو	hortaliza	آلو	N;FEM;PL	N;NOM;MASC;SG;3
hortalizas	نباتی	hortaliza	نباتی	N;FEM;PL	ADJ
acompañante	گاڑیاں	acompañante	گاڑی	N;SG	N;NOM;MASC;PL;3
acompañante	شریک	acompañante	شریک	N;SG	ADJ
acompañante	ساجھی	acompañante	ساجھی	N;SG	PROPN;NOM;MASC;SG;3
acompañante	شریک	acompañante	شریک	N;SG	ADJ
acompañante	ندیم	acompañante	ندیم	N;SG	PROPN;NOM;MASC;SG;3
acompañante	ساجھی	acompañante	ساجھی	N;SG	PROPN;NOM;MASC;SG;3
intestino	قعر	intestino	قعر	N;MASC;SG	
intestino	مایہ	intestino	مایہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
intestino	خلاصہ.	intestino	خلاصہ.	N;MASC;SG	
conveniencia	مناسبت.	conveniencia	مناسبت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
conveniencia	آرام	conveniencia	آرام	N;FEM;SG	ADJ
conveniencia	مناسبت.	conveniencia	مناسبت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
cure	گوشت	cure	گوشت	V;IMP;SG;3;FIN	N;NOM;MASC;SG;3
cure	آرام.	cure	آرام.	V;IMP;SG;3;FIN	PROPN;NOM;MASC;SG;3
cure	پھل	cure	پھل	V;IMP;SG;3;FIN	N;NOM;MASC;SG;3
cure	اصلاح	cure	اصلاح	V;IMP;SG;3;FIN	N;NOM;MASC;SG;3
cure	گوشت	cure	گوشت	V;IMP;SG;3;FIN	N;NOM;MASC;SG;3
cure	دوا	cure	دوا	V;IMP;SG;3;FIN	N;NOM;FEM;SG;3
cure	آرام.	cure	آرام.	V;IMP;SG;3;FIN	PROPN;NOM;MASC;SG;3
cure	پھل	cure	پھل	V;IMP;SG;3;FIN	N;NOM;MASC;SG;3
cure	اصلاح	cure	اصلاح	V;IMP;SG;3;FIN	N;NOM;MASC;SG;3
cancelación	منسوخی.	cancelación	منسوخی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
cancelación	منسوخی.	cancelación	منسوخی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
llenar	بافت	llenar	بافت	V;NFIN	PROPN;NOM;MASC;SG;3
llenar	مال	llenar	مال	V;NFIN	N;NOM;MASC;SG;3
llenar	مسالہ	llenar	مسالہ	V;NFIN	
llenar	کافی	llenar	کافی	V;NFIN	ADJ
llenar	کافی	llenar	کافی	V;NFIN	ADJ
blade	تلوار.	blade	تلوار.	N	PROPN;NOM;MASC;SG;3
trinity	تگڈّم	trinity	تگڈّم	N;MASC;SG	PROPN;NOM;MASC;SG;3
urban	مدنی	urbar	مدنی	N;SG	PROPN;NOM;MASC;SG;3
gemelo	جوڑا	gemelo	جوڑ	N;MASC;SG	PROPN;NOM;MASC;SG;3
gemelo	مثنیٰ	gemelo	مثنیٰ	N;MASC;SG	PROPN;NOM;MASC;SG;3
simbólica	رمزی.	simbólico	رمزی.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
simbólica	رمزی.	simbólico	رمزی.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
fluidos	بہنے	fluido	بہ	N;MASC;PL	V;NFIN;ACT
fluidos	ریزش	fluido	ریزش	N;MASC;PL	PROPN;NOM;MASC;SG;3
fluidos	متغیر	fluido	متغیر	N;MASC;PL	N;NOM;MASC;SG;3
fluidos	بہنے	fluido	بہ	N;MASC;PL	V;NFIN;ACT
fluidos	ریزش	fluido	ریزش	N;MASC;PL	PROPN;NOM;MASC;SG;3
fluidos	متغیر	fluido	متغیر	N;MASC;PL	N;NOM;MASC;SG;3
fluidos	رواں	fluido	رواں	N;MASC;PL	ADJ
erudito	قدیم	erudito	قدیم	N;MASC;SG	ADJ
afiliado	اپنایا	afiliado	اپنا	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
clon	قلمہ	clon	قلمہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
ático	منڈپ.	ático	منڈپ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ático	مسقف.	ático	مسقف.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ático	اٹاری.	ático	اٹاری.	N;MASC;SG	PROPN;NOM;MASC;SG;3
catástrofe	تباہی.	catástrofe	تباہی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
catástrofe	آفت	catástrofe	آفت	N;FEM;SG	PROPN;NOM;MASC;SG;3
ordenanza	مطیع	ordenanza	مطیع	N;FEM;SG	ADJ
ocupantes	موجود	ocupante	موجود	N;PL	ADJ
ocupantes	قابض	ocupante	قابض	N;PL	ADJ
extraterrestre	پردیسی	extraterrestre	پردیسی	ADJ;SG	PROPN;NOM;MASC;SG;3
extraterrestre	اجنبی	extraterrestre	اجنبی	ADJ;SG	V;SG;V.PTCP;ACT
extraterrestre	پردیسی	extraterrestre	پردیسی	ADJ;SG	PROPN;NOM;MASC;SG;3
poetisa	شاعر.	poetisa	شاعر.	N;FEM;SG	PROPN;NOM;MASC;SG;3
forzar	اہمیت	forzar	اہمیت	V;NFIN	N;NOM;MASC;SG;3
forzar	تاثیر	forzar	تاثیر	V;NFIN	PROPN;NOM;MASC;SG;3
forzar	آبشار.	forzar	آبشار.	V;NFIN	PROPN;NOM;MASC;SG;3
forzar	قدرت.	forzar	قدرت.	V;NFIN	
forzar	اثر	forzar	اثر	V;NFIN	N;NOM;MASC;SG;3
forzar	قوت	forzar	قوت	V;NFIN	N;NOM;FEM;SG;3
forzar	حق	forzar	حق	V;NFIN	PROPN;NOM;MASC;SG;3
forzar	دباؤ	forzar	دباؤ	V;NFIN	PROPN;NOM;MASC;SG;3
forzar	اہمیت	forzar	اہمیت	V;NFIN	N;NOM;MASC;SG;3
forzar	تاثیر	forzar	تاثیر	V;NFIN	PROPN;NOM;MASC;SG;3
forzar	آبشار.	forzar	آبشار.	V;NFIN	PROPN;NOM;MASC;SG;3
forzar	قدرت.	forzar	قدرت.	V;NFIN	
forzar	اثر	forzar	اثر	V;NFIN	N;NOM;MASC;SG;3
forzar	قوت	forzar	قوت	V;NFIN	N;NOM;FEM;SG;3
forzar	حق	forzar	حق	V;NFIN	PROPN;NOM;MASC;SG;3
forzar	زبردستی	forzar	زبردستی	V;NFIN	N;NOM;MASC;SG;3
forzar	زور	forzar	زور	V;NFIN	N;NOM;MASC;SG;3
forzar	دباؤ	forzar	دباؤ	V;NFIN	PROPN;NOM;MASC;SG;3
dotación	بخشنے	dotación	بخش	N;FEM;SG	V;NFIN;ACT
dotación	بخشنے	dotación	بخش	N;FEM;SG	V;NFIN;ACT
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	ٹکنا.	fijado	ٹکنا.	ADJ;MASC;SG;V.PTCP	
fijado	موج	fijado	موج	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	جماعت	fijado	جماعت	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG;3
fijado	پھیلانا	fijado	پھیلانا	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
fijado	جمانا.	fijado	جمانا.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	جوڑنا	fijado	جوڑ	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
fijado	بہاؤ	fijado	بہاؤ	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	وضع	fijado	وضع	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	اٹکانا	fijado	اٹکا	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	کل	fijado	کل	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	گروہ	fijado	گروہ	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	طائفہ	fijado	طائفہ	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	ریڈیو	fijado	ریڈیو	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	بیٹھنا	fijado	بیٹھ	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
fijado	بیر.	fijado	بیر.	ADJ;MASC;SG;V.PTCP	
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	بغض	fijado	بغض	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	محکم	fijado	محکم	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	رجحان	fijado	رجحان	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	باندھنا.	fijado	باندھنا.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	منڈلی.	fijado	منڈلی	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	مشین	fijado	مشین	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	upon	fijado	upon	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	ٹولا	fijado	ٹولا	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	ٹکنا.	fijado	ٹکنا.	ADJ;MASC;SG;V.PTCP	
fijado	موج	fijado	موج	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	جماعت	fijado	جماعت	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG;3
fijado	پھیلانا	fijado	پھیلانا	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
fijado	جمانا.	fijado	جمانا.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	جوڑنا	fijado	جوڑ	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
fijado	بہاؤ	fijado	بہاؤ	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	رکھنا	fijado	رکھ	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
fijado	وضع	fijado	وضع	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	اٹکانا	fijado	اٹکا	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	کل	fijado	کل	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	گروہ	fijado	گروہ	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	طائفہ	fijado	طائفہ	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	ریڈیو	fijado	ریڈیو	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	بیٹھنا	fijado	بیٹھ	ADJ;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
fijado	بیر.	fijado	بیر.	ADJ;MASC;SG;V.PTCP	
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	(	fijado	(	ADJ;MASC;SG;V.PTCP	
fijado	بغض	fijado	بغض	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	محکم	fijado	محکم	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	جمانا	fijado	جمانا	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
fijado	رجحان	fijado	رجحان	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	باندھنا.	fijado	باندھنا.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	منڈلی.	fijado	منڈلی	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	مشین	fijado	مشین	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG;3
fijado	upon	fijado	upon	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
fijado	ٹولا	fijado	ٹولا	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
