پِزشک	lékař	پِزشک	lékař	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تابانی	jasu	تابانی	jaso	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تابانی	jas	تابانی	jas	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تابانی	svítit	تابانی	svítit	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تابانی	zářit	تابانی	zářit	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تابانی	lesk	تابانی	lesk	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تابدان	okénko	تابدان	okénko	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابدان	okno	تابدان	okno	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابڑتوڑ	opakované	تابڑتوڑ	opakovaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تابِستان	letní	تابِستان	letní	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تابِستان	léto	تابِستان	léto	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابِش	světle	تابِش	světlo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابِش	lehké	تابِش	lehký	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تابِش	světlo	تابِش	světlo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابِش	teplo	تابِش	teplo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابِش	svítit	تابِش	svítit	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تابِش	zářit	تابِش	zářit	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تابِش	lesk	تابِش	lesk	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تابِش	horko	تابِش	horko	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابِش	žár	تابِش	žár	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تابِش	tepla	تابِش	teplo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابِش	teplo	تابِش	teplo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابع	submisivní	تابع	submisivní	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	podřízený	تابع	podřízený	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	podřízené	تابع	podřízený	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;PL;POS
تابع	loajální	تابع	loajální	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	věrná	تابع	věrný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تابع	věrní	تابع	věrní	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;PL;POS
تابع	věrný	تابع	věrný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	poslušný	تابع	poslušný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	submisivní	تابع	submisivní	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	podřízený	تابع	podřízený	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	podřízené	تابع	podřízený	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;PL;POS
تابع	loajální	تابع	loajální	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابع	věrná	تابع	věrný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تابع	věrní	تابع	věrní	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;PL;POS
تابع	věrný	تابع	věrný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تابکار	radioaktivní	تابکار	radioaktivní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تابکار	sexy	تابکار	sex	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تابکار	hot	تابکار	hota	N;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;POS
تابکار	horké	تابکار	horký	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تابِندگی	jasu	تابِندگی	jaso	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تابِندگی	jas	تابِندگی	jas	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تابِندگی	nádheru	تابِندگی	nádher	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تابِندہ	světelný	تابِندہ	světelný	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
تابِندہ	zářivé	تابِندہ	zářivý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تابِندہ	zářící	تابِندہ	zářící	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
تابِندہ	svítí	تابِندہ	svítit	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تابِندہ	bystrá	تابِندہ	bystrý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تابُوت	bier	تابُوت	bier	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تابُوت	rakev	تابُوت	rakev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تابہ	pánev	تابہ	pánev		N;NOM;FEM;SG;POS
تابہ	zářivé	تابہ	zářivý		ADJ;NOM;NEUT;SG;POS
تابہ	zářící	تابہ	zářící		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
تابہ	svítí	تابہ	svítit		V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تابہ	splétané	تابہ	splétaný		ADJ;NOM;NEUT;SG;POS
تابیدہ	bystrá	تابیدہ	bystrý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تابیدہ	zářivé	تابیدہ	zářivý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تابیدہ	zářící	تابیدہ	zářící	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
تابیدہ	svítí	تابیدہ	svítit	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تابیدہ	složité	تابیدہ	složitý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تابیدہ	komplikovaný	تابیدہ	komplikovaný	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
تابیدہ	komplikovaná	تابیدہ	komplikovaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تابیدہ	složitý	تابیدہ	složitý	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
تابیدہ	komplikované	تابیدہ	komplikovaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تابیہ	opatrnost	تابیہ	opatrnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تابیہ	opatrnosti	تابیہ	opatrnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تابیہ	výstraha	تابیہ	výstraha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تابیہ	upozornění	تابیہ	upozornění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تابیہ	varování	تابیہ	varování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تاپ	pálení	تاپ	pálení		N;NOM;NEUT;SG;POS
تاپ	hořící	تاپ	hořící		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
تاپ	hoří	تاپ	hořet		V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تاپ	teplo	تاپ	teplo		N;NOM;NEUT;SG;POS
تاپ	horko	تاپ	horko		N;NOM;NEUT;SG;POS
تاپ	žár	تاپ	žár		N;INAN;NOM;MASC;SG;POS
تاپ	tepla	تاپ	teplo		N;NOM;NEUT;SG;POS
تاپ	teplo	تاپ	teplo		N;NOM;NEUT;SG;POS
تاپ	horečka	تاپ	horečka		N;NOM;FEM;SG;POS
تاپ	horečky	تاپ	horečka		N;NOM;FEM;PL;POS
تاپ	horečku	تاپ	horečka		N;ACC;FEM;SG;POS
تاپاک	nadšení	تاپاک	nadšení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تاپاک	neklid	تاپاک	neklid	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاپاک	agility	تاپاک	agilita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاپس	asketické	تاپس	asketický	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاپس	poustevník	تاپس	poustevník	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تات	otče	تات	oteč		N;INAN;NOM;MASC;SG;POS
تات	otec	تات	otec		N;ANIM;NOM;MASC;SG;POS
تات	drahý	تات	drahý		ADJ;INAN;NOM;MASC;SG;POS
تات	drahá	تات	drahý		ADJ;NOM;FEM;SG;POS
تات	ctihodný	تات	ctihodný		ADJ;ANIM;NOM;MASC;SG;POS
تاتا	teplé	تاتا	teplý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاتا	teplo	تاتا	teplo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تاتا	teplá	تاتا	teplý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تاتا	teplý	تاتا	teplý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تاتا	vyhřívané	تاتا	vyhřívaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تاتا	horko	تاتا	horko	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تاتا	sexy	تاتا	sex	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاتا	hot	تاتا	hota	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;POS
تاتا	horké	تاتا	horký	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاتورہ	datura	تاتورہ	datura	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاَثّر	pocit	تاَثّر	pocit	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاَثّر	účinek	تاَثّر	účinek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاَثّر	efekt	تاَثّر	efekt	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاَثّر	zobrazení	تاَثّر	zobrazení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تاَثّر	dojem	تاَثّر	dojem	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاثیر	účinnost	تاثیر	účinnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاثیر	účinnosti	تاثیر	účinnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاثیر	atribut	تاثیر	atribut	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاثیر	efektivita	تاثیر	efektivita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاثیر	účelnost	تاثیر	účelnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاثیر	účinnost	تاثیر	účinnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاثیر	efektivnost	تاثیر	efektivnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاثیر	majetek	تاثیر	majetek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاثیر	nemovitost	تاثیر	nemovitost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاثیر	nemovitosti	تاثیر	nemovitost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاثیر	vlastnost	تاثیر	vlastnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	crest	تاج	crest	PROPN;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
تاج	taj	تاج	taj	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
تاج	plume	تاج	ploga	PROPN;NOM;MASC;SG;3	PROPN;FEM;SG;POS
تاج	balkón	تاج	balkón	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاج	balkon	تاج	balkon	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاج	autority	تاج	autorita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاج	autorita	تاج	autorita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	pravomoc	تاج	pravomoc	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	orgán	تاج	orgán	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاج	suverenity	تاج	suverenita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاج	svrchovanosti	تاج	svrchovanost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	suverenitu	تاج	suverenita	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تاج	svrchovanost	تاج	svrchovanost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	crest	تاج	crest	PROPN;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
تاج	taj	تاج	taj	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
تاج	plume	تاج	ploga	PROPN;NOM;MASC;SG;3	PROPN;FEM;SG;POS
تاج	balkón	تاج	balkón	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاج	balkon	تاج	balkon	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاج	korunu	تاج	koruna	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تاج	koruny	تاج	koruna	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاج	crown	تاج	crown	PROPN;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
تاج	koruna	تاج	koruna	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	autority	تاج	autorita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاج	autorita	تاج	autorita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	pravomoc	تاج	pravomoc	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	orgán	تاج	orgán	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاج	suverenity	تاج	suverenita	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاج	svrchovanosti	تاج	svrchovanost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاج	suverenitu	تاج	suverenita	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تاج	svrchovanost	تاج	svrchovanost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاجِر	obchodník	تاجِر	obchodník	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تاجِر	podnikatel	تاجِر	podnikatel	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تاجِر	obchodník	تاجِر	obchodník	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تاجِر	obchodník	تاجِر	obchodník	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تاجِری	obchodování	تاجِری	obchodování	ADJ	N;NOM;NEUT;SG;POS
تاجِری	obchod	تاجِری	obchod	ADJ	N;INAN;NOM;MASC;SG;POS
تاجِری	podnikání	تاجِری	podnikání	ADJ	N;NOM;NEUT;SG;POS
تاجِری	byznys	تاجِری	byznys	ADJ	N;INAN;NOM;MASC;SG;POS
تاجِک	tádžické	تاجِک	tádžický	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاجو	krutý	تاجو	krutý		ADJ;INAN;NOM;MASC;SG;POS
تاجو	krutá	تاجو	krutý		ADJ;NOM;FEM;SG;POS
تاجو	kruté	تاجو	krutý		ADJ;NOM;NEUT;SG;POS
تاجوَر	suverénní	تاجوَر	suverénní	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تاجوَر	král	تاجوَر	král	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تاجوَر	king	تاجوَر	king	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
تاجوَر	krále	تاجوَر	král	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG;POS
تاجوَر	králi	تاجوَر	král	PROPN;NOM;MASC;SG;3	N;ANIM;DAT;MASC;SG;POS
تاجوَر	princi	تاجوَر	princ	PROPN;NOM;MASC;SG;3	N;ANIM;DAT;MASC;SG;POS
تاجوَر	kníže	تاجوَر	kníže	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تاجوَر	prince	تاجوَر	princ	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG;POS
تاجوَر	princ	تاجوَر	princ	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تاجیل	odklad	تاجیل	odklad	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاجیل	odložení	تاجیل	odložení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تاجیل	pojem	تاجیل	pojem	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاجیل	výraz	تاجیل	výraz	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاجیل	termín	تاجیل	termín	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاَدُّب	vychování	تاَدُّب	vychování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تاَدُّب	způsoby	تاَدُّب	způsob	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
تادیب	disciplína	تادیب	disciplína	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تادیب	disciplíny	تادیب	disciplína	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تادیب	disciplínu	تادیب	disciplína	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تادیب	kázeň	تادیب	kázeň	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تادیب	disciplína	تادیب	disciplína	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تادیب	disciplíny	تادیب	disciplína	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تادیب	disciplínu	تادیب	disciplína	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تادیب	kázeň	تادیب	kázeň	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاَذّی	smutku	تاَذّی	smutek	ADJ	N;INAN;GEN;MASC;SG;POS
تاَذّی	smutek	تاَذّی	smutek	ADJ	N;INAN;NOM;MASC;SG;POS
تاَذّی	smutek	تاَذّی	smutek	ADJ	N;INAN;NOM;MASC;SG;POS
تاَذّی	žal	تاَذّی	žal	ADJ	N;INAN;NOM;MASC;SG;POS
تاَذّی	zármutek	تاَذّی	zármutek	ADJ	N;INAN;NOM;MASC;SG;POS
تاذِین	svolení	تاذِین	svolení	N;NOM;MASC;PL;3	N;NOM;NEUT;SG;POS
تاذِین	povolení	تاذِین	povolení	N;NOM;MASC;PL;3	N;NOM;NEUT;SG;POS
تاذِین	oprávnění	تاذِین	oprávnění	N;NOM;MASC;PL;3	N;NOM;NEUT;SG;POS
تار	šňůru	تار	šňůra	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تار	tmavá	تار	tmavý	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تار	tmavé	تار	tmavý	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تار	temné	تار	temný	N;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تار	tmavý	تار	tmavý	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
تار	tmavě	تار	tmavě	N;NOM;MASC;SG;3	ADV;POS
تار	nitě	تار	nit	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تار	dráty	تار	drát	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
تار	temnoty	تار	temnota	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تار	temnotu	تار	temnota	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تارِنفس	dýchá	تارِنفس	dýchat	N;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تاروپود	textura	تاروپود	textura	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاروپود	struktury	تاروپود	struktura	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاروپود	struktura	تاروپود	struktura	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاروپود	strukturu	تاروپود	struktura	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تاروپود	konstrukce	تاروپود	konstrukce	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تاراج	zničit	تاراج	zničit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
تاراجی	rabování	تاراجی	rabování	ADJ	N;NOM;NEUT;SG;POS
تاراجی	devastace	تاراجی	devastace	ADJ	N;NOM;FEM;SG;POS
تارپین	terpentýn	تارپین	terpentýn	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تارتل	kroužek	تارتل	kroužka	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تارتل	ring	تارتل	ring	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;POS
تارتل	prsten	تارتل	prsten	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تارتل	prstýnek	تارتل	prstýnek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تارک	horní	تارک	horní		ADJ;NOM;MASC;SG;POS
تارک	top	تارک	top		N;MASC;POS
تارک	vrchol	تارک	vrchol		N;INAN;NOM;MASC;SG;POS
تارک	kopce	تارک	kopec		N;INAN;NOM;MASC;PL;POS
تارک	hill	تارک	hill		PROPN;ANIM;NOM;MASC;SG;POS
تارک	kopec	تارک	kopec		N;INAN;NOM;MASC;SG;POS
تاری	tmavá	تاری	tmavý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تاری	tmavé	تاری	tmavý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاری	dark	تاری	dark	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاری	temné	تاری	temný	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تاری	tmavý	تاری	tmavý	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
تاری	tmavě	تاری	tmavě	PROPN;NOM;MASC;SG;3	ADV;POS
تاری	černá	تاری	černý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تاری	black	تاری	black	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
تاری	černé	تاری	černý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاری	černý	تاری	černý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تاریخ	chronicle	تاریخ	chronicle	N;NOM;MASC;SG;3	N;NOM;MASC;PL;POS
تاریخ	dějiny	تاریخ	dějiny	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تاریخ	historii	تاریخ	historie	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تاریدہ	složité	تاریدہ	složitý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاریدہ	komplexní	تاریدہ	komplexní	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تاریدہ	komplex	تاریدہ	komplex	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تاریدہ	složitá	تاریدہ	složitý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تاریدہ	provázané	تاریدہ	provázaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تاریک	tmavá	تاریک	tmavý	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تاریک	tmavé	تاریک	tmavý	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تاریک	temné	تاریک	temný	N;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
تاریک	tmavý	تاریک	tmavý	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
تاریک	tmavě	تاریک	tmavě	N;NOM;MASC;SG;3	ADV;POS
تاریک	obskurní	تاریک	obskurní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تاڑ	spekulace	تاڑ	spekulace		N;NOM;FEM;PL;POS
تاڑ	porozumění	تاڑ	porozumění		N;NOM;NEUT;SG;POS
تاڑ	pochopení	تاڑ	pochopení		N;NOM;NEUT;SG;POS
تاڑ	chápání	تاڑ	chápání		N;NOM;NEUT;SG;POS
تاڑن	sankce	تاڑن	sankce		N;NOM;FEM;PL;POS
تاڑن	trest	تاڑن	trest		N;INAN;NOM;MASC;SG;POS
تاڑن	potrestání	تاڑن	potrestání		N;NOM;NEUT;SG;POS
تاڑن	trest	تاڑن	trest		N;INAN;NOM;MASC;SG;POS
تاڑنی	bič	تاڑنی	bič	ADJ	N;INAN;NOM;MASC;SG;POS
تاز	závod	تاز	závod		N;INAN;NOM;MASC;SG;POS
تاز	závody	تاز	závod		N;INAN;NOM;MASC;PL;POS
تاز	race	تاز	race		PROPN;NOM;MASC;SG;POS
تاز	rasa	تاز	rasa		N;NOM;FEM;SG;POS
تاز	běžící	تاز	běžící		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
تاز	běží	تاز	běžet		V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تاز	běh	تاز	běh		N;INAN;NOM;MASC;SG;POS
تاز	běhání	تاز	běhání		N;NOM;NEUT;SG;POS
تاز	utíkat	تاز	utíkat		V;IPFV;POS;NFIN
تاز	napadení	تاز	napadení		N;NOM;NEUT;SG;POS
تاز	útok	تاز	útok		N;INAN;NOM;MASC;SG;POS
تاز	invaze	تاز	invaze		N;NOM;FEM;SG;POS
تازگی	inovaci	تازگی	inovace	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تازگی	inovační	تازگی	inovační	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تازگی	inovaci	تازگی	inovace	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تازگی	inovační	تازگی	inovační	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تازہ	nově	تازہ	nově	ADJ	ADV;POS
