que	att	que	att	PRO	PART
actual	närvarande	actual	närvarande	ADJ	N;NOM;INDF;NEUT;SG
actual	present	actual	present	ADJ	N;NOM;INDF;MASC+FEM;SG
actual	nutid	actual	nutid	ADJ	N;NOM;INDF;MASC+FEM;SG
actual	samtida	actual	samtida	ADJ	N;NOM;INDF;NEUT;SG
actual	idag	actual	idag	ADJ	ADV
actual	de	actual	de	ADJ	PRO;NOM;DEF;PL
actual	den	actual	den	ADJ	PRO;DEF;MASC+FEM;SG
clara	rensa	claro	rensa	ADJ	V;IMP;FIN;ACT
clara	clara	claro	clara	ADJ	PROPN;NOM
dedos	ditt	dedo	du	N	PRO;DEF;NEUT;SG
dedos	din	dedo	du	N	PRO;DEF;MASC+FEM;SG
dedos	dina	dedo	du	N	PRO;DEF;PL
dedos	hennes	dedo	hon	N	PRO;DEF
dedos	henne	dedo	hon	N	PRO;ACC;DEF;MASC+FEM;SG
noutro	annan	noutro	annan	N	ADJ;NOM;INDF;MASC+FEM;SG
noutro	övrig	noutro	övrig	N	ADJ;NOM;INDF;MASC+FEM;SG
noutro	övriga	noutro	övrig	N	ADJ;NOM;PL
noutro	andra	noutro	annan	N	PRO;INDF;PL
noutro	övrigt	noutro	övrigt	N	ADJ;NOM;INDF;NEUT;SG
noutro	annat	noutro	annan	N	PRO;INDF;NEUT;SG
noutro	nånstans	noutro	nånstans	N	ADV
noutro	någonstans	noutro	någonstans	N	ADV
noutro	några	noutro	någon	N	DET;INDF;PL
noutro	vissa	noutro	vissa	N	PRO;INDF;PL
noutro	somliga	noutro	somlig	N	PRO;INDF;PL
listos	klara	listo	klar	V	ADJ;NOM;PL
listos	beredd	listo	beredd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
listos	klar	listo	klar	V	ADJ;NOM;INDF;MASC+FEM;SG
listos	redo	listo	redo	V	N;NOM;INDF;MASC+FEM;SG
listos	färdiga	listo	färdig	V	ADJ;NOM;PL
listos	smarta	listo	smart	V	ADJ;NOM;PL
listos	smart	listo	smar	V	ADJ;NOM;INDF;MASC+FEM;SG
listos	är	listo	vara	V	V;IND;PRS;FIN;ACT
listos	are	listo	are	V	N;NOM;INDF;MASC+FEM;SG
listos	smartare	listo	smart	V	ADJ;NOM;CMPR
cámaras	chambers	cámara	chamber	N	PROPN;NOM
faise	made	faise	made	V	N;NOM;INDF;MASC+FEM;SG
faise	tillverkad	faise	tillverkad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
faise	tillverkade	faise	tillverkad	V	ADJ;NOM;PL;PST;V.PTCP
faise	tillverkat	faise	tillverkad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
faise	gjorda	faise	göra	V	ADJ;NOM;PL;PST;V.PTCP
faise	avklarat	faise	avklara	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
faise	färdig	faise	färdig	V	ADJ;NOM;INDF;MASC+FEM;SG
estivemos	var	estar	var	V	PRO;INDF;MASC+FEM;SG
estivemos	varit	estar	vara	V	V;V.CVB;ACT
estivemos	ha	estar	ha	V	INTJ
vouno	honom	vouno	han	N	PRO;ACC;DEF;MASC+FEM;SG
detalles	de	detalle	de	N	PRO;NOM;DEF;PL
detalles	den	detalle	den	N	PRO;DEF;MASC+FEM;SG
sono	sova	sono	sova	N	V;IMP;FIN;ACT
sono	sov	sono	sov	N	V;IMP;FIN;ACT
cabezas	våra	cabeza	vi	N	PRO;DEF;PL
cabezas	vårat	cabeza	vira	N	PRO;DEF;NEUT;SG
cabezas	vårt	cabeza	vi	N	PRO;DEF;NEUT;SG
virá	come	vir	come	V	N;NOM;INDF;MASC+FEM;SG
virá	hon	vir	hon	V	PRO;NOM;DEF;MASC+FEM;SG
sentín	filt	sentir	filt	V	N;NOM;INDF;MASC+FEM;SG
sentín	var	sentir	var	V	PRO;INDF;MASC+FEM;SG
sentín	feel	sentir	feel	V	N;NOM;INDF;MASC+FEM;SG
sentín	känn	sentir	känna	V	N;NOM;INDF;MASC+FEM;SG
deixas	ni	deixar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
deixas	dig	deixar	du	V	PRO;ACC;DEF;MASC+FEM;SG
deixas	du	deixar	du	V	PRO;NOM;DEF;MASC+FEM;SG
deixas	let	deixar	leta	V	N;NOM;INDF;NEUT;SG
deixas	ledighet	deixar	ledighet	V	N;NOM;INDF;MASC+FEM;SG
pensou	ni	pensar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
pensou	dig	pensar	du	V	PRO;ACC;DEF;MASC+FEM;SG
pensou	du	pensar	du	V	PRO;NOM;DEF;MASC+FEM;SG
pensou	hon	pensar	hon	V	PRO;NOM;DEF;MASC+FEM;SG
xigante	jätte	xigante	jätte	ADJ	N;NOM;INDF;MASC+FEM;SG
mirada	titta	mirada	titta	N	V;IMP;FIN;ACT
chame	call	chame	call	V	N;NOM;INDF;NEUT;SG
chame	samtal	chame	samtal	V	N;NOM;INDF;NEUT;SG
chame	hennes	chame	hon	V	PRO;DEF
chame	her	chame	her	V	N;NOM;INDF;MASC+FEM;SG
chame	henne	chame	hon	V	PRO;ACC;DEF;MASC+FEM;SG
chame	namn	chame	namn	V	N;NOM;INDF;NEUT;SG
chame	name	chame	name	V	N;NOM;INDF;NEUT;SG
chame	hans	chame	han	V	PRO;DEF
inglaterra	england	inglaterra	england	N	PROPN;NOM
outeiro	hill	outeiro	hill	N	PROPN;NOM
quede	vistelse	quedar	vistelse	V	N;NOM;INDF;MASC+FEM;SG
quede	stay	quedar	stay	V	N;NOM;INDF;MASC+FEM;SG
quede	stand	quedar	stand	V	N;NOM;INDF;MASC+FEM;SG
quede	keep	quedar	keep	V	N;NOM;INDF;MASC+FEM;SG
volvas	ni	volva	ni	N	PRO;NOM;DEF;MASC+FEM;SG
volvas	dig	volva	du	N	PRO;ACC;DEF;MASC+FEM;SG
volvas	du	volva	du	N	PRO;NOM;DEF;MASC+FEM;SG
volvas	kommer	volva	komma	N	V;IND;PRS;FIN;ACT
volvas	kom	volva	komma	N	V;IMP;FIN;ACT
volvas	tillbaks	volva	tillbaks	N	ADV
volvas	tillbaka	volva	tillbaka	N	ADV
volvas	bakåt	volva	bakåt	N	ADV
volvas	backa	volva	backa	N	V;IMP;FIN;ACT
volvas	någonsin	volva	någonsin	N	ADV
volvas	igen	volva	igen	N	ADV
volvas	återigen	volva	återigen	N	ADV
axúdame	hjälp	axúdame	hjälp	V	N;NOM;INDF;MASC+FEM;SG
habería	bör	haber	böra	V	V;IND;PRS;FIN;ACT
habería	ska	haber	skola	V	V;IND;PRS;FIN;ACT
habería	där	haber	där	V	ADV
habería	skulle	haber	skola	V	V;IND;PST;FIN;ACT
nalgún	några	nalgún	någon	PROPN	DET;INDF;PL
nalgún	vissa	nalgún	vissa	PROPN	PRO;INDF;PL
nalgún	somliga	nalgún	somlig	PROPN	PRO;INDF;PL
nalgún	nånstans	nalgún	nånstans	PROPN	ADV
nalgún	någonstans	nalgún	någonstans	PROPN	ADV
nalgún	använda	nalgún	använda	PROPN	V;IMP;FIN;ACT
nalgún	använt	nalgún	använda	PROPN	V;V.CVB;ACT
nalgún	begagnad	nalgún	begagnad	PROPN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nalgún	används	nalgún	använda	PROPN	V;IND;PRS;FIN;PASS
nalgún	begagnade	nalgún	begagnad	PROPN	ADJ;NOM;PL;PST;V.PTCP
marca	markera	marca	markera	N	V;IMP;FIN;ACT
políticos	politisk	político	politisk	N	ADJ;NOM;INDF;MASC+FEM;SG
políticos	politiska	político	politisk	N	ADJ;NOM;PL
políticos	politiskt	político	politisk	N	ADJ;NOM;INDF;NEUT;SG
delito	avsluta	delito	avsluta	N	V;IMP;FIN;ACT
valente	valiant	valente	valiant	ADJ	N;NOM;INDF;MASC+FEM;SG
escuro	dunkel	escuro	dunkel	ADJ	N;NOM;INDF;MASC+FEM;SG
perdemos	förlorat	perder	förlora	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
perdemos	förlorad	perder	förlorad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
perdemos	vilse	perder	vilse	V	ADV
perdemos	lost	perder	lost	V	N;NOM;INDF;MASC+FEM;SG
perdemos	förlorade	perder	förlora	V	ADJ;NOM;PL;PST;V.PTCP
perdemos	fröken	perder	fröka	V	N;NOM;DEF;MASC+FEM;SG
perdemos	miss	perder	miss	V	N;NOM;INDF;MASC+FEM;SG
certos	visst	certo	viss	DET	ADJ;NOM;INDF;NEUT;SG
certos	vissa	certo	vissa	DET	PRO;INDF;PL
certos	vissa	certo	vissa	DET	PRO;INDF;PL
certos	somliga	certo	somlig	DET	PRO;INDF;PL
principios	tidig	principio	tidig	N	ADJ;NOM;INDF;MASC+FEM;SG
principios	tidiga	principio	tidig	N	ADJ;NOM;PL
principios	tidigt	principio	tidig	N	ADV
principios	börjar	principio	börja	N	V;IND;PRS;FIN;ACT
charles	charles	charles	charles	N	PROPN;NOM
charles	karl	charles	karl	N	PROPN;NOM
vivía	var	vivir	var	V	PRO;INDF;MASC+FEM;SG
vivía	living	vivir	living	V	N;NOM;INDF;MASC+FEM;SG
vivía	levande	vivir	levande	V	ADJ;NOM;PRS;V.PTCP
vivía	live	vivir	live	V	N;NOM;INDF;NEUT;SG
vivía	levande	vivir	levande	V	ADJ;NOM;PRS;V.PTCP
noxento	smutsig	noxento	smutsig	N	ADJ;NOM;INDF;MASC+FEM;SG
noxento	smutsiga	noxento	smutsig	N	ADJ;NOM;PL
al	bowery	al	bowery	ADJ	PROPN;NOM
al	de	al	de	ADJ	PRO;NOM;DEF;PL
al	den	al	den	ADJ	PRO;DEF;MASC+FEM;SG
reloxo	titta	reloxo	titta	N	V;IMP;FIN;ACT
trouxo	vilka	trouxo	vilken	V	PRO;INDF;PL
trouxo	vem	trouxo	vem	V	PRO;INDF;MASC+FEM;SG
trouxo	who	trouxo	who	V	N;NOM;INDF;NEUT;SG
chegada	anlänt	chegada	anlända	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chegada	framme	chegada	framme	N	ADV
chegada	anlände	chegada	anlände	N	V;IND;PST;FIN;ACT
chegada	de	chegada	de	N	PRO;NOM;DEF;PL
chegada	den	chegada	den	N	PRO;DEF;MASC+FEM;SG
dicirche	ni	dicirchar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
dicirche	dig	dicirchar	du	V	PRO;ACC;DEF;MASC+FEM;SG
dicirche	du	dicirchar	du	V	PRO;NOM;DEF;MASC+FEM;SG
dicirche	tell	dicirchar	tell	V	N;NOM;INDF;NEUT;SG
dicirche	want	dicirchar	want	V	N;NOM;INDF;MASC+FEM;SG
dicirche	say	dicirchar	say	V	N;NOM;INDF;NEUT;SG
bandeira	de	bandeira	de	N	PRO;NOM;DEF;PL
bandeira	den	bandeira	den	N	PRO;DEF;MASC+FEM;SG
sal	ut	sal	ut	N	ADV
sal	ute	sal	ute	N	ADV
sal	hämta	sal	hämta	N	V;IMP;FIN;ACT
sal	skaffa	sal	skaffa	N	V;IMP;FIN;ACT
sal	få	sal	få	N	ADJ;NOM;INDF;PL
murdock	murdock	murdock	murdock	N	PROPN;NOM
hughes	hughes	hughe	hughes	PROPN	PROPN;NOM
sybil	sybil	sybil	sybil	PROPN	N;NOM;INDF;MASC+FEM;SG
sentía	filt	sentía	filt	V	N;NOM;INDF;MASC+FEM;SG
sentía	var	sentía	var	V	PRO;INDF;MASC+FEM;SG
sentía	feel	sentía	feel	V	N;NOM;INDF;MASC+FEM;SG
sentía	känn	sentía	känna	V	N;NOM;INDF;MASC+FEM;SG
sentía	förlåt	sentía	förlåt	V	N;NOM;INDF;NEUT;SG
sentía	ledsen	sentía	leds	V	N;NOM;DEF;MASC+FEM;SG
sentía	vänt	sentía	vända	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
peito	kista	peito	kista	N	PROPN;NOM
peito	hennes	peito	hon	N	PRO;DEF
peito	henne	peito	hon	N	PRO;ACC;DEF;MASC+FEM;SG
guste	som	guste	som	V	CONJ
guste	enjoy	guste	enjoy	V	N;NOM;INDF;NEUT;SG
guste	likes	guste	likes	V	N;NOM;INDF;NEUT;SG
guste	ni	guste	ni	V	PRO;NOM;DEF;MASC+FEM;SG
guste	dig	guste	du	V	PRO;ACC;DEF;MASC+FEM;SG
guste	du	guste	du	V	PRO;NOM;DEF;MASC+FEM;SG
cuba	cuba	cuba	cuba	PROPN	N;NOM;INDF;MASC+FEM;SG
cuba	kuba	cuba	kuba	PROPN	PROPN;NOM
diario	varenda	diario	varenda	N	DET;INDF;SG
diario	varje	diario	varje	N	DET;INDF;SG
diario	dagligen	diario	dagligen	N	ADV
diario	daglig	diario	daglig	N	ADJ;NOM;INDF;MASC+FEM;SG
diario	dagliga	diario	daglig	N	ADJ;NOM;PL
diario	de	diario	de	N	PRO;NOM;DEF;PL
diario	den	diario	den	N	PRO;DEF;MASC+FEM;SG
escenario	där	escenario	där	N	ADV
for	oavsett	ser	oavsett	V	N;NOM;INDF;MASC+FEM;SG
for	code	ser	code	V	N;NOM;INDF;MASC+FEM;SG
for	kod	ser	kod	V	N;NOM;INDF;MASC+FEM;SG
for	för	ser	för	V	ADP
for	var	ser	var	V	PRO;INDF;MASC+FEM;SG
preguntou	frågat	preguntar	fråga	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
preguntou	tillfrågad	preguntar	tillfråga	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preguntou	sagda	preguntar	sagda	V	ADJ;NOM;PL;PST;V.PTCP
preguntou	ask	preguntar	ask	V	N;NOM;INDF;MASC+FEM;SG
preguntou	fråga	preguntar	fråga	V	N;NOM;INDF;MASC+FEM;SG
cae	falls	caer	falla	V	N;NOM;INDF;NEUT;SG
cae	down	caer	do	V	N;NOM;INDF;MASC+FEM;SG
cae	neråt	caer	neråt	V	ADV
cae	nere	caer	nere	V	ADV
cae	nedåt	caer	nedåt	V	ADV
cae	ner	caer	ner	V	ADV
cae	sjunkande	caer	sjunka	V	ADJ;NOM;PRS;V.PTCP
cae	fallande	caer	fallande	V	ADJ;NOM;PRS;V.PTCP
senado	de	senado	de	N	PRO;NOM;DEF;PL
senado	den	senado	den	N	PRO;DEF;MASC+FEM;SG
preocupa	ungefär	preocupo	ungefär	V	ADV
preocupa	verkligen	preocupo	verkligen	V	ADV
preocupa	oroliga	preocupo	orolig	V	ADJ;NOM;PL
preocupa	oroad	preocupo	oroa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preocupa	oroade	preocupo	oroa	V	ADJ;NOM;PL;PST;V.PTCP
preocupa	orolig	preocupo	orolig	V	ADJ;NOM;INDF;MASC+FEM;SG
preocupa	bekymrad	preocupo	bekymrad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preocupa	skötsel	preocupo	skötsel	V	N;NOM;INDF;MASC+FEM;SG
preocupa	omsorg	preocupo	omsorg	V	N;NOM;INDF;MASC+FEM;SG
preocupa	vård	preocupo	vård	V	N;NOM;INDF;MASC+FEM;SG
preocupa	care	preocupo	care	V	N;NOM;INDF;MASC+FEM;SG
preocupa	bekymmer	preocupo	bekymmer	V	N;NOM;INDF;NEUT;SG
preocupa	bekymrad	preocupo	bekymrad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preocupa	berört	preocupo	beröra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
preocupa	berörda	preocupo	berörd	V	ADJ;NOM;PL;PST;V.PTCP
preocupa	berörd	preocupo	berörd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
anterior	att	anterior	att	ADJ	PART
anterior	före	anterior	före	ADJ	ADP
anterior	förut	anterior	förut	ADJ	ADV
anterior	innan	anterior	innan	ADJ	CONJ
anterior	de	anterior	de	ADJ	PRO;NOM;DEF;PL
anterior	den	anterior	den	ADJ	PRO;DEF;MASC+FEM;SG
anterior	föregående	anterior	föregående	ADJ	N;NOM;INDF;NEUT;SG
anterior	tidigare	anterior	tidig	ADJ	ADV;CMPR
anterior	had	anterior	had	ADJ	V;IMP;FIN;ACT
anterior	hadde	anterior	ha	ADJ	V;IND;PST;FIN;ACT
anterior	hade	anterior	ha	ADJ	V;IND;PST;FIN;ACT
anterior	haft	anterior	ha	ADJ	V;V.CVB;ACT
anterior	en	anterior	en	ADJ	NUM;NOM;INDF;MASC+FEM;SG
anterior	ett	anterior	en	ADJ	NUM;NOM;INDF;NEUT;SG
anterior	one	anterior	one	ADJ	N;NOM;INDF;MASC+FEM;SG
mantén	lastrum	manter	lastrum	V	N;NOM;INDF;NEUT;SG
mantén	keep	manter	keep	V	N;NOM;INDF;MASC+FEM;SG
controlar	take	controlar	take	V	N;NOM;INDF;MASC+FEM;SG
controlar	tagning	controlar	tagning	V	N;NOM;INDF;MASC+FEM;SG
controlar	control	controlar	control	V	N;NOM;INDF;MASC+FEM;SG
controlar	kontroll	controlar	kontroll	V	N;NOM;INDF;MASC+FEM;SG
controlar	bestämmande	controlar	bestämmande	V	ADJ;NOM;PRS;V.PTCP
km	miles	km	miles	PROPN	N;NOM;INDF;MASC+FEM;SG
km	mil	km	mil	PROPN	N;NOM;INDF;MASC+FEM;SG
km	kilometer	km	kilomet	PROPN	N;NOM;INDF;MASC+FEM;PL
km	iväg	km	iväg	PROPN	ADV
km	bort	km	bort	PROPN	ADV
km	away	km	away	PROPN	N;NOM;INDF;MASC+FEM;SG
fronteira	de	fronteira	de	N	PRO;NOM;DEF;PL
fronteira	den	fronteira	den	N	PRO;DEF;MASC+FEM;SG
parella	matchar	parella	matcha	N	V;IND;PRS;FIN;ACT
parella	matcha	parella	matcha	N	V;IMP;FIN;ACT
desexa	ni	desexar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
desexa	dig	desexar	du	V	PRO;ACC;DEF;MASC+FEM;SG
desexa	du	desexar	du	V	PRO;NOM;DEF;MASC+FEM;SG
desexa	want	desexar	want	V	N;NOM;INDF;MASC+FEM;SG
desexa	önskemål	desexar	önskemål	V	N;NOM;INDF;NEUT;SG
desexa	önskningar	desexar	önskning	V	N;NOM;INDF;MASC+FEM;PL
desexa	skulle	desexar	skola	V	V;IND;PST;FIN;ACT
desexa	som	desexar	som	V	CONJ
desexa	önskan	desexar	önskan	V	N;NOM;INDF;MASC+FEM;SG
desexa	wish	desexar	wish	V	N;NOM;INDF;MASC+FEM;SG
sucedeu	hänt	suceder	hända	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sucedeu	vad	suceder	vad	V	PRO;INDF;NEUT;SG
sucedeu	var	suceder	var	V	PRO;INDF;MASC+FEM;SG
talento	begåvade	talento	begåva	N	ADJ;NOM;PL;PST;V.PTCP
talento	begåvad	talento	begåvad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
talento	talangfull	talento	talangfull	N	ADJ;NOM;INDF;MASC+FEM;SG
talento	duktiga	talento	duktig	N	ADJ;NOM;PL
antigos	uråldrig	antigo	uråldrig	N	ADJ;NOM;INDF;MASC+FEM;SG
antigos	forntida	antigo	forntida	N	ADJ;NOM
antigos	tidigare	antigo	tidig	N	ADV;CMPR
antigos	gamla	antigo	gammal	N	ADJ;NOM;PL
antigos	gammal	antigo	gammal	N	ADJ;NOM;INDF;MASC+FEM;SG
antigos	gammalt	antigo	gammal	N	ADJ;NOM;INDF;NEUT;SG
sección	här	sección	här	N	ADV
sección	ward	sección	ward	N	PROPN;NOM
xantar	lunch	xantar	lunch	V	N;NOM;INDF;MASC+FEM;SG
xantar	klara	xantar	klar	V	ADJ;NOM;PL
xantar	beredd	xantar	beredd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
xantar	klar	xantar	klar	V	ADJ;NOM;INDF;MASC+FEM;SG
xantar	redo	xantar	redo	V	N;NOM;INDF;MASC+FEM;SG
xantar	färdiga	xantar	färdig	V	ADJ;NOM;PL
xantar	middag	xantar	middag	V	N;NOM;INDF;MASC+FEM;SG
xantar	ha	xantar	ha	V	INTJ
xantar	för	xantar	för	V	ADP
tira	tecknad	tir	tecknad	V	N;NOM;INDF;MASC+FEM;SG
tira	tecknade	tir	teckna	V	ADJ;NOM;PL;PST;V.PTCP
tira	tecknat	tir	teckna	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tira	kast	tir	kast	V	N;NOM;INDF;NEUT;SG
tira	drop	tir	drop	V	N;NOM;INDF;MASC+FEM;SG
tira	droppe	tir	droppe	V	N;NOM;INDF;MASC+FEM;SG
tira	ditt	tir	du	V	PRO;DEF;NEUT;SG
tira	din	tir	du	V	PRO;DEF;MASC+FEM;SG
tira	dina	tir	du	V	PRO;DEF;PL
tira	få	tir	få	V	ADJ;NOM;INDF;PL
tira	get	tir	ge	V	N;NOM;INDF;MASC+FEM;SG
viñeches	här	viñeche	här	V	ADV
viñeches	ni	viñeche	ni	V	PRO;NOM;DEF;MASC+FEM;SG
viñeches	dig	viñeche	du	V	PRO;ACC;DEF;MASC+FEM;SG
viñeches	du	viñeche	du	V	PRO;NOM;DEF;MASC+FEM;SG
viñeches	come	viñeche	come	V	N;NOM;INDF;MASC+FEM;SG
viñeches	ha	viñeche	ha	V	INTJ
casado	gifta	casado	gift	V	ADJ;NOM;PL;PST;V.PTCP
casado	gift	casado	gift	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
casado	ni	casado	ni	V	PRO;NOM;DEF;MASC+FEM;SG
casado	dig	casado	du	V	PRO;ACC;DEF;MASC+FEM;SG
casado	du	casado	du	V	PRO;NOM;DEF;MASC+FEM;SG
viñeron	de	ver	de	V	PRO;NOM;DEF;PL
viñeron	dom	ver	de	V	PRO;NOM;DEF;PL
viñeron	come	ver	come	V	N;NOM;INDF;MASC+FEM;SG
viñeron	ha	ver	ha	V	INTJ
viñeron	här	ver	här	V	ADV
viñeron	igenom	ver	igenom	V	ADP
viñeron	genom	ver	genom	V	ADP
depresión	deprimerad	depresión	deprimerad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
depresión	nedtryckt	depresión	nedtrycka	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
depresión	deprimerade	depresión	deprimerad	N	ADJ;NOM;PL;PST;V.PTCP
medicamentos	drog	medicamento	drog	N	V;IMP;PST;FIN;ACT
científicos	vetenskapsmän	científico	vetenskapsman	ADJ	N;NOM;INDF;MASC+FEM;SG
científicos	forskare	científico	forskare	ADJ	N;NOM;INDF;MASC+FEM;PL
chegaron	got	chegar	got	V	N;NOM;INDF;NEUT;SG
chegaron	de	chegar	de	V	PRO;NOM;DEF;PL
chegaron	dom	chegar	de	V	PRO;NOM;DEF;PL
chegaron	anlänt	chegar	anlända	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chegaron	framme	chegar	framme	V	ADV
chegaron	ha	chegar	ha	V	INTJ
chegaron	uppnådda	chegar	uppnådd	V	ADJ;NOM;PL;PST;V.PTCP
chegaron	nått	chegar	nå	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chegaron	nådd	chegar	nådd	V	N;NOM;INDF;MASC+FEM;SG
ted	ted	ted	ted	PROPN	PROPN;NOM
ted	snacka	ted	snacka	PROPN	V;IMP;FIN;ACT
ted	föredrag	ted	föredrag	PROPN	N;NOM;INDF;NEUT;SG
ted	prat	ted	prat	PROPN	N;NOM;INDF;NEUT;SG
ted	talk	ted	talk	PROPN	N;NOM;INDF;MASC+FEM;SG
ted	prata	ted	prata	PROPN	V;IMP;FIN;ACT
perfectamente	vet	perfectamente	veta	ADV	V;IND;PRS;FIN;ACT
perfectamente	know	perfectamente	know	ADV	N;NOM;INDF;MASC+FEM;SG
perfectamente	veta	perfectamente	veta	ADV	V;IMP;FIN;ACT
perfectamente	allt	perfectamente	all	ADV	PRO;INDF;NEUT;SG
perfectamente	alla	perfectamente	all	ADV	PRO;INDF;PL
perfectamente	höger	perfectamente	höger	ADV	N;NOM;INDF;MASC+FEM;SG
perfectamente	rätt	perfectamente	rätt	ADV	N;NOM;INDF;MASC+FEM;SG
coñecía	know	coñecer	know	V	N;NOM;INDF;MASC+FEM;SG
coñecía	ny	coñecer	ny	V	ADJ;NOM;INDF;MASC+FEM;SG
coñecía	nyhet	coñecer	nyhet	V	N;NOM;INDF;MASC+FEM;SG
coñecía	nya	coñecer	ny	V	ADJ;NOM;PL
coñecía	nytt	coñecer	ny	V	ADJ;NOM;INDF;NEUT;SG
usamos	användning	usar	användning	V	N;NOM;INDF;MASC+FEM;SG
usamos	begagnad	usar	begagnad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
usamos	begagnade	usar	begagnad	V	ADJ;NOM;PL;PST;V.PTCP
cadeira	hämta	cadeira	hämta	N	V;IMP;FIN;ACT
cadeira	skaffa	cadeira	skaffa	N	V;IMP;FIN;ACT
cadeira	få	cadeira	få	N	ADJ;NOM;INDF;PL
notas	noterar	nota	notera	N	V;IND;PRS;FIN;ACT
notas	ni	nota	ni	N	PRO;NOM;DEF;MASC+FEM;SG
notas	dig	nota	du	N	PRO;ACC;DEF;MASC+FEM;SG
notas	du	nota	du	N	PRO;NOM;DEF;MASC+FEM;SG
notas	hans	nota	han	N	PRO;DEF
acadar	få	acadar	få	V	ADJ;NOM;INDF;PL
acadar	get	acadar	ge	V	N;NOM;INDF;MASC+FEM;SG
acadar	för	acadar	för	V	ADP
acadar	räckvidden	acadar	räckvidd	V	N;NOM;DEF;MASC+FEM;SG
acadar	reach	acadar	reach	V	N;NOM;INDF;NEUT;SG
acadar	räckvidd	acadar	räckvidd	V	N;NOM;INDF;MASC+FEM;SG
limpa	städa	limpo	städ	ADJ	V;IMP;FIN;ACT
limpa	rent	limpo	ren	ADJ	ADV
limpa	clean	limpo	clea	ADJ	N;NOM;INDF;MASC+FEM;SG
limpa	torka	limpo	torka	ADJ	V;IMP;FIN;ACT
limpa	städare	limpo	stad	ADJ	N;NOM;INDF;MASC+FEM;PL
funcionar	arbete	funcionar	arbete	V	N;NOM;INDF;NEUT;SG
funcionar	work	funcionar	work	V	N;NOM;INDF;MASC+FEM;SG
funcionar	fungerande	funcionar	fungerande	V	ADJ;NOM;PRS;V.PTCP
funcionar	ut	funcionar	ut	V	ADV
funcionar	out	funcionar	out	V	N;NOM;INDF;MASC+FEM;SG
funcionar	ute	funcionar	ute	V	ADV
existencia	existera	existencia	existera	N	V;IMP;FIN;ACT
oxalá	önskan	oxal	önskan	V	N;NOM;INDF;MASC+FEM;SG
oxalá	wish	oxal	wish	V	N;NOM;INDF;MASC+FEM;SG
oxalá	bara	oxal	bara	V	ADV
oxalá	enbart	oxal	enbart	V	ADV
oxalá	endast	oxal	endast	V	ADV
vaiamos	let	vaiar	leta	V	N;NOM;INDF;NEUT;SG
vaiamos	få	vaiar	få	V	ADJ;NOM;INDF;PL
vaiamos	get	vaiar	ge	V	N;NOM;INDF;MASC+FEM;SG
acaso	case	acaso	case	ADV	N;NOM;INDF;MASC+FEM;SG
acaso	fodral	acaso	fodral	ADV	N;NOM;INDF;NEUT;SG
acaso	fallet	acaso	fall	ADV	N;NOM;DEF;NEUT;SG
acaso	fall	acaso	fall	ADV	N;NOM;INDF;NEUT;SG
acaso	ni	acaso	ni	ADV	PRO;NOM;DEF;MASC+FEM;SG
acaso	dig	acaso	du	ADV	PRO;ACC;DEF;MASC+FEM;SG
acaso	du	acaso	du	ADV	PRO;NOM;DEF;MASC+FEM;SG
acaso	några	acaso	någon	ADV	DET;INDF;PL
acaso	vissa	acaso	vissa	ADV	PRO;INDF;PL
acaso	somliga	acaso	somlig	ADV	PRO;INDF;PL
acaso	don	acaso	don	ADV	N;NOM;INDF;MASC+FEM;SG
