din	from	din	from	ADP;ACC	
stradă	street	stradă	street	N;INDF;FEM;SG	
stradă	ulica	stradă	ulica	N;INDF;FEM;SG	N;NOM;FEM;SG
stradă	ulicy	stradă	ulica	N;INDF;FEM;SG	N;DAT;FEM;SG
văzută	widział	văzut	widzieć	ADJ;INDF;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
văzută	widziane	văzut	widzieć	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
văzută	widziany	văzut	widzieć	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
sârbi	serbski	sârb	serbski	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
fată	dziewczyna	fată	dziewczyna	N;INDF;FEM;SG	N;NOM;FEM;SG
fată	dziewczyny	fată	dziewczyna	N;INDF;FEM;SG	N;NOM;FEM;PL
fată	dziewczynka	fată	dziewczynka	N;INDF;FEM;SG	N;NOM;FEM;SG
fată	dziewczyno	fată	dziewczyna	N;INDF;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
activi	aktywne	activ	aktywny	ADJ;INDF;MASC;PL	ADJ;NOM;NEUT;SG
activi	aktywna	activ	aktywny	ADJ;INDF;MASC;PL	ADJ;NOM;FEM;SG
activi	aktywny	activ	aktywny	ADJ;INDF;MASC;PL	ADJ;NOM;MASC;SG
activi	czynne	activ	czynny	ADJ;INDF;MASC;PL	ADJ;NOM;NEUT;SG
doresc	życzymy	dori	życzyć	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
doresc	życzy	dori	życzyć	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
doresc	życzenie	dori	życzenie	V;IND;PL;3;PRS;FIN	N;NOM;NEUT;SG
doresc	życzę	dori	życzyć	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
funcțiile	funkcji	funcție	funkcja	N;DEF;FEM;PL	N;GEN;FEM;SG
funcțiile	funkcje	funcție	funkcja	N;DEF;FEM;PL	N;NOM;FEM;PL
intra	wejdź	intra	wejść	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;SG;2;FIN;ACT
intra	enter	intra	enter	V;IND;SG;3;IPFV;FIN	
minas	minas	minas	minas	N;INDF;MASC;SG	
membră	członka	membră	członek	N;INDF;FEM;SG	N;ACC;MASC;SG
membră	członkowskie	membră	członkowski	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
membră	członkiem	membră	członek	N;INDF;FEM;SG	N;INS;MASC;SG
membră	członek	membră	członek	N;INDF;FEM;SG	N;NOM;MASC;SG
secundar	wtórne	secundar	wtórny	ADJ;INDF;MASC;SG	
frederick	frederick	frederick	frederick	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
aplicații	zastosowania	aplicație	zastosowanie	N;INDF;FEM;PL	N;GEN;NEUT;SG
aplicații	podania	aplicație	podać	N;INDF;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
aplicații	aplikacji	aplicație	aplikacja	N;INDF;FEM;PL	N;GEN;FEM;SG
dezvoltă	rozwija	dezvolta	rozwijać	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
licență	licencja	licență	licencja	N;INDF;FEM;SG	N;NOM;FEM;SG
licență	licencje	licență	licencja	N;INDF;FEM;SG	N;NOM;FEM;PL
licență	licencji	licență	licencja	N;INDF;FEM;SG	N;GEN;FEM;SG
licență	licencja	licență	licencja	N;INDF;FEM;SG	N;NOM;FEM;SG
licență	licencji	licență	licencja	N;INDF;FEM;SG	N;GEN;FEM;SG
licență	licencje	licență	licencja	N;INDF;FEM;SG	N;NOM;FEM;PL
facebook	facebook	facebook	facebook	N;INDF;MASC;SG	
puterile	uprawnienia	putere	uprawnić	N;DEF;FEM;PL	N;NOM;NEUT;PL
puterile	moce	putere	moc	N;DEF;FEM;PL	N;NOM;FEM;PL
puterile	uprawnień	putere	uprawnienie	N;DEF;FEM;PL	N;GEN;NEUT;PL
puterile	powers	putere	powers	N;DEF;FEM;PL	
puterile	kompetencje	putere	kompetencja	N;DEF;FEM;PL	N;NOM;FEM;PL
comerț	trade	comerț	trady	N;INDF;MASC;SG	
importanța	znaczenie	importanță	znaczenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
componentă	element	componentă	element	N;INDF;FEM;SG	N;NOM;MASC;SG
componentă	komponent	componentă	komponent	N;INDF;FEM;SG	N;NOM;MASC;SG
componentă	składnik	componentă	składnik	N;INDF;FEM;SG	N;NOM;MASC;SG
inițiat	wszczęła	inițiat	wszcząć	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
copilărie	dzieciństwa	copilărie	dzieciństwo	N;INDF;FEM;SG	N;GEN;NEUT;SG
copilărie	dzieciństwo	copilărie	dzieciństwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
copilărie	dzieciństwie	copilărie	dzieciństwo	N;INDF;FEM;SG	N;DAT;NEUT;SG
long	długa	long	długi		ADJ;NOM;FEM;SG
long	długo	long	długo		ADV
long	długie	long	długi		ADJ;NOM;NEUT;SG
spiritul	duchu	spirit	duch	N;DEF;MASC;SG	N;ACC;MASC;SG
spiritul	ducha	spirit	duch	N;DEF;MASC;SG	
spiritul	duch	spirit	duch	N;DEF;MASC;SG	N;NOM;MASC;SG
spiritul	spirit	spirit	spirit	N;DEF;MASC;SG	
moștenitor	dziedzic	moștenitor	dziedzica	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
secțiune	sekcję	secțiune	sekcja	N;INDF;FEM;SG	N;ACC;FEM;SG
secțiune	sekcji	secțiune	sekcja	N;INDF;FEM;SG	N;GEN;FEM;SG
secțiune	dział	secțiune	dziać	N;INDF;FEM;SG	N;NOM;MASC;SG
secțiune	sekcja	secțiune	sekcja	N;INDF;FEM;SG	N;NOM;FEM;SG
urgență	nagł	urgență	nagł	N;INDF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
urgență	awaryjne	urgență	awaryjny	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
memorie	pamięć	memorie	pamięć	N;INDF;FEM;SG	N;NOM;FEM;SG
memorie	wspomnienia	memorie	wspomnienie	N;INDF;FEM;SG	N;NOM;NEUT;PL
memorie	wspomnienie	memorie	wspomnienie	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS;V.MSDR
memorie	pamięci	memorie	pamięć	N;INDF;FEM;SG	
lewis	lewis	lewis	lewis	PROPN	
lewis	lewisa	lewis	lewis	PROPN	
josef	josef	josef	joskof	PROPN	PROPN;NOM;MASC;SG
josef	józef	josef	józef	PROPN	PROPN;NOM;MASC;SG
difuzat	transmisje	difuza	transmisja	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
difuzat	transmisja	difuza	transmisja	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
difuzat	nadawanie	difuza	nadawać	ADJ;INDF;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
difuzat	transmisji	difuza	transmisja	ADJ;INDF;MASC;SG	N;GEN;FEM;SG
parlamentare	parlamentarnej	parlamentar	parlamentarny	ADJ;INDF;FEM;PL	ADJ;GEN;FEM;SG
parlamentare	parlamentarne	parlamentar	parlamentarny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
earth	earth	earth	earth	N	
clase	klas	clasă	klasa	N;INDF;FEM;PL	
clase	klasy	clasă	klasa	N;INDF;FEM;PL	N;GEN;FEM;SG
schleswig	schleswig	schleswig	schleswig	PROPN	
ain	ain	ain	ain		PROPN;NOM;MASC;SG
siria	syria	sirie	syria	N;DEF;FEM;SG	N;NOM;FEM;SG
siria	syrii	sirie	syria	N;DEF;FEM;SG	PROPN;GEN;FEM;SG
prusiei	prusy	prusie	prusy	PROPN;DEF;FEM;SG	
senior	starszy	senior	stary	N;INDF;MASC;SG	ADJ;NOM;CMPR;MASC;SG
distribuție	dystrybucji	distribuție	dystrybucja	N;INDF;FEM;SG	N;GEN;FEM;SG
distribuție	dystrybucja	distribuție	dystrybucja	N;INDF;FEM;SG	N;NOM;FEM;SG
distribuție	rozkład	distribuție	rozkład	N;INDF;FEM;SG	N;NOM;MASC;SG
rose	rose	rosă	rós	PROPN	
rose	róża	rosă	róża	PROPN	
schimbare	zmiana	schimbare	zmiana	N;INDF;FEM;SG	N;NOM;FEM;SG
schimbare	zmiany	schimbare	zmiana	N;INDF;FEM;SG	N;ACC;FEM;PL
schimbare	zmienić	schimbare	zmienić	N;INDF;FEM;SG	V;PFV;NFIN;ACT
schimbare	zmień	schimbare	zmień	N;INDF;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
evreu	żydowskie	evreu	żydowski	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
evreu	żydowska	evreu	żydowski	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
evreu	żydzi	evreu	żydzić	N;INDF;MASC;SG	N;NOM;MASC;PL
evreu	żydowski	evreu	żydowski	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
entertainment	entertainment	entertainment	entertainment	N;INDF;MASC;SG	
entertainment	rozrywki	entertainment	rozrywka	N;INDF;MASC;SG	
câștigătoare	wygraną	câștigător	wygrana	ADJ;INDF;FEM	N;ACC;FEM;SG
câștigătoare	wygrywa	câștigător	wygrywać	ADJ;INDF;FEM	V;IPFV;IND;SG;3;PRS;FIN;ACT
câștigătoare	wygrana	câștigător	wygrać	ADJ;INDF;FEM	N;NOM;FEM;SG
câștigătoare	wygrywają	câștigător	wygrywać	ADJ;INDF;FEM	V;IPFV;IND;PL;3;PRS;FIN;ACT
stabilirea	ustanowienie	stabilire	ustanowienie	N;DEF;FEM;SG	N;NOM;NEUT;SG
imperiale	cesarska	imperial	cesarski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
imperiale	imperial	imperial	imperial	ADJ;INDF;FEM;PL	
justiție	sprawiedliwości	justiție	sprawiedliwość	N;INDF;FEM;SG	N;GEN;FEM;SG
justiție	sprawiedliwość	justiție	sprawiedliwość	N;INDF;FEM;SG	N;NOM;FEM;SG
orchestră	orkiestrę	orchestră	orkiestra	N;INDF;FEM;SG	N;ACC;FEM;SG
orchestră	orkiestra	orchestră	orkiestra	N;INDF;FEM;SG	N;NOM;FEM;SG
orchestră	orkiestry	orchestră	orkiestra	N;INDF;FEM;SG	N;GEN;FEM;SG
mulțime	tłumy	mulțime	tłum	N;INDF;FEM;SG	N;NOM;MASC;PL
mulțime	tłum	mulțime	tłum	N;INDF;FEM;SG	N;NOM;MASC;SG
ocazie	okazja	ocazie	okazja	N;INDF;FEM;SG	N;NOM;FEM;SG
ocazie	możliwość	ocazie	możliwość	N;INDF;FEM;SG	N;ACC;FEM;SG
ocazie	okazje	ocazie	okazjy	N;INDF;FEM;SG	N;NOM;FEM;PL
ocazie	okazja	ocazie	okazja	N;INDF;FEM;SG	N;NOM;FEM;SG
albania	albania	albania	albania	PROPN	N;NOM;FEM;SG
albania	albanii	albania	albania	PROPN	
calculator	komputery	calculator	komputer	N;INDF;MASC;SG	N;NOM;MASC;PL
vertical	pionowo	vertical	pionowo	ADJ;INDF;MASC;SG	ADV
vertical	pionowo	vertical	pionowo	ADJ;INDF;MASC;SG	ADV
tehnica	techniki	tehnică	technika	N;DEF;FEM;SG	N;ACC;FEM;SG
tehnica	technika	tehnică	technika	N;DEF;FEM;SG	N;NOM;FEM;SG
alege	wybierz	alege	wybrać		V;PFV;IMP;SG;2;FIN;ACT
alege	wybierz	alege	wybrać		V;PFV;IMP;SG;2;FIN;ACT
credința	wierze	credință	wierzyć	N;DEF;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
credința	faith	credință	faith	N;DEF;FEM;SG	
credința	wiara	credință	wiara	N;DEF;FEM;SG	N;NOM;FEM;SG
credința	wiary	credință	wiara	N;DEF;FEM;SG	N;GEN;FEM;SG
credința	wiarę	credință	wiara	N;DEF;FEM;SG	N;ACC;FEM;SG
credința	wiara	credință	wiara	N;DEF;FEM;SG	N;NOM;FEM;SG
credința	wierzenia	credință	wierzyć	N;DEF;FEM;SG	N;NOM;NEUT;PL
știri	news	știre	news	N;INDF;FEM;PL	
brad	brada	brad	brada	N;INDF;MASC;SG	
brad	brad	brad	brad	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
operațiunea	funkcjonowanie	operațiune	funkcjonowanie	N;DEF;FEM;SG	N;NOM;NEUT;SG
operațiunea	operacja	operațiune	operacja	N;DEF;FEM;SG	N;NOM;FEM;SG
operațiunea	działanie	operațiune	działać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
operațiunea	operacje	operațiune	operacja	N;DEF;FEM;SG	N;NOM;FEM;PL
jucătorul	player	jucător	player	N;DEF;MASC;SG	
jucătorul	gracz	jucător	gracz	N;DEF;MASC;SG	N;NOM;MASC;SG
jucătorul	zawodnik	jucător	zawodnik	N;DEF;MASC;SG	N;NOM;MASC;SG
jucătorul	gracza	jucător	gracza	N;DEF;MASC;SG	N;ACC;MASC;SG
jucătorul	odtwarzacz	jucător	odtwarzacz	N;DEF;MASC;SG	N;NOM;MASC;SG
multiple	wielokrotne	multiplu	wielokrotny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
multiple	wiele	multiplu	wiele	ADJ;INDF;FEM;PL	DET;ACC;MASC;PL
multiple	wielu	multiplu	wiele	ADJ;INDF;FEM;PL	DET;ACC;MASC;PL
stefan	stefana	stefan	stefany	PROPN	
stefan	stefan	stefan	stefan	PROPN	PROPN;NOM;MASC;SG
stefan	stefanie	stefan	stefan	PROPN	
grea	heavy	greu	heav	ADJ;INDF;FEM;SG	
grea	ciężkie	greu	ciężki	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
grea	ciężki	greu	ciężki	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
grea	ciężka	greu	ciężka	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
ian	ian	ian	ian		PROPN;NOM;MASC;SG
ian	ian	ian	ian		PROPN;NOM;MASC;SG
aude	aude	auzi	audy	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
libertate	swoboda	libertate	swoboda	N;INDF;FEM;SG	N;NOM;FEM;SG
libertate	freedom	libertate	freed	N;INDF;FEM;SG	
libertate	wolność	libertate	wolność	N;INDF;FEM;SG	N;NOM;FEM;SG
libertate	wolności	libertate	wolność	N;INDF;FEM;SG	N;GEN;FEM;SG
libertate	wolność	libertate	wolność	N;INDF;FEM;SG	N;NOM;FEM;SG
libertate	wolności	libertate	wolność	N;INDF;FEM;SG	N;GEN;FEM;SG
libertate	liberty	libertate	liberta	N;INDF;FEM;SG	
premier	premier	premier	premier	N;INDF;MASC;SG	
premier	premierze	premier	premierz	N;INDF;MASC;SG	
anca	anca	anca	anca	PROPN	
meuse	meuse	meu	meus	N;INDF;FEM;SG	
vienne	vienne	viannă	vienny	PROPN	ADJ;NOM;MASC;SG
gustav	gustav	gustav	gustav	PROPN	PROPN;NOM;MASC;SG
aspectul	wygląd	aspect	wygląd	N;DEF;MASC;SG	N;NOM;MASC;SG
aspectul	wystąpienie	aspect	wystąpienie	N;DEF;MASC;SG	N;NOM;NEUT;SG
belgrad	belgradzie	belgrad	belgrad	N;INDF;MASC;SG	PROPN;DAT;MASC;SG
bărbat	męskie	bărbat	męski	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bărbat	męska	bărbat	męski	N;INDF;MASC;SG	
bărbat	męski	bărbat	męski	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
bărbat	man	bărbat	mana	N;INDF;MASC;SG	
sticlă	szkła	sticlă	szkło	N;INDF;FEM;SG	N;NOM;NEUT;SG
sticlă	szklanka	sticlă	szklanka	N;INDF;FEM;SG	N;NOM;FEM;SG
sticlă	szkło	sticlă	szkło	N;INDF;FEM;SG	N;NOM;NEUT;SG
sticlă	szklana	sticlă	szklany	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
sticlă	butelka	sticlă	butelka	N;INDF;FEM;SG	N;NOM;FEM;SG
sticlă	butelkę	sticlă	butelka	N;INDF;FEM;SG	N;ACC;FEM;SG
sticlă	butelki	sticlă	butelka	N;INDF;FEM;SG	N;ACC;FEM;PL
carlo	karol	carlo	karol	PROPN	PROPN;NOM;MASC;SG
carlo	carlo	carlo	carlo	PROPN	
maximilian	maximilian	maximilian	maximilianin	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
calabria	calabria	calabrie	calabria	PROPN	N;NOM;FEM;SG
materialul	surowiec	material	surowiec	N;DEF;MASC;SG	N;NOM;MASC;SG
materialul	tworzywo	material	tworzywo	N;DEF;MASC;SG	N;NOM;NEUT;SG
materialul	materiał	material	materiał	N;DEF;MASC;SG	N;NOM;MASC;SG
materialul	materiały	material	materiał	N;DEF;MASC;SG	N;NOM;MASC;PL
lățime	szerokość	lățime	szerokość	N;INDF;FEM;SG	N;NOM;FEM;SG
lățime	szerokości	lățime	szerokość	N;INDF;FEM;SG	N;GEN;FEM;SG
mobile	mobile	mobil	mobil	N;INDF;FEM;PL	
mobile	mobilnej	mobil	mobilny	N;INDF;FEM;PL	ADJ;GEN;FEM;SG
mobile	mobilne	mobil	mobilny	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG
mobile	komórka	mobil	komórka	N;INDF;FEM;PL	N;NOM;FEM;SG
tvr	tvr	tvr	tvr	N	
distrugerea	niszczenie	distrugere	niszczenie	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
distrugerea	zniszczenia	distrugere	zniszczyć	N;DEF;FEM;SG	N;NOM;NEUT;SG
distrugerea	zniszczenie	distrugere	zniszczyć	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
distrugerea	niszczenie	distrugere	niszczenie	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
schimbul	giełda	schimb	giełda	N;DEF;MASC;SG	N;NOM;FEM;SG
schimbul	wymiany	schimb	wymiana	N;DEF;MASC;SG	
schimbul	wymiana	schimb	wymianać	N;DEF;MASC;SG	N;NOM;FEM;SG
grădina	ogrodu	grădină	ogród	N;DEF;FEM;SG	N;GEN;MASC;SG
grădina	ogród	grădină	ogród	N;DEF;FEM;SG	N;NOM;MASC;SG
grădina	ogródek	grădină	ogródek	N;DEF;FEM;SG	N;NOM;MASC;SG
grădina	ogrodzie	grădină	ogród	N;DEF;FEM;SG	N;DAT;MASC;SG
universul	wszechświecie	univers	wszechświecie	N;DEF;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
universul	wszechświat	univers	wszechświat	N;DEF;MASC;SG	N;NOM;MASC;SG
universul	wszechświata	univers	wszechświatać	N;DEF;MASC;SG	N;GEN;MASC;SG
hotin	chocim	hotin	chocić	N;INDF;MASC;SG	
socialiste	socjalistyczna	socialist	socjalistyczny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
socialiste	socjalistycznej	socialist	socjalistyczny	ADJ;INDF;FEM;PL	ADJ;GEN;FEM;SG
festivalului	festival	festival	festival	N;DEF;MASC;SG	
festivalului	festiwalu	festival	festiwal	N;DEF;MASC;SG	N;GEN;MASC;SG
festivalului	festiwal	festival	festiwal	N;DEF;MASC;SG	N;NOM;MASC;SG
festivalului	święto	festival	święto	N;DEF;MASC;SG	N;NOM;NEUT;SG
temperatură	temperatura	temperatură	temperatura	N;INDF;FEM;SG	N;NOM;FEM;SG
temperatură	temperatury	temperatură	temperatura	N;INDF;FEM;SG	N;GEN;FEM;SG
nato	nato	nato	nato	N	
tradiție	tradycję	tradiție	tradycja	N;INDF;FEM;SG	N;ACC;FEM;SG
tradiție	tradycja	tradiție	tradycja	N;INDF;FEM;SG	N;NOM;FEM;SG
tradiție	tradycji	tradiție	tradycja	N;INDF;FEM;SG	N;GEN;FEM;SG
tradiție	tradycje	tradiție	tradycja	N;INDF;FEM;SG	N;NOM;FEM;PL
interpretarea	interpretacja	interpretare	interpretacja	N;DEF;FEM;SG	N;NOM;FEM;SG
interpretarea	interpretację	interpretare	interpretacja	N;DEF;FEM;SG	N;ACC;FEM;SG
interpretarea	interpretacji	interpretare	interpretacja	N;DEF;FEM;SG	N;GEN;FEM;SG
interpretarea	interpretacji	interpretare	interpretacja	N;DEF;FEM;SG	N;GEN;FEM;SG
interpretarea	interpretacja	interpretare	interpretacja	N;DEF;FEM;SG	N;NOM;FEM;SG
industrial	przemysł	industrial	przemysł	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
industrial	przemysłowych	industrial	przemysłowy	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
biroul	prezydium	birou	prezydium	N;DEF;MASC;SG	N;NOM;NEUT;SG
biroul	biuro	birou	biuro	N;DEF;MASC;SG	
biroul	biura	birou	biuro	N;DEF;MASC;SG	N;NOM;NEUT;SG
biroul	biuro	birou	biuro	N;DEF;MASC;SG	
biroul	biurowe	birou	biurowy	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
biroul	urząd	birou	urząd	N;DEF;MASC;SG	N;NOM;MASC;SG
executiv	executive	executiv	executiv	ADJ;INDF;MASC;SG	
antică	antyk	antic	antyk	ADJ;INDF;FEM;SG	
antică	antyki	antic	antyka	ADJ;INDF;FEM;SG	N;NOM;MASC;PL
antică	starożytny	antic	starożytny	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
antică	starożytnych	antic	starożytny	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
antică	starożytni	antic	starożytnia	ADJ;INDF;FEM;SG	N;NOM;MASC;PL
antică	starożytna	antic	starożytny	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
antică	starożytne	antic	starożytny	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
mesajul	komunikat	mesaj	komunikat	N;DEF;MASC;SG	N;NOM;MASC;SG
mesajul	wiadomość	mesaj	wiadomość	N;DEF;MASC;SG	N;NOM;FEM;SG
mesajul	wiadomości	mesaj	wiadomość	N;DEF;MASC;SG	N;ACC;FEM;PL
exprimă	wyraża	exprima	wyrażać	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
exprimă	ekspres	exprima	ekspres	V;IND;SG;3;PST;FIN	
exprimă	express	exprima	express	V;IND;SG;3;PST;FIN	
exprimă	ekspresowe	exprima	ekspresowy	V;IND;SG;3;PST;FIN	
șters	usunięto	șters	usunąć	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
stan	stan	stan	stan	PROPN	N;NOM;MASC;SG
stan	stana	stan	stan	PROPN	
victime	ofiar	victimă	ofiara	N;INDF;FEM;PL	
victime	ofiar	victimă	ofiara	N;INDF;FEM;PL	
pretutindeni	wszędzie	pretutinden	wszędzie	ADJ;INDF;MASC;PL	ADV
pretutindeni	wszedzie	pretutinden	wszedzie	ADJ;INDF;MASC;PL	
scrierile	pisma	scriere	pismo	N;DEF;FEM;PL	N;NOM;NEUT;SG
way	way	way	wy	N;INDF;MASC;SG	
way	sposób	way	sposób	N;INDF;MASC;SG	V;IND;PRS;FIN
mass	mass	mass	massy	N	
mort	martwa	mort	martwy	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
mort	martwe	mort	martwy	ADJ;INDF;MASC;SG	
mort	dead	mort	dead	ADJ;INDF;MASC;SG	
palestina	palestyny	palestina	palestyna	N;DEF;FEM;SG	N;GEN;FEM;SG
vreodată	ever	vreodată	ever	ADV	
asemănător	podobni	asemănător	podobnie	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
capital	stolicy	capital	stolica	N;INDF;MASC;SG	
capital	capital	capital	capital	N;INDF;MASC;SG	
fondatorul	założyciel	fondator	założyciel	N;DEF;MASC;SG	N;NOM;MASC;SG
atlantic	atlantyku	atlantic	atlantyk	ADV	N;GEN;MASC;SG
atlantic	atlantic	atlantic	atlantic	ADV	
atlantic	atlantyk	atlantic	atlantyk	ADV	
atlantic	atlantycki	atlantic	atlantycki	ADV	ADJ;NOM;MASC;SG
atacuri	atakuje	atac	atakować	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
atacuri	napaści	atac	napaść	N;INDF;FEM;PL	
dovadă	dowód	dovadă	dowód	N;INDF;FEM;SG	N;ACC;MASC;SG
dovadă	dowody	dovadă	dowód	N;INDF;FEM;SG	N;NOM;MASC;PL
dovadă	dowód	dovadă	dowód	N;INDF;FEM;SG	N;ACC;MASC;SG
dovadă	dowody	dovadă	dowód	N;INDF;FEM;SG	N;NOM;MASC;PL
gabriela	gabriela	gabrielă	gabriel	N;DEF;FEM;SG	N;NOM;FEM;SG
sovietici	sowieci	sovietic	sowiecić	ADJ;INDF;MASC;PL	N;NOM;MASC;PL
sovietici	sowiecki	sovietic	sowiecki	ADJ;INDF;MASC;PL	ADJ;NOM;MASC;SG
sovietici	radziecki	sovietic	radziecki	ADJ;INDF;MASC;PL	ADJ;NOM;MASC;SG
pnl	pnl	pnl	pno	N	
georgescu	georgescu	georgescu	georgesca	PROPN	
amsterdam	amsterdam	amsterda	amsterdam	PROPN	N;NOM;MASC;SG
complexe	kompleksy	complex	kompleks	ADJ;INDF;FEM;PL	N;NOM;MASC;PL
complexe	złożone	complex	złożyć	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
complexe	złożona	complex	złożyć	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
complexe	złożony	complex	złożyć	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
complexe	kompleks	complex	kompleks	ADJ;INDF;FEM;PL	N;ACC;MASC;SG
complexe	skomplikowane	complex	skomplikować	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
respins	oddalenie	respinge	oddalić	ADJ;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
respins	odrzucono	respinge	odrzucić	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
documentare	dokument	documentare	dokument	N;INDF;FEM;PL	N;ACC;MASC;SG
documentare	dokumentalne	documentare	dokumentalny	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG
canadian	kanady	canadian	kanada	ADJ;INDF;MASC;SG	
explică	wyjaśnij	explica	wyjaśnić	V;IND;SG;3;PST;FIN	V;PFV;IMP;SG;2;FIN;ACT
explică	wyjaśnia	explica	wyjaśniać	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
explică	tłumaczy	explica	tłumaczyć	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
poitou	poitou	poitou	poito	N;INDF;MASC;SG	
humanitas	humanitas	humanitas	humanitas	N;INDF;MASC;SG	
suplimentare	dodatkowa	suplimentar	dodatkowy	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
suplimentare	dodatkowe	suplimentar	dodatkowy	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
suplimentare	dodatkowy	suplimentar	dodatkowy	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
fenomen	zjawiska	fenomen	zjawisko	N;INDF;MASC;SG	N;NOM;NEUT;PL
fenomen	zjawisk	fenomen	zjawisko	N;INDF;MASC;SG	N;GEN;NEUT;PL
fenomen	zjawiska	fenomen	zjawisko	N;INDF;MASC;SG	N;NOM;NEUT;PL
coroana	koronę	coroană	korona	N;DEF;FEM;SG	N;ACC;FEM;SG
coroana	crown	coroană	crowny	N;DEF;FEM;SG	
