evans	evans	evans	evans		PROPN;NOM;MASC;SG
átjáró	einfahrt	átjáró	einfahren	N;NOM;SG	ADJ
átjáró	gateway	átjáró	gateway	N;NOM;SG	PROPN;NOM;SG
átjáró	durchgang	átjáró	durchgang	N;NOM;SG	
átjáró	überfahrt	átjáró	überfahren	N;NOM;SG	ADJ;V.PTCP
átjáró	durchfahrt	átjáró	durchfahren	N;NOM;SG	ADJ
átjáró	passage	átjáró	passage	N;NOM;SG	
leslie	leslie	lesl	leslie		PROPN;SG
pusztító	zerstörerische	pusztító	zerstörerisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
pusztító	verheerende	pusztító	verheerend	ADJ;NOM;SG	ADJ;NOM;FEM;PL
pusztító	verheerenden	pusztító	verheerend	ADJ;NOM;SG	V;FIN
pusztító	zerstörer	pusztító	zerstörer	ADJ;NOM;SG	
bolygók	planeten	bolygó	planen	N;NOM;PL	V;IND;PL;3;FIN
pearl	pearl	pearl	pearl		PROPN;NOM;SG
pearl	perlen	pearl	perlen		ADJ
átdolgozott	überarbeitete	átdolgozott	überarbeitet		ADJ;NOM;FEM;SG
átdolgozott	überarbeitet	átdolgozott	überarbeiten		V;V.PTCP
átdolgozott	revidiert	átdolgozott	revidieren		V;V.PTCP
rétegek	schichten	réteg	schicht	N;NOM;PL	V;NFIN
rétegek	lagen	réteg	liegen	N;NOM;PL	V;IND;PL;3;PST;FIN
rétegek	layer	réteg	layer	N;NOM;PL	PROPN
rétegek	ebenen	réteg	eben	N;NOM;PL	
rétegek	schichten	réteg	schicht	N;NOM;PL	V;NFIN
álma	dream	álma	dream	N;NOM;SG	
álma	träume	álma	träumen	N;NOM;SG	ADJ;NOM
álma	traum	álma	traum	N;NOM;SG	ADJ
álma	träumen	álma	träumen	N;NOM;SG	V;NFIN
postás	postbote	postás	postbote	N;NOM;SG	;SG
postás	briefträger	postás	briefträger	N;NOM;SG	ADJ
romantika	romantisches	romantika	romantisch	N;NOM;SG	ADJ;NOM;NEUT;SG
romantika	romantik	romantika	romantik	N;NOM;SG	PROPN
romantika	romanze	romantika	romanz	N;NOM;SG	ADJ
feldolgozó	verarbeiter	feldolgozó	verarbeiter	ADJ;NOM;SG	
feldolgozó	prozessoren	feldolgozó	prozessor	ADJ;NOM;SG	N;NOM;PL
feldolgozó	prozessor	feldolgozó	prozessor	ADJ;NOM;SG	PROPN
elena	elena	elena	elena		PROPN;NOM;SG
elektron	elektron	elektron	elektron	N;NOM;SG	PROPN
elektron	elektronen	elektron	elektron	N;NOM;SG	
konferencián	konferenzraum	konferencia	konferenzraum	N;ON+ESS;SG	ADJ
konferencián	konferenz	konferencia	konferenz	N;ON+ESS;SG	ADJ
konferencián	konferenzen	konferencia	konferenzen	N;ON+ESS;SG	V;NFIN
telek	grundstück	tél	grundstücken	N;NOM;SG	
telek	land	tél	land	N;NOM;SG	
telek	grundstücke	tél	grundstück	N;NOM;SG	ADJ;NOM;PL
sűrűsége	bevölkerungsdichte	sűrűség	bevölkerungsdichte	N;NOM;SG	ADJ;NOM;FEM;SG
sűrűsége	dichte	sűrűség	dicht	N;NOM;SG	ADJ;NOM;SG
singer	sängerin	singer	sängerin		ADJ
singer	singer	singer	singer		PROPN;SG
singer	sänger	singer	sang		ADJ
lejárt	verstrichen	lejárt	verstrechen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
lejárt	abgelaufene	lejárt	abgelaufen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG
lejárt	abgelaufenen	lejárt	abgelaufen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
anatómiai	anatomischen	anatómiai	anatomisch	ADJ;NOM;SG	ADJ;NOM;PL
zambia	sambia	zambia	sambia		PROPN;NOM;SG
leon	léon	lesz	léon		PROPN;NOM;MASC;SG
leon	león	lesz	león		PROPN;NOM;MASC;SG
leon	leon	lesz	leon		PROPN;NOM;SG
laosz	laos	laosz	laos	PROPN;NOM;SG	PROPN;NOM;MASC;SG
verset	gedicht	vers	denken|gedenken	N;ACC;SG	
casa	casa	casa	casa		PROPN;NOM;SG
vezetni	laufwerk	vezet	laufwerk	V;NFIN;ACT	PROPN
vezetni	drive	vezet	driv	V;NFIN;ACT	
rico	rico	rico	rico		PROPN;NOM;MASC;SG
haydn	haydn	haydn	haydn		PROPN;NOM;MASC;SG
felhasználás	benutzen	felhasználás	benutzen	N;NOM;SG	V;NFIN
felhasználás	verwenden	felhasználás	verwenden	N;NOM;SG	V;NFIN
felhasználás	gebrauch	felhasználás	gebrauch	N;NOM;SG	ADJ
felhasználás	verbrauch	felhasználás	verbrauchen	N;NOM;SG	ADJ
felhasználás	verbrauchs	felhasználás	verbrauchs	N;NOM;SG	
korong	scheibe	korong	scheiben		
korong	datenträger	korong	datenträger		ADJ
korong	festplatte	korong	festplatt		
korong	festplatten	korong	festplatten		N;PL
korong	laufwerk	korong	laufwerk		PROPN
korong	scheibe	korong	scheiben		
hűséges	gläubige	hűséges	gläubig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
venezuelai	venezolanischen	venezuelai	venezolanischen	ADJ;NOM;SG	ADJ;NOM;MASC;PL
venezuelai	venezuela	venezuelai	venezuela	ADJ;NOM;SG	PROPN;NOM;NEUT;SG
kötőjel	gedankenstrich	kötő	gedankenstrich	N;NOM;SG	
kötőjel	bindestrich	kötő	bindestrich	N;NOM;SG	ADJ
kötőjel	trennzeichen	kötő	trennzeichen	N;NOM;SG	V;NFIN
paradicsom	tomate	paradicsom	tomaen	N;NOM;SG	
paradicsom	tomaten	paradicsom	tomat	N;NOM;SG	V;NFIN
paradicsom	tomate	paradicsom	tomaen	N;NOM;SG	
paradicsom	tomaten	paradicsom	tomat	N;NOM;SG	V;NFIN
paradicsom	paradise	paradicsom	paradise	N;NOM;SG	PROPN
fenntartása	beibehalten	fenntartás	beibehalten	N;NOM;SG	V;V.PTCP
fenntartása	aufrechterhalten	fenntartás	aufrechterhalten	N;NOM;SG	ADJ
fenntartása	pflegen	fenntartás	pflegen	N;NOM;SG	V;NFIN
fenntartása	pflegen	fenntartás	pflegen	N;NOM;SG	V;NFIN
álláspont	position	álláspont	position	N;NOM;SG	
álláspont	stellung	álláspont	Stellung	N;NOM;SG	
fenyegető	bedrohlich	fenyegető	bedrohlich		ADJ
fenyegető	bedrohen	fenyegető	bedrohen		V;NFIN
fenyegető	bedrohlich	fenyegető	bedrohlich		ADJ
fenyegető	drohen	fenyegető	drohen		V;NFIN
fenyegető	bedroht	fenyegető	bedrohen		ADJ;V.PTCP
házigazda	gastgeber	házigazda	gastgeber	N;NOM;SG	ADJ
házigazda	host	házigazda	hosen	N;NOM;SG	
házigazda	gastgeberin	házigazda	gastgeberin	N;NOM;SG	ADJ
házigazda	rechner	házigazda	rechner	N;NOM;SG	
házigazda	wirt	házigazda	wernen	N;NOM;SG	
harmadszor	drittens	harmadszor	drittens		ADV
harmadszor	dritter	harmadszor	dritt		ADJ
harmadszor	dritte	harmadszor	dritt		ADJ;NOM;FEM;PL
harmadszor	drittel	harmadszor	Drittel		ADJ;NOM
harmadszor	dritten	harmadszor	dritt		ADJ;ACC;MASC;SG
harmadszor	drittens	harmadszor	drittens		ADV
faktor	factor	faktor	factor	N;NOM;SG	PROPN
faktor	faktor	faktor	faktor	N;NOM;SG	ADJ
federico	federico	federico	federico		PROPN;NOM;MASC;SG
növelése	vergrößern	növelés	vergrößern	N;NOM;SG	V;NFIN
növelése	erhöhen	növelés	erhöhen	N;NOM;SG	V;NFIN
növelése	steigerung	növelés	steigerung	N;NOM;SG	ADJ;NOM;FEM;SG
samantha	samantha	samant	samantha	N;NOM;SG	PROPN;NOM;SG
emily	emily	emily	emily		PROPN;NOM;SG
hbo	hbo	hbo	hbo	N;NOM;SG	PROPN;NOM;SG
szingapúr	singapur	szingapúr	singapur	N;NOM;SG	PROPN;NOM;MASC;SG
giacomo	giacomo	giacomo	giacomo		PROPN;NOM;MASC;SG
hektáros	acre	hektáros	acr	N;NOM;SG	
hektáros	hektar	hektáros	hektar	N;NOM;SG	ADV
oszlopok	säulen	oszlop	säulen	N;NOM;PL	V;NFIN
oszlopok	pfeiler	oszlop	pfeil	N;NOM;PL	ADJ
oszlopok	grundpfeiler	oszlop	grundpfeiler	N;NOM;PL	ADJ
oszlopok	säule	oszlop	säul	N;NOM;PL	
oszlopok	stützen	oszlop	stützen	N;NOM;PL	V;NFIN
oszlopok	spalten	oszlop	spalten	N;NOM;PL	V;NFIN
oszlopok	säulen	oszlop	säulen	N;NOM;PL	V;NFIN
oszlopok	spalte	oszlop	spalten	N;NOM;PL	ADJ;NOM;SG
oszlopok	stützen	oszlop	stützen	N;NOM;PL	V;NFIN
martina	martina	martina	martina		PROPN;NOM;FEM;SG
darwin	darwin	darwin	darwin		PROPN;NOM;MASC;SG
domenico	domenico	domenico	domenico		PROPN;NOM;SG
küld	schick	küld	schick	V;INDF;IND;SG;3;PRS;FIN;ACT	ADJ
doug	doug	doug	doug		PROPN;SG
lakók	anwohner	lakó	anwohner	N;NOM;PL	
lakók	bewohner	lakó	bewohner	N;NOM;PL	ADJ
lakók	pächter	lakó	pächt	N;NOM;PL	
lakók	mieter	lakó	mieter	N;NOM;PL	
lakók	bewohner	lakó	bewohner	N;NOM;PL	ADJ
republikánus	republikaner	republikánus	republikaner	N;NOM;SG	ADJ
republikánus	republikanischen	republikánus	republikanisch	N;NOM;SG	ADJ;NOM;MASC;PL
republikánus	republikanische	republikánus	republikanisch	N;NOM;SG	ADJ;NOM;FEM;PL
rosszindulatú	missbräuchliche	rosszindulatú	mißbräuchlich	N;NOM;SG	ADJ;NOM;FEM;PL
rosszindulatú	beleidigend	rosszindulatú	beleidigend	N;NOM;SG	ADJ
rosszindulatú	missbrauch	rosszindulatú	mißbrauchen	N;NOM;SG	
rosszindulatú	missbräuchlich	rosszindulatú	missbräuchlich	N;NOM;SG	ADJ
rosszindulatú	bösartige	rosszindulatú	bösartig	N;NOM;SG	ADJ;NOM;FEM;PL
rosszindulatú	bösartig	rosszindulatú	bösartig	N;NOM;SG	ADJ
rosszindulatú	schädliche	rosszindulatú	schädlich	N;NOM;SG	ADJ;NOM;FEM;PL
rosszindulatú	bösartig	rosszindulatú	bösartig	N;NOM;SG	ADJ
rosszindulatú	bösartige	rosszindulatú	bösartig	N;NOM;SG	ADJ;NOM;FEM;PL
rosszindulatú	bösartigen	rosszindulatú	bösartig	N;NOM;SG	ADJ
rövidítések	kürzel	rövidítés	kürzel	N;NOM;PL	
rövidítések	abkürzungen	rövidítés	abkürzingen	N;NOM;PL	V;NFIN
rövidítések	abkürzungen	rövidítés	abkürzingen	N;NOM;PL	V;NFIN
rövidítések	akronyme	rövidítés	akronym	N;NOM;PL	ADJ;NOM;FEM;PL
arabok	arabern	arab	arabern	N;NOM;PL	
arabok	araber	arab	araber	N;NOM;PL	
elemzés	analytik	elemzés	analytik	N;NOM;SG	PROPN
elemzés	analysen	elemzés	analyse	N;NOM;SG	V;NFIN
tehetségét	talent	tehetség	talent	N;ACC;SG	ADJ
tehetségét	talente	tehetség	talent	N;ACC;SG	ADJ;NOM;PL
veronika	veronika	veronika	veronika		PROPN;NOM;FEM;SG
nomád	nomaden	nomád	nomaden		N
nomád	nomadischen	nomád	nomadisch		ADJ
nomád	nomaden	nomád	nomaden		N
nomád	nomad	nomád	nomad		PROPN
járvány	ausbrechen	járvány	ausbrechen	N;NOM;SG	V;NFIN
járvány	plage	járvány	plage	N;NOM;SG	PROPN;NOM;SG
járvány	seuche	járvány	seuch	N;NOM;SG	
járvány	pest	járvány	pest	N;NOM;SG	
járvány	seuchen	járvány	seuchen	N;NOM;SG	N;NOM;PL
járvány	epidemie	járvány	epidemie	N;NOM;SG	
járvány	seuche	járvány	seuch	N;NOM;SG	
kötni	strick	köt	strick	V;NFIN;ACT	
megfigyelő	beobachter	megfigyelő	beobachter	N;NOM;SG	ADJ
megfigyelő	beobachtern	megfigyelő	beobachtern	N;NOM;SG	ADJ
megfigyelő	betrachter	megfigyelő	betrachter	N;NOM;SG	ADJ
megfigyelő	beobachterstatus	megfigyelő	beobachterstatus	N;NOM;SG	ADJ
lille	lille	lille	lille	PROPN;NOM;SG	
vicces	lustiges	vicces	lustig		ADJ;NOM;NEUT;SG
vicces	lustige	vicces	lustig		ADJ;NOM;FEM;PL
vicces	witzig	vicces	witzig		ADJ
vicces	komisch	vicces	komisch		ADJ
vicces	lustig	vicces	lustig		ADJ
vicces	witzig	vicces	witzig		ADJ
vicces	lustig	vicces	lustig		ADJ
hónapok	monate	hónap	monat	N;NOM;PL	ADV
hónapok	monaten	hónap	Monat	N;NOM;PL	N;DAT;MASC;PL
laurent	laurent	laurent	laurent		PROPN;NOM;SG
gázok	gasen	gáz	gasen	N;NOM;PL	
gázok	gase	gáz	gase	N;NOM;PL	N;NOM;SG
gázok	abgase	gáz	abgese	N;NOM;PL	
válás	scheiden	válás	scheiden	N;NOM;SG	V;NFIN
válás	scheidung	válás	scheidung	N;NOM;SG	PROPN
válás	scheidungen	válás	scheidung	N;NOM;SG	V;NFIN
chan	chan	chan	chan	PROPN;NOM;SG	PROPN;NOM;MASC;SG
másképpen	ansonsten	másképpen	ansonsten		ADV
másképpen	anderenfalls	másképpen	anderenfalls		ADV
másképpen	sonst	másképpen	sonst		ADV
másképpen	andernfalls	másképpen	andernfalls		ADV
halászat	fischerei	halász	fischerei	N;NOM;SG	ADJ;NOM;FEM;SG
halászat	fischerei	halász	fischerei	N;NOM;SG	ADJ;NOM;FEM;SG
halászat	fischerei	halász	fischerei	N;NOM;SG	ADJ;NOM;FEM;SG
halászat	fischen	halász	fischen	N;NOM;SG	V;NFIN
halászat	fischfang	halász	fischfang	N;NOM;SG	ADJ
halászat	angeln	halász	angeln	N;NOM;SG	V;NFIN
létrejövő	resultierende	létrejövő	resultierend	ADJ;NOM;SG	ADJ;NOM;FEM;PL
évkönyv	jahrbuch	évkönyv	jahrbuch	N;NOM;SG	
neill	neill	neill	neill		PROPN;NOM;MASC;SG
lánc	fesseln	lánc	fesseln		V;NFIN
lánc	ketten	lánc	ketten		V;NFIN
lánc	kette	lánc	kett		N;NOM;FEM;SG
lánc	kette	lánc	kett		N;NOM;FEM;SG
lánc	chain	lánc	chain		PROPN
oxid	oxid	oxid	oxid	N;NOM;SG	
illetékes	kompetent	illetékes	kompetent		ADJ
illetékes	zuständigen	illetékes	zuständig		ADJ
illetékes	zuständige	illetékes	zuständig		ADJ;NOM;FEM;PL
illetékes	kompetente	illetékes	kompetent		ADJ;NOM;FEM;PL
illetékes	kompetenten	illetékes	kompetent		ADJ
fortuna	fortuna	fortuna	fortuna		PROPN;NOM;SG
leeds	leeds	leeds	leeds	N;NOM;SG	PROPN;NOM;SG
vega	vega	vega	vega		PROPN;NOM;SG
vega	vegan	vega	vegan		
boris	boris	boris	boris		PROPN;NOM;MASC;SG
kliens	klienten	kliens	klienen	N;NOM;SG	V;IND;PL;3;FIN
kliens	mandanten	kliens	mandant	N;NOM;SG	V;IND;PL;3;PST;FIN
kliens	kunde	kliens	kund	N;NOM;SG	
kliens	auftraggeber	kliens	auftraggeber	N;NOM;SG	ADJ
koalíció	bündnis	koalíció	bündnis	N;NOM;SG	
koalíció	koalition	koalíció	koalition	N;NOM;SG	
szex	geschlecht	szex	schlechen	N;NOM;SG	ADJ
szex	geschlechtsverkehr	szex	geschlechtsverkehr	N;NOM;SG	ADJ
szex	sex	szex	sex	N;NOM;SG	
nagyobbak	größer	nagy	groß	ADV	ADJ
nagyobbak	grösser	nagy	groß	ADV	ADJ
nagyobbak	grössere	nagy	groß	ADV	ADJ;NOM;FEM;PL
nagyobbak	größeren	nagy	groß	ADV	ADJ
nagyobbak	größere	nagy	groß	ADV	ADJ;NOM;FEM;PL
nagyobbak	größer	nagy	groß	ADV	ADJ
nagyobbak	grössere	nagy	groß	ADV	ADJ;NOM;FEM;PL
nagyobbak	grösser	nagy	groß	ADV	ADJ
nagyobbak	größere	nagy	groß	ADV	ADJ;NOM;FEM;PL
utazók	reisende	utazó	reisend	N;NOM;PL	ADJ;NOM;FEM;SG
utazók	reisenden	utazó	reisend	N;NOM;PL	ADJ
utazók	reisender	utazó	reisend	N;NOM;PL	ADJ
utazók	reisende	utazó	reisend	N;NOM;PL	ADJ;NOM;FEM;SG
utazók	reisenden	utazó	reisend	N;NOM;PL	ADJ
utazók	reisender	utazó	reisend	N;NOM;PL	ADJ
utazók	reisende	utazó	reisend	N;NOM;PL	ADJ;NOM;FEM;SG
utazók	reisenden	utazó	reisend	N;NOM;PL	ADJ
kőolaj	heizöl	kőolaj	heizöl	N;NOM;SG	
kőolaj	erdöl	kőolaj	erdöl	N;NOM;SG	
kőolaj	öle	kőolaj	öle	N;NOM;SG	N;NOM;MASC;PL
kőolaj	öl	kőolaj	öl	N;NOM;SG	
kőolaj	petroleum	kőolaj	petroleum	N;NOM;SG	PROPN;SG
kőolaj	erdöl	kőolaj	erdöl	N;NOM;SG	
kőolaj	mineralöl	kőolaj	mineralöl	N;NOM;SG	PROPN
hallottam	hörten	hall	hören	V;DEF;IND;SG;1;PST;FIN;ACT	V;IND;PL;3;PST;FIN
hallottam	hörte	hall	hören	V;DEF;IND;SG;1;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hasonlóképpen	ebenso	hasonlóképpen	ebenso		ADV
hasonlóképpen	ebenfalls	hasonlóképpen	ebenfalls		ADV
hasonlóképpen	gleichfalls	hasonlóképpen	gleichfalls		ADV
hasonlóképpen	ähnlich	hasonlóképpen	ähnlich		ADJ
hálózatok	netzwerk	hálózat	netzwerk	N;NOM;PL	PROPN
hálózatok	netze	hálózat	netz	N;NOM;PL	
hálózatok	netzwerke	hálózat	netzwerk	N;NOM;PL	
hálózatok	netzwerken	hálózat	netzwerken	N;NOM;PL	V;NFIN
krónikus	chronischen	krónikus	chronisch	N;NOM;SG	ADJ
krónikus	chronisch	krónikus	chronisch	N;NOM;SG	ADJ
krónikus	chronischer	krónikus	chronisch	N;NOM;SG	ADJ
krónikus	chronische	krónikus	chronisch	N;NOM;SG	ADJ;NOM;FEM;PL
rajza	zeichnen	rajza	zeichnen	N;NOM;SG	V;NFIN
mónika	monica	mónika	monica	N;NOM;SG	PROPN;NOM;SG
mónika	monika	mónika	monika	N;NOM;SG	PROPN;NOM;FEM;SG
logikus	logisch	logikus	logisch		ADJ
logikus	logische	logikus	logisch		ADJ;NOM;FEM;PL
logikus	schlüssig	logikus	schlüßig		ADJ
logikus	logischen	logikus	logisch		ADJ
utasítások	anleitung	utasítás	anleitung	N;NOM;PL	N;NOM;FEM;SG
utasítások	anweisungen	utasítás	anweisungen	N;NOM;PL	V;NFIN
utasítások	instruktionen	utasítás	instruktion	N;NOM;PL	V;NFIN
utasítások	anleitungen	utasítás	anleitungen	N;NOM;PL	V;NFIN
kertészeti	gartenbau	kertészeti	gartenbau		ADJ
kertészeti	gartenarbeit	kertészeti	gartenarbeit		ADJ
kertészeti	gartenbau	kertészeti	gartenbau		ADJ
kertészeti	garten	kertészeti	garten		V;NFIN
jürgen	jurgen	jürgen	jurg		PROPN
vád	gebühren	vád	gebühren		V;V.PTCP
vád	anklage	vád	anklage		ADJ;NOM;FEM;SG
vád	abgaben	vád	abgeben		V;FIN
vád	staatsanwaltschaft	vád	staatsanwaltschaft		ADJ
vád	strafverfolgung	vád	strafverfolgung		ADJ;SG
vád	anklage	vád	anklage		ADJ;NOM;FEM;SG
vád	anklage	vád	anklage		ADJ;NOM;FEM;SG
vád	vorwurf	vád	vorwerfen		ADV
vád	anschuldigung	vád	anschuldigung		ADJ
végrehajtása	implementierung	végrehajtás	implementierung	N;NOM;SG	ADJ
végrehajtása	umsetzen	végrehajtás	umsetzen	N;NOM;SG	V;NFIN
végrehajtása	implementieren	végrehajtás	implementieren	N;NOM;SG	V;NFIN
lábai	beine	láb	bein	N;NOM;PL	
lábai	beinen	láb	beinen	N;NOM;PL	V;NFIN
ellenálló	resistent	ellenálló	resistent		ADJ
ellenálló	beständig	ellenálló	beständig		ADJ
ellenálló	widerstandsfähig	ellenálló	widerstandsfähig		ADJ
ellenálló	resistenten	ellenálló	resistent		ADJ
ellenálló	widerstände	ellenálló	widerstände		
ellenálló	widerstand	ellenálló	widerstehen		ADV
ellenálló	resistenz	ellenálló	resistenz		PROPN;NOM;SG
ellenálló	widerstandsfähigkeit	ellenálló	widerstandsfähigkeit		ADJ;NOM;FEM;SG
lucy	lucy	lucy	lucy		PROPN;NOM;SG
liter	litre	liter	litr	N;NOM;SG	PROPN
liter	liter	liter	liter	N;NOM;SG	
liter	litern	liter	litern	N;NOM;SG	
liter	liter	liter	liter	N;NOM;SG	
liter	litern	liter	litern	N;NOM;SG	
liter	liter	liter	liter	N;NOM;SG	
műhelyek	werkstatt	műhely	Werkstatt	N;NOM;PL	N;NOM;FEM;SG
műhelyek	workshops	műhely	workshops	N;NOM;PL	
műhelyek	werkstätten	műhely	werkstätten	N;NOM;PL	V;NFIN
műhelyek	seminare	műhely	seminar	N;NOM;PL	ADJ;NOM
dylan	dylan	dylan	dylan		PROPN;NOM;MASC;SG
derek	derek	derek	der		PROPN;NOM;MASC;SG
suzuki	suzuki	suzuki	suzuki	N;NOM;SG	PROPN;NOM;SG
camp	lager	camp	lager		ADJ
camp	ferienlager	camp	ferienlager		ADJ
dublin	dublin	dublin	dublin	N;NOM;SG	PROPN;NOM;SG
kontinensen	kontinent	kontinens	kontinent	ADJ;FRML;SG	
britney	britney	britney	britney	N;NOM;SG	PROPN;NOM;SG
eltávolítása	entfernen	eltávolítás	entfernen	N;NOM;SG	V;NFIN
eltávolítása	entfernt	eltávolítás	entfernt	N;NOM;SG	ADJ
eltávolítása	entfernen	eltávolítás	entfernen	N;NOM;SG	V;NFIN
eltávolítása	entferne	eltávolítás	entfernen	N;NOM;SG	V;SG;FIN
eltávolítása	entfernung	eltávolítás	entfernung	N;NOM;SG	ADJ
eltávolítása	entfernen	eltávolítás	entfernen	N;NOM;SG	V;NFIN
nyíló	blühende	nyíló	blühend		ADJ;NOM;FEM;PL
nyíló	blüht	nyíló	blühen		V;IND;SG;3;PRS;FIN
nyíló	blühen	nyíló	blühen		V;NFIN
országszerte	bundesweit	országszerte	bundesweit	ADV	ADJ
országszerte	landesweite	országszerte	landesweit	ADV	ADJ;NOM;FEM;PL
kritikát	kritikpunkte	kritika	kritikpunkt	N;ACC;SG	N;NOM;PL
kritikát	kritisiert	kritika	kritisieren	N;ACC;SG	V;V.PTCP
kritikát	kritiken	kritika	kritik	N;ACC;SG	ADJ;PL
kritikát	kritisieren	kritika	kritisieren	N;ACC;SG	V;NFIN
kritikát	kritisieren	kritika	kritisieren	N;ACC;SG	V;NFIN
merőleges	senkrecht	merőleges	senkrecht		ADJ
nevezetesen	nämlich	nevezetesen	nämlich		ADV
kenyér	brot	kenyér	broten	N;NOM;SG	
kenyér	brötchen	kenyér	brötchen	N;NOM;SG	V;NFIN
sütő	backofen	sütő	backofen	N;NOM;SG	V;NFIN
sütő	herd	sütő	herd	N;NOM;SG	
sütő	backofen	sütő	backofen	N;NOM;SG	V;NFIN
kinga	könig	kinga	könig		N;NOM;SG
kinga	kinga	kinga	kinga		PROPN;NOM;SG
démon	dämon	démon	dämon	N;NOM;SG	
démon	dämonen	démon	dämon	N;NOM;SG	N;NOM;PL
karen	karen	kar	korsen		PROPN;NOM
vista	vista	vista	vista		PROPN;NOM;SG
tulajdon	eigenschaft	tulajdon	eigenschaft		ADJ
tulajdon	immobilie	tulajdon	immobilie		ADJ
tulajdon	eigentum	tulajdon	eigentum		ADJ
marokkói	marokkanischen	marokkói	marokkanisch	ADJ;NOM;SG	ADJ;MASC;PL
marokkói	marokkanische	marokkói	marokkanisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
zavarok	unruhen	zavarok	unruh	N;NOM;PL	V;NFIN
zavarok	störungen	zavarok	störung	N;NOM;PL	V;NFIN
hódító	eroberer	hódító	eroberer		ADJ
hódító	erobern	hódító	erobern		V;NFIN
hódító	eroberung	hódító	Eroberung		N;NOM;FEM;SG
lábát	beine	lába	bein	N;ACC;SG	
lábát	beinen	lába	beinen	N;ACC;SG	V;NFIN
lábát	bein	lába	bein	N;ACC;SG	
lábát	leg	lába	leg	N;ACC;SG	PROPN;SG
amanda	amanda	amanda	amanda		PROPN;NOM;MASC;SG
cleveland	cleveland	cleveland	cleveland		PROPN;NOM;SG
folytatás	fortsetzen	folytatás	fortsetzen	N;NOM;SG	V;NFIN
folytatás	lebenslauf	folytatás	lebenslauf	N;NOM;SG	
folytatás	fortfahren	folytatás	fortfahren	N;NOM;SG	V;NFIN
folytatás	fortführung	folytatás	fortführung	N;NOM;SG	ADJ
folytatás	weiterführung	folytatás	weiterführung	N;NOM;SG	ADJ
folytatás	fortsetzung	folytatás	fortsetzung	N;NOM;SG	
folytatás	anhalten	folytatás	anhalten	N;NOM;SG	V;NFIN
folytatás	fortsetzung	folytatás	fortsetzung	N;NOM;SG	
folytatás	fortsetzung	folytatás	fortsetzung	N;NOM;SG	
folytatás	fortsetzen	folytatás	fortsetzen	N;NOM;SG	V;NFIN
folytatás	weiter	folytatás	weiter	N;NOM;SG	ADV
folytatás	weiterbildung	folytatás	weiterbildung	N;NOM;SG	ADJ
folytatás	weitermachen	folytatás	weitermachen	N;NOM;SG	V;NFIN
folytatás	fortfahren	folytatás	fortfahren	N;NOM;SG	V;NFIN
folytatás	fortsetzen	folytatás	fortsetzen	N;NOM;SG	V;NFIN
folytatás	weiter	folytatás	weiter	N;NOM;SG	ADV
folytatás	fortgesetzt	folytatás	fortsetzen	N;NOM;SG	V;V.PTCP
folytatás	weiter	folytatás	weiter	N;NOM;SG	ADV
folytatás	fortsetzung	folytatás	fortsetzung	N;NOM;SG	
folytatás	weiterhin	folytatás	weiterhin	N;NOM;SG	ADV
hittem	glaubten	hit	glauben	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;PL;3;PST;FIN
hittem	glaubte	hit	glauben	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
hittem	gedanke	hit	gedank	V;DEF;IND;SG;1;PRS;FIN;ACT	ADJ
hittem	dachte	hit	denken	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
fasiszta	faschistischen	fasiszta	faschistisch		ADJ;NOM;MASC;PL
fasiszta	faschistische	fasiszta	faschistisch		ADJ;NOM;FEM;PL
fasiszta	faschismus	fasiszta	faschismus		PROPN
fasiszta	faschisten	fasiszta	faschisten		N
célokat	ziel	cél	ziel	N;ACC;PL	N;NOM;NEUT;SG
célokat	tore	cél	tor	N;ACC;PL	N;NOM;NEUT;PL
célokat	ziele	cél	ziel	N;ACC;PL	N;NOM;NEUT;PL
célokat	zielsetzung	cél	zielsetzung	N;ACC;PL	ADJ
célokat	zielsetzungen	cél	zielsetzehen	N;ACC;PL	V;NFIN
végrehajtani	implementierung	végrehajt	implementierung	V;NFIN;ACT	ADJ
villamosok	straßenbahn	villamos	straßenbahn	N;NOM;PL	ADJ
gregory	gregory	gregory	gregory		PROPN;NOM;SG
gregory	gregor	gregory	gregor		PROPN;NOM;MASC;SG
dominikai	dominikanische	dominikai	dominikanisch		ADJ;NOM;FEM;PL
dominikai	dominikanischen	dominikai	dominikanisch		ADJ;NOM;MASC;PL
dominikai	dominica	dominikai	dominica		PROPN;NOM;MASC;SG
kocka	streber	kocka	streber		ADJ
kocka	würfeln	kocka	würfeln		V;NFIN
kocka	nerd	kocka	nerd		PROPN;NOM;SG
kocka	streber	kocka	streber		ADJ
kocka	würfeln	kocka	würfeln		V;NFIN
örülök	freude	örül	freude	V;DEF;IND;SG;1;PRS;FIN;ACT	
