kupfer	kobber	küpfen	kobber	ADJ	N;INDF;MASC+FEM;PL
vorbereitet	parat	vorbereiten	parat	V;V.PTCP	ADJ;INDF;SG
vorbereitet	rede	vorbereiten	rede	V;V.PTCP	N
aktiengesellschaft	aktiengesellschaft	aktiengesellschaft	aktiengesellschaft	ADJ	N;INDF;MASC+FEM;SG
stürzte	kollapsede	stürzen	kollapset	V;IND;SG;3;PST;FIN	V;PL;PST;V.PTCP
einheitliche	forenet	einheitlich	forenet	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
einheitliche	uniformen	einheitlich	uniform	ADJ;NOM;FEM;PL	N;DEF;MASC+FEM;SG
einheitliche	ensartet	einheitlich	ensartet	ADJ;NOM;FEM;PL	ADJ;INDF;SG
einheitliche	uniform	einheitlich	uniform	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
urheberrecht	ophavsrettigheder	urheberrecht	ophavsrettighed	ADJ	N;INDF;MASC+FEM;PL
urheberrecht	ophavsrettigheder	urheberrecht	ophavsrettighed	ADJ	N;INDF;MASC+FEM;PL
urheberrecht	ophavsretten	urheberrecht	ophavsret	ADJ	N;DEF;MASC+FEM;SG
urheberrecht	ophavsret	urheberrecht	ophavsre	ADJ	N;INDF;MASC+FEM;SG
urheberrecht	copyright	urheberrecht	copyright	ADJ	N;INDF;MASC+FEM;SG
landschaften	landdistrikter	landschaft	landdistrikt	ADJ	N;INDF;NEUT;PL
landschaften	landskab	landschaft	landskab	ADJ	N;INDF;NEUT;SG
landschaften	landskaber	landschaft	landskaber	ADJ	N;INDF;NEUT;PL
landschaften	landskaber	landschaft	landskaber	ADJ	N;INDF;NEUT;PL
landschaften	landskab	landschaft	landskab	ADJ	N;INDF;NEUT;SG
landschaften	landskabet	landschaft	landskab	ADJ	N;DEF;NEUT;SG
anstellung	ansættelser	anstellung	ansættelse	V;IND;SG;3;PST;FIN	N;INDF;MASC+FEM;PL
anstellung	ansættelse	anstellung	ansættelse	V;IND;SG;3;PST;FIN	N;INDF;MASC+FEM;SG
anstellung	rekruttering	anstellung	rekruttering	V;IND;SG;3;PST;FIN	N;INDF;MASC+FEM;SG
festland	fastlandet	festlind	fastland		N;DEF;NEUT;SG
festland	fastland	festlind	fastland		N;INDF;NEUT;SG
baltimore	baltimore	baltimore	baltimor	PROPN;NOM;MASC;SG	
fotografen	fotografer	fotograf	fotografe		N;INDF;MASC+FEM;PL
fotografen	fotograf	fotograf	fotograf		N;INDF;MASC+FEM;SG
fotografen	fotografen	fotograf	fotograf		N;DEF;MASC+FEM;SG
einverstanden	enige	einverstanden	enig	V;NFIN	ADJ;PL
einverstanden	enig	einverstanden	enig	V;NFIN	ADJ;INDF;MASC+FEM;SG
mund	mund	mund	mund		N;INDF;MASC+FEM;SG
mund	munden	mund	mund		N;DEF;MASC+FEM;SG
mund	munde	mund	munde		V;NFIN;ACT
inkl	inkl	inkl	inkl		V;IMP
berthold	berthold	berthold	berthold	PROPN	N;INDF;MASC+FEM;SG
soziales	social	sozial	social	ADJ;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
xiv	xiv	xiv	xiv		
reformen	reformer	reformen	reform	V;NFIN	N;INDF;MASC+FEM;PL
reformen	reformen	reformen	reformen	V;NFIN	N;DEF;MASC+FEM;SG
reformen	reform	reformen	reform	V;NFIN	N;INDF;MASC+FEM;SG
reformen	reformer	reformen	reform	V;NFIN	N;INDF;MASC+FEM;PL
reformen	reformerne	reformen	reform	V;NFIN	N;DEF;MASC+FEM;PL
sklaven	slave	sklaven	slave	N;PL	N;INDF;MASC+FEM;SG
weinbau	vingård	weinbau	vingård		N;INDF;MASC+FEM;SG
weinbau	vinmarker	weinbau	vinmark		N;INDF;NEUT;PL
weinbau	vinmarker	weinbau	vinmark		N;INDF;NEUT;PL
weinbau	vinavl	weinbau	vinavl		N;INDF;MASC+FEM;SG
weinbau	vindyrkning	weinbau	vindyrkning		N;INDF;MASC+FEM;SG
weinbau	vin	weinbau	vin		N;INDF;MASC+FEM;SG
griechen	grækerne	griechen	græker		N;DEF;MASC+FEM;PL
griechen	grækere	griechen	græker		N;INDF;MASC+FEM;PL
griechen	græsk	griechen	græsk		ADJ;INDF;SG
griechen	græske	griechen	græsk		ADJ;PL
griechen	græker	griechen	græker		N;INDF;MASC+FEM;SG
individuelle	individuelt	individuell	individuelt	ADJ;NOM;FEM;PL	ADV
individuelle	individ	individuell	individ	ADJ;NOM;FEM;PL	N;INDF;NEUT;SG
individuelle	individuel	individuell	individuel	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
individuelle	tilpasset	individuell	tilpasse	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
scheitern	svigt	scheitern	svig	V;NFIN	N;INDF;NEUT;SG
scheitern	fiasko	scheitern	fiasko	V;NFIN	N;INDF;MASC+FEM;SG
scheitern	fiaskoer	scheitern	fiasko	V;NFIN	N;INDF;MASC+FEM;PL
scheitern	svigt	scheitern	svig	V;NFIN	N;INDF;NEUT;SG
spitzen	blonder	spitz	blonde	V;NFIN	N;INDF;MASC+FEM;PL
spitzen	kniplinger	spitz	knipling	V;NFIN	N;INDF;MASC+FEM;PL
spitzen	toppe	spitz	toppe	V;NFIN	N;INDF;MASC+FEM;PL
spitzen	tinder	spitz	tinde	V;NFIN	N;INDF;MASC+FEM;PL
aussieht	udseende	aussehen	udseende	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
mohammed	mohammad	mohammed	mohammad		
mohammed	mohammed	mohammed	mohammed		N;INDF;MASC+FEM;SG
mohammed	muhammad	mohammed	muhammad		N;INDF;MASC+FEM;SG
mohammed	muhammed	mohammed	muhammed		N;INDF;MASC+FEM;SG
mohammed	mohammed	mohammed	mohammed		N;INDF;MASC+FEM;SG
mohammed	muhammed	mohammed	muhammed		N;INDF;MASC+FEM;SG
mohammed	mohammed	mohammed	mohammed		N;INDF;MASC+FEM;SG
mohammed	mohamed	mohammed	mohamed		
gattin	fruen	gattin	frue		N;DEF;MASC+FEM;SG
marktplatz	markedspladsen	marktplatz	markedsplads	ADJ	N;DEF;MASC+FEM;SG
marktplatz	markedsplads	marktplatz	markedsplads	ADJ	N;INDF;MASC+FEM;SG
arkansas	arkansas	arkansas	arkansa	PROPN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
indonesien	indonesien	indonesien	indonesie	PROPN;NOM;NEUT;SG	
indonesien	indonesiske	indonesien	indonesisk	PROPN;NOM;NEUT;SG	ADJ;PL
bedingung	betinget	bedingung	betinge		V;INDF;SG;PST;V.PTCP
bedingung	betingede	bedingung	betinget		V;PL;PST;V.PTCP
bedingung	tilstand	bedingung	tilstand		N;INDF;MASC+FEM;SG
bedingung	betingelse	bedingung	betingelse		N;INDF;MASC+FEM;SG
bedingung	stand	bedingung	stand		N;INDF;MASC+FEM;SG
bedingung	begrænsning	bedingung	begrænsning		N;INDF;MASC+FEM;SG
paolo	paolo	paolo	paolo	PROPN;NOM;MASC;SG	
tagebuch	journal	tagebuch	journal	ADJ	N;INDF;MASC+FEM;SG
tagebuch	tidsskrift	tagebuch	tidsskrift	ADJ	N;INDF;NEUT;SG
tagebuch	tidende	tagebuch	tidende	ADJ	V;PRS;V.PTCP
tagebuch	dagbog	tagebuch	dagbog	ADJ	N;INDF;MASC+FEM;SG
tagebuch	dagbog	tagebuch	dagbog	ADJ	N;INDF;MASC+FEM;SG
tagebuch	dagbogen	tagebuch	dagbog	ADJ	N;DEF;MASC+FEM;SG
tagebuch	dagbøger	tagebuch	dagbøger	ADJ	N;INDF;MASC+FEM;PL
ethik	etiske	ethik	etisk		ADJ;PL
ethik	etisk	ethik	etisk		ADJ;INDF;SG
ethik	etisk	ethik	etisk		ADJ;INDF;SG
ethik	etik	ethik	etik		N;INDF;MASC+FEM;SG
ausgewählte	valgt	ausgewählt	vælge	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
ausgewählte	valgte	ausgewählt	vælge	ADJ;NOM;FEM;PL	V;IND;PST;FIN;ACT
ausgewählte	udvalgte	ausgewählt	udvælge	ADJ;NOM;FEM;PL	V;PL;PST;V.PTCP
ausgewählte	udvalgt	ausgewählt	udvælge	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
ausgewählte	markeret	ausgewählt	markere	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
britisch	british	britisch	british	ADJ	
britisch	briterne	britisch	brit	ADJ	N;DEF;MASC+FEM;PL
britisch	briter	britisch	brite	ADJ	N;INDF;MASC+FEM;PL
entdecken	opdagelser	entdecken	opdagelse	V;NFIN	N;INDF;MASC+FEM;PL
entdecken	opdagelse	entdecken	opdagelse	V;NFIN	N;INDF;MASC+FEM;SG
entdecken	discovery	entdecken	discovery	V;NFIN	
angewiesen	pålagde	anweisen	pålagde	ADJ	V;IND;PST;FIN;ACT
angewiesen	instrueret	anweisen	instruere	ADJ	V;INDF;SG;PST;V.PTCP
gestapo	gestapo	gestapo	gestapo		N;INDF;NEUT;SG
beginnend	begynder	beginnend	begynde	ADJ	V;IND;PRS;FIN;ACT
beginnend	begyndelse	beginnend	begyndelse	ADJ	N;INDF;MASC+FEM;SG
beginnend	begyndelsen	beginnend	begyndelse	ADJ	N;DEF;MASC+FEM;SG
beginnend	indleder	beginnend	indlede	ADJ	V;IND;PRS;FIN;ACT
beginnend	påbegynder	beginnend	påbegynde	ADJ	V;IND;PRS;FIN;ACT
frequenz	hyppighed	frequenz	hyppighed	ADJ	N;INDF;MASC+FEM;SG
frequenz	frekvens	frequenz	frekve	ADJ	N;INDF;MASC+FEM;SG
lit	lit	lit	lit		
lit	belyst	lit	belyst		V;INDF;SG;PST;V.PTCP
lit	oplyst	lit	oplyse		V;INDF;SG;PST;V.PTCP
lit	tændt	lit	tændt		V;INDF;SG;PST;V.PTCP
lit	oplyste	lit	oplyse		V;IND;PST;FIN;ACT
auffällig	prangende	auffällig	prange	ADJ	V;PRS;V.PTCP
auffällig	mærkbart	auffällig	mærkbart	ADJ	ADV
auffällig	slående	auffällig	slå	ADJ	V;PRS;V.PTCP
verlinkung	hyperlink	verlinkung	hyperlink	ADJ	N;INDF;NEUT;SG
verlinkung	link	verlinkung	link	ADJ	N;INDF;NEUT;SG
verlinkung	linket	verlinkung	linke	ADJ	N;DEF;NEUT;SG
verlinkung	sammenkædning	verlinkung	sammenkædning	ADJ	N;INDF;MASC+FEM;SG
seltene	sjælden	selten	sjælden	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
seltene	sjældent	selten	sjældent	ADJ;NOM;PL	ADV
marshall	marshall	marshall	marshall	PROPN	
marshall	marshalls	marshall	marshall	PROPN	N;GEN;INDF;MASC+FEM;SG
marshall	sherif	marshall	sherif	PROPN	N;INDF;MASC+FEM;SG
marshall	marshal	marshall	marshal	PROPN	
wortes	ord	wort	ord	N;NOM;NEUT;SG	N;INDF;NEUT;PL
handwerk	kunsthåndværk	handwerk	kunsthåndværk		N;INDF;NEUT;SG
handwerk	fartøj	handwerk	fartøj		N;INDF;NEUT;SG
handwerk	craft	handwerk	craft		
handwerk	håndværk	handwerk	håndværk		N;INDF;NEUT;SG
handwerk	kunsthåndværk	handwerk	kunsthåndværk		N;INDF;NEUT;SG
handwerk	kunsthåndværk	handwerk	kunsthåndværk		N;INDF;NEUT;SG
handwerk	håndværk	handwerk	håndværk		N;INDF;NEUT;SG
most	højst	most	højst		ADV
most	mest	most	mest		ADV;RL
grosse	large	groß	large	N;NOM;FEM;PL	
grosse	store	groß	stor	N;NOM;FEM;PL	ADJ;PL
grosse	stor	groß	stor	N;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
grosse	stort	groß	stor	N;NOM;FEM;PL	ADJ;INDF;NEUT;SG
grosse	grosse	groß	grosse	N;NOM;FEM;PL	N;INDF;MASC+FEM;SG
gütersloh	gütersloh	güterslehen	gütersloh	PROPN;NOM;MASC;SG	N;INDF;NEUT;SG
geeignete	egnede	geeignet	egne	ADJ;NOM;FEM;PL	V;PL;PST;V.PTCP
geeignete	egnet	geeignet	egne	ADJ;NOM;FEM;PL	V;INDF;SG;PST;V.PTCP
geeignete	velegnet	geeignet	velegnet	ADJ;NOM;FEM;PL	ADJ;INDF;SG
contest	konkurrencen	contest	konkurrence	PROPN;NOM;SG	N;DEF;MASC+FEM;SG
contest	konkurrence	contest	konkurrence	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
contest	contest	contest	contest	PROPN;NOM;SG	ADJ
houston	houston	houston	houston	PROPN;NOM;SG	
adrian	adrian	adrian	adrian	PROPN;NOM;MASC;SG	
reichlich	rigelig	reichlich	rigelig	ADV	ADJ;INDF;MASC+FEM;SG
reichlich	rigelige	reichlich	rigelig	ADV	ADJ;PL
reichlich	rigeligt	reichlich	rigeligt	ADV	ADJ;INDF;NEUT;SG
reichlich	masser	reichlich	masse	ADV	N;INDF;MASC+FEM;PL
reichlich	rigelige	reichlich	rigelig	ADV	ADJ;PL
reichlich	rigelig	reichlich	rigelig	ADV	ADJ;INDF;MASC+FEM;SG
musée	musée	müséen	musée	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
gefallenen	falden	gefallen	falde	ADJ;PL	N;DEF;MASC+FEM;SG
gefallenen	faldet	gefallen	falde	ADJ;PL	V;INDF;SG;PST;V.PTCP
kaffee	kaffen	kaffee	kaffe		N;DEF;MASC+FEM;SG
kaffee	kaffe	kaffee	kaffe		N;INDF;MASC+FEM;SG
kaffee	cafeen	kaffee	cafe		N;DEF;MASC+FEM;SG
kaffee	cafe	kaffee	cafe		N;INDF;MASC+FEM;SG
kaffee	caféen	kaffee	café		N;DEF;MASC+FEM;SG
kaffee	café	kaffee	café		N;INDF;MASC+FEM;SG
gedenkstätte	mindesmærke	gedenkstätte	mindesmærke	ADJ;NOM;FEM;SG	N;INDF;NEUT;SG
gedenkstätte	mindehøjtidelighed	gedenkstätte	mindehøjtidelighed	ADJ;NOM;FEM;SG	N;INDF;MASC+FEM;SG
gedenkstätte	memorial	gedenkstätte	memorial	ADJ;NOM;FEM;SG	
agent	befuldmægtiget	agent	befuldmægtige	PROPN;NOM;SG	N;DEF;NEUT;SG
agent	agent	agent	agent	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
zagreb	zagreb	zagreb	zagreb	PROPN	
fokus	fokus	fokus	fokus	ADJ	N;INDF;NEUT;SG
fokus	focus	fokus	focus	ADJ	N;INDF;MASC+FEM;SG
verbesserungen	forbedringer	verberseringen	forbedring	V	N;INDF;MASC+FEM;PL
verbesserungen	bedring	verberseringen	bedring	V	N;INDF;MASC+FEM;SG
verbesserungen	forbedringer	verberseringen	forbedring	V	N;INDF;MASC+FEM;PL
verbesserungen	forbedring	verberseringen	forbedring	V	N;INDF;MASC+FEM;SG
gegenseitig	gensidigt	gegenseitig	gensidigt	ADJ	ADV
turnieren	turneringer	turnieren	turnering	V;NFIN	N;INDF;MASC+FEM;PL
grey	gråt	grey	grå	PROPN;NOM;SG	ADJ;INDF;NEUT;SG
grey	grå	grey	grå	PROPN;NOM;SG	ADJ;INDF;SG
grey	grey	grey	grey	PROPN;NOM;SG	
krakau	krakow	krakau	krakow	PROPN;NOM;SG	
krakau	krakow	krakau	krakow	PROPN;NOM;SG	
krakau	kraków	krakau	kraków	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
gedenken	erindring	gedenken	erindring	V;NFIN	N;INDF;MASC+FEM;SG
gedenken	mindehøjtidelighed	gedenken	mindehøjtidelighed	V;NFIN	N;INDF;MASC+FEM;SG
zypern	zimbabwe	zypern	zimbabwe		
zypern	cypern	zypern	cypern		N;INDF;MASC+FEM;SG
zypern	maltas	zypern	maltas		N;INDF;MASC+FEM;SG
zypern	malta	zypern	malta		N;INDF;MASC+FEM;SG
anleitung	manuel	anleitung	manuel	N;NOM;FEM;SG	
anleitung	manuelt	anleitung	manuel	N;NOM;FEM;SG	ADJ;INDF;SG
anleitung	instruktioner	anleitung	instruktion	N;NOM;FEM;SG	N;INDF;MASC+FEM;PL
anleitung	instrukser	anleitung	instrukse	N;NOM;FEM;SG	N;INDF;MASC+FEM;PL
jeff	jeff	jeff	jeff	PROPN;NOM;MASC;SG	PROPN
staatsbürgerschaft	nationalitet	staatsbürgerschaft	nationalitet	ADJ	N;INDF;MASC+FEM;SG
staatsbürgerschaft	statsborgerskab	staatsbürgerschaft	statsborgerskab	ADJ	N;INDF;NEUT;SG
staatsbürgerschaft	borgerskab	staatsbürgerschaft	borgerskab	ADJ	N;INDF;NEUT;SG
staatsbürgerschaft	medborgerskab	staatsbürgerschaft	medborgerskab	ADJ	N;INDF;NEUT;SG
staatsbürgerschaft	statsborgerskab	staatsbürgerschaft	statsborgerskab	ADJ	N;INDF;NEUT;SG
staatsbürgerschaft	unionsborgerskab	staatsbürgerschaft	unionsborgerskab	ADJ	N;INDF;NEUT;SG
zwang	tvang	zwingen	tvinge	V;SG;FIN	N;INDF;MASC+FEM;SG
zwang	tvungne	zwingen	tvinge	V;SG;FIN	V;PL;PST;V.PTCP
zwang	tvang	zwingen	tvinge	V;SG;FIN	N;INDF;MASC+FEM;SG
zwang	fortryllelse	zwingen	fortryllelse	V;SG;FIN	N;INDF;MASC+FEM;SG
zwang	tvang	zwingen	tvinge	V;SG;FIN	N;INDF;MASC+FEM;SG
zwang	begrænsning	zwingen	begrænsning	V;SG;FIN	N;INDF;MASC+FEM;SG
germania	germania	germania	germania	PROPN;NOM;SG	
unterart	underarter	unterart	underart	ADJ	N;INDF;MASC+FEM;PL
komplexe	komplekser	komplex	komplekse	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;PL
komplexe	kompleksitet	komplex	kompleksitet	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
komplexe	komplekst	komplex	komplekst	ADJ;NOM;FEM;PL	ADJ;INDF;NEUT;SG
komplexe	kompliceret	komplex	kompliceret	ADJ;NOM;FEM;PL	ADJ;INDF;SG
komplexe	indviklet	komplex	indviklet	ADJ;NOM;FEM;PL	ADJ;INDF;SG
komplexe	kompleks	komplex	kompleks	ADJ;NOM;FEM;PL	ADJ;INDF;SG
komplexe	komplekst	komplex	komplekst	ADJ;NOM;FEM;PL	ADJ;INDF;NEUT;SG
verbündeten	allieret	verbünden	alliere	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verbündeten	allied	verbünden	allied	V;IND;PL;3;PST;FIN	
verbündeten	forbundsfæller	verbünden	forbundsfæller	V;IND;PL;3;PST;FIN	N;INDF;MASC+FEM;PL
verbündeten	allieret	verbünden	alliere	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verbündeten	forbundsfælle	verbünden	forbundsfælle	V;IND;PL;3;PST;FIN	N;INDF;MASC+FEM;SG
verbündeten	ally	verbünden	ally	V;IND;PL;3;PST;FIN	N;INDF;MASC+FEM;SG
monats	månedligt	monats	månedlig		ADV
monats	månedlige	monats	månedlig		ADJ;PL
monats	månedlig	monats	månedlig		ADJ;INDF;MASC+FEM;SG
monats	måneder	monats	måned		N;INDF;MASC+FEM;PL
monats	måneden	monats	måned		N;DEF;MASC+FEM;SG
monats	måned	monats	måned		N;INDF;MASC+FEM;SG
truppe	trop	trapp	trop		
truppe	truppen	trapp	truppe		N;DEF;MASC+FEM;SG
truppe	trup	trapp	trup		N;INDF;MASC+FEM;SG
türme	towers	türm	tow	N;NOM;PL	N;GEN;INDF;MASC+FEM;PL
türme	tårn	türm	tårn	N;NOM;PL	N;INDF;NEUT;SG
türme	tårnet	türm	tårne	N;NOM;PL	N;DEF;NEUT;SG
hut	hatte	hun	hæte	N;SG	N;INDF;MASC+FEM;PL
verbleib	opholdssted	verbleib	opholdssted		N;INDF;NEUT;SG
verbleib	tilholdssted	verbleib	tilholdssted		N;INDF;NEUT;SG
verbleib	skæbne	verbleib	skæbne		N;INDF;MASC+FEM;SG
verbleib	skæbnen	verbleib	skæbne		N;DEF;MASC+FEM;SG
milch	mejeri	milch	mejeri		N;INDF;NEUT;SG
milch	malkekvæg	milch	malkekvæg		N;INDF;NEUT;SG
milch	mælk	milch	mælk		N;INDF;MASC+FEM;SG
kommerziellen	kommercielt	kommerziell	kommercielt	ADJ	ADV
jon	harald	jon	harald	PROPN;NOM;MASC;SG	
jon	jon	jon	jon	PROPN;NOM;MASC;SG	PROPN
schmitt	schmitt	schmein	schmitt	PROPN	N;INDF;MASC+FEM;SG
hills	hills	hills	hills	PROPN	N;INDF;MASC+FEM;SG
hills	bakker	hills	bakke	PROPN	V;IND;PRS;FIN;ACT
hills	bakkerne	hills	bakke	PROPN	N;DEF;MASC+FEM;PL
baptist	baptist	baptist	baptist	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
anfänglich	oprindeligt	anfänglich	oprindeligt	ADJ	ADV
anfänglich	oprindelig	anfänglich	oprindelig	ADJ	ADV
beeinflussen	indflydelsen	beeinflussen	indflydelse	V;NFIN	N;DEF;MASC+FEM;SG
beeinflussen	indflydelse	beeinflussen	indflydelse	V;NFIN	N;INDF;MASC+FEM;SG
beeinflussen	påvirkning	beeinflussen	påvirkning	V;NFIN	N;INDF;MASC+FEM;SG
bug	insekt	bugen	insekt		N;INDF;NEUT;SG
bug	kryb	bugen	kryb		N;INDF;NEUT;SG
bug	bug	bugen	bug		
bug	buk	bugen	buk		ADJ;INDF;MASC+FEM;SG
bug	sløjfe	bugen	sløjfe		N;INDF;MASC+FEM;SG
bug	bov	bugen	bov		N;INDF;MASC+FEM;SG
bug	bue	bugen	bue		N;INDF;MASC+FEM;SG
meilen	mile	meilen	mil		
meilen	mil	meilen	mil		N;INDF;MASC+FEM;SG
meilen	miles	meilen	mile		N;GEN;INDF;MASC+FEM;SG
meilen	kilometer	meilen	kilometer		N;INDF;MASC+FEM;PL
meilen	km	meilen	kilometer		N;INDF;MASC+FEM;PL
meilen	mil	meilen	mil		N;INDF;MASC+FEM;SG
taten	gerninger	taten	gerning	V;FIN	N;INDF;MASC+FEM;PL
farm	farm	farm	farm	PROPN	
farm	gård	farm	gård	PROPN	N;INDF;MASC+FEM;SG
oberstleutnant	oberst	oberstleutnant	oberst	ADJ	N;INDF;MASC+FEM;SG
wta	wta	wta	wta		N;INDF;MASC+FEM;SG
freizeit	adspredelse	freizeit	adspredelse		N;INDF;MASC+FEM;SG
freizeit	fritid	freizeit	fritid		N;INDF;MASC+FEM;SG
freizeit	fritidsaktiviteter	freizeit	fritidsaktivitet		N;INDF;MASC+FEM;PL
freizeit	fritid	freizeit	fritid		N;INDF;MASC+FEM;SG
freizeit	fritidsaktiviteter	freizeit	fritidsaktivitet		N;INDF;MASC+FEM;PL
freizeit	sports	freizeit	sports		
freizeit	sport	freizeit	sport		N;INDF;MASC+FEM;SG
freizeit	sportsgrene	freizeit	sportsgen		N;DEF;NEUT;PL
drum	tromme	drum	trom	ADV	N;INDF;MASC+FEM;SG
drum	tromle	drum	tromle	ADV	N;INDF;MASC+FEM;SG
gera	gera	gera	gera	PROPN;NOM;MASC;SG	
motorrad	cykler	motorrad	cykle		N;INDF;MASC+FEM;PL
motorrad	cyklerne	motorrad	cykle		N;DEF;MASC+FEM;PL
motorrad	motorcykler	motorrad	motorcykle		N;INDF;MASC+FEM;PL
motorrad	bike	motorrad	bike		
motorrad	cykel	motorrad	cykel		N;INDF;MASC+FEM;SG
motorrad	cyklen	motorrad	cykle		N;DEF;MASC+FEM;SG
motorrad	motorcykel	motorrad	motorcykel		N;INDF;MASC+FEM;SG
motorrad	motorcykler	motorrad	motorcykle		N;INDF;MASC+FEM;PL
motorrad	motorcykel	motorrad	motorcykel		N;INDF;MASC+FEM;SG
lutherische	luthersk	lutherisch	luthersk	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
peer	peer	peer	peer		N;INDF;MASC+FEM;SG
wellen	skakter	wellen	skakte		N;INDF;MASC+FEM;PL
wellen	bølger	wellen	bølge		N;INDF;MASC+FEM;PL
wellen	bølgerne	wellen	bolger		N;DEF;MASC+FEM;PL
maßstab	målestok	maßsteben	målestok	ADV	N;INDF;MASC+FEM;SG
maßstab	målestok	maßsteben	målestok	ADV	N;INDF;MASC+FEM;SG
maßstab	skala	maßsteben	skala	ADV	
maßstab	benchmark	maßsteben	benchmark	ADV	
ständige	permanent	ständig	permanent	ADJ;NOM;FEM;PL	ADJ;INDF;SG
ständige	konstant	ständig	konstant	ADJ;NOM;FEM;PL	ADJ;INDF;SG
verbreiteten	dissemineret	verbreiten	disseminere	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verbreiteten	formidlet	verbreiten	formidle	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
verbreiteten	formidles	verbreiten	formidle	V;IND;PL;3;PST;FIN	V;IND;PRS;NFIN;PASS
sopran	sopran	sopran	sopran		N;INDF;MASC+FEM;SG
schoss	skødet	schießen	skød	V;V.PTCP	N;DEF;NEUT;SG
schoss	lap	schießen	lape	V;V.PTCP	N;INDF;MASC+FEM;SG
schoss	omgang	schießen	omgang	V;V.PTCP	N;INDF;MASC+FEM;SG
schoss	skud	schießen	skud	V;V.PTCP	N;INDF;NEUT;SG
schoss	shot	schießen	shot	V;V.PTCP	
fachliteratur	litteratur	fachliteratur	litteratur	ADJ	N;INDF;MASC+FEM;SG
fachliteratur	litteraturen	fachliteratur	litteratur	ADJ	N;DEF;MASC+FEM;SG
philosophische	filosofisk	philosophisch	filosofisk	ADJ;NOM;FEM;PL	ADV
klassiker	klassikere	klassik	klassiker	ADJ	N;INDF;MASC+FEM;PL
klassiker	klassiker	klassik	klassiker	ADJ	N;INDF;MASC+FEM;SG
klassiker	classic	klassik	classic	ADJ	
burgund	burgund	burgund	burgund	PROPN;NOM;MASC;SG	
burgund	burgundy	burgund	burgundy	PROPN;NOM;MASC;SG	
partnerschaft	partnerskab	partnerschaft	partnerskab	ADJ	N;INDF;NEUT;SG
partnerschaft	partnerskabet	partnerschaft	partnerskab	ADJ	N;DEF;NEUT;SG
partnerschaft	partnership	partnerschaft	partnership	ADJ	N;INDF;MASC+FEM;SG
partnerschaft	partnerskaber	partnerschaft	partnerskab	ADJ	N;INDF;NEUT;PL
partnerschaft	venskabsbyer	partnerschaft	venskabsby	ADJ	N;INDF;MASC+FEM;PL
partnerschaft	partnerskaber	partnerschaft	partnerskab	ADJ	N;INDF;NEUT;PL
pauli	pauli	pauli	pauli	PROPN;NOM;MASC;SG	
brot	brod	broten	brod		N;INDF;MASC+FEM;SG
brot	brød	broten	brød		N;INDF;NEUT;SG
brot	brødet	broten	bryde		N;DEF;NEUT;SG
ukrainischen	ukrainsk	ukrainisch	ukrainsk	ADJ;NOM;MASC;PL	ADJ;INDF;SG
xiii	xiii	xiii	xiii		NUM
lehren	lektioner	lehren	lektion	V;NFIN	N;INDF;MASC+FEM;PL
lehren	undervisning	lehren	undervisning	V;NFIN	N;INDF;MASC+FEM;SG
lehren	undervisningen	lehren	undervisning	V;NFIN	N;DEF;MASC+FEM;SG
lehren	lærdom	lehren	lærdom	V;NFIN	N;INDF;MASC+FEM;SG
marseille	marseille	marseill	marseille	PROPN;NOM;NEUT;SG	
marseille	marseille	marseill	marseille	PROPN;NOM;NEUT;SG	
marseille	marseilles	marseill	marseil	PROPN;NOM;NEUT;SG	N;GEN;INDF;MASC+FEM;SG
hugh	hugh	hagh	hugh	PROPN;NOM;SG	
chen	chen	chen	chen	PROPN;NOM;MASC;SG	
leon	leon	leon	leon	PROPN;NOM;SG	
ostseite	east	ostseite	east	ADJ	N;INDF;MASC+FEM;SG
ostseite	østpå	ostseite	østpå	ADJ	ADV
ostseite	øst	ostseite	øst	ADJ	N;INDF
duden	duden	duden	duden		
beethoven	beethoven	beethoven	beethov		
