پِدر	father	پِدر	father	PROPN;NOM;MASC;SG;3	N;SG
پھبتی	ornament	پھب	ornament	PROPN;NOM;MASC;SG;3	N;SG
پھبتی	decoration	پھب	decoration	PROPN;NOM;MASC;SG;3	N;SG
پھبن	grace	پھبن	grace		PROPN;SG
پھبن	beauty	پھبن	beauty		N;SG
پھبن	charm	پھبن	charm		N;SG
پھبن	elegance	پھبن	elegance		N;SG
پھبنا	adorn	پھبنا	adorn	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھپّٹ	stubbornness	پھپّٹ	stubbornness	PROPN;NOM;MASC;SG;3	N;SG
پھپّٹ	obstinacy	پھپّٹ	obstinacy	PROPN;NOM;MASC;SG;3	N;SG
پھپّٹ	reputation	پھپّٹ	reputation	PROPN;NOM;MASC;SG;3	N;SG
پھپّٹ	deceit	پھپّٹ	deceit	PROPN;NOM;MASC;SG;3	N;SG
پھپّٹ	fame	پھپّٹ	fame	PROPN;NOM;MASC;SG;3	N;SG
پھپدنا	fester	پھپد	fester	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھپدنا	ferment	پھپد	ferment	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھپّس	obese	پھپّس	obese	PROPN;NOM;MASC;SG;3	ADJ
پھپّس	fleshy	پھپّس	fleshy	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	fat	پھپسا	fat	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	insipid	پھپسا	insipid	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	swollen	پھپسا	swell	PROPN;NOM;MASC;SG;3	ADJ
پھپسا	puffy	پھپسا	puffy	PROPN;NOM;MASC;SG;3	ADJ
پھپک	growth	پھپک	growth		N;SG
پھپک	development	پھپک	development		N;SG
پھپکا	blister	پھپکا	blister	PROPN;NOM;MASC;SG;3	N;SG
پُھپکارنا	puff	پُھپکار	puff	V;MASC;SG;NFIN;ACT	N;SG
پُھپکارنا	blow	پُھپکار	blow	V;MASC;SG;NFIN;ACT	N;SG
پھپکنا	sprout	پھپک	sprout	V;SG;ACT	N;SG
پھپولا	bubble	پھپولا	bubble	PROPN;NOM;MASC;SG;3	N;SG
پھپولا	blister	پھپولا	blister	PROPN;NOM;MASC;SG;3	N;SG
پھپوندی	fungus	پھپوندی	fungus	PROPN;NOM;MASC;SG;3	N;SG
پھٹ	bursting	پھٹ	burst	V;ACT	N;SG
پھٹ	instantly	پھٹ	instantly	V;ACT	ADV
پھٹ	immediately	پھٹ	immediately	V;ACT	ADV
پِھٹ	curse	پِھٹ	curse	PROPN;NOM;MASC;SG;3	N;SG
پُھٹ	unmatched	پُھٹ	unmatched	PROPN;NOM;MASC;SG;3	ADJ
پُھٹ	dispersed	پُھٹ	disperse	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پُھٹ	isolated	پُھٹ	isolate	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پُھٹ	separated	پُھٹ	separate	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پُھٹ	single	پُھٹ	single	PROPN;NOM;MASC;SG;3	ADJ
پھٹا	broken	پھٹا	broken	V;PFV;MASC;SG;V.PTCP;ACT	ADJ
پھٹا	rent	پھٹا	rent	V;PFV;MASC;SG;V.PTCP;ACT	N;SG
پِھٹّا	wicked	پِھٹّا	wick	PROPN;NOM;MASC;SG;3	ADJ
پِھٹّا	shameless	پِھٹّا	shameless	PROPN;NOM;MASC;SG;3	ADJ
پِھٹّا	ominous	پِھٹّا	ominous	PROPN;NOM;MASC;SG;3	ADJ
پِھٹّا	cursed	پِھٹّا	curse	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پُھٹّا	leaving	پُھٹّ	leave	PROPN;NOM;MASC;SG;3	V;V.MSDR
پُھٹّا	going	پُھٹّ	go	PROPN;NOM;MASC;SG;3	V;V.MSDR
پھٹاکا	settlement	پھٹاکا	settlement	PROPN;NOM;MASC;SG;3	N;SG
پھٹاکا	decision	پھٹاکا	decision	PROPN;NOM;MASC;SG;3	N;SG
پھٹاؤ	crack	پھٹاؤ	crack	PROPN;NOM;MASC;SG;3	N;SG
پھٹاؤ	break	پھٹاؤ	break	PROPN;NOM;MASC;SG;3	N;SG
پھٹاؤ	separation	پھٹاؤ	separation	PROPN;NOM;MASC;SG;3	N;SG
پھٹاؤ	gap	پھٹاؤ	gap	PROPN;NOM;MASC;SG;3	N;SG
پُھٹاؤ	shoot	پُھٹاؤ	shoot	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پُھٹاؤ	sprout	پُھٹاؤ	sprout	PROPN;NOM;MASC;SG;3	N;SG
پُھٹاؤ	bud	پُھٹاؤ	bud	PROPN;NOM;MASC;SG;3	PROPN;SG
پھٹک	crystal	پھٹک	crystal	V;ACT	N;SG
پھٹک	jail	پھٹک	jail	V;ACT	N;SG
پھٹک	glass	پھٹک	glass	V;ACT	N;SG
پھٹک	prison	پھٹک	prison	V;ACT	N;SG
پھٹک	cage	پھٹک	cage	V;ACT	N;SG
پِھٹک	curse	پِھٹک	curse	PROPN;NOM;MASC;SG;3	N;SG
پُھٹک	clot	پُھٹک	clot	PROPN;NOM;MASC;SG;3	N;SG
پُھٹک	stain	پُھٹک	stain	PROPN;NOM;MASC;SG;3	N;SG
پھٹکا	moment	پھٹک	moment	PROPN;NOM;MASC;SG;3	N;SG
پھٹکا	instant	پھٹک	instant	PROPN;NOM;MASC;SG;3	N;SG
پھٹکا	whip	پھٹک	whip	PROPN;NOM;MASC;SG;3	N;SG
پھٹکا	separate	پھٹک	separate	PROPN;NOM;MASC;SG;3	ADJ
پھٹکا	strike	پھٹک	strike	PROPN;NOM;MASC;SG;3	N;SG
پھٹکا	blow	پھٹک	blow	PROPN;NOM;MASC;SG;3	N;SG
پِھٹکار	ignominy	پِھٹکار	ignominy	PROPN;NOM;MASC;SG;3	N;SG
پِھٹکار	disgrace	پِھٹکار	disgrace	PROPN;NOM;MASC;SG;3	N;SG
پِھٹکار	curse	پِھٹکار	curse	PROPN;NOM;MASC;SG;3	N;SG
پِھٹکارنا	curse	پرھٹکار	curse	V;NFIN;ACT	N;SG
پِھٹکارنا	reprimand	پرھٹکار	reprimand	V;NFIN;ACT	N;SG
پِھٹکارنا	reproach	پرھٹکار	reproach	V;NFIN;ACT	N;SG
پُھٹکر	change	پُھٹکر	change	V;V.CVB;ACT	N;SG
پُھٹکر	miscellaneous	پُھٹکر	miscellaneous	V;V.CVB;ACT	ADJ
پُھٹکر	lone	پُھٹکر	lone	V;V.CVB;ACT	PROPN;SG
پِھٹکری	alum	پِھٹکری	alum	PROPN;NOM;MASC;SG;3	PROPN;SG
پھٹکن	husk	پھٹکن	husk		N;SG
پھٹکنا	approach	پھٹک	approach	V;SG;NFIN;ACT	N;SG
پھٹکی	moment	پھٹک	moment	PROPN;NOM;MASC;SG;3	N;SG
پُھٹکی	stain	پُھٹکی	stain	PROPN;NOM;MASC;SG;3	N;SG
پُھٹکی	spot	پُھٹکی	spot	PROPN;NOM;MASC;SG;3	N;SG
پُھٹکی	blot	پُھٹکی	blot	PROPN;NOM;MASC;SG;3	N;SG
پُھٹکی	clot	پُھٹکی	clot	PROPN;NOM;MASC;SG;3	N;SG
پُھٹکی	warbler	پُھٹکی	warbler	PROPN;NOM;MASC;SG;3	N;SG
پھٹنا	burst	پھٹ	burst	PROPN;NOM;MASC;SG;3	N;SG
پھٹنا	explode	پھٹ	explode	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھٹنا	burst	پھٹ	burst	PROPN;NOM;MASC;SG;3	N;SG
پھٹنا	rupture	پھٹ	rupture	PROPN;NOM;MASC;SG;3	N;SG
پھٹنا	explode	پھٹ	explode	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پُھٹیّ	leaving	پُھٹیّ	leave	PROPN;NOM;MASC;SG;3	V;V.MSDR
پُھٹیّ	going	پُھٹیّ	go	PROPN;NOM;MASC;SG;3	V;V.MSDR
پھٹیچر	useless	پھٹیچر	useless	PROPN;NOM;MASC;SG;3	ADJ
پھٹیچر	petty	پھٹیچر	petty	PROPN;NOM;MASC;SG;3	N;SG
پھٹِیک	trouble	پھٹِیک	trouble	PROPN;NOM;MASC;SG;3	N;SG
پھٹِیک	fatigue	پھٹِیک	fatigue	PROPN;NOM;MASC;SG;3	N;SG
پُھٹَّیل	odd	پُھٹَّیل	odd	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	solitary	پُھٹَّیل	solitary	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	single	پُھٹَّیل	single	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	lone	پُھٹَّیل	lone	PROPN;NOM;MASC;SG;3	PROPN;SG
پھدپھدانا	ferment	پھدپھدانا	ferment	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھدک	effervescence	پھدک	effervescence		N;SG
پھدک	boiling	پھدک	boiling		N;SG
پھدک	enthusiasm	پھدک	enthusiasm		N;SG
پُھدکنا	hop	پُھدک	hop	PROPN;NOM;MASC;SG;3	PROPN;SG
پُھدکنا	jump	پُھدک	jump	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پُھدکی	leap	پُھدکی	leap	PROPN;NOM;MASC;SG;3	N;SG
پُھدکی	hop	پُھدکی	hop	PROPN;NOM;MASC;SG;3	PROPN;SG
پُھدکی	jump	پُھدکی	jump	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھڈّا	discord	پھڈّا	discord	PROPN;NOM;MASC;SG;3	N;SG
پھڈّا	riot	پھڈّا	riot	PROPN;NOM;MASC;SG;3	N;SG
پھڈّا	dispute	پھڈّا	dispute	PROPN;NOM;MASC;SG;3	N;SG
پھڈّا	fight	پھڈّا	fight	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پِھڈّا	flattened	پِھڈّا	flatten	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پِھر	again	پِھر	again	V;SG;ACT	ADV
پِھر	subsequently	پِھر	subsequently	V;SG;ACT	ADV
پِھر	then	پِھر	then	V;SG;ACT	ADV
پھرّاٹا	cane	پھرّاٹا	cane	PROPN;NOM;MASC;SG;3	N;SG
پھرارا	flag	پھرارا	flag	PROPN;NOM;MASC;SG;3	N;SG
پِھرانا	roll	پِھرانا	roll	PROPN;NOM;MASC;SG;3	N;SG
پِھرانا	wheel	پِھرانا	wheel	PROPN;NOM;MASC;SG;3	N;SG
پھرّانا	flutter	پھرّانا	flutter	PROPN;NOM;MASC;SG;3	N;SG
پھرّانا	whistle	پھرّانا	whistle	PROPN;NOM;MASC;SG;3	N;SG
پھرّانا	flap	پھرّانا	flap	PROPN;NOM;MASC;SG;3	N;SG
پِھرائوُ	periodical	پِھرائوُ	periodical	PROPN;NOM;MASC;SG;3	ADJ
پِھرائوُ	movable	پِھرائوُ	movable	PROPN;NOM;MASC;SG;3	ADJ
پِھرائوُ	turning	پِھرائوُ	turn	PROPN;NOM;MASC;SG;3	N;SG
پُھرپُھرانا	quiver	پُھرپُھرانا	quiver	PROPN;NOM;MASC;SG;3	N;SG
پُھرپُھرانا	flutter	پُھرپُھرانا	flutter	PROPN;NOM;MASC;SG;3	N;SG
پُھرپُھرانا	tremble	پُھرپُھرانا	tremble	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پُھرپُھرانا	flap	پُھرپُھرانا	flap	PROPN;NOM;MASC;SG;3	N;SG
پُھرپُھری	trembling	پُھرپُھری	tremble	ADJ	N;SG
پُھرپُھری	sensation	پُھرپُھری	sensation	ADJ	N;SG
پھرپھند	stratagem	پھرپھند	stratagem	PROPN;NOM;MASC;SG;3	N;SG
پھرپھند	deceit	پھرپھند	deceit	PROPN;NOM;MASC;SG;3	N;SG
پھرپھند	trick	پھرپھند	trick	PROPN;NOM;MASC;SG;3	N;SG
پھرپھند	treachery	پھرپھند	treachery	PROPN;NOM;MASC;SG;3	N;SG
پھرپھندی	treacherous	پھرپھندی	treacherous	PROPN;NOM;MASC;SG;3	ADJ
پھرپھندی	tricky	پھرپھندی	tricky	PROPN;NOM;MASC;SG;3	ADJ
پِھرت	spin	پِھرت	spin	PROPN;NOM;MASC;SG;3	N;SG
پِھرت	turning	پِھرت	turn	PROPN;NOM;MASC;SG;3	N;SG
پِھرتا	return	پِھرتا	return	V;IPFV;MASC;SG;V.PTCP;ACT	N;SG
پِھرتا	walking	پِھرتا	walking	V;IPFV;MASC;SG;V.PTCP;ACT	N;SG
پِھرتا	turning	پِھرتا	turn	V;IPFV;MASC;SG;V.PTCP;ACT	N;SG
پُھرتی	agility	پُھرتی	agility	ADJ	N;SG
پُھرتی	alacrity	پُھرتی	alacrity	ADJ	N;SG
پُھرتیلا	agile	پُھرتیلا	agile	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	nimble	پُھرتیلا	nimble	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	alert	پُھرتیلا	alert	PROPN;NOM;MASC;SG;3	N;SG
پُھرتیلا	smart	پُھرتیلا	smart	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	active	پُھرتیلا	active	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	quick	پُھرتیلا	quick	PROPN;NOM;MASC;SG;3	ADJ
پھرچھا	settlement	پھرچھا	settlement	PROPN;NOM;MASC;SG;3	N;SG
پھرچھا	release	پھرچھا	release	PROPN;NOM;MASC;SG;3	N;SG
پھرچھا	acquittal	پھرچھا	acquittal	PROPN;NOM;MASC;SG;3	N;SG
پھرچھا	discharge	پھرچھا	discharge	PROPN;NOM;MASC;SG;3	N;SG
پھرچھا	arrangement	پھرچھا	arrangement	PROPN;NOM;MASC;SG;3	N;SG
پھرچھانا	polish	پھرچھانا	polish	PROPN;NOM;MASC;SG;3	PROPN;SG
پھرچھانا	settle	پھرچھانا	settle	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھرچھانا	adjust	پھرچھانا	adjust	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھرچھانا	clear	پھرچھانا	clear	PROPN;NOM;MASC;SG;3	ADJ
پھرسا	axe	پھرسا	be	PROPN;NOM;MASC;SG;3	N;SG
پھرسا	hatchet	پھرسا	hatchet	PROPN;NOM;MASC;SG;3	N;SG
پھرک	shield	پھرک	shield		N;SG
پِھرکئی	twisted	پِھرکئی	twist	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پِھرنا	return	پِھر	return	V;MASC;SG;NFIN;ACT	N;SG
پِھرنا	revolt	پِھر	revolt	V;MASC;SG;NFIN;ACT	N;SG
پِھرنا	change	پِھر	change	V;MASC;SG;NFIN;ACT	N;SG
پِھرنا	travel	پِھر	travel	V;MASC;SG;NFIN;ACT	N;SG
پھرَہرا	flag	پھرَہرا	flag	PROPN;NOM;MASC;SG;3	N;SG
پھرَہرا	pennant	پھرَہرا	pennant	PROPN;NOM;MASC;SG;3	N;SG
پھری	shield	پھری	shield	PROPN;NOM;MASC;SG;3	N;SG
پھریرا	flag	پھریرا	flag	PROPN;NOM;MASC;SG;3	N;SG
پھریرا	pennant	پھریرا	pennant	PROPN;NOM;MASC;SG;3	N;SG
پُھریری	lint	پُھریری	lint	PROPN;NOM;MASC;SG;3	N;SG
پُھریری	excitement	پُھریری	excitement	PROPN;NOM;MASC;SG;3	N;SG
پُھریری	sensation	پُھریری	sensation	PROPN;NOM;MASC;SG;3	N;SG
پُھریری	thrill	پُھریری	thrill	PROPN;NOM;MASC;SG;3	N;SG
پھڑ	prater	پھڑ	prater	V;ACT	PROPN;SG
پھڑپھڑانا	struggle	پھڑپھڑا	struggle	PROPN;NOM;MASC;SG;3	N;SG
پھڑپھڑانا	flap	پھڑپھڑا	flap	PROPN;NOM;MASC;SG;3	N;SG
پھڑپھڑاہٹ	struggle	پھڑپھڑاہٹ	struggle	PROPN;NOM;MASC;SG;3	N;SG
پھڑپھڑاہٹ	flutter	پھڑپھڑاہٹ	flutter	PROPN;NOM;MASC;SG;3	N;SG
پھڑپھڑاہٹ	agitation	پھڑپھڑاہٹ	agitation	PROPN;NOM;MASC;SG;3	N;SG
پھڑپھڑیا	hasty	پھڑپھڑیا	hasty	PROPN;NOM;MASC;SG;3	ADJ
پھڑپھڑیا	bustling	پھڑپھڑیا	bustling	PROPN;NOM;MASC;SG;3	N;SG
پھڑپھڑیا	active	پھڑپھڑیا	active	PROPN;NOM;MASC;SG;3	ADJ
پھڑک	fluttering	پھڑک	fluttering		N;SG
پھڑک	restlessness	پھڑک	restlessness		N;SG
پھڑک	agitation	پھڑک	agitation		N;SG
پھڑک	throbbing	پھڑک	throbb		N;SG
پھڑکا	sunstroke	پھڑکا	sunstroke	PROPN;NOM;MASC;SG;3	PROPN;SG
پھڑکانا	murder	پھڑکانا	murder	PROPN;NOM;MASC;SG;3	N;SG
پھڑکانا	shake	پھڑکانا	shake	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھڑکانا	kill	پھڑکانا	kill	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھڑکانا	move	پھڑکانا	move	PROPN;NOM;MASC;SG;3	N;SG
پھڑکتا	throbbing	پھڑک	throbb	PROPN;NOM;MASC;SG;3	N;SG
پھڑکن	flutter	پھڑکن	flutter		N;SG
پھڑکن	pulse	پھڑکن	pulse		N;SG
پھڑکن	longing	پھڑکن	longing		N;SG
پھڑکن	wish	پھڑکن	wish		V;IND;PRS;FIN
پھڑکن	agitation	پھڑکن	agitation		N;SG
پھڑکنا	flutter	پھڑک	flutter	V;SG;NFIN;ACT	N;SG
پھڑکنا	pine	پھڑک	pine	V;SG;NFIN;ACT	PROPN;SG
پھڑکنا	twitch	پھڑک	twitch	V;SG;NFIN;ACT	N;SG
پھڑکی	partition	پھڑکی	partition	PROPN;NOM;MASC;SG;3	N;SG
پھڑوا	torn	پھڑوا	tear	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پھڑوا	spade	پھڑوا	spade	PROPN;NOM;MASC;SG;3	N;SG
پھڑوال	spade	پھڑوال	spade	PROPN;NOM;MASC;SG;3	N;SG
پھڑیا	retailer	پھڑیا	retailer	PROPN;NOM;MASC;SG;3	N;SG
پھُڑیا	pimple	پھنڑیا	pimple	PROPN;NOM;MASC;SG;3	N;SG
پھڑَیت	gambler	پھڑَیت	gambler	PROPN;NOM;MASC;SG;3	N;SG
پھُس	whisper	پھُس	whisper		V;IMP;FIN
پھساوا	perplexity	پھساوا	perplexity	PROPN;NOM;MASC;SG;3	N;SG
پھساوا	difficulty	پھساوا	difficulty	PROPN;NOM;MASC;SG;3	N;SG
پھساوا	entanglement	پھساوا	entanglement	PROPN;NOM;MASC;SG;3	N;SG
پُھساہِندا	stinking	پُھساہِندا	stink	ADJ	N;SG
پھسائو	apprehension	پھسائو	apprehension		N;SG
پھسائو	capture	پھسائو	capture		V;IMP;FIN
پِھسڈّی	loser	پِھسڈّی	loser	PROPN;NOM;MASC;SG;3	N;SG
پھُسرپھُسر	whispering	پھُسرپھُسر	whisper	PROPN;NOM;MASC;SG;3	N;SG
پُھسکا	weak	پُھسکا	weak	PROPN;NOM;MASC;SG;3	ADJ
پُھسکا	loose	پُھسکا	loose	PROPN;NOM;MASC;SG;3	ADJ
پُھسکنا	whisper	پُھسک	whisper		V;IMP;FIN
پُھسلا	seduction	پُھسلا	seduction	PROPN;NOM;MASC;SG;3	N;SG
پُھسلا	trick	پُھسلا	trick	PROPN;NOM;MASC;SG;3	N;SG
پُھسلانا	coax	پُھسلانا	coax	V;MASC;SG;V.PTCP;ACT	N;SG
پُھسلاوا	seduction	پُھسلاوا	seduction	PROPN;NOM;MASC;SG;3	N;SG
پُھسلاوا	trickery	پُھسلاوا	trickery	PROPN;NOM;MASC;SG;3	N;SG
پِھسلاہٹ	slipping	پِھسلاہٹ	slipping	PROPN;NOM;MASC;SG;3	N;SG
پِھسلاہٹ	sliding	پِھسلاہٹ	slide	PROPN;NOM;MASC;SG;3	N;SG
پُھسلاہٹ	flattery	پُھسلاہٹ	flattery	PROPN;NOM;MASC;SG;3	N;SG
پُھسلاہٹ	seduction	پُھسلاہٹ	seduction	PROPN;NOM;MASC;SG;3	N;SG
پِھسلائو	slipping	پِھسلائو	slipping	PROPN;NOM;MASC;SG;3	N;SG
پِھسلائو	sliding	پِھسلائو	slide	PROPN;NOM;MASC;SG;3	N;SG
پُھسلاؤُ	seducer	پُھسلاؤُ	seducer	PROPN;NOM;MASC;SG;3	N;SG
پُھسلاؤُ	seducing	پُھسلاؤُ	seduce	PROPN;NOM;MASC;SG;3	N;SG
پِھسلنا	err	پِھسلنا	err	PROPN;NOM;MASC;SG;3	N;SG
پِھسلنا	slippery	پِھسلنا	slippery	PROPN;NOM;MASC;SG;3	ADJ
پِھسلنا	slip	پِھسلنا	slip	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پِھسلنا	slither	پِھسلنا	slither	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پِھسلنا	smooth	پِھسلنا	smooth	PROPN;NOM;MASC;SG;3	ADJ
پِھسلنا	skid	پِھسلنا	skid	PROPN;NOM;MASC;SG;3	N;SG
پِھسلواں	slippery	پِھسلواں	slippery	PROPN;NOM;MASC;SG;3	ADJ
پھُسلونیا	seducer	پھُسلونیا	seducer	PROPN;NOM;MASC;SG;3	N;SG
پھُسَینڈا	stinking	پھُسَینڈا	stink	PROPN;NOM;MASC;SG;3	N;SG
پِھش	contemptible	پِھش	contemptible	PROPN;NOM;MASC;SG;3	ADJ
پھک	husks	پھک	husk	V;ACT	N;PL
پھُکا	singed	پھنکا	sing	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پھُکا	burnt	پھنکا	burnt	PROPN;NOM;MASC;SG;3	ADJ
پھکّڑ	pauper	پھکّڑ	pauper	PROPN;NOM;MASC;SG;3	N;SG
پھکّڑ	broke	پھکّڑ	break	PROPN;NOM;MASC;SG;3	V;IND;PST;FIN
پھکّڑ	humorous	پھکّڑ	humorous	PROPN;NOM;MASC;SG;3	ADJ
پھکڑی	rudeness	پھکڑی	rudeness	PROPN;NOM;MASC;SG;3	N;SG
پھکڑی	disgrace	پھکڑی	disgrace	PROPN;NOM;MASC;SG;3	N;SG
پھکسا	mud	پھکسا	mud	PROPN;NOM;MASC;SG;3	N;SG
پِھکَیت	spearman	پِھکَیت	spearman	PROPN;NOM;MASC;SG;3	PROPN;SG
پِھکَیت	lancer	پِھکَیت	lancer	PROPN;NOM;MASC;SG;3	PROPN;SG
پھگواُ	fraudster	پھگواُ	fraudster	PROPN;NOM;MASC;SG;3	N;SG
پھل	children	پھل	child	N;NOM;MASC;SG;3	N;PL
پھل	gain	پھل	gain	N;NOM;MASC;SG;3	V;IMP;FIN
پھُل	flower	پھُل	flower		N;SG
پُھلّا	cataract	پُھلّ	cataract	PROPN;NOM;MASC;SG;3	N;SG
پُھلاسرا	flattery	پُھلاسرا	flattery	PROPN;NOM;MASC;SG;3	N;SG
پُھلاسرا	deception	پُھلاسرا	deception	PROPN;NOM;MASC;SG;3	N;SG
پُھلاسرا	delusion	پُھلاسرا	delusion	PROPN;NOM;MASC;SG;3	N;SG
پھلالین	flannel	پھلالین	flannel	PROPN;NOM;MASC;SG;3	N;SG
پھلانگ	leap	پھلانگ	leap	V;ACT	N;SG
پھلانگ	spring	پھلانگ	spring	V;ACT	N;SG
پھلانگ	bound	پھلانگ	bound	V;ACT	ADJ
پھلانگنا	jump	پھلانگنا	jump	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پُھلاوٹ	inflation	پُھلاوٹ	inflation	PROPN;NOM;MASC;SG;3	N;SG
پُھلاوٹ	swelling	پُھلاوٹ	swell	PROPN;NOM;MASC;SG;3	N;SG
پُھلاؤ	inflation	پُھلاؤ	inflation	PROPN;NOM;MASC;SG;3	N;SG
پُھلاؤ	swelling	پُھلاؤ	swell	PROPN;NOM;MASC;SG;3	N;SG
پھُلپھُلا	incoherent	پھُلپھلا	incoherent	PROPN;NOM;MASC;SG;3	ADJ
پھُلپھُلا	shallow	پھُلپھلا	shallow	PROPN;NOM;MASC;SG;3	ADJ
پھُلپھُلا	vain	پھُلپھلا	vain	PROPN;NOM;MASC;SG;3	ADJ
پھُلپھُلا	swollen	پھُلپھلا	swell	PROPN;NOM;MASC;SG;3	ADJ
پھُلپھُلا	soft	پھُلپھلا	soft	PROPN;NOM;MASC;SG;3	ADJ
پھلت	effect	پھلت	effect	PROPN;NOM;MASC;SG;3	N;SG
پھلت	profitable	پھلت	profitable	PROPN;NOM;MASC;SG;3	ADJ
پھلت	fruitful	پھلت	fruitful	PROPN;NOM;MASC;SG;3	ADJ
پھلت	yield	پھلت	yield	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھلت	product	پھلت	product	PROPN;NOM;MASC;SG;3	N;SG
پھلت	consequence	پھلت	consequence	PROPN;NOM;MASC;SG;3	N;SG
پھلت	produce	پھلت	produce	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھُلجھڑی	joke	پھُلجھڑی	joke	PROPN;NOM;MASC;SG;3	N;SG
پھُلرا	tassel	پھُلرا	tassel	PROPN;NOM;MASC;SG;3	N;SG
پھُلروا	tender	پھُلروا	tender	PROPN;NOM;MASC;SG;3	ADJ
پھُلروا	delicate	پھُلروا	delicate	PROPN;NOM;MASC;SG;3	ADJ
پھلسا	door	پھلسا	door	PROPN;NOM;MASC;SG;3	N;SG
پھلسا	gate	پھلسا	gate	PROPN;NOM;MASC;SG;3	N;SG
پھلکا	blister	پھلکا	blister		N;SG
پھلنا	prosper	پھل	prosper	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھلنا	grow	پھل	grow	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پھلنا	sprout	پھل	sprout	PROPN;NOM;MASC;SG;3	N;SG
پھُلنگ	peak	پھُلنگ	peak	PROPN;NOM;MASC;SG;3	N;SG
پھُلواری	children	پھُلواری	child	PROPN;NOM;MASC;SG;3	N;PL
پھُلواری	offspring	پھُلواری	offspring	PROPN;NOM;MASC;SG;3	N;SG
پھُلیرا	florist	پھُلیرا	florist	PROPN;NOM;MASC;SG;3	N;SG
پھُنّا	tassel	پھُنّا	tassel	PROPN;NOM;MASC;SG;3	N;SG
پھند	tactic	پھند	tactic		N;SG
پھند	trickery	پھند	trickery		N;SG
پھند	trap	پھند	trap		N;SG
پھندا	perplexity	پھندا	perplexity	V;MASC;SG;V.PTCP;ACT	N;SG
پھندا	trap	پھندا	trap	V;MASC;SG;V.PTCP;ACT	N;SG
پھندا	hitch	پھندا	hitch	V;MASC;SG;V.PTCP;ACT	N;SG
پھندا	net	پھندا	net	V;MASC;SG;V.PTCP;ACT	N;SG
پھندا	knot	پھندا	knot	V;MASC;SG;V.PTCP;ACT	N;SG
پھندا	noose	پھندا	noose	V;MASC;SG;V.PTCP;ACT	N;SG
پھُندنا	tassel	پھُندنا	tassel	PROPN;NOM;MASC;SG;3	N;SG
پھندَیت	trapper	پھندَیت	trapper	PROPN;NOM;MASC;SG;3	N;SG
پھنسانا	deceive	پھنسانا	deceive	ADJ;NOM;MASC;SG	V;IMP;FIN
پھنسانا	implicate	پھنسانا	implicate	ADJ;NOM;MASC;SG	V;IMP;FIN
پھنسانا	allure	پھنسانا	allure	ADJ;NOM;MASC;SG	N;SG
پھنسانا	involve	پھنسانا	involve	ADJ;NOM;MASC;SG	V;IMP;FIN
پھنساوٹ	shrinkage	پھنساوٹ	shrinkage	PROPN;NOM;MASC;SG;3	N;SG
پھنساوٹ	entanglement	پھنساوٹ	entanglement	PROPN;NOM;MASC;SG;3	N;SG
پھنسائو	arrest	پھنسائو	arrest	PROPN;NOM;MASC;SG;3	N;SG
پھنسائو	fen	پھنسائو	fen	PROPN;NOM;MASC;SG;3	N;SG
