que	ka	que	ka	PRO	
cona	pussy	cona	pussyēt	N	PROPN
cona	mīkstais	cona	mīksts	N	ADJ;NOM;MASC;SG
cona	fuck	cona	fuckt	N	
coñecemos	ter	coñecer	terēt	V	
crea	padomā	crear	padomāt	V	N;MASC;SG
crea	tici	crear	ticēt	V	INTJ
milleiros	tūkstoši	milleiro	tūkstoši	N	NUM;NOM;MASC;PL
milleiros	tūkstošos	milleiro	tūkstoši	N	NUM;ESS;MASC;PL
milleiros	tūkstošiem	milleiro	tūkstoši	N	NUM;DAT;MASC;PL
milleiros	tūkstoš	milleiro	tūkstīt	N	NUM;PL
milleiros	tūkstoši	milleiro	tūkstoši	N	NUM;NOM;MASC;PL
milleiros	tūkstotis	milleiro	tūkstot	N	NUM;NOM;MASC;SG
distinto	atšķirīgi	distinto	atšķirīgs	ADJ	ADV
distinto	citādāk	distinto	citādi	ADJ	ADV;CMPR
distinto	savādāk	distinto	savādi	ADJ	ADV;CMPR
mostra	parāda	mostra	parādīt	N	V;FH;IND;3;POS;PRS;FIN;ACT
mostra	rāda	mostra	rādīt	N	V;FH;IND;3;POS;PRS;FIN;ACT
mostra	dažas	mostra	daža	N	PRO;NOM;FEM;PL
mostra	dažiem	mostra	dažs	N	PRO;DAT;MASC;PL
mostra	daži	mostra	dažs	N	PRO;NOM;MASC;PL
mostra	rādīt	mostra	rādīt	N	V;POS;NFIN
mostra	parādīt	mostra	parādīt	N	V;POS;NFIN
comezaron	viņi	comezar	viņš	V	PRO;NOM;MASC;PL;3
comezaron	tie	comezar	tas	V	PRO;NOM;MASC;PL
comezaron	tās	comezar	tā	V	PRO;NOM;FEM;PL
india	indija	indiar	indija	PROPN	PROPN;NOM;FEM;SG
india	indijā	indiar	indija	PROPN	PROPN;ESS;FEM;SG
india	indijas	indiar	indija	PROPN	PROPN;NOM;FEM;PL
india	indiešu	indiar	indietis	PROPN	N;GEN;MASC;PL
india	indijas	indiar	indija	PROPN	PROPN;NOM;FEM;PL
chisco	maz	chisco	maz	N	ADV
chisco	maza	chisco	maza	N	ADJ;NOM;FEM;SG
chisco	mazais	chisco	mazs	N	ADJ;NOM;MASC;SG
chisco	kamēr	chisco	kamēr	N	ADV
chisco	dažas	chisco	daža	N	PRO;NOM;FEM;PL
chisco	dažiem	chisco	dažs	N	PRO;DAT;MASC;PL
chisco	daži	chisco	dažs	N	PRO;NOM;MASC;PL
mentiras	melo	mentira	melot	N	V;FH;IND;3;POS;PRS;FIN;ACT
empresas	ir	empresa	būt	N	V;FH;IND;3;POS;PRS;FIN;ACT
tranquila	klusi	tranquila	klusi	ADJ	ADV
tranquila	ņemt	tranquila	ņemt	ADJ	V;POS;NFIN
tranquila	ņem	tranquila	ņemt	ADJ	V;IMP;SG;2;POS;FIN;ACT
tranquila	viegli	tranquila	viegli	ADJ	ADV
tranquila	mierīgi	tranquila	mierīgi	ADJ	ADV
tranquila	vien	tranquila	vien	ADJ	PART
tranquila	dons	tranquila	dons	ADJ	PROPN;NOM;MASC;SG
tranquila	don	tranquila	don	ADJ	
propias	paša	propio	pats	ADJ	PRO;NOM;MASC;SG
propias	pašu	propio	pats	ADJ	PRO;ACC;MASC;SG
falan	viņi	falar	viņš	V	PRO;NOM;MASC;PL;3
falan	tie	falar	tas	V	PRO;NOM;MASC;PL
falan	tās	falar	tā	V	PRO;NOM;FEM;PL
falan	par	falar	par	V	
conxunto	uzstādīt	conxunto	uzstādīt	N	V;POS;NFIN
conxunto	vesels	conxunto	vesels	N	ADJ;NOM;MASC;SG
conxunto	veseli	conxunto	vesels	N	ADJ;NOM;MASC;PL
conxunto	veselas	conxunto	vesela	N	ADJ;NOM;FEM;PL
conxunto	vesela	conxunto	vesela	N	ADJ;NOM;FEM;SG
conxunto	kopīga	conxunto	kopīga	N	ADJ;NOM;FEM;SG
conxunto	kopīgais	conxunto	kopīgs	N	ADJ;NOM;MASC;SG
bar	bar	bar	bar	N	
enviar	nosūtīšana	enviar	nosūtīšana	V	N;NOM;FEM;SG
enviar	sūtīšana	enviar	sūtīšana	V	N;NOM;FEM;SG
confiar	uzticēšanās	confiar	uzticēšanās	V	N;NOM;FEM;SG
confiar	uzticība	confiar	uzticība	V	N;NOM;FEM;SG
confiar	uzticību	confiar	uzticība	V	N;ACC;FEM;SG
confiar	ticība	confiar	ticība	V	N;NOM;FEM;SG
confiar	ticībā	confiar	ticība	V	N;ESS;FEM;SG
confiar	ticību	confiar	ticība	V	N;ACC;FEM;SG
ritmo	pārspēt	ritmo	pārspēt	N	V;POS;NFIN
quieto	vēl	quieto	vēl	N	ADV
quieto	vēljoprojām	quieto	vēljoprojām	N	V;FH;IND;PL;1;POS;PST;FIN;ACT
quieto	joprojām	quieto	joprojām	N	ADV
quieto	apstāties	quieto	apstāties	N	V;POS;REFL;NFIN
quieto	apturēt	quieto	apturēt	N	V;POS;NFIN
quieto	beidz	quieto	beigt	N	V;IMP;SG;2;POS;FIN;ACT
quieto	stāvēt	quieto	stāvēt	N	V;POS;NFIN
quieto	uzturēties	quieto	uzturēties	N	V;POS;REFL;NFIN
quieto	paliec	quieto	palikt	N	V;IMP;SG;2;POS;FIN;ACT
quieto	palikt	quieto	palikt	N	V;POS;NFIN
botas	tu	bota	tu	N	PRO;NOM;SG;2
botas	tevi	bota	tu	N	PRO;ACC;SG;2
botas	jums	bota	jūs	N	PRO;DAT;PL;2
botas	tev	bota	tu	N	PRO;DAT;SG;2
botas	jūs	bota	jūs	N	PRO;NOM;PL;2
botas	garām	bota	garām	N	ADV
botas	pietrūkst	bota	pietrūkt	N	V;FH;IND;3;POS;PRS;FIN;ACT
botas	miss	bota	miss	N	
testemuñas	redzējusi	testemuña	redzēt	N	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
testemuñas	redzēti	testemuña	redzēt	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
testemuñas	redzējuši	testemuña	redzēt	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
testemuñas	redzējis	testemuña	redzēt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
testemuñas	lācis	testemuña	lākt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
piedade	žēl	piedade	žēl	N	PART
vivindo	dzīvošana	vivir	dzīvošana	V	N;NOM;FEM;SG
vivindo	dzīvas	vivir	dzīva	V	ADJ;NOM;FEM;PL
vivindo	dzīvi	vivir	dzīve	V	N;ACC;FEM;SG
vivindo	live	vivir	live	V	
vivindo	tiešraide	vivir	tiešraide	V	N;NOM;FEM;SG
ok	labi	ok	labi	N	ADV
washington	vašingtonas	washington	vašingtona	PROPN	N;NOM;FEM;PL
rastro	atstājot	rastro	atstāt	N	V;V.CVB
rastro	parakstīt	rastro	parakstīt	N	V;POS;NFIN
rastro	jebkuru	rastro	jebkurš	N	PRO;ACC;MASC;SG
rastro	jebkura	rastro	jebkura	N	PRO;NOM;FEM;SG
rastro	jebkurš	rastro	jebkurš	N	PRO;NOM;MASC;SG
rastro	izsekot	rastro	izsekot	N	V;POS;NFIN
rastro	palieku	rastro	palikt	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
xoga	play	xogar	play	V	
foise	viņa	foise	viņa	V	PRO;NOM;FEM;SG;3
foise	vina	foise	vins	V	N;NOM;FEM;SG
foise	prom	foise	prom	V	ADV
foise	ka	foise	ka	V	
foise	tas	foise	tas	V	PRO;NOM;MASC;SG
foise	kreisais	foise	kreiss	V	ADJ;NOM;MASC;SG
foise	kreisā	foise	kreisa	V	ADJ;NOM;FEM;SG
autismo	ar	autismo	ar	N	ADP
agardaba	tika	agardar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
malditos	asiņainā	maldito	asiņaina	N	ADJ;NOM;FEM;SG
malditos	nelieši	maldito	nelieti	N	ADJ;NOM;MASC;PL
malditos	laimīgi	maldito	laimīgs	N	ADV
malditos	sasodīti	maldito	sasodīt	N	ADV
madre	māte	madre	māte	PROPN	N;NOM;FEM;SG
madre	mātes	madre	māte	PROPN	N;NOM;FEM;PL
directora	vadītājs	director	vadītājs	ADJ	N;NOM;MASC;SG
directora	galvu	director	galva	ADJ	N;ACC;FEM;SG
directora	galvas	director	galva	ADJ	N;NOM;FEM;PL
directora	galva	director	galva	ADJ	N;NOM;FEM;SG
lisca	iegūsti	lisca	iegūt	PROPN	V;IMP;SG;2;POS;FIN;ACT
lisca	dabūt	lisca	dabūt	PROPN	V;POS;NFIN
lisca	prom	lisca	prom	PROPN	ADV
lisca	nost	lisca	nost	PROPN	ADV
lisca	off	lisca	off	PROPN	
lisca	izslēgts	lisca	izslēgt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
lisca	zaudēti	lisca	zaudēt	PROPN	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
lisca	pazaudēts	lisca	pazaudēt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
lisca	zaudēja	lisca	zaudēt	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
lisca	pazudis	lisca	pazust	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
lisca	zaudēts	lisca	zaudēt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
lisca	ārā	lisca	ārā	PROPN	ADV
lisca	out	lisca	out	PROPN	
pareces	like	parecer	like	V	
pareces	skatiens	parecer	skatiens	V	N;NOM;MASC;SG
pareces	tu	parecer	tu	V	PRO;NOM;SG;2
pareces	tevi	parecer	tu	V	PRO;ACC;SG;2
pareces	jums	parecer	jūs	V	PRO;DAT;PL;2
pareces	tev	parecer	tu	V	PRO;DAT;SG;2
pareces	jūs	parecer	jūs	V	PRO;NOM;PL;2
pareces	skaņu	parecer	skaņa	V	N;ACC;FEM;SG
pareces	skaņa	parecer	skaņa	V	N;NOM;FEM;SG
pareces	skaņas	parecer	skaņa	V	N;NOM;FEM;PL
bart	bart	bart	bart	PROPN	
fats	taukiem	fats	tauki	PROPN	N;DAT;MASC
fats	taukus	fats	tauki	PROPN	N;ACC;MASC
fats	tauki	fats	tauki	PROPN	N;NOM;MASC
fats	taukvielas	fats	taukviela	PROPN	N;NOM;FEM
personaxe	viņam	personaxe	viņš	N	PRO;DAT;MASC;SG;3
personaxe	viņu	personaxe	viņš	N	PRO;ACC;MASC;SG;3
batallón	ņemt	batallón	ņemt	N	V;POS;NFIN
batallón	ņem	batallón	ņemt	N	V;IMP;SG;2;POS;FIN;ACT
instituto	augstā	instituto	augsts	N	ADJ;NOM;FEM;SG
instituto	augstu	instituto	augstu	N	ADV
instituto	augsts	instituto	augsts	N	ADJ;NOM;MASC;SG
instituto	augsta	instituto	augsts	N	ADJ;NOM;FEM;SG
daba	tika	dar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
saín	ārā	saín	ārā	V	ADV
saín	out	saín	out	V	
saín	kreisais	saín	kreiss	V	ADJ;NOM;MASC;SG
saín	kreisā	saín	kreisa	V	ADJ;NOM;FEM;SG
superior	top	superior	tapt	ADJ	V;FH;IND;3;POS;PRS;FIN;ACT
superior	tops	superior	tops	ADJ	N;NOM;MASC;SG
obxecto	iebilst	obxecto	iebilst	N	V;FH;IND;3;POS;PRS;FIN;ACT
encántame	mīlestība	encántame	mīlestība	V	N;NOM;FEM;SG
encántame	love	encántame	love	V	
encántame	mīla	encántame	mīlēt	V	N;NOM;FEM;SG
poucas	maz	pouco	maz	DET	ADV
reais	reāli	real	reāli	ADJ	ADV
reais	patiesība	real	patiesība	ADJ	N;NOM;FEM;SG
reais	taisnība	real	taisnība	ADJ	N;NOM;FEM;SG
poderás	tu	poder	tu	V	PRO;NOM;SG;2
poderás	tevi	poder	tu	V	PRO;ACC;SG;2
poderás	jums	poder	jūs	V	PRO;DAT;PL;2
poderás	tev	poder	tu	V	PRO;DAT;SG;2
poderás	jūs	poder	jūs	V	PRO;NOM;PL;2
poderás	spējīgs	poder	spējīgs	V	ADJ;NOM;MASC;SG
poderás	tad	poder	tad	V	ADV
digamos	saki	dicir	sacīt	V	INTJ
ate	bijis	ate	būt	ADV	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ate	bijusi	ate	būt	ADV	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
económico	ekonomikas	económico	ekonomika	ADJ	N;NOM;FEM;PL
económico	finanšu	económico	finanses	ADJ	N;GEN;FEM
quedei	tika	quedar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
pensamento	domāt	pensamento	domāt	N	V;POS;NFIN
pensamento	domāja	pensamento	domāt	N	V;FH;IND;3;POS;PST;FIN;ACT
pensamento	domāju	pensamento	domāt	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
pensamento	likās	pensamento	likties	N	V;FH;IND;3;POS;REFL;PST;FIN;ACT
pensamento	vēsturisks	pensamento	vēsturisks	N	ADJ;NOM;MASC;SG
pensamento	vēsturiskā	pensamento	vēsturiska	N	ADJ;NOM;FEM;SG
pensamento	vēsturisko	pensamento	vēsturisks	N	ADJ;ACC;MASC;SG
pensamento	vēsturiski	pensamento	vēsturiski	N	ADV
pensamento	vēsturiskais	pensamento	vēsturisks	N	ADJ;NOM;MASC;SG
pensamento	vēsturiskas	pensamento	vēsturiska	N	ADJ;NOM;FEM;PL
adultos	pieaugušajiem	adulto	pieaugušais	N	V;PFV;DAT;DEF;MASC;PL;PST;V.PTCP
adultos	pieaugušiem	adulto	pieaugt	N	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP
adultos	pieaugušie	adulto	pieaugušais	N	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
adultos	pieaugušo	adulto	pieaugt	N	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP
adultos	pieaugušie	adulto	pieaugušais	N	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
adultos	pieauguši	adulto	pieaugt	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
adultos	pieaugušais	adulto	pieaugt	N	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
vexan	tu	vexar	tu	V	PRO;NOM;SG;2
vexan	tevi	vexar	tu	V	PRO;ACC;SG;2
vexan	jums	vexar	jūs	V	PRO;DAT;PL;2
vexan	tev	vexar	tu	V	PRO;DAT;SG;2
vexan	jūs	vexar	jūs	V	PRO;NOM;PL;2
vexan	skatiens	vexar	skatiens	V	N;NOM;MASC;SG
vexan	viņi	vexar	viņš	V	PRO;NOM;MASC;PL;3
vexan	tie	vexar	tas	V	PRO;NOM;MASC;PL
vexan	tās	vexar	tā	V	PRO;NOM;FEM;PL
vexan	viņiem	vexar	viņš	V	PRO;DAT;MASC;PL;3
empezou	did	empezar	did	V	
romper	pārrāvums	romper	pārrāvums	V	N;NOM;MASC;SG
romper	pārtraukums	romper	pārtraukums	V	N;NOM;MASC;SG
usan	viņi	usar	viņš	V	PRO;NOM;MASC;PL;3
usan	tie	usar	tas	V	PRO;NOM;MASC;PL
usan	tās	usar	tā	V	PRO;NOM;FEM;PL
usan	lietošana	usar	lietošana	V	N;NOM;FEM;SG
usan	lietojums	usar	lietojums	V	N;NOM;MASC;SG
usan	izmantošana	usar	izmantošana	V	N;NOM;FEM;SG
pista	svinu	pistar	svins	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
protección	aizsargātu	protección	aizsargāt	N	V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP
protección	sargāt	protección	sargāt	N	V;POS;NFIN
protección	pasargāt	protección	pasargāt	N	V;POS;NFIN
protección	aizsargāt	protección	aizsargāt	N	V;POS;NFIN
baleiro	tukšuma	baleiro	tukšums	ADJ	N;GEN;MASC;SG
velos	redz	velo	redzēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
velos	skatīt	velo	skatīt	N	V;POS;NFIN
velos	viņi	velo	viņš	N	PRO;NOM;MASC;PL;3
velos	tie	velo	tas	N	PRO;NOM;MASC;PL
velos	tās	velo	tā	N	PRO;NOM;FEM;PL
velos	viņiem	velo	viņš	N	PRO;DAT;MASC;PL;3
velos	tu	velo	tu	N	PRO;NOM;SG;2
velos	tevi	velo	tu	N	PRO;ACC;SG;2
velos	jums	velo	jūs	N	PRO;DAT;PL;2
velos	tev	velo	tu	N	PRO;DAT;SG;2
velos	jūs	velo	jūs	N	PRO;NOM;PL;2
velos	ieskaties	velo	ieskatīties	N	V;IMP;SG;2;POS;REFL;FIN;ACT
velos	izskaties	velo	izskatīties	N	V;IMP;SG;2;POS;REFL;FIN;ACT
velos	skaties	velo	skatīties	N	V;IMP;SG;2;POS;REFL;FIN;ACT
dicirme	tu	dicirme	tu	V	PRO;NOM;SG;2
dicirme	tevi	dicirme	tu	V	PRO;ACC;SG;2
dicirme	jums	dicirme	jūs	V	PRO;DAT;PL;2
dicirme	tev	dicirme	tu	V	PRO;DAT;SG;2
dicirme	jūs	dicirme	jūs	V	PRO;NOM;PL;2
dicirme	saki	dicirme	sacīt	V	INTJ
remata	galus	rematar	gals	V	N;ACC;MASC;PL
remata	pār	rematar	pār	V	ADP
remata	finišs	rematar	finišs	V	N;NOM;MASC;SG
colleu	viņa	coller	viņa	V	PRO;NOM;FEM;SG;3
colleu	viņa	coller	viņa	V	PRO;NOM;FEM;SG;3
colleu	vina	coller	vins	V	N;NOM;FEM;SG
esperando	par	esperar	par	V	
esperando	priekš	esperar	priekš	V	ADP
esperando	for	esperar	for	V	
soas	vien	so	vien	N	PART
soas	paši	so	pats	N	PRO;NOM;MASC;PL
soas	par	so	par	N	
soas	priekš	so	priekš	N	ADP
soas	for	so	for	N	
soas	tu	so	tu	N	PRO;NOM;SG;2
soas	tevi	so	tu	N	PRO;ACC;SG;2
soas	jums	so	jūs	N	PRO;DAT;PL;2
soas	tev	so	tu	N	PRO;DAT;SG;2
soas	jūs	so	jūs	N	PRO;NOM;PL;2
recibiu	tika	recibir	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
estarán	viņi	estar	viņš	V	PRO;NOM;MASC;PL;3
estarán	tie	estar	tas	V	PRO;NOM;MASC;PL
estarán	tās	estar	tā	V	PRO;NOM;FEM;PL
estarán	būs	estar	būt	V	V;FH;IND;3;POS;FUT;FIN;ACT
esquezas	dons	esquece	dons	V	PROPN;NOM;MASC;SG
esquezas	don	esquece	don	V	
esquezas	ka	esquece	ka	V	
esquezas	tas	esquece	tas	V	PRO;NOM;MASC;SG
fales	runāt	fale	runāt	N	V;POS;NFIN
fales	runā	fale	runāt	N	V;FH;IND;2;POS;PRS;FIN;ACT
fales	izrunāt	fale	izrunāt	N	V;POS;NFIN
fales	runāt	fale	runāt	N	V;POS;NFIN
fales	par	fale	par	N	
tardes	sveicināti	tarde	sveicināt	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tardes	hello	tarde	hella	N	
tardes	sveika	tarde	sveika	N	ADJ;NOM;FEM;SG
franza	franciju	franza	francija	N	PROPN;ACC;FEM;SG
franza	francijā	franza	francija	N	PROPN;ESS;FEM;SG
franza	francija	franza	francija	N	PROPN;NOM;FEM;SG
franza	france	franza	france	N	
springer	springer	springer	springers	PROPN	
jon	jon	jon	jon	PROPN	
nacín	tika	nacín	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
naquel	ka	naquel	ka	PROPN	
naquel	tas	naquel	tas	PROPN	PRO;NOM;MASC;SG
condutor	tematiskās	condutor	tematiska	N	ADJ;NOM;FEM;PL
condutor	tematiskais	condutor	tematisks	N	ADJ;NOM;MASC;SG
chamaba	viņai	chamar	viņa	V	PRO;DAT;FEM;SG;3
chamaba	viņas	chamar	viņa	V	PRO;NOM;FEM;PL;3
chamaba	vārds	chamar	vārds	V	N;NOM;MASC;SG
chamaba	nosaukums	chamar	nosaukums	V	N;NOM;MASC;SG
chamaba	tika	chamar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
grao	zema	grao	zema	N	ADJ;NOM;FEM;SG
grao	zemā	grao	zems	N	ADJ;NOM;FEM;SG
grao	mazs	grao	mazs	N	ADJ;NOM;MASC;SG
grao	zems	grao	zems	N	ADJ;NOM;MASC;SG
converteuse	kļūt	converteuse	kļūt	V	V;POS;NFIN
converteuse	kļuvis	converteuse	kļūt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
converteuse	kļuva	converteuse	kļūt	V	V;FH;IND;3;POS;PST;FIN;ACT
nervioso	par	nervioso	par	ADJ	
necesidades	vajag	necesidade	vajadzēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
necesidades	nepieciešams	necesidade	nepieciešams	N	ADJ;NOM;MASC;SG
necesidades	vajag	necesidade	vajadzēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
período	pār	período	pār	N	ADP
móbil	mob	móbil	mēb	ADJ	N
móbil	šūna	móbil	šūna	ADJ	N;NOM;FEM;SG
móbil	telefons	móbil	telefons	ADJ	N;NOM;MASC;SG
móbil	tālrunis	móbil	tālrunis	ADJ	N;NOM;MASC;SG
exacto	precīzi	exacto	precīzi	N	ADV
exacto	precīzs	exacto	precīzs	N	ADJ;NOM;MASC;SG
exacto	precīzas	exacto	precīza	N	ADJ;NOM;FEM;PL
exacto	precīza	exacto	precīza	N	ADJ;NOM;FEM;SG
exacto	labās	exacto	laba	N	ADJ;NOM;FEM;PL
exacto	pareizi	exacto	pareizi	N	ADV
exacto	ka	exacto	ka	N	
exacto	tas	exacto	tas	N	PRO;NOM;MASC;SG
exacto	tieši	exacto	tieši	N	PART
mover	gājiens	mover	gājiens	V	N;NOM;MASC;SG
facerse	kļūst	facerse	kļūt	V	V;FH;IND;3;POS;PRS;FIN;ACT
fagamos	make	facer	make	V	
fagamos	marka	facer	marka	V	N;NOM;FEM;SG
complicado	sarežģīts	complicar	sarežģīts	V	ADJ;NOM;MASC;SG
complicado	sarežģīti	complicar	sarežģīti	V	ADV
complicado	sarežģīta	complicar	sarežģīta	V	ADJ;NOM;FEM;SG
complicado	cieto	complicar	cietot	V	ADJ;ACC;MASC;SG
complicado	smagi	complicar	smags	V	ADV
complicado	cietās	complicar	cieta	V	ADJ;NOM;FEM;PL
complicado	grūti	complicar	grūti	V	ADV
complicado	cietais	complicar	ciets	V	ADJ;NOM;MASC;SG
complicado	ļoti	complicar	ļoti	V	ADV
complicado	loti	complicar	loti	V	ADV
complicado	grūti	complicar	grūti	V	ADV
complicado	grūta	complicar	grūta	V	ADJ;NOM;FEM;SG
complicado	sarežģīta	complicar	sarežģīta	V	ADJ;NOM;FEM;SG
complicado	sarežģīti	complicar	sarežģīti	V	ADV
tolos	trakais	tolo	traks	N	ADJ;NOM;MASC;SG
tolos	traki	tolo	traki	N	ADV
tolos	trakā	tolo	traka	N	ADJ;NOM;FEM;SG
tolos	mad	tolo	mad	N	
tolos	dusmīga	tolo	dusmīga	N	ADJ;NOM;FEM;SG
tolos	nuts	tolo	nuts	N	ADV
cerca	par	cerca	par	ADV	
cobre	vara	cubrir	vara	V	N;NOM;FEM;SG
cobre	varš	cubrir	varš	V	N;NOM;MASC;SG
fíxeno	did	fíxeno	did	V	
fíxeno	made	fíxeno	made	V	
pasará	kas	pasar	kas	V	PRO;NOM
pasará	kāda	pasar	kāda	V	PRO;NOM;FEM;SG
pasará	kāds	pasar	kāds	V	PRO;NOM;MASC;SG
pasará	ko	pasar	kas	V	PRO;ACC
poidas	var	poder	varēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
poidas	varam	poder	varēt	N	V;FH;IND;PL;1;POS;PRS;FIN;ACT
poidas	tu	poder	tu	N	PRO;NOM;SG;2
poidas	tevi	poder	tu	N	PRO;ACC;SG;2
poidas	jums	poder	jūs	N	PRO;DAT;PL;2
poidas	tev	poder	tu	N	PRO;DAT;SG;2
poidas	jūs	poder	jūs	N	PRO;NOM;PL;2
baixas	zema	baixa	zema	N	ADJ;NOM;FEM;SG
baixas	zemā	baixa	zems	N	ADJ;NOM;FEM;SG
baixas	mazs	baixa	mazs	N	ADJ;NOM;MASC;SG
baixas	zems	baixa	zems	N	ADJ;NOM;MASC;SG
wilson	vilsons	wilson	vilsons	PROPN	PROPN;NOM;MASC;SG
wilson	džozefs	wilson	džozefs	PROPN	PROPN;NOM;MASC;SG
wilson	joseph	wilson	joseph	PROPN	
remate	pabeigti	remate	pabeigt	PROPN	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
remate	pabeigts	remate	pabeigt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
remate	pabeigta	remate	pabeigt	PROPN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
remate	gatavo	remate	gatavot	PROPN	V;FH;IND;2;POS;PRS;FIN;ACT
remate	paveikts	remate	paveikt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
remate	darīts	remate	darīt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
remate	izdarīts	remate	izdarīt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
remate	pār	remate	pār	PROPN	ADP
remate	beigas	remate	beigas	PROPN	N;NOM;FEM
xeonllos	tavas	xeonllo	tava	N	PRO;NOM;FEM;PL;3
xeonllos	tavu	xeonllo	tava	N	PRO;ACC;SG;3
xeonllos	tavs	xeonllo	tavs	N	PRO;NOM;MASC;SG;3
xeonllos	jūsu	xeonllo	jūs	N	PRO;GEN;PL;2
xeonllos	tava	xeonllo	tava	N	PRO;NOM;FEM;SG;3
gaña	uzvaras	gaña	uzvara	V	N;NOM;FEM;PL
gaña	tu	gaña	tu	V	PRO;NOM;SG;2
gaña	tevi	gaña	tu	V	PRO;ACC;SG;2
gaña	jums	gaña	jūs	V	PRO;DAT;PL;2
gaña	tev	gaña	tu	V	PRO;DAT;SG;2
gaña	jūs	gaña	jūs	V	PRO;NOM;PL;2
gaña	viņa	gaña	viņa	V	PRO;NOM;FEM;SG;3
gaña	ieguvējs	gaña	ieguvējs	V	N;NOM;MASC;SG
gaña	uzvarētājs	gaña	uzvarētājs	V	N;NOM;MASC;SG
gaña	uzvarētāja	gaña	uzvarētājs	V	N;NOM;MASC;SG
gaña	win	gaña	win	V	
gordo	liels	gordo	liels	N	ADJ;NOM;MASC;SG
gordo	lielais	gordo	liels	N	ADJ;NOM;MASC;SG
gordo	lieli	gordo	liels	N	ADJ;NOM;MASC;PL
gordo	liela	gordo	liela	N	ADJ;NOM;FEM;SG
gordo	lielā	gordo	liels	N	ADJ;NOM;FEM;SG
descansar	atpūta	descansar	atpūst	V	N;NOM;FEM;SG
descansar	un	descansar	un	V	CONJ
descansar	dažas	descansar	daža	V	PRO;NOM;FEM;PL
descansar	dažiem	descansar	dažs	V	PRO;DAT;MASC;PL
descansar	daži	descansar	dažs	V	PRO;NOM;MASC;PL
fría	auksts	fría	auksts	N	ADJ;NOM;MASC;SG
fría	auksti	fría	auksti	N	ADV
fría	aukstā	fría	auksts	N	ADJ;NOM;FEM;SG
smith	smith	smith	smith	PROPN	
smith	smits	smith	smits	PROPN	PROPN;NOM;MASC;SG
pago	maksāt	pago	maksāt	N	V;POS;NFIN
pago	maksā	pago	maksāt	N	V;FH;IND;3;POS;PRS;FIN;ACT
pago	samaksāt	pago	samaksāt	N	V;POS;NFIN
pago	maksā	pago	maksāt	N	V;FH;IND;3;POS;PRS;FIN;ACT
pago	maksāja	pago	maksāt	N	V;FH;IND;3;POS;PST;FIN;ACT
pago	samaksāts	pago	samaksāt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
pago	maksā	pago	maksāt	N	V;FH;IND;3;POS;PRS;FIN;ACT
bastardos	nelieši	bastar	nelieti	N	ADJ;NOM;MASC;PL
bastardos	tu	bastar	tu	N	PRO;NOM;SG;2
bastardos	tevi	bastar	tu	N	PRO;ACC;SG;2
bastardos	jums	bastar	jūs	N	PRO;DAT;PL;2
