από	from	από	from	ADP	
δείκτης	gösterge	δείκτης	gösterge	N;NOM;MASC;SG	
εντύπωση	izlenim	εντύπωση	izlenim	N;NOM;FEM;SG	
εντύπωση	gösterim	εντύπωση	göster	N;NOM;FEM;SG	
αναλογία	oranı	αναλογία	oran	N;ACC;FEM;SG	N;NOM;SG;3
αναλογία	oran	αναλογία	oran	N;ACC;FEM;SG	
άγνωστος	bilinmiyor	άγνωστος	bil	ADJ;NOM;MASC;SG	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS
άγνωστος	bilinmeyen	άγνωστος	bil	ADJ;NOM;MASC;SG	V;PFV;IND;NEG;PRS;V.PTCP;PASS
πρόσφατες	yakınlardaki	πρόσφατα	yakınlardaki	ADJ;NOM;FEM;PL	ADJ;ESS;PL;3
πρόσφατες	yakınlarda	πρόσφατα	yakın	ADJ;NOM;FEM;PL	ADJ;ESS;PL;3
δυνατότητες	olasılık	δυνατότητα	olasılık	N;NOM;FEM;PL	N;NOM;SG;3
δυνατότητες	potansiyel	δυνατότητα	potansiyel	N;NOM;FEM;PL	
ουρά	kuyruk	ουρώ	kuyruk	N;NOM;FEM;SG	
ουρά	kuyruk	ουρώ	kuyruk	N;NOM;FEM;SG	
λογότυπο	logo	λογότυπο	logo	N;NOM;NEUT;SG	
αυξάνεται	artıyor	αυξάνω	art	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PROG;IND;SG;3;POS;INFM;PRS
αυξάνεται	artan	αυξάνω	art	V;IPFV;IND;SG;3;PRS;FIN;PASS	
ήρωας	hero	ήρωο	hero	N;NOM;MASC;SG	
ήρωας	kahraman	ήρωο	kahraman	N;NOM;MASC;SG	
ήρωας	yiğit	ήρωο	yiğit	N;NOM;MASC;SG	
κορυφαία	üst	κορυφαία	üst	ADV	
κορυφαία	üstü	κορυφαία	üst	ADV	
κορυφαία	top	κορυφαία	top	ADV	
κορυφαία	üstte	κορυφαία	üst	ADV	ADJ;ESS;SG;3
αέριο	benzin	αέριο	benz	N;NOM;NEUT;SG	
αέριο	gaz	αέριο	gaz	N;NOM;NEUT;SG	
συν	artı	συν	artı	N	
συν	plus	συν	plus	N	
νήσος	adası	νήσος	ada	PROPN;NOM;FEM;SG	N;NOM;SG;3
νήσος	ada	νήσος	ada	PROPN;NOM;FEM;SG	
νήσος	adası	νήσος	ada	PROPN;NOM;FEM;SG	N;NOM;SG;3
νήσος	ada	νήσος	ada	PROPN;NOM;FEM;SG	
μεραρχία	bölüm	μεραρχία	bölüm	N;ACC;FEM;SG	
μεραρχία	division	μεραρχία	divi	N;ACC;FEM;SG	
μεραρχία	bölünme	μεραρχία	böl	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
ακολουθία	sıralı	ακολουθία	sıralı	N;NOM;FEM;SG	
οξυγόνο	oksijen	οξυγόνο	oksij	N;NOM;NEUT;SG	
ταξινόμηση	sıralama	ταξινόμηση	sıralama	N;ACC;FEM;SG	
ταξινόμηση	sınıflandırma	ταξινόμηση	sınıflan	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
ποινή	penaltı	ποινή	penaltı	N;ACC;FEM;SG	N;NOM;SG;3
ποινή	cezası	ποινή	ceza	N;ACC;FEM;SG	N;NOM;SG;3
ποινή	ceza	ποινή	ceza	N;ACC;FEM;SG	N;NOM;SG;3
ποινή	hüküm	ποινή	hüküm	N;ACC;FEM;SG	
ποινή	cümle	ποινή	cümle	N;ACC;FEM;SG	
ποινή	ceza	ποινή	ceza	N;ACC;FEM;SG	N;NOM;SG;3
αναπαράσταση	temsili	αναπαράσταση	temsili	N;ACC;FEM;SG	
αναπαράσταση	temsil	αναπαράσταση	temsil	N;ACC;FEM;SG	
ματς	eşleşme	ματός	eşleş		
ματς	karşılaşma	ματός	karşılaşma		
ματς	kibrit	ματός	kibrit		
ματς	maç	ματός	maç		N;NOM;SG;3
έντουαρντ	edward	έντουαρντ	edward	PROPN;NOM;MASC;SG	
αυτόματα	otomatik	αυτόματα	otomatik	ADV	
αυτόματα	otomatik	αυτόματα	otomatik	ADV	
χαν	khan	χαν	khan	N	
χαν	han	χαν	han	N	
χαν	han	χαν	han	N	
νόμους	kanunlar	νόμος	kanun	N;ACC;MASC;PL	N;NOM;PL;3
νόμους	yasalar	νόμος	yasa	N;ACC;MASC;PL	N;NOM;PL;3
νόμους	yasaları	νόμος	yasa	N;ACC;MASC;PL	N;NOM;PL;3
λήψη	indirin	λήψη	indir	N;ACC;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
λήψη	yükleme	λήψη	yükle	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
λήψη	indirme	λήψη	in	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
λήψη	indirmek	λήψη	in	N;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
λήψη	indir	λήψη	indir	N;ACC;FEM;SG	
λήψη	al	λήψη	al	N;ACC;FEM;SG	V;PFV;IMP;SG;2;POS;PRS
λήψη	alın	λήψη	al	N;ACC;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
χριστιανοί	christian	χριστιανός	christian	N;NOM;MASC;PL	PROPN;NOM;SG;3
χριστιανοί	hıristiyan	χριστιανός	hıristiyan	N;NOM;MASC;PL	N;NOM;SG;3
χριστιανοί	hristiyan	χριστιανός	hristiyan	N;NOM;MASC;PL	N;NOM;SG;3
χριστιανοί	hıristiyan	χριστιανός	hıristiyan	N;NOM;MASC;PL	N;NOM;SG;3
χριστιανοί	hristiyan	χριστιανός	hristiyan	N;NOM;MASC;PL	N;NOM;SG;3
εμφανίζει	gösterir	εμφανίζω	göster	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS
εμφανίζει	gösteriler	εμφανίζω	göster	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
εμφανίζει	görüntüler	εμφανίζω	görüntü	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL;3
οπτική	görsel	οπτικός	görsel	ADJ;NOM;FEM;SG	
οπτική	optik	οπτικός	optik	ADJ;NOM;FEM;SG	
αποκατάσταση	restorasyon	αποκατάσταση	restorasyon	N;ACC;FEM;SG	N;NOM;SG;3
αποκατάσταση	onarım	αποκατάσταση	o	N;ACC;FEM;SG	
αποκατάσταση	yenileme	αποκατάσταση	yenilem	N;ACC;FEM;SG	
αποκατάσταση	rehabilitasyon	αποκατάσταση	rehabilitasyon	N;ACC;FEM;SG	N;NOM;SG;3
αποκατάσταση	islah	αποκατάσταση	islah	N;ACC;FEM;SG	
διευθυντή	direktör	διευθυντής	direk	N;ACC;MASC;SG	N;NOM;SG;3
διευθυντή	müdür	διευθυντής	müdür	N;ACC;MASC;SG	
διευθυντή	yönetmen	διευθυντής	yönetmen	N;ACC;MASC;SG	
διευθυντή	yönetici	διευθυντής	yönetici	N;ACC;MASC;SG	
ευγενείς	noble	ευγενής	noble	ADJ;NOM;MASC;PL	PROPN;NOM;SG;3
ευγενείς	asil	ευγενής	asil	ADJ;NOM;MASC;PL	
ευγενείς	soylu	ευγενής	soylu	ADJ;NOM;MASC;PL	
μάρκος	markos	μάρκος	markos	N;NOM;MASC;SG	
μάρκος	markus	μάρκος	markus	N;NOM;MASC;SG	
μάρκος	marcos	μάρκος	marcos	N;NOM;MASC;SG	PROPN;NOM;SG;3
δέρμα	deri	δέρμα	deri	N;NOM;NEUT;SG	
δέρμα	derisi	δέρμα	deri	N;NOM;NEUT;SG	ADJ;NOM;SG;3
δέρμα	cildi	δέρμα	cildi	N;NOM;NEUT;SG	
δέρμα	cilt	δέρμα	cilt	N;NOM;NEUT;SG	
δέρμα	ten	δέρμα	ten	N;NOM;NEUT;SG	
δέρμα	deri	δέρμα	deri	N;NOM;NEUT;SG	
σάο	são	σάος	são		PROPN;NOM;SG;3
σάο	sao	σάος	sao		PROPN;NOM;SG;3
τουρκικά	türk	τουρκικός	türk	ADV	ADJ
τουρκικά	türkçe	τουρκικός	türkçe	ADV	
μίλια	kilometrelerce	μίλιος	kilometrelerce	N;NOM;NEUT;PL	ADV
μίλια	miles	μίλιος	miles	N;NOM;NEUT;PL	
μίλια	mil	μίλιος	mil	N;NOM;NEUT;PL	
προτείνω	tavsiye	προτείνω	tavsiye	V;IPFV;IND;SG;1;PRS;FIN;ACT	
ιδρύματα	kurumları	ίδρυμα	kurum	N;NOM;NEUT;PL	N;ACC;PL;3
ήχο	sound	ήχο	sound	N;ACC;MASC;SG	
ήχο	sesi	ήχο	ses	N;ACC;MASC;SG	N;NOM;SG;3
ήχο	ses	ήχο	ses	N;ACC;MASC;SG	N;NOM;SG;3
ήχο	ses	ήχο	ses	N;ACC;MASC;SG	N;NOM;SG;3
στόλος	filo	στόλος	filo	N;NOM;MASC;SG	
σκωτία	iskoçya	σκωτία	iskoçya	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
ίδιοι	aynısından	ίδιος	aynı	ADJ;NOM;MASC;PL	ADJ;AT+ABL;SG;3
ίδιοι	aynen	ίδιος	aynen	ADJ;NOM;MASC;PL	
ίδιοι	ayni	ίδιος	ayni	ADJ;NOM;MASC;PL	
ίδιοι	aynısı	ίδιος	aynı	ADJ;NOM;MASC;PL	N;NOM;SG;3
ακτινοβολία	radyasyon	ακτινοβολία	radyasyon	N;NOM;FEM;SG	
μένει	kalır	μένω	kal	V;IPFV;IND;SG;3;PRS;FIN;ACT	
μένει	kalacak	μένω	kal	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;FUT
έγκλημα	suç	έγκλημα	suç	N;NOM;NEUT;SG	
έγκλημα	suçlar	έγκλημα	suç	N;NOM;NEUT;SG	N;NOM;PL;3
δουκάτο	düklük	δούκατος	düklük	N;NOM;NEUT;SG	
στέλιος	stelios	στέλιος	stelios	PROPN;NOM;MASC;SG	PROPN;NOM;SG;3
συσκευές	aygıt	συσκευά	aygıt	N;NOM;FEM;PL	
συσκευές	aparatı	συσκευά	aparat	N;NOM;FEM;PL	N;NOM;SG;3
παράγουν	üretme	παράγω	üre	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
γιαν	jan	γιαν	jan		
γιαν	ocak	γιαν	ocak		
ρωμαίος	romalı	ρωμαίος	romalı	PROPN;NOM;MASC;SG	
ρωμαίος	roman	ρωμαίος	roman	PROPN;NOM;MASC;SG	
ρωμαίος	romeo	ρωμαίος	romeo	PROPN;NOM;MASC;SG	
τάφος	mezar	τάφος	mezar	N;NOM;MASC;SG	
τάφος	mezar	τάφος	mezar	N;NOM;MASC;SG	
ρίζα	root	ρίζος	root	N;NOM;FEM;SG	
ρίζα	kök	ρίζος	kök	N;NOM;FEM;SG	
κοινωνικά	toplumsal	κοινωνικά	toplumsal	ADV	ADJ
κοινωνικά	sosyal	κοινωνικά	sosyal	ADV	ADJ
σωστό	doğru	σωστός	doğru	ADJ;NOM;NEUT;SG	
σωστό	sağa	σωστός	sağ	ADJ;NOM;NEUT;SG	
σωστό	sağ	σωστός	sağ	ADJ;NOM;NEUT;SG	
σωστό	dogru	σωστός	dogru	ADJ;NOM;NEUT;SG	
σωστό	doğru	σωστός	doğru	ADJ;NOM;NEUT;SG	
κομητεία	ilçe	κομητείο	ilçe	N;NOM;FEM;SG	
κομητεία	county	κομητείο	county	N;NOM;FEM;SG	PROPN;NOM;SG;3
κεφάλαιο	bölüm	κεφάλαιο	bölüm	N;NOM;NEUT;SG	
κεφάλαιο	başkent	κεφάλαιο	başkent	N;NOM;NEUT;SG	
κεφάλαιο	sermaye	κεφάλαιο	sermaye	N;NOM;NEUT;SG	
πνευματική	manevi	πνευματικός	manevi	ADJ;NOM;FEM;SG	
πνευματική	ruhsal	πνευματικός	ruhsal	ADJ;NOM;FEM;SG	
πνευματική	ruhani	πνευματικός	ruhani	ADJ;NOM;FEM;SG	
πνευματική	entelektüel	πνευματικός	entelektüel	ADJ;NOM;FEM;SG	
πνευματική	entellektüel	πνευματικός	entellektüel	ADJ;NOM;FEM;SG	
εκδότης	yayıncı	εκδότης	yayıncı	N;NOM;MASC;SG	
εκδότης	editör	εκδότης	editör	N;NOM;MASC;SG	
εκδότης	düzenleyici	εκδότης	düzenleyici	N;NOM;MASC;SG	
εκδότης	editor	εκδότης	et	N;NOM;MASC;SG	
χρυσά	golden	χρυσάς	gol	N;NOM;NEUT;PL	N;AT+ABL;SG;3
χρυσά	altın	χρυσάς	altın	N;NOM;NEUT;PL	
χρυσά	altin	χρυσάς	altin	N;NOM;NEUT;PL	
χρυσά	altınlar	χρυσάς	altın	N;NOM;NEUT;PL	ADJ;NOM;PL;3
χρυσά	altın	χρυσάς	altın	N;NOM;NEUT;PL	
χρυσά	gold	χρυσάς	gold	N;NOM;NEUT;PL	
χρυσά	altin	χρυσάς	altin	N;NOM;NEUT;PL	
υψηλό	high	ψηλός	high	ADJ;NOM;NEUT;SG	
υψηλό	yükseklerde	ψηλός	yüksek	ADJ;NOM;NEUT;SG	ADJ;ESS;PL;3
υψηλό	çak	ψηλός	çak	ADJ;NOM;NEUT;SG	
υψηλό	yükseğe	ψηλός	yüksek	ADJ;NOM;NEUT;SG	
παραδοσιακό	geleneksel	παραδοσιακός	geleneksel	ADJ;NOM;NEUT;SG	
όρη	dağ	όρος	dağ	N;NOM;NEUT;PL	
όρη	dağlara	όρος	dağ	N;NOM;NEUT;PL	N;DAT;PL;3
αποφασίστηκε	karar	αποφασίζω	karar	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;SG;3
μοναδικός	benzersiz	μοναδικός	benzersiz	ADJ;NOM;MASC;SG	V;IPFV;IND;PL;2;POS
μοναδικός	tekil	μοναδικός	tekil	ADJ;NOM;MASC;SG	
παραλλαγή	varyantı	παραλλαγή	varyantı	N;NOM;FEM;SG	
παραλλαγή	varyasyon	παραλλαγή	varyasyon	N;NOM;FEM;SG	
ξεκινάει	başlar	ξεκινώ	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	
ξεκινάει	başlıyor	ξεκινώ	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
ξεκινάει	başlar	ξεκινώ	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	
ξεκινάει	başlıyor	ξεκινώ	başla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
σκοτώθηκαν	öldürüldü	σκοτώνω	öl	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;SG;3;POS;PST;PASS
σκοτώθηκαν	öldürülmüş	σκοτώνω	öl	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
σκοτώθηκαν	öldürdüm	σκοτώνω	öl	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;SG;1;POS;PST;CAUS
σκοτώθηκαν	öldürdü	σκοτώνω	öl	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;SG;3;POS;PST;CAUS
ζακ	zac	ζακ	zac	PROPN;NOM;MASC;SG	
ζακ	zack	ζακ	zack	PROPN;NOM;MASC;SG	
ζακ	zach	ζακ	zach	PROPN;NOM;MASC;SG	
ζακ	jacques	ζακ	jacques	PROPN;NOM;MASC;SG	
φινλανδία	finlandiya	φινλανδία	finlandiya	PROPN;ACC;FEM;SG	V;PFV;IND;SG;3;POS;PRS;PASS
επιδρομές	baskın	επιδρομή	baskın	N;NOM;FEM;PL	
νωρίς	erken	νωρίς	erken	ADV	
νωρίς	erkenden	νωρίς	erken	ADV	ADJ;AT+ABL;SG;3
κατασκευάστηκαν	imal	κατασκευάζω	imal	V;PFV;IND;PL;3;PST;FIN;PASS	
κατασκευάστηκαν	üretilen	κατασκευάζω	üre	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
μάτι	gözün	μάτι	göz	N;NOM;NEUT;SG	N;GEN;SG;3
μάτι	matty	μάτι	matty	N;NOM;NEUT;SG	
ύμνος	ilahi	ύμνος	ilahi	N;NOM;MASC;SG	
ύμνος	marşı	ύμνος	marş	N;NOM;MASC;SG	
ύμνος	marş	ύμνος	marş	N;NOM;MASC;SG	
κανάλια	kanal	κανάλιος	kanal	N;NOM;NEUT;PL	
κανάλια	kanalları	κανάλιος	kanal	N;NOM;NEUT;PL	N;ACC;PL;3
νορβηγία	norveç	νορβηγία	norveç	PROPN;ACC;FEM;SG	
ορυκτά	mineral	ορυκτά	mineral	N;NOM;NEUT;PL	
ορυκτά	mineral	ορυκτά	mineral	N;NOM;NEUT;PL	
ορυκτά	maden	ορυκτά	maden	N;NOM;NEUT;PL	
ιδιοκτησία	mülk	ιδιοκτησία	mülk	N;ACC;FEM;SG	
ιδιοκτησία	mülkiyet	ιδιοκτησία	mülkiyet	N;ACC;FEM;SG	N;NOM;SG;3
ιδιοκτησία	emlak	ιδιοκτησία	emlak	N;ACC;FEM;SG	N;NOM;SG;3
ιδιοκτησία	gayrimenkul	ιδιοκτησία	gayrimenkul	N;ACC;FEM;SG	N;NOM;SG;3
ιδιοκτησία	özellik	ιδιοκτησία	özellik	N;ACC;FEM;SG	
ιδιοκτησία	mülkiyet	ιδιοκτησία	mülkiyet	N;ACC;FEM;SG	N;NOM;SG;3
ιδιοκτησία	sahipliği	ιδιοκτησία	sahiplik	N;ACC;FEM;SG	N;NOM;SG;3
είσοδος	girişi	είσοδος	giriş	N;NOM;FEM;SG	
είσοδος	giriyor	είσοδος	gir	N;NOM;FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS
είσοδος	giriyorum	είσοδος	gir	N;NOM;FEM;SG	V;PROG;IND;SG;1;POS;INFM;PRS
είσοδος	girmek	είσοδος	gir	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
είσοδος	girerken	είσοδος	gir	N;NOM;FEM;SG	V;IPFV;IND;SG;3;POS;V.CVB
είσοδος	giriş	είσοδος	giriş	N;NOM;FEM;SG	
είσοδος	girdi	είσοδος	gir	N;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST
είσοδος	giriş	είσοδος	giriş	N;NOM;FEM;SG	
είσοδος	girdi	είσοδος	gir	N;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST
σχηματίζεται	kurma	σχηματίζω	kurma	V;IPFV;IND;SG;3;PRS;FIN;PASS	
σχηματίζεται	oluşum	σχηματίζω	oluş	V;IPFV;IND;SG;3;PRS;FIN;PASS	
σχηματίζεται	oluştu	σχηματίζω	oluş	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;SG;3;POS;PST
σχηματίζεται	oluşturulmuş	σχηματίζω	oluş	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
αποσαφήνιση	açıklayın	αποσαφήνιση	açıkla	N;NOM;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
μεσόγειο	akdeniz	μεσόγειο	akdeniz	PROPN;ACC;FEM;SG	
αεροσκαφών	uçaklar	αεροσκαφή	uçak	N;GEN;NEUT;PL	N;NOM;PL;3
αεροσκαφών	uçak	αεροσκαφή	uçak	N;GEN;NEUT;PL	N;NOM;SG;3
πάντοτε	daima	πάντοτε	daima	ADV	
πάντοτε	herzaman	πάντοτε	herzaman	ADV	
χάρτες	harita	χάρτης	harit	N;NOM;MASC;PL	N;NOM;SG;3
χοσέ	jose	χοσέ	jose		PROPN;NOM;SG;3
χοσέ	josé	χοσέ	josé		PROPN;NOM;SG;3
χοσέ	jose	χοσέ	jose		PROPN;NOM;SG;3
χοσέ	josé	χοσέ	josé		PROPN;NOM;SG;3
ζηλανδία	zelanda	ζηλανδία	zelan	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
μαξ	maksimum	μαξ	maksi		
μαξ	max	μαξ	max		
μαξ	azami	μαξ	azami		
επαγγελματίας	mesleki	επαγγελματίας	mesleki	N;NOM;FEM;SG	
επαγγελματίας	profesyonel	επαγγελματίας	profesyonel	N;NOM;FEM;SG	
επαγγελματίας	pro	επαγγελματίας	pro	N;NOM;FEM;SG	
επαγγελματίας	profesyonel	επαγγελματίας	profesyonel	N;NOM;FEM;SG	
αντίστασης	direnç	αντίσταση	direnç	N;GEN;FEM;SG	
αντίστασης	direniş	αντίσταση	direniş	N;GEN;FEM;SG	N;NOM;SG;3
συστηματική	sistemik	συστηματικός	sistem	ADJ;NOM;FEM;SG	
συστηματική	sistemli	συστηματικός	sistemli	ADJ;NOM;FEM;SG	
συστηματική	sistematik	συστηματικός	sistematik	ADJ;NOM;FEM;SG	
κινητήρες	motorları	κινητήρας	motor	N;NOM;MASC;PL	N;ACC;PL;3
ίχνη	izleri	ίχνος	iz	N;NOM;NEUT;PL	N;ACC;PL;3
ίχνη	izler	ίχνος	iz	N;NOM;NEUT;PL	
μηνών	ay	μήνας	ay	N;GEN;MASC;PL	N;NOM;SG;3
μηνών	aylardır	μήνας	ayla	N;GEN;MASC;PL	V;IPFV;IND;SG;3;POS
μηνών	aylar	μήνας	ay	N;GEN;MASC;PL	
μηνών	aylarca	μήνας	aylarca	N;GEN;MASC;PL	ADV
σπορ	spor	σπορ	spor	N	
σπορ	sport	σπορ	sport	N	PROPN;NOM;SG;3
σπορ	sportif	σπορ	sportif	N	
σπορ	spor	σπορ	spor	N	
διαστάσεων	boyutlu	διάσταση	boyutlu	N;GEN;FEM;PL	
δημοσίευση	paylaşma	δημοσίευση	paylaş	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
δημοσίευση	paylaşımda	δημοσίευση	paylaşım	N;NOM;FEM;SG	N;ESS;SG;3
δημοσίευση	yayınla	δημοσίευση	yayın	N;NOM;FEM;SG	
δημοσίευση	yayınlama	δημοσίευση	yayınla	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
δημοσίευση	yayınlamak	δημοσίευση	yayınla	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
δημοσίευση	yayınlama	δημοσίευση	yayınla	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
δημοσίευση	yayın	δημοσίευση	yayın	N;NOM;FEM;SG	
δημοσίευση	yayınlanan	δημοσίευση	yayınla	N;NOM;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
δημοσίευση	yayınlanmış	δημοσίευση	yayınla	N;NOM;FEM;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
δημοσίευση	yayınlandı	δημοσίευση	yayınla	N;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
δημοσίευση	yayımlandı	δημοσίευση	yayımla	N;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
δημοσίευση	post	δημοσίευση	post	N;NOM;FEM;SG	
βιβλιοθήκες	kütüphane	βιβλιοθήκη	kütüphane	V;PFV;IND;PL;2;PST;FIN;PASS	N;NOM;SG;3
βιβλιοθήκες	kütüphaneler	βιβλιοθήκη	kütüphane	V;PFV;IND;PL;2;PST;FIN;PASS	N;NOM;PL;3
ανακοίνωση	anons	ανακοίνωση	anons	N;NOM;FEM;SG	
ανακοίνωση	haberleşme	ανακοίνωση	haberleş	N;NOM;FEM;SG	
ευρύ	geniş	ευρύς	geniş	N;NOM;NEUT;SG	ADJ
κόμικς	karikatür	κόμικός	karikat	ADV	
σκάφη	gemileri	σκάφος	gemi	N;NOM;NEUT;PL	N;ACC;PL;3
γνώσεις	bilgi	γνώση	bilgi	N;NOM;FEM;PL	N;NOM;SG;3
γνώσεις	ilim	γνώση	ilim	N;NOM;FEM;PL	
απαραίτητη	gerekli	απαραίτητος	gerekli	ADJ;NOM;FEM;SG	
απαραίτητη	gerekliydi	απαραίτητος	gerekli	ADJ;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST
απαραίτητη	gereklidir	απαραίτητος	gerekli	ADJ;NOM;FEM;SG	
ζώνες	kemerleri	ζώνη	kemer	N;NOM;FEM;PL	N;ACC;PL;3
ζώνες	kemer	ζώνη	kemer	N;NOM;FEM;PL	
θύματα	kurbanları	θύμα	kurban	N;NOM;NEUT;PL	N;ACC;PL;3
επιθετικός	agresif	επιθετικός	agresif	ADJ;NOM;MASC;SG	
επιθετικός	saldırgan	επιθετικός	saldırgan	ADJ;NOM;MASC;SG	
επιθετικός	striker	επιθετικός	strik	ADJ;NOM;MASC;SG	
πετρούπολη	petersburg	πετρούπολη	petersburg	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
πνευματικά	manevi	πνευματικά	manevi	ADV	
πνευματικά	ruhsal	πνευματικά	ruhsal	ADV	
πνευματικά	ruhani	πνευματικά	ruhani	ADV	
πνευματικά	ruhen	πνευματικά	ruh	ADV	
πνευματικά	zihinsel	πνευματικά	zihinsel	ADV	
λαρούς	larousse	λαρός	larousse	PROPN;NOM;MASC;SG	
άλμα	atlama	άλμα	atla	N;NOM;NEUT;SG	
άλμα	atla	άλμα	atla	N;NOM;NEUT;SG	
άλμα	alma	άλμα	al	N;NOM;NEUT;SG	
πολιτικούς	politikacılar	πολιτικός	politikacı	ADJ;NOM;MASC;PL	N;NOM;PL;3
πολιτικούς	politikacı	πολιτικός	politikacı	ADJ;NOM;MASC;PL	
πολιτικούς	siyasiler	πολιτικός	siyasi	ADJ;NOM;MASC;PL	N;NOM;PL;3
δήλωση	beyan	δήλωση	beyan	N;ACC;FEM;SG	
δήλωση	ifade	δήλωση	ifade	N;ACC;FEM;SG	N;NOM;SG;3
δήλωση	beyan	δήλωση	beyan	N;ACC;FEM;SG	
δήλωση	bildiri	δήλωση	bildiri	N;ACC;FEM;SG	
θέα	gör	θέα	gör	N;NOM;FEM;SG	V;PFV;IMP;SG;2;POS;PRS
ολυμπιάδα	olimpiyatları	ολυμπιάδα	ol	N;NOM;FEM;SG	N;ACC;PL;3
ουκρανίας	ukrayna	ουκρανία	ukra	PROPN;GEN;FEM;SG	PROPN;NOM;SG;3
ηθική	etik	ηθικός	etik	ADJ;NOM;FEM;SG	
ηθική	ahlak	ηθικός	ahlak	ADJ;NOM;FEM;SG	N;NOM;SG;3
ηθική	etik	ηθικός	etik	ADJ;NOM;FEM;SG	
ηθική	manevi	ηθικός	manevi	ADJ;NOM;FEM;SG	
ηθική	ahlak	ηθικός	ahlak	ADJ;NOM;FEM;SG	N;NOM;SG;3
ηθική	ahlaki	ηθικός	ahlaki	ADJ;NOM;FEM;SG	
ηθική	moral	ηθικός	moral	ADJ;NOM;FEM;SG	
ηθική	ahlak	ηθικός	ahlak	ADJ;NOM;FEM;SG	N;NOM;SG;3
ηθική	erdem	ηθικός	erdem	ADJ;NOM;FEM;SG	
ηθική	ahlak	ηθικός	ahlak	ADJ;NOM;FEM;SG	N;NOM;SG;3
ηθική	ahlâk	ηθικός	ahlâk	ADJ;NOM;FEM;SG	
ξύλο	odun	ξύλο	odun	N;NOM;NEUT;SG	
ξύλο	ağaç	ξύλο	ağaç	N;NOM;NEUT;SG	
ξύλο	tahta	ξύλο	tahta	N;NOM;NEUT;SG	
ανάγνωση	okuma	ανάγνωση	oku	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ανάγνωση	okuyun	ανάγνωση	oku	N;NOM;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
ανάγνωση	oku	ανάγνωση	oku	N;NOM;FEM;SG	
ανάγνωση	okumak	ανάγνωση	oku	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
