در	deur	در	deur	ADP	N;MASC+FEM;SG
بوی	ruiken	بوی	ruiken	N;SG	V;NFIN
بوی	ruik	بوی	ruik	N;SG	V;SG;PRS;FIN
بوی	ruikt	بوی	ruiken	N;SG	V;SG;PRS;FIN
بوی	geuren	بوی	geur	N;SG	N;PL
محدودیت	beperkingen	محدودیت	beperking	N;SG	N;PL
محدودیت	limieten	محدودیت	limiet	N;SG	N;PL
محدودیت	grenzen	محدودیت	grens	N;SG	N;PL
محدودیت	beperken	محدودیت	beperken	N;SG	V;NFIN
محدودیت	limieten	محدودیت	limiet	N;SG	N;PL
محدودیت	restricties	محدودیت	restrictie	N;SG	N;PL
محدودیت	beperkingen	محدودیت	beperking	N;SG	N;PL
مختلط	mixed	مختلط	mixed	N;SG	ADJ
مختلط	vermengd	مختلط	vermengen	N;SG	V;V.PTCP
مختلط	gemixt	مختلط	mixten	N;SG	V;V.PTCP
مختلط	gemengde	مختلط	mengen	N;SG	V;V.PTCP
مختلط	gemengd	مختلط	mengen	N;SG	V;V.PTCP
اهدا	doneren	اهدا	doneren	N;SG	V;NFIN
اهدا	donaties	اهدا	donatie	N;SG	N;PL
اهدا	schenkingen	اهدا	schenking	N;SG	N;PL
اهدا	donaties	اهدا	donatie	N;SG	N;PL
اهدا	giften	اهدا	gift	N;SG	N;PL
شفاف	transparantie	شفاف	transparantie	ADJ	N;MASC+FEM;SG
شفاف	doorzichtigheid	شفاف	doorzichtigheid	ADJ	N;MASC+FEM;SG
امضای	ondertekenen	None	ondertekenen	N;SG	V;NFIN
دام	dom	دام	dom	N;SG	ADJ
پسران	sons	پسر	sons	N;PL	N;MASC+FEM;SG
آنگولا	angola	آنگولا	angola	N;SG	PROPN;NEUT;SG
رایگان	free	None	free	N;SG	
رایگان	vrij	None	vrij	N;SG	ADJ
رایگان	gratis	None	gratis	N;SG	ADJ
گیرنده	begunstigde	گیرنده	begunstigen	N;SG	V;SG;PST;FIN
ونیز	venetie	ونیز	venetie		N;MASC+FEM;SG
ونیز	venetië	ونیز	venetië		N;NEUT;SG
ونیز	venezia	ونیز	venezia		N;MASC+FEM;SG
قد	tall	قد	tall		N;MASC+FEM;SG
قد	hoogte	قد	hoogte		N;MASC+FEM;SG
قد	lengte	قد	lengte		N;MASC+FEM;SG
بازنشسته	gepensioneerde	بازنشسته	pensioneren	ADJ;SG;3;V.PTCP	V;V.PTCP
بازنشسته	gepensioneerd	بازنشسته	pensioneren	ADJ;SG;3;V.PTCP	V;V.PTCP
دیر	late	دیر	laat	ADV	ADJ
دیر	laat	دیر	laten	ADV	V;SG;PRS;FIN
دیر	herten	دیر	herten	ADV	N;PL
دیر	hert	دیر	herten	ADV	N;NEUT;SG
سروده	gecomponeerd	سروده	componeren	ADJ;SG;3;V.PTCP	V;V.PTCP
سروده	samengesteld	سروده	samenstellen	ADJ;SG;3;V.PTCP	V;V.PTCP
اضافی	bijkomend	None	bijkomend	N;SG	V;V.PTCP
اضافی	bijkomende	None	bijkomen	N;SG	V;V.PTCP
اضافی	aanvullend	None	aanvullen	N;SG	V;V.PTCP
اضافی	aanvullende	None	aanvullen	N;SG	V;V.PTCP
اضافی	extra	None	extra	N;SG	ADJ
اضافی	extra	None	extra	N;SG	ADJ
دما	temperaturen	دما	temperatuur	N;SG	N;PL
غنی	ghani	غنی	ghani	ADJ	N;MASC+FEM;SG
غنی	rijken	غنی	rijken	ADJ	N;PL
غنی	rich	غنی	rich	ADJ	N;MASC+FEM;SG
خودداری	weigeren	خودداری	weigeren	N;SG	V;NFIN
مخلوط	mixed	مخلوط	mixed	N;SG	ADJ
مخلوط	vermengd	مخلوط	vermengen	N;SG	V;V.PTCP
مخلوط	gemixt	مخلوط	mixten	N;SG	V;V.PTCP
مخلوط	gemengde	مخلوط	mengen	N;SG	V;V.PTCP
مخلوط	gemengd	مخلوط	mengen	N;SG	V;V.PTCP
مخلوط	mengen	مخلوط	mengen	N;SG	V;NFIN
مخلوط	mixen	مخلوط	mixen	N;SG	V;NFIN
مخلوط	meng	مخلوط	meng	N;SG	V;SG;PRS;FIN
نی	nae	نه	nae		N;MASC+FEM;SG
نی	ney	نه	ney		N;MASC+FEM;SG
آسان	easy	None	easy	ADJ	N;MASC+FEM;SG
شارل	charles	شارل	charles	N;SG	N;PL
بلک	zwarte	بلک	zwart	N;SG	ADJ
بلک	black	بلک	black	N;SG	
بلک	zwart	بلک	zwart	N;SG	ADJ
سانتیمتر	centimeters	سانتیمتر	centimeter	N;SG	N;PL
دیدنی	spectaculaire	دیدنی	spectaculair	N;SG	ADJ
دیدنی	spectaculair	دیدنی	spectaculair	N;SG	ADJ
مکانیکی	mechanisch	مکانیکی	mechanisch	N;SG	ADJ
مکانیکی	mechanische	مکانیکی	mechanisch	N;SG	ADJ
ائتلاف	verbond	ائتلاف	verbinden	N;SG	V;SG;PST;FIN
ازای	reflecterende	ازا	reflecteren	N;SG	V;V.PTCP
ناقص	incomplete	None	incompleet	ADJ	N;MASC+FEM;SG
خرس	beren	None	beer	N;SG	N;PL
خرس	beren	None	beer	N;SG	N;PL
خاکی	vuil	خاکی	vuil	N;SG	ADJ
ایمان	geloof	ایمان	geloven	N;SG	V;SG;PRS;FIN
ایمان	geloven	ایمان	geloven	N;SG	V;NFIN
ایمان	geloof	ایمان	geloven	N;SG	V;SG;PRS;FIN
یانگ	jonge	یانگ	jong	N;SG	ADJ
یانگ	jong	یانگ	jong	N;SG	ADJ
زخمی	gewond	None	gewond	N;SG	ADJ
زخمی	gewonden	None	gewond	N;SG	ADJ
زخمی	geblesseerd	None	blesseren	N;SG	V;V.PTCP
زخمی	gewond	None	gewond	N;SG	ADJ
زخمی	gewonden	None	gewond	N;SG	ADJ
زخمی	gewonde	None	gewond	N;SG	ADJ
زخمی	gekwetst	None	kwetsen	N;SG	V;V.PTCP
ایرلاینز	luchtvaartmaatschappijen	None	luchtvaartmaatschappij	N;SG	N;PL
ایرلاینز	airlines	None	airline	N;SG	N;PL
عروس	bride	None	bride	N;SG	
عروس	bruiden	None	bruiden	N;SG	N;PL
الکترون	elektronen	الکترون	elektroon	N;SG	N;PL
دندان	tanden	دندان	tand	N;SG	N;PL
دندان	tandjes	دندان	tand	N;SG	N;PL
عکاس	fotografen	عکاس	fotograaf	N;SG	N;PL
کاترین	catherine	کاترین	catherine	ADJ;RL	N;MASC+FEM;SG
کاترین	catharina	کاترین	catharina	ADJ;RL	N;MASC+FEM;SG
اعصاب	zenuwen	اعصاب	zenuw	N;SG	N;PL
محترم	gerespecteerd	محترم	respecteren	ADJ	V;V.PTCP
محترم	gewaardeerde	محترم	waarderen	ADJ	V;V.PTCP
محققان	geleerden	محقق	geleerde	N;PL	V;V.PTCP
تقاضای	veeleisende	تقاضا	veeleisend	N;SG	ADJ
تقاضای	veeleisend	تقاضا	veeleisend	N;SG	ADJ
خطا	fouten	خطا	fout	N;SG	N;PL
ماهیان	vissen	ماهیان	vissen	N;PL	V;NFIN
داوود	david	داوود	david	N;SG	PROPN;MASC+FEM;SG
شنبه	zaterdag	شنبه	zaterdag	N;SG	PROPN;MASC+FEM;SG
مجهز	bewapend	None	bewapenen	N;SG	V;V.PTCP
مجهز	gewapend	None	wapenen	N;SG	V;V.PTCP
مجهز	gewapende	None	gewapend	N;SG	V;V.PTCP
مجهز	uitgerust	None	uitrusten	N;SG	V;V.PTCP
گرجی	georgisch	گرجی	georgisch	N;SG	ADJ
گرجی	georgische	گرجی	georgisch	N;SG	ADJ
پرسش	ondervraagd	پرسش	ondervragen	N;SG	V;V.PTCP
پرسش	ondervraagde	پرسش	ondervragen	N;SG	V;V.PTCP
اماکن	binnenvaren	مکان	binnenvaren	N;PL	V;NFIN
طب	medicijnen	طب	medicijn	N;SG	N;PL
پارامتر	parameters	پارامتر	parameter	N;SG	N;PL
عراقی	iraakse	عراقی	iraaks	N;SG	ADJ
ایروان	jerevan	ایروان	jerevan	N;SG	PROPN;NEUT;SG
تاریک	duister	None	duister	N;SG	ADJ
تاریک	donker	None	donker	N;SG	ADJ
تاریک	donkere	None	donker	N;SG	ADJ
هخامنشیان	achaemenidische	هخامنشی	achaemenidisch	N;PL	ADJ
وبلاگ	bloggen	وبلاگ	bloggen	N;SG	V;NFIN
اشتراک	delen	اشتراک	delen	N;SG	V;NFIN
اشتراک	aandelen	اشتراک	aandeel	N;SG	N;PL
اشتراک	inschrijven	اشتراک	inschrijven	N;SG	V;NFIN
اشتراک	abonneren	اشتراک	abonneren	N;SG	V;NFIN
اشتراک	abonnementen	اشتراک	abonnement	N;SG	N;PL
مجسمه	standbeelden	مجسمه	standbeeld	N;SG	N;PL
رنج	leed	رنج	lijden	N;SG	V;SG;PST;FIN
رنج	lijdende	رنج	lijden	N;SG	V;V.PTCP
رنج	lijden	رنج	lijden	N;SG	V;NFIN
رنج	lijden	رنج	lijden	N;SG	V;NFIN
رنج	lijd	رنج	lijden	N;SG	V;SG;PRS;FIN
پیشگیری	preventief	پیشگیری	preventief	N;SG	ADJ
پیشگیری	preventieve	پیشگیری	preventief	N;SG	ADJ
سالها	jaar	سال	jaar	N;PL	N;NEUT;SG
گر	ger	گر	ger		N;MASC+FEM;SG
گر	gar	گر	gar		N;MASC+FEM;SG
مولکولی	moleculair	مولکولی	moleculair	N;SG	ADJ
مولکولی	moleculaire	مولکولی	moleculair	N;SG	ADJ
بنیادی	fundamenteel	بنیادی	fundamenteel	N;SG	ADJ
بنیادی	fundamentele	بنیادی	fundamenteel	N;SG	ADJ
استرالیایی	australisch	استرالیایی	australisch	N;SG	ADJ
استرالیایی	australische	استرالیایی	australisch	N;SG	ADJ
علمای	geleerden	عالم	geleerde	N;PL	V;V.PTCP
حکیم	verstandig	حکیم	verstandig	N;SG	ADJ
حکیم	wijs	حکیم	wijs	N;SG	ADJ
شکنجه	folteringen	شکنجه	foltering	N;SG	N;PL
شکنجه	martelen	شکنجه	martelen	N;SG	V;NFIN
شکنجه	martelingen	شکنجه	marteling	N;SG	N;PL
شکنجه	gemarteld	شکنجه	martelen	N;SG	V;V.PTCP
شکنجه	gefolterd	شکنجه	folteren	N;SG	V;V.PTCP
مشتق	afgeleid	مشتق	afleiden	N;SG	V;V.PTCP
مشتق	afgeleide	مشتق	afleiden	N;SG	V;V.PTCP
مشتق	afgeleid	مشتق	afleiden	N;SG	V;V.PTCP
مشتق	afgeleide	مشتق	afleiden	N;SG	V;V.PTCP
دائمی	permanente	دائمی	permanent	N;SG	ADJ
دائمی	blijvend	دائمی	blijven	N;SG	V;V.PTCP
دائمی	permanent	دائمی	permanent	N;SG	ADJ
دائمی	blijvende	دائمی	blijven	N;SG	V;V.PTCP
کارایی	prestaties	کارایی	prestatie	N;SG	N;PL
پژوهشگر	geleerde	پژوهشگر	geleerd	N;SG	ADJ
شناختی	cognitieve	شناخت#شناس	cognitief	N;SG	ADJ
توقف	stop	توقف	stoppen	N;SG	V;SG;PRS;FIN
توقف	stoppen	توقف	stoppen	N;SG	V;NFIN
خیریه	liefdadigheidsinstellingen	خیریه	liefdadigheidsinstelling	N;SG	N;PL
چرخش	gedraaide	چرخش	draaien	N;SG	V;V.PTCP
چرخش	gedraaid	چرخش	draaien	N;SG	V;V.PTCP
چرخش	roteren	چرخش	roteren	N;SG	V;NFIN
چرخش	draaien	چرخش	draaien	N;SG	V;NFIN
چرخش	draaien	چرخش	draaien	N;SG	V;NFIN
لتونی	letland	لتونی	letland	N;SG	PROPN;NEUT;SG
لتونی	letse	لتونی	lets	N;SG	ADJ
هانس	hans	هانس	hans	N;SG	PROPN;MASC+FEM;SG
مهرداد	mithridates	مهرداد	mithridate	N;SG	N;PL
تحلیلی	analytisch	تحلیلی	analytisch	N;SG	ADJ
تحلیلی	analytisch	تحلیلی	analytisch	N;SG	ADJ
تحلیلی	analytische	تحلیلی	analytisch	N;SG	ADJ
عقل	begrijpen	عقل	begrijpen	N;SG	V;NFIN
تلفات	gewonden	None	gewond	N;PL	ADJ
مقیم	ingezetene	مقیم	inzeten	N;SG	V;V.PTCP
مقیم	woonachtig	مقیم	woonachtig	N;SG	ADJ
دن	dan	دن	dan	N;SG	ADV
بیزانس	byzantijnse	بیزانس	byzantijns	N;SG	ADJ
نیمی	half	نیم	half	N;SG	ADJ
ذهنی	subjectieve	ذهن	subjectief	N;SG	ADJ
ذهنی	subjectief	ذهن	subjectief	N;SG	ADJ
ذهنی	mentaal	ذهن	mentaal	N;SG	ADJ
ذهنی	mentale	ذهن	mentale	N;SG	ADJ
ذهنی	geestelijk	ذهن	geestelijk	N;SG	ADJ
ذهنی	geestelijke	ذهن	geestelijke	N;SG	ADJ
ژن	genen	ژن	gen	N;SG	N;PL
کلیک	klik	کلیک	klik	N;SG	V;SG;PRS;FIN
کلیک	klikken	کلیک	klikken	N;SG	V;NFIN
کلیک	klikt	کلیک	klikken	N;SG	V;SG;PRS;FIN
کلیک	klikken	کلیک	klikken	N;SG	V;NFIN
باری	bari	بار	bari	N;SG	PROPN;NEUT;SG
باری	lasten	بار	last	N;SG	N;PL
بهینه	optimaal	بهینه	optimaal	N;SG	ADJ
بهینه	optimale	بهینه	optimaal	N;SG	ADJ
بهینه	geoptimaliseerd	بهینه	eptimaliseren	N;SG	V;V.PTCP
بهینه	geoptimaliseerde	بهینه	ptimaliseren	N;SG	V;V.PTCP
بهینه	optimaal	بهینه	optimaal	N;SG	ADJ
بهینه	optimale	بهینه	optimaal	N;SG	ADJ
بازتاب	reflecties	None	reflectie	N;SG	N;PL
قاعده	rule	قاعده	rule	N;SG	
ژاک	jacques	ژاک	jacque	N;SG	N;PL
دونفره	verdubbelt	دونفره	verdubbelen	N;SG	V;SG;PRS;FIN
ویران	ruines	None	ruin	ADJ	N;PL
ویران	ruïne	None	ruïne	ADJ	N;MASC+FEM;SG
ویران	ruïnes	None	ruïne	ADJ	N;PL
لوازم	toebehoren	لازمه	toebehoren	N;PL	V;NFIN
کوک	kook	کوک	kook	N;SG	V;SG;PRS;FIN
کوک	koken	کوک	koken	N;SG	V;NFIN
فلان	bla	فلان	bla	DET	N;MASC+FEM;SG
وایت	wit	وایت	wit	N;SG	ADJ
وایت	witte	وایت	wit	N;SG	ADJ
دوازدهم	xii	دوازدهم	xii	ADJ	NUM
معکوس	achteruit	معکوس	achteruit	N;SG	ADV
معکوس	omgekeerde	معکوس	omkeerd	N;SG	V;V.PTCP
معکوس	omkeren	معکوس	omkeren	N;SG	V;NFIN
معکوس	omgekeerd	معکوس	omkeren	N;SG	V;V.PTCP
جهاد	gevochten	جهاد	vechten	N;SG	V;V.PTCP
جهاد	bevochten	جهاد	bevechten	N;SG	V;V.PTCP
جهاد	gestreden	جهاد	strijden	N;SG	V;V.PTCP
جهاد	kruistochten	جهاد	kruistocht	N;SG	N;PL
جهاد	worstel	جهاد	worstel	N;SG	V;SG;PRS;FIN
حساسیت	allergieën	حساسیت	allergieën	N;SG	N;PL
حساسیت	allergisch	حساسیت	allergisch	N;SG	ADJ
حساسیت	allergische	حساسیت	allergisch	N;SG	ADJ
مجاور	aangrenzende	مجاور	aangrenzend	N;SG	ADJ
مجاور	nabijgelegen	مجاور	nabijgelegen	N;SG	ADV
مجاور	dichtbij	مجاور	dichtbij	N;SG	ADJ
نیازهای	eisen	نیاز	eisen	N;PL	V;NFIN
نیازهای	vereisten	نیاز	vereisten	N;PL	V;V.PTCP
فرکانس	frequenties	فرکانس	frequentie	N;SG	N;PL
ویل	will	ویل	will	N;SG	
ویل	zal	ویل	zullen	N;SG	V;SG;PRS;FIN
ویل	zullen	ویل	zullen	N;SG	V;PL;PRS;FIN
ویل	wil	ویل	willen	N;SG	V;SG;PRS;FIN
گرند	grand	گشت#گرد	grand	N;SG	
دفع	afweren	None	afweren	N;SG	V;NFIN
بانکداری	bankieren	بانکداری	bankier	N;SG	V;NFIN
جم	gem	جم	gem	N;SG	NUM
لنز	objectief	لنز	objectief	N;SG	ADJ
بازرسی	inspecteren	بازرسی	inspecteren	N;SG	V;NFIN
واقعا	echt	None	echt	ADV	ADJ
واقعا	werkelijk	None	werkelijk	ADV	ADJ
یازده	eleven	None	eleven	NUM	ADJ
عمودی	verticaal	عمودی	verticaal	N;SG	ADJ
عمودی	verticaal	عمودی	verticaal	N;SG	ADJ
عمودی	verticale	عمودی	verticaal	N;SG	ADJ
همایون	humayun	همایون	humayun	N;SG	PRO;ACC;3
مسافر	passagiers	مسافر	passagier	N;SG	N;PL
مسافر	reizigers	مسافر	reiziger	N;SG	N;PL
فلز	metalen	فلز	metalen	N;SG	N;PL
فلز	metalen	فلز	metalen	N;SG	N;PL
رویکرد	benaderen	رویکرد	benaderen	N;SG	V;NFIN
رویکرد	naderen	رویکرد	naderen	N;SG	V;NFIN
شایسته	gerechtigheid	شایسته	gerechtigheid	ADJ	N;MASC+FEM;SG
شایسته	rechtvaardigheid	شایسته	rechtvaardigheid	ADJ	N;MASC+FEM;SG
بدنی	lichamelijk	بدنی	lichamelijk	N;SG	ADJ
بدنی	lichamelijke	بدنی	lichamelijk	N;SG	ADJ
بدنی	fysieke	بدنی	fysiek	N;SG	ADJ
بدنی	fysiek	بدنی	fysiek	N;SG	ADJ
آشور	assyrië	آشور	assyrië	N;SG	PROPN;NEUT;SG
کارشناسان	deskundigen	کارشناس	deskundig	N;PL	ADJ
عشایر	nomad	عشیره	nomad	N;PL	N;MASC+FEM;SG
طلاق	scheiden	طلاق	scheiden	N;SG	V;NFIN
طلاق	gescheiden	طلاق	scheiden	N;SG	V;V.PTCP
تاریکی	duister	None	duister	N;SG	ADJ
لهجه	accenten	لهجه	accent	N;SG	N;PL
برند	brand	None	brand	V;SBJV;PL;3;PRS	N;MASC+FEM;SG
برند	merk	None	merk	V;SBJV;PL;3;PRS	N;NEUT;SG
برند	brandmerk	None	brandmerk	V;SBJV;PL;3;PRS	N;NEUT;SG
غذاهای	afwas	غذا	afwas	N;PL	N;MASC+FEM;SG
سکوت	zwijgen	سکوت	zwijgen	N;SG	V;NFIN
سکوت	silence	سکوت	silence	N;SG	
ویلسون	wilson	ویلسون	wilson	N;SG	PROPN;MASC+FEM;SG
اسکی	skiën	اسکی	skiën	N;SG	V;NFIN
برطرف	afgelost	برطرف	aflossen	ADJ	V;V.PTCP
مکعب	derdegraads	None	derdegraads	N;SG	ADJ
مکعب	kubieke	None	kubiek	N;SG	ADJ
مفصل	gedetailleerd	مفصل	detailleren	N;SG	V;V.PTCP
مفصل	gedetailleerde	مفصل	detailleren	N;SG	V;V.PTCP
مفصل	gezamenlijke	مفصل	gezamenlijk	N;SG	ADJ
سلولی	cellulaire	None	cellulair	N;SG	ADJ
عددی	numerieke	عدد	numeriek	N;SG	ADJ
عددی	numerieke	عدد	numeriek	N;SG	ADJ
قطبی	arctische	قطبی	arctisch	N;SG	ADJ
اخترشناسی	astronomische	اخترشناسی	astronomisch	N;SG	ADJ
قالی	tapijten	قالی	tapijt	N;SG	N;PL
مهارت	vaardigheden	مهارت	vaardigheid	N;SG	N;PL
مهارت	skills	مهارت	skill	N;SG	N;PL
مهارت	vaardigheden	مهارت	vaardigheid	N;SG	N;PL
پتانسیل	potentiële	None	potentiel	N;SG	ADJ
باریک	smalle	باریک	smal	N;SG	ADJ
باریک	smal	باریک	smal	N;SG	ADJ
آداب	etiquette	None	etiquette	N;PL	N;MASC+FEM;SG
آداب	taoïstische	None	taoïstisch	N;PL	ADJ
بازیابی	terugzetten	بازیابی	terugzetten	N;SG	V;NFIN
بازیابی	herstellen	بازیابی	herstellen	N;SG	V;NFIN
بازیابی	herstellen	بازیابی	herstellen	N;SG	V;NFIN
بازیابی	terughalen	بازیابی	terughalen	N;SG	V;NFIN
بازیابی	ophalen	بازیابی	ophalen	N;SG	V;NFIN
تحریم	boycotten	تحریم	boycot	N;SG	V;NFIN
تحریم	sancties	تحریم	sanctie	N;SG	N;PL
ذوب	smelten	ذوب	smelten	N;SG	V;NFIN
ذوب	smelt	ذوب	smelten	N;SG	V;SG;PRS;FIN
ژنتیکی	genetische	ژنتیکی	genetisch	N;SG	ADJ
ژنتیکی	genetisch	ژنتیکی	genetisch	N;SG	ADJ
مراقبت	zorgzame	مراقبت	zorgzaam	N;SG	ADJ
مراقبت	zorgzaam	مراقبت	zorgzaam	N;SG	ADJ
سپاهان	sepahan	سپاه	sepahan	N;PL	N;MASC+FEM;SG
آیات	communicatie	None	communicatie	N;PL	N;MASC+FEM;SG
آیات	openbaring	None	openbaring	N;PL	N;MASC+FEM;SG
برش	knippen	None	knip	N;SG	V;NFIN
برش	snijden	None	snijden	N;SG	V;NFIN
برش	snij	None	snij	N;SG	V;SG;PRS;FIN
برش	snijden	None	snijden	N;SG	V;NFIN
تحول	evolution	تحول	evolution	N;SG	
صادرات	exporteren	صادرات	exporteren	N;PL	V;NFIN
صادرات	uitvoer	صادرات	uitvoer	N;PL	N;MASC+FEM;SG
صادرات	export	صادرات	export	N;PL	N;MASC+FEM;SG
صادرات	exporteren	صادرات	exporteren	N;PL	V;NFIN
خونی	blood	None	blood	N;SG	
پراکندگی	verstrooien	پراکندگی	verstrooien	N;SG	V;NFIN
نفع	benefit	نفع	benefit	N;SG	
بزرگسالان	volwassen	بزرگسال	volwassen	N;PL	ADJ
بزرگسالان	volwassenen	بزرگسال	volwassenen	N;PL	ADJ
بزرگسالان	adult	بزرگسال	adult	N;PL	
بزرگسالان	volwassene	بزرگسال	volwassene	N;PL	ADJ
بزرگسالان	volwassenen	بزرگسال	volwassenen	N;PL	ADJ
وصل	verbind	وصل	verbind	N;SG	V;SG;PRS;FIN
وصل	verbinden	وصل	verbinden	N;SG	V;NFIN
مطلوب	gewenst	مطلوب	wensen	ADJ	V;V.PTCP
مطلوب	gewenste	مطلوب	wensen	ADJ	V;V.PTCP
مطلوب	gewenst	مطلوب	wensen	ADJ	V;V.PTCP
بولیوی	boliviaanse	بولیوی	boliviaans	N;SG	ADJ
بولیوی	bolivia	بولیوی	bolivia	N;SG	PROPN;NEUT;SG
خراب	ruïneren	None	ruïneren	ADJ	V;NFIN
خراب	verpesten	None	verpesten	ADJ	V;NFIN
خراب	ruïne	None	ruïne	ADJ	N;MASC+FEM;SG
خراب	bedorven	None	bederven	ADJ	V;V.PTCP
خراب	beschadigd	None	beschadigen	ADJ	V;V.PTCP
جاسوسی	spy	جاسوسی	spy	N;SG	
جاسوسی	spioneren	جاسوسی	spioneren	N;SG	V;NFIN
جاسوسی	bespioneren	جاسوسی	bespioneren	N;SG	V;NFIN
یونیورسال	universeel	یونیورسال	universeel	N;SG	ADJ
یونیورسال	universele	یونیورسال	universeel	N;SG	ADJ
گربه	katten	گربه	kat	N;SG	N;PL
اتیوپی	ethiopië	اتیوپی	ethiopië	N;SG	PROPN;NEUT;SG
اندام	organen	اندام	orgaan	N;SG	N;PL
آینه	spiegels	آینه	spiegel	N;SG	N;PL
آینه	spiegelen	آینه	spiegelen	N;SG	V;NFIN
افغان	afghaanse	افغان	afghaans	N;SG	ADJ
متمایز	onderscheiden	متمایز	onderscheiden	ADJ	V;NFIN
متمایز	scheidt	متمایز	scheiden	ADJ	V;SG;PRS;FIN
مصری	egyptisch	مصری	egyptisch	N;SG	ADJ
مصری	egyptische	مصری	egyptisch	N;SG	ADJ
مدیترانه	mediterrane	مدیترانه	mediterrane	N;SG	ADJ
واز	woz	واز	wij		N;MASC+FEM;SG
تانزانیا	tanzaniaanse	تانزانیا	tanzaniaans	N;SG	ADJ
جایگزینی	vervangen	جایگزینی	vervangen	N;SG	V;V.PTCP
جایگزینی	vervangen	جایگزینی	vervangen	N;SG	V;V.PTCP
جایگزینی	vervang	جایگزینی	vervang	N;SG	V;SG;PRS;FIN
منتظر	wachtende	منتظر	wachten	ADJ	V;V.PTCP
منتظر	afwachten	منتظر	afwachten	ADJ	V;NFIN
منتظر	wachten	منتظر	wachten	ADJ	V;NFIN
گرین	groen	گرین	groen	N;SG	ADJ
گرین	groene	گرین	groen	N;SG	ADJ
صلاحیت	kwalificaties	صلاحیت	kwalificatie	N;SG	N;PL
توجیه	gerechtvaardigd	توجیه	echtvaardigen	N;SG	V;V.PTCP
توجیه	aanbiedingen	توجیه	aanbieding	N;SG	N;PL
توجیه	biedt	توجیه	bieden	N;SG	V;SG;PRS;FIN
قاتل	killer	قاتل	kil	N;SG	ADJ;CMPR
پانزده	fifteen	پانزده	fifteen	NUM	N;MASC+FEM;SG
آرامش	ontspannen	آرامش	ontspannen	N;SG	V;NFIN
آرامش	ontspannend	آرامش	ontspannend	N;SG	ADJ
آرامش	uitrusten	آرامش	uitrusten	N;SG	V;NFIN
آرامش	rusten	آرامش	rusten	N;SG	V;NFIN
زحمت	problemen	زحمت	probleem	N;SG	N;PL
زحمت	moeilijkheden	زحمت	moeilijkheid	N;SG	N;PL
زحمت	ongemakken	زحمت	ongemak	N;SG	N;PL
وسترن	westelijk	وسترن	westelijk	N;SG	ADJ
درخشان	gloeien	None	gloeien	ADJ	V;NFIN
درخشان	gloeiende	None	gloeien	ADJ	V;V.PTCP
درخشان	bright	None	brigen	ADJ	N;MASC+FEM;SG
درخشان	shining	None	shining	ADJ	N;MASC+FEM;SG
تنگه	krap	تنگه	krap	N;SG	ADJ
تنگه	strakke	تنگه	strak	N;SG	ADJ
تنگه	strak	تنگه	strak	N;SG	ADJ
جیم	jim	None	jim	N;SG	PROPN;MASC+FEM;SG
غنا	ghana	غنا	ghana	N;SG	PROPN;NEUT;SG
صحت	integer	صحت	integer	N;SG	ADJ
خاموش	af	خاموش	af	N;SG	ADP
خاموش	stil	خاموش	stil	N;SG	ADJ
خاموش	zwijgen	خاموش	zwijgen	N;SG	V;NFIN
خاموش	stille	خاموش	stil	N;SG	ADJ
دروغ	lie	دروغ	lien	ADJ	N;MASC+FEM;SG
دروغ	liegen	دروغ	liegen	ADJ	V;NFIN
دروغ	lieg	دروغ	laag	ADJ	V;SG;PRS;FIN
دروغ	leugen	دروغ	leugen	ADJ	N;MASC+FEM;SG
دروغ	lies	دروغ	lies	ADJ	N;MASC+FEM;SG
دروغ	leugens	دروغ	leugens	ADJ	N;PL
پیوستن	bijvoegen	پیوستن	bijvoegen	N;SG	V;NFIN
پیوستن	join	پیوستن	join	N;SG	
پیوستن	meedoen	پیوستن	meedoen	N;SG	V;NFIN
افقی	horizontaal	افقی	horizontaal	N;SG	ADJ
مفهومی	conceptueel	مفهوم	conceptueel	N;SG	ADJ
مفهومی	conceptuele	مفهوم	conceptueel	N;SG	ADJ
قطعی	deterministische	قطعی	deterministisch	N;SG	ADJ
قطعی	definitief	قطعی	definitief	N;SG	ADJ
قطعی	definitieve	قطعی	definitief	N;SG	ADJ
ترویج	promoten	ترویج	promoot	N;SG	V;NFIN
ترویج	promoten	ترویج	promoot	N;SG	V;NFIN
ترویج	promoot	ترویج	promoot	N;SG	V;SG;PRS;FIN
ترویج	bevorderen	ترویج	bevorderen	N;SG	V;NFIN
تبادل	uitwisselen	تبادل	uitwisselen	N;SG	V;NFIN
کور	blind	کور	blind	N;SG	ADJ
کور	verblinden	کور	verblinden	N;SG	V;NFIN
کور	blinde	کور	blind	N;SG	ADJ
کور	blinden	کور	blinden	N;SG	ADJ
زرتشتی	zoroastrische	زرتشتی	zoroastrisch	N;SG	ADJ
زاپاس	spaar	زاپاس	spaar	N;SG	V;SG;PRS;FIN
زاپاس	sparen	زاپاس	sparen	N;SG	V;NFIN
خطای	fouten	خطا	fout	N;SG	N;PL
بازرگان	kooplieden	بازره	kooplied	N;SG	N;PL
بازرگان	handelaren	بازره	handelaar	N;SG	N;PL
استوار	firma	استوار	firma	ADJ	N;MASC+FEM;SG
