konstgjorda	بناوٹی	konstgjord	بناوٹی	ADJ;NOM;PL;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
dödliga	قاتل	dödlig	قاتل	ADJ;NOM;PL	N;NOM;MASC;SG;3
dödliga	نفر	dödlig	نفر	ADJ;NOM;PL	
dödliga	جانی	dödlig	جا	ADJ;NOM;PL	V;FEM;SG;NFIN;ACT
dödliga	ڈر	dödlig	ڈر	ADJ;NOM;PL	N;NOM;MASC;SG;3
dödliga	نفر	dödlig	نفر	ADJ;NOM;PL	
dödliga	جانی	dödlig	جا	ADJ;NOM;PL	V;FEM;SG;NFIN;ACT
dödliga	بشر	dödlig	بشر	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
dödliga	ڈر	dödlig	ڈر	ADJ;NOM;PL	N;NOM;MASC;SG;3
kandidatur	(	kandidatur	(	N;NOM;INDF;MASC+FEM;SG	
prison	جیل.	prison	جیل.	N;NOM;INDF;MASC+FEM;SG	
prison	اسیری	prison	اسیری	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
prison	جیل.	prison	جیل.	N;NOM;INDF;MASC+FEM;SG	
prison	اسیری	prison	اسیری	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
prison	محبس	prison	محبس	N;NOM;INDF;MASC+FEM;SG	
ordlista	قاموس	ordlist	قاموس	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ordlista	فرہنگ	ordlist	فرہنگ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
proportioner	سائز	proportion	سائز	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
proportioner	ضخامت.	proportion	ضخامت.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
medborgerliga	شہری	medborgerlig	شہری	ADJ;NOM;PL	N;NOM;MASC;SG;3
medborgerliga	مدنی	medborgerlig	مدنی	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
medborgerliga	شہری	medborgerlig	شہری	ADJ;NOM;PL	N;NOM;MASC;SG;3
skrämma	off	skrämma	off	V;IMP;NFIN;ACT	
skrämma	حملے	skrämma	حملہ	V;IMP;NFIN;ACT	N;NOM;MASC;SG;3
skrämma	off	skrämma	off	V;IMP;NFIN;ACT	
skrämma	حملے	skrämma	حملہ	V;IMP;NFIN;ACT	N;NOM;MASC;SG;3
oändlig	لاتعداد.	oändlig	لاتعداد.	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
oändlig	کامل.	oändlig	کامل.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
oändlig	عظیم	oändlig	عظیم	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
oändlig	لامحدود	oändlig	لامحدود	ADJ;NOM;INDF;MASC+FEM;SG	
oändlig	لاتعداد.	oändlig	لاتعداد.	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
oändlig	کامل.	oändlig	کامل.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
oändlig	عظیم	oändlig	عظیم	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
oändlig	(	oändlig	(	ADJ;NOM;INDF;MASC+FEM;SG	
oändlig	مسلسل	oändlig	مسلسل	ADJ;NOM;INDF;MASC+FEM;SG	ADV
oändlig	مال	oändlig	مال	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
oändlig	دوامی	oändlig	دوامی	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
chick	چوزہ	chick	چوزہ	N;NOM;INDF;MASC+FEM;SG	
chick	چینچلا	chick	چینچلا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
chick	چق	chick	چق	N;NOM;INDF;MASC+FEM;SG	
tagg	چپکانا	tagg	چپکا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
tagg	اٹکانا.	tagg	اٹکان	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
primater	میمون	primat	میمون	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
primater	لیمور	primat	لیمور	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
gravida	بھرپور.	gravida	بھرپور.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
fula	گھنائونا	ful	گھنائونا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
fula	کریہہ	ful	کریہہ	ADJ;NOM;PL	
fula	ڈرائونا	ful	ڈرائونا	ADJ;NOM;PL	V;MASC;SG;V.PTCP;ACT
fula	صورت	ful	صورت	ADJ;NOM;PL	N;NOM;MASC;SG;3
fula	واہیات	ful	واہیات	ADJ;NOM;PL	N;NOM;MASC;PL;3
fula	زشت	ful	زشت	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
fula	بھدّا	ful	بھدلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
fula	گھنائونا	ful	گھنائونا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
fula	کریہہ	ful	کریہہ	ADJ;NOM;PL	
fula	ڈرائونا	ful	ڈرائونا	ADJ;NOM;PL	V;MASC;SG;V.PTCP;ACT
fula	صورت	ful	صورت	ADJ;NOM;PL	N;NOM;MASC;SG;3
fula	واہیات	ful	واہیات	ADJ;NOM;PL	N;NOM;MASC;PL;3
fula	بدنما	ful	بدنما	ADJ;NOM;PL	V;ACT
fula	زشت	ful	زشت	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
fula	بھدّا	ful	بھدلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
raw	بھّدا	raw	بھید	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
raw	اصلی	raw	اصلی	N;NOM;INDF;NEUT;SG	ADJ
raw	کچّا	raw	کچیا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
raw	بھّدا	raw	بھید	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
raw	اصلی	raw	اصلی	N;NOM;INDF;NEUT;SG	ADJ
identiskt	بعینہٖ	identisk	بعینہٖ	ADJ;NOM;INDF;NEUT;SG	N
rapportera	افواہیں	rapportera	افواہ	V;IMP;FIN;ACT	N;NOM;MASC;PL;3
rapportera	(	rapportera	(	V;IMP;FIN;ACT	
rank	زہریلا	rank	زہریلا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
rank	گھنا	rank	گھنا	N;NOM;INDF;NEUT;SG	
rank	ناشائستہ	rank	ناشائستہ	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
hörande	اظہارات	höra	اظہار	ADJ;NOM;PRS;V.PTCP	PROPN;NOM;MASC;SG;3
sammanbrott	ٹوٹنا	sammanbrott	ٹوٹنا	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
sammanbrott	سقوط	sammanbrott	سقوط	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
sammanbrott	گرانا	sammanbrott	گرانا	N;NOM;INDF;NEUT;SG	V;MASC;SG;NFIN;ACT
sammanbrott	انہدام	sammanbrott	انہدام	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
sammanbrott	توڑنا	sammanbrott	توڑ	N;NOM;INDF;NEUT;SG	V;MASC;SG;NFIN;ACT
sändningen	ریڈیو	sändning	ریڈیو	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sändningen	سپردگی	sändning	سپردگی	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
fog	مبہم	fog	مبہم	N;NOM;INDF;MASC+FEM;SG	ADJ
fog	کہرا	fog	کہرا	N;NOM;INDF;MASC+FEM;SG	
hun	اجڈ	hun	اجڈ	N;NOM;INDF;MASC+FEM;SG	
hun	لٹیرا.	hun	لٹیرا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
folklore	کہاوتیں	folklore	کہاوت	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
samråd	کانفرنس.	samråd	کانفرنس.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
thousand	m	thousand	m	N;NOM;INDF;MASC+FEM;SG	V;ACT
thousand	کثرت.	thousand	کثرت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
thousand	ہزار	thousand	ہزار	N;NOM;INDF;MASC+FEM;SG	NUM
thousand	m	thousand	m	N;NOM;INDF;MASC+FEM;SG	V;ACT
thousand	کثرت.	thousand	کثرت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bibehålla	سہارنا	bibehålla	سہار	V;NFIN;ACT	PROPN;NOM;MASC;SG;3
bibehålla	مشین	bibehålla	مشین	V;NFIN;ACT	N;NOM;MASC;SG;3
komponera	ترکیب	komponera	ترکیب	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
ivy	لبلاب	ivy	لبلاب	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
konventionell	رواجی	konventionell	رواجی	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tolerans	سمائی.	tolera	سمائی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tolerans	سمائی.	tolera	سمائی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
organism	نامیہ	organism	نامیہ	N;NOM;INDF;MASC+FEM;SG	ADJ
jordbävningar	ہنگامہ.	jordbävning	ہنگامہ.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
jordbävningar	ہلچل	jordbävning	ہلچل	N;NOM;INDF;MASC+FEM;PL	V;ACT
jordbävningar	ہنگامہ.	jordbävning	ہنگامہ.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
jordbävningar	ہلچل	jordbävning	ہلچل	N;NOM;INDF;MASC+FEM;PL	V;ACT
jordbävningar	زلزلہ	jordbävning	زلزلہ	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
förflyttning	اضطرار.	förflyttning	اضطرار.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
förflyttning	جنبش.	förflyttning	جنبش.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
förflyttning	اجابت.	förflyttning	اجابت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
privatliv	علاحدگی.	privatliv	علحدگین	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
privatliv	تنہائی	privatliv	تنہائی	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
privatliv	علاحدگی.	privatliv	علحدگین	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
hota	دھمکی	hota	دھمکی	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
hota	(	hota	(	V;IMP;FIN;ACT	
hota	دھمکی	hota	دھمکی	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
hota	(	hota	(	V;IMP;FIN;ACT	
hota	دھمکانا	hota	دھمکانا	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
mystik	پوشیدہ	mystik	پوشیدہ	N;NOM;INDF;MASC+FEM;SG	ADJ
mystik	نامعلوم	mystik	نامعلوم	N;NOM;INDF;MASC+FEM;SG	ADJ
mystik	پوشیدہ	mystik	پوشیدہ	N;NOM;INDF;MASC+FEM;SG	ADJ
mystik	نامعلوم	mystik	نامعلوم	N;NOM;INDF;MASC+FEM;SG	ADJ
mystik	بھید	mystik	بھید	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mystik	الٰہیات	mystik	الٰہیات	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mystik	تصوّف	mystik	تصوّف	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mystik	کرشمہ	mystik	کرشمہ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
due	چُنگی	due	چُنگی	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
due	لازم	due	لازم	N;NOM;INDF;NEUT;SG	
due	آنے	due	آ	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
due	ٹھیک	due	ٹھیک	N;NOM;INDF;NEUT;SG	ADJ
due	منتظر	due	منتظر	N;NOM;INDF;NEUT;SG	ADJ
due	استحقاقی	due	استحقاقی	N;NOM;INDF;NEUT;SG	ADJ;NOM
due	پہنچنے	due	پہنچ	N;NOM;INDF;NEUT;SG	V;ACC;NFIN
due	چُنگی	due	چُنگی	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
due	لازم	due	لازم	N;NOM;INDF;NEUT;SG	
due	آنے	due	آ	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
due	حق	due	حق	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
due	ٹھیک	due	ٹھیک	N;NOM;INDF;NEUT;SG	ADJ
due	منتظر	due	منتظر	N;NOM;INDF;NEUT;SG	ADJ
due	استحقاقی	due	استحقاقی	N;NOM;INDF;NEUT;SG	ADJ;NOM
due	پہنچنے	due	پہنچ	N;NOM;INDF;NEUT;SG	V;ACC;NFIN
knä	زانو.	knä	زانو.	N;NOM;INDF;NEUT;SG	
stimulera	اُکسانا	stimulera	اُکسانا	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
vassa	اچانک	vass	اچانک	ADJ;NOM;PL	ADV
vassa	کائیاں	vass	کائی	ADJ;NOM;PL	N;NOM;MASC;PL;3
vassa	چنٹ.	vass	چنٹ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	نکیلا.	vass	نکیل	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	عیار	vass	عیار	ADJ;NOM;PL	
vassa	طاقتور.	vass	طاقتور.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	معاً	vass	معاً	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	سیدھے	vass	سیدھے	ADJ;NOM;PL	V;ACT
vassa	چالاک	vass	چالاک	ADJ;NOM;PL	ADJ;NOM;MASC;SG
vassa	سڈول	vass	سڈول	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	ڈھالو	vass	ڈھالو	ADJ;NOM;PL	
vassa	اچانک	vass	اچانک	ADJ;NOM;PL	ADV
vassa	کائیاں	vass	کائی	ADJ;NOM;PL	N;NOM;MASC;PL;3
vassa	چنٹ.	vass	چنٹ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	نکیلا.	vass	نکیل	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	عیار	vass	عیار	ADJ;NOM;PL	
vassa	طاقتور.	vass	طاقتور.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	معاً	vass	معاً	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	سیدھے	vass	سیدھے	ADJ;NOM;PL	V;ACT
vassa	چالاک	vass	چالاک	ADJ;NOM;PL	ADJ;NOM;MASC;SG
vassa	سڈول	vass	سڈول	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vassa	ڈھالو	vass	ڈھالو	ADJ;NOM;PL	
vassa	ذکی	vass	ذکی	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
taktiska	(	taktisk	(	ADJ;NOM;PL	
förtroendet	جرأتمندی.	förtroende	جرأتمندی.	N;NOM;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
diskret	مجرّد	diskret	مجرّد	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
diskret	مکّار.	diskret	مکّار.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
diskret	مکّار.	diskret	مکّار.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
funderar	افکار.	fundera	فک	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
söta	میٹھا	söta	میٹھا	ADJ;NOM;PL	N;NOM;MASC;SG;3
söta	مٹھاس.	söta	مٹھاس.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
söta	سُریلا	söta	سُریلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
söta	شیریں.	söta	شیر	ADJ;NOM;PL	V;PFV;FEM;PL;V.PTCP;ACT
söta	شیدا.	söta	شیدا.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
söta	میٹھا.	söta	میٹھا.	ADJ;NOM;PL	
söta	حسین	söta	حسین	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
söta	ہوشیار	söta	ہوشیار	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
munch	چبانا	munch	چبانا	PROPN;NOM	V;MASC;SG;NFIN;ACT
depot	اڈّا.	depod	اڈّا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
funktionsnedsättning	لاچاری	funktionsnedsättning	لاچاری	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
funktionsnedsättning	مجبوری	funktionsnedsättning	مجبوری	N;NOM;INDF;MASC+FEM;SG	ADJ
funktionsnedsättning	اثاثے	funktionsnedsättning	اثاثہ	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
revisor	محاسب	revisa	محاسب	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
revisor	محاسب	revisa	محاسب	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
gravsten	کتبہ.	gravst	کتبہ.	N;NOM;INDF;MASC+FEM;SG	
gravsten	کتبہ.	gravst	کتبہ.	N;NOM;INDF;MASC+FEM;SG	
pilgrim	سیّاح.	pilgrim	سیّاح.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
pilgrim	زائر	pilgrim	زائر	N;NOM;INDF;MASC+FEM;SG	
pilgrim	انسان.	pilgrim	انسان.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
pilgrim	حاجی	pilgrim	حاجی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dart	معاً	dart	معاً	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dart	اچانک	dart	اچانک	N;NOM;INDF;MASC+FEM;SG	ADV
dart	in	dart	in	N;NOM;INDF;MASC+FEM;SG	
dart	پھینکنا	dart	پھینکنا	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
spektakulära	وقیع	spektakulär	وقیع	ADJ;NOM;PL	
spektakulära	نمایاں.	spektakulär	نمایاں.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
harmoni	اتفاق.	harmoni	اتفاق.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
harmoni	اتفاق.	harmoni	اتفاق.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
suger	down	suga	down	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
suger	ناپسندیدہ	suga	ناپسندیدہ	V;IND;PRS;FIN;ACT	ADJ
suger	چُوسنا.	suga	چُوسنا.	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
suger	مکروہ	suga	مکروہ	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
suger	ناگوارہونا.	suga	ناگوارہونا.	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
suger	چُسکی.	suga	چُسکی.	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
glasögon	چشمہ.	glasögon	چشمہ.	N;NOM;INDF;NEUT;PL	PROPN;NOM;MASC;SG;3
föråldrade	پرانا	föråldra	پرانا	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG
föråldrade	متروک.	föråldra	متروک.	ADJ;NOM;PL;PST;V.PTCP	PROPN;NOM;MASC;SG;3
föråldrade	قدیم.	föråldra	قدیم.	ADJ;NOM;PL;PST;V.PTCP	PROPN;NOM;MASC;SG;3
föråldrade	قدیم.	föråldra	قدیم.	ADJ;NOM;PL;PST;V.PTCP	PROPN;NOM;MASC;SG;3
dynamisk	زوردار.	dynamisk	زوردار.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vapenvila	معطلی.	vapenvil	معطلی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stolthet	انانیت.	stolthet	انانیت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stolthet	سبب	stolthet	سبب	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG;3
stolthet	انانیت.	stolthet	انانیت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stolthet	گھمنڈ	stolthet	گھمنڈ	N;NOM;INDF;MASC+FEM;SG	
stolthet	سبب	stolthet	سبب	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG;3
suveränitet	غلبہ.	suveränitet	غلبہ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hermelin	قاقم	hermelin	قاقم	N;NOM;INDF;MASC+FEM;SG	
oregelbundna	اصول	oregelbunden	اصول	ADJ;NOM;PL	N;NOM;MASC;SG;3
oregelbundna	استثنائی	oregelbunden	استثنائی	ADJ;NOM;PL	N;NOM;MASC;SG;3
bryggan	land-bridge	brygga	land-bridge	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sluttningen	کگارا	sluttning	کگارا	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sluttningen	ڈھال.	sluttning	ڈھال.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
anknyter	ریتیلا	anknyta	ریتیلا	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
övning	بجالانا.	övning	بجالاناؤ	N;NOM;INDF;MASC+FEM;SG	PROPN;ACC;MASC;SG;3
övning	ورزش.	övning	ورزش.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
plat	ف.	plat	ف.	N;NOM;INDF;MASC+FEM;SG	
konsumenter	طالب.	konsument	طالب.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
olämplig	ناموزوں	olämplig	ناموز	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
olämplig	ناموزوں	olämplig	ناموز	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
kult	مذہب.	kult	مذہب.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
artificiell	ظاہری	artificiell	ظاہری	N;NOM;INDF;MASC+FEM;SG	ADJ
artificiell	ظاہری	artificiell	ظاہری	N;NOM;INDF;MASC+FEM;SG	ADJ
artificiell	بناوٹی	artificiell	بناوٹی	N;NOM;INDF;MASC+FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
artificiell	نقلی	artificiell	نقلی	N;NOM;INDF;MASC+FEM;SG	ADJ
joker	نفر.	jok	نفر.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dvärg	بالشتیا	dvärg	بالشتیا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dvärg	منی	dvärg	منی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dvärg	کوچک.	dvärg	کوچک.	N;NOM;INDF;MASC+FEM;SG	
dvärg	بونا	dvärg	بونا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dvärg	پست	dvärg	پست	N;NOM;INDF;MASC+FEM;SG	ADJ
dvärg	چھوٹا	dvärg	چھوٹا	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
dvärg	ٹھگنا	dvärg	ٹھگ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dvärg	پستانا	dvärg	پستانا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dvärg	ٹھٹھرا.	dvärg	ٹھٹھرا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dvärg	کوچک	dvärg	کوچک	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
passivitet	آلکسی.	passivitet	آلکسی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stjäl	چوری.	stjäl	چوری.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
stjäl	in	stjäl	in	V;IMP;FIN;ACT	
stjäl	(	stjäl	(	V;IMP;FIN;ACT	
stjäl	سرقہ	stjäl	سرقہ	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
avlopp	کمزور	avlopp	کمزور	N;NOM;INDF;NEUT;SG	ADJ
avlopp	away	avlopp	away	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
avlopp	تقلیل	avlopp	تقلیل	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
avlopp	کمزور	avlopp	کمزور	N;NOM;INDF;NEUT;SG	ADJ
avlopp	away	avlopp	away	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
avlopp	تقلیل	avlopp	تقلیل	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
avlopp	نالیوں	avlopp	نالی	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL;3
avlopp	بدررو	avlopp	بدررو	N;NOM;INDF;NEUT;SG	
avlopp	گنداب.	avlopp	گنداب.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
häxa	لبھالینا.	häxa	لبھالینان	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
häxa	ڈھڈو.	häxa	ڈھڈو.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rektorn	اصلی	rektor	اصلی	N;NOM;DEF;MASC+FEM;SG	ADJ
rektorn	نمایاں.	rektor	نمایاں.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rektorn	سنگیت	rektor	سنگیت	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rektorn	فائق	rektor	فائق	N;NOM;DEF;MASC+FEM;SG	ADJ
rektorn	کلاں.	rektor	کلاں.	N;NOM;DEF;MASC+FEM;SG	
rektorn	حاکم	rektor	حاکم	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rektorn	اصلی	rektor	اصلی	N;NOM;DEF;MASC+FEM;SG	ADJ
rektorn	بڑا	rektor	بڑا	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG
rektorn	نمایاں.	rektor	نمایاں.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rektorn	سنگیت	rektor	سنگیت	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rektorn	خاص	rektor	خاص	N;NOM;DEF;MASC+FEM;SG	ADJ
rektorn	فائق	rektor	فائق	N;NOM;DEF;MASC+FEM;SG	ADJ
rektorn	کلاں.	rektor	کلاں.	N;NOM;DEF;MASC+FEM;SG	
rektorn	حاکم	rektor	حاکم	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
överensstämmelse	مطابقت	överensstämmelse	مطابقت	N;NOM;INDF;MASC+FEM;SG	ADP
