mekaniği	mehāniķi	mekanik	mehāniķis	N;NOM;SG;3	N;NOM;MASC;PL
soldan	palicis	sol	palikt	ADJ;AT+ABL;SG;3	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
soldan	kreisais	sol	kreiss	ADJ;AT+ABL;SG;3	ADJ;NOM;MASC;SG
soldan	kreisā	sol	kreisa	ADJ;AT+ABL;SG;3	ADJ;NOM;FEM;SG
soldan	palikusi	sol	palikt	ADJ;AT+ABL;SG;3	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
onarım	remonts	o	remonts		N;NOM;MASC;SG
onarım	remonta	o	remonts		N;GEN;MASC;SG
onarım	remonts	o	remonts		N;NOM;MASC;SG
onarım	remontu	o	remonts		N;ACC;MASC;SG
onarım	remontdarbi	o	remontdarbi		N;NOM;MASC;PL
onarım	remonti	o	remonts		N;NOM;MASC;PL
onarım	remonts	o	remonts		N;NOM;MASC;SG
onarım	atjaunošana	o	atjaunošana		N;NOM;FEM;SG
onarım	atjaunošanu	o	atjaunošana		N;ACC;FEM;SG
günlükler	dienasgrāmatas	günlük	dienasgrāmata	ADJ;NOM;PL;3	N;NOM;FEM;PL
günlükler	žurnāli	günlük	žurnāls	ADJ;NOM;PL;3	N;NOM;MASC;PL
forbes	forbes	forbes	forbe		N;NOM;FEM;SG
kullanılmaz	nelietojams	kullan	nelietot	V;IPFV;IND;NEG;V.PTCP;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
ücreti	nodeva	ücret	nodot		N;NOM;FEM;SG
ücreti	maksa	ücret	maksa		N;NOM;FEM;SG
ücreti	izmaksas	ücret	izmaksa		N;NOM;FEM;PL
kabak	ķirbju	kabak	ķirbe		N;GEN;MASC;PL
kabak	skvoša	kabak	skvoša		N;NOM;FEM;SG
arayüzü	saskarne	arayüz	saskarne	N;ACC;SG;3	N;NOM;FEM;SG
kuban	kubaņ	kuban	kuba		
hammer	āmurs	hammer	āmurs		N;NOM;MASC;SG
capitol	kapitolijs	capitol	kapitolijs	PROPN;NOM;SG;3	N;NOM;MASC;SG
kardinal	kardināls	kardinal	kardināls	N;DAT;SG;3	N;NOM;MASC;SG
dei	dei	de	dei	PROPN;NOM;SG;3	
enflasyon	inflācijas	enflasyon	inflācija		N;NOM;FEM;PL
enflasyon	inflācija	enflasyon	inflācija		N;NOM;FEM;SG
forumu	forumā	foru	forums	N;NOM;SG;3	N;ESS;MASC;SG
forumu	forum	foru	forum	N;NOM;SG;3	
hedefleri	mērķi	hedef	mērķis	N;NOM;PL;3	N;ACC;MASC;SG
hedefleri	mērķus	hedef	mērķis	N;NOM;PL;3	N;ACC;MASC;PL
obama	obamas	oba	obama		N;NOM;FEM;PL
obama	obama	oba	obama		PROPN;NOM;FEM;SG
nord	nord	nord	nord	PROPN;NOM;SG;3	
sakız	hijas	sakız	hijas		N;NOM;FEM;PL
sakız	sveķi	sakız	sveķis		N;NOM;MASC;PL
sakız	gumija	sakız	gumija		N;NOM;FEM;SG
nina	nina	nina	nina		PROPN;NOM;FEM;SG
jeffrey	džefrijs	jeffrey	džefrijs		PROPN;NOM;MASC;SG
denizaşırı	aizjūras	denizaşır	aizjūra		N;NOM;FEM;PL
ned	ned	ned	nedūt		N
christine	kristīna	christ	kristīna	PROPN;DAT;SG;3	PROPN;NOM;FEM;SG
freiburg	freiburgas	freiburg	freiburga	PROPN;NOM;SG;3	N;NOM;FEM;PL
lejyon	leģiona	lejyon	leģions		N;GEN;MASC;SG
müthiş	lieliski	müthiş	lieliski		ADV
müthiş	brīnišķīgs	müthiş	brīnišķīgs		ADJ;NOM;MASC;SG
gate	vārtus	gate	vārti		N;ACC;MASC
gate	vārti	gate	vārti		N;NOM;MASC
gate	vārtiem	gate	vārti		N;DAT;MASC
dell	dell	dell	dell		N
grove	audžu	grove	audža	PROPN;NOM;SG;3	N;ACC;MASC;SG
dağılmış	izkaisītas	dağıl	izkaisīt		V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
adriyatik	adrijas	adriyatik	adrija	N;NOM;SG;3	PROPN;NOM;FEM;SG
niigata	niigata	niigata	nigats	PROPN;NOM;SG;3	N;NOM;FEM;SG
ofis	biroji	ofis	birojs		N;NOM;MASC;PL
ofis	birojiem	ofis	birojs		N;DAT;MASC;PL
ofis	birojus	ofis	birojs		N;ACC;MASC;PL
ofis	birojs	ofis	birojs		N;NOM;MASC;SG
ofis	biroja	ofis	birojs		N;GEN;MASC;SG
ofis	biroju	ofis	birojs		N;ACC;MASC;SG
çizgili	svītrainā	çizgili	svītraina		ADJ;NOM;FEM;SG
çizgili	svītras	çizgili	svītra		ADJ;NOM;FEM;PL
ret	noraidījums	ret	noraidījums		N;NOM;MASC;SG
ret	noraidīšanu	ret	noraidīšana		N;ACC;FEM;SG
reel	reāli	reel	reāli		ADV
reel	īstais	reel	īsts		ADJ;NOM;MASC;SG
reel	īsta	reel	īsta		ADJ;NOM;FEM;SG
reel	reālā	reel	reāls		ADJ;NOM;FEM;SG
reel	reālās	reel	reāla		ADJ;NOM;FEM;PL
reel	īstas	reel	īsta		ADJ;NOM;FEM;PL
akut	akūts	akut	akūts		N;NOM;MASC;SG
akut	akūti	akut	akūts		N;NOM;MASC;PL
akut	akūta	akut	akūta		N;NOM;FEM;SG
akut	akūtas	akut	akūta		N;NOM;FEM;PL
akut	akūtu	akut	akūta		N;ACC;MASC;SG
bwv	bwv	bwv	bwv		
connor	konors	connor	konors		N;NOM;MASC;SG
istikrarlı	konsekventi	istikrarlı	konsekvents	ADJ	ADV
istikrarlı	stabili	istikrarlı	stabilis	ADJ	ADV
acımasız	nežēlīgi	acımasız	nežēlīgi	ADJ	ADV
acımasız	nežēlīgi	acımasız	nežēlīgi	ADJ	ADV
alım	nopirkt	alım	nopirkt		V;POS;NFIN
alım	pirkt	alım	pirkt		V;POS;NFIN
magnus	magnuss	magnus	magnuss		PROPN;NOM;MASC;SG
filistinli	palestīniešu	filistinli	palestīnietis		N;GEN;MASC;PL
filistinli	palestīnas	filistinli	palestīna		PROPN;NOM;FEM;PL
filistinli	palestīnieši	filistinli	palestīnietis		N;NOM;MASC;PL
hacim	apjoms	hacim	apjoms		N;NOM;MASC;SG
hacim	tilpums	hacim	tilpums		N;NOM;MASC;SG
petro	petro	petro	petrot		
duncan	dankans	duncan	dankans	PROPN;NOM;SG;3	N;NOM;MASC;SG
marko	marko	marko	markot		PROPN
afet	katastrofu	afet	katastrofa		N;ACC;FEM;SG
afet	katastrofa	afet	katastrofa		N;NOM;FEM;SG
afet	katastrofa	afet	katastrofa		N;NOM;FEM;SG
stüdyosu	studijā	stüdyo	studija	N;NOM;SG;3	N;ESS;FEM;SG
stüdyosu	studio	stüdyo	studio	N;NOM;SG;3	
stüdyosu	studijas	stüdyo	studija	N;NOM;SG;3	N;NOM;FEM;PL
kullanılmayan	neizmantoto	kullan	neizmantot	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP
kullanılmayan	neizmantots	kullan	neizmantot	V;PFV;IND;NEG;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
sığ	sekla	sığ	sekla		ADJ;NOM;FEM;SG
analog	analogs	analog	analogs		N;NOM;MASC;SG
analog	analogā	analog	analogs		ADJ;NOM;FEM;SG
halktan	izplatītākas	halk	izplatīt	N;AT+ABL;SG;3	ADJ;NOM;CMPR;FEM;PL
canavar	zvērs	canavar	zvērs		N;NOM;MASC;SG
canavar	briesmonis	canavar	briesmonis		N;NOM;MASC;SG
bozuklukları	traucējumi	bozukluk	traucējums	N;ACC;PL;3	N;NOM;MASC;PL
vinci	vinci	vinci	vincis		
fazladan	ārējs	fazladan	ārējs	ADV	ADJ;NOM;MASC;SG
fazladan	ekstra	fazladan	ekstrs	ADV	
fazladan	papildu	fazladan	papildu	ADV	N
fazladan	extra	fazladan	extra	ADV	
court	tiesa	court	tiesa		N;NOM;FEM;SG
court	palāta	court	palātīt		N;NOM;FEM;SG
elbise	kleitas	elbise	kleita	N;NOM;SG;3	N;NOM;FEM;PL
elbise	apģērbi	elbise	apģērbs	N;NOM;SG;3	N;NOM;MASC;PL
elbise	drēbes	elbise	drēbe	N;NOM;SG;3	N;NOM;FEM;PL
kestane	kastaņu	kestan	kastaņa	N;NOM;SG;3	N;ACC;MASC;SG
normandiya	normandie	normandiya	normands	N;NOM;SG;3	
normandiya	normandijas	normandiya	normandija	N;NOM;SG;3	N;NOM;FEM;PL
yonca	āboliņš	yonca	āboliņš		N;NOM;MASC;SG
yonca	āboliņa	yonca	āboliņš		N;NOM;MASC;SG
amor	amor	amor	amor		
ekolojik	ekoloģisko	ekolojik	ekoloģisks		ADJ;ACC;MASC;SG
ekolojik	ekoloģiski	ekolojik	ekoloģiski		ADV
ekolojik	ekoloģiskā	ekolojik	ekoloģisks		ADJ;NOM;FEM;SG
ekolojik	ekoloģiski	ekolojik	ekoloģiski		ADV
yükseliş	pacēluma	yükseliş	pacēlums		N;GEN;MASC;SG
yükseliş	pacēlums	yükseliş	pacēlums		N;NOM;MASC;SG
yükseliş	celšanās	yükseliş	celšanās		N;NOM;FEM;SG
yükseliş	pacelt	yükseliş	pacelt		V;POS;NFIN
yükseliş	lifts	yükseliş	lifts		N;NOM;MASC;SG
yükseliş	debesbraukšanas	yükseliş	debesbraukšana		N;NOM;FEM;SG
yükseliş	pacēlumu	yükseliş	pacēlums		N;ACC;MASC;SG
yürüyen	ejot	yürü	iet	V;PFV;IND;POS;PRS;V.PTCP	
yürüyen	staigā	yürü	staiga	V;PFV;IND;POS;PRS;V.PTCP	V;IMP;2;POS;PRS;FIN;ACT
tüp	cauruļu	tüp	caurulis		N;ACC;MASC;PL
tüp	caurules	tüp	caurule		N;NOM;FEM;PL
tüp	caurule	tüp	caurule		N;NOM;FEM;SG
tüp	caurulīte	tüp	caurulīte		N;NOM;FEM;SG
panoramik	panorāmas	panoramik	panorāma	ADJ	N;NOM;FEM;PL
cool	forša	cool	forša		ADJ;NOM;FEM;SG
cool	forši	cool	forši		ADV
cool	cool	cool	cool		
tango	tango	tango	tango		N
profil	profilu	profil	profils		N;ACC;FEM;SG
profil	profila	profil	profils		N;NOM;FEM;SG
profil	profils	profil	profils		N;NOM;MASC;SG
donna	donna	donna	donna		
uyan	pamodināt	uyan	pamodināt		V;POS;NFIN
ilanı	deklarācija	ilan	deklarācija	N;ACC;SG;3	N;NOM;FEM;SG
astronomik	astronomijas	astronomik	astronomija		N;NOM;FEM;PL
weimar	veimāras	weimar	veimāra	PROPN;NOM;SG;3	N;NOM;FEM;PL
güvercin	baložu	güvercin	baložs	N;NOM;SG;3	N;GEN;FEM;PL
güvercin	baloži	güvercin	baložs	N;NOM;SG;3	N;NOM;MASC;PL
meyer	meyer	meyer	meyer		
palazzo	palazzo	palazzo	palazzot	N;NOM;SG;3	
emi	emi	emi	emīt		
meyveler	auglis	meyve	auglis	N;NOM;PL;3	N;NOM;MASC;SG
meyveler	augļus	meyve	auglis	N;NOM;PL;3	N;ACC;MASC;PL
seçenek	izvēle	seçenek	izvēle		N;NOM;FEM;SG
seçenek	iespēja	seçenek	iespēja		N;NOM;FEM;SG
seçenek	iestatījumi	seçenek	iestatījums		N;NOM;MASC;PL
seçenek	iespējas	seçenek	iespēja		N;NOM;FEM;PL
seçenek	opcijas	seçenek	opcija		N;NOM;FEM;PL
isu	isu	isu	ist		N;NOM;MASC;SG
palmiye	palmu	palmi	palma		N;NOM;MASC;SG
palmiye	plaukstas	palmi	plauksta		N;NOM;FEM;PL
palmiye	plaukstu	palmi	plauksta		N;ACC;FEM;SG
palmiye	palmas	palmi	palma		PROPN;NOM;FEM;SG
vatandaş	pilsoņus	vatandaş	pilsonis		N;ACC;MASC;PL
vatandaş	pilsoņi	vatandaş	pilsonis		N;NOM;MASC;PL
vatandaş	iedzīvotāji	vatandaş	iedzīvotājs		N;NOM;MASC;PL
vatandaş	pilsoņa	vatandaş	pilsoņa		N;NOM;MASC;SG
vatandaş	pilsonis	vatandaş	pilsonis		N;NOM;MASC;SG
windsor	vindzoras	windsor	vindzora	PROPN;NOM;SG;3	N;NOM;FEM;PL
theodor	teodors	theodor	teodors	PROPN;NOM;SG;3	N;NOM;MASC;SG
eindhoven	eindhoven	eindhoven	eindhoven	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
çirkin	neglīts	çirkin	neglīts		ADJ;NOM;MASC;SG
faktörü	faktoram	faktörü	faktors	N;ACC;SG;3	N;DAT;MASC;SG
faktörü	koeficients	faktörü	koeficients	N;ACC;SG;3	N;NOM;MASC;SG
faktörü	faktoru	faktörü	faktors	N;ACC;SG;3	N;ACC;MASC;PL
faktörü	faktors	faktörü	faktors	N;ACC;SG;3	N;NOM;MASC;SG
ayrılma	nodalīšana	ayrıl	nodalīšana		N;NOM;FEM;SG
ayrılma	atdalīšanas	ayrıl	atdalīšana		N;NOM;FEM;PL
ayrılma	atdalīšanās	ayrıl	atdalīšanās		N;NOM;FEM;SG
ayrılma	atdalīšana	ayrıl	atdalīšana		N;NOM;FEM;SG
internazionale	internazionale	internazion	internazionale	PROPN;NOM;SG;3	
öldürme	nonāvēšana	öl	nonāvēšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
öldürme	nogalināšana	öl	nogalināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
öldürme	nonāvēšanas	öl	nonāvēšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
öldürme	nogalināšanas	öl	nogalināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;PL
çamur	dūņas	çamur	dūņa		N;NOM;FEM;PL
çamur	dubļi	çamur	dubļi		N;NOM;MASC
çamur	mālu	çamur	mālu		N;ACC;FEM;SG
çamur	māla	çamur	māla		N;NOM;FEM;SG
koşu	skriešanas	koşu	skriešana		N;NOM;FEM;SG
koşu	braukšana	koşu	braukšana		N;NOM;FEM;SG
sürümleri	versijas	sürüm	versija	N;ACC;PL;3	N;NOM;FEM;PL
sürümleri	redakcijas	sürüm	redakcija	N;ACC;PL;3	N;NOM;FEM;PL
davut	deivids	davut	deivids		PROPN;NOM;MASC;SG
davut	dāvids	davut	dāvids		N;NOM;MASC;SG
davut	david	davut	david		
modu	režīms	modu	režīms		N;NOM;MASC;SG
kit	komplekts	kit	komplekts		N;NOM;MASC;SG
kit	komplektā	kit	komplekts		N;ESS;MASC;SG
korece	korejas	korece	koreja		PROPN;NOM;FEM;SG
çimento	cements	çimento	cements		N;NOM;MASC;SG
çimento	cementa	çimento	cements		N;GEN;MASC;SG
katedral	katedrāle	katedral	katedrāle	N;ESS;SG;3	N;NOM;FEM;SG
manken	modelis	manken	modelis		N;NOM;MASC;SG
manken	model	manken	model		
manken	modele	manken	modele		N;NOM;FEM;SG
manken	paraugs	manken	paraugs		N;NOM;MASC;SG
kaos	haoss	kaos	haoss		N;NOM;MASC;SG
paylaşım	dalies	paylaşım	dalis	N;NOM;SG;3	V;FH;IND;SG;2;POS;REFL;PRS;FIN;ACT
paylaşım	dalīties	paylaşım	dalīties	N;NOM;SG;3	V;POS;REFL;NFIN
paylaşım	share	paylaşım	share	N;NOM;SG;3	
savaştı	cīnījās	savaş	cīnīties		V;FH;IND;3;POS;REFL;PST;FIN;ACT
kaçınılmaz	nenovēršama	kaçınılmaz	nenovēršama	ADJ	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
kaçınılmaz	neizbēgama	kaçınılmaz	neizbēgama	ADJ	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
kaçınılmaz	neizbēgami	kaçınılmaz	neizbēgami	ADJ	ADV
kalkış	palaist	kalkış	palaist	N;NOM;SG;3	V;POS;NFIN
kalkış	pacelties	kalkış	pacelties	N;NOM;SG;3	V;POS;REFL;NFIN
kıbrıslı	kipras	kıbrıslı	kipra		PROPN;NOM;FEM;SG
dişli	pārnesums	dişli	pārnesums		N;NOM;MASC;SG
dişli	rīku	dişli	rīks		N;ACC;MASC;SG
dişli	rīki	dişli	rīki		N;NOM;MASC;PL
dişli	rīkiem	dişli	rīks		N;DAT;MASC;PL
dişli	zobiem	dişli	zobs		N;DAT;MASC;PL
dişli	zobus	dişli	zobs		N;ACC;MASC;PL
dişli	zobi	dişli	zobs		N;NOM;MASC;PL
aids	palīglīdzekļi	aids	palīglīdzeklis		N;NOM;MASC;PL
aids	aids	aids	aids		N
aids	atbalsti	aids	atbalsts		V;IMP;PL;2;POS;FIN;ACT
anders	anders	anders	anders		PROPN;NOM;MASC;SG
marilyn	merilina	marilyn	merilins		N;NOM;MASC;SG
çalı	krūmu	çalı	krūms		N;ACC;MASC;SG
çalı	bush	çalı	bush		
çalı	buša	çalı	buša		PROPN;NOM;FEM;SG
çalı	krūms	çalı	krūms		N;NOM;MASC;SG
azalan	dilstošā	azal	dilst		V;IPFV;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
laik	laicīgo	laik	laicīgs		ADJ;ACC;MASC;SG
hamburger	hamburgers	hamburger	hamburgers		N;NOM;MASC;SG
hamburger	hamburgeri	hamburger	hamburgers		N;NOM;MASC;PL
olgu	fenomens	olgu	fenomens		N;NOM;MASC;SG
olgu	parādība	olgu	parādība		N;NOM;FEM;SG
darth	dārtu	darth	dārts		N;ACC;MASC;SG
sapma	novirze	sap	novirze		N;NOM;FEM;SG
sapma	novirze	sap	novirze		N;NOM;FEM;SG
sapma	deformācija	sap	deformācija		N;NOM;FEM;SG
sapma	novirzes	sap	novirze		N;NOM;FEM;PL
küp	kubs	küp	kubs		N;NOM;MASC;SG
küp	kuba	küp	kuba		N;NOM;MASC;SG
küp	kubi	küp	kubs		N;NOM;MASC;PL
asgari	minimālā	asgari	minimāls		ADJ;NOM;FEM;SG
asgari	minimālais	asgari	minimāls		ADJ;NOM;MASC;SG
asgari	minimums	asgari	minimums		N;NOM;MASC;SG
asgari	minimāls	asgari	minimāls		ADJ;NOM;MASC;SG
asgari	minimāla	asgari	minimāls		ADJ;NOM;FEM;SG
asgari	minimāli	asgari	minimāli		ADV
memeli	zīdītāju	memel	zīdītājs		N;ACC;MASC;SG
memeli	zīdītāji	memel	zīdītājs		N;NOM;MASC;PL
memeli	zīdītāju	memel	zīdītājs		N;ACC;MASC;SG
memeli	zīdītāji	memel	zīdītājs		N;NOM;MASC;PL
memeli	zīdītājiem	memel	zīdītājs		N;DAT;MASC;PL
memeli	zīdītājus	memel	zīdītājs		N;ACC;MASC;PL
memeli	zīdītāji	memel	zīdītājs		N;NOM;MASC;PL
bekliyorum	gaida	bekle	gaidīt	V;PROG;IND;SG;1;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
bekliyorum	gaidām	bekle	gaidīt	V;PROG;IND;SG;1;POS;INFM;PRS	V;FH;IND;PL;1;POS;PRS;FIN;ACT
göstergesi	indikatoru	gösterge	indikators	N;NOM;SG;3	N;ACC;MASC;SG
kıyafet	apģērbi	kıyafet	apģērbs	N;NOM;SG;3	N;NOM;MASC;PL
kıyafet	apģērbi	kıyafet	apģērbs	N;NOM;SG;3	N;NOM;MASC;PL
kıyafet	drēbes	kıyafet	drēbe	N;NOM;SG;3	N;NOM;FEM;PL
medici	medici	medici	medici		
aria	ārija	aria	ārija	PROPN;NOM;SG;3	N;NOM;FEM;SG
girdiler	ieraksti	gir	ierakste	V;PFV;IND;PL;3;POS;PST	N;NOM;MASC;PL
çekilme	atsaukšana	çek	atsaukšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;FEM;SG
çekilme	atsaukšanu	çek	atsaukšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;ACC;FEM;SG
çekilme	izstāšanās	çek	izstāšanās	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;FEM;SG
çekilme	anulēšana	çek	anulēšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;FEM;SG
gökyüzü	debesis	gökyüzü	debess		N;NOM;FEM;PL
gökyüzü	sky	gökyüzü	sky		
gökyüzü	debesis	gökyüzü	debess		N;NOM;FEM;PL
ala	ala	ala	ala		N;NOM;FEM;SG
tüneli	tunelis	tüneli	tunelis	N;ACC;SG;3	N;NOM;MASC;SG
alto	alto	alto	alts		
aranan	meklēja	ara	meklēt		V;FH;IND;3;POS;PST;FIN;ACT
aranan	gribēju	ara	gribēt		V;FH;IND;SG;1;POS;PST;FIN;ACT
aranan	gribēja	ara	gribēt		V;FH;IND;3;POS;PST;FIN;ACT
aranan	vēlējās	ara	vēlēties		V;FH;IND;3;POS;REFL;PST;FIN;ACT
yenileme	nomest	yenilem	nomest		V;POS;NFIN
yenileme	atjaunošana	yenilem	atjaunošana		N;NOM;FEM;SG
yenileme	atjaunošanu	yenilem	atjaunošana		N;ACC;FEM;SG
yenileme	atjaunošana	yenilem	atjaunošana		N;NOM;FEM;SG
yenileme	rekonstrukcija	yenilem	rekonstrukcija		N;NOM;FEM;SG
yenileme	atjaunošanas	yenilem	atjaunošana		N;NOM;FEM;SG
yenileme	atjaunošana	yenilem	atjaunošana		N;NOM;FEM;SG
alfonso	alfonso	alfonso	alfonso	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
nottingham	nottingham	nottingham	not	PROPN;NOM;SG;3	PROPN;DAT;MASC;SG
davranışlar	uzvedība	davranış	uzvedība	N;NOM;PL;3	N;NOM;FEM;SG
davranışlar	izturēšanās	davranış	izturēšanās	N;NOM;PL;3	N;NOM;FEM;SG
davranışlar	uzvedību	davranış	uzvedība	N;NOM;PL;3	N;ACC;FEM;SG
davranışlar	uzvedība	davranış	uzvedība	N;NOM;PL;3	N;NOM;FEM;SG
davranışlar	izturēšanās	davranış	izturēšanās	N;NOM;PL;3	N;NOM;FEM;SG
davranışlar	uzvedību	davranış	uzvedība	N;NOM;PL;3	N;ACC;FEM;SG
cromwell	kromvels	cromwell	kromvels	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
finanse	finansējums	finanse	finansējums		N;NOM;MASC;SG
finanse	finansēšana	finanse	finansēšana		N;NOM;FEM;SG
finanse	finansējums	finanse	finansējums		N;NOM;MASC;SG
finanse	finanses	finanse	finanses		N;NOM;FEM;PL
finanse	finanšu	finanse	finanses		N;GEN;FEM
finanse	finansētā	finanse	finansēt		V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
finanse	finansēts	finanse	finansēt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
finanse	finansē	finanse	finansēt		V;FH;IND;3;POS;PRS;FIN;ACT
anya	aņa	anya	aņa		
taksi	taksometru	taksi	taksometrs		N;ACC;MASC;SG
taksi	kabīne	taksi	kabīne		N;NOM;FEM;SG
taksi	kabīnes	taksi	kabīnes		N;NOM;FEM;PL
taksi	kabīnes	taksi	kabīnes		N;NOM;FEM;PL
mönchengladbach	menhengladbaha	mönchengladbach	menhengladbaha	PROPN;NOM;SG;3	N;NOM;MASC;SG
demiryolları	dzelzceļš	demiryol	dzelzceļš	N;NOM;PL;3	N;NOM;MASC;SG
evlenir	apprec	evlen	apprēkt		N;NOM;MASC;SG
mülteci	bēgļi	mülteci	bēglis		N;NOM;MASC;PL
mülteci	bēgļa	mülteci	bēgls		N;NOM;MASC;SG
mülteci	bēglis	mülteci	bēglis		N;NOM;MASC;SG
mülteci	bēgļu	mülteci	bēglis		N;GEN;MASC;PL
mülteci	bēgļi	mülteci	bēglis		N;NOM;MASC;PL
soyuz	sojuz	soyuz	sojuz		N;ACC;FEM;SG
mafya	mafija	mafya	mafija		N;NOM;FEM;SG
mafya	pūlis	mafya	pūlis		N;NOM;MASC;SG
mafya	mafijas	mafya	mafija		N;NOM;FEM;PL
mafya	mafija	mafya	mafija		N;NOM;FEM;SG
mafya	mafijas	mafya	mafija		N;NOM;FEM;PL
liberty	brīvība	liberty	brīvība	PROPN;NOM;SG;3	N;NOM;FEM;SG
carmen	karmena	carmen	karmenis	PROPN;NOM;SG;3	N;NOM;FEM;SG
bakteriler	baktēriju	bakter	baktērija	N;NOM;PL;3	N;ACC;MASC;SG
bakteriler	baktērija	bakter	baktērija	N;NOM;PL;3	N;NOM;FEM;SG
mozambik	mozambikas	mozambik	mozambika	PROPN;NOM;SG;3	N;NOM;FEM;SG
dogg	dogg	dogg	doggt		
faso	faso	faso	fasa		
carroll	kerols	carroll	kerols	PROPN;NOM;SG;3	N;NOM;MASC;SG
pavel	pāvels	pavel	pāvels		PROPN;NOM;MASC;SG
derby	derby	derby	derby		
içecek	dzērienu	iç	dzēriens	V;PFV;IND;POS;FUT	N;ACC;MASC;SG
içecek	dzērieni	iç	dzēriens	V;PFV;IND;POS;FUT	N;NOM;MASC;PL
içecek	dzer	iç	dzert	V;PFV;IND;POS;FUT	V;FH;IND;3;POS;PRS;FIN;ACT
içecek	dzēriens	iç	dzēriens	V;PFV;IND;POS;FUT	N;NOM;MASC;SG
içecek	dzērieni	iç	dzēriens	V;PFV;IND;POS;FUT	N;NOM;MASC;PL
içecek	dzērieni	iç	dzēriens	V;PFV;IND;POS;FUT	N;NOM;MASC;PL
nar	granātābolu	nar	granātābols		N;ACC;MASC;SG
sine	sine	sin	sine		N;NOM;MASC;SG
ithaf	veltījums	ithaf	veltījums		N;NOM;MASC;SG
ithaf	veltīt	ithaf	veltīt		V;POS;NFIN
ithaf	veltu	ithaf	velt		V;FH;IND;SG;1;POS;PRS;FIN;ACT
spiral	spirāle	spiral	spirāle		N;NOM;FEM;SG
çarpma	pavairošana	çarp	pavairošana		N;NOM;FEM;SG
çarpma	reizināšanas	çarp	reizināšana		N;NOM;FEM;PL
çarpma	trieciens	çarp	trieciens		N;NOM;MASC;SG
çarpma	ietekme	çarp	ietekme		N;NOM;FEM;SG
enstitü	institūts	enstit	institūts		N;NOM;MASC;SG
enstitü	institūtā	enstit	Institūta		N;ESS;MASC;SG
enstitü	iestāde	enstit	iestāde		N;NOM;FEM;SG
enstitü	institūcija	enstit	institūcija		N;NOM;FEM;SG
anal	anālais	anal	anāls		ADJ;NOM;MASC;SG
haz	baudu	haz	bauda		V;FH;IND;SG;1;POS;PRS;FIN;ACT
haz	prieks	haz	prieks		N;NOM;MASC;SG
aylar	mēnešus	ay	mēnesis		N;ACC;MASC;PL
aylar	mēnešiem	ay	mēness		N;DAT;MASC;PL
aylar	mēneši	ay	mēnesis		N;NOM;MASC;PL
aylar	pavadoņi	ay	pavadonis		N;NOM;MASC;PL
ocean	okeānā	ocean	okeāns	N;NOM;SG;3	N;ESS;MASC;SG
ocean	okeāna	ocean	okeāns	N;NOM;SG;3	N;GEN;MASC;SG
tahminen	domājams	tahmin	domāt		V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
bildiri	deklarāciju	bildiri	deklarācija		N;ACC;FEM;SG
bildiri	deklarācija	bildiri	deklarācija		N;NOM;FEM;SG
mao	mao	mao	maos		
lokomotiv	lokomotiv	lokomotiv	lokomoties		N;NOM;MASC;PL
doi	doi	doi	dot		N
çizgiler	svītras	çizgi	svītra	N;NOM;PL;3	ADJ;NOM;FEM;PL
mülkiyet	īpašumtiesības	mülkiyet	īpašumtiesība	N;NOM;SG;3	N;NOM;FEM;PL
tramvay	tramvaju	tramvay	tramvajs	N;NOM;SG;3	N;ACC;MASC;SG
tramvay	ratiņiem	tramvay	ratiņš	N;NOM;SG;3	N;DAT;MASC;PL
tramvay	ratiņi	tramvay	ratiņš	N;NOM;SG;3	N;NOM;MASC;PL
tramvay	tramvaji	tramvay	tramvajs	N;NOM;SG;3	N;NOM;MASC;PL
tramvay	streetcar	tramvay	streetcar	N;NOM;SG;3	
