през	poprzez	през	poprzez	ADP	
мирен	pokojowych	мирен	pokojowy	N;INDF;MASC;SG	ADJ;GEN;MASC;PL
мирен	spokojne	мирен	spokojny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
мирен	spokojna	мирен	spokojny	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
пети	piąte	пети	piąty	ADJ;INDF;MASC;SG	
пети	piąta	пети	piąty	ADJ;INDF;MASC;SG	
вътрешни	wewnętrzny	вътрешен	wewnętrzny	ADJ;INDF;PL	ADJ;NOM;MASC;SG
вътрешни	wewnętrznego	вътрешен	wewnętrzny	ADJ;INDF;PL	ADJ;ACC;MASC;SG
вътрешни	wewnętrzne	вътрешен	wewnętrzny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
вътрешни	wewnętrzna	вътрешен	wewnętrzny	ADJ;INDF;PL	ADJ;NOM;FEM;SG
вътрешни	wewnętrzny	вътрешен	wewnętrzny	ADJ;INDF;PL	ADJ;NOM;MASC;SG
вътрешни	wewnętrzna	вътрешен	wewnętrzny	ADJ;INDF;PL	ADJ;NOM;FEM;SG
гватемала	gwatemali	гватемал	gwatemać	N;DEF;MASC;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
вино	wina	вино	wino	N;INDF;NEUT;SG	
кратък	short	кратък	short	ADJ;INDF;MASC;SG	
кратък	krótko	кратък	krótko	ADJ;INDF;MASC;SG	ADV
заслуги	zasług	заслуга	zasługa	N;INDF;FEM;PL	N;GEN;FEM;SG
заслуги	zasługi	заслуга	zasługa	N;INDF;FEM;PL	N;ACC;FEM;SG
подножието	pogórze	подножие	pogór	N;DEF;NEUT;SG	
крум	krum	крум	krum	PROPN;INDF;MASC;SG	
стотици	setki	стотица	setka	N;INDF;FEM;PL	
следователно	ergo	следователно	ergo	ADV	
живи	żyjący	жив	żyć	ADJ;INDF;PL	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
живи	żywe	жив	żywy	ADJ;INDF;PL	
живи	live	жив	liv	ADJ;INDF;PL	
живи	żywo	жив	żywo	ADJ;INDF;PL	
живи	żyj	жив	żyć	ADJ;INDF;PL	V;IPFV;IMP;SG;2;FIN;ACT
живи	żywe	жив	żywy	ADJ;INDF;PL	
живи	żywy	жив	żywy	ADJ;INDF;PL	
живи	żyje	жив	żyć	ADJ;INDF;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
живи	żywa	жив	żywy	ADJ;INDF;PL	ADJ;NOM;FEM;SG
кьолн	kolonia	кьолн	kolonia	PROPN;INDF;MASC;SG	N;NOM;FEM;SG
кьолн	kolonii	кьолн	kolonia	PROPN;INDF;MASC;SG	
надежда	hope	надежда	hopy	N;INDF;FEM;SG	
надежда	oby	надежда	oby	N;INDF;FEM;SG	
бундеслига	bundesligi	бундеслига	bundesliga	N;INDF;FEM;SG	N;ACC;MASC;PL
ракета	rakiety	ракета	rakieta	N;INDF;FEM;SG	N;ACC;FEM;PL
владислав	władisław	владислав	władisław	PROPN;INDF;MASC;SG	
владислав	władysław	владислав	władysław	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
конфликти	konflikt	конфликт	konflikt	N;INDF;MASC;PL	N;NOM;MASC;SG
конфликти	konfliktu	конфликт	konflikt	N;INDF;MASC;PL	N;GEN;MASC;SG
конфликти	konflikt	конфликт	konflikt	N;INDF;MASC;PL	N;NOM;MASC;SG
колонии	kolonii	колония	kolonia	N;INDF;FEM;PL	
колонии	kolonie	колония	kolonie	N;INDF;FEM;PL	N;NOM;FEM;SG
колонии	kolonia	колония	kolonia	N;INDF;FEM;PL	N;NOM;FEM;SG
колонии	kolonii	колония	kolonia	N;INDF;FEM;PL	
колонии	kolonię	колония	kolonia	N;INDF;FEM;PL	N;ACC;FEM;SG
пресича	przekraczania	пресичам-(се)	przekraczać	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
червени	czerwoni	червен	czerwony	ADJ;INDF;PL	N;NOM;MASC;PL
червени	czerwień	червен	czerwień	ADJ;INDF;PL	
червени	czerwony	червен	czerwony	ADJ;INDF;PL	ADJ;NOM;MASC;SG
червени	czerwona	червен	czerwony	ADJ;INDF;PL	ADJ;NOM;FEM;SG
червени	czerwone	червен	czerwony	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
грешка	źle	грешка	źle	N;INDF;FEM;SG	ADV
грешка	pomyłka	грешка	pomyłka	N;INDF;FEM;SG	
вечер	wieczorny	вечер	wieczorny	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
вечер	nocny	вечер	nocny	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
вечер	night	вечер	night	N;INDF;FEM;SG	
проучване	badania	проучване	badanie	N;INDF;NEUT;SG	N;NOM;NEUT;PL
проучване	badania	проучване	badanie	N;INDF;NEUT;SG	N;NOM;NEUT;PL
наблюдение	obserwacje	наблюдение	obserwacja	N;INDF;NEUT;SG	N;NOM;FEM;PL
съжаление	żal	съжаление	żal	N;INDF;NEUT;SG	V;IND;PRS;FIN
съжаление	szkoda	съжаление	szkoda	N;INDF;NEUT;SG	V;IND;PRS;FIN
съжаление	żal	съжаление	żal	N;INDF;NEUT;SG	V;IND;PRS;FIN
съжаление	żałować	съжаление	żałować	N;INDF;NEUT;SG	V;IPFV;NFIN;ACT
включена	włączone	включа-(се)	włączyć	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
включена	uwzględnione	включа-(се)	uwzględnić	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
включена	włączone	включа-(се)	włączyć	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
включена	włączono	включа-(се)	włączyć	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
включена	włączony	включа-(се)	włączyć	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
включена	włączona	включа-(се)	włączyć	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
хор	chóru	хор	chór	N;INDF;MASC;SG	
хор	chóru	хор	chór	N;INDF;MASC;SG	
хор	horus	хор	horus	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
оръдие	działo	оръдие	dziać	N;INDF;NEUT;SG	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
бие	bity	бия-(се)	bit	V;IPFV;IND;SG;3;PRS;FIN;ACT	
бие	pobicia	бия-(се)	pobicie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;GEN;NEUT;SG
бие	biją	бия-(се)	bić	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
бие	pobicie	бия-(се)	pobić	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
бие	bicie	бия-(се)	bić	V;IPFV;IND;SG;3;PRS;FIN;ACT	
уики	wiki	уика	wik	N;INDF;FEM;SG	
обществено	publiczne	обществен	publiczny	ADV	ADJ;NOM;NEUT;SG
обществено	public	обществен	publica	ADV	
обществено	publiczna	обществен	publiczny	ADV	ADJ;NOM;FEM;SG
обществено	społeczeństwo	обществен	społeczeństwo	ADV	N;NOM;NEUT;SG
обществено	publiczny	обществен	publiczny	ADV	ADJ;NOM;MASC;SG
гласуването	głosuje	гласуване	głosować	N;DEF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
гласуването	głosujemy	гласуване	głosować	N;DEF;NEUT;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
привлича	przyciągają	привличам	przyciągać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
жената	kobiety	жена	kobieta	N;DEF;FEM;SG	N;NOM;FEM;PL
постижения	osiągnięcia	постижение	osiągnięcie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
постижения	osiągnięcie	постижение	osiągnięcie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
постижения	osiągnięcia	постижение	osiągnięcie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
постижения	osiąganie	постижение	osiągać	N;INDF;NEUT;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
лиценз	licencje	лиценз	licencja	N;INDF;MASC;SG	N;NOM;FEM;PL
лиценз	licencje	лиценз	licencja	N;INDF;MASC;SG	N;NOM;FEM;PL
частици	cząstka	частица	cząstka	N;INDF;FEM;PL	N;NOM;FEM;SG
произведени	wyprodukowane	произведа	wyprodukować	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
произведени	wyprodukowano	произведа	wyprodukować	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
произведени	wyprodukowany	произведа	wyprodukować	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
произведени	produkowane	произведа	produkować	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
произведени	wyprodukowane	произведа	wyprodukować	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
произведени	wytworzone	произведа	wytworzyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
произведени	wyprodukowano	произведа	wyprodukować	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
произведени	wyprodukowany	произведа	wyprodukować	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
произведени	produkowane	произведа	produkować	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
мрежи	sieci	мрежа	sieć	N;INDF;FEM;PL	
мрежи	siatki	мрежа	siatka	N;INDF;FEM;PL	N;GEN;FEM;SG
мрежи	sieci	мрежа	sieć	N;INDF;FEM;PL	
търговец	merchant	търговец	merchant	N;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
търговец	dealer	търговец	dealer	N;INDF;MASC;SG	
женска	samica	женски	samica	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
женска	kobieta	женски	kobieta	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
женска	kobiety	женски	kobieta	ADJ;INDF;FEM;SG	N;NOM;FEM;PL
женска	suczka	женски	suczka	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
проектът	project	проект	project	N;DEF;MASC;SG	
структури	konstrukcji	структура	konstrukcja	N;INDF;FEM;PL	N;GEN;FEM;SG
издигнат	wzniesiony	издигна-(се)	wznieść	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
албански	albanii	албански	albania	ADJ;INDF;MASC;SG	
морска	żołnierz	морски	żołnierz	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
морска	marine	морски	mariny	ADJ;INDF;FEM;SG	
крис	chris	крис	chris	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
крис	chrisa	крис	chrisa	PROPN;INDF;MASC;SG	N;ACC;MASC;SG
крис	chrisem	крис	chris	PROPN;INDF;MASC;SG	N;INS;MASC;SG
крис	cris	крис	cris	PROPN;INDF;MASC;SG	
крис	kris	крис	kris	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
полиция	police	полиция	polic	N;INDF;FEM;SG	
движения	przemieszczanie	движение	przemieszczać	N;INDF;NEUT;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
канадски	kanady	канадски	kanada	ADJ;INDF;MASC;SG	
алфред	alfreda	алфред	alfreda	PROPN;INDF;MASC;SG	
алфред	alfred	алфред	alfred	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
флаг	flag	флаг	flag	N;INDF;MASC;SG	
лошо	bad	лошо	bad	ADV	
лошо	zła	лошо	zły	ADV	
лошо	złe	лошо	zły	ADV	
лошо	zły	лошо	zły	ADV	
женските	samice	женски	samica	ADJ;DEF;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
архив	archiwa	архив	archiwa	N;INDF;MASC;SG	
архив	archiwa	архив	archiwa	N;INDF;MASC;SG	
производител	producent	производител	producent	N;INDF;MASC;SG	
производител	producenta	производител	producent	N;INDF;MASC;SG	
производител	producent	производител	producent	N;INDF;MASC;SG	
производител	producenta	производител	producent	N;INDF;MASC;SG	
риби	ryby	риба	ryba	N;INDF;FEM;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
риби	ryba	риба	ryba	N;INDF;FEM;PL	N;NOM;FEM;SG
риби	ryb	риба	ryb	N;INDF;FEM;PL	
риби	rybka	риба	rybka	N;INDF;FEM;PL	N;NOM;FEM;SG
хондурас	honduras	хондурас	honduras	N;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
продукции	productions	продукция	productions	N;INDF;FEM;PL	
камбоджа	kambodży	камбоджа	kambodza	N;INDF;FEM;SG	
отразява	odzwierciedlające	отразявам-(се)	odzwierciedlać	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
кола	car	кола	car	N;INDF;FEM;SG	
намерени	znaleziona	намеря-(се)	znaleźć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
намерени	znaleziony	намеря-(се)	znaleźć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
намерени	znaleziono	намеря-(се)	znaleźć	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
намерени	znalazł	намеря-(се)	znaleźć	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
намерени	znalezione	намеря-(се)	znaleźć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
рисува	farby	рисувам	farba	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ACC;FEM;PL
алексей	aleksiej	алексей	aleksiać	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
алексей	aleksiej	алексей	aleksiać	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
лента	filmy	лента	film	N;INDF;FEM;SG	N;NOM;MASC;PL
лента	band	лента	band	N;INDF;FEM;SG	
лента	taśmy	лента	taśma	N;INDF;FEM;SG	
лента	strip	лента	strip	N;INDF;FEM;SG	
съставена	złożona	съставя	złożyć	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
съставена	złożony	съставя	złożyć	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
запис	uratować	запис	uratować	N;INDF;MASC;SG	V;PFV;NFIN;ACT
запис	zachowaj	запис	zachować	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
запис	zapisać	запис	zapisać	N;INDF;MASC;SG	V;PFV;NFIN;ACT
запис	zapisz	запис	zapisać	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
запис	video	запис	video	N;INDF;MASC;SG	
запис	wideo	запис	wideo	N;INDF;MASC;SG	
фантастика	fiction	фантастика	fiction	N;INDF;FEM;SG	
спортен	sport	спортен	sport	ADJ;INDF;MASC;SG	
спортен	sport	спортен	sport	ADJ;INDF;MASC;SG	
спортен	sporty	спортен	sporty	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
теории	teorii	теория	teoria	N;INDF;FEM;PL	N;GEN;FEM;SG
назначава	wyznaczyć	назначавам	wyznaczyć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NFIN;ACT
назначава	powołujący	назначавам	powołujący	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
сами	sammy	сам	sam	ADJ;INDF;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
гражданин	obywatele	гражданин	obywatele	N;INDF;MASC;SG	N;NOM;MASC;PL
куче	psy	куче	pies	N;INDF;NEUT;SG	N;NOM;MASC;PL
земеделски	rolnych	земеделски	rolny	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
земеделски	rolnictwo	земеделски	rolnictwo	ADJ;INDF;MASC;SG	N;NOM;NEUT;SG
необходими	niezbędny	необходим	niezbędny	ADJ;INDF;PL	ADJ;NOM;MASC;SG
необходими	konieczny	необходим	konieczny	ADJ;INDF;PL	ADJ;NOM;MASC;SG
необходими	konieczna	необходим	konieczny	ADJ;INDF;PL	ADJ;NOM;FEM;SG
необходими	niezbędne	необходим	niezbędny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
необходими	konieczne	необходим	konieczny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
граждански	civic	граждански	civica	ADJ;INDF;MASC;SG	
царе	kings	царе	kings	N;INDF;MASC;PL	
премиерата	premiery	премиера	premier	N;DEF;FEM;SG	
векове	stulecia	век	stulecie	N;INDF;MASC;PL	N;NOM;NEUT;SG
предмет	obiekty	предмет	obiekt	N;INDF;MASC;SG	N;NOM;MASC;PL
адам	adam	адам	adam	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
защитени	chroniony	защитя	chronić	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
защитени	chroniona	защитя	chronić	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
защитени	chronione	защитя	chronić	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
защитени	zabezpieczone	защитя	zabezpieczyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
автомобил	car	автомобил	car	N;INDF;MASC;SG	
автомобил	samochodowe	автомобил	samochodowy	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
автомобил	pojazdy	автомобил	pojazd	N;INDF;MASC;SG	N;NOM;MASC;PL
кръвта	krwi	кръв	krew	N;DEF;FEM;SG	
кръвта	blood	кръв	blood	N;DEF;FEM;SG	
бек	beck	бек	beck	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
бек	bec	бек	bec	PROPN;INDF;MASC;SG	
открития	odkrycia	откритие	odkrycie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
открития	odkryć	откритие	odkryć	N;INDF;NEUT;PL	V;PFV;NFIN;ACT
открития	ustalenia	откритие	ustalenie	N;INDF;NEUT;PL	N;NOM;NEUT;SG
градска	urban	градски	urbany	ADJ;INDF;FEM;SG	
градска	miejskich	градски	miejski	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
дъщери	córki	дъщеря	córka	N;INDF;FEM;PL	N;NOM;FEM;SG
прието	przyjęta	приема	przyjąć	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
прието	przyjęty	приема	przyjąć	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
прието	zaakceptowane	приема	zaakceptować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
прието	akceptowane	приема	akceptować	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
прието	przyjęte	приема	przyjąć	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
обединени	zjednoczone	обединя-(се)	zjednoczyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
обединени	united	обединя-(се)	united	V;PFV;INDF;PL;V.PTCP;PASS	
обединени	zjednoczona	обединя-(се)	zjednoczyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
обединени	zjednoczeni	обединя-(се)	zjednoczyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
обединени	zjednoczonych	обединя-(се)	zjednoczyć	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
нападение	napaści	нападение	napaść	N;INDF;NEUT;SG	
лука	luca	лук	luca	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
лука	lucca	лук	luciec	N;INDF;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
лука	luka	лук	luka	N;INDF;MASC;SG	
сребърен	srebro	сребърен	srebro	N;INDF;MASC;SG	
сребърен	srebrny	сребърен	srebrny	N;INDF;MASC;SG	
сребърен	srebra	сребърен	srebro	N;INDF;MASC;SG	
сребърен	srebrna	сребърен	srebrny	N;INDF;MASC;SG	
сребърен	silver	сребърен	silver	N;INDF;MASC;SG	
пояс	gorset	пояс	gorset	N;INDF;MASC;SG	
пояс	sof	пояс	sof	N;INDF;MASC;SG	
мащаб	skali	мащаб	skala	N;INDF;MASC;SG	
борислав	borislav	борислав	borislav	PROPN;INDF;MASC;SG	
черноморец	czernomorec	черноморец	czernomorec	N;INDF;MASC;SG	
искър	iskyr	искър	iskyr	N;INDF;MASC;SG	
тел	druty	тел	drut	N;INDF;FEM;SG	N;NOM;MASC;PL
тел	tel	тел	tel	N;INDF;FEM;SG	
вяра	wierze	вяра	wierzyć	N;INDF;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
вяра	faith	вяра	faith	N;INDF;FEM;SG	
маршал	marshall	маршал	marshall	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
маршал	marshalla	маршал	marshall	N;INDF;MASC;SG	
изложба	targi	изложба	targa	N;INDF;FEM;SG	N;NOM;MASC;PL
никарагуа	nikaragui	никарагуа	nikaragua	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
стюарт	stuart	стюарт	stuart	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
стюарт	stewart	стюарт	stewart	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
пещера	jaskinia	пещера	jaskiniać	N;INDF;FEM;SG	
пещера	jaskini	пещера	jaskinia	N;INDF;FEM;SG	
плато	plateau	плато	platea	N;INDF;NEUT;SG	
грешки	pomyłki	грешка	pomyłka	N;INDF;FEM;PL	
холщайн	holstein	холщайн	holstein	N;INDF;MASC;SG	
социално	społeczna	социален	społeczny	ADV	ADJ;NOM;FEM;SG
социално	towarzyskie	социален	towarzyski	ADV	ADJ;NOM;NEUT;SG
социално	społeczne	социален	społeczny	ADV	ADJ;NOM;NEUT;SG
социално	socjalna	социален	socjalny	ADV	ADJ;NOM;FEM;SG
социално	społeczny	социален	społeczny	ADV	ADJ;NOM;MASC;SG
социално	społecznego	социален	społeczny	ADV	ADJ;ACC;MASC;SG
племето	plemię	племе	plemia	N;DEF;NEUT;SG	
салвадор	salvador	салвадор	salvador	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
служби	usług	служба	usługa	N;INDF;FEM;PL	V;IPFV;IND;PL;FIN;ACT
латвия	łotwa	латвия	łotwy	PROPN;INDF;FEM;SG	
латвия	łotwy	латвия	łotwy	PROPN;INDF;FEM;SG	
латвия	łotwie	латвия	łotwo	PROPN;INDF;FEM;SG	
лом	lom	лом	lom	N;INDF;MASC;SG	
уругвай	urugwaju	уругвам	urugwaj	V;IPFV;IMP;SG;2;FIN	PROPN;GEN;MASC;SG
доведе	led	доведа	led	V;PFV;IND;SG;3;PST;FIN;ACT	
посветена	poświęcone	посветя-(се)	poświęcić	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
посветена	oddany	посветя-(се)	oddać	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
посветена	poświęcona	посветя-(се)	poświęcić	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
посветена	poświęcony	посветя-(се)	poświęcić	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
посветена	oddani	посветя-(се)	oddać	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
азербайджан	azerbejdżan	азербайджан	azerbejdżan	PROPN;INDF;MASC;SG	
