til	za	til	za	ADV	ADP;ACC
udstillet	prikazana	udstille	prikazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
udstillet	prikazane	udstille	prikazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL;V.PTCP
udstillet	prikazan	udstille	prikazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
sjette	sixth	sjette	sixth	ADJ	ADP
sendes	poslana	sende	poslati	V;IND;PRS;FIN;PASS	ADJ;NOM;DEF;FEM;SG;V.PTCP
sendes	poslano	sende	poslano	V;IND;PRS;FIN;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
stående	stojeći	stå	stajać	V;PRS;V.PTCP	ADV;PRS;V.CVB
stående	stajanje	stå	stajanje	V;PRS;V.PTCP	N;NOM;NEUT;SG
registreret	registrirani	registrere	registriran	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
registreret	registriran	registrere	registrirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
registreret	registrirano	registrere	registrirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
registreret	snimljeno	registrere	snimiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
registreret	zabilježeno	registrere	zabilježiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
registreret	otkriven	registrere	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
registreret	otkrivena	registrere	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
menneskelige	ljudski	menneskelig	ljudski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
absolut	apsolutna	absolut	apsolutan	ADV	ADJ;NOM;DEF;FEM;SG
josé	jose	josé	biti		PROPN;NOM;MASC;SG
josé	josé	josé	josé		PROPN;NOM;MASC;SG
josé	jose	josé	biti		PROPN;NOM;MASC;SG
josé	josé	josé	josé		PROPN;NOM;MASC;SG
stig	stig	stig	stig		N;NOM;MASC;SG
forklaring	objašnjenja	forklaring	objašnjenje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
book	knjiga	book	knjiga	V;IMP	N;NOM;FEM;SG
hot	vruće	hot	vruć	N;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
hot	zgodna	hot	zgodan	N;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
ellen	ellen	ellen	ellen		N;NOM;FEM;SG
ellen	elen	ellen	elen		N;NOM;FEM;SG
off	isključeno	off	isključiti		ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
off	off	off	off		PROPN;NOM;MASC;SG
aktivt	aktivna	aktiv	aktivan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
aktivt	aktivne	aktiv	aktivan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;PL
aktivt	aktivni	aktiv	aktivan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
aktivt	aktivno	aktiv	aktivno	ADJ;INDF;NEUT;SG	ADV
aktivt	aktivno	aktiv	aktivno	ADJ;INDF;NEUT;SG	ADV
jimmy	jimmy	jimmy	jimmy		PROPN;NOM;MASC;SG
hms	hms	hms	hms	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
given	dano	give	dati	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP;PASS
given	dao	give	dati	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
marine	navy	marine	navy	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
marine	mornarice	marine	mornarica	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
marine	mornarički	marine	mornarički	N;INDF;MASC+FEM;SG	ADV
marine	marine	marine	marina	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
kristensen	kristensen	kristens	kristensen	PROPN	ADJ;NOM;INDF;MASC;SG
solo	solo	solo	solo		N;NOM;MASC;SG
hævder	tvrdeći	hævde	tvrditi	V;IND;PRS;FIN;ACT	ADV;RL
skiftet	promijenjen	skift	promijeniti	N;DEF;NEUT;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
skiftet	zamijenio	skift	zamijeniti	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
skiftet	zamijenili	skift	zamijeniti	N;DEF;NEUT;SG	V;MASC;PL;PST;V.PTCP;ACT
detaljer	detalj	detalje	detalj	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
tegner	crta	tegne	crta	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
tegner	crtanje	tegne	crtanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
tegner	crtež	tegne	crtež	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
rester	talog	rest	tal	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
sjældne	rijetka	sjælden	rijedak	ADJ;PL	ADJ;NOM;DEF;FEM;SG
sjældne	rijetko	sjælden	rijetko	ADJ;PL	ADV
sjældne	retko	sjælden	retko	ADJ;PL	ADV
fanget	zarobljen	fange	zarobiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
fanget	zarobljena	fange	zarobiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
fanget	zarobljeni	fange	zarobiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
fanget	uhvaćen	fange	uhvatiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
fanget	uhvaćena	fange	uhvatiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
fanget	uhvaćeni	fange	uhvatiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
fanget	uhvaćena	fange	uhvatiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
fanget	uhvaćeni	fange	uhvatiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
fanget	zarobljen	fange	zarobiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
fanget	zarobljeni	fange	zarobiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
redde	spremanje	redde	spremanje	V;NFIN;ACT	N;NOM;NEUT;SG
redde	spašavanje	redde	spašavanje	V;NFIN;ACT	N;NOM;NEUT;SG
redde	spašavanje	redde	spašavanje	V;NFIN;ACT	N;NOM;NEUT;SG
nævner	spominjanje	nævne	spominjanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
nævner	nazivnik	nævne	nazivnik	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
nævner	spomeni	nævne	spomen	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
sven	sven	sven	sven		N;NOM;MASC;SG
analyse	analize	analyse	analiza	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
flygte	bijeg	flygte	bijeg	V;NFIN;ACT	N;NOM;MASC;SG
kant	granice	kant	granica	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
boys	momci	boys	momak		N;NOM;MASC;PL
boys	dečki	boys	dečki		N;NOM;MASC;PL
hvidt	bijeli	hvid	bijel	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
hvidt	bijela	hvid	bijel	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
trækker	povlačenjem	trække	povlačenje	V;IND;PRS;FIN;ACT	N;INS;NEUT;SG
nicolas	nicolas	nicolas	nicolas		N;NOM;MASC;SG
kreis	kreis	kreis	kreis	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
dead	mrtav	dead	mrtav		ADJ;NOM;INDF;MASC;SG
tvang	prisiljen	tvinge	prisiliti	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
tvang	prisiljeni	tvinge	prisiliti	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
tvang	prisilno	tvinge	prisilno	N;INDF;MASC+FEM;SG	ADV
tvang	prisilio	tvinge	prisiliti	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
tvang	prisile	tvinge	prisiti	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
tvang	prisile	tvinge	prisiti	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
aspx	aspx	aspx	aspx		
motorer	motors	motor	motors	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
boy	dečko	boy	dečko		N;NOM;MASC;SG
boy	momak	boy	momak		N;NOM;MASC;SG
boy	dječak	boy	dječak		N;NOM;MASC;SG
ali	alija	ali	alija	PROPN	N;NOM;MASC;SG
offentligheden	javni	offentlighed	javan	N;DEF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
offentligheden	javna	offentlighed	javan	N;DEF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
offentligheden	javno	offentlighed	javno	N;DEF;MASC+FEM;SG	ADV
prag	praga	prag	praga	PROPN	N;GEN;MASC;SG
prag	pragu	prag	prag	PROPN	N;DAT;MASC;SG
prag	prag	prag	prag	PROPN	N;NOM;MASC;SG
grå	siva	grå	siv	ADJ;INDF;SG	N;NOM;FEM;SG
grå	gray	grå	gray	ADJ;INDF;SG	PROPN;NOM;MASC;SG
grå	sivi	grå	siv	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
grå	siva	grå	siv	ADJ;INDF;SG	N;NOM;FEM;SG
grå	grey	grå	grey	ADJ;INDF;SG	PROPN;NOM;MASC;SG
grå	sivi	grå	siv	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
baby	mala	baby	mali	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
wwf	wwf	wwf	wwf	PROPN	N;NOM;MASC;SG
leveret	dostavljena	levere	dostaviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
leveret	dostavljeno	levere	dostaviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
nation	nacije	nation	nacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
popularitet	popularnosti	popularitet	popularnost	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
plader	list	plade	list	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
plader	records	plade	records	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
plader	tanjur	plade	tanjur	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
nogenlunde	umjereno	nogenlunde	umjereno	ADV	ADJ;NOM;DEF;NEUT;SG
marcus	marko	marcus	marko	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
rio	rio	rio	rio		PROPN;NOM;MASC;SG
rio	riju	rio	rije		N;DAT;MASC;SG
jersey	dres	jersey	dres		N;NOM;MASC;SG
jersey	jersey	jersey	jersey		PROPN;NOM;MASC;SG
forud	nadstojnik	forud	nadstojnik	ADV	N;NOM;MASC;SG
temperatur	temperature	temperatur	temperatura	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
offensiv	uvredljivo	offensiv	uvredljivo	N;INDF;MASC+FEM;SG	ADV
besættelse	okupacije	besættelse	okupacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
serbien	srbija	serbi	srbijati	N;DEF;MASC+FEM;SG	PROPN;NOM;FEM;SG
serbien	srbiju	serbi	srbija	N;DEF;MASC+FEM;SG	PROPN;ACC;FEM;SG
bære	medvjed	bære	medvjed	V;NFIN;ACT	N;NOM;MASC;SG
bære	medo	bære	medo	V;NFIN;ACT	N;NOM;MASC;SG
bære	bear	bære	bear	V;NFIN;ACT	ADP
rig	bogata	rig	bogat	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
rig	rich	rig	rich	ADJ;INDF;MASC+FEM;SG	ADP
rig	bogati	rig	bogat	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
ide	iro	ide	iro	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
global	globalno	global	globalan	ADJ;INDF;MASC+FEM;SG	ADV
varianter	varijanta	variant	varijanta	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
queen	queen	que	queen		ADP
queen	matica	que	matica		N;NOM;FEM;SG
queen	kraljice	que	kraljica		N;NOM;FEM;PL
queen	kraljica	que	kraljica		N;NOM;FEM;SG
tidligste	najranije	tidlig	ran	ADJ;DEF;RL	ADV;RL
hovedrollen	uloge	hovedrol	uloga	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
kejseren	care	kejser	car	N;DEF;MASC+FEM;SG	ADP
andel	podijeli	andel	podijetiti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
horn	rogovi	horn	rog	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
horn	rogova	horn	rog	N;INDF;MASC+FEM;SG	N;GEN;MASC;PL
horn	rogove	horn	rog	N;INDF;MASC+FEM;SG	N;ACC;MASC;PL
horn	horn	horn	horn	N;INDF;MASC+FEM;SG	ADP
liberale	liberali	liberal	liberati	ADJ;PL	N;NOM;MASC;PL
liberale	liberalni	liberal	liberalan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
liberale	liberalna	liberal	liberalan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
henri	henri	henri	henra		PROPN;NOM;MASC;SG
bevare	očuvanje	bevare	očuvanje	V;NFIN;ACT	N;NOM;NEUT;SG
trommeslager	bubnjar	trommeslag	bubnjar	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
amalie	amalie	amalie	amalia		N;NOM;FEM;SG
pres	pres	pres	pres	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvan	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
pennsylvania	pennsylvaniji	pennsylvania	pennsylvan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;CMPR;MASC;SG
tilgængelige	dostupno	tilgængelig	dostupan	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
tilgængelige	dostupan	tilgængelig	dostupan	ADJ;PL	ADJ;NOM;MASC;SG
tilgængelige	dostupna	tilgængelig	dostupan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
tilgængelige	dostupna	tilgængelig	dostupan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
deutsche	deutsche	deutsche	deutsch	N;INDF;MASC+FEM;SG	ADP
skotsk	škoti	skotsk	škotiti	ADJ;INDF;SG	N;NOM;MASC;PL
skotsk	škotska	skotsk	škotski	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
skotsk	škot	skotsk	škot	ADJ;INDF;SG	N;NOM;MASC;SG
skotsk	škotski	skotsk	škotski	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
opdager	otkrivanje	opdage	otkrivanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
manuel	manuel	manuel	manuel		N;NOM;MASC;SG
manuel	ručno	manuel	ručno		ADV
manuel	priručnik	manuel	priručnik		N;NOM;MASC;SG
tilsammen	kombinaciji	tilsammen	kombinacija	ADV	N;DAT;FEM;SG
krydser	prelazak	krydse	prelazak	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
krydser	prijelaz	krydse	prijelaz	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
krydser	križ	krydse	križ	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
krydser	cross	krydse	cross	V;IND;PRS;FIN;ACT	ADP
krydser	krst	krydse	krst	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
krydser	kros	krydse	kros	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
krydser	krstarica	krydse	krstarica	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
bjergene	planina	bjerg	planina	N;DEF;NEUT;PL	N;NOM;FEM;SG
jacques	jacques	jacque	jacques		N;NOM;MASC;SG
erobre	osvajanje	erobre	osvajanje	V;NFIN;ACT	N;NOM;NEUT;SG
carlos	carlos	carlos	carlos		PROPN;NOM;MASC;SG
alvorligt	ozbiljna	alvorligt	ozbiljan	ADV	ADJ;NOM;DEF;FEM;SG
alvorligt	ozbiljan	alvorligt	ozbiljan	ADV	ADJ;NOM;INDF;MASC;SG
alvorligt	ozbiljni	alvorligt	ozbiljan	ADV	ADJ;NOM;DEF;MASC;PL
alvorligt	ozbiljne	alvorligt	ozbiljan	ADV	ADJ;NOM;DEF;FEM;PL
alvorligt	teške	alvorligt	težak	ADV	ADJ;NOM;DEF;FEM;PL
boliger	stanovanje	bolig	stanovanje	N;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
fritz	fritz	fritz	fritz		N;NOM;MASC;SG
lån	kredit	lån	kredit	N;INDF;NEUT;PL	N;NOM;MASC;SG
lån	zajam	lån	zajam	N;INDF;NEUT;PL	N;NOM;MASC;SG
reklame	oglašavanja	reklame	oglašavanje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
non	non	non	non		ADP
ulrik	ulrik	ulrik	ulrik	PROPN	N;NOM;MASC;SG
centralt	centralizirana	centralt	centralizirati	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
centralt	središnje	centralt	središnji	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;PL
centralt	centralno	centralt	centralan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
centralt	central	centralt	central	ADJ;INDF;NEUT;SG	N;NOM;MASC;SG
centralt	središnja	centralt	središnji	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
centralt	središnji	centralt	središnji	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
grønlands	grenland	grønlands	grenland	N;GEN;INDF;MASC+FEM;SG	N;NOM;MASC;SG
från	från	från	från	N;INDF;MASC+FEM;SG	
josef	josip	josef	josip	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
josef	josef	josef	josef	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
fællesskab	zajednice	fællesskab	zajednica	N;INDF;NEUT;SG	N;NOM;FEM;PL
riga	rigi	riga	riga		PROPN;DAT;FEM;SG
mærke	brand	mærke	brand	V;NFIN;ACT	N;NOM;MASC;SG
mærke	marka	mærke	marka	V;NFIN;ACT	N;NOM;FEM;SG
mærke	brend	mærke	brend	V;NFIN;ACT	N;NOM;MASC;SG
mærke	oznaku	mærke	oznaka	V;NFIN;ACT	N;ACC;FEM;SG
mærke	tag	mærke	tag	V;NFIN;ACT	N;NOM;MASC;SG
mærke	oznaka	mærke	oznaka	V;NFIN;ACT	N;NOM;FEM;SG
mærke	etiketa	mærke	etiketa	V;NFIN;ACT	N;NOM;FEM;SG
mærke	oznaka	mærke	oznaka	V;NFIN;ACT	N;NOM;FEM;SG
mærke	marko	mærke	marko	V;NFIN;ACT	PROPN;NOM;MASC;SG
mærke	marka	mærke	marka	V;NFIN;ACT	N;NOM;FEM;SG
mærke	mark	mærke	mark	V;NFIN;ACT	N;NOM;MASC;SG
højst	većina	højst	većina	ADV	N;NOM;FEM;SG
højst	najvise	højst	mnogo	ADV	ADJ;NOM;DEF;RL;FEM;SG
krone	crown	krone	crown	N;INDF;MASC+FEM;SG	ADP
krone	glave	krone	glava	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
trin	korake	trin	korak	N;INDF;NEUT;SG	N;ACC;MASC;PL
trin	koracima	trin	korak	N;INDF;NEUT;SG	N;DAT;MASC;PL
trin	koraci	trin	korak	N;INDF;NEUT;SG	N;NOM;MASC;PL
vers	stihovi	vers	stih	N;INDF;NEUT;SG	N;NOM;MASC;PL
vers	stihove	vers	stih	N;INDF;NEUT;SG	N;ACC;MASC;PL
english	englezi	english	engleg		N;NOM;MASC;PL
english	engleski	english	engleski		ADV
english	english	english	english		ADP
mortensen	mortensen	mortensen	mortensen	PROPN	N;NOM;MASC;SG
noteret	zabilježeno	notere	zabilježiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
beskyttet	zaštićeno	beskytte	zaštititi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
beskyttet	zaštićena	beskytte	zaštićen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
beskyttet	zaštićen	beskytte	zaštititi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
beskyttet	zaštićeni	beskytte	zaštititi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
berg	berg	berg	berg		PROPN;NOM;MASC;SG
interessant	interesantno	interessant	interesantan	ADJ;INDF;SG	ADJ;NOM;DEF;NEUT;SG
interessant	zanimljivo	interessant	zanimljiv	ADJ;INDF;SG	ADJ;NOM;DEF;NEUT;SG
israelske	izraelci	israelsk	izraelac	ADJ;PL	N;NOM;MASC;PL
israelske	izraelski	israelsk	izraelski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
israelske	izraelska	israelsk	izraelski	ADJ;PL	ADJ;NOM;DEF;FEM;SG
orange	orange	orange	oranga	ADJ	ADP
orange	narančasto	orange	narančasto	ADJ	ADV
orange	naranče	orange	naranče	ADJ	N;NOM;FEM;PL
besøgende	posjetitelji	besøge	posjetitelj	V;PRS;V.PTCP	N;NOM;MASC;PL
besøgende	posjetioci	besøge	posjetiok	V;PRS;V.PTCP	N;NOM;MASC;PL
besøgende	posjetitelja	besøge	posjetitelj	V;PRS;V.PTCP	N;GEN;MASC;PL
besøgende	posjetitelje	besøge	posjetitelj	V;PRS;V.PTCP	N;ACC;MASC;PL
besøgende	posjetitelja	besøge	posjetitelj	V;PRS;V.PTCP	N;GEN;MASC;PL
besøgende	posjetitelj	besøge	posjetitelj	V;PRS;V.PTCP	N;NOM;MASC;SG
institution	institucije	institution	institucija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
køn	lijepa	køn	lijep	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
køn	zgodna	køn	zgodan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
skotske	škotska	skotsk	škotski	ADJ;PL	ADJ;NOM;DEF;FEM;SG
skotske	škot	skotsk	škot	ADJ;PL	N;NOM;MASC;SG
skotske	škotski	skotsk	škotski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
euro	eura	euro	euro	N;INDF;MASC+FEM;SG	N;GEN;MASC;PL
euro	eura	euro	euro	N;INDF;MASC+FEM;SG	N;GEN;MASC;PL
floder	rivers	flode	rivers	N;INDF;MASC+FEM;PL	ADP
svenska	svenska	svenska	svenski	N;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
religiøs	religiozni	religiøs	religiozni	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
religiøs	vjerska	religiøs	vjerski	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
religiøs	vjerski	religiøs	vjerski	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
religiøs	vjerske	religiøs	vjerski	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;PL
sky	neba	sky	nebo		N;NOM;MASC;SG
sky	nebu	sky	nebo		N;DAT;MASC;SG
sky	sky	sky	sky		PROPN;NOM;MASC;SG
sky	nebo	sky	nebo		N;NOM;NEUT;SG
sky	oblak	sky	oblak		N;NOM;MASC;SG
sky	cloud	sky	cloud		N;NOM;MASC;SG
tillader	dozvola	tillade	dozvola	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
beijing	peking	beijing	peking		N;NOM;MASC;SG
beijing	pekingu	beijing	peking		N;DAT;MASC;SG
operationer	operacija	operation	operacija	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
passerer	prolazak	passere	prolazak	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
passerer	prolazna	passere	prolazan	V;IND;PRS;FIN;ACT	ADJ;NOM;DEF;FEM;SG
rene	rené	ren	rené	ADJ;PL	PROPN;NOM;MASC;SG
rene	rene	ren	reni	ADJ;PL	N;NOM;MASC;SG
rene	čista	ren	čist	ADJ;PL	ADJ;NOM;DEF;FEM;SG
rene	cista	ren	cist	ADJ;PL	N;NOM;FEM;SG
rene	čisto	ren	čist	ADJ;PL	ADV
rene	čisti	ren	čist	ADJ;PL	ADJ;NOM;DEF;MASC;SG
rene	očisti	ren	očist	ADJ;PL	V;IND;SG;3;PRS;FIN
rene	čisto	ren	čist	ADJ;PL	ADV
tennessee	tennessee	tennesse	tennesse	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
alvorlige	ozbiljna	alvorlig	ozbiljan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
alvorlige	ozbiljan	alvorlig	ozbiljan	ADJ;PL	ADJ;NOM;INDF;MASC;SG
alvorlige	ozbiljno	alvorlig	ozbiljno	ADJ;PL	ADV
kombination	kombinirajući	kombination	kombinirati	N;INDF;MASC+FEM;SG	ADV;RL
begyndelse	početke	begyndelse	početak	N;INDF;MASC+FEM;SG	N;ACC;MASC;PL
guild	ceh	guild	ceh		N;NOM;MASC;SG
skandinavien	skandinaviji	skandinavien	skandinav		N;DAT;FEM;SG
skandinavien	skandinavski	skandinavien	skandinavski		ADJ;NOM;DEF;MASC;SG
kaj	mol	kaj	mol	PROPN	N;NOM;MASC;SG
kaj	molu	kaj	mole	PROPN	N;DAT;MASC;SG
kaj	pristanište	kaj	pristanište	PROPN	N;NOM;NEUT;SG
tidende	journal	tidende	journal	V;PRS;V.PTCP	ADP
tidende	dnevnik	tidende	dnevnik	V;PRS;V.PTCP	N;NOM;MASC;SG
auf	auf	auf	auf	V;IND;PST;FIN;ACT	ADP
story	priča	story	priča		N;NOM;FEM;SG
story	prica	story	prica		N;NOM;FEM;SG
berører	dodirne	berøre	dodiran	V;IND;PRS;FIN;ACT	ADJ;NOM;DEF;FEM;PL
tommy	tomi	tommy	taj		N;DAT;MASC;SG
tommy	tommy	tommy	tommy		PROPN;NOM;MASC;SG
skridt	korake	skridt	korak	N;INDF;NEUT;SG	N;ACC;MASC;PL
skridt	koracima	skridt	korak	N;INDF;NEUT;SG	N;DAT;MASC;PL
skridt	koraci	skridt	korak	N;INDF;NEUT;SG	N;NOM;MASC;PL
ble	pelene	ble	pelena	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
hammer	hammer	hammer	hammer	N;INDF;MASC+FEM;SG	ADP
bruun	bruun	bruun	bruun		
fredede	zaštićeno	frede	zaštititi	V;PL;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
fredede	zaštićena	frede	zaštićen	V;PL;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
fredede	zaštićen	frede	zaštititi	V;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
fredede	zaštićeni	frede	zaštititi	V;PL;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
revet	ripped	rive	ripped	V;INDF;SG;PST;V.PTCP	ADP
revet	rastrgan	rive	rastrgan	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG
