din	від	din	від	ADP;ACC	ADP;GEN
cantareata	співака	cantareat	співак	ADJ;DEF;FEM;SG	N;ANIM;ACC;MASC;SG
preotul	священик	preot	священик	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
usa	вивіз	usa	вивіз	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
usa	двері	usa	двері	N;DEF;FEM;SG	N;INAN;NOM
usa	сша	usa	сШа	N;DEF;FEM;SG	PROPN;INAN;GEN
usa	usa	usa	usa	N;DEF;FEM;SG	
usa	вивіз	usa	вивіз	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
usa	двері	usa	двері	N;DEF;FEM;SG	N;INAN;NOM
usa	вивіз	usa	вивіз	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
usa	двері	usa	двері	N;DEF;FEM;SG	N;INAN;NOM
usa	вивіз	usa	вивіз	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
usa	двері	usa	двері	N;DEF;FEM;SG	N;INAN;NOM
conformitate	стандарту	conformitate	стандарт	N;INDF;FEM;SG	N;INAN;GEN;MASC;SG
scurte	short	scurt	short	ADJ;INDF;FEM;PL	
scurte	короткий	scurt	короткий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
scurte	коротка	scurt	короткий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
scurte	скорочено	scurt	скорочити	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
scurte	коротке	scurt	короткий	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
perioade	строк	perioadă	строк	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
crestin	християни	crestin	християнин	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
crestin	християнський	crestin	християнський	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
crestin	християнська	crestin	християнський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
crestin	християни	crestin	християнин	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
crestin	християнський	crestin	християнський	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
crestin	християнська	crestin	християнський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
crestin	християни	crestin	християнин	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
crestin	християнський	crestin	християнський	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
crestin	християнська	crestin	християнський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
caracteristici	функціональність	caracteristică	функціональність	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
ansamblu	хоткевича	ansamblu	хоткевич	N;INDF;MASC;SG	PROPN;ANIM;NOM;FEM;SG
semn	підписати	semn	підписати	N;INDF;MASC;SG	V;PFV;NFIN
cerkasi	черкаси	cerkasi	черкаси		PROPN;INAN;NOM
completa	завершене	completa	завершений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
completa	завершити	completa	завершити	ADJ;DEF;FEM;SG	V;PFV;NFIN
completa	повний	completa	повний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
completa	завершення	completa	завершення	ADJ;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
completa	завершений	completa	завершений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
completa	завершене	completa	завершений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
completa	завершити	completa	завершити	ADJ;DEF;FEM;SG	V;PFV;NFIN
completa	повний	completa	повний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
completa	завершення	completa	завершення	ADJ;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
completa	завершений	completa	завершений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
multumesc	дякую	multumi	дякувати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
multumesc	дякуємо	multumi	дякувати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN
multumesc	дяка	multumi	дякий	V;IND;SG;3;PRS;FIN	N;ANIM;ACC;MASC;SG
multumesc	дякую	multumi	дякувати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
multumesc	дякуємо	multumi	дякувати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN
dvd	dvd	dvd	dvd	N;INDF;MASC;SG	
dunare	дунай	dunare	дунай	N;INDF;FEM;SG	PROPN;INAN;NOM;MASC;SG
indica	відзначено	indica	відзначити	V;IND;SG;3;IPFV;FIN	V;PFV;IND;0;FIN
indica	вказують	indica	вказувати	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;PRS;FIN
indica	позначають	indica	позначати	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;PRS;FIN
brown	браун	brown	брауна	PROPN	PROPN;ANIM;NOM;MASC;SG
brown	коричневі	brown	коричнівий	PROPN	ADJ;NOM;PL
brown	brown	brown	brown	PROPN	
brown	коричневий	brown	коричневий	PROPN	ADJ;NOM;MASC;SG
vorbeste	розмовляють	vorbi	розмовляти	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN
vorbeste	говоріть	vorbi	говорити	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;PL;2;FIN
vorbeste	speak	vorbi	speak	V;IND;SG;3;PRS;FIN	
purtat	наряд	purta	наряд	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
purtat	носили	purta	носити	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
purtat	носив	purta	носити	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
tron	трон	tron	трон		N;INAN;NOM;MASC;SG
tron	tron	tron	tron		
anterioare	раніше	anterior	раніше	ADJ;INDF;FEM;PL	ADV;CMPR
anterioare	попереднє	anterior	попередній	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
anterioare	попередній	anterior	попередній	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
anterioare	попередня	anterior	попередній	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
complex	комплекс	complex	комплекс	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
complex	складні	complex	складний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
dorinta	бажання	dorintă	бажання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
dorinta	бажання	dorintă	бажання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
dorinta	бажання	dorintă	бажання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
simple	просту	simplu	простий	ADJ;INDF;FEM;PL	ADJ;ACC;FEM;SG
simple	простий	simplu	простий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
simple	проста	simplu	простий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
simple	просте	simplu	прости	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
umana	людина	umană	людина	ADJ;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
umana	людський	umană	людський	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
tema	тему	temă	тема	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
tema	тема	temă	тема	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tema	теми	temă	тема	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
tema	тему	temă	тема	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
tema	тема	temă	тема	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tema	теми	temă	тема	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
contin	містить	contin	містити	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
contin	міститься	contin	міститися	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
contin	містить	contin	містити	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
contin	міститься	contin	міститися	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
organizate	організована	organizat	організований	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
organizate	організований	organizat	організований	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
organizate	організованого	organizat	організований	ADJ;INDF;FEM;PL	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
militari	військові	militar	військовий	N;INDF;MASC;PL	ADJ;NOM;PL
militari	військовий	militar	військовий	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
transferat	перенесені	transfera	перенесений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
transferat	перевели	transfera	перевести	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
greutate	вагу	greutate	вага	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
greutate	вага	greutate	вага	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
organizatia	організація	organizatie	організація	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
organizatia	установа	organizatie	установий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
organizatia	установа	organizatie	установий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
organizatia	організація	organizatie	організація	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
electrice	електричний	electric	електричний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
electrice	електрика	electric	електрик	ADJ;INDF;FEM;PL	N;INAN;NOM;FEM;SG
electrice	електричний	electric	електричний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
primavara	весняна	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
primavara	весна	primavară	весна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
primavara	весняний	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
primavara	весняні	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;PL
primavara	весняна	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
primavara	весна	primavară	весна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
primavara	весняний	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
primavara	весняні	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;PL
primavara	весняна	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
primavara	весна	primavară	весна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
primavara	весняний	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
primavara	весняні	primavară	весняний	N;DEF;FEM;SG	ADJ;NOM;PL
primavara	весні	primavară	весні	N;DEF;FEM;SG	ADV
turneul	турнір	turneu	турнір	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
puteri	живить	putere	жити	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
campia	plain	campie	plain	N;DEF;FEM;SG	
campia	простий	campie	простий	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
campia	скромні	campie	скромний	N;DEF;FEM;SG	ADJ;NOM;PL
campia	рівнина	campie	рівнина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
campia	звичайний	campie	звичайний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
electrica	електричний	electrică	електричний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
electrica	електрика	electrică	електрик	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
electrica	електричний	electrică	електричний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
iran	іран	iran	іран	PROPN	PROPN;INAN;NOM;MASC;SG
iran	ірану	iran	іран	PROPN	PROPN;INAN;GEN;MASC;SG
proprietatea	властивості	proprietate	властивість	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
proprietatea	властивість	proprietate	властивість	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
proprietatea	майна	proprietate	майна	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
proprietatea	власність	proprietate	власність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
proprietatea	майно	proprietate	майно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
proprietatea	власники	proprietate	власник	N;DEF;FEM;SG	N;ANIM;NOM;MASC;PL
proprietatea	належність	proprietate	належність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
proprietatea	власник	proprietate	власник	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
proprietatea	власність	proprietate	власність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
scara	драбина	scară	драбина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
scara	масштаб	scară	масштаб	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
scara	шкала	scară	шкати	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
scara	драбина	scară	драбина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
grele	heavy	greu	heavy	ADJ;INDF;FEM;PL	
grele	важкий	greu	важкий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
grele	сильний	greu	сильний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
permanent	постійний	permanent	постійний	ADV	ADJ;NOM;MASC;SG
permanent	назавжди	permanent	назавжди	ADV	
gara	станція	gară	станція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
gara	станції	gară	станція	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
gara	вокзал	gară	вокзал	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
gara	станція	gară	станція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
gara	станції	gară	станція	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
gara	вокзал	gară	вокзал	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
kim	kim	kim	kim	PROPN	
kim	кім	kim	ком	PROPN	
latin	латинська	latin	латинський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
latin	латинської	latin	латинський	N;INDF;MASC;SG	ADJ;GEN;FEM;SG
latin	латинські	latin	латинський	N;INDF;MASC;SG	ADJ;NOM;PL
rudolf	рудольф	rudolf	рудольф	PROPN	PROPN;ANIM;NOM;MASC;SG
rudolf	рудольф	rudolf	рудольф	PROPN	PROPN;ANIM;NOM;MASC;SG
ligii	ліга	ligă	ліг	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
georgia	грузія	georgie	грузія	PROPN	PROPN;INAN;NOM;FEM;SG
georgia	грузії	georgie	грузія	PROPN	PROPN;INAN;GEN;FEM;SG
georgia	грузію	georgie	грузія	PROPN	PROPN;INAN;ACC;FEM;SG
manastire	монастир	manastire	монастир	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
manastire	монастир	manastire	монастир	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
manastire	монастир	manastire	монастир	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
manastire	монастир	manastire	монастир	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
manastire	монастир	manastire	монастир	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
economia	господарство	economie	господарство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
economia	економіка	economie	економіка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
economia	економія	economie	економія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
aspecte	питання	aspect	питання	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
observat	помітив	observa	помітив	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
observat	помітила	observa	помітити	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
observat	помітили	observa	помітити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
observat	спостерігала	observa	спостерігати	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN
introducerea	вступ	introducere	вступ	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
introducerea	знайомтесь	introducere	знайомитися	N;DEF;FEM;SG	V;IPFV;IMP;PL;2;FIN
marime	розмір	marim	розмір	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
marime	розмір	marim	розмір	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
melodia	мелодія	melodie	мелодія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
rapida	швидкого	rapida	швидкий	ADJ;DEF;FEM;SG	ADJ;GEN;NEUT;SG
rapida	швидко	rapida	швидко	ADJ;DEF;FEM;SG	ADV
rapida	швидкі	rapida	швидкий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
rapida	швидке	rapida	швидке	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
rapida	швидка	rapida	швидкий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
rapida	фаст	rapida	фаст	ADJ;DEF;FEM;SG	
rapida	швидкий	rapida	швидкий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
relatie	стосунки	relatie	стосунок	N;INDF;FEM;SG	N;INAN;NOM;MASC;PL
relatie	взаємовідношення	relatie	взаємовідношення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
relatie	стосунки	relatie	стосунок	N;INDF;FEM;SG	N;INAN;NOM;MASC;PL
relatie	взаємовідношення	relatie	взаємовідношення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
della	делла	della	делло	PROPN	PROPN;ANIM;NOM;MASC;SG
nepal	непал	nepal	непал	PROPN	PROPN;INAN;NOM;MASC;SG
interpretare	інтерпретація	interpretare	інтерпретація	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
interpretare	тлумачення	interpretare	тлумачення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
ducesa	герцогиня	ducesa	герцогиня	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
ducesa	герцогиня	ducesa	герцогиня	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
anne	анн	anne	анн	PROPN	PROPN;ANIM;NOM;FEM;SG
anne	анна	anne	анна	PROPN	PROPN;ANIM;NOM;FEM;SG
boli	захворювання	boală	захворювання	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
boli	хвороба	boală	хвороба	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
boli	захворювання	boală	захворювання	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
simpla	просту	simplu	простий	ADJ;DEF;FEM;SG	ADJ;ACC;FEM;SG
simpla	простий	simplu	простий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
simpla	проста	simplu	простий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
simpla	прості	simplu	простий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
simpla	просте	simplu	прости	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
opus	opus	opune	opus	ADJ;INDF;MASC;SG	
opus	протилежність	opune	протилежність	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
opus	відміну	opune	відміна	ADJ;INDF;MASC;SG	N;INAN;ACC;FEM;SG
opus	навпаки	opune	навпаки	ADJ;INDF;MASC;SG	ADV
traditia	традиція	traditie	традиція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
traditia	традиції	traditie	традиція	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
traditia	традиція	traditie	традиція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
traditia	традиції	traditie	традиція	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
atena	афіни	atena	афін	PROPN	PROPN;INAN;NOM
biografie	біографія	biografie	біографія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
biografie	біографію	biografie	біографія	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
adolf	адольф	adolf	адольф	PROPN	PROPN;ANIM;NOM;MASC;SG
impartit	розділена	imparti	розділений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
impartit	дроблення	imparti	дроблення	V;MASC;SG;V.PTCP	N;INAN;NOM;NEUT;SG
impartit	розділення	imparti	розділення	V;MASC;SG;V.PTCP	N;INAN;NOM;NEUT;SG
impartit	розділена	imparti	розділений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
artistic	художні	artistic	художній	ADJ;INDF;MASC;SG	ADJ;NOM;PL
forte	сил	forte	сила		N;INAN;GEN;FEM;PL
forte	сили	forte	сила		N;INAN;NOM;FEM;PL
forte	військах	forte	військо		N;INAN;ESS;NEUT;PL
forte	forte	forte	forte		
adunarea	зборів	adunare	збір	N;DEF;FEM;SG	N;INAN;GEN;MASC;PL
adunarea	збори	adunare	збори	N;DEF;FEM;SG	N;INAN;NOM
reprezentata	представлено	reprezenta	представити	N;DEF;FEM;SG	V;PFV;IND;0;FIN
casatorita	одружені	casatorita	одружений	N;DEF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
casatorita	заміжня	casatorita	заміжній	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
casatorita	одружена	casatorita	одружений	N;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
casatorita	заміж	casatorita	заміж	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
casatorita	одружений	casatorita	одружений	N;DEF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
organizata	організований	organizat	організований	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
organizata	організованого	organizat	організований	ADJ;DEF;FEM;SG	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
organizata	організована	organizat	організований	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
organizata	організовані	organizat	організований	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
adancime	глибина	adancime	глибина		N;INAN;NOM;FEM;SG
adancime	глибина	adancime	глибина		N;INAN;NOM;FEM;SG
saptamana	тиждень	saptamană	тиждень	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
saptamana	тиждень	saptamană	тиждень	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
saptamana	тиждень	saptamană	тиждень	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
conducere	їхали	conducere	їхати	N;INDF;FEM;SG	V;IPFV;IND;PL;PST;FIN
conducere	водіння	conducere	водіння	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
conducere	лідерство	conducere	лідерство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
conducere	лідерства	conducere	лідерство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
culoarea	колір	culoare	колір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
culoarea	кольорова	culoare	кольоровий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
culoarea	колір	culoare	колір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
culoarea	кольорова	culoare	кольоровий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
filosofie	філософія	filosofie	філософія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
traducerea	переклад	traducere	переклад	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
times	часи	times	час	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
times	times	times	times	N;INDF;MASC;SG	
contele	кількість	conte	кількість	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
contele	рахувати	conte	рахувати	N;DEF;MASC;SG	V;IPFV;NFIN
contele	відлік	conte	відлік	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
alegerea	вибір	alegere	вибір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
alegerea	актуально	alegere	актуально	N;DEF;FEM;SG	ADV
libertatea	свобода	libertate	свобода	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
aisne	ена	aisne	ена	N;INDF;FEM;SG	
energia	енергія	energie	енергія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
