категория	catégories	категория	catégorie	N;INAN;NOM;FEM;SG	N;FEM;PL
армий	armées	армия	armer	N;INAN;GEN;FEM;PL	V;FEM;PL;PST;V.PTCP
ответил	répondait	ответить	répondre	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
общих	commune	общий	commune	ADJ;GEN;PL	N;FEM;SG
общих	fréquent	общий	fréquent	ADJ;GEN;PL	ADJ;MASC;SG
общих	commun	общий	commun	ADJ;GEN;PL	ADJ;MASC;SG
звучит	sons	звучать	son	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
звучит	bruits	звучать	bruit	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
неделя	semaines	неделя	semaine	N;INAN;NOM;FEM;SG	N;FEM;PL
болгария	bulgarie	болгария	bulgarie	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
возрождения	renaissance	возрождение	renaissance	N;INAN;NOM;NEUT;PL	N;FEM;SG
будущее	future	будущее	futur	N;INAN;NOM;NEUT;SG	ADJ;FEM;SG
будущее	futures	будущее	futur	N;INAN;NOM;NEUT;SG	ADJ;FEM;PL
будущее	futur	будущее	futur	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
будущее	futurs	будущее	futur	N;INAN;NOM;NEUT;SG	ADJ;MASC;PL
наследие	legacy	наследие	legacy	N;INAN;NOM;NEUT;SG	PROPN
носитель	porteur	носитель	porteur	N;ANIM;NOM;MASC;SG	ADJ;MASC;SG
освобождение	libèrent	освобождение	liber	N;INAN;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN
стефан	stéphane	стефанный	stéphane	N;ANIM;NOM;MASC;SG	PROPN
стефан	stephen	стефанный	stephen	N;ANIM;NOM;MASC;SG	PROPN
стефан	stéphane	стефанный	stéphane	N;ANIM;NOM;MASC;SG	PROPN
стефан	stefan	стефанный	stefan	N;ANIM;NOM;MASC;SG	PROPN
товаров	marchandise	товар	marchandiser	N;INAN;GEN;MASC;PL	N;FEM;SG
рекомендации	recommandation	рекомендация	recommandation	N;INAN;NOM;FEM;PL	N;FEM;SG
словакии	slovaquie	словакия	slovaquie	N;INAN;NOM;FEM;PL	PROPN
горный	montagne	горный	montagne	ADJ;NOM;MASC;SG	N;FEM;SG
горный	montagnes	горный	montagne	ADJ;NOM;MASC;SG	N;FEM;PL
медицинский	médicaux	медицинский	médical	ADJ;NOM;MASC;SG	ADJ;MASC;PL
оси	axe	ось	axe	N;INAN;NOM;FEM;PL	N;MASC;SG
аргентина	argentine	аргентина	argentin	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
адам	adam	ад-м	adam	N;ANIM;NOM;MASC;SG	PROPN
внешние	externe	внешний	externe	ADJ;NOM;PL	ADJ;MASC;SG
внешние	extérieur	внешний	extérieur	ADJ;NOM;PL	N;MASC;SG
внешние	extérieure	внешний	extérieur	ADJ;NOM;PL	ADJ;FEM;SG
внешние	extérieur	внешний	extérieur	ADJ;NOM;PL	N;MASC;SG
внешние	exterieur	внешний	exterieur	ADJ;NOM;PL	ADJ;MASC;SG
внешние	extérieure	внешний	extérieur	ADJ;NOM;PL	ADJ;FEM;SG
жилой	résidentiels	жилой	résidentiel	ADJ;NOM;MASC;SG	ADJ;MASC;PL
среднее	middle	средний	middle	ADJ;NOM;NEUT;SG	PROPN
среднее	milieu	средний	milieu	ADJ;NOM;NEUT;SG	N;MASC;SG
среднее	moyennes	средний	moyen	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
среднее	moyenne	средний	moyenne	ADJ;NOM;NEUT;SG	N;FEM;SG
среднее	moyennes	средний	moyen	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
среднее	médium	средний	médium	ADJ;NOM;NEUT;SG	N;MASC;SG
среднее	moyenne	средний	moyenne	ADJ;NOM;NEUT;SG	N;FEM;SG
среднее	milieu	средний	milieu	ADJ;NOM;NEUT;SG	N;MASC;SG
среднее	médian	средний	médian	ADJ;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
среднее	secondaires	средний	secondaire	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
электронная	électroniques	электронный	électronique	ADJ;NOM;FEM;SG	ADJ;MASC;PL
исследователь	explorateurs	исследователь	explorateur	N;ANIM;NOM;MASC;SG	N;MASC;PL
исследователь	explorer	исследователь	explorer	N;ANIM;NOM;MASC;SG	V;NFIN
конфликты	conflit	конфликт	conflit	N;INAN;NOM;MASC;PL	N;MASC;SG
конфликты	conflit	конфликт	conflit	N;INAN;NOM;MASC;PL	N;MASC;SG
десятки	rte	десяток	rte	N;INAN;NOM;MASC;PL	N;MASC;SG
десятки	douzaine	десяток	douzaine	N;INAN;NOM;MASC;PL	N;FEM;SG
комедии	comédie	комедия	comédie	N;INAN;NOM;FEM;PL	N;FEM;SG
комедии	comique	комедия	comique	N;INAN;NOM;FEM;PL	N;MASC;SG
квартира	plats	квартира	plat	N;INAN;NOM;FEM;SG	N;MASC;PL
взгляды	vues	взгляд	voir	N;INAN;NOM;MASC;PL	V;FEM;PL;PST;V.PTCP
взаимодействия	interaction	взаимодействие	interaction	N;INAN;NOM;NEUT;PL	N;FEM;SG
тебя	vous	ты	vous	PRO;ACC;SG;2	PRO;PL;2
стив	steve	стив	steve	N;ANIM;NOM;MASC;SG	PROPN
крыла	escadre	крыло	escadre	N;INAN;NOM;NEUT;PL	N;FEM;SG
крыла	aile	крыло	aile	N;INAN;NOM;NEUT;PL	N;FEM;SG
крыла	ailier	крыло	ailier	N;INAN;NOM;NEUT;PL	N;MASC;SG
крыла	wing	крыло	wing	N;INAN;NOM;NEUT;PL	N;MASC;SG
эссе	essais	эссе	essai	N;INAN;NOM;NEUT;SG	N;MASC;PL
дружбы	amitiés	дружба	amitié	N;INAN;GEN;FEM;SG	N;FEM;PL
принята	acceptées	принять	accepter	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
принята	acceptés	принять	accepter	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
принята	adoptées	принять	adopter	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
принята	adoptés	принять	adopter	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
показали	montré	показать	montrer	V;PFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
сто	hundred	сто	hundred	NUM;NOM	PROPN
сто	centaine	сто	centaine	NUM;NOM	N;FEM;SG
сто	sto	сто	sto	NUM;NOM	N;MASC;SG
дин	dean	дина	dean	N;ANIM;NOM;MASC;SG	PROPN
дин	doyenne	дина	doyenne	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
оставив	quittant	оставить	quitter	V;PFV;PST;V.CVB;ACT	V;PRS;V.PTCP
независимые	indépendant	независимый	indépendant	ADJ;NOM;PL	ADJ;MASC;SG
независимые	indépendante	независимый	indépendant	ADJ;NOM;PL	ADJ;FEM;SG
размещения	placement	размещение	placement	N;INAN;NOM;NEUT;PL	N;MASC;SG
размещения	poster	размещение	poster	N;INAN;NOM;NEUT;PL	V;NFIN
греция	grece	греция	grece	N;INAN;NOM;FEM;SG	PROPN
социального	sociaux	социальный	social	ADJ;GEN;MASC;SG	ADJ;MASC;PL
значительные	substantielle	значительный	substantiel	ADJ;NOM;PL	ADJ;FEM;SG
значительные	substantiel	значительный	substantiel	ADJ;NOM;PL	ADJ;MASC;SG
значительные	significative	значительный	significatif	ADJ;NOM;PL	ADJ;FEM;SG
значительные	significatif	значительный	significatif	ADJ;NOM;PL	ADJ;MASC;SG
анри	henri	анри	henri	N;ANIM;NOM;MASC;SG	PROPN
анри	henry	анри	henry	N;ANIM;NOM;MASC;SG	PROPN
анри	henri	анри	henri	N;ANIM;NOM;MASC;SG	PROPN
отто	otto	отто	otto	N;ANIM;NOM;MASC;SG	PROPN
обратился	tournés	обратиться	tourner	V;PFV;MASC;IND;SG;PST;FIN;MID	V;MASC;PL;PST;V.PTCP
перечисленных	énuméré	перечислить	énumérer	V;PFV;GEN;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
перечисленных	listé	перечислить	listé	V;PFV;GEN;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
акт	agir	акт	agir	N;INAN;NOM;MASC;SG	V;NFIN
акт	act	акт	act	N;INAN;NOM;MASC;SG	PROPN
копия	copiez	копия	copiez	N;INAN;NOM;FEM;SG	V;IMP;PL;2;PRS;FIN
копия	exemplaire	копия	exemplaire	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
копия	copier	копия	copier	N;INAN;NOM;FEM;SG	V;NFIN
майк	mike	майк	mike	N;ANIM;NOM;MASC;SG	PROPN
ряды	rangées	ряд	rangée	N;INAN;NOM;MASC;PL	V;FEM;PL;PST;V.PTCP
увеличение	augmenter	увеличение	augmenter	N;INAN;NOM;NEUT;SG	V;NFIN
увеличение	accroître	увеличение	accroître	N;INAN;NOM;NEUT;SG	V;NFIN
мишель	michèle	мишель	michèle	N;ANIM;NOM;FEM;SG	ADJ;FEM;SG
мишель	michele	мишель	michele	N;ANIM;NOM;FEM;SG	ADJ;FEM;SG
мишель	michèle	мишель	michèle	N;ANIM;NOM;FEM;SG	ADJ;FEM;SG
мишель	michel	мишель	michel	N;ANIM;NOM;FEM;SG	PROPN
тбилиси	tbilissi	тбилиси	tbilissi	N;INAN;NOM;MASC;PL	PROPN
топ	haut	топ	haut	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
нормально	normaux	нормальный	normal	ADJ;NEUT;SG	ADJ;MASC;PL
нормально	normales	нормальный	normal	ADJ;NEUT;SG	ADJ;FEM;PL
львов	lvov	лев	lvov	N;INAN;GEN;MASC;PL	PROPN
львов	lviv	лев	lviv	N;INAN;GEN;MASC;PL	PROPN
верно	droite	верный	droite	ADJ;NEUT;SG	N;FEM;SG
верно	droit	верный	droit	ADJ;NEUT;SG	N;MASC;SG
полномочия	powers	полномочие	power	N;INAN;NOM;NEUT;PL	PROPN
полномочия	autorité	полномочие	autorité	N;INAN;NOM;NEUT;PL	N;FEM;SG
соответствия	conformité	соответствие	conformité	N;INAN;NOM;NEUT;PL	N;FEM;SG
переданы	transmise	передать	transmettre	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
переданы	transmis	передать	transmettre	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ново	novo	новый	novo	ADJ;NEUT;SG	PROPN
жилых	résidentiel	жилой	résidentiel	ADJ;GEN;PL	ADJ;MASC;SG
жилых	résidentielle	жилой	résidentiel	ADJ;GEN;PL	ADJ;FEM;SG
буквально	littérale	буквально	littéral	ADV	ADJ;FEM;SG
буквально	littéral	буквально	littéral	ADV	ADJ;MASC;SG
существовало	existait	существовать	exister	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
существовало	existaient	существовать	exister	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IND;PL;3;IPFV;FIN
социальная	sociaux	социальный	social	ADJ;NOM;FEM;SG	ADJ;MASC;PL
хороший	bons	хороший	bon	ADJ;NOM;MASC;SG	ADJ;MASC;PL
хороший	bien	хороший	bien	ADJ;NOM;MASC;SG	ADV
хороший	bonnes	хороший	bon	ADJ;NOM;MASC;SG	ADJ;FEM;PL
коллегии	collegium	коллегия	collegium	N;INAN;NOM;FEM;PL	N;MASC;SG
мексика	mexique	мексика	mexique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
ансамбль	ensemble	ансамбль	ensemble	N;INAN;NOM;MASC;SG	ADV
звук	sound	звук	sound	N;INAN;NOM;MASC;SG	PROPN
звук	sonore	звук	sonore	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
звук	son	звук	son	N;INAN;NOM;MASC;SG	DET;MASC;SG
звук	acoustique	звук	acoustique	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
диапазон	portée	диапазон	porter	N;INAN;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
японская	japonaises	японский	japonais	ADJ;NOM;FEM;SG	ADJ;FEM;PL
оценить	estimation	оценить	estimation	V;PFV;NFIN;ACT	N;FEM;SG
оценить	devis	оценить	devis	V;PFV;NFIN;ACT	N;MASC;SG
оценить	estimations	оценить	estimation	V;PFV;NFIN;ACT	N;FEM;PL
америка	amerique	америка	amerique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
америка	amérique	америка	amérique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
америка	amérique	америка	amérique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
америка	amériques	америка	amérique	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
уильямс	williams	уильямс	william	N;ANIM;DAT;NEUT;PL	PROPN
выпущено	libérés	выпустить	libérer	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
выпущено	émises	выпустить	émettre	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
выпущено	délivrés	выпустить	délivrer	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
карлос	carlos	карлос	carlos	N;ANIM;NOM;MASC;SG	PROPN
ткани	tissu	ткань	tissu	N;INAN;NOM;FEM;PL	N;MASC;SG
ткани	tissu	ткань	tissu	N;INAN;NOM;FEM;PL	N;MASC;SG
лучшее	meilleures	лучший	meilleur	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
лучшее	best	лучший	best	ADJ;NOM;NEUT;SG	PROPN
лучшее	meilleurs	лучший	meilleur	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
мяч	ball	мяч	ball	N;INAN;NOM;MASC;SG	PROPN
петров	petrov	петр	petrov	N;ANIM;NOM;MASC;SG	PROPN
различия	distinction	различие	distinction	N;INAN;NOM;NEUT;PL	N;FEM;SG
различия	distinguer	различие	distinguer	N;INAN;NOM;NEUT;PL	V;NFIN
различия	différence	различие	différence	N;INAN;NOM;NEUT;PL	N;FEM;SG
подразделение	unit	подразделение	unir	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
продолжительность	longueurs	продолжительность	longueur	N;INAN;NOM;FEM;SG	N;FEM;PL
европейский	européens	европейский	européen	ADJ;NOM;MASC;SG	ADJ;MASC;PL
европейский	européennes	европейский	européen	ADJ;NOM;MASC;SG	ADJ;FEM;PL
никита	nikita	никита	nikiter	N;ANIM;NOM;MASC;SG	PROPN
индонезии	indonésiens	индонезия	indonésien	N;INAN;NOM;FEM;PL	ADJ;MASC;PL
индонезии	indonésien	индонезия	indonésien	N;INAN;NOM;FEM;PL	ADJ;MASC;SG
индонезии	indonésienne	индонезия	indonésien	N;INAN;NOM;FEM;PL	ADJ;FEM;SG
индонезии	indonésie	индонезия	indonésie	N;INAN;NOM;FEM;PL	PROPN
рока	roca	рок	roca	N;INAN;GEN;MASC;SG	PROPN
верх	haut	верх	haut	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
маленький	petits	маленький	petit	ADJ;NOM;MASC;SG	ADJ;MASC;PL
маленький	petites	маленький	petit	ADJ;NOM;MASC;SG	ADJ;FEM;PL
маленький	peu	маленький	peu	ADJ;NOM;MASC;SG	ADV
агентства	agence	агентство	agence	N;INAN;NOM;NEUT;PL	N;FEM;SG
осадков	pluviométrie	осадки	pluviométrie	N;INAN;GEN;MASC;PL	N;FEM;SG
осадков	précipitation	осадки	précipitation	N;INAN;GEN;MASC;PL	N;FEM;SG
достопримечательности	vacance	достопримечательность	vacance	N;INAN;NOM;FEM;PL	N;FEM;SG
молодая	jeunes	молодой	jeune	ADJ;NOM;FEM;SG	ADJ;MASC;PL
каждое	chacune	каждый	chacun	DET;NOM;NEUT;SG	PRO;FEM;SG
каждое	chacun	каждый	chacun	DET;NOM;NEUT;SG	PRO;MASC;SG
мечеть	masjid	мечеть	masjid	N;INAN;NOM;FEM;SG	PROPN
руководителей	superviseur	руководитель	superviseur	N;ANIM;ACC;MASC;PL	N;MASC;SG
артиллерийский	artillerie	артиллерийский	artillerie	ADJ;NOM;MASC;SG	N;FEM;SG
заметно	notable	заметно	notable	ADV	ADJ;MASC;SG
кузнецов	kuznetsov	кузнец	kuznetsov	N;ANIM;GEN;MASC;PL	N;MASC;SG
алекс	alex	алекс	alex	N;ANIM;NOM;MASC;SG	PROPN
продукция	produits	продукция	produire	N;INAN;NOM;FEM;SG	V;MASC;PL;PST;V.PTCP
созданные	créée	создать	créer	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
созданные	créé	создать	créer	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
созданные	crée	создать	créer	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
начато	initiées	начать	initier	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
начато	initiés	начать	initié	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
детали	détail	деталь	détail	N;INAN;NOM;FEM;PL	N;MASC;SG
полиция	policière	полиция	policier	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
полиция	policiers	полиция	policier	N;INAN;NOM;FEM;SG	N;MASC;PL
андре	andré	андре	andré	N;INAN;NOM;MASC;SG	PROPN
андре	andré	андре	andré	N;INAN;NOM;MASC;SG	PROPN
высоко	élevée	высоко	élever	ADV	V;FEM;SG;PST;V.PTCP
высоко	hautes	высоко	haut	ADV	ADJ;FEM;PL
высоко	haut	высоко	haut	ADV	ADJ;MASC;SG
высоко	haute	высоко	haut	ADV	ADJ;FEM;SG
высоко	élevé	высоко	élevé	ADV	ADJ;MASC;SG
заканчивается	ends	заканчиваться	end	V;IPFV;IND;SG;3;PRS;FIN;MID	N;MASC;PL
заканчивается	extrémités	заканчиваться	extrémité	V;IPFV;IND;SG;3;PRS;FIN;MID	N;FEM;PL
запрет	bannir	запрет	bannir	N;INAN;NOM;MASC;SG	V;NFIN
запрет	interdire	запрет	interdire	N;INAN;NOM;MASC;SG	V;NFIN
союзников	allié	союзник	allié	N;ANIM;GEN;MASC;PL	V;MASC;SG;PST;V.PTCP
союзников	allied	союзник	allied	N;ANIM;GEN;MASC;PL	PROPN
союзников	alliées	союзник	allié	N;ANIM;GEN;MASC;PL	ADJ;FEM;PL
союзников	alliée	союзник	allier	N;ANIM;GEN;MASC;PL	V;FEM;SG;PST;V.PTCP
замену	remplacements	замена	remplacement	N;INAN;ACC;FEM;SG	N;MASC;PL
замену	remplaçant	замена	remplacer	N;INAN;ACC;FEM;SG	V;PRS;V.PTCP
передача	transmissions	передача	transmission	N;INAN;NOM;FEM;SG	N;FEM;PL
передача	transfer	передача	transfer	N;INAN;NOM;FEM;SG	PROPN
передача	transférer	передача	transférer	N;INAN;NOM;FEM;SG	V;NFIN
передача	transmettre	передача	transmettre	N;INAN;NOM;FEM;SG	V;NFIN
передача	transmettant	передача	transmettre	N;INAN;NOM;FEM;SG	V;PRS;V.PTCP
устройств	périphériques	устройство	périphérique	N;INAN;GEN;NEUT;PL	ADJ;MASC;PL
галина	galina	галина	galina	N;ANIM;NOM;FEM;SG	PROPN
признал	reconnus	признать	reconnaître	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
признал	admises	признать	admettre	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
посмотрите	regarde	смотреть	regarder	V;PFV;IMP;PL;2;FIN;ACT	V;IND;SG;3;PRS;FIN
желательно	souhaitables	желательный	souhaitable	ADJ;NEUT;SG	ADJ;MASC;PL
монголии	mongols	монголия	mongol	N;INAN;NOM;FEM;SG	N;MASC;PL
монголии	mongole	монголия	mongol	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
легенда	légendes	легенда	légende	N;INAN;NOM;FEM;SG	N;FEM;PL
шведский	suédoises	шведский	suédois	ADJ;NOM;MASC;SG	ADJ;FEM;PL
дух	spirit	дух	spirit	N;INAN;NOM;MASC;SG	PROPN
малые	petit	малый	petit	ADJ;NOM;PL	ADJ;MASC;SG
малые	petite	малый	petit	ADJ;NOM;PL	ADJ;FEM;SG
взрослых	adulte	взрослый	adulte	N;ANIM;GEN;MASC;PL	ADJ;MASC;SG
взрослых	adulte	взрослый	adulte	N;ANIM;GEN;MASC;PL	ADJ;MASC;SG
американские	américaine	американский	américain	ADJ;NOM;PL	ADJ;FEM;SG
американские	américain	американский	américain	ADJ;NOM;PL	ADJ;MASC;SG
художественных	artistique	художественный	artistique	ADJ;GEN;PL	ADJ;MASC;SG
опубликована	publiées	опубликовать	publier	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
опубликована	publiés	опубликовать	publier	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
кости	bones	кость	bone	N;INAN;NOM;FEM;PL	PROPN
кости	os	кость	os	N;INAN;NOM;FEM;PL	N;MASC;SG
копий	copie	копия	copie	N;INAN;GEN;FEM;PL	N;FEM;SG
экономический	economiques	экономический	economique	ADJ;NOM;MASC;SG	ADJ;MASC;PL
азербайджан	azerbaïdjan	азербайджанин	azerbaïdjan	N;INAN;NOM;MASC;SG	PROPN
больницы	hôpital	больница	hôpital	N;INAN;NOM;FEM;PL	N;MASC;SG
денис	denis	денис	denis	N;ANIM;NOM;MASC;SG	PROPN
волков	volkov	волк	volkov	N;ANIM;GEN;MASC;PL	PROPN
играли	jouée	играть	jouer	V;IPFV;IND;PL;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
играли	joué	играть	jouer	V;IPFV;IND;PL;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
элизабет	elizabeth	элизабет	elizabeth	N;ANIM;NOM;FEM;SG	ADJ;MASC;SG
наше	nos	наш	son	DET;NOM;NEUT;SG	DET;MASC;PL
