organe	elin	organ	elin	N;INDF;FEM;PL	N;NOM;SG
cheltuielile	menoja	cheltuială	meno	N;DEF;FEM;PL	N;PRT;PL
cheltuielile	menot	cheltuială	meno	N;DEF;FEM;PL	N;NOM;PL
cheltuielile	kulut	cheltuială	kulu	N;DEF;FEM;PL	N;NOM;PL
cheltuielile	menot	cheltuială	meno	N;DEF;FEM;PL	N;NOM;PL
cheltuielile	kulut	cheltuială	kulu	N;DEF;FEM;PL	N;NOM;PL
costurile	kustannukset	cost	kustannus	N;DEF;FEM;PL	N;NOM;PL
costurile	kulut	cost	kulu	N;DEF;FEM;PL	N;NOM;PL
tehnologic	teknologinen	tehnologic	teknologinen	ADV	ADJ;NOM;SG
semnate	allekirjoitus	semnat	allekirjoida	ADJ;INDF;FEM;PL	N;NOM;SG
semnate	allekirjoittanut	semnat	allekirjoittaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
semnate	allekirjoitettu	semnat	allekirjoittaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
vai	laaksot	vai	laakso		N;NOM;PL
dallas	dallasin	dallas	dallata	PROPN	V;IND;SG;1;PST;FIN;ACT
dallas	dallasissa	dallas	dallata	PROPN	N;IN+ESS;PL
dallas	dallas	dallas	dallas	PROPN	PROPN;NOM;SG
opune	vastusta	opune	vastustaa	V;IND;SG;3;PRS;FIN	N;PRT;SG
retezat	katkaistu	reteza	katkaista	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
retezat	katkennut	reteza	katketa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
geometrie	geometrian	geometrie	geometria	N;INDF;FEM;SG	N;GEN;SG
notele	arvosanat	notă	arvo#sana	N;DEF;FEM;PL	N;NOM;PL
notele	arvosanoja	notă	arvo#sana	N;DEF;FEM;PL	N;PRT;PL
calde	lämmintä	cald	lämmin	ADJ;INDF;FEM;PL	ADJ;PRT;SG
calde	lämmin	cald	lämmin	ADJ;INDF;FEM;PL	ADJ;NOM;SG
calul	hevonen	cal	hevonen	N;DEF;MASC;SG	N;NOM;SG
calul	hevosella	cal	hevonen	N;DEF;MASC;SG	N;AT+ESS
;SG
calul	hevosen	cal	hevonen	N;DEF;MASC;SG	N;GEN;SG
abuz	väärinkäytön	abuz	väärin#käyttö	N;INDF;MASC;SG	ADJ;GEN;SG
abuz	väärinkäytökset	abuz	väärin#käytös	N;INDF;MASC;SG	N;NOM;PL
piacenza	piacenza	piacenză	piacenza	PROPN	
relativa	suhteellista	relativa	suhteellinen	ADJ;DEF;FEM;SG	ADJ;PRT;SG
relativa	suhteellisesti	relativa	suhteellisesti	ADJ;DEF;FEM;SG	ADV
relativa	suhteellinen	relativa	suhteellinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
relativa	sukulainen	relativa	sukulainen	ADJ;DEF;FEM;SG	N;NOM;SG
examenul	koe	examen	kokea	N;DEF;MASC;SG	V;IMP;SG;2;FIN;ACT
operatie	toiminta	operatie	toiminta	N;INDF;FEM;SG	N;NOM;SG
operatie	toimenpide	operatie	toimen#pide	N;INDF;FEM;SG	N;NOM;SG
operatie	toiminto	operatie	toiminto	N;INDF;FEM;SG	N;NOM;SG
operatie	operaatio	operatie	operaatio	N;INDF;FEM;SG	N;NOM;SG
operatie	leikkaukset	operatie	leikkaus	N;INDF;FEM;SG	N;NOM;PL
operatie	leikkaus	operatie	leikkaus	N;INDF;FEM;SG	N;NOM;SG
operatie	leikkauksen	operatie	leikkaus	N;INDF;FEM;SG	N;GEN;SG
peisajul	maiseman	peisaj	maisema	N;DEF;MASC;SG	N;GEN;SG
peisajul	maisema	peisaj	maisema	N;DEF;MASC;SG	N;NOM;SG
peisajul	maisemat	peisaj	maisema	N;DEF;MASC;SG	N;NOM;PL
peisajul	maisemaa	peisaj	maisema	N;DEF;MASC;SG	N;PRT;SG
nina	nina	nină	nina	N;DEF;FEM;SG	N;NOM;SG
divortat	eronnut	divorta	erota	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
divortat	erosi	divorta	erota	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
divortat	eronneet	divorta	erota	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;ACT
divortat	eronnut	divorta	erota	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
divortat	erosi	divorta	erota	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
divortat	eronneet	divorta	erota	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;ACT
stratul	kerros	strat	kerros	N;DEF;MASC;SG	N;NOM;SG
stratul	kerroksen	strat	kerros	N;DEF;MASC;SG	N;GEN;SG
stratul	taso	strat	taso	N;DEF;MASC;SG	N;NOM;SG
plantele	kasveja	plantă	kasvi	N;DEF;FEM;PL	N;PRT;PL
plantele	kasvien	plantă	kasvi	N;DEF;FEM;PL	N;GEN;PL
plantele	kasvit	plantă	kasvi	N;DEF;FEM;PL	N;NOM;PL
orientala	itämainen	orientală	itämainen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
rick	rick	rick	rick	PROPN	PROPN;NOM;SG
jeremy	jeremy	jeremy	jeremy	PROPN	PROPN;NOM;SG
locuitor	kotimaiset	locuitor	kotimainen	N;INDF;MASC;SG	ADJ;NOM;PL
locuitor	kotimainen	locuitor	koti#mainen	N;INDF;MASC;SG	ADJ;NOM;SG
cafea	kahvilla	cafea	kahvi	N;DEF;FEM;SG	N;AT+ESS
;SG
cafea	kahvia	cafea	kahvi	N;DEF;FEM;SG	N;PRT;SG
cafea	kahvi	cafea	kahvi	N;DEF;FEM;SG	N;NOM;SG
profesional	ammatti	profesional	ammatti	ADJ;INDF;MASC;SG	N;NOM;SG
profesional	ammattilainen	profesional	ammattilainen	ADJ;INDF;MASC;SG	N;NOM;SG
profesional	ammattimaisesti	profesional	ammattimaisesti	ADJ;INDF;MASC;SG	ADV
aziz	aziz	aziz	aziz	N;INDF;MASC;SG	PROPN;NOM;SG
weber	weber	weber	weber	PROPN	PROPN;NOM;SG
guvernarea	hallintoa	guvernare	hallinto	N;DEF;FEM;SG	N;PRT;SG
guvernarea	hallinto	guvernare	hallinto	N;DEF;FEM;SG	N;NOM;SG
guvernarea	hallinnointi	guvernare	hallinnointi	N;DEF;FEM;SG	N;NOM;SG
ascensiunea	nousu	ascensiune	nousu	N;DEF;FEM;SG	N;NOM;SG
ofiterii	upseerit	ofiteriu	upseeri	N;DEF;MASC;PL	N;NOM;PL
ferma	tila	fermă	tila	N;DEF;FEM;SG	N;NOM;SG
ferma	maatila	fermă	maa#tila	N;DEF;FEM;SG	N;NOM;SG
ferma	maatilan	fermă	maa#tila	N;DEF;FEM;SG	N;GEN;SG
ferma	tila	fermă	tila	N;DEF;FEM;SG	N;NOM;SG
ferma	maatila	fermă	maa#tila	N;DEF;FEM;SG	N;NOM;SG
ferma	maatilan	fermă	maa#tila	N;DEF;FEM;SG	N;GEN;SG
teoretice	teoreettinen	teoretic	teoreettinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
urmate	seurasi	urma	seurata	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN;ACT
urmate	seurannut	urma	seurata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
urmate	seurattu	urma	seurata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
urmate	seurasin	urma	seurata	ADJ;INDF;FEM;PL	V;IND;SG;1;PST;FIN;ACT
nacional	nacional	nacional	nacional	PROPN	N;FRML;SG
munchen	münchen	munchen	münchen	PROPN	
munchen	münchenin	munchen	münchen	PROPN	N;GEN;SG
urmarirea	seuranta	urmarire	seuranta	N;DEF;FEM;SG	N;NOM;SG
rachel	rachel	rachel	rachel	PROPN	PROPN;NOM;SG
rachel	rachelin	rachel	racheli	PROPN	N;GEN;SG
dosarul	kansion	dosar	kansio	N;DEF;MASC;SG	N;GEN;SG
dosarul	kansio	dosar	kansio	N;DEF;MASC;SG	N;NOM;SG
click	klikkaa	click	klikka	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
iris	iris	iris	iris		N;NOM;SG
rama	ruutu	ramă	ruutua	N;DEF;FEM;SG	N;NOM;SG
rama	kehys	ramă	kehys	N;DEF;FEM;SG	N;NOM;SG
rama	kehykset	ramă	kehys	N;DEF;FEM;SG	N;NOM;PL
rama	rama	ramă	rama	N;DEF;FEM;SG	PROPN;NOM;SG
rama	ruutu	ramă	ruutua	N;DEF;FEM;SG	N;NOM;SG
rama	kehys	ramă	kehys	N;DEF;FEM;SG	N;NOM;SG
rama	kehykset	ramă	kehys	N;DEF;FEM;SG	N;NOM;PL
miles	kilometrejä	miles	kilo#metri	PROPN	N;PRT;PL
miles	kilometriä	miles	kilo#metri	PROPN	N;PRT;SG
miles	miles	miles	miles	PROPN	PROPN;NOM;SG
sfinte	pyhä	sfânt	pyhä		N;NOM;SG
sfinte	pyhät	sfânt	pyhät		N;NOM;PL
tolstoi	tolstoi	tolstoi	tolstaa	PROPN	N;NOM;SG
impactul	törmäys	impact	törmäys	N;DEF;MASC;SG	N;NOM;SG
impactul	vaikutusta	impact	vaikutus	N;DEF;MASC;SG	N;PRT;SG
impactul	vaikutus	impact	vaikutus	N;DEF;MASC;SG	N;NOM;SG
impactul	vaikutuksen	impact	vaikutus	N;DEF;MASC;SG	N;GEN;SG
impactul	vaikutukset	impact	vaikutus	N;DEF;MASC;SG	N;NOM;PL
impactul	tavoittaa	impact	tavoittaa	N;DEF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
impactul	kattavuus	impact	kattavuus	N;DEF;MASC;SG	N;NOM;SG
impactul	reach	impact	reach	N;DEF;MASC;SG	N;NOM;SG
impactul	kattavuuden	impact	kattavuus	N;DEF;MASC;SG	N;GEN;SG
impactul	tavoita	impact	tavoittaa	N;DEF;MASC;SG	V;IMP;SG;2;FIN;ACT
ouest	ouest	ouest	ouest	N;INDF;MASC;SG	
abilitatea	kyvyt	abilitate	kyky	N;DEF;FEM;SG	N;NOM;PL
abilitatea	kyvyn	abilitate	kyky	N;DEF;FEM;SG	N;GEN;SG
abilitatea	kyky	abilitate	kyky	N;DEF;FEM;SG	N;NOM;SG
abilitatea	valmiudet	abilitate	valmius	N;DEF;FEM;SG	N;NOM;PL
southern	etelä	southern	etelä	PROPN	N;NOM;SG
southern	etelän	southern	etelä	PROPN	N;GEN;SG
southern	eteläinen	southern	eteläinen	PROPN	ADJ;NOM;SG
cultivarea	viljely	cultivare	viljely	N;DEF;FEM;SG	N;NOM;SG
cultivarea	viljelyä	cultivare	viljely	N;DEF;FEM;SG	N;PRT;SG
cultivarea	viljelyyn	cultivare	viljely	N;DEF;FEM;SG	N;IN+ALL;SG
cultivarea	viljelyn	cultivare	viljely	N;DEF;FEM;SG	N;GEN;SG
demografice	väestö	demografic	väestö	ADJ;INDF;FEM;PL	N;NOM;SG
inlocui	korvataan	inlocui	korvata	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;PASS
inlocui	korvaa	inlocui	korva	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;FIN;ACT
botezat	kastettu	boteza	kastaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
botezat	kastettu	boteza	kastaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
teoriile	teorioita	teorie	teoria	N;DEF;FEM;PL	N;PRT;PL
living	elävä	living	elää	N;INDF;MASC;SG	ADJ;NOM;SG
living	elää	living	elää	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
living	elävät	living	elää	N;INDF;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
orientarea	suuntaus	orientare	suuntaus	N;DEF;FEM;SG	N;NOM;SG
orientarea	suunta	orientare	suunta	N;DEF;FEM;SG	N;NOM;SG
metz	metz	metz	metz	PROPN	PROPN;NOM;SG
stefano	stefano	stefano	stefano	PROPN	PROPN;NOM;SG
modificate	muunnettu	modificat	muuntaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
modificate	muutettu	modificat	muuttaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
modificate	muokattu	modificat	muokata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
remarcabila	huomattavaa	remarcabil	huomattava	ADJ;DEF;FEM;SG	ADJ;PRT;SG
remarcabila	merkittävä	remarcabil	merkittävä	ADJ;DEF;FEM;SG	ADJ;NOM;SG
remarcabila	merkittävää	remarcabil	merkittävä	ADJ;DEF;FEM;SG	ADJ;PRT;SG
remarcabila	huomattava	remarcabil	huomattava	ADJ;DEF;FEM;SG	ADJ;NOM;SG
remarcabila	huomattavaa	remarcabil	huomattava	ADJ;DEF;FEM;SG	ADJ;PRT;SG
remarcabila	merkittävä	remarcabil	merkittävä	ADJ;DEF;FEM;SG	ADJ;NOM;SG
remarcabila	merkittävää	remarcabil	merkittävä	ADJ;DEF;FEM;SG	ADJ;PRT;SG
remarcabila	huomattava	remarcabil	huomattava	ADJ;DEF;FEM;SG	ADJ;NOM;SG
incetarea	lopettaminen	incetare	lopettaminen	N;DEF;FEM;SG	N;NOM;SG
incetarea	päättäminen	incetare	päättäminen	N;DEF;FEM;SG	N;NOM;SG
incetarea	irtisanominen	incetare	irtisanominen	N;DEF;FEM;SG	N;NOM;SG
vorbim	puhua	vorbi	puhua	V;IND;PL;1;PRS;FIN	V;SG;NFIN;ACT
vorbim	puhu	vorbi	puhua	V;IND;PL;1;PRS;FIN	V;IMP;SG;2;FIN;ACT
vorbim	puhetta	vorbi	puhe	V;IND;PL;1;PRS;FIN	N;PRT;SG
intarit	vahvistunut	intarit	vahvistua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
intarit	vahvistetut	intarit	vahvistaa	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
intarit	vahvistettu	intarit	vahvistaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
divizata	jaettuna	divizat	jakaa	ADJ;DEF;FEM;SG	V;FRML;SG;V.PTCP;PASS
divizata	jaettu	divizat	jakaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
princeton	princetonin	princeton	princeton	PROPN	ADJ;GEN;SG
presedintia	puheenjohtajuus	presedintie	puheen#johtajuus	N;DEF;FEM;SG	N;NOM;SG
presedintia	puheenjohtajana	presedintie	puheen#johtaja	N;DEF;FEM;SG	N;FRML;SG
presedintia	puheenjohtajuus	presedintie	puheen#johtajuus	N;DEF;FEM;SG	N;NOM;SG
navigatie	navigointi	navigatie	navigointi	N;INDF;FEM;SG	N;NOM;SG
navigatie	navigointi	navigatie	navigointi	N;INDF;FEM;SG	N;NOM;SG
navigatie	purjehdus	navigatie	purjehdus	N;INDF;FEM;SG	N;NOM;SG
bratul	käsi	brat	käsi	N;DEF;MASC;SG	N;NOM;SG
bratul	käsivarsi	brat	käsi#varsi	N;DEF;MASC;SG	N;NOM;SG
bratul	käsivarren	brat	käsi#varsi	N;DEF;MASC;SG	N;GEN;SG
aurul	kultaa	aur	kulta	N;DEF;MASC;SG	N;PRT;SG
aurul	kulta	aur	kulta	N;DEF;MASC;SG	N;NOM;SG
aurul	kullan	aur	kulta	N;DEF;MASC;SG	N;GEN;SG
litera	kirjain	literă	kirjain	N;DEF;FEM;SG	N;NOM;SG
litera	kirje	literă	kirje	N;DEF;FEM;SG	N;NOM;SG
litera	kirjeen	literă	kirje	N;DEF;FEM;SG	N;GEN;SG
litera	kirjeellä	literă	kirje	N;DEF;FEM;SG	N;AT+ESS
;SG
participant	osallistujat	participant	osallistuja	N;INDF;MASC;SG	N;NOM;PL
australiei	australiaan	australie	australi	PROPN;DEF;FEM;SG	N;IN+ALL;SG
australiei	australian	australie	australia	PROPN;DEF;FEM;SG	N;GEN;SG
australiei	australia	australie	australia	PROPN;DEF;FEM;SG	N;NOM;SG
joyce	joyce	joycă	joyce	PROPN	PROPN;NOM;SG
delle	delle	delle	delle	N;INDF;MASC;SG	
regiunilor	alueet	regiune	alue	N;DEF;FEM;PL	N;NOM;PL
acceptate	hyväksytty	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
acceptate	hyväksyttiin	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;IND;PST;FIN;PASS
acceptate	hyväksytyt	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
acceptate	hyväksytään	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;IND;PRS;FIN;PASS
genetica	geneettistä	genetică	geneettinen	N;DEF;FEM;SG	ADJ;PRT;SG
genetica	geneettinen	genetică	geneettinen	N;DEF;FEM;SG	ADJ;NOM;SG
genetica	genetiikan	genetică	genetiikka	N;DEF;FEM;SG	N;GEN;SG
genetica	genetiikan	genetică	genetiikka	N;DEF;FEM;SG	N;GEN;SG
nopti	yöt	nopt	yö		N;NOM;PL
nopti	öitä	nopt	yö		N;PRT;PL
nopti	yöt	nopt	yö		N;NOM;PL
nopti	öitä	nopt	yö		N;PRT;PL
amiralul	amiraali	amiral	amiraali	N;DEF;MASC;SG	N;NOM;SG
konrad	konrad	konrad	konrad	PROPN	N;NOM;SG
increderea	luottamuksen	incredere	luottamus	N;DEF;FEM;SG	N;GEN;SG
increderea	luottamus	incredere	luottamus	N;DEF;FEM;SG	N;NOM;SG
increderea	luottamusta	incredere	luottamus	N;DEF;FEM;SG	N;PRT;SG
tiparite	painetut	tiparit	painaa	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
tiparite	painettu	tiparit	painaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
tommy	tommyn	tommy	tommy	PROPN	N;GEN;SG
tommy	tommy	tommy	tommy	PROPN	PROPN;NOM;SG
proiectata	suunniteltiin	proiectat	suunnitella	N;DEF;FEM;SG	V;IND;PST;FIN;PASS
proiectata	suunnitellut	proiectat	suunnitella	N;DEF;FEM;SG	V;NOM;PL;V.PTCP;PASS
proiectata	suunniteltu	proiectat	suunnitella	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
proiectata	ennustettu	proiectat	ennustaa	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
supraveghere	valvontaa	supraveghere	valvonta	N;INDF;FEM;SG	N;PRT;SG
supraveghere	valvonta	supraveghere	valvonta	N;INDF;FEM;SG	N;NOM;SG
supraveghere	tarkkailu	supraveghere	tarkkailu	N;INDF;FEM;SG	N;NOM;SG
supraveghere	valvonta	supraveghere	valvonta	N;INDF;FEM;SG	N;NOM;SG
popularitatea	suosittu	popularitate	suosittu	N;DEF;FEM;SG	ADJ;NOM;SG
popularitatea	suosiota	popularitate	suosio	N;DEF;FEM;SG	N;PRT;SG
popularitatea	suosio	popularitate	suosio	N;DEF;FEM;SG	N;NOM;SG
popularitatea	suosion	popularitate	suosio	N;DEF;FEM;SG	N;GEN;SG
decan	dean	decan	dea	N;INDF;MASC;SG	PROPN;NOM;SG
brest	brest	brest	brest	PROPN	PROPN;NOM;SG
surorile	sisarukset	soră	sisarus	N;DEF;FEM;PL	N;NOM;PL
surorile	siskot	soră	sisko	N;DEF;FEM;PL	N;NOM;PL
surorile	sisaret	soră	sisar	N;DEF;FEM;PL	N;NOM;PL
extindere	laajentuminen	extindere	laajentuminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentumisen	extindere	laajentuminen	N;INDF;FEM;SG	N;GEN;SG
extindere	laajeneminen	extindere	laajeneminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentuminen	extindere	laajentuminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentaminen	extindere	laajentaminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajeneminen	extindere	laajeneminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajennus	extindere	laajennus	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentaminen	extindere	laajentaminen	N;INDF;FEM;SG	N;NOM;SG
extindere	pidentäminen	extindere	pidentäminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajennus	extindere	laajennus	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentamisesta	extindere	laajentaminen	N;INDF;FEM;SG	N;IN+ABL;SG
dune	dyynit	dune	dyyni		N;NOM;PL
dune	dyyni	dune	dyyni		N;NOM;SG
doamne	jumala	domn	jumala		N;NOM;SG
indirect	välillinen	indirect	välillinen	ADV	ADJ;NOM;SG
indirect	välillistä	indirect	välillinen	ADV	ADJ;PRT;SG
indirect	epäsuora	indirect	epä#suora	ADV	ADJ;NOM;SG
pure	puhdasta	pur	puhdas		ADJ;PRT;SG
pure	puhtaana	pur	puhdas		ADJ;FRML;SG
pure	puhdas	pur	puhdas		ADJ;NOM;SG
pure	puhtaat	pur	puhdas		ADJ;NOM;PL
episoadele	jaksoista	episod	jakso	N;DEF;FEM;PL	N;IN+ABL;PL
episoadele	jaksot	episod	jakso	N;DEF;FEM;PL	N;NOM;PL
ellen	ellen	ellen	ellen	PROPN	N;NOM;SG
floare	kukkaa	floare	kukka	N;INDF;FEM;SG	N;PRT;SG
floare	kukka	floare	kukka	N;INDF;FEM;SG	N;NOM;SG
murala	seinämaalauksen	murală	seinä#maalaus	N;DEF;FEM;SG	N;GEN;SG
miezul	ytimen	miez	ydin	N;DEF;MASC;SG	N;GEN;SG
miezul	ytimessä	miez	ydin	N;DEF;MASC;SG	N;IN+ESS;SG
miezul	ydin	miez	ydin	N;DEF;MASC;SG	N;NOM;SG
concrete	konkreettinen	concret	konkreettinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
concrete	konkreettista	concret	konkreettinen	ADJ;INDF;FEM;PL	ADJ;PRT;SG
concrete	betonia	concret	betonia	ADJ;INDF;FEM;PL	N;PRT;SG
miros	haista	miros	haista	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
miros	haise	miros	haista	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
mortal	tappava	mortal	tappava	N;INDF;MASC;SG	ADJ;NOM;SG
mortal	kuolettava	mortal	kuolettava	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
mortal	tappavaa	mortal	tappava	N;INDF;MASC;SG	ADJ;PRT;SG
manuscrisul	käsikirjoitus	manuscris	käsi#kirjoitus	N;DEF;MASC;SG	N;NOM;SG
verificare	tarkastus	verificare	tarkastus	N;INDF;FEM;SG	N;NOM;SG
verificare	todentaminen	verificare	todentaminen	N;INDF;FEM;SG	N;NOM;SG
verificare	tarkista	verificare	tarkistaa	N;INDF;FEM;SG	V;IMP;SG;2;FIN;ACT
verificare	tarkistaa	verificare	tarkistaa	N;INDF;FEM;SG	V;IND;SG;FIN;ACT
verificare	tarkistus	verificare	tarkistus	N;INDF;FEM;SG	N;NOM;SG
verificare	tarkistetaan	verificare	tarkistaa	N;INDF;FEM;SG	V;IND;PRS;FIN;PASS
verificare	check	verificare	check	N;INDF;FEM;SG	N;NOM;SG
dresda	dresden	dresda	dresde	PROPN	
car	vaunut	car	vaunu		N;NOM;PL
mobilier	huonekalut	mobilier	huone#kalu	N;INDF;MASC;SG	N;NOM;PL
mobilier	huonekaluja	mobilier	huone#kalu	N;INDF;MASC;SG	N;PRT;PL
mobilier	kalusteet	mobilier	kaluste	N;INDF;MASC;SG	N;NOM;PL
emisfera	pallonpuoliskolla	emisfera	pallon#puolisko	N;DEF;FEM;SG	N;AT+ESS
;SG
rai	taivaaseen	rai	taivas		N;IN+ALL;SG
rai	taivas	rai	taivas		N;NOM;SG
rai	taivaan	rai	taivas		N;GEN;SG
rai	rai	rai	rai		N;NOM;SG
teritorial	alueellisen	teritorial	alueellinen	ADV	ADJ;GEN;SG
teritorial	alueellinen	teritorial	alueellinen	ADV	ADJ;NOM;SG
teritorial	alueelliset	teritorial	alueellinen	ADV	ADJ;NOM;PL
factorii	kertoimet	factor	kertoa	N;DEF;MASC;PL	N;NOM;PL
factorii	tekijät	factor	tekijä	N;DEF;MASC;PL	N;NOM;PL
factorii	tekijöitä	factor	tekijä	N;DEF;MASC;PL	N;PRT;PL
bucata	pala	bucată	pala	N;DEF;FEM;SG	N;NOM;SG
bucata	pala	bucată	pala	N;DEF;FEM;SG	N;NOM;SG
ferrari	ferrari	ferrare	ferrari	N;INDF;MASC;PL	PROPN;NOM;SG
suplimentar	lisä	suplimentar	lisä	ADJ;INDF;MASC;SG	N;NOM;SG
suplimentar	ylimääräiset	suplimentar	yli#määräinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
suplimentar	extra	suplimentar	extra	ADJ;INDF;MASC;SG	N;NOM;SG
suplimentar	lisä	suplimentar	lisä	ADJ;INDF;MASC;SG	N;NOM;SG
brooklyn	brooklyniin	brooklyn	brooklyn	PROPN	N;IN+ALL;SG
brooklyn	brooklyn	brooklyn	brookly	PROPN	N;NOM;SG
brooklyn	brooklynin	brooklyn	brooklynin	PROPN	N;GEN;SG
oase	bones	os	bones	N;INDF;FEM;PL	N;NOM;SG
oase	luun	os	luu	N;INDF;FEM;PL	N;GEN;SG
oase	luusto	os	luusto	N;INDF;FEM;PL	N;NOM;SG
oase	luu	os	luu	N;INDF;FEM;PL	N;NOM;SG
oak	oak	oak	olla	N;INDF;MASC;SG	PROPN;NOM;SG
textile	tekstiili	textile	tekstiili	N;INDF;FEM;PL	N;NOM;SG
textile	tekstiili	textile	tekstiili	N;INDF;FEM;PL	N;NOM;SG
profesorii	opettajat	profesor	opettaja	N;DEF;MASC;PL	N;NOM;PL
profesorii	opettajille	profesor	opettaja	N;DEF;MASC;PL	N;AT+ALL;PL
profesorii	opettajia	profesor	opettaja	N;DEF;MASC;PL	N;PRT;PL
coordonarea	yhteensovittaminen	coordonare	yhteen#sovittaminen	N;DEF;FEM;SG	N;NOM;SG
coordonarea	koordinaatiota	coordonare	koordinaatio	N;DEF;FEM;SG	N;PRT;SG
coordonarea	koordinointi	coordonare	koordinointi	N;DEF;FEM;SG	N;NOM;SG
craig	craig	craig	craig	PROPN	PROPN;NOM;SG
craig	craigin	craig	craig	PROPN	N;GEN;SG
palace	palace	palac	palace	N;INDF;MASC;SG	
christine	christine	christine	christine	N;INDF;FEM;SG	N;NOM;SG
christine	christinen	christine	christinen	N;INDF;FEM;SG	ADJ;NOM;SG
flancul	sivusta	flanc	sivusta	N;DEF;MASC;SG	N;IN+ABL;SG
rain	sateen	rain	sade		N;GEN;SG
rain	sataa	rain	sataa		N;PRT;SG
rain	sade	rain	sade		N;NOM;SG
rain	rain	rain	rain		
rain	sadetta	rain	sade		N;PRT;SG
depozit	tallettaa	depozit	tallettaa	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
vegas	vegas	vegas	vegas	N;INDF;MASC;SG	
semnificatie	merkitys	semnificatie	merkitys	N;INDF;FEM;SG	N;NOM;SG
semnificatie	tarkoittaen	semnificatie	tarkoittaa	N;INDF;FEM;SG	V;INS;SG;NFIN;ACT
semnificatie	merkitys	semnificatie	merkitys	N;INDF;FEM;SG	N;NOM;SG
semnificatie	merkityksen	semnificatie	merkitys	N;INDF;FEM;SG	N;GEN;SG
semnificatie	merkitystä	semnificatie	merkitys	N;INDF;FEM;SG	N;PRT;SG
semnificatie	merkitys	semnificatie	merkitys	N;INDF;FEM;SG	N;NOM;SG
semnificatie	merkityksen	semnificatie	merkitys	N;INDF;FEM;SG	N;GEN;SG
semnificatie	merkitystä	semnificatie	merkitys	N;INDF;FEM;SG	N;PRT;SG
oficiul	toimipaikka	oficiu	toimi#paikka	N;DEF;MASC;SG	N;NOM;SG
oficiul	toimisto	oficiu	toimisto	N;DEF;MASC;SG	N;NOM;SG
