din	from	din	from	ADP;ACC	N
medicale	medicina	medical	medicina	ADJ;INDF;FEM;PL	N;FEM;SG
medicale	médico	medical	médico	ADJ;INDF;FEM;PL	N;MASC;SG
inițială	iniciales	inițial	inicial	ADJ;INDF;FEM;SG	ADJ;PL
principiul	principios	principiu	principio	N;DEF;MASC;SG	N;MASC;PL
cantacuzino	cantacuzino	cantacuzino	cantacuzino	PROPN	N;MASC;SG
alexandra	alexandra	alexandra	alexandra	PROPN	N;FEM;SG
alexandra	alejandra	alexandra	alejandra	PROPN	N;FEM;SG
traduceri	traducción	traducere	traducción	N;INDF;FEM;PL	N;FEM;SG
petrescu	petrescu	petrescu	petrescu	PROPN	
frumoase	hermoso	frumos	hermoso	ADJ;INDF;FEM;PL	ADJ;MASC;SG
frumoase	guapa	frumos	guapo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
frumoase	hermosa	frumos	hermoso	ADJ;INDF;FEM;PL	ADJ;FEM;SG
bernard	bernard	bernard	bernard	PROPN	PROPN
bernard	bernardo	bernard	bernardo	PROPN	N;MASC;SG
loir	loir	loir	loir		N;SG
andré	andre	andré	andre	PROPN	PROPN
andré	andré	andré	andré	PROPN	PROPN
andré	andré	andré	andré	PROPN	PROPN
decide	decida	decide	decidir	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
decide	decidan	decide	decidir	V;IND;SG;3;PRS;FIN	V;IMP;PL;3;FIN
decide	deciden	decide	decidir	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
ofițeri	oficiales	ofițer	oficial	N;INDF;MASC;PL	ADJ;PL
solar	solares	solar	solar	N;INDF;MASC;SG	N;MASC;PL
candidat	candidatos	candidat	candidato	N;INDF;MASC;SG	N;MASC;PL
corespondent	corresponsal	corespondent	corresponsal	ADJ;INDF;MASC;SG	N;SG
corespondent	corresponsales	corespondent	corresponsal	ADJ;INDF;MASC;SG	N;PL
federal	federales	federal	federal	ADJ;INDF;MASC;SG	ADJ;PL
constantinescu	constantinescu	constantinescu	constantinescu	PROPN	N;MASC;PL
curte	juzgado	curte	juzgado	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
curte	tribunales	curte	tribunal	N;INDF;FEM;SG	N;MASC;PL
curte	corte	curte	corte	N;INDF;FEM;SG	
remix	remix	remix	remix		N
potențial	potenciales	potențial	potencial	N;INDF;MASC;SG	ADJ;PL
potențial	potencialmente	potențial	potencialmente	N;INDF;MASC;SG	ADV
ștergerea	borrando	ștergere	borrar	N;DEF;FEM;SG	V;V.MSDR
ștergerea	eliminando	ștergere	eliminar	N;DEF;FEM;SG	V;V.MSDR
ștergerea	borrando	ștergere	borrar	N;DEF;FEM;SG	V;V.MSDR
poziții	puestos	poziție	puesto	N;INDF;FEM;PL	ADJ;MASC;PL;V.PTCP
tradițional	tradicionales	tradițional	tradicional	ADV	ADJ;PL
tradițional	tradicional	tradițional	tradicional	ADV	ADJ;SG
like	gustar	like	gustar		V;NFIN
like	like	like	like		N
like	como	like	como		CONJ
steve	steve	stev	steve	PROPN	PROPN
acid	ácidos	acid	ácido	N;INDF;MASC;SG	N;MASC;PL
automat	automática	automat	automático	ADV	ADJ;FEM;SG
automat	automático	automat	automático	ADV	ADJ;MASC;SG
automat	automatica	automat	automatico	ADV	N;FEM;SG
bogat	ricas	bogat	rico	ADJ;INDF;MASC;SG	ADJ;FEM;PL
bogat	rich	bogat	rich	ADJ;INDF;MASC;SG	PROPN
bogat	ricos	bogat	rico	ADJ;INDF;MASC;SG	N;MASC;PL
atras	atrajo	atrage	atraer	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
atras	atraídos	atrage	atraer	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
luate	tomado	luat	tomado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
luate	tomada	luat	tomado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
dorește	deseos	dori	deseo	V;IND;SG;3;PRS;FIN	N;MASC;PL
cetate	fortaleza	cetate	fortaleza		N;FEM;SG
cetate	ciudadela	cetate	ciudadela		N;FEM;SG
bill	bill	bill	bill	PROPN	PROPN
bill	factura	bill	factura	PROPN	N;FEM;SG
procesului	procesos	proces	proceso	N;DEF;MASC;SG	N;MASC;PL
procesului	procesar	proces	procesar	N;DEF;MASC;SG	V;NFIN
înțelege	entienda	înțelege	entender	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
înțelege	comprenda	înțelege	comprender	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
asociat	associated	asociat	associated	ADJ;INDF;MASC;SG	N
asociat	asociar	asociat	asociar	ADJ;INDF;MASC;SG	V;NFIN
lanka	lanka	lankă	lanka	PROPN	N;FEM;SG
obținute	obtenida	obține	obtenido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
obținute	obtenido	obține	obtenido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
obținerea	recibiendo	obținere	recibir	N;DEF;FEM;SG	V;V.MSDR
obținerea	consiguiendo	obținere	conseguir	N;DEF;FEM;SG	V;V.MSDR
obținerea	obteniendo	obținere	obtener	N;DEF;FEM;SG	V;V.MSDR
obținerea	obteniendo	obținere	obtener	N;DEF;FEM;SG	V;V.MSDR
descoperite	descubierto	descoperi	descubrir	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
descoperite	descubierta	descoperi	descubrir	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
descoperite	descubrió	descoperi	descubrir	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
hugo	hugo	hugo	hugo	PROPN	N;MASC;SG
ajută	ayuda	ajuta	ayuda	V;IND;SG;3;PST;FIN	N;FEM;SG
samuel	samuel	samuel	samuel	PROPN	PROPN
firma	firme	firmă	firmar	N;DEF;FEM;SG	V;SBJV;SG;3;PRS;FIN
firma	firmes	firmă	firme	N;DEF;FEM;SG	ADJ;PL
denis	dionisio	denide	dionisio	PROPN	N;MASC;SG
denis	denis	denide	denis	PROPN	PROPN
domnia	reinar	domnie	reinar	N;DEF;FEM;SG	V;NFIN
domnia	reinado	domnie	reinado	N;DEF;FEM;SG	ADJ;MASC;SG;V.PTCP
home	hogar	homă	hogar		N;MASC;SG
home	casa	homă	casa		N;FEM;SG
home	inicio	homă	inicio		N;MASC;SG
claude	claudia	claudă	claudia	PROPN	N;FEM;SG
claude	claude	claudă	claude	PROPN	PROPN
claude	claudio	claudă	claudio	PROPN	PROPN
campanie	campañas	campanie	campaña	N;INDF;FEM;SG	N;FEM;PL
pacific	pacífico	pacific	pacífico	N;INDF;MASC;SG	ADJ;MASC;SG
greșit	equivocados	greși	equivocado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
greșit	mal	greși	mal	ADJ;INDF;MASC;SG	ADV
ferate	ferrocarril	ferată	ferrocarril	N;INDF;FEM;PL	N;MASC;SG
street	calles	street	calle	N;INDF;MASC;SG	N;FEM;PL
hautes	hautes	hautes	haute	PROPN	N;FEM
armenia	armenia	armenia	armenia	PROPN	ADJ;FEM;SG
definitiv	definitiva	definitiv	definitivo	ADV	ADJ;FEM;SG
definitiv	definitivas	definitiv	definitivo	ADV	ADJ;FEM;PL
definitiv	definitivos	definitiv	definitivo	ADV	ADJ;MASC;PL
definitiv	definitivo	definitiv	definitivo	ADV	ADJ;MASC;SG
taylor	taylor	tay	taylor	PROPN	N;SG
fire	hilados	fire	hilado	N;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
fire	hilado	fire	hilado	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
fire	alambres	fire	alambre	N;INDF;FEM;SG	N;MASC;PL
fire	cables	fire	cable	N;INDF;FEM;SG	N;MASC;PL
fire	hilos	fire	hilo	N;INDF;FEM;SG	N;MASC;PL
fire	hebras	fire	hebra	N;INDF;FEM;SG	N;FEM;PL
situate	situada	situa	situado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
situate	situado	situa	situado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
virgil	virgilio	virgil	virgilio	PROPN	N;MASC;SG
jud	jud	jud	jud	N;INDF;MASC;SG	PROPN
mers	andar	mers	andar	N;INDF;MASC;SG	V;NFIN
așezat	sentados	așeza	sentado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
plin	lleno	plin	lleno	ADV	ADJ;MASC;SG
plin	full	plin	full	ADV	INTJ
plin	llena	plin	lleno	ADV	ADJ;FEM;SG
plin	plena	plin	pleno	ADV	ADJ;FEM;SG
plin	completo	plin	completo	ADV	ADJ;MASC;SG
raportul	reportar	raport	reportar	N;DEF;MASC;SG	V;NFIN
raportul	denunciar	raport	denunciar	N;DEF;MASC;SG	V;NFIN
land	terrenos	land	terreno	N;INDF;MASC;SG	N;MASC;PL
land	tierras	land	tierra	N;INDF;MASC;SG	N;FEM;PL
directă	directamente	direct	directamente	ADJ;INDF;FEM;SG	ADV
directă	direct	direct	directo	ADJ;INDF;FEM;SG	N
directă	directos	direct	directo	ADJ;INDF;FEM;SG	ADJ;MASC;PL
directă	directas	direct	directo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
cornel	cornel	cornel	cornel	PROPN	N;MASC;SG
den	den	den	dar		V;IMP;PL;3;FIN
servit	servidos	servi	servido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
servit	sirvió	servi	servir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
front	frontal	front	frontal	N;INDF;MASC;SG	ADJ;SG
cher	cher	cher	cher	PROPN	N;FEM;SG
aeroportul	aeropuertos	aeroport	aeropuerto	N;DEF;MASC;SG	N;MASC;PL
menționează	menciones	menționa	mención	V;IND;3;PRS;FIN	N;FEM;PL
sebastian	sebastian	sebastian	sebastiar	N;INDF;MASC;SG	PROPN
sebastian	sebastián	sebastian	sebastián	N;INDF;MASC;SG	PROPN
costa	costa	costa	costa	V;IND;SG;3;IPFV;FIN	N;FEM;SG
louise	luisa	loui	luisa	V;IND;SG;3;PST+PRF;FIN	N;FEM;SG
louise	louise	loui	louisar	V;IND;SG;3;PST+PRF;FIN	N;FEM;SG
spencer	spencer	spencer	spencer	PROPN	PROPN
franco	franco	franco	franco	PROPN	
europe	europa	europă	europa		N;FEM;SG
localizarea	localizar	localizare	localizar	N;DEF;FEM;SG	V;NFIN
slovacia	eslovaca	slovacie	eslovaco	PROPN	ADJ;FEM;SG
slovacia	eslovaco	slovacie	eslovaco	PROPN	N;MASC;SG
slovacia	eslovaquia	slovacie	eslovaquia	PROPN	N;FEM;SG
continua	continúe	continua	continuar	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;PRS;FIN
continua	continúa	continua	continuar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
sankt	sankt	sankt	sankt	PROPN	N;MASC;SG
determină	determina	determina	determinar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
determină	determina	determina	determinar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
determină	determine	determina	determinar	V;IND;SG;3;PST;FIN	V;IMP;SG;3;FIN
înmormântat	enterrados	înmormânta	enterrar	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
implică	involucra	implica	involucra	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
implică	involucran	implica	involucrar	V;IND;SG;3;PST;FIN	V;IND;PL;3;PRS;FIN
implică	implica	implica	implicar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
implică	insinúa	implica	insinuo	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
implică	involucra	implica	involucra	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
implică	implica	implica	implicar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
open	abrir	open	abrir	N;INDF;MASC;SG	V;NFIN
open	abre	open	abrir	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
open	abierta	open	abierto	N;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
open	abra	open	abrir	N;INDF;MASC;SG	V;IMP;SG;3;FIN
open	abierto	open	abierto	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
fond	fondos	fond	fondo	N;INDF;MASC;SG	N;MASC;PL
calvados	calvados	calvados	calvado	N;INDF;FEM;SG	N;MASC;PL
deschide	abierta	deschide	abierto	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG;V.PTCP
deschide	abra	deschide	abrir	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
deschide	abierto	deschide	abierto	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG;V.PTCP
savoia	saboya	savoie	saber	PROPN	N;FEM;SG
savoia	savoy	savoie	savoy	PROPN	N;MASC;SG
old	viejo	old	viejo	N;INDF;MASC;SG	ADJ;MASC;SG
old	antiguo	old	antiguo	N;INDF;MASC;SG	ADJ;MASC;SG
old	viejos	old	viejo	N;INDF;MASC;SG	ADJ;MASC;PL
old	antigua	old	antiguo	N;INDF;MASC;SG	ADJ;FEM;SG
old	vieja	old	viejo	N;INDF;MASC;SG	ADJ;FEM;SG
slab	flaca	slab	flaca	ADV	N;FEM;SG
slab	flaco	slab	flaco	ADV	ADJ;MASC;SG
slab	débiles	slab	débil	ADV	ADJ;PL
slab	débil	slab	débil	ADV	ADJ;SG
antice	antiguo	antic	antiguo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
antice	antigua	antic	antiguo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
mașină	coches	mașină	coche	N;INDF;FEM;SG	N;MASC;PL
originar	originarias	originar	originario	ADJ;INDF;MASC;SG	ADJ;FEM;PL
originar	originarios	originar	originario	ADJ;INDF;MASC;SG	N;MASC;PL
primă	premium	prim	premium	NUM;INDF;FEM;SG	N;SG
primă	prima	prim	prima	NUM;INDF;FEM;SG	N;FEM;SG
diferit	distintos	diferit	distinto	ADJ;INDF;MASC;SG	PRO;MASC;PL
diferit	diferentes	diferit	diferente	ADJ;INDF;MASC;SG	ADJ;PL
rezervă	sobra	rezerva	sobrar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
rezervă	repuesto	rezerva	reponer	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;V.PTCP
rezervă	refuerzos	rezerva	refuerzo	V;IND;SG;3;PST;FIN	N;MASC;PL
rezervă	respaldo	rezerva	respaldo	V;IND;SG;3;PST;FIN	N;MASC;SG
rezervă	reserva	rezerva	reserva	V;IND;SG;3;PST;FIN	N;FEM;SG
rezervă	reserve	rezerva	reserve	V;IND;SG;3;PST;FIN	V;SBJV;SG;3;PRS;FIN
interesul	intereses	interes	interés	N;DEF;MASC;SG	N;MASC;PL
utilizată	utilizados	utiliza	utilizado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
utilizată	usados	utiliza	usado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
utilizează	uso	utiliza	uso	V;IND;3;PRS;FIN	N;MASC;SG
utilizează	utilización	utiliza	utilización	V;IND;3;PRS;FIN	N;FEM;SG
ahmad	ahmad	ahmad	ahmad	PROPN	N;MASC;SG
doctorat	doctorado	doctorat	doctorado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
doctorat	doctorado	doctorat	doctorado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
doctorat	doctorados	doctorat	doctorado	N;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
calcul	cálculos	calcul	cálculo	N;INDF;MASC;SG	N;MASC;PL
acoperit	cubiertas	acoperi	cubierto	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
acoperit	cubrió	acoperi	cubrir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
acoperit	cubiertos	acoperi	cubierto	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
macedonia	macedonio	macedonie	macedonio	PROPN	N;MASC;SG
macedonia	macedonia	macedonie	macedonio	PROPN	ADJ;FEM;SG
vrut	buscado	vrea	buscado	V;MASC;SG;V.PTCP	ADJ;MASC;SG;V.PTCP
vrut	buscados	vrea	buscado	V;MASC;SG;V.PTCP	ADJ;MASC;PL;V.PTCP
reală	reales	real	real	ADJ;INDF;FEM;SG	ADJ;PL
albe	blanca	alb	blanco	ADJ;INDF;FEM;PL	ADJ;FEM;SG
albe	white	alb	white	ADJ;INDF;FEM;PL	N
albe	blancos	alb	blanco	ADJ;INDF;FEM;PL	N;MASC;PL
albe	blanco	alb	blanco	ADJ;INDF;FEM;PL	ADJ;MASC;SG
kobayashi	kobayashi	kobayashi	kobayashi	PROPN	PROPN
japoneze	japonesa	japona	japonés	ADJ;INDF;FEM;PL	ADJ;FEM;SG
japoneze	japonés	japona	japonés	ADJ;INDF;FEM;PL	N;MASC;SG
japoneze	japoneses	japona	japonés	ADJ;INDF;FEM;PL	N;MASC;PL
predat	enseñaba	preda	enseñar	ADJ;INDF;MASC;SG	V;IND;SG;3;IPFV;FIN
predat	enseñó	preda	enseñar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
predat	rindió	preda	rendir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
secol	century	secol	century	N;INDF;MASC;SG	PROPN
vale	vale	vale	valer	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
presiunea	presiones	presiune	presión	N;DEF;FEM;SG	N;FEM;PL
accident	accidentes	accident	accidente	N;INDF;MASC;SG	N;MASC;PL
învățat	enseñaba	învăța	enseñar	ADJ;INDF;MASC;SG	V;IND;SG;3;IPFV;FIN
învățat	enseñó	învăța	enseñar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
învățat	aprendí	învăța	aprender	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
învățat	aprendió	învăța	aprender	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
invitat	invita	invita	invitar	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
invitat	invitados	invita	invitado	ADJ;INDF;MASC;SG	N;MASC;PL
invitat	invitados	invita	invitado	ADJ;INDF;MASC;SG	N;MASC;PL
invitat	huésped	invita	huésped	ADJ;INDF;MASC;SG	N;MASC;SG
poliție	policías	poliție	policía	N;INDF;FEM;SG	N;PL
colaborat	colaboraron	colabora	colaborar	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
colaborat	colaboró	colabora	colaborar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
datând	citas	data	cita	V;V.MSDR	N;FEM;PL
iorga	iorga	iorgă	iorga	PROPN	
private	privado	privat	privado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
private	privada	privat	privado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
exil	exiliado	exil	exiliado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
profesională	profesionalidad	profesional	profesionalidad	ADJ;INDF;FEM;SG	N;FEM;SG
profesională	profesionales	profesional	profesional	ADJ;INDF;FEM;SG	N;PL
fips	fips	fips	fip	ADJ;INDF;MASC;SG	N
creează	crea	crea	creer	V;IND;3;PRS;FIN	V;SBJV;SG;3;FIN
lasă	dejemos	lăsa	dejar	V;IND;3;PRS;FIN	V;IMP;PL;1;FIN
lasă	let	lăsa	let	V;IND;3;PRS;FIN	
contemporană	contemporáneas	contemporan	contemporáneo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
contemporană	contemporáneos	contemporan	contemporáneo	ADJ;INDF;FEM;SG	N;MASC;PL
scrierea	escribiendo	scriere	escribir	N;DEF;FEM;SG	V;V.MSDR
scrierea	escribir	scriere	escribir	N;DEF;FEM;SG	V;NFIN
corneliu	corneliu	corneliu	corneliu	PROPN	
vizitat	visitadas	vizita	visitado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
vizitat	visitados	vizita	visitado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
vizitat	visitó	vizita	visitar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
linecolor	linecolor	linecolor	linecolor	N;INDF;MASC;SG	PROPN
etnie	étnico	etnie	étnico	N;INDF;FEM;SG	ADJ;MASC;SG
etnie	etnias	etnie	etnia	N;INDF;FEM;SG	N;FEM;PL
etnie	étnica	etnie	étnico	N;INDF;FEM;SG	ADJ;FEM;SG
emis	emitidos	emite	emitido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
andrew	andres	andrew	andres	PROPN	PROPN
andrew	andrew	andrew	andrew	PROPN	PROPN
andrew	andrés	andrew	andrés	PROPN	PROPN
căi	sendas	cale	sendos	N;INDF;FEM;PL	PRO;FEM;PL
cfr	cfr	cfr	cfr	PROPN	
brătianu	brătianu	brătianu	brătianu	PROPN	
medii	promedio	medie	promedio	N;INDF;FEM;PL	N;MASC;SG
medii	media	medie	media	N;INDF;FEM;PL	N;FEM;SG
medii	medianas	medie	mediano	N;INDF;FEM;PL	ADJ;FEM;PL
medii	medio	medie	medio	N;INDF;FEM;PL	NUM;MASC;SG
medii	mediano	medie	mediano	N;INDF;FEM;PL	ADJ;MASC;SG
medii	mediana	medie	mediano	N;INDF;FEM;PL	ADJ;FEM;SG
medii	médium	medie	médium	N;INDF;FEM;PL	N;MASC;SG
poloneze	polaca	polonez	polaco	ADJ;INDF;FEM;PL	ADJ;FEM;SG
poloneze	polonia	polonez	polonia	ADJ;INDF;FEM;PL	PROPN
poloneze	polacos	polonez	polaco	ADJ;INDF;FEM;PL	N;MASC;PL
poloneze	polaco	polonez	polaco	ADJ;INDF;FEM;PL	N;MASC;SG
grec	griega	grec	griego	N;INDF;MASC;SG	ADJ;FEM;SG
grec	griegos	grec	griego	N;INDF;MASC;SG	N;MASC;PL
congresul	congresos	congres	congreso	N;DEF;MASC;SG	N;MASC;PL
actul	act	act	act	N;DEF;MASC;SG	PROPN
câștigă	gane	câștiga	ganar	V;IND;SG;3;PST;FIN	V;IMP;SG;3;FIN
sonoră	audible	sonor	audible	N;INDF;FEM;SG	ADJ;SG
vreau	quieres	vrea	querer	V;IND;SG;1;PRS;FIN	V;IND;SG;2;PRS;FIN
vreau	want	vrea	want	V;IND;SG;1;PRS;FIN	N
vreau	quieren	vrea	querer	V;IND;SG;1;PRS;FIN	V;IND;PL;3;PRS;FIN
aliate	aliado	alia	aliado	N;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
aliate	aliadas	alia	aliado	N;INDF;FEM;PL	ADJ;FEM;PL;V.PTCP
aliate	aliada	alia	aliado	N;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
gaze	gasolina	gaz	gasolina	N;INDF;FEM;PL	N;FEM;SG
gaze	gas	gaz	gas	N;INDF;FEM;PL	N;MASC;SG
dinu	dinu	dinu	dinu	PROPN	
sherlock	sherlock	sherlock	sherlock	PROPN	N;MASC;SG
var	var	var	var		N
var	lima	var	lima		N;FEM;SG
var	cal	var	cal		N;FEM;SG
arabe	arab	arab	arab	ADJ;INDF;FEM;PL	N
arabe	arabe	arab	arabar	ADJ;INDF;FEM;PL	N;SG
arabe	árabe	arab	árabe	ADJ;INDF;FEM;PL	N;SG
arabe	árabes	arab	árabe	ADJ;INDF;FEM;PL	N;PL
iugoslavia	yugoslavia	iugoslavie	yugoslavia	PROPN	N;FEM;SG
min	minutos	min	minuto		N;MASC;PL
min	minuto	min	minuto		N;MASC;SG
comandă	ordenar	comandă	ordenar	N;INDF;FEM;SG	V;NFIN
comandă	pedido	comandă	pedido	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
comandă	pedidos	comandă	pedido	N;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
golful	bay	golf	bay	N;DEF;MASC;SG	PROPN
johnson	johnson	johnson	johnson	PROPN	N;MASC;SG
zeci	rte	zece	rte	NUM;INDF;FEM;PL	N;MASC;SG
zeci	decenas	zece	decena	NUM;INDF;FEM;PL	N;FEM;PL
zeci	docenas	zece	docena	NUM;INDF;FEM;PL	N;FEM;PL
zeci	decenas	zece	decena	NUM;INDF;FEM;PL	N;FEM;PL
toscana	toscana	toscană	toscano	PROPN	N;FEM;SG
project	proyectar	project	proyectar	N;INDF;MASC;SG	V;NFIN
unic	únicos	unic	único	ADJ;INDF;MASC;SG	ADJ;MASC;PL
unic	unica	unic	unico	ADJ;INDF;MASC;SG	N;FEM;SG
unic	únicas	unic	único	ADJ;INDF;MASC;SG	ADJ;FEM;PL
british	británicos	british	británico	N;INDF;MASC;SG	N;MASC;PL
british	británica	british	británico	N;INDF;MASC;SG	ADJ;FEM;SG
lectură	leyendo	lectură	leer	N;INDF;FEM;SG	V;V.MSDR
lectură	leer	lectură	leer	N;INDF;FEM;SG	V;NFIN
lectură	lecturas	lectură	lectura	N;INDF;FEM;SG	N;FEM;PL
maior	comandante	maior	comandante	PROPN	N;SG
maior	major	maior	major	PROPN	N
maior	mayor	maior	mayor	PROPN	ADJ;SG
decorat	decorados	decorat	decorado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
separate	separado	separat	separar	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
separate	separada	separat	separado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
separate	separada	separat	separado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
separate	separado	separat	separar	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
separate	separar	separat	separar	ADJ;INDF;FEM;PL	V;NFIN
felix	felix	felix	felix	PROPN	PROPN
felix	félix	felix	félix	PROPN	PROPN
carmen	carmen	carmen	carmen	PROPN	N;MASC;SG
distanța	distancias	distanță	distancia	N;DEF;FEM;SG	N;FEM;PL
alan	alan	alan	alan	PROPN	PROPN
manual	manuales	manual	manual	N;INDF;MASC;SG	N;MASC;PL
manual	manual	manual	manual	N;INDF;MASC;SG	ADJ;SG
semnificativ	significativo	semnificativ	significativo	ADV	ADJ;MASC;SG
semnificativ	significativa	semnificativ	significativo	ADV	ADJ;FEM;SG
semnificativ	significativos	semnificativ	significativo	ADV	ADJ;MASC;PL
semnificativ	significativas	semnificativ	significativo	ADV	ADJ;FEM;PL
semnificativ	significativo	semnificativ	significativo	ADV	ADJ;MASC;SG
semnificativ	significativa	semnificativ	significativo	ADV	ADJ;FEM;SG
semnificativ	significante	semnificativ	significante	ADV	ADJ;SG
clasice	clásicos	clasic	clásico	ADJ;INDF;FEM;PL	N;MASC;PL
maestru	amo	maestru	amar	N;INDF;MASC;SG	V;IND;SG;1;PRS;FIN
mac	mac	mac	mac		N;MASC
hectare	hectáreas	hectare	hectárea	N;INDF;FEM;SG	N;FEM;PL
hectare	hectáreas	hectare	hectárea	N;INDF;FEM;SG	N;FEM;PL
hectare	acres	hectare	acre	N;INDF;FEM;SG	N;MASC;PL
conrad	conrad	conrad	conrad	PROPN	PROPN
conrad	conrado	conrad	conrado	PROPN	N;MASC;SG
proprietate	propiedades	proprietate	propiedad	N;INDF;FEM;SG	N;FEM;PL
mecklenburg	mecklemburgo	mecklenburg	mecklemburgo	PROPN	N;MASC;SG
sam	sam	sam	sam		PROPN
free	libres	free	libre		ADJ;PL
free	free	free	freer		N
free	libre	free	libre		ADJ;SG
free	gratuito	free	gratuito		ADJ;MASC;SG
sant	sant	sant	santo	V;IND;PL;3;PRS;FIN	PROPN
devin	devin	deveni	devin	V;IND;PL;3;PRS;FIN	PROPN
devin	convertirse	deveni	convertir	V;IND;PL;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
comparație	comparaciones	comparație	comparación	N;INDF;FEM;SG	N;FEM;PL
