til	für	til	für	ADV	ADP
skat	liebling	skat	liebling	N;INDF;MASC+FEM;SG	ADJ
skat	honig	skat	honig	N;INDF;MASC+FEM;SG	
skat	schatz	skat	schatz	N;INDF;MASC+FEM;SG	
skat	schätzchen	skat	schätzchen	N;INDF;MASC+FEM;SG	
skat	baby	skat	baby	N;INDF;MASC+FEM;SG	
skat	schatz	skat	schatz	N;INDF;MASC+FEM;SG	
skat	liebling	skat	liebling	N;INDF;MASC+FEM;SG	ADJ
skat	süße	skat	süß	N;INDF;MASC+FEM;SG	
skat	schatz	skat	schatz	N;INDF;MASC+FEM;SG	
skat	schätzchen	skat	schätzchen	N;INDF;MASC+FEM;SG	
skat	baby	skat	baby	N;INDF;MASC+FEM;SG	
skat	babe	skat	baben	N;INDF;MASC+FEM;SG	
kode	kodex	kode	kodex	N;INDF;MASC+FEM;SG	
kode	vorwahl	kode	vorwahl	N;INDF;MASC+FEM;SG	PROPN
kode	code	kode	code	N;INDF;MASC+FEM;SG	
kode	quelltext	kode	quelltext	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
australske	australier	australsk	australier	ADJ;PL	
australske	australischen	australsk	australisch	ADJ;PL	ADJ;NOM;MASC;SG
australske	australian	australsk	australian	ADJ;PL	PROPN;SG
stop	stopp	stop	stopp	N;INDF;NEUT;SG	
stop	stop	stop	stopen	N;INDF;NEUT;SG	PROPN
stop	anhalten	stop	anhalten	N;INDF;NEUT;SG	V;NFIN
stop	stoppen	stop	stoppen	N;INDF;NEUT;SG	V;NFIN
stop	aufhören	stop	aufhören	N;INDF;NEUT;SG	V;NFIN
blu	blu	blu	blu	N;INDF;MASC+FEM;SG	
pro	pro	pro	pro		ADP
instrumenter	instrumente	instrument	instrument	N;INDF;NEUT;PL	ADJ;PL
anerkendte	bestätigte	anerkende	bestätigen	V;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
anerkendte	anerkannte	anerkende	anerkannt	V;PL;PST;V.PTCP	ADJ;SG
belgiske	belgisches	belgisk	belgisch	ADJ;PL	ADJ;NOM;NEUT;SG
belgiske	belgier	belgisk	belgieren	ADJ;PL	
klima	klima	klima	klima	N;INDF;NEUT;SG	PROPN
klima	klimawandel	klima	klimawandel	N;INDF;NEUT;SG	
pludselig	plötzlich	pludselig	plötzlich	ADV	ADJ
pludselig	schlagartig	pludselig	schlagartig	ADV	ADJ
pludselig	plötzlich	pludselig	plötzlich	ADV	ADJ
pludselig	plötzlichen	pludselig	plötzlich	ADV	ADJ
pludselig	plötzlicher	pludselig	plötzlich	ADV	ADJ
pludselig	plötzliche	pludselig	plötzlich	ADV	ADJ;NOM;FEM;PL
php	php	php	php	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
sejren	siegen	sejr	siegen	N;DEF;MASC+FEM;SG	
advokat	rechtsanwalt	advokat	rechtsanwalt	N;INDF;MASC+FEM;SG	ADJ
advokat	staatsanwalt	advokat	staatsanwalt	N;INDF;MASC+FEM;SG	PROPN
advokat	anwältin	advokat	anwältin	N;INDF;MASC+FEM;SG	ADJ
advokat	rechtsanwalt	advokat	rechtsanwalt	N;INDF;MASC+FEM;SG	ADJ
advokat	juristen	advokat	juristen	N;INDF;MASC+FEM;SG	N;NOM;PL
advokat	anwältin	advokat	anwältin	N;INDF;MASC+FEM;SG	ADJ
institute	institute	institut	institut	N;INDF;MASC+FEM;SG	
institute	institut	institut	instituen	N;INDF;MASC+FEM;SG	ADJ
institute	hochschulinstitut	institut	hochschulinstitut	N;INDF;MASC+FEM;SG	ADJ
carsten	carsten	carsten	carsten	PROPN	PROPN;NOM;SG
mars	mars	mars	mars	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
rev	riffe	rive	riffen	V;IND;PST;FIN;ACT	
rev	rev	rive	rev	V;IND;PST;FIN;ACT	
rev	riff	rive	reifen	V;IND;PST;FIN;ACT	
rev	reef	rive	reef	V;IND;PST;FIN;ACT	PROPN;SG
baden	baden	bade	baden	N;DEF;MASC+FEM;SG	PROPN;NOM;SG
rummet	raum	rum	raum	N;DEF;NEUT;SG	ADV
rummet	weltall	rum	weltall	N;DEF;NEUT;SG	
rummet	weltraum	rum	weltraum	N;DEF;NEUT;SG	PROPN
rummet	platz	rum	platz	N;DEF;NEUT;SG	ADV
rummet	raumfahrt	rum	raumfahren	N;DEF;NEUT;SG	
rammer	rahmenprogramm	ramme	rahmenprogramm	V;IND;PRS;FIN;ACT	ADJ
rammer	rahmens	ramme	rahmens	V;IND;PRS;FIN;ACT	N;NOM;PL
rammer	framework	ramme	framework	V;IND;PRS;FIN;ACT	PROPN
rammer	hits	ramme	hits	V;IND;PRS;FIN;ACT	PROPN;NOM
rammer	aufrufe	ramme	aufrufen	V;IND;PRS;FIN;ACT	
rammer	treffer	ramme	treffer	V;IND;PRS;FIN;ACT	
rammer	zugriffe	ramme	zugreifen	V;IND;PRS;FIN;ACT	
juan	juan	juan	juan		PROPN;NOM;MASC;SG
free	frei	free	frei		ADJ
free	kostenlose	free	kostenlos		ADJ;NOM;FEM;PL
free	kostenlos	free	kostenlos		ADJ
free	free	free	free		PROPN
free	freien	free	frei		ADJ;NOM;PL
else	anderes	else	ander		ADJ;NOM;NEUT;SG
else	sonst	else	sonst		ADV
else	else	else	else		PROPN;NOM;SG
rang	dienstgrad	rang	dienstgrad	N;INDF;MASC+FEM;SG	ADJ
rang	rangfolge	rang	rangfolge	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
konflikt	konflikten	konflikt	konflikt	N;INDF;MASC+FEM;SG	V;NFIN
konflikt	auseinandersetzungen	konflikt	auseinandersetzen	N;INDF;MASC+FEM;SG	V;NFIN
konflikt	konflikt	konflikt	konflikt	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
konflikt	konflikte	konflikt	konflikt	N;INDF;MASC+FEM;SG	ADJ
konflikt	konflikten	konflikt	konflikt	N;INDF;MASC+FEM;SG	V;NFIN
konflikt	konflikte	konflikt	konflikt	N;INDF;MASC+FEM;SG	ADJ
konflikt	konflikt	konflikt	konflikt	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
fine	fine	fin	fein	ADJ;PL	
ansvarlig	verantwortliche	ansvarlig	verantwortlich	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
interesseret	interessiert	interessere	interessieren	V;INDF;SG;PST;V.PTCP	ADJ
interesseret	interessenten	interessere	interessent	V;INDF;SG;PST;V.PTCP	
interesseret	interessierten	interessere	interessiert	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
interesseret	interesse	interessere	interesse	V;INDF;SG;PST;V.PTCP	
sts	sts	sts	sts	N;INDF;MASC+FEM;SG	
dom	dom	dom	dom	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
forventes	erwartete	forvente	erwartet	V;IND;PRS;FIN;PASS	V;IND;SG;3;PST;FIN
forventes	voraussichtlich	forvente	voraussichtlich	V;IND;PRS;FIN;PASS	ADJ
forventes	erwarteten	forvente	erwarten	V;IND;PRS;FIN;PASS	V;IND;PL;3;PST;FIN
hvornår	wenn	hvornår	wenn	ADV	CONJ
sun	sonne	sun	sonnen		
sun	sun	sun	sun		PROPN;NOM;SG
julie	heiko	julie	heiko	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
julie	julie	julie	julie	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
julie	julia	julie	julia	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
julie	juliet	julie	juliet	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
hår	haar	hår	haar	N;INDF;NEUT;SG	
hår	haarfarbe	hår	haarfarbe	N;INDF;NEUT;SG	PROPN;NOM;SG
hår	haare	hår	haaren	N;INDF;NEUT;SG	
hår	frisur	hår	frisur	N;INDF;NEUT;SG	
krop	body	krop	body	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
krop	körper	krop	körp	N;INDF;MASC+FEM;SG	
krop	karosserie	krop	karosserie	N;INDF;MASC+FEM;SG	ADJ
krop	stelle	krop	stellen	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
østrigsk	österreichischen	østrigsk	österreichisch	ADJ;INDF;SG	ADJ;NOM;MASC;PL
melodi	melody	melodi	melody	N;INDF;MASC+FEM;SG	PROPN;SG
melodi	melodien	melodi	melodien	N;INDF;MASC+FEM;SG	
melodi	melodie	melodi	melodie	N;INDF;MASC+FEM;SG	
melodi	einschalten	melodi	einschalten	N;INDF;MASC+FEM;SG	V;NFIN
melodi	melodie	melodi	melodie	N;INDF;MASC+FEM;SG	
forlænget	erweiterter	forlænge	erweitert	V;INDF;SG;PST;V.PTCP	ADJ
element	gegenstand	element	gegenstehen	N;INDF;NEUT;SG	ADJ
element	punkt	element	punken	N;INDF;NEUT;SG	
element	item	element	iter	N;INDF;NEUT;SG	
element	posten	element	posten	N;INDF;NEUT;SG	V;FIN
element	element	element	element	N;INDF;NEUT;SG	ADJ
assistent	assistentin	assistent	assistentin	N;INDF;MASC+FEM;SG	ADJ
assistent	assistenz	assistent	assistenz	N;INDF;MASC+FEM;SG	
assistent	assistent	assistent	assistent	N;INDF;MASC+FEM;SG	ADJ
assistent	assistenten	assistent	assistent	N;INDF;MASC+FEM;SG	V;PL;FIN
allan	allan	allan	allan		PROPN;NOM;MASC;SG
irske	irischen	irsk	irisch	ADJ;PL	
irske	irisches	irsk	irisch	ADJ;PL	ADJ;NOM;NEUT;SG
sender	schick	sende	schick	V;IND;PRS;FIN;ACT	ADJ
strid	anfechten	strid	anfechten	N;INDF;MASC+FEM;SG	V;NFIN
strid	streitigkeiten	strid	streitigkeit	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
strid	anfechtung	strid	anfechtung	N;INDF;MASC+FEM;SG	ADJ
strid	streitigkeit	strid	streitigkeit	N;INDF;MASC+FEM;SG	ADJ
strid	streit	strid	streit	N;INDF;MASC+FEM;SG	ADJ
strid	zwietracht	strid	zwietrichen	N;INDF;MASC+FEM;SG	PROPN
strid	polemik	strid	polemik	N;INDF;MASC+FEM;SG	
strid	kontroversen	strid	kontrovers	N;INDF;MASC+FEM;SG	ADJ
strid	kontroverse	strid	kontroverse	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
strid	auseinandersetzung	strid	auseinandersetzen	N;INDF;MASC+FEM;SG	
strid	streit	strid	streit	N;INDF;MASC+FEM;SG	ADJ
delte	gemeinsam	dele	gemeinsam	V;IND;PST;FIN;ACT	ADJ
delte	geteilte	dele	geteilt	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;PL
delte	gemeinsame	dele	gemeinsam	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;PL
organiseret	organisiert	organisere	organisieren	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
organiseret	organisierten	organisere	organisieren	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
organiseret	organisiert	organisere	organisieren	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
organiseret	organisierten	organisere	organisieren	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
party	feiern	party	feiern		V;NFIN
party	feier	party	feier		
party	party	party	party		PROPN
party	partei	party	partei		
filosof	philosoph	filosof	philosoph	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
filosof	philosophen	filosof	philosophen	N;INDF;MASC+FEM;SG	
fart	geschwindigkeit	fart	geschwindigkeit	N;INDF;MASC+FEM;SG	ADJ
fart	drehzahl	fart	drehzahl	N;INDF;MASC+FEM;SG	ADJ
fart	schnelligkeit	fart	schnelligkeit	N;INDF;MASC+FEM;SG	ADJ
fart	speed	fart	speed	N;INDF;MASC+FEM;SG	
bemærk	anmerkung	bemærke	anmerkung	V;IMP	
bemærk	bemerkung	bemærke	bemerkung	V;IMP	
bemærk	hinweis	bemærke	hinweis	V;IMP	ADV
bemærk	notiz	bemærke	notiz	V;IMP	
bemærk	hinweis	bemærke	hinweis	V;IMP	ADV
bemærk	bekanntmachung	bemærke	bekanntmachung	V;IMP	ADJ
bemærk	mitteilung	bemærke	mitteilung	V;IMP	N;FEM;SG
bemærk	benachrichtigung	bemærke	benachrichtigung	V;IMP	ADJ
america	amerika	america	amerika		
america	mittelamerika	america	mittelamerika		ADJ
power	macht	powe	machen	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
power	kraft	powe	krafen	N;INDF;MASC+FEM;SG	
power	energie	powe	energie	N;INDF;MASC+FEM;SG	
renault	renault	renault	renaulen	N;INDF;MASC+FEM;SG	PROPN;SG
daglige	tägliches	daglig	täglich	ADJ;PL	ADJ;NOM;NEUT;SG
daglige	daily	daglig	daily	ADJ;PL	PROPN
daglige	alltag	daglig	alltag	ADJ;PL	PROPN
bestyrelse	verwaltungsrat	bestyrelse	verwaltungsrat	N;INDF;MASC+FEM;SG	ADJ
bestyrelse	board	bestyrelse	board	N;INDF;MASC+FEM;SG	
bestyrelse	verpflegung	bestyrelse	verpflegung	N;INDF;MASC+FEM;SG	ADJ
bestyrelse	aufsichtsrat	bestyrelse	aufsichtsraten	N;INDF;MASC+FEM;SG	PROPN
fox	fuchs	fox	fachsen	PROPN	PROPN;NOM;SG
fox	fox	fox	fox	PROPN	PROPN;NOM;MASC;SG
næstformand	vize	næstformand	vize	N;INDF;MASC+FEM;SG	
næstformand	sitte	næstformand	sitte	N;INDF;MASC+FEM;SG	
næstformand	vizepräsidentin	næstformand	vizepräsidentin	N;INDF;MASC+FEM;SG	ADJ
næstformand	vizepräsident	næstformand	vizepräsident	N;INDF;MASC+FEM;SG	ADJ
næstformand	vice	næstformand	vice	N;INDF;MASC+FEM;SG	PROPN
passende	angebracht	passende	anbringen	ADJ	V;V.PTCP
passende	ausreichend	passende	ausreichend	ADJ	ADV
dance	dance	dance	dance		PROPN
dance	tanzen	dance	tanzen		V;NFIN
dance	tanze	dance	tanzen		V;IND;SG;3;FIN
dance	tanz	dance	tanz		
distriktet	district	distrikte	district	N;DEF;NEUT;SG	PROPN
distriktet	bezirk	distrikte	bezirk	N;DEF;NEUT;SG	PROPN
distriktet	stadtteil	distrikte	stadtteil	N;DEF;NEUT;SG	ADJ
distriktet	distrikt	distrikte	distrikt	N;DEF;NEUT;SG	ADJ
arts	arts	art	arts		PROPN
arts	kunst	art	kunst		N;NOM;FEM;SG
arts	künste	art	künsen		N;PL
dahl	dahl	dahl	dahl		PROPN;NOM;MASC;SG
davis	davis	davis	davis		PROPN;NOM;MASC;SG
gyldne	golden	gylden	golden	ADJ;PL	
gyldne	goldenes	gylden	golden	ADJ;PL	ADJ;NOM;NEUT;SG
douglas	douglas	douglas	douglas		PROPN;NOM;MASC;SG
fiskeri	fischerei	fiskeri	fischerei	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
fiskeri	fischerei	fiskeri	fischerei	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
fiskeri	fischerei	fiskeri	fischerei	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
fiskeri	fischen	fiskeri	fischen	N;INDF;NEUT;SG	V;NFIN
fiskeri	fischfang	fiskeri	fischfang	N;INDF;NEUT;SG	ADJ
fiskeri	angeln	fiskeri	angeln	N;INDF;NEUT;SG	V;NFIN
juel	juel	juel	juel		
billy	billy	billy	billy		PROPN;NOM;MASC;SG
hermann	hermann	hermann	herminnen		PROPN;NOM;MASC;SG
uafhængigt	selbständig	uafhængig	selbständig	ADV	ADJ
uafhængigt	unabhängige	uafhængig	unabhängig	ADV	ADJ;NOM;FEM;PL
uafhængigt	selbständige	uafhængig	selbständig	ADV	ADJ;NOM;FEM;PL
uafhængigt	unabhängig	uafhængig	unabhängig	ADV	ADJ
uafhængigt	unabhängigen	uafhængig	unabhängig	ADV	ADJ
uafhængigt	selbständig	uafhængig	selbständig	ADV	ADJ
uafhængigt	selbstständig	uafhængig	selbständig	ADV	ADJ
uafhængigt	unabhängig	uafhængig	unabhängig	ADV	ADJ
provinser	provinz	provins	provinz	N;INDF;MASC+FEM;PL	
provinser	bundesländer	provins	bundesland	N;INDF;MASC+FEM;PL	ADJ;NOM;PL
amter	bezirke	amt	bezirken	N;INDF;NEUT;PL	
amter	grafschaften	amt	grafschaften	N;INDF;NEUT;PL	ADJ
amter	kreise	amt	kreis	N;INDF;NEUT;PL	
amter	landkreise	amt	landkreise	N;INDF;NEUT;PL	PROPN
amter	countys	amt	countys	N;INDF;NEUT;PL	ADV
nyborg	nyborg	nyborg	nyborg		PROPN;NOM;SG
ild	feuer	ild	feuer	N;INDF;MASC+FEM;SG	
ild	brandschutz	ild	brandschutz	N;INDF;MASC+FEM;SG	ADJ
ild	fire	ild	fein	N;INDF;MASC+FEM;SG	
ild	feuerwehr	ild	feuerwehr	N;INDF;MASC+FEM;SG	ADJ
ild	brände	ild	brinden	N;INDF;MASC+FEM;SG	N;NOM;PL
helle	zufluchtsort	helle	zufluchtsort		ADJ
helle	heiligtum	helle	heiligtum		PROPN
helle	zuflucht	helle	zuflucht		
helle	schutzgebiet	helle	schutzgebieten		ADJ
helle	schutzzone	helle	schutzzone		ADJ
myrdet	ermordeten	myrde	ermordet	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;FIN
christine	christine	christine	christine	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
hænder	händen	hånd	händen	N;INDF;MASC+FEM;PL	V;NFIN
beslutning	beschluß	beslutning	beschlaßen	N;INDF;MASC+FEM;SG	
forsøgt	versuchten	forsøge	versuchen	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
forsøgt	versuchten	forsøge	versuchen	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
divisioner	geschäftsbereiche	division	geschäftsbereich	N;INDF;MASC+FEM;PL	ADJ;NOM;FEM;PL
divisioner	sparten	division	spart	N;INDF;MASC+FEM;PL	V;IND;PL;3;PST;FIN
andy	andy	andy	andy	PROPN	PROPN;NOM;MASC;SG
ramme	rahmenprogramm	ramme	rahmenprogramm	N;INDF;MASC+FEM;SG	ADJ
ramme	rahmen	ramme	rahmen	N;INDF;MASC+FEM;SG	V;NFIN
ramme	rahmenbedingungen	ramme	rahmenbedingung	N;INDF;MASC+FEM;SG	V;PL
ramme	rahmens	ramme	rahmens	N;INDF;MASC+FEM;SG	N;NOM;PL
ramme	framework	ramme	framework	N;INDF;MASC+FEM;SG	PROPN
ramme	rahmen	ramme	rahmen	N;INDF;MASC+FEM;SG	V;NFIN
ramme	frame	ramme	framen	N;INDF;MASC+FEM;SG	
ramme	gestell	ramme	gestell	N;INDF;MASC+FEM;SG	
ramme	rahmens	ramme	rahmens	N;INDF;MASC+FEM;SG	N;NOM;PL
rødt	rotwein	rød	rotwein	ADJ;INDF;NEUT;SG	
rødt	roten	rød	rot	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
rødt	rote	rød	rot	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;PL
rødt	red	rød	red	ADJ;INDF;NEUT;SG	PROPN;NOM;MASC;SG
situationen	situation	situation	situation	N;DEF;MASC+FEM;SG	ADJ
situationen	lage	situation	lagen	N;DEF;MASC+FEM;SG	ADJ
syn	syn	syn	syn	N;INDF;NEUT;SG	;SG
syn	visionen	syn	vision	N;INDF;NEUT;SG	N;NOM;PL
syn	leitbild	syn	leitbild	N;INDF;NEUT;SG	
syn	vision	syn	vision	N;INDF;NEUT;SG	
forladt	verlassenen	forlade	verlassen	V;INDF;SG;PST;V.PTCP	ADJ
foreslog	vorgeschlagene	foreslå	vorgeschlagen	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;PL
hillerød	hillerød	hillerød	hillerød		
væsentligt	wesentlich	væsentligt	wesentlich	ADV	ADJ
væsentligt	erheblich	væsentligt	erheblich	ADV	ADJ
flydende	verflüssigt	flydende	verflüssigen	ADJ	V;V.PTCP
flydende	treiben	flydende	treiben	ADJ	V;NFIN
flydende	schwebt	flydende	schweben	ADJ	V;IND;SG;3;PRS;FIN
flydende	schweben	flydende	schweben	ADJ	V;NFIN
flydende	liquid	flydende	liquid	ADJ	
flydende	flüssigkeiten	flydende	flüssigkeit	ADJ	N;NOM;FEM;PL
afghanistan	afghanistan	afghanistan	afghanistan	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
vind	winden	vind	winden	N;INDF;MASC+FEM;SG	
vind	wind	vind	wind	N;INDF;MASC+FEM;SG	ADV
vind	winde	vind	wehden	N;INDF;MASC+FEM;SG	
vind	gewinnen	vind	gewinnen	N;INDF;MASC+FEM;SG	V;NFIN
vind	gewinne	vind	gewinne	N;INDF;MASC+FEM;SG	
vind	windenergie	vind	windenergie	N;INDF;MASC+FEM;SG	PROPN
vind	windkraft	vind	windkrafen	N;INDF;MASC+FEM;SG	PROPN
vind	wind	vind	wind	N;INDF;MASC+FEM;SG	ADV
slår	beats	slå	beats	V;IND;PRS;FIN;ACT	
slår	prügel	slå	prügel	V;IND;PRS;FIN;ACT	ADJ
medaljer	medaillen	medalje	medaill	N;INDF;MASC+FEM;PL	V;NFIN
fremad	forward	fremad	forward	ADV	PROPN
fremad	weiterleiten	fremad	weiterleiten	ADV	V;NFIN
fremad	forward	fremad	forward	ADV	PROPN
fremad	stürmer	fremad	stürm	ADV	ADJ
daglig	täglich	daglig	täglich	ADV	ADJ
daglig	tägliche	daglig	täglich	ADV	ADJ;NOM;FEM;PL
daglig	tägliches	daglig	täglich	ADV	ADJ;NOM;NEUT;SG
daglig	daily	daglig	daily	ADV	PROPN
leo	löwe	leo	löwe		
leo	leo	leo	leo		PROPN;NOM;MASC;SG
slut	vorbei	slut	vorbei	N	ADV
slut	über	slut	über	N	ADP
slut	beenden	slut	beenden	N	V;NFIN
slut	end	slut	end	N	
arm	arm	arm	arm	N;INDF;MASC+FEM;SG	ADJ
jon	jon	jon	jon	PROPN	PROPN;NOM;MASC;SG
business	wirtschaft	business	wirtschaft	N;INDF;MASC+FEM;SG	
business	unternehmen	business	unternehmen	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
business	geschäfte	business	geschäft	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
business	geschäftlich	business	geschäftlich	N;INDF;MASC+FEM;SG	ADJ
hurtigere	schneller	hurtigere	schnell	ADV;CMPR	ADJ
hurtigere	schnellere	hurtigere	schnell	ADV;CMPR	ADJ;NOM;FEM;PL
hurtigere	rascher	hurtigere	rasch	ADV;CMPR	ADJ
hurtigere	schneller	hurtigere	schnell	ADV;CMPR	ADJ
hurtigere	schnelleren	hurtigere	schnell	ADV;CMPR	ADJ
hurtigere	schnelleres	hurtigere	schnell	ADV;CMPR	ADJ;NOM;NEUT;SG
hurtigere	schnellere	hurtigere	schnell	ADV;CMPR	ADJ;NOM;FEM;PL
ministeriet	bildungsministerium	ministerium	bildungsministerium	N;DEF;NEUT;SG	ADJ
ministeriet	ministerium	ministerium	ministerium	N;DEF;NEUT;SG	ADJ
vold	gewalttätigkeit	vold	gewalttätigkeit	N;INDF;MASC+FEM;SG	ADJ
vold	gewalt	vold	gewalten	N;INDF;MASC+FEM;SG	
vold	gewalttaten	vold	gewalttat	N;INDF;MASC+FEM;SG	ADJ;PL
vold	gewaltanwendung	vold	gewaltanwendung	N;INDF;MASC+FEM;SG	ADJ
vold	gewalttätigkeiten	vold	gewalttätigkeiten	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
ansvaret	verantwortung	ansvar	verantwortung	N;DEF;NEUT;SG	ADJ
ansvaret	verantwortlichkeit	ansvar	verantwortlichkeit	N;DEF;NEUT;SG	ADJ;SG
guide	assistenten	guide	assistent	N;INDF;MASC+FEM;SG	V;PL;FIN
guide	wizard	guide	wizard	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
guide	assistent	guide	assistent	N;INDF;MASC+FEM;SG	ADJ
guide	zauberer	guide	zauber	N;INDF;MASC+FEM;SG	ADJ
guide	magier	guide	magier	N;INDF;MASC+FEM;SG	
guide	ratgeber	guide	ratgeber	N;INDF;MASC+FEM;SG	ADJ
guide	führer	guide	führer	N;INDF;MASC+FEM;SG	
guide	reiseführer	guide	reiseführ	N;INDF;MASC+FEM;SG	ADJ
guide	leitfaden	guide	leitfaden	N;INDF;MASC+FEM;SG	V;NFIN
bjerget	berge	bjerge	bergen	N;DEF;NEUT;SG	
bjerget	berg	bjerge	berg	N;DEF;NEUT;SG	PROPN;NOM;MASC;SG
bjerget	bergwelt	bjerge	bergwelen	N;DEF;NEUT;SG	V;IND;SG;3;PRS;FIN
talt	gesprochenen	tale	gesprochen	V;INDF;SG;PST;V.PTCP	ADJ
talt	gesprochene	tale	gesprochen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
eksisterede	existiert	eksistere	existieren	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
grundlægger	gründer	grundlægge	gründer	N;INDF;MASC+FEM;SG	
grundlægger	begründer	grundlægge	begründer	N;INDF;MASC+FEM;SG	ADJ
grundlægger	gründerin	grundlægge	gründerin	N;INDF;MASC+FEM;SG	ADJ
bremen	niedersachsen	brem	niedersachsen	PROPN	PROPN;NOM;NEUT;SG
bremen	bremen	brem	bremen	PROPN	PROPN;NOM;NEUT;SG
ideer	vorstellungen	ide	vorstellingen	N;INDF;MASC+FEM;PL	V;NFIN
ideer	ideen	ide	ide	N;INDF;MASC+FEM;PL	V;NFIN
civil	zivilrecht	civil	zivilrecht		ADJ
civil	civil	civil	civil		PROPN
civil	zivil	civil	zivil		ADJ
civil	zivilen	civil	zivil		ADJ;PL
civil	bauwesen	civil	bauwesen		
civil	zivil	civil	zivil		ADJ
civil	zivilen	civil	zivil		ADJ;PL
civil	zivilisten	civil	zivilist		
civil	ziviler	civil	zivil		ADJ
civil	zivile	civil	zivil		ADJ;NOM;FEM;PL
ivan	ivan	ivan	ivan		PROPN;NOM;MASC;SG
ivan	iwan	ivan	iwan		PROPN;NOM;MASC;SG
generelle	allgemeines	generel	allgemein	ADJ;PL	ADJ;NOM;NEUT;SG
erhverv	ausbildungsberufe	erhverv	ausbildungsberufe	N;INDF;NEUT;SG	
erhverv	beschäftigungen	erhverv	beschäftigungen	N;INDF;NEUT;SG	N;NOM;FEM;PL
erhverv	berufe	erhverv	berufen	N;INDF;NEUT;SG	N;NOM;PL
erhverv	wirtschaft	erhverv	wirtschaft	N;INDF;NEUT;SG	
erhverv	branchen	erhverv	branchen	N;INDF;NEUT;SG	N;PL
erhverv	berufe	erhverv	berufen	N;INDF;NEUT;SG	N;NOM;PL
erhverv	berufen	erhverv	berufen	N;INDF;NEUT;SG	V;V.PTCP
erhverv	berufe	erhverv	berufen	N;INDF;NEUT;SG	N;NOM;PL
erhverv	belegung	erhverv	belegung	N;INDF;NEUT;SG	ADJ
microsoft	microsoft	microsoft	microsoft		PROPN;NOM;SG
jagt	jagen	jagt	jagen	N;INDF;MASC+FEM;SG	V;NFIN
jagt	hunt	jagt	hunt	N;INDF;MASC+FEM;SG	PROPN
jagt	jagd	jagt	jagd	N;INDF;MASC+FEM;SG	
jagt	jagen	jagt	jagen	N;INDF;MASC+FEM;SG	V;NFIN
jagt	jagd	jagt	jagd	N;INDF;MASC+FEM;SG	
tyrkiske	türkisches	tyrkisk	türkisch	ADJ;PL	ADJ;NOM;NEUT;SG
lykke	zufriedenheit	lykke	zufriedenheit	N;INDF;MASC+FEM;SG	
lykke	freude	lykke	freude	N;INDF;MASC+FEM;SG	
lykke	glückseligkeit	lykke	glückseligkeit	N;INDF;MASC+FEM;SG	
tunge	heavy	tung	heavy	ADJ;PL	PROPN
tunge	schweren	tung	schwer	ADJ;PL	ADJ;SG
tunge	zungen	tung	zung	ADJ;PL	
tunge	tongue	tung	tongue	ADJ;PL	PROPN;NOM;SG
