kategória	catégories	kategória	catégorie	N;NOM;FEM;SG	N;FEM;PL
rozšírené	avancées	rozšírený	avancée	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
rozšírené	avancé	rozšírený	avancer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
rozšírené	perfectionné	rozšírený	perfectionner	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
banka	banques	banka	banque	N;NOM;FEM;SG	N;FEM;PL
spor	polémique	spor	polémique	N;INAN;NOM;MASC;SG	ADJ;FEM;SG
spor	controverses	spor	controverse	N;INAN;NOM;MASC;SG	N;FEM;PL
vzdušné	antenne	vzdušný	antenne	ADJ;NOM;NEUT;SG	N;FEM;SG
finistère	finistère	finistère	finistère	PROPN;NOM;FEM;SG	N;MASC;SG
opisuje	décrit	opisovať	décrire	V;IPFV;IND;SG;3;POS;PRS;FIN	V;MASC;SG;PST;V.PTCP
pohon	conduire	pohon	conduire	N;INAN;NOM;MASC;SG	V;NFIN
spoločný	joint	spoločný	joindre	ADJ;INAN;NOM;MASC;SG	V;MASC;SG;PST;V.PTCP
írsko	irlande	írsko	irlande	PROPN;INAN;NOM;MASC;SG	N;MASC;SG
predaj	vends	predaj	vendre	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
predaj	vendre	predaj	vendre	N;INAN;NOM;MASC;SG	V;NFIN
predaj	vendre	predaj	vendre	N;INAN;NOM;MASC;SG	V;NFIN
predaj	soldes	predaj	solde	N;INAN;NOM;MASC;SG	N;MASC;PL
predaj	soldes	predaj	solde	N;INAN;NOM;MASC;SG	N;MASC;PL
predaj	ventes	predaj	vente	N;INAN;NOM;MASC;SG	N;FEM;PL
zostala	restait	zostať	rester	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
alfred	alfred	alfred	alfred	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
eric	éric	eric	éric	PROPN;ANIM;NOM;MASC;SG	PROPN
eric	eric	eric	eric	PROPN;ANIM;NOM;MASC;SG	PROPN
hill	hill	hill	hill	PROPN;ANIM;NOM;MASC;SG	PROPN
hill	colline	hill	colline	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
queen	reine	queen	reine	PROPN;NOM;FEM;SG	N;FEM;SG
queen	queen	queen	queen	PROPN;NOM;FEM;SG	N;MASC;SG
turci	turques	turec	turc	N;ANIM;NOM;MASC;PL	ADJ;FEM;PL
turci	turque	turec	turc	N;ANIM;NOM;MASC;PL	ADJ;FEM;SG
nórsko	norvège	nórsko	norvège	PROPN;NOM;NEUT;SG	ADJ;MASC;SG
letectvo	aéronautique	letectvo	aéronautique	N;NOM;NEUT;SG	ADJ;MASC;SG
pevnosti	forts	pevnosť	fort	N;NOM;FEM;PL	ADJ;MASC;PL
športy	sport	šport	sport	N;INAN;NOM;MASC;PL	N;MASC;SG
zostáva	restes	zostávať	reste	V;IPFV;IND;SG;3;POS;PRS;FIN	N;MASC;PL
zostáva	demeure	zostávať	demeure	V;IPFV;IND;SG;3;POS;PRS;FIN	N;FEM;SG
zostáva	restantes	zostávať	restant	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;FEM;PL
zostáva	restants	zostávať	restant	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;MASC;PL
brown	brown	brown	brown	PROPN;ANIM;NOM;MASC;SG	PROPN
brown	marron	brown	marron	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
brown	bruns	brown	brun	PROPN;ANIM;NOM;MASC;SG	ADJ;MASC;PL
brown	brun	brown	brun	PROPN;ANIM;NOM;MASC;SG	ADJ;MASC;SG
brown	brunes	brown	brun	PROPN;ANIM;NOM;MASC;SG	ADJ;FEM;PL
brown	brune	brown	brune	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
patrick	patrick	patrick	patrick	PROPN;ANIM;NOM;MASC;SG	PROPN
zvyšuje	hausses	zvyšovať	hausse	V;IPFV;IND;SG;3;POS;PRS;FIN	N;FEM;PL
zvyšuje	augmentations	zvyšovať	augmentation	V;IPFV;IND;SG;3;POS;PRS;FIN	N;FEM;PL
uss	uss	us	uss	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
bill	bill	bill	bill	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	PROPN
bill	facture	bill	facture	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;FEM;SG
sir	messire	sir	messire	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
sir	monsieur	sir	Monsieur	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
stred	centrer	stred	centrer	N;INAN;NOM;MASC;SG	V;NFIN
stred	middle	stred	middle	N;INAN;NOM;MASC;SG	PROPN
stane	tentes	stať	tente	V;PFV;IND;SG;3;POS;PRS;FIN	N;FEM;PL
stane	chapiteau	stať	chapiteau	V;PFV;IND;SG;3;POS;PRS;FIN	N;MASC;SG
veľryba	baleines	veľryba	baleine	N;NOM;FEM;SG	N;FEM;PL
riešenia	solution	riešenie	solution	N;NOM;NEUT;PL	N;FEM;SG
chránený	protégées	chránený	protéger	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
chránený	protégés	chránený	protéger	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
chránený	protégée	chránený	protéger	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
chránený	protégé	chránený	protéger	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ďaleko	far	ďaleko	far	ADV	N;MASC;SG
logika	logique	logika	logique	N;NOM;FEM;SG	ADJ;FEM;SG
logika	logiques	logika	logique	N;NOM;FEM;SG	ADJ;MASC;PL
sto	hundred	sto	hundred	NUM;NOM;NEUT;SG	PROPN
sto	centaine	sto	centaine	NUM;NOM;NEUT;SG	N;FEM;SG
sto	sto	sto	sto	NUM;NOM;NEUT;SG	N;MASC;SG
zúčastnili	participé	zúčastniť	participer	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zúčastnili	participé	zúčastniť	participer	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
môj	miens	môj	mien	DET;INAN;NOM;MASC;SG;1	PRO;MASC;PL
môj	mine	môj	mine	DET;INAN;NOM;MASC;SG;1	N;FEM;SG
môj	mienne	môj	mienne	DET;INAN;NOM;MASC;SG;1	N;FEM;SG
môj	mien	môj	mien	DET;INAN;NOM;MASC;SG;1	N;MASC;SG
zmeniť	changements	zmeniť	changement	V;PFV;POS;NFIN	N;MASC;PL
zmeniť	changement	zmeniť	changement	V;PFV;POS;NFIN	N;MASC;SG
všeobecné	généraux	všeobecný	général	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
všeobecné	généralités	všeobecný	généralité	ADJ;NOM;NEUT;SG	N;FEM;PL
všeobecné	général	všeobecný	général	ADJ;NOM;NEUT;SG	N;MASC;SG
pamäte	souvenir	pamäť	souvenir	N;NOM;FEM;PL	V;NFIN
pamäte	mémoire	pamäť	mémoire	N;NOM;FEM;PL	N;FEM;SG
tabuľky	tableur	tabuľka	tableur	N;NOM;FEM;PL	N;MASC;SG
japonský	japonaises	japonský	japonais	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
stephen	stéphane	stephen	stéphane	N;ANIM;NOM;MASC;SG	PROPN
stephen	stephen	stephen	stephen	N;ANIM;NOM;MASC;SG	PROPN
prežil	survivante	prežiť	survivant	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;FEM;SG
prežil	survivant	prežiť	survivant	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PRS;V.PTCP
prežil	survivor	prežiť	survivor	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;MASC;SG
určenie	déterminer	určenie	déterminer	N;NOM;NEUT;SG	V;NFIN
určenie	détermine	určenie	déterminer	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
nicolas	nicolas	nicolas	nicola	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
dinosaury	dinosaure	dinosaur	dinosaure	N;INAN;NOM;MASC;PL	N;MASC;SG
dinosaury	dinosaure	dinosaur	dinosaure	N;INAN;NOM;MASC;PL	N;MASC;SG
letiska	aéroport	letisko	aéroport	N;NOM;NEUT;PL	N;MASC;SG
slúžia	sers	slúžiť	ser	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;1;PRS;FIN
slúžia	servez	slúžiť	servir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IMP;PL;2;PRS;FIN
spoločenské	sociétaux	spoločenský	sociétal	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
spoločenské	sociaux	spoločenský	social	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
gregor	gregor	gregor	gregor	PROPN;ANIM;NOM;MASC;SG	PROPN
gregor	gregory	gregor	gregory	PROPN;ANIM;NOM;MASC;SG	PROPN
gregor	grégoire	gregor	grégoire	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
gregor	grégory	gregor	grégory	PROPN;ANIM;NOM;MASC;SG	PROPN
filozofiu	philosophique	filozofia	philosophique	N;ACC;FEM;SG	ADJ;MASC;SG
yvelines	yvelines	yvelines	yvelin	N;NOM;FEM;SG	N;FEM;PL
bezpečnosti	securité	bezpečnosť	securité	N;NOM;FEM;PL	N;FEM;SG
bezpečnosti	sûreté	bezpečnosť	sûreté	N;NOM;FEM;PL	N;FEM;SG
bezpečnosti	sécurité	bezpečnosť	sécurité	N;NOM;FEM;PL	N;FEM;SG
bezpečnosti	sûreté	bezpečnosť	sûreté	N;NOM;FEM;PL	N;FEM;SG
bezpečnosti	sécurité	bezpečnosť	sécurité	N;NOM;FEM;PL	N;FEM;SG
bezpečnosti	securite	bezpečnosť	securite	N;NOM;FEM;PL	N;FEM;SG
ray	raie	ray	raie	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
ray	ray	ray	ray	PROPN;ANIM;NOM;MASC;SG	PROPN
prijatý	reçu	prijatý	recevoir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
prijatý	reçues	prijatý	recevoir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
prijatý	reçus	prijatý	recevoir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
prijatý	reçue	prijatý	recevoir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
prijatý	adoptées	prijatý	adopter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
prijatý	adoptée	prijatý	adopter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
prijatý	adopté	prijatý	adopter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
prijatý	adoptés	prijatý	adopter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
prijatý	admise	prijatý	admettre	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
prijatý	avoué	prijatý	avouer	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
prijatý	admis	prijatý	admettre	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
prijatý	admises	prijatý	admettre	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
prijatý	acceptées	prijatý	accepter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
prijatý	acceptés	prijatý	accepter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
prijatý	acceptée	prijatý	accepter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
prijatý	accepté	prijatý	accepter	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
teplo	thermique	teplo	thermique	N;NOM;NEUT;SG	ADJ;MASC;SG
teplo	chauffer	teplo	chauffer	N;NOM;NEUT;SG	V;NFIN
teplo	chaud	teplo	chaud	N;NOM;NEUT;SG	ADJ;MASC;SG
teplo	chaleureux	teplo	chaleureux	N;NOM;NEUT;SG	ADJ;MASC;SG
teplo	chaleureuses	teplo	chaleureux	N;NOM;NEUT;SG	ADJ;FEM;PL
teplo	chaude	teplo	chaud	N;NOM;NEUT;SG	ADJ;FEM;SG
večer	soirée	večer	soirée	ADV	N;FEM;SG
večer	soir	večer	soir	ADV	N;MASC;SG
georg	georg	georg	georg	PROPN;ANIM;NOM;MASC;SG	PROPN
prejavuje	expositions	prejavovať	exposition	V;IPFV;IND;SG;3;POS;PRS;FIN	N;FEM;PL
turistická	touriste	turistický	touriste	ADJ;NOM;FEM;SG	N;MASC;SG
turistická	randonnée	turistický	randonnée	ADJ;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
turistická	faune	turistický	faune	ADJ;NOM;FEM;SG	N;FEM;SG
turistická	randonnées	turistický	randonnée	ADJ;NOM;FEM;SG	V;FEM;PL;PST;V.PTCP
drak	dragons	drak	dragon	PROPN;ANIM;NOM;MASC;SG	N;MASC;PL
drak	dragon	drak	dragon	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
zobrazenie	afficher	zobrazenie	afficher	N;NOM;NEUT;SG	V;NFIN
zobrazenie	afficher	zobrazenie	afficher	N;NOM;NEUT;SG	V;NFIN
zobrazenie	vue	zobrazenie	voir	N;NOM;NEUT;SG	V;FEM;SG;PST;V.PTCP
zobrazenie	voir	zobrazenie	voir	N;NOM;NEUT;SG	V;NFIN
zobrazenie	visualiser	zobrazenie	visualiser	N;NOM;NEUT;SG	V;NFIN
prišla	arrivés	prísť	arriver	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
vybavené	équipée	vybavený	équiper	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
vybavené	équipé	vybavený	équiper	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
vybavené	équipée	vybavený	équiper	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
vybavené	équipés	vybavený	équiper	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
vybavené	équipées	vybavený	équiper	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
vybavené	équipé	vybavený	équiper	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
kráter	cratères	kráter	cratère	N;INAN;NOM;MASC;SG	N;MASC;PL
člena	membres	člen	membre	N;ANIM;ACC;MASC;SG	N;MASC;PL
brod	brod	brod	brod	N;INAN;NOM;MASC;SG	PROPN
turecko	turquie	turecko	turquie	ADV	PROPN
turecko	dinde	turecko	dinde	ADV	N;FEM;SG
stredný	middle	stredný	middle	ADJ;ANIM;NOM;MASC;SG	PROPN
stredný	milieu	stredný	milieu	ADJ;ANIM;NOM;MASC;SG	N;MASC;SG
stredný	moyennes	stredný	moyen	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
stredný	médium	stredný	médium	ADJ;ANIM;NOM;MASC;SG	N;MASC;SG
stredný	moyenne	stredný	moyenne	ADJ;ANIM;NOM;MASC;SG	N;FEM;SG
stredný	milieu	stredný	milieu	ADJ;ANIM;NOM;MASC;SG	N;MASC;SG
stredný	modérées	stredný	modéré	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
stredný	modérés	stredný	modéré	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
ruky	bras	ruka	bras	N;NOM;FEM;PL	N;MASC;SG
disk	conduire	disk	conduire	N;INAN;NOM;MASC;SG	V;NFIN
nem	nem	on	nem		
academy	académie	academ	académie	N;NOM;FEM;PL	N;FEM;SG
academy	academy	academ	academy	N;NOM;FEM;PL	N;SG
jak	comment	jak	comment	INTJ	ADV
jak	yak	jak	yak	INTJ	PROPN
kvalifikácie	qualification	kvalifikácia	qualification	N;NOM;FEM;PL	N;FEM;SG
čisto	pures	čisto	pur	ADV	ADJ;FEM;PL
čisto	purs	čisto	pur	ADV	ADJ;MASC;PL
čisto	pur	čisto	pur	ADV	ADJ;MASC;SG
čisto	pure	čisto	pur	ADV	ADJ;FEM;SG
kategorizácie	catégorisation	kategorizácia	catégorisation	N;NOM;FEM;PL	N;FEM;SG
zostali	resta	zostať	rester	V;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zostali	resté	zostať	rester	V;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zostali	restait	zostať	rester	V;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
zostali	resté	zostať	rester	V;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zostali	séjourné	zostať	séjourner	V;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zhromaždenia	assemblée	zhromaždenie	assemblée	N;NOM;NEUT;PL	N;FEM;SG
zhromaždenia	assemblage	zhromaždenie	assemblage	N;NOM;NEUT;PL	N;MASC;SG
ozbrojených	armés	ozbrojený	armer	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
ozbrojených	armées	ozbrojený	armer	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
ozbrojených	armé	ozbrojený	armer	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
denne	quotidien	denne	quotidien	ADV	ADJ;MASC;SG
denne	quotidiens	denne	quotidien	ADV	ADJ;MASC;PL
denne	journalier	denne	journalier	ADV	ADJ;MASC;SG
denne	quotidienne	denne	quotidien	ADV	ADJ;FEM;SG
delta	delta	delta	delta	PROPN;NOM;FEM;SG	N;MASC;SG
severný	nord	severný	nord	ADJ;ANIM;NOM;MASC;SG	N;MASC;SG
severný	northern	severný	northern	ADJ;ANIM;NOM;MASC;SG	PROPN
severný	nord	severný	nord	ADJ;ANIM;NOM;MASC;SG	N;MASC;SG
financií	financement	financie	financement	N;GEN;FEM;PL	N;MASC;SG
financií	finance	financie	finance	N;GEN;FEM;PL	N;FEM;SG
obzvlášť	particulièrement	obzvlášť	particulièrement	PART	ADV
obzvlášť	particulièrement	obzvlášť	particulièrement	PART	ADV
obzvlášť	surtout	obzvlášť	surtout	PART	ADV
obzvlášť	spécialement	obzvlášť	spécialement	PART	ADV
mayenne	mayenne	mayenne	mayenne	ADV	ADJ;FEM;SG
právne	juridiquement	právny	juridiquement	ADJ;NOM;NEUT;PL	ADV
právne	légalement	právny	légalement	ADJ;NOM;NEUT;PL	ADV
právne	juridique	právny	juridique	ADJ;NOM;NEUT;PL	ADJ;MASC;SG
právne	légal	právny	légal	ADJ;NOM;NEUT;PL	ADJ;MASC;SG
právne	légale	právny	légal	ADJ;NOM;NEUT;PL	ADJ;FEM;SG
planét	planete	planét	planete	N;GEN;FEM;PL	N;FEM;SG
mexiku	mexique	mexika	mexique	N;INAN;GEN;MASC;SG	ADJ;MASC;SG
rožňava	rožňava	rožňava	rožňava	N;NOM;FEM;SG	PROPN
argentíne	argentine	argentína	argentin	N;NOM;FEM;SG	ADJ;FEM;SG
raketoplán	navettes	raketoplán	navette	N;INAN;NOM;MASC;SG	N;FEM;PL
ducha	fantômes	duch	fantôme	N;INAN;ACC;MASC;SG	N;MASC;PL
ducha	spirit	duch	spirit	N;INAN;ACC;MASC;SG	PROPN
počítača	ordinateurs	počítač	ordinateur	N;INAN;GEN;MASC;SG	N;MASC;PL
bernard	bernard	bernard	bernard	N;ANIM;NOM;MASC;SG	PROPN
meranie	mesurer	meranie	mesurer	N;NOM;NEUT;SG	V;NFIN
meranie	mesures	meranie	mesure	N;NOM;NEUT;SG	N;FEM;PL
meranie	mesures	meranie	mesure	N;NOM;NEUT;SG	N;FEM;PL
meranie	mesurer	meranie	mesurer	N;NOM;NEUT;SG	V;NFIN
sydney	sydney	sydney	sydney	ADV	N;MASC;SG
caussols	caussols	caussols	caussols	N;INAN;NOM;MASC;SG	PROPN
power	pouvoir	power	pouvoir	N;INAN;NOM;MASC;SG	V;NFIN
odpoveď	répondez	odpoveď	répondre	N;NOM;FEM;SG	V;IMP;PL;2;PRS;FIN
odpoveď	répondre	odpoveď	répondre	N;NOM;FEM;SG	V;NFIN
odpoveď	répondez	odpoveď	répondre	N;NOM;FEM;SG	V;IMP;PL;2;PRS;FIN
odpoveď	répondre	odpoveď	répondre	N;NOM;FEM;SG	V;NFIN
židia	juives	žid	juif	N;ANIM;NOM;MASC;PL	ADJ;FEM;PL
židia	juif	žid	juif	N;ANIM;NOM;MASC;PL	ADJ;MASC;SG
židia	juive	žid	juif	N;ANIM;NOM;MASC;PL	ADJ;FEM;SG
charakteristika	caractéristiques	charakteristika	caractéristique	N;NOM;FEM;SG	ADJ;FEM;PL
charakteristika	caractéristique	charakteristika	caractéristique	N;NOM;FEM;SG	ADJ;FEM;SG
životopis	biographiques	životopis	biographique	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
obyčajný	plaine	obyčajný	plaine	ADJ;ANIM;NOM;MASC;SG	N;FEM;SG
obyčajný	ordinaires	obyčajný	ordinaire	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
hmyzu	insectes	hmyz	insecte	N;INAN;GEN;MASC;SG	N;MASC;PL
hmyzu	insectes	hmyz	insecte	N;INAN;GEN;MASC;SG	N;MASC;PL
učenie	apprendre	učenie	apprendre	N;NOM;NEUT;SG	V;NFIN
premiér	premier	premiér	premier	N;ANIM;NOM;MASC;SG	ADJ;MASC;SG
eur	euro	eur	euro		N;MASC;SG
eur	euros	eur	euro		N;MASC;PL
eur	euros	eur	euro		N;MASC;PL
eur	euro	eur	euro		N;MASC;SG
eur	eur	eur	soi		
nedá	incapable	dať	incapable	V;IPFV;IND;SG;3;NEG;PRS;FIN	ADJ;MASC;SG
morave	moravie	morav	moravie	N;DAT;FEM;SG	PROPN
cantal	cantal	cantať	cantal	PROPN;NOM;FEM;SG	N;MASC;SG
británia	britannia	británie	britannia	N;NOM;FEM;SG	PROPN
euro	euros	euro	euro		N;MASC;PL
euro	euro	euro	euro		N;MASC;SG
spoločenstvo	communautaire	spoločenstvo	communautaire	N;NOM;NEUT;SG	ADJ;MASC;SG
okolitých	entourant	okolitý	entourer	ADJ;ANIM;GEN;MASC;PL	V;PRS;V.PTCP
pravé	authentiques	pravý	authentique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
pravé	authentiques	pravý	authentique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
komory	chambers	komora	chamber	N;NOM;FEM;PL	PROPN
komory	comores	komora	comore	N;NOM;FEM;PL	ADJ;MASC;PL
oxid	oxydes	oxid	oxyde	N;INAN;NOM;MASC;SG	N;MASC;PL
bojových	martial	bojový	martial	ADJ;ANIM;GEN;MASC;PL	N;MASC;SG
bojových	martiaux	bojový	martial	ADJ;ANIM;GEN;MASC;PL	N;MASC;PL
morava	morava	morava	morava	N;NOM;FEM;SG	PROPN
umiestnil	classés	umiestniť	classer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
umiestnil	classées	umiestniť	classer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
dosiahli	atteint	dosiahnuť	atteindre	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dosiahli	atteint	dosiahnuť	atteindre	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
austrálie	australie	austrálie	australie	N;NOM;FEM;PL	PROPN
bbc	bbc	bbc	bbc		N;MASC;SG
bell	cloche	bell	cloche	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
bell	clochette	bell	clochette	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
bell	bell	bell	bell	PROPN;ANIM;NOM;MASC;SG	PROPN
považská	považská	považský	považská	ADJ;NOM;FEM;SG	PROPN
pocit	sentir	pocit	sentir	N;INAN;NOM;MASC;SG	V;NFIN
pocit	ressentir	pocit	ressentir	N;INAN;NOM;MASC;SG	V;NFIN
ekonomické	economiques	ekonomický	economique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
ekonomické	economiques	ekonomický	economique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
väzenia	prison	väzenie	prison	N;NOM;NEUT;PL	N;FEM;SG
väzenia	prison	väzenie	prison	N;NOM;NEUT;PL	N;FEM;SG
stačí	suffisamment	stačiť	suffisamment	V;IPFV;IND;SG;3;POS;PRS;FIN	ADV
stačí	assez	stačiť	assez	V;IPFV;IND;SG;3;POS;PRS;FIN	ADV
prameň	spring	prameň	spring	N;INAN;NOM;MASC;SG	PROPN
biolib	biolib	biolib	biolib	N;INAN;NOM;MASC;SG	PROPN
claude	claude	clauda	claude	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
osud	destinée	osud	destiner	N;INAN;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
osud	destiny	osud	destiny	N;INAN;NOM;MASC;SG	PROPN
horný	top	horný	top	ADJ;ANIM;NOM;MASC;SG	N;MASC;SG
predsa	pourtant	predsa	pourtant	PART	ADV
železnice	ferroviaire	železnica	ferroviaire	N;NOM;FEM;PL	ADJ;MASC;SG
železnice	railroad	železnica	railroad	N;NOM;FEM;PL	PROPN
železnice	ferroviaire	železnica	ferroviaire	N;NOM;FEM;PL	ADJ;MASC;SG
nízke	basses	nízka	bas	N;INAN;NOM;MASC;PL	ADJ;FEM;PL
nízke	basse	nízka	bas	N;INAN;NOM;MASC;PL	ADJ;FEM;SG
nízke	faible	nízka	faible	N;INAN;NOM;MASC;PL	ADJ;MASC;SG
nízke	faibles	nízka	faible	N;INAN;NOM;MASC;PL	ADJ;MASC;PL
nízke	bas	nízka	bas	N;INAN;NOM;MASC;PL	ADJ;MASC;SG
postoj	postures	postoj	posture	N;INAN;NOM;MASC;SG	N;FEM;PL
husle	violon	husle	violon	N;NOM;FEM;PL	N;MASC;SG
znamenalo	signifiait	znamenať	signifier	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
bloku	bloquer	blok	bloquer	N;INAN;GEN;MASC;SG	V;NFIN
bloku	block	blok	block	N;INAN;GEN;MASC;SG	PROPN
sčítania	recensement	sčítanie	recensement	N;NOM;NEUT;PL	N;MASC;SG
návrhy	brouillon	návrh	brouillon	N;INAN;NOM;MASC;PL	ADJ;MASC;SG
mfk	mfk	mfk	mfk		N;MASC;SG
per	per	per	per		
opus	opus	opus	opus		N;MASC;SG
procesy	processus	proces	processus	N;INAN;NOM;MASC;PL	N;MASC;SG
mládeže	jeunes	mládež	jeune	N;NOM;FEM;SG	ADJ;MASC;PL
