que	att	que	att	PRO;MASC;SG	PART
redução	reducerande	redução	reducerande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
funcionamento	fungerande	funcionamento	fungerande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
helena	elena	heleno	elena	N;FEM;SG	PROPN;NOM
helena	jelena	heleno	jele	N;FEM;SG	PROPN;NOM
cavalo	riddare	cavalo	riddare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cavalo	knight	cavalo	knight	N;MASC;SG	PROPN;NOM
cavalo	springare	cavalo	spring	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
tiro	skottskador	tiro	skottskada	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
tiro	skjuta	tiro	skjuta	N;MASC;SG	V;IMP;FIN;ACT
tiro	skjutande	tiro	skjuta	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
tiro	skjutna	tiro	skjuta	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
tiro	skjuten	tiro	skjuta	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tiro	sköt	tiro	sköta	N;MASC;SG	V;IMP;FIN;ACT
guimarães	guimarães	guimarão	guimar	N;MASC;PL	PROPN;NOM
chamou	kallad	chamar	kalla	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pior	värst	mau	värst	ADJ;MASC;SG	ADV;RL
pior	sämst	mau	dålig	ADJ;MASC;SG	ADV;RL
pior	sämre	mau	dålig	ADJ;MASC;SG	ADV;CMPR
registros	records	registro	records	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
registros	register	registro	regist	N;MASC;PL	N;NOM;INDF;NEUT;SG
trinta	thirty	trinta	thirty	NUM	N;NOM;INDF;MASC+FEM;SG
mensagens	budskap	mensagem	budskap	N;FEM;PL	N;NOM;INDF;NEUT;SG
last	senast	last	senast	N;MASC;SG	ADV;RL
last	senaste	last	sen	N;MASC;SG	ADJ;NOM;DEF;RL
last	sista	last	sista	N;MASC;SG	ADJ;NOM;DEF;RL
last	sist	last	sist	N;MASC;SG	ADV;RL
hans	hans	haver	han	N;MASC;SG	PRO;DEF
rita	rita	rita	rita	N;FEM;SG	V;IMP;FIN;ACT
jim	jim	jim	jim	PROPN;MASC;SG	PROPN;NOM
comics	serier	comics	serie	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
comics	serietidningar	comics	serietidning	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
death	dödsfall	death	dödsfall	N;MASC;SG	N;NOM;INDF;NEUT;PL
trabalhando	fungerande	trabalhar	fungerande	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
publicações	inlägg	publicação	inlägg	N;FEM;PL	N;NOM;INDF;NEUT;SG
índios	indier	índio	indi	N;MASC;PL	N;NOM;INDF;NEUT;SG
índios	indiska	índio	indisk	N;MASC;PL	ADJ;NOM;PL
índios	indier	índio	indi	N;MASC;PL	N;NOM;INDF;NEUT;SG
índios	indisk	índio	indisk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
índios	indiskt	índio	indisk	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
índios	indian	índio	indian	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
civis	civila	civil	civil	N;MASC;PL	ADJ;NOM;PL
civis	civil	civil	civil	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
civis	civilt	civil	civil	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
civis	civila	civil	civil	N;MASC;PL	ADJ;NOM;PL
civis	civil	civil	civil	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
civis	civilt	civil	civil	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
civis	civila	civil	civil	N;MASC;PL	ADJ;NOM;PL
barros	barros	barro	barros	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
alimentos	livsmedel	alimento	livsmedel	N;MASC;PL	N;NOM;INDF;NEUT;SG
alimentos	mat	alimento	mat	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
alimentos	föda	alimento	föda	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
alimentos	livsmedel	alimento	livsmedel	N;MASC;PL	N;NOM;INDF;NEUT;SG
escravos	slav	escravo	slav	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
escravos	slaven	escravo	slav	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
castela	kastilien	castela	kastilien	N;FEM;SG	PROPN;NOM
castela	kastilien	castela	kastilien	N;FEM;SG	PROPN;NOM
corpos	lik	corpo	lik	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
corpos	organ	corpo	organ	N;MASC;PL	N;NOM;INDF;NEUT;SG
candidatos	kandidat	candidato	kandidat	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
candidatos	sökande	candidato	sökande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
candidatos	ansökande	candidato	ansökande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
dono	ägare	dono	gg	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
milhão	miljoner	milhão	miljon	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
finalização	färdigställande	finalização	färdigställande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
existente	befintliga	existente	befintlig	ADJ;MASC;SG	ADJ;NOM;PL
resolver	lös	resolver	lö	V;NFIN	N;NOM;INDF;MASC+FEM;SG
turquia	turkiet	turquia	turkiet	N;FEM;SG	PROPN;NOM
momentos	moments	momento	moment	N;MASC;PL	N;NOM;INDF;NEUT;SG
momentos	ögonblick	momento	ögonblick	N;MASC;PL	N;NOM;INDF;NEUT;SG
momentos	ögonblicken	momento	ögonblick	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
promovido	befordrad	promover	befordrad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
promovido	marknadsfört	promover	marknadsför	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
assassinato	mörda	assassinato	mörda	N;MASC;SG	V;IMP;FIN;ACT
altos	high	alto	high	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
altos	höga	alto	hög	N;MASC;PL	ADJ;NOM;PL
altos	hög	alto	hög	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
altos	högt	alto	hög	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
altos	tall	alto	tall	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
altos	lång	alto	lång	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
vendeu	sålda	vender	såld	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
vendeu	säljs	vender	sälja	V;IND;SG;3;PST;FIN	V;IND;PRS;FIN;PASS
grave	allvarliga	grave	allvarlig	ADJ;MASC;SG	ADJ;NOM;PL
grave	allvarliga	grave	allvarlig	ADJ;MASC;SG	ADJ;NOM;PL
grave	grav	grave	grav	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
grave	graven	grave	grav	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
lewis	lewis	lewl	lewis	N;MASC;SG	PROPN;NOM
convento	kloster	convento	kloster	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
permanente	permanenta	permanente	permanent	ADJ;MASC;SG	ADJ;NOM;PL
permanente	perm	permanente	perm	ADJ;MASC;SG	PROPN;NOM
instalação	installerar	instalação	installera	N;FEM;SG	V;IND;PRS;FIN;ACT
instalação	installera	instalação	installera	N;FEM;SG	V;IMP;FIN;ACT
karl	karl	karl	karl	N;MASC;SG	PROPN;NOM
socialista	socialistisk	socialista	socialistisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
socialista	socialistiska	socialista	socialistisk	N;MASC;SG	ADJ;NOM;PL
socialista	socialdemokratiska	socialista	socialdemokratisk	N;MASC;SG	ADJ;NOM;PL
argentino	argentinska	argentino	argentinsk	N;MASC;SG	ADJ;NOM;PL
argentino	argentinska	argentino	argentinsk	N;MASC;SG	ADJ;NOM;PL
argentino	argentinska	argentino	argentinsk	N;MASC;SG	ADJ;NOM;PL
exclusivamente	exklusivt	exclusivamente	exklusiv	ADV	ADJ;NOM;INDF;NEUT;SG
exclusivamente	uteslutande	exclusivamente	uteslutande	ADV	ADJ;NOM;PRS;V.PTCP
anna	anna	anna	anna	N;FEM;SG	PROPN;NOM
carl	carl	carl	carl	N;MASC;SG	PROPN;NOM
considera	överväga	considerar	överväga	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
considera	överväg	considerar	överväg	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
considera	anse	considerar	anse	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
retirada	indragna	retirada	indragen	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
retirada	återkallas	retirada	återkalla	N;FEM;SG	V;IND;PRS;FIN;PASS
retirada	återkallade	retirada	återkalla	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
retirada	retirera	retirada	retirera	N;FEM;SG	V;IMP;FIN;ACT
retirada	tillbakadragande	retirada	tillbakadragande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
interessante	intressanta	interessante	intressant	ADJ;MASC;SG	ADJ;NOM;PL
davis	davis	davi	davis	N;MASC;SG	PROPN;NOM
relacionadas	relaterad	relacionar	relaterad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
relacionadas	relaterat	relacionar	relatera	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
relacionadas	släkt	relacionar	släkt	V;FEM;PL;V.PTCP	N;NOM;INDF;MASC+FEM;SG
relacionadas	närstående	relacionar	närstående	V;FEM;PL;V.PTCP	ADJ;NOM
relacionadas	relaterade	relacionar	relatera	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
contratado	kontrakterade	contratar	kontraktera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
contratado	avtalade	contratar	avtala	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
padrões	mönster	padrão	mönster	N;MASC;PL	N;NOM;INDF;NEUT;SG
padrões	standards	padrão	standard	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
representou	representerade	representar	representera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
representou	representerad	representar	representera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
representou	representeras	representar	representera	V;IND;SG;3;PST;FIN	V;IND;PRS;NFIN;PASS
representou	företrädda	representar	företrädda	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
crítico	granskare	crítico	granskare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
crítico	kritiker	crítico	kritik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
crítico	kritisk	crítico	kritisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
crítico	kritiskt	crítico	kritisk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
crítico	kritiska	crítico	kritisk	N;MASC;SG	ADJ;NOM;PL
enciclopédico	encyklopedisk	enciclopédico	encyklopedisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
marques	marques	marque	marques	N;MASC;SG	PROPN;NOM
preta	svart	preto	svart	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
preta	svarta	preto	svart	N;FEM;SG	ADJ;NOM;PL
regionais	regionala	regional	regional	N;MASC;PL	ADJ;NOM;PL
regionais	regional	regional	regional	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
regionais	regionalt	regional	regional	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
responsáveis	ansvarsfullt	responsável	ansvarsfull	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
responsáveis	ansvarsfull	responsável	ansvarsfull	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
responsáveis	ansvarig	responsável	ansvarig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
responsáveis	ansvarigt	responsável	ansvarig	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
jan	jan	jan	jan	N;MASC;SG	PROPN;NOM
college	college	college	college	N;MASC;SG	PROPN;NOM
amarelo	gula	amarelo	gul	ADJ;MASC;SG	ADJ;NOM;PL
amarelo	gult	amarelo	gult	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
metro	meter	metro	meter	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
guiné	guinea	guiné	guine	N;FEM;SG	PROPN;NOM
guiné	guineas	guiné	guine	N;FEM;SG	PROPN;GEN
considerando	skäl	considerar	skäl	V;V.MSDR	N;NOM;INDF;NEUT;SG
interpretada	tolkade	interpretar	tolka	V;FEM;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
interpretada	tolkat	interpretar	tolka	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nascida	född	nascer	född	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nascida	born	nascer	born	V;FEM;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
nascida	födda	nascer	född	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
descendentes	efterkommande	descendente	efterkommande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
inc	inc	inc	inc	N;MASC;SG	PROPN;NOM
salvar	save	salvar	säve	V;NFIN	N;NOM;INDF;NEUT;SG
salvar	sparande	salvar	sparande	V;NFIN	N;NOM;INDF;NEUT;SG
árbitro	domare	árbitro	dom	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
duarte	duarte	duarte	du	N;MASC;SG	PROPN;NOM
nuno	patrik	nuno	patrik	N;MASC;SG	PROPN;NOM
nuno	patrick	nuno	patrick	N;MASC;SG	PROPN;NOM
adam	adam	adar	adam	N;MASC;SG	PROPN;NOM
hits	träffar	hit	träffa	N;MASC;PL	V;IND;PRS;FIN;ACT
opções	alternativ	opção	alternativ	N;FEM;PL	N;NOM;INDF;NEUT;SG
gustavo	gustav	gustavo	gustav	N;MASC;SG	PROPN;NOM
gustavo	gustavo	gustavo	gustavo	N;MASC;SG	PROPN;NOM
gustavo	gustaf	gustavo	gustaf	N;MASC;SG	PROPN;NOM
funcionários	ämbetsmän	funcionário	ämbetsman	N;MASC;PL	N;NOM;INDF;NEUT;SG
checa	tjeckien	checa	tjeckien	N;FEM;SG	PROPN;NOM
pib	bni	pib	bni	N;MASC;SG	PROPN;NOM
documento	dokumentera	documento	dokumentera	N;MASC;SG	V;IMP;FIN;ACT
produziu	producerad	produzir	producerad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
produziu	framställt	produzir	framställa	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
produziu	producerat	produzir	producerad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
paraguai	paraguay	paraguai	paraguay	N;MASC;SG	PROPN;NOM
paraguai	paraguayanska	paraguai	paraguayansk	N;MASC;SG	ADJ;NOM;PL
margens	marginal	margem	marginal	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
ausência	avsaknad	ausência	avsakna	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
douglas	douglas	dougla	dougla	N;FEM;PL	PROPN;NOM
ativo	aktiva	ativo	aktiv	ADJ;MASC;SG	ADJ;NOM;PL
ativo	aktivt	ativo	aktiv	ADJ;MASC;SG	ADV
ativo	tillgången	ativo	tillgång	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ativo	tillgång	ativo	tillgång	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ativo	tillgångar	ativo	tillgång	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;PL
casada	gifta	casado	gift	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
casada	gifte	casado	gifte	N;FEM;SG	V;IND;PST;FIN;ACT
casada	gift	casado	gift	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
abreu	abreu	abreu	abreu	N;MASC;SG	PROPN;NOM
descrito	beskrivet	descrever	beskriva	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
descrito	beskrivna	descrever	beskriva	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
cria	skapa	criar	skapa	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
salto	hoppa	salto	hoppa	N;MASC;SG	V;IMP;FIN;ACT
salto	hoppar	salto	hoppa	N;MASC;SG	V;IND;PRS;FIN;ACT
tela	canvas	tela	canva	N;FEM;SG	V;NFIN;PASS
raça	tävla	raça	tävla	N;FEM;SG	V;IMP;FIN;ACT
bilhões	miljard	bilhão	miljard	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
habilidades	kompetens	habilidade	kompet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
habilidades	färdighet	habilidade	färdighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
habilidades	skicklighet	habilidade	skicklighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
papéis	papper	papel	papper	N;MASC;PL	N;NOM;INDF;NEUT;SG
cambridge	cambridge	cambridgir	cambridge	N;MASC;SG	PROPN;NOM
propostas	anbud	proposta	anbud	N;FEM;PL	N;NOM;INDF;NEUT;SG
direta	direkta	direto	direkt	ADJ;FEM;SG	ADJ;NOM;PL
direta	regissera	direto	regissera	ADJ;FEM;SG	V;IMP;FIN;ACT
direta	direkt	direto	direkt	ADJ;FEM;SG	ADV
direta	direct	direto	direct	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
acontecimentos	evenemang	acontecimento	evenemang	N;MASC;PL	N;NOM;INDF;NEUT;SG
marcada	märkta	marcar	märka	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
marcada	markerat	marcar	markera	V;FEM;SG;V.PTCP	ADV
marcada	märkta	marcar	märka	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
marcada	markerade	marcar	markera	V;FEM;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
marcada	markerad	marcar	markerad	V;FEM;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
marcada	märkt	marcar	märka	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tag	tagga	tag	tagga	N;FEM;SG	V;IMP;FIN;ACT
medieval	medeltiden	medieval	medeltid	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
perdido	förlorat	perder	förlora	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
perdido	förlorad	perder	förlorad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
perdido	vilse	perder	vilse	V;MASC;SG;V.PTCP	ADV
perdido	lost	perder	lost	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
perdido	förlorade	perder	förlora	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
participaram	deltagit	participar	delta	V;IND;PL;3;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
participaram	medverkade	participar	medverkad	V;IND;PL;3;FIN	ADJ;NOM;PL;PST;V.PTCP
servir	servering	servir	servering	V;NFIN	N;NOM;INDF;MASC+FEM;SG
lutar	fighting	lutar	fighting	V;NFIN	N;NOM;INDF;MASC+FEM;SG
lutar	slagsmål	lutar	slagsmål	V;NFIN	N;NOM;INDF;NEUT;SG
lutar	kämpande	lutar	kämpande	V;NFIN	ADJ;NOM;PRS;V.PTCP
indígenas	inhemsk	indígena	inhemsk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
indígenas	inhemska	indígena	inhemsk	N;FEM;PL	ADJ;NOM;PL
imigrantes	invandrade	imigrante	invandra	N;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
opera	opera	operar	opera	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
opera	operan	operar	operan	V;IND;SG;3;PRS;FIN	N;NOM;DEF;MASC+FEM;SG
vertical	vertikala	vertical	vertikal	N;MASC;SG	ADJ;NOM;PL
vertical	lodrätt	vertical	lodrätt	N;MASC;SG	ADV
vertical	vertikalt	vertical	vertikal	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
árvores	träd	árvore	träd	N;FEM;PL	N;NOM;INDF;NEUT;SG
levado	tagen	levar	tagen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
levado	tagna	levar	ta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
assinatura	undertecknar	assinatura	undertecknar	N;FEM;SG	V;IND;PRS;FIN;ACT
assinatura	undertecknande	assinatura	undertecknande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
assinatura	tecknande	assinatura	tecknande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
assinatura	undertecknande	assinatura	undertecknande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
organizado	organiserade	organizar	organiserad	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
organizado	organiserat	organizar	organiserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
organizado	organiserad	organizar	organiserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
organizado	anordnat	organizar	anordna	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
organizado	organiserat	organizar	organiserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
organizado	organiserade	organizar	organiserad	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
organizado	organiserad	organizar	organiserad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
alternativa	alternativt	alternativa	alternativ	N;FEM;SG	ADV
alternativa	alternativa	alternativa	alternativ	N;FEM;SG	ADJ;NOM;PL
xavier	xavier	xavier	xavi	N;MASC;SG	PROPN;NOM
exibição	uppvisar	exibição	uppvisa	N;FEM;SG	V;IND;PRS;FIN;ACT
exibição	visa	exibição	visa	N;FEM;SG	V;IMP;FIN;ACT
two	två	two	två	N;MASC;SG	NUM;NOM
men	karlar	men	karla	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
men	män	men	man	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
habitats	livsmiljö	habitat	livsmiljö	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
wwe	wwe	wwe	wwe	N;MASC;SG	PROPN;NOM
lateral	laterala	lateral	lateral	N;MASC;SG	ADJ;NOM;PL
lateral	side	lateral	side	N;MASC;SG	PROPN;NOM
renato	rené	renato	rené	N;MASC;SG	PROPN;NOM
publicados	utgiven	publicar	utge	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicados	publicerade	publicar	publicera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
publicados	publicerat	publicar	publicerad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
publicados	offentliggjord	publicar	offentliggjord	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicados	publicerad	publicar	publicera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
necessária	behövdes	necessário	behöva	ADJ;FEM;SG	V;IND;PST;FIN;PASS
necessária	behövs	necessário	behöva	ADJ;FEM;SG	V;IND;PRS;FIN;PASS
necessária	behövde	necessário	behöva	ADJ;FEM;SG	V;IND;PST;FIN;ACT
necessária	krävs	necessário	kräva	ADJ;FEM;SG	V;IND;PRS;FIN;PASS
necessária	nödvändiga	necessário	nödvändig	ADJ;FEM;SG	ADJ;NOM;PL
kevin	kevin	kevin	kevin	N;MASC;SG	PROPN;NOM
deveriam	bör	dever	böra	V;COND;PL;3;FIN	V;IND;PRS;FIN;ACT
deveriam	ska	dever	skola	V;COND;PL;3;FIN	V;IND;PRS;FIN;ACT
deveriam	borde	dever	böra	V;COND;PL;3;FIN	V;IND;PST;FIN;ACT
extremo	extrem	extremo	extrem	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
extremo	extrema	extremo	extrem	N;MASC;SG	ADJ;NOM;PL
extremo	extremt	extremo	extrem	N;MASC;SG	ADV
individuais	singlar	individual	singla	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
individuais	individuell	individual	individuell	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
individuais	individuellt	individual	individuell	ADJ;MASC;PL	ADV
individuais	individ	individual	individ	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
elite	elite	elite	elite	N;FEM;SG	PROPN;NOM
jong	jong	jong	jong	N;MASC;SG	PROPN;NOM
emprego	arbetstillfällen	emprego	arbetstillfälle	N;MASC;SG	N;NOM;INDF;NEUT;PL
emprego	arbeten	emprego	arbete	N;MASC;SG	N;NOM;INDF;NEUT;PL
científico	vetenskapliga	científico	vetenskaplig	ADJ;MASC;SG	ADJ;NOM;PL
maia	maia	maia	maia	N;MASC;SG	PROPN;NOM
vendido	sålda	vender	såld	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
recepção	mottagande	recepção	motta	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
ambiental	miljömässiga	ambiental	miljömässig	ADJ;MASC;SG	ADJ;NOM;PL
open	öppna	open	öppen	N;MASC;SG	ADJ;NOM;PL
open	open	open	open	N;MASC;SG	PROPN;NOM
open	öppet	open	öppen	N;MASC;SG	ADV
open	öppen	open	öppen	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
aviões	flygplan	avião	flygplan	N;MASC;PL	N;NOM;INDF;NEUT;SG
aviões	luftfartyg	avião	luftfartyg	N;MASC;PL	N;NOM;INDF;NEUT;SG
aviões	flygplan	avião	flygplan	N;MASC;PL	N;NOM;INDF;NEUT;SG
aviões	plan	avião	plan	N;MASC;PL	N;NOM;INDF;NEUT;SG
zelândia	zeeland	zelândia	zeeland	N;FEM;SG	PROPN;NOM
zelândia	zeeland	zelândia	zeeland	N;FEM;SG	PROPN;NOM
bruce	bruce	bruce	bruce	N;MASC;SG	PROPN;NOM
gonçalo	gonzalo	gonçalo	gonzalo	N;MASC;SG	PROPN;NOM
centenas	hundratal	centena	hundratal	N;FEM;PL	N;NOM;INDF;NEUT;SG
monteiro	monteiro	monteiro	monteiro	N;MASC;SG	PROPN;NOM
permitir	tillstånd	permitir	tillstånd	V;NFIN	N;NOM;INDF;NEUT;SG
song	song	song	song	N;MASC;SG	PROPN;NOM
aeronaves	flygplan	aeronave	flygplan	N;FEM;PL	N;NOM;INDF;NEUT;SG
aeronaves	luftfartyg	aeronave	luftfartyg	N;FEM;PL	N;NOM;INDF;NEUT;SG
assumir	antag	assumir	antag	V;NFIN	N;NOM;INDF;NEUT;SG
gosto	smaka	gosto	smaka	N;MASC;SG	V;IMP;FIN;ACT
gosto	smakar	gosto	smaka	N;MASC;SG	V;IND;PRS;FIN;ACT
