les	на	le	на	DET;DEF;PL	ADP
étudier	изследване	étudier	изследване	V;NFIN	N;INDF;NEUT;SG
viii	виии	viii	виия-(се)	NUM	N;INDF;FEM;SG
limitée	limited	limiter	limited	V;FEM;SG;PST;V.PTCP	PROPN;INDF;MASC;SG
limitée	ограничени	limiter	огранича-(се)	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
andrea	андреа	andrea	андреа	PROPN	N;INDF;FEM;SG
accessible	достъпни	accessible	достъпен	ADJ;MASC;SG	ADJ;INDF;PL
accessible	достъпно	accessible	достъпно	ADJ;MASC;SG	ADV
virginie	вирджиния	virginie	вирджиния	N;FEM;SG	PROPN;INDF;FEM;SG
avantage	ползи	avantage	ползи	N;MASC;SG	N;INDF;FEM;PL
engagé	наети	engager	нает	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
engagé	нает	engager	наем	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
engagé	сгодени	engager	сгодя	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
engagé	ангажирани	engager	ангажирам	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
engagé	сгоден	engager	сгоден	V;MASC;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
engagé	извършени	engager	извърша	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
ann	анн	ann	анн	PROPN	PROPN;INDF;FEM;SG
ann	ан	ann	ан	PROPN	PROPN;INDF;FEM;SG
écossais	шотландец	écossais	шотландец	ADJ;MASC;SG	N;INDF;MASC;SG
soirée	party	soirée	party	N;FEM;SG	ADJ
soirée	вечерно	soirée	вечерен	N;FEM;SG	ADV
mine	моите	mine	мой	N;FEM;SG	DET;DEF;PL;1
mine	мой	mine	мой	N;FEM;SG	DET;INDF;MASC;SG;1
mine	моята	mine	мой	N;FEM;SG	DET;DEF;FEM;SG;1
mine	мое	mine	мой	N;FEM;SG	DET;INDF;NEUT;SG;1
mine	моя	mine	мой	N;FEM;SG	DET;INDF;FEM;SG;1
mine	моят	mine	мой	N;FEM;SG	DET;DEF;MASC;SG;1
montée	монтирани	monter	монтирам	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
montée	издигане	monter	издигане	V;FEM;SG;PST;V.PTCP	N;INDF;NEUT;SG
montée	изкачване	monter	изкачване	V;FEM;SG;PST;V.PTCP	N;INDF;NEUT;SG
alphonse	алфонс	alphonse	алфонс	N;MASC;SG	PROPN;INDF;MASC;SG
alphonse	алфонсо	alphonse	алфонсо	N;MASC;SG	PROPN;INDF;MASC;SG
alphonse	алфонс	alphonse	алфонс	N;MASC;SG	PROPN;INDF;MASC;SG
acquis	придобит	acquérir	придобит	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
acquis	придобити	acquérir	придобия	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
lucien	люсиен	lucien	люсиен	PROPN	PROPN;INDF;MASC;SG
sydney	сидни	sydney	сиден	N;MASC;SG	PROPN;INDF;MASC;SG
qualifié	квалифицирани	qualifier	квалифицирам	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
introduit	въведени	introduire	въведа	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
introduit	въвежда	introduire	въвеждам	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
caractéristique	характерни	caractéristique	характерен	ADJ;FEM;SG	ADJ;INDF;PL
caractéristique	характеристика	caractéristique	характеристика	ADJ;FEM;SG	N;INDF;FEM;SG
caractéristique	особеност	caractéristique	особеност	ADJ;FEM;SG	N;INDF;FEM;SG
caractéristique	характеристика	caractéristique	характеристика	ADJ;FEM;SG	N;INDF;FEM;SG
nba	нба	nba	нба	N;MASC;SG	PROPN;INDF;MASC;SG
howard	хауърд	howard	хауърд	PROPN	PROPN;INDF;MASC;SG
charlie	чарли	charlie	чарла	PROPN	N;INDF;MASC;SG
communautaire	общност	communautaire	общност	ADJ;MASC;SG	N;INDF;FEM;SG
communautaire	общността	communautaire	общност	ADJ;MASC;SG	N;DEF;FEM;SG
évêques	бишъп	évêque	бишъп	N;MASC;PL	N;INDF;MASC;SG
évêques	бишоп	évêque	бишоп	N;MASC;PL	N;INDF;MASC;SG
évêques	епископ	évêque	епископ	N;MASC;PL	N;INDF;MASC;SG
maires	кмете	maire	кило	N;MASC;PL	N;INDF;MASC;SG
maires	кмет	maire	кмет	N;MASC;PL	N;INDF;MASC;SG
elizabeth	елизабет	elizabeth	елизабет	ADJ;MASC;SG	N;INDF;FEM;SG
recevoir	получаване	recevoir	получаване	V;NFIN	N;INDF;NEUT;SG
recevoir	получаване	recevoir	получаване	V;NFIN	N;INDF;NEUT;SG
recevoir	получаващи	recevoir	получавам	V;NFIN	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
performances	изпълнение	performance	изпълнение	N;FEM;PL	N;INDF;NEUT;SG
performances	ефективност	performance	ефективност	N;FEM;PL	N;INDF;FEM;SG
autrichien	austrian	autrichien	austrian	ADJ;MASC;SG	PROPN;INDF;MASC;SG
autrichien	австрия	autrichien	австрия	ADJ;MASC;SG	PROPN;INDF;FEM;SG
autrichien	австрийски	autrichien	австрийски	ADJ;MASC;SG	PROPN;INDF;MASC;SG
brest	брест	brest	брест	PROPN	N;INDF;MASC;SG
étrangère	чужди	étranger	чужд	ADJ;FEM;SG	ADJ;INDF;PL
étrangère	чуждестранни	étranger	чуждестранен	ADJ;FEM;SG	ADJ;INDF;PL
étrangère	чужденец	étranger	чужденец	ADJ;FEM;SG	N;INDF;MASC;SG
friedrich	фридрих	friedrich	фридрих	PROPN	PROPN;INDF;MASC;SG
occupé	зает	occuper	зает	V;MASC;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
occupé	заети	occuper	заема-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
archéologique	archéologique	archéologique	archéologique	ADJ;MASC;SG	N;INDF;MASC;SG
musées	музей	musée	музей	N;MASC;PL	N;INDF;MASC;SG
traversée	пресичане	traverser	пресичане	V;FEM;SG;PST;V.PTCP	N;INDF;NEUT;SG
traversée	пресича	traverser	пресичам-(се)	V;FEM;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
réussi	успешна	réussir	успешен	V;MASC;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
réussi	успешни	réussir	успешен	V;MASC;SG;PST;V.PTCP	ADJ;INDF;PL
réussi	успешен	réussir	успешен	V;MASC;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
réussi	успешно	réussir	успешно	V;MASC;SG;PST;V.PTCP	ADV
armand	арман	armand	арман	N;MASC;SG	PROPN;INDF;MASC;SG
antiquité	антики	antiquité	антика	N;FEM;SG	N;INDF;FEM;PL
antiquité	антични	antiquité	античен	N;FEM;SG	ADJ;INDF;PL
antiquité	антична	antiquité	античен	N;FEM;SG	ADJ;INDF;FEM;SG
antiquité	древни	antiquité	древен	N;FEM;SG	ADJ;INDF;PL
antiquité	древно	antiquité	древно	N;FEM;SG	ADV
antiquité	древна	antiquité	древен	N;FEM;SG	ADJ;INDF;FEM;SG
antiquité	антики	antiquité	антика	N;FEM;SG	N;INDF;FEM;PL
produite	произведени	produire	произведа	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
doctorat	докторска	doctorat	докторски	N;MASC;SG	ADJ;INDF;FEM;SG
réédition	преиздава	réédition	преиздавам	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
rêve	сънища	rêve	сън	N;MASC;SG	N;INDF;MASC;PL
rêve	мечтите	rêve	мечта	N;MASC;SG	N;DEF;FEM;PL
rêve	мечти	rêve	мечта	N;MASC;SG	N;INDF;FEM;PL
mathieu	матю	mathieu	матю	PROPN	PROPN;INDF;MASC;SG
mathieu	матей	mathieu	матей	PROPN	N;INDF;MASC;SG
mathieu	матийо	mathieu	матийо	PROPN	PROPN;INDF;MASC;SG
camille	камил	camille	камил	N;FEM;SG	PROPN;INDF;MASC;SG
camille	камий	camille	камий	N;FEM;SG	PROPN;INDF;MASC;SG
dérivés	деривати	dériver	дериват	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;PL
dérivés	производни	dériver	производен	V;MASC;PL;PST;V.PTCP	ADJ;INDF;PL
dérivés	деривати	dériver	дериват	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;PL
simples	прост	simple	прост	ADJ;MASC;PL	ADJ;INDF;MASC;SG
simples	проста	simple	прост	ADJ;MASC;PL	ADJ;INDF;FEM;SG
simples	простичко	simple	простичка	ADJ;MASC;PL	ADV
simples	сингъла	simple	сингъл	ADJ;MASC;PL	N;DEF;MASC;SG
nez	нез	nez	нез	N;MASC;SG	PROPN;INDF;MASC;SG
nez	носовете	nez	нос	N;MASC;SG	N;DEF;MASC;PL
nez	носове	nez	нос	N;MASC;SG	N;INDF;MASC;PL
meurtre	убийства	meurtre	убийство	N;MASC;SG	N;INDF;NEUT;PL
élite	елитна	élite	елитен	N;FEM;SG	ADJ;INDF;FEM;SG
élite	елитни	élite	елитен	N;FEM;SG	ADJ;INDF;PL
élite	елитен	élite	елитен	N;FEM;SG	ADJ;INDF;MASC;SG
aîné	елдър	aîné	елдър	ADJ;MASC;SG	N;INDF;MASC;SG
aîné	старейшина	aîné	старейшина	ADJ;MASC;SG	N;INDF;MASC;SG
verre	стъкла	verre	стъкло	N;MASC;SG	N;INDF;NEUT;PL
verre	пийте	verre	пийта	N;MASC;SG	V;IPFV;IND;PL;2;PRS;FIN;ACT
abandon	изоставят	abandon	изоставям	N;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
queue	опашки	queue	опашка	N;FEM;SG	N;INDF;FEM;PL
queue	опашки	queue	опашка	N;FEM;SG	N;INDF;FEM;PL
hong	хун	hong	хун	PROPN	PROPN;INDF;MASC;SG
hong	хонг	hong	хонг	PROPN	N;INDF;MASC;SG
hong	хон	hong	хон	PROPN	N;INDF;MASC;SG
ivan	ванка	ivan	ванка	PROPN	N;INDF;FEM;SG
ivan	айвън	ivan	айвън	PROPN	PROPN;INDF;MASC;SG
ivan	иван	ivan	иван	PROPN	PROPN;INDF;MASC;SG
ivan	иване	ivan	ивана	PROPN	N;INDF;NEUT;SG
exécutif	изпълнителна	exécutif	изпълнителен	N;MASC;SG	ADJ;INDF;FEM;SG
exécutif	изпълнителни	exécutif	изпълнителен	N;MASC;SG	ADJ;INDF;PL
jonathan	джонатан	jonathan	джонатам	PROPN	PROPN;INDF;MASC;SG
tenue	тоалет	tenir	тоалет	V;FEM;SG;PST;V.PTCP	N;INDF;MASC;SG
tenue	облекло	tenir	облекло	V;FEM;SG;PST;V.PTCP	N;INDF;NEUT;SG
jacob	джейкъб	jacob	джейкъб	PROPN	PROPN;INDF;MASC;SG
jacob	якоб	jacob	якоб	PROPN	PROPN;INDF;MASC;SG
jacob	яков	jacob	яков	PROPN	PROPN;INDF;MASC;SG
mythologie	mythologie	mythologie	mythologie	N;FEM;SG	PROPN;INDF;MASC;SG
belgrade	белград	belgrade	белград	PROPN	PROPN;INDF;MASC;SG
revenu	приход	revenir	приход	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
revenu	приходи	revenir	приход	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;PL
revenu	приход	revenir	приход	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
revenu	доход	revenir	доход	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
revenu	приходи	revenir	приход	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;PL
revenu	доходи	revenir	доход	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;PL
guinée	гвинея	guiné	гвинея	ADJ;FEM;SG	N;INDF;FEM;SG
dessinateur	дизайнерски	dessinateur	дизайнерски	N;MASC;SG	ADJ;INDF;MASC;SG
jimmy	джими	jimmy	джим	PROPN	PROPN;INDF;MASC;SG
rallye	rallye	rallye	rallye	N;MASC;SG	PROPN;INDF;MASC;SG
valence	валенсия	valence	валенсия	N;FEM;SG	PROPN;INDF;FEM;SG
colspan	colspan	colspan	colspan	PROPN	NUM;INDF;PL
diego	диего	diego	диего	PROPN	PROPN;INDF;MASC;SG
maladies	болест	maladie	болест	N;FEM;PL	N;INDF;FEM;SG
maladies	заболяване	maladie	заболяване	N;FEM;PL	N;INDF;NEUT;SG
oiseau	бърд	oiseau	бърд	N;MASC;SG	PROPN;INDF;MASC;SG
maximale	максимум	maximal	максимум	ADJ;FEM;SG	N;INDF;MASC;SG
maximale	максимално	maximal	максимално	ADJ;FEM;SG	ADV
verte	verte	vert	verte	ADJ;FEM;SG	N;INDF;FEM;SG
verte	грийн	vert	грийн	ADJ;FEM;SG	PROPN;INDF;MASC;SG
verte	зелено	vert	зелено	ADJ;FEM;SG	ADV
verte	зелени	vert	зелен	ADJ;FEM;SG	ADJ;INDF;PL
citer	цитат	citer	цитам	V;NFIN	N;INDF;MASC;SG
francesco	франческо	francesco	франчески	PROPN	ADV
compilation	състави	compilation	съставя	N;FEM;SG	N;INDF;FEM;PL
connaissances	познати	connaissance	познат	N;FEM;PL	ADJ;INDF;PL
connaissances	познаване	connaissance	познаване	N;FEM;PL	N;INDF;NEUT;SG
connaissances	знание	connaissance	знание	N;FEM;PL	N;INDF;NEUT;SG
connaissances	познание	connaissance	познание	N;FEM;PL	N;INDF;NEUT;SG
copié	копира	copié	копирам	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
terrestre	сухоземни	terrestre	сухоземен	ADJ;MASC;SG	ADJ;INDF;PL
terrestre	земно	terrestre	земно	ADJ;MASC;SG	ADV
budapest	будапеща	budapest	будапеща	PROPN	PROPN;INDF;FEM;SG
noble	благородник	noble	благородник	ADJ;MASC;SG	N;INDF;MASC;SG
noble	благородни	noble	благороден	ADJ;MASC;SG	ADJ;INDF;PL
noble	благородно	noble	благороден	ADJ;MASC;SG	ADV
inverse	обратна	inverse	обратен	PROPN	ADJ;INDF;FEM;SG
inverse	обратен	inverse	обратя	PROPN	ADJ;INDF;MASC;SG
inverse	обръщане	inverse	обръщане	PROPN	N;INDF;NEUT;SG
inverse	задна	inverse	заден	PROPN	ADJ;INDF;FEM;SG
inverse	обратна	inverse	обратен	PROPN	ADJ;INDF;FEM;SG
inverse	обратен	inverse	обратя	PROPN	ADJ;INDF;MASC;SG
souvenir	сувенир	souvenir	сувенир	V;NFIN	N;INDF;MASC;SG
souvenir	спомен	souvenir	спомен	V;NFIN	N;INDF;MASC;SG
souvenir	памет	souvenir	памет	V;NFIN	N;INDF;FEM;SG
souvenir	спомени	souvenir	споменя	V;NFIN	N;INDF;MASC;PL
ennemis	враг	ennemi	враг	ADJ;MASC;PL	N;INDF;MASC;SG
ennemis	врагът	ennemi	враг	ADJ;MASC;PL	N;DEF;MASC;SG
ennemis	врагове	ennemi	враг	ADJ;MASC;PL	N;INDF;MASC;PL
ennemis	врагове	ennemi	враг	ADJ;MASC;PL	N;INDF;MASC;PL
ennemis	враговете	ennemi	враг	ADJ;MASC;PL	N;DEF;MASC;PL
sections	раздели	section	разделя-(се)	N;FEM;PL	V;PFV;IMP;SG;2;FIN
viens	ела	venir	дойда	V;IND;SG;1;PRS;FIN	V;IPFV;IMP;SG;2;FIN
são	сао	são	сао	PROPN	PROPN;INDF;MASC;SG
inscrits	регистриран	inscrire	регистрирам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
inscrits	регистрирана	inscrire	регистрирам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
inscrits	регистрирано	inscrire	регистрирам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
quarante	forty	quarante	forty	NUM	N;INDF;MASC;SG
hectares	хектара	hectare	хектар	N;MASC;PL	N;DEF;MASC;SG
hectares	акра	hectare	акра	N;MASC;PL	N;INDF;MASC;SG
golfe	залива	golfe	заливам	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
italiens	италианците	italien	италианец	ADJ;MASC;PL	N;DEF;MASC;PL
italiens	италианци	italien	италианец	ADJ;MASC;PL	N;INDF;MASC;PL
italiens	италианска	italien	италиански	ADJ;MASC;PL	ADJ;INDF;FEM;SG
italiens	италианец	italien	италианец	ADJ;MASC;PL	N;INDF;MASC;SG
italiens	италиански	italien	италиански	ADJ;MASC;PL	ADJ;INDF;MASC;SG
italiens	италианско	italien	италиански	ADJ;MASC;PL	ADV
supprimé	изтрит	supprimer	изтрия	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
supprimé	изтрити	supprimer	изтрия	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
supprimé	премахнат	supprimer	премахна	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;3;PRS;FIN;ACT
supprimé	премахнати	supprimer	премахна	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
supprimé	отстранени	supprimer	отстраня-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
douglas	дъглас	dougla	дъглас	PROPN	N;INDF;MASC;SG
listes	списък	liste	списък	N;FEM;PL	N;INDF;MASC;SG
lecteur	карай	lecteur	карай	N;MASC;SG	V;IPFV;IMP;SG;2;FIN
idem	idem	idem	idem		PROPN;INDF;MASC;SG
remise	отстъпки	remise	отстъпка	N;FEM;SG	N;INDF;FEM;PL
établie	установени	établir	установя-(се)	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
maintenir	запазване	maintenir	запазване	V;NFIN	N;INDF;NEUT;SG
maintenir	поддържане	maintenir	поддържане	V;NFIN	N;INDF;NEUT;SG
maintenir	поддържане	maintenir	поддържане	V;NFIN	N;INDF;NEUT;SG
réduire	намаление	réduire	намаление	V;NFIN	N;INDF;NEUT;SG
réduire	намаляване	réduire	намаляване	V;NFIN	N;INDF;NEUT;SG
réduire	спадане	réduire	спадане	V;NFIN	N;INDF;NEUT;SG
réduire	намаляване	réduire	намаляване	V;NFIN	N;INDF;NEUT;SG
anderson	андерсън	anderson	андерсън	PROPN	PROPN;INDF;MASC;SG
christine	кристин	christine	кристин	N;FEM;SG	PROPN;INDF;FEM;SG
sélectionné	избрани	sélectionner	избера	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
venus	венера	venir	венер	V;MASC;PL;PST;V.PTCP	N;INDF;FEM;SG
miller	милър	miller	милър	PROPN	PROPN;INDF;MASC;SG
miller	милер	miller	милер	PROPN	N;INDF;MASC;SG
dédié	отдадени	dédier	отдам-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
exil	exil	exil	exil	N;MASC;SG	PROPN;INDF;MASC;SG
terminé	завършени	terminer	завърша	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
construits	изградена	construire	изградя	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
construits	построена	construire	построя-(се)	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
construits	построено	construire	построя-(се)	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
construits	построен	construire	построя-(се)	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
construits	изградено	construire	изградя	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
fixe	фиксирани	fixe	фиксирам	ADJ;MASC;SG	V;PFV;INDF;PL;V.PTCP;PASS
fixe	фиксирана	fixe	фиксирам	ADJ;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
fixe	поправен	fixe	поправя-(се)	ADJ;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
fixe	фиксиран	fixe	фиксирам	ADJ;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
relative	роднина	relatif	роднина	ADJ;FEM;SG	N;INDF;MASC;SG
relative	относително	relatif	относително	ADJ;FEM;SG	ADV
instruction	инструкции	instruction	инструкция	N;FEM;SG	N;INDF;FEM;PL
remis	предадени	remettre	предам-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
donald	доналд	donald	доналд	PROPN	N;INDF;MASC;SG
observation	наблюдения	observation	наблюдение	N;FEM;SG	N;INDF;NEUT;PL
parallèlement	успоредни	parallèlement	успореден	ADV	ADJ;INDF;PL
parallèlement	паралелна	parallèlement	паралелен	ADV	ADJ;INDF;FEM;SG
parallèlement	паралелни	parallèlement	паралелен	ADV	ADJ;INDF;PL
dure	трудно	dur	трудно	ADJ;FEM;SG	ADV
dure	силно	dur	силно	ADJ;FEM;SG	ADV
dure	здраво	dur	здраво	ADJ;FEM;SG	ADV
dure	твърдо	dur	твърдо	ADJ;FEM;SG	ADV
sortant	изходящи	sortir	изходящ	V;PRS;V.PTCP	V;IPFV;INDF;PL;PST;V.PTCP;ACT
sortant	изходящи	sortir	изходящ	V;PRS;V.PTCP	V;IPFV;INDF;PL;PST;V.PTCP;ACT
sortant	излизане	sortir	излизане	V;PRS;V.PTCP	N;INDF;NEUT;SG
vins	вина	vin	вина	N;MASC;PL	N;INDF;NEUT;SG
vins	виното	vin	вино	N;MASC;PL	N;DEF;NEUT;SG
vins	вино	vin	вино	N;MASC;PL	N;INDF;NEUT;SG
vins	вина	vin	вина	N;MASC;PL	N;INDF;NEUT;SG
employés	служителите	employer	служител	V;MASC;PL;PST;V.PTCP	N;DEF;MASC;PL
employés	служители	employer	служител	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;PL
out	вън	out	вън	PROPN	ADV
out	навън	out	навън	PROPN	ADV
solaire	слънчево	solaire	слънчево	ADJ;MASC;SG	ADV
solaire	слънчеви	solaire	слънчев	ADJ;MASC;SG	ADJ;INDF;PL
alimentation	храни	alimentation	храна	N;FEM;SG	N;INDF;FEM;PL
neutre	неутрални	neutre	неутрален	ADJ;MASC;SG	ADJ;INDF;PL
neutre	неутрално	neutre	неутрално	ADJ;MASC;SG	ADV
tués	убита	tuer	убия	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
tués	убит	tuer	убия	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
empêcher	предотвратяване	empêcher	предотвратяване	V;NFIN	N;INDF;NEUT;SG
