خزان	tanka	خَزَّان	tanek	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
عملاقة	orjaški	عِملَاق	orjaški	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
كامب	taborišče	كَامب	taborišče		N;NOM;NEUT;SG
كامب	kamp	كَامب	kamp		N;NOM;MASC;SG
كامب	camp	كَامب	camp		N;NOM;MASC;SG
كامب	tabor	كَامب	tabor		N;NOM;MASC;SG
شرعي	zakonito	شَرعِيّ	zakonit	ADJ;NOM;INDF;MASC;SG	ADV
شرعي	zakonita	شَرعِيّ	zakoniti	ADJ;NOM;INDF;MASC;SG	V;PFV;IND;DU;3;PRS;FIN
شرعي	legitimno	شَرعِيّ	legitimen	ADJ;NOM;INDF;MASC;SG	ADV
سنتيمتر	centimeter	سنتيمتر	centimeter		N;NOM;MASC;SG
سنتيمتر	centimeter	سنتيمتر	centimeter		N;NOM;MASC;SG
الهندوسية	hinduizem	هَندُوسِيّ	hinduizem		N;NOM;MASC;SG
الغد	jutri	غَد	jutri	N;NOM;DEF;SG	ADV
القاري	celinske	قَارِي	celinski		ADJ;NOM;FEM;PL
القاري	celinski	قَارِي	celinski		ADJ;NOM;MASC;SG
ريم	platišča	ريم	platišče		N;NOM;NEUT;PL
يغلب	premaga	غَلَّب	premagati	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
ختم	žig	خَتَم	žig	V;PFV;MASC;SG;3;ACT	N;NOM;MASC;SG
ختم	žiga	خَتَم	žiga	V;PFV;MASC;SG;3;ACT	N;NOM;MASC;SG
ختم	pečat	خَتَم	pečat	V;PFV;MASC;SG;3;ACT	N;NOM;MASC;SG
المراهقة	najstniki	مُرَاهَقَة	najstnik	N;NOM;DEF;SG	N;NOM;MASC;PL
المراهقة	pubertete	مُرَاهَقَة	puberteta	N;NOM;DEF;SG	N;NOM;FEM;PL
يضيف	doda	أَضَاف	dodati	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
للسياحة	turizem	للسياحة	turizem	N;GEN;DEF;SG	N;NOM;MASC;SG
اتصل	poklici	اِتَّصَل	poklic		N;NOM;MASC;PL
اتصل	pokliči	اِتَّصَل	poklic		V;PFV;IMP;SG;2;FIN
اتصل	klic	اِتَّصَل	klic		N;NOM;MASC;SG
اتصل	pokličite	اِتَّصَل	poklicati		V;PFV;IMP;PL;2;FIN
النقص	nepopolnosti	نَقص	nepopolnost	N;NOM;DEF;SG	N;GEN;FEM;SG
ذكي	pameten	ذَكَى	pameten	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG
ذكي	prebrisano	ذَكَى	prebrisan	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;V.PTCP
ذكي	domiselno	ذَكَى	domiselno	N;NOM;INDF;SG	ADV
ذكي	inteligentni	ذَكَى	inteligenten	N;NOM;INDF;SG	ADJ;NOM;MASC;PL
ذكي	inteligentna	ذَكَى	inteligenten	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
ذكي	inteligentno	ذَكَى	inteligenten	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
ذكي	inteligenten	ذَكَى	inteligenten	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG
ذكي	pametna	ذَكَى	pameten	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
ذكي	pameten	ذَكَى	pameten	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG
ذكي	pametno	ذَكَى	pameten	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
شهري	mesečno	شَهرِيّ	mesečno	ADJ;NOM;INDF;MASC;SG	ADV
شهري	mesečnega	شَهرِيّ	mesečen	ADJ;NOM;INDF;MASC;SG	ADJ;GEN;NEUT;SG
زحل	saturn	زَحل	saturn		N;NOM;MASC;SG
موحد	standardizirane	مُوَحَّد	standardiziran	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL;V.PTCP
موحد	standardiziranih	مُوَحَّد	standardiziran	ADJ;NOM;INDF;MASC;SG	ADJ;GEN;MASC;PL;V.PTCP
موحد	standardizirani	مُوَحَّد	standardiziran	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
موحد	uniforma	مُوَحَّد	uniforma	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
موحد	uniformo	مُوَحَّد	uniforma	ADJ;NOM;INDF;MASC;SG	N;ACC;FEM;SG
بانكوك	bangkoku	بَانكُوك	bangkok		N;DAT;MASC;SG
شهرية	mesečno	شَهرِيّ	mesečno	ADJ;NOM;INDF;FEM;SG	ADV
شهرية	mesečnega	شَهرِيّ	mesečen	ADJ;NOM;INDF;FEM;SG	ADJ;GEN;NEUT;SG
مولر	müller	مولر	müller		PROPN;NOM;MASC;SG
مولر	mueller	مولر	mueller		N;NOM;MASC;SG
مولر	muller	مولر	muller		N;NOM;MASC;SG
الوثائقية	dokumentarci	وَثَائِقِيّ	dokumentarca	N;NOM;DEF;SG	N;NOM;MASC;PL
الوحش	zveri	وَحش	zvera	N;NOM;DEF;SG	N;NOM;FEM;PL
كورت	kurt	كُورت	kurt		PROPN;NOM;MASC;SG
جوز	orehe	جوز	oreh		N;ACC;MASC;PL
جوز	orehi	جوز	oreh		N;NOM;MASC;PL
جوز	orehov	جوز	oreh		N;GEN;MASC;PL
المهبل	vagine	مُهبِل	vagin	N;NOM;DEF;SG	N;NOM;FEM;PL
عمالة	zaposlitve	عَمَالَة	zaposlitev	N;NOM;INDF;SG	N;NOM;FEM;PL
جونيور	mlajši	جونيور	mlad		ADJ;NOM;DEF;CMPR;MASC;SG
جونيور	junior	جونيور	junior		N;NOM;MASC;SG
تلال	hills	تَلَال	hills	N;NOM;INDF;PL	N;NOM;MASC;SG
الجن	džin	جُنّ	džin	N;NOM;DEF;SG	
سلبي	negativno	سَلبِيّ	negativen	ADJ;NOM;INDF;MASC;SG	ADV
الشرط	zahteva	شَرط	zahtevati	N;NOM;DEF;SG	V;IND;SG;3;PRS;FIN
بنوك	banks	بَنك	banks	N;NOM;INDF;PL	
بنوك	bankam	بَنك	banka	N;NOM;INDF;PL	N;DAT;FEM;PL
بنوك	bankah	بَنك	banka	N;NOM;INDF;PL	N;ESS;FEM;PL
مرئية	vidno	مَرئِيّ	vidno	ADJ;NOM;INDF;FEM;SG	ADV
مرئية	vidni	مَرئِيّ	viden	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL
راتب	plačo	رَاتِب	plača	N;NOM;INDF;SG	N;ACC;FEM;SG
راتب	plač	رَاتِب	plača	N;NOM;INDF;SG	N;GEN;FEM;PL
راتب	plače	رَاتِب	plača	N;NOM;INDF;SG	N;NOM;FEM;PL
اختلافات	diff	اِختِلَاف	diff	N;NOM;INDF;PL	
اختلافات	razlik	اِختِلَاف	razlika	N;NOM;INDF;PL	N;GEN;FEM;PL
باليرمو	palermu	بِ	paler		N;DAT;MASC;SG
هانوفر	hanover	هَانُوفِر	hanover		N;NOM;MASC;SG
الصخرة	skalo	صُخرَة	skala	N;NOM;DEF;SG	N;ACC;FEM;SG
اولاد	fantje	اولاد	fant		N;NOM;MASC;PL
اولاد	dečki	اولاد	deček		N;NOM;MASC;PL
اولاد	fanta	اولاد	fant		N;ACC;MASC;SG
الغزل	preje	غَزل	preje	N;NOM;DEF;SG	
برنارد	bernard	برنارد	bernard		N;NOM;MASC;SG
برنارد	bernarda	برنارد	bernard		N;NOM;MASC;SG
كاري	curry	كاري	curry		N;NOM;MASC;SG
جينات	genov	جَينَة	gen	N;NOM;INDF;PL	N;GEN;MASC;PL
الماركسية	marksistični	مَاركِسِيّ	marksističen	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
لفت	repo	لَفَت	rep	V;PFV;MASC;SG;3;ACT	N;ACC;FEM;SG
لفت	repa	لَفَت	rep	V;PFV;MASC;SG;3;ACT	N;NOM;MASC;SG
جوناثان	jonathan	جُونَاثَان	jonathan		PROPN;NOM;MASC;SG
عربات	vozil	عَرَبَة	voziti	N;NOM;INDF;PL	V;IPFV;MASC;SG;V.PTCP
اعلن	objavim	أَعلَن	objaveti	V;PFV;MASC;SG;3;ACT	V;PFV;IND;SG;1;PRS;FIN
اعلن	napovedano	أَعلَن	napovedan	V;PFV;MASC;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
المتوفي	umrli	مُتَوَفِّي	umreti		V;PFV;MASC;PL;V.PTCP
المتوفي	preminil	مُتَوَفِّي	preminiti		V;PFV;MASC;SG;V.PTCP
المتوفي	umrl	مُتَوَفِّي	umreti		V;PFV;MASC;SG;V.PTCP
ملونة	barvne	مُلَوَّن	barven	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
صخرة	skalo	صُخرَة	skala	N;NOM;INDF;SG	N;ACC;FEM;SG
ابناء	sinove	اِبن	sin	N;NOM;INDF;PL	N;ACC;MASC;PL
ابناء	sinov	اِبن	sinov	N;NOM;INDF;PL	N;GEN;MASC;PL
ابناء	sinova	اِبن	sin	N;NOM;INDF;PL	N;NOM;MASC;DU
تين	tin	تين	tin		N;NOM;MASC;SG
الكامنة	latentno	كَامِن	latenten	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
محاصيل	pridelkov	مَحصُول	pridelek	N;NOM;INDF;PL	N;GEN;MASC;PL
صبغة	pigmenta	صُبغَة	pigment	N;NOM;INDF;SG	N;GEN;MASC;SG
دلهي	delhiju	دِلهِي	delhij		N;DAT;MASC;SG
شارون	sharon	شَارُون	sharon		
جنسي	sexy	جِنسِيّ	sexy	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
جنسي	seksi	جِنسِيّ	seksa	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
جنسي	spolno	جِنسِيّ	spolno	ADJ;NOM;INDF;MASC;SG	ADV
التوفيق	uspehov	تَوفِيق	uspeh	N;NOM;DEF;SG	N;GEN;MASC;PL
مرج	travnik	مرج	travnik		N;NOM;MASC;SG
مرج	meadow	مرج	meadow		
الحزن	žalost	حُزن	žalost	N;NOM;DEF;SG	N;ACC;FEM;SG
الحزن	žalosti	حُزن	žalost	N;NOM;DEF;SG	N;GEN;FEM;SG
الحزن	žalost	حُزن	žalost	N;NOM;DEF;SG	N;ACC;FEM;SG
الحزن	žalost	حُزن	žalost	N;NOM;DEF;SG	N;ACC;FEM;SG
تلاميذ	učencev	تِلمِيذ	učenec	N;NOM;INDF;PL	N;GEN;MASC;PL
الرسل	apostolov	رَسُول	apostol	N;NOM;DEF;PL	N;GEN;MASC;PL
الرسل	sli	رَسُول	sliti	N;NOM;DEF;PL	N;NOM;MASC;SG
مختبرات	laboratoriji	مُختَبَر	laboratorij	ADJ;NOM;INDF;FEM;PL	N;NOM;MASC;PL
مختبرات	izvidi	مُختَبَر	izvid	ADJ;NOM;INDF;FEM;PL	N;NOM;MASC;PL
مختبرات	laboratorije	مُختَبَر	laboratorija	ADJ;NOM;INDF;FEM;PL	N;ACC;MASC;PL
مختبرات	laboratoriji	مُختَبَر	laboratorij	ADJ;NOM;INDF;FEM;PL	N;NOM;MASC;PL
مختبرات	laboratorijev	مُختَبَر	laboratorij	ADJ;NOM;INDF;FEM;PL	N;GEN;MASC;PL
كمبوديا	kambodži	كَمبُودِيَا	kambodža		N;NOM;FEM;SG
بورتلاند	portland	بُورتلَاند	portland		PROPN;NOM;MASC;SG
بورتلاند	portlandu	بُورتلَاند	portland		N;DAT;MASC;SG
الوجبات	obrokov	وَجبَة	obrok	N;NOM;DEF;PL	N;GEN;MASC;PL
خريجي	diplomantov	خِرِّيج	diplomant	N;NOM;INDF;PL	N;GEN;MASC;PL
راو	rao	راو	rao		
مراسم	slovesnost	مَرسَم	slovesnost	N;NOM;INDF;PL	N;NOM;FEM;SG
مراسم	obred	مَرسَم	obred	N;NOM;INDF;PL	N;NOM;MASC;SG
مراسم	slovesnosti	مَرسَم	slovesnost	N;NOM;INDF;PL	N;NOM;FEM;SG
شيدت	konstruirana	شَيَّد	konstruiran	V;PFV;FEM;SG;3;PASS	ADJ;NOM;FEM;SG;V.PTCP
شيدت	zgrajeno	شَيَّد	zgrajen	V;PFV;FEM;SG;3;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ناميبيا	namibija	نَامِيبِيَا	namibija		N;NOM;FEM;SG
كيبيك	quebec	كيبيك	quebec		PROPN;NOM;MASC;SG
منتديات	forumih	مُنتَدِي	forum	ADJ;NOM;INDF;FEM;PL	N;ESS;MASC;PL
مختلطة	mešane	مُختَلِط	mešan	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
فم	ust	فَمّ	usta	N;NOM;INDF;SG	N;GEN;NEUT;PL
فم	usta	فَمّ	usta	N;NOM;INDF;SG	N;NOM;NEUT;PL
توتنهام	tottenham	تُوتِنهَام	tottenhati		N;DAT;MASC;SG
توتنهام	ostroge	تُوتِنهَام	ostrog		N;NOM;FEM;PL
مجهود	prizadevanja	مَجهُود	prizadevanje	N;NOM;INDF;SG	N;NOM;NEUT;PL
مجهود	napora	مَجهُود	napor	N;NOM;INDF;SG	N;GEN;MASC;SG
التشابه	podobnost	تَشَابُه	podobnost		N;NOM;FEM;SG
التشابه	podobnost	تَشَابُه	podobnost		N;NOM;FEM;SG
التشابه	podobnosti	تَشَابُه	podobnost		N;GEN;FEM;SG
التضخم	inflacijo	تَضَخُّم	inflacija	N;NOM;DEF;SG	N;ACC;FEM;SG
التضخم	inflacije	تَضَخُّم	inflacija	N;NOM;DEF;SG	N;NOM;FEM;PL
فرانكو	franco	فرانكو	franca		N;NOM;MASC;SG
اضطهاد	preganjanja	اِضطِهَاد	preganjanje	N;NOM;INDF;SG	N;GEN;NEUT;SG
ترينيداد	trinidad	ترينيداد	trinidad		N;NOM;FEM;SG
تجريبية	poskusno	تَجرِيبِيّ	poskusno	ADJ;NOM;INDF;FEM;SG	ADV
تجريبية	poskusni	تَجرِيبِيّ	poskusen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
تجريبية	poskusnih	تَجرِيبِيّ	poskusen	ADJ;NOM;INDF;FEM;SG	ADJ;GEN;MASC;PL
النظائر	izotopov	نِظَائِر	izotop	N;NOM;DEF;PL	N;GEN;MASC;PL
جاز	jazz	جَاز	jazz	V;PFV;MASC;SG;3;ACT	N;NOM;MASC;SG
التشفير	kripto	التشفير	kripto	N;NOM;DEF;SG	N;ACC;FEM;SG
البروتستانت	protestanti	بِرُوتستَان	protestant		N;NOM;MASC;PL
فرانز	franz	فرانز	franz		
قدرت	cenjeni	قَدَّر	cenjen	V;PFV;FEM;SG;3;PASS	ADJ;NOM;MASC;PL;V.PTCP
قدرت	cenjena	قَدَّر	cenjen	V;PFV;FEM;SG;3;PASS	ADJ;NOM;FEM;SG;V.PTCP
قدرت	cenil	قَدَّر	ceniti	V;PFV;FEM;SG;3;PASS	V;IPFV;MASC;SG;V.PTCP
التقليل	podcenjeval	تَقلِيل	podcenjevati	N;NOM;DEF;SG	V;IPFV;MASC;SG;V.PTCP
كلي	jej	كُلِّيّ	jesti	N;NOM;INDF;SG	
كلي	jest	كُلِّيّ	jest	N;NOM;INDF;SG	
كلي	jejte	كُلِّيّ	jesti	N;NOM;INDF;SG	V;IPFV;IMP;PL;2;FIN
رولز	zvitki	رُولز	zvitek		N;NOM;MASC;PL
رولز	rolls	رُولز	rolls		N;NOM;MASC;SG
الحاسبات	računalnike	الحاسبات	računalnik	N;NOM;DEF;PL	N;ACC;MASC;PL
ده	njegovo	دٰهٰ	njegov		DET;NOM;NEUT;SG;3
ده	njegove	دٰهٰ	njegov		DET;NOM;FEM;PL;3
ده	njegov	دٰهٰ	njegov		DET;NOM;MASC;SG;3
ده	njegova	دٰهٰ	njegov		DET;NOM;FEM;SG;3
الجيب	žepu	جَيب	žep	N;NOM;DEF;SG	N;DAT;MASC;SG
طفرة	mutacije	طَفرَة	mutacija	N;NOM;INDF;SG	N;NOM;FEM;PL
طفرة	mutacijo	طَفرَة	mutacija	N;NOM;INDF;SG	N;ACC;FEM;SG
الكؤوس	skodelice	كُؤُوس	skodelica	N;NOM;DEF;SG	N;NOM;FEM;PL
الكؤوس	kozarci	كُؤُوس	kozarec	N;NOM;DEF;SG	N;NOM;MASC;PL
جرح	ranjena	جُرح	ranjen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
جرح	ranjene	جُرح	ranjen	N;NOM;INDF;SG	ADJ;NOM;FEM;PL;V.PTCP
جرح	ranjen	جُرح	ranjen	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
جرح	ranjenci	جُرح	ranjenec	N;NOM;INDF;SG	N;NOM;MASC;PL
جرح	rane	جُرح	ran	N;NOM;INDF;SG	N;NOM;FEM;PL
جرح	rano	جُرح	ran	N;NOM;INDF;SG	N;ACC;FEM;SG
الفوسفات	fosfat	فُوسفَات	fosfat		N;NOM;MASC;SG
للاستثمار	vlaganje	للاستثمار	vlaganje		N;NOM;NEUT;SG
للاستثمار	naložbe	للاستثمار	naložba		N;NOM;FEM;PL
للاستثمار	investicije	للاستثمار	investicija		N;NOM;FEM;PL
للاستثمار	naložba	للاستثمار	naložba		N;NOM;FEM;SG
سونيك	sonic	سونيك	sonica		N;NOM;MASC;SG
النشطة	aktivna	نَشَاط	aktiven	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
النشطة	dejavno	نَشَاط	dejavno	N;NOM;DEF;SG	ADV
النشطة	aktiven	نَشَاط	aktiven	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG
النشطة	aktivni	نَشَاط	aktiven	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
النشطة	aktivno	نَشَاط	aktivno	N;NOM;DEF;SG	ADV
توما	toma	تُومَا	toma		N;NOM;MASC;SG
العاب	tekme	لَعب	tekma		N;NOM;FEM;PL
العاب	igre	لَعب	igra		N;NOM;FEM;PL
العاب	igrah	لَعب	igra		N;ESS;FEM;PL
العاب	igrice	لَعب	igrica		N;NOM;FEM;PL
العاب	iger	لَعب	igra		N;GEN;FEM;PL
العاب	igrač	لَعب	igrač		N;GEN;FEM;PL
العاب	igračke	لَعب	igračka		N;NOM;FEM;PL
العاب	igrače	لَعب	igrac		N;NOM;FEM;PL
سيبيريا	sibirski	سِيبِيرِيَا	sibirski		ADJ;NOM;MASC;SG
سيبيريا	sibiriji	سِيبِيرِيَا	sibirij		N;DAT;FEM;SG
السوربون	sorbonni	سُوربُون	sorbonen		ADJ;NOM;MASC;PL
التكيف	prilagoditve	تَكَيُّف	prilagoditev	N;NOM;DEF;SG	N;NOM;FEM;PL
التكيف	prilagodi	تَكَيُّف	prilagoditi	N;NOM;DEF;SG	V;PFV;IND;SG;3;PRS;FIN
سيلفا	silva	سِيلفَا	silva		N;NOM;MASC;SG
فينيكس	phoenix	فينيكس	phoenixa		N;NOM;MASC;SG
كيت	kate	كَيت	kata		PROPN;NOM;FEM;SG
الخرسانة	konkretno	خَرَسَانَة	konkretno	N;NOM;DEF;SG	ADV
الخرسانة	konkretne	خَرَسَانَة	konkreten	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
الخرسانة	konkreten	خَرَسَانَة	konkreten	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG
ناقصة	nedokončano	نَاقِصَة	nedokončano	ADJ;NOM;INDF;FEM;SG	ADV
ناقصة	nepopolni	نَاقِصَة	nepopolen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL
باطن	podplati	بَاطِن	podplati		N;NOM;MASC;PL
موقعة	podpisana	مُوَقَّع	podpisan	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
موقعة	podpisano	مُوَقَّع	podpisan	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;V.PTCP
موقعة	podpisan	مُوَقَّع	podpisan	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
موقعة	podpisani	مُوَقَّع	podpisan	N;NOM;INDF;SG	ADJ;NOM;MASC;PL;V.PTCP
تنبيه	alarm	تَنبِيه	alar		N;NOM;MASC;SG
تنبيه	preplah	تَنبِيه	preplah		N;NOM;MASC;SG
ثري	bogato	ثري	bogato		ADV
ثري	bogati	ثري	bogat		ADJ;NOM;MASC;PL
ثري	rich	ثري	rich		
ثري	bogat	ثري	bogat		ADJ;NOM;INDF;MASC;SG
ثري	bogata	ثري	bogat		ADJ;NOM;FEM;SG
رينو	rena	رينو	rena		N;GEN;FEM;SG
رينو	renu	رينو	ren		N;DAT;MASC;SG
رينو	reno	رينو	rena		N;NOM;MASC;SG
رينو	renault	رينو	renaulta		N;NOM;MASC;SG
الدبلوماسي	diplomatsko	دِبلُومَاسِيّ	diplomatski	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الدبلوماسي	diplomatskih	دِبلُومَاسِيّ	diplomatski	N;NOM;DEF;SG	ADJ;GEN;MASC;PL
الدبلوماسي	diplomatski	دِبلُومَاسِيّ	diplomatski	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
الدبلوماسي	diplomatska	دِبلُومَاسِيّ	diplomatski	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
موتورز	motorji	مُوتُورز	motor		N;NOM;MASC;PL
فهرنهايت	fahrenheit	فهرنهايت	fahrenheit		N;NOM;MASC;SG
مطابقة	ujemanja	مُطَابَقَة	ujemanje	N;NOM;INDF;SG	N;NOM;NEUT;PL
مطابقة	ujema	مُطَابَقَة	ujem	N;NOM;INDF;SG	V;IPFV;IND;SG;3;PRS;FIN
السل	tuberkulozo	سِلّ	tuberkuloza	N;NOM;DEF;SG	N;ACC;FEM;SG
السل	tuberkuloze	سِلّ	tuberkuloza	N;NOM;DEF;SG	N;NOM;FEM;PL
اقليم	pokrajina	اقليم	pokrajina		N;NOM;FEM;SG
اقليم	provinca	اقليم	provinca		N;NOM;FEM;SG
اقليم	regiji	اقليم	regija		N;DAT;FEM;SG
اقليم	regija	اقليم	regija		N;NOM;FEM;SG
اقليم	ozemlje	اقليم	ozemlje		N;NOM;NEUT;SG
المصاحبة	uskladi	المصاحبة	usklad	N;NOM;DEF;SG	V;PFV;IND;SG;3;PRS;FIN
المختلط	mešani	مُختَلِط	mešan	N;NOM;DEF;SG	ADJ;NOM;MASC;SG;V.PTCP
المختلط	mešana	مُختَلِط	mešan	N;NOM;DEF;SG	ADJ;NOM;FEM;SG;V.PTCP
المختلط	mešane	مُختَلِط	mešan	N;NOM;DEF;SG	ADJ;NOM;FEM;PL;V.PTCP
المختلط	mešano	مُختَلِط	mešan	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG;V.PTCP
المتهم	obtožen	مُتَّهَم	obtožen	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
المتهم	obtoženi	مُتَّهَم	obtožen	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
المتهم	obtoženec	مُتَّهَم	obtoženec	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
المتهم	obtoženi	مُتَّهَم	obtožen	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
خيوط	niti	خيوط	niti	N;NOM;INDF;PL	PART
حامية	garrison	حَامِي	garrison	ADJ;NOM;INDF;FEM;SG	
حامية	zaščitnik	حَامِي	zaščitnik	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
ابتكار	inovacije	اِبتِكَار	inovacija	N;NOM;INDF;SG	N;NOM;FEM;PL
ابتكار	inovacij	اِبتِكَار	inovacija	N;NOM;INDF;SG	N;GEN;FEM;PL
عيادة	kliniko	عِيَادَة	klinika	N;NOM;INDF;SG	N;ACC;FEM;SG
الديدان	črve	الديدان	črv		N;ACC;MASC;PL
الديدان	črvi	الديدان	črv		N;NOM;MASC;PL
دموية	krvavi	دَمَوِيَّة	krvav	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
دموية	krvave	دَمَوِيَّة	krvav	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
باكو	baku	بَاكُو	bak		N;NOM;MASC;SG
لونغ	dolge	لُونغ	dolg		ADJ;NOM;FEM;PL
لونغ	dolg	لُونغ	dolg		ADJ;NOM;INDF;MASC;SG
لونغ	dolgo	لُونغ	dolgo		ADV
لونغ	dolgi	لُونغ	dolg		ADJ;NOM;MASC;SG
لونغ	dolga	لُونغ	dolg		ADJ;NOM;FEM;SG
النحت	kipi	نَحت	kipa	N;NOM;DEF;SG	N;NOM;MASC;PL
لورين	lauren	لُورِين	lauren		ADV
ماضي	pretekli	مَاضِي	pretekel		ADJ;NOM;MASC;PL;V.PTCP
ماضي	preteklost	مَاضِي	preteklost		N;NOM;FEM;SG
ماضي	preteklosti	مَاضِي	preteklost		N;GEN;FEM;SG
الفيلق	legijo	فَيلَق	legati	N;NOM;DEF;SG	N;ACC;FEM;SG
السدود	jezov	سُدّ	jez	N;NOM;DEF;PL	N;GEN;MASC;PL
الحنجرة	grlu	حُنجُرَة	grlo	N;NOM;DEF;SG	N;DAT;NEUT;SG
الاجتماعات	sej	اِجتِمَاع	seja	N;NOM;DEF;PL	
فرانشيسكو	francesco	فرَانشِيسكُو	francesco		N;NOM;MASC;SG
الحلو	sladkih	الحلو	sladek		ADJ;GEN;MASC;PL
الحلو	sladko	الحلو	sladko		ADV
الحلو	sladki	الحلو	sladek		ADJ;NOM;DEF;MASC;SG
الحلو	sladka	الحلو	sladka		ADJ;NOM;FEM;SG
الكروم	kroma	كُرُوم	krom	N;NOM;DEF;SG	N;GEN;MASC;SG
الكروم	trte	كُرُوم	trt	N;NOM;DEF;SG	
الركبة	kolena	رُكبَة	koleno	N;NOM;DEF;SG	N;NOM;NEUT;PL
لوف	luv	لوف	luv		
جمل	stavki	جَمَل	stavka	N;NOM;INDF;SG	N;NOM;FEM;PL
جمل	kamele	جَمَل	kamela	N;NOM;INDF;SG	N;NOM;FEM;PL
عروس	nevesto	عروس	nevesto	N;NOM;INDF;SG	N;ACC;FEM;SG
الشراكة	partnerstva	شِرَاكَة	partnerstvo	N;NOM;DEF;SG	N;NOM;NEUT;PL
الشراكة	partnerstvu	شِرَاكَة	partnerstvo	N;NOM;DEF;SG	N;DAT;NEUT;SG
تباع	prodani	أَبَاع	prodan	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
تباع	prodano	أَبَاع	prodan	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
تباع	prodana	أَبَاع	prodan	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
تباع	prodan	أَبَاع	prodan	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
الثعلب	fox	ثَعلَب	fox	N;NOM;DEF;SG	PROPN;NOM;MASC;SG
نيك	nick	نيك	nick		N;NOM;MASC;SG
سمر	summer	سمر	summer		N;NOM;MASC;SG
سمر	poletna	سمر	poleten		ADJ;NOM;FEM;SG
سمر	poletni	سمر	poleten		ADJ;NOM;DEF;MASC;SG
سمر	poletno	سمر	poleten		ADJ;NOM;NEUT;SG
سمر	poleti	سمر	poleti		ADV
سمر	poletje	سمر	poletje		N;NOM;NEUT;SG
الناقل	prevoznika	نَاقِل	prevoznik	N;NOM;DEF;SG	N;ANIM;ACC;MASC;SG
خطير	nevarne	خَطِير	nevaren	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
خطير	nevarni	خَطِير	nevaren	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL
