から	från	から	från	CONJ	ADP
応用	tillämpad	応用	tillämpad	V	N;NOM;INDF;MASC+FEM;SG
応用	ansökt	応用	ansöka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
応用	tillämpat	応用	tillämpad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
タグ	tagga	タグ	tagga	N	V;IMP;FIN;ACT
ダーク	mörkt	ダーク	mörk	N	ADJ;NOM;INDF;NEUT;SG
ダーク	mörk	ダーク	mörk	N	ADJ;NOM;INDF;MASC+FEM;SG
ダーク	mörka	ダーク	mörka	N	ADJ;NOM;PL
まる	maru	まる	maru		N;NOM;INDF;NEUT;SG
ダウンロード	nerladdning	ダウンロード	nerladdning	V	N;NOM;INDF;MASC+FEM;SG
ダウンロード	nedladdning	ダウンロード	nedladdning	V	N;NOM;INDF;MASC+FEM;SG
ダウンロード	nedladdningar	ダウンロード	nedladdning	V	N;NOM;INDF;MASC+FEM;PL
ダウンロード	nerladdning	ダウンロード	nerladdning	V	N;NOM;INDF;MASC+FEM;SG
ダウンロード	nedladdning	ダウンロード	nedladdning	V	N;NOM;INDF;MASC+FEM;SG
論理	logiska	論理	logisk	N	ADJ;NOM;PL
論理	logisk	論理	logisk	N	ADJ;NOM;INDF;MASC+FEM;SG
論理	logiskt	論理	logisk	N	ADJ;NOM;INDF;NEUT;SG
論理	logiska	論理	logisk	N	ADJ;NOM;PL
論理	logisk	論理	logisk	N	ADJ;NOM;INDF;MASC+FEM;SG
論理	logiskt	論理	logisk	N	ADJ;NOM;INDF;NEUT;SG
発掘	utgrävning	発掘	utgrävning	V	N;NOM;INDF;MASC+FEM;SG
発掘	utgrävningar	発掘	utgrävning	V	N;NOM;INDF;MASC+FEM;PL
小泉	koizumi	小泉	koizumi	PROPN	N;NOM;INDF;MASC+FEM;SG
事前	avancera	事前	avancera	N	V;IMP;FIN;ACT
事前	framåt	事前	framåt	N	ADV
共有	delad	共有	delad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
共有	delade	共有	delad	V	ADJ;NOM;PL;PST;V.PTCP
共有	delat	共有	delad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
共有	delning	共有	delning	V	N;NOM;INDF;MASC+FEM;SG
共有	delar	共有	del	V	N;NOM;INDF;MASC+FEM;PL
タカ	taka	タカ	taka	PROPN	N;NOM;INDF;MASC+FEM;SG
タカ	hök	タカ	hök	PROPN	N;NOM;INDF;MASC+FEM;SG
タカ	hawk	タカ	hawk	PROPN	N;NOM;INDF;NEUT;SG
アラン	allan	アラン	allan	PROPN	PROPN;NOM
アラン	alan	アラン	alan	PROPN	PROPN;NOM
追放	förvisning	追放	förvisning	V	N;NOM;INDF;MASC+FEM;SG
ギア	växlar	ギア	växla	N	V;IND;PRS;FIN;ACT
黒田	kuroda	黒田	kuroda	PROPN	PROPN;NOM
請求	fakturering	請求	fakturering	V	N;NOM;INDF;MASC+FEM;SG
請求	begäran	請求	begära	V	N;NOM;INDF;MASC+FEM;SG
請求	förfrågan	請求	förfrågan	V	N;NOM;INDF;MASC+FEM;SG
要約	sammanfattning	要約	sammanfattning	V	N;NOM;INDF;MASC+FEM;SG
要約	summering	要約	summering	V	N;NOM;INDF;MASC+FEM;SG
要約	sammandrag	要約	sammandrag	V	N;NOM;INDF;NEUT;SG
家康	ieyasu	家康	ieyasu	PROPN	V;NFIN;PASS
ライダー	ryttare	ライダー	rytt	PROPN	N;NOM;INDF;MASC+FEM;PL
ライダー	rider	ライダー	rida	PROPN	V;IND;PRS;FIN;ACT
ライダー	ryder	ライダー	ryda	PROPN	N;NOM;INDF;MASC+FEM;SG
安田	yasuda	安田	yasuda	PROPN	N;NOM;INDF;MASC+FEM;SG
恐怖	frukta	恐怖	frukt	N	V;IMP;FIN;ACT
マジック	magiskt	マジック	magisk	N	ADJ;NOM;INDF;NEUT;SG
マジック	magisk	マジック	magisk	N	ADJ;NOM;INDF;MASC+FEM;SG
マジック	magiska	マジック	magisk	N	ADJ;NOM;PL
酒井	sakai	酒井	sakai	PROPN	PROPN;NOM
授与	tilldelning	授与	tilldelning	V	N;NOM;INDF;MASC+FEM;SG
甲府	kofu	甲府	kofu	PROPN	V;IMP;FIN;ACT
フェア	rättvist	フェア	rättvist	N	ADJ;NOM;INDF;NEUT;SG
フェア	rättvis	フェア	rättvis	N	ADJ;NOM;INDF;MASC+FEM;SG
バカ	idiot	バカ	idiot		N;NOM;INDF;MASC+FEM;SG
バカ	dumma	バカ	dumma		ADJ;NOM;PL
バカ	dumt	バカ	dumt		ADJ;NOM;INDF;NEUT;SG
バカ	dum	バカ	dum		ADJ;NOM;INDF;MASC+FEM;SG
バカ	dumma	バカ	dumma		ADJ;NOM;PL
バカ	löjligt	バカ	löjlig		ADJ;NOM;INDF;NEUT;SG
バカ	fånigt	バカ	fånig		ADJ;NOM;INDF;NEUT;SG
証言	vittnat	証言	vittna	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
証言	vittnesbörd	証言	vittnesbörd	V	N;NOM;INDF;NEUT;SG
証言	vittnesmål	証言	vittnesmål	V	N;NOM;INDF;NEUT;SG
有料	betald	有料	betald	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
有料	betalt	有料	betala	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
有料	betalat	有料	betala	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
有料	betalda	有料	betala	N	ADJ;NOM;PL;PST;V.PTCP
有料	betalade	有料	betala	N	ADJ;NOM;PL;PST;V.PTCP
ダービー	derby	ダービー	derby	PROPN	N;NOM;INDF;NEUT;SG
子孫	efterkommande	子孫	efterkommande	N	ADJ;NOM;PRS;V.PTCP
コミュニケーション	kommunicera	コミュニケーション	kommunicera	N	V;IMP;FIN;ACT
ステップ	kliv	ステップ	kliv	N	V;IMP;FIN;ACT
高山	alperna	高山	alp	PROPN	N;NOM;DEF;MASC+FEM;PL
高山	alpin	高山	alpin	PROPN	N;NOM;INDF;MASC+FEM;SG
高山	alpina	高山	alpin	PROPN	ADJ;NOM;PL
内田	uchida	内田	uchida	PROPN	N;NOM;INDF;MASC+FEM;SG
浜田	hamada	浜田	hamad	PROPN	N;NOM;INDF;MASC+FEM;SG
インドネシア	indonesien	インドネシア	indonesien	PROPN	PROPN;NOM
ユナイテッド	förenade	ユナイテッド	förenade	PROPN	ADJ;NOM;PL;PST;V.PTCP
ユナイテッド	united	ユナイテッド	united	PROPN	N;NOM;INDF;MASC+FEM;SG
ユナイテッド	enad	ユナイテッド	enad	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
ユナイテッド	enade	ユナイテッド	enade	PROPN	N;NOM;INDF;MASC+FEM;SG
短縮	förkortade	短縮	förkortad	V	ADJ;NOM;PL;PST;V.PTCP
短縮	förkortad	短縮	förkortad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
短縮	förkortat	短縮	förkorta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
短縮	kortare	短縮	kort	V	ADJ;NOM;CMPR
移民	invandrade	移民	invandra	N	ADJ;NOM;PL;PST;V.PTCP
電化	elektrifierade	電化	elektrifiera	N	ADJ;NOM;PL;PST;V.PTCP
バイエルン	bayern	バイエルン	bay	PROPN	N;NOM;DEF;MASC+FEM;SG
安藤	ando	安藤	ando	PROPN	PROPN;NOM
キャッチ	catch	キャッチ	catch	V	N;NOM;INDF;NEUT;SG
キャッチ	fångst	キャッチ	fångst	V	N;NOM;INDF;MASC+FEM;SG
ヴァイ	vai	ヴァイ	vai	PROPN	PROPN;NOM
藤沢	fujisawa	藤沢	fujisa	PROPN	N;NOM;INDF;MASC+FEM;SG
コロンビア	columbia	コロンビア	columbia	PROPN	PROPN;NOM
コロンビア	colombia	コロンビア	colombia	PROPN	PROPN;NOM
コロンビア	colombianska	コロンビア	colombiansk	PROPN	ADJ;NOM;PL
コロンビア	colombia	コロンビア	colombia	PROPN	PROPN;NOM
イースト	östra	イースト	östra	N	ADJ;NOM;DEF;SG
イースト	österut	イースト	österut	N	ADV
訴え	stämning	訴える	stämning	V	N;NOM;INDF;MASC+FEM;SG
シネマ	bio	シネマ	bio	PROPN	N;NOM;INDF;MASC+FEM;SG
シネマ	biografer	シネマ	biograf	PROPN	N;NOM;INDF;MASC+FEM;PL
シネマ	biograf	シネマ	biograf	PROPN	N;NOM;INDF;MASC+FEM;SG
北方	nordlig	北方	nordlig	N	ADJ;NOM;INDF;MASC+FEM;SG
北方	norra	北方	norra	N	ADJ;NOM;DEF;SG
北方	nordliga	北方	nordlig	N	ADJ;NOM;PL
満州	manchuriet	満州	manchurium	PROPN	N;NOM;DEF;NEUT;SG
降伏	överlämnande	降伏	överlämna	V	ADJ;NOM;PRS;V.PTCP
降伏	kapitulation	降伏	kapitulation	V	N;NOM;INDF;MASC+FEM;SG
上級	avancerad	上級	avancerad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
上級	avancerat	上級	avancera	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
上級	avancerade	上級	avancera	N	ADJ;NOM;PL;PST;V.PTCP
プラン	planerar	プラン	planera	N	V;IND;PRS;FIN;ACT
プラン	planera	プラン	planera	N	V;IMP;FIN;ACT
プラン	planerar	プラン	planera	N	V;IND;PRS;FIN;ACT
石原	ishihara	石原	ishihara	PROPN	N;NOM;INDF;MASC+FEM;SG
出口	avsluta	出口	avsluta	N	V;IMP;FIN;ACT
比例	proportionell	比例	proportionell	N	ADJ;NOM;INDF;MASC+FEM;SG
比例	proportionerligt	比例	proportionerlig	N	ADJ;NOM;INDF;NEUT;SG
比例	proportionella	比例	proportionell	N	ADJ;NOM;PL
比例	proportionerlig	比例	proportionerlig	N	ADJ;NOM;INDF;MASC+FEM;SG
比例	proportionellt	比例	proportionell	N	ADV
チェック	check	チェック	check	V	N;NOM;INDF;MASC+FEM;SG
ヒト	mänskliga	ヒト	mänsklig	N	ADJ;NOM;PL
ヒト	mänsklig	ヒト	mänsklig	N	ADJ;NOM;INDF;MASC+FEM;SG
ヒト	mänskligt	ヒト	mänsklig	N	ADJ;NOM;INDF;NEUT;SG
ベラ	läppfiskar	ベラ	läppfisk	N	V;IND;PRS;FIN;ACT
ベラ	bella	ベラ	bella	N	PROPN;NOM
実装	genomförande	実装	genomförande	V	N;NOM;INDF;NEUT;SG
実装	implementering	実装	implementering	V	N;NOM;INDF;MASC+FEM;SG
実装	genomförandet	実装	genomförande	V	N;NOM;DEF;NEUT;SG
実装	genomförande	実装	genomförande	V	N;NOM;INDF;NEUT;SG
アラブ	arab	アラブ	arab	PROPN	N;NOM;INDF;MASC+FEM;SG
アラブ	arabisk	アラブ	arabisk	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
アラブ	arabiska	アラブ	arabisk	PROPN	N;NOM;INDF;MASC+FEM;SG
探検	prospektering	探検	prospektering	V	N;NOM;INDF;MASC+FEM;SG
探検	utforskning	探検	utforskning	V	N;NOM;INDF;MASC+FEM;SG
探検	utforskare	探検	utforskare	V	N;NOM;INDF;MASC+FEM;PL
探検	upptäcktsresande	探検	upptäcktsresa	V	N;NOM;INDF;NEUT;SG
探検	expeditionen	探検	expedition	V	N;NOM;DEF;MASC+FEM;SG
探検	expedition	探検	expedition	V	N;NOM;INDF;MASC+FEM;SG
定数	konstanta	定数	konstant	N	ADJ;NOM;PL
定数	konstant	定数	konstant	N	ADV
ビーム	stråla	ビーム	stråla	N	V;IMP;FIN;ACT
細川	hosokawa	細川	hosoka	PROPN	ADJ;NOM;PL;PST;V.PTCP
少数	få	少数	få	N	ADJ;NOM;INDF;PL
ジャクソン	jackson	ジャクソン	jackson	PROPN	PROPN;NOM
中国語	kinesisk	中国語	kinesisk	N	ADJ;NOM;INDF;MASC+FEM;SG
吉本	yoshimoto	吉本	yoshimoto	PROPN	N;NOM;INDF;MASC+FEM;SG
ジョンソン	johnson	ジョンソン	johnson	PROPN	PROPN;NOM
運命	destiny	運命	destiny	N	PROPN;NOM
竹内	takeuchi	竹内	takeuchi	PROPN	N;NOM;INDF;MASC+FEM;SG
海賊	pirat	海賊	pirat	N	ADJ;NOM;INDF;MASC+FEM;SG
タッチ	vidröra	タッチ	vidröra	N	V;IMP;FIN;ACT
サラ	sarah	サラ	sarah	PROPN	PROPN;NOM
サラ	sara	サラ	sara	PROPN	PROPN;NOM
明石	akashi	明石	akashi	PROPN	PROPN;NOM
小島	kojima	小島	kojim	PROPN	PROPN;NOM
ソル	sol	ソル	sol	PROPN	N;NOM;INDF;MASC+FEM;SG
訴訟	tvister	訴訟	tvist	V	N;NOM;INDF;MASC+FEM;PL
訴訟	rättstvister	訴訟	rättstvist	V	N;NOM;INDF;MASC+FEM;PL
訴訟	rättegångar	訴訟	rättegång	V	N;NOM;INDF;MASC+FEM;PL
訴訟	stämningar	訴訟	stämning	V	N;NOM;INDF;MASC+FEM;PL
訴訟	stämning	訴訟	stämning	V	N;NOM;INDF;MASC+FEM;SG
サンタ	tomte	サンタ	tom	PROPN	N;NOM;INDF;MASC+FEM;SG
サンタ	tomten	サンタ	tomt	PROPN	N;NOM;DEF;MASC+FEM;SG
キャプテン	kaptenen	キャプテン	kapt	PROPN	N;NOM;DEF;MASC+FEM;SG
キャプテン	captain	キャプテン	captain	PROPN	N;NOM;INDF;MASC+FEM;SG
キャプテン	kommendör	キャプテン	kommendör	PROPN	N;NOM;INDF;MASC+FEM;SG
キャプテン	kapten	キャプテン	kapt	PROPN	N;NOM;DEF;MASC+FEM;SG
ユニバーサル	universella	ユニバーサル	universella	PROPN	ADJ;NOM;PL
ユニバーサル	universal	ユニバーサル	universal	PROPN	N;NOM;INDF;MASC+FEM;SG
ユニバーサル	universell	ユニバーサル	universell	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
ユニバーサル	universellt	ユニバーサル	universell	PROPN	ADJ;NOM;INDF;NEUT;SG
シャン	adi	シャン	adi	N	PROPN;NOM
オムニバス	omnibus	オムニバス	omnibus	PROPN	N;NOM;INDF;MASC+FEM;SG
ポリス	polis	ポリス	polis	PROPN	N;NOM;INDF;MASC+FEM;SG
ポリス	poliser	ポリス	polis	PROPN	N;NOM;INDF;MASC+FEM;PL
ポリス	polisen	ポリス	polis	PROPN	N;NOM;DEF;MASC+FEM;SG
一本	ippon	一本	ippon		N;NOM;INDF;MASC+FEM;SG
フェリー	ferries	フェリー	ferries	N	PROPN;NOM
皇后	kejsarinna	皇后	kejsarinna		N;NOM;INDF;MASC+FEM;SG
皇后	kejsarinnan	皇后	kejsarinnan		N;NOM;DEF;MASC+FEM;SG
ベースボール	baseboll	ベースボール	baseboll	PROPN	N;NOM;INDF;MASC+FEM;SG
ベースボール	baseball	ベースボール	baseball	PROPN	N;NOM;INDF;NEUT;SG
創造	skapande	創造	skapande	V	ADJ;NOM;PRS;V.PTCP
創造	skapelsen	創造	skapelse	V	N;NOM;DEF;MASC+FEM;SG
創造	skapelse	創造	skapelse	V	N;NOM;INDF;MASC+FEM;SG
創造	skapandet	創造	skapande	V	N;NOM;DEF;NEUT;SG
スー	stäm	スー	stäm	PROPN	V;IMP;FIN;ACT
スー	sue	スー	sue	PROPN	PROPN;NOM
スー	stämma	スー	stämma	PROPN	V;IMP;FIN;ACT
スー	soo	スー	soo	PROPN	N;NOM;INDF;MASC+FEM;SG
コスト	kosta	コスト	kosta	N	V;IMP;FIN;ACT
シリア	syrien	シリア	syrien	PROPN	PROPN;NOM
シリア	syriska	シリア	syrisk	PROPN	ADJ;NOM;PL
ジョーンズ	jones	ジョーンズ	jon	PROPN	PROPN;NOM
ミドル	mellersta	ミドル	mellersta	N	ADJ;NOM;DEF;RL
特性	karakteristiska	特性	karakteristisk	N	ADJ;NOM;PL
特性	karakteristisk	特性	karakteristisk	N	ADJ;NOM;INDF;MASC+FEM;SG
雇用	sysselsättning	雇用	sysselsättning	V	N;NOM;INDF;MASC+FEM;SG
雇用	anställning	雇用	anställning	V	N;NOM;INDF;MASC+FEM;SG
雇用	sysselsättningen	雇用	sysselsättning	V	N;NOM;DEF;MASC+FEM;SG
本田	honda	本田	hond	PROPN	N;NOM;INDF;MASC+FEM;SG
岩崎	iwasaki	岩崎	iwasaki	PROPN	N;NOM;INDF;MASC+FEM;SG
財務	finansiera	財務	finansiera	N	V;IMP;FIN;ACT
財務	finansierar	財務	finansiera	N	V;IND;PRS;FIN;ACT
変形	deformerade	変形	deformera	V	ADJ;NOM;PL;PST;V.PTCP
変形	stam	変形	stam	V	N;NOM;INDF;MASC+FEM;SG
トニー	tony	トニー	tony	PROPN	PROPN;NOM
スコット	scott	スコット	scott	PROPN	PROPN;NOM
診断	diagnos	診断	diagnos	V	N;NOM;INDF;MASC+FEM;SG
診断	diagnoser	診断	diagnos	V	N;NOM;INDF;MASC+FEM;PL
診断	diagnostik	診断	diagnostik	V	N;NOM;INDF;MASC+FEM;SG
診断	diagnostik	診断	diagnostik	V	N;NOM;INDF;MASC+FEM;SG
想定	antagande	想定	antagande	V	N;NOM;INDF;NEUT;SG
分解	nedbrytning	分解	nedbrytning	V	N;NOM;INDF;MASC+FEM;SG
分解	sönderfall	分解	sönderfall	V	N;NOM;INDF;NEUT;SG
キック	sparka	キック	sparka	N	V;IMP;FIN;ACT
正しい	korrigera	正しい	korrigera	ADJ	V;IMP;FIN;ACT
正しい	rätta	正しい	rätta	ADJ	N;MASC+FEM
正しい	rätt	正しい	rätt	ADJ	N;NOM;INDF;MASC+FEM;SG
リトル	little	リトル	littal	PROPN	N;NOM;INDF;MASC+FEM;SG
リトル	lilla	リトル	liten	PROPN	ADJ;NOM;DEF;SG
リトル	litet	リトル	litet	PROPN	ADV
リトル	liten	リトル	liten	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
クエスト	quest	クエスト	quest	N	PROPN;NOM
圧縮	komprimering	圧縮	komprimering	V	N;NOM;INDF;MASC+FEM;SG
圧縮	komprimerad	圧縮	komprimerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
月間	månatlig	月間	månatlig	N	ADJ;NOM;INDF;MASC+FEM;SG
月間	månatliga	月間	månatlig	N	ADJ;NOM;PL
観察	iakttagelse	観察	iakttagelse	V	N;NOM;INDF;MASC+FEM;SG
観察	observation	観察	observation	V	N;NOM;INDF;MASC+FEM;SG
キム	kim	キム	kimma	PROPN	PROPN;NOM
セントラル	centrala	セントラル	central	PROPN	ADJ;NOM;PL
セントラル	centralen	セントラル	central	PROPN	N;NOM;DEF;MASC+FEM;SG
セントラル	central	セントラル	central	PROPN	N;NOM;INDF;MASC+FEM;SG
セントラル	centralt	セントラル	central	PROPN	ADV
セントラル	mellersta	セントラル	mellersta	PROPN	ADJ;NOM;DEF;RL
勉強	studier	勉強	studie	V	N;NOM;INDF;MASC+FEM;PL
勉強	studie	勉強	studium	V	N;NOM;INDF;MASC+FEM;SG
星野	hoshino	星野	hoshino	PROPN	PROPN;NOM
町田	machida	町田	machida	PROPN	PROPN;NOM
演技	agerar	演技	agera	N	V;IND;PRS;FIN;ACT
演技	tillförordnad	演技	tillförordnad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
演技	agera	演技	agera	N	V;IMP;FIN;ACT
奇跡	mirakulösa	奇跡	mirakulös	N	ADJ;NOM;PL
奇跡	mirakulöst	奇跡	mirakulös	N	ADV
受信	mottaget	受信	mottagen	V	N;NOM;DEF;NEUT;SG
受信	mottagen	受信	mottag	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
受信	mottagna	受信	motta	V	ADJ;NOM;PL;PST;V.PTCP
受信	mottagande	受信	motta	V	ADJ;NOM;PRS;V.PTCP
受信	inkommande	受信	inkommande	V	ADJ;NOM;PRS;V.PTCP
湘南	shonan	湘南	shona		N;NOM;DEF;MASC+FEM;SG
オプション	valfria	オプション	valfri	N	ADJ;NOM;PL
オプション	frivilligt	オプション	frivillig	N	ADV
オプション	valfritt	オプション	valfritt	N	ADJ;NOM;INDF;NEUT;SG
オプション	valfri	オプション	valfri	N	ADJ;NOM;INDF;MASC+FEM;SG
依存	beroende	依存	beroende	V	ADJ;NOM;PRS;V.PTCP
依存	avhängiga	依存	avhängig	V	ADJ;NOM;PL
依存	beroende	依存	beroende	V	ADJ;NOM;PRS;V.PTCP
依存	beroenden	依存	beroende	V	N;NOM;INDF;NEUT;PL
捕手	catcher	捕手	catcher	N	PROPN;NOM
高架	upphöjd	高架	upphöjd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
高架	förhöjda	高架	förhöjd	N	ADJ;NOM;PL;PST;V.PTCP
高架	förhöjt	高架	förhöja	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
高架	förhöjd	高架	förhöjd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
荒川	arakawa	荒川	arakaU	PROPN	PROPN;NOM
ミラー	miller	ミラー	miller	N	PROPN;NOM
ミラー	millers	ミラー	mill	N	PROPN;GEN
ミラー	spegla	ミラー	spegel	N	V;IMP;FIN;ACT
打ち上げ	lansering	打ち上げる	lansering	V	N;NOM;INDF;MASC+FEM;SG
打ち上げ	avfyrning	打ち上げる	avfyrning	V	N;NOM;INDF;MASC+FEM;SG
打ち上げ	uppskjutning	打ち上げる	uppskjutning	V	N;NOM;INDF;MASC+FEM;SG
撤去	avlägsnande	撤去	avlägsnande	V	ADJ;NOM;PRS;V.PTCP
撤去	borttagning	撤去	borttagning	V	N;NOM;INDF;MASC+FEM;SG
それ	sedan	それ	sedan	PRO	ADV
それ	sen	それ	sen	PRO	ADV
それ	då	それ	då	PRO	ADV
オスマン	osman	オスマン	osman	PROPN	PROPN;NOM
省略	utelämnade	省略	utelämna	V	ADJ;NOM;PL;PST;V.PTCP
省略	försummelse	省略	försummelse	V	N;NOM;INDF;MASC+FEM;SG
省略	underlåtenhet	省略	underlåtenhet	V	N;NOM;INDF;MASC+FEM;SG
島津	shimazu	島津	shimazu	PROPN	ADJ;NOM;PL
犠牲	uppoffring	犠牲	uppoffring	V	N;NOM;INDF;MASC+FEM;SG
犠牲	uppoffringar	犠牲	uppoffring	V	N;NOM;INDF;MASC+FEM;PL
犠牲	offer	犠牲	offer	V	N;NOM;INDF;NEUT;SG
ファイト	slåss	ファイト	slåss	N	V;FIN;PASS
ファイト	strida	ファイト	strida	N	V;IMP;NFIN;ACT
ファイト	kämpa	ファイト	kämpa	N	V;IMP;FIN;ACT
移植	transplantation	移植	transplantation	V	N;NOM;INDF;MASC+FEM;SG
四郎	shiro	四郎	shiro	PROPN	N;NOM;INDF;MASC+FEM;SG
ショット	skjutna	ショット	skjuta	N	ADJ;NOM;PL;PST;V.PTCP
ショット	skjuten	ショット	skjuta	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ショット	sköt	ショット	sköta	N	V;IMP;FIN;ACT
黄色	gula	黄色	gul	N	ADJ;NOM;PL
黄色	gul	黄色	gul	N	ADJ;NOM;INDF;MASC+FEM;SG
ヴィルヘルム	wilhelm	ヴィルヘルム	wilhelm	PROPN	PROPN;NOM
ラヴ	kärlek	ラヴ	kärlek	PROPN	N;NOM;INDF;MASC+FEM;SG
ラヴ	älska	ラヴ	älsk	PROPN	V;IMP;FIN;ACT
ラヴ	love	ラヴ	love	PROPN	N;NOM;INDF;MASC+FEM;SG
ラヴ	älskar	ラヴ	älska	PROPN	V;IND;PRS;FIN;ACT
入場	införsel	入場	införsel	V	N;NOM;INDF;NEUT;SG
入場	inträde	入場	inträde	V	N;NOM;INDF;NEUT;SG
生きる	live	生きる	live	V	N;NOM;INDF;NEUT;SG
生きる	levande	生きる	levande	V	ADJ;NOM;PRS;V.PTCP
ヤマト	yamato	ヤマト	yamato	PROPN	PROPN;NOM
二	dubbel	二	dubbel	NUM	ADJ;NOM;INDF;MASC+FEM;SG
二	dubbelt	二	dubbel	NUM	ADJ;NOM;INDF;NEUT;SG
二	dubbla	二	dubbel	NUM	ADJ;NOM;PL
二	fördubbla	二	fördubbla	NUM	V;NFIN;ACT
全般	allmän	全般	allmän	N	ADJ;NOM;INDF;MASC+FEM;SG
全般	allmänna	全般	allmän	N	ADJ;NOM;PL
全般	allmänt	全般	allmän	N	ADV
リスク	riskera	リスク	riskera	N	V;IMP;FIN;ACT
ナポレオン	napoleon	ナポレオン	napoleon	PROPN	PROPN;NOM
正解	korrigera	正解	korrigera		V;IMP;FIN;ACT
正解	rätta	正解	rätta		N;MASC+FEM
正解	korrekt	正解	korrekt		ADJ;NOM;INDF;MASC+FEM;SG
正解	rätt	正解	rätt		N;NOM;INDF;MASC+FEM;SG
むしろ	snarare	むしろ	snarare	ADV	ADJ;NOM;CMPR
めい	brorsdotter	めく	brorsdott	V	N;NOM;INDF;MASC+FEM;PL
めい	syskonbarn	めく	syskonbarn	V	N;NOM;INDF;NEUT;PL
めい	systerdotter	めく	systerdott	V	N;NOM;INDF;MASC+FEM;PL
軍隊	militära	軍隊	militär	N	ADJ;NOM;PL
軍隊	militärt	軍隊	militär	N	ADJ;NOM;INDF;NEUT;SG
無効	tomrum	無効	tomrum	ADJ	N;NOM;INDF;NEUT;SG
無効	annullera	無効	annullera	ADJ	V;IMP;NFIN;ACT
無効	inaktivera	無効	inaktivera	ADJ	V;IMP;FIN;ACT
無効	avaktivera	無効	avaktivera	ADJ	V;IMP;FIN;ACT
提唱	förespråkade	提唱	förespråka	V	ADJ;NOM;PL;PST;V.PTCP
提唱	förespråkat	提唱	förespråka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
薩摩	satsuma	薩摩	satsum	PROPN	PROPN;NOM
前者	tidigare	前者	tidig	N	ADV;CMPR
シドニー	sidney	シドニー	sidney	PROPN	PROPN;NOM
シドニー	sydney	シドニー	sydney	PROPN	PROPN;NOM
損傷	skador	損傷	skada	V	N;NOM;INDF;MASC+FEM;PL
損傷	skada	損傷	skada	V	N;NOM;INDF;MASC+FEM;SG
グッド	duktiga	グッド	duktig	N	ADJ;NOM;PL
グッド	god	グッド	god	N	ADJ;NOM;INDF;MASC+FEM;SG
グッド	duktig	グッド	duktig	N	ADJ;NOM;INDF;MASC+FEM;SG
グッド	gott	グッド	god	N	ADV
グッド	bra	グッド	bra	N	ADV
バルセロナ	barcelona	バルセロナ	barcelon	PROPN	N;NOM;INDF;MASC+FEM;SG
ブルガリア	bulgariska	ブルガリア	bulgarisk	PROPN	ADJ;NOM;PL
ブルガリア	bulgarien	ブルガリア	bulgarien	PROPN	N;NOM;DEF;MASC+FEM;SG
アンナ	anna	アンナ	anna	PROPN	PROPN;NOM
レンタル	hyra	レンタル	hyra	N	V;IMP;FIN;ACT
レンタル	hyr	レンタル	hyr	N	V;IMP;FIN;ACT
レンタル	hyra	レンタル	hyra	N	V;IMP;FIN;ACT
ミル	kvarn	ミル	kvarn	PROPN	N;NOM;INDF;MASC+FEM;SG
ミル	mill	ミル	mill	PROPN	PROPN;NOM
ミル	kvarnen	ミル	kvarn	PROPN	N;NOM;DEF;MASC+FEM;SG
プロイセン	preussen	プロイセン	preuss	N	PROPN;NOM
プロイセン	preussiska	プロイセン	preussisk	N	ADJ;NOM;PL
エンド	avsluta	エンド	avsluta	N	V;IMP;FIN;ACT
フラ	fra	フラ	fra	PROPN	PROPN;NOM
フラ	hula	フラ	hul	PROPN	N;NOM;INDF;MASC+FEM;SG
ピエール	pierre	ピエール	pier	PROPN	N;NOM;INDF;MASC+FEM;SG
ラップ	rappa	ラップ	rappa	N	V;IMP;FIN;ACT
亡命	exil	亡命	exil	V	N;NOM;INDF;MASC+FEM;SG
不適切	opassande	不適切	opassa	ADJ	N;NOM;INDF;NEUT;SG
限界	begränsa	限界	begränsa	N	V;NFIN;ACT
