que	das	que	der	CONJ	PRO;NOM;NEUT;SG
mineral	mineralstoffe	mineral	mineralstoffe	ADJ;SG	N;NOM;FEM;SG
constantinoble	konstantinopel	constantinoble	konstantinopel	N;MASC;SG	PROPN;NOM;MASC;SG
voltes	runden	volta	rund		ADJ
composicions	komposition	composició	komposition	N;FEM;PL	ADJ
goya	goya	goya	goya		PROPN;NOM;MASC;SG
continent	kontinent	continent	kontinent	N;MASC;SG	
paret	mauern	paret	mauern		V;NFIN
paret	wand	paret	wand		N;NOM;FEM;SG
arthur	arthur	arthur	arthur	PROPN	PROPN;NOM;MASC;SG
arthur	artus	arthur	artus	PROPN	PROPN;NOM;SG
arthur	artur	arthur	artur	PROPN	PROPN;NOM;MASC;SG
períodes	zeiten	període	zeiten	N;MASC;PL	V;NFIN
períodes	zeiträume	període	zeitraum	N;MASC;PL	
sierra	sierra	sierra	sierra		PROPN;NOM;SG
criteris	auswahlkriterien	criteri	auswahlkriterien	N;MASC;PL	ADJ
criteris	kriterien	criteri	kriterien	N;MASC;PL	ADJ
recinte	gehäuse	recinte	gehäus	N;MASC;SG	
andré	andré	andre	andré		PROPN;NOM;MASC;SG
ramón	ramón	ramón	ramón		PROPN;NOM;MASC;SG
ramón	ramon	ramón	ramon		PROPN;NOM;SG
ramón	ramón	ramón	ramón		PROPN;NOM;MASC;SG
ramón	ramon	ramón	ramon		PROPN;NOM;SG
atmosfera	erdatmosphäre	atmosfera	erdatmosphäre	N;FEM;SG	ADJ;NOM;FEM;SG
atmosfera	atmosphäre	atmosfera	atmosphäre	N;FEM;SG	ADJ;NOM;SG
bones	guten	bo	gut	ADJ;FEM;PL	ADJ;SG
bones	gute	bo	gut	ADJ;FEM;PL	ADJ;NOM;SG
bones	gutes	bo	gut	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
bizantí	byzantinische	bizantí	byzantinisch	ADJ;SG	ADJ;NOM;FEM;PL
bizantí	byzantinischen	bizantí	byzantinisch	ADJ;SG	ADJ;NOM;MASC;PL
geografia	geographie	geografia	geographie	N;FEM;SG	
proposat	vorgeschlagene	proposat	vorgeschlagen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
proposat	vorgeschlagen	proposat	vorschlagen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
combinació	kombi	combinació	kombi	N;FEM;SG	
combinació	kombinationen	combinació	kombination	N;FEM;SG	N;NOM;FEM;PL
macedònia	mazedonien	macedònia	mazedonien	ADJ;FEM;SG	PROPN
botigues	geschäft	botiga	schäfen	N;FEM;PL	N;NOM;NEUT;SG
botigues	einkaufsmöglichkeiten	botiga	einkaufsmöglichkeiten	N;FEM;PL	V;NFIN
botigues	geschäfte	botiga	geschäft	N;FEM;PL	ADJ;NOM;PL
botigues	filialen	botiga	filialen	N;FEM;PL	ADJ;PL
botigues	geschäften	botiga	schäften	N;FEM;PL	ADJ
botigues	geschäfte	botiga	geschäft	N;FEM;PL	ADJ;NOM;PL
nét	enkel	nét	enkel	N;MASC;SG	
disposició	lageplan	disposició	lageplan	N;FEM;SG	
disposició	grundriss	disposició	grundrissen	N;FEM;SG	ADJ
disposició	layout	disposició	layout	N;FEM;SG	ADJ
disposició	anordnung	disposició	anordnung	N;FEM;SG	ADJ
disposició	vorschrift	disposició	vorschreifen	N;FEM;SG	
disposició	rückstellung	disposició	rückstellung	N;FEM;SG	ADJ;NOM;FEM;SG
disposició	rückstellungen	disposició	rückstellung	N;FEM;SG	N;NOM;FEM;PL
sacerdot	pfarrer	sacerdot	pfarr	N;MASC;SG	ADJ
sacerdot	priester	sacerdot	priest	N;MASC;SG	ADJ
sacerdot	geistlicher	sacerdot	geistlich	N;MASC;SG	ADJ
sacerdot	geistliche	sacerdot	geistlich	N;MASC;SG	ADJ;NOM;FEM;PL
windows	windows	window	windows		PROPN;NOM;SG
windows	schaufenster	window	schaufenster		ADJ
windows	fenster	window	fenster		ADJ
windows	scheiben	window	scheiben		V;NFIN
windows	fenstern	window	fenstern		V;NFIN
adn	dna	adn	dna	N;MASC;SG	
adn	dns	adn	der	N;MASC;SG	
coma	koma	coma	koma		ADJ
episodis	folgen	episodi	folgen	N;MASC;PL	V;NFIN
ona	welle	ona	wellen	N;FEM;SG	
ona	wave	ona	wave	N;FEM;SG	
ona	winken	ona	winken	N;FEM;SG	V;NFIN
organisme	organismen	organisme	organismen	N;MASC;SG	N;PL
paletes	paletten	paleta	palett	N;MASC;PL	V;NFIN
paletes	paletten	paleta	palett	N;MASC;PL	V;NFIN
taules	tabelle	taula	tabell	N;FEM;PL	N;NOM;FEM;SG
taules	tafeln	taula	tafeln	N;FEM;PL	
taules	tische	taula	tischen	N;FEM;PL	ADJ
taules	tabellen	taula	tabell	N;FEM;PL	V;NFIN
onze	eleven	onze	elev	NUM;PL	
pati	hof	pati	hof	N;MASC;SG	
pati	innenhof	pati	innenhof	N;MASC;SG	ADV
pati	hof	pati	hof	N;MASC;SG	
pati	yard	pati	yard	N;MASC;SG	
víctor	wiktor	víctor	wiktor		PROPN;NOM;MASC;SG
víctor	viktor	víctor	viktor		PROPN;NOM;MASC;SG
víctor	victor	víctor	victor		PROPN;NOM;MASC;SG
veritat	wahrheit	veritat	wahrheit	N;FEM;SG	
veritat	wahrheiten	veritat	wahrheiten	N;FEM;SG	V;NFIN
junts	zusammen	junt	zusammen	ADJ;MASC;PL	ADV
horta	horta	horta	horta	N;FEM;SG	PROPN
calor	heat	calor	heat		PROPN
munic	münchen	munic	münchen		PROPN;NOM;NEUT;SG
sectors	bereiche	sector	bereich	N;MASC;PL	
cruz	cruz	cruz	cruz		PROPN
conservatori	wintergarten	conservatori	wintergarten	N;MASC;SG	V;NFIN
conservatori	konservatorium	conservatori	konservatorium	N;MASC;SG	PROPN
manteniment	unterhalt	manteniment	unterhalt	N;MASC;SG	
manteniment	instandhaltung	manteniment	instandhaltung	N;MASC;SG	ADJ
manteniment	pflege	manteniment	pfleg	N;MASC;SG	
útil	nützliche	útil	nützlich	ADJ;SG	ADJ;NOM;FEM;PL
reformes	reformen	reforma	reformen	N;FEM;PL	V;NFIN
reformes	reform	reforma	reform	N;FEM;PL	
rècord	datensatz	rècord	datensatz	N;MASC;SG	ADJ
rècord	rekord	rècord	rekord	N;MASC;SG	
rècord	aufnehmen	rècord	aufnehmen	N;MASC;SG	V;NFIN
rècord	record	rècord	record	N;MASC;SG	PROPN;NOM;SG
treballant	arbeiten	treballar	arbeiten	V;V.MSDR	V;NFIN
treballant	arbeitszeit	treballar	arbeitszeit	V;V.MSDR	
artilleria	artillerie	artilleria	artillerie	N;FEM;SG	ADJ
western	western	western	western		PROPN;NOM;SG
western	westlich	western	westlich		ADJ
western	westen	western	westen		ADV
western	westlichen	western	westlich		ADJ;NOM;MASC;SG
western	westliche	western	westlich		ADJ;NOM;FEM;PL
utilització	benutzen	utilització	benutzen	N;FEM;SG	V;NFIN
utilització	verwenden	utilització	verwenden	N;FEM;SG	V;NFIN
utilització	gebrauch	utilització	gebrauch	N;FEM;SG	ADJ
blancs	weisse	blanc	wissen	ADJ;MASC;PL	N;NOM;FEM;PL
substituït	ersetzte	substituir	ersetzen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
substituït	ersetzt	substituir	ersetzen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
substituït	ersetzten	substituir	ersetzt	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
illinois	illinois	illinoi	illinois	N;MASC;SG	PROPN;NOM;SG
ascens	auffahrt	ascens	auffahren	N;MASC;SG	V;IND;SG;3;PRS;FIN
ascens	aufstieg	ascens	aufsteigen	N;MASC;SG	V;IND;SG;3;PST;FIN
renaixement	renaissance	renaixement	renaissanc	N;MASC;SG	PROPN;NOM;SG
renaixement	wiedergeburt	renaixement	wiederburen	N;MASC;SG	
avió	flugzeug	avió	flugzeug	N;MASC;SG	ADJ
avió	flugzeug	avió	flugzeug	N;MASC;SG	ADJ
avió	flug	avió	flagen	N;MASC;SG	
mines	bergbau	mina	bergbau	N;FEM;PL	
mines	bergwerk	mina	bergwerk	N;FEM;PL	N;NOM;NEUT;SG
mines	gruben	mina	graben	N;FEM;PL	V;FIN
mines	bergwerke	mina	bergwerken	N;FEM;PL	
escenari	stufe	escenari	stufen	N;MASC;SG	ADJ
escenari	bühnen	escenari	bühnen	N;MASC;SG	N;NOM;PL
escenari	stage	escenari	stage	N;MASC;SG	
pilar	pfeiler	pilar	pfeil		ADJ
pilar	pilar	pilar	pilar		PROPN;NOM;SG
provença	provence	provençar	provence		PROPN;NOM;SG
ales	schwingen	ala	schwingen		V;NFIN
ales	flügel	ala	flügeln		ADJ
ales	wings	ala	wings		PROPN;NOM;SG
ales	ales	ala	ale		
quarts	quartier	quarts	quartier	N;MASC;PL	
oxigen	sauerstoff	oxigen	sauerstoff	N;MASC;SG	PROPN;SG
actuacions	vorstellungen	actuació	vorstellingen	N;FEM;PL	V;NFIN
actuacions	leistungen	actuació	leistung	N;FEM;PL	V;PL
actuacions	auftritte	actuació	auftritten	N;FEM;PL	V;IND;SG;3;PST;FIN
nintendo	nintendo	nintendo	nintendo	N;MASC;SG	ADJ
mode	modus	mode	modus	N;MASC;SG	
mode	mode	mode	mode	N;MASC;SG	
vietnam	vietnam	vietnam	vietnam	N;MASC;SG	PROPN
variable	variable	variable	variabel	ADJ;SG	ADJ;NOM;FEM;PL
variable	variablen	variable	variablen	ADJ;SG	
declarat	erklärt	declarat	erklären	ADJ;MASC;SG;V.PTCP	V;V.PTCP
declarat	deklariert	declarat	deklarieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
declarat	erklärte	declarat	erklären	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
individuals	einzel	individual	einzel	ADJ;PL	
individuals	individuum	individual	individuum	ADJ;PL	N;SG
karl	carl	karl	carl	PROPN	PROPN;NOM;MASC;SG
karl	karl	karl	karlen	PROPN	PROPN;NOM;MASC;SG
suec	schwedische	suec	schwedisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
suec	schwedens	suec	schwedens	ADJ;MASC;SG	ADV
lampisteria	thorium	lampisteria	thorium	ADJ;FEM;SG	PROPN
cerdanya	cerdanya	cerdanya	cerdanya		PROPN;NOM;SG
romànic	romanische	romànic	romanisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
recuperació	verwertung	recuperació	verwertung	N;FEM;SG	V;IND;SG;3;PRS;FIN
recuperació	erholung	recuperació	erholung	N;FEM;SG	ADJ
recuperació	rückforderung	recuperació	Rückforderung	N;FEM;SG	ADJ;NOM;FEM;SG
elevat	erhöht	elevat	erhöhen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
tancat	abgeschlossen	tancat	abschließen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
tancat	geschlossene	tancat	geschlossen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
tancat	geschlossen	tancat	schließen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
legal	juristische	legal	juristisch	ADJ;SG	ADJ;NOM;FEM;PL
legal	rechtliche	legal	rechtlich	ADJ;SG	ADJ;NOM;FEM;PL
gai	homosexuell	gai	homosexuell		ADJ
gai	schwule	gai	schwul		ADJ;NOM;FEM;PL
gai	lesbisch	gai	lesbisch		ADJ
gai	schwul	gai	schwul		ADJ
camins	strassen	camí	strassen	N;MASC;PL	V;NFIN
camins	straßenverkehr	camí	straßenverkehr	N;MASC;PL	ADJ
camins	straße	camí	straß	N;MASC;PL	ADJ
camins	pfad	camí	pfad	N;MASC;PL	
camins	wege	camí	wege	N;MASC;PL	
camins	pfaden	camí	pfaden	N;MASC;PL	V;NFIN
camins	pfade	camí	pfaden	N;MASC;PL	
iran	iran	iran	iran	N;MASC;SG	PROPN;NOM;MASC;SG
iran	persien	iran	persein	N;MASC;SG	
bilbao	bilbao	bilbao	bilbao		PROPN;NOM;SG
divideix	split	dividir	split	V;IND;SG;3;PRS;FIN	PROPN
bàsicament	grundsätzlich	bàsicament	grundsätzlich	ADV	ADJ
bàsicament	prinzipiell	bàsicament	prinzipiell	ADV	ADJ
tardor	herbst	tardor	herbst		ADV
violència	gewalttätigkeit	violència	gewalttätigkeit	N;FEM;SG	ADJ
violència	gewalt	violència	gewalten	N;FEM;SG	
violència	gewalttaten	violència	gewalttat	N;FEM;SG	ADJ;PL
violència	gewaltanwendung	violència	gewaltanwendung	N;FEM;SG	ADJ
violència	gewalttätigkeiten	violència	gewalttätigkeiten	N;FEM;SG	N;NOM;FEM;PL
vidre	glas	vidre	glas	N;MASC;SG	
vidre	gläser	vidre	glas	N;MASC;SG	ADJ
programació	programmplanung	programació	programmplanung	N;FEM;SG	ADJ
programació	programmieren	programació	programmieren	N;FEM;SG	V;NFIN
programació	planung	programació	planung	N;FEM;SG	ADJ
programació	programmiersprachen	programació	programmiersprachen	N;FEM;SG	N;NOM;FEM;PL
programació	programmierung	programació	programmierung	N;FEM;SG	ADJ
dividit	geteilte	dividit	geteilt	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
dividit	aufgeteilt	dividit	aufteilen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
dividit	geteilt	dividit	teilen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
dividit	gespalten	dividit	spalten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ous	eier	ou	eier	N;MASC;PL	
ous	eiern	ou	eiern	N;MASC;PL	
continguts	inhalt	contingut	inhalt	N;MASC;PL	
continguts	inhaltsverzeichnis	contingut	inhaltsverzeichnis	N;MASC;PL	
formats	formate	format	format	ADJ;MASC;PL;V.PTCP	N;NOM;PL
formats	formaten	format	formaten	ADJ;MASC;PL;V.PTCP	V;NFIN
formats	formatiert	format	formatieren	ADJ;MASC;PL;V.PTCP	V;V.PTCP
fetes	hergestellt	fet	herstellen	ADJ;FEM;PL;V.PTCP	V;V.PTCP
fetes	machte	fet	machen	ADJ;FEM;PL;V.PTCP	V;IND;SG;3;PST;FIN
fetes	gemacht	fet	machen	ADJ;FEM;PL;V.PTCP	V;V.PTCP
fetes	made	fet	made	ADJ;FEM;PL;V.PTCP	PROPN;SG
fetes	geschafft	fet	schaffen	ADJ;FEM;PL;V.PTCP	V;V.PTCP
determinat	bestimmt	determinat	bestimmen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
determinat	ermittelt	determinat	ermitteln	ADJ;MASC;SG;V.PTCP	V;V.PTCP
determinat	entschlossen	determinat	entschlossen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
lord	fürst	lord	fürsen		PROPN;NOM;SG
lord	gott	lord	gott		N;NOM;MASC;SG
lord	herr	lord	herr		N;NOM;MASC;SG
lord	lord	lord	lord		PROPN;NOM;SG
lord	herrn	lord	herrn		N;NOM;MASC;SG
relacionat	verwandten	relacionat	verwandt	ADJ;MASC;SG;V.PTCP	V;PL;FIN
relacionat	verwandte	relacionat	verwenden	ADJ;MASC;SG;V.PTCP	
necessitats	bedarf	necessitat	bedarf	N;FEM;PL	
necessitats	braucht	necessitat	brauchen	N;FEM;PL	V;IND;SG;3;PRS;FIN
necessitats	benötigt	necessitat	benötigen	N;FEM;PL	V;V.PTCP
necessitats	erfordernisse	necessitat	erfordernis	N;FEM;PL	ADJ
necessitats	bedürfnisse	necessitat	bedürfnis	N;FEM;PL	ADJ
necessitats	bedürfnissen	necessitat	bedürfnissen	N;FEM;PL	V;NFIN
comentaris	anmerkungen	comentari	anmerkingen	N;MASC;PL	V;NFIN
comentaris	kommentare	comentari	kommentar	N;MASC;PL	ADJ;NOM;FEM;SG
comentaris	bemerkungen	comentari	bemerkungen	N;MASC;PL	V;NFIN
comentaris	kommentar	comentari	kommentar	N;MASC;PL	ADJ
compostos	verbindungen	compost	verbindung	ADJ;MASC;PL	V;NFIN
probable	wahrscheinliche	probable	wahrscheinlich	ADJ;SG	ADJ;NOM;FEM;PL
vidal	vidal	vidal	vidal		PROPN;NOM;SG
consulta	abfragen	consulta	abfragen	N;FEM;SG	V;NFIN
consulta	anfrage	consulta	anfrage	N;FEM;SG	ADJ;NOM;FEM;SG
consulta	konsultationen	consulta	konsultation	N;FEM;SG	V;NFIN
assaig	testen	assaig	testen	N;MASC;SG	V;NFIN
passeig	gehen	passeig	gehen	N;MASC;SG	V;NFIN
passeig	spazieren	passeig	spazieren	N;MASC;SG	V;NFIN
passeig	fußweg	passeig	faßweg	N;MASC;SG	
sales	hotelzimmer	sala	hotelzimmer	N;FEM;PL	
sales	gästezimmer	sala	gästezimmer	N;FEM;PL	ADJ;NOM;FEM;PL
sales	hallen	sala	hallen	N;FEM;PL	V;NFIN
estableix	set	establir	set	V;IND;SG;3;PRS;FIN	
estableix	satz	establir	satz	V;IND;SG;3;PRS;FIN	
fauna	fauna	fauna	fauna	N;FEM;SG	
fauna	tierwelt	fauna	tierwelt	N;FEM;SG	PROPN
fauna	tiere	fauna	tier	N;FEM;SG	N;NOM;NEUT;PL
marró	brown	marró	brown		PROPN
marró	braune	marró	braun		ADJ;NOM;FEM;PL
marró	braun	marró	braun		ADJ
marró	dunkelbraun	marró	dunkelbraun		ADJ
arrels	wurzel	arrel	wurzeln	N;FEM;PL	
arrels	wurzeln	arrel	wurzeln	N;FEM;PL	V;NFIN
arrels	roots	arrel	roots	N;FEM;PL	PROPN
histoire	histoire	histoire	histoire		PROPN;NOM;SG
nuclis	kernel	nucli	kernel	N;MASC;PL	PROPN
nuclis	kerne	nucli	kern	N;MASC;PL	
nuclis	kernels	nucli	kernels	N;MASC;PL	PROPN
nuclis	kerne	nucli	kern	N;MASC;PL	
nuclis	kerne	nucli	kern	N;MASC;PL	
perpinyà	perpignan	perpinyà	perpignan		PROPN;SG
puerto	puerto	puerto	puerto		PROPN
ciclisme	radsport	ciclisme	radsporen	N;MASC;SG	
ciclisme	radtouren	ciclisme	radtour	N;MASC;SG	V;NFIN
ciclisme	radfahren	ciclisme	radfahren	N;MASC;SG	V;NFIN
ciclisme	fahrrad	ciclisme	Fahrrad	N;MASC;SG	ADJ
ciclisme	radtour	ciclisme	radtour	N;MASC;SG	V;IND;SG;3;PRS;FIN
judici	testversion	judici	testversion	N;MASC;SG	PROPN
judici	prozess	judici	prozeß	N;MASC;SG	
manual	anleitung	manual	anleitung	ADJ;SG	N;NOM;FEM;SG
manual	bedienungsanleitung	manual	bedienungsanleitung	ADJ;SG	N;NOM;FEM;SG
manual	manual	manual	manual	ADJ;SG	
manual	handbuch	manual	handbuch	ADJ;SG	
amistat	freundschaft	amistat	freundschaft	N;FEM;SG	
amistat	freundschaften	amistat	freundschaften	N;FEM;SG	ADJ
amistat	freund	amistat	freund	N;FEM;SG	
amistat	freunde	amistat	freund	N;FEM;SG	N;NOM;PL
italians	italiener	italià	italiener	N;MASC;PL	
llicència	fahrerlaubnis	llicència	fahrerlaubnis	N;FEM;SG	ADJ
llicència	führerschein	llicència	führerschein	N;FEM;SG	ADJ
llicència	lizenz	llicència	lizenz	N;FEM;SG	
llicència	lizenzen	llicència	lizenzen	N;FEM;SG	V;NFIN
llicència	führerschein	llicència	führerschein	N;FEM;SG	ADJ
llicència	lizenz	llicència	lizenz	N;FEM;SG	
llicència	lizenzen	llicència	lizenzen	N;FEM;SG	V;NFIN
universitats	hochschule	universitat	hochschule	N;FEM;PL	N;NOM;FEM;SG
antiguitat	dienstalter	antiguitat	dienstalter	N;FEM;SG	ADJ
sal	salzen	sal	salzen		V;NFIN
sal	salt	sal	salt		PROPN
poders	befugnisse	poder	befugnis	N;MASC;PL	ADJ;NOM;FEM;PL
poders	powers	poder	powers	N;MASC;PL	PROPN;NOM;SG
lisboa	lisboa	lisboar	lisboa		PROPN;NOM;SG
lisboa	lissabon	lisboar	lissabon		PROPN;NOM;SG
lisboa	lissabon	lisboar	lissabon		PROPN;NOM;SG
savoia	savoy	saver	savoy	N;FEM;SG	PROPN;NOM;SG
savoia	savoyen	saver	savoyen	N;FEM;SG	PROPN;NOM;MASC;SG
savoia	savoia	saver	savoia	N;FEM;SG	PROPN;SG
letònia	lettland	letònia	lettland	ADJ;FEM;SG	PROPN
equació	gleichungen	equació	gleichung	N;FEM;SG	N;NOM;FEM;PL
enterrat	vergraben	enterrat	vergraben	ADJ;MASC;SG;V.PTCP	V;V.PTCP
enterrat	begraben	enterrat	begraben	ADJ;MASC;SG;V.PTCP	V;V.PTCP
enterrat	bestattet	enterrat	bestatten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
enterrat	beerdigt	enterrat	beerdigen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
petició	antrag	petició	antragen	N;FEM;SG	ADJ
petició	anfordern	petició	anfordern	N;FEM;SG	V;NFIN
petició	anfragen	petició	anfragen	N;FEM;SG	V;NFIN
petició	anforderung	petició	anforderung	N;FEM;SG	ADJ
petició	anfrage	petició	anfrage	N;FEM;SG	ADJ;NOM;FEM;SG
petició	petitionen	petició	petition	N;FEM;SG	V;NFIN
petició	petition	petició	petition	N;FEM;SG	
escapar	flucht	escapar	fluchen	V;NFIN	N
escapar	escape	escapar	escape	V;NFIN	PROPN
baró	baron	baró	baron		PROPN
miró	miro	miró	miro		PROPN;NOM;SG
miró	miró	miró	miró		PROPN;NOM;SG
metro	subway	metro	subway	N;MASC;SG	
metro	metrostation	metro	Metrostation	N;MASC;SG	ADJ
metro	métro	metro	métro	N;MASC;SG	PROPN;NOM;SG
metro	metro	metro	metro	N;MASC;SG	PROPN
diaris	zeitungen	diari	zeitungen	N;MASC;PL	V;NFIN
diaris	zeitung	diari	zeitung	N;MASC;PL	
diaris	zeitschriften	diari	zeitschreifen	N;MASC;PL	V;NFIN
diaris	tagebücher	diari	tagebüch	N;MASC;PL	ADJ
diaris	tagebücher	diari	tagebüch	N;MASC;PL	ADJ
diaris	tagebuch	diari	tagebuch	N;MASC;PL	ADJ
pertanyia	gehörten	pertànyer	gehören	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PST;FIN
pertanyia	gehörte	pertànyer	gehören	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
alba	alba	alba	Alba		PROPN;NOM;SG
càncer	krebserkrankungen	càncer	krebserkrankung	N;MASC;SG	N;NOM;FEM;PL
càncer	krebs	càncer	krebs	N;MASC;SG	
graus	grade	grau	grad	N;MASC;PL	
graus	grad	grau	grad	N;MASC;PL	
historiadors	historiker	historiador	historik	N;MASC;PL	ADJ
majoritàriament	überwiegend	majoritàriament	überwiegend	ADV	ADJ
majoritàriament	hauptsächlich	majoritàriament	hauptsächlich	ADV	ADJ
amsterdam	amsterdam	amsterdam	amsterdam		PROPN;NOM;NEUT;SG
usos	verwendung	ús	verwendung	N;MASC;PL	N;SG
usos	verwendungen	ús	verwendingen	N;MASC;PL	V;NFIN
usos	verwendet	ús	verwenden	N;MASC;PL	V;V.PTCP
nicolau	nikolaus	nicolau	nikolaus		PROPN;NOM;MASC;SG
nicolau	nikolai	nicolau	nikolai		PROPN;NOM;MASC;SG
nicolau	nicholas	nicolau	nicholas		PROPN;NOM;SG
turc	türkischen	turc	türkisch	ADJ;MASC;SG	ADJ;NOM;PL
turc	türkische	turc	türkisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
borgonya	burgund	borgonya	burgund		PROPN;NOM;MASC;SG
caracteritza	gekennzeichnet	caracteritzar	kennzeichnen	V;IND;SG;3;PRS;FIN	ADJ;V.PTCP
adults	erwachsener	adult	erwachsener	N;MASC;PL	ADJ
adults	erwachsene	adult	erwachsen	N;MASC;PL	ADJ;NOM;FEM;PL
adults	erwachsenen	adult	erwachsen	N;MASC;PL	ADJ
arriben	ankunft	arribar	ankunft	V;IND;PL;3;PRS;FIN	N;FEM;SG
arriben	anreisen	arribar	anreisen	V;IND;PL;3;PRS;FIN	V;NFIN
arriben	ankommen	arribar	ankommen	V;IND;PL;3;PRS;FIN	V;NFIN
giuseppe	giuseppe	giuseppe	giuseppe	PROPN	PROPN;NOM;MASC;SG
nominacions	kandidaturen	nominació	kandidaturen	N;FEM;PL	V;NFIN
norma	norma	norma	norma		PROPN;NOM;MASC;SG
norma	regel	norma	regel		ADV
norma	normalfall	norma	normalfall		ADJ
mor	mor	mor	mor	V;IND;SG;3;PRS;FIN	
sobirania	souveränität	sobirania	souveränität	N;FEM;SG	ADJ
conjuntament	gemeinsam	conjuntament	gemeinsam	N	ADJ
benet	benet	benet	benen		PROPN;SG
nasa	nasa	nasa	nasa	N;FEM;SG	PROPN;NOM;MASC;SG
georges	georges	georga	georges		PROPN;NOM;MASC;SG
viatges	reise	viatge	reise	N;MASC;PL	
viatges	reisen	viatge	reisen	N;MASC;PL	V;NFIN
jazz	jazz	jazz	jazz	N;MASC;SG	
coure	kupfer	coure	küpfen		ADJ
ohio	ohio	ohio	ohio	N;MASC;SG	PROPN;NOM;MASC;SG
portat	portiert	portar	portieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
portat	gebracht	portar	bringen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
portat	brachten	portar	bringen	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
portat	brachte	portar	bringen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
portat	mitgebracht	portar	mitbringen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
dissenyat	entworfen	dissenyat	entwerfen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
dissenyat	entwarf	dissenyat	entwerfen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
dissenyat	konzipiert	dissenyat	konzipieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
monedes	münzen	moneda	münzen	N;FEM;PL	V;NFIN
monedes	münze	moneda	münze	N;FEM;PL	
monedes	devisen	moneda	devisen	N;FEM;PL	
monedes	währung	moneda	währung	N;FEM;PL	N;NOM;SG
fragments	fragment	fragment	fragment	N;MASC;PL	ADJ
fragments	bruchstücke	fragment	bruchstücken	N;MASC;PL	ADJ
fragments	fragmente	fragment	fragment	N;MASC;PL	ADJ;NOM;SG
temporal	temporäre	temporal	temporär	ADJ;SG	ADJ;NOM;FEM;PL
temporal	vorübergehende	temporal	vorübergehend	ADJ;SG	ADJ;NOM;FEM;PL
confederació	bund	confederació	bund	N;FEM;SG	
confederació	eidgenossenschaft	confederació	eidgenossenschaft	N;FEM;SG	ADJ
confederació	dachverband	confederació	dachverband	N;FEM;SG	ADJ
confederació	konföderation	confederació	konföderation	N;FEM;SG	ADJ
localització	lage	localització	lagen	N;FEM;SG	ADJ
localització	standort	localització	standoren	N;FEM;SG	ADV
senador	senator	senador	senator	N;MASC;SG	PROPN;NOM;SG
senador	senatorin	senador	senatorin	N;MASC;SG	PROPN;NOM;FEM;SG
senador	senators	senador	senators	N;MASC;SG	
valladolid	valladolid	valladolid	valladolid		PROPN;NOM;SG
pablo	pablo	pablo	pablo		PROPN;NOM;MASC;SG
española	española	española	española		PROPN;NOM;MASC;SG
delta	delta	delta	delta	N;MASC;SG	
basílica	basilika	basílica	basilika	N;FEM;SG	PROPN;NOM;SG
alberto	alberto	alberto	alberto		PROPN;NOM;SG
javier	javier	javier	javier		PROPN;NOM;MASC;SG
potencial	mögliche	potencial	möglich	N;MASC;SG	ADJ;NOM;FEM;PL
potencial	potential	potencial	potential	N;MASC;SG	ADJ
potencial	potentielle	potencial	potentiell	N;MASC;SG	ADJ;NOM;FEM;PL
potencial	potenzial	potencial	potenzial	N;MASC;SG	ADJ
tennis	tennisplätze	tennis	tennisplätzen	N;MASC;SG	
tennis	tennis	tennis	tennis	N;MASC;SG	
tennis	tischtennis	tennis	tischtennis	N;MASC;SG	ADJ
tennis	tennisplatz	tennis	tennisplatz	N;MASC;SG	
