ύδατα	водах	ύδωρ	вода	N;NOM;NEUT;PL	N;INAN;ESS;FEM;PL
ύψη	высоты	ύψη	высота	ADV	N;INAN;NOM;FEM;PL
μπόμπι	бобби	μπόμπι	бобби		N;ANIM;NOM;MASC;SG
πρίγκιπες	принцев	πρίγκιπας	принц	N;NOM;FEM;PL	N;ANIM;GEN;MASC;PL
ομάρ	омар	ομάρ	омар		N;ANIM;NOM;MASC;SG
μπορντό	бордо	μπορντό	бордо	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
απόφοιτος	выпускник	απόφοιτος	выпускник	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
τζέισον	джейсон	τζέισον	джейсон		N;ANIM;NOM;MASC;SG
καταλανικά	каталонии	καταλανικά	каталония	ADV	N;INAN;NOM;FEM;PL
αυτόνομο	автономные	αυτόνομος	автономный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
αυτόνομο	автономных	αυτόνομος	автономный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
μεθάνιο	метана	μεθάνιο	метан	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
ανάμειξη	смешивание	ανάμειξη	смешивание	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
ανάμειξη	смешивания	ανάμειξη	смешивание	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
απόρριψη	отказ	απόρριψη	отказ	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
απόρριψη	неприятие	απόρριψη	неприятие	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
απόρριψη	отклонение	απόρριψη	отклонение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
απόρριψη	отклонить	απόρριψη	отклонить	N;ACC;FEM;SG	V;PFV;NFIN;ACT
απόρριψη	отверг	απόρριψη	отвергнуть	N;ACC;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
απόρριψη	отклонен	απόρριψη	отклонный	N;ACC;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
απόρριψη	отклонена	απόρριψη	отклонить	N;ACC;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
απόρριψη	отклонил	απόρριψη	отклонить	N;ACC;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
απόρριψη	отклонено	απόρριψη	отклонить	N;ACC;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
απόρριψη	сбросить	απόρριψη	сбросить	N;ACC;FEM;SG	V;PFV;NFIN;ACT
ζητήθηκε	запросил	ζητώ	запросить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
ζητήθηκε	запросили	ζητώ	запросить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN;ACT
ζητήθηκε	просила	ζητώ	просить	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;FEM;IND;SG;PST;FIN;ACT
ζητήθηκε	запросила	ζητώ	запросить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
επαμεινώνδας	эпаминонд	επαμεινώνδα	эпаминонд	PROPN;NOM;MASC;PL	
ισπανούς	испанцы	ισπανός	испанец	PROPN;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
παράδοξο	парадоксальным	παράδοξος	парадоксальный	N;NOM;NEUT;SG	ADJ;INS;NEUT;SG
οχτώ	восьмой	οχτώ	восьмой	NUM;NOM;MASC;PL	ADJ;NOM;MASC;SG
οχτώ	eight	οχτώ	eight	NUM;NOM;MASC;PL	PROPN
βαλτική	балтийского	βαλτικός	балтийский	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
αγοράστηκε	приобретенные	αγοράζω	приобрести	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
αγοράστηκε	купил	αγοράζω	купить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
αγοράστηκε	купили	αγοράζω	купить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN;ACT
αγοράστηκε	купил	αγοράζω	купить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
αγοράστηκε	купила	αγοράζω	купить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
κέιμπριτζ	кембридж	κέιμπριτζ	кембридж		N;INAN;NOM;MASC;SG
μεταλλικά	металла	μεταλλικά	металл	ADJ;NOM;NEUT;PL	N;INAN;GEN;MASC;SG
μεταλλικά	метал	μεταλλικά	метал	ADJ;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
μεταλλικά	metal	μεταλλικά	metal	ADJ;NOM;NEUT;PL	PROPN
μεταλλικά	металл	μεταλλικά	металл	ADJ;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
μεταλλικά	металлический	μεταλλικά	металлический	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;SG
κεμάλ	кемаль	κεμάλ	кемаль	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
προτείνεται	рекомендуемые	προτείνω	рекомендовать	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
προτείνεται	рекомендованные	προτείνω	рекомендовать	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
προτείνεται	рекомендовано	προτείνω	рекомендовать	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
εφαρμόστηκε	применяется	εφαρμόζω	применяться	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
εφαρμόστηκε	прикладной	εφαρμόζω	прикладной	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;INS;FEM;SG
ακραίες	крайней	ακραίος	крайний	ADJ;NOM;FEM;PL	ADJ;INS;FEM;SG
ακραίες	крайняя	ακραίος	крайний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
ακραίες	крайний	ακραίος	крайний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
τούρκου	турку	τούρκος	турка	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
έτοιμο	готовы	έτοιμο	готовый	ADJ;NOM;NEUT;SG	ADJ;PL
συνεχίζονται	продолжение	συνεχίζω	продолжение	V;IPFV;IND;PL;3;PRS;FIN;PASS	N;INAN;NOM;NEUT;SG
συνεχίζονται	продолжая	συνεχίζω	продолжать	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;IPFV;PRS;V.CVB;ACT
μπερνάρ	бернард	μπερνάρ	бернард		N;ANIM;NOM;MASC;SG
μπερνάρ	бернар	μπερνάρ	бернар		N;ANIM;NOM;MASC;SG
ραψωδία	рапсодия	ραψωδία	рапсодия	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ψυχική	экстрасенс	ψυχικός	экстрасенс	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
ψυχική	психического	ψυχικός	психический	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
ενήλικα	взрослая	ενήλικος	взрослый	ADV	ADJ;NOM;FEM;SG
ενήλικα	взрослый	ενήλικος	взрослый	ADV	ADJ;NOM;MASC;SG
ενήλικα	взрослых	ενήλικος	взрослый	ADV	N;ANIM;GEN;MASC;PL
ενήλικα	взрослые	ενήλικος	взрослый	ADV	N;ANIM;NOM;MASC;PL
γαμπρός	жениха	γαμπρός	жених	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
σομαλία	сомали	σομαλία	сомали	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
σεμπάστιαν	себастьян	σεμπάστιαν	себастьянин	V;PFV;IND;SG;3;PST;FIN;PASS	N;ANIM;NOM;MASC;SG
χορηγός	спонсором	χορηγός	спонсор	N;NOM;MASC;SG	N;ANIM;INS;MASC;SG
χορηγός	спонсора	χορηγός	спонсор	N;NOM;MASC;SG	N;ANIM;GEN;MASC;SG
διέλευση	пересечения	διέλευση	пересечение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
διέλευση	пересечение	διέλευση	пересечение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
διέλευση	транзит	διέλευση	транзит	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
διέλευση	транзита	διέλευση	транзит	N;ACC;FEM;SG	N;INAN;GEN;MASC;SG
μερίδιο	поделиться	μερίδιο	делиться	N;NOM;NEUT;SG	V;PFV;NFIN;MID
μερίδιο	разделить	μερίδιο	разделить	N;NOM;NEUT;SG	V;PFV;NFIN;ACT
μερίδιο	поделитесь	μερίδιο	делиться	N;NOM;NEUT;SG	V;PFV;IMP;PL;2;FUT;FIN;MID
ουγκάντα	уганде	ουγκάν	уганда	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
ουγκάντα	уганда	ουγκάν	уганда	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
ουγκάντα	уганду	ουγκάν	уганда	PROPN;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
σχεδιάσει	планируемые	σχεδιάζω	планировать	V;PFV;NFIN;ACT	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
σχεδιάσει	планируется	σχεδιάζω	планировать	V;PFV;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
σχεδιάσει	запланированные	σχεδιάζω	планировать	V;PFV;NFIN;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
σχεδιάσει	запланированная	σχεδιάζω	планировать	V;PFV;NFIN;ACT	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
σχεδιάσει	запланировано	σχεδιάζω	планировать	V;PFV;NFIN;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
σχεδιάσει	запланированных	σχεδιάζω	планировать	V;PFV;NFIN;ACT	V;PFV;GEN;PL;PST;V.PTCP;PASS
παράγραφο	параграф	παράγραφο	параграф	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
παράγραφο	пункт	παράγραφο	пункт	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
παράγραφο	абзац	παράγραφο	абзац	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
διευθέτηση	урегулирование	διευθέτηση	урегулирование	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
διευθέτηση	поселение	διευθέτηση	поселение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
διευθέτηση	урегулирования	διευθέτηση	урегулирование	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
χρησιμοποίηση	используйте	χρησιμοποίηση	использовать	N;ACC;FEM;SG	V;IPFV;IMP;PL;2;FIN;ACT
χρησιμοποίηση	использование	χρησιμοποίηση	использование	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
χρησιμοποίηση	использовать	χρησιμοποίηση	использовать	N;ACC;FEM;SG	V;IPFV;NFIN;ACT
βέρνερ	вернер	βέρνερ	вернер	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
εξαφανίστηκε	исчез	εξαφανίζω	исчезнуть	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
εξαφανίστηκε	исчезла	εξαφανίζω	исчезнуть	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
εξαφανίστηκε	исчезли	εξαφανίζω	исчезнуть	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN;ACT
αντίστροφη	вспять	αντίστροφος	вспять	ADJ;NOM;FEM;SG	ADV
μάνο	мано	μάνο	мано	PROPN;ACC;MASC;SG	PART
δικαστές	судей	δικαστής	судья	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
ράλι	ралли	ράλι	ралли		N;INAN;NOM;NEUT;SG
ράλι	митинг	ράλι	митинг		N;INAN;NOM;MASC;SG
συγγένεια	родства	συγγένεια	родство	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
τζουζέπε	джузеппе	τζουζέπω	джузеппе		N;ANIM;NOM;MASC;SG
μπρούνο	бруно	μπρούνο	бруно		N;ANIM;NOM;MASC;SG
δημόσιος	общественность	δημόσιος	общественность	ADJ;NOM;MASC;SG	N;INAN;NOM;FEM;SG
δημόσιος	публичные	δημόσιος	публичный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
δημόσιος	общественности	δημόσιος	общественность	ADJ;NOM;MASC;SG	N;INAN;NOM;FEM;SG
αυτόχθονες	коренное	αυτόχθονας	коренной	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
αυτόχθονες	коренных	αυτόχθονας	коренной	ADJ;NOM;MASC;PL	ADJ;GEN;PL
ποινικό	преступные	ποινικός	преступный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
ποινικό	преступник	ποινικός	преступник	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
ποινικό	уголовного	ποινικός	уголовный	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
όγδοη	восьмая	όγδος	восьмой	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
όγδοη	восьмое	όγδος	восьмой	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG
όγδοη	восьмой	όγδος	восьмой	N;ACC;FEM;SG	ADJ;NOM;MASC;SG
υποδιαίρεση	подразделе	υποδιαίρεση	подраздел	N;NOM;FEM;SG	N;INAN;ESS;MASC;SG
ρέμπραντ	рембрандт	ρέμπραντ	рембрандт		N;ANIM;NOM;MASC;SG
ικανότητας	компетентность	ικανότητα	компетентность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
συναδέλφους	коллеги	συνάδελφος	коллега	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
συναδέλφους	коллегами	συνάδελφος	коллега	N;ACC;MASC;PL	N;ANIM;INS;MASC;PL
συναδέλφους	коллег	συνάδελφος	коллега	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
συναδέλφους	коллегам	συνάδελφος	коллега	N;ACC;MASC;PL	N;ANIM;DAT;MASC;PL
συναδέλφους	коллеги	συνάδελφος	коллега	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
συναδέλφους	коллегами	συνάδελφος	коллега	N;ACC;MASC;PL	N;ANIM;INS;MASC;PL
συναδέλφους	коллег	συνάδελφος	коллега	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
λεφτά	money	λεφτό	money	ADV	PROPN
λεφτά	деньги	λεφτό	деньги	ADV	N;INAN;NOM;FEM;PL
υπολογισμός	расчеты	υπολογισμός	расчет	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL
υπολογισμός	расчета	υπολογισμός	расчет	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
υπολογισμός	вычислить	υπολογισμός	вычислить	N;NOM;MASC;SG	V;PFV;NFIN;ACT
υπολογισμός	расчета	υπολογισμός	расчет	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
υπολογισμός	рассчитать	υπολογισμός	расчесть	N;NOM;MASC;SG	V;PFV;NFIN;ACT
πελάτη	заказчик	πελάτης	заказчик	N;VOC;MASC;SG	N;ANIM;NOM;MASC;SG
πελάτη	покупатель	πελάτης	покупатель	N;VOC;MASC;SG	N;ANIM;NOM;MASC;SG
πελάτη	клиент	πελάτης	клиент	N;VOC;MASC;SG	N;ANIM;NOM;MASC;SG
πελάτη	посетитель	πελάτης	посетитель	N;VOC;MASC;SG	N;ANIM;NOM;MASC;SG
πελάτη	клиентов	πελάτης	клиент	N;VOC;MASC;SG	N;ANIM;GEN;MASC;PL
πελάτη	клиента	πελάτης	клиент	N;VOC;MASC;SG	N;ANIM;ACC;MASC;SG
πελάτη	клиент	πελάτης	клиент	N;VOC;MASC;SG	N;ANIM;NOM;MASC;SG
δείχνοντας	отображение	δείχνω	отображение	V;IPFV;V.CVB;ACT	N;INAN;NOM;NEUT;SG
δείχνοντας	показ	δείχνω	показ	V;IPFV;V.CVB;ACT	N;INAN;NOM;MASC;SG
έκκληση	обжаловать	έκκληση	обжаловать	N;ACC;FEM;SG	V;IPFV;NFIN;ACT
έκκληση	апелляция	έκκληση	апелляция	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
έκκληση	призыв	έκκληση	призыв	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
έκκληση	обжалование	έκκληση	обжалование	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
ευρωπαίων	европейцев	ευρωπαίος	европеец	ADJ;GEN;FEM;PL	N;ANIM;GEN;MASC;PL
ευρωπαίων	европейцы	ευρωπαίος	европеец	ADJ;GEN;FEM;PL	N;ANIM;NOM;MASC;PL
διαχωρισμού	разделение	διαχωρισμός	разделение	N;GEN;MASC;SG	N;INAN;NOM;NEUT;SG
διαχωρισμού	разделительной	διαχωρισμός	разделительный	N;GEN;MASC;SG	ADJ;INS;FEM;SG
υγρή	влажные	υγρή	влажный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
υγρή	жидкость	υγρή	жидкость	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
υγρή	жидкости	υγρή	жидкость	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;PL
υγρή	мокрые	υγρή	мокрый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
κλωντ	клод	κλωντ	клод	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
απαγωγή	похищения	απαγωγή	похищение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
απαγωγή	похищения	απαγωγή	похищение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
απαγωγή	похитить	απαγωγή	похитить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
απαγωγή	похищена	απαγωγή	похитить	N;NOM;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
απαγωγή	похищены	απαγωγή	похитить	N;NOM;FEM;SG	V;PFV;PL;PST;V.PTCP;PASS
απαγωγή	похитили	απαγωγή	похитить	N;NOM;FEM;SG	V;PFV;IND;PL;PST;FIN;ACT
απαγωγή	похитил	απαγωγή	похитить	N;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
απαγωγή	похищен	απαγωγή	похитить	N;NOM;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
ζάμπια	замбия	ζάμπιο	замбия	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ζάμπια	замбии	ζάμπιο	замбия	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ενεργοποίηση	активации	ενεργοποίηση	активация	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
ενεργοποίηση	включить	ενεργοποίηση	включить	N;ACC;FEM;SG	V;PFV;NFIN;ACT
ενεργοποίηση	активировать	ενεργοποίηση	активировать	N;ACC;FEM;SG	V;IPFV;NFIN;ACT
ενεργοποίηση	активизировать	ενεργοποίηση	активизировать	N;ACC;FEM;SG	V;IPFV;NFIN;ACT
μηχανικά	механические	μηχανικά	механический	ADV	ADJ;NOM;PL
μηχανικά	механических	μηχανικά	механический	ADV	ADJ;GEN;PL
σεπτέμβρη	сентября	σεπτέμβρομαι	сентябрь	ADV	N;INAN;GEN;MASC;SG
σεπτέμβρη	сентябрь	σεπτέμβρομαι	сентябрь	ADV	N;INAN;NOM;MASC;SG
διαβάστε	читайте	διαβάζω	читать	N	V;IPFV;IMP;PL;2;FIN;ACT
διαβάστε	читай	διαβάζω	читай	N	V;IPFV;IMP;SG;2;FIN;ACT
διαβάστε	прочитать	διαβάζω	прочесть	N	V;PFV;NFIN;ACT
διαβάστε	прочесть	διαβάζω	прочесть	N	V;PFV;NFIN;ACT
διαβάστε	читать	διαβάζω	читать	N	V;IPFV;NFIN;ACT
καλλιεργούνται	вырос	καλλιεργώ	вырасти	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
έσωσε	сохранена	σώνω	сохранить	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
έσωσε	сохранен	σώνω	сохранный	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
έσωσε	сохранено	σώνω	сохранить	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
έσωσε	сохранены	σώνω	сохранить	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;PL;PST;V.PTCP;PASS
καινοτομία	инноваций	καινοτομία	инновация	N;NOM;FEM;SG	N;INAN;GEN;FEM;PL
