din	f	din	!	ADP;ACC	
philip	فيليب	philip	فِيلِيب	PROPN	
dreptate	العدل	dreptate	عَدل	N;INDF;FEM;SG	N;NOM;DEF;SG
dreptate	عدالة	dreptate	عَدَالَة	N;INDF;FEM;SG	N;NOM;INDF;SG
dreptate	العدالة	dreptate	عَدَالَة	N;INDF;FEM;SG	N;NOM;DEF;SG
cor	الجوقة	cor	جُوقَة	N;INDF;MASC;SG	N;NOM;DEF;SG
cor	الكورس	cor	الكورس	N;INDF;MASC;SG	N;NOM;DEF;SG
cor	الجوقة	cor	جُوقَة	N;INDF;MASC;SG	N;NOM;DEF;SG
cor	كورس	cor	كُورس	N;INDF;MASC;SG	
cor	الكورس	cor	الكورس	N;INDF;MASC;SG	N;NOM;DEF;SG
wolf	الذئب	wolf	ذِئب	PROPN	N;NOM;DEF;SG
wolf	ذئب	wolf	ذَابّ	PROPN	
wolf	ولف	wolf	ولف	PROPN	
wolf	وولف	wolf	وولف	PROPN	
prezente	هدية	prezent	هَدِيَّة	V;IND;PL;3;PRS;FIN	N;NOM;INDF;SG
prezente	الحاضر	prezent	حَاضِر	V;IND;PL;3;PRS;FIN	
prezente	الحالي	prezent	حَالِيّ	V;IND;PL;3;PRS;FIN	ADJ;NOM;DEF;MASC;SG
fruntea	جبهة	frunte	جَبهَة	N;DEF;FEM;SG	N;NOM;INDF;SG
fruntea	جب	frunte	جب	N;DEF;FEM;SG	
fruntea	الجبهة	frunte	جَبهَة	N;DEF;FEM;SG	N;NOM;DEF;SG
douglas	دوجلاس	douglas	دوجلاس	PROPN	
douglas	دوغلاس	douglas	دوغلاس	PROPN	
modificat	المعدل	modificat	مُعَدَّل	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
modificat	معدل	modificat	مُعَدَّل	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
modificat	تعديل	modificat	تَعدِيل	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
für	fü	für	مَثّ	N;INDF;MASC;SG	
provocat	تحدى	provoca	تَحَدِّي	ADJ;INDF;MASC;SG	
egal	تساوي	egal	تَسَاوِي	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
egal	يساوي	egal	سَاوَى	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
tarn	تارن	tarn	رَنَى		
vioară	الكمان	vioar	كَمَان	N;INDF;FEM;SG	N;NOM;DEF;SG
vioară	كمان	vioar	كَمَان	N;INDF;FEM;SG	
stejar	البلوط	stejar	بَلوَط	N;INDF;MASC;SG	N;NOM;DEF;SG
cavaler	فارس	cavaler	فارس	N;INDF;MASC;SG	
cavaler	الفارس	cavaler	فَارِس	N;INDF;MASC;SG	
bucurat	استمتعت	bucura	اِستَمتَع	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
operare	التشغيل	operare	تَشغِيل	N;INDF;FEM;SG	N;NOM;DEF;SG
istanbul	اسطنبول	istanb	اسطنبول	PROPN	
patrick	باتريك	patrick	بَاترِيك	PROPN	
banii	فلوس	ban	فِلم	N;DEF;MASC;PL	
banii	نقود	ban	نقود	N;DEF;MASC;PL	N;NOM;INDF;PL
banii	اموال	ban	مَال	N;DEF;MASC;PL	N;NOM;INDF;PL
banii	المال	ban	مَال	N;DEF;MASC;PL	N;NOM;DEF;SG
banii	مال	ban	مَال	N;DEF;MASC;PL	
precedent	سابق	precedent	سَابِق	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
precedent	السابق	precedent	سَابِق	N;INDF;MASC;SG	N;NOM;DEF;SG
precedent	السابقة	precedent	سَابِق	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
studiază	دراسة	studia	دِرَاسَة	V;IND;3;PRS;FIN	N;NOM;INDF;SG
studiază	ادرس	studia	أَدرَس	V;IND;3;PRS;FIN	
studiază	الدراسة	studia	دِرَاسَة	V;IND;3;PRS;FIN	N;NOM;DEF;SG
sector	القطاع	sector	قِطَاع	N;INDF;MASC;SG	N;NOM;DEF;SG
structuri	الهياكل	structură	هَيكَل	N;INDF;FEM;PL	N;NOM;DEF;SG
istorici	المؤرخين	istoric	مُؤَرِّخ	N;INDF;MASC;PL	N;NOM;DEF;PL
deschiderea	الفتح	deschidere	فَتح	N;DEF;FEM;SG	N;NOM;DEF;SG
deschiderea	الافتتاح	deschidere	اِفتِتَاح	N;DEF;FEM;SG	N;NOM;DEF;SG
deschiderea	افتتاح	deschidere	اِفتِتَاح	N;DEF;FEM;SG	N;NOM;INDF;SG
deschiderea	فتح	deschidere	فتح	N;DEF;FEM;SG	
decizie	المقرر	decizie	مُقَرَّر	N;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
decizie	قرار	decizie	قَرَار	N;INDF;FEM;SG	N;NOM;INDF;SG
decizie	القرار	decizie	قَرَار	N;INDF;FEM;SG	N;NOM;DEF;SG
decizie	مقرر	decizie	مُقَرَّر	N;INDF;FEM;SG	
amestec	ميكس	amestec	ميكس	N;INDF;MASC;SG	
amestec	المزيج	amestec	مَزِيج	N;INDF;MASC;SG	N;NOM;DEF;SG
amestec	الخليط	amestec	خَلِيط	N;INDF;MASC;SG	N;NOM;DEF;SG
geografică	جغرافي	geografic	جُغرَافِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
geografică	جغرافية	geografic	جُغرَافِيَّة	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
geografică	جغرافي	geografic	جُغرَافِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
geografică	جغرافية	geografic	جُغرَافِيَّة	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
corectă	صحح	corect	صَحِح	ADJ;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
imperială	الامبراطورية	imperial	الامبراطورية	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
clasament	الترتيب	clasament	تَرتِيب	N;INDF;MASC;SG	N;NOM;DEF;SG
jim	جيم	jim	جيم	PROPN	
castel	القلعة	castel	قَلعَة	N;INDF;MASC;SG	N;NOM;DEF;SG
castel	كاسل	castel	كَاسِل	N;INDF;MASC;SG	
socialist	الاشتراكي	socialist	اِشتِرَاكِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
socialist	الاشتراكية	socialist	اِشتِرَاكِيَّة	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
înfrângerea	الهزيمة	înfrângere	هَزِيمَة	N;DEF;FEM;SG	N;NOM;DEF;SG
înfrângerea	هزيمة	înfrângere	هَزِيمَة	N;DEF;FEM;SG	N;NOM;INDF;SG
licența	الرخصة	licență	رُخصَة	N;DEF;FEM;SG	N;NOM;DEF;SG
licența	رخصة	licență	رُخصَة	N;DEF;FEM;SG	N;NOM;INDF;SG
licența	الترخيص	licență	تَرخِيص	N;DEF;FEM;SG	N;NOM;DEF;SG
licența	الرخصة	licență	رُخصَة	N;DEF;FEM;SG	N;NOM;DEF;SG
licența	ترخيص	licență	تَرخِيص	N;DEF;FEM;SG	N;NOM;INDF;SG
licența	رخصة	licență	رُخصَة	N;DEF;FEM;SG	N;NOM;INDF;SG
licența	الترخيص	licență	تَرخِيص	N;DEF;FEM;SG	N;NOM;DEF;SG
milan	ميلان	milan	ميلان	PROPN	
milan	ميلانو	milan	مِيلَانُو	PROPN	
scenariul	سيناريو	scenariu	سِينَارِيُو	N;DEF;MASC;SG	N;NOM;INDF;SG
scenariul	السيناريو	scenariu	السيناريو	N;DEF;MASC;SG	
scenariul	سيناريو	scenariu	سِينَارِيُو	N;DEF;MASC;SG	N;NOM;INDF;SG
scenariul	السيناريو	scenariu	السيناريو	N;DEF;MASC;SG	
scenariul	سيناريو	scenariu	سِينَارِيُو	N;DEF;MASC;SG	N;NOM;INDF;SG
scenariul	السيناريو	scenariu	السيناريو	N;DEF;MASC;SG	
scenariul	نص	scenariu	نَصّ	N;DEF;MASC;SG	N;NOM;INDF;SG
scenariul	النص	scenariu	نَصّ	N;DEF;MASC;SG	N;NOM;DEF;SG
pierderea	خسارة	pierdere	خَسَارَة	N;DEF;FEM;SG	N;NOM;INDF;SG
pierderea	الخسارة	pierdere	خَسَارَة	N;DEF;FEM;SG	N;NOM;DEF;SG
teritorială	اقليمي	teritorial	إِقلِيمِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
impus	فرض	impus	فَرَض	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
impus	يفرض	impus	فَرَض	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
impus	فرضت	impus	فَرَض	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;PASS
stack	الكومة	stack	كَومَة		N;NOM;DEF;SG
stack	ستاك	stack	سِتَاك		
stack	كومة	stack	كُومَة		N;NOM;INDF;SG
fotografie	صورة	fotografie	صُورَة	N;INDF;FEM;SG	N;NOM;INDF;SG
fotografie	الصورة	fotografie	صُورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
fotografie	p	fotografie	!	N;INDF;FEM;SG	
fotografie	التصوير	fotografie	تَصوِير	N;INDF;FEM;SG	N;NOM;DEF;SG
fotografie	تصوير	fotografie	تَصوِير	N;INDF;FEM;SG	N;NOM;INDF;SG
principiu	المبدا	principiu	مَبدَا	N;INDF;MASC;SG	N;NOM;DEF;SG
lombardia	لومباردي	lombardie	لُومبَاردِي	PROPN	
musulmani	المسلمين	musulman	مُسلِم	ADJ;INDF;MASC;PL	N;NOM;DEF;PL
musulmani	مسلمون	musulman	مُسلِم	ADJ;INDF;MASC;PL	N;NOM;INDF;PL
musulmani	المسلمون	musulman	مُسلِم	ADJ;INDF;MASC;PL	N;NOM;DEF;PL
musulmani	مسلمين	musulman	مُسلِم	ADJ;INDF;MASC;PL	N;NOM;INDF;PL
musulmani	المسلم	musulman	مُسلِم	ADJ;INDF;MASC;PL	N;NOM;DEF;SG
musulmani	مسلم	musulman	مُسلِم	ADJ;INDF;MASC;PL	N;NOM;INDF;SG
musulmani	اسلامي	musulman	إِسلَامِيّ	ADJ;INDF;MASC;PL	ADJ;NOM;INDF;MASC;SG
musulmani	مسلمة	musulman	مُسلِم	ADJ;INDF;MASC;PL	ADJ;NOM;INDF;FEM;SG
răniți	مجروح	răni	مَجرُوح	V;IND;PL;2;IPFV;FIN	
răniți	جرح	răni	جُرح	V;IND;PL;2;IPFV;FIN	N;NOM;INDF;SG
răniți	جرحى	răni	جَرِيح	V;IND;PL;2;IPFV;FIN	N;NOM;INDF;PL
răniți	الجرحى	răni	جَرِيح	V;IND;PL;2;IPFV;FIN	N;NOM;DEF;PL
răniți	جريح	răni	جَرِيح	V;IND;PL;2;IPFV;FIN	N;NOM;INDF;SG
profesionist	المهنية	profesionist	مِهنِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
câștigător	فائز	câștigător	فَائِز	N;INDF;MASC;SG	
câștigător	الفائز	câștigător	فَائِز	N;INDF;MASC;SG	N;NOM;DEF;SG
câștigător	رابح	câștigător	رابح	N;INDF;MASC;SG	
desen	ارسم	desen	ارسم	N;INDF;MASC;SG	
desen	الرسم	desen	رَسم	N;INDF;MASC;SG	N;NOM;DEF;SG
interzis	محرم	interzice	محرم	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
interzis	حرام	interzice	حَرَام	ADJ;INDF;MASC;SG	
regulile	قواعد	regulă	قَاعِدَة	N;DEF;FEM;PL	N;NOM;INDF;PL
regulile	القواعد	regulă	قَاعِدَة	N;DEF;FEM;PL	N;NOM;DEF;PL
regulile	قوانين	regulă	قَانُون	N;DEF;FEM;PL	N;NOM;INDF;PL
regulile	القوانين	regulă	قَانُون	N;DEF;FEM;PL	N;NOM;DEF;PL
irak	العراق	irak	عِرَاق	PROPN	N;NOM;DEF;SG
irak	عراق	irak	عِرَاق	PROPN	N;NOM;INDF;SG
ideile	افكار	idee	فِكر	N;DEF;FEM;PL	N;NOM;INDF;PL
ideile	الافكار	idee	فِكر	N;DEF;FEM;PL	N;NOM;DEF;PL
student	الطالب	student	طَالِب	N;INDF;MASC;SG	N;NOM;DEF;SG
student	طالب	student	طَالَب	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
student	التلميذ	student	تَلمِيذ	N;INDF;MASC;SG	N;NOM;DEF;SG
reacție	تفاعل	reacție	تَفَاعُل	N;INDF;FEM;SG	N;NOM;INDF;SG
howard	هوارد	howard	هوارد	PROPN	
howard	هاوارد	howard	هاوارد	PROPN	
howard	هاورد	howard	هاورد	PROPN	
sprijinit	المدعومة	sprijini	مَدعُوم	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
topul	القمة	top	قِمَّة	N;DEF;MASC;SG	N;NOM;DEF;SG
topul	توب	top	تَوَبِّ	N;DEF;MASC;SG	
topul	قمة	top	قِمَّة	N;DEF;MASC;SG	N;NOM;INDF;SG
topul	الاعلى	top	أَعلَى	N;DEF;MASC;SG	ADJ;NOM;DEF;MASC;SG
avansat	المتقدمة	avansa	مُتَقَدِّم	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
avansat	المتقدم	avansa	مُتَقَدِّم	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
napoli	نابولي	napoli	نابولي	PROPN	
napoli	نابولي	napoli	نابولي	PROPN	
activitățile	النشاطات	activitate	نَشَاط	N;DEF;FEM;PL	N;NOM;DEF;PL
activitățile	انشطة	activitate	نَشَاط	N;DEF;FEM;PL	N;NOM;INDF;PL
activitățile	الانشطة	activitate	الانشطة	N;DEF;FEM;PL	
cutremur	الزلزال	cutremur	زِلزَال	N;INDF;MASC;SG	N;NOM;DEF;SG
castilia	قشتالة	castilia	قشتالة	PROPN	
marte	المريخ	marte	مَرِيخ		N;NOM;DEF;SG
marte	مارس	marte	مَارِس		N;GEN;INDF;SG
rare	النادر	rar	نَادِر	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
rare	نادر	rar	نَادِر	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
rare	نادرة	rar	نَادِر	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
boală	المرض	boală	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;SG
boală	المرض	boală	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;SG
boală	داء	boală	دَاء	N;INDF;FEM;SG	
boală	الامراض	boală	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;PL
boală	مرض	boală	مَرَض	N;INDF;FEM;SG	N;NOM;INDF;SG
boală	المرض	boală	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;SG
blocat	عالقا	bloca	عَالِق	ADJ;INDF;MASC;SG	N;ACC;INDF;SG
blocat	علقت	bloca	علقت	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
blocat	عالق	bloca	عَالِق	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
prusia	بروسيا	prusie	بروسيا	N;DEF;FEM;SG	
herbert	هربرت	herbert	هربرت	PROPN	
măsura	القياس	măsură	قِيَاس	N;DEF;FEM;SG	N;NOM;DEF;SG
măsura	التدبير	măsură	تَدبِير	N;DEF;FEM;SG	N;NOM;DEF;SG
măsura	مقياس	măsură	مِقيَاس	N;DEF;FEM;SG	N;NOM;INDF;SG
măsura	قياس	măsură	قِيَاس	N;DEF;FEM;SG	N;NOM;INDF;SG
sculptor	النحات	sculptor	نَحَات	N;INDF;MASC;SG	N;NOM;DEF;SG
avram	افرام	avram	فَرَم	PROPN	
întrebări	الاسئلة	întrebare	سُؤَال	N;INDF;FEM;PL	N;NOM;DEF;PL
intern	المتدرب	intern	مُتَدَرِّب	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
intern	متدربة	intern	مُتَدَرِّب	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
intern	متدرب	intern	مُتَدَرِّب	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
intern	الداخلية	intern	دَاخِلِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
valorile	قيم	valoare	قِيمَة	N;DEF;FEM;PL	N;NOM;INDF;SG
valorile	القيم	valoare	قِيمَة	N;DEF;FEM;PL	N;NOM;DEF;PL
închisă	مغلقة	închide	مُغلَق	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
închisă	مغلق	închide	مُغلَق	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
completarea	الاكتمال	completare	اِكتِمَال	N;DEF;FEM;SG	N;NOM;DEF;SG
completarea	الانجاز	completare	إِنجَاز	N;DEF;FEM;SG	N;NOM;DEF;SG
completarea	اكمال	completare	إِكمَال	N;DEF;FEM;SG	N;NOM;INDF;SG
paginii	صفحة	pagină	صَفحَة	N;DEF;FEM;SG	N;NOM;INDF;SG
paginii	الصفحة	pagină	صَفحَة	N;DEF;FEM;SG	N;NOM;DEF;SG
anuarul	الحولية	anuar	حَولِيّ	N;DEF;MASC;SG	
anuarul	حولية	anuar	حَولِيّ	N;DEF;MASC;SG	ADJ;NOM;INDF;FEM;SG
fabrică	مصنع	fabrică	مَصنَع	N;INDF;FEM;SG	N;NOM;INDF;SG
fabrică	المصنع	fabrică	مَصنَع	N;INDF;FEM;SG	N;NOM;DEF;SG
răspândit	انشر	răspândi	انشر	ADJ;INDF;MASC;SG	
răspândit	انتشر	răspândi	اِنتَشَر	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
răspândit	انتشار	răspândi	اِنتِشَار	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
oră	ساعه	oră	ساعه	N;INDF;FEM;SG	
oră	الساعة	oră	سَاعَة	N;INDF;FEM;SG	N;NOM;DEF;SG
oră	ساعة	oră	سَاعَة	N;INDF;FEM;SG	N;NOM;INDF;SG
externă	الخارجية	extern	خَارِجِيَّة	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
externă	خارجي	extern	خَارِجِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
externă	خارجية	extern	خَارِجِيَّة	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
stație	المحطة	stație	مَحَطَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
stație	محطة	stație	مَحَطَّة	N;INDF;FEM;SG	N;NOM;INDF;SG
watson	واطسون	watson	وَاطِس	PROPN	
watson	واتسون	watson	واتسون	PROPN	
industrie	صناعة	industrie	صِنَاعَة	N;INDF;FEM;SG	N;NOM;INDF;SG
industrie	الصناعة	industrie	صِنَاعَة	N;INDF;FEM;SG	N;NOM;DEF;SG
cadru	الاطار	cadru	إِطَار	N;INDF;MASC;SG	N;NOM;DEF;SG
electronică	الالكترونيات	electronic	إِلِكترُونِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;PL
electronică	الالكتروني	electronic	إِلِكترُونِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
electronică	الكتروني	electronic	إِلِكترُونِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
electronică	الالكترونية	electronic	إِلِكترُونِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
electronică	الكترونية	electronic	إِلِكترُونِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
electronică	الكترونيا	electronic	كِترُونِيَا	ADJ;INDF;FEM;SG	ADJ;ACC;INDF;MASC;SG
bay	خليج	bay	خَلِيج	PROPN	N;NOM;INDF;SG
bay	الخليج	bay	خَلِيج	PROPN	N;NOM;DEF;SG
bay	باي	bay	باي	PROPN	
generație	توليد	generație	تَولِيد	N;INDF;FEM;SG	N;NOM;INDF;SG
generație	الجيل	generație	جِيل	N;INDF;FEM;SG	N;NOM;DEF;SG
generație	جيل	generație	جِيل	N;INDF;FEM;SG	N;NOM;INDF;SG
ford	فورد	ford	فُورد	N;INDF;MASC;SG	
conflictul	تنازع	conflict	نَازَع	N;DEF;MASC;SG	V;PFV;MASC;SG;3;ACT
conflictul	نزاع	conflict	نِزَاع	N;DEF;MASC;SG	N;NOM;INDF;SG
conflictul	الصراع	conflict	صِرَاع	N;DEF;MASC;SG	N;NOM;DEF;SG
conflictul	الصراعات	conflict	صِرَاع	N;DEF;MASC;SG	N;NOM;DEF;PL
conflictul	صراع	conflict	صِرَاع	N;DEF;MASC;SG	N;NOM;INDF;SG
conflictul	النزاع	conflict	نِزَاع	N;DEF;MASC;SG	N;NOM;DEF;SG
peretele	حائط	perete	حَائِط	N;DEF;MASC;SG	N;NOM;INDF;SG
peretele	الحائط	perete	حَائِط	N;DEF;MASC;SG	N;NOM;DEF;SG
peretele	وول	perete	وُول	N;DEF;MASC;SG	
peretele	الجدار	perete	جِدَار	N;DEF;MASC;SG	N;NOM;DEF;SG
peretele	جدار	perete	جِدَار	N;DEF;MASC;SG	N;NOM;INDF;SG
ulei	النفط	ulei	نَفط	N;INDF;MASC;SG	N;NOM;DEF;SG
ulei	الزيت	ulei	الزيت	N;INDF;MASC;SG	N;NOM;DEF;SG
ulei	بترول	ulei	بِترُول	N;INDF;MASC;SG	
gordon	جوردون	gordon	جُوردُون	PROPN	
gordon	غوردن	gordon	غوردن	PROPN	
gordon	غوردون	gordon	غوردون	PROPN	
tehnici	التقنيات	tehnic	تَقنِيَّة	N;INDF;MASC;PL	N;NOM;DEF;PL
acoperită	غطى	acoperi	غَطَّى	ADJ;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
acoperită	غطيت	acoperi	غطيت	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;3;PASS
acoperită	مغطاة	acoperi	مُغَطَّا	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
acoperită	مغطى	acoperi	مَغطَى	ADJ;INDF;FEM;SG	
maurice	موريس	mauric	مُورِيس	N;INDF;MASC;SG	
illinois	الينوي	illinois	الينوي	PROPN	
apariție	الحدوث	apariție	حُدُوث	N;INDF;FEM;SG	N;NOM;DEF;SG
allen	الين	allen	الين	PROPN	
allen	الن	allen	الن	PROPN	
juridice	قانوني	juridic	قانوني	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
juridice	قانونية	juridic	قَانُونِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
juridice	القانوني	juridic	قَانُونِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
electronic	الالكتروني	electronic	إِلِكترُونِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
electronic	الالكترونية	electronic	إِلِكترُونِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
prietenii	اصدقاء	prietenie	صَدِيق	N;DEF;MASC;PL	N;NOM;INDF;PL
prietenii	الاصدقاء	prietenie	صَدِيق	N;DEF;MASC;PL	N;NOM;DEF;PL
prietenii	صديقان	prietenie	صديقان	N;DEF;MASC;PL	N;NOM;INDF;DU
channel	القناة	channel	قَنَاة	N;INDF;MASC;SG	N;NOM;DEF;SG
asociate	المرتبط	asociat	مُرتَبِط	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
logo	الشعار	logo	شِعَار	N;INDF;MASC;SG	N;NOM;DEF;SG
aprobarea	الموافقة	aprobare	مُوَافَقَة	N;DEF;FEM;SG	N;NOM;DEF;SG
curse	الاجناس	cursă	أَجنَاس	N;INDF;FEM;PL	N;NOM;DEF;PL
curse	الاعراق	cursă	عُرق	N;INDF;FEM;PL	N;NOM;DEF;PL
curse	السباقات	cursă	سِبَاقَة	N;INDF;FEM;PL	N;NOM;DEF;PL
curse	السباق	cursă	سِبَاق	N;INDF;FEM;PL	N;NOM;DEF;SG
curse	سباق	cursă	سِبَاق	N;INDF;FEM;PL	N;NOM;INDF;SG
curse	السباقات	cursă	سِبَاقَة	N;INDF;FEM;PL	N;NOM;DEF;PL
primi	استلام	primi	اِستِلَام	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
primi	تلقي	primi	تلقي	V;IND;SG;3;PRS;FIN	
clasic	راقية	clasic	رَاقِي	ADV	ADJ;NOM;INDF;FEM;SG
clasic	راقي	clasic	راقي	ADV	ADJ;NOM;INDF;MASC;SG
clasic	الكلاسيكي	clasic	كلَاسِيكِيّ	ADV	
clasic	كلاسيكي	clasic	كلَاسِيكِيّ	ADV	ADJ;NOM;INDF;MASC;SG
clasic	كلاسيكية	clasic	كلَاسِيكِيّ	ADV	ADJ;NOM;INDF;FEM;SG
clasic	الكلاسيكية	clasic	كُلآسِيكِيّ	ADV	ADJ;NOM;DEF;FEM;SG
clasic	كلاس	clasic	كلاس	ADV	
clasic	كلاسيكي	clasic	كلَاسِيكِيّ	ADV	ADJ;NOM;INDF;MASC;SG
clasic	كلاسيكية	clasic	كلَاسِيكِيّ	ADV	ADJ;NOM;INDF;FEM;SG
clasic	الكلاسيكية	clasic	كُلآسِيكِيّ	ADV	ADJ;NOM;DEF;FEM;SG
clasic	تقليدي	clasic	تَقلِيدِيّ	ADV	ADJ;NOM;INDF;MASC;SG
trupă	فرقة	trupă	فِرقَة	N;INDF;FEM;SG	N;NOM;INDF;SG
trupă	الفرقة	trupă	فِرقَة	N;INDF;FEM;SG	N;NOM;DEF;SG
personalitate	شخصيه	personalitate	شخصيه	N;INDF;FEM;SG	
personalitate	الشخصية	personalitate	شَخصِيّ	N;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
personalitate	شخصية	personalitate	شَخصِيَّة	N;INDF;FEM;SG	N;NOM;INDF;SG
ocupată	مشغولا	ocupa	مَشغُول	ADJ;INDF;FEM;SG	ADJ;ACC;INDF;MASC;SG
ocupată	مشغول	ocupa	مَشغُول	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
ocupată	مشغولين	ocupa	مَشغُول	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;PL
ocupată	مشغولة	ocupa	مَشغُول	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
ocupată	محتلة	ocupa	مُحتَلّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
ocupată	المحتلة	ocupa	مُحتَلّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
ocupată	المحتل	ocupa	مُحتَلّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
indiana	انديانا	indiană	إِندِيَان	N;DEF;FEM;SG	
hollywood	هوليوود	hollywood	هوليوود	PROPN	
hollywood	هوليود	hollywood	هوليود	PROPN	
semnul	علامة	semn	عَلَامَة	N;DEF;MASC;SG	N;NOM;INDF;SG
semnul	وقع	semn	وَقَع	N;DEF;MASC;SG	V;PFV;MASC;SG;3;ACT
semnul	اشارة	semn	إِشَارَة	N;DEF;MASC;SG	N;NOM;INDF;SG
semnul	توقع	semn	تَوَقَّع	N;DEF;MASC;SG	V;MASC;IMP;SG
semnul	التوقيع	semn	تَوقِيع	N;DEF;MASC;SG	N;NOM;DEF;SG
corespunzătoare	مناظر	corespunzător	مُنَاظِر	ADJ;INDF;FEM	N;NOM;INDF;PL
spectacol	اظهر	spectacol	أَظهَر	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
spectacol	العرض	spectacol	عَرض	N;INDF;MASC;SG	N;NOM;DEF;SG
spectacol	اعرض	spectacol	أَعرَض	N;INDF;MASC;SG	
recunoaștere	الاعتراف	recunoaștere	اِعتِرَاف	N;INDF;FEM;SG	N;NOM;DEF;SG
wales	ويلز	wales	ويلز	PROPN	
animal	حيوانية	animal	حيوانية	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
