جاپا	entrega	جاپا	entrega	PROPN;NOM;MASC;SG;3	N
چلائوُ	movéndose	چلائو	movéndose	PROPN;NOM;MASC;SG;3	V
چلائوُ	aquí	چلائو	aquí	PROPN;NOM;MASC;SG;3	ADV
چلائوُ	de	چلائو	de	PROPN;NOM;MASC;SG;3	ADP
چلائوُ	morren	چلائو	morrer	PROPN;NOM;MASC;SG;3	V
چلائوُ	morte	چلائو	morte	PROPN;NOM;MASC;SG;3	N
چلائوُ	morrendo	چلائو	morrer	PROPN;NOM;MASC;SG;3	V
چلائوُ	morrer	چلائو	morrer	PROPN;NOM;MASC;SG;3	V
چلائوُ	moribundos	چلائو	moribundo	PROPN;NOM;MASC;SG;3	N
چلائوُ	por	چلائو	por	PROPN;NOM;MASC;SG;3	ADP
چلاؤ	movemento	چلاوا	movemento	PROPN;NOM;MASC;SG;3	N
چلاؤ	vou	چلاوا	var	PROPN;NOM;MASC;SG;3	V
چلاؤ	vai	چلاوا	ir	PROPN;NOM;MASC;SG;3	V
چلاؤ	imos	چلاوا	ir	PROPN;NOM;MASC;SG;3	V
چلاؤ	vas	چلاوا	ir	PROPN;NOM;MASC;SG;3	V
چلاؤ	que	چلاوا	que	PROPN;NOM;MASC;SG;3	PRO
چلاؤ	procedemento	چلاوا	procedemento	PROPN;NOM;MASC;SG;3	N
چلاؤ	movemento	چلاوا	movemento	PROPN;NOM;MASC;SG;3	N
چلاؤ	movementos	چلاوا	movemento	PROPN;NOM;MASC;SG;3	N
چلاؤ	movimento	چلاوا	movimento	PROPN;NOM;MASC;SG;3	N
چلاؤ	xesto	چلاوا	xesto	PROPN;NOM;MASC;SG;3	N
چلائی	pola	چلا	pola	V;PFV;FEM;SG;V.PTCP;ACT	N
چلائی	polas	چلا	pola	V;PFV;FEM;SG;V.PTCP;ACT	N
چلبِچل	trastorno	چلبِچل	trastorno	PROPN;NOM;MASC;SG;3	N
چلبِچل	desorde	چلبِچل	desorde	PROPN;NOM;MASC;SG;3	N
چلبِچل	pánico	چلبِچل	pánico	PROPN;NOM;MASC;SG;3	N
چُلبُلا	homosexuais	چُلبُلا	homosexual	PROPN;NOM;MASC;SG;3	ADJ
چُلبُلا	homosexual	چُلبُلا	homosexual	PROPN;NOM;MASC;SG;3	N
چلت	movemento	چلت	movemento	PROPN;NOM;MASC;SG;3	N
چلت	velocidade	چلت	velocidade	PROPN;NOM;MASC;SG;3	N
چلت	rapidez	چلت	rapidez	PROPN;NOM;MASC;SG;3	N
چلتا	usual	چل	usual	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
چلتا	de	چل	de	V;IPFV;MASC;SG;V.PTCP;ACT	ADP
چلتا	sempre	چل	sempre	V;IPFV;MASC;SG;V.PTCP;ACT	ADV
چلتا	normalidade	چل	normalidade	V;IPFV;MASC;SG;V.PTCP;ACT	N
چلتا	habitual	چل	habitual	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
چلتا	costume	چل	costume	V;IPFV;MASC;SG;V.PTCP;ACT	N
چلتا	aquí	چل	aquí	V;IPFV;MASC;SG;V.PTCP;ACT	ADV
چلتا	de	چل	de	V;IPFV;MASC;SG;V.PTCP;ACT	ADP
چلتا	a	چل	o	V;IPFV;MASC;SG;V.PTCP;ACT	DET
چلتارہنا	movéndose	چلتارہ	movéndose	PROPN;NOM;MASC;SG;3	V
چلتارہنا	aquí	چلتارہ	aquí	PROPN;NOM;MASC;SG;3	ADV
چلتارہنا	de	چلتارہ	de	PROPN;NOM;MASC;SG;3	ADP
چلتُو	actual	چلتُو	actual	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
چلتُو	actuais	چلتُو	actual	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
چلتُو	que	چلتُو	que	V;IPFV;MASC;SG;V.PTCP;ACT	PRO
چلتُو	súa	چلتُو	seu	V;IPFV;MASC;SG;V.PTCP;ACT	DET
چلتُو	corrente	چلتُو	corrente	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
چلتی	aquí	چل	aquí	V;IPFV;FEM;SG;V.PTCP;ACT	ADV
چلتی	de	چل	de	V;IPFV;FEM;SG;V.PTCP;ACT	ADP
چِلچِلا	non	چِلچِلا	non	PROPN;NOM;MASC;SG;3	PART
چِلّر	nenos	چِلّر	neno	PROPN;NOM;MASC;SG;3	N
چِلّر	fillos	چِلّر	fillo	PROPN;NOM;MASC;SG;3	N
چِلّر	rapaces	چِلّر	rapaz	PROPN;NOM;MASC;SG;3	N
چِلّر	os	چِلّر	o	PROPN;NOM;MASC;SG;3	DET
چِلّر	cativos	چِلّر	cativo	PROPN;NOM;MASC;SG;3	ADJ
چِلّر	mozos	چِلّر	mozo	PROPN;NOM;MASC;SG;3	N
چِلّر	nenos	چِلّر	neno	PROPN;NOM;MASC;SG;3	N
چِلّر	os	چِلّر	o	PROPN;NOM;MASC;SG;3	DET
چِلّر	cativos	چِلّر	cativo	PROPN;NOM;MASC;SG;3	ADJ
چِلّر	fillos	چِلّر	fillo	PROPN;NOM;MASC;SG;3	N
چِلّر	nenas	چِلّر	neno	PROPN;NOM;MASC;SG;3	N
چِلِک	xiro	چِلِک	xiro	PROPN;NOM;MASC;SG;3	N
چِلکنا	berro	چِلک	berro	V;SG;NFIN;ACT	N
چلن	hábito	چلن	hábito	V;ACT	N
چلن	costume	چلن	costume	V;ACT	N
چلن	o	چلن	o	V;ACT	DET
چلن	que	چلن	que	V;ACT	PRO
چلن	de	چلن	de	V;ACT	ADP
چلن	xestión	چلن	xestión	V;ACT	N
چلن	dirección	چلن	dirección	V;ACT	N
چلن	a	چلن	o	V;ACT	DET
چلن	moda	چلن	modo	V;ACT	N
چلن	a	چلن	o	V;ACT	DET
چلن	economía	چلن	economía	V;ACT	N
چلن	a	چلن	o	V;ACT	DET
چلن	método	چلن	método	V;ACT	N
چلن	hábito	چلن	hábito	V;ACT	N
چلن	costume	چلن	costume	V;ACT	N
چلن	o	چلن	o	V;ACT	DET
چلن	que	چلن	que	V;ACT	PRO
چلن	de	چلن	de	V;ACT	ADP
چلن	xestión	چلن	xestión	V;ACT	N
چلن	dirección	چلن	dirección	V;ACT	N
چلن	a	چلن	o	V;ACT	DET
چلن	moda	چلن	modo	V;ACT	N
چلن	a	چلن	o	V;ACT	DET
چلن	economía	چلن	economía	V;ACT	N
چلن	a	چلن	o	V;ACT	DET
چلن	método	چلن	método	V;ACT	N
چلنا	último	چل	último	V;MASC;SG;NFIN;ACT	ADJ
چلنا	últimos	چل	último	V;MASC;SG;NFIN;ACT	ADJ
چلنا	pasado	چل	pasado	V;MASC;SG;NFIN;ACT	ADJ
چلنا	última	چل	último	V;MASC;SG;NFIN;ACT	ADJ
چلنا	o	چل	o	V;MASC;SG;NFIN;ACT	DET
چلنا	onte	چل	onte	V;MASC;SG;NFIN;ACT	ADV
چلنا	charlas	چل	charla	V;MASC;SG;NFIN;ACT	N
چلنا	tedx	چل	tedx	V;MASC;SG;NFIN;ACT	PROPN
چلنا	influencia	چل	influencia	V;MASC;SG;NFIN;ACT	N
چلنا	moverse	چل	moverse	V;MASC;SG;NFIN;ACT	PROPN
چلنا	a	چل	o	V;MASC;SG;NFIN;ACT	DET
چلنا	a	چل	o	V;MASC;SG;NFIN;ACT	DET
چلنت	movemento	چلنت	movemento	PROPN;NOM;MASC;SG;3	N
چلنی	que	چل	que	ADJ	PRO
چلنی	súa	چل	seu	ADJ	DET
چِلواس	non	چِلواس	non	PROPN;NOM;MASC;SG;3	PART
چِلواس	berrando	چِلواس	berrar	PROPN;NOM;MASC;SG;3	V
چِلواس	berrar	چِلواس	berrar	PROPN;NOM;MASC;SG;3	V
چِلوائی	lama	چِلوائی	lama	PROPN;NOM;MASC;SG;3	N
چلوتر	fraude	چلوتر	fraude	PROPN;NOM;MASC;SG;3	N
چُلّی	cheminea	چُلّی	chemineo	PROPN;NOM;MASC;SG;3	N
چُلّی	limpeza	چُلّی	limpeza	PROPN;NOM;MASC;SG;3	N
چلیپا	cruzar	چلیپا	cruzar	PROPN;NOM;MASC;SG;3	V
چلیپا	cruz	چلیپا	cruz	PROPN;NOM;MASC;SG;3	N
چلیپا	atravesar	چلیپا	atravesar	PROPN;NOM;MASC;SG;3	V
چلیپا	crosstree	چلیپا	crosstree	PROPN;NOM;MASC;SG;3	PROPN
چِلھوانس	chorando	چِلھوانس	chorar	PROPN;NOM;MASC;SG;3	V
چِلھوانس	choraba	چِلھوانس	chorar	PROPN;NOM;MASC;SG;3	V
چِلھوانس	chorar	چِلھوانس	chorar	PROPN;NOM;MASC;SG;3	V
چِلھوانس	vergoña	چِلھوانس	vergoña	PROPN;NOM;MASC;SG;3	N
چِلھوانس	choras	چِلھوانس	chora	PROPN;NOM;MASC;SG;3	N
چِلھوانس	choran	چِلھوانس	chorar	PROPN;NOM;MASC;SG;3	V
چم	brillar	چم	brillar		V
چم	preparada	چم	preparada		V
چم	listo	چم	listo		N
چم	preparado	چم	preparado		N
چم	ocultar	چم	ocultar		V
چم	agochar	چم	agochar		V
چم	coiro	چم	coiro		N
چم	o	چم	o		DET
چم	espida	چم	espida		N
چم	espido	چم	espido		N
چم	gañei	چم	gañer		V
چم	pel	چم	pel		N
چم	ósos	چم	óso		N
چم	a	چم	o		DET
چم	fascinación	چم	fascinación		N
چُمّا	bico	چُمّا	bico	PROPN;NOM;MASC;SG;3	N
چُمّا	bícame	چُمّا	bícame	PROPN;NOM;MASC;SG;3	PROPN
چُمّا	bicar	چُمّا	bicar	PROPN;NOM;MASC;SG;3	V
چُمّا	un	چُمّا	un	PROPN;NOM;MASC;SG;3	DET
چُمّا	biquiño	چُمّا	biquiño	PROPN;NOM;MASC;SG;3	PROPN
چماچم	e	چماچم	e	PROPN;NOM;MASC;SG;3	CONJ
چماچم	brillantes	چماچم	brillante	PROPN;NOM;MASC;SG;3	ADJ
چماچم	brillante	چماچم	brillante	PROPN;NOM;MASC;SG;3	ADJ
چمار	tanner	چمار	tanner		PROPN
چُمبا	bico	چُمبا	bico	PROPN;NOM;MASC;SG;3	N
چُمبا	bícame	چُمبا	bícame	PROPN;NOM;MASC;SG;3	PROPN
چُمبا	bicar	چُمبا	bicar	PROPN;NOM;MASC;SG;3	V
چُمبا	un	چُمبا	un	PROPN;NOM;MASC;SG;3	DET
چُمبا	biquiño	چُمبا	biquiño	PROPN;NOM;MASC;SG;3	PROPN
چمپاکلی	colar	چمپاکلی	colar	PROPN;NOM;MASC;SG;3	V
چمپت	desapareceron	چمپت	desaparecer	PROPN;NOM;MASC;SG;3	V
چمپت	desapareceu	چمپت	desaparecer	PROPN;NOM;MASC;SG;3	V
چمپت	invisibles	چمپت	invisible	PROPN;NOM;MASC;SG;3	ADJ
چمپت	invisible	چمپت	invisible	PROPN;NOM;MASC;SG;3	ADJ
چمپت	oculto	چمپت	oculto	PROPN;NOM;MASC;SG;3	N
چمپت	oculta	چمپت	oculto	PROPN;NOM;MASC;SG;3	V
چمپت	ocultas	چمپت	oculto	PROPN;NOM;MASC;SG;3	N
چمپت	escondidos	چمپت	esconder	PROPN;NOM;MASC;SG;3	V
چمپت	escondidas	چمپت	esconder	PROPN;NOM;MASC;SG;3	V
چمپت	desapareceu	چمپت	desaparecer	PROPN;NOM;MASC;SG;3	V
چمپت	marchou	چمپت	marchar	PROPN;NOM;MASC;SG;3	V
چمپُو	parva	چمپُو	parva	PROPN;NOM;MASC;SG;3	N
چمپُو	parvo	چمپُو	parvo	PROPN;NOM;MASC;SG;3	N
چمپُو	idiota	چمپُو	idiota	PROPN;NOM;MASC;SG;3	N
چمپُو	toleaches	چمپُو	toleache	PROPN;NOM;MASC;SG;3	N
چمپُو	paspán	چمپُو	paspán	PROPN;NOM;MASC;SG;3	PROPN
چمپُو	tomo	چمپُو	tomo	PROPN;NOM;MASC;SG;3	N
چمپُو	ridículo	چمپُو	ridículo	PROPN;NOM;MASC;SG;3	N
چمپئی	amarelos	چمپئی	amarelo	PROPN;NOM;MASC;SG;3	N
چمپئی	amarelas	چمپئی	amarela	PROPN;NOM;MASC;SG;3	N
چمپئی	amarela	چمپئی	amarelar	PROPN;NOM;MASC;SG;3	N
چمپئی	marelo	چمپئی	marelo	PROPN;NOM;MASC;SG;3	N
چمپئی	taxi	چمپئی	taxi	PROPN;NOM;MASC;SG;3	N
چمپئی	de	چمپئی	de	PROPN;NOM;MASC;SG;3	ADP
چمپئی	ouro	چمپئی	ouro	PROPN;NOM;MASC;SG;3	N
چمتکار	sorpresa	چمتکار	sorpresa	PROPN;NOM;MASC;SG;3	N
چمتکار	sorprenda	چمتکار	sorprendar	PROPN;NOM;MASC;SG;3	V
چمتکار	unha	چمتکار	un	PROPN;NOM;MASC;SG;3	DET
چمتکار	amosar	چمتکار	amosar	PROPN;NOM;MASC;SG;3	V
چمتکار	espectáculo	چمتکار	espectáculo	PROPN;NOM;MASC;SG;3	N
چمتکار	milagre	چمتکار	milagre	PROPN;NOM;MASC;SG;3	N
چمتکاری	estraño	چمتکاری	estraño	N;NOM;MASC;SG;3	ADJ
چمتکاری	marabillosas	چمتکاری	marabilloso	N;NOM;MASC;SG;3	ADJ
چمتکاری	marabilloso	چمتکاری	marabilloso	N;NOM;MASC;SG;3	ADJ
چمتکاری	marabillosa	چمتکاری	marabillosa	N;NOM;MASC;SG;3	ADJ
چمتکاری	extraordinario	چمتکاری	extraordinario	N;NOM;MASC;SG;3	ADJ
چمتکاری	extraordinarias	چمتکاری	extraordinario	N;NOM;MASC;SG;3	ADJ
چمتکاری	extraordinarios	چمتکاری	extraordinario	N;NOM;MASC;SG;3	ADJ
چمتکاری	extraodinarios	چمتکاری	extraodinario	N;NOM;MASC;SG;3	ADJ
چمتکاری	extraordinaria	چمتکاری	extraordinario	N;NOM;MASC;SG;3	ADJ
چمچا	culler	چمچا	culler	PROPN;NOM;MASC;SG;3	N
چمچڑک	apoiarse	چمچڑک	apoiarse	PROPN;NOM;MASC;SG;3	V
چمچڑک	débil	چمچڑک	débil	PROPN;NOM;MASC;SG;3	ADJ
چمچور	apoiarse	چمچور	apoiarse	PROPN;NOM;MASC;SG;3	V
چمچور	no	چمچور	no	PROPN;NOM;MASC;SG;3	V
چمرخ	apoiarse	چمرخ	apoiarse		V
چمڑا	ocultar	چمڑ	ocultar	PROPN;NOM;MASC;SG;3	V
چمڑا	agochar	چمڑ	agochar	PROPN;NOM;MASC;SG;3	V
چمڑا	coiro	چمڑ	coiro	PROPN;NOM;MASC;SG;3	N
چمڑا	o	چمڑ	o	PROPN;NOM;MASC;SG;3	DET
چمڑا	pel	چمڑ	pel	PROPN;NOM;MASC;SG;3	N
چمڑا	ósos	چمڑ	óso	PROPN;NOM;MASC;SG;3	N
چِمڑا	dura	چِمڑا	durar	PROPN;NOM;MASC;SG;3	V
چِمڑا	por	چِمڑا	por	PROPN;NOM;MASC;SG;3	ADP
چِمڑا	duro	چِمڑا	duro	PROPN;NOM;MASC;SG;3	ADJ
چِمڑا	duros	چِمڑا	duro	PROPN;NOM;MASC;SG;3	ADJ
چِمڑا	difícil	چِمڑا	difícil	PROPN;NOM;MASC;SG;3	ADJ
چمقل	parva	چمقل	parva		N
چمقل	parvo	چمقل	parvo		N
چمقل	idiota	چمقل	idiota		N
چمقل	toleaches	چمقل	toleache		N
چمقل	paspán	چمقل	paspán		PROPN
چمقل	tomo	چمقل	tomo		N
چمقل	ridículo	چمقل	ridículo		N
چمقل	estúpido	چمقل	estúpido		ADJ
چمقل	estúpida	چمقل	estúpido		ADJ
چمقل	estúpidos	چمقل	estúpido		ADJ
چمقل	parvo	چمقل	parvo		N
چمقل	estúpidas	چمقل	estúpido		ADJ
چمقل	parvadas	چمقل	parvar		ADJ
چمک	de	چمک	de	N;NOM;MASC;SG;3	ADP
چمک	sheen	چمک	shaer	N;NOM;MASC;SG;3	PROPN
چمک	brillar	چمک	brillar	N;NOM;MASC;SG;3	V
چمک	de	چمک	de	N;NOM;MASC;SG;3	ADP
چمکانا	polaca	چمکا	polacar	PROPN;NOM;MASC;SG;3	ADJ
چمکانا	ameaza	چمکا	ameaza	PROPN;NOM;MASC;SG;3	N
چمکتا	e	چمک	e	V;IPFV;MASC;SG;V.PTCP;ACT	CONJ
چمکتا	brillantes	چمک	brillante	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
چمکتا	brillante	چمک	brillante	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
چمکوّل	e	چمکوّل	e	PROPN;NOM;MASC;SG;3	CONJ
چمکوّل	brillantes	چمکوّل	brillante	PROPN;NOM;MASC;SG;3	ADJ
چمکوّل	brillante	چمکوّل	brillante	PROPN;NOM;MASC;SG;3	ADJ
چمکیلا	e	چمکیلا	e	V;PFV;MASC;SG;V.PTCP;ACT	CONJ
چمکیلا	brillantes	چمکیلا	brillante	V;PFV;MASC;SG;V.PTCP;ACT	ADJ
چمکیلا	brillante	چمکیلا	brillante	V;PFV;MASC;SG;V.PTCP;ACT	ADJ
چمن	xardín	چمن	xardír	PROPN;NOM;MASC;SG;3	N
چمن	horta	چمن	horta	PROPN;NOM;MASC;SG;3	N
چِمنی	cheminea	چِمنی	chemineo	PROPN;NOM;MASC;SG;3	N
چِمنی	limpeza	چِمنی	limpeza	PROPN;NOM;MASC;SG;3	N
چموٹا	parva	چموٹا	parva	PROPN;NOM;MASC;SG;3	N
چموٹا	parvo	چموٹا	parvo	PROPN;NOM;MASC;SG;3	N
چموٹا	idiota	چموٹا	idiota	PROPN;NOM;MASC;SG;3	N
چموٹا	toleaches	چموٹا	toleache	PROPN;NOM;MASC;SG;3	N
چموٹا	paspán	چموٹا	paspán	PROPN;NOM;MASC;SG;3	PROPN
چموٹا	tomo	چموٹا	tomo	PROPN;NOM;MASC;SG;3	N
چموٹا	ridículo	چموٹا	ridículo	PROPN;NOM;MASC;SG;3	N
چموٹا	parva	چموٹا	parva	PROPN;NOM;MASC;SG;3	N
چموٹا	parvo	چموٹا	parvo	PROPN;NOM;MASC;SG;3	N
چموٹا	idiota	چموٹا	idiota	PROPN;NOM;MASC;SG;3	N
چموٹا	toleaches	چموٹا	toleache	PROPN;NOM;MASC;SG;3	N
چموٹا	paspán	چموٹا	paspán	PROPN;NOM;MASC;SG;3	PROPN
چموٹا	tomo	چموٹا	tomo	PROPN;NOM;MASC;SG;3	N
چموٹا	ridículo	چموٹا	ridículo	PROPN;NOM;MASC;SG;3	N
چمی	real	چمی	real		ADJ
چمی	de	چمی	de		ADP
چمی	verdade	چمی	verdade		N
چمی	significativas	چمی	significativo		ADJ
چمی	significativa	چمی	significativo		ADJ
چمی	significativo	چمی	significativo		ADJ
چمی	máis	چمی	máis		ADV
چمی	importante	چمی	importante		ADJ
چمی	verdade	چمی	verdade		N
چمی	certo	چمی	certo		DET
چُمّی	bico	چُمّی	bico	PROPN;NOM;MASC;SG;3	N
چُمّی	bícame	چُمّی	bícame	PROPN;NOM;MASC;SG;3	PROPN
چُمّی	bicar	چُمّی	bicar	PROPN;NOM;MASC;SG;3	V
چُمّی	un	چُمّی	un	PROPN;NOM;MASC;SG;3	DET
چُمّی	biquiño	چُمّی	biquiño	PROPN;NOM;MASC;SG;3	PROPN
چمیٹا	caixa	چمیٹا	caixa	PROPN;NOM;MASC;SG;3	N
چمیٹا	palco	چمیٹا	palco	PROPN;NOM;MASC;SG;3	N
چمیٹا	serea	چمیٹا	ser	PROPN;NOM;MASC;SG;3	N
چُنّا	pequeno	چُنّا	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چُنّا	pequenos	چُنّا	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چُنّا	pequenas	چُنّا	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چُنّا	pequena	چُنّا	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چُناں	tan	چُناں	tan	PROPN;NOM;MASC;SG;3	ADV
چُناں	como	چُناں	como	PROPN;NOM;MASC;SG;3	PRO
چُناں	tal	چُناں	tal	PROPN;NOM;MASC;SG;3	DET
چُناں	así	چُناں	así	PROPN;NOM;MASC;SG;3	ADV
چُناں	que	چُناں	que	PROPN;NOM;MASC;SG;3	PRO
چُناں	entón	چُناں	entón	PROPN;NOM;MASC;SG;3	ADV
چُناں	tan	چُناں	tan	PROPN;NOM;MASC;SG;3	ADV
چُنانچہ	polo	چُنانچہ	polo	CONJ	N
چُنانچہ	tanto	چُنانچہ	tanto	CONJ	ADV
چُنانچہ	por	چُنانچہ	por	CONJ	ADP
چُنانچہ	iso	چُنانچہ	iso	CONJ	PRO
چُنانچہ	daquela	چُنانچہ	daquela	CONJ	ADV
چُناوٹ	reunión	چُناوٹ	reunión	PROPN;NOM;MASC;SG;3	N
چُنائو	elección	چُنائو	elección	PROPN;NOM;MASC;SG;3	N
چُنائو	eleccións	چُنائو	elección	PROPN;NOM;MASC;SG;3	N
چُنائو	electoral	چُنائو	electoral	PROPN;NOM;MASC;SG;3	ADJ
چنبر	círculo	چنبر	círculo	PROPN;NOM;MASC;SG;3	N
چنبری	redondo	چنبری	redordo	PROPN;NOM;MASC;SG;3	N
چنبری	redondos	چنبری	redondo	PROPN;NOM;MASC;SG;3	N
چنبری	xira	چنبری	xira	PROPN;NOM;MASC;SG;3	N
چنبری	arredor	چنبری	arredor	PROPN;NOM;MASC;SG;3	ADV
چنبری	preto	چنبری	preto	PROPN;NOM;MASC;SG;3	ADV
چِنتا	atención	چِنتا	atención	PROPN;NOM;MASC;SG;3	N
چِنتا	te	چِنتا	te	PROPN;NOM;MASC;SG;3	PRO
چِنتا	preocupes	چِنتا	preocupe	PROPN;NOM;MASC;SG;3	ADV
چِنتا	por	چِنتا	por	PROPN;NOM;MASC;SG;3	ADP
چِنتا	se	چِنتا	se	PROPN;NOM;MASC;SG;3	CONJ
چِنتا	preocupe	چِنتا	preocupir	PROPN;NOM;MASC;SG;3	V
چِنتا	medo	چِنتا	medo	PROPN;NOM;MASC;SG;3	N
چِنتا	que	چِنتا	que	PROPN;NOM;MASC;SG;3	PRO
چِنتا	pensaba	چِنتا	pensar	PROPN;NOM;MASC;SG;3	V
چِنتا	pensei	چِنتا	pensar	PROPN;NOM;MASC;SG;3	V
چِنتا	dúbida	چِنتا	dúbida	PROPN;NOM;MASC;SG;3	N
چِنتا	dubidar	چِنتا	dubidar	PROPN;NOM;MASC;SG;3	V
چِنتا	dúbidas	چِنتا	dúbida	PROPN;NOM;MASC;SG;3	N
چِنتا	dubido	چِنتا	dober	PROPN;NOM;MASC;SG;3	V
چِنتا	dubídoo	چِنتا	dubídoo	PROPN;NOM;MASC;SG;3	V
چِنتا	importa	چِنتا	importar	PROPN;NOM;MASC;SG;3	V
چِنتا	igual	چِنتا	igual	PROPN;NOM;MASC;SG;3	ADV
چِنتا	me	چِنتا	me	PROPN;NOM;MASC;SG;3	PRO
چِنتا	riscos	چِنتا	risco	PROPN;NOM;MASC;SG;3	N
چِنتا	risco	چِنتا	risco	PROPN;NOM;MASC;SG;3	N
چِنتا	perigo	چِنتا	perigo	PROPN;NOM;MASC;SG;3	N
چِنتا	en	چِنتا	en	PROPN;NOM;MASC;SG;3	ADP
چِنتا	arriscar	چِنتا	arriscar	PROPN;NOM;MASC;SG;3	V
چِنتا	ansiedade	چِنتا	ansiedade	PROPN;NOM;MASC;SG;3	N
چِنچِنا	cruzar	چِنچِنا	cruzar	PROPN;NOM;MASC;SG;3	V
چِنچِنا	cruz	چِنچِنا	cruz	PROPN;NOM;MASC;SG;3	N
چِنچِنا	atravesar	چِنچِنا	atravesar	PROPN;NOM;MASC;SG;3	V
چِنچِنا	crosstree	چِنچِنا	crosstree	PROPN;NOM;MASC;SG;3	PROPN
چند	algo	چند	algo	DET	PRO
چند	de	چند	de	DET	ADP
چند	algo	چند	algo	DET	PRO
چند	de	چند	de	DET	ADP
چندا	lúa	چندا	lúa	PROPN;NOM;MASC;SG;3	N
چندا	moon	چندا	moon	PROPN;NOM;MASC;SG;3	PROPN
چنداں	máis	چنداں	máis	N;NOM;MASC;SG;3	ADV
چنداں	ben	چنداں	ben	N;NOM;MASC;SG;3	ADV
چنداں	bastante	چنداں	bastante	N;NOM;MASC;SG;3	ADV
چنداں	canto	چنداں	canto	N;NOM;MASC;SG;3	PRO
چنداں	antes	چنداں	antes	N;NOM;MASC;SG;3	ADV
چنداں	prefiro	چنداں	preferir	N;NOM;MASC;SG;3	V
چنداں	moi	چنداں	moi	N;NOM;MASC;SG;3	ADV
چندانہ	músicos	چندانہ	músico	PROPN;NOM;MASC;SG;3	N
چندر	fermoso	چندر	fermoso	PROPN;NOM;MASC;SG;3	ADJ
چندر	bonita	چندر	bonita	PROPN;NOM;MASC;SG;3	N
چندر	fermosa	چندر	fermosa	PROPN;NOM;MASC;SG;3	ADJ
چندر	precioso	چندر	precioso	PROPN;NOM;MASC;SG;3	ADJ
چندر	fermosas	چندر	fermosa	PROPN;NOM;MASC;SG;3	ADJ
چندرما/ماں	lúa	چندرما/ماں	lúa	PROPN;NOM;MASC;SG;3	N
چندرما/ماں	moon	چندرما/ماں	moon	PROPN;NOM;MASC;SG;3	PROPN
چندرا	miserábel	چندرا	miserábel	PROPN;NOM;MASC;SG;3	ADJ
چندرا	vida	چندرا	vida	PROPN;NOM;MASC;SG;3	N
چندرا	pobre	چندرا	pobre	PROPN;NOM;MASC;SG;3	ADJ
چندرا	pobres	چندرا	pobre	PROPN;NOM;MASC;SG;3	N
چندن	silver	چندن	silver		PROPN
چندوا	sombreiro	چندوا	sombreiro	PROPN;NOM;MASC;SG;3	N
چندوا	o	چندوا	o	PROPN;NOM;MASC;SG;3	DET
چندوا	chapeu	چندوا	chapar	PROPN;NOM;MASC;SG;3	N
چندوا	sombreiriño	چندوا	sombreiriño	PROPN;NOM;MASC;SG;3	PROPN
چندے	algúns	چندہ	algún	N;NOM;MASC;SG;3	DET
چندے	algunhas	چندہ	algún	N;NOM;MASC;SG;3	DET
چندے	algo	چندہ	algo	N;NOM;MASC;SG;3	PRO
چندے	de	چندہ	de	N;NOM;MASC;SG;3	ADP
چندے	un	چندہ	un	N;NOM;MASC;SG;3	DET
چنڈال	base	چنڈال	base	PROPN;NOM;MASC;SG;3	N
چنگ	realidade	چنگ	realidade	PROPN;NOM;MASC;SG;3	N
چُنگ	morea	چُنگ	morea	PROPN;NOM;MASC;SG;3	N
چُنگ	uns	چُنگ	un	PROPN;NOM;MASC;SG;3	DET
چُنگ	de	چُنگ	de	PROPN;NOM;MASC;SG;3	ADP
چُنگ	chea	چُنگ	chea	PROPN;NOM;MASC;SG;3	N
چُنگ	grupo	چُنگ	grupo	PROPN;NOM;MASC;SG;3	N
چُنگ	fato	چُنگ	fato	PROPN;NOM;MASC;SG;3	N
چنگا	bo	چنگا	bo	V;SG;V.PTCP;ACT	ADJ
چنگا	ben	چنگا	ben	V;SG;V.PTCP;ACT	ADV
چنگا	boa	چنگا	bo	V;SG;V.PTCP;ACT	ADJ
چنگا	boas	چنگا	bo	V;SG;V.PTCP;ACT	ADJ
چنگا	bos	چنگا	bo	V;SG;V.PTCP;ACT	N
چنگا	verdade	چنگا	verdade	V;SG;V.PTCP;ACT	N
چنگا	certo	چنگا	certo	V;SG;V.PTCP;ACT	DET
چنگا	puro	چنگا	puro	V;SG;V.PTCP;ACT	N
چنگا	pura	چنگا	puro	V;SG;V.PTCP;ACT	N
چنگا	puros	چنگا	puro	V;SG;V.PTCP;ACT	N
چنگا	san	چنگا	ser	V;SG;V.PTCP;ACT	ADJ
چنگا	saúde	چنگا	saúde	V;SG;V.PTCP;ACT	N
چنگا	sans	چنگا	san	V;SG;V.PTCP;ACT	PROPN
چنگا	saudable	چنگا	saudable	V;SG;V.PTCP;ACT	ADJ
چنگا	de	چنگا	de	V;SG;V.PTCP;ACT	ADP
