theridion	theridion	theridion	theridion	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
atlantic	atlantic	atlantic	atlantic	PROPN;NOM	
atlantic	atlantyk	atlantic	atlantyk	PROPN;NOM	
atlantic	atlantycki	atlantic	atlantycki	PROPN;NOM	ADJ;NOM;MASC;SG
konstruerade	zbudowany	konstruerad	zbudować	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
konstruerade	skonstruowane	konstruerad	skonstruować	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
konstruerade	zbudowane	konstruerad	zbudować	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
mao	mao	mao	mao	N;NOM;INDF;MASC+FEM;SG	
entre	entre	entre	entre	N;NOM;INDF;MASC+FEM;SG	
blom	kwitną	blom	kwitny	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
blom	bloom	blom	bloom	N;NOM;INDF;MASC+FEM;SG	
netto	net	netto	net	N;NOM;INDF;MASC+FEM;SG	
netto	netto	netto	netto	N;NOM;INDF;MASC+FEM;SG	
verksamheter	działania	verksamhet	działanie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
verksamheter	działalności	verksamhet	działalność	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
verksamheter	działalność	verksamhet	działalność	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
uno	uno	uno	uno	PROPN;NOM	
tillfälliga	tymczasowy	tillfällig	tymczasowy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
tillfälliga	tymczasowo	tillfällig	tymczasowo	ADJ;NOM;PL	ADV
tillfälliga	tymczasowa	tillfällig	tymczasowy	ADJ;NOM;PL	ADJ;NOM;FEM;SG
tillfälliga	tymczasowe	tillfällig	tymczasowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
tillfälliga	czasowe	tillfällig	czasowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
tillfälliga	swobodne	tillfällig	swobodny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
tillfälliga	casual	tillfällig	casual	ADJ;NOM;PL	
tillfälliga	swobodny	tillfällig	swobodny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
förekomst	istnienia	förekomst	istnieć	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
variabilis	variabilis	variabilis	variabilis	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;IND;PL;PST;FIN;ACT
niels	niels	niels	niels	PROPN;NOM	PROPN;NOM;MASC;SG
reynolds	reynoldsa	reynold	reynoldsa	PROPN;NOM	
reynolds	reynolds	reynold	reynolds	PROPN;NOM	PROPN;NOM;MASC;SG
sasa	sasa	sasa	sasa	PROPN;NOM	
budskap	wiadomości	budskap	wiadomość	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
budskap	komunikaty	budskap	komunikat	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
budskap	wiadomości	budskap	wiadomość	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
express	ekspres	express	ekspres	PROPN;NOM	
express	express	express	express	PROPN;NOM	
express	ekspresowe	express	ekspresowy	PROPN;NOM	
anteckningar	nuty	anteckning	nuta	N;NOM;INDF;MASC+FEM;PL	
anteckningar	notatek	anteckning	notatka	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL
anteckningar	zauważa	anteckning	zauważać	N;NOM;INDF;MASC+FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
björkman	björkman	björkman	bjonrman	PROPN;NOM	
vinter	winter	vinter	winter	N;NOM;INDF;MASC+FEM;SG	
vinter	zimowy	vinter	zimowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
vinter	zimy	vinter	zima	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
vinter	zimowe	vinter	zimowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
legenden	legendę	legende	legenda	N;NOM;INDF;NEUT;PL	N;ACC;FEM;SG
legenden	legendy	legende	legenda	N;NOM;INDF;NEUT;PL	
legenden	legend	legende	legend	N;NOM;INDF;NEUT;PL	
legenden	legenda	legende	legenda	N;NOM;INDF;NEUT;PL	N;NOM;FEM;SG
sergej	siergiej	sergej	siergi	PROPN;NOM	PROPN;NOM;MASC;SG
sergej	siergiej	sergej	siergi	PROPN;NOM	PROPN;NOM;MASC;SG
botaniker	botanik	botanik	botanik	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
översatta	przetłumaczone	översätta	przetłumaczyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
lucia	lucia	lucia	lucia	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
verhoeff	verhoeff	verhoeff	verhoeff	N;NOM;SG	
seymour	seymour	seymour	seymour	PROPN;NOM	
pearl	perły	pearl	perła	N;NOM;INDF;NEUT;SG	
pearl	perła	pearl	perła	N;NOM;INDF;NEUT;SG	
pearl	pearl	pearl	pearl	N;NOM;INDF;NEUT;SG	
lea	lea	lea	lek	PROPN;NOM	
auf	auf	auf	auf	V;IMP;FIN;ACT	
lange	lange	lange	lange	PROPN;NOM	
rader	wierszy	rad	wierszyć	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
rader	linii	rad	linia	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
rader	linijki	rad	linijka	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
joniska	jonowe	jonisk	jonowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
joniska	jońskie	jonisk	joński	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
shadow	cieniu	shado	cień	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
shadow	cienia	shado	cień	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
shadow	shadow	shado	shadow	N;NOM;INDF;MASC+FEM;SG	
shadow	cień	shado	cień	N;NOM;INDF;MASC+FEM;SG	
brien	brien	brien	brien	PROPN;NOM	
territoriet	terytoria	territorium	terytoria	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;PL
territoriet	terytorium	territorium	terytorium	N;NOM;DEF;NEUT;SG	N;ACC;NEUT;SG
västervik	västervik	västervik	västervik	PROPN;NOM	
malabo	malabo	malabo	malabo	N;NOM;INDF;MASC+FEM;SG	
hibiscus	hibiscus	hibiscus	hibiscus	N;NOM;INDF;MASC+FEM;SG	
förlorar	przegrana	förlora	przegrać	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
förlorar	przegra	förlora	przegrać	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN;ACT
valda	wybrany	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
valda	wybrano	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
valda	wybrane	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
valda	wybrana	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
valda	wybrany	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
valda	zaznaczone	välja	zaznaczyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
valda	wybrane	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
valda	wybrana	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
valda	wybrano	välja	wybrać	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
dubbelt	podwójnie	dubbel	podwójnie	ADJ;NOM;INDF;NEUT;SG	ADV
boulenger	boulenger	bouleng	boulenger	N;NOM;INDF;MASC+FEM;SG	
waddington	waddington	waddington	waddington	PROPN;NOM	
oxenstierna	oxenstierna	oxensti	oxenstierny	N;NOM;DEF;MASC+FEM;PL	ADJ;NOM;FEM;SG
författarna	autorów	författare	autor	N;NOM;DEF;MASC+FEM;PL	N;GEN;MASC;PL
vetenskapen	nauki	vetenskap	nauka	N;NOM;DEF;MASC+FEM;SG	
floder	rzek	flod	rzeka	N;NOM;INDF;MASC+FEM;PL	
floder	rzeki	flod	rzeka	N;NOM;INDF;MASC+FEM;PL	
floder	rivers	flod	rivers	N;NOM;INDF;MASC+FEM;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
latifolia	szerokolistna	latifoli	szerokolistny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
burke	burke	burke	burke	PROPN;NOM	
trollhättan	trollhättan	trollhätta	trollhättan	N;NOM;DEF;MASC+FEM;SG	
aurora	aurora	auror	auror	N;NOM;INDF;NEUT;SG	
bradley	bradley	bradley	bradley	PROPN;NOM	
finn	finna	finna	finny	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
finn	finn	finna	finny	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
saxofon	saksofon	saxofon	saksofon	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
buss	autobusem	buss	autobus	N;NOM;INDF;MASC+FEM;SG	N;INS;MASC;SG
kolonin	kolonii	koloni	kolonia	N;NOM;DEF;MASC+FEM;SG	
kolonin	kolonię	koloni	kolonia	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
märta	marta	märta	marta	PROPN;NOM	PROPN;NOM;FEM;SG
märta	marta	märta	marta	PROPN;NOM	PROPN;NOM;FEM;SG
märta	martha	märta	martha	PROPN;NOM	PROPN;NOM;FEM;SG
märta	marto	märta	marto	PROPN;NOM	V;IPFV;IMP;SG;2;FIN;ACT
calvados	calvados	calvados	calvados	N;NOM;INDF;MASC+FEM;SG	
väggar	ścian	vägg	ściana	N;NOM;INDF;MASC+FEM;PL	
väggar	ściany	vägg	ściana	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
vetenskapligt	naukowo	vetenskaplig	naukowo	ADJ;NOM;INDF;NEUT;SG	ADV
vetenskapligt	naukowa	vetenskaplig	naukowy	ADJ;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
albany	albany	albany	alban	PROPN;NOM	N;NOM;MASC;SG
atlantis	atlantis	atlantis	atlantis	N;NOM;INDF;MASC+FEM;SG	
styrman	mat	styrma	mata	N;NOM;INDF;MASC+FEM;SG	
styrman	kolego	styrma	kolega	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
styrman	kwatermistrza	styrma	kwatermistrz	N;NOM;INDF;MASC+FEM;SG	
face	face	face	faka	N;NOM;INDF;MASC+FEM;SG	
huambo	huambo	huambo	huambo	PROPN;NOM	
flygande	latanie	flyga	latan	ADJ;NOM;PRS;V.PTCP	
freeman	freeman	freman	freeman	PROPN;NOM	N;NOM;MASC;SG
körs	biegnie	köra	biec	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
körs	biega	köra	biegać	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
palo	palo	palo	palo	PROPN;NOM	PROPN;NOM;MASC;SG
porsche	porsche	porsche	porscha	N;NOM;INDF;MASC+FEM;SG	
villor	willi	villa	willa	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
bom	bom	bom	bom	PROPN;NOM	
bom	boom	bom	boom	PROPN;NOM	N;NOM;MASC;SG
bom	bum	bom	bum	PROPN;NOM	
nikolai	nikołaj	nikolai	nikołać	PROPN;NOM	PROPN;NOM;MASC;SG
nikolai	nikołaj	nikolai	nikołać	PROPN;NOM	PROPN;NOM;MASC;SG
erbjuda	oferuje	erbjuda	oferować	V;IMP;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
erbjuda	oferowanie	erbjuda	oferować	V;IMP;NFIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kungar	kings	kung	kings	N;NOM;INDF;MASC+FEM;PL	
kungar	królów	kung	król	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
karel	karel	karel	karel	PROPN;NOM	PROPN;NOM;MASC;SG
punk	punk	punk	punk	N;NOM;INDF;MASC+FEM;SG	
observationer	uwagi	observation	uwaga	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
drive	drive	drive	driv	N;NOM;INDF;MASC+FEM;SG	
drive	prowadzić	drive	prowadzić	N;NOM;INDF;MASC+FEM;SG	V;IPFV;NFIN;ACT
personlighet	osobowości	personlighet	osobowość	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
planerad	zaplanowano	planera	zaplanować	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
walt	walt	walt	walt	PROPN;NOM	
walt	walta	walt	walta	PROPN;NOM	
protester	protest	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
protester	protestu	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;SG
betyg	klasie	betyg	klasa	N;NOM;INDF;NEUT;SG	N;DAT;FEM;SG
betyg	rating	betyg	rating	N;NOM;INDF;NEUT;SG	
betyg	ocena	betyg	ocenać	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;2;FIN;ACT
betyg	stopnie	betyg	stopień	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
betyg	oceniony	betyg	ocenić	N;NOM;INDF;NEUT;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
betyg	ocenione	betyg	ocenić	N;NOM;INDF;NEUT;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
betyg	oceniane	betyg	oceniać	N;NOM;INDF;NEUT;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
betyg	znamionowej	betyg	znamionowy	N;NOM;INDF;NEUT;SG	ADJ;GEN;FEM;SG
betyg	oceniany	betyg	oceniać	N;NOM;INDF;NEUT;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
betyg	oceny	betyg	ocena	N;NOM;INDF;NEUT;SG	
betyg	ocen	betyg	ocen	N;NOM;INDF;NEUT;SG	
beier	beier	beier	beier	N;NOM;INDF;MASC+FEM;SG	
övrig	innych	övrig	inny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;GEN;MASC;PL
övrig	pozostał	övrig	pozostać	ADJ;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
hänvisning	referencyjne	hänvisning	referencyjny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
hänvisning	odniesienia	hänvisning	odnieść	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
spara	uratowanie	spara	uratować	V;IMP;FIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
spara	oszczędność	spara	oszczędność	V;IMP;FIN;ACT	N;NOM;FEM;SG
spara	oszczędności	spara	oszczędność	V;IMP;FIN;ACT	N;ACC;FEM;PL
spara	ratowanie	spara	ratować	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
spara	zapisywanie	spara	zapisywać	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
spara	oszczędzania	spara	oszczędzanie	V;IMP;FIN;ACT	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
iata	iata	iata	iato	N;NOM;INDF;MASC+FEM;SG	
nagy	nagy	nagy	nagy	PROPN;NOM	PROPN;NOM;MASC;SG
gäster	gości	gästa	gość	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
meigen	meigen	meigen	meigen	N;NOM;INDF;MASC+FEM;SG	
minut	minutę	minut	minuta	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
minut	minute	minut	minuta	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
medveten	świadome	medveten	świadomy	ADJ;NOM;INDF;MASC+FEM;SG	
medveten	świadomi	medveten	świad	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
medveten	świadome	medveten	świadomy	ADJ;NOM;INDF;MASC+FEM;SG	
akademi	academy	akademi	academ	N;NOM;INDF;MASC+FEM;SG	
akademi	akademii	akademi	akademia	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
ljudet	dźwięki	ljud	dźwięk	N;NOM;DEF;NEUT;SG	N;NOM;MASC;PL
ljudet	sound	ljud	sounda	N;NOM;DEF;NEUT;SG	
ljudet	dźwięk	ljud	dźwięk	N;NOM;DEF;NEUT;SG	N;ACC;MASC;SG
brooklyn	brooklyn	brooklyn	brooklyn	PROPN;NOM	
brooklyn	brooklynu	brooklyn	brooklyn	PROPN;NOM	N;GEN;MASC;SG
brooklyn	brooklynie	brooklyn	brooklyna	PROPN;NOM	N;DAT;MASC;SG
lineata	lineata	lineat	lineata	N;NOM;INDF;MASC+FEM;SG	
moberg	moberg	moberg	moberg	PROPN;NOM	
barndom	dzieciństwa	barndom	dzieciństwo	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
barndom	dzieciństwie	barndom	dzieciństwo	N;NOM;INDF;MASC+FEM;SG	N;DAT;NEUT;SG
gradvis	stopniowe	gradvis	stopniowy	ADV	ADJ;NOM;NEUT;SG
gradvis	stopniowego	gradvis	stopniowy	ADV	ADJ;ACC;MASC;SG
utgåvor	wydania	utgåva	wydać	N;NOM;INDF;MASC+FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
utgåvor	uwalnia	utgåva	uwalniać	N;NOM;INDF;MASC+FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
utgåvor	wydania	utgåva	wydać	N;NOM;INDF;MASC+FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
slutat	przestał	sluta	przestać	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
brunner	brunner	brunna	brunner	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
fortsättning	kontynuacji	fortsättning	kontynuacja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
fortsättning	kontynuował	fortsättning	kontynuować	N;NOM;INDF;MASC+FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
fortsättning	dalszy	fortsättning	daleki	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;CMPR;MASC;SG
restaurering	odbudowa	restaurering	odbudowy	N;NOM;INDF;MASC+FEM;SG	
restaurering	przywrócenia	restaurering	przywrócić	N;NOM;INDF;MASC+FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
eliza	eliza	eliza	eliza	PROPN;NOM	PROPN;NOM;FEM;SG
tyler	tyler	tyla	tyler	PROPN;NOM	PROPN;NOM;MASC;SG
fowler	fowler	folla	fowler	PROPN;NOM	PROPN;NOM;MASC;SG
liberty	wolność	liberty	wolność	PROPN;NOM	N;NOM;FEM;SG
liberty	wolności	liberty	wolność	PROPN;NOM	N;GEN;FEM;SG
liberty	liberty	liberty	liberta	PROPN;NOM	
underhåll	utrzymania	underhåll	utrzymać	N;NOM;INDF;NEUT;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
stones	kamienie	ston	kamień	PROPN;NOM	N;NOM;MASC;PL
bakterier	bakterie	bakterie	bakter	N;NOM;INDF;MASC+FEM;PL	
bakterier	bakterii	bakterie	bakteria	N;NOM;INDF;MASC+FEM;PL	
bakterier	bakteria	bakterie	bakteria	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
bakterier	bakterie	bakterie	bakter	N;NOM;INDF;MASC+FEM;PL	
bakterier	zarazków	bakterie	zarazek	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
dalen	doliny	dal	dolina	N;NOM;DEF;MASC+FEM;SG	
dalen	valley	dal	valley	N;NOM;DEF;MASC+FEM;SG	
dalen	dolina	dal	dolinać	N;NOM;DEF;MASC+FEM;SG	
dalen	dolinie	dal	dolin	N;NOM;DEF;MASC+FEM;SG	
fasad	fasadą	fasad	fasada	N;NOM;INDF;MASC+FEM;SG	N;INS;FEM;SG
fasad	fasadą	fasad	fasada	N;NOM;INDF;MASC+FEM;SG	N;INS;FEM;SG
senegal	senegalu	senegal	senegal	PROPN;NOM	N;GEN;MASC;SG
trondheim	trondheim	trondheim	trondheim	PROPN;NOM	
bishop	biskup	bishop	biskup	PROPN;NOM	N;NOM;MASC;SG
bishop	bishop	bishop	bishop	PROPN;NOM	V;IPFV;IND;SG;2;PRS;FIN;ACT
bishop	goniec	bishop	goniec	PROPN;NOM	N;NOM;MASC;SG
utöka	rozbudowa	utöka	rozbudowy	V;IMP;FIN;ACT	
anläggning	roślin	anläggning	roślina	N;NOM;INDF;MASC+FEM;SG	
anläggning	rośliny	anläggning	roślina	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
anläggning	instalacje	anläggning	instalacja	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
anläggning	montaż	anläggning	montaż	N;NOM;INDF;MASC+FEM;SG	
anläggning	instalacji	anläggning	instalacja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
anläggning	placówki	anläggning	placówka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
jobba	prace	jobba	praca	V;IMP;FIN;ACT	N;NOM;FEM;PL
jobba	pracy	jobba	praca	V;IMP;FIN;ACT	N;GEN;FEM;SG
jobba	praca	jobba	praca	V;IMP;FIN;ACT	N;NOM;FEM;SG
jobba	roboty	jobba	robota	V;IMP;FIN;ACT	N;ACC;FEM;PL
prunus	prunus	prunus	prunus	N;NOM;INDF;NEUT;SG	
blume	blume	blume	blumy	PROPN;NOM	
michail	michaił	michail	michaić	PROPN;NOM	V;IPFV;MASC;IND;SG;PST;FIN;ACT
justice	sprawiedliwości	justice	sprawiedliwość	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
nutid	obecny	nutid	obecny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
nutid	obecni	nutid	obecny	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
nutid	obecna	nutid	obecny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
nutid	obecne	nutid	obecny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
pernambuco	pernambuco	pernambuco	pernambuco	PROPN;NOM	PROPN;NOM;MASC;SG
summa	sum	summa	suma	N;NOM;INDF;MASC+FEM;SG	
summa	sumę	summa	suma	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
summa	sumy	summa	suma	N;NOM;INDF;MASC+FEM;SG	
summa	całkowita	summa	całkowity	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
summa	ogółem	summa	ogół	N;NOM;INDF;MASC+FEM;SG	N;INS;MASC;SG
summa	łącznie	summa	łącznie	N;NOM;INDF;MASC+FEM;SG	ADV
signal	sygnał	signal	sygnał	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
meridionalis	meridionalis	meridionalis	meridionalis	N;NOM;INDF;MASC+FEM;SG	
britton	britton	britton	britton	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
nederlag	porażki	nederlag	porażka	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
nederlag	pokonać	nederlag	pokonać	N;NOM;INDF;NEUT;SG	V;PFV;NFIN;ACT
eye	eye	eye	e	N;NOM;INDF;MASC+FEM;SG	
fördelar	korzyści	fördel	korzyść	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
fördelar	świadczenia	fördel	świadczenie	N;NOM;INDF;MASC+FEM;PL	N;GEN;NEUT;SG
fördelar	przewaga	fördel	przewaga	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
fördelar	korzyść	fördel	korzyść	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
fördelar	przewagę	fördel	przewaga	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
fördelar	korzyści	fördel	korzyść	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
fördelar	zalet	fördel	zalet	N;NOM;INDF;MASC+FEM;PL	
flodmynning	ujścia	flodmynning	ujść	N;NOM;INDF;MASC+FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
tillämpas	zastosowano	tillämpa	zastosować	V;IND;PRS;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
tillämpas	stosowane	tillämpa	stosować	V;IND;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
tillämpas	zastosowane	tillämpa	zastosować	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
tillämpas	stosowana	tillämpa	stosować	V;IND;PRS;FIN;PASS	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
tillämpas	zastosowana	tillämpa	zastosować	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
tillämpas	zastosowany	tillämpa	zastosować	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
calamagrostis	trzcinnik	calamagrostis	trzcinnik	N;NOM;INDF;MASC+FEM;SG	
taxon	taksonu	taxon	takson	N;NOM;INDF;NEUT;PL	N;GEN;MASC;SG
marinen	navy	marin	navy	N;NOM;DEF;MASC+FEM;SG	
marinen	marynarki	marin	marynarka	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
förmögenhet	fortuna	förmögenhet	fortuny	N;NOM;INDF;MASC+FEM;SG	
förmögenhet	fortunę	förmögenhet	fortuna	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
förmögenhet	fortuny	förmögenhet	fortuna	N;NOM;INDF;MASC+FEM;SG	
förmögenhet	majątek	förmögenhet	majątek	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
benen	nogi	ben	noga	N;NOM;DEF;NEUT;SG	N;NOM;FEM;PL
benen	nóżki	ben	nóżka	N;NOM;DEF;NEUT;SG	
benen	nóg	ben	noga	N;NOM;DEF;NEUT;SG	
postumt	pośmiertnie	postumt	pośmiertnie	N;NOM;INDF;MASC+FEM;SG	ADV
djupa	głęboka	djup	głęboki	ADJ;NOM;PL	ADJ;NOM;FEM;SG
djupa	głęboki	djup	głęboki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
djupa	głęboko	djup	głęboko	ADJ;NOM;PL	ADV
djupa	głębokie	djup	głęboki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
djupa	deep	djup	deep	ADJ;NOM;PL	
third	trzecia	third	trzeci	N;NOM;SG	ADJ;NOM;FEM;SG
third	trzeci	third	trzeci	N;NOM;SG	ADJ;NOM;MASC;SG
third	trzecie	third	trzeci	N;NOM;SG	
bonus	premia	bonus	premia	N;NOM;INDF;MASC+FEM;SG	
