من	ποιος	مِن	ποιος	ADP	DET;NOM;DEF;MASC;SG
مشترك	κοινοποίησε	مُشتَرَك	κοινοποιώ	ADJ;NOM;INDF;MASC;SG	V;PFV;IND;SG;3;PST;FIN;ACT
مشترك	κοινοποιήθηκε	مُشتَرَك	κοινοποιώ	ADJ;NOM;INDF;MASC;SG	V;PFV;IND;SG;3;PST;FIN;PASS
يونس	jonas	يُونِس	jonas		
يونس	τζόνας	يُونِس	τζόνα		PROPN;NOM;MASC;SG
فلك	αστρονομία	فٰلِكَ	αστρονομία		N;NOM;FEM;SG
سميث	σμίθ	سمِيث	σμίθ		N
سميث	smith	سمِيث	smith		
سميث	σμιθ	سمِيث	σμιθ		
الزيتون	όλιβ	زَيتُون	όλιβ	N;NOM;DEF;SG	
الزيتون	ελιές	زَيتُون	ελιά	N;NOM;DEF;SG	N;NOM;FEM;PL
جبر	άλγεβρα	جبر	άλγεβρα		N;NOM;FEM;SG
رياضي	αθλητικός	رِيَاضِيّ	αθλητικός	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
رياضي	αθλητική	رِيَاضِيّ	αθλητικός	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
رياضي	αθλητικό	رِيَاضِيّ	αθλητικό	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
رياضي	αθλητή	رِيَاضِيّ	αθλητός	N;NOM;INDF;SG	N;ACC;MASC;SG
نسب	αναλογίες	نَسَب	αναλογία	V;PFV;MASC;SG;3;PASS	N;NOM;FEM;PL
نسب	αναλογίες	نَسَب	αναλογία	V;PFV;MASC;SG;3;PASS	N;NOM;FEM;PL
العيون	μάτια	العيون	μάτι		N;NOM;NEUT;PL
العيون	ματια	العيون	ματι		N;NOM;NEUT;PL
توجه	προσανατολισμός	تَوَجَّه	προσανατολισμός	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;MASC;SG
توجه	προσανατολισμό	تَوَجَّه	προσανατολισμός	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;ACC;MASC;SG
تشخيص	διαγνωστική	تَشخِيص	διαγνωστικός	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
تشخيص	διαγνωστικό	تَشخِيص	διαγνωστικός	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
تشخيص	διαγνωστικά	تَشخِيص	διαγνωστικά	N;NOM;INDF;SG	ADV
تشخيص	διαγνωστική	تَشخِيص	διαγνωστικός	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
تشخيص	διαγνωστικά	تَشخِيص	διαγνωστικά	N;NOM;INDF;SG	ADV
مستوطنة	διακανονισμού	مُستَوطَنَة	διακανονισμός	N;NOM;INDF;SG	N;GEN;MASC;SG
مستوطنة	διευθέτηση	مُستَوطَنَة	διευθέτηση	N;NOM;INDF;SG	N;ACC;FEM;SG
مستوطنة	ενδημική	مُستَوطَنَة	ενδημικός	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
محدد	ειδικές	مُحَدَّد	ειδικός	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
محدد	συγκεκριμένα	مُحَدَّد	συγκεκριμένα	ADJ;NOM;INDF;MASC;SG	ADV
محدد	καθορισμένη	مُحَدَّد	καθορίζω	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
محدد	καθορισμένο	مُحَدَّد	καθορίζω	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
شريف	έντιμος	شريف	έντιμος		ADJ;NOM;MASC;SG
شريف	έντιμο	شريف	έντιμο		ADJ;NOM;NEUT;SG
شريف	σερίφης	شريف	σερίφη		N;NOM;MASC;SG
شريف	σερίφη	شريف	σερίφος		N;VOC;MASC;SG
شريف	σαρίφ	شريف	σαρίφ		
كونغ	κόνγκ	كُونغ	κόνγκ		
كونغ	κονγκ	كُونغ	κονγκ		
كونغ	kong	كُونغ	kong		
يابانيون	γιαπωνέζικα	يَابَانِيّ	γιαπωνέζικος	N;NOM;INDF;PL	ADV
يابانيون	ιαπωνικά	يَابَانِيّ	ιαπωνικά	N;NOM;INDF;PL	ADV
يابانيون	γιαπωνέζικο	يَابَانِيّ	γιαπωνέζικος	N;NOM;INDF;PL	ADJ;NOM;NEUT;SG
الكمبيوتر	υπολογιστή	كَمبيُوتِر	υπολογιστής	N;NOM;DEF;SG	N;ACC;MASC;SG
الكمبيوتر	υπολογιστές	كَمبيُوتِر	υπολογιστής	N;NOM;DEF;SG	N;NOM;MASC;PL
مدرب	εκπαιδευτή	مُدَرِّب	εκπαιδευτής	N;NOM;INDF;SG	N;ACC;MASC;SG
مدرب	εκπαιδευτή	مُدَرِّب	εκπαιδευτής	N;NOM;INDF;SG	N;ACC;MASC;SG
مدرب	coach	مُدَرِّب	coach	N;NOM;INDF;SG	
مدرب	προπονητή	مُدَرِّب	προπονητής	N;NOM;INDF;SG	N;ACC;MASC;SG
قول	λέγοντας	قَول	λέγω	N;NOM;INDF;SG	V;IPFV;V.CVB;ACT
قول	πω	قَول	λέγω	N;NOM;INDF;SG	V;PFV;IND;SG;1;FIN;ACT
قول	πείτε	قَول	λέγω	N;NOM;INDF;SG	V;PFV;IMP;PL;2;FIN;ACT
قول	πες	قَول	πες	N;NOM;INDF;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
الاولى	πρώτο	أَوَّل	πρώτος	ADJ;NOM;DEF;FEM;SG	NUM;NOM;NEUT;SG
الاولى	πρώτον	أَوَّل	πρώτον	ADJ;NOM;DEF;FEM;SG	ADV
الاولى	πρώτη	أَوَّل	πρώτος	ADJ;NOM;DEF;FEM;SG	NUM;NOM;FEM;SG
الاولى	πρώτα	أَوَّل	πρώτα	ADJ;NOM;DEF;FEM;SG	ADV
الاولى	πρώτος	أَوَّل	πρώτος	ADJ;NOM;DEF;FEM;SG	NUM;NOM;MASC;SG
غينيا	γουϊνέα	غِينِيّ	γουϊνέα		PROPN;NOM;FEM;SG
غينيا	γουινέας	غِينِيّ	γουινέας		ADJ;GEN;FEM;SG
غينيا	γουινέα	غِينِيّ	γουινέα		PROPN;NOM;FEM;SG
مصنع	κατασκευαστή	مَصنَع	κατασκευαστής	N;NOM;INDF;SG	N;ACC;MASC;SG
ضرب	νικήσει	ضَرب	νικώ	N;NOM;INDF;SG	V;PFV;NFIN;ACT
ضرب	χτύπησε	ضَرب	χτυπώ	N;NOM;INDF;SG	V;PFV;IND;SG;3;PST;FIN;ACT
ضرب	χτύπα	ضَرب	χτύπος	N;NOM;INDF;SG	V;PFV;IND;SG;1;PST;FIN;ACT
النوم	ύπνο	نَوم	ύπνο	N;NOM;DEF;SG	N;ACC;MASC;SG
النوم	κοιμήσου	نَوم	κόιμησος	N;NOM;DEF;SG	V;PFV;IND;SG;1;PST;FIN;ACT
النوم	κοιμάται	نَوم	κοιμάμαι	N;NOM;DEF;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
النوم	κοιμάσαι	نَوم	κοιμάζω	N;NOM;DEF;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
النوم	κοιμάμαι	نَوم	κοιμάμαι	N;NOM;DEF;SG	V;IPFV;IND;SG;1;PRS;FIN;PASS
الروح	σόουλ	رُوح	σόουλ	N;NOM;DEF;SG	
الروح	ψυχή	رُوح	ψυχή	N;NOM;DEF;SG	N;ACC;FEM;SG
الروح	ψυχής	رُوح	ψυχή	N;NOM;DEF;SG	N;GEN;FEM;SG
ذاكرة	ανάμνηση	ذَاكِرَة	ανάμνηση	N;NOM;INDF;SG	N;ACC;FEM;SG
ذاكرة	μνήμες	ذَاكِرَة	μνήμα	N;NOM;INDF;SG	N;NOM;FEM;PL
ذاكرة	μνημη	ذَاكِرَة	μνημη	N;NOM;INDF;SG	N;ACC;FEM;SG
ذاكرة	μνήμη	ذَاكِرَة	μνήμη	N;NOM;INDF;SG	N;ACC;FEM;SG
لعبت	έπαιζε	لَعِب	παίζω	V;PFV;FEM;SG;3;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
لعبت	έπαιζα	لَعِب	έπαιζα	V;PFV;FEM;SG;3;ACT	V;IPFV;IND;SG;1;PST;FIN;ACT
لعبت	παίχτηκε	لَعِب	παίσταμαι	V;PFV;FEM;SG;3;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
لعبت	έπαιξα	لَعِب	δαπαίζω	V;PFV;FEM;SG;3;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
التجربة	εμπειρία	تَجرِبَة	εμπειρία	N;NOM;DEF;SG	N;ACC;FEM;SG
واجهة	διασύνδεση	وَاجِهَة	διασύνδεση	N;NOM;INDF;SG	N;ACC;FEM;SG
واجهة	μπροστά	وَاجِهَة	μπροστά	N;NOM;INDF;SG	ADV
التمييز	διακρίσεις	تَميِيز	διάκριση	N;NOM;DEF;SG	N;NOM;FEM;PL
التمييز	διάκριση	تَميِيز	διάκριση	N;NOM;DEF;SG	N;ACC;FEM;SG
التمييز	διάκριση	تَميِيز	διάκριση	N;NOM;DEF;SG	N;ACC;FEM;SG
صعوبة	δυσκολίες	صُعُوبَة	δυσκολία	N;NOM;INDF;SG	N;NOM;FEM;PL
صعوبة	δυσκολία	صُعُوبَة	δυσκολία	N;NOM;INDF;SG	N;ACC;FEM;SG
صعوبة	δυσχέρειες	صُعُوبَة	δυσχέρεια	N;NOM;INDF;SG	N;NOM;FEM;PL
صعوبة	δυσκολίας	صُعُوبَة	δυσκολία	N;NOM;INDF;SG	N;GEN;FEM;SG
غزو	εισβολή	غَزو	εισβολή	N;NOM;INDF;SG	N;ACC;FEM;SG
غزو	κατακτήσεις	غَزو	κατάκτηση	N;NOM;INDF;SG	N;NOM;FEM;PL
غزو	κατάκτηση	غَزو	κατάκτηση	N;NOM;INDF;SG	N;ACC;FEM;SG
المعدنية	ορυκτά	مَعدِنِيّ	ορυκτά	ADJ;NOM;DEF;FEM;SG	N;NOM;NEUT;PL
المعدنية	ορυκτών	مَعدِنِيّ	ορυκτός	ADJ;NOM;DEF;FEM;SG	N;GEN;MASC;PL
المعدنية	ορυκτό	مَعدِنِيّ	ορυκτός	ADJ;NOM;DEF;FEM;SG	N;NOM;NEUT;SG
بدل	εναλλαγή	بَدَل	εναλλαγή		N;NOM;FEM;SG
بدل	επίδομα	بَدَل	επίδομα		N;NOM;NEUT;SG
البقاء	επιβίωση	بَقَاء	επιβίωση	N;NOM;DEF;SG	N;ACC;FEM;SG
البقاء	μείνετε	بَقَاء	μένω	N;NOM;DEF;SG	V;PFV;IND;PL;2;FIN;ACT
البقاء	μείνε	بَقَاء	μένω	N;NOM;DEF;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
البقاء	παραμονή	بَقَاء	παραμονή	N;NOM;DEF;SG	N;ACC;FEM;SG
السياسات	πολιτική	سِيَاسَة	πολιτική	N;NOM;DEF;PL	N;NOM;FEM;SG
السياسات	πολιτικη	سِيَاسَة	πολιτικη	N;NOM;DEF;PL	DET;NOM;DEF;FEM;SG
السياسات	πολιτικά	سِيَاسَة	πολιτικός	N;NOM;DEF;PL	ADV
السياسات	πολιτική	سِيَاسَة	πολιτική	N;NOM;DEF;PL	N;NOM;FEM;SG
مان	μαν	مَان	μαν		
مان	mann	مَان	mann		
مان	άνθρωπος	مَان	άνθρωπος		N;NOM;MASC;SG
مان	φίλε	مَان	φίλομαι		V;IPFV;IND;SG;1;PRS;FIN;ACT
مان	φιλε	مَان	φίλομαι		V;IPFV;IND;SG;1;PRS;FIN;ACT
سمير	σαμίρ	سمير	σαμίρ		
سمير	σαμίρ	سمير	σαμίρ		
عشرين	twenty	عِشرُون	twenty	NUM;NOM;INDF	
جلال	τζαλάλ	جلال	τζαλάλ		N
توحيد	ενωθείτε	تَوحِيد	ενώνω	N;NOM;INDF;SG	V;PFV;IMP;PL;2;FIN;PASS
توحيد	ενώσει	تَوحِيد	ενώνω	N;NOM;INDF;SG	V;PFV;NFIN;ACT
توحيد	ενοποίηση	تَوحِيد	ενοποίηση	N;NOM;INDF;SG	N;ACC;FEM;SG
ريو	ρίο	رِيُو	ρίο		
ريو	ριο	رِيُو	ριο		
ريو	ρίου	رِيُو	ρίος		PROPN;NOM;MASC;SG
المواضيع	υποκείμενα	مَوضُوع	υποκείμενο	N;NOM;DEF;PL	ADV
هاري	χάρι	هاري	χάρι		
هاري	χάρρυ	هاري	χάρρ		PROPN;NOM;MASC;SG
طهران	τεχεράνη	طَهرَان	τεχεράνη	N;NOM;INDF;SG	PROPN;NOM;FEM;SG
الحرس	φύλακα	حَرَس	φύλακα	N;NOM;DEF;SG	N;ACC;MASC;SG
الحرس	φρουρά	حَرَس	φρουρά	N;NOM;DEF;SG	N;ACC;FEM;SG
العضلات	μυ	عُضلَة	μυ	N;NOM;DEF;PL	N;ACC;MASC;SG
لان	επειδή	لِأَنَّ	επειδή	CONJ	CONJ
لان	γιατί	لِأَنَّ	γιατί	CONJ	CONJ
حديد	σιδήρου	حَدِيد	σίδηρος	N;NOM;INDF;SG	N;GEN;NEUT;SG
الراين	ρήνου	رَايِن	ρήνος		N;GEN;MASC;SG
الراين	ρήνο	رَايِن	ρήνο		PROPN;ACC;MASC;SG
كوم	com	كوم	com	N;NOM;INDF;SG	
الويب	web	وَيب	web	N;NOM;DEF;SG	
الويب	ιστός	وَيب	ιστός	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
مضاد	μετρητής	مُضَادّ	μετρητής		N;NOM;MASC;SG
مضاد	πάγκο	مُضَادّ	πάγκο		N;ACC;MASC;SG
احتلال	κατάληψη	اِحتِلَال	κατάληψη	N;NOM;INDF;SG	N;ACC;FEM;SG
احتلال	καταλαμβάνουν	اِحتِلَال	καταλαμβάνω	N;NOM;INDF;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
احتلال	κατοχή	اِحتِلَال	κατοχή	N;NOM;INDF;SG	N;ACC;FEM;SG
زياد	ζιάντ	زياد	ζιάντ		N
غربي	δυτικά	غَربِيّ	δυτικά	ADJ;NOM;INDF;MASC;SG	ADV
غربي	γουέστ	غَربِيّ	γουέστ	ADJ;NOM;INDF;MASC;SG	
غربي	δύση	غَربِيّ	δύση	ADJ;NOM;INDF;MASC;SG	N;ACC;FEM;SG
غربي	δυτικά	غَربِيّ	δυτικά	ADJ;NOM;INDF;MASC;SG	ADV
غربي	γουέστερν	غَربِيّ	γουέστερν	ADJ;NOM;INDF;MASC;SG	
غربي	δυτικό	غَربِيّ	δυτικός	ADJ;NOM;INDF;MASC;SG	N;NOM;NEUT;SG
غربي	western	غَربِيّ	western	ADJ;NOM;INDF;MASC;SG	
الموقف	κατάσταση	مَوقِف	κατάσταση	N;NOM;DEF;SG	N;ACC;FEM;SG
الموقف	κατασταση	مَوقِف	κατασταση	N;NOM;DEF;SG	N;ACC;FEM;SG
الموقف	συμπεριφορά	مَوقِف	συμπεριφορά	N;NOM;DEF;SG	N;ACC;FEM;SG
الموقف	θεση	مَوقِف	θεση	N;NOM;DEF;SG	N;ACC;FEM;SG
الموقف	θέση	مَوقِف	θέση	N;NOM;DEF;SG	N;ACC;FEM;SG
اسكتلندا	σκοτία	إِسكُتلَندَا	σκοτία		N;ACC;FEM;SG
اسكتلندا	σκωτίας	إِسكُتلَندَا	σκωτία		PROPN;GEN;FEM;SG
اسكتلندا	σκωτία	إِسكُتلَندَا	σκωτία		PROPN;ACC;FEM;SG
الدخل	έσοδα	دَخل	έσοδο	N;NOM;DEF;SG	N;NOM;NEUT;PL
الدخل	εισοδήματα	دَخل	εισόδημα	N;NOM;DEF;SG	N;NOM;NEUT;PL
الدخل	εισοδήματος	دَخل	εισόδημα	N;NOM;DEF;SG	N;GEN;NEUT;SG
متوسطة	μέτρια	مُتَوَسِّط	μέτρι	ADJ;NOM;INDF;FEM;SG	N;NOM;FEM;SG
متوسطة	μεσαία	مُتَوَسِّط	μεσαίος	ADJ;NOM;INDF;FEM;SG	ADV
متوسطة	μεσαίο	مُتَوَسِّط	μεσαίος	ADJ;NOM;INDF;FEM;SG	N;NOM;NEUT;SG
متوسطة	μέσο	مُتَوَسِّط	μέσος	ADJ;NOM;INDF;FEM;SG	N;ACC;NEUT;SG
اتصال	επικοινωνήστε	اِتِّصَال	επικοινωνώ	N;NOM;INDF;SG	V;PFV;IMP;PL;2;FIN;ACT
اتصال	επαφή	اِتِّصَال	επαφή	N;NOM;INDF;SG	N;ACC;FEM;SG
الانتقال	μετάβαση	اِنتِقَال	μετάβαση	N;NOM;DEF;SG	N;ACC;FEM;SG
الانتقال	μετακόμιση	اِنتِقَال	μετακόμιση	N;NOM;DEF;SG	N;ACC;FEM;SG
الانتقال	μετακίνηση	اِنتِقَال	μετακίνηση	N;NOM;DEF;SG	N;ACC;FEM;SG
الانتقال	κινείται	اِنتِقَال	κινώ	N;NOM;DEF;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
شراء	αγορά	شِرَاء	αγορά	N;NOM;INDF;SG	N;ACC;FEM;SG
شراء	αγόρασε	شِرَاء	αγοράζω	N;NOM;INDF;SG	V;PFV;IND;SG;3;PST;FIN;ACT
شراء	αγοράσω	شِرَاء	αγοράζω	N;NOM;INDF;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
شراء	αγοράζοντας	شِرَاء	αγοράζω	N;NOM;INDF;SG	V;IPFV;V.CVB;ACT
الاول	πρώτο	أَوَّل	πρώτος	ADJ;NOM;DEF;MASC;SG	NUM;NOM;NEUT;SG
الاول	πρώτον	أَوَّل	πρώτον	ADJ;NOM;DEF;MASC;SG	ADV
الاول	πρώτη	أَوَّل	πρώτος	ADJ;NOM;DEF;MASC;SG	NUM;NOM;FEM;SG
الاول	πρώτα	أَوَّل	πρώτα	ADJ;NOM;DEF;MASC;SG	ADV
الاول	πρώτος	أَوَّل	πρώτος	ADJ;NOM;DEF;MASC;SG	NUM;NOM;MASC;SG
اجل	ναι	اجل	ναι		ADV
اجل	ναι	اجل	ναι		ADV
وحيد	μόνοι	وحيد	μόνος		ADJ;NOM;MASC;PL
وحيد	μονη	وحيد	μονος		N;ACC;FEM;SG
وحيد	μόνη	وحيد	μόνος		ADJ;NOM;FEM;SG
وحيد	μόνος	وحيد	μόνος		ADJ;NOM;MASC;SG
وحيد	μοναχικά	وحيد	μοναχικός		ADJ;NOM;NEUT;PL
وحيد	μοναχικό	وحيد	μοναχικός		ADJ;NOM;NEUT;SG
وحيد	μοναξιά	وحيد	μοναξιά		N;NOM;FEM;SG
وحيد	μοναχικός	وحيد	μοναχικός		ADJ;NOM;MASC;SG
يسوع	ιησούς	يسوع	ιησός		N;NOM;MASC;SG
يسوع	ιησού	يسوع	ιησός		N;VOC;MASC;SG
ضابط	αξιωματικός	ضَابِط	αξιωματικός	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
جملة	χονδρικής	جُملَة	χονδρικός	N;NOM;INDF;SG	ADJ;GEN;FEM;SG
جملة	χονδρική	جُملَة	χονδρικός	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
جملة	φράση	جُملَة	φράση	N;NOM;INDF;SG	N;ACC;FEM;SG
جملة	ποινή	جُملَة	ποινή	N;NOM;INDF;SG	N;ACC;FEM;SG
المباريات	games	مُبَارَاة	games	N;NOM;DEF;PL	
فيتنام	βιετνάμ	فِيَتنَام	βιετνάμ		
دوائر	κύκλους	دَائِرَة	κύκλος	N;NOM;INDF;PL	N;ACC;MASC;PL
يهودي	εβραίοι	يَهُودِيّ	εβραίος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL
يهودي	εβραία	يَهُودِيّ	εβραία	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
المخابرات	εξυπνάδα	مُخَابَرَات	εξυπνάδα	N;NOM;DEF;PL	N;NOM;FEM;SG
المخابرات	ευφυία	مُخَابَرَات	ευφυία	N;NOM;DEF;PL	N;NOM;FEM;SG
المخابرات	νοημοσύνη	مُخَابَرَات	νοημοσύνη	N;NOM;DEF;PL	N;NOM;FEM;SG
كرواتيا	κροατία	كُرُوَاتِيَا	κροατία		PROPN;ACC;FEM;SG
جيم	jim	جيم	jim		
جيم	τζιμ	جيم	τζιμ		
لبناني	λιβάνου	لُبنَانِيّ	λίβανος	N;NOM;INDF;SG	PROPN;NOM;MASC;SG
نبراسكا	νεμπράσκα	نبراسكا	νεμπράζω		PROPN;NOM;FEM;SG
تفاصيل	λεπτομέρεια	تَفصِيل	λεπτομέρεια	N;NOM;INDF;PL	N;NOM;FEM;SG
الفردية	ατομικότητα	فَردِيّ	ατομικότητα	ADJ;NOM;DEF;FEM;SG	N;ACC;FEM;SG
الفردية	μεμονωμένα	فَردِيّ	μεμονωμένος	ADJ;NOM;DEF;FEM;SG	ADV
الفردية	ατομικά	فَردِيّ	ατομικά	ADJ;NOM;DEF;FEM;SG	ADV
الفردية	επιμέρους	فَردِيّ	επιμέρος	ADJ;NOM;DEF;FEM;SG	N;NOM;FEM;PL
الفردية	ατομικισμού	فَردِيّ	ατομικισμός	ADJ;NOM;DEF;FEM;SG	N;GEN;MASC;SG
الصوديوم	νάτριο	الصوديوم	νάτριος		N;NOM;NEUT;SG
الصوديوم	νατρίου	الصوديوم	νάτριος		N;GEN;NEUT;SG
محرر	εκδότη	محرر	εκδότης	N;NOM;INDF;SG	N;VOC;MASC;SG
الاتجاه	τάσεις	اِتِّجَاه	τάση	N;NOM;DEF;SG	N;NOM;FEM;PL
الاتجاه	κατεύθυνση	اِتِّجَاه	κατεύθυνση	N;NOM;DEF;SG	N;ACC;FEM;SG
الاتجاه	προορισμό	اِتِّجَاه	προορισμός	N;NOM;DEF;SG	N;ACC;MASC;SG
الشهرة	φήμη	شُهرَة	φήμη	N;NOM;DEF;SG	N;ACC;FEM;SG
الشهرة	δόξα	شُهرَة	δίχομαι	N;NOM;DEF;SG	N;ACC;FEM;SG
الرشيد	ορθολογική	الرشيد	ορθολογικός		ADJ;NOM;FEM;SG
الرشيد	ρασίντ	الرشيد	ρασίντ		N;NOM;MASC;SG
كهربائية	ηλεκτρικά	كَهرَبَائِيَّة	ηλεκτρικά		ADV
كهربائية	ηλεκτρικές	كَهرَبَائِيَّة	ηλεκτρικός		ADJ;NOM;FEM;PL
كهربائية	ηλεκτρική	كَهرَبَائِيَّة	ηλεκτρικός		ADJ;NOM;FEM;SG
كهربائية	ηλεκτρικός	كَهرَبَائِيَّة	ηλεκτρικός		ADJ;NOM;MASC;SG
كهربائية	ηλεκτρικά	كَهرَبَائِيَّة	ηλεκτρικά		ADV
كهربائية	ηλεκτρικό	كَهرَبَائِيَّة	ηλεκτρικός		ADJ;NOM;NEUT;SG
كهربائية	ηλεκτρική	كَهرَبَائِيَّة	ηλεκτρικός		ADJ;NOM;FEM;SG
كهربائية	ηλεκτρικός	كَهرَبَائِيَّة	ηλεκτρικός		ADJ;NOM;MASC;SG
ماذا	τι	مَاذَا	τι	DET	PRO;NOM;NEUT;SG;3
فلسطينية	παλαιστίνιοι	فِلَسطِينِيّ	παλαιστίνιος	ADJ;NOM;INDF;FEM;SG	PROPN;NOM;MASC;PL
ثابتة	σταθερά	ثَابِت	σταθερά	ADJ;NOM;INDF;FEM;SG	ADV
سحب	σύννεφα	سَحب	σύννεφο	N;NOM;INDF;SG	N;NOM;NEUT;PL
سحب	απόσυρση	سَحب	απόσυρση	N;NOM;INDF;SG	N;ACC;FEM;SG
سحب	ανάκληση	سَحب	ανάκληση	N;NOM;INDF;SG	N;ACC;FEM;SG
سحب	αποχώρηση	سَحب	αποχώρηση	N;NOM;INDF;SG	N;ACC;FEM;SG
بيتا	βήτα	بَيت	βήτα		N
بيتا	beta	بَيت	beta		
امتداد	επέκταση	اِمتِدَاد	επέκταση	N;NOM;INDF;SG	N;ACC;FEM;SG
امتداد	παράταση	اِمتِدَاد	παράταση	N;NOM;INDF;SG	N;ACC;FEM;SG
التحقيق	διερεύνηση	تَحقِيق	διερεύνηση	N;NOM;DEF;SG	N;ACC;FEM;SG
الضباط	αξιωματικοί	ضَابِط	αξιωματικός	N;NOM;DEF;PL	ADJ;NOM;MASC;PL
الضباط	αστυνομικοί	ضَابِط	αστυνομικός	N;NOM;DEF;PL	ADJ;NOM;MASC;PL
المستقلة	ανεξάρτητοι	مُستَقِلّ	ανεξάρτητος	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;PL
المستقلة	ανεξάρτητες	مُستَقِلّ	ανεξάρτητος	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;PL
ماي	μάη	مَاي	μάη		ADP
ماي	μάιος	مَاي	μάιος		N;NOM;MASC;SG
ماي	μέι	مَاي	μέι		
ماي	μάης	مَاي	μάος		N;NOM;MASC;SG
ماي	mai	مَاي	mai		
ماي	μάι	مَاي	μαι		
ماي	μέι	مَاي	μέι		
التدخل	παρεμβολές	تَدَخُّل	παρεμβολή	N;NOM;DEF;SG	N;NOM;FEM;PL
التدخل	παρέμβαση	تَدَخُّل	παρέμβαση	N;NOM;DEF;SG	N;ACC;FEM;SG
التدخل	παρεμβάσεις	تَدَخُّل	παρέμβαση	N;NOM;DEF;SG	N;NOM;FEM;PL
التدخل	παρέμβασης	تَدَخُّل	παρέμβαση	N;NOM;DEF;SG	N;GEN;FEM;SG
التدخل	παρέμβαση	تَدَخُّل	παρέμβαση	N;NOM;DEF;SG	N;ACC;FEM;SG
حارس	φύλακα	حَارِس	φύλακα	N;NOM;INDF;SG	N;ACC;MASC;SG
حارس	φρουρά	حَارِس	φρουρά	N;NOM;INDF;SG	N;ACC;FEM;SG
سلوك	συμπεριφορά	سُلُوك	συμπεριφορά	N;NOM;INDF;SG	N;ACC;FEM;SG
سلوك	συμπεριφορα	سُلُوك	συμπεριφορα	N;NOM;INDF;SG	N;ACC;FEM;SG
سلوك	συμπεριφορά	سُلُوك	συμπεριφορά	N;NOM;INDF;SG	N;ACC;FEM;SG
سلوك	συμπεριφορά	سُلُوك	συμπεριφορά	N;NOM;INDF;SG	N;ACC;FEM;SG
ضباط	αξιωματικοί	ضَابِط	αξιωματικός	N;NOM;INDF;PL	ADJ;NOM;MASC;PL
ضباط	αστυνομικοί	ضَابِط	αστυνομικός	N;NOM;INDF;PL	ADJ;NOM;MASC;PL
توجيه	προσανατολισμό	تَوجِيه	προσανατολισμός	N;NOM;INDF;SG	N;ACC;MASC;SG
توجيه	καθοδήγηση	تَوجِيه	καθοδήγηση	N;NOM;INDF;SG	N;ACC;FEM;SG
الغرض	σκοπό	غَرَض	σκοπός	N;NOM;DEF;SG	N;ACC;MASC;SG
مغني	σίνγκερ	مَغِين	σίνγκερ	N;NOM;INDF;SG	
بخصوص	περίπου	بخصوص	περίπου	N;NOM;INDF;SG	ADV
ماساتشوستس	μασαχουσέτης	مَاسَاتشُوستس	μασαχουσέτης		ADJ;GEN;FEM;SG
ماساتشوستس	μασαχουσέτη	مَاسَاتشُوستس	μασαχούσετο		ADV
