izumil	erfindung	izumiti	erfindung	V;PFV;MASC;SG;V.PTCP	N;FEM;SG
najmanjša	minimale	majhen	minimal	ADJ;NOM;RL;FEM;SG	ADJ;NOM;FEM;PL
najmanjša	mindest	majhen	mindest	ADJ;NOM;RL;FEM;SG	
najmanjša	kleinste	majhen	klein	ADJ;NOM;RL;FEM;SG	ADJ;NOM;FEM;PL
najmanjša	kleinsten	majhen	klein	ADJ;NOM;RL;FEM;SG	ADJ;PL
metalec	launcher	metalec	launcher	N;NOM;MASC;SG	ADJ
metalec	kanne	metalec	können	N;NOM;MASC;SG	
metalec	pitcher	metalec	pitcher	N;NOM;MASC;SG	
metalec	krug	metalec	krug	N;NOM;MASC;SG	
kneževine	fürstentümer	kneževina	fürstentüm	N;NOM;FEM;PL	ADJ
navade	gewohnheit	navada	gewohnheit	N;NOM;FEM;PL	ADJ
navade	gewohnheiten	navada	gewohnheit	N;NOM;FEM;PL	V;NFIN
navade	gewohnheit	navada	gewohnheit	N;NOM;FEM;PL	ADJ
navade	angewohnheit	navada	angewohnheit	N;NOM;FEM;PL	ADJ
con	con	cona	con	N;NOM;MASC;SG	
vittorio	vittorio	vittori	vittorio	PROPN;NOM;MASC;SG	PROPN;NOM;SG
religija	religion	religija	religion	N;NOM;FEM;SG	PROPN
religija	religionen	religija	religion	N;NOM;FEM;SG	N;NOM;PL
častniki	amtsträger	častnik	amtsträger	N;NOM;MASC;PL	ADJ
častniki	offiziere	častnik	offizieren	N;NOM;MASC;PL	
pravokotno	senkrecht	pravokotno	senkrecht	ADV	ADJ
pravokotno	rechteckigen	pravokotno	rechteckig	ADV	ADJ
pravokotno	rechteck	pravokotno	rechteck	ADV	
pravokotno	rechteckig	pravokotno	rechteckig	ADV	ADJ
pravokotno	rechteckige	pravokotno	rechteckig	ADV	ADJ;NOM;FEM;PL
groba	grob	grob	grob	N;NOM;MASC;SG	ADJ
groba	raue	grob	raue	N;NOM;MASC;SG	
groba	hart	grob	hart	N;NOM;MASC;SG	ADJ
groba	rauen	grob	rauen	N;NOM;MASC;SG	ADJ
groba	rau	grob	rau	N;NOM;MASC;SG	ADJ
groba	grabe	grob	graben	N;NOM;MASC;SG	
seme	sperma	seme	sperma	N;NOM;NEUT;SG	
seme	samen	seme	samen	N;NOM;NEUT;SG	V;NFIN
seme	saatgut	seme	saatgut	N;NOM;NEUT;SG	PROPN
seme	saat	seme	saat	N;NOM;NEUT;SG	PROPN
seme	ölsaaten	seme	ölsaat	N;NOM;NEUT;SG	V;NFIN
seme	samen	seme	samen	N;NOM;NEUT;SG	V;NFIN
seme	nachkommen	seme	nachkommen	N;NOM;NEUT;SG	V;NFIN
seme	saatgut	seme	saatgut	N;NOM;NEUT;SG	PROPN
seme	saat	seme	saat	N;NOM;NEUT;SG	PROPN
seme	seed	seme	seed	N;NOM;NEUT;SG	
verigo	kette	veriga	kett	N;ACC;FEM;SG	N;NOM;FEM;SG
verigo	hotelkette	veriga	hotelkett	N;ACC;FEM;SG	
verigo	chain	veriga	chain	N;ACC;FEM;SG	PROPN
poznavanje	vertrautheit	poznavanje	vertrautheit	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
poznavanje	kenntnisse	poznavanje	kenntnis	N;NOM;NEUT;SG	ADJ
poznavanje	wissen	poznavanje	wissen	N;NOM;NEUT;SG	V;NFIN
poznavanje	kenntnis	poznavanje	kenntnis	N;NOM;NEUT;SG	ADJ
poznavanje	wissens	poznavanje	wissens	N;NOM;NEUT;SG	
duncan	duncan	duncan	duncan	N;NOM;MASC;SG	PROPN;NOM;SG
hansen	hansen	hansen	hansen		PROPN;NOM;SG
horst	horst	horst	horsen	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
poznano	vertrauten	poznano	vertrauen	ADJ;NOM;NEUT;SG;V.PTCP	V;IND;PL;3;PST;FIN
poznano	vertraute	poznano	vertrauen	ADJ;NOM;NEUT;SG;V.PTCP	V;IND;SG;3;PST;FIN
poznano	bekannte	poznano	bekannt	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;NOM;PL
preiskave	untersuchung	preiskava	untersuchung	N;NOM;FEM;PL	N;SG
preiskave	ermittlungen	preiskava	ermittlung	N;NOM;FEM;PL	V;PL
preiskave	ermittlung	preiskava	ermittlung	N;NOM;FEM;PL	ADJ
preiskave	anfragen	preiskava	anfragen	N;NOM;FEM;PL	V;NFIN
preiskave	untersuchungen	preiskava	untersuchingen	N;NOM;FEM;PL	V;NFIN
preiskave	ermittlungen	preiskava	ermittlung	N;NOM;FEM;PL	V;PL
preiskave	untersuchungen	preiskava	untersuchingen	N;NOM;FEM;PL	V;NFIN
preiskave	nachforschungen	preiskava	nachforschung	N;NOM;FEM;PL	V;NFIN
štirinajst	fourteen	štirinajst	fourt	NUM;NOM;PL	PROPN;NOM
štirinajst	vierzehn	štirinajst	vierzehn	NUM;NOM;PL	
nameščeni	eingebaut	nameščen	einbauen	ADJ;NOM;MASC;PL;V.PTCP	V;V.PTCP
nameščeni	installierte	nameščen	installieren	ADJ;NOM;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
nameščeni	installiert	nameščen	installieren	ADJ;NOM;MASC;PL;V.PTCP	V;V.PTCP
nameščeni	installierten	nameščen	installiert	ADJ;NOM;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
dramo	drama	drama	drama	N;ACC;FEM;SG	ADJ
dramo	spielfilm	drama	spielfilm	N;ACC;FEM;SG	PROPN
dramo	schauspiel	drama	schauspiel	N;ACC;FEM;SG	
dramo	dramen	drama	dramen	N;ACC;FEM;SG	
jürgen	jürgen	jürgen	jürgen	N;NOM;MASC;SG	
jürgen	jurgen	jürgen	jurg	N;NOM;MASC;SG	PROPN
bin	bin	bin	sein		V;IND;SG;2;PRS;FIN
minute	minuten	minuta	minuten	N;NOM;FEM;PL	V;NFIN
minute	protokolle	minuta	protokoll	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
minute	niederschrift	minuta	niederschreifen	N;NOM;FEM;PL	ADJ
minute	protokoll	minuta	protokoll	N;NOM;FEM;PL	ADJ
gerard	gérard	gerard	gérard	N;NOM;MASC;SG	PROPN;NOM;SG
gerard	gerard	gerard	gerard	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
identiteto	selbstverständnis	identiteta	selbstverständnis	N;ACC;FEM;SG	ADJ
identiteto	identitäten	identiteta	identität	N;ACC;FEM;SG	N;PL
identiteto	identität	identiteta	identität	N;ACC;FEM;SG	
mehansko	mechanisch	mehanski	mechanisch	ADV	ADJ
mehansko	mechanisch	mehanski	mechanisch	ADV	ADJ
mehansko	mechanisches	mehanski	mechanisch	ADV	ADJ;NOM;NEUT;SG
mehansko	maschinenbau	mehanski	maschinenbau	ADV	ADJ
mehansko	mechanischen	mehanski	mechanisch	ADV	ADJ
mehansko	mechanische	mehanski	mechanisch	ADV	ADJ;NOM;FEM;PL
izjavo	anweisung	izjava	anweisung	N;ACC;FEM;SG	
izjavo	aussage	izjava	aussagen	N;ACC;FEM;SG	
izjavo	erklärung	izjava	erklärung	N;ACC;FEM;SG	N;NOM;FEM;SG
poštna	post	pošten	post	ADJ;NOM;FEM;SG	PROPN;NOM;SG
police	richtlinien	polica	richtlinien	N;NOM;FEM;PL	V;NFIN
police	politiken	polica	politik	N;NOM;FEM;PL	ADJ
police	regal	polica	regal	N;NOM;FEM;PL	
police	regale	polica	regale	N;NOM;FEM;PL	ADJ;NOM;PL
smole	harze	smola	harz	N;NOM;FEM;PL	
thierry	thierry	thierry	thierry	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
organizacijsko	organisatorisch	organizacijski	organisatorisch	ADV	ADJ
organizacijsko	organisatorischen	organizacijski	organisatorisch	ADV	ADJ
organizacijsko	organisationsstruktur	organizacijski	organisationsstruktur	ADV	ADJ
organizacijsko	organisatorische	organizacijski	organisatorisch	ADV	ADJ;NOM;FEM;PL
dano	gegeben	dan	geben	ADJ;NOM;NEUT;SG	V;V.PTCP
demokracije	demokratie	demokracija	demokratie	N;NOM;FEM;PL	
klobuk	hüte	klobuk	hüt	N;NOM;MASC;SG	N;NOM;PL
klobuk	hat	klobuk	haben	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
photo	foto	phota	foto	N;NOM;MASC;SG	
photo	fotoalbum	phota	fotoalbum	N;NOM;MASC;SG	ADJ
uspehi	erfolg	uspeh	erfolg	N;NOM;MASC;PL	ADJ
izobraževalno	bildungs	izobraževalen	bildungs	ADJ;NOM;NEUT;SG	
greene	greene	green	green	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
pierce	pierce	pierce	pierce	N;NOM;MASC;SG	PROPN;NOM;SG
japonci	japanische	japonec	japanisch	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
japonci	japanischen	japonec	japanisch	N;NOM;MASC;PL	ADJ;NOM;MASC;PL
japonci	japanisch	japonec	japanisch	N;NOM;MASC;PL	ADJ
japonci	japaner	japonec	japaner	N;NOM;MASC;PL	ADJ
japonci	japanischer	japonec	japanisch	N;NOM;MASC;PL	ADJ
objavljeni	publiziert	objavljen	publizieren	ADJ;NOM;MASC;PL;V.PTCP	V;V.PTCP
objavljeni	veröffentlichte	objavljen	veröffentlichen	ADJ;NOM;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
objavljeni	erschienen	objavljen	erscheinen	ADJ;NOM;MASC;PL;V.PTCP	V;V.PTCP
objavljeni	veröffentlicht	objavljen	veröffentlichen	ADJ;NOM;MASC;PL;V.PTCP	V;V.PTCP
nikdar	never	nikdar	never	ADV	PROPN
elektroni	elektronen	elektron	elektron	N;NOM;MASC;PL	
škotske	schotten	škotski	schotten	ADJ;NOM;FEM;PL	V;NFIN
škotske	scottish	škotski	scottish	ADJ;NOM;FEM;PL	PROPN
leona	leona	leon	leona	N;NOM;MASC;SG	PROPN;NOM;SG
robertson	robertson	robertson	robertson	N;NOM;MASC;SG	PROPN
postavljeno	angehoben	postavljen	anheben	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
postavljeno	großgezogen	postavljen	großziehen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
postavljeno	erhöht	postavljen	erhöhen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
postavljeno	aufgezogen	postavljen	aufziehen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
postavljeno	aufgewachsen	postavljen	aufwachsen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
postavljeno	angesprochen	postavljen	ansprechen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
budistični	buddhismus	budističen	buddhismus	ADJ;NOM;MASC;SG	PROPN
budistični	buddhistische	budističen	buddhistische	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
budistični	buddhistischen	budističen	buddhistisch	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
potniški	passagier	potniški	passagier	ADJ;NOM;MASC;SG	
potniški	passagiere	potniški	passagieren	ADJ;NOM;MASC;SG	
sonja	sonja	sonja	sonja	PROPN;NOM;NEUT;SG	PROPN;NOM;SG
umetni	künstliche	umeten	künstlich	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;PL
glavobol	kopfschmerzen	glavobol	kopfschmerzen	N;NOM;MASC;SG	V;NFIN
glavobol	kopfschmerzen	glavobol	kopfschmerzen	N;NOM;MASC;SG	V;NFIN
glavobol	migräne	glavobol	migräne	N;NOM;MASC;SG	
angeli	engel	angela	engel	N;NOM;MASC;PL	
angeli	angels	angela	angels	N;NOM;MASC;PL	PROPN;NOM;SG
angeli	engeln	angela	engeln	N;NOM;MASC;PL	
članstvo	mitglieder	članstvo	mitglied	N;NOM;NEUT;SG	N;NOM;NEUT;PL
članstvo	beitritt	članstvo	beitreten	N;NOM;NEUT;SG	V;IND;SG;3;FIN
članstvo	mitgliedschaft	članstvo	mitgliedschaft	N;NOM;NEUT;SG	ADJ
članstvo	mitgliedschaften	članstvo	mitgliedschaft	N;NOM;NEUT;SG	ADJ
bruselj	brüssel	bruselj	brüssel	PROPN;NOM;MASC;SG	PROPN;NOM;NEUT;SG
razmišljanje	denkweise	razmišljanje	denkweise	N;NOM;NEUT;SG	
razmišljanje	denken	razmišljanje	denken	N;NOM;NEUT;SG	V;NFIN
razmišljanje	denke	razmišljanje	denken	N;NOM;NEUT;SG	
razmišljanje	nachdenken	razmišljanje	nachdenken	N;NOM;NEUT;SG	V;NFIN
razmišljanje	besinnung	razmišljanje	besinnung	N;NOM;NEUT;SG	
razmišljanje	betrachtung	razmišljanje	betrachtung	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
umetne	künstliches	umeten	künstlich	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
prisilil	erzwungene	prisiliti	erzwungen	V;PFV;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
misijonar	missionare	misijonar	missionar	N;NOM;MASC;SG	
misijonar	missionar	misijonar	missionar	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
sesalcev	säugetieren	sesalec	säugetieren	N;GEN;MASC;PL	
sesalcev	säugetiere	sesalec	säugetieren	N;GEN;MASC;PL	
julie	heiko	julia	heiko	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
julie	julie	julia	julie	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
širitev	osterweiterung	širitev	osterweiterung	N;NOM;FEM;SG	ADJ
širitev	expansion	širitev	expansion	N;NOM;FEM;SG	
legend	legenden	legenda	legend	N;NOM;FEM;SG	ADJ
legend	legende	legenda	legend	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
legend	legenden	legenda	legend	N;NOM;FEM;SG	ADJ
legend	legende	legenda	legend	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
legend	legend	legenda	legend	N;NOM;FEM;SG	ADJ
malmö	malmö	malma	malmö	PROPN;NOM;MASC;SG	PROPN
dimenzije	abmessungen	dimenzija	abmessingen	N;NOM;FEM;PL	V;NFIN
dimenzije	abmessung	dimenzija	abmessung	N;NOM;FEM;PL	
dimenzije	dimensionen	dimenzija	dimensionen	N;NOM;FEM;PL	V;NFIN
dimenzije	maße	dimenzija	massen	N;NOM;FEM;PL	ADV
volji	laune	volja	laun	N;NOM;FEM;SG	ADJ
volji	gelaunt	volja	gelaunt	N;NOM;FEM;SG	ADJ
volji	stimmungen	volja	stimmung	N;NOM;FEM;SG	V;PL
oblikovan	geprägt	oblikovan	prägen	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
oblikovan	geformt	oblikovan	formen	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
oblikovan	formulierten	oblikovan	formuliert	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
oblikovan	formuliert	oblikovan	formulieren	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
oblikovan	formulierte	oblikovan	formulieren	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
porta	porta	porta	porta	N;NOM;MASC;SG	PROPN;NOM;SG
ayrton	ayrton	ayrton	ayrton	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
klein	klein	klein	klein		ADJ
zob	zahn	zob	zahn	N;NOM;MASC;SG	
cesarica	kaiserin	cesarica	kaiserin	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
domovina	vaterland	domovina	vaterliend	N;NOM;FEM;SG	
domovina	mutterland	domovina	mutterlinden	N;NOM;FEM;SG	
domovina	vaterland	domovina	vaterliend	N;NOM;FEM;SG	
domovina	homeland	domovina	homeland	N;NOM;FEM;SG	PROPN
domovina	heimatland	domovina	heimatland	N;NOM;FEM;SG	ADV
domovina	vaterland	domovina	vaterliend	N;NOM;FEM;SG	
wiener	wiener	wiener	wiener	PROPN;NOM;MASC;SG	
petja	singen	petje	singen	N;GEN;NEUT;SG	V;NFIN
petja	gesang	petje	gesingen	N;GEN;NEUT;SG	ADJ
petja	gesungen	petje	singen	N;GEN;NEUT;SG	V;V.PTCP
petja	singt	petje	singen	N;GEN;NEUT;SG	V;IND;SG;3;PRS;FIN
petja	singen	petje	singen	N;GEN;NEUT;SG	V;NFIN
italiano	italiano	italiano	italiano	N;NOM;MASC;SG	PROPN;NOM;SG
opisan	beschrieb	opisan	beschreiben	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
opisan	beschreibt	opisan	beschreiben	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
opisan	beschrieben	opisan	beschreiben	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
lennon	lennon	lennon	lennon	ADV	PROPN;NOM;SG
vijak	schrauben	vijak	schrauben	N;NOM;MASC;SG	V;NFIN
vijak	schraube	vijak	schraub	N;NOM;MASC;SG	
žita	korn	žita	korn	N;NOM;FEM;PL	
žita	getreide	žita	getreide	N;NOM;FEM;PL	
žita	getreide	žita	getreide	N;NOM;FEM;PL	
podaljšana	erweitert	podaljšan	erweitern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
podaljšana	ausgedehnt	podaljšan	ausdehnen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
podaljšana	verlängert	podaljšan	verlängern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
podaljšana	erweiterte	podaljšan	erweitern	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
podaljšana	verlängert	podaljšan	verlängern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
podaljšana	verlängerte	podaljšan	verlängern	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
podaljšana	gestreckt	podaljšan	strecken	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
podaljšana	langgestreckte	podaljšan	langgestreckt	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;FEM;PL
kde	kde	kda	kde	N;NOM;MASC;SG	
christoph	christoph	christoph	christoph	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
spencer	spencer	spencer	spencer	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
dar	dbb	dar	dbb	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
dar	dar	dar	dar	N;NOM;MASC;SG	ADV
marta	marta	mart	marta	N;NOM;FEM;SG	PROPN;NOM;SG
marta	martha	mart	martha	N;NOM;FEM;SG	PROPN;NOM;SG
sadje	obst	sadje	obst	N;NOM;NEUT;SG	
sadje	früchte	sadje	früchen	N;NOM;NEUT;SG	
sadje	fruchtsaft	sadje	fruchtsaft	N;NOM;NEUT;SG	PROPN
sadje	früchten	sadje	früchten	N;NOM;NEUT;SG	V;NFIN
sadje	frucht	sadje	fruchen	N;NOM;NEUT;SG	PROPN
sadje	obst	sadje	obst	N;NOM;NEUT;SG	
sadje	früchte	sadje	früchen	N;NOM;NEUT;SG	
sadje	früchten	sadje	früchten	N;NOM;NEUT;SG	V;NFIN
sadje	frucht	sadje	fruchen	N;NOM;NEUT;SG	PROPN
jevgenij	jewgeni	jevgenje	jewgeni	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
presenetljivo	erstaunlichen	presenetljiv	erstaunlich	ADV	ADJ
presenetljivo	überraschend	presenetljiv	überraschend	ADV	ADJ
presenetljivo	überraschen	presenetljiv	überraschen	ADV	V;NFIN
presenetljivo	überraschend	presenetljiv	überraschend	ADV	ADJ
presenetljivo	überraschende	presenetljiv	überraschend	ADV	ADJ;NOM;FEM;PL
trditve	zusicherungen	trditev	zusicherung	N;NOM;FEM;PL	V;NFIN
trditve	behauptungen	trditev	behauptehen	N;NOM;FEM;PL	V;NFIN
trditve	aussagen	trditev	aussagen	N;NOM;FEM;PL	V;NFIN
trditve	forderungen	trditev	forderung	N;NOM;FEM;PL	V;NFIN
trditve	behauptungen	trditev	behauptehen	N;NOM;FEM;PL	V;NFIN
trditve	ansprüche	trditev	ansprechen	N;NOM;FEM;PL	
trditve	vorwürfe	trditev	vorwürfen	N;NOM;FEM;PL	ADJ
trditve	behauptungen	trditev	behauptehen	N;NOM;FEM;PL	V;NFIN
trditve	vorbringen	trditev	vorbringen	N;NOM;FEM;PL	V;NFIN
trditve	argumenten	trditev	argument	N;NOM;FEM;PL	V;NFIN
trditve	argumente	trditev	argument	N;NOM;FEM;PL	
avtomobilski	automotive	avtomobilski	automotiv	ADJ;NOM;MASC;SG	
avtomobilski	kfz	avtomobilski	kfz	ADJ;NOM;MASC;SG	
avtomobilski	automobilindustrie	avtomobilski	automobilindustrie	ADJ;NOM;MASC;SG	PROPN
tujino	ausland	tujina	auslinden	N;ACC;FEM;SG	N;NOM;NEUT;SG
tujino	auswärts	tujina	auswärts	N;ACC;FEM;SG	ADV
sara	sarah	sar	sarah	N;NOM;FEM;SG	PROPN;NOM;SG
sara	ulrike	sar	ulrike	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
sara	sara	sar	sara	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
sara	cera	sar	cera	N;NOM;FEM;SG	PROPN;NOM;SG
nizki	niedrige	nizek	niedrig	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
nizki	low	nizek	low	ADJ;NOM;MASC;SG	
plodovi	obst	plodov	obst	N;NOM;MASC;PL	
plodovi	früchte	plodov	früchen	N;NOM;MASC;PL	
plodovi	früchten	plodov	früchten	N;NOM;MASC;PL	V;NFIN
plodovi	frucht	plodov	fruchen	N;NOM;MASC;PL	PROPN
priljubljeno	beliebtes	priljubljen	beliebt	ADV	ADJ;NOM;NEUT;SG
priljubljeno	populäre	priljubljen	populär	ADV	ADJ;NOM;FEM;PL
priljubljeno	beliebte	priljubljen	beliebt	ADV	ADJ;NOM;FEM;PL
priljubljeno	beliebt	priljubljen	belieben	ADV	ADJ
priljubljeno	beliebter	priljubljen	beliebter	ADV	ADJ
priljubljeno	lieblings	priljubljen	lieblings	ADV	
priljubljeno	favoriten	priljubljen	favorit	ADV	V;NFIN
priljubljeno	favorit	priljubljen	favorit	ADV	ADJ
priljubljeno	beliebteste	priljubljen	beliebt	ADV	ADJ;NOM;FEM;PL
priljubljeno	angesagt	priljubljen	ansagen	ADV	ADJ
priljubljeno	lieblings	priljubljen	lieblings	ADV	
priljubljeno	favoriten	priljubljen	favorit	ADV	V;NFIN
priljubljeno	favorit	priljubljen	favorit	ADV	ADJ
dale	dale	dati	dalen	V;PFV;FEM;PL;V.PTCP	PROPN
jay	jay	jay	jays	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
jarek	gräben	jarek	graben	N;NOM;MASC;SG	V;NFIN
jarek	graben	jarek	graben	N;NOM;MASC;SG	V;NFIN
jarek	graben	jarek	graben	N;NOM;MASC;SG	V;NFIN
premera	durchmesser	premer	durchmesser	N;GEN;MASC;SG	ADJ
kampanje	kampagne	kampanja	kampagne	N;NOM;FEM;PL	N;NOM;FEM;SG
kampanje	aktionen	kampanja	aktion	N;NOM;FEM;PL	V;NFIN
kampanje	kampagnen	kampanja	kampagnen	N;NOM;FEM;PL	V;NFIN
kampanje	kampagne	kampanja	kampagne	N;NOM;FEM;PL	N;NOM;FEM;SG
kampanje	wahlkampf	kampanja	wahlkampf	N;NOM;FEM;PL	ADJ
kampanje	werbekampagne	kampanja	werbekampagne	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
kampanje	kampagnen	kampanja	kampagnen	N;NOM;FEM;PL	V;NFIN
zasnovana	entworfen	zasnovan	entwerfen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
zasnovana	entwarf	zasnovan	entwerfen	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
zasnovana	konzipiert	zasnovan	konzipieren	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
doseženo	erreicht	dosežen	erreichen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
doseženo	erreichte	dosežen	erreichen	ADJ;NOM;NEUT;SG;V.PTCP	V;IND;SG;3;PST;FIN
doseženo	erreichten	dosežen	erreichen	ADJ;NOM;NEUT;SG;V.PTCP	V;IND;PL;3;PST;FIN
doseženo	erreicht	dosežen	erreichen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
doseženo	geschafft	dosežen	schaffen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
doseženo	erzielt	dosežen	erzielen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
doseženo	erreicht	dosežen	erreichen	ADJ;NOM;NEUT;SG;V.PTCP	V;V.PTCP
doseženo	erreichte	dosežen	erreichen	ADJ;NOM;NEUT;SG;V.PTCP	V;IND;SG;3;PST;FIN
posamezna	individuelle	posamezen	individuell	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
posamezna	einzel	posamezen	einzel	ADJ;NOM;FEM;SG	
posamezna	individuum	posamezen	individuum	ADJ;NOM;FEM;SG	N;SG
motive	motive	motiv	motiv	N;ACC;MASC;PL	ADJ;NOM;PL
motive	beweggründe	motiv	beweggründ	N;ACC;MASC;PL	ADJ
motive	gründe	motiv	gründen	N;ACC;MASC;PL	
motive	motiven	motiv	motiv	N;ACC;MASC;PL	ADJ;PL
motive	motiv	motiv	motiv	N;ACC;MASC;PL	ADJ
rjavo	brown	rjav	brown	ADJ;NOM;NEUT;SG	PROPN
rjavo	braune	rjav	braun	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
stosur	stosur	stosur	stosur	N;NOM;MASC;SG	PROPN;SG
dukla	dukla	duklo	dukla	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
izjemen	außergewöhnlichen	izjemen	außergewöhnlich	ADJ;NOM;INDF;MASC;SG	ADJ;PL
izjemen	außergewöhnliche	izjemen	außergewöhnlich	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
izjemen	ausnahmsweise	izjemen	ausnahmsweise	ADJ;NOM;INDF;MASC;SG	ADV
prehrani	nahrung	prehrana	nahrung	N;DAT;FEM;SG	N;NOM;FEM;SG
prehrani	tierernährung	prehrana	tierernährung	N;DAT;FEM;SG	ADJ
prehrani	ernährung	prehrana	Ernährung	N;DAT;FEM;SG	N;NOM;FEM;SG
nielsen	nielsen	nielsen	niels	PROPN;NOM;MASC;SG	
obremenitev	belastung	obremenitev	belastung	N;GEN;FEM;SG	ADJ
obremenitev	last	obremenitev	last	N;GEN;FEM;SG	
obremenitev	laden	obremenitev	laden	N;GEN;FEM;SG	V;NFIN
obremenitev	verladen	obremenitev	verladen	N;GEN;FEM;SG	V;V.PTCP
obremenitev	aufladen	obremenitev	aufladen	N;GEN;FEM;SG	V;NFIN
obremenitev	laden	obremenitev	laden	N;GEN;FEM;SG	V;NFIN
obremenitev	belasten	obremenitev	belasten	N;GEN;FEM;SG	V;NFIN
roll	rollen	roll	roll	N;NOM;MASC;SG	V;NFIN
roll	roll	roll	roll	N;NOM;MASC;SG	PROPN
roll	brötchen	roll	brötchen	N;NOM;MASC;SG	V;NFIN
roll	würfeln	roll	würfeln	N;NOM;MASC;SG	V;NFIN
čelo	stirn	čelo	stehen	N;NOM;NEUT;SG	
čelo	cello	čelo	cello	N;NOM;NEUT;SG	
tekmovanj	wettkämpfe	tekmovanje	wettkampf	N;GEN;NEUT;PL	N;NOM
tekmovanj	wettbewerbe	tekmovanje	wettbewerb	N;GEN;NEUT;PL	N;NOM;PL
pojave	phänomenen	pojava	phänomen	N;ACC;MASC;PL	V;FIN
pojave	erscheinungen	pojava	erscheinung	N;ACC;MASC;PL	V;NFIN
pojave	phänomen	pojava	phänom	N;ACC;MASC;PL	V;NFIN
pojave	phänomene	pojava	phänomen	N;ACC;MASC;PL	ADJ;PL
