през	skoz	през	skoz	ADP	
корени	koren	корен	koren	N;INDF;MASC;PL	N;NOM;MASC;SG
корени	root	корен	root	N;INDF;MASC;PL	N;NOM;MASC;SG
предложения	ponuja	предложение	ponujati	N;INDF;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN
жив	živi	жив	živeti	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
жив	živeti	жив	živeti	ADJ;INDF;MASC;SG	V;IPFV;NFIN
жив	živel	жив	živeti	ADJ;INDF;MASC;SG	V;IPFV;MASC;SG;V.PTCP
жив	live	жив	liva	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
жив	živeli	жив	živeti	ADJ;INDF;MASC;SG	V;IPFV;MASC;PL;V.PTCP
жив	živela	жив	živeti	ADJ;INDF;MASC;SG	V;IPFV;FEM;SG;V.PTCP
епир	epir	епир	epir	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
измерване	meritve	измерване	meritev	N;INDF;NEUT;SG	N;NOM;FEM;PL
тайно	skrivno	тайно	skrivno	ADV	ADJ;NOM;NEUT;SG
тайно	skrivna	тайно	skriven	ADV	ADJ;NOM;FEM;SG
тайно	skrivnost	тайно	skrivnost	ADV	N;NOM;FEM;SG
тайно	skrivno	тайно	skrivno	ADV	ADJ;NOM;NEUT;SG
случайно	ponesreči	случайно	ponesreči	ADV	V;PFV;IND;SG;3;PRS;FIN
престъпления	zločin	престъпление	zločin	N;INDF;NEUT;PL	N;NOM;MASC;SG
престъпления	kriminal	престъпление	kriminal	N;INDF;NEUT;PL	N;NOM;MASC;SG
престъпления	kriminala	престъпление	kriminal	N;INDF;NEUT;PL	N;GEN;MASC;SG
дроб	pljučna	дроб	pljučen	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
дроб	jeter	дроб	jetra	N;INDF;MASC;SG	N;GEN;NEUT;PL
дроб	jetra	дроб	jetra	N;INDF;MASC;SG	N;NOM;NEUT;PL
последва	sledili	последвам	slediti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;PL;V.PTCP
джоузеф	joseph	джоузеф	joseph	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
мрежата	omrežja	мрежа	omrežje	N;DEF;FEM;SG	N;NOM;NEUT;PL
хамбург	hamburg	хамбург	hamburg	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
живял	živeli	живея	živeti	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT	V;IPFV;MASC;PL;V.PTCP
следващ	naslednji	следвам	naslednji	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT	ADJ;NOM;DEF;MASC;SG
позната	znane	познат	znan	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
позната	znani	познат	znan	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
позната	znanec	познат	znanec	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
леон	léon	леон	léon	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
леон	león	леон	león	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
леон	leon	леон	leon	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
торино	torino	торино	torina	PROPN;INDF;NEUT;SG	PROPN;NOM;NEUT;SG
торино	torinu	торино	torin	PROPN;INDF;NEUT;SG	PROPN;DAT;MASC;SG
фолклор	folklore	фолклор	folklor	N;INDF;MASC;SG	N;NOM;FEM;PL
атаки	napade	атака	napad	N;INDF;FEM;PL	N;ACC;MASC;SG
честота	frekvence	честот	frekvenca	N;INDF;FEM;SG	N;NOM;FEM;PL
финансите	zakladnice	финанси	zakladnica	N;DEF	N;NOM;FEM;PL
финансите	zakladnica	финанси	zakladnica	N;DEF	N;NOM;FEM;SG
педро	pedro	педро	pedro	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
тайна	skrivna	тайна	skriven	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
тайна	skrivno	тайна	skrivno	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
запази	reši	запазя-(се)	reša	V;PFV;IMP;SG;2;FIN	V;PFV;IND;SG;3;PRS;FIN
запази	shrani	запазя-(се)	shraniti	V;PFV;IMP;SG;2;FIN	V;PFV;IND;SG;3;PRS;FIN
запази	obdrži	запазя-(се)	obdržiti	V;PFV;IMP;SG;2;FIN	V;PFV;IND;SG;3;PRS;FIN
запази	ohrani	запазя-(се)	ohran	V;PFV;IMP;SG;2;FIN	V;PFV;IND;SG;3;PRS;FIN
лов	hunt	лов	hunt	N;INDF;MASC;SG	
лов	lovi	лов	loviti	N;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
лов	lovski	лов	lovski	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
лов	lovska	лов	lovski	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
кампанията	kampanje	кампания	kampanja	N;DEF;FEM;SG	N;NOM;FEM;PL
добавен	dodana	добавен	dodan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
добавен	dodane	добавен	dodan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
добавен	dodanih	добавен	dodan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;GEN;MASC;PL;V.PTCP
добавен	dodan	добавен	dodan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
добавен	dodani	добавен	dodan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
добавен	dodano	добавен	dodan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
икономическо	ekonomski	икономически	ekonomski	ADV	ADJ;NOM;MASC;PL
икономическо	gospodarski	икономически	gospodarski	ADV	ADJ;NOM;MASC;SG
икономическо	gospodarsko	икономически	gospodarski	ADV	ADJ;NOM;NEUT;SG
икономическо	ekonomske	икономически	ekonomski	ADV	ADJ;NOM;FEM;PL
икономическо	ekonomska	икономически	ekonomski	ADV	ADJ;NOM;FEM;SG
електронна	elektronsko	електронен	elektronsko	ADJ;INDF;FEM;SG	ADV
октавиан	oktavijan	октавиан	oktavijan	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
взето	slikano	взема	slikan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
леки	blaga	лек	blago	ADJ;INDF;PL	N;GEN;NEUT;SG
леки	blago	лек	blago	ADJ;INDF;PL	N;NOM;NEUT;SG
леки	blage	лек	blag	ADJ;INDF;PL	
леки	lahek	лек	lahek	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
синьо	modre	син	moder	ADV	ADJ;NOM;FEM;PL
синьо	modri	син	moder	ADV	ADJ;NOM;DEF;MASC;SG
синьо	modra	син	moder	ADV	ADJ;NOM;FEM;SG
затворен	zaprte	затворен	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL;V.PTCP
затворен	zaprti	затворен	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
растителност	vegetacije	растителност	vegetacija	N;INDF;FEM;SG	N;NOM;FEM;PL
принудени	prisiljeni	принудя-(се)	prisiljen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
принудени	prisilil	принудя-(се)	prisiliti	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP
принудени	prisiljen	принудя-(се)	prisiljen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
принудени	prisiljena	принудя-(се)	prisiljen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
принудени	prisilno	принудя-(се)	prisilno	V;PFV;INDF;PL;V.PTCP;PASS	ADV
стив	steve	стив	steva	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
стив	steva	стив	stev	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
ким	kim	ким	kim	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
графството	shire	графство	shira	N;DEF;NEUT;SG	PROPN;NOM;MASC;SG
орегон	oregon	орегон	oregon	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
вход	vhodna	вход	vhoden	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
почетни	častni	почетен	časten	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
почетни	častna	почетен	časten	ADJ;INDF;PL	ADJ;NOM;FEM;SG
майк	mike	майк	mik	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
общините	commons	община	commons	N;DEF;FEM;PL	N;NOM;FEM;SG
съюзниците	zaveznika	съюзник	zaveznik	N;DEF;MASC;PL	N;ACC;MASC;SG
възрастни	starejših	възрастен	star	ADJ;INDF;PL	ADJ;GEN;CMPR;MASC;PL
възрастни	starejši	възрастен	star	ADJ;INDF;PL	ADJ;NOM;DEF;CMPR;MASC;SG
възрастни	starejše	възрастен	star	ADJ;INDF;PL	ADJ;NOM;CMPR;FEM;SG
възрастни	odrasel	възрастен	odrasel	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
мали	malley	маля	malley	N;INDF;FEM;SG	
мали	mali	маля	mali	N;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
равни	enaka	равен	enak	ADJ;INDF;PL	DET;NOM;FEM;SG
равни	enaki	равен	enak	ADJ;INDF;PL	DET;NOM;MASC;PL
равни	enako	равен	enako	ADJ;INDF;PL	ADV
африкански	afriške	африкански	afriški	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
расте	rastoče	раста	rastoč	V;IPFV;IND;SG;3;PRS;FIN;ACT	
расте	gojenje	раста	gojenje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
расте	zraste	раста	zrasti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
расте	rastejo	раста	rasti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
расте	zrasti	раста	zrasti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NFIN
цивилизация	civilizacije	цивилизация	civilizacija	N;INDF;FEM;SG	N;NOM;FEM;PL
цивилизация	civilizacije	цивилизация	civilizacija	N;INDF;FEM;SG	N;NOM;FEM;PL
публика	gledalci	публика	gledalec	N;INDF;FEM;SG	N;NOM;MASC;PL
удари	zadetek	удар	zadetek	N;INDF;MASC;PL	N;NOM;MASC;SG
удари	hit	удар	hit	N;INDF;MASC;PL	N;NOM;MASC;SG
удари	udaril	удар	udariti	N;INDF;MASC;PL	V;PFV;MASC;SG;V.PTCP
новини	novica	новина	novica	N;INDF;FEM;PL	N;NOM;FEM;SG
патрик	patrick	патрик	patrick	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
патрик	patrik	патрик	patrik	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
патрик	patrik	патрик	patrik	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
охрана	čuvaji	охрана	čuvaj	N;INDF;FEM;SG	N;NOM;MASC;PL
охрана	pazniki	охрана	paznik	N;INDF;FEM;SG	N;NOM;MASC;PL
охрана	stražarji	охрана	stražar	N;INDF;FEM;SG	N;NOM;MASC;PL
водно	vodni	воден	voden	ADV	ADJ;NOM;DEF;MASC;SG
водно	vodnih	воден	voden	ADV	ADJ;GEN;MASC;PL
охайо	ohio	оха	ohio	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
джаксън	jackson	джаксън	jackson	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
посланици	odposlanca	посланик	odposlanec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG
знания	poznavanje	знание	poznavanje	N;INDF;NEUT;PL	N;NOM;NEUT;SG
знания	znanje	знание	znanje	N;INDF;NEUT;PL	N;NOM;NEUT;SG
тоскана	toskani	тоскана	toskan	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
богати	bogato	богат	bogato	ADJ;INDF;PL	ADV
богати	rich	богат	rich	ADJ;INDF;PL	
богати	bogat	богат	bogat	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
богати	bogata	богат	bogat	ADJ;INDF;PL	ADJ;NOM;FEM;SG
бунт	nemiri	бунт	nemira	N;INDF;MASC;SG	N;NOM;MASC;PL
учените	znanstvenike	уча-(се)	znanstvenik	ADJ;IPFV;DEF;PL;V.PTCP;PASS	N;ACC;MASC;PL
учените	znanstveniki	уча-(се)	znanstvenik	ADJ;IPFV;DEF;PL;V.PTCP;PASS	N;NOM;MASC;PL
кога	kadar	кога	kadar	ADV	CONJ
кога	ko	кога	ko	ADV	CONJ
уотсън	watson	уотсън	watson	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
леоне	leone	леоне	leon	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
получаване	prejeti	получаване	prejeti	N;INDF;NEUT;SG	V;PFV;NFIN
получаване	sprejemam	получаване	sprejemati	N;INDF;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN
основи	fundacija	основа	fundacija	N;INDF;FEM;PL	N;NOM;FEM;SG
основи	temelj	основа	temelj	N;INDF;FEM;PL	N;NOM;MASC;SG
основи	sklad	основа	sklad	N;INDF;FEM;PL	N;NOM;MASC;SG
основи	temelji	основа	temeljiti	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
събиране	zbirajo	събиране	zbirati	N;INDF;NEUT;SG	V;IPFV;IND;PL;3;PRS;FIN
ман	mann	ман	mann	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
слънце	soncem	слънце	sonce	N;INDF;NEUT;SG	N;DAT;NEUT;PL
нашата	najina	наш	najin	DET;DEF;FEM;SG;1	DET;NOM;FEM;SG;2
нашата	naši	наш	naš	DET;DEF;FEM;SG;1	DET;NOM;MASC;PL;1
нашата	najin	наш	najin	DET;DEF;FEM;SG;1	DET;NOM;MASC;SG;2
нашата	najino	наш	najin	DET;DEF;FEM;SG;1	DET;NOM;FEM;SG;2
нашата	najin	наш	najin	DET;DEF;FEM;SG;1	DET;NOM;MASC;SG;2
нашата	najina	наш	najin	DET;DEF;FEM;SG;1	DET;NOM;FEM;SG;2
вълни	valovanje	вълна	valovanje	N;INDF;FEM;PL	N;NOM;NEUT;SG
покрити	pokrito	покрия-(се)	pokrit	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
покрити	pokrit	покрия-(се)	pokrit	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
покрити	pokrita	покрия-(се)	pokrit	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
покрити	pokrite	покрия-(се)	pokrit	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
покрити	obložene	покрия-(се)	obložen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
покрити	prevlečena	покрия-(се)	prevlečen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
покрити	prevlečeni	покрия-(се)	prevlečen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
покрити	prevlečen	покрия-(се)	prevlečen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
дмитрий	dimitrij	дмитрий	dimiter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
дмитрий	dmitri	дмитрий	dmiter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
дмитрий	dimitrij	дмитрий	dimiter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
дмитрий	dimitrij	дмитрий	dimiter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
дмитрий	dimitri	дмитрий	dimiter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
норвежки	norveško	норвежки	norveški	PROPN;INDF;MASC;SG	ADJ;NOM;NEUT;SG
норвежки	norveške	норвежки	norveški	PROPN;INDF;MASC;SG	ADJ;NOM;FEM;PL
норвежки	norveška	норвежки	norveški	PROPN;INDF;MASC;SG	ADJ;NOM;FEM;SG
норвежки	norveški	норвежки	norveški	PROPN;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
лекции	predavanje	лекция	predavanje	N;INDF;FEM;PL	N;NOM;NEUT;SG
способност	zmožnosti	способност	zmožnost	N;INDF;FEM;SG	N;NOM;FEM;PL
разкопки	izkopavanje	разкопка	izkopavanje	N;INDF;FEM;PL	N;NOM;NEUT;SG
разкопки	kopati	разкопка	kopat	N;INDF;FEM;PL	V;IPFV;NFIN
постоянна	trajni	постоянен	trajen	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
постоянна	trajno	постоянен	trajno	ADJ;INDF;FEM;SG	ADV
постоянна	konstanta	постоянен	konstant	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
постоянна	stalno	постоянен	stalno	ADJ;INDF;FEM;SG	ADV
порта	vrata	порта	vrata	N;INDF;FEM;SG	N;NOM;NEUT;PL
петер	peter	петер	peter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
петер	petra	петер	peter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
уест	zahodna	уест	zahoden	PROPN;INDF;MASC;SG	ADJ;NOM;FEM;SG
уест	zahod	уест	zahod	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
уест	zahodno	уест	zahodno	PROPN;INDF;MASC;SG	ADV
катрин	katherine	катрин	katherin	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
катрин	katarina	катрин	katarina	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
катрин	catherine	катрин	catherin	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
катрин	katarina	катрин	katarina	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
нашите	naše	наш	naš	DET;DEF;PL;1	DET;NOM;NEUT;SG;1
нашите	naš	наш	naš	DET;DEF;PL;1	DET;NOM;MASC;SG;1
нашите	najina	наш	najin	DET;DEF;PL;1	DET;NOM;FEM;SG;2
нашите	najin	наш	najin	DET;DEF;PL;1	DET;NOM;MASC;SG;2
нашите	naša	наш	naš	DET;DEF;PL;1	DET;NOM;FEM;SG;1
нашите	najino	наш	najin	DET;DEF;PL;1	DET;NOM;FEM;SG;2
нашите	najin	наш	najin	DET;DEF;PL;1	DET;NOM;MASC;SG;2
нашите	najina	наш	najin	DET;DEF;PL;1	DET;NOM;FEM;SG;2
нашите	naše	наш	naš	DET;DEF;PL;1	DET;NOM;NEUT;SG;1
италианска	italijanske	италиански	italijanski	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
италианска	italijan	италиански	italijan	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
разпространението	razširi	разпространение	razšir	N;DEF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
западни	zahodna	западен	zahoden	ADJ;INDF;PL	ADJ;NOM;FEM;SG
западни	zahodni	западен	zahoden	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
западни	western	западен	western	ADJ;INDF;PL	
западни	zahodno	западен	zahodno	ADJ;INDF;PL	ADV
царица	queen	царица	queen	N;INDF;FEM;SG	
александрия	aleksandriji	александрия	aleksandrija	PROPN;INDF;FEM;SG	N;DAT;FEM;SG
ракетата	raketni	ракета	raketen	N;DEF;FEM;SG	ADJ;NOM;DEF;MASC;SG
обикновен	navadni	обикновен	navaden	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
краката	stopala	крак	stopati	N;DEF;MASC;PL	V;IPFV;FEM;SG;V.PTCP
краката	stopali	крак	stopati	N;DEF;MASC;PL	V;IPFV;MASC;PL;V.PTCP
краката	nogi	крак	noga	N;DEF;MASC;PL	N;NOM;FEM;DU
обединена	enotno	обединя-(се)	enoten	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
обединена	enotna	обединя-(се)	enoten	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
обединена	združeni	обединя-(се)	združen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
обединена	združena	обединя-(се)	združen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
обединена	združene	обединя-(се)	združen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
обединена	united	обединя-(се)	united	V;PFV;INDF;FEM;SG;V.PTCP;PASS	
обединена	združeno	обединя-(се)	združen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
предишен	predhodno	предишен	predhodno	ADJ;INDF;MASC;SG	ADV
последствие	posledice	последствие	posledica	ADV	N;NOM;FEM;PL
последствие	posledica	последствие	posledica	ADV	N;NOM;FEM;SG
сардиния	sardinija	сардиния	sardinija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
монаси	meniha	монах	menih	N;INDF;MASC;PL	N;ACC;MASC;SG
андреа	andrea	андреа	andrea	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
споменат	omenjeno	спомена	omenjen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
споменат	omenjen	спомена	omenjen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
говор	narečjem	говор	narečje	N;INDF;MASC;SG	N;DAT;NEUT;PL
вътрешен	notranjosti	вътрешен	notranjost	ADJ;INDF;MASC;SG	N;GEN;FEM;SG
вътрешен	notranjost	вътрешен	notranjost	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
вътрешен	notranje	вътрешен	notranji	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
вътрешен	notranji	вътрешен	notranji	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
вътрешен	interno	вътрешен	interno	ADJ;INDF;MASC;SG	ADV
вътрешен	notranje	вътрешен	notranji	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
вътрешен	notranji	вътрешен	notranji	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
вътрешен	notranji	вътрешен	notranji	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
вътрешен	notranje	вътрешен	notranji	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
медиите	media	медия	media	N;DEF;FEM;PL	N;NOM;MASC;SG
бела	bela	бял	bel	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
малави	malavi	малав	malava	PROPN;INDF;FEM;SG	N;NOM;MASC;SG
съвременно	moderna	съвременно	moderen	ADV	ADJ;NOM;FEM;SG
съвременно	sodobno	съвременно	sodoben	ADV	ADJ;NOM;NEUT;SG
съвременно	sodobna	съвременно	sodoben	ADV	ADJ;NOM;FEM;SG
съвременно	sodobni	съвременно	sodoben	ADV	ADJ;NOM;MASC;SG
съвременно	sodobno	съвременно	sodoben	ADV	ADJ;NOM;NEUT;SG
съвременно	sodobna	съвременно	sodoben	ADV	ADJ;NOM;FEM;SG
съвременно	sodobni	съвременно	sodoben	ADV	ADJ;NOM;MASC;SG
латинска	latino	латински	latina	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
доказателство	dokazila	доказателство	dokazilo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
доказателство	dokazi	доказателство	dokaz	N;INDF;NEUT;SG	N;NOM;MASC;PL
домашни	domači	домашен	domač	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
домашни	domače	домашен	domače	ADJ;INDF;PL	ADV
домашни	domača	домашен	domač	ADJ;INDF;PL	ADJ;NOM;FEM;SG
петрова	petrova	петрова	petrova	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
набор	nastavi	набор	nastaviti	N;INDF;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
порт	pristanišča	порт	pristanišče	N;INDF;MASC;SG	N;NOM;NEUT;PL
наказание	kazni	наказание	kazen	N;INDF;NEUT;SG	N;NOM;FEM;PL
момичета	punci	момиче	punca	N;INDF;NEUT;PL	N;NOM;FEM;SG
френско	francosko	френски	francoski	ADV	ADJ;NOM;NEUT;SG
френско	francoska	френски	francoski	ADV	ADJ;NOM;FEM;SG
френско	francoščina	френски	francoščina	ADV	N;NOM;FEM;SG
френско	francoski	френски	francoski	ADV	ADJ;NOM;DEF;MASC;SG
автономна	avtonomne	автономен	avtonomen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
автономна	samostojno	автономен	samostojen	ADJ;INDF;FEM;SG	ADV
парите	denar	пара	denar	N;DEF;FEM;PL	N;NOM;MASC;SG
танци	dance	танци	danca	N;INDF;MASC;PL	N;NOM;MASC;SG
танци	pleši	танци	plešiti	N;INDF;MASC;PL	N;NOM;MASC;SG
танци	plesno	танци	plesno	N;INDF;MASC;PL	ADJ;NOM;NEUT;SG
танци	ples	танци	ples	N;INDF;MASC;PL	N;NOM;MASC;SG
танци	ples	танци	ples	N;INDF;MASC;PL	N;NOM;MASC;SG
танци	plesa	танци	ples	N;INDF;MASC;PL	N;NOM;MASC;SG
легенди	legend	легенда	legenda	N;INDF;MASC;PL	N;NOM;FEM;SG
контакти	kontakt	контакт	kontakt	N;INDF;MASC;PL	N;NOM;MASC;SG
контакти	stik	контакт	stik	N;INDF;MASC;PL	N;NOM;MASC;SG
контакти	stika	контакт	stik	N;INDF;MASC;PL	N;GEN;MASC;SG
малта	malta	малта	malta	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
смяна	spremembe	смяна	sprememba	N;INDF;FEM;SG	N;NOM;FEM;PL
смяна	spremeni	смяна	spremeniti	N;INDF;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
ривър	river	ривър	river	N;INDF;MASC;SG	
ривър	reke	ривър	reka	N;INDF;MASC;SG	N;NOM;FEM;PL
моли	molly	моля-(се)	molly	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;MASC;SG
комунистически	komunist	комунистически	komunist	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
подходящи	ustrezno	подходящ	ustrezno	ADJ;INDF;PL	ADV
подходящи	primerno	подходящ	primeren	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
