pola	pola	pols	pola	PROPN;NOM;FEM;SG	PROPN;NOM;SG
kandidatūru	kandidatur	kandidatūra	kandidatur	N;ACC;FEM;SG	V;IND;SG;3;PST;FIN
kandidatūru	kandidatur	kandidatūra	kandidatur	N;ACC;FEM;SG	V;IND;SG;3;PST;FIN
hop	hüpfen	hop	hüpfen		V;NFIN
hop	hopfen	hop	hopfen		
hop	hop	hop	hopen		PROPN;NOM;SG
dāma	queen	dāma	queen	N;NOM;FEM;SG	PROPN;NOM;SG
dāma	königin	dāma	königin	N;NOM;FEM;SG	ADJ
dāma	dame	dāma	damen	N;NOM;FEM;SG	
dāma	lady	dāma	lady	N;NOM;FEM;SG	PROPN;NOM;SG
dāma	herrin	dāma	herrin	N;NOM;FEM;SG	
dāma	dame	dāma	damen	N;NOM;FEM;SG	
ražotāji	erzeuger	ražotājs	erzeuger	N;NOM;MASC;PL	ADJ
ražotāji	hersteller	ražotājs	hersteller	N;NOM;MASC;PL	ADJ
ražotāji	produzenten	ražotājs	produzent	N;NOM;MASC;PL	V;IND;PL;3;PST;FIN
ražotāji	hersteller	ražotājs	hersteller	N;NOM;MASC;PL	ADJ
ražotāji	produzenten	ražotājs	produzent	N;NOM;MASC;PL	V;IND;PL;3;PST;FIN
solis	stufe	solis	stufen	N;NOM;MASC;SG	ADJ
solis	step	solis	step	N;NOM;MASC;SG	
solis	schritt	solis	schreinen	N;NOM;MASC;SG	
iedzīvotājs	resident	iedzīvotājs	resident	N;NOM;MASC;SG	PROPN
iedzīvotājs	ansässig	iedzīvotājs	ansässig	N;NOM;MASC;SG	ADJ
iedzīvotājs	wohnsitz	iedzīvotājs	wohnsitz	N;NOM;MASC;SG	ADJ
iedzīvotājs	wohnhaft	iedzīvotājs	wohnhaft	N;NOM;MASC;SG	ADJ
vērts	lohnt	vērts	lohnen	ADJ;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
vērts	lohnen	vērts	lohnen	ADJ;NOM;MASC;SG	V;NFIN
vērts	worth	vērts	worth	ADJ;NOM;MASC;SG	PROPN
vērts	würdige	vērts	würdig	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
kuģniecības	spedition	kuģniecība	spedition	N;NOM;FEM;PL	PROPN;SG
kuģniecības	lieferung	kuģniecība	lieferung	N;NOM;FEM;PL	ADJ
kuģniecības	versandkosten	kuģniecība	versandkosten	N;NOM;FEM;PL	V;NFIN
kuģniecības	versand	kuģniecība	versinden	N;NOM;FEM;PL	
kuģniecības	schifffahrt	kuģniecība	schifffahren	N;NOM;FEM;PL	ADJ
vakuuma	staubsauger	vakuums	staubsauger	N;NOM;MASC;SG	ADJ
vakuuma	vakuum	vakuums	vakuum	N;NOM;MASC;SG	
hipotēzi	hypothese	hipotēze	hypothese	N;ACC;FEM;SG	
hipotēzi	hypothesen	hipotēze	hypothesen	N;ACC;FEM;SG	V;NFIN
hipotēzi	annahme	hipotēze	annehmen	N;ACC;FEM;SG	
apvienojas	zusammenführung	apvienoties	zusammenführung	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ
apvienojas	zusammenführung	apvienoties	zusammenführung	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ
palikusi	linke	palikt	linker	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
palikusi	linker	palikt	link	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ
palikusi	links	palikt	links	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADV
palikusi	linken	palikt	link	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL
apsūdzēja	angeklagten	apsūdzēt	angeklagt	V;FH;IND;3;POS;PST;FIN;ACT	ADJ
apsūdzēja	angeklagte	apsūdzēt	angeklagt	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;FEM;SG
florida	florida	floridāt	florida	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
matricas	matrizen	matrica	matriz	N;NOM;FEM;PL	
matricas	matrix	matrica	matrix	N;NOM;FEM;PL	PROPN
kopenhāgenā	kopenhagen	kopenhāgens	kopenhagen	N;ESS;MASC;SG	PROPN;NOM;NEUT;SG
visilgāk	längsten	lgt	lang	ADV;RL	ADJ;PL
visilgāk	längste	lgt	lang	ADV;RL	ADJ;NOM;FEM;PL
luhanskas	luhansk	luhanska	luhansk	PROPN;NOM;FEM;SG	PROPN;NOM;SG
finansiāli	finanziell	finansiāli	finanziell	ADV	ADJ
kaķiem	katze	kaķis	katz	N;DAT;MASC;PL	
kaķiem	cats	kaķis	cats	N;DAT;MASC;PL	
kaķiem	katzen	kaķis	katzen	N;DAT;MASC;PL	N;NOM;PL
arheologs	archäologe	arheologs	archäologe	N;NOM;MASC;SG	
arheologs	archäologen	arheologs	archäologen	N;NOM;MASC;SG	
laulība	heirat	laulība	heirat	N;NOM;FEM;SG	
laulība	ehe	laulība	ehe	N;NOM;FEM;SG	
laulība	eheschließung	laulība	eheschließung	N;NOM;FEM;SG	ADJ
laulība	heiraten	laulība	heiraten	N;NOM;FEM;SG	V;NFIN
ieviešana	implementierung	ieviešana	implementierung	N;NOM;FEM;SG	ADJ
ieviešana	ausführung	ieviešana	ausführung	N;NOM;FEM;SG	
sasniegumu	verwirklichung	sasniegums	verwirklichung	N;ACC;MASC;SG	N;NOM;FEM;SG
sasniegumu	leistung	sasniegums	leistung	N;ACC;MASC;SG	N;NOM;FEM;SG
manipulatoru	manipulator	manipulators	manipulator	N;ACC;MASC;SG	PROPN
gaz	gaz	gaz	gaz	N	PROPN;NOM;SG
nigērijas	nigerianische	nigērija	nigerianisch	PROPN;NOM;FEM;PL	ADJ;NOM;FEM;PL
nigērijas	nigeria	nigērija	nigeria	PROPN;NOM;FEM;PL	PROPN;NOM;NEUT;SG
nigērijas	nigerianischen	nigērija	nigerianisch	PROPN;NOM;FEM;PL	ADJ;NOM;MASC;PL
profesore	professorin	profesore	professorin	N;NOM;FEM;SG	ADJ
prefektūra	präfektur	prefektūra	präfektur	N;NOM;FEM;SG	ADJ
iecirknis	abteil	iecirknis	abteil	N;NOM;MASC;SG	
iecirknis	fach	iecirknis	fach	N;NOM;MASC;SG	
tcp	tcp	tcp	tcp	N	PROPN;NOM;SG
muti	mund	mute	mund	N;ACC;FEM;SG	
muti	klappe	mute	klapp	N;ACC;FEM;SG	
muti	maul	mute	maul	N;ACC;FEM;SG	
gmbh	gmbh	gmbh	gmbh		N;NOM;FEM;SG
agrākā	frühestens	agra	frühestens	ADJ;NOM;CMPR;FEM;SG	ADV
agrākā	frühesten	agra	früh	ADJ;NOM;CMPR;FEM;SG	ADJ;PL
fails	datei	fails	datei	N;NOM;MASC;SG	
fails	dateien	fails	datei	N;NOM;MASC;SG	V;NFIN
redakcijas	redaktionelle	redakcija	redaktionell	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
redakcijas	leitartikel	redakcija	leitartikel	N;NOM;FEM;PL	ADJ
redakcijas	redaktion	redakcija	redaktion	N;NOM;FEM;PL	N;SG
redakcijas	varianten	redakcija	variant	N;NOM;FEM;PL	V;NFIN
redakcijas	fassungen	redakcija	fassingen	N;NOM;FEM;PL	V;NFIN
slovēnija	slowenien	slovēnija	slowenien	N;NOM;FEM;SG	PROPN
copa	copa	copa	copa		PROPN;NOM;SG
peldēt	schwimm	peldēt	schwimm	V;POS;NFIN	
solaris	solaris	solaris	solaris	N;NOM;MASC;SG	PROPN
obama	obama	obama	obama	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
apdares	veredelung	apdare	veredelung	N;NOM;FEM;PL	
apdares	fertigstellen	apdare	fertigstellen	N;NOM;FEM;PL	V;NFIN
apdares	weiterverarbeitung	apdare	weiterverarbeitung	N;NOM;FEM;PL	ADJ
organizētas	organisiert	organizēt	organisieren	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;V.PTCP
organizētas	organisierte	organizēt	organisieren	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
spuras	flossen	spura	fließen	N;NOM;FEM;PL	V;NFIN
marie	marie	mars	marie		PROPN;NOM;FEM;SG
lībekas	lübeck	lībeka	lübeck	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
īzaks	isaak	īzaks	isaak	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
īzaks	isaac	īzaks	isaac	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
īzaks	ishaq	īzaks	ishaq	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
dārzos	gärten	dārzs	gart	N;ESS;MASC;PL	V;NFIN
dārzos	gartenanlage	dārzs	gartenanlage	N;ESS;MASC;PL	ADJ;NOM;FEM;SG
dārzos	gartens	dārzs	gartens	N;ESS;MASC;PL	N;NOM;NEUT;SG
dārzos	garten	dārzs	garten	N;ESS;MASC;PL	V;NFIN
dārzos	parkanlagen	dārzs	parkanlagen	N;ESS;MASC;PL	N;NOM;FEM;PL
veicinātu	foster	veicināt	foster	V;COND;POS;FIN;ACT	PROPN
pelēkas	grauen	pelēka	grau	ADJ;NOM;FEM;PL	
pelēkas	grey	pelēka	grey	ADJ;NOM;FEM;PL	PROPN;NOM;SG
pērkons	donner	pērkons	donn	N;NOM;MASC;SG	
pērkons	gewitter	pērkons	gewitt	N;NOM;MASC;SG	ADJ
pērkons	donnerwetter	pērkons	donnerwett	N;NOM;MASC;SG	ADJ
pērkons	thunder	pērkons	thunder	N;NOM;MASC;SG	PROPN;NOM;SG
inspektors	prüfer	inspektors	prüfer	N;NOM;MASC;SG	
inspektors	inspektor	inspektors	inspektor	N;NOM;MASC;SG	
inspektors	kommissar	inspektors	kommissar	N;NOM;MASC;SG	PROPN
inspektors	inspector	inspektors	inspector	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
inspektors	inspektoren	inspektors	inspektor	N;NOM;MASC;SG	N;PL
dejotāja	dancer	dejotājs	dancer	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
dejotāja	tänzerinnen	dejotājs	tänzerinnen	N;NOM;MASC;SG	ADJ
dejotāja	tänzer	dejotājs	tänzer	N;NOM;MASC;SG	ADJ
dejotāja	tänzerin	dejotājs	tänzerin	N;NOM;MASC;SG	ADJ;NOM;FEM
olimpiskajā	olympia	olimpiska	olympia	ADJ;ESS;FEM;SG	PROPN;NOM;SG
olimpiskajā	olympic	olimpiska	olympic	ADJ;ESS;FEM;SG	
olimpiskajā	olympische	olimpiska	olympisch	ADJ;ESS;FEM;SG	ADJ;NOM;FEM;PL
olimpiskajā	olympischen	olimpiska	olympisch	ADJ;ESS;FEM;SG	ADJ;NOM;MASC;PL
luters	luther	luters	luther	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
vāgners	wagner	vāgners	wagner	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
kursos	kurse	kurss	kürsen	N;ESS;MASC;PL	ADJ
kursos	sprachkurse	kurss	sprachkurs	N;ESS;MASC;PL	
kursos	golfplätze	kurss	golfplätzen	N;ESS;MASC;PL	
tuksnesis	wüsten	tuksnesis	wüst	N;NOM;MASC;SG	V;NFIN
tuksnesis	wüste	tuksnesis	wüst	N;NOM;MASC;SG	
atzīti	anerkannte	atzīt	anerkannt	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;SG
atzīti	erkannte	atzīt	erkennen	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
atzīti	anerkannte	atzīt	anerkannt	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;SG
teritoriālais	territorialen	teritoriāls	territorial	ADJ;NOM;MASC;SG	ADJ;NOM;PL
teritoriālais	territoriale	teritoriāls	territorial	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
dziļš	tiefe	dziļš	tief	ADJ;NOM;MASC;SG	
dziļš	deep	dziļš	deep	ADJ;NOM;MASC;SG	
dziļš	tiefen	dziļš	tief	ADJ;NOM;MASC;SG	V;NFIN
žaunu	gill	žauna	gillen	N;NOM;MASC;SG	PROPN;SG
dana	dana	dans	dana	PROPN;NOM;FEM;SG	PROPN;NOM;SG
dārziņš	gartenanlage	dārziņš	gartenanlage	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
dārziņš	garten	dārziņš	garten	N;NOM;MASC;SG	V;NFIN
silvija	sylvia	silvija	sylvia	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
silvija	silvia	silvija	silvia	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
izpildītāji	künstler	izpildītājs	künstler	N;NOM;MASC;PL	
izpildītāji	darsteller	izpildītājs	darsteller	N;NOM;MASC;PL	ADJ
izpildītāji	künstlern	izpildītājs	künstlern	N;NOM;MASC;PL	
izpildītāji	künstler	izpildītājs	künstler	N;NOM;MASC;PL	
pavlovs	pawlow	pavlovs	pawlow	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
sausā	dry	sausa	dry	ADJ;NOM;FEM;SG	
sausā	trocknen	sausa	trocknen	ADJ;NOM;FEM;SG	V;NFIN
sausā	trockene	sausa	trocken	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
sausā	dri	sausa	dri	ADJ;NOM;FEM;SG	;SG
pacientiem	patientinnen	pacients	patientinnen	N;DAT;MASC;PL	V;FIN
pacientiem	patienten	pacients	patient	N;DAT;MASC;PL	V;IND;PL;3;PST;FIN
asp	asp	asp	asp	N	
vienādu	uniformen	vienāda	uniformen	ADJ;ACC;MASC;SG	N;NOM;PL
vienādu	uniform	vienāda	uniform	ADJ;ACC;MASC;SG	N;NOM;SG
vienādu	einheitliche	vienāda	einheitlich	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;PL
avārijā	zufahrt	avārija	zufahren	N;ESS;FEM;SG	V;IND;SG;3;PRS;FIN
avārijā	einfahrt	avārija	einfahren	N;ESS;FEM;SG	ADJ
avārijā	auffahrt	avārija	auffahren	N;ESS;FEM;SG	V;IND;SG;3;PRS;FIN
vadims	wadim	vadims	wadim	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
sekcija	sektion	sekcija	sektion	N;NOM;FEM;SG	PROPN
sekcija	bereich	sekcija	bereich	N;NOM;FEM;SG	ADV
sekcija	abschnitt	sekcija	abschneiden	N;NOM;FEM;SG	ADV
sekcija	bucht	sekcija	buchen	N;NOM;FEM;SG	ADJ
sekcija	bay	sekcija	bay	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
adams	adams	adams	adams	PROPN;NOM;MASC;SG	PROPN;NOM;SG
ethernet	ethernet	ethernet	ethernen	N	PROPN
digitālā	digitalkamera	digitāls	digitalkamera	ADJ;NOM;FEM;SG	
digitālā	digitalen	digitāls	digital	ADJ;NOM;FEM;SG	ADJ;ACC;MASC;SG
digitālā	digitale	digitāls	digital	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
bioloģija	biologie	bioloģija	biologie	N;NOM;FEM;SG	
eļļa	heizöl	eļļa	heizöl	N;NOM;FEM;SG	
eļļa	erdöl	eļļa	erdöl	N;NOM;FEM;SG	
eļļa	öle	eļļa	öle	N;NOM;FEM;SG	N;NOM;MASC;PL
eļļa	öl	eļļa	öl	N;NOM;FEM;SG	
frakcija	bruchteil	frakcija	bruchteil	N;NOM;FEM;SG	ADV
frakcija	fraktion	frakcija	fraktion	N;NOM;FEM;SG	PROPN
frakcija	anteil	frakcija	anteil	N;NOM;FEM;SG	ADV
bahs	bach	bahs	bachen	PROPN;NOM;MASC;SG	
interjers	dekor	interjers	dekor	N;NOM;MASC;SG	
atbalstītāji	unterstützer	atbalstītājs	unterstützer	N;NOM;MASC;PL	ADJ
atbalstītāji	anhänger	atbalstītājs	anhänger	N;NOM;MASC;PL	
atbalstītāji	befürworter	atbalstītājs	befürworter	N;NOM;MASC;PL	
definīcija	definition	definīcija	definition	N;NOM;FEM;SG	ADJ
definīcija	begriffsbestimmungen	definīcija	begriffsbestimmung	N;NOM;FEM;SG	N;NOM;FEM;PL
definīcija	begriffsbestimmung	definīcija	begriffsbestimmung	N;NOM;FEM;SG	ADJ
definīcija	definitionen	definīcija	definition	N;NOM;FEM;SG	V;NFIN
labāks	better	labs	better	ADJ;NOM;CMPR;MASC;SG	PROPN
labāks	bessere	labs	gut	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;FEM;PL
palīgā	helfen	palīgs	helfen	N;ESS;MASC;SG	V;NFIN
palīgā	hilfe	palīgs	helfen	N;ESS;MASC;SG	N;NOM;FEM;SG
palīgā	hilfen	palīgs	halfen	N;ESS;MASC;SG	V;NFIN
palīgā	help	palīgs	help	N;ESS;MASC;SG	PROPN
dzīvsudraba	mercury	dzīvsudrabs	mercury	N;NOM;FEM;SG	PROPN;NOM;SG
dzīvsudraba	quecksilber	dzīvsudrabs	quecksilber	N;NOM;FEM;SG	
dzīvsudraba	merkur	dzīvsudrabs	merkuer	N;NOM;FEM;SG	
fiksēts	feste	fiksēt	fest	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
mākslīgais	künstliche	mākslīgs	künstlich	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
lādiņu	geschoss	lādiņš	geschossen	N;ACC;FEM;SG	ADJ
lādiņu	projektil	lādiņš	projektil	N;ACC;FEM;SG	ADJ
cieņu	menschenwürde	cieņa	menschenwürde	N;ACC;FEM;SG	ADJ
cieņu	würde	cieņa	werden	N;ACC;FEM;SG	V;SBJV;SG;3;PST;FIN
cauna	marten	cauns	marten	N;NOM;FEM;SG	PROPN
paplašināta	erweiterter	paplašināt	erweitert	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ
paplašināta	vergrößerung	paplašināt	vergrößerung	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ
paplašināta	erweiterten	paplašināt	erweitern	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
veselas	ganzes	vesela	ganz	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
apvalks	tunika	apvalks	tunika	N;NOM;MASC;SG	PROPN
falco	falco	falko	falco	N	PROPN;NOM;SG
frakciju	gruppierung	frakcija	gruppierung	N;ACC;FEM;SG	N;NOM;FEM;SG
frakciju	fraktion	frakcija	fraktion	N;ACC;FEM;SG	PROPN
biļetes	tickets	biļete	tickets	N;NOM;FEM;PL	
biļetes	karten	biļete	kart	N;NOM;FEM;PL	V;NFIN
biļetes	eintrittskarten	biļete	eintrittskarten	N;NOM;FEM;PL	ADJ
biļetes	fahrkarten	biļete	fahrkart	N;NOM;FEM;PL	ADJ
dimantu	diamond	dimants	diamond	N;ACC;MASC;SG	
dimantu	diamant	dimants	diamant	N;ACC;MASC;SG	ADJ
dimantu	diamanten	dimants	diamant	N;ACC;MASC;SG	V;NFIN
izplatīšanās	fortpflanzung	izplatīšanās	fortpflanzung	N;NOM;FEM;SG	ADJ
izplatīšanās	vertrieb	izplatīšanās	vertreiben	N;NOM;FEM;SG	
izplatīšanās	aufteilung	izplatīšanās	aufteilung	N;NOM;FEM;SG	ADJ;SG
izplatīšanās	verteilen	izplatīšanās	verteilen	N;NOM;FEM;SG	V;NFIN
izplatīšanās	spread	izplatīšanās	spread	N;NOM;FEM;SG	PROPN;SG
izplatīšanās	verbreiten	izplatīšanās	verbreiten	N;NOM;FEM;SG	V;NFIN
izplatīšanās	ausbreiten	izplatīšanās	ausbreiten	N;NOM;FEM;SG	V;NFIN
atveres	portierung	atvērties	portierung	N;NOM;FEM;PL	
atveres	öffnungen	atvērties	öffnungen	N;NOM;FEM;PL	V;NFIN
nikolass	nikolaus	nikolass	nikolaus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
nikolass	nikolai	nikolass	nikolai	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
nikolass	nicholas	nikolass	nicholas	PROPN;NOM;MASC;SG	PROPN;NOM;SG
gadījuma	zufällig	gadījums	zufällig	N;GEN;MASC;SG	ADJ
gadījuma	zufall	gadījums	zufall	N;GEN;MASC;SG	
gadījuma	beliebig	gadījums	beliebig	N;GEN;MASC;SG	ADV
gadījuma	willkürlich	gadījums	willkürlich	N;GEN;MASC;SG	ADJ
gadījuma	zufällige	gadījums	zufällig	N;GEN;MASC;SG	ADJ;NOM;FEM;PL
gadījuma	lässig	gadījums	lässig	N;GEN;MASC;SG	ADJ
gadījuma	sorglos	gadījums	sorglos	N;GEN;MASC;SG	ADJ
gadījuma	casual	gadījums	casual	N;GEN;MASC;SG	
aux	livres	aukt	livr		PROPN;NOM;SG
amerikāņi	amerikaner	amerikānis	amerikaner	N;NOM;MASC;PL	ADJ
tīra	pur	tīra	pur	ADJ;NOM;FEM;SG	
tīra	pure	tīra	pur	ADJ;NOM;FEM;SG	
tīra	reinigt	tīra	reinigen	ADJ;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
tīra	putzt	tīra	putzen	ADJ;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
tīra	aufräumen	tīra	aufräumen	ADJ;NOM;FEM;SG	V;NFIN
tīra	reinigen	tīra	reinig	ADJ;NOM;FEM;SG	V;NFIN
tīra	säubern	tīra	säubern	ADJ;NOM;FEM;SG	V;NFIN
tīra	sauberkeit	tīra	sauberkeit	ADJ;NOM;FEM;SG	N
baumas	gerücht	baumas	rüchen	N;NOM;FEM	ADJ
baumas	gerüchte	baumas	gerücht	N;NOM;FEM	ADJ;NOM;FEM;PL
baumas	gerüchten	baumas	gerücht	N;NOM;FEM	V;NFIN
baumas	gerüchte	baumas	gerücht	N;NOM;FEM	ADJ;NOM;FEM;PL
baumas	gerücht	baumas	rüchen	N;NOM;FEM	ADJ
baumas	gerüchten	baumas	gerücht	N;NOM;FEM	V;NFIN
izabella	isabel	izabells	isabel	PROPN;NOM;FEM;SG	PROPN;NOM;SG
izabella	isabella	izabells	isabella	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
izabella	isabelle	izabells	isabell	PROPN;NOM;FEM;SG	PROPN;NOM;SG
prāga	prag	prāgt	pragen		PROPN;NOM;NEUT;SG
nogulumu	sedimentären	nogulums	sedimentär	N;ACC;MASC;SG	V;NFIN
nieres	niere	niere	nier	N;NOM;FEM;PL	
nieres	nieren	niere	nier	N;NOM;FEM;PL	
nieres	nierenerkrankung	niere	nierenerkrankung	N;NOM;FEM;PL	ADJ
nieres	niere	niere	nier	N;NOM;FEM;PL	
nieres	nieren	niere	nier	N;NOM;FEM;PL	
pasākuma	maßnahme	pasākums	maßnahmen	N;GEN;MASC;SG	ADJ
pasākuma	messen	pasākums	messen	N;GEN;MASC;SG	V;NFIN
pasākuma	maß	pasākums	messen	N;GEN;MASC;SG	V;IND;SG;3;PST;FIN
pasākuma	massnahme	pasākums	massnahm	N;GEN;MASC;SG	N;NOM;FEM;SG
patērē	verbrauchte	patērēt	verbrauchen	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;SG
patērē	konsum	patērēt	konsum	V;FH;IND;3;POS;PRS;FIN;ACT	N;SG
patērē	konsum	patērēt	konsum	V;FH;IND;3;POS;PRS;FIN;ACT	N;SG
zālamana	salomon	zālamana	salomon	N;NOM;MASC;SG	PROPN;NOM;SG
zālamana	solomon	zālamana	solomon	N;NOM;MASC;SG	PROPN;NOM;SG
zālamana	salomo	zālamana	salomo	N;NOM;MASC;SG	
zālamana	sulaiman	zālamana	sulaiman	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
zālamana	salomonen	zālamana	salomonen	N;NOM;MASC;SG	PROPN;NOM;SG
apsūdzēts	angeklagten	apsūdzēt	angeklagt	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ
apsūdzēts	angeklagte	apsūdzēt	angeklagt	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
reklāma	publizität	reklāma	publizität	N;NOM;FEM;SG	
reklāma	öffentlichkeit	reklāma	öffentlichkeit	N;NOM;FEM;SG	ADJ
reklāma	werbeagentur	reklāma	werbeagentur	N;NOM;FEM;SG	ADJ
reklāma	werbemittel	reklāma	werbemittel	N;NOM;FEM;SG	ADJ
vikingi	wikinger	vikings	wikinger	N;NOM;MASC;PL	
sidnejas	sydney	sidneja	sydney	N;NOM;FEM;PL	PROPN;NOM;MASC;SG
munīcijas	munition	munīcija	Munition	N;NOM;FEM;PL	
plānā	planen	plāns	planen	N;ESS;MASC;SG	V;NFIN
muguru	zurück	mugura	zurück	N;ACC;FEM;SG	ADV
muguru	wieder	mugura	wieder	N;ACC;FEM;SG	ADV
muguru	rücken	mugura	rücken	N;ACC;FEM;SG	V;NFIN
muguru	hinten	mugura	hinten	N;ACC;FEM;SG	ADV
muguru	rückseite	mugura	rückseite	N;ACC;FEM;SG	ADJ
mūris	pinnwand	mūris	pinnwand	N;NOM;MASC;SG	
mūris	mauern	mūris	mauern	N;NOM;MASC;SG	V;NFIN
mūris	mauer	mūris	mauer	N;NOM;MASC;SG	
apzīmējumi	nutzungsbedingungen	apzīmējums	nutzungsbedingung	N;NOM;MASC;PL	V
apzīmējumi	konditionen	apzīmējums	kondition	N;NOM;MASC;PL	V;NFIN
apzīmējumi	begriffe	apzīmējums	begreifen	N;NOM;MASC;PL	ADJ
apzīmējumi	bedingungen	apzīmējums	bedingung	N;NOM;MASC;PL	V;NFIN
apzīmējumi	legenden	apzīmējums	legend	N;NOM;MASC;PL	ADJ
apzīmējumi	legende	apzīmējums	legend	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
apzīmējumi	legend	apzīmējums	legend	N;NOM;MASC;PL	ADJ
porto	porto	ports	porto		PROPN;SG
turēt	hold	turēt	hold	V;POS;NFIN	PROPN
turēt	halt	turēt	halt	V;POS;NFIN	ADV
polo	polo	polo	polo		PROPN;NOM;SG
ģenētiski	gentechnisch	ģenētiski	gentechnisch	ADV	ADJ
ģenētiski	genetisch	ģenētiski	genetisch	ADV	ADJ
interscope	interscope	interscope	interscope		PROPN;NOM;SG
svētdienas	sonntags	svētdiena	sonntags	N;NOM;FEM;PL	ADV
svētdienas	sonn	svētdiena	sonn	N;NOM;FEM;PL	;SG
svētdienas	sonntag	svētdiena	sonntag	N;NOM;FEM;PL	PROPN
vasalis	vasall	vasals	vasall	N;NOM;MASC;SG	PROPN
eksperimenti	experimentiert	eksperiments	experimentieren	N;NOM;MASC;PL	V;V.PTCP
eksperimenti	experimentieren	eksperiments	experimentieren	N;NOM;MASC;PL	V;NFIN
eksperimenti	experimente	eksperiments	experiment	N;NOM;MASC;PL	ADJ;NOM;PL
eksperimenti	experimenten	eksperiments	experiment	N;NOM;MASC;PL	V;FIN
eksperimenti	versuche	eksperiments	versuchen	N;NOM;MASC;PL	N;NOM;SG
eksperimenti	experimentiert	eksperiments	experimentieren	N;NOM;MASC;PL	V;V.PTCP
eksperimenti	experimente	eksperiments	experiment	N;NOM;MASC;PL	ADJ;NOM;PL
eksperimenti	experimenten	eksperiments	experiment	N;NOM;MASC;PL	V;FIN
eksperimenti	experimentiert	eksperiments	experimentieren	N;NOM;MASC;PL	V;V.PTCP
eksperimenti	experimente	eksperiments	experiment	N;NOM;MASC;PL	ADJ;NOM;PL
eksperimenti	experimentieren	eksperiments	experimentieren	N;NOM;MASC;PL	V;NFIN
ievada	einleitend	ievadīt	einleitend	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ
ievada	einleitung	ievadīt	einleitung	V;FH;IND;3;POS;PRS;FIN;ACT	N;SG
ievada	einführung	ievadīt	einführung	V;FH;IND;3;POS;PRS;FIN;ACT	N;SG
ievada	einleitende	ievadīt	einleitend	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;FEM;PL
