med	med	med	mest	ADP	
absolut	absolūtais	absolut	absolūts	ADV	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
absolut	absolūtā	absolut	absolūt	ADV	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
absolut	absolūts	absolut	absolūts	ADV	ADJ;NOM;MASC;SG
iowa	aiovas	iowa	aiova	PROPN;NOM	PROPN;NOM;FEM;SG
torn	torņi	torn	tornis	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
torn	torņa	torn	torņa	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
torn	tornī	torn	tornis	N;NOM;INDF;NEUT;SG	N;ESS;MASC;SG
torn	torni	torn	tornis	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
torn	zaļais	torn	zaļs	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG
nominerad	izvirzīšanas	nominera	izvirzīšana	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;FEM;PL
nominerad	nominācijas	nominera	nominācija	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;FEM;PL
nominerad	izvirzīšana	nominera	izvirzīšana	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;FEM;SG
nominerad	nomināciju	nominera	nominācija	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;ACC;FEM;SG
nominerad	izvirza	nominera	izvirzīt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
nominerad	izvirzīts	nominera	izvirzīt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dance	dejas	danc	deja	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
dance	dejo	danc	dejot	N;NOM;INDF;NEUT;SG	V;FH;IND;3;POS;PRS;FIN;ACT
dance	deju	danc	deja	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
dance	dejot	danc	dejot	N;NOM;INDF;NEUT;SG	V;POS;NFIN
utvecklat	attīstīta	utvecklad	attīstīt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
utvecklat	attīstītas	utvecklad	attīstīt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
utvecklat	izstrādāti	utvecklad	izstrādāt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
utvecklat	izstrādāts	utvecklad	izstrādāt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
utvecklat	attīstītajām	utvecklad	attīstīt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;DAT;DEF;FEM;PL;PST;V.PTCP
utvecklat	attīstījušās	utvecklad	attīstīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;PL;REFL;PST;V.PTCP
utvecklat	attīstījās	utvecklad	attīstīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
utvecklat	attīstījusies	utvecklad	attīstīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
utvecklat	attīstījies	utvecklad	attīstīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
förare	vadītājiem	förare	vadītājs	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
förare	šoferi	förare	šoferis	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
förare	vadītājs	förare	vadītājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
förare	autovadītājs	förare	autovadītājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
förare	vadītāja	förare	vadītāja	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
förare	šoferis	förare	šoferis	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
toro	toro	toro	torot	N;NOM;INDF;NEUT;SG	
metoder	metodoloģija	metod	metodoloģija	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
metoder	metodika	metod	metodika	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
raymond	raymond	raymond	raymond	PROPN;NOM	PROPN
benin	beninas	benin	beninas	N;NOM;INDF;NEUT;SG	PROPN;NOM;FEM;SG
borgmästare	mērs	borgmästare	mērs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
eugen	eugen	eugen	eugen	PROPN;NOM	
tim	tims	tim	tims	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
folkmängd	iedzīvotāji	folkmängd	iedzīvotājs	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
prinsessan	princeses	prinsessa	princese	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL
prinsessan	princesei	prinsessa	princese	N;NOM;DEF;MASC+FEM;SG	N;DAT;FEM;SG
botswana	botsvānas	botswana	botsvāna	PROPN;NOM	PROPN;NOM;FEM;SG
donald	donalds	donal	donalds	PROPN;NOM	N;NOM;MASC;SG
nederländska	holandiešu	nederländsk	holandietis	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;PL
nederländska	nīderlandiešu	nederländsk	nīderlandietis	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;PL
porto	porto	porto	ports	N;NOM;INDF;NEUT;SG	
porto	portu	porto	ports	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
stan	stens	stad	stens	N;NOM;DEF;MASC+FEM;SG	PROPN
redigera	rediģēšanas	rediger	rediģēšana	V;IMP;FIN;ACT	N;NOM;FEM;SG
intervju	intervijas	intervju	intervija	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
intervju	intervijā	intervju	intervija	N;NOM;INDF;MASC+FEM;SG	N;ESS;FEM;SG
intervju	interviju	intervju	intervija	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
bahamas	bahamu	bahama	bahams	N;NOM;INDF;MASC+FEM;SG	V;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS
fastlandet	kontinentālo	fastland	kontinentāla	N;NOM;DEF;NEUT;SG	ADJ;ACC;MASC;SG
förlust	zudumi	förlust	zudums	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
förlust	zaudējumi	förlust	zaudējums	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
förlust	zudumi	förlust	zudums	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
förlust	zaudējumi	förlust	zaudējums	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
säte	sēdekļa	säte	sēdeklis	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
vald	ievēlēta	välja	ievēlēt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
vald	ievēlēti	välja	ievēlēt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
vald	ievēlēts	välja	ievēlēt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
vald	izvēlētais	välja	izvēlēt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
vald	izraudzīts	välja	izraudzīt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
vald	izvēlēts	välja	izvēlēt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
vald	izvēlēta	välja	izvēlēt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
andre	andrē	annan	andre	ADJ;NOM;DEF;MASC;SG	PROPN
avtal	līgumi	avtal	līgums	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
avtal	nolīgumu	avtal	nolīgums	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
avtal	līgumi	avtal	līgums	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
spencer	spensers	spencer	spensers	PROPN;NOM	N;NOM;MASC;SG
handel	tirdzniecības	handel	tirdzniecība	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
handel	trading	handel	trading	N;NOM;INDF;MASC+FEM;SG	
utbildade	izglītoti	utbilda	izglītot	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
utbildade	apmācīts	utbilda	apmācīt	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
utbildade	apmācīti	utbilda	apmācītis	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
musikaliska	mūzikas	musikalisk	mūzika	ADJ;NOM;PL	N;NOM;FEM;PL
musikaliska	muzikāls	musikalisk	muzikāls	ADJ;NOM;PL	N;NOM;MASC;SG
jon	jon	jon	jon	PROPN;NOM	
profil	profilu	profil	profils	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
anhängare	sekotāju	anhängare	sekotājs	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
anhängare	atbalstītājiem	anhängare	atbalstītājs	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
anhängare	atbalstītājs	anhängare	atbalstītājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
anhängare	atbalstītāja	anhängare	atbalstītāja	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
higgins	higgins	higga	higgins	PROPN;NOM	
thailand	taizeme	thailand	taizeme	PROPN;NOM	N;NOM;FEM;SG
förbi	pagātni	förbi	pagātne	ADV	N;ACC;FEM;SG
förbi	pagātnes	förbi	pagātne	ADV	N;NOM;FEM;PL
förbi	pagātne	förbi	pagātne	ADV	N;NOM;FEM;SG
medborgare	pilsoņus	medborgare	pilsonis	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
medborgare	pilsoņa	medborgare	pilsoņa	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
medborgare	pilsonis	medborgare	pilsonis	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
junior	junioru	junia	juniors	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
junior	junior	junia	junior	N;NOM;INDF;MASC+FEM;SG	
junior	jaunākais	junia	jauns	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;CMPR;MASC;SG
jazz	jazz	jazz	jazz	N;NOM;INDF;MASC+FEM;SG	
polsk	poļu	polsk	polis	ADJ;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;PL
polsk	polijas	polsk	polija	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
pakistan	pakistāna	pakistan	pakistāns	PROPN;NOM	N;NOM;FEM;SG
petter	petter	pett	petterēt	PROPN;NOM	
page	lappuse	page	lappuse	V;IMP;FIN;ACT	N;NOM;FEM;SG
page	lapa	page	lapa	V;IMP;FIN;ACT	N;NOM;FEM;SG
styrkor	spēkus	styrka	spēks	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
brand	uguni	brand	uguns	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
brand	zīmola	brand	zīmols	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
book	grāmatu	book	grāmata	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tidningar	žurnālus	tidning	žurnāls	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
clara	klāra	clara	klārs	PROPN;NOM	PROPN;NOM;FEM;SG
styrelsen	valdi	styrelse	valde	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
bach	bahs	bach	bahs	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG
mittfältare	pussargs	mittfältare	pussargs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
swedish	angļu	swedish	anglis	PROPN;NOM	N;GEN;MASC;PL
motala	mūtala	motal	mūtala	PROPN;NOM	N;NOM;MASC;SG
kjell	kjell	kjell	kjell	PROPN;NOM	
söker	izskaties	söka	izskatīties	V;IND;PRS;FIN;ACT	V;IMP;SG;2;POS;REFL;FIN;ACT
söker	meklēšana	söka	meklēšana	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
allierade	sabiedroto	alliera	sabiedrot	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
allierade	sabiedrotajiem	alliera	sabiedrot	ADJ;NOM;PL;PST;V.PTCP	V;PFV;DAT;DEF;MASC;PL;PST;V.PTCP
allierade	sabiedrotie	alliera	sabiedrot	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
allierade	sabiedrotais	alliera	sabiedrot	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
torsten	torstens	torst	torstens	PROPN;NOM	N;NOM;MASC;SG
jens	jens	jen	jens	PROPN;NOM	
kelly	kelly	kelly	kelly	PROPN;NOM	
evans	evans	evans	evans	PROPN;NOM	
flagga	karoga	flagga	karogs	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
iron	dzelzi	iron	dzelze	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
byggt	celta	bygga	celt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
byggt	būvēts	bygga	būvēt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
byggt	uzbūvēts	bygga	uzbūvēt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
byggt	veidots	bygga	veidot	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
byggt	būvēti	bygga	būvēt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
byggt	būvēta	bygga	būvēt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
baserade	balstīts	basera	balstīt	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
lokalt	lokāli	lokal	lokālis	ADJ;NOM;INDF;NEUT;SG	ADV
lokalt	vietēji	lokal	vietēji	ADJ;NOM;INDF;NEUT;SG	ADV
lokalt	vietējie	lokal	vietējs	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;PL
dokument	dokumentu	dokument	dokuments	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
dokument	dokumenti	dokument	dokuments	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
dokument	dokumentus	dokument	dokuments	N;NOM;INDF;NEUT;SG	N;ACC;MASC;PL
valign	valign	valign	valign	N;NOM;INDF;MASC+FEM;SG	
bernhard	bernard	bernhard	bernard	N;NOM;INDF;MASC+FEM;SG	
bernhard	bernhards	bernhard	bernhards	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
träffar	hits	träffa	hits	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
benjamin	bendžamins	benjamin	bendžamins	PROPN;NOM	N;NOM;MASC;SG
stål	steel	stål	stelt	N;NOM;INDF;NEUT;SG	
förbättra	uzlabošana	förbättra	uzlabošana	V;IMP;FIN;ACT	N;NOM;FEM;SG
förbättra	uzlabotu	förbättra	uzlabot	V;IMP;FIN;ACT	V;COND;POS;FIN;ACT
diskussioner	apspriešana	diskussion	apspriešana	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
diskussioner	diskusija	diskussion	diskusija	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
hotell	viesnīcā	hotell	viesnīca	N;NOM;INDF;NEUT;SG	N;ESS;FEM;SG
hotell	viesnīcas	hotell	viesnīca	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
hotell	viesnīcās	hotell	viesnīca	N;NOM;INDF;NEUT;SG	N;ESS;FEM;PL
hotell	viesnīcu	hotell	viesnīca	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
hotell	viesnīcām	hotell	viesnīcas	N;NOM;INDF;NEUT;SG	N;DAT;FEM;PL
resor	ceļošana	resa	ceļošana	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
resor	ceļot	resa	ceļot	N;NOM;INDF;MASC+FEM;PL	V;POS;NFIN
resor	ceļo	resa	ceļot	N;NOM;INDF;MASC+FEM;PL	V;FH;IND;SG;2;POS;PRS;FIN;ACT
resor	trips	resa	trips	N;NOM;INDF;MASC+FEM;PL	
sek	sek	sek	sek	N	NUM
sek	sek	sek	sek	N	NUM
rådet	padomes	råd	padome	N;NOM;DEF;NEUT;SG	N;NOM;FEM;PL
rådet	padomi	råd	padome	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
omedelbart	nekavējoties	omedelbar	nekavēties	ADV	V;REFL;V.CVB
omedelbart	tūlītēja	omedelbar	tūlītēja	ADV	ADJ;NOM;FEM;SG
omedelbart	tūlītējas	omedelbar	tūlītēja	ADV	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
omedelbart	nekavējoties	omedelbar	nekavēties	ADV	V;REFL;V.CVB
omedelbart	acumirklī	omedelbar	acumirklis	ADV	N;ESS;MASC;SG
diverse	dažādi	diverse	dažāds	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;PL
diverse	dažādi	diverse	dažāds	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;PL
diverse	dažādas	diverse	dažāda	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;FEM;PL
vietnam	vjetnama	vietnam	vjetnams	N;NOM;INDF;NEUT;SG	PROPN;NOM;FEM;SG
fordon	transportlīdzeklis	fordon	transportlīdzeklis	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
väljer	izvēlies	välja	izvēlēties	V;IND;PRS;FIN;ACT	V;IMP;SG;2;POS;REFL;FIN;ACT
framtiden	nākotnes	framtid	nākotne	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL
framtiden	nākotnē	framtid	nākotne	N;NOM;DEF;MASC+FEM;SG	N;ESS;FEM;SG
framtiden	nākotni	framtid	Nākotne	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
holm	holm	holm	holm	PROPN;NOM	
baja	baja	baja	būt	PROPN;NOM	
toronto	toronto	toronto	toronto	PROPN;NOM	
österrikiska	austrijas	österrikisk	austrija	ADJ;NOM;PL	PROPN;NOM;FEM;SG
córdoba	kordovas	cardob	kordova	PROPN;NOM	N;NOM;FEM;PL
antoine	antuāns	antoine	antuāns	PROPN;NOM	PROPN;NOM;MASC;SG
fire	uguni	fire	uguns	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
judiska	ebreju	judisk	ebrejs	ADJ;NOM;PL	N;ACC;MASC;SG
saga	saga	saga	saga	N;NOM;INDF;MASC+FEM;SG	
deltagande	piedalās	deltagande	piedalīties	N;NOM;INDF;NEUT;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
jane	džeina	jane	džeins	PROPN;NOM	N;NOM;FEM;SG
carlo	carlo	carlo	carlot	PROPN;NOM	
shandong	šaņdunas	shandong	šaņduna	PROPN;NOM	N;NOM;FEM;PL
margaret	margaret	margar	margaret	N;NOM;DEF;NEUT;SG	PROPN;NOM;FEM;SG
georgetown	džordžtaunas	georgeton	džordžauna	PROPN;NOM	N;NOM;FEM;PL
birgitta	bridget	birgitta	bridget	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
köra	disks	köra	disks	V;IMP;FIN;ACT	N;NOM;MASC;SG
köra	braukšanas	köra	braukšana	V;IMP;FIN;ACT	N;NOM;FEM;SG
köra	braukšana	köra	braukšana	V;IMP;FIN;ACT	N;NOM;FEM;SG
köra	vadīšana	köra	vadīšana	V;IMP;FIN;ACT	N;NOM;FEM;SG
traditionellt	tradicionālie	traditionell	tradicionāls	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;PL
traditionellt	tradicionālo	traditionell	tradicionālo	ADJ;NOM;INDF;NEUT;SG	ADJ;ACC;MASC;SG
traditionellt	tradicionāli	traditionell	tradicionāli	ADJ;NOM;INDF;NEUT;SG	ADV
traditionellt	tradicionāli	traditionell	tradicionāli	ADJ;NOM;INDF;NEUT;SG	ADV
irak	irāka	irak	irāka	PROPN;NOM	N;NOM;FEM;SG
irak	irākā	irak	irāka	PROPN;NOM	N;ESS;FEM;SG
irak	irāku	irak	irāka	PROPN;NOM	N;ACC;FEM;SG
bbc	bbc	bbc	bbc	PROPN;NOM	PROPN
marshall	māršala	marshall	māršala	PROPN;NOM	N;NOM;FEM;SG
ombord	borta	ombord	borts	ADV	N;NOM;MASC;SG
delade	dalīta	delad	dalīt	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
delade	kopīga	delad	kopīga	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;FEM;SG
delade	koplietošanas	delad	koplietošana	ADJ;NOM;PL;PST;V.PTCP	N;NOM;FEM;SG
delade	kopīgs	delad	kopīgs	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG
kalendern	kalendāra	kalender	kalendārs	N;NOM;DEF;NEUT;SG	N;GEN;MASC;SG
kalendern	kalendārā	kalender	kalendārs	N;NOM;DEF;NEUT;SG	N;ESS;MASC;SG
remix	skaņās	remix	skaņa	N;NOM;INDF;MASC+FEM;SG	N;ESS;FEM;PL
organ	orgānus	organ	orgāns	N;NOM;INDF;NEUT;SG	N;ACC;MASC;PL
organ	orgānu	organ	orgāns	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
organ	orgāni	organ	orgāns	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
organ	struktūras	organ	struktūra	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
organ	institūcijas	organ	institūcija	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
organ	virsbūves	organ	virsbūve	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
organ	orgānu	organ	orgāns	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
diplomat	diplomāts	diplom	diplomāts	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;MASC;SG
santander	santander	santand	santander	N;NOM;INDF;MASC+FEM;PL	
amerika	amerikā	amerik	amerika	N;NOM;INDF;MASC+FEM;SG	N;ESS;FEM;SG
amerika	ameriku	amerik	amerika	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
amerika	americas	amerik	america	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;PL
thomson	tompsone	thomson	tompsone	PROPN;NOM	PROPN;NOM;FEM;SG
thomson	tomsona	thomson	tomsons	PROPN;NOM	N;NOM;MASC;SG
ansvarig	atbildīgās	ansvarig	atbildīga	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
ansvarig	uzturētājs	ansvarig	uzturētājs	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
tillverkad	ražoti	tillverkad	ražot	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tillverkad	izgatavota	tillverkad	izgatavot	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
tillverkad	izgatavots	tillverkad	izgatavot	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tillverkad	izgatavo	tillverkad	izgatavot	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IMP;SG;2;POS;FIN;ACT
tillverkad	ražots	tillverkad	ražot	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tillverkad	izgatavots	tillverkad	izgatavot	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tillverkad	made	tillverkad	made	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	
emma	emma	emma	emma	PROPN;NOM	N;NOM;FEM;SG
montenegro	melnkalne	montenegro	melnkalne	PROPN;NOM	N;NOM;FEM;SG
lanserades	uzsāka	lansera	uzsākt	V;IND;PST;FIN;PASS	V;FH;IND;3;POS;PST;FIN;ACT
finglanssteklar	eulophidae	finglansstekel	eulophidae	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
dålig	slikti	dålig	slikti	ADJ;NOM;INDF;MASC+FEM;SG	ADV
veckan	nedēļā	vecka	nedēļa	N;NOM;DEF;MASC+FEM;SG	N;ESS;FEM;SG
veckan	nedēļu	vecka	nedēļa	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
veckan	nedēļas	vecka	nedēļa	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL
veckan	nedēļā	vecka	nedēļa	N;NOM;DEF;MASC+FEM;SG	N;ESS;FEM;SG
diameter	diametrs	diamet	diametrs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
ola	ola	ola	ola	PROPN;NOM	N;NOM;FEM;SG
jiangsu	dzjansu	jiangsu	dzjans	N;NOM;INDF;MASC+FEM;SG	PROPN;ACC;MASC;SG
deltagit	piedalījās	delta	piedalīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
deltagit	piedalījušies	delta	piedalīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;REFL;PST;V.PTCP
deltagit	piedalījusies	delta	piedalīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP
deltagit	piedalījies	delta	piedalīties	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
motstånd	opozīcijas	motstånd	opozīcija	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
motstånd	iebildumi	motstånd	iebildums	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
kritiker	kritiķis	kritik	kritiķis	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
motståndare	pretiniekiem	motståndare	pretinieks	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
motståndare	pretinieku	motståndare	pretinieks	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
motståndare	pretinieks	motståndare	pretinieks	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
