til	для	til	для	ADV	ADP;GEN
tilgængelige	наявний	tilgængelig	наявний	ADJ;PL	ADJ;NOM;MASC;SG
tilgængelige	доступний	tilgængelig	доступний	ADJ;PL	ADJ;NOM;MASC;SG
deutsche	deutsche	deutsche	deutsche	N;INDF;MASC+FEM;SG	
opdager	discovering	opdage	discovering	V;IND;PRS;FIN;ACT	
manuel	мануель	manuel	мануель		PROPN;ANIM;NOM;MASC;SG
manuel	підручник	manuel	підручник		N;INAN;NOM;MASC;SG
manuel	ручний	manuel	ручний		ADJ;NOM;MASC;SG
manuel	ручна	manuel	ручний		ADJ;NOM;FEM;SG
manuel	ручне	manuel	ручний		ADJ;NOM;NEUT;SG
manuel	вручну	manuel	вручну		ADV
manuel	довідок	manuel	довідка		N;INAN;GEN;FEM;PL
tilsammen	комбінований	tilsammen	комбінований	ADV	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
akademiet	академії	akademium	академія	N;DEF;NEUT;SG	N;INAN;NOM;FEM;PL
krydser	перехресті	krydse	перехресть	V;IND;PRS;FIN;ACT	N;INAN;DAT;FEM;SG
krydser	хрестики	krydse	хрестика	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
krydser	порушила	krydse	порушити	V;IND;PRS;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
krydser	перехрестя	krydse	перехрестя	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
krydser	хрест	krydse	хрест	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
krydser	хрестик	krydse	хрестик	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
krydser	крос	krydse	крос	V;IND;PRS;FIN;ACT	
krydser	крейсер	krydse	крейсер	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
jacques	жак	jacque	жак		PROPN;ANIM;NOM;MASC;SG
erobre	підкорення	erobre	підкорення	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
carlos	карлос	carlos	карлос		PROPN;ANIM;NOM;MASC;SG
alvorligt	серйозне	alvorligt	серйозний	ADV	ADJ;NOM;NEUT;SG
alvorligt	серйозні	alvorligt	серйозний	ADV	ADJ;NOM;PL
alvorligt	серйозна	alvorligt	серйозний	ADV	ADJ;NOM;FEM;SG
alvorligt	серйозний	alvorligt	серйозний	ADV	ADJ;NOM;MASC;SG
alvorligt	суворі	alvorligt	сувор	ADV	ADJ;NOM;PL
alvorligt	тяжкий	alvorligt	тяжкий	ADV	ADJ;NOM;MASC;SG
boliger	житло	bolig	житло	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
fritz	фріц	fritz	фріц		PROPN;ANIM;NOM;MASC;SG
lån	борг	lån	борг	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
lån	кредитні	lån	кредитний	N;INDF;NEUT;PL	ADJ;NOM;PL
lån	кредит	lån	кредит	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
lån	кредиту	lån	кредит	N;INDF;NEUT;PL	N;INAN;GEN;MASC;SG
symfoni	симфонічний	symfoni	симфонічний	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
reklame	рекламні	reklame	рекламний	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
non	non	non	non		
non	нон	non	нона		
østersøen	балтійське	østersøen	балтійський	N;DEF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
centralt	central	centralt	central	ADJ;INDF;NEUT;SG	
grønlands	ґренландії	grønlands	ґренландія	N;GEN;INDF;MASC+FEM;SG	PROPN;INAN;NOM;FEM;SG
från	från	från	från	N;INDF;MASC+FEM;SG	
opførte	перервах	opføre	перерва	V;IND;PST;FIN;ACT	N;INAN;DAT;FEM;PL
josef	джозеф	josef	джозеф	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
josef	йосип	josef	йосип	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
josef	жозеф	josef	жозеф	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
josef	йозеф	josef	йозеф	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
josef	йозеф	josef	йозеф	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
fællesskab	спільноти	fællesskab	спільнота	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
riga	рига	riga	рига		PROPN;INAN;NOM;MASC;SG
riga	риги	riga	рига		PROPN;INAN;GEN;FEM;SG
mærke	feel	mærke	feel	V;NFIN;ACT	
mærke	бренду	mærke	бренда	V;NFIN;ACT	N;INAN;GEN;MASC;SG
mærke	бренд	mærke	бренд	V;NFIN;ACT	N;INAN;NOM;MASC;SG
mærke	brand	mærke	brand	V;NFIN;ACT	
mærke	мітка	mærke	мітка	V;NFIN;ACT	N;INAN;NOM;FEM;SG
mærke	позначка	mærke	позначка	V;NFIN;ACT	N;INAN;NOM;FEM;SG
mærke	квач	mærke	квач	V;NFIN;ACT	
mærke	надпис	mærke	надпис	V;NFIN;ACT	N;INAN;NOM;MASC;SG
mærke	мітку	mærke	мітка	V;NFIN;ACT	N;INAN;ACC;FEM;SG
mærke	напис	mærke	напис	V;NFIN;ACT	N;INAN;NOM;MASC;SG
mærke	мітка	mærke	мітка	V;NFIN;ACT	N;INAN;NOM;FEM;SG
mærke	кропивницький	mærke	кропивницький	V;NFIN;ACT	ADJ;NOM;MASC;SG
højst	більшість	højst	більшість	ADV	N;INAN;NOM;FEM;SG
krone	корони	krone	корона	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
krone	головах	krone	голова	N;INDF;MASC+FEM;SG	N;INAN;ESS;FEM;PL
krone	голів	krone	голіти	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;PL
krone	голови	krone	голова	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
krone	головами	krone	голова	N;INDF;MASC+FEM;SG	N;INAN;INS;FEM;PL
trin	кроків	trin	крок	N;INDF;NEUT;SG	N;INAN;GEN;MASC;PL
trin	кроки	trin	крок	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
vers	вірші	vers	вірш	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
english	англійською	english	англійський		ADJ;INS;FEM;SG
english	англійська	english	англійський		ADJ;NOM;FEM;SG
mortensen	мортенсен	mortensen	мортенсен	PROPN	PROPN;ANIM;NOM;MASC;SG
noteret	зауважимо	notere	зауважити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;1;FUT;FIN
beskyttet	захищений	beskytte	захищений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
beskyttet	захищена	beskytte	захищений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
berg	берг	berg	берг		PROPN;ANIM;NOM;MASC;SG
interessant	цікаво	interessant	цікаво	ADJ;INDF;SG	ADV
genstand	object	genstand	object	N;INDF;MASC+FEM;SG	
israelske	ізраїльська	israelsk	ізраїльський	ADJ;PL	ADJ;NOM;FEM;SG
orange	апельсин	orange	апельсина	ADJ	N;INAN;NOM;MASC;SG
malede	малюють	male	малювати	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
besøgende	відвідувачів	besøge	відвідувач	V;PRS;V.PTCP	N;ANIM;ACC;MASC;PL
besøgende	відвідувачі	besøge	відвідувач	V;PRS;V.PTCP	N;INAN;NOM;MASC;PL
besøgende	гостю	besøge	гість	V;PRS;V.PTCP	N;ANIM;DAT;MASC;SG
besøgende	гість	besøge	гість	V;PRS;V.PTCP	N;ANIM;NOM;MASC;SG
besøgende	відвідувач	besøge	відвідувач	V;PRS;V.PTCP	N;ANIM;NOM;MASC;SG
besøgende	відвідувачі	besøge	відвідувач	V;PRS;V.PTCP	N;INAN;NOM;MASC;PL
institution	установи	institution	установа	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
køn	статі	køn	стать	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
køn	гендерна	køn	гендерний	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
køn	sex	køn	sex	N;INDF;MASC+FEM;SG	
skotske	шотландська	skotsk	шотландський	ADJ;PL	ADJ;NOM;FEM;SG
euro	євро	euro	євро	N;INDF;MASC+FEM;SG	PROPN;INAN;NOM;NEUT;SG
web	web	web	web	N;INDF;MASC+FEM;SG	
web	веб	web	вебти	N;INDF;MASC+FEM;SG	
svenska	svenska	svenska	svenska	N;INDF;NEUT;SG	
religiøs	релігійні	religiøs	релігійний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
sky	небом	sky	небо		N;INAN;INS;NEUT;SG
sky	небо	sky	небо		N;INAN;NOM;NEUT;SG
sky	хмара	sky	хмара		N;INAN;NOM;FEM;SG
omdannet	перетворились	omdanne	перетворитися	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
beijing	пекін	beijing	пекін		
passerer	мине	passere	мине	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
passerer	завершилися	passere	завершитися	V;IND;PRS;FIN;ACT	V;PFV;IND;PL;PST;FIN
passerer	проходила	passere	проходити	V;IND;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN
passerer	складе	passere	скласти	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
rene	рене	ren	рена	ADJ;PL	PROPN;ANIM;NOM;MASC;SG
rene	чисте	ren	чистий	ADJ;PL	ADJ;NOM;NEUT;SG
rene	чиста	ren	чистий	ADJ;PL	ADJ;NOM;FEM;SG
rene	очистити	ren	очистити	ADJ;PL	V;PFV;NFIN
rene	прибрати	ren	прибрати	ADJ;PL	V;PFV;NFIN
rene	почистити	ren	почистити	ADJ;PL	V;PFV;NFIN
rene	чистий	ren	чистий	ADJ;PL	ADJ;NOM;MASC;SG
tennessee	теннессі	tennesse	теннесс	N;INDF;MASC+FEM;SG	PROPN;INAN;NOM;MASC;SG
alvorlige	серйозне	alvorlig	серйозний	ADJ;PL	ADJ;NOM;NEUT;SG
alvorlige	серйозно	alvorlig	серйозно	ADJ;PL	ADV
alvorlige	серйозна	alvorlig	серйозний	ADJ;PL	ADJ;NOM;FEM;SG
alvorlige	серйозний	alvorlig	серйозний	ADJ;PL	ADJ;NOM;MASC;SG
alvorlige	тяжкий	alvorlig	тяжкий	ADJ;PL	ADJ;NOM;MASC;SG
kombination	поєднує	kombination	поєднувати	N;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
begyndelse	початки	begyndelse	початок	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
guild	цех	guild	цех		N;INAN;NOM;MASC;SG
guild	гільдії	guild	гільдія		N;INAN;NOM;FEM;PL
skandinavien	скандинавії	skandinavien	скандинавія		N;INAN;GEN;FEM;SG
skandinavien	скандинавський	skandinavien	скандинавський		ADJ;NOM;MASC;SG
kaj	ке	kaj	ке	PROPN	
kaj	pier	kaj	pier	PROPN	
tidende	журнал	tidende	журнал	V;PRS;V.PTCP	N;INAN;NOM;MASC;SG
tidende	journal	tidende	journal	V;PRS;V.PTCP	
tidende	щоденник	tidende	щоденник	V;PRS;V.PTCP	N;INAN;NOM;MASC;SG
auf	auf	auf	auf	V;IND;PST;FIN;ACT	
action	бойовики	action	бойовик	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;PL
action	дії	action	дія	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
story	публікації	story	публікація		N;INAN;NOM;FEM;PL
story	історія	story	історія		N;INAN;NOM;FEM;SG
story	сюжет	story	сюжет		N;INAN;NOM;MASC;SG
story	розповідь	story	розповідь		N;INAN;NOM;FEM;SG
story	публікація	story	публікація		N;INAN;NOM;FEM;SG
berører	торкнеться	berøre	торкнутися	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
berører	туш	berøre	туш	V;IND;PRS;FIN;ACT	
tommy	томмі	tommy	томма		PROPN;ANIM;NOM;MASC;SG
tommy	томі	tommy	томі		N;INAN;DAT;MASC;SG
skridt	кроків	skridt	крок	N;INDF;NEUT;SG	N;INAN;GEN;MASC;PL
skridt	кроки	skridt	крок	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
fredede	захищений	frede	захищений	V;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
fredede	захищена	frede	захищений	V;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
målt	вимірюється	måle	вимірюватися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
plade	записати	plade	записати	N;INDF;MASC+FEM;SG	V;PFV;NFIN
plade	записувати	plade	записувати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
airlines	антонова	airline	антоновий	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
airlines	авіалінії	airline	авіалінія	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
airlines	airlines	airline	airlines	N;INDF;MASC+FEM;SG	
revet	розірвана	rive	розірваний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
bulgarien	болгарії	bulgarie	болгарія	PROPN	PROPN;INAN;NOM;FEM;SG
bulgarien	болгарія	bulgarie	болгарія	PROPN	PROPN;INAN;NOM;FEM;SG
font	шрифт	font	шрифт		N;INAN;NOM;MASC;SG
følelser	емоція	følelse	емоція	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
følelser	почуття	følelse	почуття	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
administrativ	адміністративні	administrativ	адміністративний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
frue	жіночі	frue	жіночий	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
frue	madame	frue	madame	N;INDF;MASC+FEM;SG	
kronen	корони	kron	корона	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
kemisk	хімічні	kemisk	хімічний	ADJ;INDF;SG	ADJ;NOM;PL
kemisk	хімічно	kemisk	хімічно	ADJ;INDF;SG	ADV
fattige	бідна	fattig	бідний	ADJ;PL	ADJ;NOM;FEM;SG
fattige	бідний	fattig	бідний	ADJ;PL	ADJ;NOM;MASC;SG
fattige	бідні	fattig	бідні	ADJ;PL	N;ANIM;NOM;PL
leopold	леопольд	leopold	леопольд	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
master	майстер	mast	майстер	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG
master	магістр	mast	магістр	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG
master	вчителю	mast	вчитель	N;INDF;MASC+FEM;PL	N;ANIM;DAT;FEM;SG
master	master	mast	master	N;INDF;MASC+FEM;PL	
heart	серце	heart	серце		N;INAN;NOM;NEUT;SG
youthclubs	youthclubs	youthclubs	youthclubs	N;INDF;MASC+FEM;SG	
overordnede	керівництвом	overordne	керівництво	ADJ;PL	N;INAN;INS;NEUT;SG
overordnede	командири	overordne	командир	ADJ;PL	N;ANIM;NOM;MASC;PL
muslimske	мусульмани	muslimsk	мусульман	ADJ;PL	N;ANIM;NOM;MASC;PL
muslimske	мусульманин	muslimsk	мусульманин	ADJ;PL	N;ANIM;NOM;MASC;SG
besatte	одержима	besætte	одержама	V;PST;FIN;ACT	V;PFV;IND;SG;1;FUT;FIN
besatte	зайнятого	besætte	зайнятий	V;PST;FIN;ACT	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
besatte	зайняте	besætte	зайнятий	V;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
besatte	одержимий	besætte	одержимий	V;PST;FIN;ACT	ADJ;NOM;CMPR;MASC;SG
nationalt	національна	nationalt	національний	ADV	ADJ;NOM;FEM;SG
nationalt	націонал	nationalt	націонал	ADV	
nationalt	національне	nationalt	національний	ADV	ADJ;NOM;NEUT;SG
nationalt	національний	nationalt	національний	ADV	ADJ;NOM;MASC;SG
nationalt	національні	nationalt	національний	ADV	ADJ;NOM;PL
præcis	точні	præcis	точний	ADV	ADJ;NOM;PL
præcis	точна	præcis	точний	ADV	ADJ;NOM;FEM;SG
præcis	саме	præcis	саме	ADV	PART
præcis	точне	præcis	точний	ADV	ADJ;NOM;NEUT;SG
præcis	точні	præcis	точний	ADV	ADJ;NOM;PL
præcis	точна	præcis	точний	ADV	ADJ;NOM;FEM;SG
præcis	точний	præcis	точний	ADV	ADJ;NOM;MASC;SG
adfærd	проведемо	adfærd	провести	N;INDF;MASC+FEM;SG	V;PFV;IND;PL;1;FUT;FIN
denmark	данія	denmark	данія		ADJ;PFV;NOM;SG;V.PTCP;PASS
denmark	данії	denmark	данія		ADJ;PFV;GEN;FEM;SG;V.PTCP;PASS
pensioneret	закріплені	pensionere	закріплений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
middelhavet	середземне	middelhavet	середземний	N;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
tone	тоне	tone	тоне	N;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
erklæret	оголошені	erklære	оголошений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
howard	говард	howard	говард	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
nemt	легкі	nemt	легкий	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
nemt	легко	nemt	легко	ADJ;INDF;NEUT;SG	ADV
ohio	огайо	ohio	огайо	PROPN	PROPN;INAN;NOM;MASC;SG
brun	браун	brun	брауна	ADJ;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
brun	коричневі	brun	коричнівий	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
brun	brown	brun	brown	ADJ;INDF;MASC+FEM;SG	
angivet	перелічені	angive	перелічений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
angivet	зазначає	angive	зазначати	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
angivet	зазначені	angive	зазначений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
angivet	вказана	angive	вказаний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
angivet	зазначений	angive	зазначений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
angivet	вказаний	angive	вказаний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
francis	френсіс	francis	френсіс		PROPN;ANIM;NOM;MASC;SG
francis	франциск	francis	франциск		N;ANIM;NOM;MASC;SG
overlevende	survivors	overleve	survivors	V;PRS;V.PTCP	
overlevende	вижили	overleve	вижити	V;PRS;V.PTCP	V;PFV;IND;PL;PST;FIN
overlevende	survivor	overleve	survivor	V;PRS;V.PTCP	
preussiske	прусська	preussisk	прусський	ADJ;PL	N;INAN;NOM;FEM;SG
nedre	опустити	nedre	опустити	ADJ	V;PFV;NFIN
nedre	нижча	nedre	нижча	ADJ	ADJ;NOM;RL;FEM;SG
iso	iso	iso	iso	N;INDF;NEUT;SG	
fiat	fiat	fiat	fiat	N;INDF;MASC+FEM;SG	
tim	тімоті	tim	тімоть		PROPN;INAN;NOM;MASC;SG
tim	тім	tim	той		
brandenburg	бранденбурзькі	brandenburg	бранденбурзький	N;DEF;MASC+FEM;SG	ADJ;NOM;PL
tilgængelig	доступні	tilgængelig	доступний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
tilgængelig	наявні	tilgængelig	наявний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
bredere	ширшу	bred	ширший	ADV;CMPR	ADJ;ACC;RL;FEM;SG
fyret	звільнили	fyre	звільнити	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
fyret	звільнений	fyre	звільнений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
hjerte	серцевий	hjerte	серцевий	N;INDF;NEUT;SG	ADJ;NOM;MASC;SG
hjerte	серцеві	hjerte	серцева	N;INDF;NEUT;SG	ADJ;NOM;PL
afsluttede	завершені	afslutte	завершений	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
afsluttede	завершене	afslutte	завершений	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
afsluttede	завершені	afslutte	завершений	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
afsluttede	закінчиться	afslutte	закінчитися	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
anmeldelser	сповіщення	anmeldelse	сповіщення	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
takt	язливо	takt	язливо	N;INDF;MASC+FEM;SG	ADV
wild	дикі	wild	дикий		ADJ;NOM;PL
wild	дикий	wild	дикий		ADJ;NOM;MASC;SG
wild	wild	wild	wild		
wild	диких	wild	дикий		ADJ;ANIM;ACC;PL
kap	мис	kipe	мис		N;INAN;NOM;MASC;SG
hul	ями	hul	яма	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
hul	пуста	hul	пуста	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
gentagne	постійної	gentage	постійний	V;PL;PST;V.PTCP	ADJ;GEN;FEM;SG
gentagne	повторюється	gentage	повторюватися	V;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
info	info	info	info	N;INDF;NEUT;SG	
info	інформації	info	інформація	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
løn	зарплати	løn	зарплата	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
løn	заплатити	løn	заплатити	N;INDF;MASC+FEM;SG	V;PFV;NFIN
løn	платять	løn	платяти	N;INDF;MASC+FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
løn	заплатить	løn	заплатити	N;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;FUT;FIN
defineret	визначений	definere	визначений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
defineret	визначена	definere	визначений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
defineret	визначені	definere	визначений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
defineret	визначається	definere	визначатися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
gammelt	давніх	gammel	давній	ADJ;INDF;NEUT;SG	ADJ;GEN;PL
gammelt	стародавні	gammel	стародавний	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
gammelt	давні	gammel	давний	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
gammelt	старі	gammel	старий	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
beck	бек	beck	бек		
kendskab	знань	kendskab	знання	N;INDF;NEUT;SG	N;INAN;GEN;NEUT;PL
christen	крістен	christen	крістен	N;DEF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
skifter	перемикачі	skifte	перемикач	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
skifter	зміна	skifte	зміна	V;IND;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
skifter	перемикання	skifte	перемикання	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
falde	осінь	falde	осінь	V;NFIN;ACT	N;INAN;NOM;FEM;SG
falde	fall	falde	fall	V;NFIN;ACT	
falde	падіння	falde	падіння	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
ddr	ddr	ddr	ddr		
georgia	грузія	georgia	грузія		PROPN;INAN;NOM;FEM;SG
georgia	грузії	georgia	грузія		PROPN;INAN;GEN;FEM;SG
georgia	грузію	georgia	грузія		PROPN;INAN;ACC;FEM;SG
fame	славу	fame	слава		N;INAN;ACC;FEM;SG
fame	слави	fame	слава		N;INAN;NOM;FEM;PL
positive	позитивне	positiv	позитивний	ADJ;PL	ADJ;NOM;NEUT;SG
positive	позитивний	positiv	позитивний	ADJ;PL	ADJ;NOM;MASC;SG
positive	позитивно	positiv	позитивно	ADJ;PL	ADV
positive	позитив	positiv	позитив	ADJ;PL	N;INAN;NOM;MASC;SG
europe	європу	europe	європа		PROPN;INAN;ACC;FEM;SG
