til	pentru	til	pentru	ADV	ADP;ACC
regional	regional	regional	regional	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
regional	regionala	regional	regional	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
regional	regionale	regional	regional	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
opbygget	construite	opbygge	construit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
opbygget	construita	opbygge	construita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
opbygget	construit	opbygge	construi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
opbygget	construita	opbygge	construita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
dække	acoperi	dække	acoperi	V;NFIN;ACT	
dække	coperta	dække	copertă	V;NFIN;ACT	N;DEF;FEM;SG
dække	coperta	dække	copertă	V;NFIN;ACT	N;DEF;FEM;SG
dække	cover	dække	cover	V;NFIN;ACT	N;INDF;MASC;SG
dække	acoperire	dække	acoperire	V;NFIN;ACT	N;INDF;FEM;SG
venedig	venetia	venedig	venetia	PROPN	N;DEF;FEM;SG
venedig	venetia	venedig	venetia	PROPN	N;DEF;FEM;SG
venedig	venetia	venedig	venetia	PROPN	N;DEF;FEM;SG
væsentlige	esentiala	væsentlig	esentială	ADJ;PL	ADJ;DEF;FEM;SG
væsentlige	esential	væsentlig	esential	ADJ;PL	ADJ;INDF;MASC;SG
væsentlige	esential	væsentlig	esential	ADJ;PL	ADJ;INDF;MASC;SG
fremtidige	viitorul	fremtidig	viitor	ADJ;PL	N;DEF;MASC;SG
fremtidige	viitor	fremtidig	viitor	ADJ;PL	N;INDF;MASC;SG
arnold	arnold	arnold	arnold		N;INDF;MASC;SG
ida	ida	ida	ida		PROPN
ægteskabet	casatorie	ægteskab	casatorie	N;DEF;NEUT;SG	N;INDF;FEM;SG
ægteskabet	casatorie	ægteskab	casatorie	N;DEF;NEUT;SG	N;INDF;FEM;SG
ægteskabet	casnicie	ægteskab	casnicie	N;DEF;NEUT;SG	N;INDF;FEM;SG
ross	ross	ross	ross	N;INDF;MASC+FEM;SG	PROPN
juridiske	juridic	juridisk	juridic	ADJ;PL	ADJ;INDF;MASC;SG
juridiske	legala	juridisk	legală	ADJ;PL	ADJ;DEF;FEM;SG
juridiske	legal	juridisk	legal	ADJ;PL	ADJ;INDF;MASC;SG
musikalsk	muzical	musikalsk	muzical	ADV	ADJ;INDF;MASC;SG
musikalsk	musical	musikalsk	musical	ADV	N;INDF;MASC;SG
musikalsk	muzical	musikalsk	muzical	ADV	ADJ;INDF;MASC;SG
fonden	fond	fond	fond	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
konflikten	conflicte	konflikt	conflict	N;DEF;MASC+FEM;SG	N;INDF;FEM;PL
konflikten	conflict	konflikt	conflict	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
haven	haven	have	haven	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
stemte	votat	stemme	vota	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
stemte	votata	stemme	votat	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
anker	anker	anke	anker	N;INDF;MASC+FEM;SG	PROPN
anker	ancora	anke	ancora	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
anker	ancora	anke	ancora	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
foundation	fundatia	foundation	fundatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
foundation	fundatia	foundation	fundatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
foundation	fundatia	foundation	fundatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opfundet	inventate	opfinde	inventa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
opfundet	inventat	opfinde	inventa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
slægter	gen	slægte	gen	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
sletning	stergerea	sletning	stergere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sletning	stergerea	sletning	stergere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
midlertidig	temporar	midlertidig	temporar	ADJ;INDF;MASC+FEM;SG	ADV
midlertidig	temporare	midlertidig	temporare	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
midlertidig	temporara	midlertidig	temporar	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
midlertidig	temporar	midlertidig	temporar	ADJ;INDF;MASC+FEM;SG	ADV
midlertidig	temporara	midlertidig	temporar	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
plus	plus	plus	plus	N;INDF;MASC+FEM;SG	ADV
personlighed	personalitatea	personlighed	personalitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forfremmet	promovat	forfrem	promova	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
forfremmet	promovata	forfrem	promovat	N;DEF;NEUT;SG	ADJ;DEF;FEM;SG
forfremmet	promovate	forfrem	promova	N;DEF;NEUT;SG	ADJ;INDF;FEM;PL
herbert	herbert	herbert	herbert	N;INDF;MASC+FEM;SG	PROPN
unit	unitate	unit	unitate		N;INDF;FEM;SG
unit	unitatea	unit	unitate		N;DEF;FEM;SG
fare	pericolul	fare	pericol	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
arkiv	arhiva	arkiv	arhivă	N;INDF;NEUT;SG	N;DEF;FEM;SG
arkiv	arhiva	arkiv	arhivă	N;INDF;NEUT;SG	N;DEF;FEM;SG
arkiv	arhive	arkiv	arhivă	N;INDF;NEUT;SG	N;INDF;FEM;PL
arkiv	arhiva	arkiv	arhivă	N;INDF;NEUT;SG	N;DEF;FEM;SG
arkiv	arhivele	arkiv	arhivă	N;INDF;NEUT;SG	N;DEF;FEM;PL
arkiv	arhiva	arkiv	arhivă	N;INDF;NEUT;SG	N;DEF;FEM;SG
donau	dunarea	donau	dunare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
donau	dunarii	donau	dunăre	N;INDF;MASC+FEM;SG	N;DEF;MASC;PL
lærde	savant	lærde	savant	ADJ;PL	N;INDF;MASC;SG
lister	listele	liste	listă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
fødsel	nasterea	fødsel	nastere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fødsel	nastere	fødsel	nastere	N;INDF;MASC+FEM;SG	
fødsel	nastere	fødsel	nastere	N;INDF;MASC+FEM;SG	
fødsel	nasterea	fødsel	nastere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jurist	avocata	jurist	avocata	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jurist	avocatul	jurist	avocat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sol	soarele	sol	soare	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sol	sun	sol	sun	N;INDF;MASC+FEM;SG	
sol	solare	sol	solar	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
sol	solara	sol	solară	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
løst	rezolvata	løse	rezolvat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
løst	rezolvat	løse	rezolva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
løst	rezolvate	løse	rezolva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
løst	rezolvat	løse	rezolva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
løst	rezolvate	løse	rezolva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
tilføje	adaugare	tilføje	adaugare	V;NFIN;ACT	N;INDF;FEM;SG
tilføje	add	tilføje	add	V;NFIN;ACT	
jernbaner	feroviar	jernbane	feroviar	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
hørt	consultate	høre	consulta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
hørt	consultat	høre	consulta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kennedy	kennedy	kennedy	kennedy	N;INDF;MASC+FEM;SG	PROPN
kenneth	kenneth	kenneth	kenneth	N;INDF;NEUT;SG	PROPN
døbt	botezata	døb	botezată	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
døbt	botezat	døb	boteza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
døbt	botezata	døb	botezată	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
døbt	botezat	døb	boteza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
salt	sarata	salt	sarat	ADJ;INDF;SG	N;DEF;FEM;SG
salt	sarat	salt	sarat	ADJ;INDF;SG	N;INDF;MASC;SG
salt	salt	salt	salt	ADJ;INDF;SG	N;INDF;MASC;SG
salt	sarea	salt	sare	ADJ;INDF;SG	N;DEF;FEM;SG
salt	sare	salt	sare	ADJ;INDF;SG	N;INDF;FEM;SG
tilstrækkelig	suficiente	tilstrækkelig	suficient	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
tilstrækkelig	suficienta	tilstrækkelig	suficient	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
tilstrækkelig	adecvata	tilstrækkelig	adecvat	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
tilstrækkelig	adecvate	tilstrækkelig	adecvat	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
påbegyndt	inceput	påbegynde	incepe	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
påbegyndt	initiat	påbegynde	initia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
påbegyndt	initiate	påbegynde	initia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
påbegyndt	initiat	påbegynde	initia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fjender	inamic	fjende	inamic	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
fjender	dusman	fjende	dusman	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
fjender	inamicul	fjende	inamic	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
fjender	inamicii	fjende	inamic	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
overensstemmelse	conformitatea	overensstemmelse	conformitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
overensstemmelse	respectarea	overensstemmelse	respectare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
overensstemmelse	coerenta	overensstemmelse	coerenta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
overensstemmelse	coerenta	overensstemmelse	coerenta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
overensstemmelse	conformitatea	overensstemmelse	conformitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
antonio	antonio	antonio	antonio		PROPN
trondheim	trondheim	trondheim	trondheim	N;INDF;NEUT;SG	PROPN
gold	auriu	gold	auriu		ADJ;INDF;MASC;SG
gold	aur	gold	aur		N;INDF;MASC;SG
gold	gold	gold	gold		
gold	aurul	gold	aur		N;DEF;MASC;SG
endeligt	finala	endelig	finală	ADV	N;DEF;FEM;SG
endeligt	final	endelig	final	ADV	N;INDF;MASC;SG
endeligt	finala	endelig	finală	ADV	N;DEF;FEM;SG
helsinki	helsinki	helsinki	helsinki	N;INDF;NEUT;SG	PROPN
vejer	cantari	veje	cantar	V;IND;PRS;FIN;ACT	
planet	planet	plan	planet	N;DEF;NEUT;SG	N;INDF;MASC;SG
patienter	pacientii	patient	pacient	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
kommun	comuna	kommun	comună		N;DEF;FEM;SG
simple	simplu	simpel	simplu	ADJ;PL	ADV
simple	simpla	simpel	simplu	ADJ;PL	ADJ;DEF;FEM;SG
reduceret	redus	reducere	redus	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
reduceret	redusa	reducere	redus	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
reduceret	reduse	reducere	redus	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
embede	biroul	embed	birou	N;INDF;NEUT;SG	N;DEF;MASC;SG
embede	oficiul	embed	oficiu	N;INDF;NEUT;SG	N;DEF;MASC;SG
scener	scenele	scene	scenă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
relevante	relevant	relevante	relevant	ADJ;PL	ADJ;INDF;MASC;SG
relevante	relevanta	relevante	relevant	ADJ;PL	N;DEF;FEM;SG
unionen	sindicat	union	sindica	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
unionen	uniune	union	uniune	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
nick	nick	nick	nick		PROPN
dublin	dublin	dublin	dublin	N;INDF;MASC+FEM;SG	PROPN
alvorlig	serioasa	alvorlig	serios	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
alvorlig	serioasa	alvorlig	serios	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
alvorlig	grave	alvorlig	grav	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
alvorlig	seriozitate	alvorlig	seriozitate	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
alvorlig	serios	alvorlig	serios	ADJ;INDF;MASC+FEM;SG	ADV
alvorlig	severe	alvorlig	sever	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
alvorlig	severa	alvorlig	sever	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
alvorlig	severa	alvorlig	sever	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
rod	radacina	rod	radacina	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rod	radacina	rod	radacina	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rod	radacina	rod	radacina	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rod	tija	rod	tija	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rod	rod	rod	rod	N;INDF;MASC+FEM;SG	
rod	dic	rod	dic	N;INDF;MASC+FEM;SG	
kapacitet	capacitati	kapacitet	capacitati	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
kapacitet	capacitatile	kapacitet	capacitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
kapacitet	capacitatea	kapacitet	capacitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gæster	vizitatorii	gæst	vizitator	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
indstillet	configurat	indstille	configura	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indstillet	setata	indstille	setată	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
indstillet	stabileste	indstille	stabili	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
indstillet	set	indstille	set	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
indstillet	seteaza	indstille	setează	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
indstillet	setat	indstille	setat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
korn	cereale	korn	cereală	N;INDF;NEUT;SG	N;INDF;FEM;PL
korn	grane	korn	gran	N;INDF;NEUT;SG	N;INDF;FEM;PL
korn	cereale	korn	cereală	N;INDF;NEUT;SG	N;INDF;FEM;PL
korn	cerealele	korn	cereală	N;INDF;NEUT;SG	N;DEF;FEM;PL
korn	cereale	korn	cereală	N;INDF;NEUT;SG	N;INDF;FEM;PL
singapore	singapore	singapor	singapore	N;INDF;NEUT;SG	N;INDF;FEM;PL
celler	celulele	celler	celulă	N;INDF;NEUT;PL	N;DEF;FEM;PL
celler	celulelor	celler	celulă	N;INDF;NEUT;PL	N;DEF;FEM;PL
konflikter	conflictele	konflikt	conflict	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
konflikter	conflictul	konflikt	conflict	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
konflikter	conflict	konflikt	conflict	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
kai	kai	kai	kai		N;INDF;MASC;SG
legat	bursa	legat	bursă	N;INDF;NEUT;SG	N;DEF;FEM;SG
legat	bursa	legat	bursă	N;INDF;NEUT;SG	N;DEF;FEM;SG
dame	doamna	dame	doamnă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
dame	doamna	dame	doamnă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
dame	dame	dame	damă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
tænke	gandire	tænke	gandire	V;NFIN;ACT	N;INDF;FEM;SG
tænke	gandirea	tænke	gandire	V;NFIN;ACT	N;DEF;FEM;SG
omstændigheder	circumstantele	omstændighed	circumstant	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
hvidovre	hvidovre	hvidovre	hvidovre	PROPN	
katolsk	catolica	katolsk	catolică	ADJ;INDF;SG	N;DEF;FEM;SG
katolsk	catolica	katolsk	catolică	ADJ;INDF;SG	N;DEF;FEM;SG
mode	moda	mode	moda	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mode	modei	mode	modă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mode	moda	mode	moda	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mode	modul	mode	mod	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
shift	tura	shift	tură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
shift	tura	shift	tură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
siddende	asezat	sidde	aseza	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
siddende	asezat	sidde	aseza	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
siddende	stand	sidde	sta	V;PRS;V.PTCP	
siddende	sedinta	sidde	sedintă	V;PRS;V.PTCP	N;DEF;FEM;SG
kanaler	canalele	kanal	canalel	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
murray	murray	murray	murray		PROPN
kompagni	compania	kompagni	companie	N;INDF;NEUT;SG	N;DEF;FEM;SG
dagligt	daily	dagligt	daily	ADV	N;INDF;MASC;SG
sælges	vandut	sælge	vandut	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
sælges	vandute	sælge	vandut	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
sælges	vanduta	sælge	vanduta	V;IND;PRS;FIN;PASS	ADJ;DEF;FEM;SG
sælges	vandut	sælge	vandut	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
brud	mireasa	brud	mireasă	N;INDF;NEUT;SG	N;DEF;FEM;SG
brud	mireasa	brud	mireasă	N;INDF;NEUT;SG	N;DEF;FEM;SG
brud	fractura	brud	fractură	N;INDF;NEUT;SG	N;DEF;FEM;SG
brud	fractura	brud	fractură	N;INDF;NEUT;SG	N;DEF;FEM;SG
kontor	biroul	kontor	birou	N;INDF;NEUT;SG	N;DEF;MASC;SG
kontor	oficiul	kontor	oficiu	N;INDF;NEUT;SG	N;DEF;MASC;SG
sammenlignet	comparativ	sammenligne	comparativ	V;INDF;SG;PST;V.PTCP	ADV
sammenlignet	comparate	sammenligne	compara	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
slaver	sclavii	slave	sclavie	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
abraham	avraam	abraham	avraam	N;INDF;MASC+FEM;SG	PROPN
abraham	abraham	abraham	abraha	N;INDF;MASC+FEM;SG	PROPN
lovgivning	legea	lovgivning	lege	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
lovgivning	legislatia	lovgivning	legislatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
lide	suferi	lide	suferi	V;NFIN;ACT	
udtaget	luata	udtage	lua	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
udtaget	luat	udtage	lua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udtaget	luate	udtage	luat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
sound	sunet	sound	sunet		N;INDF;MASC;SG
sound	sound	sound	sound		N;INDF;MASC;SG
sound	sunetul	sound	sunet		N;DEF;MASC;SG
tæller	conte	tælle	conte	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
tæller	conta	tælle	conta	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
tæller	contele	tælle	conte	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
tæller	numara	tælle	numara	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
tæller	numararea	tælle	numarare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
tæller	numarare	tælle	numarare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
ian	lan	ian	lan	PROPN	N;INDF;MASC;SG
ian	ian	ian	ian	PROPN	
ian	lan	ian	lan	PROPN	N;INDF;MASC;SG
ian	ian	ian	ian	PROPN	
movie	film	movie	film		N;INDF;MASC;SG
ton	tona	ton	tonă	N;INDF;NEUT;PL	N;DEF;FEM;SG
ton	tona	ton	tonă	N;INDF;NEUT;PL	N;DEF;FEM;SG
ton	tona	ton	tonă	N;INDF;NEUT;PL	N;DEF;FEM;SG
leif	leif	leif	leif		PROPN
skæbne	destinul	skæbne	destin	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
skæbne	soarta	skæbne	soartă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skæbne	soarta	skæbne	soartă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
afhandling	teza	afhandling	teză	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
afhandling	teza	afhandling	teză	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kate	kate	kate	kate	N;INDF;MASC+FEM;SG	
forslaget	propunere	forslag	propunere	N;DEF;NEUT;SG	N;INDF;FEM;SG
nils	nils	nils	nils		PROPN
cuba	cuba	cuba	cubă	PROPN	PROPN
saga	saga	saga	sagă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forbedret	imbunatatirea	forbedre	imbunatatire	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
forbedret	imbunatatit	forbedre	imbunatatit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forbedret	imbunatatit	forbedre	imbunatatit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forbedret	imbunatatita	forbedre	imbunatatit	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
socialistisk	socialista	socialistisk	socialist	ADV	N;DEF;FEM;SG
socialistisk	socialist	socialistisk	socialist	ADV	ADJ;INDF;MASC;SG
socialistisk	socialiste	socialistisk	socialist	ADV	ADJ;INDF;FEM;PL
kombineret	combinat	kombinere	combina	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kombineret	combinata	kombinere	combinat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
kombineret	combinate	kombinere	combina	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
producent	producatorul	producent	producator	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
producent	producatorului	producent	producator	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
flade	plat	flad	plat	ADJ;PL	N;INDF;MASC;SG
lise	lise	lise	lisă		
amerikanerne	americani	amerikaner	american	N;DEF;MASC+FEM;PL	ADJ;INDF;MASC;PL
jubilæum	aniversarea	jubilæum	aniversare	N;INDF;NEUT;SG	N;DEF;FEM;SG
sammensat	compus	sammensætte	compus	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
sammensat	compuse	sammensætte	compune	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
sammensat	compusa	sammensætte	compusa	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
sammensat	compozit	sammensætte	compozit	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
sammensat	compozite	sammensætte	compozit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
synger	canto	synge	canto	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
synger	cantand	synge	cantand	V;IND;PRS;FIN;ACT	
synger	cantand	synge	cantand	V;IND;PRS;FIN;ACT	
synger	canta	synge	cantă	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
vanskeligt	dificil	vanskeligt	dificil	ADJ;INDF;NEUT;SG	ADV
vanskeligt	dificile	vanskeligt	dificil	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
vanskeligt	dificila	vanskeligt	dificila	ADJ;INDF;NEUT;SG	ADJ;DEF;FEM;SG
nyheder	stiri	nyhed	stire	N;INDF;MASC+FEM;PL	
nyheder	stiri	nyhed	stire	N;INDF;MASC+FEM;PL	
nyheder	noutati	nyhed	noutat	N;INDF;MASC+FEM;PL	
nyheder	stiri	nyhed	stire	N;INDF;MASC+FEM;PL	
bakke	tava	bakke	tavă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bakke	tava	bakke	tavă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bakke	colina	bakke	colină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bakke	dealul	bakke	deal	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bakke	hill	bakke	hill	N;INDF;MASC+FEM;SG	PROPN
robin	robin	robin	robin		PROPN
kristus	christos	kristus	christos	N;INDF;MASC+FEM;SG	PROPN
kristus	hristos	kristus	hristos	N;INDF;MASC+FEM;SG	PROPN
kristus	cristos	kristus	cristos	N;INDF;MASC+FEM;SG	PROPN
kristus	hristoase	kristus	hristos	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
diskussioner	discutie	diskussion	discutie	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
diskussioner	discutie	diskussion	discutie	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
diskussioner	discutie	diskussion	discutie	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
diskussioner	dezbaterile	diskussion	dezbatere	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
selvstændighed	autonomia	selvstændighed	autonomie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
selvstændighed	independenta	selvstændighed	independent	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
selvstændighed	independenta	selvstændighed	independent	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
selvstændighed	independenta	selvstændighed	independent	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
erstattede	inlocuit	erstatte	inlocui	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
erstattede	inlocuita	erstatte	inlocuita	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
erstattede	inlocuite	erstatte	inlocui	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
laura	laura	laura	laură		N;DEF;FEM;SG
tjener	ospatar	tjene	ospatar	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
tjener	chelner	tjene	chelner	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
tjener	servi	tjene	serv	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
tjener	servitor	tjene	servitor	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
tjener	slujitor	tjene	slujitor	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
tjener	sluga	tjene	sluga	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
tjener	servitoare	tjene	servitor	V;IND;PRS;FIN;ACT	ADJ;INDF;FEM
tjener	servitorul	tjene	servitor	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
vladimir	vladimir	vladimir	vladimir		PROPN
stefan	stefan	stefan	stefan		PROPN
