din	du	din	du	ADP;ACC	DET;MASC;SG
congo	congolais	congo	congolais	PROPN	ADJ;MASC;SG
congo	congo	congo	congo	PROPN	N;MASC;SG
languedoc	languedoc	languedoc	languedoc	PROPN	N;MASC;SG
sunet	sound	sunet	sound	N;INDF;MASC;SG	PROPN
sunet	sonore	sunet	sonore	N;INDF;MASC;SG	ADJ;MASC;SG
sunet	son	sunet	son	N;INDF;MASC;SG	DET;MASC;SG
tineret	jeunes	tineret	jeune	N;INDF;MASC;SG	ADJ;MASC;PL
verlag	verlag	verlag	verlag	N;INDF;MASC;SG	PROPN
notabile	notable	notabil	notable	ADJ;INDF;FEM;PL	ADJ;MASC;SG
notabile	remarquable	notabil	remarquable	ADJ;INDF;FEM;PL	ADJ;MASC;SG
lincoln	lincoln	lincoln	lincoln	PROPN	PROPN
vatra	vatra	vatră	vatra	N;DEF;FEM;SG	PROPN
christopher	christopher	christopher	christopher	PROPN	N;MASC;SG
christopher	christophe	christopher	christophe	PROPN	N;MASC;SG
anopheles	anopheles	anopheles	anophele	N;INDF;MASC;SG	N;MASC;PL
boris	boris	boris	boris	PROPN	PROPN
ernest	ernest	ernest	ernest	PROPN	N;MASC;SG
comunista	communisme	comunista	communisme	ADJ;DEF;FEM;SG	N;MASC;SG
comunista	communistes	comunista	communiste	ADJ;DEF;FEM;SG	N;MASC;PL
urbane	urbain	urban	urbain	ADJ;INDF;FEM;PL	ADJ;MASC;SG
presiune	pressions	presiune	pression	N;INDF;FEM;SG	N;FEM;PL
interviuri	entrevues	interviu	entrevue	N;INDF;FEM;PL	V;FEM;PL;PST;V.PTCP
hermann	hermann	hermann	hermann	PROPN	PROPN
pacate	péché	paca	pécher		V;MASC;SG;PST;V.PTCP
pacate	péchés	paca	péché		V;MASC;PL;PST;V.PTCP
pacate	péché	paca	pécher		V;MASC;SG;PST;V.PTCP
pacate	péchés	paca	péché		V;MASC;PL;PST;V.PTCP
reprezentant	rép	reprezentant	rép	N;INDF;MASC;SG	
secundare	secondaire	secundar	secondaire	ADJ;INDF;FEM;PL	ADJ;MASC;SG
manager	gestionnaire	manager	gestionnaire	N;INDF;MASC;SG	ADJ;MASC;SG
alimentare	alimentaire	alimentare	alimentaire	N;INDF;FEM;SG	ADJ;MASC;SG
arhitect	architectes	arhitect	architecte	N;INDF;MASC;SG	N;MASC;PL
abd	abd	abde	abd	N;INDF;MASC;SG	PROPN
treime	trinity	treimă	trinity		PROPN
treime	trinité	treimă	trinité		N;FEM;SG
dovezi	justificatif	dovadă	justificatif	N;INDF;FEM;PL	ADJ;MASC;SG
dovezi	preuve	dovadă	preuve	N;INDF;FEM;PL	N;FEM;SG
dovezi	preuve	dovadă	preuve	N;INDF;FEM;PL	N;FEM;SG
exprimat	exprimée	exprima	exprimer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
exprimat	exprimées	exprima	exprimer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
exprimat	exprimé	exprima	exprimer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
exprimat	exprimés	exprima	exprimer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
ziare	journal	ziar	journal	N;INDF;FEM;PL	N;MASC;SG
ziare	quotidiens	ziar	quotidien	N;INDF;FEM;PL	ADJ;MASC;PL
ordonat	commandés	ordonat	commander	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
ordonat	ordonné	ordonat	ordonner	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
ordonat	commandé	ordonat	commander	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
ordonat	commandée	ordonat	commander	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
ordonat	ordonnée	ordonat	ordonner	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
pierderi	perte	pierdere	perte	N;INDF;FEM;PL	N;FEM;SG
global	mondiaux	global	mondial	ADJ;INDF;MASC;SG	ADJ;MASC;PL
vazuta	vu	vazut	voir	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
vazuta	vus	vazut	voir	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
sarbi	serbes	sarb	serbe	N;INDF;MASC;SG	ADJ;MASC;PL
sarbi	serbe	sarb	serbe	N;INDF;MASC;SG	ADJ;MASC;SG
sarbi	serbes	sarb	serbe	N;INDF;MASC;SG	ADJ;MASC;PL
activi	active	activ	actif	ADJ;INDF;MASC;PL	ADJ;FEM;SG
activi	actif	activ	actif	ADJ;INDF;MASC;PL	ADJ;MASC;SG
doresc	souhait	dori	souhait	V;IND;PL;3;PRS;FIN	N;MASC;SG
doresc	voeu	dori	voeu	V;IND;PL;3;PRS;FIN	N;MASC;SG
doresc	souhaite	dori	souhaiter	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
minas	minas	minas	minas	N;INDF;MASC;SG	PROPN
membra	membres	membră	membre	N;DEF;FEM;SG	N;MASC;PL
secundar	secondaires	secundar	secondaire	ADJ;INDF;MASC;SG	ADJ;MASC;PL
frederick	frédéric	frederick	frédéric	N;INDF;MASC;SG	PROPN
dezvolta	développe	dezvolta	développer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
dezvolta	développez	dezvolta	développer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
dezvolta	développez	dezvolta	développer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
licenta	permis	licentă	permettre	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
licenta	permis	licentă	permettre	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
licenta	licences	licentă	licence	N;DEF;FEM;SG	N;FEM;PL
licenta	permis	licentă	permettre	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
licenta	permis	licentă	permettre	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
licenta	licences	licentă	licence	N;DEF;FEM;SG	N;FEM;PL
licenta	permis	licentă	permettre	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
licenta	licences	licentă	licence	N;DEF;FEM;SG	N;FEM;PL
puterile	powers	putere	power	N;DEF;FEM;PL	PROPN
comert	échanges	comert	échange	N;INDF;MASC;SG	N;MASC;PL
initiat	initiée	initia	initier	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
initiat	initiées	initia	initier	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
initiat	initiés	initia	initié	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
initiat	initié	initia	initier	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
initiat	initiée	initia	initier	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
initiat	initiées	initia	initier	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
initiat	initiés	initia	initié	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
initiat	initié	initia	initier	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
long	longues	long	long		ADJ;FEM;PL
long	longs	long	long		ADJ;MASC;PL
long	longue	long	long		ADJ;FEM;SG
long	longtemps	long	longtemps		ADV
long	long	long	long		ADJ;MASC;SG
spiritul	spirit	spirit	spirit	N;DEF;MASC;SG	PROPN
urgenta	urgent	urgent	urgent	N;DEF;FEM;SG	ADJ;MASC;SG
urgenta	urgences	urgent	urgence	N;DEF;FEM;SG	N;FEM;PL
urgenta	urgent	urgent	urgent	N;DEF;FEM;SG	ADJ;MASC;SG
urgenta	urgents	urgent	urgent	N;DEF;FEM;SG	ADJ;MASC;PL
urgenta	urgentes	urgent	urgent	N;DEF;FEM;SG	ADJ;FEM;PL
urgenta	urgente	urgent	urgent	N;DEF;FEM;SG	ADJ;FEM;SG
urgenta	urgent	urgent	urgent	N;DEF;FEM;SG	ADJ;MASC;SG
urgenta	urgences	urgent	urgence	N;DEF;FEM;SG	N;FEM;PL
memorie	souvenir	memorie	souvenir	N;INDF;FEM;SG	V;NFIN
memorie	souvenirs	memorie	souvenir	N;INDF;FEM;SG	N;MASC;PL
lewis	lewis	lewis	lewi	PROPN	PROPN
josef	josef	josef	josef	PROPN	PROPN
difuzat	diffusion	difuza	diffusion	ADJ;INDF;MASC;SG	N;FEM;SG
difuzat	radiodiffusion	difuza	radiodiffusion	ADJ;INDF;MASC;SG	N;FEM;SG
difuzat	diffuser	difuza	diffuser	ADJ;INDF;MASC;SG	V;NFIN
parlamentare	parlementaire	parlamentar	parlementaire	ADJ;INDF;FEM;PL	ADJ;MASC;SG
schleswig	schleswig	schleswig	schleswig	PROPN	N;MASC;SG
ain	aïn	ain	aïn		PROPN
ain	ain	ain	ain		PROPN
amphoe	amphoe	amphoe	amphoe	PROPN	PROPN
siria	syrienne	sirie	syrien	N;DEF;FEM;SG	ADJ;FEM;SG
prusiei	prusse	prusie	prusse	PROPN;DEF;FEM;SG	N;FEM;SG
senior	seniors	senior	senior	N;INDF;MASC;SG	ADJ;MASC;PL
senior	aîné	senior	aîné	N;INDF;MASC;SG	ADJ;MASC;SG
rose	rose	rosă	rose	PROPN	ADJ;FEM;SG
rose	rosé	rosă	rosé	PROPN	V;MASC;SG;PST;V.PTCP
schimbare	modifier	schimbare	modifier	N;INDF;FEM;SG	V;NFIN
schimbare	changements	schimbare	changement	N;INDF;FEM;SG	N;MASC;PL
schimbare	changer	schimbare	changer	N;INDF;FEM;SG	V;NFIN
evreu	juives	evreu	juif	N;INDF;MASC;SG	ADJ;FEM;PL
evreu	juif	evreu	juif	N;INDF;MASC;SG	ADJ;MASC;SG
evreu	juifs	evreu	juif	N;INDF;MASC;SG	N;MASC;PL
evreu	juive	evreu	juif	N;INDF;MASC;SG	ADJ;FEM;SG
evreu	juif	evreu	juif	N;INDF;MASC;SG	ADJ;MASC;SG
entertainment	divertissements	entertainment	divertissement	N;INDF;MASC;SG	N;MASC;PL
castigatoare	gagner	castigatoare	gagner	ADJ;INDF;FEM	V;NFIN
castigatoare	gagnant	castigatoare	gagner	ADJ;INDF;FEM	V;PRS;V.PTCP
imperiale	impérial	imperial	impérial	ADJ;INDF;FEM;PL	ADJ;MASC;SG
imperiale	impériale	imperial	impérial	ADJ;INDF;FEM;PL	ADJ;FEM;SG
imperiale	impérialiste	imperial	impérialiste	ADJ;INDF;FEM;PL	ADJ;MASC;SG
imperiale	imperial	imperial	imperial	ADJ;INDF;FEM;PL	PROPN
ocazie	opportunités	ocazie	opportunité	N;INDF;FEM;SG	N;FEM;PL
albania	albanie	albania	albanie	PROPN	N;FEM;SG
calculator	ordinateurs	calculator	ordinateur	N;INDF;MASC;SG	N;MASC;PL
vertical	verticalement	vertical	verticalement	ADJ;INDF;MASC;SG	ADV
vertical	verticales	vertical	vertical	ADJ;INDF;MASC;SG	ADJ;FEM;PL
vertical	verticalement	vertical	verticalement	ADJ;INDF;MASC;SG	ADV
vertical	verticaux	vertical	vertical	ADJ;INDF;MASC;SG	ADJ;MASC;PL
alege	choisissez	alege	choisir		V;IMP;PL;2;PRS;FIN
alege	choisir	alege	choisir		V;NFIN
alege	choisis	alege	choisir		V;MASC;PL;PST;V.PTCP
alege	pick	alege	pick		
medical	médicaux	medical	médical	ADJ;INDF;MASC;SG	ADJ;MASC;PL
stiri	nouveautés	stire	nouveauté		N;FEM;PL
stiri	actualité	stire	actualité		N;FEM;SG
stiri	nouvelles	stire	nouveau		ADJ;FEM;PL
stiri	actualités	stire	actualité		N;FEM;PL
stiri	nouveautés	stire	nouveauté		N;FEM;PL
stiri	actualité	stire	actualité		N;FEM;SG
stiri	nouvelles	stire	nouveau		ADJ;FEM;PL
stiri	actualités	stire	actualité		N;FEM;PL
stiri	nouveautés	stire	nouveauté		N;FEM;PL
stiri	actualité	stire	actualité		N;FEM;SG
stiri	nouvelles	stire	nouveau		ADJ;FEM;PL
stiri	actualités	stire	actualité		N;FEM;PL
brad	brad	brad	brad	N;INDF;MASC;SG	PROPN
jucatorul	joueurs	jucator	joueur	N;DEF;MASC;SG	N;MASC;PL
multiple	multiple	multiplu	multiple	ADJ;INDF;FEM;PL	ADJ;MASC;SG
multiple	plusieurs	multiplu	plusieurs	ADJ;INDF;FEM;PL	PRO;PL
grea	heavy	greu	heavy	ADJ;INDF;FEM;SG	N;MASC;SG
grea	lourds	greu	lourd	ADJ;INDF;FEM;SG	ADJ;MASC;PL
ian	lan	ian	lan		N;MASC;SG
ian	ian	ian	ian		PROPN
aude	aude	auzi	aude	V;IND;SG;3;PRS;FIN	N;FEM;SG
libertate	liberty	libertate	liberty	N;INDF;FEM;SG	PROPN
premier	premier	premier	premier	N;INDF;MASC;SG	ADJ;MASC;SG
anca	anca	anca	anca	PROPN	
gustav	gustav	gustav	gustav	PROPN	PROPN
gustav	gustave	gustav	gustave	PROPN	N;MASC;SG
belgrad	belgrade	belgrad	belgrade	N;INDF;MASC;SG	PROPN
barbat	masculin	barbat	masculin	N;INDF;MASC;SG	ADJ;MASC;SG
barbat	masculin	barbat	masculin	N;INDF;MASC;SG	ADJ;MASC;SG
sticla	verres	sticlă	verre	N;DEF;FEM;SG	N;MASC;PL
sticla	bouteilles	sticlă	bouteille	N;DEF;FEM;SG	N;FEM;PL
sticla	verres	sticlă	verre	N;DEF;FEM;SG	N;MASC;PL
sticla	bouteilles	sticlă	bouteille	N;DEF;FEM;SG	N;FEM;PL
carlo	carlo	carlo	carlo	PROPN	PROPN
calabria	calabre	calabrie	calabre	PROPN	PROPN
materialul	matériaux	material	matériau	N;DEF;MASC;SG	N;MASC;PL
latime	largeur	latimă	largeur		N;FEM;SG
latime	largeurs	latimă	largeur		N;FEM;PL
mobile	mobile	mobil	mobile	N;INDF;FEM;PL	ADJ;MASC;SG
mobile	portable	mobil	portable	N;INDF;FEM;PL	ADJ;MASC;SG
distrugerea	détruire	distrugere	détruire	N;DEF;FEM;SG	V;NFIN
distrugerea	détruisant	distrugere	détruire	N;DEF;FEM;SG	V;PRS;V.PTCP
distrugerea	destructions	distrugere	destruction	N;DEF;FEM;SG	N;FEM;PL
alesi	élue	ales	élire	ADJ;INDF;MASC;PL	V;FEM;SG;PST;V.PTCP
alesi	élu	ales	élire	ADJ;INDF;MASC;PL	V;MASC;SG;PST;V.PTCP
alesi	élues	ales	élire	ADJ;INDF;MASC;PL	V;FEM;PL;PST;V.PTCP
alesi	élus	ales	élire	ADJ;INDF;MASC;PL	V;MASC;PL;PST;V.PTCP
schimbul	échanger	schimb	échanger	N;DEF;MASC;SG	V;NFIN
gradina	jardins	gradină	jardin	N;DEF;FEM;SG	N;MASC;PL
gradina	jardins	gradină	jardin	N;DEF;FEM;SG	N;MASC;PL
gradina	jardins	gradină	jardin	N;DEF;FEM;SG	N;MASC;PL
universul	universe	univers	univers	N;DEF;MASC;SG	PROPN
socialiste	socialiste	socialist	socialiste	ADJ;INDF;FEM;PL	ADJ;MASC;SG
nato	otan	nato	otan	N	PROPN
traditie	traditions	traditie	tradition	N;INDF;FEM;SG	N;FEM;PL
traditie	traditions	traditie	tradition	N;INDF;FEM;SG	N;FEM;PL
interpretarea	interpréter	interpretare	interpréter	N;DEF;FEM;SG	V;NFIN
interpretarea	interprètes	interpretare	interprète	N;DEF;FEM;SG	N;MASC;PL
industrial	industriels	industrial	industriel	ADJ;INDF;MASC;SG	ADJ;MASC;PL
industrial	industrielles	industrial	industriel	ADJ;INDF;MASC;SG	ADJ;FEM;PL
biroul	bureaux	birou	bureau	N;DEF;MASC;SG	N;MASC;PL
executiv	exécutif	executiv	exécutif	ADJ;INDF;MASC;SG	N;MASC;SG
antica	antique	antic	antique	N;DEF;FEM;SG	ADJ;MASC;SG
antica	antiquités	antic	antiquité	N;DEF;FEM;SG	N;FEM;PL
antica	anciens	antic	ancien	N;DEF;FEM;SG	ADJ;MASC;PL
antica	ancien	antic	ancien	N;DEF;FEM;SG	ADJ;MASC;SG
antica	ancienne	antic	ancien	N;DEF;FEM;SG	ADJ;FEM;SG
apel	appeler	apel	appeler	N;INDF;MASC;SG	V;NFIN
apel	appelez	apel	appeler	N;INDF;MASC;SG	V;IMP;PL;2;PRS;FIN
apel	appelle	apel	appeler	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
exprima	exprime	exprima	exprimer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
exprima	exprès	exprima	exprès	V;IND;SG;3;IPFV;FIN	INTJ
exprima	express	exprima	express	V;IND;SG;3;IPFV;FIN	N;MASC;SG
exprima	expresse	exprima	expresser	V;IND;SG;3;IPFV;FIN	ADJ;FEM;SG
exprima	exprès	exprima	exprès	V;IND;SG;3;IPFV;FIN	INTJ
exprima	express	exprima	express	V;IND;SG;3;IPFV;FIN	N;MASC;SG
exprima	expresse	exprima	expresser	V;IND;SG;3;IPFV;FIN	ADJ;FEM;SG
sters	supprimé	sters	supprimer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
sters	supprimée	sters	supprimer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
sters	effacé	sters	effacer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
sters	supprimés	sters	supprimer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
sters	supprimées	sters	supprimer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
sters	supprimé	sters	supprimer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
sters	supprimée	sters	supprimer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
sters	effacé	sters	effacer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
sters	supprimés	sters	supprimer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
sters	supprimées	sters	supprimer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
stan	stan	stan	stan	PROPN	PROPN
pretutindeni	partout	pretutinden	partout	ADJ;INDF;MASC;PL	ADV
scrierile	écrits	scriere	écrit	N;DEF;FEM;PL	V;MASC;PL;PST;V.PTCP
way	way	way	way	N;INDF;MASC;SG	V
mort	morts	mort	mourir	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
mort	morte	mort	mourir	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
mort	dead	mort	dead	ADJ;INDF;MASC;SG	N;MASC;SG
mort	mort	mort	mourir	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
palestina	palestine	palestina	palestin	N;DEF;FEM;SG	ADJ;FEM;SG
palestina	palestinienne	palestina	palestinien	N;DEF;FEM;SG	ADJ;FEM;SG
palestina	palestinien	palestina	palestinien	N;DEF;FEM;SG	ADJ;MASC;SG
vreodata	jamais	vreodată	jamais		ADV
vreodata	ever	vreodată	ever		INTJ
asemanator	similaires	asemanator	similaire	ADJ;INDF;MASC;SG	ADJ;MASC;PL
asemanator	semblables	asemanator	semblable	ADJ;INDF;MASC;SG	ADJ;MASC;PL
asemanator	similaires	asemanator	similaire	ADJ;INDF;MASC;SG	ADJ;MASC;PL
asemanator	semblables	asemanator	semblable	ADJ;INDF;MASC;SG	ADJ;MASC;PL
capital	capitaux	capital	capital	N;INDF;MASC;SG	N;MASC;PL
fondatorul	fondatrice	fondator	fondatrice	N;DEF;MASC;SG	ADJ;FEM;SG
atlantic	atlantique	atlantic	atlantique	ADV	ADJ;MASC;SG
dovada	preuves	dovadă	preuve	N;DEF;FEM;SG	N;FEM;PL
dovada	justificatif	dovadă	justificatif	N;DEF;FEM;SG	ADJ;MASC;SG
dovada	preuves	dovadă	preuve	N;DEF;FEM;SG	N;FEM;PL
dovada	preuves	dovadă	preuve	N;DEF;FEM;SG	N;FEM;PL
dovada	justificatif	dovadă	justificatif	N;DEF;FEM;SG	ADJ;MASC;SG
dovada	preuves	dovadă	preuve	N;DEF;FEM;SG	N;FEM;PL
gabriela	gabriela	gabrielă	gabriela	N;DEF;FEM;SG	PROPN
sovietici	soviétique	sovietic	soviétique	ADJ;INDF;MASC;PL	ADJ;MASC;SG
sovietici	soviet	sovietic	soviet	ADJ;INDF;MASC;PL	N;MASC;SG
georgescu	georgescu	georgescu	georgescu	PROPN	PROPN
amsterdam	amsterdam	amsterda	amsterdam	PROPN	PROPN
complexe	complexe	complex	complexe	ADJ;INDF;FEM;PL	ADJ;MASC;SG
respins	congédié	respinge	congédier	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
respins	licencié	respinge	licencier	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
respins	rejeté	respinge	rejeter	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
respins	rejetées	respinge	rejeter	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
respins	refusées	respinge	refuser	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
respins	refusé	respinge	refuser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
respins	rejetés	respinge	rejeter	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
respins	rejetée	respinge	rejeter	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
respins	rejeté	respinge	rejeter	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
documentare	documentaire	documentare	documentaire	N;INDF;FEM;PL	N;MASC;SG
documentare	documentaires	documentare	documentaire	N;INDF;FEM;PL	ADJ;MASC;PL
documentare	documentaires	documentare	documentaire	N;INDF;FEM;PL	ADJ;MASC;PL
canadian	canadiens	canadian	canadien	ADJ;INDF;MASC;SG	ADJ;MASC;PL
explica	expliquez	explica	expliquer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
explica	explique	explica	expliquer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
explica	explique	explica	expliquer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
explica	expliquez	explica	expliquer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
explica	explique	explica	expliquer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
poitou	poitou	poitou	poitou	N;INDF;MASC;SG	PROPN
humanitas	humanitas	humanitas	humanita	N;INDF;MASC;SG	PROPN
suplimentare	supplémentaire	suplimentar	supplémentaire	ADJ;INDF;FEM;PL	ADJ;MASC;SG
suplimentare	additionnel	suplimentar	additionnel	ADJ;INDF;FEM;PL	ADJ;MASC;SG
fenomen	phénomènes	fenomen	phénomène	N;INDF;MASC;SG	N;MASC;PL
coroana	couronnes	coroană	couronne	N;DEF;FEM;SG	N;FEM;PL
coroana	crown	coroană	crown	N;DEF;FEM;SG	PROPN
coroana	couronner	coroană	couronner	N;DEF;FEM;SG	V;NFIN
coroana	couronnes	coroană	couronne	N;DEF;FEM;SG	N;FEM;PL
coroana	crown	coroană	crown	N;DEF;FEM;SG	PROPN
coroana	couronner	coroană	couronner	N;DEF;FEM;SG	V;NFIN
steagul	drapeaux	steag	drapeau	N;DEF;MASC;SG	N;MASC;PL
mike	mike	euke	mike	PROPN	PROPN
australian	australiens	australian	australien	ADJ;INDF;MASC;SG	ADJ;MASC;PL
australian	australie	australian	australie	ADJ;INDF;MASC;SG	PROPN
inc	inc	inc	inc	N;INDF;MASC;SG	
dumitrescu	dumitrescu	dumitrescu	dumitrescu	PROPN	PROPN
grave	sérieux	grav	sérieux	ADJ;INDF;FEM;PL	ADJ;MASC;SG
grave	serieux	grav	serieux	ADJ;INDF;FEM;PL	ADJ;MASC;SG
grave	grave	grav	grave	ADJ;INDF;FEM;PL	ADJ;MASC;SG
grave	sérieuse	grav	sérieux	ADJ;INDF;FEM;PL	ADJ;FEM;SG
stone	stone	stonă	stone	PROPN	PROPN
stone	pierre	stonă	pierre	PROPN	N;FEM;SG
stone	pierres	stonă	pierre	PROPN	N;FEM;PL
terestre	terrestre	terestru	terrestre	ADJ;INDF;FEM;PL	ADJ;MASC;SG
spital	hôpitaux	spital	hôpital	N;INDF;MASC;SG	N;MASC;PL
gasite	trouvée	gasi	trouver	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
gasite	trouvé	gasi	trouver	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
gasite	trouvées	gasi	trouver	ADJ;INDF;FEM;PL	V;FEM;PL;PST;V.PTCP
gasite	retrouvé	gasi	retrouver	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
gasite	trouvés	gasi	trouver	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
break	briser	break	briser	N;INDF;MASC;SG	V;NFIN
arc	bow	arc	bow	N;INDF;MASC;SG	PROPN
frate	frangin	frate	frangin		N;MASC;SG
frate	frérot	frate	frérot		PROPN
frate	frangin	frate	frangin		N;MASC;SG
frate	frère	frate	frère		N;MASC;SG
frate	frere	frate	frere		N;MASC;SG
medalie	médailles	medalie	médaille	N;INDF;FEM;SG	N;FEM;PL
scriere	ecrire	scriere	ecrire	N;INDF;FEM;SG	V;NFIN
scriere	écrire	scriere	écrire	N;INDF;FEM;SG	V;NFIN
procese	processus	proces	processus	N;INDF;FEM;PL	N;MASC;SG
procese	procès	proces	procès	N;INDF;FEM;PL	N;MASC;SG
disparute	éteinte	disparut	éteinte	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
disparute	éteint	disparut	éteindre	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
disparute	éteints	disparut	éteint	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
elizabeth	elizabeth	elizabeth	elizabeth	PROPN	ADJ;MASC;SG
elizabeth	élisabeth	elizabeth	élisabeth	PROPN	N;FEM;SG
davis	davis	davis	davis	PROPN	PROPN
prizonieri	prisonnières	prizonier	prisonnier	N;INDF;MASC;PL	ADJ;FEM;PL
prizonieri	détenus	prizonier	détenir	N;INDF;MASC;PL	V;MASC;PL;PST;V.PTCP
power	pouvoir	power	pouvoir	N	V;NFIN
slobozia	slobozia	slobozie	slobozia	PROPN	PROPN
frankfurt	frankfurt	frankfurt	frankfurt	PROPN	PROPN
frankfurt	francfort	frankfurt	francfort	PROPN	PROPN
ismail	ismail	ismail	ismail	PROPN	PROPN
arizona	arizona	arizona	arizona	PROPN	PROPN
tony	tony	tony	tony	PROPN	PROPN
schmidt	schmidt	schmidt	schmidt	PROPN	PROPN
puy	puy	puy	puy	PROPN	N;MASC;SG
primara	primaires	primar	primaire	ADJ;DEF;FEM;SG	ADJ;MASC;PL
propusa	proposée	propus	proposer	ADJ;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
propusa	proposé	propus	proposer	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
propusa	proposées	propus	proposer	ADJ;DEF;FEM;SG	V;FEM;PL;PST;V.PTCP
propusa	proposés	propus	proposer	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
confirmat	confirmé	confirma	confirmer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
confirmat	confirmées	confirma	confirmé	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
confirmat	confirmés	confirma	confirmer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
confirmat	confirmée	confirma	confirmer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
lacuri	vernis	lac	vernis	N;INDF;FEM;PL	N;MASC;SG
dordogne	dordogne	dordogn	dordogne	PROPN	N;FEM;SG
main	principal	main	principal	N	ADJ;MASC;SG
main	principales	main	principal	N	ADJ;FEM;PL
main	principale	main	principal	N	ADJ;FEM;SG
