tennessee	теннесси	tennessa	теннесси	ADV	N;INAN;NOM;MASC;SG
poškodený	поврежден	poškodený	повредить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
poškodený	повреждена	poškodený	повредить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
poškodený	повреждены	poškodený	повредить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
poškodený	повреждены	poškodený	повредить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
zadný	тыл	zadný	тыл	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zadný	сзади	zadný	сзади	ADJ;ANIM;NOM;MASC;SG	ADV
zadný	задних	zadný	задний	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
isto	уверен	isto	уверенный	PART	ADJ;MASC;SG
isto	конечно	isto	конечно	PART	ADV
isto	уверена	isto	уверенный	PART	ADJ;FEM;SG
existujúcich	существующие	existujúci	существовать	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
existujúcich	существующая	existujúci	существовать	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
existujúcich	существующее	existujúci	существовать	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;ACT
existujúcich	существующий	existujúci	существовать	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
chrániť	защитить	chrániť	защитить	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
chrániť	защитите	chrániť	защитить	V;IPFV;POS;NFIN	V;PFV;IMP;PL;2;FIN;ACT
radosť	радости	radosť	радость	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
prepojené	связанный	prepojený	связать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
prepojené	связанные	prepojený	связать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
štandardná	умолчанию	štandardný	умолчание	ADJ;NOM;FEM;SG	N;INAN;DAT;NEUT;SG
správna	исправить	správny	исправить	ADJ;NOM;FEM;SG	V;PFV;NFIN;ACT
sála	hall	sála	hall	N;NOM;FEM;SG	PROPN
litoměřice	литомержице	litomchica	литомержица	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
deja	дежа	diať	дежа	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
auta	машину	auto	машина	N;NOM;NEUT;PL	N;INAN;ACC;FEM;SG
auta	автомобиль	auto	автомобиль	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
auta	car	auto	car	N;NOM;NEUT;PL	PROPN
auta	вагон	auto	вагон	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
auta	машина	auto	машина	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
krk	шею	krk	шея	N;INAN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
magyar	magyar	magyar	magyar	N;INAN;NOM;MASC;SG	PROPN
nadácia	foundation	nadácia	foundation	N;NOM;FEM;SG	PROPN
výmeny	обменов	výmena	обмен	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
colin	коллин	colin	коллина	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
colin	колина	colin	колина	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
colin	колин	colin	колина	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
colin	колен	colin	колено	PROPN;ANIM;NOM;MASC;SG	N;INAN;GEN;NEUT;PL
ľahký	light	ľahký	light	ADJ;INAN;NOM;MASC;SG	PROPN
ľahký	свет	ľahký	свет	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ľahký	света	ľahký	свет	ADJ;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
africké	африканского	africký	африканский	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
africké	африканские	africký	африканский	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
dcér	дочери	dcér	дочь	N;GEN;FEM;PL	N;ANIM;NOM;FEM;SG
dcér	дочки	dcér	дочка	N;GEN;FEM;PL	N;ANIM;NOM;FEM;PL
zložité	комплекс	zložitý	комплекс	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
zložité	сложные	zložitý	сложный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
zložité	сложных	zložitý	сложный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
zložité	сложные	zložitý	сложный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
existujúce	существующие	existujúci	существовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
existujúce	существующая	existujúci	существовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
existujúce	существующее	existujúci	существовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;ACT
existujúce	существующий	existujúci	существовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
ťažšie	тяжелее	ťažký	тяжелый	ADV;CMPR	ADJ;CMPR
ťažšie	сложнее	ťažký	сложный	ADV;CMPR	ADJ;CMPR
ťažšie	тяжелее	ťažký	тяжелый	ADV;CMPR	ADJ;CMPR
ťažšie	труднее	ťažký	трудный	ADV;CMPR	ADJ;CMPR
ťažšie	сильнее	ťažký	сильный	ADV;CMPR	ADJ;CMPR
zaujímavý	интересные	zaujímavý	интересный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
odborníci	специалистов	odborník	специалист	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
odborníci	экспертов	odborník	эксперт	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
oceľ	стали	oceľ	стать	N;NOM;FEM;SG	V;PFV;IND;PL;PST;FIN;ACT
oceľ	стальные	oceľ	стальной	N;NOM;FEM;SG	ADJ;NOM;PL
oceľ	стальной	oceľ	стальной	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
skúmanie	изучения	skúmanie	изучение	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
skúmanie	экзамены	skúmanie	экзамен	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
vták	птичка	vták	птичка	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
vták	бёрд	vták	бёрд	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vták	птицы	vták	птица	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;FEM;PL
roberto	роберто	roberto	роберто	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
prevahu	превосходство	prevaha	превосходство	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
prevahu	превосходства	prevaha	превосходство	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
jedince	лиц	jedinec	лицо	N;INAN;NOM;MASC;PL	N;ANIM;GEN;NEUT;PL
štvornožce	четвероногие	štvornožec	четвероногий	N;NOM;MASC;PL	ADJ;NOM;PL
brusel	брюсселе	brusel	брюссель	N;INAN;NOM;MASC;SG	N;INAN;ESS;MASC;SG
predsedníctva	председательство	predsedníctvo	председательство	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
predsedníctva	президиум	predsedníctvo	президиум	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
čiernych	черные	čierny	черный	ADJ;GEN;MASC;PL	ADJ;NOM;PL
čiernych	чёрные	čierny	черный	ADJ;GEN;MASC;PL	ADJ;NOM;PL
reťazec	цепочку	reťazec	цепочка	N;INAN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
zomreli	умер	zomrieť	умереть	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
zomreli	умерла	zomrieť	умереть	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
zomreli	погиб	zomrieť	погибнуть	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
sľub	обещаю	sľub	обещать	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
vhodná	соответствующих	vhodný	соответствовать	ADJ;NOM;FEM;SG	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
vhodná	подходящих	vhodný	подходить	ADJ;NOM;FEM;SG	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
vhodná	подходящий	vhodný	подходить	ADJ;NOM;FEM;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
vhodná	подходящее	vhodný	подходящий	ADJ;NOM;FEM;SG	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;ACT
vhodná	подходит	vhodný	подходить	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
vhodná	подходящие	vhodný	подходить	ADJ;NOM;FEM;SG	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
saxofón	саксофон	saxofón	саксофон	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ghz	ггц	ghz	ггц		N;INAN;NOM;MASC;SG
metallica	metallica	metallica	metallica	N;NOM;FEM;SG	PROPN
apr	апр	apr	апр	INTJ	
teatro	teatro	teatro	teatro	N;INAN;NOM;MASC;SG	PROPN
khl	кхл	khl	кхла		N;INAN;NOM;NEUT;SG
pozostávala	состояли	pozostávať	состоять	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
výrobcov	производителей	výrobec	производитель	N;INAN;GEN;MASC;PL	N;ANIM;ACC;MASC;PL
výrobcov	производители	výrobec	производитель	N;INAN;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
výrobcov	продюсеры	výrobec	продюсер	N;INAN;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
výrobcov	производителей	výrobec	производитель	N;INAN;GEN;MASC;PL	N;ANIM;ACC;MASC;PL
výrobcov	производители	výrobec	производитель	N;INAN;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
kompletný	завершить	kompletný	завершить	ADJ;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
jun	чжун	jun	чжун		PART
jun	юн	jun	юн		N;ANIM;NOM;MASC;SG
elektronický	электронные	elektronický	электронный	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
vodič	драйвер	vodič	драйвер	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vodič	водителя	vodič	водитель	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
newton	ньютон	newton	ньютон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
newton	ньютона	newton	ньютон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
desaťročí	десятилетий	desaťročie	десятилетие	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;PL
desaťročí	десятилетиями	desaťročie	десятилетие	N;NOM;NEUT;SG	N;INAN;INS;NEUT;PL
desaťročí	десятилетия	desaťročie	десятилетие	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
desaťročí	десятилетия	desaťročie	десятилетие	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
galileo	galileo	galileo	galileo	PROPN;ANIM;NOM;MASC;SG	PROPN
galileo	галилео	galileo	галилео	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
obmedzený	ограниченные	obmedzený	ограничить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
obmedzený	ограниченное	obmedzený	ограничить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
obmedzený	ограничено	obmedzený	ограничить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
obmedzený	ограниченные	obmedzený	ограничить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
obmedzený	ограниченное	obmedzený	ограничить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
obmedzený	ограниченная	obmedzený	ограничить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
obmedzený	ограниченный	obmedzený	ограничить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
zvláštny	странные	zvláštny	странный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
dôsledok	следствием	dôsledok	следствие	N;INAN;NOM;MASC;SG	N;INAN;INS;NEUT;SG
rytmus	бит	rytmus	бит	N;INAN;NOM;MASC;SG	
rytmus	победить	rytmus	победить	N;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
duo	дуэт	duo	дуэт	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kresťanský	кристиан	kresťanský	кристианин	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
kresťanský	христианин	kresťanský	христианин	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
kresťanský	христиане	kresťanský	христианин	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;PL
kresťanský	христианство	kresťanský	христианство	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
kresťanský	христиан	kresťanský	христианин	ADJ;ANIM;NOM;MASC;SG	N;ANIM;GEN;MASC;PL
mäsa	мясо	mäso	мясо	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
mäsa	мяса	mäso	мясо	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;SG
henrik	хенрик	henrik	хенрик	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
bach	баха	bach	баха	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
bach	бах	bach	бах	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
slávu	известность	sláva	известность	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
slávu	славы	sláva	слава	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
slávu	слава	sláva	слава	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
slávu	слава	sláva	слава	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
theodor	теодор	theodor	теодор	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
využívanie	использования	využívanie	использование	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
ahoj	привет	ahoj	привет	INTJ	
ahoj	здравствуйте	ahoj	здравствовать	INTJ	V;IPFV;IMP;PL;2;FIN;ACT
učiť	научить	učiť	научить	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
astronauti	астронавтов	astronaut	астронавт	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
kôra	пил	kôra	пить	N;NOM;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
náročné	сложных	náročný	сложный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
náročné	вызов	náročný	вызов	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
costa	коста	costa	коста	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
darwin	дарвин	darwin	дарвин	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
uzavreté	прилагается	uzavretý	прилагать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
uzavreté	закрытых	uzavretý	закрыть	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
uzavreté	прилагаются	uzavretý	прилагать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;PL;3;PRS;FIN;PASS
uzavreté	закрыта	uzavretý	закрыть	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
uzavreté	закрыто	uzavretý	закрыть	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
uzavreté	закрытая	uzavretý	закрытый	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
uzavreté	закрытое	uzavretý	закрытый	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
uzavreté	закрыты	uzavretý	закрыть	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
rozhovory	интервью	rozhovor	интервью	N;INAN;NOM;MASC;PL	N;INAN;NOM;NEUT;SG
tlači	печати	tlač	печать	N;DAT;FEM;SG	N;INAN;NOM;FEM;PL
tlači	пресса	tlač	пресса	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
tlači	пресс	tlač	пресс	N;DAT;FEM;SG	N;INAN;NOM;MASC;SG
tlači	нажмите	tlač	нажмить	N;DAT;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
tlači	press	tlač	press	N;DAT;FEM;SG	PROPN
tlači	нажать	tlač	нажать	N;DAT;FEM;SG	V;PFV;NFIN;ACT
spolupracovala	сотрудничал	spolupracovať	сотрудничать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
spolupracovala	сотрудничала	spolupracovať	сотрудничать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
spolupracovala	сотрудничали	spolupracovať	сотрудничать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
spolupracovala	сотрудничал	spolupracovať	сотрудничать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
spolupracovala	сотрудничала	spolupracovať	сотрудничать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
spolupracovala	сотрудничали	spolupracovať	сотрудничать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
liečbu	угощение	liečba	угощение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
liečbu	лечить	liečba	лечить	N;ACC;FEM;SG	V;IPFV;NFIN;ACT
zabili	убита	zabiť	убить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
zabili	убил	zabiť	убить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
zabili	убит	zabiť	убить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
gréckom	греческая	grécko	греческий	ADJ;ESS;NEUT;SG	ADJ;NOM;FEM;SG
gréckom	греки	grécko	грек	ADJ;ESS;NEUT;SG	N;ANIM;NOM;MASC;PL
gréckom	греков	grécko	грек	ADJ;ESS;NEUT;SG	N;ANIM;GEN;MASC;PL
gréckom	греческий	grécko	греческий	ADJ;ESS;NEUT;SG	ADJ;NOM;MASC;SG
sfondo	sfondo	sfondo	sfondo	PROPN;ANIM;NOM;MASC;SG	PROPN
osudu	судьбу	osud	судьба	N;INAN;GEN;MASC;SG	N;INAN;ACC;FEM;SG
osudu	судьба	osud	судьба	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
osudu	судьбы	osud	судьба	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;PL
štýly	стайлз	štýl	стайлза	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;SG
štýly	стилей	štýl	стиль	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
hlboký	глубокую	hlboký	глубокий	N;INAN;NOM;MASC;SG	ADJ;ACC;FEM;SG
hlboký	глубокое	hlboký	глубокий	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
hlboký	глубокая	hlboký	глубокий	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
hlboký	глубокие	hlboký	глубокий	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
hlboký	глубоко	hlboký	глубоко	N;INAN;NOM;MASC;SG	ADV
hlboký	глубокий	hlboký	глубокий	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
hlboký	глубокую	hlboký	глубокий	N;INAN;NOM;MASC;SG	ADJ;ACC;FEM;SG
využívaná	эксплуатируемых	využívaný	эксплуатировать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
zaujíma	заинтересованных	zaujímať	заинтересованный	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;GEN;PL
zaujíma	заинтересованная	zaujímať	заинтересованный	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;FEM;SG
zaujíma	заинтересованным	zaujímať	заинтересованный	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INS;MASC;SG
zaujíma	интересно	zaujímať	интересный	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NEUT;SG
zaujíma	заинтересованные	zaujímať	заинтересованный	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;PL
viaže	связаны	viazať	связать	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;PL;PST;V.PTCP;PASS
vyrobená	произведенные	vyrobený	произвести	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyrobená	произведено	vyrobený	произвести	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
vyrobená	изготовленные	vyrobený	изготовить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyrobená	изготовлены	vyrobený	изготовить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
vyrobená	сделанные	vyrobený	делать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyrobená	сделано	vyrobený	делать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
vyrobená	сделана	vyrobený	делать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
vyrobená	сделал	vyrobený	делать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
vyrobená	сделаны	vyrobený	делать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
kalendára	календарь	kalendár	календарь	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
flotily	флота	flotil	флот	N;NOM;FEM;PL	N;INAN;GEN;MASC;SG
flotily	флот	flotil	флот	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
flotily	флотов	flotil	флот	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
menším	меньшие	malý	меньший	ADJ;INS;CMPR;NEUT;SG	ADJ;NOM;PL
menším	меньше	malý	мало	ADJ;INS;CMPR;NEUT;SG	NUM
domácu	домашнее	domáci	домашний	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG
domácu	домашний	domáci	домашний	N;ACC;FEM;SG	ADJ;NOM;MASC;SG
domácu	домашние	domáci	домашний	N;ACC;FEM;SG	ADJ;NOM;PL
stavia	сборки	staviť	сборка	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;GEN;FEM;SG
keith	кит	keith	кит	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
keith	кита	keith	кит	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
spáchal	совершенные	spáchať	совершить	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
pablo	пабло	pabnúť	пабнуть	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
slonoviny	айвори	slonovina	айворь	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
tvrdý	жестко	tvrdý	жестко	ADJ;ANIM;NOM;MASC;SG	ADV
éra	эпоху	éra	эпоха	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
stredoveké	средневековой	stredoveký	средневековый	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
presvedčený	уверенность	presvedčený	уверенность	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
presvedčený	уверенно	presvedčený	уверенно	ADJ;ANIM;NOM;MASC;SG	ADV
presvedčený	уверены	presvedčený	уверенный	ADJ;ANIM;NOM;MASC;SG	ADJ;PL
presvedčený	поверить	presvedčený	поверить	ADJ;ANIM;NOM;MASC;SG	V;PFV;NFIN;ACT
presvedčený	верить	presvedčený	верить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NFIN;ACT
presvedčený	верим	presvedčený	верить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
presvedčený	верю	presvedčený	верить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
presvedčený	убедила	presvedčený	убедить	ADJ;ANIM;NOM;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
presvedčený	убеждены	presvedčený	убедить	ADJ;ANIM;NOM;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
presvedčený	убедил	presvedčený	убедить	ADJ;ANIM;NOM;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
presvedčený	убедили	presvedčený	убедить	ADJ;ANIM;NOM;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
