что	o	что	o	PRO;NOM	DET
разговор	con	разговор	con	N;INAN;NOM;MASC;SG	ADP
распространяется	a	распространяться	o	V;IPFV;IND;SG;3;PRS;FIN;PASS	DET
концентрация	de	концентрация	de	N;INAN;NOM;FEM;SG	ADP
карту	de	карта	de	N;INAN;ACC;FEM;SG	ADP
карту	unha	карта	un	N;INAN;ACC;FEM;SG	DET
разделить	a	разделить	o	V;PFV;NFIN;ACT	DET
разделить	parte	разделить	parte	V;PFV;NFIN;ACT	N
поездки	viaxar	поездка	viaxar	N;INAN;NOM;FEM;PL	V
поездки	viaxa	поездка	viaxa	N;INAN;NOM;FEM;PL	V
падение	a	падение	o	N;INAN;NOM;NEUT;SG	DET
падение	namorarse	падение	namorarse	N;INAN;NOM;NEUT;SG	V
падение	caendo	падение	caendo	N;INAN;NOM;NEUT;SG	V
падение	ardendo	падение	arder	N;INAN;NOM;NEUT;SG	V
падение	caer	падение	caer	N;INAN;NOM;NEUT;SG	V
двери	as	дверь	o	N;INAN;NOM;FEM;PL	DET
космической	espazo	космический	espazo	ADJ;INS;FEM;SG	N
космической	espacio	космический	espacio	ADJ;INS;FEM;SG	N
космической	no	космический	no	ADJ;INS;FEM;SG	V
включить	moitos	включить	moito	V;PFV;NFIN;ACT	DET
включить	de	включить	de	V;PFV;NFIN;ACT	ADP
федеральная	circuíto	федеральный	circuíto	ADJ;NOM;FEM;SG	N
цепи	as	цепь	o	N;INAN;NOM;FEM;PL	DET
управляющий	director	управлять	director	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	ADJ
чувство	sentir	чувство	sentir	N;INAN;NOM;NEUT;SG	V
схеме	de	схема	de	N;INAN;DAT;FEM;SG	ADP
взрыв	do	взрыв	do	N;INAN;NOM;MASC;SG	PROPN
взрыв	o	взрыв	o	N;INAN;NOM;MASC;SG	DET
многое	canto	многое	canto	N;INAN;NOM;NEUT;SG	PRO
многое	moito	многое	moito	N;INAN;NOM;NEUT;SG	ADV
многое	máis	многое	máis	N;INAN;NOM;NEUT;SG	ADV
многое	tanto	многое	tanto	N;INAN;NOM;NEUT;SG	ADV
галереи	de	галерея	de	N;INAN;NOM;FEM;PL	ADP
лента	comer	лента	comer	N;INAN;NOM;FEM;SG	V
лента	alimentar	лента	alimentar	N;INAN;NOM;FEM;SG	V
лента	poderán	лента	poder	N;INAN;NOM;FEM;SG	V
лента	de	лента	de	N;INAN;NOM;FEM;SG	ADP
лента	manter	лента	manter	N;INAN;NOM;FEM;SG	V
останки	segue	останки	seguir	N;INAN;NOM;MASC;PL	V
останки	queda	останки	quedar	N;INAN;NOM;MASC;PL	V
останки	a	останки	o	N;INAN;NOM;MASC;PL	DET
останки	ser	останки	ser	N;INAN;NOM;MASC;PL	V
останки	continúa	останки	continuar	N;INAN;NOM;MASC;PL	V
останки	fica	останки	ficar	N;INAN;NOM;MASC;PL	V
уайт	branco	уайт	branco	N;ANIM;NOM;MASC;SG	ADJ
уайт	branca	уайт	branco	N;ANIM;NOM;MASC;SG	ADJ
уайт	brancas	уайт	branco	N;ANIM;NOM;MASC;SG	ADJ
прошел	aprobouse	пройти	aprobouse	V;PFV;MASC;IND;SG;PST;FIN;ACT	N
зелёная	verde	зеленый	verde	ADJ;NOM;FEM;SG	N
зелёная	verdes	зеленый	verde	ADJ;NOM;FEM;SG	N
зелёная	green	зеленый	grear	ADJ;NOM;FEM;SG	PROPN
любая	máis	любой	máis	DET;NOM;FEM;SG	ADV
аварии	de	авария	de	N;INAN;NOM;FEM;PL	ADP
медиа	mediática	медиа	mediática	N;INAN;NOM;NEUT;SG	ADJ
медиа	de	медиа	de	N;INAN;NOM;NEUT;SG	ADP
медиа	dos	медиа	dos	N;INAN;NOM;NEUT;SG	PROPN
танец	baila	танец	baila	N;INAN;NOM;MASC;SG	V
танец	bailar	танец	bailar	N;INAN;NOM;MASC;SG	V
спас	se	спасти	se	V;PFV;MASC;IND;SG;PST;FIN;ACT	CONJ
спас	a	спасти	o	V;PFV;MASC;IND;SG;PST;FIN;ACT	DET
спас	salvei	спасти	salvar	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
спас	salvaches	спасти	salvache	V;PFV;MASC;IND;SG;PST;FIN;ACT	N
азия	asia	азия	asia	N;INAN;NOM;FEM;SG	PROPN
азия	de	азия	de	N;INAN;NOM;FEM;SG	ADP
умолчанию	por	умолчание	por	N;INAN;DAT;NEUT;SG	ADP
длинный	moito	длинный	moito	ADJ;NOM;MASC;SG	ADV
длинный	tempo	длинный	tempo	ADJ;NOM;MASC;SG	N
любую	máis	любой	máis	DET;ACC;FEM;SG	ADV
пересечения	cruzar	пересечение	cruzar	N;INAN;NOM;NEUT;PL	V
пересечения	cruzando	пересечение	cruzar	N;INAN;NOM;NEUT;PL	V
жидкости	líquida	жидкость	líquida	N;INAN;NOM;FEM;PL	ADJ
крупнейшие	máis	крупный	máis	ADJ;NOM;RL;PL	ADV
закончился	ao	закончиться	ao	V;PFV;MASC;IND;SG;PST;FIN;MID	PROPN
синдром	síndrome	синдром	síndrome	N;INAN;NOM;MASC;SG	PROPN
синдром	de	синдром	de	N;INAN;NOM;MASC;SG	ADP
перенос	transferir	перенос	transferir	N;INAN;NOM;MASC;SG	V
защищать	protexelos	защищать	protexelo	V;IPFV;NFIN;ACT	N
защищать	para	защищать	para	V;IPFV;NFIN;ACT	ADP
захват	a	захват	o	N;INAN;NOM;MASC;SG	DET
захват	capturar	захват	capturar	N;INAN;NOM;MASC;SG	V
массового	foxas	массовый	foxa	ADJ;GEN;NEUT;SG	N
массового	masa	массовый	masa	ADJ;GEN;NEUT;SG	N
массового	masas	массовый	masa	ADJ;GEN;NEUT;SG	N
массового	de	массовый	de	ADJ;GEN;NEUT;SG	ADP
массового	misa	массовый	misa	ADJ;GEN;NEUT;SG	N
ежедневно	día	ежедневно	día	ADV	N
ежедневно	daily	ежедневно	daily	ADV	ADJ
ежедневно	cotiá	ежедневно	cotián	ADV	N
ежедневно	diario	ежедневно	diario	ADV	N
вручную	manual	вручную	manual	ADV	ADJ
природа	da	природа	da	N;INAN;NOM;FEM;SG	V
природа	a	природа	o	N;INAN;NOM;FEM;SG	DET
зрители	público	зритель	público	N;ANIM;NOM;MASC;PL	ADJ
старт	a	старт	o	N;INAN;NOM;MASC;SG	DET
старт	comezar	старт	comezar	N;INAN;NOM;MASC;SG	V
старт	empezar	старт	empezar	N;INAN;NOM;MASC;SG	V
опытный	experimentou	опытный	experimentar	ADJ;NOM;MASC;SG	V
опытный	experiencia	опытный	experiencia	ADJ;NOM;MASC;SG	N
опытный	experimentado	опытный	experimentar	ADJ;NOM;MASC;SG	V
опытный	nisto	опытный	nisto	ADJ;NOM;MASC;SG	ADV
пациентов	os	пациент	o	N;ANIM;GEN;MASC;PL	DET
сэм	sam	сэм	sam	N;ANIM;NOM;MASC;SG	PROPN
корма	comer	корм	comer	N;INAN;GEN;MASC;SG	V
корма	alimentar	корм	alimentar	N;INAN;GEN;MASC;SG	V
корма	poderán	корм	poder	N;INAN;GEN;MASC;SG	V
корма	de	корм	de	N;INAN;GEN;MASC;SG	ADP
корма	manter	корм	manter	N;INAN;GEN;MASC;SG	V
преобразования	transformar	преобразование	transformar	N;INAN;NOM;NEUT;PL	V
келли	kelly	келль	kelly	N;ANIM;NOM;FEM;SG	PROPN
графики	gráficos	график	gráfico	N;INAN;NOM;MASC;PL	ADJ
карточки	as	карточка	o	N;INAN;NOM;FEM;PL	DET
листьев	deixa	лист	deixar	N;INAN;GEN;MASC;PL	V
листьев	as	лист	o	N;INAN;GEN;MASC;PL	DET
листьев	sae	лист	saír	N;INAN;GEN;MASC;PL	V
замена	substituír	замена	substituír	N;INAN;NOM;FEM;SG	V
замена	substituír	замена	substituír	N;INAN;NOM;FEM;SG	V
возможна	sexa	возможный	ser	ADJ;FEM;SG	V
штаты	unidos	штат	unir	N;INAN;NOM;MASC;PL	V
штаты	ee	штат	ee	N;INAN;NOM;MASC;PL	PROPN
штаты	uu	штат	uu	N;INAN;NOM;MASC;PL	PROPN
штаты	eua	штат	eua	N;INAN;NOM;MASC;PL	PROPN
ответить	resposta	ответить	resposta	V;PFV;NFIN;ACT	N
ответить	resposta	ответить	resposta	V;PFV;NFIN;ACT	N
хранится	almacénanse	хранить	almacénanse	V;IPFV;IND;SG;3;PRS;FIN;PASS	PROPN
растёт	medra	расти	medra	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
симон	simon	симон	ser	N;ANIM;NOM;MASC;SG	PROPN
молодежи	a	молодежь	o	N;INAN;GEN;FEM;SG	DET
молодежи	de	молодежь	de	N;INAN;GEN;FEM;SG	ADP
чья	que	чей	que	DET;NOM;FEM;SG	PRO
чья	cuxo	чей	cuxo	DET;NOM;FEM;SG	N
чья	cuxa	чей	cuxa	DET;NOM;FEM;SG	N
чья	cuxos	чей	cuxo	DET;NOM;FEM;SG	N
чья	de	чей	de	DET;NOM;FEM;SG	ADP
чья	quen	чей	quen	DET;NOM;FEM;SG	PRO
закрыть	preto	закрыть	preto	V;PFV;NFIN;ACT	ADV
встретил	a	встретить	o	V;PFV;MASC;IND;SG;PST;FIN;ACT	DET
доклад	informar	доклад	informar	N;INAN;NOM;MASC;SG	V
математика	matemática	математика	matemático	N;INAN;NOM;FEM;SG	ADJ
математика	as	математика	o	N;INAN;NOM;FEM;SG	DET
католическая	catholic	католический	catholic	ADJ;NOM;FEM;SG	PROPN
корни	as	корень	o	N;INAN;NOM;MASC;PL	DET
восточные	este	восточный	este	ADJ;NOM;PL	DET
двойной	o	двойной	o	ADJ;NOM;MASC;SG	DET
двойной	dobre	двойной	dobre	ADJ;NOM;MASC;SG	N
двойной	double	двойной	double	ADJ;NOM;MASC;SG	PROPN
плавание	nadando	плавание	nadar	N;INAN;NOM;NEUT;SG	V
плавание	nadar	плавание	nadar	N;INAN;NOM;NEUT;SG	V
плавание	a	плавание	o	N;INAN;NOM;NEUT;SG	DET
плавание	nado	плавание	nacer	N;INAN;NOM;NEUT;SG	V
маленькая	pouco	маленький	pouco	ADJ;NOM;FEM;SG	ADV
маленькая	algo	маленький	algo	ADJ;NOM;FEM;SG	PRO
тщательно	con	тщательно	con	ADV	ADP
тщательно	coidado	тщательно	coidado	ADV	N
нападение	atacar	нападение	atacar	N;INAN;NOM;NEUT;SG	V
психология	de	психология	de	N;INAN;NOM;FEM;SG	ADP
цена	incalculábel	цена	incalculábel	N;INAN;NOM;FEM;SG	ADJ
цена	custan	цена	custar	N;INAN;NOM;FEM;SG	V
цена	custa	цена	custar	N;INAN;NOM;FEM;SG	V
сомнений	dubidar	сомнение	dubidar	N;INAN;GEN;NEUT;PL	V
сомнений	dubido	сомнение	dober	N;INAN;GEN;NEUT;PL	V
сомнений	dubídoo	сомнение	dubídoo	N;INAN;GEN;NEUT;PL	V
бедности	a	бедность	o	N;INAN;NOM;FEM;SG	DET
прогресс	segue	прогресс	seguir	N;INAN;NOM;MASC;SG	V
наказание	punishment	наказание	punishment	N;INAN;NOM;NEUT;SG	PROPN
разновидность	de	разновидность	de	N;INAN;NOM;FEM;SG	ADP
учиться	a	учиться	o	V;IPFV;NFIN;MID	DET
эдди	eddie	эдди	eddie	N;INAN;NOM;MASC;SG	PROPN
фигура	figura	фигура	figurar	N;INAN;NOM;FEM;SG	V
фигура	que	фигура	que	N;INAN;NOM;FEM;SG	PRO
фигура	descubrir	фигура	descubrir	N;INAN;NOM;FEM;SG	V
фигура	pensar	фигура	pensar	N;INAN;NOM;FEM;SG	V
британские	a	британский	o	ADJ;NOM;PL	DET
сомнение	dubidar	сомнение	dubidar	N;INAN;NOM;NEUT;SG	V
сомнение	dubido	сомнение	dober	N;INAN;NOM;NEUT;SG	V
сомнение	dubídoo	сомнение	dubídoo	N;INAN;NOM;NEUT;SG	V
навсегда	para	навсегда	para	ADV	ADP
сильнее	máis	сильный	máis	ADJ;CMPR	ADV
сильнее	máis	сильный	máis	ADJ;CMPR	ADV
франсиско	francisco	франсиский	francisco	ADV	N
перенесено	mudeime	перенести	mudeime	V;PFV;NEUT;SG;PST;V.PTCP;PASS	PROPN
перенесено	a	перенести	o	V;PFV;NEUT;SG;PST;V.PTCP;PASS	DET
перенесено	se	перенести	se	V;PFV;NEUT;SG;PST;V.PTCP;PASS	CONJ
аналогичные	parecido	аналогичный	parecer	ADJ;NOM;PL	N
риск	en	риск	en	N;INAN;NOM;MASC;SG	ADP
риск	arriscar	риск	arriscar	N;INAN;NOM;MASC;SG	V
джим	jim	джим	jim	N;ANIM;NOM;MASC;SG	PROPN
управлять	se	управлять	se	V;IPFV;NFIN;ACT	CONJ
управлять	facelo	управлять	facelo	V;IPFV;NFIN;ACT	N
привлечь	que	привлечь	que	V;PFV;NFIN;ACT	PRO
привлечь	os	привлечь	o	V;PFV;NFIN;ACT	DET
привлечь	sur	привлечь	sur	V;PFV;NFIN;ACT	N
прекратил	de	прекратить	de	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADP
уничтожение	destruíndo	уничтожение	destruír	N;INAN;NOM;NEUT;SG	V
учителей	os	учитель	o	N;ANIM;GEN;MASC;PL	DET
активный	activa	активный	activo	ADJ;NOM;MASC;SG	N
активный	a	активный	o	ADJ;NOM;MASC;SG	DET
активный	activo	активный	activo	ADJ;NOM;MASC;SG	N
активный	activos	активный	activo	ADJ;NOM;MASC;SG	N
активный	militante	активный	militante	ADJ;NOM;MASC;SG	N
общественности	público	общественность	público	N;INAN;NOM;FEM;SG	ADJ
общественности	pública	общественность	público	N;INAN;NOM;FEM;SG	ADJ
общественности	públicos	общественность	público	N;INAN;NOM;FEM;SG	ADJ
общественности	públicas	общественность	público	N;INAN;NOM;FEM;SG	ADJ
присутствие	diante	присутствие	diante	N;INAN;NOM;NEUT;SG	ADV
присутствие	a	присутствие	o	N;INAN;NOM;NEUT;SG	DET
объем	o	объем	o	N;INAN;NOM;MASC;SG	DET
ячейки	as	ячейка	o	N;INAN;NOM;FEM;PL	DET
отлично	xenial	отлично	xenial	ADV	ADJ
отлично	gran	отлично	gran	ADV	ADJ
отлично	grande	отлично	grande	ADV	ADJ
отлично	grandes	отлично	grande	ADV	ADJ
терапии	de	терапия	de	N;INAN;NOM;FEM;PL	ADP
блокировать	mazá	блокировать	mazá	V;IPFV;NFIN;ACT	N
блокировать	bloque	блокировать	bloque	V;IPFV;NFIN;ACT	N
блокировать	acceso	блокировать	acceso	V;IPFV;NFIN;ACT	N
блокировать	barracón	блокировать	barracón	V;IPFV;NFIN;ACT	N
понимания	entender	понимание	entender	N;INAN;GEN;NEUT;SG	V
понимания	comprender	понимание	comprender	N;INAN;GEN;NEUT;SG	V
доступен	dispoñibles	доступный	dispoñible	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
доступен	dispoñible	доступный	dispoñible	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
доступен	dispoñíbel	доступный	dispoñíbel	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
доступен	dispoñíbeis	доступный	dispoñíbel	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
миль	km	миля	km	N;INAN;GEN;FEM;PL	PROPN
миль	a	миля	o	N;INAN;GEN;FEM;PL	DET
адреса	a	адрес	o	N;INAN;NOM;MASC;PL	DET
адреса	tratar	адрес	tratar	N;INAN;NOM;MASC;PL	V
адреса	abordar	адрес	abordar	N;INAN;NOM;MASC;PL	V
поздно	tarde	поздно	tarde	ADV	N
добыча	mineiro	добыча	mineiro	N;INAN;NOM;FEM;SG	ADJ
мыс	o	мы	o	N;INAN;NOM;MASC;SG	DET
желания	desexa	желание	desexar	N;INAN;NOM;NEUT;PL	V
ветра	do	ветер	do	N;INAN;GEN;MASC;SG	PROPN
ветра	chupo	ветер	chupo	N;INAN;GEN;MASC;SG	PROPN
роджер	roger	роджер	roger	N;ANIM;NOM;MASC;SG	PROPN
остановки	frea	остановка	frea	N;INAN;NOM;FEM;PL	V
остановки	detén	остановка	detén	N;INAN;NOM;FEM;PL	V
остановки	deixa	остановка	deixar	N;INAN;NOM;FEM;PL	V
остановки	se	остановка	se	N;INAN;NOM;FEM;PL	CONJ
сделала	que	делать	que	V;PFV;FEM;IND;SG;PST;FIN;ACT	PRO
сделала	o	делать	o	V;PFV;FEM;IND;SG;PST;FIN;ACT	DET
обычный	normais	обычный	normal	ADJ;NOM;MASC;SG	N
обычный	cotiáns	обычный	cotián	ADJ;NOM;MASC;SG	N
обычный	era	обычный	ser	ADJ;NOM;MASC;SG	V
обычный	normais	обычный	normal	ADJ;NOM;MASC;SG	N
господа	cabaleiros	господин	cabaleiro	N;ANIM;NOM;MASC;PL	ADJ
частный	raso	частный	raso	ADJ;NOM;MASC;SG	N
частный	soldado	частный	soldar	ADJ;NOM;MASC;SG	V
духовного	senda	духовный	senda	ADJ;GEN;MASC;SG	N
готовы	listos	готовый	listo	ADJ;PL	V
готовы	lista	готовый	lista	ADJ;PL	N
готовы	preparados	готовый	preparar	ADJ;PL	N
готовы	listo	готовый	listo	ADJ;PL	N
готовы	preparado	готовый	preparado	ADJ;PL	N
разрушен	con	разрушить	con	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADP
разрушен	destruírono	разрушить	destruírono	V;PFV;MASC;SG;PST;V.PTCP;PASS	PROPN
гей	homosexuais	гей	homosexual	N;ANIM;NOM;MASC;SG	ADJ
падает	a	падать	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
падает	derrube	падать	derrubir	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
эпоха	era	эпоха	ser	N;INAN;NOM;FEM;SG	V
огайо	ohio	огато	ohio	N;INAN;NOM;MASC;SG	PROPN
дона	non	дон	non	N;INAN;NOM;MASC;SG	PART
легче	máis	легкий	máis	ADJ;CMPR	ADV
легче	calma	легкий	calma	ADJ;CMPR	N
легче	acouguen	легкий	acougar	ADJ;CMPR	PROPN
немногих	poucos	немногие	pouco	ADJ;GEN;PL	DET
немногих	poucas	немногие	pouco	ADJ;GEN;PL	DET
немногих	uns	немногие	un	ADJ;GEN;PL	DET
немногих	algunhas	немногие	algún	ADJ;GEN;PL	DET
немногих	algúns	немногие	algún	ADJ;GEN;PL	DET
немногих	unhas	немногие	un	ADJ;GEN;PL	DET
прага	praga	праг	praga	N;INAN;NOM;FEM;SG	PROPN
праге	praga	прага	praga	N;INAN;NOM;MASC;SG	PROPN
сантьяго	santiago	сантий	santiago	N;INAN;NOM;MASC;SG	PROPN
тейлор	taylor	тейлор	taylor	N;ANIM;NOM;MASC;SG	PROPN
питание	alimentaria	питание	alimentario	N;INAN;NOM;NEUT;SG	ADJ
мосты	bridges	мост	bridge	N;INAN;NOM;MASC;PL	PROPN
холм	hill	холм	hill	N;INAN;NOM;MASC;SG	PROPN
холм	924	холм	924	N;INAN;NOM;MASC;SG	NUM
примечание	a	примечание	o	N;INAN;NOM;NEUT;SG	DET
существующие	existente	существовать	existente	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ
существующие	existentes	существовать	existente	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADJ
существующие	telescopios	существовать	telescopio	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	N
марш	de	марш	de	N;INAN;NOM;MASC;SG	ADP
открыли	e	открыть	e	V;PFV;IND;PL;PST;FIN;ACT	CONJ
минуту	agarda	минута	agarda	N;INAN;ACC;FEM;SG	V
приговор	e	приговор	e	N;INAN;NOM;MASC;SG	CONJ
приговор	seguido	приговор	seguir	N;INAN;NOM;MASC;SG	V
приговор	veredito	приговор	veredito	N;INAN;NOM;MASC;SG	V
менеджер	director	менеджер	director	N;ANIM;NOM;MASC;SG	ADJ
сквозь	través	сквозь	través	ADP	N
сквозь	a	сквозь	o	ADP	DET
бар	de	бар	de	N;INAN;NOM;MASC;SG	ADP
антоний	anthony	антоний	anthony	N;ANIM;NOM;MASC;SG	PROPN
кабинета	minister	кабинет	minister	N;INAN;GEN;MASC;SG	PROPN
джузеппе	giuseppe	джузеппе	giuseppe	N;ANIM;NOM;MASC;SG	PROPN
еврейских	xudeu	еврейский	xudar	ADJ;GEN;PL	N
еврейских	bebé	еврейский	bebé	ADJ;GEN;PL	N
еврейских	xudeo	еврейский	xudeo	ADJ;GEN;PL	N
мама	mami	мама	mami	N;ANIM;NOM;FEM;SG	PROPN
пророка	profeta	пророк	profeta	N;ANIM;ACC;MASC;SG	V
