maraş	maras	maraş	mara		N;NOM;INDF;MASC+FEM;SG
kaş	muskeln	kaş	muskel		N;NOM;DEF;MASC+FEM;SG
kaş	ögonbryn	kaş	ögonbryn		N;NOM;INDF;NEUT;PL
gabler	gabler	gab	gabel		N;NOM;INDF;MASC+FEM;SG
herodot	herodotos	herodot	herodotos		PROPN;NOM
köfte	köttbullar	köft	köttbulle	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
salzburg	salzburg	salzburg	salzburg	PROPN;NOM;SG;3	PROPN;NOM
leicester	leicester	leicester	leicest	PROPN;NOM;SG;3	PROPN;NOM
ward	ward	ward	ward		PROPN;NOM
taşkent	tasjkent	taşkent	tasjkent	PROPN;NOM;SG;3	PROPN;NOM
won	vunna	won	vunna		ADJ;NOM;PL
won	won	won	won		N;NOM;INDF;NEUT;SG
won	vunnit	won	vinna		V;V.CVB;ACT
won	vann	won	vann		V;IND;PST;FIN;ACT
nepal	nepal	nepal	nepal	PROPN;NOM;SG;3	PROPN;NOM
nepal	nepalesiska	nepal	nepalesisk	PROPN;NOM;SG;3	ADJ;NOM;PL
mezhep	kult	mezhep	kult		N;NOM;INDF;MASC+FEM;SG
mezhep	sekt	mezhep	sek		N;NOM;INDF;MASC+FEM;SG
sao	sao	sao	sao	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
parantez	parentes	parantez	parente		N
parantez	parenteser	parantez	parentes		N;NOM;INDF;MASC+FEM;SG
parantez	parentes	parantez	parente		N
üstünlüğü	överhöghet	üstünlük	överhöghet	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
şerit	lane	şerit	lane		PROPN;NOM
şerit	körfält	şerit	körfält		N;NOM;INDF;NEUT;SG
şerit	stripe	şerit	stripe		N;NOM;INDF;MASC+FEM;SG
şerit	band	şerit	band		N;NOM;INDF;NEUT;SG
şerit	remsor	şerit	remsa		N;NOM;INDF;MASC+FEM;PL
şerit	strippa	şerit	strippa		N;NOM;INDF;MASC+FEM;SG
zevk	njutning	zevk	njutning		N;NOM;INDF;MASC+FEM;SG
zevk	nöje	zevk	nöje		N;NOM;INDF;NEUT;SG
zevk	njutning	zevk	njutning		N;NOM;INDF;MASC+FEM;SG
anlamları	innebörd	anlam	innebörd	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;SG
anlamları	betydelser	anlam	betydelse	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
bird	fågel	bird	fågel		N;NOM;INDF;MASC+FEM;SG
bird	fågeln	bird	fågel		N;NOM;DEF;MASC+FEM;SG
açılışı	öppnar	açılış	öppna	N;NOM;SG;3	V;IND;PRS;FIN;ACT
hakimiyet	dominans	hakimiyet	dominans	N;DAT;SG;3	N;NOM;INDF;MASC+FEM;SG
hakimiyet	herravälde	hakimiyet	herravälde	N;DAT;SG;3	N;NOM;INDF;NEUT;SG
hakimiyet	dominans	hakimiyet	dominans	N;DAT;SG;3	N;NOM;INDF;MASC+FEM;SG
hakimiyet	dominerande	hakimiyet	dominerande	N;DAT;SG;3	ADJ;NOM;PRS;V.PTCP
hakimiyet	herravälde	hakimiyet	herravälde	N;DAT;SG;3	N;NOM;INDF;NEUT;SG
fra	fra	fra	fra		PROPN;NOM
waters	farvatten	waters	farvatten		N;NOM;INDF;NEUT;PL
waters	vatten	waters	vatten		N;NOM;INDF;NEUT;SG
waters	waters	waters	pat		PROPN;NOM
waters	vattnen	waters	vatten		N;NOM;DEF;NEUT;PL
jeremy	jeremy	jeremy	jeremy		PROPN;NOM
atın	gips	at	gipsa		N;NOM;INDF;NEUT;SG
atın	gjutna	at	göta		ADJ;NOM;PL;PST;V.PTCP
atın	kasta	at	kasta		V;IMP;FIN;ACT
atın	kastad	at	kastad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atın	kast	at	kast		N;NOM;INDF;NEUT;SG
atın	kasta	at	kasta		V;IMP;FIN;ACT
atın	kastar	at	kasta		V;IND;PRS;FIN;ACT
atın	slänga	at	slänga		V;IMP;FIN;ACT
kopyası	kopiera	kopya	kopiera		V;IMP;FIN;ACT
kopyası	kopia	kopya	kopia		N;NOM;INDF;MASC+FEM;SG
keşfetti	upptäckt	keşfet	upptäcka	V;PFV;IND;SG;3;POS;PST	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
keşfetti	upptäckta	keşfet	upptäckt	V;PFV;IND;SG;3;POS;PST	ADJ;NOM;PL;PST;V.PTCP
bennett	bennett	bennett	benneda		N;NOM;DEF;NEUT;SG
tanı	diagnostiska	tan	diagnostisk	N;NOM;SG;3	ADJ;NOM;PL
tanı	diagnoser	tan	diagnos	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
sirius	sirius	sirius	sirius		PROPN;NOM
bangladeş	bangladesh	bangladeş	bangladesh	N;NOM;SG;3	V;IND;PST;FIN;PASS
nakliye	godstrafik	nakil	godstrafik		N;NOM;INDF;MASC+FEM;SG
nakliye	frakt	nakil	frakt		N;NOM;INDF;NEUT;SG
nakliye	gods	nakil	god		N;NOM;INDF;NEUT;SG
nakliye	frakt	nakil	frakt		N;NOM;INDF;NEUT;SG
nakliye	sjöfart	nakil	sjöfart		N;NOM;INDF;MASC+FEM;SG
nakliye	sjöfarten	nakil	sjöfart		N;NOM;DEF;MASC+FEM;SG
nakliye	transporter	nakil	transport		N;NOM;INDF;MASC+FEM;PL
nakliye	transportera	nakil	transportera		V;IMP;FIN;ACT
nakliye	transport	nakil	transport		N;NOM;INDF;MASC+FEM;SG
sektör	sektor	sektör	sektor		N;NOM;INDF;MASC+FEM;SG
sektör	sektorn	sektör	sektor		N;NOM;DEF;MASC+FEM;SG
sektör	industrin	sektör	industri		N;NOM;DEF;MASC+FEM;SG
sektör	industri	sektör	industri		N;NOM;INDF;MASC+FEM;SG
sektör	bransch	sektör	bransch		N;NOM;INDF;MASC+FEM;SG
kıyamet	domedagen	kıyamet	domedag		N;NOM;DEF;MASC+FEM;SG
kıyamet	armageddon	kıyamet	armageddon		N;NOM;INDF;MASC+FEM;SG
kıyamet	apokalyps	kıyamet	apokalyps		N;NOM;INDF;MASC+FEM;SG
kepler	kepler	kep	kepl	N;NOM;PL;3	PROPN;NOM
toros	toros	toros	toros		N;NOM;INDF;MASC+FEM;SG
yem	flöde	ye	flö		N;NOM;INDF;NEUT;SG
yem	feed	ye	feed		V;IMP;FIN;ACT
yem	foder	ye	for		N;NOM;INDF;NEUT;SG
yem	lockbete	ye	lockbete		N;NOM;INDF;NEUT;SG
yem	bete	ye	bete		V;IMP;FIN;ACT
terörist	terrorister	terörist	terrorist		N;NOM;INDF;MASC+FEM;PL
terörist	terrorist	terörist	terrorist		N;NOM;INDF;MASC+FEM;SG
terörist	terroristen	terörist	terroristen		N;NOM;DEF;MASC+FEM;SG
terörist	terrorister	terörist	terrorist		N;NOM;INDF;MASC+FEM;PL
ahlaki	moraliskt	ahlaki	moralisk		ADJ;NOM;INDF;NEUT;SG
ahlaki	moral	ahlaki	moral		N;NOM;INDF;MASC+FEM;SG
ahlaki	moralisk	ahlaki	moralisk		ADJ;NOM;INDF;MASC+FEM;SG
ahlaki	moraliska	ahlaki	moralisk		ADJ;NOM;PL
tabur	bataljonen	tabur	bataljon		N;NOM;DEF;MASC+FEM;SG
tabur	bataljon	tabur	bataljon		N;NOM;INDF;MASC+FEM;SG
kategorileri	kategorierna	kategori	kategorium	N;ACC;PL;3	N;NOM;DEF;MASC+FEM;PL
kategorileri	kategorier	kategori	kategorium	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
bulgular	fynd	bulgu	fynd	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
senfonik	symphonic	senfonik	symphonic		N;NOM;INDF;MASC+FEM;SG
ormanlar	skog	orman	skog	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
kostüm	dräkt	kostüm	dräkt		N;NOM;INDF;MASC+FEM;SG
kostüm	kostym	kostüm	kostym		N;NOM;INDF;MASC+FEM;SG
kostüm	kostymer	kostüm	kostym		N;NOM;INDF;MASC+FEM;PL
kostüm	dräkter	kostüm	dräkt		N;NOM;INDF;MASC+FEM;PL
weber	weber	weber	weber		PROPN;NOM
tavır	inställning	tavır	inställning		N;NOM;INDF;MASC+FEM;SG
tavır	attityd	tavır	attityd		N;NOM;INDF;MASC+FEM;SG
pasif	passiv	pasif	passiv		ADJ;NOM;INDF;MASC+FEM;SG
pasif	passivt	pasif	passiv		ADV
pasif	passiva	pasif	passiv		ADJ;NOM;PL
pasif	inaktivt	pasif	inaktiv		ADJ;NOM;INDF;NEUT;SG
pasif	inaktiv	pasif	inaktiv		N;NOM;INDF;MASC+FEM;SG
pasif	inaktiva	pasif	inaktiv		ADJ;NOM;PL
anlık	omedelbar	anlık	omedelbar		ADJ;NOM;INDF;MASC+FEM;SG
anlık	omedelbar	anlık	omedelbar		ADJ;NOM;INDF;MASC+FEM;SG
solist	solist	solist	solist		N;NOM;INDF;MASC+FEM;SG
mode	läge	mode	läge		N;NOM;INDF;NEUT;SG
gür	lummiga	gür	lummig		ADJ;NOM;PL
gür	gur	gür	gur		PROPN;NOM
gür	buskiga	gür	buskig		ADJ;NOM;PL
fourier	fourier	fourier	fourie		N;NOM;INDF;MASC+FEM;SG
buyuk	big	buyuk	big		N;NOM;INDF;NEUT;SG
buyuk	stora	buyuk	stor		ADJ;NOM;PL
buyuk	stor	buyuk	stor		ADJ;NOM;INDF;MASC+FEM;SG
buyuk	stort	buyuk	stor		ADJ;NOM;INDF;NEUT;SG
oturum	session	oturum	session		N;NOM;INDF;MASC+FEM;SG
oturum	sessionen	oturum	session		N;NOM;DEF;MASC+FEM;SG
arkası	bakom	arka	bakom	N;NOM;SG;3	ADP
harper	harper	harper	harp		N;NOM;INDF;MASC+FEM;SG
tamamıyla	helt	tamam	helt	ADJ;INS;SG;3	ADV
tamamıyla	fullständigt	tamam	fullständig	ADJ;INS;SG;3	ADV
tamamıyla	helt	tamam	helt	ADJ;INS;SG;3	ADV
result	klump	result	klump		N;NOM;INDF;MASC+FEM;SG
teatro	teatro	teatro	teatro	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
yaratıcısı	skapare	yaratıcı	skapare	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
maiden	mö	maiden	mö		N;NOM;INDF;MASC+FEM;SG
maiden	jungfru	maiden	jungfru		N;NOM;INDF;MASC+FEM;SG
maiden	jungfrun	maiden	jungfru		N;NOM;DEF;MASC+FEM;SG
şikago	chicago	şikago	chicago		PROPN;NOM
arşivlenmiş	arkiverat	arşivle	arkiverad	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
arşivlenmiş	arkiveras	arşivle	arkivera	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;IND;PRS;FIN;PASS
arşivlenmiş	arkiverade	arşivle	arkiverad	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
curtis	curtis	curtis	curtis		PROPN;NOM
alba	alba	alba	alb	PROPN;NOM;SG;3	PROPN;NOM
ayrılık	skiljas	ayrılık	skilja	N;NOM;SG;3	V;NFIN;PASS
aletleri	instrument	alet	instrument	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
aletleri	instrumenten	alet	instrument	N;ACC;PL;3	N;NOM;DEF;NEUT;PL
louisiana	louisiana	loui	louisiana	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
istekleri	begäran	istek	begära	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;SG
istekleri	önskemål	istek	önskemål	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
istekleri	förfrågningar	istek	förfrågning	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
thomson	thomson	thomson	thomson		PROPN;NOM
döngü	karusellen	döngü	karusell		N;NOM;DEF;MASC+FEM;SG
döngü	roterande	döngü	roterande		ADJ;NOM;PRS;V.PTCP
döngü	carousel	döngü	carousel		N;NOM;INDF;NEUT;SG
döngü	karusell	döngü	karusell		N;NOM;INDF;MASC+FEM;SG
döngü	loop	döngü	loop		N;NOM;INDF;MASC+FEM;SG
döngü	slinga	döngü	slinga		N;NOM;INDF;MASC+FEM;SG
döngü	kretslopp	döngü	kretslopp		N;NOM;INDF;NEUT;SG
döngü	cykel	döngü	cykel		N;NOM;INDF;MASC+FEM;SG
uçaklar	flygplan	uçak	flygplan	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
uçaklar	luftfartyg	uçak	luftfartyg	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
uçaklar	plan	uçak	plan	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
atılmış	kastad	at	kastad	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atılmış	kastad	at	kastad	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atılmış	kastat	at	kasta	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.CVB;ACT
atılmış	slängt	at	slänga	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.CVB;ACT
atılmış	dumpade	at	dumpa	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
atılmış	dumpad	at	dumpa	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atılmış	utvisade	at	utvisa	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
atılmış	relegerad	at	relegera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vurgu	betoning	vurgu	betoning		N;NOM;INDF;MASC+FEM;SG
vurgu	tonvikt	vurgu	tonvikt		N;NOM;INDF;MASC+FEM;SG
vurgu	tyngdpunkt	vurgu	tyngdpunkt		N;NOM;INDF;MASC+FEM;SG
lucius	lucius	lucius	lucius		PROPN;NOM
lynch	lynch	lynch	lynch		PROPN;NOM
odaları	rummen	oda	rumme	N;ACC;PL;3	N;NOM;DEF;NEUT;PL
odaları	rum	oda	rum	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
sergei	sergei	sergei	sergei		PROPN;NOM
sergei	sergej	sergei	sergej		PROPN;NOM
tekne	båtliv	tekne	båtliv		N;NOM;INDF;NEUT;SG
tekne	båt	tekne	båt		N;NOM;INDF;MASC+FEM;SG
aus	aus	aus	aus		V;IMP;FIN;ACT
klein	klein	kle	klei		PROPN;NOM
sıralı	sekventiell	sıralı	sekventiell		ADJ;NOM;INDF;MASC+FEM;SG
sıralı	ordningsföljd	sıralı	ordningsföljd		N;NOM;INDF;MASC+FEM;SG
sıralı	sekvens	sıralı	sekvens		N;NOM;INDF;MASC+FEM;SG
sıralı	sekvensen	sıralı	sekvens		N;NOM;DEF;MASC+FEM;SG
ita	ita	ita	ita		PROPN;NOM
komşuları	grannar	komşu	granna	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
komşuları	grannarna	komşu	grannare	ADJ;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
komşuları	grannländer	komşu	grannland	ADJ;NOM;PL;3	N;NOM;INDF;NEUT;PL
komşuları	grannar	komşu	granna	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
gezgin	resenärer	gezgin	resenär	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
gezgin	vandrare	gezgin	vandrare	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
tuzlu	salta	tuzlu	salta		N;NOM;INDF;MASC+FEM;SG
tuzlu	salt	tuzlu	salt		N;NOM;INDF;NEUT;SG
tuzlu	saltad	tuzlu	salta		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tuzlu	saltade	tuzlu	salta		ADJ;NOM;PL;PST;V.PTCP
adayları	nominerade	aday	nominera	N;NOM;PL;3	ADJ;NOM;PL;PST;V.PTCP
mesele	utfärdande	mesele	utfärdande		ADJ;NOM;PRS;V.PTCP
mesele	emission	mesele	emission		N;NOM;INDF;MASC+FEM;SG
oğul	sonen	oğul	son		N;NOM;DEF;MASC+FEM;SG
oğul	son	oğul	son		N;NOM;INDF;MASC+FEM;SG
nine	nana	nine	nana		N;NOM;INDF;MASC+FEM;SG
nine	farmor	nine	farma		N;NOM;INDF;MASC+FEM;SG
nine	mormor	nine	morma		N;NOM;INDF;MASC+FEM;SG
elmalı	äpple	el	äpple		N;NOM;INDF;NEUT;SG
elmalı	apple	el	apple		PROPN;NOM
sınırlar	gränsar	sınır	gränsa	N;NOM;PL;3	V;IND;PRS;FIN;ACT
sınırlar	inramning	sınır	inramning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
ifadeleri	uttalanden	ifade	uttalande	N;ACC;PL;3	N;NOM;INDF;NEUT;PL
kolonisi	koloni	koloni	koloni	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
kolonisi	kolonin	koloni	koloni	N;ACC;SG;3	N;NOM;DEF;MASC+FEM;SG
zeka	intelligens	zeka	intelligens		N;NOM;INDF;MASC+FEM;SG
zeka	underrättelser	zeka	underrättelse		N;NOM;INDF;MASC+FEM;PL
zeka	underrättelse	zeka	underrättelse		N;NOM;INDF;MASC+FEM;SG
zeka	underrättelsetjänst	zeka	underrättelsetjänst		N;NOM;INDF;MASC+FEM;SG
yıldönümü	årsdagar	yıldönüm	årsdag	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;PL
yıldönümü	årsjubileum	yıldönüm	årsjubileum	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
yıldönümü	bröllopsdag	yıldönüm	bröllopsdag	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
yıldönümü	årsdag	yıldönüm	årsdag	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
yıldönümü	årsdagen	yıldönüm	årsdag	N;ACC;SG;3	N;NOM;DEF;MASC+FEM;SG
yıldönümü	jubileum	yıldönüm	jubileum	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
sınıflar	klassrum	sınıf	klassrum	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
gibson	gibson	gibson	gibson		PROPN;NOM
porter	bärare	porter	bärare		N;NOM;INDF;MASC+FEM;PL
porter	porter	porter	port		N;NOM;INDF;MASC+FEM;SG
batum	batumi	batum	batumi		PROPN;NOM
girişimleri	initiativ	girişim	initiativ	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
buldum	funnen	bul	finna	V;PFV;IND;SG;1;POS;PST	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
buldum	hittad	bul	hittad	V;PFV;IND;SG;1;POS;PST	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
buldum	hittat	bul	hitta	V;PFV;IND;SG;1;POS;PST	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nantes	nantes	nantes	nantes	PROPN;NOM;SG;3	PROPN;NOM
musevi	judinna	musevi	judin		N;NOM;INDF;MASC+FEM;SG
musevi	judiskt	musevi	judisk		ADJ;NOM;INDF;NEUT;SG
musevi	judiska	musevi	judisk		ADJ;NOM;PL
musevi	judisk	musevi	judisk		ADJ;NOM;INDF;MASC+FEM;SG
nat	nat	nat	nat		V;IMP;FIN;ACT
antonius	antonius	antonius	antonius		PROPN;NOM
spider	spindel	spider	spindel		N;NOM;INDF;MASC+FEM;SG
spider	spindeln	spider	spindel		N;NOM;DEF;MASC+FEM;SG
spider	spider	spider	spida		N;NOM;INDF;MASC+FEM;SG
flüt	flöjt	flüt	flyja		N;NOM;INDF;MASC+FEM;SG
flüt	flöjter	flüt	flöja		N;NOM;INDF;MASC+FEM;PL
harap	förfallen	harap	förfalla		ADJ;NOM;INDF;MASC+FEM;SG
harap	förfallna	harap	förfallna		ADJ;NOM;PL;V.PTCP
harap	förkrossad	harap	förkrossa		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
salı	tisdag	salı	tisdag		N;NOM;INDF;MASC+FEM;SG
salı	tis	salı	tis		N
atmak	kasta	at	kasta	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;FIN;ACT
bölük	skvadron	bölük	skvadron		N;NOM;INDF;MASC+FEM;SG
bölük	sällskap	bölük	sällskap		N;NOM;INDF;NEUT;SG
bölük	bolag	bölük	bolag		N;NOM;INDF;NEUT;SG
bölük	företag	bölük	företag		N;NOM;INDF;NEUT;PL
bölük	företaget	bölük	företag		N;NOM;DEF;NEUT;SG
bölük	truppen	bölük	trupp		N;NOM;DEF;MASC+FEM;SG
bölük	trupp	bölük	trupp		N;NOM;INDF;MASC+FEM;SG
bölük	squad	bölük	squad		N;NOM;INDF;MASC+FEM;SG
bismarck	bismarck	bismarck	bismarck	PROPN;NOM;SG;3	PROPN;NOM
tohum	frön	tohum	frö	N;NOM;SG;3	N;NOM;INDF;NEUT;PL
tayfun	tyfonen	tayfun	tyfon		N;NOM;DEF;MASC+FEM;SG
molekül	molekylära	molekül	molekylär	N;NOM;SG;3	ADJ;NOM;PL
molekül	molekyler	molekül	molekyl	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
madencilik	gruvarbetare	madencilik	gruvarbetare	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
madencilik	miner	madencilik	mina	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
papaz	kyrkoherden	papaz	kyrkoherd		N;NOM;DEF;MASC+FEM;SG
papaz	kyrkoherde	papaz	kyrkoherde		N;NOM;INDF;MASC+FEM;SG
papaz	präst	papaz	präst		N;NOM;INDF;MASC+FEM;SG
papaz	pastor	papaz	pastor		N;NOM;INDF;MASC+FEM;SG
con	con	con	con	INTJ	N;NOM;INDF;MASC+FEM;SG
edwin	edwin	et	edwin		PROPN;NOM
queens	drottningar	queens	drottning	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
queens	queens	queens	Pueens	PROPN;NOM;SG;3	PROPN;NOM
yayıldı	sprida	yay	sprida	V;PFV;IND;SG;3;POS;PST;PASS	V;IMP;NFIN;ACT
yayıldı	spridning	yay	spridning	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;INDF;MASC+FEM;SG
yayıldı	spridit	yay	spridit	V;PFV;IND;SG;3;POS;PST;PASS	V;V.CVB;ACT
yayıldı	sprid	yay	sprid	V;PFV;IND;SG;3;POS;PST;PASS	V;IMP;FIN;ACT
terminal	terminal	terminal	terminal		N;NOM;INDF;MASC+FEM;SG
terminal	terminalen	terminal	terminal		N;NOM;DEF;MASC+FEM;SG
terminal	terminaler	terminal	terminal		N;NOM;INDF;MASC+FEM;PL
bilişsel	kognitiva	bilişsel	kognitiv		ADJ;NOM;PL
bilişsel	kognitiv	bilişsel	kognitiv		N;NOM;INDF;MASC+FEM;SG
yanma	förbränning	yan	förbränning		N;NOM;INDF;MASC+FEM;SG
yanma	brinnande	yan	brinnande		ADJ;NOM;PRS;V.PTCP
yanma	brinner	yan	brinna		V;IND;PRS;FIN;ACT
yanma	bränning	yan	bränning		N;NOM;INDF;MASC+FEM;SG
yanma	bränna	yan	bränna		V;IMP;FIN;ACT
yanma	brännande	yan	brännande		ADJ;NOM;PRS;V.PTCP
diger	annan	diger	annan		ADJ;NOM;INDF;MASC+FEM;SG
diger	övrig	diger	övrig		ADJ;NOM;INDF;MASC+FEM;SG
diger	övriga	diger	övrig		ADJ;NOM;PL
diger	andra	diger	annan		PRO;INDF;PL
diger	övrigt	diger	övrigt		ADJ;NOM;INDF;NEUT;SG
diger	annat	diger	annan		PRO;INDF;NEUT;SG
diger	andra	diger	annan		PRO;INDF;PL
diger	övriga	diger	övrig		ADJ;NOM;PL
fiil	verb	fiil	verb		N;NOM;INDF;NEUT;SG
sakatlık	skador	sakatlık	skada	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
sakatlık	personskador	sakatlık	personskada	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
sakatlık	funktionshinder	sakatlık	funktionshind	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
ima	ima	ima	ima		PROPN;NOM
ima	antyder	ima	antyda		V;IND;PRS;FIN;ACT
ima	underförstådda	ima	underförstådda		ADJ;NOM;PL;PST;V.PTCP
ima	underförstådd	ima	underförstådd		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ima	antydde	ima	antyda		V;IND;PST;FIN;ACT
ima	underförstått	ima	underförstå		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
owen	owen	owen	owen	PROPN;NOM;SG;3	PROPN;NOM
sophie	sophie	sophie	sophie		PROPN;NOM
yayılması	spridning	yay	spridning	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;INDF;MASC+FEM;SG
yayılması	sprider	yay	sprida	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;IND;PRS;FIN;ACT
yayılması	sprida	yay	sprida	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;IMP;NFIN;ACT
muazzam	fab	muazzam	fab		N;NOM;INDF;MASC+FEM;SG
magazin	tidskrift	magazin	tidskrift		N;NOM;INDF;MASC+FEM;SG
magazin	tidskriften	magazin	tidskrift		N;NOM;DEF;MASC+FEM;SG
magazin	tidningen	magazin	tidning		N;NOM;DEF;MASC+FEM;SG
magazin	tidning	magazin	tidning		N;NOM;INDF;MASC+FEM;SG
magazin	magasin	magazin	magasin		N;NOM;INDF;NEUT;SG
magazin	tidningar	magazin	tidning		N;NOM;INDF;MASC+FEM;PL
magazin	tidskrifter	magazin	tidskrift		N;NOM;INDF;MASC+FEM;PL
tüketim	konsumtion	tüket	konsumtion		N;NOM;INDF;MASC+FEM;SG
tüketim	förbrukning	tüket	förbrukning		N;NOM;INDF;MASC+FEM;SG
tüketim	förbrukningen	tüket	förbrukning		N;NOM;DEF;MASC+FEM;SG
saraybosna	sarajevo	saraybo	sarajevo	PROPN;NOM;SG;3	PROPN;NOM
değerlendirilir	bedömt	değerlen	bedöma	V;IPFV;IND;SG;3;POS;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
değerlendirilir	utvärderas	değerlen	utvärdera	V;IPFV;IND;SG;3;POS;PASS	V;IND;PRS;FIN;PASS
değerlendirilir	utvärderade	değerlen	utvärdera	V;IPFV;IND;SG;3;POS;PASS	ADJ;NOM;PL;PST;V.PTCP
değerlendirilir	utvärderades	değerlen	utvärdera	V;IPFV;IND;SG;3;POS;PASS	V;IND;PST;FIN;PASS
azalma	reduktion	azal	reduktion		N;NOM;INDF;MASC+FEM;SG
azalma	minskning	azal	minskning		N;NOM;INDF;MASC+FEM;SG
azalma	reducering	azal	reducering		N;NOM;INDF;MASC+FEM;SG
azalma	nedsättning	azal	nedsättning		N;NOM;INDF;MASC+FEM;SG
azalma	sänkning	azal	sänkning		N;NOM;INDF;MASC+FEM;SG
azalma	minska	azal	minska		V;IMP;NFIN;ACT
azalma	minskning	azal	minskning		N;NOM;INDF;MASC+FEM;SG
tara	tara	tara	tara		N;NOM;INDF;MASC+FEM;SG
tara	skanna	tara	skanna		V;IMP;FIN;ACT
tara	scanna	tara	scanna		V;IMP;FIN;ACT
tara	scan	tara	scan		N;NOM;INDF;MASC+FEM;SG
oya	röster	oya	röst		N;NOM;INDF;MASC+FEM;PL
oya	omröstningar	oya	omröstning		N;NOM;INDF;MASC+FEM;PL
oya	omröstning	oya	omröstning		N;NOM;INDF;MASC+FEM;SG
gauss	gauss	gauss	gauss		PROPN;NOM
lori	lori	None	lori		PROPN;NOM
